Orthogroup	DGUA.longest_only	DSEC.longest_only
OG0008236	LOC117578432|XP_034119786.1|DGUA	LOC6619127|XP_002043367.1|DSEC
OG0008237	LOC117590604|XP_034139278.1|DGUA	LOC6608044|XP_002032792.2|DSEC
OG0008238	LOC117587165|XP_034133569.1|DGUA	LOC6610335|XP_002034921.1|DSEC
OG0008239	LOC117579097|XP_034120711.1|DGUA	LOC6616392|XP_002040752.1|DSEC
OG0008240	LOC117582047|XP_034125485.1|DGUA	LOC6609816|XP_002034470.1|DSEC
OG0008243	LOC117584805|XP_034129819.1|DGUA	LOC6608740|XP_002033463.1|DSEC
OG0008244	LOC117585175|XP_034130407.1|DGUA	LOC6607363|XP_002032136.1|DSEC
OG0008245	LOC117581257|XP_034124158.1|DGUA	LOC6610009|XP_002034629.1|DSEC
OG0008246	LOC117580635|XP_034123118.1|DGUA	LOC6609557|XP_002034240.1|DSEC
OG0008247	LOC117583298|XP_034127430.1|DGUA	LOC6613187|XP_002037668.1|DSEC
OG0008248	LOC117583425|XP_034127613.1|DGUA	LOC6617145|XP_002041472.1|DSEC
OG0008249	LOC117583390|XP_034127564.1|DGUA	LOC6612887|XP_002037379.1|DSEC
OG0008250	LOC117589866|XP_034138029.1|DGUA	LOC6608940|XP_002033654.1|DSEC
OG0008251	LOC117578474|XP_034119898.1|DGUA	LOC6607927|XP_002032677.1|DSEC
OG0008252	LOC117588640|XP_034135963.1|DGUA	LOC6608313|XP_002033050.1|DSEC
OG0008253	LOC117591855|XP_034141114.1|DGUA	LOC6608181|XP_002032926.1|DSEC
OG0008254	LOC117589241|XP_034136896.1|DGUA	LOC6610214|XP_032574109.1|DSEC
OG0008255	LOC117589412|XP_034137234.1|DGUA	LOC6616593|XP_002040952.1|DSEC
OG0008256	LOC117578663|XP_034120180.1|DGUA	LOC6607961|XP_002032709.1|DSEC
OG0008257	LOC117581001|XP_034123698.1|DGUA	LOC6621766|XP_032582673.1|DSEC, LOC6612551|XP_002037059.2|DSEC, LOC6621339|XP_032582672.1|DSEC
OG0008258	LOC117584097|XP_034128736.1|DGUA	LOC6614455|XP_002038888.1|DSEC
OG0008259	LOC117582145|XP_034125621.1|DGUA, LOC117581885|XP_034125242.1|DGUA	LOC6613374|XP_032583483.1|DSEC
OG0008260	LOC117587084|XP_034133443.1|DGUA, LOC117587078|XP_034133435.1|DGUA	LOC6610510|XP_032573737.1|DSEC
OG0008261	LOC117591967|XP_034141295.1|DGUA	LOC6609704|XP_002034361.2|DSEC
OG0008262	LOC117591816|XP_034141042.1|DGUA	LOC6619140|XP_002043380.1|DSEC
OG0008263	LOC117582214|XP_034125716.1|DGUA	LOC6610071|XP_002034687.2|DSEC, LOC6610070|XP_002034686.2|DSEC
OG0008264	LOC117590383|XP_034138852.1|DGUA, LOC117590377|XP_034138838.1|DGUA	LOC6610077|XP_002034693.1|DSEC
OG0008265	LOC117585572|XP_034130995.1|DGUA, LOC117585078|XP_034130234.1|DGUA, LOC117585368|XP_034130705.1|DGUA, LOC117585369|XP_034130706.1|DGUA, LOC117585183|XP_034130416.1|DGUA	LOC6612705|XP_002037208.2|DSEC
OG0008266	LOC117589967|XP_034138163.1|DGUA	LOC6614006|XP_002038460.1|DSEC
OG0008267	LOC117582903|XP_034126885.1|DGUA	LOC6617101|XP_032576345.1|DSEC
OG0008268	LOC117584870|XP_034129912.1|DGUA	LOC6618250|XP_002042524.1|DSEC
OG0008269	LOC117584237|XP_034128924.1|DGUA	LOC6618154|XP_002042435.1|DSEC
OG0008270	LOC117588289|XP_034135358.1|DGUA	LOC6616184|XP_002040549.1|DSEC
OG0008271	LOC117579436|XP_034121214.1|DGUA	LOC6610546|XP_002035126.1|DSEC
OG0008272	LOC117581317|XP_034124305.1|DGUA	LOC6612368|XP_032580869.1|DSEC
OG0008273	LOC117586416|XP_034132344.1|DGUA	LOC6606802|XP_002031599.1|DSEC
OG0008274	LOC117591484|XP_034140661.1|DGUA	LOC6616053|XP_002040419.1|DSEC
OG0008275	LOC117591160|XP_034140172.1|DGUA	LOC6612376|XP_002036885.1|DSEC
OG0008276	LOC117581300|XP_034124230.1|DGUA	LOC6619941|XP_002044153.1|DSEC
OG0008277	LOC117581288|XP_034124209.1|DGUA	LOC6617511|XP_032580806.1|DSEC
OG0008278	LOC117584526|XP_034129366.1|DGUA	LOC6611995|XP_002036512.1|DSEC
OG0008279	LOC117590223|XP_034138581.1|DGUA	LOC6619556|XP_032581216.1|DSEC
OG0008280	LOC117590224|XP_034138585.1|DGUA	LOC6619924|XP_002044136.1|DSEC
OG0008281	LOC117590331|XP_034138717.1|DGUA	LOC6614956|XP_032581510.1|DSEC
OG0008282	LOC117581464|XP_034124573.1|DGUA	LOC6618562|XP_002042822.1|DSEC
OG0008283	LOC117590938|XP_034139870.1|DGUA	LOC6617985|XP_032581705.1|DSEC
OG0008284	LOC117590596|XP_034139247.1|DGUA	LOC6620124|XP_032579802.1|DSEC
OG0008286	LOC117581094|XP_034123873.1|DGUA	LOC6619908|XP_032581238.1|DSEC
OG0008287	LOC117588488|XP_034135680.1|DGUA	LOC6619788|XP_032582717.1|DSEC
OG0008288	LOC117589660|XP_034137687.1|DGUA	LOC6619105|XP_002043345.1|DSEC
OG0008289	LOC117583123|XP_034127205.1|DGUA	LOC6607820|XP_002032578.1|DSEC
OG0008290	LOC117588339|XP_034135440.1|DGUA	LOC6617666|XP_002041769.2|DSEC
OG0008291	LOC117590759|XP_034139589.1|DGUA	LOC6620192|XP_002044403.2|DSEC
OG0008292	LOC117591483|XP_034140660.1|DGUA	LOC6616052|XP_032581943.1|DSEC
OG0008293	LOC117582761|XP_034126615.1|DGUA	LOC6619509|XP_002043724.1|DSEC
OG0008294	LOC117585742|XP_034131281.1|DGUA	LOC6607647|XP_002032412.1|DSEC
OG0008295	LOC117590238|XP_034138601.1|DGUA	LOC6618518|XP_002042778.1|DSEC
OG0008296	LOC117588463|XP_034135643.1|DGUA	LOC6617916|XP_002042224.2|DSEC
OG0008297	LOC117588449|XP_034135625.1|DGUA	LOC6619790|XP_002044004.1|DSEC
OG0008298	LOC117581603|XP_034124854.1|DGUA	LOC6615101|XP_002039517.1|DSEC
OG0008299	LOC117583716|XP_034128112.1|DGUA	LOC6617107|XP_002041434.1|DSEC
OG0008300	LOC117590391|XP_034138868.1|DGUA	LOC6619832|XP_032581012.1|DSEC
OG0008301	LOC117589506|XP_034137379.1|DGUA	LOC6607035|XP_032577033.1|DSEC
OG0008302	LOC117581056|XP_034123786.1|DGUA	LOC6618075|XP_032581373.1|DSEC
OG0008303	LOC117580763|XP_034123348.1|DGUA	LOC6612538|XP_002037046.1|DSEC
OG0008304	LOC117590511|XP_034139090.1|DGUA	LOC6615848|XP_032581829.1|DSEC
OG0008305	LOC117588658|XP_034135989.1|DGUA	LOC6619983|XP_002044195.2|DSEC
OG0008306	LOC117588370|XP_034135476.1|DGUA	LOC6612587|XP_002037092.1|DSEC
OG0008307	LOC117589776|XP_034137864.1|DGUA	LOC6606446|XP_002031250.1|DSEC
OG0008308	LOC117585668|XP_034131156.1|DGUA	LOC6619658|XP_002043873.1|DSEC
OG0008309	LOC117588203|XP_034135228.1|DGUA	LOC6617853|XP_002042161.1|DSEC
OG0008310	LOC117579780|XP_034121730.1|DGUA	LOC6618361|XP_002042631.1|DSEC
OG0008311	LOC117590270|XP_034138646.1|DGUA	LOC6618541|XP_002042801.2|DSEC
OG0008312	LOC117582850|XP_034126809.1|DGUA	LOC116801669|XP_032578532.1|DSEC
OG0008313	LOC117588556|XP_034135832.1|DGUA	LOC6617523|XP_002041838.2|DSEC
OG0008314	LOC117578758|XP_034120339.1|DGUA	LOC6608777|XP_002033498.1|DSEC
OG0008315	LOC117580162|XP_034122373.1|DGUA	LOC6610886|XP_002035449.1|DSEC
OG0008317	LOC117589920|XP_034138091.1|DGUA	LOC6607415|XP_002032188.1|DSEC
OG0008318	LOC117588787|XP_034136182.1|DGUA	LOC6617909|XP_002042213.1|DSEC
OG0008319	LOC117587023|XP_034133335.1|DGUA	LOC6609690|XP_002034348.1|DSEC
OG0008320	LOC117588272|XP_034135317.1|DGUA	LOC6618471|XP_032580048.1|DSEC
OG0008321	LOC117589735|XP_034137802.1|DGUA	LOC6607051|XP_002031839.1|DSEC
OG0008322	LOC117584737|XP_034129700.1|DGUA	LOC116800232|XP_032570013.1|DSEC
OG0008323	LOC117585434|XP_034130800.1|DGUA	LOC6606916|XP_002031710.1|DSEC
OG0008324	LOC117581334|XP_034124344.1|DGUA	LOC6612363|XP_032580884.1|DSEC
OG0008325	LOC117581370|XP_034124395.1|DGUA	LOC6620497|XP_032582047.1|DSEC
OG0008326	LOC117585043|XP_034130189.1|DGUA	LOC6616831|XP_032577299.1|DSEC
OG0008327	LOC117592446|XP_034142100.1|DGUA	LOC6615830|XP_032571224.1|DSEC
OG0008328	LOC117580812|XP_034123418.1|DGUA	LOC6612316|XP_002036826.1|DSEC
OG0008329	LOC117590504|XP_034139057.1|DGUA	LOC6618949|XP_002043194.1|DSEC
OG0008331	LOC117579346|XP_034121063.1|DGUA	LOC6605128|XP_032574007.1|DSEC
OG0008332	LOC117589429|XP_034137256.1|DGUA	LOC6606015|XP_002030826.2|DSEC
OG0008333	LOC117589368|XP_034137168.1|DGUA	LOC6605447|XP_002030280.1|DSEC
OG0008334	LOC117589355|XP_034137132.1|DGUA	LOC6605445|XP_032575270.1|DSEC
OG0008335	LOC117579435|XP_034121213.1|DGUA	LOC6610545|XP_032576050.1|DSEC
OG0008336	LOC117579645|XP_034121516.1|DGUA	LOC6618404|XP_002042674.2|DSEC
OG0008337	LOC117578806|XP_034120428.1|DGUA	LOC6608285|XP_002033029.1|DSEC
OG0008339	LOC117590406|XP_034138894.1|DGUA	LOC6619772|XP_002043985.1|DSEC
OG0008341	LOC117579505|XP_034121300.1|DGUA	LOC6605177|XP_032576071.1|DSEC
OG0008342	LOC117589130|XP_034136706.1|DGUA	LOC6610501|XP_002035081.1|DSEC
OG0008343	LOC117583565|XP_034127824.1|DGUA	LOC6617097|XP_002041424.1|DSEC
OG0008344	LOC117587295|XP_034133775.1|DGUA	LOC6610403|XP_002034985.1|DSEC
OG0008345	LOC117579120|XP_034120742.1|DGUA	LOC6610571|XP_002035144.1|DSEC
OG0008346	LOC117590805|XP_034139662.1|DGUA	LOC6618964|XP_032580263.1|DSEC
OG0008347	LOC117582372|XP_034125923.1|DGUA	LOC6617361|XP_032583453.1|DSEC
OG0008348	LOC117588841|XP_034136225.1|DGUA	LOC6606082|XP_002030891.2|DSEC
OG0008349	LOC117579998|XP_034122086.1|DGUA	LOC6605546|XP_002030374.2|DSEC
OG0008350	LOC117588471|XP_034135654.1|DGUA	LOC6615130|XP_002039546.2|DSEC
OG0008351	LOC117587120|XP_034133507.1|DGUA	LOC6610418|XP_002035000.2|DSEC
OG0008352	LOC117589136|XP_034136712.1|DGUA	LOC6605941|XP_002030754.1|DSEC
OG0008353	LOC117589061|XP_034136583.1|DGUA	LOC6610196|XP_002034804.1|DSEC
OG0008354	LOC117588478|XP_034135666.1|DGUA	LOC6617655|XP_032580705.1|DSEC
OG0008355	LOC117578889|XP_034120578.1|DGUA	LOC6608666|XP_002033399.1|DSEC
OG0008356	LOC117586897|XP_034133132.1|DGUA	LOC6605465|XP_002030298.2|DSEC
OG0008357	LOC117586112|XP_034131864.1|DGUA	LOC6607177|XP_002031963.1|DSEC
OG0008358	LOC117587557|XP_034134257.1|DGUA	LOC6613562|XP_002038030.1|DSEC
OG0008359	LOC117592423|XP_034142062.1|DGUA	LOC6618919|XP_032571588.1|DSEC
OG0008360	LOC117592122|XP_034141557.1|DGUA	LOC6615611|XP_002039985.1|DSEC
OG0008361	LOC117587568|XP_034134283.1|DGUA	LOC6611708|XP_032569974.1|DSEC
OG0008362	LOC117581375|XP_034124401.1|DGUA	LOC6616164|XP_002040529.1|DSEC
OG0008363	LOC117587091|XP_034133458.1|DGUA	LOC6609652|XP_002034326.1|DSEC
OG0008364	LOC117584711|XP_034129646.1|DGUA	LOC6605802|XP_002030617.1|DSEC
OG0008365	LOC117588303|XP_034135385.1|DGUA	LOC6609827|XP_032572946.1|DSEC
OG0008366	LOC117585465|XP_034130847.1|DGUA	LOC6616870|XP_002041206.1|DSEC
OG0008367	LOC117590743|XP_034139544.1|DGUA	LOC6615920|XP_002040288.1|DSEC
OG0008368	LOC117584284|XP_034128994.1|DGUA	LOC6612102|XP_002036619.1|DSEC
OG0008369	LOC117588379|XP_034135492.1|DGUA	LOC6619812|XP_002044025.1|DSEC
OG0008370	LOC117585517|XP_034130912.1|DGUA	LOC6619649|XP_032576170.1|DSEC
OG0008371	LOC117585862|XP_034131506.1|DGUA	LOC6606893|XP_032578773.1|DSEC
OG0008372	LOC117584524|XP_034129363.1|DGUA	LOC116800356|XP_032570624.1|DSEC
OG0008373	LOC117584504|XP_034129327.1|DGUA	LOC6611994|XP_002036511.1|DSEC
OG0008374	LOC117587591|XP_034134325.1|DGUA	LOC6608207|XP_032572162.1|DSEC
OG0008375	LOC117584871|XP_034129913.1|DGUA	LOC6618249|XP_002042523.1|DSEC
OG0008376	LOC117584686|XP_034129606.1|DGUA	LOC116803547|XP_032583191.1|DSEC
OG0008377	LOC117581912|XP_034125271.1|DGUA	LOC116800965|XP_032573805.1|DSEC
OG0008378	LOC117582210|XP_034125709.1|DGUA	LOC6614535|XP_002038966.2|DSEC
OG0008380	LOC117584396|XP_034129144.1|DGUA	LOC6612000|XP_002036517.1|DSEC
OG0008381	LOC117581886|XP_034125243.1|DGUA	LOC6613402|XP_002037876.2|DSEC
OG0008383	LOC117584088|XP_034128727.1|DGUA	LOC6618149|XP_002042430.1|DSEC
OG0008384	LOC117584365|XP_034129095.1|DGUA	LOC6612173|XP_032578820.1|DSEC
OG0008385	LOC117582414|XP_034125996.1|DGUA	LOC116803596|XP_032583469.1|DSEC
OG0008386	LOC117590983|XP_034139949.1|DGUA	LOC6617974|XP_002042282.1|DSEC
OG0008388	LOC117588123|XP_034135091.1|DGUA	LOC6611676|XP_002036211.1|DSEC
OG0008389	LOC117584543|XP_034129387.1|DGUA	LOC6618129|XP_002042426.1|DSEC
OG0008390	LOC117584149|XP_034128800.1|DGUA	LOC6618238|XP_002042513.1|DSEC
OG0008391	LOC117582363|XP_034125912.1|DGUA	LOC6613050|XP_032581213.1|DSEC
OG0008392	LOC117587494|XP_034134157.1|DGUA	LOC6616243|XP_002040607.1|DSEC
OG0008393	LOC117586827|XP_034132999.1|DGUA	LOC6616271|XP_032574903.1|DSEC
OG0008394	LOC117579223|XP_034120886.1|DGUA	LOC6616515|XP_002040875.1|DSEC
OG0008395	LOC117580941|XP_034123615.1|DGUA	LOC6620448|XP_002044655.2|DSEC
OG0008396	LOC117581376|XP_034124402.1|DGUA	LOC6620164|XP_032581325.1|DSEC
OG0008397	LOC117581074|XP_034123847.1|DGUA	LOC6618978|XP_002043223.1|DSEC
OG0008398	LOC117580787|XP_034123374.1|DGUA	LOC6619000|XP_032580198.1|DSEC
OG0008399	LOC117590764|XP_034139601.1|DGUA	LOC6615959|XP_032582628.1|DSEC
OG0008400	LOC117589166|XP_034136764.1|DGUA	LOC6610465|XP_002035046.1|DSEC
OG0008401	LOC117584821|XP_034129836.1|DGUA	LOC6617234|XP_002041561.1|DSEC
OG0008402	LOC117582780|XP_034126644.1|DGUA	LOC6606669|XP_032577190.1|DSEC
OG0008403	LOC117588609|XP_034135910.1|DGUA	LOC6617657|XP_002041970.1|DSEC
OG0008404	LOC117586658|XP_034132792.1|DGUA	LOC6613966|XP_002038430.1|DSEC
OG0008405	LOC117591003|XP_034139976.1|DGUA	LOC6618579|XP_002042838.2|DSEC
OG0008406	LOC117588427|XP_034135598.1|DGUA	LOC6619894|XP_002044106.1|DSEC
OG0008407	LOC117590184|XP_034138484.1|DGUA	LOC6606775|XP_032576680.1|DSEC
OG0008408	LOC117581623|XP_034124877.1|DGUA	LOC6612245|XP_032581540.1|DSEC
OG0008409	LOC117588889|XP_034136320.1|DGUA	LOC6616299|XP_032573975.1|DSEC
OG0008410	LOC117586744|XP_034132937.1|DGUA	LOC6606803|XP_002031600.1|DSEC
OG0008411	LOC117585350|XP_034130685.1|DGUA	LOC6606225|XP_002031033.1|DSEC
OG0008412	LOC117591049|XP_034140035.1|DGUA	LOC6618594|XP_032580547.1|DSEC
OG0008413	LOC117580449|XP_034122900.1|DGUA	LOC6619414|XP_032575642.1|DSEC
OG0008414	LOC117588687|XP_034136027.1|DGUA	LOC6615978|XP_032581736.1|DSEC
OG0008415	LOC117580952|XP_034123629.1|DGUA	LOC6618067|XP_002042365.1|DSEC
OG0008416	LOC117588415|XP_034135575.1|DGUA	LOC6614924|XP_032582380.1|DSEC
OG0008417	LOC117581595|XP_034124842.1|DGUA	LOC6616122|XP_032581974.1|DSEC
OG0008418	LOC117590717|XP_034139510.1|DGUA	LOC116801952|XP_032580070.1|DSEC
OG0008419	LOC117581534|XP_034124737.1|DGUA	LOC6615034|XP_002039451.2|DSEC
OG0008420	LOC117588536|XP_034135786.1|DGUA	LOC6618631|XP_002042890.2|DSEC
OG0008421	LOC117590231|XP_034138591.1|DGUA	LOC6620295|XP_032582193.1|DSEC
OG0008422	LOC117590491|XP_034139043.1|DGUA	LOC6618948|XP_002043193.1|DSEC
OG0008423	LOC117591910|XP_034141197.1|DGUA	LOC6615657|XP_002040028.1|DSEC
OG0008424	LOC117581550|XP_034124759.1|DGUA	LOC6619557|XP_002043772.1|DSEC
OG0008425	LOC117586336|XP_034132222.1|DGUA	LOC6616892|XP_032577272.1|DSEC
OG0008426	LOC117592258|XP_034141794.1|DGUA	LOC6609404|XP_002034089.2|DSEC
OG0008427	LOC117581220|XP_034124089.1|DGUA	LOC6612267|XP_002036777.2|DSEC
OG0008428	LOC117581279|XP_034124192.1|DGUA	LOC6617505|XP_002041821.1|DSEC
OG0008429	LOC117586332|XP_034132216.1|DGUA	LOC6607189|XP_002031973.1|DSEC
OG0008430	LOC117581625|XP_034124884.1|DGUA	LOC6612501|XP_002037009.1|DSEC
OG0008431	LOC117591302|XP_034140398.1|DGUA	LOC6605867|XP_002030681.2|DSEC
OG0008432	LOC117583588|XP_034127867.1|DGUA	LOC6618706|XP_002042965.2|DSEC
OG0008433	LOC117579756|XP_034121672.1|DGUA	LOC6605598|XP_032574095.1|DSEC
OG0008434	LOC117582939|XP_034126934.1|DGUA	LOC6612907|XP_002037399.2|DSEC
OG0008435	LOC117584431|XP_034129219.1|DGUA	LOC6612004|XP_002036521.1|DSEC
OG0008436	LOC117578590|XP_034120064.1|DGUA	LOC6609423|XP_002034108.2|DSEC
OG0008438	LOC117586515|XP_034132538.1|DGUA	LOC6607224|XP_032578757.1|DSEC
OG0008439	LOC117586941|XP_034133203.1|DGUA	LOC6609734|XP_032570740.1|DSEC
OG0008440	LOC117584983|XP_034130082.1|DGUA	LOC6613988|XP_032576678.1|DSEC
OG0008441	LOC117589421|XP_034137244.1|DGUA	LOC6616603|XP_002040961.2|DSEC
OG0008442	LOC117592038|XP_034141398.1|DGUA	LOC6609896|XP_002034546.1|DSEC
OG0008443	LOC117591268|XP_034140354.1|DGUA	LOC6605789|XP_002030604.1|DSEC
OG0008444	LOC117579237|XP_034120910.1|DGUA	LOC6618329|XP_002042601.1|DSEC
OG0008445	LOC117590485|XP_034139033.1|DGUA	LOC6618954|XP_002043199.1|DSEC
OG0008446	LOC117590389|XP_034138864.1|DGUA	LOC6620926|XP_032581263.1|DSEC
OG0008447	LOC117581458|XP_034124561.1|DGUA	LOC6618628|XP_002042887.1|DSEC
OG0008448	LOC117581484|XP_034124617.1|DGUA	LOC6620202|XP_032582312.1|DSEC
OG0008449	LOC117581622|XP_034124876.1|DGUA	LOC6617955|XP_002042263.1|DSEC
OG0008450	LOC117588740|XP_034136108.1|DGUA	LOC116802220|XP_032581876.1|DSEC
OG0008451	LOC117586047|XP_034131782.1|DGUA	LOC6619019|XP_002043264.1|DSEC
OG0008452	LOC117582283|XP_034125808.1|DGUA	LOC6617278|XP_002041605.2|DSEC
OG0008453	LOC117585947|XP_034131617.1|DGUA	LOC6608082|XP_002032830.1|DSEC
OG0008454	LOC117581111|XP_034123906.1|DGUA	LOC6616076|XP_032581242.1|DSEC
OG0008455	LOC117579393|XP_034121157.1|DGUA	LOC6610736|XP_032575678.1|DSEC
OG0008456	LOC117590164|XP_034138448.1|DGUA	LOC6606770|XP_032579461.1|DSEC
OG0008457	LOC117586627|XP_034132737.1|DGUA	LOC6607104|XP_002031892.1|DSEC
OG0008458	LOC117592679|XP_034142529.1|DGUA	LOC6613047|XP_032572289.1|DSEC
OG0008459	LOC117580675|XP_034123180.1|DGUA	LOC6615068|XP_032581881.1|DSEC
OG0008460	LOC117584251|XP_034128944.1|DGUA	LOC6611487|XP_002036028.1|DSEC
OG0008461	LOC117581772|XP_034125077.1|DGUA	LOC6611647|XP_032571498.1|DSEC
OG0008462	LOC117582163|XP_034125653.1|DGUA	LOC6613057|XP_002037540.1|DSEC
OG0008463	LOC117584817|XP_034129829.1|DGUA	LOC6617232|XP_002041559.1|DSEC
OG0008464	LOC117592205|XP_034141708.1|DGUA	LOC6618908|XP_002043156.1|DSEC
OG0008465	LOC117590680|XP_034139463.1|DGUA	LOC116800514|XP_032571813.1|DSEC
OG0008466	LOC117580674|XP_034123183.1|DGUA	LOC6618864|XP_002043112.1|DSEC
OG0008467	LOC117592599|XP_034142376.1|DGUA	LOC6609833|XP_002034485.1|DSEC
OG0008468	LOC117581822|XP_034125156.1|DGUA	LOC6617722|XP_002042034.1|DSEC
OG0008469	LOC117582920|XP_034126912.1|DGUA	LOC6614873|XP_002039291.1|DSEC
OG0008470	LOC117578884|XP_034120570.1|DGUA	LOC6618848|XP_032572627.1|DSEC
OG0008472	LOC117592540|XP_034142302.1|DGUA	LOC6609599|XP_032570087.1|DSEC
OG0008473	LOC117591030|XP_034140016.1|DGUA	LOC6617925|XP_032580330.1|DSEC
OG0008474	LOC117586722|XP_034132906.1|DGUA	LOC6616880|XP_032578437.1|DSEC
OG0008475	LOC117587892|XP_034134760.1|DGUA	LOC6617828|XP_002042138.1|DSEC
OG0008476	LOC117586669|XP_034132808.1|DGUA	LOC6606303|XP_002031108.1|DSEC
OG0008477	LOC117584877|XP_034129919.1|DGUA	LOC6608979|XP_032571209.1|DSEC
OG0008478	LOC117585066|XP_034130219.1|DGUA	LOC6619656|XP_002043871.1|DSEC
OG0008479	LOC117586829|XP_034133041.1|DGUA	LOC6615320|XP_002039721.1|DSEC
OG0008480	LOC117591246|XP_034140316.1|DGUA	LOC6605804|XP_032573539.1|DSEC
OG0008481	LOC117581616|XP_034124869.1|DGUA	LOC6612274|XP_002036784.2|DSEC
OG0008482	LOC117589444|XP_034137277.1|DGUA	LOC6617951|XP_032581610.1|DSEC, LOC6606072|XP_032574589.1|DSEC
OG0008483	LOC117581754|XP_034125046.1|DGUA	LOC6617388|XP_002041713.1|DSEC
OG0008484	LOC117585820|XP_034131440.1|DGUA	LOC6606312|XP_002031117.1|DSEC
OG0008485	LOC117588095|XP_034135057.1|DGUA	LOC6613576|XP_002038044.1|DSEC
OG0008486	LOC117590600|XP_034139258.1|DGUA	LOC6620123|XP_032579658.1|DSEC
OG0008487	LOC117588342|XP_034135443.1|DGUA	LOC6616193|XP_002040558.1|DSEC
OG0008488	LOC117585109|XP_034130280.1|DGUA	LOC6620075|XP_002044287.1|DSEC
OG0008489	LOC117586067|XP_034131805.1|DGUA	LOC6614247|XP_002038692.2|DSEC
OG0008490	LOC117586489|XP_034132478.1|DGUA	LOC6619685|XP_002043900.1|DSEC
OG0008491	LOC117589764|XP_034137844.1|DGUA	LOC6606948|XP_002031742.1|DSEC
OG0008492	LOC117581724|XP_034124994.1|DGUA	LOC6614618|XP_032576473.1|DSEC
OG0008493	LOC117584323|XP_034129042.1|DGUA	LOC6611242|XP_002035797.1|DSEC
OG0008494	LOC117588464|XP_034135648.1|DGUA	LOC6615606|XP_032572230.1|DSEC
OG0008495	LOC117579386|XP_034121152.1|DGUA	LOC6609168|XP_032571973.1|DSEC
OG0008496	LOC117590676|XP_034139449.1|DGUA	LOC6615417|XP_032571812.1|DSEC
OG0008497	LOC117582203|XP_034125705.1|DGUA	LOC6610069|XP_002034685.1|DSEC
OG0008498	LOC117589358|XP_034137142.1|DGUA	LOC6609614|XP_002034291.1|DSEC
OG0008499	LOC117591808|XP_034141009.1|DGUA, LOC117591809|XP_034141010.1|DGUA, LOC117591807|XP_034141008.1|DGUA	LOC6610007|XP_002034628.1|DSEC
OG0008500	LOC117578781|XP_034120380.1|DGUA	LOC6608252|XP_002032996.2|DSEC
OG0008501	LOC117588978|XP_034136458.1|DGUA	LOC6606095|XP_002030904.1|DSEC
OG0008502	LOC117580948|XP_034123625.1|DGUA, LOC117590276|XP_034138652.1|DGUA	LOC6619753|XP_002043967.1|DSEC
OG0008503	LOC117581027|XP_034123747.1|DGUA	LOC6619898|XP_002044110.1|DSEC
OG0008504	LOC117587509|XP_034134191.1|DGUA	LOC116801269|XP_032575585.1|DSEC
OG0008505	LOC117587305|XP_034133790.1|DGUA	LOC6616406|XP_002040766.2|DSEC
OG0008506	LOC117580046|XP_034122175.1|DGUA	LOC6616376|XP_002040736.1|DSEC
OG0008507	LOC117580367|XP_034122786.1|DGUA	LOC6618289|XP_032574881.1|DSEC
OG0008508	LOC117588670|XP_034136004.1|DGUA	LOC6615081|XP_002039497.1|DSEC
OG0008509	LOC117590786|XP_034139626.1|DGUA	LOC6612542|XP_002037050.2|DSEC, LOC6606815|XP_002031612.1|DSEC
OG0008510	LOC117588378|XP_034135491.1|DGUA	LOC6618676|XP_002042935.1|DSEC, LOC6621226|XP_032582122.1|DSEC, LOC6619813|XP_002044026.1|DSEC, LOC6619809|XP_002044022.2|DSEC
OG0008512	LOC117582462|XP_034126079.1|DGUA	LOC6611480|XP_002036021.1|DSEC, LOC6612317|XP_002036827.1|DSEC, LOC116802156|XP_032581402.1|DSEC
OG0008513	LOC117586966|XP_034133231.1|DGUA, LOC117588711|XP_034136051.1|DGUA, LOC117588321|XP_034135409.1|DGUA, LOC117588419|XP_034135583.1|DGUA	LOC6613063|XP_002037546.1|DSEC
OG0008514	LOC117584347|XP_034129070.1|DGUA	LOC6614441|XP_032580710.1|DSEC
OG0008515	LOC117584226|XP_034128899.1|DGUA	LOC6613150|XP_002037631.1|DSEC
OG0008516	LOC117589174|XP_034136783.1|DGUA	LOC6604814|XP_002029658.1|DSEC
OG0008517	LOC117587081|XP_034133440.1|DGUA	LOC6605001|XP_002029844.1|DSEC
OG0008518	LOC117580378|XP_034122803.1|DGUA	LOC6616451|XP_002040812.1|DSEC
OG0008519	LOC117592516|XP_034142270.1|DGUA, LOC117591654|XP_034140869.1|DGUA	LOC6608854|XP_002033568.1|DSEC
OG0008520	LOC117586524|XP_034132549.1|DGUA	LOC116801397|XP_032576475.1|DSEC
OG0008522	LOC117582297|XP_034125827.1|DGUA	LOC116801441|XP_032576918.1|DSEC
OG0008523	LOC117584186|XP_034128845.1|DGUA	LOC6613666|XP_002038136.2|DSEC
OG0008524	LOC117581124|XP_034123940.1|DGUA	LOC6620264|XP_032580155.1|DSEC, LOC6620270|XP_002044478.1|DSEC
OG0008525	LOC117584811|XP_034129822.1|DGUA	LOC6612067|XP_032569858.1|DSEC, LOC6612068|XP_002036585.1|DSEC
OG0008527	LOC117588619|XP_034135922.1|DGUA	LOC6614838|XP_002039256.1|DSEC
OG0008528	LOC117589005|XP_034136511.1|DGUA	LOC6610151|XP_002034760.1|DSEC
OG0008529	LOC117588307|XP_034135386.1|DGUA	LOC6615995|XP_002040362.2|DSEC
