Orthogroup	DGUA.longest_only	DMAU.longest_only
OG0010112	LOC117589610|XP_034137577.1|DGUA	LOC117144564|XP_033165700.1|DMAU
OG0010113	LOC117580621|XP_034123090.1|DGUA	LOC117148248|XP_033171442.1|DMAU
OG0010114	LOC117590487|XP_034139035.1|DGUA	LOC117146680|XP_033168936.1|DMAU
OG0010115	LOC117590507|XP_034139084.1|DGUA, LOC117579195|XP_034120855.1|DGUA	LOC117147528|XP_033170348.1|DMAU
OG0010116	LOC117581515|XP_034124698.1|DGUA, LOC117581518|XP_034124700.1|DGUA, LOC117580882|XP_034123525.1|DGUA	LOC117148468|XP_033171732.1|DMAU
OG0010117	LOC117589177|XP_034136787.1|DGUA	LOC117147306|XP_033170045.1|DMAU
OG0010118	LOC117588391|XP_034135534.1|DGUA	LOC117148709|XP_033172148.1|DMAU
OG0010119	LOC117580942|XP_034123616.1|DGUA	LOC117147549|XP_033170381.1|DMAU
OG0010120	LOC117590410|XP_034138899.1|DGUA	LOC117146958|XP_033169511.1|DMAU
OG0010121	LOC117588435|XP_034135607.1|DGUA	LOC117147315|XP_033170055.1|DMAU
OG0010122	LOC117591435|XP_034140588.1|DGUA, LOC117591436|XP_034140589.1|DGUA	LOC117146755|XP_033169141.1|DMAU
OG0010123	LOC117588611|XP_034135912.1|DGUA	LOC117146807|XP_033169242.1|DMAU
OG0010125	LOC117581172|XP_034124006.1|DGUA	LOC117148472|XP_033171737.1|DMAU
OG0010126	LOC117590926|XP_034139854.1|DGUA	LOC117135140|XP_033151088.1|DMAU
OG0010127	LOC117588105|XP_034135067.1|DGUA	LOC117148397|XP_033171657.1|DMAU
OG0010128	LOC117587689|XP_034134472.1|DGUA	LOC117150638|XP_033173502.1|DMAU
OG0010129	LOC117587762|XP_034134586.1|DGUA	LOC117150675|XP_033173571.1|DMAU
OG0010130	LOC117588223|XP_034135260.1|DGUA	LOC117150420|XP_033173181.1|DMAU
OG0010131	LOC117584617|XP_034129525.1|DGUA	LOC117140730|XP_033159699.1|DMAU
OG0010132	LOC117587931|XP_034134809.1|DGUA	LOC117141975|XP_033161669.1|DMAU
OG0010133	LOC117587888|XP_034134755.1|DGUA	LOC117148805|XP_033172317.1|DMAU
OG0010134	LOC117587714|XP_034134510.1|DGUA	LOC117136328|XP_033153077.1|DMAU
OG0010135	LOC117587952|XP_034134840.1|DGUA	LOC117150849|XP_033173810.1|DMAU
OG0010136	LOC117587655|XP_034134437.1|DGUA	LOC117142605|XP_033162578.1|DMAU
OG0010137	LOC117588073|XP_034135029.1|DGUA	LOC117141664|XP_033161148.1|DMAU
OG0010138	LOC117588057|XP_034135005.1|DGUA	LOC117135248|XP_033151287.1|DMAU
OG0010139	LOC117582576|XP_034126313.1|DGUA	LOC117143193|XP_033163625.1|DMAU
OG0010140	LOC117581985|XP_034125367.1|DGUA	LOC117151050|XP_033174159.1|DMAU
OG0010141	LOC117584316|XP_034129036.1|DGUA	LOC117143631|XP_033164302.1|DMAU
OG0010142	LOC117581932|XP_034125303.1|DGUA	LOC117146617|XP_033168842.1|DMAU
OG0010143	LOC117591617|XP_034140820.1|DGUA, LOC117584239|XP_034128926.1|DGUA	LOC117150798|XP_033173747.1|DMAU
OG0010144	LOC117582202|XP_034125701.1|DGUA	LOC117148910|XP_033172517.1|DMAU
OG0010145	LOC117584401|XP_034129155.1|DGUA	LOC117143244|XP_033163733.1|DMAU
OG0010146	LOC117584853|XP_034129884.1|DGUA	LOC117150373|XP_033173126.1|DMAU
OG0010147	LOC117582183|XP_034125678.1|DGUA	LOC117148084|XP_033171187.1|DMAU
OG0010148	LOC117582660|XP_034126464.1|DGUA	LOC117135661|XP_033151947.1|DMAU
OG0010149	LOC117582368|XP_034125918.1|DGUA	LOC117145679|XP_033167313.1|DMAU
OG0010150	LOC117581918|XP_034125279.1|DGUA	LOC117146338|XP_033168358.1|DMAU
OG0010151	LOC117591078|XP_034140070.1|DGUA	LOC117148215|XP_033171399.1|DMAU
OG0010152	LOC117581938|XP_034125311.1|DGUA	LOC117142576|XP_033162538.1|DMAU
OG0010153	LOC117584534|XP_034129376.1|DGUA	LOC117150805|XP_033173754.1|DMAU
OG0010154	LOC117584144|XP_034128795.1|DGUA	LOC117143781|XP_033164510.1|DMAU
OG0010155	LOC117584387|XP_034129132.1|DGUA	LOC117150621|XP_033173482.1|DMAU
OG0010156	LOC117586917|XP_034133157.1|DGUA	LOC117139881|XP_033158440.1|DMAU
OG0010157	LOC117579784|XP_034121734.1|DGUA	LOC117140877|XP_033159911.1|DMAU
OG0010158	LOC117579478|XP_034121264.1|DGUA	LOC117141846|XP_033161412.1|DMAU
OG0010159	LOC117579064|XP_034120661.1|DGUA	LOC117138954|XP_033156886.1|DMAU
OG0010160	LOC117584048|XP_034128679.1|DGUA	LOC117140858|XP_033159880.1|DMAU
OG0010161	LOC117588935|XP_034136403.1|DGUA	LOC117140096|XP_033158742.1|DMAU
OG0010162	LOC117590543|XP_034139163.1|DGUA	LOC117141115|XP_033160329.1|DMAU
OG0010163	LOC117580049|XP_034122178.1|DGUA	LOC117141667|XP_033161152.1|DMAU
OG0010164	LOC117586989|XP_034133280.1|DGUA	LOC117140144|XP_033158802.1|DMAU
OG0010165	LOC117587342|XP_034133873.1|DGUA	LOC117139949|XP_033158527.1|DMAU
OG0010166	LOC117580286|XP_034122653.1|DGUA	LOC117141033|XP_033160206.1|DMAU
OG0010167	LOC117580136|XP_034122325.1|DGUA	LOC117141943|XP_033161587.1|DMAU
OG0010168	LOC117580441|XP_034122888.1|DGUA, LOC117579535|XP_034121347.1|DGUA	LOC117140099|XP_033158745.1|DMAU
OG0010169	LOC117580554|XP_034123045.1|DGUA	LOC117141101|XP_033160314.1|DMAU
OG0010170	LOC117579319|XP_034121022.1|DGUA	LOC117139976|XP_033158569.1|DMAU
OG0010171	LOC117580540|XP_034123025.1|DGUA	LOC117141513|XP_033160895.1|DMAU
OG0010172	LOC117591234|XP_034140299.1|DGUA	LOC117140738|XP_033159706.1|DMAU
OG0010173	LOC117588959|XP_034136441.1|DGUA	LOC117136452|XP_033153262.1|DMAU
OG0010174	LOC117578639|XP_034120136.1|DGUA	LOC117135960|XP_033152448.1|DMAU
OG0010175	LOC117580325|XP_034122715.1|DGUA	LOC117136538|XP_033153378.1|DMAU, LOC117138617|XP_033156716.1|DMAU
OG0010176	LOC117587625|XP_034134379.1|DGUA	LOC117136994|XP_033154062.1|DMAU
OG0010177	LOC117581567|XP_034124797.1|DGUA	LOC117136651|XP_033153538.1|DMAU
OG0010178	LOC117592293|XP_034141851.1|DGUA	LOC117136933|XP_033153968.1|DMAU
OG0010179	LOC117580466|XP_034122933.1|DGUA	LOC117139534|XP_033157798.1|DMAU
OG0010180	LOC117579103|XP_034120717.1|DGUA	LOC117138984|XP_033156944.1|DMAU
OG0010181	LOC117579996|XP_034122084.1|DGUA	LOC117141594|XP_033160999.1|DMAU
OG0010182	LOC117580000|XP_034122093.1|DGUA	LOC117136037|XP_033152558.1|DMAU
OG0010183	LOC117580007|XP_034122106.1|DGUA	LOC117136915|XP_033153940.1|DMAU
OG0010184	LOC117583592|XP_034127876.1|DGUA	LOC117138216|XP_033156047.1|DMAU
OG0010185	LOC117583577|XP_034127851.1|DGUA	LOC117138018|XP_033155716.1|DMAU
OG0010186	LOC117580296|XP_034122668.1|DGUA	LOC117139975|XP_033158567.1|DMAU
OG0010187	LOC117591374|XP_034140511.1|DGUA	LOC117137918|XP_033155556.1|DMAU
OG0010188	LOC117592489|XP_034142224.1|DGUA	LOC117135746|XP_033152087.1|DMAU
OG0010189	LOC117585297|XP_034130620.1|DGUA	LOC117136796|XP_033153744.1|DMAU
OG0010190	LOC117591890|XP_034141164.1|DGUA	LOC117137314|XP_033154590.1|DMAU
OG0010191	LOC117591885|XP_034141159.1|DGUA	LOC117136795|XP_033153743.1|DMAU
OG0010192	LOC117584271|XP_034128977.1|DGUA	LOC117149089|XP_033172628.1|DMAU, LOC117136925|XP_033153952.1|DMAU
OG0010193	LOC117578606|XP_034120089.1|DGUA	LOC117137347|XP_033154634.1|DMAU
OG0010194	LOC117579697|XP_034121579.1|DGUA	LOC117141587|XP_033160991.1|DMAU
OG0010195	LOC117579698|XP_034121580.1|DGUA	LOC117140337|XP_033159077.1|DMAU
OG0010196	LOC117578885|XP_034120571.1|DGUA	LOC117135536|XP_033151698.1|DMAU
OG0010197	LOC117586859|XP_034133049.1|DGUA	LOC117137705|XP_033155168.1|DMAU
OG0010198	LOC117589324|XP_034137059.1|DGUA	LOC117137473|XP_033154838.1|DMAU
OG0010199	LOC117592587|XP_034142365.1|DGUA	LOC117137117|XP_033154300.1|DMAU
OG0010200	LOC117583840|XP_034128343.1|DGUA	LOC117137035|XP_033154131.1|DMAU
OG0010201	LOC117587246|XP_034133712.1|DGUA	LOC117137647|XP_033155075.1|DMAU
OG0010202	LOC117578579|XP_034120052.1|DGUA	LOC117137592|XP_033154994.1|DMAU
OG0010203	LOC117592328|XP_034141910.1|DGUA	LOC117138415|XP_033156401.1|DMAU
OG0010204	LOC117585842|XP_034131478.1|DGUA	LOC117136151|XP_033152761.1|DMAU
OG0010205	LOC117591832|XP_034141079.1|DGUA	LOC117135454|XP_033151531.1|DMAU
OG0010206	LOC117579117|XP_034120740.1|DGUA	LOC117137728|XP_033155195.1|DMAU
OG0010207	LOC117584006|XP_034128630.1|DGUA	LOC117137916|XP_033155553.1|DMAU
OG0010208	LOC117592699|XP_034142555.1|DGUA	LOC117136572|XP_033153420.1|DMAU
OG0010209	LOC117592702|XP_034142559.1|DGUA	LOC117136575|XP_033153424.1|DMAU
OG0010210	LOC117592274|XP_034141826.1|DGUA	LOC117138372|XP_033156332.1|DMAU
OG0010211	LOC117592056|XP_034141442.1|DGUA	LOC117135811|XP_033152205.1|DMAU
OG0010212	LOC117583904|XP_034128476.1|DGUA	LOC117137000|XP_033154076.1|DMAU
OG0010213	LOC117587705|XP_034134499.1|DGUA	LOC117136984|XP_033154051.1|DMAU
OG0010214	LOC117579848|XP_034121842.1|DGUA	LOC117138644|XP_033156750.1|DMAU
OG0010215	LOC117584168|XP_034128827.1|DGUA	LOC117138022|XP_033155720.1|DMAU
OG0010216	LOC117592041|XP_034141404.1|DGUA	LOC117136531|XP_033153371.1|DMAU
OG0010217	LOC117581703|XP_034124976.1|DGUA	LOC117136644|XP_033153528.1|DMAU
OG0010218	LOC117592001|XP_034141340.1|DGUA	LOC117137956|XP_033155609.1|DMAU
OG0010219	LOC117580773|XP_034123361.1|DGUA	LOC117136609|XP_033153485.1|DMAU
OG0010220	LOC117579980|XP_034122092.1|DGUA	LOC117136920|XP_033153947.1|DMAU
OG0010221	LOC117579819|XP_034121841.1|DGUA	LOC117136919|XP_033153946.1|DMAU
OG0010222	LOC117587323|XP_034133884.1|DGUA	LOC117138041|XP_033155746.1|DMAU
OG0010223	LOC117586977|XP_034133296.1|DGUA	LOC117138045|XP_033155751.1|DMAU
OG0010224	LOC117587644|XP_034134424.1|DGUA	LOC117136770|XP_033153708.1|DMAU
OG0010225	LOC117586358|XP_034132269.1|DGUA	LOC117143524|XP_033164140.1|DMAU
OG0010226	LOC117586033|XP_034131769.1|DGUA	LOC117143861|XP_033164618.1|DMAU
OG0010227	LOC117586557|XP_034132611.1|DGUA	LOC117142792|XP_033162883.1|DMAU
OG0010228	LOC117586266|XP_034132100.1|DGUA	LOC117144876|XP_033166177.1|DMAU
OG0010229	LOC117586444|XP_034132375.1|DGUA	LOC117143764|XP_033164473.1|DMAU
OG0010230	LOC117586455|XP_034132389.1|DGUA	LOC117143733|XP_033164434.1|DMAU
OG0010231	LOC117582966|XP_034126973.1|DGUA	LOC117144366|XP_033165379.1|DMAU
OG0010232	LOC117589562|XP_034137492.1|DGUA	LOC117142893|XP_033163061.1|DMAU
OG0010233	LOC117589680|XP_034137725.1|DGUA	LOC117143190|XP_033163617.1|DMAU
OG0010234	LOC117583405|XP_034127582.1|DGUA	LOC117144805|XP_033166071.1|DMAU
OG0010235	LOC117584953|XP_034130041.1|DGUA	LOC117145343|XP_033166849.1|DMAU
OG0010236	LOC117583780|XP_034128233.1|DGUA	LOC117142857|XP_033162995.1|DMAU
OG0010237	LOC117585709|XP_034131237.1|DGUA	LOC117142625|XP_033162615.1|DMAU
OG0010238	LOC117591226|XP_034140291.1|DGUA	LOC117145266|XP_033166743.1|DMAU
OG0010239	LOC117582975|XP_034126988.1|DGUA	LOC117145302|XP_033166787.1|DMAU
OG0010240	LOC117584136|XP_034128780.1|DGUA	LOC117148341|XP_033171571.1|DMAU
OG0010241	LOC117589602|XP_034137567.1|DGUA	LOC117144009|XP_033164855.1|DMAU
OG0010242	LOC117583127|XP_034127209.1|DGUA	LOC117144824|XP_033166099.1|DMAU
OG0010243	LOC117583553|XP_034127805.1|DGUA	LOC117144416|XP_033165448.1|DMAU
OG0010244	LOC117582942|XP_034126939.1|DGUA	LOC117145060|XP_033166466.1|DMAU
OG0010245	LOC117586240|XP_034132068.1|DGUA	LOC117144468|XP_033165524.1|DMAU
OG0010246	LOC117589700|XP_034137753.1|DGUA	LOC117143351|XP_033163912.1|DMAU
OG0010247	LOC117582906|XP_034126891.1|DGUA	LOC117145655|XP_033167276.1|DMAU
OG0010248	LOC117583515|XP_034127751.1|DGUA	LOC117144188|XP_033165127.1|DMAU
OG0010249	LOC117590116|XP_034138357.1|DGUA	LOC117145508|XP_033167086.1|DMAU
OG0010250	LOC117589821|XP_034137943.1|DGUA	LOC117142695|XP_033162743.1|DMAU
OG0010251	LOC117584949|XP_034130033.1|DGUA	LOC117144059|XP_033164959.1|DMAU
OG0010253	LOC117591986|XP_034141320.1|DGUA	LOC117138638|XP_033156741.1|DMAU
OG0010254	LOC117580460|XP_034122928.1|DGUA	LOC117137418|XP_033154738.1|DMAU
OG0010255	LOC117588646|XP_034135970.1|DGUA	LOC117147687|XP_033170562.1|DMAU, LOC117148471|XP_033171736.1|DMAU
OG0010256	LOC117582984|XP_034127000.1|DGUA	LOC117143649|XP_033164320.1|DMAU
OG0010258	LOC117580478|XP_034122952.1|DGUA	LOC117140345|XP_033159084.1|DMAU
OG0010259	LOC117580532|XP_034123017.1|DGUA	LOC117140921|XP_033160003.1|DMAU
OG0010260	LOC117584094|XP_034128733.1|DGUA	LOC117150870|XP_033173880.1|DMAU
OG0010267	LOC117589316|XP_034137014.1|DGUA	LOC117139321|XP_033157455.1|DMAU
OG0010272	LOC117581363|XP_034124392.1|DGUA	LOC117137265|XP_033154519.1|DMAU
OG0010276	LOC117580769|XP_034123354.1|DGUA	LOC117147821|XP_033170765.1|DMAU
OG0010277	LOC117589846|XP_034137993.1|DGUA	LOC117142820|XP_033162929.1|DMAU
OG0010279	LOC117582897|XP_034126881.1|DGUA	LOC117144153|XP_033165077.1|DMAU
OG0010280	LOC117588563|XP_034135841.1|DGUA	LOC117148865|XP_033172427.1|DMAU
OG0010282	LOC117583202|XP_034127297.1|DGUA	LOC117144909|XP_033166235.1|DMAU
OG0010283	LOC117586472|XP_034132452.1|DGUA	LOC117143184|XP_033163592.1|DMAU
OG0010284	LOC117582845|XP_034126790.1|DGUA	LOC117143946|XP_033164771.1|DMAU
OG0010285	LOC117585633|XP_034131108.1|DGUA	LOC117144549|XP_033165682.1|DMAU
OG0010286	LOC117585372|XP_034130710.1|DGUA	LOC117143385|XP_033163957.1|DMAU
OG0010287	LOC117589843|XP_034137990.1|DGUA	LOC117143169|XP_033163573.1|DMAU
OG0010288	LOC117582853|XP_034126812.1|DGUA	LOC117145966|XP_033167759.1|DMAU
OG0010289	LOC117583308|XP_034127443.1|DGUA	LOC117144916|XP_033166253.1|DMAU
OG0010290	LOC117583442|XP_034127634.1|DGUA	LOC117142285|XP_033162059.1|DMAU
OG0010291	LOC117583407|XP_034127584.1|DGUA	LOC117145738|XP_033167390.1|DMAU
OG0010292	LOC117589859|XP_034138014.1|DGUA	LOC117144534|XP_033165656.1|DMAU
OG0010293	LOC117582490|XP_034126153.1|DGUA	LOC117138650|XP_033156764.1|DMAU
OG0010294	LOC117587615|XP_034134362.1|DGUA	LOC117137017|XP_033154109.1|DMAU
OG0010295	LOC117587926|XP_034134804.1|DGUA	LOC117140031|XP_033158657.1|DMAU
OG0010296	LOC117578852|XP_034120532.1|DGUA	LOC117136248|XP_033152943.1|DMAU
OG0010297	LOC117580287|XP_034122695.1|DGUA, LOC117590287|XP_034138667.1|DGUA	LOC117137831|XP_033155411.1|DMAU
OG0010298	LOC117582139|XP_034125616.1|DGUA	LOC117136901|XP_033153908.1|DMAU
OG0010299	LOC117584368|XP_034129099.1|DGUA	LOC117138281|XP_033156141.1|DMAU
OG0010300	LOC117584657|XP_034129579.1|DGUA	LOC117137968|XP_033155631.1|DMAU
OG0010301	LOC117586037|XP_034131774.1|DGUA	LOC117143797|XP_033164531.1|DMAU
OG0010302	LOC117589811|XP_034137934.1|DGUA	LOC117138663|XP_033156793.1|DMAU
OG0010303	LOC117580889|XP_034123569.1|DGUA	LOC117135743|XP_033152082.1|DMAU
OG0010304	LOC117580873|XP_034123514.1|DGUA	LOC117147446|XP_033170219.1|DMAU
OG0010305	LOC117590961|XP_034139904.1|DGUA	LOC117147427|XP_033170198.1|DMAU
OG0010306	LOC117590946|XP_034139885.1|DGUA	LOC117147722|XP_033170612.1|DMAU
OG0010307	LOC117581431|XP_034124491.1|DGUA	LOC117148832|XP_033172375.1|DMAU
OG0010308	LOC117588588|XP_034135883.1|DGUA	LOC117148867|XP_033172430.1|DMAU
OG0010309	LOC117586877|XP_034133068.1|DGUA	LOC117141479|XP_033160848.1|DMAU
OG0010310	LOC117588345|XP_034135446.1|DGUA	LOC117147791|XP_033170723.1|DMAU
OG0010311	LOC117590208|XP_034138551.1|DGUA	LOC117148253|XP_033171446.1|DMAU
OG0010312	LOC117590330|XP_034138716.1|DGUA	LOC117148564|XP_033171909.1|DMAU
OG0010313	LOC117589285|XP_034136967.1|DGUA	LOC117140414|XP_033159179.1|DMAU
OG0010314	LOC117588363|XP_034135469.1|DGUA	LOC117148349|XP_033171578.1|DMAU
OG0010315	LOC117580775|XP_034123362.1|DGUA	LOC117148175|XP_033171335.1|DMAU
OG0010316	LOC117592376|XP_034141966.1|DGUA, LOC117588323|XP_034135414.1|DGUA	LOC117137637|XP_033155059.1|DMAU
OG0010318	LOC117591047|XP_034140034.1|DGUA	LOC117148315|XP_033171535.1|DMAU
OG0010319	LOC117580931|XP_034123602.1|DGUA	LOC117148299|XP_033171511.1|DMAU
OG0010320	LOC117591295|XP_034140387.1|DGUA	LOC117147268|XP_033169984.1|DMAU
OG0010321	LOC117579951|XP_034122016.1|DGUA	LOC117141588|XP_033160992.1|DMAU
OG0010322	LOC117579692|XP_034121573.1|DGUA	LOC117141205|XP_033160449.1|DMAU
OG0010323	LOC117588845|XP_034136231.1|DGUA	LOC117142127|XP_033161917.1|DMAU
OG0010324	LOC117579390|XP_034121154.1|DGUA	LOC117140612|XP_033159516.1|DMAU
OG0010325	LOC117579562|XP_034121375.1|DGUA	LOC117141376|XP_033160675.1|DMAU
OG0010326	LOC117587378|XP_034133919.1|DGUA	LOC117141889|XP_033161476.1|DMAU
OG0010327	LOC117589260|XP_034136928.1|DGUA	LOC117139190|XP_033157250.1|DMAU
OG0010328	LOC117588960|XP_034136438.1|DGUA	LOC117140920|XP_033160002.1|DMAU
OG0010329	LOC117588938|XP_034136407.1|DGUA	LOC117141426|XP_033160755.1|DMAU
OG0010330	LOC117579941|XP_034121988.1|DGUA	LOC117141616|XP_033161027.1|DMAU
OG0010331	LOC117579602|XP_034121426.1|DGUA	LOC117141174|XP_033160401.1|DMAU
OG0010332	LOC117581032|XP_034123753.1|DGUA	LOC117146386|XP_033168450.1|DMAU
OG0010333	LOC117584625|XP_034129537.1|DGUA	LOC117135336|XP_033151428.1|DMAU
OG0010334	LOC117582475|XP_034126109.1|DGUA	LOC117151067|XP_033174200.1|DMAU
OG0010335	LOC117590943|XP_034139877.1|DGUA	LOC117147718|XP_033170610.1|DMAU
OG0010336	LOC117588664|XP_034135997.1|DGUA	LOC117147641|XP_033170500.1|DMAU
OG0010337	LOC117591029|XP_034140015.1|DGUA	LOC117147697|XP_033170574.1|DMAU
OG0010338	LOC117581538|XP_034124743.1|DGUA	LOC117147375|XP_033170135.1|DMAU
OG0010339	LOC117587065|XP_034133398.1|DGUA	LOC117143732|XP_033164433.1|DMAU
OG0010340	LOC117588573|XP_034135860.1|DGUA	LOC117147982|XP_033171023.1|DMAU
OG0010341	LOC117588572|XP_034135859.1|DGUA	LOC117147981|XP_033171022.1|DMAU
OG0010342	LOC117590544|XP_034139164.1|DGUA	LOC117147600|XP_033170441.1|DMAU
OG0010343	LOC117580984|XP_034123670.1|DGUA	LOC117143004|XP_033163260.1|DMAU
OG0010344	LOC117581466|XP_034124579.1|DGUA	LOC117147496|XP_033170289.1|DMAU
OG0010345	LOC117591376|XP_034140509.1|DGUA	LOC117148040|XP_033171108.1|DMAU
OG0010346	LOC117590768|XP_034139605.1|DGUA	LOC117146468|XP_033168595.1|DMAU
OG0010347	LOC117581523|XP_034124708.1|DGUA	LOC117148629|XP_033172015.1|DMAU
OG0010348	LOC117592310|XP_034141875.1|DGUA	LOC117135699|XP_033151999.1|DMAU
OG0010349	LOC117590710|XP_034139501.1|DGUA	LOC117147954|XP_033170988.1|DMAU
OG0010350	LOC117580751|XP_034123334.1|DGUA	LOC117147017|XP_033169592.1|DMAU
OG0010351	LOC117591043|XP_034140029.1|DGUA	LOC117148209|XP_033171388.1|DMAU
OG0010352	LOC117588739|XP_034136107.1|DGUA	LOC117147552|XP_033170385.1|DMAU
OG0010353	LOC117581175|XP_034124009.1|DGUA	LOC117147085|XP_033169740.1|DMAU
OG0010354	LOC117581584|XP_034124826.1|DGUA	LOC117148079|XP_033171177.1|DMAU
OG0010355	LOC117580788|XP_034123375.1|DGUA	LOC117148411|XP_033171671.1|DMAU
OG0010356	LOC117588382|XP_034135497.1|DGUA	LOC117147281|XP_033170014.1|DMAU
OG0010357	LOC117588371|XP_034135478.1|DGUA	LOC117146869|XP_033169350.1|DMAU
OG0010358	LOC117581352|XP_034124375.1|DGUA	LOC117148744|XP_033172212.1|DMAU
OG0010359	LOC117590784|XP_034139624.1|DGUA	LOC117146475|XP_033168605.1|DMAU
OG0010360	LOC117590702|XP_034139492.1|DGUA	LOC117146483|XP_033168614.1|DMAU
OG0010361	LOC117590697|XP_034139489.1|DGUA	LOC117146463|XP_033168588.1|DMAU
OG0010362	LOC117590731|XP_034139530.1|DGUA	LOC117146476|XP_033168607.1|DMAU
OG0010363	LOC117581345|XP_034124363.1|DGUA	LOC117147511|XP_033170313.1|DMAU
OG0010364	LOC117590354|XP_034138780.1|DGUA	LOC117146927|XP_033169457.1|DMAU
OG0010365	LOC117581252|XP_034124147.1|DGUA	LOC117147930|XP_033170964.1|DMAU
OG0010366	LOC117580981|XP_034123666.1|DGUA	LOC117147858|XP_033170824.1|DMAU
OG0010367	LOC117588603|XP_034135903.1|DGUA	LOC117146792|XP_033169222.1|DMAU
OG0010368	LOC117588610|XP_034135911.1|DGUA	LOC117146809|XP_033169244.1|DMAU
OG0010369	LOC117590247|XP_034138611.1|DGUA	LOC117148669|XP_033172076.1|DMAU
OG0010370	LOC117580776|XP_034123363.1|DGUA	LOC117148312|XP_033171532.1|DMAU
OG0010371	LOC117581284|XP_034124199.1|DGUA	LOC117146816|XP_033169260.1|DMAU
OG0010372	LOC117588693|XP_034136032.1|DGUA	LOC117148676|XP_033172105.1|DMAU
OG0010373	LOC117588362|XP_034135468.1|DGUA	LOC117147156|XP_033169830.1|DMAU
OG0010374	LOC117590952|XP_034139891.1|DGUA	LOC117147424|XP_033170195.1|DMAU
OG0010375	LOC117590953|XP_034139892.1|DGUA	LOC117147425|XP_033170196.1|DMAU
OG0010376	LOC117581303|XP_034124235.1|DGUA	LOC117146904|XP_033169405.1|DMAU
OG0010377	LOC117580860|XP_034123499.1|DGUA	LOC117147784|XP_033170718.1|DMAU
OG0010378	LOC117580781|XP_034123368.1|DGUA	LOC117146916|XP_033169434.1|DMAU
OG0010379	LOC117588596|XP_034135892.1|DGUA	LOC117148241|XP_033171436.1|DMAU
OG0010380	LOC117580794|XP_034123380.1|DGUA	LOC117148479|XP_033171746.1|DMAU
OG0010381	LOC117581367|XP_034124393.1|DGUA	LOC117146986|XP_033169545.1|DMAU
OG0010382	LOC117580898|XP_034123549.1|DGUA	LOC117146983|XP_033169542.1|DMAU
OG0010383	LOC117580829|XP_034123441.1|DGUA	LOC117146975|XP_033169535.1|DMAU
OG0010384	LOC117590773|XP_034139612.1|DGUA	LOC117148134|XP_033171251.1|DMAU
OG0010385	LOC117591309|XP_034140406.1|DGUA	LOC117144045|XP_033164909.1|DMAU
OG0010386	LOC117590917|XP_034139840.1|DGUA	LOC117144289|XP_033165287.1|DMAU
OG0010387	LOC117590905|XP_034139826.1|DGUA	LOC117145041|XP_033166822.1|DMAU
OG0010388	LOC117588192|XP_034135205.1|DGUA	LOC117150152|XP_033172860.1|DMAU
OG0010389	LOC117588189|XP_034135200.1|DGUA	LOC117142231|XP_033161978.1|DMAU
OG0010390	LOC117584636|XP_034129552.1|DGUA	LOC117146090|XP_033167955.1|DMAU
OG0010391	LOC117584624|XP_034129536.1|DGUA	LOC117151035|XP_033174140.1|DMAU
OG0010392	LOC117587678|XP_034134460.1|DGUA	LOC117150708|XP_033173613.1|DMAU
OG0010393	LOC117584310|XP_034129027.1|DGUA	LOC117150359|XP_033173110.1|DMAU
OG0010394	LOC117584519|XP_034129355.1|DGUA	LOC117135187|XP_033151145.1|DMAU
OG0010395	LOC117588159|XP_034135158.1|DGUA	LOC117150536|XP_033173353.1|DMAU
OG0010396	LOC117583921|XP_034128491.1|DGUA	LOC117141835|XP_033161386.1|DMAU
OG0010397	LOC117584635|XP_034129551.1|DGUA	LOC117150132|XP_033172835.1|DMAU
OG0010398	LOC117587666|XP_034134448.1|DGUA	LOC117143479|XP_033164086.1|DMAU
OG0010399	LOC117587538|XP_034134233.1|DGUA	LOC117150688|XP_033173594.1|DMAU
OG0010400	LOC117587813|XP_034134660.1|DGUA	LOC117150938|XP_033173997.1|DMAU
OG0010401	LOC117587808|XP_034134653.1|DGUA	LOC117150936|XP_033173995.1|DMAU
OG0010402	LOC117587713|XP_034134507.1|DGUA	LOC117148183|XP_033171384.1|DMAU
OG0010403	LOC117587710|XP_034134505.1|DGUA	LOC117136335|XP_033153090.1|DMAU
OG0010404	LOC117587874|XP_034134743.1|DGUA	LOC117146637|XP_033168865.1|DMAU
OG0010405	LOC117587875|XP_034134744.1|DGUA	LOC117140556|XP_033159446.1|DMAU
OG0010406	LOC117587877|XP_034134745.1|DGUA	LOC117140566|XP_033159458.1|DMAU
OG0010407	LOC117587703|XP_034134491.1|DGUA	LOC117151058|XP_033174172.1|DMAU
OG0010408	LOC117587537|XP_034134232.1|DGUA	LOC117150660|XP_033173540.1|DMAU
OG0010409	LOC117584254|XP_034128949.1|DGUA	LOC117148309|XP_033171527.1|DMAU
OG0010410	LOC117583979|XP_034128576.1|DGUA	LOC117150543|XP_033173365.1|DMAU
OG0010411	LOC117581797|XP_034125129.1|DGUA	LOC117140471|XP_033159311.1|DMAU
OG0010412	LOC117581948|XP_034125321.1|DGUA	LOC117146512|XP_033168670.1|DMAU
OG0010413	LOC117581953|XP_034125327.1|DGUA	LOC117151051|XP_033174160.1|DMAU
OG0010414	LOC117581986|XP_034125369.1|DGUA	LOC117151055|XP_033174165.1|DMAU
OG0010415	LOC117584459|XP_034129266.1|DGUA	LOC117148587|XP_033171955.1|DMAU
OG0010416	LOC117584163|XP_034128818.1|DGUA	LOC117145231|XP_033166700.1|DMAU
