Orthogroup	DGUA.longest_only	DEUG.longest_only
OG0008481	LOC117581616|XP_034124869.1|DGUA	LOC108103222|XP_017064110.1|DEUG
OG0008482	LOC117589444|XP_034137277.1|DGUA	LOC108108620|XP_017072207.1|DEUG
OG0008483	LOC117581754|XP_034125046.1|DGUA	LOC108111028|XP_017075840.1|DEUG
OG0008484	LOC117585820|XP_034131440.1|DGUA	LOC108103743|XP_017064839.1|DEUG
OG0008485	LOC117588095|XP_034135057.1|DGUA	LOC108113440|XP_017079497.1|DEUG
OG0008486	LOC117590600|XP_034139258.1|DGUA	LOC108102339|XP_017062656.1|DEUG
OG0008487	LOC117588342|XP_034135443.1|DGUA	LOC108103355|XP_017064289.1|DEUG
OG0008488	LOC117585109|XP_034130280.1|DGUA	LOC108110263|XP_017074740.1|DEUG
OG0008490	LOC117586489|XP_034132478.1|DGUA	LOC108113804|XP_017080002.1|DEUG
OG0008491	LOC117589764|XP_034137844.1|DGUA	LOC108113680|XP_017079846.1|DEUG
OG0008492	LOC117581724|XP_034124994.1|DGUA	LOC108107102|XP_017069977.1|DEUG
OG0008493	LOC117584323|XP_034129042.1|DGUA	LOC108105874|XP_017068138.1|DEUG
OG0008494	LOC117588464|XP_034135648.1|DGUA	LOC108112302|XP_017077617.1|DEUG
OG0008495	LOC117579386|XP_034121152.1|DGUA	LOC108106646|XP_017069350.1|DEUG
OG0008496	LOC117590676|XP_034139449.1|DGUA	LOC108112958|XP_017078847.1|DEUG
OG0008497	LOC117582203|XP_034125705.1|DGUA	LOC108109258|XP_017073229.1|DEUG
OG0008498	LOC117589358|XP_034137142.1|DGUA	LOC108112359|XP_017077676.1|DEUG, LOC108113362|XP_017079416.1|DEUG
OG0008499	LOC117591808|XP_034141009.1|DGUA, LOC117591809|XP_034141010.1|DGUA, LOC117591807|XP_034141008.1|DGUA	LOC108108939|XP_017072681.1|DEUG
OG0008500	LOC117578781|XP_034120380.1|DGUA	LOC108104538|XP_017066161.1|DEUG
OG0008501	LOC117588978|XP_034136458.1|DGUA	LOC108108571|XP_017072150.1|DEUG
OG0008502	LOC117580948|XP_034123625.1|DGUA, LOC117590276|XP_034138652.1|DGUA	LOC108117605|XP_017085619.1|DEUG
OG0008503	LOC117581027|XP_034123747.1|DGUA	LOC108109930|XP_017074218.1|DEUG, LOC108109983|XP_017074303.1|DEUG
OG0008504	LOC117587509|XP_034134191.1|DGUA	LOC108107727|XP_017070863.1|DEUG
OG0008505	LOC117587305|XP_034133790.1|DGUA	LOC108114185|XP_017080483.1|DEUG
OG0008506	LOC117580046|XP_034122175.1|DGUA	LOC108114415|XP_017080878.1|DEUG
OG0008507	LOC117580367|XP_034122786.1|DGUA	LOC108108649|XP_017072241.1|DEUG
OG0008508	LOC117588670|XP_034136004.1|DGUA	LOC108104987|XP_017066853.1|DEUG
OG0008509	LOC117590786|XP_034139626.1|DGUA	LOC108110399|XP_017074952.1|DEUG
OG0008510	LOC117588378|XP_034135491.1|DGUA	LOC108115195|XP_017082004.1|DEUG
OG0008511	LOC117588041|XP_034134980.1|DGUA, LOC117579821|XP_034121803.1|DGUA	LOC108110423|XP_017074979.1|DEUG
OG0008512	LOC117582462|XP_034126079.1|DGUA	LOC108106974|XP_017069783.1|DEUG
OG0008513	LOC117586966|XP_034133231.1|DGUA, LOC117588711|XP_034136051.1|DGUA, LOC117588321|XP_034135409.1|DGUA, LOC117588419|XP_034135583.1|DGUA	LOC108110515|XP_017075083.1|DEUG
OG0008514	LOC117584347|XP_034129070.1|DGUA	LOC108118405|XP_017086570.1|DEUG
OG0008515	LOC117584226|XP_034128899.1|DGUA	LOC108110866|XP_017075602.1|DEUG
OG0008516	LOC117589174|XP_034136783.1|DGUA	LOC108109803|XP_017074010.1|DEUG
OG0008517	LOC117587081|XP_034133440.1|DGUA	LOC108117339|XP_017085199.1|DEUG, LOC108117336|XP_017085196.1|DEUG, LOC108117370|XP_017085244.1|DEUG
OG0008518	LOC117580378|XP_034122803.1|DGUA	LOC108108698|XP_017072293.1|DEUG
OG0008519	LOC117592516|XP_034142270.1|DGUA, LOC117591654|XP_034140869.1|DGUA	LOC108106726|XP_017069451.1|DEUG
OG0008520	LOC117586524|XP_034132549.1|DGUA	LOC108117208|XP_017085013.1|DEUG
OG0008522	LOC117582297|XP_034125827.1|DGUA	LOC108103516|XP_017064516.1|DEUG
OG0008523	LOC117584186|XP_034128845.1|DGUA	LOC108105087|XP_017067397.1|DEUG
OG0008524	LOC117581124|XP_034123940.1|DGUA	LOC108117418|XP_017085318.1|DEUG
OG0008525	LOC117584811|XP_034129822.1|DGUA	LOC108110412|XP_017074971.1|DEUG, LOC108111048|XP_017075866.1|DEUG
OG0008527	LOC117588619|XP_034135922.1|DGUA	LOC108109986|XP_017074309.1|DEUG
OG0008528	LOC117589005|XP_034136511.1|DGUA	LOC108104656|XP_017066327.1|DEUG
OG0008529	LOC117588307|XP_034135386.1|DGUA	LOC108102430|XP_017062897.1|DEUG
OG0008530	LOC117588278|XP_034135340.1|DGUA	LOC108118381|XP_017086545.1|DEUG
OG0008531	LOC117581238|XP_034124115.1|DGUA	LOC108117622|XP_017085640.1|DEUG
OG0008532	LOC117590940|XP_034139873.1|DGUA	LOC108103982|XP_017065256.1|DEUG
OG0008534	LOC117588319|XP_034135407.1|DGUA	LOC108109996|XP_017074321.1|DEUG
OG0008535	LOC117588571|XP_034135858.1|DGUA	LOC108103724|XP_017064812.1|DEUG
OG0008536	LOC117581217|XP_034124086.1|DGUA	LOC108103726|XP_017064814.1|DEUG
OG0008537	LOC117589570|XP_034137512.1|DGUA	LOC108116870|XP_017084437.1|DEUG
OG0008538	LOC117590304|XP_034138682.1|DGUA	LOC108118093|XP_017086135.1|DEUG
OG0008540	LOC117583441|XP_034127633.1|DGUA	LOC108109354|XP_017073305.1|DEUG
OG0008541	LOC117578845|XP_034120521.1|DGUA	LOC108108998|XP_017072753.1|DEUG
OG0008542	LOC117579082|XP_034120684.1|DGUA	LOC108108237|XP_017071693.1|DEUG
OG0008544	LOC117592215|XP_034141732.1|DGUA	LOC108104484|XP_017066085.1|DEUG
OG0008545	LOC117591467|XP_034140646.1|DGUA	LOC108107390|XP_017070396.1|DEUG
OG0008546	LOC117589157|XP_034136751.1|DGUA	LOC108103594|XP_017064611.1|DEUG
OG0008547	LOC117590819|XP_034139678.1|DGUA	LOC108109725|XP_017073859.1|DEUG
OG0008549	LOC117582879|XP_034126844.1|DGUA	LOC108117530|XP_017085517.1|DEUG
OG0008551	LOC117587143|XP_034133540.1|DGUA	LOC108113652|XP_017079816.1|DEUG
OG0008553	LOC117578823|XP_034120471.1|DGUA	LOC108104560|XP_017066192.1|DEUG
OG0008554	LOC117588678|XP_034136016.1|DGUA	LOC108118515|XP_017086748.1|DEUG
OG0008555	LOC117588797|XP_034136201.1|DGUA	LOC108102442|XP_017062925.1|DEUG
OG0008556	LOC117578610|XP_034120095.1|DGUA	LOC108104513|XP_017066122.1|DEUG
OG0008557	LOC117583634|XP_034127974.1|DGUA	LOC108111446|XP_017076404.1|DEUG
OG0008558	LOC117587823|XP_034134672.1|DGUA	LOC108110757|XP_017075455.1|DEUG
OG0008560	LOC117587547|XP_034134245.1|DGUA	LOC108108305|XP_017071815.1|DEUG
OG0008561	LOC117582370|XP_034125921.1|DGUA	LOC108115469|XP_017082412.1|DEUG
OG0008562	LOC117587915|XP_034134790.1|DGUA	LOC108118266|XP_017086352.1|DEUG
OG0008563	LOC117583416|XP_034127598.1|DGUA	LOC108115637|XP_017082679.1|DEUG
OG0008564	LOC117584153|XP_034128803.1|DGUA	LOC108110942|XP_017075725.1|DEUG
OG0008565	LOC117588544|XP_034135815.1|DGUA	LOC108114208|XP_017080517.1|DEUG
OG0008566	LOC117583882|XP_034128426.1|DGUA	LOC108105830|XP_017068064.1|DEUG
OG0008567	LOC117582227|XP_034125725.1|DGUA	LOC108117699|XP_017086041.1|DEUG
OG0008569	LOC117580715|XP_034123267.1|DGUA	LOC108103655|XP_017064700.1|DEUG
OG0008570	LOC117580953|XP_034123630.1|DGUA	LOC108103692|XP_017064775.1|DEUG
OG0008572	LOC117586352|XP_034132259.1|DGUA	LOC108114933|XP_017081606.1|DEUG
OG0008573	LOC117580969|XP_034123651.1|DGUA	LOC108103309|XP_017064221.1|DEUG
OG0008576	LOC117591188|XP_034140213.1|DGUA	LOC108102407|XP_017062853.1|DEUG
OG0008577	LOC117589387|XP_034137193.1|DGUA	LOC108108175|XP_017071606.1|DEUG
OG0008578	LOC117586089|XP_034131835.1|DGUA	LOC108105292|XP_017067273.1|DEUG
OG0008579	LOC117587085|XP_034133444.1|DGUA	LOC108117375|XP_017085250.1|DEUG
OG0008581	LOC117579445|XP_034121224.1|DGUA	LOC108108775|XP_017072434.1|DEUG
OG0008582	LOC117590843|XP_034139730.1|DGUA	LOC108109757|XP_017073919.1|DEUG
OG0008583	LOC117588593|XP_034135889.1|DGUA	LOC108105411|XP_017067447.1|DEUG
OG0008584	LOC117581118|XP_034123932.1|DGUA	LOC108104373|XP_017065878.1|DEUG
OG0008585	LOC117590463|XP_034138991.1|DGUA	LOC108103700|XP_017064785.1|DEUG
OG0008586	LOC117590462|XP_034138990.1|DGUA	LOC108103659|XP_017064704.1|DEUG
OG0008587	LOC117586148|XP_034131934.1|DGUA	LOC108117194|XP_017084983.1|DEUG
OG0008588	LOC117585883|XP_034131525.1|DGUA	LOC108117160|XP_017084922.1|DEUG
OG0008590	LOC117591130|XP_034140125.1|DGUA	LOC108113614|XP_017079763.1|DEUG
OG0008592	LOC117584640|XP_034129557.1|DGUA	LOC108113202|XP_017079222.1|DEUG
OG0008593	LOC117579293|XP_034120989.1|DGUA	LOC108114019|XP_017080254.1|DEUG
OG0008594	LOC117585332|XP_034130662.1|DGUA	LOC108117039|XP_017084698.1|DEUG
OG0008595	LOC117592672|XP_034142523.1|DGUA	LOC108112828|XP_017078624.1|DEUG
OG0008596	LOC117592668|XP_034142519.1|DGUA	LOC108112498|XP_017077866.1|DEUG
OG0008597	LOC117585774|XP_034131349.1|DGUA	LOC108116558|XP_017083986.1|DEUG
OG0008598	LOC117581572|XP_034124812.1|DGUA	LOC108105093|XP_017067013.1|DEUG
OG0008599	LOC117580644|XP_034123133.1|DGUA	LOC108109749|XP_017073905.1|DEUG
OG0008600	LOC117585133|XP_034130352.1|DGUA	LOC108110249|XP_017074726.1|DEUG
OG0008601	LOC117583968|XP_034128565.1|DGUA	LOC108106857|XP_017069589.1|DEUG
OG0008602	LOC117583827|XP_034128306.1|DGUA	LOC108117500|XP_017085469.1|DEUG
OG0008603	LOC117589525|XP_034137407.1|DGUA	LOC108116813|XP_017084350.1|DEUG
OG0008604	LOC117592203|XP_034141706.1|DGUA	LOC108107412|XP_017070428.1|DEUG
OG0008605	LOC117587650|XP_034134431.1|DGUA	LOC108106951|XP_017069716.1|DEUG
OG0008606	LOC117581812|XP_034125144.1|DGUA	LOC108102517|XP_017063041.1|DEUG
OG0008607	LOC117585746|XP_034131286.1|DGUA	LOC108115351|XP_017082261.1|DEUG
OG0008608	LOC117580940|XP_034123614.1|DGUA	LOC108110289|XP_017074774.1|DEUG
OG0008609	LOC117585131|XP_034130349.1|DGUA	LOC108116333|XP_017083635.1|DEUG
OG0008610	LOC117588389|XP_034135518.1|DGUA	LOC108112200|XP_017077503.1|DEUG
OG0008612	LOC117582640|XP_034126413.1|DGUA, LOC117590861|XP_034139767.1|DGUA	LOC108104848|XP_017066654.1|DEUG
OG0008613	LOC117589642|XP_034137658.1|DGUA	LOC108115130|XP_017081897.1|DEUG
OG0008614	LOC117590450|XP_034138962.1|DGUA	LOC108103768|XP_017064882.1|DEUG
OG0008615	LOC117586705|XP_034132866.1|DGUA	LOC108116234|XP_017083514.1|DEUG
OG0008616	LOC117583265|XP_034127383.1|DGUA	LOC108109030|XP_017072805.1|DEUG
OG0008617	LOC117583104|XP_034127177.1|DGUA	LOC108116578|XP_017084009.1|DEUG
OG0008619	LOC117591616|XP_034140819.1|DGUA, LOC117584238|XP_034128925.1|DGUA	LOC108104149|XP_017065538.1|DEUG
OG0008620	LOC117578867|XP_034120552.1|DGUA	LOC108109012|XP_017072774.1|DEUG
OG0008621	LOC117589505|XP_034137378.1|DGUA	LOC108110118|XP_017074515.1|DEUG
OG0008622	LOC117578544|XP_034120006.1|DGUA	LOC108112344|XP_017077661.1|DEUG
OG0008623	LOC117579281|XP_034120973.1|DGUA	LOC108106777|XP_017069507.1|DEUG
OG0008624	LOC117592534|XP_034142285.1|DGUA	LOC108106585|XP_017069255.1|DEUG
OG0008625	LOC117578814|XP_034120455.1|DGUA	LOC108104852|XP_017066659.1|DEUG
OG0008626	LOC117591568|XP_034140769.1|DGUA	LOC108103279|XP_017064180.1|DEUG
OG0008627	LOC117580198|XP_034122465.1|DGUA	LOC108108297|XP_017071791.1|DEUG
OG0008629	LOC117591058|XP_034140049.1|DGUA	LOC108114797|XP_017081398.1|DEUG
OG0008630	LOC117590598|XP_034139256.1|DGUA	LOC108102373|XP_017062781.1|DEUG
OG0008631	LOC117585390|XP_034130743.1|DGUA	LOC108109414|XP_017073401.1|DEUG
OG0008632	LOC117585659|XP_034131140.1|DGUA	LOC108109361|XP_017073318.1|DEUG
OG0008633	LOC117583606|XP_034127957.1|DGUA	LOC108106539|XP_017069176.1|DEUG
OG0008634	LOC117587580|XP_034134305.1|DGUA	LOC108115003|XP_017081736.1|DEUG
OG0008635	LOC117578848|XP_034120525.1|DGUA	LOC108109000|XP_017072755.1|DEUG
OG0008636	LOC117586285|XP_034132130.1|DGUA	LOC108111750|XP_017076794.1|DEUG
OG0008637	LOC117580126|XP_034122310.1|DGUA	LOC108114700|XP_017081285.1|DEUG
OG0008638	LOC117582922|XP_034126910.1|DGUA	LOC108116889|XP_017084479.1|DEUG
OG0008639	LOC117583365|XP_034127534.1|DGUA	LOC108115883|XP_017083012.1|DEUG
OG0008640	LOC117585698|XP_034131205.1|DGUA	LOC108115408|XP_017082336.1|DEUG, LOC108117156|XP_017084909.1|DEUG
OG0008641	LOC117590546|XP_034139166.1|DGUA, LOC117590547|XP_034139167.1|DGUA	LOC108111318|XP_017076202.1|DEUG
OG0008642	LOC117582801|XP_034126720.1|DGUA, LOC117582848|XP_034126806.1|DGUA	LOC108117131|XP_017084864.1|DEUG
OG0008643	LOC117585660|XP_034131143.1|DGUA	LOC108112985|XP_017078885.1|DEUG, LOC108114831|XP_017081461.1|DEUG, LOC108117939|XP_017085972.1|DEUG, LOC108115341|XP_017082253.1|DEUG, LOC108104882|XP_017066703.1|DEUG, LOC108109362|XP_017073320.1|DEUG
OG0008644	LOC117582970|XP_034126981.1|DGUA	LOC108111465|XP_017076425.1|DEUG
OG0008645	LOC117581988|XP_034125374.1|DGUA	LOC108118472|XP_017086685.1|DEUG
OG0008646	LOC117582392|XP_034125967.1|DGUA	LOC108103051|XP_017063854.1|DEUG
OG0008647	LOC117582609|XP_034126373.1|DGUA	LOC108110555|XP_017075134.1|DEUG
OG0008648	LOC117582437|XP_034126036.1|DGUA	LOC108118428|XP_017086600.1|DEUG
OG0008649	LOC117591334|XP_034140450.1|DGUA	LOC108112354|XP_017077671.1|DEUG
OG0008650	LOC117585585|XP_034131014.1|DGUA	LOC108116286|XP_017083561.1|DEUG
OG0008651	LOC117585577|XP_034131009.1|DGUA	LOC108106256|XP_017068709.1|DEUG
OG0008652	LOC117579454|XP_034121236.1|DGUA	LOC108113338|XP_017079386.1|DEUG
OG0008653	LOC117592051|XP_034141428.1|DGUA	LOC108112418|XP_017077750.1|DEUG
OG0008654	LOC117578423|XP_034119775.1|DGUA	LOC108107465|XP_017070502.1|DEUG
OG0008655	LOC117591854|XP_034141113.1|DGUA	LOC108104444|XP_017065994.1|DEUG
OG0008656	LOC117580982|XP_034123668.1|DGUA	LOC108103656|XP_017064702.1|DEUG
OG0008657	LOC117581031|XP_034123752.1|DGUA	LOC108104328|XP_017065804.1|DEUG
OG0008658	LOC117588695|XP_034136034.1|DGUA	LOC108109731|XP_017073865.1|DEUG
OG0008659	LOC117579978|XP_034122047.1|DGUA	LOC108114010|XP_017080246.1|DEUG
OG0008660	LOC117587383|XP_034133926.1|DGUA	LOC108108562|XP_017072134.1|DEUG
OG0008661	LOC117589220|XP_034136857.1|DGUA	LOC108104628|XP_017066292.1|DEUG
OG0008662	LOC117589092|XP_034136621.1|DGUA	LOC108116747|XP_017084255.1|DEUG
OG0008663	LOC117579765|XP_034121709.1|DGUA	LOC108108811|XP_017072486.1|DEUG
OG0008664	LOC117589196|XP_034136813.1|DGUA	LOC108102765|XP_017063412.1|DEUG
OG0008665	LOC117584831|XP_034129852.1|DGUA	LOC108105724|XP_017067928.1|DEUG
OG0008666	LOC117579228|XP_034120898.1|DGUA	LOC108108701|XP_017072296.1|DEUG
OG0008667	LOC117587480|XP_034134100.1|DGUA	LOC108107945|XP_017071265.1|DEUG
OG0008668	LOC117587059|XP_034133391.1|DGUA	LOC108102778|XP_017063427.1|DEUG
OG0008669	LOC117584544|XP_034129388.1|DGUA	LOC108105136|XP_017067058.1|DEUG
OG0008670	LOC117589778|XP_034137866.1|DGUA	LOC108111680|XP_017076709.1|DEUG
OG0008671	LOC117587976|XP_034134875.1|DGUA	LOC108108121|XP_017071530.1|DEUG, LOC108108113|XP_017071518.1|DEUG, LOC108108105|XP_017071507.1|DEUG, LOC108108129|XP_017071542.1|DEUG
OG0008672	LOC117584248|XP_034128943.1|DGUA	LOC108118476|XP_017086692.1|DEUG
OG0008673	LOC117581788|XP_034125109.1|DGUA, LOC117581783|XP_034125103.1|DGUA	LOC108106068|XP_017068415.1|DEUG
OG0008675	LOC117579656|XP_034121530.1|DGUA	LOC108104268|XP_017065706.1|DEUG
OG0008677	LOC117585644|XP_034131122.1|DGUA	LOC108115687|XP_017082744.1|DEUG
OG0008679	LOC117580774|XP_034123359.1|DGUA	LOC108103188|XP_017064064.1|DEUG
OG0008680	LOC117583579|XP_034127849.1|DGUA	LOC108104318|XP_017065791.1|DEUG
OG0008681	LOC117588748|XP_034136117.1|DGUA	LOC108118384|XP_017086548.1|DEUG
OG0008682	LOC117588735|XP_034136102.1|DGUA	LOC108106049|XP_017068392.1|DEUG
OG0008683	LOC117580732|XP_034123293.1|DGUA	LOC108104387|XP_017065912.1|DEUG
OG0008684	LOC117590225|XP_034138586.1|DGUA, LOC117590228|XP_034138588.1|DGUA, LOC117591764|XP_034140966.1|DGUA	LOC108102933|XP_017063683.1|DEUG
OG0008685	LOC117578640|XP_034120138.1|DGUA	LOC108112303|XP_017077618.1|DEUG
OG0008686	LOC117583070|XP_034127134.1|DGUA	LOC108115679|XP_017082735.1|DEUG
OG0008687	LOC117578560|XP_034120024.1|DGUA	LOC108107262|XP_017070181.1|DEUG
OG0008688	LOC117580936|XP_034123608.1|DGUA	LOC108103295|XP_017064197.1|DEUG
OG0008689	LOC117590169|XP_034138455.1|DGUA	LOC108110390|XP_017074930.1|DEUG
OG0008690	LOC117591557|XP_034140754.1|DGUA	LOC108103179|XP_017064055.1|DEUG, LOC108105825|XP_017068058.1|DEUG
OG0008691	LOC117587427|XP_034133989.1|DGUA	LOC108107924|XP_017071234.1|DEUG
OG0008692	LOC117590541|XP_034139160.1|DGUA	LOC108103417|XP_017064364.1|DEUG
OG0008694	LOC117581003|XP_034123701.1|DGUA	LOC108109955|XP_017074258.1|DEUG
OG0008695	LOC117592345|XP_034141929.1|DGUA	LOC108111615|XP_017076631.1|DEUG
OG0008696	LOC117585609|XP_034131054.1|DGUA	LOC108116603|XP_017084048.1|DEUG
OG0008697	LOC117580577|XP_034123073.1|DGUA	LOC108107511|XP_017070542.1|DEUG
OG0008698	LOC117581341|XP_034124356.1|DGUA	LOC108111861|XP_017076973.1|DEUG
OG0008699	LOC117589265|XP_034136936.1|DGUA	LOC108108801|XP_017072471.1|DEUG
OG0008700	LOC117586208|XP_034132037.1|DGUA	LOC108117220|XP_017085035.1|DEUG
OG0008701	LOC117579737|XP_034121643.1|DGUA	LOC108111995|XP_017077214.1|DEUG
OG0008702	LOC117586437|XP_034132366.1|DGUA	LOC108111722|XP_017076763.1|DEUG
OG0008703	LOC117589088|XP_034136617.1|DGUA	LOC108114223|XP_017080565.1|DEUG
OG0008704	LOC117581896|XP_034125255.1|DGUA	LOC108111087|XP_017075912.1|DEUG
OG0008705	LOC117584264|XP_034128964.1|DGUA	LOC108107149|XP_017070041.1|DEUG
OG0008706	LOC117583678|XP_034128040.1|DGUA	LOC108109352|XP_017073301.1|DEUG
OG0008707	LOC117584615|XP_034129522.1|DGUA	LOC108104942|XP_017066795.1|DEUG
OG0008708	LOC117591413|XP_034140558.1|DGUA	LOC108105035|XP_017066922.1|DEUG
OG0008709	LOC117583614|XP_034127946.1|DGUA	LOC108115842|XP_017082942.1|DEUG
OG0008710	LOC117589726|XP_034137789.1|DGUA	LOC108116958|XP_017084603.1|DEUG
OG0008711	LOC117585097|XP_034130258.1|DGUA	LOC108110215|XP_017074683.1|DEUG
OG0008712	LOC117587141|XP_034133542.1|DGUA	LOC108112830|XP_017078625.1|DEUG
OG0008714	LOC117582164|XP_034125655.1|DGUA	LOC108111027|XP_017075836.1|DEUG
OG0008715	LOC117583528|XP_034127765.1|DGUA	LOC108109538|XP_017073592.1|DEUG
OG0008716	LOC117585778|XP_034131355.1|DGUA	LOC108117467|XP_017085378.1|DEUG
OG0008717	LOC117589271|XP_034136953.1|DGUA	LOC108109819|XP_017074038.1|DEUG
OG0008718	LOC117591966|XP_034141294.1|DGUA	LOC108112897|XP_017078743.1|DEUG
OG0008719	LOC117583664|XP_034128020.1|DGUA	LOC108109371|XP_017073340.1|DEUG
OG0008721	LOC117581640|XP_034124900.1|DGUA	LOC108118362|XP_017086520.1|DEUG
OG0008722	LOC117586602|XP_034132676.1|DGUA	LOC108109490|XP_017073516.1|DEUG
OG0008723	LOC117589313|XP_034137002.1|DGUA	LOC108109872|XP_017074154.1|DEUG
OG0008724	LOC117587752|XP_034134567.1|DGUA	LOC108110480|XP_017075046.1|DEUG
OG0008725	LOC117590865|XP_034139781.1|DGUA	LOC108109028|XP_017072792.1|DEUG
OG0008726	LOC117586690|XP_034132841.1|DGUA	LOC108112974|XP_017078870.1|DEUG
OG0008727	LOC117589781|XP_034137869.1|DGUA	LOC108117007|XP_017084666.1|DEUG
OG0008728	LOC117582915|XP_034126902.1|DGUA	LOC108111535|XP_017076548.1|DEUG
OG0008729	LOC117588452|XP_034135629.1|DGUA	LOC108110006|XP_017074333.1|DEUG
OG0008730	LOC117581428|XP_034124489.1|DGUA, LOC117582875|XP_034126835.1|DGUA	LOC108105366|XP_017067381.1|DEUG
OG0008731	LOC117583803|XP_034128275.1|DGUA	LOC108111666|XP_017076687.1|DEUG
OG0008732	LOC117584355|XP_034129082.1|DGUA	LOC108108212|XP_017071667.1|DEUG
OG0008734	LOC117585723|XP_034131252.1|DGUA	LOC108115029|XP_017081763.1|DEUG
OG0008735	LOC117580238|XP_034122554.1|DGUA	LOC108108959|XP_017072703.1|DEUG
OG0008736	LOC117578497|XP_034119925.1|DGUA	LOC108106423|XP_017068941.1|DEUG
OG0008737	LOC117586592|XP_034132660.1|DGUA	LOC108109545|XP_017073604.1|DEUG
OG0008738	LOC117587911|XP_034134783.1|DGUA	LOC108113458|XP_017079528.1|DEUG
OG0008739	LOC117580015|XP_034122113.1|DGUA	LOC108114640|XP_017081198.1|DEUG
OG0008740	LOC117590125|XP_034138388.1|DGUA	LOC108104862|XP_017066673.1|DEUG
OG0008741	LOC117590351|XP_034138781.1|DGUA	LOC108104796|XP_017066554.1|DEUG
OG0008742	LOC117579608|XP_034121433.1|DGUA	LOC108107860|XP_017071116.1|DEUG
OG0008743	LOC117591882|XP_034141154.1|DGUA	LOC108106432|XP_017068953.1|DEUG
OG0008744	LOC117592644|XP_034142477.1|DGUA	LOC108112401|XP_017077731.1|DEUG
OG0008745	LOC117581347|XP_034124364.1|DGUA	LOC108103097|XP_017063951.1|DEUG
OG0008746	LOC117586132|XP_034131914.1|DGUA	LOC108117265|XP_017085106.1|DEUG
OG0008747	LOC117587181|XP_034133589.1|DGUA	LOC108114671|XP_017081240.1|DEUG
OG0008748	LOC117582089|XP_034125542.1|DGUA	LOC108102691|XP_017063323.1|DEUG
OG0008749	LOC117582667|XP_034126491.1|DGUA	LOC108111989|XP_017077209.1|DEUG
OG0008750	LOC117587843|XP_034134698.1|DGUA	LOC108110995|XP_017075793.1|DEUG
OG0008751	LOC117586161|XP_034131952.1|DGUA	LOC108115100|XP_017081836.1|DEUG
OG0008752	LOC117586589|XP_034132648.1|DGUA	LOC108109489|XP_017073513.1|DEUG
OG0008753	LOC117579378|XP_034121142.1|DGUA	LOC108114031|XP_017080267.1|DEUG
OG0008754	LOC117579271|XP_034120961.1|DGUA	LOC108106776|XP_017069506.1|DEUG
OG0008755	LOC117583162|XP_034127248.1|DGUA	LOC108115748|XP_017082807.1|DEUG
OG0008756	LOC117583007|XP_034127049.1|DGUA	LOC108117083|XP_017084745.1|DEUG
OG0008757	LOC117583315|XP_034127464.1|DGUA	LOC108115584|XP_017082585.1|DEUG
OG0008758	LOC117582439|XP_034126037.1|DGUA	LOC108110432|XP_017074987.1|DEUG
OG0008759	LOC117581974|XP_034125350.1|DGUA	LOC108112357|XP_017077678.1|DEUG
OG0008760	LOC117584074|XP_034128710.1|DGUA	LOC108110569|XP_017075154.1|DEUG
OG0008761	LOC117588220|XP_034135256.1|DGUA	LOC108108495|XP_017072042.1|DEUG
OG0008762	LOC117591852|XP_034141112.1|DGUA	LOC108104586|XP_017066236.1|DEUG
OG0008763	LOC117587701|XP_034134489.1|DGUA	LOC108114890|XP_017081537.1|DEUG, LOC108114887|XP_017081533.1|DEUG, LOC108110385|XP_017074912.1|DEUG, LOC108114888|XP_017081534.1|DEUG, LOC108114889|XP_017081536.1|DEUG
OG0008764	LOC117584183|XP_034128842.1|DGUA	LOC108105866|XP_017068131.1|DEUG
OG0008765	LOC117588736|XP_034136106.1|DGUA	LOC108112602|XP_017078151.1|DEUG
OG0008766	LOC117591525|XP_034140710.1|DGUA, LOC117591528|XP_034140711.1|DGUA, LOC117582592|XP_034126339.1|DGUA	LOC108111536|XP_017076551.1|DEUG
OG0008767	LOC117579465|XP_034121247.1|DGUA	LOC108112292|XP_017077605.1|DEUG
OG0008768	LOC117583806|XP_034128281.1|DGUA	LOC108107386|XP_017070389.1|DEUG
OG0008769	LOC117579053|XP_034120647.1|DGUA	LOC108109169|XP_017073081.1|DEUG
OG0008770	LOC117585155|XP_034130384.1|DGUA	LOC108113292|XP_017079330.1|DEUG
OG0008771	LOC117578511|XP_034119941.1|DGUA	LOC108106624|XP_017069316.1|DEUG
OG0008772	LOC117591886|XP_034141160.1|DGUA	LOC108106433|XP_017068956.1|DEUG
OG0008773	LOC117578874|XP_034120560.1|DGUA	LOC108112784|XP_017078551.1|DEUG
OG0008774	LOC117591923|XP_034141206.1|DGUA	LOC108108937|XP_017072679.1|DEUG
OG0008775	LOC117586194|XP_034132016.1|DGUA	LOC108112476|XP_017077822.1|DEUG
OG0008776	LOC117578738|XP_034120293.1|DGUA	LOC108106779|XP_017069508.1|DEUG
OG0008777	LOC117591244|XP_034140317.1|DGUA	LOC108112893|XP_017078738.1|DEUG
OG0008778	LOC117591345|XP_034140465.1|DGUA	LOC108114911|XP_017081579.1|DEUG
OG0008779	LOC117588293|XP_034135364.1|DGUA	LOC108103346|XP_017064273.1|DEUG
OG0008780	LOC117585904|XP_034131552.1|DGUA	LOC108115016|XP_017081747.1|DEUG
OG0008781	LOC117581018|XP_034123735.1|DGUA	LOC108103272|XP_017064173.1|DEUG
