Orthogroup	DGUA.longest_only	DPER.longest_only
OG0009999	LOC117580820|XP_034123431.1|DGUA	LOC6597488|XP_026848878.1|DPER
OG0010000	LOC117590382|XP_034138848.1|DGUA	LOC6597291|XP_002022432.1|DPER
OG0010001	LOC117588424|XP_034135595.1|DGUA	LOC6599385|XP_002024437.1|DPER
OG0010002	LOC117589007|XP_034136516.1|DGUA	LOC113566354|XP_026847437.1|DPER
OG0010003	LOC117583963|XP_034128554.1|DGUA	LOC6589604|XP_002014311.2|DPER
OG0010004	LOC117581089|XP_034123866.1|DGUA	LOC6600220|XP_002025218.2|DPER
OG0010005	LOC117588745|XP_034136113.1|DGUA	LOC6598432|XP_002023610.1|DPER
OG0010006	LOC117581359|XP_034124382.1|DGUA	LOC6598447|XP_026848672.1|DPER
OG0010007	LOC117581494|XP_034124633.1|DGUA	LOC6599261|XP_026848278.1|DPER
OG0010008	LOC117588561|XP_034135839.1|DGUA	LOC6601745|XP_002026820.1|DPER
OG0010009	LOC117587966|XP_034134866.1|DGUA	LOC6593474|XP_002019232.1|DPER
OG0010010	LOC117588457|XP_034135634.1|DGUA	LOC6599436|XP_002024534.1|DPER
OG0010011	LOC117580917|XP_034123572.1|DGUA	LOC6597776|XP_002022979.1|DPER
OG0010012	LOC117588604|XP_034135904.1|DGUA	LOC6599177|XP_026848322.1|DPER
OG0010013	LOC117591292|XP_034140383.1|DGUA	LOC6600723|XP_026848697.1|DPER
OG0010014	LOC117588585|XP_034135882.1|DGUA	LOC6599315|XP_026847105.1|DPER
OG0010015	LOC117591293|XP_034140384.1|DGUA	LOC6600724|XP_026848642.1|DPER
OG0010016	LOC117590367|XP_034138805.1|DGUA	LOC113566314|XP_026847217.1|DPER
OG0010017	LOC117591291|XP_034140380.1|DGUA	LOC6600722|XP_002025792.1|DPER
OG0010018	LOC117580880|XP_034123522.1|DGUA	LOC6600169|XP_002025268.2|DPER
OG0010019	LOC117590218|XP_034138575.1|DGUA	LOC6598401|XP_002023524.2|DPER
OG0010020	LOC117590275|XP_034138651.1|DGUA	LOC6597409|XP_026846555.1|DPER
OG0010021	LOC117590949|XP_034139889.1|DGUA	LOC6600038|XP_002025085.1|DPER
OG0010022	LOC117581343|XP_034124361.1|DGUA	LOC6597729|XP_026847041.1|DPER
OG0010023	LOC117590478|XP_034139027.1|DGUA	LOC6598348|XP_026846338.1|DPER
OG0010024	LOC117590486|XP_034139034.1|DGUA	LOC6598346|XP_002023472.1|DPER
OG0010025	LOC117590497|XP_034139050.1|DGUA	LOC6596766|XP_026845838.1|DPER
OG0010026	LOC117588442|XP_034135616.1|DGUA	LOC6602660|XP_002027700.1|DPER
OG0010027	LOC117581530|XP_034124729.1|DGUA	LOC6602663|XP_026845976.1|DPER
OG0010028	LOC117591432|XP_034140587.1|DGUA	LOC6599186|XP_026848247.1|DPER
OG0010029	LOC117580869|XP_034123509.1|DGUA	LOC6597329|XP_026846489.1|DPER
OG0010030	LOC117588364|XP_034135471.1|DGUA	LOC6598226|XP_002023368.1|DPER
OG0010031	LOC117588360|XP_034135466.1|DGUA	LOC6598223|XP_002023365.1|DPER
OG0010032	LOC117584193|XP_034128852.1|DGUA	LOC6596403|XP_002021588.1|DPER
OG0010033	LOC117590441|XP_034138952.1|DGUA	LOC113566143|XP_026846273.1|DPER
OG0010034	LOC117590271|XP_034138647.1|DGUA	LOC6598457|XP_002023685.2|DPER
OG0010035	LOC117590251|XP_034138614.1|DGUA	LOC6598490|XP_026846349.1|DPER
OG0010036	LOC117590236|XP_034138599.1|DGUA	LOC6598488|XP_026846278.1|DPER
OG0010037	LOC117590282|XP_034138659.1|DGUA	LOC6598487|XP_026846350.1|DPER
OG0010038	LOC117590508|XP_034139086.1|DGUA	LOC6596775|XP_026849899.1|DPER
OG0010039	LOC117592003|XP_034141343.1|DGUA	LOC6590681|XP_002015820.1|DPER
OG0010040	LOC117587859|XP_034134716.1|DGUA	LOC6593342|XP_002018744.2|DPER
OG0010041	LOC117580846|XP_034123483.1|DGUA	LOC6600361|XP_002025485.2|DPER
OG0010042	LOC117580778|XP_034123365.1|DGUA	LOC6597858|XP_002023051.1|DPER
OG0010043	LOC117580780|XP_034123367.1|DGUA	LOC6597889|XP_002023049.1|DPER
OG0010044	LOC117581648|XP_034124914.1|DGUA	LOC6600159|XP_002025242.2|DPER
OG0010045	LOC117580790|XP_034123377.1|DGUA	LOC6599924|XP_002025052.1|DPER
OG0010046	LOC117580791|XP_034123378.1|DGUA	LOC6599923|XP_002025051.1|DPER
OG0010047	LOC117590845|XP_034139733.1|DGUA	LOC6598525|XP_002023564.1|DPER
OG0010048	LOC117581650|XP_034124916.1|DGUA	LOC6600403|XP_002025458.1|DPER
OG0010049	LOC117591412|XP_034140557.1|DGUA	LOC6599112|XP_002024413.1|DPER
OG0010050	LOC117591405|XP_034140548.1|DGUA	LOC6599114|XP_026849252.1|DPER
OG0010051	LOC117590706|XP_034139495.1|DGUA	LOC6596815|XP_026845903.1|DPER
OG0010052	LOC117591190|XP_034140217.1|DGUA	LOC113566592|XP_026848692.1|DPER
OG0010053	LOC117581573|XP_034124813.1|DGUA	LOC6599927|XP_002025055.2|DPER
OG0010054	LOC117590524|XP_034139132.1|DGUA	LOC6598358|XP_026846316.1|DPER
OG0010055	LOC117590535|XP_034139147.1|DGUA	LOC6598362|XP_026846203.1|DPER
OG0010056	LOC117591420|XP_034140566.1|DGUA	LOC6597286|XP_002022573.2|DPER
OG0010057	LOC117590727|XP_034139526.1|DGUA	LOC6596658|XP_026845905.1|DPER
OG0010058	LOC117588669|XP_034136003.1|DGUA	LOC6599312|XP_026847221.1|DPER
OG0010059	LOC117590814|XP_034139673.1|DGUA	LOC6596927|XP_002021857.1|DPER
OG0010060	LOC117581142|XP_034123965.1|DGUA	LOC6604029|XP_026845253.1|DPER
OG0010061	LOC117579691|XP_034121572.1|DGUA	LOC6599744|XP_002024814.1|DPER
OG0010062	LOC117587352|XP_034133883.1|DGUA	LOC6601456|XP_002026458.2|DPER
OG0010064	LOC117588838|XP_034136222.1|DGUA	LOC6601401|XP_026847886.1|DPER
OG0010066	LOC117579234|XP_034120906.1|DGUA	LOC6600327|XP_002025380.1|DPER
OG0010067	LOC117588915|XP_034136379.1|DGUA	LOC6601171|XP_026848082.1|DPER
OG0010068	LOC117586853|XP_034133039.1|DGUA	LOC6601159|XP_002026258.2|DPER
OG0010069	LOC117587033|XP_034133350.1|DGUA	LOC6595859|XP_002021404.2|DPER
OG0010070	LOC117579241|XP_034120914.1|DGUA	LOC113566390|XP_026847546.1|DPER
OG0010071	LOC117589192|XP_034136810.1|DGUA	LOC113566446|XP_026847824.1|DPER
OG0010072	LOC117589035|XP_034136553.1|DGUA	LOC6599589|XP_002024709.1|DPER
OG0010073	LOC117589314|XP_034137003.1|DGUA	LOC113566750|XP_026849570.1|DPER
OG0010074	LOC117590816|XP_034139675.1|DGUA	LOC6596908|XP_002021869.1|DPER
OG0010075	LOC117579710|XP_034121594.1|DGUA	LOC6596207|XP_002021275.2|DPER
OG0010076	LOC117586902|XP_034133137.1|DGUA	LOC6596232|XP_002021192.1|DPER
OG0010077	LOC117588943|XP_034136413.1|DGUA	LOC6599871|XP_026847390.1|DPER
OG0010078	LOC117588963|XP_034136442.1|DGUA	LOC6599872|XP_002024926.1|DPER
OG0010079	LOC117588942|XP_034136411.1|DGUA	LOC6604328|XP_026847387.1|DPER
OG0010081	LOC117580028|XP_034122145.1|DGUA	LOC113566753|XP_026849586.1|DPER
OG0010082	LOC117589033|XP_034136552.1|DGUA	LOC6601700|XP_002026703.1|DPER
OG0010083	LOC117579210|XP_034120870.1|DGUA	LOC6601962|XP_002027012.1|DPER
OG0010084	LOC117579932|XP_034121976.1|DGUA	LOC113566030|XP_026845606.1|DPER
OG0010085	LOC117580440|XP_034122887.1|DGUA	LOC6603267|XP_026848191.1|DPER
OG0010086	LOC117580420|XP_034122864.1|DGUA	LOC6601968|XP_002027015.2|DPER
OG0010087	LOC117580283|XP_034122647.1|DGUA	LOC6602270|XP_002027319.1|DPER
OG0010088	LOC117579153|XP_034120803.1|DGUA	LOC6595761|XP_002021342.1|DPER
OG0010089	LOC117580152|XP_034122357.1|DGUA	LOC6598913|XP_002024015.2|DPER
OG0010090	LOC117590634|XP_034139344.1|DGUA	LOC6602026|XP_026846868.1|DPER
OG0010091	LOC117583526|XP_034127764.1|DGUA	LOC6588481|XP_002013206.1|DPER
OG0010092	LOC117590152|XP_034138427.1|DGUA	LOC113564898|XP_026839975.1|DPER
OG0010093	LOC117592076|XP_034141479.1|DGUA	LOC6595368|XP_002020804.1|DPER
OG0010095	LOC117585655|XP_034131132.1|DGUA	LOC113564957|XP_026840523.1|DPER
OG0010096	LOC117588614|XP_034135914.1|DGUA	LOC6603114|XP_002028131.1|DPER
OG0010097	LOC117590695|XP_034139487.1|DGUA	LOC113566099|XP_026845950.1|DPER
OG0010098	LOC117587924|XP_034134802.1|DGUA	LOC6588778|XP_002014249.1|DPER
OG0010099	LOC117582049|XP_034125483.1|DGUA	LOC6589403|XP_002015292.1|DPER
OG0010100	LOC117580158|XP_034122367.1|DGUA	LOC6600309|XP_026849085.1|DPER
OG0010101	LOC117579791|XP_034121744.1|DGUA	LOC6595893|XP_026845382.1|DPER
OG0010102	LOC117579717|XP_034121602.1|DGUA	LOC6595789|XP_026845692.1|DPER
OG0010103	LOC117579151|XP_034120800.1|DGUA	LOC6595762|XP_002021343.2|DPER
OG0010104	LOC117579593|XP_034121418.1|DGUA	LOC6599777|XP_002024864.1|DPER
OG0010105	LOC117587835|XP_034134687.1|DGUA	LOC6595590|XP_026843912.1|DPER
OG0010106	LOC117590000|XP_034138178.1|DGUA	LOC6591294|XP_002015807.1|DPER
OG0010107	LOC117592429|XP_034142071.1|DGUA	LOC6592564|XP_002018246.1|DPER
OG0010108	LOC117592649|XP_034142484.1|DGUA	LOC6590803|XP_002016349.1|DPER
OG0010110	LOC117587435|XP_034134005.1|DGUA	LOC6601470|XP_002026437.2|DPER
OG0010111	LOC117589865|XP_034138025.1|DGUA	LOC6587194|XP_002013641.1|DPER
OG0010112	LOC117589610|XP_034137577.1|DGUA	LOC6587352|XP_002014035.2|DPER
OG0010113	LOC117580621|XP_034123090.1|DGUA	LOC6599252|XP_002024278.1|DPER
OG0010114	LOC117590487|XP_034139035.1|DGUA	LOC6603830|XP_002028788.1|DPER
OG0010115	LOC117590507|XP_034139084.1|DGUA, LOC117579195|XP_034120855.1|DGUA	LOC6596774|XP_026849898.1|DPER
OG0010116	LOC117581515|XP_034124698.1|DGUA, LOC117581518|XP_034124700.1|DGUA, LOC117580882|XP_034123525.1|DGUA	LOC6597609|XP_026848943.1|DPER
OG0010117	LOC117589177|XP_034136787.1|DGUA	LOC6599921|XP_002025049.1|DPER
OG0010118	LOC117588391|XP_034135534.1|DGUA	LOC6599913|XP_002025024.1|DPER
OG0010119	LOC117580942|XP_034123616.1|DGUA	LOC6597384|XP_002022587.1|DPER
OG0010120	LOC117590410|XP_034138899.1|DGUA	LOC113566673|XP_026849159.1|DPER
OG0010121	LOC117588435|XP_034135607.1|DGUA	LOC6601785|XP_026849831.1|DPER
OG0010122	LOC117591435|XP_034140588.1|DGUA, LOC117591436|XP_034140589.1|DGUA	LOC6598300|XP_002023502.1|DPER
OG0010123	LOC117588611|XP_034135912.1|DGUA	LOC6599175|XP_026848305.1|DPER
OG0010125	LOC117581172|XP_034124006.1|DGUA	LOC6597863|XP_002023056.1|DPER
OG0010126	LOC117590926|XP_034139854.1|DGUA	LOC6593285|XP_026843444.1|DPER
OG0010127	LOC117588105|XP_034135067.1|DGUA	LOC6589888|XP_026844106.1|DPER
OG0010128	LOC117587689|XP_034134472.1|DGUA	LOC6589236|XP_002014498.1|DPER
OG0010129	LOC117587762|XP_034134586.1|DGUA	LOC6593628|XP_002019094.1|DPER
OG0010130	LOC117588223|XP_034135260.1|DGUA	LOC6593512|XP_002019203.1|DPER
OG0010131	LOC117584617|XP_034129525.1|DGUA	LOC6598114|XP_026843554.1|DPER
OG0010132	LOC117587931|XP_034134809.1|DGUA	LOC6597940|XP_002023175.1|DPER
OG0010133	LOC117587888|XP_034134755.1|DGUA	LOC6597939|XP_002023174.1|DPER
OG0010134	LOC117587714|XP_034134510.1|DGUA	LOC6589883|XP_002014487.2|DPER
OG0010135	LOC117587952|XP_034134840.1|DGUA	LOC6596554|XP_026843455.1|DPER
OG0010136	LOC117587655|XP_034134437.1|DGUA	LOC6596336|XP_002021693.1|DPER
OG0010137	LOC117588073|XP_034135029.1|DGUA	LOC6593805|XP_002019272.1|DPER
OG0010138	LOC117588057|XP_034135005.1|DGUA	LOC113565749|XP_026844607.1|DPER
OG0010139	LOC117582576|XP_034126313.1|DGUA	LOC6588868|XP_002015259.2|DPER
OG0010140	LOC117581985|XP_034125367.1|DGUA	LOC6589458|XP_026844642.1|DPER
OG0010141	LOC117584316|XP_034129036.1|DGUA	LOC6589660|XP_026843893.1|DPER
OG0010142	LOC117581932|XP_034125303.1|DGUA	LOC6595680|XP_002020706.1|DPER
OG0010143	LOC117591617|XP_034140820.1|DGUA, LOC117584239|XP_034128926.1|DGUA	LOC6589133|XP_026844461.1|DPER
OG0010144	LOC117582202|XP_034125701.1|DGUA	LOC6595383|XP_002020786.1|DPER
OG0010145	LOC117584401|XP_034129155.1|DGUA	LOC6593676|XP_002018623.1|DPER
OG0010146	LOC117584853|XP_034129884.1|DGUA	LOC6593670|XP_026843425.1|DPER
OG0010147	LOC117582183|XP_034125678.1|DGUA	LOC6589284|XP_002014654.1|DPER
OG0010148	LOC117582660|XP_034126464.1|DGUA	LOC6589342|XP_026844533.1|DPER
OG0010149	LOC117582368|XP_034125918.1|DGUA	LOC6589782|XP_002015358.1|DPER
OG0010150	LOC117581918|XP_034125279.1|DGUA	LOC6588942|XP_002014912.1|DPER
OG0010151	LOC117591078|XP_034140070.1|DGUA	LOC113565532|XP_026843627.1|DPER
OG0010152	LOC117581938|XP_034125311.1|DGUA	LOC6589686|XP_002014771.2|DPER, LOC113565915|XP_026845085.1|DPER
OG0010153	LOC117584534|XP_034129376.1|DGUA	LOC6596408|XP_002021593.1|DPER
OG0010154	LOC117584144|XP_034128795.1|DGUA	LOC6596415|XP_002021600.1|DPER
OG0010155	LOC117584387|XP_034129132.1|DGUA	LOC6596613|XP_002021609.1|DPER
OG0010156	LOC117586917|XP_034133157.1|DGUA	LOC6587457|XP_002013075.1|DPER
OG0010157	LOC117579784|XP_034121734.1|DGUA	LOC6601356|XP_002026526.2|DPER
OG0010158	LOC117579478|XP_034121264.1|DGUA	LOC6600259|XP_002025424.2|DPER
OG0010159	LOC117579064|XP_034120661.1|DGUA	LOC6599663|XP_002024795.2|DPER
OG0010160	LOC117584048|XP_034128679.1|DGUA	LOC6589082|XP_002014757.2|DPER
OG0010161	LOC117588935|XP_034136403.1|DGUA	LOC6599874|XP_002024928.1|DPER
OG0010162	LOC117590543|XP_034139163.1|DGUA	LOC6599104|XP_002024405.1|DPER
OG0010163	LOC117580049|XP_034122178.1|DGUA	LOC6597108|XP_002022297.1|DPER
OG0010164	LOC117586989|XP_034133280.1|DGUA	LOC6596051|XP_002021235.1|DPER
OG0010165	LOC117587342|XP_034133873.1|DGUA	LOC6599466|XP_002024615.1|DPER
OG0010166	LOC117580286|XP_034122653.1|DGUA	LOC6602460|XP_002027488.1|DPER
OG0010167	LOC117580136|XP_034122325.1|DGUA	LOC6602522|XP_002027503.1|DPER
OG0010168	LOC117579535|XP_034121347.1|DGUA	LOC6603264|XP_026848174.1|DPER
OG0010169	LOC117580554|XP_034123045.1|DGUA	LOC6598861|XP_026847923.1|DPER
OG0010170	LOC117579319|XP_034121022.1|DGUA	LOC6599029|XP_002024146.1|DPER
OG0010171	LOC117580540|XP_034123025.1|DGUA	LOC6599027|XP_002024144.1|DPER
OG0010172	LOC117591234|XP_034140299.1|DGUA	LOC6601971|XP_002027018.1|DPER
OG0010173	LOC117588959|XP_034136441.1|DGUA	LOC6592367|XP_002017972.1|DPER
OG0010174	LOC117578639|XP_034120136.1|DGUA	LOC6592727|XP_002018094.1|DPER
OG0010175	LOC117580325|XP_034122715.1|DGUA	LOC6592585|XP_002018067.1|DPER
OG0010176	LOC117587625|XP_034134379.1|DGUA	LOC6592419|XP_002018064.2|DPER
OG0010177	LOC117581567|XP_034124797.1|DGUA	LOC6602069|XP_002027175.1|DPER
OG0010178	LOC117592293|XP_034141851.1|DGUA	LOC6589941|XP_002015969.1|DPER
OG0010179	LOC117580466|XP_034122933.1|DGUA	LOC6602285|XP_002027344.1|DPER
OG0010180	LOC117579103|XP_034120717.1|DGUA	LOC6601504|XP_002026566.2|DPER
OG0010181	LOC117579996|XP_034122084.1|DGUA	LOC6602186|XP_002027226.2|DPER
OG0010182	LOC117580000|XP_034122093.1|DGUA	LOC113565104|XP_026841597.1|DPER
OG0010183	LOC117580007|XP_034122106.1|DGUA	LOC6593084|XP_002017897.1|DPER
OG0010184	LOC117583592|XP_034127876.1|DGUA	LOC6590229|XP_002016078.1|DPER
OG0010185	LOC117583577|XP_034127851.1|DGUA	LOC6590228|XP_002016077.1|DPER
OG0010186	LOC117580296|XP_034122668.1|DGUA	LOC6597090|XP_002022265.1|DPER
OG0010187	LOC117591374|XP_034140511.1|DGUA	LOC6601347|XP_002026406.2|DPER
OG0010188	LOC117592489|XP_034142224.1|DGUA	LOC6590099|XP_002015984.1|DPER
OG0010189	LOC117585297|XP_034130620.1|DGUA	LOC6592215|XP_002018485.1|DPER
OG0010190	LOC117591890|XP_034141164.1|DGUA	LOC6593217|XP_002018477.1|DPER
OG0010191	LOC117591885|XP_034141159.1|DGUA	LOC6593002|XP_002018454.1|DPER
OG0010192	LOC117584271|XP_034128977.1|DGUA	LOC6592876|XP_002018543.1|DPER
OG0010193	LOC117578606|XP_034120089.1|DGUA	LOC6602058|XP_002027189.2|DPER
OG0010194	LOC117579697|XP_034121579.1|DGUA	LOC6598983|XP_026847954.1|DPER
OG0010195	LOC117579698|XP_034121580.1|DGUA	LOC113566466|XP_026847959.1|DPER
OG0010196	LOC117578885|XP_034120571.1|DGUA	LOC6600963|XP_002026001.1|DPER
OG0010197	LOC117586859|XP_034133049.1|DGUA	LOC6590716|XP_002016248.2|DPER
OG0010198	LOC117589324|XP_034137059.1|DGUA	LOC6591314|XP_002016137.1|DPER
OG0010199	LOC117592587|XP_034142365.1|DGUA	LOC6600825|XP_002025892.1|DPER
OG0010200	LOC117583840|XP_034128343.1|DGUA	LOC6592311|XP_002017570.1|DPER
OG0010201	LOC117587246|XP_034133712.1|DGUA	LOC6601278|XP_002026350.1|DPER
OG0010202	LOC117578579|XP_034120052.1|DGUA	LOC6592448|XP_002018298.1|DPER
OG0010203	LOC117592328|XP_034141910.1|DGUA	LOC6593205|XP_002018034.1|DPER
OG0010204	LOC117585842|XP_034131478.1|DGUA	LOC6592689|XP_002017956.1|DPER
OG0010205	LOC117591832|XP_034141079.1|DGUA	LOC6601607|XP_026841611.1|DPER
OG0010206	LOC117579117|XP_034120740.1|DGUA	LOC6601609|XP_026841464.1|DPER
OG0010207	LOC117584006|XP_034128630.1|DGUA	LOC6590724|XP_002016175.2|DPER
OG0010208	LOC117592699|XP_034142555.1|DGUA	LOC6592686|XP_026842566.1|DPER
OG0010209	LOC117592702|XP_034142559.1|DGUA	LOC6592685|XP_002017952.2|DPER
OG0010210	LOC117592274|XP_034141826.1|DGUA	LOC6592263|XP_002017841.1|DPER
OG0010211	LOC117592056|XP_034141442.1|DGUA	LOC6590044|XP_002016438.2|DPER
OG0010212	LOC117583904|XP_034128476.1|DGUA	LOC6592412|XP_002018057.1|DPER
OG0010213	LOC117587705|XP_034134499.1|DGUA	LOC6592410|XP_002018055.1|DPER
OG0010214	LOC117579848|XP_034121842.1|DGUA	LOC6592228|XP_002018047.1|DPER
OG0010215	LOC117584168|XP_034128827.1|DGUA	LOC6590622|XP_002016709.1|DPER
OG0010216	LOC117592041|XP_034141404.1|DGUA	LOC6591114|XP_002015816.1|DPER
OG0010217	LOC117581703|XP_034124976.1|DGUA	LOC6590316|XP_002015861.1|DPER
OG0010218	LOC117592001|XP_034141340.1|DGUA	LOC6590440|XP_002015867.1|DPER
OG0010219	LOC117580773|XP_034123361.1|DGUA	LOC6589928|XP_002015879.1|DPER
OG0010220	LOC117579980|XP_034122092.1|DGUA	LOC6590657|XP_002016415.1|DPER
OG0010221	LOC117579819|XP_034121841.1|DGUA	LOC6590348|XP_002016417.2|DPER
OG0010222	LOC117587323|XP_034133884.1|DGUA	LOC6592599|XP_002018514.1|DPER
OG0010223	LOC117586977|XP_034133296.1|DGUA	LOC6591242|XP_026842552.1|DPER
OG0010224	LOC117587644|XP_034134424.1|DGUA	LOC6590454|XP_002016380.2|DPER
OG0010225	LOC117586358|XP_034132269.1|DGUA	LOC6591387|XP_002017358.2|DPER
OG0010226	LOC117586033|XP_034131769.1|DGUA	LOC6594266|XP_002019513.1|DPER
OG0010227	LOC117586557|XP_034132611.1|DGUA	LOC113564944|XP_026840339.1|DPER
OG0010228	LOC117586266|XP_034132100.1|DGUA	LOC6594656|XP_002019661.1|DPER
OG0010229	LOC117586444|XP_034132375.1|DGUA	LOC6594053|XP_002019876.1|DPER
OG0010230	LOC117586455|XP_034132389.1|DGUA	LOC6594103|XP_002019880.1|DPER
OG0010231	LOC117582966|XP_034126973.1|DGUA	LOC6595339|XP_002020552.2|DPER
OG0010232	LOC117589562|XP_034137492.1|DGUA	LOC113565109|XP_026841627.1|DPER
OG0010233	LOC117589680|XP_034137725.1|DGUA	LOC6588530|XP_002013575.1|DPER
OG0010234	LOC117583405|XP_034127582.1|DGUA	LOC113565820|XP_026844855.1|DPER
OG0010235	LOC117584953|XP_034130041.1|DGUA	LOC6595129|XP_002020295.1|DPER
OG0010236	LOC117583780|XP_034128233.1|DGUA	LOC113564884|XP_026839896.1|DPER
OG0010237	LOC117585709|XP_034131237.1|DGUA	LOC113566236|XP_026846806.1|DPER, LOC6588047|XP_026842925.1|DPER
OG0010238	LOC117591226|XP_034140291.1|DGUA	LOC6591921|XP_002017423.2|DPER
OG0010239	LOC117582975|XP_034126988.1|DGUA	LOC6587863|XP_002012933.1|DPER
OG0010240	LOC117584136|XP_034128780.1|DGUA	LOC6598007|XP_026843577.1|DPER
OG0010241	LOC117589602|XP_034137567.1|DGUA	LOC113566234|XP_026846797.1|DPER
OG0010242	LOC117583127|XP_034127209.1|DGUA	LOC6595284|XP_002020350.1|DPER
OG0010243	LOC117583553|XP_034127805.1|DGUA	LOC6598670|XP_002023757.1|DPER
OG0010244	LOC117582942|XP_034126939.1|DGUA	LOC6598766|XP_002023800.2|DPER
OG0010245	LOC117586240|XP_034132068.1|DGUA	LOC6591347|XP_002017455.1|DPER
OG0010246	LOC117589700|XP_034137753.1|DGUA	LOC6588620|XP_026840355.1|DPER
OG0010247	LOC117582906|XP_034126891.1|DGUA	LOC113567344|XP_026850664.1|DPER
OG0010248	LOC117583515|XP_034127751.1|DGUA	LOC6587586|XP_002013098.2|DPER
OG0010249	LOC117590116|XP_034138357.1|DGUA	LOC6594715|XP_002019400.2|DPER
OG0010250	LOC117589821|XP_034137943.1|DGUA	LOC6587486|XP_002013880.1|DPER
OG0010251	LOC117584949|XP_034130033.1|DGUA	LOC6598843|XP_002023961.1|DPER
OG0010253	LOC117591986|XP_034141320.1|DGUA	LOC6592425|XP_002018237.1|DPER
OG0010254	LOC117580460|XP_034122928.1|DGUA	LOC6592610|XP_002018158.1|DPER
OG0010255	LOC117588646|XP_034135970.1|DGUA	LOC6598207|XP_002023332.1|DPER
OG0010256	LOC117582984|XP_034127000.1|DGUA	LOC6595105|XP_002020179.1|DPER
OG0010258	LOC117580478|XP_034122952.1|DGUA	LOC6602322|XP_002027336.1|DPER
OG0010259	LOC117580532|XP_034123017.1|DGUA	LOC6601357|XP_026847891.1|DPER
OG0010260	LOC117584094|XP_034128733.1|DGUA	LOC113565525|XP_026843603.1|DPER
OG0010276	LOC117580769|XP_034123354.1|DGUA	LOC6597712|XP_026846539.1|DPER
OG0010277	LOC117589846|XP_034137993.1|DGUA	LOC113564948|XP_026840383.1|DPER
OG0010279	LOC117582897|XP_034126881.1|DGUA	LOC6587388|XP_002014028.1|DPER
OG0010280	LOC117588563|XP_034135841.1|DGUA	LOC6598176|XP_026846243.1|DPER
OG0010282	LOC117583202|XP_034127297.1|DGUA	LOC6587927|XP_002014079.1|DPER
OG0010283	LOC117586472|XP_034132452.1|DGUA	LOC6591902|XP_002017049.2|DPER
OG0010284	LOC117582845|XP_034126790.1|DGUA	LOC6588618|XP_002013017.1|DPER
OG0010285	LOC117585633|XP_034131108.1|DGUA	LOC6587675|XP_002012743.2|DPER
OG0010286	LOC117585372|XP_034130710.1|DGUA	LOC6595128|XP_002020294.1|DPER
OG0010287	LOC117589843|XP_034137990.1|DGUA	LOC6587633|XP_002013556.1|DPER
OG0010288	LOC117582853|XP_034126812.1|DGUA	LOC6588487|XP_026847411.1|DPER
OG0010289	LOC117583308|XP_034127443.1|DGUA	LOC6588614|XP_026851162.1|DPER
OG0010290	LOC117583442|XP_034127634.1|DGUA	LOC6595198|XP_002020233.1|DPER
OG0010291	LOC117583407|XP_034127584.1|DGUA	LOC6594831|XP_002020526.1|DPER
OG0010292	LOC117589859|XP_034138014.1|DGUA	LOC6595225|XP_002020198.1|DPER
OG0010293	LOC117582490|XP_034126153.1|DGUA	LOC6589435|XP_002014862.1|DPER
OG0010294	LOC117587615|XP_034134362.1|DGUA	LOC6596598|XP_026843801.1|DPER
OG0010295	LOC117587926|XP_034134804.1|DGUA	LOC6596338|XP_002021694.1|DPER
OG0010296	LOC117578852|XP_034120532.1|DGUA	LOC6592794|XP_026841987.1|DPER
OG0010297	LOC117580287|XP_034122695.1|DGUA, LOC117590287|XP_034138667.1|DGUA	LOC113565222|XP_026842582.1|DPER
OG0010298	LOC117582139|XP_034125616.1|DGUA	LOC6590182|XP_026840614.1|DPER
OG0010299	LOC117584368|XP_034129099.1|DGUA	LOC6590476|XP_002016662.1|DPER
OG0010300	LOC117584657|XP_034129579.1|DGUA	LOC6592930|XP_026840769.1|DPER
OG0010301	LOC117586037|XP_034131774.1|DGUA	LOC6591664|XP_002016993.2|DPER
OG0010302	LOC117589811|XP_034137934.1|DGUA	LOC113565054|XP_026841034.1|DPER
OG0010303	LOC117580889|XP_034123569.1|DGUA	LOC6590493|XP_002015642.1|DPER
OG0010304	LOC117580873|XP_034123514.1|DGUA	LOC6602690|XP_026845986.1|DPER
OG0010305	LOC117590961|XP_034139904.1|DGUA	LOC6600037|XP_026849135.1|DPER
OG0010306	LOC117590946|XP_034139885.1|DGUA	LOC6600014|XP_026849168.1|DPER
OG0010307	LOC117581431|XP_034124491.1|DGUA	LOC6599240|XP_026848296.1|DPER
OG0010308	LOC117588588|XP_034135883.1|DGUA	LOC6598179|XP_026846229.1|DPER
OG0010309	LOC117586877|XP_034133068.1|DGUA	LOC6603866|XP_002028823.1|DPER
OG0010310	LOC117588345|XP_034135446.1|DGUA	LOC6596754|XP_002021937.1|DPER
OG0010311	LOC117590208|XP_034138551.1|DGUA	LOC6597451|XP_026846517.1|DPER
OG0010312	LOC117590330|XP_034138716.1|DGUA	LOC6597356|XP_002022397.2|DPER
OG0010313	LOC117589285|XP_034136967.1|DGUA	LOC6603333|XP_026848201.1|DPER
OG0010314	LOC117588363|XP_034135469.1|DGUA	LOC6598228|XP_002023370.1|DPER
OG0010315	LOC117580775|XP_034123362.1|DGUA	LOC6597890|XP_002023050.1|DPER
OG0010316	LOC117592376|XP_034141966.1|DGUA, LOC117588323|XP_034135414.1|DGUA	LOC6590736|XP_026841774.1|DPER
