Orthogroup	DGUA.longest_only	DERE.longest_only
OG0008011	LOC117591330|XP_034140445.1|DGUA	LOC6546693|XP_001974509.1|DERE
OG0008012	LOC117578620|XP_034120113.1|DGUA	LOC6547205|XP_015011574.1|DERE
OG0008013	LOC117592367|XP_034141961.1|DGUA	LOC6547385|XP_001974841.2|DERE
OG0008014	LOC117586022|XP_034131748.1|DGUA	LOC6552180|XP_001978834.1|DERE
OG0008015	LOC117579906|XP_034121933.1|DGUA	LOC6543814|XP_001972362.1|DERE
OG0008016	LOC117579917|XP_034121947.1|DGUA	LOC6544241|XP_001972364.1|DERE
OG0008017	LOC117590929|XP_034139859.1|DGUA	LOC6550189|XP_001978328.2|DERE
OG0008018	LOC117588666|XP_034135999.1|DGUA	LOC6555736|XP_026838948.1|DERE
OG0008019	LOC117588753|XP_034136122.1|DGUA	LOC6550477|XP_001977821.1|DERE
OG0008020	LOC117586201|XP_034132026.1|DGUA	LOC6553954|XP_001979464.1|DERE
OG0008021	LOC117590408|XP_034138897.1|DGUA	LOC6549762|XP_026837706.1|DERE
OG0008022	LOC117583738|XP_034128145.1|DGUA	LOC6555085|XP_001981601.1|DERE
OG0008023	LOC117591052|XP_034140041.1|DGUA	LOC6555572|XP_001982489.1|DERE
OG0008024	LOC117588671|XP_034136005.1|DGUA	LOC6555573|XP_026838964.1|DERE
OG0008025	LOC117588294|XP_034135366.1|DGUA	LOC6555739|XP_001982508.1|DERE
OG0008026	LOC117588574|XP_034135861.1|DGUA	LOC6551608|XP_001977133.1|DERE
OG0008027	LOC117581306|XP_034124240.1|DGUA	LOC6551276|XP_026837256.1|DERE
OG0008028	LOC117586094|XP_034131841.1|DGUA	LOC6551929|XP_001979673.1|DERE
OG0008029	LOC117585452|XP_034130826.1|DGUA	LOC6554843|XP_001982007.1|DERE
OG0008030	LOC117586233|XP_034132060.1|DGUA	LOC6551755|XP_001978858.1|DERE
OG0008031	LOC117584581|XP_034129448.1|DGUA	LOC6541113|XP_001968489.1|DERE
OG0008032	LOC117583729|XP_034128136.1|DGUA	LOC6554736|XP_001981071.2|DERE
OG0008033	LOC117586269|XP_034132103.1|DGUA	LOC6554019|XP_015010078.1|DERE
OG0008034	LOC117586031|XP_034131757.1|DGUA	LOC6553868|XP_026835581.1|DERE
OG0008035	LOC117590244|XP_034138606.1|DGUA	LOC6550596|XP_001978173.2|DERE
OG0008036	LOC117586320|XP_034132200.1|DGUA	LOC6554730|XP_001981793.1|DERE
OG0008037	LOC117586316|XP_034132194.1|DGUA	LOC6554820|XP_026831856.1|DERE
OG0008038	LOC117591383|XP_034140518.1|DGUA	LOC6550984|XP_001976917.1|DERE
OG0008039	LOC117585767|XP_034131339.1|DGUA	LOC6553601|XP_026838472.1|DERE
OG0008040	LOC117583674|XP_034128033.1|DGUA	LOC6554567|XP_001981056.1|DERE
OG0008041	LOC117590358|XP_034138786.1|DGUA	LOC6551175|XP_026838764.1|DERE
OG0008042	LOC117582774|XP_034126635.1|DGUA	LOC6553701|XP_001980407.1|DERE
OG0008043	LOC117580891|XP_034123534.1|DGUA	LOC6555529|XP_015008722.1|DERE
OG0008044	LOC117591150|XP_034140152.1|DGUA	LOC6550757|XP_026837642.1|DERE
OG0008045	LOC117581169|XP_034124002.1|DGUA	LOC6550901|XP_001976809.1|DERE
OG0008046	LOC117585322|XP_034130649.1|DGUA	LOC6553754|XP_001979414.1|DERE
OG0008047	LOC117585625|XP_034131081.1|DGUA	LOC6553493|XP_015010388.1|DERE
OG0008048	LOC117585089|XP_034130248.1|DGUA	LOC6553752|XP_001979412.1|DERE
OG0008049	LOC117585621|XP_034131076.1|DGUA	LOC6553494|XP_001979334.3|DERE
OG0008050	LOC117584901|XP_034129931.1|DGUA	LOC6554664|XP_026836916.1|DERE
OG0008051	LOC117583580|XP_034127852.1|DGUA	LOC6553746|XP_001980364.1|DERE
OG0008052	LOC117586476|XP_034132460.1|DGUA	LOC6553271|XP_001980130.1|DERE
OG0008053	LOC117590101|XP_034138337.1|DGUA	LOC6544509|XP_001973793.1|DERE
OG0008054	LOC117581539|XP_034124744.1|DGUA	LOC6555673|XP_026838910.1|DERE
OG0008055	LOC117588601|XP_034135901.1|DGUA	LOC6551427|XP_001977134.2|DERE
OG0008056	LOC117588557|XP_034135833.1|DGUA	LOC6555631|XP_026838888.1|DERE
OG0008057	LOC117585164|XP_034130395.1|DGUA	LOC6552736|XP_001978955.2|DERE
OG0008058	LOC117583785|XP_034128254.1|DGUA	LOC6552529|XP_001979921.1|DERE
OG0008059	LOC117586684|XP_034132829.1|DGUA	LOC6552688|XP_001978951.1|DERE
OG0008060	LOC117585139|XP_034130358.1|DGUA	LOC6551825|XP_001980586.1|DERE
OG0008061	LOC117591167|XP_034140177.1|DGUA	LOC6551634|XP_001978582.1|DERE
OG0008062	LOC117580991|XP_034123680.1|DGUA	LOC6550801|XP_001978092.1|DERE
OG0008063	LOC117582776|XP_034126637.1|DGUA	LOC6553702|XP_001980408.1|DERE
OG0008064	LOC117591425|XP_034140576.1|DGUA	LOC6550510|XP_026837658.1|DERE
OG0008065	LOC117590842|XP_034139726.1|DGUA	LOC6551539|XP_001978451.1|DERE
OG0008066	LOC117580630|XP_034123106.1|DGUA	LOC6549835|XP_026838384.1|DERE
OG0008067	LOC117590399|XP_034138885.1|DGUA	LOC6551354|XP_026838753.1|DERE
OG0008068	LOC117590353|XP_034138779.1|DGUA	LOC6551351|XP_001977054.1|DERE
OG0008069	LOC117582764|XP_034126619.1|DGUA	LOC6553100|XP_001980055.1|DERE
OG0008070	LOC117585090|XP_034130249.1|DGUA	LOC6553751|XP_015009654.1|DERE
OG0008071	LOC117580825|XP_034123437.1|DGUA	LOC6551714|XP_001978521.2|DERE
OG0008072	LOC117591521|XP_034140707.1|DGUA	LOC6550387|XP_001977769.1|DERE
OG0008073	LOC117588638|XP_034135957.1|DGUA	LOC6549704|XP_001977446.1|DERE
OG0008074	LOC117588377|XP_034135489.1|DGUA	LOC6549700|XP_001977442.1|DERE
OG0008075	LOC117592627|XP_034142454.1|DGUA	LOC6547984|XP_026836575.1|DERE
OG0008076	LOC117581594|XP_034124841.1|DGUA	LOC6555501|XP_001982626.2|DERE
OG0008077	LOC117585475|XP_034130858.1|DGUA	LOC6551919|XP_001978854.1|DERE
OG0008078	LOC117588793|XP_034136191.1|DGUA	LOC6551335|XP_026837864.1|DERE
OG0008079	LOC117580831|XP_034123454.1|DGUA	LOC6550804|XP_001978095.1|DERE
OG0008080	LOC117581251|XP_034124145.1|DGUA	LOC6555504|XP_001982629.1|DERE
OG0008081	LOC117581338|XP_034124352.1|DGUA	LOC6555626|XP_001982604.2|DERE
OG0008082	LOC117583039|XP_034127092.1|DGUA	LOC6554647|XP_026835314.1|DERE
OG0008083	LOC117584984|XP_034130084.1|DGUA	LOC6552549|XP_001978959.2|DERE
OG0008084	LOC117585173|XP_034130405.1|DGUA	LOC6556112|XP_001982971.1|DERE
OG0008085	LOC117583240|XP_034127353.1|DGUA	LOC6554205|XP_026839761.1|DERE
OG0008086	LOC117585184|XP_034130419.1|DGUA	LOC6552547|XP_026831758.1|DERE
OG0008087	LOC117580855|XP_034123493.1|DGUA	LOC6550822|XP_026837866.1|DERE
OG0008088	LOC117588284|XP_034135352.1|DGUA	LOC6550589|XP_001976747.1|DERE
OG0008089	LOC117586947|XP_034133208.1|DGUA	LOC6545582|XP_001971116.1|DERE
OG0008090	LOC117590732|XP_034139531.1|DGUA	LOC6555791|XP_001982461.1|DERE
OG0008091	LOC117585596|XP_034131031.1|DGUA	LOC6554998|XP_026839601.1|DERE
OG0008092	LOC117586205|XP_034132033.1|DGUA	LOC6553948|XP_026831850.1|DERE
OG0008093	LOC117580670|XP_034123172.1|DGUA	LOC6550057|XP_026837450.1|DERE
OG0008094	LOC117581687|XP_034124954.1|DGUA	LOC6542660|XP_001969790.1|DERE
OG0008095	LOC117590183|XP_034138481.1|DGUA	LOC6553821|XP_001980516.2|DERE
OG0008096	LOC117590975|XP_034139938.1|DGUA	LOC6555804|XP_001982413.1|DERE
OG0008097	LOC117590460|XP_034138987.1|DGUA	LOC6549716|XP_001977407.1|DERE
OG0008098	LOC117580055|XP_034122184.1|DGUA	LOC6545922|XP_001972735.2|DERE
OG0008099	LOC117586949|XP_034133210.1|DGUA	LOC6544546|XP_001973468.1|DERE
OG0008100	LOC117584910|XP_034129944.1|DGUA	LOC6554675|XP_026832105.1|DERE
OG0008101	LOC117590415|XP_034138905.1|DGUA	LOC6550579|XP_001978180.2|DERE
OG0008102	LOC117586471|XP_034132451.1|DGUA	LOC26526208|XP_026832865.1|DERE
OG0008103	LOC117590341|XP_034138731.1|DGUA	LOC6550302|XP_001977756.1|DERE
OG0008104	LOC117591261|XP_034140339.1|DGUA	LOC6544530|XP_001973100.1|DERE
OG0008105	LOC117589913|XP_034138078.1|DGUA	LOC6552868|XP_026839823.1|DERE
OG0008106	LOC117589423|XP_034137249.1|DGUA	LOC6544257|XP_001973772.1|DERE
OG0008107	LOC117590133|XP_034138396.1|DGUA	LOC6553823|XP_026831578.1|DERE
OG0008108	LOC117581535|XP_034124741.1|DGUA	LOC6555670|XP_001982375.1|DERE
OG0008109	LOC117581164|XP_034123997.1|DGUA	LOC6550922|XP_001976889.1|DERE
OG0008110	LOC117591172|XP_034140188.1|DGUA	LOC6551492|XP_001977187.1|DERE
OG0008111	LOC117590823|XP_034139684.1|DGUA	LOC6555509|XP_001982397.1|DERE
OG0008112	LOC117581105|XP_034123887.1|DGUA	LOC6555556|XP_001982581.3|DERE
OG0008113	LOC117591035|XP_034140020.1|DGUA	LOC6551240|XP_001978332.1|DERE
OG0008114	LOC117591034|XP_034140019.1|DGUA	LOC6551239|XP_001978331.1|DERE
OG0008115	LOC117590548|XP_034139177.1|DGUA	LOC6550526|XP_026838284.1|DERE
OG0008116	LOC117590516|XP_034139111.1|DGUA	LOC6550523|XP_026837333.1|DERE
OG0008117	LOC117580676|XP_034123181.1|DGUA	LOC6550457|XP_026837400.1|DERE
OG0008118	LOC117590831|XP_034139699.1|DGUA	LOC6555781|XP_001982399.1|DERE
OG0008119	LOC117588758|XP_034136129.1|DGUA	LOC6550497|XP_001977812.1|DERE
OG0008120	LOC117591007|XP_034139980.1|DGUA	LOC6551522|XP_001977165.3|DERE
OG0008121	LOC117592276|XP_034141827.1|DGUA	LOC6546800|XP_001975894.2|DERE
OG0008122	LOC117580641|XP_034123124.1|DGUA	LOC6551487|XP_026837954.1|DERE
OG0008123	LOC117588781|XP_034136175.1|DGUA	LOC6551286|XP_001978430.1|DERE
OG0008124	LOC117591667|XP_034140881.1|DGUA, LOC117590691|XP_034139481.1|DGUA	LOC6555756|XP_026838096.1|DERE
OG0008125	LOC117590806|XP_034139664.1|DGUA	LOC6550916|XP_001976883.1|DERE
OG0008126	LOC117581021|XP_034123738.1|DGUA	LOC6551250|XP_001978438.1|DERE
OG0008127	LOC117581611|XP_034124864.1|DGUA	LOC6551596|XP_026838029.1|DERE
OG0008128	LOC117581621|XP_034124875.1|DGUA	LOC6550749|XP_001978046.1|DERE
OG0008129	LOC117590772|XP_034139610.1|DGUA	LOC6551248|XP_001978436.1|DERE
OG0008130	LOC117581443|XP_034124541.1|DGUA	LOC6550373|XP_001977854.1|DERE
OG0008131	LOC117588546|XP_034135816.1|DGUA	LOC6555549|XP_026838903.1|DERE
OG0008132	LOC117585446|XP_034130814.1|DGUA	LOC6554830|XP_001982003.1|DERE
OG0008133	LOC117588368|XP_034135473.1|DGUA	LOC6551038|XP_001978305.1|DERE
OG0008134	LOC117581010|XP_034123710.1|DGUA	LOC6551251|XP_001978439.1|DERE
OG0008135	LOC117586695|XP_034132853.1|DGUA	LOC6552680|XP_001980919.1|DERE
OG0008136	LOC117582151|XP_034125626.1|DGUA	LOC6543437|XP_001968713.2|DERE
OG0008137	LOC117581068|XP_034123834.1|DGUA	LOC6551277|XP_001976896.3|DERE
OG0008138	LOC117588937|XP_034136406.1|DGUA	LOC26526986|XP_015014376.1|DERE
OG0008139	LOC117592046|XP_034141421.1|DGUA	LOC6549483|XP_001975767.1|DERE
OG0008140	LOC117590807|XP_034139665.1|DGUA	LOC6550915|XP_026838031.1|DERE
OG0008141	LOC117588637|XP_034135956.1|DGUA	LOC6551696|XP_001977157.1|DERE
OG0008142	LOC117590913|XP_034139836.1|DGUA	LOC6550433|XP_001977793.2|DERE
OG0008143	LOC117588262|XP_034135287.1|DGUA	LOC6550601|XP_001978023.1|DERE
OG0008144	LOC117578727|XP_034120277.1|DGUA	LOC6546649|XP_001975858.1|DERE
OG0008145	LOC117581136|XP_034123953.1|DGUA	LOC6551151|XP_026837508.1|DERE
OG0008146	LOC117581665|XP_034124939.1|DGUA	LOC6551681|XP_001978530.1|DERE
OG0008147	LOC117581663|XP_034124934.1|DGUA	LOC6551679|XP_026838382.1|DERE
OG0008148	LOC117588620|XP_034135924.1|DGUA	LOC6551333|XP_026837332.1|DERE
OG0008149	LOC117590985|XP_034139951.1|DGUA	LOC6551528|XP_026837669.1|DERE
OG0008150	LOC117591368|XP_034140495.1|DGUA	LOC6551524|XP_001977167.1|DERE
OG0008151	LOC117581524|XP_034124709.1|DGUA	LOC6550196|XP_026838279.1|DERE
OG0008152	LOC117581110|XP_034123904.1|DGUA	LOC6555665|XP_026838245.1|DERE
OG0008153	LOC117585203|XP_034130475.1|DGUA	LOC6548505|XP_001976654.1|DERE
OG0008154	LOC117579933|XP_034121977.1|DGUA	LOC6545745|XP_001972752.1|DERE
OG0008155	LOC117580090|XP_034122234.1|DGUA	LOC26527107|XP_015014400.1|DERE
OG0008156	LOC117583698|XP_034128070.1|DGUA	LOC6554740|XP_001981075.1|DERE
OG0008157	LOC117589530|XP_034137415.1|DGUA	LOC6552026|XP_001980672.2|DERE
OG0008158	LOC117581333|XP_034124343.1|DGUA	LOC6550493|XP_001977938.1|DERE
OG0008159	LOC117580247|XP_034122561.1|DGUA	LOC26526073|XP_015014214.1|DERE
OG0008160	LOC117584969|XP_034130061.1|DGUA	LOC6547429|XP_001974808.2|DERE
OG0008161	LOC117591424|XP_034140575.1|DGUA	LOC6545430|XP_001971016.1|DERE
OG0008162	LOC117588438|XP_034135609.1|DGUA	LOC6549780|XP_001977311.1|DERE
OG0008163	LOC117580386|XP_034122815.1|DGUA	LOC6544638|XP_001972028.2|DERE
OG0008164	LOC117591155|XP_034140162.1|DGUA	LOC6549982|XP_026837285.1|DERE
OG0008165	LOC117581244|XP_034124132.1|DGUA	LOC6555595|XP_001982647.1|DERE
OG0008166	LOC117581247|XP_034124141.1|DGUA	LOC6551143|XP_001978289.1|DERE
OG0008167	LOC117591006|XP_034139979.1|DGUA	LOC6551146|XP_001978355.2|DERE
OG0008168	LOC117590999|XP_034139971.1|DGUA	LOC6551148|XP_001978357.1|DERE
OG0008169	LOC117590801|XP_034139657.1|DGUA	LOC6555643|XP_001982434.1|DERE
OG0008170	LOC117591795|XP_034140993.1|DGUA	LOC6549109|XP_001975574.1|DERE
OG0008171	LOC117581114|XP_034123923.1|DGUA	LOC6551640|XP_001978588.1|DERE
OG0008172	LOC117585618|XP_034131070.1|DGUA	LOC6553491|XP_026839767.1|DERE
OG0008173	LOC117588019|XP_034134947.1|DGUA	LOC26527100|XP_015012910.1|DERE
OG0008174	LOC117589830|XP_034137956.1|DGUA	LOC6549424|XP_001975704.1|DERE
OG0008175	LOC117580770|XP_034123355.1|DGUA	LOC6549814|XP_001977337.2|DERE
OG0008176	LOC117590991|XP_034139960.1|DGUA	LOC6555550|XP_001982414.2|DERE
OG0008177	LOC117591162|XP_034140174.1|DGUA	LOC6550960|XP_001976989.1|DERE
OG0008178	LOC117591406|XP_034140549.1|DGUA	LOC6549994|XP_001977460.1|DERE
OG0008179	LOC117581661|XP_034124932.1|DGUA	LOC6550777|XP_001978074.1|DERE
OG0008180	LOC117590724|XP_034139524.1|DGUA	LOC6555790|XP_001982460.1|DERE
OG0008181	LOC117590728|XP_034139527.1|DGUA	LOC6555789|XP_001982459.1|DERE
OG0008182	LOC117592247|XP_034141773.1|DGUA	LOC6542354|XP_001970406.1|DERE
OG0008183	LOC117578652|XP_034120160.1|DGUA	LOC6548295|XP_026836832.1|DERE
OG0008184	LOC117585736|XP_034131272.1|DGUA	LOC6542282|XP_026834942.1|DERE
OG0008185	LOC117585661|XP_034131144.1|DGUA	LOC6554380|XP_001981031.1|DERE
OG0008186	LOC117578583|XP_034120057.1|DGUA	LOC6548535|XP_001975375.1|DERE
OG0008187	LOC117578587|XP_034120062.1|DGUA	LOC26525974|XP_026835640.1|DERE
OG0008188	LOC117582317|XP_034125855.1|DGUA	LOC6541746|XP_026835350.1|DERE
OG0008189	LOC117587825|XP_034134675.1|DGUA	LOC6542196|XP_001969665.1|DERE
OG0008190	LOC117587048|XP_034133374.1|DGUA	LOC6545543|XP_001971108.1|DERE
OG0008191	LOC117588295|XP_034135367.1|DGUA	LOC6555741|XP_001982510.1|DERE
OG0008192	LOC117588755|XP_034136125.1|DGUA	LOC6550499|XP_026838354.1|DERE
OG0008193	LOC117581278|XP_034124190.1|DGUA	LOC6549885|XP_001978663.2|DERE
OG0008194	LOC117591535|XP_034140718.1|DGUA	LOC6543227|XP_026834678.1|DERE
OG0008195	LOC117581106|XP_034123893.1|DGUA	LOC6549508|XP_001975730.1|DERE
OG0008196	LOC117583313|XP_034127463.1|DGUA	LOC6547415|XP_001976278.1|DERE
OG0008197	LOC117579565|XP_034121378.1|DGUA	LOC6545699|XP_001972712.1|DERE
OG0008198	LOC117590740|XP_034139539.1|DGUA	LOC6555608|XP_001982443.3|DERE
OG0008199	LOC117580771|XP_034123356.1|DGUA	LOC6549816|XP_001977339.1|DERE
OG0008200	LOC117578624|XP_034120121.1|DGUA	LOC6547208|XP_001976157.1|DERE
OG0008201	LOC117580088|XP_034122232.1|DGUA	LOC6544368|XP_001972427.1|DERE
OG0008202	LOC117580132|XP_034122316.1|DGUA	LOC6556136|XP_026833705.1|DERE
OG0008203	LOC117579804|XP_034121772.1|DGUA	LOC6545680|XP_001971171.1|DERE
OG0008204	LOC117581411|XP_034124456.1|DGUA	LOC6551191|XP_001977025.1|DERE
OG0008205	LOC117588749|XP_034136118.1|DGUA	LOC6551369|XP_001977114.1|DERE
OG0008206	LOC117580402|XP_034122838.1|DGUA	LOC6544415|XP_001973159.1|DERE
OG0008207	LOC117579107|XP_034120724.1|DGUA	LOC6546119|XP_001973536.1|DERE
OG0008208	LOC117578571|XP_034120039.1|DGUA	LOC6548526|XP_026836867.1|DERE
OG0008209	LOC117589146|XP_034136731.1|DGUA	LOC6546471|XP_001971752.1|DERE
OG0008210	LOC117581846|XP_034125192.1|DGUA	LOC6545610|XP_001972674.1|DERE
OG0008211	LOC117587822|XP_034134671.1|DGUA	LOC6542217|XP_001969410.1|DERE
OG0008212	LOC117579444|XP_034121223.1|DGUA	LOC6545576|XP_001973354.1|DERE
OG0008213	LOC117581117|XP_034123929.1|DGUA	LOC6555544|XP_001982405.1|DERE
OG0008214	LOC117586904|XP_034133140.1|DGUA	LOC6545313|XP_001972555.1|DERE
OG0008216	LOC117587227|XP_034133680.1|DGUA	LOC6545754|XP_001973452.1|DERE
OG0008217	LOC117581659|XP_034124931.1|DGUA	LOC6550420|XP_001977805.1|DERE
OG0008218	LOC117583607|XP_034127914.1|DGUA	LOC6548520|XP_001975402.2|DERE
OG0008219	LOC117590378|XP_034138837.1|DGUA	LOC6549908|XP_026838508.1|DERE
OG0008220	LOC117590853|XP_034139741.1|DGUA	LOC6551410|XP_015010880.1|DERE
OG0008221	LOC117582658|XP_034126454.1|DGUA	LOC6549614|XP_026836060.1|DERE
OG0008222	LOC117579949|XP_034122001.1|DGUA	LOC6544106|XP_001973761.1|DERE
OG0008223	LOC117580489|XP_034122965.1|DGUA	LOC6545953|XP_015013105.1|DERE
OG0008224	LOC117580116|XP_034122294.1|DGUA	LOC6546300|XP_001973532.2|DERE
OG0008225	LOC117591419|XP_034140565.1|DGUA	LOC6551309|XP_001977097.1|DERE
OG0008226	LOC117581087|XP_034123865.1|DGUA	LOC6550948|XP_001976968.1|DERE
OG0008227	LOC117583448|XP_034127638.1|DGUA	LOC6554802|XP_001981580.2|DERE
OG0008228	LOC117585829|XP_034131454.1|DGUA	LOC6554538|XP_026831787.1|DERE
OG0008229	LOC117589544|XP_034137438.1|DGUA	LOC6552055|XP_015010048.1|DERE
OG0008230	LOC117585622|XP_034131077.1|DGUA	LOC6551938|XP_001979682.1|DERE
OG0008232	LOC117587299|XP_034133782.1|DGUA	LOC6545946|XP_026832523.1|DERE
OG0008233	LOC117588211|XP_034135240.1|DGUA	LOC6549100|XP_026836215.1|DERE
OG0008234	LOC117592207|XP_034141709.1|DGUA	LOC6548584|XP_001976698.1|DERE
OG0008235	LOC117590875|XP_034139788.1|DGUA	LOC6551389|XP_001977234.1|DERE
OG0008236	LOC117578432|XP_034119786.1|DGUA	LOC6542518|XP_001970810.1|DERE
OG0008237	LOC117590604|XP_034139278.1|DGUA	LOC6542117|XP_001970586.1|DERE
OG0008238	LOC117587165|XP_034133569.1|DGUA	LOC6545668|XP_001971143.1|DERE
OG0008239	LOC117579097|XP_034120711.1|DGUA	LOC6546230|XP_001973572.1|DERE
OG0008240	LOC117582047|XP_034125485.1|DGUA	LOC6547015|XP_001974702.1|DERE
OG0008243	LOC117584805|XP_034129819.1|DGUA	LOC6546777|XP_001976004.2|DERE
OG0008244	LOC117585175|XP_034130407.1|DGUA	LOC6555420|XP_001982339.1|DERE
OG0008245	LOC117581257|XP_034124158.1|DGUA	LOC6547521|XP_001974857.1|DERE
OG0008246	LOC117580635|XP_034123118.1|DGUA	LOC6548037|XP_001975250.1|DERE
OG0008247	LOC117583298|XP_034127430.1|DGUA	LOC6541033|XP_026834621.1|DERE
OG0008248	LOC117583425|XP_034127613.1|DGUA	LOC6554803|XP_001981581.1|DERE
OG0008249	LOC117583390|XP_034127564.1|DGUA	LOC6555223|XP_001981179.1|DERE
OG0008250	LOC117589866|XP_034138029.1|DGUA	LOC6549584|XP_001975818.1|DERE
OG0008251	LOC117578474|XP_034119898.1|DGUA	LOC6541160|XP_001970692.1|DERE
OG0008252	LOC117588640|XP_034135963.1|DGUA	LOC6542329|XP_001970347.1|DERE
OG0008253	LOC117591855|XP_034141114.1|DGUA	LOC6543262|XP_001970460.1|DERE
OG0008254	LOC117589241|XP_034136896.1|DGUA	LOC6545070|XP_001971048.2|DERE
OG0008255	LOC117589412|XP_034137234.1|DGUA	LOC6544165|XP_001973766.1|DERE
OG0008256	LOC117578663|XP_034120180.1|DGUA	LOC6542568|XP_001970660.3|DERE
OG0008257	LOC117581001|XP_034123698.1|DGUA	LOC6550886|XP_001976833.1|DERE
OG0008258	LOC117584097|XP_034128736.1|DGUA	LOC6549569|XP_026836329.1|DERE
OG0008259	LOC117582145|XP_034125621.1|DGUA, LOC117581885|XP_034125242.1|DGUA	LOC6543363|XP_026834670.1|DERE
OG0008260	LOC117587084|XP_034133443.1|DGUA, LOC117587078|XP_034133435.1|DGUA	LOC6546140|XP_001971306.2|DERE
OG0008261	LOC117591967|XP_034141295.1|DGUA	LOC6546717|XP_001974589.1|DERE
OG0008262	LOC117591816|XP_034141042.1|DGUA	LOC6542529|XP_001970796.1|DERE
OG0008263	LOC117582214|XP_034125716.1|DGUA	LOC6547524|XP_001974908.1|DERE, LOC6547523|XP_001974907.1|DERE
OG0008264	LOC117590383|XP_034138852.1|DGUA, LOC117590377|XP_034138838.1|DGUA	LOC6547529|XP_001974913.1|DERE
OG0008265	LOC117585572|XP_034130995.1|DGUA, LOC117585078|XP_034130234.1|DGUA, LOC117585368|XP_034130705.1|DGUA, LOC117585369|XP_034130706.1|DGUA, LOC117585183|XP_034130416.1|DGUA	LOC6554663|XP_001981343.2|DERE
OG0008266	LOC117589967|XP_034138163.1|DGUA	LOC6552787|XP_001978973.1|DERE
OG0008267	LOC117582903|XP_034126885.1|DGUA	LOC6555188|XP_026836387.1|DERE
OG0008268	LOC117584870|XP_034129912.1|DGUA	LOC6548782|XP_001974061.1|DERE
OG0008269	LOC117584237|XP_034128924.1|DGUA	LOC6549122|XP_001974147.2|DERE
OG0008270	LOC117588289|XP_034135358.1|DGUA	LOC6550584|XP_001976742.1|DERE
OG0008271	LOC117579436|XP_034121214.1|DGUA	LOC6546466|XP_001971338.1|DERE
OG0008272	LOC117581317|XP_034124305.1|DGUA	LOC6551296|XP_026838566.1|DERE
OG0008273	LOC117586416|XP_034132344.1|DGUA	LOC6554011|XP_001980541.1|DERE
OG0008274	LOC117591484|XP_034140661.1|DGUA	LOC6555654|XP_001982567.1|DERE
OG0008275	LOC117591160|XP_034140172.1|DGUA	LOC6550966|XP_001976995.1|DERE
OG0008276	LOC117581300|XP_034124230.1|DGUA	LOC6550659|XP_001978067.1|DERE
OG0008277	LOC117581288|XP_034124209.1|DGUA	LOC6551448|XP_015011058.1|DERE
OG0008278	LOC117584526|XP_034129366.1|DGUA	LOC6541737|XP_001969482.1|DERE
OG0008279	LOC117590223|XP_034138581.1|DGUA	LOC6550734|XP_015011293.1|DERE
OG0008280	LOC117590224|XP_034138585.1|DGUA	LOC6551168|XP_001977066.3|DERE
OG0008281	LOC117590331|XP_034138717.1|DGUA	LOC6550412|XP_001977743.2|DERE
OG0008282	LOC117581464|XP_034124573.1|DGUA	LOC6551185|XP_026837600.1|DERE
OG0008283	LOC117590938|XP_034139870.1|DGUA	LOC6550019|XP_001977485.1|DERE
OG0008284	LOC117590596|XP_034139247.1|DGUA	LOC6555835|XP_001982701.2|DERE
OG0008285	LOC117581256|XP_034124153.1|DGUA	LOC6551704|XP_001977283.1|DERE
OG0008286	LOC117581094|XP_034123873.1|DGUA	LOC6551345|XP_001977079.1|DERE
OG0008287	LOC117588488|XP_034135680.1|DGUA	LOC6550247|XP_001977922.1|DERE
OG0008288	LOC117589660|XP_034137687.1|DGUA	LOC6553806|XP_001979563.1|DERE
OG0008289	LOC117583123|XP_034127205.1|DGUA	LOC6554419|XP_001981920.1|DERE
OG0008290	LOC117588339|XP_034135440.1|DGUA	LOC6549805|XP_001977328.1|DERE
OG0008291	LOC117590759|XP_034139589.1|DGUA	LOC6550243|XP_001977918.1|DERE
OG0008292	LOC117591483|XP_034140660.1|DGUA	LOC6555653|XP_001982566.1|DERE
OG0008293	LOC117582761|XP_034126615.1|DGUA	LOC6554297|XP_001981065.3|DERE
OG0008294	LOC117585742|XP_034131281.1|DGUA	LOC6555208|XP_001982076.1|DERE
OG0008295	LOC117590238|XP_034138601.1|DGUA	LOC6550098|XP_001978186.1|DERE
OG0008296	LOC117588463|XP_034135643.1|DGUA	LOC6550536|XP_001977961.1|DERE
OG0008297	LOC117588449|XP_034135625.1|DGUA	LOC6550528|XP_001977925.1|DERE
OG0008298	LOC117581603|XP_034124854.1|DGUA	LOC6550366|XP_001977863.1|DERE
OG0008299	LOC117583716|XP_034128112.1|DGUA	LOC6555047|XP_026838934.1|DERE
OG0008300	LOC117590391|XP_034138868.1|DGUA	LOC6549714|XP_015010837.1|DERE
OG0008301	LOC117589506|XP_034137379.1|DGUA	LOC6552268|XP_001980749.2|DERE
OG0008302	LOC117581056|XP_034123786.1|DGUA	LOC6550203|XP_026838039.1|DERE
OG0008303	LOC117580763|XP_034123348.1|DGUA	LOC6550970|XP_026837539.1|DERE
OG0008304	LOC117590511|XP_034139090.1|DGUA	LOC6555782|XP_026838942.1|DERE
OG0008305	LOC117588658|XP_034135989.1|DGUA	LOC6550607|XP_001978029.2|DERE
OG0008306	LOC117588370|XP_034135476.1|DGUA	LOC6550765|XP_001976802.1|DERE
OG0008307	LOC117589776|XP_034137864.1|DGUA	LOC6552689|XP_001979877.1|DERE
