Orthogroup	DGUA.longest_only	DFIC.longest_only
OG0010663	LOC117588662|XP_034135996.1|DGUA	LOC108097952|XP_017056046.1|DFIC
OG0010664	LOC117580691|XP_034123207.1|DGUA	LOC108088581|XP_017041919.1|DFIC
OG0010665	LOC117588385|XP_034135501.1|DGUA	LOC108088587|XP_017041926.1|DFIC
OG0010666	LOC117581472|XP_034124600.1|DGUA	LOC108097149|XP_017054758.1|DFIC
OG0010667	LOC117588704|XP_034136043.1|DGUA	LOC108097476|XP_017055240.1|DFIC
OG0010668	LOC117588606|XP_034135906.1|DGUA	LOC108098157|XP_017056378.1|DFIC
OG0010669	LOC117581522|XP_034124707.1|DGUA	LOC108095289|XP_017051820.1|DFIC
OG0010670	LOC117590435|XP_034138945.1|DGUA	LOC108097364|XP_017055098.1|DFIC
OG0010672	LOC117581145|XP_034123968.1|DGUA	LOC108095403|XP_017051976.1|DFIC
OG0010673	LOC117590429|XP_034138938.1|DGUA	LOC108098089|XP_017056284.1|DFIC
OG0010674	LOC117581086|XP_034123863.1|DGUA	LOC108097285|XP_017054981.1|DFIC
OG0010675	LOC117591448|XP_034140606.1|DGUA	LOC108097869|XP_017055894.1|DFIC
OG0010676	LOC117583445|XP_034127637.1|DGUA	LOC108097500|XP_017055297.1|DFIC
OG0010677	LOC117590813|XP_034139672.1|DGUA	LOC108091193|XP_017045763.1|DFIC
OG0010679	LOC117584848|XP_034129877.1|DGUA	LOC108097245|XP_017054911.1|DFIC
OG0010681	LOC117580956|XP_034123632.1|DGUA	LOC108095379|XP_017051948.1|DFIC
OG0010682	LOC117581272|XP_034124174.1|DGUA	LOC108095378|XP_017051947.1|DFIC
OG0010685	LOC117591144|XP_034140143.1|DGUA	LOC108098311|XP_017056612.1|DFIC
OG0010686	LOC117587729|XP_034134538.1|DGUA	LOC108092603|XP_017047732.1|DFIC
OG0010687	LOC117583923|XP_034128493.1|DGUA	LOC108089107|XP_017042707.1|DFIC
OG0010688	LOC117584658|XP_034129576.1|DGUA	LOC108093483|XP_017049058.1|DFIC
OG0010689	LOC117584129|XP_034128773.1|DGUA	LOC108093329|XP_017048815.1|DFIC
OG0010690	LOC117584003|XP_034128623.1|DGUA	LOC108100118|XP_017059356.1|DFIC
OG0010691	LOC117584038|XP_034128666.1|DGUA	LOC108089138|XP_017042745.1|DFIC
OG0010692	LOC117584035|XP_034128663.1|DGUA	LOC108089135|XP_017042742.1|DFIC
OG0010693	LOC117584131|XP_034128776.1|DGUA	LOC108089820|XP_017043715.1|DFIC
OG0010694	LOC117584164|XP_034128819.1|DGUA	LOC108100838|XP_017060399.1|DFIC
OG0010695	LOC117581923|XP_034125288.1|DGUA	LOC108100817|XP_017060373.1|DFIC
OG0010696	LOC117581746|XP_034125034.1|DGUA	LOC108094129|XP_017050041.1|DFIC
OG0010697	LOC117584298|XP_034129012.1|DGUA	LOC108088196|XP_017041385.1|DFIC
OG0010698	LOC117584309|XP_034129025.1|DGUA	LOC108088161|XP_017041314.1|DFIC
OG0010699	LOC117591063|XP_034140056.1|DGUA	LOC108094394|XP_017050450.1|DFIC
OG0010700	LOC117584181|XP_034128840.1|DGUA	LOC108094535|XP_017050626.1|DFIC
OG0010701	LOC117584552|XP_034129395.1|DGUA	LOC108092313|XP_017047337.1|DFIC
OG0010702	LOC117581872|XP_034125225.1|DGUA	LOC108091418|XP_017046099.1|DFIC
OG0010703	LOC117582460|XP_034126077.1|DGUA	LOC108091454|XP_017046143.1|DFIC
OG0010704	LOC117581908|XP_034125267.1|DGUA	LOC108091417|XP_017046098.1|DFIC
OG0010705	LOC117589043|XP_034136562.1|DGUA	LOC108088953|XP_017042463.1|DFIC
OG0010706	LOC117580354|XP_034122763.1|DGUA	LOC108089740|XP_017043611.1|DFIC
OG0010707	LOC117579297|XP_034120993.1|DGUA	LOC108096147|XP_017053019.1|DFIC
OG0010708	LOC117588924|XP_034136391.1|DGUA	LOC108089395|XP_017043071.1|DFIC
OG0010709	LOC117589070|XP_034136593.1|DGUA	LOC108089350|XP_017043019.1|DFIC
OG0010710	LOC117579457|XP_034121235.1|DGUA	LOC108100524|XP_017059972.1|DFIC
OG0010711	LOC117586425|XP_034132354.1|DGUA	LOC108093533|XP_017049116.1|DFIC
OG0010712	LOC117579872|XP_034121884.1|DGUA	LOC108096074|XP_017052927.1|DFIC
OG0010713	LOC117587390|XP_034133935.1|DGUA	LOC108099883|XP_017059026.1|DFIC
OG0010714	LOC117579626|XP_034121470.1|DGUA	LOC108089567|XP_017043405.1|DFIC
OG0010715	LOC117580071|XP_034122206.1|DGUA	LOC108100511|XP_017059953.1|DFIC
OG0010716	LOC117579254|XP_034120932.1|DGUA	LOC108088936|XP_017042449.1|DFIC
OG0010717	LOC117591243|XP_034140312.1|DGUA	LOC108096336|XP_017053364.1|DFIC
OG0010718	LOC117579469|XP_034121249.1|DGUA	LOC108086896|XP_017039446.1|DFIC
OG0010719	LOC117586013|XP_034131734.1|DGUA	LOC108096124|XP_017052990.1|DFIC
OG0010720	LOC117591276|XP_034140366.1|DGUA	LOC108096465|XP_017053566.1|DFIC
OG0010721	LOC117591259|XP_034140336.1|DGUA	LOC108096421|XP_017053495.1|DFIC
OG0010722	LOC117592390|XP_034141997.1|DGUA	LOC108096718|XP_017054046.1|DFIC
OG0010723	LOC117579604|XP_034121430.1|DGUA	LOC108088757|XP_017042194.1|DFIC
OG0010724	LOC117592494|XP_034142230.1|DGUA	LOC108095107|XP_017051534.1|DFIC
OG0010725	LOC117592496|XP_034142232.1|DGUA	LOC108095141|XP_017051567.1|DFIC
OG0010726	LOC117584951|XP_034130040.1|DGUA	LOC108090303|XP_017044402.1|DFIC
OG0010727	LOC117578467|XP_034119890.1|DGUA	LOC108094212|XP_017050159.1|DFIC
OG0010728	LOC117578461|XP_034119884.1|DGUA	LOC108094207|XP_017050152.1|DFIC
OG0010729	LOC117592611|XP_034142385.1|DGUA	LOC108094252|XP_017050200.1|DFIC
OG0010730	LOC117583891|XP_034128449.1|DGUA	LOC108094068|XP_017049998.1|DFIC
OG0010731	LOC117581901|XP_034125264.1|DGUA	LOC108094966|XP_017051318.1|DFIC
OG0010732	LOC117588865|XP_034136266.1|DGUA	LOC108086699|XP_017039187.1|DFIC
OG0010734	LOC117591973|XP_034141299.1|DGUA	LOC108086639|XP_017039105.1|DFIC
OG0010735	LOC117580502|XP_034122985.1|DGUA	LOC108086412|XP_017038803.1|DFIC
OG0010736	LOC117592224|XP_034141750.1|DGUA	LOC108095062|XP_017051472.1|DFIC
OG0010737	LOC117578409|XP_034119763.1|DGUA	LOC108095017|XP_017051373.1|DFIC
OG0010738	LOC117583647|XP_034127991.1|DGUA	LOC108099539|XP_017058603.1|DFIC
OG0010739	LOC117584919|XP_034129956.1|DGUA	LOC108099458|XP_017058495.1|DFIC
OG0010740	LOC117586296|XP_034132143.1|DGUA	LOC108090237|XP_017044324.1|DFIC
OG0010741	LOC117586333|XP_034132217.1|DGUA	LOC108088083|XP_017041227.1|DFIC
OG0010743	LOC117586345|XP_034132251.1|DGUA	LOC108101028|XP_017060684.1|DFIC
OG0010744	LOC117586349|XP_034132257.1|DGUA	LOC108098642|XP_017057205.1|DFIC
OG0010745	LOC117586469|XP_034132447.1|DGUA	LOC108096758|XP_017054110.1|DFIC
OG0010746	LOC117585940|XP_034131600.1|DGUA	LOC108099566|XP_017058653.1|DFIC
OG0010747	LOC117585027|XP_034130161.1|DGUA	LOC108095643|XP_017052298.1|DFIC
OG0010748	LOC117585189|XP_034130428.1|DGUA	LOC108096347|XP_017053387.1|DFIC
OG0010750	LOC117585535|XP_034130945.1|DGUA	LOC108092215|XP_017047236.1|DFIC
OG0010751	LOC117586535|XP_034132560.1|DGUA	LOC108101063|XP_017060739.1|DFIC
OG0010752	LOC117582972|XP_034126983.1|DGUA	LOC108099292|XP_017058175.1|DFIC
OG0010753	LOC117585647|XP_034131126.1|DGUA	LOC108095763|XP_017052446.1|DFIC
OG0010754	LOC117585361|XP_034130699.1|DGUA	LOC108092043|XP_017046974.1|DFIC
OG0010755	LOC117583227|XP_034127337.1|DGUA	LOC108095710|XP_017052371.1|DFIC
OG0010756	LOC117583226|XP_034127336.1|DGUA	LOC108095653|XP_017052307.1|DFIC
OG0010757	LOC117585232|XP_034130517.1|DGUA	LOC108088384|XP_017041622.1|DFIC
OG0010758	LOC117585081|XP_034130238.1|DGUA	LOC108088460|XP_017041732.1|DFIC
OG0010759	LOC117582799|XP_034126718.1|DGUA	LOC108086816|XP_017039349.1|DFIC
OG0010760	LOC117585211|XP_034130485.1|DGUA	LOC108087205|XP_017039960.1|DFIC
OG0010761	LOC117586401|XP_034132324.1|DGUA	LOC108091770|XP_017046606.1|DFIC
OG0010763	LOC117585403|XP_034130763.1|DGUA	LOC108099627|XP_017058745.1|DFIC
OG0010764	LOC117582904|XP_034126889.1|DGUA	LOC108099267|XP_017058131.1|DFIC
OG0010765	LOC117583504|XP_034127737.1|DGUA	LOC108102274|XP_017062514.1|DFIC
OG0010766	LOC117585367|XP_034130704.1|DGUA	LOC108098905|XP_017057592.1|DFIC
OG0010767	LOC117583386|XP_034127562.1|DGUA	LOC108099640|XP_017058759.1|DFIC
OG0010768	LOC117583122|XP_034127204.1|DGUA	LOC108095654|XP_017052308.1|DFIC
OG0010769	LOC117583478|XP_034127678.1|DGUA	LOC108095775|XP_017052509.1|DFIC
OG0010770	LOC117582858|XP_034126819.1|DGUA	LOC108097639|XP_017055558.1|DFIC
OG0010771	LOC117578595|XP_034120079.1|DGUA	LOC108101458|XP_017061290.1|DFIC
OG0010772	LOC117586395|XP_034132317.1|DGUA	LOC108091934|XP_017046809.1|DFIC
OG0010773	LOC117586504|XP_034132517.1|DGUA	LOC108091951|XP_017046837.1|DFIC
OG0010774	LOC117590014|XP_034138192.1|DGUA	LOC108098558|XP_017057053.1|DFIC
OG0010775	LOC117589885|XP_034138047.1|DGUA	LOC108091610|XP_017046380.1|DFIC
OG0010776	LOC117588143|XP_034135128.1|DGUA	LOC108095782|XP_017052528.1|DFIC
OG0010777	LOC117586162|XP_034131953.1|DGUA	LOC108087915|XP_017040990.1|DFIC
OG0010778	LOC117586121|XP_034131876.1|DGUA	LOC108087913|XP_017040987.1|DFIC
OG0010779	LOC117586420|XP_034132349.1|DGUA	LOC108088092|XP_017041237.1|DFIC
OG0010780	LOC117585635|XP_034131110.1|DGUA	LOC108095973|XP_017052804.1|DFIC
OG0010781	LOC117585011|XP_034130142.1|DGUA	LOC108097613|XP_017055511.1|DFIC
OG0010782	LOC117586138|XP_034131921.1|DGUA	LOC108101045|XP_017060712.1|DFIC
OG0010783	LOC117586153|XP_034131942.1|DGUA	LOC108097809|XP_017055823.1|DFIC
OG0010784	LOC117591946|XP_034141251.1|DGUA	LOC108093795|XP_017049568.1|DFIC
OG0010785	LOC117592112|XP_034141528.1|DGUA	LOC108093845|XP_017049668.1|DFIC
OG0010786	LOC117592032|XP_034141381.1|DGUA	LOC108096963|XP_017054427.1|DFIC
OG0010787	LOC117592506|XP_034142242.1|DGUA	LOC108086612|XP_017039076.1|DFIC
OG0010788	LOC117578538|XP_034119997.1|DGUA	LOC108087813|XP_017040865.1|DFIC
OG0010789	LOC117592240|XP_034141765.1|DGUA, LOC117592069|XP_034141464.1|DGUA	LOC108087612|XP_017040544.1|DFIC
OG0010790	LOC117578700|XP_034120236.1|DGUA	LOC108101832|XP_017061835.1|DFIC
OG0010791	LOC117584318|XP_034129038.1|DGUA, LOC117583970|XP_034128568.1|DGUA	LOC108098710|XP_017057314.1|DFIC
OG0010792	LOC117581654|XP_034124922.1|DGUA	LOC108088614|XP_017041991.1|DFIC
OG0010793	LOC117591184|XP_034140205.1|DGUA	LOC108102130|XP_017062283.1|DFIC
OG0010794	LOC117579055|XP_034120648.1|DGUA	LOC108096283|XP_017053237.1|DFIC
OG0010795	LOC117579475|XP_034121256.1|DGUA	LOC108093818|XP_017049626.1|DFIC
OG0010797	LOC117588950|XP_034136423.1|DGUA	LOC108089331|XP_017042999.1|DFIC
OG0010798	LOC117589259|XP_034136927.1|DGUA	LOC108100200|XP_017059467.1|DFIC, LOC108100190|XP_017059456.1|DFIC
OG0010799	LOC117579073|XP_034120668.1|DGUA	LOC108095422|XP_017052016.1|DFIC
OG0010800	LOC117586843|XP_034133026.1|DGUA	LOC108099950|XP_017059116.1|DFIC
OG0010801	LOC117587734|XP_034134543.1|DGUA	LOC108092665|XP_017047817.1|DFIC
OG0010802	LOC117582274|XP_034125793.1|DGUA	LOC108089980|XP_017043970.1|DFIC
OG0010804	LOC117584531|XP_034129372.1|DGUA	LOC108100116|XP_017059354.1|DFIC
OG0010805	LOC117582375|XP_034125932.1|DGUA	LOC108094494|XP_017050583.1|DFIC, LOC108094491|XP_017050569.1|DFIC, LOC108088025|XP_017041180.1|DFIC
OG0010806	LOC117581682|XP_034124949.1|DGUA	LOC108100034|XP_017059248.1|DFIC
OG0010807	LOC117587907|XP_034134778.1|DGUA	LOC108088127|XP_017041274.1|DFIC
OG0010808	LOC117588690|XP_034136030.1|DGUA	LOC108094712|XP_017050939.1|DFIC
OG0010810	LOC117582980|XP_034126997.1|DGUA	LOC108093906|XP_017049758.1|DFIC
OG0010813	LOC117587531|XP_034134224.1|DGUA	LOC108090544|XP_017044768.1|DFIC
OG0010820	LOC117586932|XP_034133186.1|DGUA	LOC108096345|XP_017053381.1|DFIC
OG0010821	LOC117584197|XP_034128858.1|DGUA, LOC117584195|XP_034128856.1|DGUA	LOC108098384|XP_017056738.1|DFIC
OG0010824	LOC117580424|XP_034122870.1|DGUA	LOC108093047|XP_017048444.1|DFIC
OG0010825	LOC117587973|XP_034134876.1|DGUA	LOC108094749|XP_017050992.1|DFIC
OG0010827	LOC117583493|XP_034127723.1|DGUA	LOC108099589|XP_017058684.1|DFIC
OG0010828	LOC117590267|XP_034138643.1|DGUA	LOC108088582|XP_017041920.1|DFIC
OG0010829	LOC117590086|XP_034138319.1|DGUA	LOC108098479|XP_017056879.1|DFIC
OG0010830	LOC117584653|XP_034129572.1|DGUA	LOC108089119|XP_017042722.1|DFIC
OG0010832	LOC117585210|XP_034130488.1|DGUA	LOC108101910|XP_017061973.1|DFIC
OG0010833	LOC117585248|XP_034130552.1|DGUA	LOC108087697|XP_017040701.1|DFIC
OG0010834	LOC117580980|XP_034123665.1|DGUA	LOC108097926|XP_017055968.1|DFIC
OG0010835	LOC117580818|XP_034123429.1|DGUA	LOC108088558|XP_017041894.1|DFIC
OG0010836	LOC117587234|XP_034133695.1|DGUA	LOC108098993|XP_017057714.1|DFIC
OG0010837	LOC117580125|XP_034122309.1|DGUA	LOC108100569|XP_017060036.1|DFIC
OG0010838	LOC117579088|XP_034120690.1|DGUA	LOC108088283|XP_017041493.1|DFIC
OG0010839	LOC117587219|XP_034133671.1|DGUA	LOC108100420|XP_017059806.1|DFIC
OG0010840	LOC117587490|XP_034134152.1|DGUA	LOC108100459|XP_017059876.1|DFIC
OG0010841	LOC117587885|XP_034134753.1|DGUA	LOC108092621|XP_017047748.1|DFIC
OG0010843	LOC117578503|XP_034119929.1|DGUA	LOC108086447|XP_017038853.1|DFIC
OG0010844	LOC117589592|XP_034137549.1|DGUA	LOC108099294|XP_017058177.1|DFIC
OG0010845	LOC117580938|XP_034123612.1|DGUA	LOC108086488|XP_017038902.1|DFIC
OG0010846	LOC117591109|XP_034140102.1|DGUA	LOC108095942|XP_017052767.1|DFIC
OG0010847	LOC117590858|XP_034139748.1|DGUA	LOC108091204|XP_017045778.1|DFIC
OG0010848	LOC117581268|XP_034124169.1|DGUA	LOC108101698|XP_017061624.1|DFIC
OG0010849	LOC117590715|XP_034139508.1|DGUA	LOC108091285|XP_017045895.1|DFIC
OG0010850	LOC117591000|XP_034139973.1|DGUA	LOC108091139|XP_017045663.1|DFIC
OG0010851	LOC117588615|XP_034135915.1|DGUA	LOC108098151|XP_017056366.1|DFIC
OG0010853	LOC117580932|XP_034123603.1|DGUA	LOC108097073|XP_017054603.1|DFIC
OG0010854	LOC117588702|XP_034136042.1|DGUA	LOC108097440|XP_017055198.1|DFIC
OG0010855	LOC117590281|XP_034138658.1|DGUA	LOC108096994|XP_017054470.1|DFIC
OG0010856	LOC117580851|XP_034123488.1|DGUA	LOC108097436|XP_017055195.1|DFIC
OG0010858	LOC117581362|XP_034124385.1|DGUA	LOC108097905|XP_017055931.1|DFIC
OG0010860	LOC117587873|XP_034134742.1|DGUA	LOC108098366|XP_017056704.1|DFIC, LOC108101867|XP_017061893.1|DFIC
OG0010861	LOC117582324|XP_034125861.1|DGUA	LOC108101321|XP_017061117.1|DFIC
OG0010862	LOC117584152|XP_034128802.1|DGUA	LOC108092437|XP_017047507.1|DFIC
OG0010863	LOC117588111|XP_034135075.1|DGUA	LOC108101242|XP_017060985.1|DFIC
OG0010864	LOC117584564|XP_034129418.1|DGUA	LOC108098217|XP_017056484.1|DFIC
OG0010865	LOC117584386|XP_034129131.1|DGUA	LOC108098432|XP_017056811.1|DFIC
OG0010866	LOC117589331|XP_034137070.1|DGUA	LOC108100562|XP_017060028.1|DFIC
OG0010868	LOC117579813|XP_034121794.1|DGUA	LOC108096252|XP_017053196.1|DFIC
OG0010869	LOC117589173|XP_034136782.1|DGUA	LOC108096240|XP_017053154.1|DFIC
OG0010870	LOC117587157|XP_034133554.1|DGUA	LOC108100127|XP_017059368.1|DFIC
OG0010871	LOC117587168|XP_034133571.1|DGUA	LOC108100273|XP_017059547.1|DFIC
OG0010872	LOC117586990|XP_034133281.1|DGUA	LOC108099837|XP_017058958.1|DFIC
OG0010873	LOC117586980|XP_034133266.1|DGUA	LOC108100694|XP_017060202.1|DFIC
OG0010875	LOC117579412|XP_034121182.1|DGUA	LOC108086986|XP_017039604.1|DFIC
OG0010876	LOC117589064|XP_034136586.1|DGUA	LOC108089426|XP_017043118.1|DFIC
OG0010877	LOC117587004|XP_034133300.1|DGUA	LOC108099804|XP_017058918.1|DFIC
OG0010878	LOC117579936|XP_034121982.1|DGUA	LOC108087457|XP_017040309.1|DFIC
OG0010879	LOC117579439|XP_034121216.1|DGUA	LOC108086902|XP_017039459.1|DFIC
OG0010880	LOC117579175|XP_034120828.1|DGUA	LOC108099721|XP_017058833.1|DFIC
OG0010882	LOC117592298|XP_034141859.1|DGUA	LOC108090290|XP_017044390.1|DFIC
OG0010883	LOC117579822|XP_034121804.1|DGUA	LOC108088266|XP_017041472.1|DFIC
OG0010884	LOC117579725|XP_034121613.1|DGUA	LOC108088340|XP_017041575.1|DFIC
OG0010886	LOC117586620|XP_034132717.1|DGUA	LOC108087518|XP_017040410.1|DFIC
OG0010887	LOC117580380|XP_034122807.1|DGUA	LOC108087405|XP_017040234.1|DFIC
OG0010888	LOC117591893|XP_034141168.1|DGUA	LOC108086438|XP_017038838.1|DFIC
OG0010889	LOC117584619|XP_034129527.1|DGUA	LOC108087686|XP_017040678.1|DFIC
OG0010890	LOC117578803|XP_034120423.1|DGUA	LOC108090255|XP_017044340.1|DFIC
OG0010891	LOC117578739|XP_034120294.1|DGUA	LOC108089454|XP_017043186.1|DFIC
OG0010892	LOC117592236|XP_034141762.1|DGUA	LOC108090294|XP_017044393.1|DFIC
OG0010894	LOC117591835|XP_034141093.1|DGUA	LOC108090821|XP_017045170.1|DFIC
OG0010895	LOC117591844|XP_034141104.1|DGUA	LOC108090822|XP_017045171.1|DFIC
OG0010898	LOC117586354|XP_034132263.1|DGUA	LOC108090224|XP_017044308.1|DFIC
OG0010899	LOC117583468|XP_034127667.1|DGUA	LOC108088090|XP_017041235.1|DFIC
OG0010900	LOC117582971|XP_034126982.1|DGUA	LOC108092168|XP_017047180.1|DFIC
OG0010901	LOC117589672|XP_034137706.1|DGUA	LOC108087112|XP_017039783.1|DFIC
OG0010902	LOC117585191|XP_034130429.1|DGUA	LOC108088365|XP_017041601.1|DFIC
OG0010903	LOC117583083|XP_034127151.1|DGUA	LOC108086806|XP_017039334.1|DFIC
OG0010904	LOC117585300|XP_034130619.1|DGUA	LOC108087387|XP_017040218.1|DFIC
OG0010905	LOC117583758|XP_034128179.1|DGUA	LOC108088408|XP_017041654.1|DFIC
OG0010906	LOC117581944|XP_034125317.1|DGUA	LOC108095902|XP_017052716.1|DFIC, LOC108098184|XP_017056407.1|DFIC
OG0010907	LOC117586125|XP_034131881.1|DGUA	LOC108096110|XP_017052976.1|DFIC
OG0010908	LOC117590167|XP_034138453.1|DGUA	LOC108102008|XP_017062095.1|DFIC
OG0010909	LOC117589582|XP_034137535.1|DGUA	LOC108098464|XP_017056858.1|DFIC
OG0010910	LOC117583174|XP_034127262.1|DGUA	LOC108086291|XP_017038671.1|DFIC
OG0010911	LOC117586280|XP_034132125.1|DGUA	LOC108091372|XP_017046013.1|DFIC
OG0010912	LOC117585979|XP_034131687.1|DGUA	LOC108097907|XP_017055936.1|DFIC
OG0010913	LOC117583700|XP_034128073.1|DGUA	LOC108086604|XP_017039065.1|DFIC
OG0010914	LOC117592095|XP_034141503.1|DGUA	LOC108096559|XP_017053737.1|DFIC
OG0010915	LOC117592064|XP_034141453.1|DGUA	LOC108093720|XP_017049417.1|DFIC
OG0010916	LOC117583863|XP_034128389.1|DGUA	LOC108093649|XP_017049296.1|DFIC
OG0010917	LOC117587180|XP_034133634.1|DGUA	LOC108093685|XP_017049354.1|DFIC
OG0010918	LOC117587760|XP_034134583.1|DGUA	LOC108092754|XP_017047974.1|DFIC, LOC108092597|XP_017047726.1|DFIC, LOC108092644|XP_017047779.1|DFIC
OG0010919	LOC117581751|XP_034125039.1|DGUA	LOC108094176|XP_017050125.1|DFIC
OG0010921	LOC117587839|XP_034134694.1|DGUA	LOC108095448|XP_017052050.1|DFIC, LOC108101238|XP_017060981.1|DFIC
OG0010922	LOC117582371|XP_034125922.1|DGUA	LOC108101262|XP_017061007.1|DFIC
OG0010923	LOC117581569|XP_034124804.1|DGUA	LOC108095533|XP_017052149.1|DFIC
OG0010924	LOC117584472|XP_034129287.1|DGUA	LOC108092509|XP_017047616.1|DFIC
OG0010925	LOC117589425|XP_034137251.1|DGUA	LOC108089067|XP_017042665.1|DFIC
OG0010926	LOC117579038|XP_034120623.1|DGUA	LOC108086924|XP_017039515.1|DFIC
OG0010927	LOC117588870|XP_034136268.1|DGUA	LOC108089455|XP_017043187.1|DFIC
OG0010928	LOC117587355|XP_034133887.1|DGUA	LOC108093127|XP_017048561.1|DFIC
OG0010929	LOC117587828|XP_034134679.1|DGUA	LOC108092637|XP_017047764.1|DFIC
OG0010930	LOC117587994|XP_034134899.1|DGUA	LOC108095856|XP_017052646.1|DFIC, LOC108092672|XP_017047842.1|DFIC
OG0010931	LOC117587733|XP_034134542.1|DGUA	LOC108092666|XP_017047818.1|DFIC
OG0010932	LOC117590898|XP_034139820.1|DGUA	LOC108089163|XP_017042782.1|DFIC
OG0010933	LOC117582003|XP_034125389.1|DGUA	LOC108100016|XP_017059212.1|DFIC
OG0010934	LOC117588013|XP_034134932.1|DGUA	LOC108091575|XP_017046375.1|DFIC
OG0010935	LOC117587633|XP_034134391.1|DGUA	LOC108092706|XP_017047913.1|DFIC
OG0010936	LOC117584091|XP_034128730.1|DGUA	LOC108094590|XP_017050709.1|DFIC
OG0010957	LOC117584965|XP_034130054.1|DGUA	LOC108097404|XP_017055147.1|DFIC
OG0010962	LOC117587533|XP_034134229.1|DGUA	LOC108101959|XP_017062032.1|DFIC
OG0010963	LOC117591148|XP_034140149.1|DGUA	LOC108098446|XP_017056838.1|DFIC
OG0010964	LOC117587661|XP_034134442.1|DGUA	LOC108093000|XP_017048387.1|DFIC
OG0010965	LOC117588474|XP_034135661.1|DGUA	LOC108096861|XP_017054274.1|DFIC
OG0010966	LOC117579774|XP_034121721.1|DGUA	LOC108088332|XP_017041563.1|DFIC
OG0010967	LOC117590439|XP_034138950.1|DGUA	LOC108097217|XP_017054853.1|DFIC
OG0010968	LOC117588916|XP_034136380.1|DGUA	LOC108099009|XP_017057732.1|DFIC
OG0010969	LOC117585399|XP_034130754.1|DGUA	LOC108099442|XP_017058469.1|DFIC
OG0010972	LOC117586445|XP_034132376.1|DGUA	LOC108101033|XP_017060690.1|DFIC
OG0010977	LOC117584997|XP_034130116.1|DGUA	LOC108096238|XP_017053149.1|DFIC
OG0010978	LOC117590936|XP_034139868.1|DGUA	LOC108095495|XP_017052091.1|DFIC
OG0010979	LOC117591028|XP_034140014.1|DGUA	LOC108095491|XP_017052086.1|DFIC
OG0010981	LOC117590781|XP_034139622.1|DGUA	LOC108096998|XP_017054475.1|DFIC
OG0010982	LOC117590532|XP_034139141.1|DGUA	LOC108097891|XP_017055919.1|DFIC
OG0010985	LOC117585865|XP_034131516.1|DGUA	LOC108090164|XP_017044227.1|DFIC
OG0010988	LOC117581274|XP_034124176.1|DGUA	LOC108095260|XP_017051774.1|DFIC
OG0010989	LOC117583518|XP_034127753.1|DGUA	LOC108091945|XP_017046823.1|DFIC
OG0010990	LOC117587652|XP_034134433.1|DGUA	LOC108101952|XP_017062027.1|DFIC, LOC108094476|XP_017050551.1|DFIC
OG0010991	LOC117587724|XP_034134533.1|DGUA	LOC108088111|XP_017041251.1|DFIC
OG0010993	LOC117582186|XP_034125680.1|DGUA	LOC108094168|XP_017050112.1|DFIC
OG0010996	LOC117579347|XP_034121064.1|DGUA	LOC108099021|XP_017057746.1|DFIC
OG0010997	LOC117580579|XP_034123075.1|DGUA	LOC108096152|XP_017053023.1|DFIC
OG0010998	LOC117579062|XP_034120657.1|DGUA	LOC108096266|XP_017053215.1|DFIC
OG0010999	LOC117588958|XP_034136436.1|DGUA	LOC108089373|XP_017043038.1|DFIC
OG0011002	LOC117591274|XP_034140364.1|DGUA	LOC108096165|XP_017053036.1|DFIC
OG0011004	LOC117591975|XP_034141301.1|DGUA	LOC108095146|XP_017051571.1|DFIC
OG0011005	LOC117583562|XP_034127825.1|DGUA	LOC108101612|XP_017061515.1|DFIC
OG0011006	LOC117588239|XP_034135284.1|DGUA	LOC108101859|XP_017061867.1|DFIC
OG0011007	LOC117592559|XP_034142325.1|DGUA	LOC108099988|XP_017059174.1|DFIC
OG0011008	LOC117583246|XP_034127361.1|DGUA	LOC108091906|XP_017046779.1|DFIC
OG0011009	LOC117583759|XP_034128181.1|DGUA	LOC108099425|XP_017058442.1|DFIC
OG0011010	LOC117586254|XP_034132086.1|DGUA	LOC108102241|XP_017062469.1|DFIC
OG0011011	LOC117582921|XP_034126909.1|DGUA	LOC108091927|XP_017046801.1|DFIC
OG0011013	LOC117584937|XP_034129988.1|DGUA	LOC108087026|XP_017039683.1|DFIC
OG0011014	LOC117586565|XP_034132616.1|DGUA	LOC108098781|XP_017057404.1|DFIC
OG0011016	LOC117579255|XP_034120933.1|DGUA	LOC108095476|XP_017052079.1|DFIC
OG0011017	LOC117583594|XP_034127875.1|DGUA	LOC108098767|XP_017057388.1|DFIC
OG0011018	LOC117589884|XP_034138046.1|DGUA	LOC108091580|XP_017046345.1|DFIC
OG0011019	LOC117589692|XP_034137743.1|DGUA	LOC108091611|XP_017046381.1|DFIC
OG0011020	LOC117586119|XP_034131873.1|DGUA	LOC108098290|XP_017056589.1|DFIC
OG0011021	LOC117586244|XP_034132073.1|DGUA	LOC108099505|XP_017058557.1|DFIC
OG0011022	LOC117582855|XP_034126815.1|DGUA	LOC108087923|XP_017040998.1|DFIC, LOC108087935|XP_017041012.1|DFIC
OG0011023	LOC117583069|XP_034127133.1|DGUA	LOC108099379|XP_017058361.1|DFIC
OG0011024	LOC117585237|XP_034130528.1|DGUA	LOC108097692|XP_017055652.1|DFIC
OG0011025	LOC117589635|XP_034137616.1|DGUA	LOC108091893|XP_017046766.1|DFIC
