Orthogroup	DGUA.longest_only	DSIM.longest_only
OG0009768	LOC117579923|XP_034121959.1|DGUA	LOC6740769|XP_002083471.2|DSIM
OG0009769	LOC117586887|XP_034133112.1|DGUA	LOC27206287|XP_016031127.1|DSIM
OG0009770	LOC117580562|XP_034123055.1|DGUA	LOC6737157|XP_002084004.2|DSIM
OG0009771	LOC117589008|XP_034136521.1|DGUA	LOC6736213|XP_002083108.1|DSIM
OG0009772	LOC117586878|XP_034133070.1|DGUA	LOC6736331|XP_016029808.1|DSIM
OG0009773	LOC117588868|XP_034136265.1|DGUA	LOC6738377|XP_002085186.1|DSIM
OG0009774	LOC117589282|XP_034136963.1|DGUA	LOC6738439|XP_002085247.1|DSIM
OG0009775	LOC117579856|XP_034121858.1|DGUA	LOC6737168|XP_016030830.1|DSIM
OG0009776	LOC117579512|XP_034121309.1|DGUA	LOC6737513|XP_002084349.1|DSIM
OG0009777	LOC117579477|XP_034121262.1|DGUA	LOC6737527|XP_016031322.1|DSIM
OG0009778	LOC117589125|XP_034136698.1|DGUA	LOC6736513|XP_002083383.1|DSIM
OG0009779	LOC117587423|XP_034133984.1|DGUA	LOC6736945|XP_016030591.1|DSIM
OG0009780	LOC117587149|XP_034133547.1|DGUA	LOC6736947|XP_016030593.1|DSIM
OG0009781	LOC117587335|XP_034133863.1|DGUA	LOC6737014|XP_016030640.1|DSIM
OG0009782	LOC117579084|XP_034120686.1|DGUA	LOC6736587|XP_002083449.1|DSIM
OG0009783	LOC117589299|XP_034136983.1|DGUA	LOC6736261|XP_002083145.1|DSIM
OG0009784	LOC117588914|XP_034136378.1|DGUA	LOC6736494|XP_002083364.2|DSIM
OG0009785	LOC117586866|XP_034133054.1|DGUA	LOC6738990|XP_002085785.1|DSIM
OG0009786	LOC117579270|XP_034120957.1|DGUA	LOC6737406|XP_002084244.1|DSIM
OG0009787	LOC117579267|XP_034120954.1|DGUA	LOC6737409|XP_002084247.1|DSIM
OG0009788	LOC117589230|XP_034136878.1|DGUA	LOC6736458|XP_002083329.1|DSIM
OG0009789	LOC117579607|XP_034121432.1|DGUA	LOC6736581|XP_002083443.1|DSIM
OG0009790	LOC117586729|XP_034132919.1|DGUA	LOC6735625|XP_002082545.1|DSIM
OG0009791	LOC117579991|XP_034122077.1|DGUA	LOC6737321|XP_016031050.1|DSIM
OG0009792	LOC117589337|XP_034137080.1|DGUA	LOC6737292|XP_002084132.1|DSIM
OG0009793	LOC117587233|XP_034133694.1|DGUA	LOC6734416|XP_002081436.1|DSIM
OG0009794	LOC117585965|XP_034131664.1|DGUA	LOC6729616|XP_002104924.1|DSIM
OG0009795	LOC117588785|XP_034136179.1|DGUA	LOC6726386|XP_002107345.2|DSIM
OG0009796	LOC117587044|XP_034133366.1|DGUA	LOC6737593|XP_002084426.1|DSIM
OG0009797	LOC117589452|XP_034137293.1|DGUA	LOC6737176|XP_002084022.1|DSIM
OG0009798	LOC117589179|XP_034136792.1|DGUA	LOC27206285|XP_016030864.2|DSIM
OG0009799	LOC117580510|XP_034122993.1|DGUA	LOC6738919|XP_002085714.1|DSIM
OG0009800	LOC117589020|XP_034136536.1|DGUA	LOC6739021|XP_002085816.1|DSIM
OG0009801	LOC117588847|XP_034136238.1|DGUA	LOC6736652|XP_002083508.1|DSIM
OG0009802	LOC117589397|XP_034137204.1|DGUA	LOC6736654|XP_002083510.1|DSIM
OG0009803	LOC117588936|XP_034136405.1|DGUA	LOC6738305|XP_016032159.1|DSIM
OG0009804	LOC117588953|XP_034136430.1|DGUA	LOC6738286|XP_002085097.1|DSIM
OG0009805	LOC117588944|XP_034136414.1|DGUA	LOC6738285|XP_002085096.1|DSIM
OG0009806	LOC117588939|XP_034136408.1|DGUA	LOC6738283|XP_016032149.1|DSIM
OG0009807	LOC117588973|XP_034136451.1|DGUA	LOC6738268|XP_039149453.1|DSIM
OG0009808	LOC117579086|XP_034120688.1|DGUA	LOC6736586|XP_039149444.1|DSIM
OG0009809	LOC117579903|XP_034121929.1|DGUA	LOC6737087|XP_002083934.1|DSIM
OG0009810	LOC117586971|XP_034133237.1|DGUA	LOC6738978|XP_002085773.1|DSIM
OG0009811	LOC117586974|XP_034133243.1|DGUA	LOC6738977|XP_039149073.1|DSIM
OG0009812	LOC117589062|XP_034136584.1|DGUA	LOC6737066|XP_002083913.1|DSIM
OG0009813	LOC117579878|XP_034121891.1|DGUA	LOC6738697|XP_002085499.2|DSIM
OG0009814	LOC117579094|XP_034120708.1|DGUA	LOC6736861|XP_002083717.1|DSIM
OG0009815	LOC117579995|XP_034122083.1|DGUA	LOC27206303|XP_016032471.1|DSIM
OG0009816	LOC117579972|XP_034122041.1|DGUA	LOC6738018|XP_002084833.2|DSIM
OG0009817	LOC117579974|XP_034122043.1|DGUA	LOC6738017|XP_002084832.2|DSIM
OG0009818	LOC117579483|XP_034121269.1|DGUA	LOC6737942|XP_016031696.1|DSIM
OG0009819	LOC117579215|XP_034120873.1|DGUA	LOC6737943|XP_002084762.2|DSIM
OG0009820	LOC117579427|XP_034121200.1|DGUA	LOC6737944|XP_002084763.1|DSIM
OG0009821	LOC117580117|XP_034122296.1|DGUA	LOC6738893|XP_039149315.1|DSIM
OG0009822	LOC117580368|XP_034122787.1|DGUA	LOC6738555|XP_002085360.1|DSIM
OG0009823	LOC117586927|XP_034133177.1|DGUA	LOC27208437|XP_016030998.1|DSIM
OG0009824	LOC117579918|XP_034121949.1|DGUA	LOC6737640|XP_002084472.1|DSIM
OG0009825	LOC117579681|XP_034121560.1|DGUA	LOC6737962|XP_016031708.1|DSIM
OG0009826	LOC117580497|XP_034122976.1|DGUA	LOC6739113|XP_002085906.1|DSIM
OG0009827	LOC117580498|XP_034122977.1|DGUA	LOC27206204|XP_016032965.1|DSIM
OG0009828	LOC117579807|XP_034121778.1|DGUA	LOC6737651|XP_002084483.2|DSIM
OG0009829	LOC117587268|XP_034133734.1|DGUA	LOC6738215|XP_002085027.1|DSIM
OG0009830	LOC117579155|XP_034120805.1|DGUA	LOC6739054|XP_016032888.1|DSIM
OG0009831	LOC117579205|XP_034120864.1|DGUA	LOC6739060|XP_002085854.1|DSIM
OG0009832	LOC117579663|XP_034121537.1|DGUA	LOC6739061|XP_002085855.1|DSIM
OG0009833	LOC117591266|XP_034140351.1|DGUA	LOC6738191|XP_016032018.1|DSIM
OG0009834	LOC117583962|XP_034128566.1|DGUA	LOC6739432|XP_002081548.2|DSIM
OG0009835	LOC117589381|XP_034137190.1|DGUA	LOC6734923|XP_002081920.1|DSIM
OG0009836	LOC117586261|XP_034132094.1|DGUA	LOC6727481|XP_002102861.1|DSIM
OG0009837	LOC117585519|XP_034130916.1|DGUA	LOC6727757|XP_002103119.2|DSIM
OG0009838	LOC117581825|XP_034125160.1|DGUA	LOC6732651|XP_002079768.1|DSIM
OG0009839	LOC117584815|XP_034129830.1|DGUA	LOC27206150|XP_016026345.1|DSIM
OG0009840	LOC117588233|XP_034135274.1|DGUA	LOC6732821|XP_002079934.2|DSIM
OG0009841	LOC117587928|XP_034134805.1|DGUA	LOC6731135|XP_002078293.3|DSIM
OG0009842	LOC117579938|XP_034121984.1|DGUA	LOC27206227|XP_016031883.1|DSIM
OG0009843	LOC117579706|XP_034121590.1|DGUA	LOC120284198|XP_039149449.1|DSIM
OG0009844	LOC117580346|XP_034122748.1|DGUA	LOC27206406|XP_016031849.1|DSIM
OG0009845	LOC117583958|XP_034128589.1|DGUA	LOC6734562|XP_016027666.1|DSIM
OG0009846	LOC117590922|XP_034139847.1|DGUA	LOC6732354|XP_002079475.1|DSIM
OG0009847	LOC117590722|XP_034139519.1|DGUA	LOC6725196|XP_002106219.3|DSIM
OG0009848	LOC117590557|XP_034139187.1|DGUA, LOC117590559|XP_034139191.1|DGUA	LOC27207474|XP_016038139.2|DSIM
OG0009849	LOC117583496|XP_034127727.1|DGUA	LOC6729487|XP_002104797.3|DSIM
OG0009850	LOC117591164|XP_034140176.1|DGUA, LOC117591695|XP_034140909.1|DGUA	LOC27206637|XP_016022799.1|DSIM
OG0009851	LOC117584134|XP_034128779.1|DGUA	LOC27207883|XP_016038783.1|DSIM
OG0009853	LOC117588276|XP_034135335.1|DGUA	LOC6740294|XP_016039268.1|DSIM
OG0009854	LOC117588738|XP_034136105.1|DGUA	LOC6726353|XP_016039935.1|DSIM
OG0009855	LOC117584165|XP_034128820.1|DGUA	LOC6731559|XP_002078700.1|DSIM
OG0009856	LOC117584098|XP_034128738.1|DGUA	LOC6732239|XP_016024920.1|DSIM
OG0009857	LOC117588235|XP_034135276.1|DGUA	LOC6732819|XP_016025544.1|DSIM
OG0009858	LOC117587970|XP_034134870.1|DGUA	LOC6731675|XP_002078815.2|DSIM
OG0009859	LOC117587878|XP_034134746.1|DGUA	LOC6732884|XP_016025609.1|DSIM
OG0009860	LOC117584553|XP_034129396.1|DGUA	LOC6731908|XP_016024570.1|DSIM
OG0009861	LOC117582168|XP_034125659.1|DGUA	LOC6730577|XP_002077756.1|DSIM
OG0009862	LOC117584541|XP_034129383.1|DGUA	LOC6731999|XP_016024675.1|DSIM
OG0009863	LOC117584802|XP_034129812.1|DGUA	LOC6730433|XP_016022899.1|DSIM
OG0009864	LOC117582647|XP_034126434.1|DGUA	LOC6732997|XP_002080076.1|DSIM
OG0009865	LOC117582143|XP_034125619.1|DGUA	LOC6730987|XP_002078148.1|DSIM
OG0009866	LOC117579785|XP_034121735.1|DGUA	LOC6737555|XP_016031343.1|DSIM
OG0009867	LOC117579067|XP_034120664.1|DGUA	LOC27206249|XP_039150257.1|DSIM
OG0009868	LOC117580464|XP_034122929.1|DGUA	LOC6738747|XP_002085547.1|DSIM
OG0009870	LOC117580365|XP_034122785.1|DGUA	LOC6738551|XP_016032403.1|DSIM
OG0009871	LOC117578644|XP_034120150.1|DGUA	LOC6734228|XP_016027270.1|DSIM
OG0009872	LOC117586895|XP_034133170.1|DGUA	LOC6735504|XP_002082443.1|DSIM
OG0009873	LOC117592391|XP_034141998.1|DGUA	LOC27206189|XP_016029060.1|DSIM
OG0009874	LOC117579603|XP_034121429.1|DGUA	LOC6738526|XP_002085332.1|DSIM
OG0009875	LOC117580501|XP_034122980.1|DGUA	LOC6739116|XP_002085909.1|DSIM
OG0009876	LOC117592505|XP_034142241.1|DGUA	LOC6734151|XP_016027158.2|DSIM
OG0009877	LOC117592219|XP_034141737.1|DGUA	LOC27206421|XP_016026662.1|DSIM
OG0009878	LOC117578942|XP_034120596.1|DGUA	LOC27209264|XP_016027195.1|DSIM
OG0009879	LOC117587876|XP_034134748.1|DGUA	LOC6734995|XP_002081977.1|DSIM
OG0009880	LOC117589494|XP_034137396.1|DGUA	LOC27207786|XP_016029049.1|DSIM
OG0009881	LOC117587002|XP_034133301.1|DGUA	LOC6734306|XP_002081334.1|DSIM
OG0009882	LOC117591989|XP_034141324.1|DGUA	LOC27207588|XP_016029255.1|DSIM
OG0009884	LOC117582988|XP_034127020.1|DGUA	LOC27208169|XP_016028712.1|DSIM
OG0009885	LOC117578686|XP_034120209.1|DGUA	LOC6733759|XP_002080803.1|DSIM
OG0009886	LOC117592057|XP_034141443.1|DGUA	LOC6739460|XP_016028090.1|DSIM
OG0009887	LOC117592306|XP_034141871.1|DGUA	LOC6733582|XP_016026535.1|DSIM
OG0009888	LOC117581400|XP_034124438.1|DGUA	LOC6735283|XP_002082251.1|DSIM
OG0009889	LOC117591920|XP_034141204.1|DGUA	LOC6735824|XP_002082734.1|DSIM
OG0009890	LOC117592104|XP_034141513.1|DGUA, LOC117592105|XP_034141515.1|DGUA	LOC27207637|XP_016027997.1|DSIM
OG0009891	LOC117592581|XP_034142358.1|DGUA	LOC6726656|XP_002102067.1|DSIM
OG0009892	LOC117589707|XP_034137763.1|DGUA	LOC27208735|XP_016039453.1|DSIM
OG0009893	LOC117578864|XP_034120546.1|DGUA	LOC6734084|XP_016027081.1|DSIM
OG0009894	LOC117585675|XP_034131167.1|DGUA	LOC6727145|XP_039151850.1|DSIM
OG0009895	LOC117586111|XP_034131863.1|DGUA	LOC6727074|XP_002102471.1|DSIM
OG0009896	LOC117586480|XP_034132467.1|DGUA	LOC6729607|XP_002104915.1|DSIM
OG0009897	LOC117585499|XP_034130889.1|DGUA	LOC6727929|XP_002103284.1|DSIM
OG0009898	LOC117585665|XP_034131152.1|DGUA	LOC6728026|XP_002103378.1|DSIM
OG0009899	LOC117583044|XP_034127096.1|DGUA	LOC6728098|XP_002103450.1|DSIM
OG0009900	LOC117589524|XP_034137406.1|DGUA	LOC6728247|XP_002103596.2|DSIM
OG0009901	LOC117585012|XP_034130143.1|DGUA	LOC6729739|XP_016036400.1|DSIM
OG0009902	LOC117586676|XP_034132817.1|DGUA	LOC6728618|XP_016035259.1|DSIM
OG0009903	LOC117586626|XP_034132736.1|DGUA	LOC6727039|XP_002102437.1|DSIM
OG0009904	LOC117589481|XP_034137333.1|DGUA	LOC6728056|XP_016034667.1|DSIM
OG0009905	LOC117589616|XP_034137586.1|DGUA	LOC6728197|XP_039151556.1|DSIM
OG0009906	LOC117589697|XP_034137748.1|DGUA	LOC27206468|XP_016034843.1|DSIM
OG0009907	LOC117584948|XP_034130032.1|DGUA	LOC6727298|XP_002102685.1|DSIM
OG0009909	LOC117583036|XP_034127088.1|DGUA	LOC6729829|XP_002105132.2|DSIM
OG0009910	LOC117585458|XP_034130839.1|DGUA	LOC6728966|XP_002104294.1|DSIM, LOC6728965|XP_002104293.2|DSIM
OG0009911	LOC117592647|XP_034142482.1|DGUA	LOC6735853|XP_002082763.1|DSIM
OG0009912	LOC117587871|XP_034134740.1|DGUA	LOC6732876|XP_016025602.1|DSIM
OG0009913	LOC117584536|XP_034129379.1|DGUA	LOC6730780|XP_002077948.1|DSIM
OG0009915	LOC117582220|XP_034125719.1|DGUA, LOC117582367|XP_034125916.1|DGUA	LOC6730610|XP_002077789.1|DSIM
OG0009916	LOC117584325|XP_034129044.1|DGUA	LOC6732290|XP_016024954.1|DSIM
OG0009919	LOC117579808|XP_034121779.1|DGUA	LOC6730081|XP_002105374.1|DSIM, LOC6737935|XP_002084754.1|DSIM
OG0009922	LOC117580479|XP_034122953.1|DGUA	LOC27206208|XP_016032554.1|DSIM
OG0009927	LOC117590769|XP_034139606.1|DGUA	LOC27206851|XP_016037632.1|DSIM
OG0009928	LOC117591476|XP_034140656.1|DGUA	LOC6730110|XP_002105403.2|DSIM
OG0009930	LOC117580713|XP_034123266.1|DGUA	LOC6740181|XP_002077062.1|DSIM
OG0009931	LOC117592639|XP_034142473.1|DGUA	LOC6735595|XP_002082515.2|DSIM
OG0009932	LOC117578813|XP_034120454.1|DGUA	LOC6733786|XP_002080830.2|DSIM
OG0009934	LOC117579621|XP_034121468.1|DGUA	LOC6736902|XP_016030550.1|DSIM
OG0009937	LOC117585212|XP_034130486.1|DGUA	LOC27208060|XP_016033090.1|DSIM
OG0009938	LOC117581263|XP_034124164.1|DGUA	LOC6726286|XP_016039785.1|DSIM
OG0009941	LOC117584482|XP_034129298.1|DGUA	LOC27206825|XP_016023609.1|DSIM
OG0009942	LOC117583190|XP_034127288.1|DGUA	LOC6733784|XP_002080828.1|DSIM
OG0009943	LOC117584283|XP_034128993.1|DGUA	LOC6731919|XP_002079054.1|DSIM
OG0009944	LOC117590766|XP_034139603.1|DGUA	LOC6739903|XP_002076792.2|DSIM
OG0009945	LOC117590854|XP_034139742.1|DGUA	LOC27207014|XP_039153484.1|DSIM
OG0009946	LOC117586513|XP_034132534.1|DGUA	LOC27207248|XP_016035075.1|DSIM
OG0009947	LOC117580054|XP_034122182.1|DGUA	LOC6736935|XP_002083782.2|DSIM
OG0009948	LOC117590749|XP_034139549.1|DGUA	LOC6724829|XP_002105870.1|DSIM
OG0009949	LOC117586353|XP_034132261.1|DGUA	LOC6726767|XP_016033242.1|DSIM
OG0009950	LOC117590177|XP_034138463.1|DGUA	LOC6728483|XP_002103828.2|DSIM
OG0009951	LOC117586048|XP_034131783.1|DGUA	LOC27206461|XP_016033945.1|DSIM
OG0009953	LOC117585725|XP_034131254.1|DGUA	LOC6729649|XP_002104955.1|DSIM
OG0009954	LOC117586749|XP_034132946.1|DGUA	LOC6728450|XP_002103795.1|DSIM
OG0009955	LOC117592268|XP_034141818.1|DGUA	LOC6734638|XP_016027806.1|DSIM
OG0009956	LOC117591159|XP_034140171.1|DGUA	LOC6725188|XP_002106212.2|DSIM
OG0009957	LOC117582860|XP_034126821.1|DGUA	LOC6730161|XP_002105452.1|DSIM
OG0009958	LOC117583727|XP_034128134.1|DGUA	LOC6729821|XP_002105124.1|DSIM
OG0009960	LOC117590193|XP_034138514.1|DGUA	LOC6726664|XP_039151599.1|DSIM
OG0009961	LOC117589999|XP_034138172.1|DGUA	LOC6726652|XP_002102063.2|DSIM
OG0009962	LOC117589593|XP_034137550.1|DGUA	LOC6728229|XP_002103578.1|DSIM
OG0009963	LOC117589922|XP_034138096.1|DGUA	LOC6729084|XP_016035731.1|DSIM
OG0009964	LOC117583356|XP_034127517.1|DGUA	LOC6729269|XP_016035913.1|DSIM
OG0009965	LOC117583408|XP_034127585.1|DGUA	LOC27206394|XP_016036987.1|DSIM
OG0009966	LOC117582388|XP_034125954.1|DGUA	LOC6732606|XP_016025311.1|DSIM
OG0009967	LOC117582334|XP_034125877.1|DGUA	LOC6732747|XP_002079861.1|DSIM
OG0009968	LOC117582653|XP_034126446.1|DGUA, LOC117582516|XP_034126203.1|DGUA	LOC6730444|XP_002077625.1|DSIM
OG0009969	LOC117584056|XP_034128688.1|DGUA	LOC27206501|XP_016025195.1|DSIM
OG0009970	LOC117582131|XP_034125606.1|DGUA	LOC27206498|XP_016025444.1|DSIM
OG0009971	LOC117584562|XP_034129415.1|DGUA	LOC6732578|XP_002079697.1|DSIM
OG0009973	LOC117584754|XP_034129739.1|DGUA	LOC6739323|XP_039147743.1|DSIM
OG0009974	LOC117587979|XP_034134878.1|DGUA	LOC27207084|XP_016025781.1|DSIM
OG0009975	LOC117587840|XP_034134696.1|DGUA	LOC6731093|XP_002078251.1|DSIM
OG0009976	LOC117588061|XP_034135011.1|DGUA	LOC6731234|XP_002078393.1|DSIM
OG0009977	LOC117587526|XP_034134218.1|DGUA	LOC6731731|XP_016024403.1|DSIM
OG0009978	LOC117587528|XP_034134221.1|DGUA	LOC6731733|XP_002078868.1|DSIM
OG0009979	LOC117587991|XP_034134896.1|DGUA	LOC6732178|XP_002079307.1|DSIM
OG0009980	LOC117590988|XP_034139958.1|DGUA	LOC6736112|XP_002083012.1|DSIM
OG0009981	LOC117581604|XP_034124860.1|DGUA	LOC6735035|XP_002082016.2|DSIM
OG0009982	LOC117592448|XP_034142103.1|DGUA	LOC6735037|XP_002082018.3|DSIM
OG0009984	LOC117592136|XP_034141576.1|DGUA	LOC6734179|XP_002081208.2|DSIM
OG0009985	LOC117592475|XP_034142207.1|DGUA	LOC27206796|XP_016026864.1|DSIM
OG0009987	LOC117592086|XP_034141492.1|DGUA	LOC6735744|XP_002082657.1|DSIM
OG0009988	LOC117592089|XP_034141496.1|DGUA	LOC6735743|XP_002082656.1|DSIM
OG0009989	LOC117592635|XP_034142468.1|DGUA	LOC6735592|XP_002082512.1|DSIM
OG0009990	LOC117583618|XP_034127958.1|DGUA	LOC6735375|XP_002082322.1|DSIM
OG0009991	LOC117592441|XP_034142087.1|DGUA	LOC6734495|XP_039148685.1|DSIM
OG0009992	LOC117580986|XP_034123673.1|DGUA	LOC6726000|XP_039153227.1|DSIM
OG0009993	LOC117588383|XP_034135498.1|DGUA	LOC6726106|XP_039152400.1|DSIM
OG0009994	LOC117590492|XP_034139045.1|DGUA	LOC6725083|XP_002106110.1|DSIM
OG0009995	LOC117580923|XP_034123578.1|DGUA	LOC6725763|XP_039152662.1|DSIM
OG0009996	LOC117590763|XP_034139600.1|DGUA	LOC6725432|XP_002106448.2|DSIM
OG0009997	LOC117588509|XP_034135721.1|DGUA	LOC6725513|XP_002106526.2|DSIM
OG0009998	LOC117590525|XP_034139133.1|DGUA	LOC6725721|XP_016039000.1|DSIM
OG0009999	LOC117580820|XP_034123431.1|DGUA	LOC6725377|XP_002106394.1|DSIM
OG0010000	LOC117590382|XP_034138848.1|DGUA	LOC6725488|XP_002106504.1|DSIM
OG0010001	LOC117588424|XP_034135595.1|DGUA	LOC6725752|XP_002106752.2|DSIM
OG0010002	LOC117589007|XP_034136516.1|DGUA	LOC27209210|XP_016029669.2|DSIM
OG0010003	LOC117583963|XP_034128554.1|DGUA	LOC6731918|XP_002079053.1|DSIM
OG0010004	LOC117581089|XP_034123866.1|DGUA	LOC6739998|XP_002076889.1|DSIM
OG0010005	LOC117588745|XP_034136113.1|DGUA	LOC6737025|XP_002083872.2|DSIM
OG0010006	LOC117581359|XP_034124382.1|DGUA	LOC6726250|XP_002107213.1|DSIM
OG0010007	LOC117581494|XP_034124633.1|DGUA	LOC6725235|XP_002106257.1|DSIM
OG0010008	LOC117588561|XP_034135839.1|DGUA	LOC6726349|XP_002107309.2|DSIM
OG0010009	LOC117587966|XP_034134866.1|DGUA	LOC6732855|XP_002079965.2|DSIM
OG0010010	LOC117588457|XP_034135634.1|DGUA	LOC6726537|XP_002107492.2|DSIM
OG0010011	LOC117580917|XP_034123572.1|DGUA	LOC6725107|XP_039152708.1|DSIM
OG0010012	LOC117588604|XP_034135904.1|DGUA	LOC27207869|XP_016039278.1|DSIM
OG0010013	LOC117591292|XP_034140383.1|DGUA	LOC6725641|XP_016038860.1|DSIM
OG0010014	LOC117588585|XP_034135882.1|DGUA	LOC27206579|XP_016038775.1|DSIM
OG0010015	LOC117591293|XP_034140384.1|DGUA	LOC6740071|XP_016038858.1|DSIM
OG0010016	LOC117590367|XP_034138805.1|DGUA	LOC6725742|XP_002106742.1|DSIM
OG0010017	LOC117591291|XP_034140380.1|DGUA	LOC6725642|XP_002106649.1|DSIM
OG0010018	LOC117580880|XP_034123522.1|DGUA	LOC27207421|XP_039152532.1|DSIM
OG0010019	LOC117590218|XP_034138575.1|DGUA	LOC6725954|XP_016039306.1|DSIM
OG0010020	LOC117590275|XP_034138651.1|DGUA	LOC6725497|XP_016038622.2|DSIM
OG0010021	LOC117590949|XP_034139889.1|DGUA	LOC120284215|XP_039153465.1|DSIM
OG0010022	LOC117581343|XP_034124361.1|DGUA	LOC6726589|XP_016040257.1|DSIM
OG0010023	LOC117590478|XP_034139027.1|DGUA	LOC6724768|XP_016037526.1|DSIM
OG0010024	LOC117590486|XP_034139034.1|DGUA	LOC27207722|XP_039152882.1|DSIM
OG0010025	LOC117590497|XP_034139050.1|DGUA	LOC6739920|XP_039153118.1|DSIM
OG0010026	LOC117588442|XP_034135616.1|DGUA	LOC6725880|XP_002106876.1|DSIM
OG0010027	LOC117581530|XP_034124729.1|DGUA	LOC6725459|XP_002106475.2|DSIM
OG0010028	LOC117591432|XP_034140587.1|DGUA	LOC6725677|XP_016038937.1|DSIM
OG0010029	LOC117580869|XP_034123509.1|DGUA	LOC6726498|XP_002107454.1|DSIM
OG0010030	LOC117588364|XP_034135471.1|DGUA	LOC6725873|XP_002106869.1|DSIM
OG0010031	LOC117588360|XP_034135466.1|DGUA	LOC6740111|XP_039153238.1|DSIM
OG0010032	LOC117584193|XP_034128852.1|DGUA	LOC6732433|XP_016025082.1|DSIM
OG0010033	LOC117590441|XP_034138952.1|DGUA	LOC6724998|XP_016037949.1|DSIM
OG0010034	LOC117590271|XP_034138647.1|DGUA	LOC27208946|XP_039154068.1|DSIM
OG0010035	LOC117590251|XP_034138614.1|DGUA	LOC6724990|XP_002106025.3|DSIM
OG0010036	LOC117590236|XP_034138599.1|DGUA	LOC6724988|XP_016037945.2|DSIM
OG0010037	LOC117590282|XP_034138659.1|DGUA	LOC27208880|XP_016037944.2|DSIM
OG0010038	LOC117590508|XP_034139086.1|DGUA	LOC27206383|XP_016038133.1|DSIM
OG0010039	LOC117592003|XP_034141343.1|DGUA	LOC6739424|XP_002081137.1|DSIM
OG0010040	LOC117587859|XP_034134716.1|DGUA	LOC6731262|XP_002078421.1|DSIM
OG0010041	LOC117580846|XP_034123483.1|DGUA	LOC6725206|XP_016038232.1|DSIM
OG0010042	LOC117580778|XP_034123365.1|DGUA	LOC6740534|XP_002077360.1|DSIM
OG0010043	LOC117580780|XP_034123367.1|DGUA	LOC27206590|XP_016038717.1|DSIM
OG0010044	LOC117581648|XP_034124914.1|DGUA	LOC27207979|XP_016037817.1|DSIM
OG0010045	LOC117580790|XP_034123377.1|DGUA	LOC6726521|XP_002107477.1|DSIM
OG0010046	LOC117580791|XP_034123378.1|DGUA	LOC27206975|XP_016040163.1|DSIM
OG0010047	LOC117590845|XP_034139733.1|DGUA	LOC27208495|XP_016039262.1|DSIM
OG0010048	LOC117581650|XP_034124916.1|DGUA	LOC6725986|XP_016039357.1|DSIM
OG0010049	LOC117591412|XP_034140557.1|DGUA	LOC6726060|XP_002107042.1|DSIM
OG0010050	LOC117591405|XP_034140548.1|DGUA	LOC6726061|XP_002107043.2|DSIM
OG0010051	LOC117590706|XP_034139495.1|DGUA	LOC6725072|XP_002106100.2|DSIM
OG0010052	LOC117591190|XP_034140217.1|DGUA	LOC6740292|XP_016026101.1|DSIM
OG0010053	LOC117581573|XP_034124813.1|DGUA	LOC6739883|XP_039153020.1|DSIM
OG0010054	LOC117590524|XP_034139132.1|DGUA	LOC6725420|XP_002106436.2|DSIM
OG0010055	LOC117590535|XP_034139147.1|DGUA	LOC6739895|XP_002076785.2|DSIM
OG0010056	LOC117591420|XP_034140566.1|DGUA	LOC6725694|XP_016038959.1|DSIM
OG0010057	LOC117590727|XP_034139526.1|DGUA	LOC6724839|XP_002105879.2|DSIM
OG0010058	LOC117588669|XP_034136003.1|DGUA	LOC6725836|XP_039152887.1|DSIM
OG0010059	LOC117590814|XP_034139673.1|DGUA	LOC6725626|XP_016038836.1|DSIM
OG0010060	LOC117581142|XP_034123965.1|DGUA	LOC6740089|XP_002076972.1|DSIM
OG0010061	LOC117579691|XP_034121572.1|DGUA	LOC6736792|XP_002083648.1|DSIM
OG0010062	LOC117587352|XP_034133883.1|DGUA	LOC6736990|XP_002083837.1|DSIM
OG0010064	LOC117588838|XP_034136222.1|DGUA	LOC6738461|XP_002085268.1|DSIM
OG0010065	LOC117579284|XP_034120972.1|DGUA	LOC6736883|XP_002083736.1|DSIM
OG0010066	LOC117579234|XP_034120906.1|DGUA	LOC6736391|XP_002083263.2|DSIM
OG0010067	LOC117588915|XP_034136379.1|DGUA	LOC6736490|XP_016030045.1|DSIM
OG0010068	LOC117586853|XP_034133039.1|DGUA	LOC6738962|XP_016032788.1|DSIM
OG0010069	LOC117587033|XP_034133350.1|DGUA	LOC6736418|XP_002083290.2|DSIM
OG0010070	LOC117579241|XP_034120914.1|DGUA	LOC27207767|XP_016032776.1|DSIM
OG0010071	LOC117589192|XP_034136810.1|DGUA	LOC6738466|XP_016032297.1|DSIM
OG0010072	LOC117589035|XP_034136553.1|DGUA	LOC6736849|XP_002083705.1|DSIM
OG0010073	LOC117589314|XP_034137003.1|DGUA	LOC27207159|XP_016030929.1|DSIM
OG0010074	LOC117590816|XP_034139675.1|DGUA	LOC27208287|XP_016038144.1|DSIM
OG0010075	LOC117579710|XP_034121594.1|DGUA	LOC6736596|XP_002083458.1|DSIM
OG0010076	LOC117586902|XP_034133137.1|DGUA	LOC6737839|XP_002084667.1|DSIM
OG0010077	LOC117588943|XP_034136413.1|DGUA	LOC6738302|XP_039149227.1|DSIM
OG0010078	LOC117588963|XP_034136442.1|DGUA	LOC6738301|XP_002085112.1|DSIM
OG0010079	LOC117588942|XP_034136411.1|DGUA	LOC6738282|XP_016032148.1|DSIM
OG0010081	LOC117580028|XP_034122145.1|DGUA	LOC27206952|XP_016031191.1|DSIM
