Orthogroup	DGUA.longest_only	DHYD.longest_only
OG0009043	LOC117587803|XP_034134646.1|DGUA	LOC111600516|XP_023172416.2|DHYD
OG0009044	LOC117584675|XP_034129596.1|DGUA	LOC111599309|XP_023170686.2|DHYD
OG0009045	LOC117586180|XP_034131983.1|DGUA	LOC111592374|XP_023160310.2|DHYD
OG0009046	LOC117579363|XP_034121088.1|DGUA	LOC111599221|XP_030081818.1|DHYD
OG0009047	LOC117578452|XP_034119866.1|DGUA	LOC111593848|XP_023162662.1|DHYD
OG0009048	LOC117587541|XP_034134238.1|DGUA	LOC111594788|XP_023164012.1|DHYD
OG0009049	LOC117586059|XP_034131796.1|DGUA	LOC111604632|XP_023178537.2|DHYD
OG0009050	LOC117584695|XP_034129619.1|DGUA	LOC111600406|XP_023172255.2|DHYD
OG0009051	LOC117589941|XP_034138125.1|DGUA	LOC111594860|XP_023164110.2|DHYD
OG0009052	LOC117586521|XP_034132545.1|DGUA	LOC111595283|XP_023164707.1|DHYD
OG0009053	LOC117585772|XP_034131345.1|DGUA	LOC111593376|XP_023161862.2|DHYD
OG0009054	LOC117586640|XP_034132761.1|DGUA	LOC111592029|XP_023159792.1|DHYD
OG0009055	LOC117588190|XP_034135202.1|DGUA	LOC111600400|XP_023172251.2|DHYD
OG0009056	LOC117584303|XP_034129020.1|DGUA	LOC111598780|XP_023169961.2|DHYD
OG0009057	LOC117589004|XP_034136510.1|DGUA	LOC111596511|XP_023166544.1|DHYD
OG0009058	LOC117590574|XP_034139208.1|DGUA	LOC111594137|XP_030080179.1|DHYD
OG0009059	LOC117588976|XP_034136456.1|DGUA	LOC111601694|XP_023174173.2|DHYD
OG0009060	LOC117586251|XP_034132083.1|DGUA	LOC111603448|XP_023176802.2|DHYD
OG0009061	LOC117585793|XP_034131385.1|DGUA	LOC111595584|XP_023165159.2|DHYD
OG0009062	LOC117592486|XP_034142216.1|DGUA	LOC111605217|XP_023179407.2|DHYD
OG0009063	LOC117582300|XP_034125832.1|DGUA	LOC111595506|XP_023165046.2|DHYD
OG0009064	LOC117592710|XP_034119755.1|DGUA	LOC111602580|XP_023175504.2|DHYD
OG0009065	LOC117583012|XP_034127053.1|DGUA	LOC111594823|XP_023164056.2|DHYD
OG0009066	LOC117579590|XP_034121412.1|DGUA	LOC111595272|XP_023164687.2|DHYD
OG0009067	LOC117580251|XP_034122563.1|DGUA	LOC111597631|XP_023168200.2|DHYD
OG0009068	LOC117590933|XP_034139869.1|DGUA	LOC111604119|XP_023177795.2|DHYD
OG0009069	LOC117584828|XP_034129845.1|DGUA	LOC111602508|XP_023175354.2|DHYD
OG0009070	LOC117592277|XP_034141828.1|DGUA	LOC111592206|XP_023160041.2|DHYD
OG0009071	LOC117585612|XP_034131058.1|DGUA	LOC111603027|XP_023176228.1|DHYD
OG0009072	LOC117586145|XP_034131929.1|DGUA	LOC111602753|XP_023175773.2|DHYD
OG0009073	LOC117586198|XP_034132019.1|DGUA	LOC111596691|XP_023166773.2|DHYD
OG0009074	LOC117590179|XP_034138466.1|DGUA	LOC111596453|XP_023166446.2|DHYD
OG0009075	LOC117585997|XP_034131715.1|DGUA	LOC111595730|XP_023165347.2|DHYD
OG0009076	LOC117586600|XP_034132673.1|DGUA	LOC111598575|XP_023169647.2|DHYD
OG0009077	LOC117584913|XP_034129951.1|DGUA	LOC111592362|XP_023160290.1|DHYD
OG0009078	LOC117585140|XP_034130359.1|DGUA	LOC111601370|XP_030081634.1|DHYD
OG0009079	LOC117586719|XP_034132899.1|DGUA	LOC111593346|XP_023161827.2|DHYD
OG0009080	LOC117586385|XP_034132306.1|DGUA	LOC111602976|XP_023176135.2|DHYD
OG0009081	LOC117591094|XP_034140086.1|DGUA	LOC111595173|XP_023164521.2|DHYD
OG0009082	LOC117586230|XP_034132056.1|DGUA	LOC111604633|XP_023178538.2|DHYD
OG0009083	LOC117581510|XP_034124678.1|DGUA	LOC115482972|XP_030079421.1|DHYD, LOC111605137|XP_023179282.2|DHYD
OG0009084	LOC117586671|XP_034132810.1|DGUA	LOC111598584|XP_030081606.1|DHYD
OG0009085	LOC117585468|XP_034130850.1|DGUA	LOC111600275|XP_023172091.2|DHYD
OG0009086	LOC117585726|XP_034131255.1|DGUA	LOC111601990|XP_023174647.1|DHYD
OG0009087	LOC117583288|XP_034127415.1|DGUA	LOC111594965|XP_023164231.2|DHYD
OG0009088	LOC117583293|XP_034127422.1|DGUA	LOC111592486|XP_023160474.2|DHYD
OG0009089	LOC117581205|XP_034124069.1|DGUA	LOC111594274|XP_023163273.1|DHYD
OG0009090	LOC117583421|XP_034127604.1|DGUA	LOC111592683|XP_023160816.1|DHYD
OG0009091	LOC117590087|XP_034138320.1|DGUA	LOC111602630|XP_023175560.2|DHYD
OG0009092	LOC117583581|XP_034127853.1|DGUA	LOC111602642|XP_023175575.2|DHYD
OG0009093	LOC117589521|XP_034137403.1|DGUA	LOC111603271|XP_023176551.2|DHYD
OG0009094	LOC117585371|XP_034130709.1|DGUA	LOC111599422|XP_023170841.2|DHYD
OG0009095	LOC117585370|XP_034130708.1|DGUA	LOC111599427|XP_030080824.1|DHYD
OG0009096	LOC117583000|XP_034127041.1|DGUA	LOC111601968|XP_023174610.1|DHYD
OG0009097	LOC117582930|XP_034126921.1|DGUA	LOC111602023|XP_023174691.1|DHYD
OG0009098	LOC117583560|XP_034127818.1|DGUA	LOC111602898|XP_023176007.1|DHYD
OG0009099	LOC117583629|XP_034127968.1|DGUA	LOC111596422|XP_023166402.1|DHYD
OG0009100	LOC117584107|XP_034128746.1|DGUA	LOC111601196|XP_023173451.2|DHYD
OG0009101	LOC117581980|XP_034125360.1|DGUA	LOC111595863|XP_023165546.2|DHYD
OG0009102	LOC117582125|XP_034125595.1|DGUA	LOC111605519|XP_023179845.1|DHYD
OG0009103	LOC117582614|XP_034126379.1|DGUA	LOC111601080|XP_023173278.1|DHYD
OG0009104	LOC117582610|XP_034126374.1|DGUA	LOC111601189|XP_023173440.1|DHYD
OG0009105	LOC117584462|XP_034129270.1|DGUA	LOC111592912|XP_023161128.1|DHYD
OG0009106	LOC117581743|XP_034125031.1|DGUA	LOC111594706|XP_023163896.2|DHYD
OG0009107	LOC117584120|XP_034128762.1|DGUA	LOC111600968|XP_023173123.1|DHYD
OG0009108	LOC117585476|XP_034130859.1|DGUA	LOC111604937|XP_023178975.1|DHYD
OG0009109	LOC117582329|XP_034125870.1|DGUA	LOC111594220|XP_023163186.1|DHYD
OG0009110	LOC117582515|XP_034126202.1|DGUA	LOC111596123|XP_030080384.1|DHYD
OG0009111	LOC117579867|XP_034121870.1|DGUA	LOC111591912|XP_023159602.1|DHYD
OG0009112	LOC117582664|XP_034126470.1|DGUA	LOC111599076|XP_023170375.2|DHYD
OG0009113	LOC117584464|XP_034129273.1|DGUA	LOC111602268|XP_023175035.2|DHYD
OG0009114	LOC117584803|XP_034129813.1|DGUA	LOC111602486|XP_023175317.2|DHYD
OG0009115	LOC117587613|XP_034134356.1|DGUA	LOC111596356|XP_023166319.1|DHYD
OG0009116	LOC117584184|XP_034128843.1|DGUA	LOC111597209|XP_023167545.2|DHYD
OG0009117	LOC117587750|XP_034134565.1|DGUA	LOC111602245|XP_023175005.2|DHYD
OG0009118	LOC117590561|XP_034139193.1|DGUA	LOC111602816|XP_023175886.2|DHYD
OG0009119	LOC117584322|XP_034129041.1|DGUA	LOC115483394|XP_030081033.1|DHYD, LOC111600337|XP_023172168.2|DHYD
OG0009120	LOC117580516|XP_034123000.1|DGUA	LOC111595661|XP_023165252.2|DHYD
OG0009121	LOC117581756|XP_034125451.1|DGUA	LOC111592408|XP_023160352.2|DHYD
OG0009122	LOC117580418|XP_034122863.1|DGUA	LOC111603820|XP_023177349.1|DHYD
OG0009123	LOC117585460|XP_034130844.1|DGUA	LOC111602141|XP_023174858.2|DHYD
OG0009124	LOC117590893|XP_034139816.1|DGUA	LOC111594332|XP_023163345.2|DHYD
OG0009125	LOC117578469|XP_034119892.1|DGUA	LOC111593977|XP_023162836.1|DHYD
OG0009126	LOC117591922|XP_034141205.1|DGUA	LOC111600672|XP_023172690.1|DHYD
OG0009127	LOC117578688|XP_034120214.1|DGUA	LOC111604094|XP_023177759.2|DHYD
OG0009128	LOC117582577|XP_034126317.1|DGUA	LOC111593902|XP_023162741.1|DHYD
OG0009129	LOC117581483|XP_034124620.1|DGUA	LOC111602335|XP_023175108.2|DHYD
OG0009130	LOC117584570|XP_034129432.1|DGUA	LOC111599886|XP_023171474.2|DHYD
OG0009131	LOC117582123|XP_034125597.1|DGUA	LOC111599934|XP_023171549.2|DHYD
OG0009132	LOC117582507|XP_034126191.1|DGUA	LOC111604554|XP_023178419.2|DHYD
OG0009133	LOC117581966|XP_034125344.1|DGUA	LOC111595748|XP_023165376.2|DHYD
OG0009134	LOC117592071|XP_034141468.1|DGUA	LOC111603325|XP_023176621.2|DHYD
OG0009135	LOC117578801|XP_034120421.1|DGUA	LOC111597730|XP_023168340.2|DHYD
OG0009136	LOC117578825|XP_034120473.1|DGUA	LOC111603465|XP_023176825.1|DHYD
OG0009137	LOC117584036|XP_034128668.1|DGUA	LOC111597900|XP_023168604.2|DHYD
OG0009138	LOC117592601|XP_034142374.1|DGUA	LOC111597902|XP_023168606.1|DHYD
OG0009139	LOC117588423|XP_034135602.1|DGUA	LOC111604153|XP_023177845.2|DHYD
OG0009140	LOC117591873|XP_034141138.1|DGUA	LOC111605240|XP_023179443.1|DHYD
OG0009141	LOC117578483|XP_034119906.1|DGUA	LOC111593886|XP_023162721.2|DHYD
OG0009142	LOC117578665|XP_034120182.1|DGUA	LOC111593815|XP_023162610.2|DHYD, LOC115482836|XP_030078930.1|DHYD
OG0009143	LOC117582266|XP_034125784.1|DGUA	LOC111600657|XP_023172650.1|DHYD
OG0009144	LOC117592087|XP_034141493.1|DGUA	LOC111600684|XP_023172706.1|DHYD
OG0009145	LOC117592039|XP_034141401.1|DGUA	LOC111597063|XP_023167358.1|DHYD
OG0009146	LOC117582011|XP_034125421.1|DGUA	LOC111595400|XP_023164875.1|DHYD
OG0009147	LOC117581511|XP_034124690.1|DGUA	LOC111594935|XP_023164198.2|DHYD
OG0009148	LOC117591996|XP_034141333.1|DGUA	LOC111597103|XP_023167414.2|DHYD
OG0009149	LOC117592659|XP_034142495.1|DGUA	LOC111594773|XP_030082001.1|DHYD
OG0009150	LOC117592517|XP_034142258.1|DGUA	LOC111599689|XP_023171163.2|DHYD
OG0009151	LOC117578501|XP_034119927.1|DGUA	LOC111592143|XP_023159957.1|DHYD
OG0009152	LOC117592020|XP_034141365.1|DGUA	LOC111592167|XP_023159989.1|DHYD
OG0009153	LOC117584540|XP_034129386.1|DGUA	LOC111600078|XP_023171786.1|DHYD
OG0009154	LOC117583119|XP_034127199.1|DGUA	LOC111594969|XP_023164237.1|DHYD
OG0009155	LOC117592246|XP_034141772.1|DGUA	LOC111598042|XP_023168847.1|DHYD
OG0009156	LOC117587909|XP_034134780.1|DGUA	LOC111593148|XP_023161520.1|DHYD
OG0009157	LOC117587641|XP_034134417.1|DGUA	LOC111599799|XP_023171345.2|DHYD
OG0009158	LOC117586876|XP_034133067.1|DGUA	LOC111596889|XP_023167107.1|DHYD
OG0009159	LOC117581395|XP_034124431.1|DGUA	LOC111596834|XP_023166976.2|DHYD
OG0009160	LOC117592264|XP_034141814.1|DGUA	LOC111593400|XP_023161889.2|DHYD
OG0009161	LOC117580686|XP_034123203.1|DGUA	LOC111604029|XP_030079985.1|DHYD
OG0009162	LOC117589030|XP_034136549.1|DGUA	LOC111605173|XP_023179330.2|DHYD
OG0009163	LOC117579162|XP_034120811.1|DGUA	LOC111598715|XP_023169872.2|DHYD
OG0009164	LOC117587293|XP_034133770.1|DGUA	LOC111601560|XP_023173970.2|DHYD
OG0009165	LOC117587425|XP_034133986.1|DGUA	LOC111592446|XP_023160397.2|DHYD
OG0009166	LOC117580454|XP_034122912.1|DGUA	LOC111597180|XP_023167510.2|DHYD
OG0009167	LOC117586863|XP_034133051.1|DGUA	LOC111601661|XP_023174113.2|DHYD
OG0009168	LOC117586865|XP_034133053.1|DGUA	LOC111601663|XP_023174114.1|DHYD
OG0009169	LOC117580101|XP_034122255.1|DGUA	LOC111605660|XP_023180091.2|DHYD
OG0009170	LOC117588930|XP_034136397.1|DGUA, LOC117588933|XP_034136400.1|DGUA	LOC111600478|XP_023172357.2|DHYD
OG0009171	LOC117587263|XP_034133728.1|DGUA	LOC111595310|XP_023164736.2|DHYD
OG0009172	LOC117580127|XP_034122311.1|DGUA	LOC111603468|XP_030081145.1|DHYD
OG0009173	LOC117589116|XP_034136685.1|DGUA	LOC111602922|XP_023176036.2|DHYD
OG0009174	LOC117582425|XP_034126021.1|DGUA	LOC111598243|XP_023169178.2|DHYD
OG0009175	LOC117584448|XP_034129256.1|DGUA	LOC111599481|XP_023170917.2|DHYD
OG0009176	LOC117579825|XP_034121810.1|DGUA	LOC111600923|XP_023173055.2|DHYD
OG0009178	LOC117591263|XP_034140343.1|DGUA	LOC111597269|XP_023167650.1|DHYD
OG0009179	LOC117589049|XP_034136568.1|DGUA	LOC111592876|XP_030081559.1|DHYD
OG0009180	LOC117579845|XP_034121834.1|DGUA	LOC111603335|XP_023176639.2|DHYD
OG0009181	LOC117586954|XP_034133217.1|DGUA	LOC111605661|XP_023180092.2|DHYD, LOC111605639|XP_030081552.1|DHYD
OG0009182	LOC117580487|XP_034122962.1|DGUA	LOC111595125|XP_023164465.2|DHYD
OG0009183	LOC117580443|XP_034122891.1|DGUA	LOC111599798|XP_023171344.2|DHYD
OG0009184	LOC117580433|XP_034122879.1|DGUA	LOC111597561|XP_023168128.2|DHYD
OG0009185	LOC117580236|XP_034122549.1|DGUA	LOC111600998|XP_023173160.2|DHYD
OG0009186	LOC117580121|XP_034122304.1|DGUA	LOC111605715|XP_023180168.2|DHYD
OG0009187	LOC117585349|XP_034130683.1|DGUA	LOC111602590|XP_023175520.1|DHYD
OG0009188	LOC117587036|XP_034133361.1|DGUA	LOC111605357|XP_023179604.1|DHYD
OG0009189	LOC117589102|XP_034136644.1|DGUA	LOC111604688|XP_023178624.2|DHYD
OG0009190	LOC117589163|XP_034136760.1|DGUA	LOC111596607|XP_023166656.2|DHYD
OG0009191	LOC117592471|XP_034142198.1|DGUA	LOC115483387|XP_030081000.1|DHYD, LOC111605233|XP_023179439.2|DHYD
OG0009192	LOC117591333|XP_034140449.1|DGUA	LOC111604607|XP_023178488.2|DHYD
OG0009193	LOC117584058|XP_034128691.1|DGUA	LOC111600447|XP_023172311.1|DHYD
OG0009194	LOC117588072|XP_034135028.1|DGUA	LOC111602281|XP_023175050.2|DHYD
OG0009195	LOC117580523|XP_034123006.1|DGUA	LOC111597458|XP_023167975.1|DHYD
OG0009196	LOC117580150|XP_034122351.1|DGUA, LOC117590272|XP_034138648.1|DGUA	LOC111597485|XP_023168005.2|DHYD
OG0009197	LOC117587921|XP_034134799.1|DGUA	LOC111604780|XP_023178759.2|DHYD
OG0009198	LOC117591249|XP_034140323.1|DGUA	LOC111597320|XP_023167719.1|DHYD, LOC111597300|XP_023167691.1|DHYD
OG0009199	LOC117580243|XP_034122557.1|DGUA	LOC111603328|XP_023176630.2|DHYD
OG0009200	LOC117592469|XP_034142196.1|DGUA	LOC111599292|XP_023170699.2|DHYD, LOC115483364|XP_030080911.1|DHYD
OG0009201	LOC117579490|XP_034121285.1|DGUA	LOC111602336|XP_023175109.2|DHYD
OG0009202	LOC117592360|XP_034141947.1|DGUA	LOC111597666|XP_030080952.1|DHYD
OG0009203	LOC117581714|XP_034124986.1|DGUA	LOC111600904|XP_023173028.1|DHYD
OG0009204	LOC117580491|XP_034122973.1|DGUA	LOC111595534|XP_023165086.2|DHYD
OG0009205	LOC117583009|XP_034127055.1|DGUA	LOC111595430|XP_023164921.2|DHYD
OG0009206	LOC117578521|XP_034119956.1|DGUA	LOC111602594|XP_023175521.1|DHYD, LOC111602593|XP_023175519.1|DHYD, LOC111602595|XP_023175522.1|DHYD
OG0009207	LOC117585258|XP_034130564.1|DGUA	LOC111604940|XP_023178978.2|DHYD, LOC115482812|XP_030078836.1|DHYD
OG0009208	LOC117585479|XP_034130863.1|DGUA	LOC111601433|XP_023173776.1|DHYD, LOC115482787|XP_030078649.1|DHYD, LOC115482788|XP_030078650.1|DHYD, LOC111601454|XP_023173800.2|DHYD, LOC111601434|XP_030078647.1|DHYD
OG0009209	LOC117585301|XP_034130621.1|DGUA	LOC111600251|XP_030078743.1|DHYD
OG0009211	LOC117583961|XP_034128553.1|DGUA, LOC117584528|XP_034129368.1|DGUA, LOC117583960|XP_034128552.1|DGUA, LOC117590286|XP_034138663.1|DGUA	LOC111605569|XP_023179914.2|DHYD
OG0009213	LOC117580807|XP_034123399.1|DGUA	LOC111597153|XP_023167469.2|DHYD
OG0009214	LOC117579182|XP_034120843.1|DGUA	LOC111597526|XP_023168069.2|DHYD
OG0009222	LOC117588448|XP_034135621.1|DGUA	LOC111597182|XP_023167512.2|DHYD
OG0009224	LOC117586400|XP_034132323.1|DGUA	LOC111595462|XP_023164991.2|DHYD
OG0009226	LOC117588521|XP_034135766.1|DGUA	LOC111597430|XP_023167900.1|DHYD
OG0009228	LOC117590527|XP_034139135.1|DGUA	LOC111594982|XP_023164250.2|DHYD
OG0009229	LOC117585626|XP_034131082.1|DGUA	LOC111601311|XP_023173602.2|DHYD
OG0009230	LOC117588166|XP_034135167.1|DGUA	LOC111594738|XP_023163944.2|DHYD
OG0009231	LOC117581632|XP_034124892.1|DGUA	LOC111596729|XP_023166829.2|DHYD
OG0009236	LOC117590134|XP_034138397.1|DGUA	LOC111598540|XP_023169597.1|DHYD
OG0009238	LOC117580129|XP_034122314.1|DGUA	LOC111605734|XP_023180201.2|DHYD
OG0009239	LOC117589176|XP_034136786.1|DGUA	LOC111605740|XP_023180210.2|DHYD
OG0009241	LOC117584586|XP_034129454.1|DGUA	LOC111602271|XP_023175034.1|DHYD
OG0009243	LOC117580206|XP_034122494.1|DGUA	LOC111605105|XP_023179217.1|DHYD
OG0009245	LOC117585228|XP_034130512.1|DGUA	LOC111601326|XP_030081627.1|DHYD
OG0009247	LOC117585004|XP_034130132.1|DGUA	LOC111595292|XP_023164718.2|DHYD
OG0009248	LOC117581565|XP_034124788.1|DGUA	LOC111598275|XP_023169223.1|DHYD
OG0009249	LOC117583925|XP_034128496.1|DGUA	LOC111602249|XP_023175012.2|DHYD
OG0009251	LOC117591189|XP_034140216.1|DGUA	LOC111593641|XP_023162287.2|DHYD
OG0009252	LOC117590745|XP_034139546.1|DGUA	LOC111601908|XP_023174524.2|DHYD
OG0009253	LOC117590299|XP_034138676.1|DGUA	LOC111603142|XP_023176385.1|DHYD
OG0009254	LOC117590489|XP_034139041.1|DGUA	LOC111598123|XP_023168949.2|DHYD
OG0009255	LOC117591486|XP_034140665.1|DGUA	LOC111596829|XP_023166967.1|DHYD
OG0009256	LOC117581057|XP_034123789.1|DGUA	LOC111596163|XP_023166023.2|DHYD
OG0009257	LOC117590310|XP_034138687.1|DGUA	LOC111593072|XP_023161419.1|DHYD
OG0009258	LOC117581218|XP_034124087.1|DGUA	LOC111598145|XP_023168984.2|DHYD
OG0009259	LOC117588450|XP_034135627.1|DGUA	LOC111605296|XP_023179518.1|DHYD
OG0009260	LOC117581451|XP_034124552.1|DGUA	LOC111598401|XP_023169393.2|DHYD
OG0009261	LOC117588756|XP_034136127.1|DGUA	LOC111593457|XP_023161986.2|DHYD
OG0009262	LOC117580723|XP_034123281.1|DGUA	LOC111593460|XP_023161988.2|DHYD
OG0009263	LOC117590339|XP_034138728.1|DGUA	LOC111600209|XP_023171997.2|DHYD
OG0009264	LOC117590319|XP_034138699.1|DGUA	LOC111595950|XP_023165688.2|DHYD
OG0009265	LOC117590323|XP_034138706.1|DGUA	LOC111595359|XP_023164804.1|DHYD
OG0009266	LOC117584728|XP_034129685.1|DGUA	LOC111592925|XP_030080339.1|DHYD
OG0009267	LOC117588125|XP_034135094.1|DGUA	LOC111596337|XP_023166284.2|DHYD
OG0009268	LOC117592278|XP_034141831.1|DGUA	LOC111592215|XP_023160055.2|DHYD
OG0009269	LOC117586102|XP_034131856.1|DGUA	LOC111595410|XP_023164894.1|DHYD
OG0009270	LOC117592556|XP_034142322.1|DGUA	LOC111600583|XP_023172538.2|DHYD
OG0009271	LOC117588277|XP_034135337.1|DGUA	LOC111598245|XP_030080084.1|DHYD
OG0009272	LOC117580061|XP_034122190.1|DGUA	LOC111605718|XP_030080809.1|DHYD
OG0009273	LOC117582106|XP_034125562.1|DGUA	LOC111601757|XP_023174268.1|DHYD
OG0009274	LOC117579736|XP_034121635.1|DGUA	LOC111597382|XP_023167808.2|DHYD
OG0009275	LOC117581125|XP_034123941.1|DGUA	LOC111598105|XP_023168924.2|DHYD
OG0009276	LOC117592182|XP_034141672.1|DGUA	LOC111600894|XP_023173002.2|DHYD
OG0009277	LOC117590699|XP_034139491.1|DGUA	LOC111601882|XP_023174492.2|DHYD
OG0009278	LOC117588675|XP_034136008.1|DGUA	LOC111601834|XP_023174431.2|DHYD
OG0009279	LOC117584763|XP_034129756.1|DGUA	LOC111597756|XP_023168379.2|DHYD
OG0009280	LOC117590792|XP_034139638.1|DGUA	LOC111601821|XP_023174410.2|DHYD
OG0009281	LOC117581138|XP_034123959.1|DGUA	LOC111604050|XP_023177675.2|DHYD
OG0009282	LOC117584438|XP_034129241.1|DGUA	LOC111602514|XP_023175365.1|DHYD
OG0009284	LOC117579145|XP_034120776.1|DGUA	LOC111592342|XP_023160239.2|DHYD
OG0009285	LOC117590617|XP_034139299.1|DGUA	LOC111594131|XP_023163058.2|DHYD
OG0009286	LOC117587363|XP_034133897.1|DGUA	LOC111600490|XP_023172385.1|DHYD
OG0009287	LOC117587515|XP_034134204.1|DGUA	LOC111601023|XP_023173198.2|DHYD
OG0009288	LOC117581488|XP_034124624.1|DGUA	LOC111597258|XP_023167630.2|DHYD
OG0009289	LOC117590601|XP_034139267.1|DGUA	LOC111595883|XP_023165578.2|DHYD
OG0009290	LOC117591889|XP_034141163.1|DGUA	LOC111605258|XP_023179464.2|DHYD
OG0009291	LOC117590602|XP_034139269.1|DGUA	LOC111595882|XP_023165576.1|DHYD
OG0009292	LOC117590528|XP_034139137.1|DGUA	LOC111595004|XP_023164271.2|DHYD
OG0009293	LOC117590545|XP_034139165.1|DGUA	LOC111594988|XP_023164256.1|DHYD
OG0009294	LOC117586539|XP_034132584.1|DGUA	LOC111594924|XP_023164189.2|DHYD
OG0009295	LOC117581531|XP_034124730.1|DGUA	LOC111596724|XP_030079424.1|DHYD
OG0009296	LOC117591136|XP_034140138.1|DGUA, LOC117591093|XP_034140085.1|DGUA	LOC111602974|XP_023176131.1|DHYD
OG0009297	LOC117591098|XP_034140090.1|DGUA	LOC111602965|XP_023176112.2|DHYD
OG0009298	LOC117586647|XP_034132772.1|DGUA	LOC111604567|XP_023178436.1|DHYD
OG0009299	LOC117586210|XP_034132040.1|DGUA	LOC111602044|XP_023174723.1|DHYD
OG0009300	LOC117586193|XP_034132011.1|DGUA	LOC111602075|XP_023174770.2|DHYD
OG0009301	LOC117585352|XP_034130687.1|DGUA	LOC111602669|XP_030080822.1|DHYD
OG0009302	LOC117586330|XP_034132214.1|DGUA	LOC111602752|XP_023175772.2|DHYD
OG0009303	LOC117586291|XP_034132137.1|DGUA	LOC111599607|XP_023171063.1|DHYD
OG0009304	LOC117586197|XP_034132018.1|DGUA	LOC111596697|XP_023166783.1|DHYD
OG0009305	LOC117586725|XP_034132911.1|DGUA	LOC111598618|XP_023169720.2|DHYD
OG0009306	LOC117591364|XP_034140488.1|DGUA	LOC111604681|XP_023178617.2|DHYD
OG0009307	LOC117585860|XP_034131504.1|DGUA	LOC111600246|XP_023172053.2|DHYD
OG0009308	LOC117586052|XP_034131786.1|DGUA	LOC111599548|XP_023170980.1|DHYD
OG0009309	LOC117585528|XP_034130928.1|DGUA	LOC111603461|XP_023176817.2|DHYD
OG0009310	LOC117585123|XP_034130337.1|DGUA	LOC111601309|XP_023173598.1|DHYD
OG0009311	LOC117590049|XP_034138258.1|DGUA	LOC111604572|XP_023178442.2|DHYD
OG0009312	LOC117586253|XP_034132085.1|DGUA	LOC111598630|XP_023169739.1|DHYD
OG0009313	LOC117586173|XP_034131974.1|DGUA	LOC111602978|XP_023176136.1|DHYD
OG0009314	LOC117586716|XP_034132890.1|DGUA	LOC111604621|XP_023178516.2|DHYD
OG0009315	LOC117590098|XP_034138333.1|DGUA	LOC111593615|XP_023162251.2|DHYD
OG0009316	LOC117586697|XP_034132855.1|DGUA	LOC111603647|XP_023177094.2|DHYD
OG0009317	LOC117583503|XP_034127736.1|DGUA	LOC111599580|XP_030080796.1|DHYD
OG0009318	LOC117590128|XP_034138392.1|DGUA	LOC111600294|XP_023172116.2|DHYD
OG0009319	LOC117585895|XP_034131541.1|DGUA	LOC111603024|XP_023176222.1|DHYD
OG0009320	LOC117591095|XP_034140087.1|DGUA	LOC111595174|XP_023164522.2|DHYD
OG0009321	LOC117591091|XP_034140083.1|DGUA	LOC111595177|XP_023164525.2|DHYD
OG0009322	LOC117585437|XP_034130803.1|DGUA	LOC111599590|XP_023171036.2|DHYD, LOC115483782|XP_030081896.1|DHYD
OG0009323	LOC117586368|XP_034132285.1|DGUA	LOC111599599|XP_023171052.2|DHYD
OG0009324	LOC117589583|XP_034137536.1|DGUA	LOC111604966|XP_023179013.1|DHYD
OG0009325	LOC117585814|XP_034131433.1|DGUA	LOC111602440|XP_030081588.1|DHYD
OG0009326	LOC117585062|XP_034130214.1|DGUA	LOC111597192|XP_023167534.1|DHYD
OG0009327	LOC117583636|XP_034127976.1|DGUA	LOC111596414|XP_023166394.1|DHYD
OG0009328	LOC117583633|XP_034127973.1|DGUA	LOC111597862|XP_023168554.1|DHYD
OG0009329	LOC117585385|XP_034130725.1|DGUA	LOC111602837|XP_023175921.2|DHYD
OG0009330	LOC117582895|XP_034126879.1|DGUA	LOC111594413|XP_023163465.1|DHYD
OG0009331	LOC117585022|XP_034130154.1|DGUA	LOC111604232|XP_023177977.2|DHYD
OG0009332	LOC117589823|XP_034137945.1|DGUA	LOC111594590|XP_023163718.1|DHYD
OG0009333	LOC117585808|XP_034131417.1|DGUA	LOC111605456|XP_023179743.2|DHYD
OG0009334	LOC117583349|XP_034127509.1|DGUA	LOC111602024|XP_023174692.2|DHYD
OG0009335	LOC117585312|XP_034130632.1|DGUA	LOC111602775|XP_023175808.1|DHYD
OG0009336	LOC117583551|XP_034127802.1|DGUA	LOC111597158|XP_023167482.1|DHYD
OG0009338	LOC117590102|XP_034138338.1|DGUA	LOC111602605|XP_023175533.1|DHYD
OG0009339	LOC117590088|XP_034138321.1|DGUA	LOC111602631|XP_030081689.1|DHYD
OG0009340	LOC117589576|XP_034137523.1|DGUA	LOC111605578|XP_023179950.2|DHYD
OG0009341	LOC117585763|XP_034131327.1|DGUA	LOC111595981|XP_023165734.2|DHYD
OG0009342	LOC117589789|XP_034137881.1|DGUA	LOC111596078|XP_023165907.2|DHYD
OG0009343	LOC117589650|XP_034137674.1|DGUA	LOC111595421|XP_023164930.2|DHYD
OG0009344	LOC117585381|XP_034130720.1|DGUA	LOC111596427|XP_030078657.1|DHYD
OG0009345	LOC117582825|XP_034126767.1|DGUA	LOC111603512|XP_023176896.2|DHYD
OG0009346	LOC117582909|XP_034126895.1|DGUA	LOC111599545|XP_023170972.2|DHYD
OG0009347	LOC117582941|XP_034126937.1|DGUA	LOC111595922|XP_023165647.2|DHYD
OG0009348	LOC117585741|XP_034131280.1|DGUA	LOC111598360|XP_023169341.1|DHYD
