Orthogroup	DGUA.longest_only	DANA.longest_only
OG0009185	LOC117580236|XP_034122549.1|DGUA	LOC6507789|XP_001956345.1|DANA
OG0009186	LOC117580121|XP_034122304.1|DGUA	LOC6506753|XP_001957304.2|DANA
OG0009187	LOC117585349|XP_034130683.1|DGUA	LOC6500693|XP_001953738.1|DANA
OG0009188	LOC117587036|XP_034133361.1|DGUA	LOC6496067|XP_001960148.1|DANA
OG0009189	LOC117589102|XP_034136644.1|DGUA	LOC6506909|XP_032310313.1|DANA
OG0009190	LOC117589163|XP_034136760.1|DGUA	LOC6507538|XP_001955879.1|DANA
OG0009191	LOC117592471|XP_034142198.1|DGUA	LOC26514173|XP_014763985.1|DANA
OG0009192	LOC117591333|XP_034140449.1|DGUA	LOC116656230|XP_032311599.1|DANA, LOC6502742|XP_001965768.1|DANA
OG0009193	LOC117584058|XP_034128691.1|DGUA	LOC6498223|XP_001962331.2|DANA, LOC6498232|XP_001962351.2|DANA
OG0009195	LOC117580523|XP_034123006.1|DGUA	LOC6493463|XP_001957812.1|DANA
OG0009196	LOC117580150|XP_034122351.1|DGUA, LOC117590272|XP_034138648.1|DGUA	LOC6506471|XP_032310230.1|DANA
OG0009197	LOC117587921|XP_034134799.1|DGUA	LOC26514310|XP_014759075.2|DANA
OG0009198	LOC117591249|XP_034140323.1|DGUA	LOC6506727|XP_001957351.1|DANA
OG0009199	LOC117580243|XP_034122557.1|DGUA	LOC6506272|XP_001958223.2|DANA
OG0009200	LOC117592469|XP_034142196.1|DGUA	LOC6495631|XP_001959263.1|DANA
OG0009201	LOC117579490|XP_034121285.1|DGUA	LOC6495013|XP_001959222.1|DANA
OG0009202	LOC117592360|XP_034141947.1|DGUA	LOC6494119|XP_001960935.1|DANA
OG0009203	LOC117581714|XP_034124986.1|DGUA	LOC6493914|XP_001961333.1|DANA
OG0009204	LOC117580491|XP_034122973.1|DGUA	LOC6495120|XP_001959013.1|DANA
OG0009205	LOC117583009|XP_034127055.1|DGUA	LOC6495515|XP_001959009.1|DANA
OG0009206	LOC117578521|XP_034119956.1|DGUA	LOC6496366|XP_001960771.1|DANA
OG0009207	LOC117585258|XP_034130564.1|DGUA	LOC6499277|XP_001954963.1|DANA
OG0009208	LOC117585479|XP_034130863.1|DGUA	LOC6500243|XP_001952955.1|DANA
OG0009209	LOC117585301|XP_034130621.1|DGUA	LOC6501037|XP_001954434.2|DANA
OG0009210	LOC117590979|XP_034139946.1|DGUA	LOC6495616|XP_001959225.1|DANA
OG0009211	LOC117583961|XP_034128553.1|DGUA, LOC117584528|XP_034129368.1|DGUA	LOC6497970|XP_001961818.2|DANA
OG0009213	LOC117580807|XP_034123399.1|DGUA	LOC26515164|XP_032308651.1|DANA
OG0009214	LOC117579182|XP_034120843.1|DGUA	LOC6493104|XP_001957049.2|DANA
OG0009219	LOC117583242|XP_034127355.1|DGUA	LOC6499990|XP_001953474.3|DANA
OG0009221	LOC117583954|XP_034128545.1|DGUA	LOC6496928|XP_001963116.1|DANA
OG0009224	LOC117586400|XP_034132323.1|DGUA	LOC6500580|XP_001953513.1|DANA
OG0009226	LOC117588521|XP_034135766.1|DGUA	LOC116655052|XP_032307942.1|DANA
OG0009228	LOC117590527|XP_034139135.1|DGUA	LOC6503993|XP_001963973.1|DANA
OG0009229	LOC117585626|XP_034131082.1|DGUA	LOC6502681|XP_001954924.1|DANA
OG0009230	LOC117588166|XP_034135167.1|DGUA	LOC26514491|XP_032308684.1|DANA
OG0009231	LOC117581632|XP_034124892.1|DGUA	LOC6504592|XP_001966565.1|DANA
OG0009232	LOC117580738|XP_034123306.1|DGUA	LOC6503546|XP_001964182.1|DANA
OG0009234	LOC117581500|XP_034124642.1|DGUA	LOC6503024|XP_014761285.1|DANA
OG0009236	LOC117590134|XP_034138397.1|DGUA	LOC26513937|XP_014765553.1|DANA
OG0009237	LOC117584243|XP_034128931.1|DGUA	LOC6496938|XP_014761437.1|DANA
OG0009238	LOC117580129|XP_034122314.1|DGUA	LOC6502826|XP_001956596.2|DANA
OG0009239	LOC117589176|XP_034136786.1|DGUA	LOC6493572|XP_001958020.1|DANA
OG0009241	LOC117584586|XP_034129454.1|DGUA	LOC6497803|XP_001961479.1|DANA
OG0009243	LOC117580206|XP_034122494.1|DGUA	LOC116654778|XP_032307159.1|DANA
OG0009245	LOC117585228|XP_034130512.1|DGUA	LOC6499299|XP_001954917.1|DANA
OG0009248	LOC117581565|XP_034124788.1|DGUA	LOC6505258|XP_001965640.1|DANA
OG0009249	LOC117583925|XP_034128496.1|DGUA	LOC6496904|XP_001963175.1|DANA
OG0009251	LOC117591189|XP_034140216.1|DGUA	LOC6504818|XP_001966391.1|DANA
OG0009252	LOC117590745|XP_034139546.1|DGUA	LOC6504784|XP_001966338.2|DANA
OG0009253	LOC117590299|XP_034138676.1|DGUA	LOC6505286|XP_032307921.1|DANA
OG0009254	LOC117590489|XP_034139041.1|DGUA	LOC6504129|XP_001964242.3|DANA
OG0009255	LOC117591486|XP_034140665.1|DGUA	LOC6502208|XP_001966031.1|DANA
OG0009256	LOC117581057|XP_034123789.1|DGUA	LOC6505062|XP_001965532.1|DANA
OG0009257	LOC117590310|XP_034138687.1|DGUA	LOC6505044|XP_001965572.1|DANA
OG0009258	LOC117581218|XP_034124087.1|DGUA	LOC6503909|XP_001963825.3|DANA
OG0009259	LOC117588450|XP_034135627.1|DGUA	LOC6505105|XP_001965447.3|DANA
OG0009260	LOC117581451|XP_034124552.1|DGUA	LOC6504819|XP_001966396.1|DANA
OG0009261	LOC117588756|XP_034136127.1|DGUA	LOC6503173|XP_032311813.1|DANA
OG0009262	LOC117580723|XP_034123281.1|DGUA	LOC6503713|XP_001963878.1|DANA
OG0009263	LOC117590339|XP_034138728.1|DGUA	LOC6498755|XP_001967268.1|DANA
OG0009264	LOC117590319|XP_034138699.1|DGUA	LOC6498747|XP_032308166.1|DANA
OG0009265	LOC117590323|XP_034138706.1|DGUA	LOC6498800|XP_001967284.1|DANA
OG0009266	LOC117584728|XP_034129685.1|DGUA	LOC6498454|XP_001962858.1|DANA
OG0009267	LOC117588125|XP_034135094.1|DGUA	LOC6497319|XP_014761642.1|DANA
OG0009268	LOC117592278|XP_034141831.1|DGUA	LOC6494336|XP_001960507.1|DANA
OG0009269	LOC117586102|XP_034131856.1|DGUA	LOC6505796|XP_014760794.1|DANA
OG0009270	LOC117592556|XP_034142322.1|DGUA	LOC6502525|XP_001959944.2|DANA
OG0009271	LOC117588277|XP_034135337.1|DGUA	LOC6505223|XP_032307812.1|DANA
OG0009272	LOC117580061|XP_034122190.1|DGUA	LOC6493226|XP_001957302.1|DANA
OG0009273	LOC117582106|XP_034125562.1|DGUA	LOC6497492|XP_001961973.2|DANA
OG0009274	LOC117579736|XP_034121635.1|DGUA	LOC6506903|XP_032309741.1|DANA
OG0009275	LOC117581125|XP_034123941.1|DGUA	LOC26515525|XP_014761234.2|DANA
OG0009276	LOC117592182|XP_034141672.1|DGUA	LOC6494736|XP_001959758.1|DANA
OG0009277	LOC117590699|XP_034139491.1|DGUA	LOC6504806|XP_001966377.2|DANA
OG0009278	LOC117588675|XP_034136008.1|DGUA	LOC6503703|XP_014761041.1|DANA
OG0009279	LOC117584763|XP_034129756.1|DGUA	LOC6497300|XP_001962365.2|DANA
OG0009280	LOC117590792|XP_034139638.1|DGUA	LOC6504941|XP_032309300.1|DANA
OG0009281	LOC117581138|XP_034123959.1|DGUA	LOC6503518|XP_001964224.1|DANA
OG0009282	LOC117584438|XP_034129241.1|DGUA	LOC6503447|XP_001965316.1|DANA
OG0009284	LOC117579145|XP_034120776.1|DGUA	LOC6506284|XP_001958198.1|DANA
OG0009285	LOC117590617|XP_034139299.1|DGUA	LOC6496629|XP_032308025.1|DANA
OG0009286	LOC117587363|XP_034133897.1|DGUA	LOC6493784|XP_001958425.1|DANA
OG0009287	LOC117587515|XP_034134204.1|DGUA	LOC6506195|XP_001958366.1|DANA
OG0009288	LOC117581488|XP_034124624.1|DGUA	LOC6504737|XP_001966295.1|DANA
OG0009289	LOC117590601|XP_034139267.1|DGUA	LOC6506040|XP_014759725.2|DANA
OG0009290	LOC117591889|XP_034141163.1|DGUA	LOC6495275|XP_001958723.1|DANA
OG0009291	LOC117590602|XP_034139269.1|DGUA	LOC6506049|XP_001966636.2|DANA
OG0009292	LOC117590528|XP_034139137.1|DGUA	LOC6503666|XP_001963968.1|DANA
OG0009293	LOC117590545|XP_034139165.1|DGUA	LOC6503669|XP_032308574.1|DANA
OG0009294	LOC117586539|XP_034132584.1|DGUA	LOC6507949|XP_014763744.1|DANA
OG0009295	LOC117581531|XP_034124730.1|DGUA	LOC6504593|XP_032309295.1|DANA
OG0009296	LOC117591136|XP_034140138.1|DGUA, LOC117591093|XP_034140085.1|DGUA	LOC6501005|XP_001954346.2|DANA
OG0009297	LOC117591098|XP_034140090.1|DGUA	LOC6499584|XP_001954344.2|DANA
OG0009298	LOC117586647|XP_034132772.1|DGUA	LOC6500512|XP_001953370.2|DANA
OG0009299	LOC117586210|XP_034132040.1|DGUA	LOC6500127|XP_001953170.1|DANA
OG0009300	LOC117586193|XP_034132011.1|DGUA	LOC6500415|XP_014766550.1|DANA
OG0009301	LOC117585352|XP_034130687.1|DGUA	LOC6500055|XP_032305720.1|DANA
OG0009302	LOC117586330|XP_034132214.1|DGUA	LOC6505731|XP_001964367.1|DANA
OG0009303	LOC117586291|XP_034132137.1|DGUA	LOC6500596|XP_001953536.1|DANA
OG0009304	LOC117586197|XP_034132018.1|DGUA	LOC6500130|XP_001953165.1|DANA
OG0009305	LOC117586725|XP_034132911.1|DGUA	LOC6501267|XP_001954886.1|DANA
OG0009306	LOC117591364|XP_034140488.1|DGUA	LOC6503000|XP_001963435.1|DANA
OG0009307	LOC117585860|XP_034131504.1|DGUA	LOC6499520|XP_001954448.3|DANA
OG0009308	LOC117586052|XP_034131786.1|DGUA	LOC6499450|XP_001954616.1|DANA
OG0009309	LOC117585528|XP_034130928.1|DGUA	LOC6499309|XP_001954896.1|DANA
OG0009310	LOC117585123|XP_034130337.1|DGUA	LOC6499546|XP_001954404.1|DANA
OG0009311	LOC117590049|XP_034138258.1|DGUA	LOC6501149|XP_032305539.1|DANA
OG0009312	LOC117586253|XP_034132085.1|DGUA	LOC6499315|XP_001954884.3|DANA
OG0009313	LOC117586173|XP_034131974.1|DGUA	LOC6499320|XP_014766009.1|DANA
OG0009314	LOC117586716|XP_034132890.1|DGUA	LOC6494741|XP_014760095.1|DANA
OG0009315	LOC117590098|XP_034138333.1|DGUA	LOC6501199|XP_001954751.1|DANA
OG0009316	LOC117586697|XP_034132855.1|DGUA	LOC6500962|XP_001954252.1|DANA
OG0009317	LOC117583503|XP_034127736.1|DGUA	LOC6499087|XP_001955331.3|DANA
OG0009318	LOC117590128|XP_034138392.1|DGUA	LOC6505714|XP_001964405.2|DANA
OG0009319	LOC117585895|XP_034131541.1|DGUA	LOC6501321|XP_001954986.1|DANA
OG0009320	LOC117591095|XP_034140087.1|DGUA	LOC6501001|XP_001954332.1|DANA
OG0009321	LOC117591091|XP_034140083.1|DGUA	LOC6499589|XP_001954339.1|DANA
OG0009322	LOC117585437|XP_034130803.1|DGUA	LOC6500611|XP_001953561.1|DANA
OG0009323	LOC117586368|XP_034132285.1|DGUA	LOC6501140|XP_001954623.1|DANA
OG0009324	LOC117589583|XP_034137536.1|DGUA	LOC6501228|XP_001954803.1|DANA
OG0009325	LOC117585814|XP_034131433.1|DGUA	LOC6499864|XP_014766261.1|DANA
OG0009326	LOC117585062|XP_034130214.1|DGUA	LOC6500261|XP_001952917.2|DANA
OG0009327	LOC117583636|XP_034127976.1|DGUA	LOC6499009|XP_001955522.1|DANA
OG0009328	LOC117583633|XP_034127973.1|DGUA	LOC6501576|XP_001955506.1|DANA
OG0009329	LOC117585385|XP_034130725.1|DGUA	LOC6501504|XP_032310917.1|DANA
OG0009330	LOC117582895|XP_034126879.1|DGUA	LOC6500927|XP_001954184.1|DANA
OG0009331	LOC117585022|XP_034130154.1|DGUA	LOC6505661|XP_001964508.1|DANA
OG0009332	LOC117589823|XP_034137945.1|DGUA	LOC6499719|XP_001954069.1|DANA
OG0009333	LOC117585808|XP_034131417.1|DGUA	LOC6500814|XP_001953972.2|DANA
OG0009334	LOC117583349|XP_034127509.1|DGUA	LOC116654566|XP_032305721.1|DANA, LOC6505952|XP_001964668.2|DANA
OG0009335	LOC117585312|XP_034130632.1|DGUA	LOC6501122|XP_001954593.1|DANA
OG0009336	LOC117583551|XP_034127802.1|DGUA	LOC6499982|XP_001953493.1|DANA
OG0009338	LOC117590102|XP_034138338.1|DGUA	LOC26513701|XP_014767199.1|DANA
OG0009339	LOC117590088|XP_034138321.1|DGUA	LOC6502669|XP_032305749.1|DANA
OG0009340	LOC117589576|XP_034137523.1|DGUA	LOC6500165|XP_001953101.1|DANA
OG0009341	LOC117585763|XP_034131327.1|DGUA	LOC6505857|XP_001964493.1|DANA
OG0009342	LOC117589789|XP_034137881.1|DGUA	LOC6500661|XP_001953672.1|DANA
OG0009343	LOC117589650|XP_034137674.1|DGUA	LOC6499900|XP_014766272.1|DANA
OG0009344	LOC117585381|XP_034130720.1|DGUA	LOC6500825|XP_001953985.1|DANA
OG0009345	LOC117582825|XP_034126767.1|DGUA	LOC6501472|XP_001955322.1|DANA
OG0009346	LOC117582909|XP_034126895.1|DGUA	LOC6501481|XP_001955341.2|DANA
OG0009347	LOC117582941|XP_034126937.1|DGUA	LOC6499245|XP_001955034.1|DANA
OG0009348	LOC117585741|XP_034131280.1|DGUA	LOC6500858|XP_001954048.1|DANA
OG0009349	LOC117583371|XP_034127544.1|DGUA	LOC6500711|XP_014766687.1|DANA, LOC6500712|XP_032305542.1|DANA
OG0009350	LOC117582968|XP_034126975.1|DGUA	LOC6505955|XP_001964680.2|DANA
OG0009351	LOC117583094|XP_034127164.1|DGUA	LOC6505959|XP_001964684.2|DANA
OG0009352	LOC117582835|XP_034126781.1|DGUA	LOC6499166|XP_001955173.1|DANA
OG0009353	LOC117589591|XP_034137548.1|DGUA	LOC6501219|XP_001954785.1|DANA
OG0009354	LOC117582394|XP_034125969.1|DGUA	LOC6496919|XP_001963142.1|DANA
OG0009355	LOC117582193|XP_034125688.1|DGUA	LOC6498469|XP_001962888.2|DANA
OG0009356	LOC117581757|XP_034125049.1|DGUA	LOC6497003|XP_001962945.1|DANA
OG0009357	LOC117581688|XP_034124955.1|DGUA	LOC26513663|XP_014762256.1|DANA
OG0009358	LOC117582600|XP_034126354.1|DGUA	LOC6497482|XP_032307669.1|DANA
OG0009359	LOC117582599|XP_034126353.1|DGUA	LOC6498058|XP_001961988.1|DANA
OG0009360	LOC117582361|XP_034125908.1|DGUA	LOC6497462|XP_001962029.1|DANA
OG0009361	LOC117582179|XP_034125674.1|DGUA	LOC6497461|XP_001962030.1|DANA
OG0009362	LOC117581873|XP_034125226.1|DGUA	LOC6497460|XP_001962031.1|DANA
OG0009363	LOC117584773|XP_034129766.1|DGUA	LOC6504211|XP_001965148.2|DANA
OG0009364	LOC117584426|XP_034129213.1|DGUA	LOC6497229|XP_001962519.1|DANA
OG0009365	LOC117581922|XP_034125282.1|DGUA	LOC6504228|XP_014760418.1|DANA
OG0009366	LOC117584112|XP_034128755.1|DGUA	LOC6498152|XP_001962188.1|DANA
OG0009367	LOC117582343|XP_034125886.1|DGUA	LOC6497018|XP_001962921.1|DANA
OG0009368	LOC117582514|XP_034126201.1|DGUA	LOC26514683|XP_014760654.1|DANA
OG0009369	LOC117584801|XP_034129811.1|DGUA	LOC6504426|XP_001964957.1|DANA
OG0009370	LOC117581805|XP_034125137.1|DGUA	LOC6503697|XP_001965270.2|DANA
OG0009371	LOC117581804|XP_034125136.1|DGUA	LOC6503686|XP_001965271.1|DANA
OG0009372	LOC117584819|XP_034129832.1|DGUA	LOC6507565|XP_001965396.1|DANA
OG0009373	LOC117582004|XP_034125390.1|DGUA	LOC6497630|XP_001961674.1|DANA
OG0009374	LOC117584203|XP_034128864.1|DGUA	LOC6497595|XP_001961741.2|DANA
OG0009376	LOC117581708|XP_034124978.1|DGUA	LOC6497224|XP_001962525.2|DANA
OG0009377	LOC117590915|XP_034139839.1|DGUA	LOC6497776|XP_001961417.1|DANA
OG0009378	LOC117588007|XP_034134922.1|DGUA	LOC6505430|XP_001964895.2|DANA
OG0009379	LOC117588012|XP_034134931.1|DGUA	LOC6498385|XP_001962689.1|DANA
OG0009380	LOC117587623|XP_034134372.1|DGUA	LOC6502407|XP_001963053.3|DANA
OG0009381	LOC117587668|XP_034134450.1|DGUA	LOC6497129|XP_001962695.1|DANA
OG0009382	LOC117583881|XP_034128425.1|DGUA	LOC6497770|XP_001961408.2|DANA
OG0009383	LOC117587657|XP_034134439.1|DGUA	LOC6497342|XP_001962285.1|DANA
OG0009384	LOC117584328|XP_034129048.1|DGUA	LOC6497106|XP_001962742.1|DANA
OG0009385	LOC117584330|XP_034129050.1|DGUA	LOC6498410|XP_032311136.1|DANA
OG0009386	LOC117584697|XP_034129622.1|DGUA	LOC6498422|XP_001962772.1|DANA
OG0009387	LOC117592542|XP_034142308.1|DGUA	LOC6496574|XP_001961184.2|DANA
OG0009388	LOC117579511|XP_034121717.1|DGUA	LOC6496577|XP_001961190.1|DANA
OG0009389	LOC117579675|XP_034121555.1|DGUA	LOC6495897|XP_001959808.2|DANA
OG0009390	LOC117582421|XP_034126057.1|DGUA	LOC6495588|XP_032305927.1|DANA
OG0009391	LOC117583983|XP_034128581.1|DGUA	LOC6503292|XP_001967568.1|DANA
OG0009392	LOC117578475|XP_034119899.1|DGUA	LOC6495530|XP_001959045.1|DANA
OG0009393	LOC117586362|XP_034132272.1|DGUA	LOC6498874|XP_032312220.1|DANA
OG0009394	LOC117580273|XP_034122621.1|DGUA	LOC6495980|XP_001959967.1|DANA
OG0009395	LOC117592249|XP_034141777.1|DGUA	LOC6496371|XP_001960780.1|DANA
OG0009396	LOC117580281|XP_034122646.1|DGUA	LOC6495261|XP_001958740.1|DANA
OG0009397	LOC117585885|XP_034131532.1|DGUA	LOC6494968|XP_001959311.2|DANA
OG0009398	LOC117578740|XP_034120295.1|DGUA	LOC6495981|XP_001959975.2|DANA
OG0009399	LOC117583181|XP_034127276.1|DGUA	LOC6502544|XP_001958695.2|DANA
OG0009400	LOC117592434|XP_034142080.1|DGUA	LOC6495078|XP_001959113.1|DANA
OG0009401	LOC117581832|XP_034125171.1|DGUA	LOC6497055|XP_001962841.1|DANA
OG0009402	LOC117586127|XP_034131883.1|DGUA	LOC6499326|XP_001954863.1|DANA
OG0009403	LOC117578586|XP_034120060.1|DGUA	LOC6494138|XP_001960888.1|DANA
OG0009404	LOC117578451|XP_034119865.1|DGUA	LOC6494618|XP_001960002.1|DANA
OG0009405	LOC117578524|XP_034119975.1|DGUA	LOC6495564|XP_001959111.1|DANA
OG0009406	LOC117589065|XP_034136590.1|DGUA	LOC6495922|XP_001959861.2|DANA
OG0009407	LOC117591113|XP_034140107.1|DGUA	LOC6494684|XP_001959862.1|DANA
OG0009408	LOC117592204|XP_034141707.1|DGUA	LOC6494387|XP_001960420.2|DANA
OG0009409	LOC117584059|XP_034128695.1|DGUA	LOC6494926|XP_001959403.2|DANA
OG0009410	LOC117591876|XP_034141144.1|DGUA	LOC6495382|XP_001958713.1|DANA
OG0009411	LOC117578675|XP_034120196.1|DGUA	LOC6494859|XP_014763015.1|DANA
OG0009412	LOC117588151|XP_034135144.1|DGUA	LOC6494009|XP_014762536.1|DANA
OG0009413	LOC117578479|XP_034119903.1|DGUA	LOC6495538|XP_001959053.1|DANA
OG0009414	LOC117578476|XP_034119900.1|DGUA	LOC6495104|XP_001959057.1|DANA
OG0009415	LOC117583472|XP_034127674.1|DGUA	LOC6495091|XP_032307160.1|DANA
OG0009416	LOC117582252|XP_034125758.1|DGUA	LOC6496420|XP_001960877.1|DANA
OG0009417	LOC117582273|XP_034125796.1|DGUA	LOC116654711|XP_032306602.1|DANA
OG0009418	LOC117582260|XP_034125771.1|DGUA	LOC6496418|XP_001960875.1|DANA
OG0009419	LOC117592090|XP_034141497.1|DGUA	LOC6496416|XP_001960873.2|DANA
OG0009420	LOC117592096|XP_034141504.1|DGUA	LOC6496415|XP_014763820.1|DANA
OG0009421	LOC117591958|XP_034141278.1|DGUA	LOC6494303|XP_001960568.1|DANA
OG0009422	LOC117578619|XP_034120112.1|DGUA	LOC6494013|XP_032306621.1|DANA
OG0009423	LOC117592061|XP_034141448.1|DGUA	LOC26514374|XP_014764003.1|DANA
OG0009424	LOC117590655|XP_034139398.1|DGUA	LOC6494495|XP_001960223.1|DANA
OG0009425	LOC117591805|XP_034141005.1|DGUA	LOC6493915|XP_001961332.1|DANA
OG0009426	LOC117582008|XP_034125407.1|DGUA	LOC6494027|XP_001961123.1|DANA
OG0009427	LOC117579348|XP_034121069.1|DGUA	LOC6496596|XP_001961220.1|DANA
OG0009428	LOC117588253|XP_034135285.1|DGUA	LOC6496020|XP_001960055.1|DANA
OG0009429	LOC117579809|XP_034121785.1|DGUA	LOC6495517|XP_001959019.1|DANA
OG0009430	LOC117591945|XP_034141250.1|DGUA	LOC6494296|XP_001960582.1|DANA
OG0009431	LOC117582734|XP_034126558.1|DGUA	LOC6495303|XP_001958664.1|DANA
OG0009432	LOC117592195|XP_034141696.1|DGUA	LOC6494257|XP_001960655.1|DANA
OG0009433	LOC117592320|XP_034141889.1|DGUA	LOC6494749|XP_001959741.1|DANA
OG0009434	LOC117592316|XP_034141884.1|DGUA	LOC6494751|XP_001959736.1|DANA
OG0009435	LOC117592314|XP_034141881.1|DGUA	LOC6495864|XP_014763520.1|DANA
OG0009436	LOC117592521|XP_034142263.1|DGUA	LOC6496538|XP_032307012.1|DANA
OG0009437	LOC117592025|XP_034141375.1|DGUA	LOC6495333|XP_014763264.1|DANA
OG0009438	LOC117590796|XP_034139645.1|DGUA	LOC6495448|XP_032306754.1|DANA
OG0009439	LOC117587457|XP_034134074.1|DGUA	LOC6495452|XP_001958874.1|DANA
OG0009440	LOC117592609|XP_034142387.1|DGUA	LOC6495719|XP_001959434.1|DANA
OG0009441	LOC117580989|XP_034123675.1|DGUA	LOC6502142|XP_032309349.1|DANA
OG0009442	LOC117580919|XP_034123574.1|DGUA	LOC6504915|XP_001966584.1|DANA
OG0009443	LOC117580448|XP_034122902.1|DGUA	LOC6495902|XP_001959822.2|DANA
OG0009444	LOC117590881|XP_034139800.1|DGUA, LOC117590883|XP_034139802.1|DGUA	LOC6504401|XP_032308098.1|DANA
OG0009445	LOC117590293|XP_034138673.1|DGUA	LOC6504267|XP_001967376.2|DANA
OG0009446	LOC117590467|XP_034139000.1|DGUA	LOC6503041|XP_032308930.1|DANA
OG0009448	LOC117590428|XP_034138937.1|DGUA	LOC6504413|XP_001967023.1|DANA
OG0009449	LOC117590303|XP_034138681.1|DGUA	LOC6501859|XP_001966787.2|DANA
OG0009450	LOC117590374|XP_034138809.1|DGUA	LOC6505120|XP_032307927.1|DANA
OG0009451	LOC117587748|XP_034134562.1|DGUA	LOC6497128|XP_001962699.1|DANA
OG0009452	LOC117580968|XP_034123649.1|DGUA, LOC117581602|XP_034124853.1|DGUA	LOC6503776|XP_001963766.1|DANA
OG0009453	LOC117583653|XP_034128001.1|DGUA	LOC6501628|XP_001955639.1|DANA
OG0009454	LOC117579311|XP_034121013.1|DGUA	LOC6506279|XP_001958209.1|DANA
OG0009455	LOC117581617|XP_034124870.1|DGUA	LOC6502116|XP_001966178.1|DANA
OG0009456	LOC117588558|XP_034135834.1|DGUA	LOC6503017|XP_001963396.1|DANA
OG0009457	LOC117580762|XP_034123347.1|DGUA	LOC6503470|XP_001964320.1|DANA
OG0009458	LOC117581147|XP_034123970.1|DGUA	LOC6503789|XP_014761081.1|DANA
OG0009459	LOC117589068|XP_034136589.1|DGUA	LOC6492954|XP_032309821.1|DANA
OG0009460	LOC117579922|XP_034121956.1|DGUA	LOC6493000|XP_032310159.1|DANA
OG0009461	LOC117579834|XP_034121819.1|DGUA	LOC6493004|XP_032310685.1|DANA
OG0009462	LOC117587395|XP_034133940.1|DGUA	LOC6507396|XP_001956096.1|DANA
OG0009463	LOC117588861|XP_034136255.1|DGUA	LOC6506560|XP_001957640.1|DANA
OG0009464	LOC117589336|XP_034137079.1|DGUA	LOC6506958|XP_001956923.1|DANA
OG0009465	LOC117589405|XP_034137221.1|DGUA	LOC6506947|XP_001956936.3|DANA
OG0009466	LOC117579860|XP_034121864.1|DGUA	LOC6493523|XP_001957924.3|DANA
OG0009467	LOC117579337|XP_034121053.1|DGUA	LOC6507365|XP_001956160.1|DANA
OG0009468	LOC117589120|XP_034136692.1|DGUA	LOC6506876|XP_001957080.1|DANA
OG0009469	LOC117587420|XP_034133980.1|DGUA	LOC6493539|XP_001957960.1|DANA
OG0009470	LOC117587339|XP_034133869.1|DGUA	LOC6493770|XP_001958405.2|DANA
OG0009471	LOC117584514|XP_034129346.1|DGUA	LOC6498577|XP_001963102.1|DANA
OG0009472	LOC117588913|XP_034136376.1|DGUA	LOC6507549|XP_001955897.1|DANA
OG0009473	LOC117587025|XP_034133337.1|DGUA	LOC6493153|XP_001957159.1|DANA
OG0009474	LOC117586874|XP_034133063.1|DGUA	LOC6492945|XP_001956712.1|DANA
OG0009475	LOC117579279|XP_034120966.1|DGUA	LOC6506990|XP_001956869.1|DANA
OG0009476	LOC117586982|XP_034133271.1|DGUA	LOC26514698|XP_014765655.1|DANA
OG0009477	LOC117588954|XP_034136431.1|DGUA	LOC6506815|XP_001957185.1|DANA
OG0009478	LOC117588966|XP_034136445.1|DGUA	LOC6493181|XP_001957214.1|DANA
OG0009479	LOC117583971|XP_034128569.1|DGUA	LOC6497387|XP_001962187.2|DANA
OG0009480	LOC117589172|XP_034136779.1|DGUA	LOC6493497|XP_014764406.1|DANA
OG0009481	LOC117579818|XP_034121801.1|DGUA	LOC6507344|XP_001956205.1|DANA
OG0009482	LOC117579101|XP_034120713.1|DGUA	LOC6493658|XP_014764486.1|DANA
OG0009483	LOC117579994|XP_034122082.1|DGUA	LOC6493660|XP_001958175.1|DANA
OG0009484	LOC117585534|XP_034130944.1|DGUA	LOC6501271|XP_001954894.1|DANA
OG0009485	LOC117589319|XP_034137028.1|DGUA	LOC6492939|XP_001956691.1|DANA
OG0009486	LOC117589320|XP_034137029.1|DGUA	LOC6507088|XP_001956692.1|DANA
OG0009487	LOC117579459|XP_034121238.1|DGUA	LOC6507836|XP_001956447.1|DANA
OG0009488	LOC117579277|XP_034120964.1|DGUA	LOC6507255|XP_001956377.1|DANA
OG0009489	LOC117579480|XP_034121266.1|DGUA	LOC6507862|XP_001956485.1|DANA
OG0009490	LOC117582018|XP_034125434.1|DGUA	LOC6496548|XP_032307105.1|DANA
OG0009491	LOC117589453|XP_034137294.1|DGUA	LOC6506365|XP_001958019.1|DANA
OG0009492	LOC117579250|XP_034120927.1|DGUA	LOC6493854|XP_001958564.1|DANA
OG0009493	LOC117580499|XP_034122978.1|DGUA	LOC6493846|XP_032310035.1|DANA
OG0009494	LOC117580500|XP_034122979.1|DGUA	LOC6493845|XP_001958545.2|DANA
OG0009495	LOC117580549|XP_034123038.1|DGUA	LOC6506762|XP_001957285.2|DANA
OG0009496	LOC117580239|XP_034122551.1|DGUA	LOC6507277|XP_001956342.1|DANA
OG0009497	LOC117589828|XP_034137950.1|DGUA	LOC6501545|XP_001955454.1|DANA
OG0009498	LOC117580118|XP_034122299.1|DGUA	LOC6493228|XP_032309935.1|DANA
OG0009499	LOC117580006|XP_034122102.1|DGUA	LOC6506757|XP_032309623.1|DANA
OG0009500	LOC117579288|XP_034120982.1|DGUA	LOC6506744|XP_001957318.1|DANA
