Orthogroup	DGUA.longest_only	DMIR.longest_only
OG0007832	LOC117581294|XP_034124222.1|DGUA	LOC108163841|XP_017154848.1|DMIR
OG0007833	LOC117591175|XP_034140190.1|DGUA	LOC108159707|XP_017148715.1|DMIR
OG0007834	LOC117585181|XP_034130415.1|DGUA	LOC108154087|XP_017139690.2|DMIR
OG0007836	LOC117583575|XP_034127845.1|DGUA	LOC108156197|XP_017143020.1|DMIR, LOC117187473|XP_033246128.1|DMIR
OG0007837	LOC117582833|XP_034126779.1|DGUA	LOC108153927|XP_017139512.2|DMIR
OG0007838	LOC117582912|XP_034126897.1|DGUA	LOC108154559|XP_017140348.2|DMIR
OG0007839	LOC117590263|XP_034138640.1|DGUA	LOC108157753|XP_017145426.1|DMIR
OG0007840	LOC117583630|XP_034127969.1|DGUA	LOC108154957|XP_017140959.1|DMIR
OG0007841	LOC117585375|XP_034130713.1|DGUA	LOC108156228|XP_017143056.2|DMIR
OG0007842	LOC117583661|XP_034128014.1|DGUA	LOC108156780|XP_017143940.1|DMIR
OG0007843	LOC117583124|XP_034127207.1|DGUA	LOC108156783|XP_017143946.2|DMIR
OG0007844	LOC117592705|XP_034142564.1|DGUA	LOC108158635|XP_017146605.1|DMIR
OG0007845	LOC117589940|XP_034138117.1|DGUA	LOC108157615|XP_017145235.1|DMIR
OG0007846	LOC117591153|XP_034140159.1|DGUA	LOC108152371|XP_017137148.1|DMIR
OG0007847	LOC117585305|XP_034130625.1|DGUA	LOC108156944|XP_017144198.1|DMIR
OG0007848	LOC117585145|XP_034130366.1|DGUA	LOC108156716|XP_017143854.1|DMIR
OG0007849	LOC117589731|XP_034137797.1|DGUA	LOC108156328|XP_017143212.1|DMIR
OG0007850	LOC117589727|XP_034137790.1|DGUA	LOC108156327|XP_017143209.1|DMIR
OG0007851	LOC117583449|XP_034127639.1|DGUA	LOC108157587|XP_017145200.1|DMIR
OG0007852	LOC117583023|XP_034127065.1|DGUA	LOC108157248|XP_017144711.1|DMIR
OG0007853	LOC117583610|XP_034127939.1|DGUA	LOC108157750|XP_017145420.1|DMIR
OG0007854	LOC117585006|XP_034130136.1|DGUA	LOC108155919|XP_017142559.1|DMIR
OG0007855	LOC117583178|XP_034127269.1|DGUA	LOC108154585|XP_033245586.1|DMIR
OG0007856	LOC117585156|XP_034130380.1|DGUA	LOC108156717|XP_017143855.1|DMIR
OG0007857	LOC117582917|XP_034126905.1|DGUA	LOC108156530|XP_017143525.1|DMIR
OG0007858	LOC117581776|XP_034125090.1|DGUA	LOC108162783|XP_017153170.1|DMIR
OG0007859	LOC117581197|XP_034124048.1|DGUA	LOC108164543|XP_017155841.1|DMIR
OG0007860	LOC117585387|XP_034130727.1|DGUA	LOC108155883|XP_017142508.1|DMIR
OG0007861	LOC117585113|XP_034130285.1|DGUA	LOC108157431|XP_017144971.1|DMIR
OG0007862	LOC117590537|XP_034139154.1|DGUA, LOC117590538|XP_034139156.1|DGUA	LOC117187128|XP_033245039.1|DMIR
OG0007863	LOC117584207|XP_034128867.1|DGUA	LOC108162728|XP_017153085.1|DMIR
OG0007864	LOC117584962|XP_034130047.1|DGUA	LOC108157063|XP_017144384.1|DMIR
OG0007865	LOC117580131|XP_034122315.1|DGUA	LOC108151781|XP_017136114.1|DMIR
OG0007866	LOC117589921|XP_034138095.1|DGUA	LOC108156365|XP_017143258.1|DMIR
OG0007867	LOC117583111|XP_034127183.1|DGUA	LOC108156881|XP_017144102.1|DMIR
OG0007868	LOC117583570|XP_034127837.1|DGUA	LOC108154466|XP_017140225.1|DMIR
OG0007869	LOC117581497|XP_034124637.1|DGUA	LOC108158618|XP_017146586.1|DMIR
OG0007870	LOC117586837|XP_034133019.1|DGUA	LOC108151740|XP_017136047.1|DMIR
OG0007871	LOC117580707|XP_034123253.1|DGUA	LOC108164074|XP_017155149.1|DMIR
OG0007872	LOC117580298|XP_034122672.1|DGUA	LOC108151074|XP_017134943.1|DMIR
OG0007873	LOC117580317|XP_034122703.1|DGUA	LOC108151083|XP_017134955.1|DMIR
OG0007874	LOC117581061|XP_034123823.1|DGUA	LOC108164634|XP_017155969.1|DMIR
OG0007875	LOC117592524|XP_034142268.1|DGUA	LOC108158130|XP_017145800.1|DMIR
OG0007876	LOC117581004|XP_034123702.1|DGUA	LOC108165053|XP_017156583.1|DMIR
OG0007877	LOC117581424|XP_034124483.1|DGUA	LOC108163755|XP_017154717.1|DMIR
OG0007878	LOC117592327|XP_034141904.1|DGUA	LOC108158624|XP_017146589.1|DMIR
OG0007879	LOC117586943|XP_034133200.1|DGUA	LOC108152913|XP_017138078.1|DMIR
OG0007880	LOC117580758|XP_034123344.1|DGUA	LOC108164399|XP_017155531.1|DMIR
OG0007881	LOC117587373|XP_034133912.1|DGUA	LOC108153401|XP_017138884.1|DMIR
OG0007882	LOC117587447|XP_034134027.1|DGUA	LOC108152678|XP_017137664.1|DMIR
OG0007883	LOC117587446|XP_034134022.1|DGUA	LOC108153305|XP_017138700.1|DMIR
OG0007884	LOC117586987|XP_034133277.1|DGUA	LOC108165434|XP_017156962.1|DMIR
OG0007885	LOC117592525|XP_034142274.1|DGUA	LOC108158131|XP_017145803.1|DMIR
OG0007886	LOC117588059|XP_034135009.1|DGUA	LOC108163585|XP_017154447.1|DMIR
OG0007887	LOC117587443|XP_034134017.1|DGUA	LOC108152676|XP_017137661.1|DMIR
OG0007888	LOC117587054|XP_034133383.1|DGUA	LOC108153353|XP_017138809.1|DMIR
OG0007889	LOC117589228|XP_034136872.1|DGUA	LOC108153269|XP_017138626.1|DMIR
OG0007890	LOC117589202|XP_034136822.1|DGUA	LOC108165493|XP_017157036.2|DMIR
OG0007891	LOC117585076|XP_034130231.1|DGUA	LOC108157194|XP_017144612.1|DMIR
OG0007892	LOC117578428|XP_034119780.1|DGUA	LOC108158709|XP_017146738.1|DMIR
OG0007893	LOC117591941|XP_034141242.1|DGUA	LOC108159219|XP_017147805.1|DMIR
OG0007894	LOC117586880|XP_034133073.1|DGUA	LOC108152699|XP_033242097.1|DMIR
OG0007895	LOC117589447|XP_034137282.1|DGUA	LOC108151913|XP_017136313.1|DMIR
OG0007896	LOC117579504|XP_034121299.1|DGUA	LOC108153225|XP_017138544.1|DMIR
OG0007897	LOC117589370|XP_034137171.1|DGUA	LOC108153184|XP_017138484.1|DMIR
OG0007898	LOC117589161|XP_034136755.1|DGUA	LOC108153153|XP_017138444.1|DMIR
OG0007899	LOC117587387|XP_034133932.1|DGUA	LOC108152403|XP_017137194.1|DMIR
OG0007900	LOC117585664|XP_034131154.1|DGUA	LOC108158974|XP_017147303.1|DMIR, LOC117189443|XP_033250451.1|DMIR
OG0007901	LOC117579869|XP_034121880.1|DGUA	LOC108153197|XP_017138503.1|DMIR
OG0007902	LOC117581023|XP_034123741.1|DGUA	LOC108164739|XP_017156121.1|DMIR
OG0007903	LOC117588873|XP_034136270.1|DGUA	LOC108152703|XP_017137712.1|DMIR
OG0007904	LOC117580212|XP_034122496.1|DGUA	LOC108152034|XP_017136513.1|DMIR
OG0007905	LOC117582057|XP_034125499.1|DGUA	LOC108163788|XP_017154760.1|DMIR
OG0007906	LOC117579257|XP_034120935.1|DGUA	LOC108165600|XP_017157163.1|DMIR
OG0007907	LOC117589121|XP_034136693.1|DGUA	LOC108151063|XP_017134928.1|DMIR
OG0007908	LOC117589123|XP_034136695.1|DGUA	LOC108151064|XP_017134932.1|DMIR
OG0007909	LOC117591198|XP_034140229.1|DGUA	LOC108159721|XP_017148734.1|DMIR
OG0007910	LOC117580320|XP_034122707.1|DGUA	LOC108150922|XP_017134741.1|DMIR
OG0007911	LOC117586911|XP_034133151.1|DGUA	LOC108153219|XP_017138537.1|DMIR
OG0007912	LOC117586914|XP_034133153.1|DGUA	LOC108151055|XP_017134918.1|DMIR
OG0007913	LOC117586915|XP_034133154.1|DGUA	LOC108153221|XP_017138538.1|DMIR
OG0007914	LOC117587486|XP_034134119.1|DGUA	LOC108151006|XP_033242473.1|DMIR
OG0007915	LOC117589085|XP_034136611.1|DGUA	LOC108152625|XP_017137588.1|DMIR
OG0007916	LOC117587967|XP_034134867.1|DGUA	LOC108161121|XP_017150833.1|DMIR
OG0007917	LOC117591166|XP_034140181.1|DGUA	LOC108159281|XP_033254379.1|DMIR
OG0007918	LOC117578466|XP_034119889.1|DGUA	LOC108160390|XP_017149866.1|DMIR
OG0007919	LOC117588098|XP_034135063.1|DGUA	LOC108160464|XP_017149967.1|DMIR, LOC117192928|XP_033253549.1|DMIR
OG0007920	LOC117592547|XP_034142310.1|DGUA	LOC108160783|XP_017150476.1|DMIR
OG0007921	LOC117578892|XP_034120587.1|DGUA	LOC108158273|XP_017145998.1|DMIR
OG0007922	LOC117586063|XP_034131799.1|DGUA	LOC108156041|XP_017142795.1|DMIR
OG0007923	LOC117591193|XP_034140222.1|DGUA	LOC108162639|XP_017152955.1|DMIR
OG0007924	LOC117586767|XP_034132965.1|DGUA	LOC108159169|XP_017147690.1|DMIR, LOC117185794|XP_033252851.1|DMIR
OG0007925	LOC117578605|XP_034120091.1|DGUA	LOC108160405|XP_017149885.1|DMIR
OG0007926	LOC117587152|XP_034133552.1|DGUA	LOC108159978|XP_017149159.1|DMIR
OG0007927	LOC117587630|XP_034134383.1|DGUA	LOC108163174|XP_017153795.1|DMIR
OG0007928	LOC117584756|XP_034129746.1|DGUA	LOC108163454|XP_017154230.1|DMIR
OG0007929	LOC117584860|XP_034129895.1|DGUA	LOC108161906|XP_017151794.1|DMIR
OG0007930	LOC117590032|XP_034138232.1|DGUA	LOC117185786|XP_033246792.1|DMIR, LOC108158254|XP_033253697.1|DMIR
OG0007931	LOC117587914|XP_034134786.1|DGUA	LOC108161353|XP_017151084.1|DMIR
OG0007932	LOC117590963|XP_034139908.1|DGUA	LOC108161558|XP_017151335.1|DMIR
OG0007933	LOC117584936|XP_034129987.1|DGUA	LOC108155142|XP_017141285.1|DMIR
OG0007934	LOC117588022|XP_034134953.1|DGUA	LOC108162128|XP_017152196.1|DMIR
OG0007935	LOC117588052|XP_034134997.1|DGUA	LOC108162647|XP_017152966.1|DMIR
OG0007936	LOC117584291|XP_034129003.1|DGUA	LOC108161615|XP_017151404.1|DMIR
OG0007937	LOC117581933|XP_034125305.1|DGUA	LOC108162378|XP_017152584.1|DMIR
OG0007938	LOC117584783|XP_034129786.1|DGUA	LOC108160185|XP_017149502.1|DMIR
OG0007939	LOC117582264|XP_034125776.1|DGUA	LOC108162661|XP_017152990.1|DMIR
OG0007940	LOC117582259|XP_034125764.1|DGUA	LOC108162659|XP_033249967.1|DMIR
OG0007941	LOC117591340|XP_034140457.1|DGUA	LOC117188009|XP_033247015.1|DMIR
OG0007942	LOC117588655|XP_034135985.1|DGUA	LOC117186229|XP_033242557.1|DMIR
OG0007943	LOC117587971|XP_034134871.1|DGUA	LOC108161218|XP_033248814.1|DMIR
OG0007944	LOC117586908|XP_034133148.1|DGUA	LOC108151051|XP_017134915.1|DMIR
OG0007945	LOC117584080|XP_034128719.1|DGUA	LOC108162882|XP_017153323.2|DMIR
OG0007947	LOC117587818|XP_034134666.1|DGUA	LOC108163729|XP_017154675.1|DMIR
OG0007948	LOC117583977|XP_034128574.1|DGUA	LOC108162742|XP_033249261.1|DMIR
OG0007949	LOC117580823|XP_034123434.1|DGUA	LOC108161655|XP_017151447.1|DMIR
OG0007950	LOC117581792|XP_034125114.1|DGUA	LOC108161478|XP_017151236.1|DMIR
OG0007951	LOC117584678|XP_034129598.1|DGUA	LOC108162917|XP_017153386.1|DMIR
OG0007952	LOC117581967|XP_034125343.1|DGUA	LOC108163728|XP_017154674.1|DMIR
OG0007953	LOC117587663|XP_034134445.1|DGUA	LOC108161366|XP_017151099.1|DMIR
OG0007954	LOC117587858|XP_034134715.1|DGUA	LOC108163652|XP_017154560.1|DMIR
OG0007955	LOC117587905|XP_034134774.1|DGUA	LOC108162049|XP_017152067.1|DMIR
OG0007956	LOC117588036|XP_034134973.1|DGUA	LOC108162516|XP_017152786.1|DMIR
OG0007957	LOC117584751|XP_034129734.1|DGUA	LOC108164177|XP_017155282.1|DMIR
OG0007958	LOC117590420|XP_034138918.1|DGUA	LOC108154480|XP_017140273.1|DMIR
OG0007959	LOC117582020|XP_034125436.1|DGUA	LOC108161372|XP_017151108.1|DMIR
OG0007960	LOC117583955|XP_034128548.1|DGUA	LOC108163979|XP_017155029.1|DMIR
OG0007961	LOC117585438|XP_034130804.1|DGUA	LOC108157302|XP_017144792.1|DMIR
OG0007962	LOC117581384|XP_034124414.1|DGUA	LOC108155758|XP_017142293.1|DMIR
OG0007963	LOC117587730|XP_034134539.1|DGUA	LOC108162542|XP_017152813.1|DMIR
OG0007964	LOC117584623|XP_034129535.1|DGUA	LOC108162685|XP_017153022.1|DMIR
OG0007965	LOC117588027|XP_034134959.1|DGUA	LOC108162778|XP_017153163.1|DMIR
OG0007966	LOC117582115|XP_034125580.1|DGUA	LOC108162012|XP_017151992.1|DMIR
OG0007967	LOC117584113|XP_034128756.1|DGUA	LOC108162555|XP_017152837.2|DMIR
OG0007968	LOC117582398|XP_034125972.1|DGUA	LOC108161526|XP_017151293.1|DMIR
OG0007969	LOC117584512|XP_034129338.1|DGUA	LOC108163554|XP_017154406.2|DMIR
OG0007970	LOC117592149|XP_034141608.1|DGUA	LOC108158612|XP_017146577.1|DMIR, LOC117194136|XP_033254685.1|DMIR
OG0007971	LOC117588701|XP_034136041.1|DGUA	LOC108161463|XP_017151220.1|DMIR
OG0007972	LOC117588802|XP_034136212.1|DGUA	LOC108158262|XP_017145987.1|DMIR, LOC117191323|XP_033252114.1|DMIR
OG0007973	LOC117582013|XP_034125422.1|DGUA	LOC108162679|XP_017153012.1|DMIR
OG0007974	LOC117590957|XP_034139898.1|DGUA	LOC108165060|XP_017156599.1|DMIR
OG0007975	LOC117585864|XP_034131514.1|DGUA	LOC108155832|XP_017142431.1|DMIR
OG0007976	LOC117588484|XP_034135677.1|DGUA	LOC108152522|XP_017137412.2|DMIR
OG0007977	LOC117583856|XP_034128358.1|DGUA	LOC108162712|XP_017153062.2|DMIR
OG0007978	LOC117581889|XP_034125249.1|DGUA	LOC108163695|XP_017154617.1|DMIR
OG0007979	LOC117587833|XP_034134685.1|DGUA	LOC108163099|XP_033248520.1|DMIR
OG0007980	LOC117584086|XP_034128724.1|DGUA	LOC108163510|XP_017154330.1|DMIR
OG0007981	LOC117581631|XP_034124891.1|DGUA	LOC108164795|XP_017156208.1|DMIR
OG0007982	LOC117584273|XP_034128978.1|DGUA	LOC108162564|XP_017152850.1|DMIR
OG0007983	LOC117581981|XP_034125361.1|DGUA	LOC108163610|XP_017154488.1|DMIR
OG0007984	LOC117584629|XP_034129543.1|DGUA	LOC108163617|XP_017154502.1|DMIR
OG0007985	LOC117587602|XP_034134344.1|DGUA	LOC117189026|XP_033249791.1|DMIR
OG0007986	LOC117582386|XP_034125951.1|DGUA	LOC108163181|XP_017153807.1|DMIR
OG0007987	LOC117584643|XP_034129556.1|DGUA	LOC108161717|XP_017151525.1|DMIR
OG0007988	LOC117588157|XP_034135151.1|DGUA	LOC108162003|XP_017151975.1|DMIR
OG0007989	LOC117584494|XP_034129313.1|DGUA	LOC108162513|XP_017152780.1|DMIR
OG0007990	LOC117584417|XP_034129172.1|DGUA	LOC108163736|XP_017154684.1|DMIR
OG0007991	LOC117582566|XP_034126294.1|DGUA	LOC108163472|XP_017154262.1|DMIR
OG0007992	LOC117588093|XP_034135055.1|DGUA	LOC108162096|XP_017152147.1|DMIR
OG0007993	LOC117583701|XP_034128074.1|DGUA	LOC108154779|XP_017140652.1|DMIR
OG0007994	LOC117587845|XP_034134701.1|DGUA	LOC108162601|XP_017152909.1|DMIR
OG0007995	LOC117584160|XP_034128812.1|DGUA	LOC108163907|XP_017154923.1|DMIR
OG0007996	LOC117588777|XP_034136158.1|DGUA	LOC108164971|XP_017156472.1|DMIR
OG0007997	LOC117579314|XP_034121019.1|DGUA	LOC108152647|XP_017137626.1|DMIR
OG0007998	LOC117582036|XP_034125469.1|DGUA	LOC108162902|XP_017153361.1|DMIR
OG0007999	LOC117584392|XP_034129140.1|DGUA	LOC108163287|XP_017153976.1|DMIR
OG0008000	LOC117584809|XP_034129820.1|DGUA	LOC108163576|XP_033248949.1|DMIR
OG0008001	LOC117583996|XP_034128615.1|DGUA	LOC108163371|XP_017154112.1|DMIR
OG0008002	LOC117582633|XP_034126402.1|DGUA	LOC108161815|XP_017151664.1|DMIR
OG0008003	LOC117584000|XP_034128620.1|DGUA	LOC108163372|XP_017154113.2|DMIR
OG0008004	LOC117590549|XP_034139179.1|DGUA	LOC108162739|XP_017153113.1|DMIR
OG0008005	LOC117590864|XP_034139770.1|DGUA	LOC108157844|XP_017145548.1|DMIR
OG0008006	LOC117588760|XP_034136132.1|DGUA	LOC108164628|XP_017155962.1|DMIR
OG0008007	LOC117581619|XP_034124873.1|DGUA	LOC108164598|XP_017155926.1|DMIR
OG0008008	LOC117579556|XP_034121367.1|DGUA	LOC108151420|XP_017135500.1|DMIR
OG0008009	LOC117580755|XP_034123341.1|DGUA	LOC108152835|XP_017137932.1|DMIR
OG0008010	LOC117588375|XP_034135484.1|DGUA	LOC108163688|XP_017154611.1|DMIR
OG0008011	LOC117591330|XP_034140445.1|DGUA	LOC108160889|XP_017150647.2|DMIR, LOC117187973|XP_033246909.1|DMIR
OG0008012	LOC117578620|XP_034120113.1|DGUA	LOC108158490|XP_017146289.1|DMIR
OG0008013	LOC117592367|XP_034141961.1|DGUA	LOC108159572|XP_017148504.1|DMIR
OG0008014	LOC117586022|XP_034131748.1|DGUA	LOC108156993|XP_017144275.1|DMIR
OG0008015	LOC117579906|XP_034121933.1|DGUA	LOC108152797|XP_017137872.1|DMIR
OG0008016	LOC117579917|XP_034121947.1|DGUA	LOC108152798|XP_017137873.1|DMIR
OG0008017	LOC117590929|XP_034139859.1|DGUA	LOC108153483|XP_017139011.1|DMIR
OG0008018	LOC117588666|XP_034135999.1|DGUA	LOC108152805|XP_033243628.1|DMIR
OG0008019	LOC117588753|XP_034136122.1|DGUA	LOC108165036|XP_017156561.1|DMIR
OG0008020	LOC117586201|XP_034132026.1|DGUA	LOC108156811|XP_017143994.1|DMIR
OG0008021	LOC117590408|XP_034138897.1|DGUA	LOC108164556|XP_017155862.1|DMIR
OG0008022	LOC117583738|XP_034128145.1|DGUA	LOC108154352|XP_017140106.2|DMIR
OG0008023	LOC117591052|XP_034140041.1|DGUA	LOC108164646|XP_033247791.1|DMIR
OG0008024	LOC117588671|XP_034136005.1|DGUA	LOC108153656|XP_017139253.1|DMIR
OG0008025	LOC117588294|XP_034135366.1|DGUA	LOC108152847|XP_017137953.1|DMIR
OG0008026	LOC117588574|XP_034135861.1|DGUA	LOC108164913|XP_017156388.1|DMIR
OG0008027	LOC117581306|XP_034124240.1|DGUA	LOC108164782|XP_017156192.1|DMIR
OG0008028	LOC117586094|XP_034131841.1|DGUA	LOC108156604|XP_017143634.1|DMIR
OG0008029	LOC117585452|XP_034130826.1|DGUA	LOC108154845|XP_017140751.1|DMIR
OG0008030	LOC117586233|XP_034132060.1|DGUA	LOC108154103|XP_017139714.1|DMIR
OG0008031	LOC117584581|XP_034129448.1|DGUA	LOC108162860|XP_017153298.1|DMIR
OG0008032	LOC117583729|XP_034128136.1|DGUA	LOC108154785|XP_017140661.1|DMIR
OG0008033	LOC117586269|XP_034132103.1|DGUA	LOC108155840|XP_017142440.1|DMIR
OG0008034	LOC117586031|XP_034131757.1|DGUA	LOC108156038|XP_017142780.1|DMIR
OG0008035	LOC117590244|XP_034138606.1|DGUA	LOC108165194|XP_017156753.1|DMIR
OG0008036	LOC117586320|XP_034132200.1|DGUA	LOC108156975|XP_017144255.1|DMIR
OG0008037	LOC117586316|XP_034132194.1|DGUA	LOC108155045|XP_017141107.1|DMIR
OG0008038	LOC117591383|XP_034140518.1|DGUA	LOC108151900|XP_017136302.1|DMIR
OG0008039	LOC117585767|XP_034131339.1|DGUA	LOC108154859|XP_017140775.1|DMIR
OG0008040	LOC117583674|XP_034128033.1|DGUA	LOC108154641|XP_017140459.1|DMIR
OG0008041	LOC117590358|XP_034138786.1|DGUA	LOC108164745|XP_017156131.1|DMIR
OG0008042	LOC117582774|XP_034126635.1|DGUA	LOC108154003|XP_017139586.2|DMIR
OG0008043	LOC117580891|XP_034123534.1|DGUA	LOC108161764|XP_017151590.1|DMIR
OG0008044	LOC117591150|XP_034140152.1|DGUA	LOC108152354|XP_017137127.1|DMIR
OG0008045	LOC117581169|XP_034124002.1|DGUA	LOC108164636|XP_017155971.1|DMIR
OG0008046	LOC117585322|XP_034130649.1|DGUA	LOC108156900|XP_017144131.1|DMIR
OG0008047	LOC117585625|XP_034131081.1|DGUA	LOC108156605|XP_017143636.1|DMIR
OG0008048	LOC117585089|XP_034130248.1|DGUA	LOC108154860|XP_017140776.1|DMIR
OG0008049	LOC117585621|XP_034131076.1|DGUA	LOC108155681|XP_017142138.1|DMIR
OG0008050	LOC117584901|XP_034129931.1|DGUA	LOC108156131|XP_017142933.1|DMIR
OG0008051	LOC117583580|XP_034127852.1|DGUA	LOC108155655|XP_017142097.1|DMIR
OG0008052	LOC117586476|XP_034132460.1|DGUA	LOC108156281|XP_017143144.1|DMIR
OG0008053	LOC117590101|XP_034138337.1|DGUA	LOC108156729|XP_017143873.1|DMIR
OG0008054	LOC117581539|XP_034124744.1|DGUA	LOC108164732|XP_017156117.1|DMIR
OG0008055	LOC117588601|XP_034135901.1|DGUA	LOC108164601|XP_017155928.1|DMIR
OG0008056	LOC117588557|XP_034135833.1|DGUA	LOC108151467|XP_017135581.1|DMIR
OG0008057	LOC117585164|XP_034130395.1|DGUA	LOC108156354|XP_017143244.1|DMIR
OG0008058	LOC117583785|XP_034128254.1|DGUA	LOC108155040|XP_017141094.1|DMIR
OG0008059	LOC117586684|XP_034132829.1|DGUA	LOC108155148|XP_017141298.1|DMIR
OG0008060	LOC117585139|XP_034130358.1|DGUA	LOC108154219|XP_017139934.1|DMIR
OG0008061	LOC117591167|XP_034140177.1|DGUA	LOC108156007|XP_017142704.1|DMIR
OG0008062	LOC117580991|XP_034123680.1|DGUA	LOC108162819|XP_017153228.1|DMIR
OG0008063	LOC117582776|XP_034126637.1|DGUA	LOC108156913|XP_017144150.1|DMIR
OG0008064	LOC117591425|XP_034140576.1|DGUA	LOC108160701|XP_017150348.1|DMIR
OG0008065	LOC117590842|XP_034139726.1|DGUA	LOC108165469|XP_017157009.1|DMIR
OG0008066	LOC117580630|XP_034123106.1|DGUA	LOC108159467|XP_017148278.1|DMIR
OG0008067	LOC117590399|XP_034138885.1|DGUA	LOC108161369|XP_017151106.1|DMIR
OG0008068	LOC117590353|XP_034138779.1|DGUA	LOC108165037|XP_017156563.1|DMIR
OG0008069	LOC117582764|XP_034126619.1|DGUA	LOC108156527|XP_033244526.1|DMIR
OG0008070	LOC117585090|XP_034130249.1|DGUA	LOC108154864|XP_033244148.1|DMIR
OG0008071	LOC117580825|XP_034123437.1|DGUA	LOC108161671|XP_017151467.1|DMIR
OG0008072	LOC117591521|XP_034140707.1|DGUA	LOC108157493|XP_017145083.1|DMIR
OG0008073	LOC117588638|XP_034135957.1|DGUA	LOC108165012|XP_017156537.1|DMIR
OG0008074	LOC117588377|XP_034135489.1|DGUA	LOC108164670|XP_017156011.1|DMIR
OG0008075	LOC117592627|XP_034142454.1|DGUA	LOC108158017|XP_017145649.1|DMIR
OG0008076	LOC117581594|XP_034124841.1|DGUA	LOC108155398|XP_017141684.1|DMIR
OG0008077	LOC117585475|XP_034130858.1|DGUA	LOC108156949|XP_017144207.1|DMIR
OG0008078	LOC117588793|XP_034136191.1|DGUA	LOC108164752|XP_017156141.1|DMIR
OG0008079	LOC117580831|XP_034123454.1|DGUA	LOC108165165|XP_017156726.1|DMIR
OG0008080	LOC117581251|XP_034124145.1|DGUA	LOC108164642|XP_017155981.1|DMIR
OG0008081	LOC117581338|XP_034124352.1|DGUA	LOC108152381|XP_017137164.1|DMIR
OG0008082	LOC117583039|XP_034127092.1|DGUA	LOC108157571|XP_017145181.1|DMIR
OG0008083	LOC117584984|XP_034130084.1|DGUA	LOC108154748|XP_017140610.1|DMIR
OG0008084	LOC117585173|XP_034130405.1|DGUA	LOC108155547|XP_017141915.1|DMIR
OG0008085	LOC117583240|XP_034127353.1|DGUA	LOC108154561|XP_017140351.1|DMIR
OG0008086	LOC117585184|XP_034130419.1|DGUA	LOC108154742|XP_017140601.1|DMIR
OG0008087	LOC117580855|XP_034123493.1|DGUA	LOC108155680|XP_017142139.1|DMIR
OG0008088	LOC117588284|XP_034135352.1|DGUA	LOC108161517|XP_017151287.1|DMIR
OG0008089	LOC117586947|XP_034133208.1|DGUA	LOC108151203|XP_017135166.1|DMIR
OG0008090	LOC117590732|XP_034139531.1|DGUA	LOC108152661|XP_017137646.1|DMIR
OG0008091	LOC117585596|XP_034131031.1|DGUA	LOC108154883|XP_017140816.1|DMIR
OG0008092	LOC117586205|XP_034132033.1|DGUA	LOC108155945|XP_033244332.1|DMIR
OG0008093	LOC117580670|XP_034123172.1|DGUA	LOC108156531|XP_017143530.1|DMIR
OG0008094	LOC117581687|XP_034124954.1|DGUA	LOC108163739|XP_017154687.1|DMIR
OG0008095	LOC117590183|XP_034138481.1|DGUA	LOC108155466|XP_017141776.1|DMIR
OG0008096	LOC117590975|XP_034139938.1|DGUA	LOC108153519|XP_017139070.1|DMIR
OG0008097	LOC117590460|XP_034138987.1|DGUA	LOC108164404|XP_017155558.1|DMIR
OG0008098	LOC117580055|XP_034122184.1|DGUA	LOC108153581|XP_017139150.1|DMIR
OG0008099	LOC117586949|XP_034133210.1|DGUA	LOC108151623|XP_017135811.1|DMIR
OG0008100	LOC117584910|XP_034129944.1|DGUA	LOC108156300|XP_017143172.1|DMIR
OG0008101	LOC117590415|XP_034138905.1|DGUA	LOC108154463|XP_017140226.1|DMIR
OG0008102	LOC117586471|XP_034132451.1|DGUA	LOC108155418|XP_017141707.1|DMIR
OG0008103	LOC117590341|XP_034138731.1|DGUA	LOC108157256|XP_017144726.1|DMIR
OG0008104	LOC117591261|XP_034140339.1|DGUA	LOC108151038|XP_017134895.1|DMIR
OG0008105	LOC117589913|XP_034138078.1|DGUA	LOC108155380|XP_017141643.1|DMIR
OG0008106	LOC117589423|XP_034137249.1|DGUA	LOC108153011|XP_017138247.1|DMIR
OG0008107	LOC117590133|XP_034138396.1|DGUA	LOC108155224|XP_017141397.1|DMIR
OG0008108	LOC117581535|XP_034124741.1|DGUA	LOC108164689|XP_017156051.1|DMIR
OG0008109	LOC117581164|XP_034123997.1|DGUA	LOC108155204|XP_017141375.1|DMIR
OG0008110	LOC117591172|XP_034140188.1|DGUA	LOC108165127|XP_017156680.1|DMIR
OG0008111	LOC117590823|XP_034139684.1|DGUA	LOC108163671|XP_017154589.1|DMIR
OG0008112	LOC117581105|XP_034123887.1|DGUA	LOC108163645|XP_033253279.1|DMIR
OG0008113	LOC117591035|XP_034140020.1|DGUA	LOC108153143|XP_017138434.1|DMIR
OG0008114	LOC117591034|XP_034140019.1|DGUA	LOC108153142|XP_017138433.1|DMIR
OG0008115	LOC117590548|XP_034139177.1|DGUA	LOC108159648|XP_017148607.1|DMIR
OG0008116	LOC117590516|XP_034139111.1|DGUA	LOC108162590|XP_033242060.1|DMIR
OG0008117	LOC117580676|XP_034123181.1|DGUA	LOC108154090|XP_017139694.1|DMIR
OG0008118	LOC117590831|XP_034139699.1|DGUA	LOC108151009|XP_017134859.1|DMIR
OG0008119	LOC117588758|XP_034136129.1|DGUA	LOC108153481|XP_017139013.1|DMIR
OG0008120	LOC117591007|XP_034139980.1|DGUA	LOC108153337|XP_017138765.1|DMIR
