Orthogroup	DGUA.longest_only	SLEB.longest_only
OG0010353	LOC117581175|XP_034124009.1|DGUA	LOC115633385|XP_030386689.1|SLEB
OG0010354	LOC117581584|XP_034124826.1|DGUA	LOC115629163|XP_030381397.1|SLEB
OG0010355	LOC117580788|XP_034123375.1|DGUA	LOC115627387|XP_030378900.1|SLEB
OG0010357	LOC117588371|XP_034135478.1|DGUA	LOC115630088|XP_030382575.1|SLEB
OG0010358	LOC117581352|XP_034124375.1|DGUA	LOC115633426|XP_030386746.1|SLEB
OG0010359	LOC117590784|XP_034139624.1|DGUA	LOC115627935|XP_030379688.1|SLEB
OG0010360	LOC117590702|XP_034139492.1|DGUA	LOC115627945|XP_030379698.1|SLEB
OG0010361	LOC117590697|XP_034139489.1|DGUA	LOC115627908|XP_030379663.1|SLEB
OG0010362	LOC117590731|XP_034139530.1|DGUA	LOC115627233|XP_030378715.1|SLEB
OG0010363	LOC117581345|XP_034124363.1|DGUA	LOC115633406|XP_030386709.1|SLEB
OG0010364	LOC117590354|XP_034138780.1|DGUA	LOC115627993|XP_030379749.1|SLEB
OG0010365	LOC117581252|XP_034124147.1|DGUA	LOC115627946|XP_030379699.1|SLEB
OG0010367	LOC117588603|XP_034135903.1|DGUA	LOC115627372|XP_030378884.1|SLEB
OG0010368	LOC117588610|XP_034135911.1|DGUA	LOC115627368|XP_030378880.1|SLEB
OG0010369	LOC117590247|XP_034138611.1|DGUA	LOC115633219|XP_030386468.1|SLEB
OG0010370	LOC117580776|XP_034123363.1|DGUA	LOC115627882|XP_030379628.1|SLEB
OG0010371	LOC117581284|XP_034124199.1|DGUA	LOC115629648|XP_030382019.1|SLEB
OG0010372	LOC117588693|XP_034136032.1|DGUA	LOC115627398|XP_030378913.1|SLEB
OG0010373	LOC117588362|XP_034135468.1|DGUA	LOC115627403|XP_030378917.1|SLEB
OG0010374	LOC117590952|XP_034139891.1|DGUA	LOC115629204|XP_030381463.1|SLEB
OG0010375	LOC117590953|XP_034139892.1|DGUA	LOC115629160|XP_030381393.1|SLEB
OG0010376	LOC117581303|XP_034124235.1|DGUA	LOC115626777|XP_030378103.1|SLEB
OG0010377	LOC117580860|XP_034123499.1|DGUA	LOC115628943|XP_030381076.1|SLEB
OG0010378	LOC117580781|XP_034123368.1|DGUA	LOC115629814|XP_030382242.1|SLEB
OG0010379	LOC117588596|XP_034135892.1|DGUA	LOC115633242|XP_030386497.1|SLEB
OG0010380	LOC117580794|XP_034123380.1|DGUA	LOC115629359|XP_030381671.1|SLEB
OG0010381	LOC117581367|XP_034124393.1|DGUA	LOC115632808|XP_030385920.1|SLEB
OG0010382	LOC117580898|XP_034123549.1|DGUA	LOC115629381|XP_030381695.1|SLEB
OG0010383	LOC117580829|XP_034123441.1|DGUA	LOC115629370|XP_030381688.1|SLEB
OG0010384	LOC117590773|XP_034139612.1|DGUA	LOC115626792|XP_030378117.1|SLEB
OG0010385	LOC117591309|XP_034140406.1|DGUA	LOC115626488|XP_030377733.1|SLEB
OG0010386	LOC117590917|XP_034139840.1|DGUA	LOC115626380|XP_030377597.1|SLEB
OG0010387	LOC117590905|XP_034139826.1|DGUA	LOC115626414|XP_030377641.1|SLEB
OG0010388	LOC117588192|XP_034135205.1|DGUA	LOC115626064|XP_030377177.1|SLEB
OG0010389	LOC117588189|XP_034135200.1|DGUA	LOC115621864|XP_030371545.1|SLEB
OG0010390	LOC117584636|XP_034129552.1|DGUA	LOC115625736|XP_030376749.1|SLEB
OG0010391	LOC117584624|XP_034129536.1|DGUA	LOC115625794|XP_030376830.1|SLEB
OG0010393	LOC117584310|XP_034129027.1|DGUA	LOC115626594|XP_030377837.1|SLEB
OG0010394	LOC117584519|XP_034129355.1|DGUA	LOC115625979|XP_030377085.1|SLEB
OG0010395	LOC117588159|XP_034135158.1|DGUA	LOC115625398|XP_030376297.1|SLEB
OG0010396	LOC117583921|XP_034128491.1|DGUA	LOC115626552|XP_030377790.1|SLEB
OG0010397	LOC117584635|XP_034129551.1|DGUA	LOC115626548|XP_030377785.1|SLEB
OG0010399	LOC117587538|XP_034134233.1|DGUA	LOC115626609|XP_030377862.1|SLEB
OG0010400	LOC117587813|XP_034134660.1|DGUA	LOC115626538|XP_030377778.1|SLEB
OG0010401	LOC117587808|XP_034134653.1|DGUA	LOC115626421|XP_030377650.1|SLEB
OG0010402	LOC117587713|XP_034134507.1|DGUA	LOC115625825|XP_030376875.1|SLEB
OG0010403	LOC117587710|XP_034134505.1|DGUA	LOC115625649|XP_030376637.1|SLEB
OG0010404	LOC117587874|XP_034134743.1|DGUA	LOC115629089|XP_030381262.1|SLEB, LOC115629027|XP_030381185.1|SLEB
OG0010405	LOC117587875|XP_034134744.1|DGUA	LOC115629086|XP_030381260.1|SLEB, LOC115629001|XP_030381147.1|SLEB
OG0010406	LOC117587877|XP_034134745.1|DGUA	LOC115629005|XP_030381153.1|SLEB
OG0010407	LOC117587703|XP_034134491.1|DGUA	LOC115626093|XP_030377205.1|SLEB
OG0010409	LOC117584254|XP_034128949.1|DGUA	LOC115629993|XP_030382479.1|SLEB
OG0010411	LOC117581797|XP_034125129.1|DGUA	LOC115631724|XP_030384419.1|SLEB
OG0010412	LOC117581948|XP_034125321.1|DGUA	LOC115630794|XP_030383312.1|SLEB
OG0010413	LOC117581953|XP_034125327.1|DGUA	LOC115631839|XP_030384541.1|SLEB
OG0010414	LOC117581986|XP_034125369.1|DGUA	LOC115631847|XP_030384551.1|SLEB
OG0010415	LOC117584459|XP_034129266.1|DGUA	LOC115631275|XP_030383846.1|SLEB
OG0010416	LOC117584163|XP_034128818.1|DGUA	LOC115631824|XP_030384524.1|SLEB
OG0010417	LOC117584213|XP_034128873.1|DGUA	LOC115631322|XP_030383901.1|SLEB
OG0010418	LOC117584223|XP_034128895.1|DGUA	LOC115631639|XP_030384307.1|SLEB
OG0010419	LOC117584463|XP_034129271.1|DGUA	LOC115630533|XP_030382997.1|SLEB
OG0010421	LOC117582075|XP_034125523.1|DGUA	LOC115631269|XP_030383841.1|SLEB
OG0010422	LOC117584446|XP_034129254.1|DGUA	LOC115631189|XP_030383740.1|SLEB
OG0010423	LOC117587681|XP_034134464.1|DGUA	LOC115621593|XP_030371144.1|SLEB
OG0010424	LOC117584395|XP_034129143.1|DGUA	LOC115628603|XP_030380647.1|SLEB
OG0010425	LOC117582005|XP_034125391.1|DGUA	LOC115630777|XP_030383292.1|SLEB
OG0010426	LOC117581902|XP_034125261.1|DGUA	LOC115630726|XP_030383241.1|SLEB
OG0010427	LOC117584400|XP_034129154.1|DGUA	LOC115628610|XP_030380653.1|SLEB
OG0010428	LOC117584835|XP_034129856.1|DGUA	LOC115628590|XP_030380633.1|SLEB
OG0010429	LOC117581695|XP_034124963.1|DGUA	LOC115632058|XP_030384895.1|SLEB
OG0010430	LOC117582116|XP_034125581.1|DGUA	LOC115631863|XP_030384572.1|SLEB
OG0010431	LOC117581995|XP_034125382.1|DGUA	LOC115631295|XP_030383870.1|SLEB
OG0010432	LOC117581996|XP_034125383.1|DGUA	LOC115631512|XP_030384139.1|SLEB
OG0010433	LOC117582613|XP_034126378.1|DGUA	LOC115631297|XP_030383872.1|SLEB
OG0010434	LOC117582528|XP_034126220.1|DGUA	LOC115631265|XP_030383837.1|SLEB
OG0010435	LOC117584772|XP_034129765.1|DGUA	LOC115631426|XP_030384016.1|SLEB
OG0010436	LOC117582118|XP_034125585.1|DGUA	LOC115631340|XP_030383917.1|SLEB
OG0010437	LOC117584342|XP_034129065.1|DGUA	LOC115625865|XP_030376936.1|SLEB
OG0010438	LOC117579448|XP_034121228.1|DGUA	LOC115626112|XP_030377226.1|SLEB
OG0010439	LOC117591069|XP_034140062.1|DGUA	LOC115626002|XP_030377107.1|SLEB
OG0010440	LOC117584218|XP_034128888.1|DGUA	LOC115630783|XP_030383299.1|SLEB
OG0010441	LOC117584468|XP_034129280.1|DGUA	LOC115630492|XP_030382938.1|SLEB
OG0010442	LOC117586399|XP_034132322.1|DGUA	LOC115633679|XP_030386993.1|SLEB
OG0010443	LOC117584108|XP_034128747.1|DGUA	LOC115631841|XP_030384544.1|SLEB
OG0010444	LOC117584130|XP_034128774.1|DGUA	LOC115631823|XP_030384523.1|SLEB
OG0010445	LOC117584101|XP_034128741.1|DGUA	LOC115630523|XP_030382987.1|SLEB
OG0010446	LOC117581884|XP_034125241.1|DGUA	LOC115628562|XP_030380584.1|SLEB
OG0010447	LOC117589291|XP_034136972.1|DGUA	LOC115622975|XP_030372987.1|SLEB
OG0010448	LOC117580406|XP_034122844.1|DGUA	LOC115622668|XP_030372543.1|SLEB
OG0010449	LOC117579207|XP_034120867.1|DGUA	LOC115632954|XP_030386114.1|SLEB
OG0010450	LOC117587200|XP_034133635.1|DGUA	LOC115622422|XP_030372217.1|SLEB
OG0010451	LOC117587400|XP_034133947.1|DGUA	LOC115622845|XP_030372786.1|SLEB
OG0010452	LOC117579275|XP_034120962.1|DGUA	LOC115622916|XP_030372900.1|SLEB
OG0010453	LOC117579273|XP_034120959.1|DGUA	LOC115622640|XP_030372507.1|SLEB
OG0010454	LOC117588871|XP_034136269.1|DGUA	LOC115633010|XP_030386195.1|SLEB
OG0010455	LOC117580337|XP_034122732.1|DGUA	LOC115624817|XP_030375523.1|SLEB
OG0010456	LOC117589190|XP_034136807.1|DGUA	LOC115632922|XP_030386074.1|SLEB
OG0010457	LOC117579464|XP_034121243.1|DGUA	LOC115622524|XP_030372348.1|SLEB
OG0010458	LOC117579560|XP_034121372.1|DGUA	LOC115622526|XP_030372349.1|SLEB
OG0010459	LOC117579682|XP_034121561.1|DGUA	LOC115622532|XP_030372355.1|SLEB
OG0010460	LOC117579686|XP_034121564.1|DGUA	LOC115632801|XP_030385912.1|SLEB
OG0010461	LOC117579542|XP_034121351.1|DGUA	LOC115623024|XP_030373063.1|SLEB
OG0010462	LOC117588997|XP_034136496.1|DGUA	LOC115632208|XP_030385120.1|SLEB
OG0010463	LOC117588969|XP_034136448.1|DGUA	LOC115632612|XP_030385699.1|SLEB
OG0010464	LOC117588946|XP_034136416.1|DGUA	LOC115632614|XP_030385701.1|SLEB
OG0010465	LOC117588964|XP_034136443.1|DGUA	LOC115632897|XP_030386048.1|SLEB
OG0010466	LOC117588934|XP_034136402.1|DGUA	LOC115632912|XP_030386061.1|SLEB
OG0010467	LOC117588955|XP_034136433.1|DGUA	LOC115632834|XP_030385949.1|SLEB
OG0010468	LOC117580512|XP_034122995.1|DGUA	LOC115632662|XP_030385755.1|SLEB
OG0010469	LOC117579800|XP_034121765.1|DGUA	LOC115628412|XP_030380360.1|SLEB
OG0010470	LOC117589273|XP_034136955.1|DGUA	LOC115632796|XP_030385908.1|SLEB
OG0010471	LOC117589442|XP_034137272.1|DGUA	LOC115632812|XP_030385923.1|SLEB
OG0010472	LOC117589137|XP_034136713.1|DGUA	LOC115623171|XP_030373248.1|SLEB
OG0010473	LOC117579429|XP_034121202.1|DGUA	LOC115622340|XP_030372112.1|SLEB
OG0010474	LOC117587344|XP_034133875.1|DGUA	LOC115633052|XP_030386258.1|SLEB
OG0010475	LOC117587155|XP_034133551.1|DGUA	LOC115622954|XP_030372954.1|SLEB
OG0010476	LOC117580290|XP_034122655.1|DGUA	LOC115632760|XP_030385869.1|SLEB, LOC115632915|XP_030386066.1|SLEB
OG0010477	LOC117587202|XP_034133638.1|DGUA	LOC115632974|XP_030386144.1|SLEB
OG0010478	LOC117579561|XP_034121373.1|DGUA	LOC115628417|XP_030380365.1|SLEB
OG0010479	LOC117579855|XP_034121857.1|DGUA	LOC115628336|XP_030380260.1|SLEB
OG0010480	LOC117589048|XP_034136566.1|DGUA	LOC115632959|XP_030386119.1|SLEB
OG0010481	LOC117587384|XP_034133928.1|DGUA	LOC115632341|XP_030385306.1|SLEB
OG0010482	LOC117589371|XP_034137173.1|DGUA	LOC115632399|XP_030385393.1|SLEB
OG0010483	LOC117579937|XP_034121983.1|DGUA	LOC115632554|XP_030385629.1|SLEB
OG0010484	LOC117589031|XP_034136550.1|DGUA	LOC115632859|XP_030385980.1|SLEB
OG0010485	LOC117580565|XP_034123057.1|DGUA	LOC115622820|XP_030372755.1|SLEB
OG0010486	LOC117579154|XP_034120804.1|DGUA	LOC115624920|XP_030375630.1|SLEB
OG0010487	LOC117580398|XP_034122835.1|DGUA	LOC115623287|XP_030373431.1|SLEB
OG0010488	LOC117579191|XP_034120850.1|DGUA	LOC115632257|XP_030385190.1|SLEB
OG0010489	LOC117579225|XP_034120890.1|DGUA	LOC115632938|XP_030386093.1|SLEB
OG0010490	LOC117588390|XP_034135533.1|DGUA	LOC115634607|XP_030388316.1|SLEB
OG0010491	LOC117592650|XP_034142485.1|DGUA	LOC115624893|XP_030375601.1|SLEB
OG0010492	LOC117579371|XP_034121129.1|DGUA	LOC115634260|XP_030387714.1|SLEB
OG0010493	LOC117579206|XP_034120866.1|DGUA	LOC115622991|XP_030373011.1|SLEB
OG0010494	LOC117579379|XP_034121143.1|DGUA	LOC115622201|XP_030371956.1|SLEB
OG0010495	LOC117580108|XP_034122272.1|DGUA	LOC115622283|XP_030372045.1|SLEB
OG0010496	LOC117579072|XP_034120667.1|DGUA	LOC115624040|XP_030374481.1|SLEB
OG0010497	LOC117580484|XP_034122957.1|DGUA	LOC115634065|XP_030387474.1|SLEB
OG0010498	LOC117588674|XP_034136012.1|DGUA	LOC115634171|XP_030387614.1|SLEB
OG0010499	LOC117582291|XP_034125822.1|DGUA	LOC115634406|XP_030387961.1|SLEB
OG0010500	LOC117592497|XP_034142233.1|DGUA	LOC115634682|XP_030388401.1|SLEB
OG0010501	LOC117592558|XP_034142324.1|DGUA	LOC115634741|XP_030388489.1|SLEB
OG0010502	LOC117580490|XP_034122969.1|DGUA	LOC115623183|XP_030373263.1|SLEB
OG0010503	LOC117582591|XP_034126343.1|DGUA	LOC115634790|XP_030388558.1|SLEB
OG0010504	LOC117591938|XP_034141237.1|DGUA	LOC115628750|XP_030380823.1|SLEB
OG0010506	LOC117578454|XP_034119870.1|DGUA	LOC115621278|XP_030370744.1|SLEB
OG0010507	LOC117587313|XP_034133833.1|DGUA	LOC115634228|XP_030387679.1|SLEB
OG0010508	LOC117579646|XP_034121521.1|DGUA	LOC115634434|XP_030388001.1|SLEB
OG0010509	LOC117591908|XP_034141190.1|DGUA	LOC115634399|XP_030387950.1|SLEB
OG0010510	LOC117583638|XP_034127980.1|DGUA	LOC115634315|XP_030387835.1|SLEB
OG0010511	LOC117592565|XP_034142336.1|DGUA	LOC115629765|XP_030382216.1|SLEB
OG0010512	LOC117587266|XP_034133735.1|DGUA	LOC115627644|XP_030379241.1|SLEB
OG0010513	LOC117583627|XP_034127970.1|DGUA	LOC115634102|XP_030387518.1|SLEB
OG0010514	LOC117582185|XP_034125682.1|DGUA	LOC115623181|XP_030373266.1|SLEB
OG0010515	LOC117592700|XP_034142557.1|DGUA	LOC115634030|XP_030387426.1|SLEB
OG0010516	LOC117582330|XP_034125874.1|DGUA	LOC115634518|XP_030388145.1|SLEB
OG0010517	LOC117590388|XP_034138866.1|DGUA	LOC115634249|XP_030387704.1|SLEB
OG0010518	LOC117589858|XP_034138017.1|DGUA	LOC115634179|XP_030387628.1|SLEB
OG0010519	LOC117592110|XP_034141523.1|DGUA	LOC115624693|XP_030375366.1|SLEB
OG0010521	LOC117583835|XP_034128328.1|DGUA	LOC115633926|XP_030387302.1|SLEB
OG0010522	LOC117592307|XP_034141872.1|DGUA	LOC115633958|XP_030387336.1|SLEB
OG0010523	LOC117592305|XP_034141870.1|DGUA	LOC115624064|XP_030374513.1|SLEB
OG0010524	LOC117590747|XP_034139551.1|DGUA	LOC115624527|XP_030375107.1|SLEB
OG0010525	LOC117592452|XP_034142107.1|DGUA	LOC115634595|XP_030388288.1|SLEB
OG0010526	LOC117583898|XP_034128462.1|DGUA	LOC115634398|XP_030387949.1|SLEB
OG0010527	LOC117592641|XP_034142475.1|DGUA	LOC115634617|XP_030388325.1|SLEB
OG0010528	LOC117590760|XP_034139596.1|DGUA	LOC115634374|XP_030387912.1|SLEB
OG0010530	LOC117580123|XP_034122349.1|DGUA	LOC115630251|XP_030382652.1|SLEB
OG0010531	LOC117585549|XP_034130961.1|DGUA	LOC115621061|XP_030370445.1|SLEB
OG0010533	LOC117580370|XP_034122790.1|DGUA	LOC115622635|XP_030372502.1|SLEB
OG0010534	LOC117585105|XP_034130275.1|DGUA	LOC115624303|XP_030374786.1|SLEB
OG0010536	LOC117586122|XP_034131877.1|DGUA	LOC115623800|XP_030374202.1|SLEB
OG0010537	LOC117586128|XP_034131884.1|DGUA	LOC115624129|XP_030374585.1|SLEB
OG0010538	LOC117586715|XP_034132884.1|DGUA	LOC115625098|XP_030375856.1|SLEB
OG0010539	LOC117586386|XP_034132308.1|DGUA	LOC115625063|XP_030375797.1|SLEB
OG0010540	LOC117583294|XP_034127423.1|DGUA	LOC115621560|XP_030371093.1|SLEB
OG0010541	LOC117579839|XP_034121827.1|DGUA	LOC115627243|XP_030378765.1|SLEB
OG0010542	LOC117583006|XP_034127048.1|DGUA	LOC115622006|XP_030371721.1|SLEB
OG0010543	LOC117591462|XP_034140630.1|DGUA	LOC115621194|XP_030370630.1|SLEB
OG0010544	LOC117589513|XP_034137391.1|DGUA	LOC115621531|XP_030371056.1|SLEB
OG0010545	LOC117589577|XP_034137524.1|DGUA	LOC115621001|XP_030370382.1|SLEB
OG0010546	LOC117585021|XP_034130153.1|DGUA	LOC115620494|XP_030369597.1|SLEB
OG0010547	LOC117585023|XP_034130155.1|DGUA	LOC115621410|XP_030370917.1|SLEB
OG0010548	LOC117583228|XP_034127338.1|DGUA	LOC115620359|XP_030369423.1|SLEB
OG0010549	LOC117585759|XP_034131306.1|DGUA	LOC115620848|XP_030370151.1|SLEB
OG0010550	LOC117584967|XP_034130056.1|DGUA	LOC115621732|XP_030371322.1|SLEB
OG0010551	LOC117585837|XP_034131469.1|DGUA	LOC115621977|XP_030371688.1|SLEB
OG0010552	LOC117583199|XP_034127293.1|DGUA	LOC115621602|XP_030371155.1|SLEB
OG0010553	LOC117583200|XP_034127295.1|DGUA	LOC115621456|XP_030370972.1|SLEB
OG0010554	LOC117583411|XP_034127590.1|DGUA	LOC115621317|XP_030370794.1|SLEB
OG0010555	LOC117589504|XP_034137377.1|DGUA	LOC115620705|XP_030369937.1|SLEB, LOC115621608|XP_030371161.1|SLEB
OG0010556	LOC117591204|XP_034140235.1|DGUA	LOC115624045|XP_030374485.1|SLEB
OG0010557	LOC117585092|XP_034130251.1|DGUA	LOC115624227|XP_030374702.1|SLEB
OG0010559	LOC117591133|XP_034140133.1|DGUA	LOC115625567|XP_030376521.1|SLEB
OG0010560	LOC117586187|XP_034132002.1|DGUA	LOC115623408|XP_030373578.1|SLEB
OG0010561	LOC117585582|XP_034131010.1|DGUA	LOC115624218|XP_030374692.1|SLEB
OG0010562	LOC117586567|XP_034132618.1|DGUA	LOC115624175|XP_030374631.1|SLEB
OG0010563	LOC117586568|XP_034132619.1|DGUA	LOC115623869|XP_030374274.1|SLEB
OG0010564	LOC117582709|XP_034126521.1|DGUA	LOC115621104|XP_030370502.1|SLEB
OG0010565	LOC117583452|XP_034127643.1|DGUA	LOC115621233|XP_030370683.1|SLEB
OG0010566	LOC117582991|XP_034127031.1|DGUA	LOC115621827|XP_030371495.1|SLEB
OG0010567	LOC117585542|XP_034130949.1|DGUA	LOC115621419|XP_030370928.1|SLEB
OG0010568	LOC117583097|XP_034127168.1|DGUA	LOC115621157|XP_030370574.1|SLEB
OG0010569	LOC117582978|XP_034126992.1|DGUA	LOC115621553|XP_030371082.1|SLEB
OG0010570	LOC117583433|XP_034127623.1|DGUA	LOC115621325|XP_030370805.1|SLEB
OG0010571	LOC117585328|XP_034130659.1|DGUA	LOC115621895|XP_030371584.1|SLEB
OG0010572	LOC117585404|XP_034130764.1|DGUA	LOC115622045|XP_030371777.1|SLEB
OG0010573	LOC117583495|XP_034127726.1|DGUA	LOC115621005|XP_030370385.1|SLEB
OG0010574	LOC117583501|XP_034127734.1|DGUA	LOC115621006|XP_030370386.1|SLEB
OG0010575	LOC117583455|XP_034127646.1|DGUA	LOC115621225|XP_030370672.1|SLEB
OG0010576	LOC117583193|XP_034127287.1|DGUA	LOC115625090|XP_030375849.1|SLEB
OG0010577	LOC117583084|XP_034127152.1|DGUA	LOC115625189|XP_030376015.1|SLEB
OG0010578	LOC117582863|XP_034126823.1|DGUA	LOC115620986|XP_030370366.1|SLEB
OG0010579	LOC117585014|XP_034130145.1|DGUA	LOC115624118|XP_030374573.1|SLEB
OG0010580	LOC117586392|XP_034132314.1|DGUA	LOC115623937|XP_030374358.1|SLEB
OG0010581	LOC117590040|XP_034138243.1|DGUA	LOC115620991|XP_030370370.1|SLEB
OG0010582	LOC117589877|XP_034138038.1|DGUA	LOC115621888|XP_030371576.1|SLEB
OG0010583	LOC117583509|XP_034127742.1|DGUA	LOC115620389|XP_030369456.1|SLEB
OG0010584	LOC117583833|XP_034128318.1|DGUA	LOC115625588|XP_030376560.1|SLEB
OG0010585	LOC117589791|XP_034137883.1|DGUA	LOC115621643|XP_030371203.1|SLEB
OG0010586	LOC117586164|XP_034131956.1|DGUA	LOC115623061|XP_030373100.1|SLEB, LOC115623190|XP_030373273.1|SLEB
OG0010587	LOC117583470|XP_034127669.1|DGUA	LOC115620266|XP_030369284.1|SLEB
OG0010588	LOC117583736|XP_034128144.1|DGUA	LOC115621319|XP_030370798.1|SLEB
OG0010589	LOC117584150|XP_034128804.1|DGUA	LOC115634342|XP_030387858.1|SLEB
OG0010592	LOC117584109|XP_034128750.1|DGUA	LOC115633700|XP_030387019.1|SLEB
OG0010593	LOC117587492|XP_034134155.1|DGUA	LOC115623004|XP_030373034.1|SLEB
OG0010594	LOC117585341|XP_034130673.1|DGUA, LOC117585257|XP_034130563.1|DGUA	LOC115633076|XP_030386310.1|SLEB, LOC115633075|XP_030386308.1|SLEB
OG0010595	LOC117579130|XP_034120760.1|DGUA	LOC115627666|XP_030379268.1|SLEB
OG0010596	LOC117579131|XP_034120761.1|DGUA, LOC117580094|XP_034122243.1|DGUA	LOC115625368|XP_030376268.1|SLEB
OG0010597	LOC117580395|XP_034122828.1|DGUA	LOC115632947|XP_030386103.1|SLEB
OG0010598	LOC117579977|XP_034122046.1|DGUA	LOC115632966|XP_030386126.1|SLEB
OG0010599	LOC117587995|XP_034134900.1|DGUA	LOC115626168|XP_030377302.1|SLEB
OG0010600	LOC117588202|XP_034135226.1|DGUA	LOC115626089|XP_030377202.1|SLEB
OG0010601	LOC117587812|XP_034134659.1|DGUA	LOC115626422|XP_030377651.1|SLEB
OG0010608	LOC117587923|XP_034134801.1|DGUA	LOC115631406|XP_030383989.1|SLEB
OG0010612	LOC117588097|XP_034135059.1|DGUA	LOC115626628|XP_030377892.1|SLEB
OG0010613	LOC117591545|XP_034140733.1|DGUA	LOC115632409|XP_030385405.1|SLEB
OG0010619	LOC117581389|XP_034124423.1|DGUA	LOC115622871|XP_030372820.1|SLEB
OG0010621	LOC117588318|XP_034135405.1|DGUA	LOC115627994|XP_030379750.1|SLEB
OG0010624	LOC117590109|XP_034138349.1|DGUA	LOC115623766|XP_030374162.1|SLEB
OG0010626	LOC117585107|XP_034130277.1|DGUA	LOC115624308|XP_030374791.1|SLEB
OG0010628	LOC117590001|XP_034138177.1|DGUA	LOC115621039|XP_030370421.1|SLEB
OG0010631	LOC117587702|XP_034134490.1|DGUA	LOC115625713|XP_030376718.1|SLEB
OG0010632	LOC117591132|XP_034140137.1|DGUA	LOC115624094|XP_030374547.1|SLEB
OG0010634	LOC117584908|XP_034129947.1|DGUA	LOC115619980|XP_030368885.1|SLEB
OG0010636	LOC117585701|XP_034131213.1|DGUA	LOC115634795|XP_030388562.1|SLEB
OG0010637	LOC117584071|XP_034128706.1|DGUA	LOC115624378|XP_030374941.1|SLEB
OG0010639	LOC117588618|XP_034135921.1|DGUA	LOC115629820|XP_030382250.1|SLEB
OG0010640	LOC117588627|XP_034135942.1|DGUA	LOC115629821|XP_030382251.1|SLEB
OG0010641	LOC117588500|XP_034135703.1|DGUA	LOC115629812|XP_030382239.1|SLEB
OG0010642	LOC117581170|XP_034124003.1|DGUA	LOC115628759|XP_030380834.1|SLEB
OG0010643	LOC117588296|XP_034135368.1|DGUA	LOC115627927|XP_030379681.1|SLEB
OG0010644	LOC117588333|XP_034135435.1|DGUA	LOC115629891|XP_030382348.1|SLEB
OG0010647	LOC117579325|XP_034121030.1|DGUA	LOC115622826|XP_030372764.1|SLEB
OG0010648	LOC117580412|XP_034122851.1|DGUA	LOC115632868|XP_030385992.1|SLEB
OG0010649	LOC117587235|XP_034133696.1|DGUA	LOC115624937|XP_030375648.1|SLEB
OG0010650	LOC117579381|XP_034121144.1|DGUA	LOC115622883|XP_030372840.1|SLEB
OG0010655	LOC117591265|XP_034140346.1|DGUA	LOC115622254|XP_030372013.1|SLEB
OG0010658	LOC117581463|XP_034124572.1|DGUA	LOC115629332|XP_030381640.1|SLEB
OG0010659	LOC117590709|XP_034139499.1|DGUA	LOC115629517|XP_030381858.1|SLEB
OG0010661	LOC117580920|XP_034123575.1|DGUA	LOC115629708|XP_030382087.1|SLEB
OG0010662	LOC117590748|XP_034139548.1|DGUA	LOC115626988|XP_030378364.1|SLEB
OG0010663	LOC117588662|XP_034135996.1|DGUA	LOC115627490|XP_030379035.1|SLEB
OG0010666	LOC117581472|XP_034124600.1|DGUA	LOC115628032|XP_030379834.1|SLEB
OG0010667	LOC117588704|XP_034136043.1|DGUA	LOC115627370|XP_030378882.1|SLEB
OG0010668	LOC117588606|XP_034135906.1|DGUA	LOC115628375|XP_030380313.1|SLEB
OG0010669	LOC117581522|XP_034124707.1|DGUA	LOC115627662|XP_030379264.1|SLEB
OG0010670	LOC117590435|XP_034138945.1|DGUA	LOC115633374|XP_030386678.1|SLEB
OG0010671	LOC117590437|XP_034138947.1|DGUA	LOC115633371|XP_030386675.1|SLEB
OG0010672	LOC117581145|XP_034123968.1|DGUA	LOC115630247|XP_030382650.1|SLEB
OG0010673	LOC117590429|XP_034138938.1|DGUA	LOC115627290|XP_030378782.1|SLEB
OG0010676	LOC117583445|XP_034127637.1|DGUA	LOC115627693|XP_030379296.1|SLEB
OG0010677	LOC117590813|XP_034139672.1|DGUA	LOC115627420|XP_030378950.1|SLEB
OG0010679	LOC117584848|XP_034129877.1|DGUA	LOC115627850|XP_030379570.1|SLEB
OG0010684	LOC117591313|XP_034140410.1|DGUA	LOC115626580|XP_030377821.1|SLEB
OG0010686	LOC117587729|XP_034134538.1|DGUA	LOC115626615|XP_030377868.1|SLEB
OG0010690	LOC117584003|XP_034128623.1|DGUA	LOC115630739|XP_030383253.1|SLEB
OG0010691	LOC117584038|XP_034128666.1|DGUA	LOC115630641|XP_030383141.1|SLEB
OG0010692	LOC117584035|XP_034128663.1|DGUA	LOC115630639|XP_030383139.1|SLEB
OG0010695	LOC117581923|XP_034125288.1|DGUA	LOC115631843|XP_030384546.1|SLEB
OG0010698	LOC117584309|XP_034129025.1|DGUA	LOC115626147|XP_030377271.1|SLEB
OG0010699	LOC117591063|XP_034140056.1|DGUA	LOC115626055|XP_030377166.1|SLEB
OG0010700	LOC117584181|XP_034128840.1|DGUA	LOC115631230|XP_030383798.1|SLEB
OG0010702	LOC117581872|XP_034125225.1|DGUA	LOC115631817|XP_030384514.1|SLEB
OG0010703	LOC117582460|XP_034126077.1|DGUA	LOC115631159|XP_030383695.1|SLEB
OG0010706	LOC117580354|XP_034122763.1|DGUA	LOC115622562|XP_030372392.1|SLEB
OG0010707	LOC117579297|XP_034120993.1|DGUA	LOC115622556|XP_030372385.1|SLEB
