Orthogroup	DGUA.longest_only	DSER.longest_only
OG0008158	LOC117581333|XP_034124343.1|DGUA	LOC110181647|XP_020805120.1|DSER
OG0008159	LOC117580247|XP_034122561.1|DGUA	LOC110185238|XP_020809633.1|DSER
OG0008160	LOC117584969|XP_034130061.1|DGUA	LOC110176395|XP_020798391.1|DSER
OG0008161	LOC117591424|XP_034140575.1|DGUA	LOC110179516|XP_020802752.1|DSER
OG0008162	LOC117588438|XP_034135609.1|DGUA	LOC110181578|XP_020805030.1|DSER
OG0008163	LOC117580386|XP_034122815.1|DGUA	LOC110190824|XP_020817139.1|DSER
OG0008164	LOC117591155|XP_034140162.1|DGUA	LOC110180337|XP_020803655.1|DSER
OG0008165	LOC117581244|XP_034124132.1|DGUA	LOC110179440|XP_020802644.1|DSER
OG0008166	LOC117581247|XP_034124141.1|DGUA	LOC110182527|XP_020806235.1|DSER
OG0008167	LOC117591006|XP_034139979.1|DGUA	LOC110179544|XP_020802783.1|DSER
OG0008168	LOC117590999|XP_034139971.1|DGUA	LOC110179475|XP_020802707.1|DSER
OG0008169	LOC117590801|XP_034139657.1|DGUA	LOC110179468|XP_020802697.1|DSER
OG0008170	LOC117591795|XP_034140993.1|DGUA	LOC110189375|XP_020815082.1|DSER
OG0008171	LOC117581114|XP_034123923.1|DGUA	LOC110184336|XP_020808491.1|DSER
OG0008172	LOC117585618|XP_034131070.1|DGUA	LOC110190287|XP_020816327.1|DSER
OG0008173	LOC117588019|XP_034134947.1|DGUA	LOC110182732|XP_020806491.1|DSER
OG0008174	LOC117589830|XP_034137956.1|DGUA	LOC110189724|XP_020815574.1|DSER
OG0008175	LOC117580770|XP_034123355.1|DGUA	LOC110184302|XP_020808450.1|DSER
OG0008176	LOC117590991|XP_034139960.1|DGUA	LOC110182574|XP_020806282.1|DSER
OG0008177	LOC117591162|XP_034140174.1|DGUA	LOC110187027|XP_020812051.1|DSER
OG0008178	LOC117591406|XP_034140549.1|DGUA	LOC110181507|XP_020804935.1|DSER
OG0008179	LOC117581661|XP_034124932.1|DGUA	LOC110175970|XP_020797823.1|DSER
OG0008180	LOC117590724|XP_034139524.1|DGUA	LOC110179446|XP_020802653.1|DSER
OG0008181	LOC117590728|XP_034139527.1|DGUA	LOC110179447|XP_020802654.1|DSER
OG0008182	LOC117592247|XP_034141773.1|DGUA	LOC110178405|XP_020801205.1|DSER
OG0008183	LOC117578652|XP_034120160.1|DGUA	LOC110190958|XP_020817308.1|DSER
OG0008184	LOC117585736|XP_034131272.1|DGUA	LOC110183350|XP_020807264.1|DSER
OG0008185	LOC117585661|XP_034131144.1|DGUA	LOC110176490|XP_020798523.1|DSER
OG0008186	LOC117578583|XP_034120057.1|DGUA	LOC110179719|XP_020802998.1|DSER
OG0008187	LOC117578587|XP_034120062.1|DGUA	LOC110179801|XP_020803069.1|DSER
OG0008188	LOC117582317|XP_034125855.1|DGUA	LOC110183026|XP_020806872.1|DSER
OG0008189	LOC117587825|XP_034134675.1|DGUA	LOC110185893|XP_020810563.1|DSER
OG0008190	LOC117587048|XP_034133374.1|DGUA	LOC110187324|XP_020812374.1|DSER
OG0008191	LOC117588295|XP_034135367.1|DGUA	LOC110179434|XP_020802630.1|DSER
OG0008192	LOC117588755|XP_034136125.1|DGUA	LOC110180116|XP_020803414.1|DSER
OG0008193	LOC117581278|XP_034124190.1|DGUA	LOC110175925|XP_020797762.1|DSER
OG0008194	LOC117591535|XP_034140718.1|DGUA	LOC110185781|XP_020810443.1|DSER
OG0008195	LOC117581106|XP_034123893.1|DGUA	LOC110189331|XP_020815033.1|DSER
OG0008196	LOC117583313|XP_034127463.1|DGUA	LOC110177280|XP_020799592.1|DSER
OG0008197	LOC117579565|XP_034121378.1|DGUA	LOC110190277|XP_020816310.1|DSER
OG0008198	LOC117590740|XP_034139539.1|DGUA	LOC110179608|XP_020802864.1|DSER
OG0008199	LOC117580771|XP_034123356.1|DGUA	LOC110184294|XP_020808440.1|DSER
OG0008200	LOC117578624|XP_034120121.1|DGUA	LOC110189619|XP_020815417.1|DSER
OG0008201	LOC117580088|XP_034122232.1|DGUA	LOC110178911|XP_020801849.1|DSER
OG0008202	LOC117580132|XP_034122316.1|DGUA	LOC110179027|XP_020802035.1|DSER
OG0008203	LOC117579804|XP_034121772.1|DGUA	LOC110177558|XP_020799990.1|DSER
OG0008204	LOC117581411|XP_034124456.1|DGUA	LOC110182838|XP_020806630.1|DSER
OG0008205	LOC117588749|XP_034136118.1|DGUA	LOC110183223|XP_020807096.1|DSER
OG0008206	LOC117580402|XP_034122838.1|DGUA	LOC110189995|XP_020815952.1|DSER
OG0008207	LOC117579107|XP_034120724.1|DGUA	LOC110176710|XP_020798809.1|DSER
OG0008208	LOC117578571|XP_034120039.1|DGUA	LOC110176331|XP_020798309.1|DSER
OG0008209	LOC117589146|XP_034136731.1|DGUA	LOC110177588|XP_020800031.1|DSER
OG0008210	LOC117581846|XP_034125192.1|DGUA	LOC110190045|XP_020816011.1|DSER
OG0008211	LOC117587822|XP_034134671.1|DGUA	LOC110187298|XP_020812346.1|DSER
OG0008212	LOC117579444|XP_034121223.1|DGUA	LOC110190226|XP_020816245.1|DSER
OG0008213	LOC117581117|XP_034123929.1|DGUA	LOC110179662|XP_020802932.1|DSER
OG0008214	LOC117586904|XP_034133140.1|DGUA	LOC110190699|XP_020816969.1|DSER
OG0008216	LOC117587227|XP_034133680.1|DGUA	LOC110178578|XP_020801415.1|DSER
OG0008217	LOC117581659|XP_034124931.1|DGUA	LOC110176051|XP_020797924.1|DSER
OG0008218	LOC117583607|XP_034127914.1|DGUA	LOC110176340|XP_020798321.1|DSER
OG0008219	LOC117590378|XP_034138837.1|DGUA	LOC110182107|XP_020805772.1|DSER
OG0008220	LOC117590853|XP_034139741.1|DGUA	LOC110181513|XP_020804946.1|DSER
OG0008221	LOC117582658|XP_034126454.1|DGUA	LOC110178104|XP_020800773.1|DSER
OG0008222	LOC117579949|XP_034122001.1|DGUA	LOC110190424|XP_020816561.1|DSER
OG0008224	LOC117580116|XP_034122294.1|DGUA	LOC110176700|XP_020798794.1|DSER
OG0008225	LOC117591419|XP_034140565.1|DGUA	LOC110187142|XP_020812215.1|DSER
OG0008226	LOC117581087|XP_034123865.1|DGUA	LOC110182462|XP_020806158.1|DSER
OG0008227	LOC117583448|XP_034127638.1|DGUA	LOC110186361|XP_020811169.1|DSER
OG0008228	LOC117585829|XP_034131454.1|DGUA	LOC110189010|XP_020814622.1|DSER
OG0008229	LOC117589544|XP_034137438.1|DGUA	LOC110186205|XP_020810927.1|DSER
OG0008230	LOC117585622|XP_034131077.1|DGUA	LOC110190304|XP_020816351.1|DSER
OG0008232	LOC117587299|XP_034133782.1|DGUA	LOC110177552|XP_020799983.1|DSER
OG0008233	LOC117588211|XP_034135240.1|DGUA	LOC110181383|XP_020804773.1|DSER, LOC110178703|XP_020801562.1|DSER
OG0008234	LOC117592207|XP_034141709.1|DGUA	LOC110184101|XP_020808151.1|DSER
OG0008235	LOC117590875|XP_034139788.1|DGUA	LOC110181901|XP_020805491.1|DSER
OG0008236	LOC117578432|XP_034119786.1|DGUA	LOC110188343|XP_020813710.1|DSER, LOC110189358|XP_020815059.1|DSER
OG0008237	LOC117590604|XP_034139278.1|DGUA	LOC110188683|XP_020814185.1|DSER
OG0008238	LOC117587165|XP_034133569.1|DGUA	LOC110178728|XP_020801608.1|DSER
OG0008239	LOC117579097|XP_034120711.1|DGUA	LOC110190232|XP_020816252.1|DSER
OG0008240	LOC117582047|XP_034125485.1|DGUA	LOC110189469|XP_020815206.1|DSER
OG0008243	LOC117584805|XP_034129819.1|DGUA	LOC110178473|XP_020801274.1|DSER
OG0008244	LOC117585175|XP_034130407.1|DGUA	LOC110191020|XP_020817395.1|DSER
OG0008245	LOC117581257|XP_034124158.1|DGUA	LOC110178251|XP_020800965.1|DSER
OG0008246	LOC117580635|XP_034123118.1|DGUA	LOC110180066|XP_020803351.1|DSER
OG0008247	LOC117583298|XP_034127430.1|DGUA	LOC110190913|XP_020817233.1|DSER
OG0008248	LOC117583425|XP_034127613.1|DGUA	LOC110186509|XP_020811363.1|DSER
OG0008249	LOC117583390|XP_034127564.1|DGUA	LOC110186617|XP_020811511.1|DSER
OG0008250	LOC117589866|XP_034138029.1|DGUA	LOC110189442|XP_020815171.1|DSER
OG0008251	LOC117578474|XP_034119898.1|DGUA	LOC110189361|XP_020815062.1|DSER, LOC110189360|XP_020815061.1|DSER, LOC110189764|XP_020815643.1|DSER
OG0008252	LOC117588640|XP_034135963.1|DGUA	LOC110188978|XP_020814586.1|DSER
OG0008253	LOC117591855|XP_034141114.1|DGUA	LOC110176173|XP_020798076.1|DSER
OG0008254	LOC117589241|XP_034136896.1|DGUA	LOC110183667|XP_020807660.1|DSER
OG0008255	LOC117589412|XP_034137234.1|DGUA	LOC110190237|XP_020816256.1|DSER
OG0008257	LOC117581001|XP_034123698.1|DGUA	LOC110184607|XP_020808859.1|DSER
OG0008258	LOC117584097|XP_034128736.1|DGUA	LOC110184917|XP_020809221.1|DSER, LOC110178019|XP_020800693.1|DSER
OG0008259	LOC117582145|XP_034125621.1|DGUA, LOC117581885|XP_034125242.1|DGUA	LOC110179163|XP_020802216.1|DSER
OG0008260	LOC117587084|XP_034133443.1|DGUA, LOC117587078|XP_034133435.1|DGUA	LOC110188864|XP_020814433.1|DSER
OG0008261	LOC117591967|XP_034141295.1|DGUA	LOC110177921|XP_020800560.1|DSER
OG0008262	LOC117591816|XP_034141042.1|DGUA	LOC110189696|XP_020815530.1|DSER
OG0008263	LOC117582214|XP_034125716.1|DGUA	LOC110182901|XP_020806717.1|DSER
OG0008264	LOC117590383|XP_034138852.1|DGUA, LOC117590377|XP_034138838.1|DGUA	LOC110182916|XP_020806736.1|DSER
OG0008265	LOC117585572|XP_034130995.1|DGUA, LOC117585078|XP_034130234.1|DGUA, LOC117585368|XP_034130705.1|DGUA, LOC117585369|XP_034130706.1|DGUA, LOC117585183|XP_034130416.1|DGUA	LOC110186833|XP_020811781.1|DSER, LOC110186786|XP_020811720.1|DSER
OG0008266	LOC117589967|XP_034138163.1|DGUA	LOC110188111|XP_020813342.1|DSER
OG0008267	LOC117582903|XP_034126885.1|DGUA	LOC110191263|XP_020817713.1|DSER
OG0008268	LOC117584870|XP_034129912.1|DGUA	LOC110187420|XP_020812468.1|DSER
OG0008269	LOC117584237|XP_034128924.1|DGUA	LOC110176826|XP_020798936.1|DSER
OG0008270	LOC117588289|XP_034135358.1|DGUA	LOC110179110|XP_020802159.1|DSER
OG0008271	LOC117579436|XP_034121214.1|DGUA	LOC110185300|XP_020809710.1|DSER
OG0008272	LOC117581317|XP_034124305.1|DGUA	LOC110183051|XP_020806894.1|DSER
OG0008273	LOC117586416|XP_034132344.1|DGUA	LOC110186448|XP_020811291.1|DSER
OG0008274	LOC117591484|XP_034140661.1|DGUA	LOC110187147|XP_020812220.1|DSER
OG0008275	LOC117591160|XP_034140172.1|DGUA	LOC110182573|XP_020806279.1|DSER
OG0008276	LOC117581300|XP_034124230.1|DGUA	LOC110187097|XP_020812160.1|DSER
OG0008277	LOC117581288|XP_034124209.1|DGUA	LOC110182220|XP_020805905.1|DSER
OG0008278	LOC117584526|XP_034129366.1|DGUA	LOC110183360|XP_020807281.1|DSER
OG0008279	LOC117590223|XP_034138581.1|DGUA	LOC110181927|XP_020805521.1|DSER
OG0008280	LOC117590224|XP_034138585.1|DGUA	LOC110181704|XP_020805207.1|DSER
OG0008281	LOC117590331|XP_034138717.1|DGUA	LOC110181718|XP_020805231.1|DSER
OG0008282	LOC117581464|XP_034124573.1|DGUA	LOC110182482|XP_020806188.1|DSER
OG0008283	LOC117590938|XP_034139870.1|DGUA	LOC110181612|XP_020805073.1|DSER
OG0008284	LOC117590596|XP_034139247.1|DGUA	LOC110185411|XP_020809877.1|DSER
OG0008285	LOC117581256|XP_034124153.1|DGUA	LOC110179061|XP_020802082.1|DSER
OG0008286	LOC117581094|XP_034123873.1|DGUA	LOC110179504|XP_020802739.1|DSER
OG0008287	LOC117588488|XP_034135680.1|DGUA	LOC110179083|XP_020802128.1|DSER
OG0008288	LOC117589660|XP_034137687.1|DGUA	LOC110188702|XP_020814168.1|DSER
OG0008289	LOC117583123|XP_034127205.1|DGUA	LOC110188063|XP_020813272.1|DSER
OG0008290	LOC117588339|XP_034135440.1|DGUA	LOC110180291|XP_020803607.1|DSER
OG0008291	LOC117590759|XP_034139589.1|DGUA	LOC110184282|XP_020808422.1|DSER
OG0008292	LOC117591483|XP_034140660.1|DGUA	LOC110187101|XP_020812166.1|DSER
OG0008293	LOC117582761|XP_034126615.1|DGUA	LOC110186824|XP_020811770.1|DSER
OG0008294	LOC117585742|XP_034131281.1|DGUA	LOC110191342|XP_020817846.1|DSER
OG0008295	LOC117590238|XP_034138601.1|DGUA	LOC110180625|XP_020803970.1|DSER
OG0008296	LOC117588463|XP_034135643.1|DGUA	LOC110184246|XP_020808361.1|DSER
OG0008297	LOC117588449|XP_034135625.1|DGUA	LOC110179085|XP_020802129.1|DSER
OG0008298	LOC117581603|XP_034124854.1|DGUA	LOC110184130|XP_020808197.1|DSER
OG0008299	LOC117583716|XP_034128112.1|DGUA	LOC110186576|XP_020811447.1|DSER
OG0008300	LOC117590391|XP_034138868.1|DGUA	LOC110179749|XP_020803025.1|DSER
OG0008301	LOC117589506|XP_034137379.1|DGUA	LOC110188654|XP_020814091.1|DSER
OG0008302	LOC117581056|XP_034123786.1|DGUA	LOC110184387|XP_020808552.1|DSER
OG0008303	LOC117580763|XP_034123348.1|DGUA	LOC110181799|XP_020805340.1|DSER
OG0008304	LOC117590511|XP_034139090.1|DGUA	LOC110182649|XP_020806375.1|DSER
OG0008305	LOC117588658|XP_034135989.1|DGUA	LOC110179577|XP_020802826.1|DSER
OG0008306	LOC117588370|XP_034135476.1|DGUA	LOC110184380|XP_020808543.1|DSER
OG0008307	LOC117589776|XP_034137864.1|DGUA	LOC110189200|XP_020814833.1|DSER
OG0008308	LOC117585668|XP_034131156.1|DGUA	LOC110191377|XP_020817887.1|DSER
OG0008309	LOC117588203|XP_034135228.1|DGUA	LOC110185844|XP_020810511.1|DSER
OG0008310	LOC117579780|XP_034121730.1|DGUA	LOC110185246|XP_020809640.1|DSER
OG0008311	LOC117590270|XP_034138646.1|DGUA	LOC110191991|XP_020818683.1|DSER
OG0008312	LOC117582850|XP_034126809.1|DGUA	LOC110186254|XP_020810995.1|DSER
OG0008313	LOC117588556|XP_034135832.1|DGUA	LOC110179387|XP_020802571.1|DSER
OG0008314	LOC117578758|XP_034120339.1|DGUA	LOC110189237|XP_020814879.1|DSER
OG0008315	LOC117580162|XP_034122373.1|DGUA	LOC110176183|XP_020798092.1|DSER, LOC110182019|XP_020805609.1|DSER
OG0008317	LOC117589920|XP_034138091.1|DGUA	LOC110187785|XP_020812915.1|DSER
OG0008318	LOC117588787|XP_034136182.1|DGUA	LOC110184257|XP_020808380.1|DSER
OG0008319	LOC117587023|XP_034133335.1|DGUA	LOC110177905|XP_020800534.1|DSER
OG0008320	LOC117588272|XP_034135317.1|DGUA	LOC110179472|XP_020802701.1|DSER
OG0008321	LOC117589735|XP_034137802.1|DGUA	LOC110191888|XP_020818532.1|DSER
OG0008322	LOC117584737|XP_034129700.1|DGUA	LOC110183398|XP_020807327.1|DSER
OG0008323	LOC117585434|XP_034130800.1|DGUA	LOC110191047|XP_020817430.1|DSER
OG0008324	LOC117581334|XP_034124344.1|DGUA	LOC110183047|XP_020806890.1|DSER
OG0008325	LOC117581370|XP_034124395.1|DGUA	LOC110184337|XP_020808493.1|DSER
OG0008326	LOC117585043|XP_034130189.1|DGUA	LOC110190972|XP_020817322.1|DSER
OG0008327	LOC117592446|XP_034142100.1|DGUA	LOC110191645|XP_020818198.1|DSER
OG0008328	LOC117580812|XP_034123418.1|DGUA	LOC110182011|XP_020805602.1|DSER
OG0008329	LOC117590504|XP_034139057.1|DGUA	LOC110181925|XP_020805519.1|DSER
OG0008331	LOC117579346|XP_034121063.1|DGUA	LOC110190552|XP_020816766.1|DSER
OG0008332	LOC117589429|XP_034137256.1|DGUA	LOC110190293|XP_020816336.1|DSER
OG0008333	LOC117589368|XP_034137168.1|DGUA	LOC110190508|XP_020816688.1|DSER
OG0008334	LOC117589355|XP_034137132.1|DGUA	LOC110190601|XP_020816853.1|DSER
OG0008335	LOC117579435|XP_034121213.1|DGUA	LOC110185292|XP_020809700.1|DSER
OG0008336	LOC117579645|XP_034121516.1|DGUA	LOC110190369|XP_020816440.1|DSER
OG0008337	LOC117578806|XP_034120428.1|DGUA	LOC110189004|XP_020814615.1|DSER
OG0008338	LOC117580476|XP_034122951.1|DGUA	LOC110178989|XP_020801963.1|DSER
OG0008339	LOC117590406|XP_034138894.1|DGUA	LOC110184423|XP_020808617.1|DSER
OG0008341	LOC117579505|XP_034121300.1|DGUA	LOC110178596|XP_020801441.1|DSER
OG0008342	LOC117589130|XP_034136706.1|DGUA	LOC110188802|XP_020814336.1|DSER
OG0008343	LOC117583565|XP_034127824.1|DGUA	LOC110191268|XP_020817723.1|DSER
OG0008344	LOC117587295|XP_034133775.1|DGUA	LOC110177625|XP_020800092.1|DSER
OG0008345	LOC117579120|XP_034120742.1|DGUA	LOC110182803|XP_020806597.1|DSER
OG0008346	LOC117590805|XP_034139662.1|DGUA	LOC110181510|XP_020804941.1|DSER
OG0008347	LOC117582372|XP_034125923.1|DGUA	LOC110185930|XP_020810603.1|DSER
OG0008348	LOC117588841|XP_034136225.1|DGUA	LOC110189846|XP_020815714.1|DSER
OG0008349	LOC117579998|XP_034122086.1|DGUA	LOC110191024|XP_020817400.1|DSER
OG0008350	LOC117588471|XP_034135654.1|DGUA	LOC110175919|XP_020797756.1|DSER
OG0008351	LOC117587120|XP_034133507.1|DGUA	LOC110188905|XP_020814485.1|DSER
OG0008352	LOC117589136|XP_034136712.1|DGUA	LOC110190485|XP_020816656.1|DSER
OG0008353	LOC117589061|XP_034136583.1|DGUA	LOC110183651|XP_020807634.1|DSER
OG0008354	LOC117588478|XP_034135666.1|DGUA	LOC110181677|XP_020805171.1|DSER
OG0008355	LOC117578889|XP_034120578.1|DGUA	LOC110179353|XP_020802524.1|DSER
OG0008356	LOC117586897|XP_034133132.1|DGUA	LOC110190489|XP_020816664.1|DSER
OG0008357	LOC117586112|XP_034131864.1|DGUA	LOC110186349|XP_020811156.1|DSER
OG0008358	LOC117587557|XP_034134257.1|DGUA	LOC110185931|XP_020810604.1|DSER
OG0008359	LOC117592423|XP_034142062.1|DGUA	LOC110184073|XP_020808111.1|DSER
OG0008360	LOC117592122|XP_034141557.1|DGUA	LOC110177249|XP_020799562.1|DSER
OG0008361	LOC117587568|XP_034134283.1|DGUA	LOC110183870|XP_020807882.1|DSER
OG0008362	LOC117581375|XP_034124401.1|DGUA	LOC110179509|XP_020802745.1|DSER
OG0008363	LOC117587091|XP_034133458.1|DGUA	LOC110190924|XP_020817245.1|DSER
OG0008364	LOC117584711|XP_034129646.1|DGUA	LOC110176185|XP_020798094.1|DSER
OG0008365	LOC117588303|XP_034135385.1|DGUA	LOC110179203|XP_020802280.1|DSER
OG0008366	LOC117585465|XP_034130847.1|DGUA	LOC110177355|XP_020799706.1|DSER
OG0008367	LOC117590743|XP_034139544.1|DGUA	LOC110179480|XP_020802712.1|DSER
OG0008368	LOC117584284|XP_034128994.1|DGUA	LOC110183477|XP_020807416.1|DSER
OG0008369	LOC117588379|XP_034135492.1|DGUA	LOC110175917|XP_020797753.1|DSER
OG0008370	LOC117585517|XP_034130912.1|DGUA	LOC110191078|XP_020817472.1|DSER
OG0008371	LOC117585862|XP_034131506.1|DGUA	LOC110187619|XP_020812668.1|DSER
OG0008372	LOC117584524|XP_034129363.1|DGUA	LOC110187185|XP_020812243.1|DSER
OG0008373	LOC117584504|XP_034129327.1|DGUA	LOC110183286|XP_020807175.1|DSER
OG0008374	LOC117587591|XP_034134325.1|DGUA	LOC110182817|XP_020806612.1|DSER
OG0008375	LOC117584871|XP_034129913.1|DGUA	LOC110187421|XP_020812470.1|DSER
OG0008376	LOC117584686|XP_034129606.1|DGUA	LOC110182307|XP_020805982.1|DSER
OG0008377	LOC117581912|XP_034125271.1|DGUA	LOC110178103|XP_020800772.1|DSER
OG0008378	LOC117582210|XP_034125709.1|DGUA	LOC110178111|XP_020800784.1|DSER
OG0008379	LOC117588158|XP_034135156.1|DGUA	LOC110185711|XP_020810346.1|DSER
OG0008380	LOC117584396|XP_034129144.1|DGUA	LOC110183316|XP_020807220.1|DSER
OG0008381	LOC117581886|XP_034125243.1|DGUA	LOC110182314|XP_020805999.1|DSER
OG0008383	LOC117584088|XP_034128727.1|DGUA	LOC110177051|XP_020799226.1|DSER
OG0008384	LOC117584365|XP_034129095.1|DGUA	LOC110184011|XP_020808036.1|DSER
OG0008385	LOC117582414|XP_034125996.1|DGUA	LOC110187385|XP_020812435.1|DSER
OG0008386	LOC117590983|XP_034139949.1|DGUA	LOC110184447|XP_020808646.1|DSER
OG0008388	LOC117588123|XP_034135091.1|DGUA	LOC110183828|XP_020807840.1|DSER
OG0008389	LOC117584543|XP_034129387.1|DGUA	LOC110182719|XP_020806478.1|DSER
OG0008390	LOC117584149|XP_034128800.1|DGUA	LOC110179894|XP_020803151.1|DSER
OG0008391	LOC117582363|XP_034125912.1|DGUA	LOC110182283|XP_020805960.1|DSER
OG0008392	LOC117587494|XP_034134157.1|DGUA	LOC110178551|XP_020801375.1|DSER
OG0008393	LOC117586827|XP_034132999.1|DGUA	LOC110178547|XP_020801365.1|DSER
OG0008394	LOC117579223|XP_034120886.1|DGUA	LOC110190916|XP_020817236.1|DSER
OG0008395	LOC117580941|XP_034123615.1|DGUA	LOC110184319|XP_020808468.1|DSER
OG0008396	LOC117581376|XP_034124402.1|DGUA	LOC110184219|XP_020808330.1|DSER
OG0008397	LOC117581074|XP_034123847.1|DGUA	LOC110178022|XP_020800696.1|DSER
OG0008398	LOC117580787|XP_034123374.1|DGUA	LOC110182192|XP_020805859.1|DSER
OG0008399	LOC117590764|XP_034139601.1|DGUA	LOC110180526|XP_020803853.1|DSER
OG0008400	LOC117589166|XP_034136764.1|DGUA	LOC110188814|XP_020814351.1|DSER
OG0008401	LOC117584821|XP_034129836.1|DGUA	LOC110178096|XP_020800764.1|DSER
OG0008402	LOC117582780|XP_034126644.1|DGUA	LOC110191297|XP_020817765.1|DSER
OG0008403	LOC117588609|XP_034135910.1|DGUA	LOC110181916|XP_020805511.1|DSER
OG0008404	LOC117586658|XP_034132792.1|DGUA	LOC110177244|XP_020799546.1|DSER
OG0008405	LOC117591003|XP_034139976.1|DGUA	LOC110179519|XP_020802755.1|DSER
OG0008406	LOC117588427|XP_034135598.1|DGUA	LOC110184241|XP_020808357.1|DSER
OG0008407	LOC117590184|XP_034138484.1|DGUA	LOC110186568|XP_020811435.1|DSER
OG0008408	LOC117581623|XP_034124877.1|DGUA	LOC110187089|XP_020812148.1|DSER
OG0008409	LOC117588889|XP_034136320.1|DGUA	LOC110184626|XP_020808883.1|DSER
OG0008410	LOC117586744|XP_034132937.1|DGUA	LOC110186449|XP_020811293.1|DSER
OG0008411	LOC117585350|XP_034130685.1|DGUA	LOC110191878|XP_020818521.1|DSER
OG0008412	LOC117591049|XP_034140035.1|DGUA	LOC110180576|XP_020803929.1|DSER
OG0008413	LOC117580449|XP_034122900.1|DGUA	LOC110178991|XP_020801965.1|DSER
OG0008414	LOC117588687|XP_034136027.1|DGUA	LOC110178855|XP_020801777.1|DSER
OG0008415	LOC117580952|XP_034123629.1|DGUA	LOC110181855|XP_020805432.1|DSER
OG0008416	LOC117588415|XP_034135575.1|DGUA	LOC110179564|XP_020802805.1|DSER
OG0008417	LOC117581595|XP_034124842.1|DGUA	LOC110180189|XP_020803504.1|DSER
OG0008418	LOC117590717|XP_034139510.1|DGUA	LOC110180533|XP_020803868.1|DSER
OG0008419	LOC117581534|XP_034124737.1|DGUA	LOC110176052|XP_020797925.1|DSER
OG0008420	LOC117588536|XP_034135786.1|DGUA	LOC110187074|XP_020812123.1|DSER
OG0008421	LOC117590231|XP_034138591.1|DGUA	LOC110184371|XP_020808528.1|DSER
OG0008422	LOC117590491|XP_034139043.1|DGUA	LOC110181941|XP_020805536.1|DSER
OG0008423	LOC117591910|XP_034141197.1|DGUA	LOC110185494|XP_020810048.1|DSER
OG0008424	LOC117581550|XP_034124759.1|DGUA	LOC110187064|XP_020812113.1|DSER
OG0008425	LOC117586336|XP_034132222.1|DGUA	LOC110177395|XP_020799758.1|DSER
OG0008426	LOC117592258|XP_034141794.1|DGUA	LOC110176324|XP_020798302.1|DSER
OG0008427	LOC117581220|XP_034124089.1|DGUA	LOC110179556|XP_020802797.1|DSER
OG0008428	LOC117581279|XP_034124192.1|DGUA	LOC110179045|XP_020802058.1|DSER
OG0008429	LOC117586332|XP_034132216.1|DGUA	LOC110191737|XP_020818326.1|DSER
OG0008430	LOC117581625|XP_034124884.1|DGUA	LOC110181756|XP_020805278.1|DSER
OG0008431	LOC117591302|XP_034140398.1|DGUA	LOC110185362|XP_020809803.1|DSER
OG0008432	LOC117583588|XP_034127867.1|DGUA	LOC110177311|XP_020799642.1|DSER
OG0008433	LOC117579756|XP_034121672.1|DGUA	LOC110190164|XP_020816159.1|DSER
OG0008434	LOC117582939|XP_034126934.1|DGUA	LOC110186877|XP_020811833.1|DSER
OG0008435	LOC117584431|XP_034129219.1|DGUA	LOC110183359|XP_020807280.1|DSER
OG0008436	LOC117578590|XP_034120064.1|DGUA	LOC110179821|XP_020803089.1|DSER
OG0008438	LOC117586515|XP_034132538.1|DGUA	LOC110188582|XP_020814006.1|DSER
OG0008439	LOC117586941|XP_034133203.1|DGUA	LOC110176320|XP_020798297.1|DSER
OG0008440	LOC117584983|XP_034130082.1|DGUA	LOC110188025|XP_020813220.1|DSER
OG0008441	LOC117589421|XP_034137244.1|DGUA	LOC110190416|XP_020816542.1|DSER
OG0008442	LOC117592038|XP_034141398.1|DGUA	LOC110184034|XP_020808065.1|DSER
OG0008443	LOC117591268|XP_034140354.1|DGUA	LOC110176261|XP_020798231.1|DSER
OG0008444	LOC117579237|XP_034120910.1|DGUA	LOC110185173|XP_020809550.1|DSER
OG0008445	LOC117590485|XP_034139033.1|DGUA	LOC110184428|XP_020808623.1|DSER
OG0008446	LOC117590389|XP_034138864.1|DGUA	LOC110178847|XP_020801766.1|DSER
OG0008447	LOC117581458|XP_034124561.1|DGUA	LOC110187111|XP_020812180.1|DSER
OG0008448	LOC117581484|XP_034124617.1|DGUA	LOC110181024|XP_020804358.1|DSER
OG0008449	LOC117581622|XP_034124876.1|DGUA	LOC110181573|XP_020805023.1|DSER
OG0008450	LOC117588740|XP_034136108.1|DGUA	LOC110181669|XP_020805153.1|DSER
OG0008451	LOC117586047|XP_034131782.1|DGUA	LOC110188281|XP_020813635.1|DSER
OG0008452	LOC117582283|XP_034125808.1|DGUA	LOC110178144|XP_020800831.1|DSER
OG0008453	LOC117585947|XP_034131617.1|DGUA	LOC110182952|XP_020806802.1|DSER
OG0008454	LOC117581111|XP_034123906.1|DGUA	LOC110180414|XP_020803737.1|DSER
OG0008455	LOC117579393|XP_034121157.1|DGUA	LOC110183684|XP_020807680.1|DSER
OG0008456	LOC117590164|XP_034138448.1|DGUA	LOC110188196|XP_020813448.1|DSER
OG0008457	LOC117586627|XP_034132737.1|DGUA	LOC110184368|XP_020808529.1|DSER
OG0008458	LOC117592679|XP_034142529.1|DGUA	LOC110176525|XP_020798565.1|DSER
OG0008459	LOC117580675|XP_034123180.1|DGUA	LOC110181876|XP_020805461.1|DSER
OG0008460	LOC117584251|XP_034128944.1|DGUA	LOC110185679|XP_020810305.1|DSER
