Orthogroup	DGUA.longest_only	DSAN.longest_only
OG0008808	LOC117591173|XP_034140189.1|DGUA	LOC120455001|XP_039496750.1|DSAN
OG0008809	LOC117583273|XP_034127389.1|DGUA	LOC120453572|XP_039494263.1|DSAN
OG0008811	LOC117583816|XP_034128292.1|DGUA	LOC120451255|XP_039490714.1|DSAN
OG0008813	LOC117589732|XP_034137798.1|DGUA	LOC120452611|XP_039492844.1|DSAN
OG0008814	LOC117578559|XP_034120023.1|DGUA	LOC120446310|XP_039483158.1|DSAN
OG0008815	LOC117588917|XP_034136381.1|DGUA	LOC120447844|XP_039485384.1|DSAN
OG0008816	LOC117586986|XP_034133274.1|DGUA	LOC120450104|XP_039488833.1|DSAN
OG0008819	LOC117585805|XP_034131414.1|DGUA	LOC120446100|XP_039482826.1|DSAN
OG0008820	LOC117587941|XP_034134825.1|DGUA	LOC120458287|XP_039501819.1|DSAN
OG0008822	LOC117584509|XP_034129336.1|DGUA	LOC120458706|XP_039502384.1|DSAN
OG0008824	LOC117584336|XP_034129061.1|DGUA	LOC120448743|XP_039486856.1|DSAN
OG0008825	LOC117579362|XP_034121087.1|DGUA	LOC120449880|XP_039488488.1|DSAN
OG0008826	LOC117586514|XP_034132535.1|DGUA	LOC120453141|XP_039493628.1|DSAN
OG0008829	LOC117591487|XP_034140666.1|DGUA	LOC120456160|XP_039498733.1|DSAN
OG0008830	LOC117588560|XP_034135836.1|DGUA	LOC120456812|XP_039499789.1|DSAN
OG0008831	LOC117581121|XP_034123937.1|DGUA	LOC120455393|XP_039497464.1|DSAN
OG0008832	LOC117581119|XP_034123933.1|DGUA	LOC120455391|XP_039497455.1|DSAN
OG0008833	LOC117590530|XP_034139139.1|DGUA	LOC120456203|XP_039498817.1|DSAN
OG0008834	LOC117585674|XP_034131166.1|DGUA	LOC120452081|XP_039492078.1|DSAN
OG0008835	LOC117585334|XP_034130665.1|DGUA	LOC120454525|XP_039495824.1|DSAN
OG0008836	LOC117578414|XP_034119767.1|DGUA	LOC120455274|XP_039497232.1|DSAN
OG0008837	LOC117592094|XP_034141501.1|DGUA	LOC120446700|XP_039483732.1|DSAN
OG0008838	LOC117587772|XP_034134599.1|DGUA	LOC120456111|XP_039498676.1|DSAN
OG0008839	LOC117578757|XP_034120338.1|DGUA	LOC120446938|XP_039484122.1|DSAN
OG0008840	LOC117584081|XP_034128720.1|DGUA	LOC120446521|XP_039483467.1|DSAN
OG0008841	LOC117579301|XP_034121000.1|DGUA	LOC120447629|XP_039485062.1|DSAN
OG0008842	LOC117592526|XP_034142276.1|DGUA	LOC120445674|XP_039482160.1|DSAN
OG0008843	LOC117589402|XP_034137215.1|DGUA	LOC120450196|XP_039488998.1|DSAN
OG0008845	LOC117584497|XP_034129319.1|DGUA	LOC120458596|XP_039502233.1|DSAN
OG0008846	LOC117587717|XP_034134517.1|DGUA, LOC117587718|XP_034134518.1|DGUA	LOC120450285|XP_039489136.1|DSAN
OG0008847	LOC117586583|XP_034132642.1|DGUA	LOC120454458|XP_039495707.1|DSAN
OG0008848	LOC117592554|XP_034142319.1|DGUA	LOC120446479|XP_039483415.1|DSAN
OG0008849	LOC117581520|XP_034124704.1|DGUA, LOC117580726|XP_034123285.1|DGUA	LOC120456232|XP_039498852.1|DSAN
OG0008850	LOC117592483|XP_034142212.1|DGUA	LOC120445243|XP_039481449.1|DSAN
OG0008851	LOC117584538|XP_034129381.1|DGUA	LOC120458902|XP_039502682.1|DSAN
OG0008852	LOC117589415|XP_034137239.1|DGUA	LOC120458392|XP_039501945.1|DSAN
OG0008854	LOC117582444|XP_034126049.1|DGUA	LOC120447837|XP_039485379.1|DSAN
OG0008855	LOC117590868|XP_034139780.1|DGUA	LOC120455908|XP_039498349.1|DSAN
OG0008856	LOC117590585|XP_034139232.1|DGUA	LOC120454891|XP_039496465.1|DSAN
OG0008857	LOC117580114|XP_034122292.1|DGUA	LOC120448438|XP_039486384.1|DSAN
OG0008858	LOC117585510|XP_034130901.1|DGUA	LOC120450743|XP_039489799.1|DSAN
OG0008859	LOC117589377|XP_034137180.1|DGUA	LOC120449374|XP_039487740.1|DSAN
OG0008860	LOC117582862|XP_034126822.1|DGUA	LOC120453591|XP_039494287.1|DSAN
OG0008861	LOC117582725|XP_034126546.1|DGUA	LOC120458670|XP_039502339.1|DSAN
OG0008862	LOC117584940|XP_034129990.1|DGUA	LOC120452406|XP_039492558.1|DSAN
OG0008863	LOC117584332|XP_034129054.1|DGUA	LOC120457218|XP_039500526.1|DSAN
OG0008864	LOC117581692|XP_034124964.1|DGUA	LOC120446835|XP_039483954.1|DSAN
OG0008865	LOC117584662|XP_034129581.1|DGUA	LOC120443818|XP_039479094.1|DSAN
OG0008866	LOC117582484|XP_034126128.1|DGUA	LOC120458406|XP_039501969.1|DSAN
OG0008867	LOC117590533|XP_034139142.1|DGUA	LOC120456219|XP_039498835.1|DSAN
OG0008868	LOC117578543|XP_034120008.1|DGUA	LOC120444576|XP_039480274.1|DSAN
OG0008869	LOC117589418|XP_034137240.1|DGUA	LOC120450508|XP_039489495.1|DSAN
OG0008870	LOC117579966|XP_034122031.1|DGUA	LOC120449783|XP_039488358.1|DSAN
OG0008871	LOC117580106|XP_034122266.1|DGUA	LOC120450178|XP_039488971.1|DSAN
OG0008872	LOC117584716|XP_034129653.1|DGUA	LOC120454058|XP_039495004.1|DSAN
OG0008873	LOC117584793|XP_034129798.1|DGUA	LOC120458482|XP_039502077.1|DSAN
OG0008874	LOC117592050|XP_034141427.1|DGUA	LOC120446885|XP_039484030.1|DSAN
OG0008875	LOC117591971|XP_034141297.1|DGUA	LOC120445702|XP_039482195.1|DSAN
OG0008876	LOC117590668|XP_034139425.1|DGUA	LOC120454844|XP_039496272.1|DSAN
OG0008877	LOC117587061|XP_034133393.1|DGUA	LOC120448008|XP_039485657.1|DSAN
OG0008878	LOC117587961|XP_034134855.1|DGUA	LOC120444012|XP_039479429.1|DSAN
OG0008879	LOC117583839|XP_034128748.1|DGUA	LOC120446477|XP_039483413.1|DSAN
OG0008880	LOC117583487|XP_034127717.1|DGUA, LOC117590808|XP_034139666.1|DGUA	LOC120454398|XP_039495584.1|DSAN
OG0008881	LOC117584859|XP_034129898.1|DGUA	LOC120446822|XP_039483933.1|DSAN
OG0008882	LOC117587554|XP_034134252.1|DGUA	LOC120450450|XP_039489405.1|DSAN
OG0008883	LOC117586629|XP_034132739.1|DGUA	LOC120453687|XP_039494441.1|DSAN
OG0008884	LOC117585428|XP_034130793.1|DGUA	LOC120452800|XP_039493133.1|DSAN
OG0008885	LOC117587646|XP_034134423.1|DGUA	LOC120445189|XP_039481339.1|DSAN
OG0008886	LOC117592241|XP_034141766.1|DGUA	LOC120444963|XP_039480913.1|DSAN
OG0008887	LOC117592157|XP_034141623.1|DGUA	LOC120447159|XP_039484544.1|DSAN
OG0008888	LOC117586833|XP_034133005.1|DGUA	LOC120449089|XP_039487331.1|DSAN
OG0008889	LOC117579044|XP_034120634.1|DGUA	LOC120444308|XP_039479783.1|DSAN
OG0008890	LOC117590123|XP_034138378.1|DGUA	LOC120452777|XP_039493100.1|DSAN
OG0008891	LOC117579329|XP_034121044.1|DGUA	LOC120448147|XP_039485912.1|DSAN
OG0008892	LOC117592134|XP_034141575.1|DGUA	LOC120446886|XP_039484031.1|DSAN
OG0008893	LOC117588854|XP_034136245.1|DGUA	LOC120449235|XP_039487542.1|DSAN
OG0008894	LOC117583460|XP_034127656.1|DGUA	LOC120451320|XP_039490825.1|DSAN
OG0008895	LOC117590168|XP_034138454.1|DGUA	LOC120453173|XP_039493668.1|DSAN
OG0008896	LOC117587316|XP_034133838.1|DGUA	LOC120450253|XP_039489074.1|DSAN
OG0008897	LOC117590122|XP_034138377.1|DGUA	LOC120452535|XP_039492735.1|DSAN
OG0008898	LOC117592332|XP_034141913.1|DGUA	LOC120447145|XP_039484518.1|DSAN
OG0008899	LOC117582035|XP_034125465.1|DGUA	LOC120446421|XP_039483315.1|DSAN
OG0008900	LOC117581905|XP_034125265.1|DGUA	LOC120445187|XP_039481335.1|DSAN
OG0008901	LOC117579625|XP_034121469.1|DGUA	LOC120448572|XP_039486567.1|DSAN
OG0008902	LOC117590682|XP_034139466.1|DGUA	LOC120454860|XP_039496335.1|DSAN
OG0008903	LOC117582457|XP_034126073.1|DGUA	LOC120447857|XP_039485402.1|DSAN
OG0008904	LOC117590835|XP_034139720.1|DGUA	LOC120446378|XP_039483243.1|DSAN
OG0008905	LOC117590619|XP_034139311.1|DGUA	LOC120454855|XP_039496319.1|DSAN
OG0008906	LOC117579476|XP_034121257.1|DGUA	LOC120449702|XP_039488252.1|DSAN
OG0008907	LOC117585070|XP_034130226.1|DGUA	LOC120454317|XP_039495454.1|DSAN
OG0008908	LOC117586356|XP_034132265.1|DGUA	LOC120454043|XP_039494971.1|DSAN
OG0008909	LOC117583612|XP_034127940.1|DGUA	LOC120453481|XP_039494148.1|DSAN
OG0008910	LOC117582807|XP_034126729.1|DGUA	LOC120453314|XP_039493904.1|DSAN
OG0008911	LOC117583152|XP_034127234.1|DGUA	LOC120452377|XP_039492502.1|DSAN
OG0008912	LOC117590084|XP_034138315.1|DGUA	LOC120453165|XP_039493658.1|DSAN
OG0008913	LOC117589678|XP_034137723.1|DGUA	LOC120453747|XP_039494513.1|DSAN
OG0008914	LOC117585784|XP_034131366.1|DGUA	LOC120452237|XP_039492296.1|DSAN
OG0008915	LOC117586189|XP_034132006.1|DGUA	LOC120453764|XP_039494532.1|DSAN
OG0008916	LOC117581689|XP_034124956.1|DGUA	LOC120452041|XP_039492031.1|DSAN
OG0008917	LOC117582369|XP_034125919.1|DGUA	LOC120458673|XP_039502343.1|DSAN, LOC120449455|XP_039487865.1|DSAN
OG0008919	LOC117582629|XP_034126395.1|DGUA	LOC120454096|XP_039495044.1|DSAN
OG0008920	LOC117591275|XP_034140365.1|DGUA	LOC120449914|XP_039488540.1|DSAN
OG0008921	LOC117588091|XP_034135053.1|DGUA	LOC120444307|XP_039479780.1|DSAN
OG0008922	LOC117587964|XP_034134863.1|DGUA	LOC120454216|XP_039495289.1|DSAN
OG0008923	LOC117579227|XP_034120901.1|DGUA	LOC120446052|XP_039482761.1|DSAN
OG0008924	LOC117592301|XP_034141865.1|DGUA	LOC120444416|XP_039479976.1|DSAN
OG0008925	LOC117587609|XP_034134355.1|DGUA	LOC120444873|XP_039480787.1|DSAN
OG0008926	LOC117590277|XP_034138657.1|DGUA, LOC117580186|XP_034122480.1|DGUA	LOC120443864|XP_039479162.1|DSAN
OG0008927	LOC117588926|XP_034136396.1|DGUA	LOC120446339|XP_039483190.1|DSAN
OG0008928	LOC117578482|XP_034119905.1|DGUA	LOC120452465|XP_039492634.1|DSAN
OG0008929	LOC117578766|XP_034120362.1|DGUA	LOC120445908|XP_039482498.1|DSAN
OG0008930	LOC117589690|XP_034137740.1|DGUA	LOC120452315|XP_039492400.1|DSAN
OG0008931	LOC117578811|XP_034120452.1|DGUA	LOC120455358|XP_039497441.1|DSAN
OG0008932	LOC117586673|XP_034132816.1|DGUA	LOC120444766|XP_039480629.1|DSAN
OG0008933	LOC117591884|XP_034141158.1|DGUA	LOC120457720|XP_039501153.1|DSAN
OG0008934	LOC117579470|XP_034121250.1|DGUA	LOC120450011|XP_039488662.1|DSAN
OG0008935	LOC117578667|XP_034120184.1|DGUA	LOC120458747|XP_039502442.1|DSAN
OG0008936	LOC117592404|XP_034142020.1|DGUA	LOC120445866|XP_039482442.1|DSAN
OG0008937	LOC117592272|XP_034141824.1|DGUA	LOC120447224|XP_039484677.1|DSAN
OG0008938	LOC117592520|XP_034142262.1|DGUA	LOC120446491|XP_039483432.1|DSAN
OG0008939	LOC117581196|XP_034124052.1|DGUA	LOC120444962|XP_039480912.1|DSAN
OG0008940	LOC117578974|XP_034120598.1|DGUA	LOC120446900|XP_039484052.1|DSAN
OG0008941	LOC117581219|XP_034124088.1|DGUA	LOC120457385|XP_039500869.1|DSAN
OG0008942	LOC117588630|XP_034135950.1|DGUA	LOC120456094|XP_039498624.1|DSAN
OG0008943	LOC117590482|XP_034139029.1|DGUA	LOC120456733|XP_039499654.1|DSAN
OG0008944	LOC117581076|XP_034123851.1|DGUA	LOC120454954|XP_039496667.1|DSAN
OG0008945	LOC117581242|XP_034124123.1|DGUA	LOC120457420|XP_039500952.1|DSAN
OG0008946	LOC117591022|XP_034140000.1|DGUA	LOC120455129|XP_039496955.1|DSAN
OG0008947	LOC117590688|XP_034139479.1|DGUA	LOC120455596|XP_039497904.1|DSAN
OG0008948	LOC117590758|XP_034139588.1|DGUA	LOC120455339|XP_039497355.1|DSAN
OG0008949	LOC117587343|XP_034133874.1|DGUA	LOC120448387|XP_039486309.1|DSAN
OG0008950	LOC117588288|XP_034135357.1|DGUA	LOC120456961|XP_039500040.1|DSAN
OG0008951	LOC117589182|XP_034136796.1|DGUA	LOC120447788|XP_039485280.1|DSAN
OG0008952	LOC117580637|XP_034123116.1|DGUA	LOC120454993|XP_039496727.1|DSAN
OG0008953	LOC117589411|XP_034137233.1|DGUA	LOC120448494|XP_039486457.1|DSAN
OG0008955	LOC117579456|XP_034121234.1|DGUA	LOC120448900|XP_039487054.1|DSAN, LOC120447679|XP_039485140.1|DSAN
OG0008956	LOC117583748|XP_034128157.1|DGUA, LOC117583383|XP_034127559.1|DGUA	LOC120456298|XP_039498982.1|DSAN
OG0008957	LOC117579971|XP_034122039.1|DGUA	LOC120449333|XP_039487666.1|DSAN
OG0008958	LOC117580237|XP_034122550.1|DGUA	LOC120447443|XP_039484734.1|DSAN
OG0008959	LOC117587223|XP_034133674.1|DGUA	LOC120449466|XP_039487871.1|DSAN
OG0008960	LOC117587451|XP_034134061.1|DGUA	LOC120447547|XP_039484928.1|DSAN
OG0008961	LOC117581893|XP_034125252.1|DGUA, LOC117581964|XP_034125340.1|DGUA	LOC120446454|XP_039483383.1|DSAN
OG0008962	LOC117590562|XP_034139194.1|DGUA, LOC117583424|XP_034127612.1|DGUA	LOC120456215|XP_039498831.1|DSAN
OG0008963	LOC117581355|XP_034124378.1|DGUA, LOC117580859|XP_034123498.1|DGUA	LOC120457035|XP_039500136.1|DSAN
OG0008964	LOC117588680|XP_034136020.1|DGUA	LOC120455913|XP_039498357.1|DSAN
OG0008965	LOC117587969|XP_034134869.1|DGUA	LOC120452492|XP_039492678.1|DSAN
OG0008966	LOC117584470|XP_034129282.1|DGUA	LOC120451080|XP_039490379.1|DSAN
OG0008968	LOC117581903|XP_034125262.1|DGUA	LOC120458722|XP_039502406.1|DSAN
OG0008969	LOC117582307|XP_034125841.1|DGUA	LOC120458645|XP_039502308.1|DSAN
OG0008970	LOC117582336|XP_034125879.1|DGUA	LOC120458265|XP_039501789.1|DSAN
OG0008971	LOC117589216|XP_034136852.1|DGUA	LOC120448561|XP_039486551.1|DSAN
OG0008972	LOC117589239|XP_034136894.1|DGUA	LOC120449917|XP_039488544.1|DSAN
OG0008973	LOC117579285|XP_034120975.1|DGUA	LOC120449980|XP_039488623.1|DSAN
OG0008974	LOC117583631|XP_034127971.1|DGUA	LOC120453918|XP_039494787.1|DSAN, LOC120453922|XP_039494791.1|DSAN
OG0008975	LOC117592491|XP_034142226.1|DGUA	LOC120444126|XP_039479623.1|DSAN, LOC120444125|XP_039479621.1|DSAN
OG0008976	LOC117579575|XP_034121393.1|DGUA	LOC120450009|XP_039488660.1|DSAN, LOC120449406|XP_039487793.1|DSAN
OG0008977	LOC117587795|XP_034134631.1|DGUA	LOC120453120|XP_039493602.1|DSAN
OG0008978	LOC117584422|XP_034129200.1|DGUA	LOC120453548|XP_039494238.1|DSAN
OG0008979	LOC117587807|XP_034134652.1|DGUA, LOC117587809|XP_034134654.1|DGUA	LOC120444027|XP_039479467.1|DSAN
OG0008983	LOC117591367|XP_034140498.1|DGUA	LOC120445955|XP_039482576.1|DSAN
OG0008985	LOC117589104|XP_034136647.1|DGUA	LOC120448644|XP_039486705.1|DSAN
OG0008986	LOC117585886|XP_034131531.1|DGUA	LOC120451869|XP_039491810.1|DSAN
OG0008987	LOC117584688|XP_034129608.1|DGUA	LOC120453440|XP_039494085.1|DSAN
OG0008988	LOC117589665|XP_034137693.1|DGUA	LOC120452673|XP_039492949.1|DSAN
OG0008989	LOC117588554|XP_034135827.1|DGUA	LOC120454972|XP_039496688.1|DSAN
OG0008990	LOC117579322|XP_034121027.1|DGUA	LOC120449780|XP_039488354.1|DSAN
OG0008992	LOC117584992|XP_034130112.1|DGUA	LOC120451451|XP_039491064.1|DSAN
OG0008993	LOC117579458|XP_034121237.1|DGUA	LOC120448544|XP_039486525.1|DSAN
OG0008994	LOC117581779|XP_034125093.1|DGUA	LOC120455745|XP_039498105.1|DSAN
OG0008995	LOC117587483|XP_034134111.1|DGUA	LOC120446209|XP_039482998.1|DSAN
OG0008996	LOC117581541|XP_034124747.1|DGUA	LOC120455963|XP_039498441.1|DSAN
OG0008997	LOC117590826|XP_034139691.1|DGUA	LOC120455412|XP_039497491.1|DSAN
OG0008999	LOC117588298|XP_034135371.1|DGUA	LOC120455677|XP_039498022.1|DSAN
OG0009000	LOC117590694|XP_034139486.1|DGUA, LOC117590767|XP_034139604.1|DGUA, LOC117590885|XP_034139806.1|DGUA	LOC120454958|XP_039496670.1|DSAN
OG0009001	LOC117587607|XP_034134349.1|DGUA	LOC120444446|XP_039480040.1|DSAN
OG0009002	LOC117589661|XP_034137688.1|DGUA	LOC120454604|XP_039495997.1|DSAN
OG0009003	LOC117590477|XP_034139026.1|DGUA	LOC120448424|XP_039486358.1|DSAN
OG0009004	LOC117591869|XP_034141134.1|DGUA	LOC120457730|XP_039501164.1|DSAN
OG0009005	LOC117584361|XP_034129090.1|DGUA	LOC120444080|XP_039479533.1|DSAN
OG0009006	LOC117585325|XP_034130655.1|DGUA	LOC120453289|XP_039493852.1|DSAN
OG0009007	LOC117587176|XP_034133584.1|DGUA	LOC120449210|XP_039487511.1|DSAN
OG0009008	LOC117586693|XP_034132849.1|DGUA	LOC120451603|XP_039491368.1|DSAN
OG0009009	LOC117587093|XP_034133457.1|DGUA	LOC120447909|XP_039485493.1|DSAN
OG0009010	LOC117586812|XP_034132977.1|DGUA	LOC120448325|XP_039486209.1|DSAN
OG0009011	LOC117579391|XP_034121155.1|DGUA	LOC120450205|XP_039489006.1|DSAN
OG0009012	LOC117587712|XP_034134511.1|DGUA	LOC120446153|XP_039482916.1|DSAN
OG0009013	LOC117580729|XP_034123284.1|DGUA	LOC120455626|XP_039497943.1|DSAN
OG0009014	LOC117589256|XP_034136922.1|DGUA	LOC120450232|XP_039489044.1|DSAN
OG0009015	LOC117579136|XP_034120768.1|DGUA	LOC120449554|XP_039488017.1|DSAN
OG0009016	LOC117589436|XP_034137266.1|DGUA	LOC120448425|XP_039486359.1|DSAN
OG0009017	LOC117584117|XP_034128758.1|DGUA	LOC120455697|XP_039498042.1|DSAN
OG0009018	LOC117590684|XP_034139474.1|DGUA	LOC120454823|XP_039496213.1|DSAN
OG0009019	LOC117590580|XP_034139219.1|DGUA	LOC120454913|XP_039496544.1|DSAN
OG0009020	LOC117583704|XP_034128079.1|DGUA	LOC120451249|XP_039490705.1|DSAN
OG0009021	LOC117585894|XP_034131540.1|DGUA	LOC120451133|XP_039490480.1|DSAN
OG0009022	LOC117589802|XP_034137901.1|DGUA	LOC120454028|XP_039494952.1|DSAN
OG0009023	LOC117582957|XP_034126957.1|DGUA	LOC120454292|XP_039495419.1|DSAN
OG0009024	LOC117582794|XP_034126694.1|DGUA	LOC120451147|XP_039490508.1|DSAN
OG0009025	LOC117583016|XP_034127058.1|DGUA	LOC120451398|XP_039490998.1|DSAN
OG0009026	LOC117585274|XP_034130588.1|DGUA	LOC120453341|XP_039493941.1|DSAN
OG0009027	LOC117590730|XP_034139572.1|DGUA	LOC120444593|XP_039480301.1|DSAN
OG0009028	LOC117580343|XP_034122739.1|DGUA	LOC120449113|XP_039487357.1|DSAN
OG0009029	LOC117587558|XP_034134262.1|DGUA	LOC120453214|XP_039493742.1|DSAN
OG0009030	LOC117582191|XP_034125685.1|DGUA	LOC120458234|XP_039501753.1|DSAN
OG0009031	LOC117586707|XP_034132868.1|DGUA	LOC120453178|XP_039493673.1|DSAN
OG0009032	LOC117586708|XP_034132869.1|DGUA	LOC120453179|XP_039493674.1|DSAN
OG0009033	LOC117584360|XP_034129089.1|DGUA	LOC120458386|XP_039501939.1|DSAN
OG0009034	LOC117584429|XP_034129217.1|DGUA	LOC120458534|XP_039502145.1|DSAN
OG0009035	LOC117588132|XP_034135113.1|DGUA	LOC120458516|XP_039502123.1|DSAN
OG0009036	LOC117591894|XP_034141169.1|DGUA	LOC120455118|XP_039496947.1|DSAN
OG0009037	LOC117582479|XP_034126120.1|DGUA	LOC120447957|XP_039485585.1|DSAN
OG0009038	LOC117583689|XP_034128057.1|DGUA	LOC120452652|XP_039492904.1|DSAN
OG0009039	LOC117586470|XP_034132448.1|DGUA	LOC120453790|XP_039494594.1|DSAN
OG0009040	LOC117581525|XP_034124714.1|DGUA	LOC120445300|XP_039481537.1|DSAN
OG0009041	LOC117589651|XP_034137675.1|DGUA	LOC120451716|XP_039491553.1|DSAN
OG0009042	LOC117582602|XP_034126361.1|DGUA	LOC120458436|XP_039502013.1|DSAN
OG0009043	LOC117587803|XP_034134646.1|DGUA	LOC120446140|XP_039482899.1|DSAN
OG0009044	LOC117584675|XP_034129596.1|DGUA	LOC120453330|XP_039493927.1|DSAN
OG0009045	LOC117586180|XP_034131983.1|DGUA	LOC120452955|XP_039493374.1|DSAN
OG0009046	LOC117579363|XP_034121088.1|DGUA	LOC120450460|XP_039489413.1|DSAN
OG0009047	LOC117578452|XP_034119866.1|DGUA	LOC120458942|XP_039502730.1|DSAN
OG0009048	LOC117587541|XP_034134238.1|DGUA	LOC120458889|XP_039502662.1|DSAN
OG0009049	LOC117586059|XP_034131796.1|DGUA	LOC120453656|XP_039494384.1|DSAN
OG0009050	LOC117584695|XP_034129619.1|DGUA	LOC120444157|XP_039479670.1|DSAN
OG0009051	LOC117589941|XP_034138125.1|DGUA	LOC120447211|XP_039484657.1|DSAN
OG0009052	LOC117586521|XP_034132545.1|DGUA	LOC120453522|XP_039494203.1|DSAN
OG0009053	LOC117585772|XP_034131345.1|DGUA	LOC120451846|XP_039491757.1|DSAN
OG0009054	LOC117586640|XP_034132761.1|DGUA	LOC120452573|XP_039492789.1|DSAN
OG0009055	LOC117588190|XP_034135202.1|DGUA	LOC120446826|XP_039483941.1|DSAN
OG0009056	LOC117584303|XP_034129020.1|DGUA	LOC120444723|XP_039480576.1|DSAN
OG0009057	LOC117589004|XP_034136510.1|DGUA	LOC120449319|XP_039487650.1|DSAN
OG0009058	LOC117590574|XP_034139208.1|DGUA	LOC120454839|XP_039496257.1|DSAN
OG0009059	LOC117588976|XP_034136456.1|DGUA	LOC120449037|XP_039487255.1|DSAN
OG0009060	LOC117586251|XP_034132083.1|DGUA	LOC120454488|XP_039495768.1|DSAN
OG0009061	LOC117585793|XP_034131385.1|DGUA	LOC120444977|XP_039480934.1|DSAN
OG0009062	LOC117592486|XP_034142216.1|DGUA	LOC120444323|XP_039479806.1|DSAN
OG0009063	LOC117582300|XP_034125832.1|DGUA	LOC120444904|XP_039480828.1|DSAN
OG0009064	LOC117592710|XP_034119755.1|DGUA	LOC120446448|XP_039483371.1|DSAN
OG0009065	LOC117583012|XP_034127053.1|DGUA	LOC120451513|XP_039491206.1|DSAN
OG0009066	LOC117579590|XP_034121412.1|DGUA	LOC120448864|XP_039487011.1|DSAN
OG0009067	LOC117580251|XP_034122563.1|DGUA	LOC120450510|XP_039489498.1|DSAN
OG0009068	LOC117590933|XP_034139869.1|DGUA	LOC120444085|XP_039479542.1|DSAN
OG0009069	LOC117584828|XP_034129845.1|DGUA	LOC120458913|XP_039502694.1|DSAN
OG0009070	LOC117592277|XP_034141828.1|DGUA	LOC120455973|XP_039498460.1|DSAN
OG0009071	LOC117585612|XP_034131058.1|DGUA	LOC120454584|XP_039495947.1|DSAN
OG0009072	LOC117586145|XP_034131929.1|DGUA	LOC120452360|XP_039492469.1|DSAN
OG0009073	LOC117586198|XP_034132019.1|DGUA	LOC120453547|XP_039494234.1|DSAN
OG0009074	LOC117590179|XP_034138466.1|DGUA	LOC120453864|XP_039494702.1|DSAN
OG0009075	LOC117585997|XP_034131715.1|DGUA	LOC120450900|XP_039490082.1|DSAN
OG0009076	LOC117586600|XP_034132673.1|DGUA	LOC120454358|XP_039495513.1|DSAN
OG0009077	LOC117584913|XP_034129951.1|DGUA	LOC120453293|XP_039493857.1|DSAN
OG0009078	LOC117585140|XP_034130359.1|DGUA	LOC120452224|XP_039492284.1|DSAN
OG0009079	LOC117586719|XP_034132899.1|DGUA	LOC120453382|XP_039493993.1|DSAN
OG0009080	LOC117586385|XP_034132306.1|DGUA	LOC120452953|XP_039493373.1|DSAN
OG0009081	LOC117591094|XP_034140086.1|DGUA	LOC120452862|XP_039493241.1|DSAN
OG0009082	LOC117586230|XP_034132056.1|DGUA	LOC120452353|XP_039492461.1|DSAN
OG0009083	LOC117581510|XP_034124678.1|DGUA	LOC120456173|XP_039498773.1|DSAN
OG0009084	LOC117586671|XP_034132810.1|DGUA	LOC120451615|XP_039491389.1|DSAN
OG0009085	LOC117585468|XP_034130850.1|DGUA	LOC120453785|XP_039494569.1|DSAN
OG0009086	LOC117585726|XP_034131255.1|DGUA	LOC120451606|XP_039491374.1|DSAN
OG0009087	LOC117583288|XP_034127415.1|DGUA	LOC120452718|XP_039493018.1|DSAN
OG0009088	LOC117583293|XP_034127422.1|DGUA	LOC120454077|XP_039495020.1|DSAN
OG0009089	LOC117581205|XP_034124069.1|DGUA	LOC120454899|XP_039496504.1|DSAN
OG0009090	LOC117583421|XP_034127604.1|DGUA	LOC120453588|XP_039494282.1|DSAN
OG0009091	LOC117590087|XP_034138320.1|DGUA	LOC120454031|XP_039494958.1|DSAN
OG0009092	LOC117583581|XP_034127853.1|DGUA	LOC120451808|XP_039491698.1|DSAN
OG0009093	LOC117589521|XP_034137403.1|DGUA	LOC120451141|XP_039490496.1|DSAN
OG0009094	LOC117585371|XP_034130709.1|DGUA	LOC120453730|XP_039494492.1|DSAN
OG0009095	LOC117585370|XP_034130708.1|DGUA	LOC120453286|XP_039493847.1|DSAN
OG0009096	LOC117583000|XP_034127041.1|DGUA	LOC120452544|XP_039492753.1|DSAN
OG0009097	LOC117582930|XP_034126921.1|DGUA	LOC120452648|XP_039492900.1|DSAN
OG0009098	LOC117583560|XP_034127818.1|DGUA	LOC120454589|XP_039495973.1|DSAN
OG0009099	LOC117583629|XP_034127968.1|DGUA	LOC120450829|XP_039489946.1|DSAN
OG0009100	LOC117584107|XP_034128746.1|DGUA	LOC120450738|XP_039489795.1|DSAN
OG0009101	LOC117581980|XP_034125360.1|DGUA	LOC120451858|XP_039491796.1|DSAN
OG0009102	LOC117582125|XP_034125595.1|DGUA	LOC120456193|XP_039498810.1|DSAN
OG0009103	LOC117582614|XP_034126379.1|DGUA	LOC120455537|XP_039497787.1|DSAN
OG0009104	LOC117582610|XP_034126374.1|DGUA	LOC120458345|XP_039501896.1|DSAN
OG0009105	LOC117584462|XP_034129270.1|DGUA	LOC120458477|XP_039502071.1|DSAN
OG0009106	LOC117581743|XP_034125031.1|DGUA	LOC120458354|XP_039501904.1|DSAN
OG0009107	LOC117584120|XP_034128762.1|DGUA	LOC120457182|XP_039500418.1|DSAN
OG0009108	LOC117585476|XP_034130859.1|DGUA	LOC120453699|XP_039494454.1|DSAN
OG0009109	LOC117582329|XP_034125870.1|DGUA	LOC120458855|XP_039502616.1|DSAN
OG0009110	LOC117582515|XP_034126202.1|DGUA	LOC120455468|XP_039497627.1|DSAN
