Orthogroup	CPIP.longest_only	CQUI.longest_only
OG0015535	LOC120416364|XP_039434033.1|CPIP	LOC6053123|XP_038113933.1|CQUI
OG0015536	LOC120423907|XP_039443821.1|CPIP	LOC6037240|XP_001847169.2|CQUI
OG0015544	LOC120425121|XP_039445463.1|CPIP	LOC119765337|XP_038104943.1|CQUI
OG0015547	LOC120425875|XP_039446430.1|CPIP, LOC120426105|XP_039446743.1|CPIP	LOC119769974|XP_038119855.1|CQUI
OG0015554	LOC120420829|XP_039439885.1|CPIP	LOC6043913|XP_001861496.2|CQUI
OG0015556	LOC120413558|XP_039430372.1|CPIP	LOC6036180|XP_001846264.2|CQUI
OG0015557	LOC120413577|XP_039430399.1|CPIP	LOC6036176|XP_001846260.2|CQUI
OG0015559	LOC120418591|XP_039436971.1|CPIP, LOC120418592|XP_039436972.1|CPIP	LOC6053444|XP_001869523.2|CQUI
OG0015563	LOC120416826|XP_039434647.1|CPIP	LOC6042367|XP_038112998.1|CQUI
OG0015565	LOC120415807|XP_039433366.1|CPIP	LOC119770163|XP_038120502.1|CQUI
OG0015579	LOC120421048|XP_039440124.1|CPIP	LOC6042757|XP_038105043.1|CQUI
OG0015580	LOC120425850|XP_039446406.1|CPIP	LOC6037896|XP_001847759.2|CQUI
OG0015619	LOC120417630|XP_039435676.1|CPIP	LOC6046791|XP_038117191.1|CQUI
OG0015622	LOC120428743|XP_039449755.1|CPIP	LOC6039627|XP_001849173.2|CQUI, LOC119765025|XP_038103998.1|CQUI
OG0015633	LOC120429841|XP_039450847.1|CPIP	LOC119766644|XP_038107660.1|CQUI
OG0015633	LOC120431791|XP_039452844.1|CPIP	LOC6042180|XP_038107663.1|CQUI
OG0015636	LOC120418510|XP_039436881.1|CPIP	LOC6041352|XP_038119466.1|CQUI
OG0015639	LOC120430353|XP_039451387.1|CPIP, LOC120430690|XP_039451725.1|CPIP	LOC119765546|XP_038105569.1|CQUI, LOC119766366|XP_038106796.1|CQUI
OG0015640	LOC120422135|XP_039441443.1|CPIP	LOC6039299|XP_001848931.2|CQUI
OG0015641	LOC120416287|XP_039433934.1|CPIP, LOC120416284|XP_039433932.1|CPIP	LOC6032973|XP_038106863.1|CQUI
OG0015645	LOC120426466|XP_039447162.1|CPIP	LOC6038481|XP_038121315.1|CQUI
OG0015651	LOC120429756|XP_039450738.1|CPIP	LOC6031393|XP_038113424.1|CQUI
OG0015660	LOC120426401|XP_039447092.1|CPIP, LOC120421694|XP_039440865.1|CPIP	LOC6046992|XP_001864105.2|CQUI
OG0015714	LOC120418250|XP_039436498.1|CPIP	LOC119770094|XP_038120249.1|CQUI
OG0015714	LOC120425747|XP_039446286.1|CPIP	LOC6032711|XP_001843263.2|CQUI
OG0015739	LOC120430789|XP_039451836.1|CPIP	LOC6039975|XP_038106310.1|CQUI, LOC6050563|XP_038110687.1|CQUI
OG0015750	LOC120422601|XP_039442025.1|CPIP	LOC6049379|XP_038119223.1|CQUI
OG0015798	LOC120418455|XP_039436818.1|CPIP, LOC120412458|XP_039428862.1|CPIP, LOC120426267|XP_039446942.1|CPIP, LOC120415632|XP_039433163.1|CPIP	LOC6036337|XP_038111433.1|CQUI
OG0015799	LOC120422750|XP_039442231.1|CPIP, LOC120426313|XP_039447005.1|CPIP, LOC120424632|XP_039444732.1|CPIP, LOC120414055|XP_039431006.1|CPIP	LOC6035840|XP_038106719.1|CQUI
OG0015800	LOC120423462|XP_039443223.1|CPIP	LOC6046061|XP_038117048.1|CQUI
OG0015800	LOC120423770|XP_039443624.1|CPIP	LOC119769805|XP_038119397.1|CQUI, LOC119768639|XP_038114841.1|CQUI
OG0015801	LOC120422114|XP_039441416.1|CPIP	LOC119769467|XP_038117952.1|CQUI
OG0015801	LOC120427387|XP_039448172.1|CPIP	LOC119769293|XP_038117202.1|CQUI, LOC119765584|XP_038105708.1|CQUI
OG0015802	LOC120428909|XP_039449988.1|CPIP, LOC120428903|XP_039449975.1|CPIP	LOC119765971|XP_038106200.1|CQUI, LOC119765969|XP_038106198.1|CQUI, LOC6034660|XP_001844949.2|CQUI
OG0015803	LOC120425016|XP_039445321.1|CPIP, LOC120430846|XP_039451907.1|CPIP, LOC120420592|XP_039439603.1|CPIP, LOC120412531|XP_039428963.1|CPIP	LOC6042580|XP_001852634.1|CQUI
OG0015804	LOC120415808|XP_039433368.1|CPIP, LOC120432158|XP_039453219.1|CPIP, LOC120431124|XP_039452209.1|CPIP, LOC120423313|XP_039443010.1|CPIP	LOC119767822|XP_038113327.1|CQUI
OG0015805	LOC120430778|XP_039451826.1|CPIP	LOC6040214|XP_038121842.1|CQUI
OG0015805	LOC120432439|XP_039453591.1|CPIP, LOC120412736|XP_039429262.1|CPIP	LOC119767141|XP_038110832.1|CQUI
OG0015806	LOC120412719|XP_039429240.1|CPIP	LOC6053391|XP_038121889.1|CQUI, LOC119769908|XP_038119661.1|CQUI, LOC119769834|XP_038119455.1|CQUI, LOC6035902|XP_001846015.2|CQUI
OG0015807	LOC120416028|XP_039433623.1|CPIP	LOC119766416|XP_038106878.1|CQUI
OG0015807	LOC120415985|XP_039433574.1|CPIP, LOC120412830|XP_039429371.1|CPIP	LOC119766415|XP_038106877.1|CQUI
OG0015808	LOC120413309|XP_039430005.1|CPIP	LOC6054031|XP_001870012.1|CQUI
OG0015808	LOC120413284|XP_039429955.1|CPIP	LOC6046438|XP_038122461.1|CQUI, LOC119767052|XP_038110321.1|CQUI
OG0015809	LOC120424967|XP_039445257.1|CPIP	LOC119770318|XP_038120909.1|CQUI
OG0015809	LOC120432029|XP_039453098.1|CPIP, LOC120413500|XP_039430290.1|CPIP	LOC119768570|XP_038114502.1|CQUI
OG0015811	LOC120428383|XP_039449317.1|CPIP, LOC120418026|XP_039436207.1|CPIP, LOC120421499|XP_039440652.1|CPIP, LOC120414407|XP_039431522.1|CPIP	LOC6049682|XP_038116883.1|CQUI
OG0015812	LOC120414430|XP_039431547.1|CPIP, LOC120424617|XP_039444716.1|CPIP, LOC120422974|XP_039442508.1|CPIP	LOC119770147|XP_038120446.1|CQUI, LOC119770127|XP_038120401.1|CQUI
OG0015813	LOC120414735|XP_039431980.1|CPIP, LOC120431998|XP_039453066.1|CPIP, LOC120429208|XP_039450360.1|CPIP, LOC120432074|XP_039453138.1|CPIP	LOC119770405|XP_038121157.1|CQUI
OG0015814	LOC120430140|XP_039451161.1|CPIP, LOC120414872|XP_039432127.1|CPIP, LOC120423167|XP_039442782.1|CPIP, LOC120426623|XP_039447350.1|CPIP	LOC119767132|XP_038110795.1|CQUI
OG0015815	LOC120415016|XP_039432314.1|CPIP	LOC119766931|XP_038109399.1|CQUI
OG0015815	LOC120426600|XP_039447325.1|CPIP, LOC120415797|XP_039433356.1|CPIP	LOC6040634|XP_038106706.1|CQUI
OG0015816	LOC120416007|XP_039433596.1|CPIP	LOC119766590|XP_038107361.1|CQUI
OG0015816	LOC120419824|XP_039438594.1|CPIP, LOC120416013|XP_039433604.1|CPIP	LOC6033158|XP_001843646.2|CQUI
OG0015817	LOC120424027|XP_039443981.1|CPIP, LOC120416319|XP_039433974.1|CPIP	LOC119769524|XP_038118263.1|CQUI
OG0015817	LOC120424767|XP_039444905.1|CPIP	LOC119765599|XP_038105761.1|CQUI
OG0015818	LOC120416395|XP_039434069.1|CPIP	LOC119765112|XP_038104207.1|CQUI
OG0015818	LOC120416424|XP_039434109.1|CPIP	LOC6034315|XP_038105017.1|CQUI, LOC6034316|XP_001844649.2|CQUI
OG0015819	LOC120416443|XP_039434131.1|CPIP	LOC119770582|XP_038121682.1|CQUI
OG0015819	LOC120416431|XP_039434118.1|CPIP	LOC119765255|XP_038104674.1|CQUI, LOC119765178|XP_038104458.1|CQUI
OG0015820	LOC120416932|XP_039434779.1|CPIP, LOC120416885|XP_039434712.1|CPIP, LOC120416918|XP_039434758.1|CPIP, LOC120416930|XP_039434777.1|CPIP	LOC119771103|XP_038122424.1|CQUI
OG0015821	LOC120427657|XP_039448465.1|CPIP	LOC119768803|XP_038115975.1|CQUI
OG0015821	LOC120425892|XP_039446444.1|CPIP, LOC120417319|XP_039435219.1|CPIP	LOC119765507|XP_038105420.1|CQUI
OG0015822	LOC120427553|XP_039448363.1|CPIP	LOC119769029|XP_038116838.1|CQUI
OG0015822	LOC120420709|XP_039439737.1|CPIP, LOC120417766|XP_039435861.1|CPIP	LOC119765951|XP_038106160.1|CQUI
OG0015823	LOC120418015|XP_039436190.1|CPIP	LOC119769417|XP_038117701.1|CQUI
OG0015823	LOC120418021|XP_039436198.1|CPIP, LOC120418024|XP_039436201.1|CPIP	LOC119770818|XP_038122281.1|CQUI
OG0015824	LOC120421115|XP_039440208.1|CPIP, LOC120431846|XP_039452909.1|CPIP, LOC120418622|XP_039436999.1|CPIP, LOC120428591|XP_039449550.1|CPIP	LOC119765628|XP_038105823.1|CQUI
OG0015825	LOC120418714|XP_039437120.1|CPIP	LOC119768087|XP_038114410.1|CQUI
OG0015825	LOC120418704|XP_039437107.1|CPIP	LOC6035985|XP_038113557.1|CQUI
OG0015826	LOC120420883|XP_039439940.1|CPIP, LOC120420884|XP_039439941.1|CPIP	LOC6040861|XP_001850191.2|CQUI, LOC6040858|XP_001850189.2|CQUI, LOC6040860|XP_001850190.1|CQUI
OG0015827	LOC120421478|XP_039440629.1|CPIP	LOC119766721|XP_038108066.1|CQUI
OG0015827	LOC120427545|XP_039448354.1|CPIP, LOC120427547|XP_039448357.1|CPIP	LOC119766054|XP_038106350.1|CQUI
OG0015828	LOC120422651|XP_039442090.1|CPIP	LOC6043354|XP_001870952.2|CQUI
OG0015828	LOC120422621|XP_039442047.1|CPIP, LOC120422647|XP_039442086.1|CPIP	LOC6043344|XP_038117094.1|CQUI
OG0015829	LOC120431949|XP_039453021.1|CPIP	LOC119766461|XP_038106945.1|CQUI
OG0015829	LOC120423441|XP_039443191.1|CPIP	LOC119766445|XP_038106928.1|CQUI, LOC6039990|XP_038121824.1|CQUI
OG0015830	LOC120424162|XP_039444144.1|CPIP	LOC119770247|XP_038120676.1|CQUI
OG0015830	LOC120426910|XP_039447649.1|CPIP	LOC119770701|XP_038121970.1|CQUI, LOC119769832|XP_038119454.1|CQUI
OG0015831	LOC120427087|XP_039447868.1|CPIP, LOC120427086|XP_039447867.1|CPIP, LOC120424536|XP_039444633.1|CPIP	LOC119766270|XP_038106643.1|CQUI, LOC119769575|XP_038118457.1|CQUI
OG0015833	LOC120429983|XP_039451009.1|CPIP, LOC120430937|XP_039451988.1|CPIP, LOC120426375|XP_039447067.1|CPIP	LOC119766200|XP_038106562.1|CQUI, LOC119769044|XP_038116862.1|CQUI
OG0015834	LOC120426996|XP_039447748.1|CPIP	LOC119769254|XP_038117120.1|CQUI
OG0015834	LOC120430469|XP_039451502.1|CPIP, LOC120430379|XP_039451411.1|CPIP	LOC6053475|XP_038116984.1|CQUI
OG0015835	LOC120427090|XP_039447872.1|CPIP	LOC6033629|XP_038113597.1|CQUI
OG0015835	LOC120427091|XP_039447874.1|CPIP	LOC119767795|XP_038113238.1|CQUI, LOC119767596|XP_038112445.1|CQUI
OG0015836	LOC120427925|XP_039448800.1|CPIP	LOC119769535|XP_038118328.1|CQUI, LOC119769818|XP_038119434.1|CQUI, LOC119770805|XP_038122242.1|CQUI, LOC119770053|XP_038120122.1|CQUI
OG0015837	LOC120430051|XP_039451079.1|CPIP	LOC119769542|XP_038118345.1|CQUI, LOC119769541|XP_038118344.1|CQUI, LOC119770040|XP_038120082.1|CQUI, LOC119769288|XP_038117189.1|CQUI
OG0015838	LOC120430398|XP_039451437.1|CPIP, LOC120430397|XP_039451435.1|CPIP, LOC120431115|XP_039452203.1|CPIP	LOC119770063|XP_038120163.1|CQUI, LOC119770609|XP_038121756.1|CQUI
OG0015839	LOC120431303|XP_039452373.1|CPIP	LOC119766855|XP_038108993.1|CQUI
OG0015839	LOC120431114|XP_039452201.1|CPIP	LOC119770011|XP_038119971.1|CQUI, LOC119769043|XP_038116861.1|CQUI
OG0015840	LOC120431420|XP_039452475.1|CPIP	LOC119767081|XP_038110543.1|CQUI, LOC119770218|XP_038120590.1|CQUI, LOC119768630|XP_038114814.1|CQUI, LOC119766600|XP_038107427.1|CQUI
OG0016240	LOC120432541|XP_039453704.1|CPIP	LOC119765585|XP_038105718.1|CQUI
OG0016242	LOC120422460|XP_039441837.1|CPIP	LOC119765491|XP_038105390.1|CQUI
OG0016243	LOC120419280|XP_039437879.1|CPIP	LOC6040421|XP_038104930.1|CQUI
OG0016244	LOC120432303|XP_039453423.1|CPIP	LOC6049927|XP_001866614.2|CQUI
OG0016247	LOC120431220|XP_039452297.1|CPIP	LOC119765525|XP_038105471.1|CQUI
OG0016248	LOC120431222|XP_039452301.1|CPIP	LOC6034303|XP_001844640.1|CQUI
OG0016249	LOC120432653|XP_039453834.1|CPIP	LOC6040798|XP_001850142.1|CQUI
OG0016252	LOC120424531|XP_039444626.1|CPIP	LOC6044986|XP_001862410.2|CQUI
OG0016254	LOC120413354|XP_039430075.1|CPIP	LOC119767287|XP_038111494.1|CQUI
OG0016256	LOC120424547|XP_039444644.1|CPIP	LOC6044984|XP_038121268.1|CQUI
OG0016259	LOC120416403|XP_039434088.1|CPIP	LOC119765597|XP_038105756.1|CQUI
OG0016260	LOC120416430|XP_039434117.1|CPIP	LOC6045391|XP_001862769.2|CQUI
OG0016262	LOC120426467|XP_039447164.1|CPIP	LOC6038479|XP_038113194.1|CQUI
OG0016268	LOC120428786|XP_039449807.1|CPIP	LOC119771205|XP_038122817.1|CQUI
OG0016270	LOC120423857|XP_039443740.1|CPIP	LOC6042416|XP_001851536.2|CQUI
OG0016277	LOC120421013|XP_039440069.1|CPIP	LOC6038051|XP_038117627.1|CQUI
OG0016278	LOC120425164|XP_039445536.1|CPIP	LOC119767627|XP_038112519.1|CQUI
OG0016279	LOC120426211|XP_039446851.1|CPIP	LOC6035071|XP_038105374.1|CQUI
OG0016280	LOC120416822|XP_039434646.1|CPIP	LOC6046146|XP_001863385.2|CQUI
OG0016281	LOC120429547|XP_039450538.1|CPIP, LOC120430325|XP_039451360.1|CPIP	LOC6040260|XP_001849696.2|CQUI
OG0016282	LOC120422555|XP_039441965.1|CPIP	LOC119767750|XP_038113059.1|CQUI
OG0016283	LOC120429494|XP_039450502.1|CPIP	LOC119765970|XP_038106199.1|CQUI
OG0016284	LOC120427149|XP_039447941.1|CPIP	LOC6031650|XP_001842398.2|CQUI
OG0016292	LOC120422823|XP_039442292.1|CPIP	LOC119768720|XP_038115409.1|CQUI
OG0016294	LOC120427404|XP_039448199.1|CPIP	LOC6035408|XP_038105625.1|CQUI
OG0016297	LOC120424176|XP_039444164.1|CPIP	LOC6048044|XP_038116356.1|CQUI
OG0016298	LOC120424195|XP_039444188.1|CPIP	LOC119769848|XP_038119491.1|CQUI
OG0016300	LOC120419778|XP_039438545.1|CPIP	LOC119770150|XP_038120452.1|CQUI
OG0016301	LOC120419762|XP_039438523.1|CPIP	LOC119770810|XP_038122254.1|CQUI
OG0016302	LOC120419776|XP_039438543.1|CPIP	LOC119769366|XP_038117341.1|CQUI
OG0016305	LOC120414201|XP_039431219.1|CPIP	LOC119769906|XP_038119657.1|CQUI
OG0016307	LOC120424805|XP_039444953.1|CPIP	LOC6047328|XP_001864404.2|CQUI
OG0016308	LOC120427574|XP_039448388.1|CPIP	LOC6049789|XP_001866490.2|CQUI
OG0016312	LOC120415753|XP_039433295.1|CPIP	LOC119770404|XP_038121139.1|CQUI
OG0016314	LOC120430359|XP_039451397.1|CPIP	LOC6054505|XP_038119285.1|CQUI
OG0016315	LOC120420651|XP_039439669.1|CPIP	LOC119769403|XP_038117523.1|CQUI
OG0016323	LOC120413465|XP_039430237.1|CPIP	LOC6046569|XP_001863746.2|CQUI
OG0016328	LOC120414637|XP_039431803.1|CPIP	LOC6050005|XP_001866680.2|CQUI
OG0016329	LOC120425710|XP_039446240.1|CPIP	LOC119769644|XP_038118837.1|CQUI
OG0016331	LOC120422297|XP_039441623.1|CPIP	LOC6037037|XP_001846999.2|CQUI
OG0016333	LOC120418534|XP_039436904.1|CPIP	LOC119769772|XP_038119278.1|CQUI
OG0016339	LOC120420058|XP_039438903.1|CPIP	LOC6049599|XP_001866323.1|CQUI
OG0016342	LOC120421667|XP_039440833.1|CPIP	LOC6046518|XP_001863699.2|CQUI
OG0016343	LOC120420923|XP_039439986.1|CPIP	LOC119770624|XP_038121785.1|CQUI
OG0016345	LOC120412583|XP_039429031.1|CPIP	LOC6051817|XP_001868186.2|CQUI
OG0016351	LOC120414688|XP_039431908.1|CPIP	LOC6047546|XP_038110830.1|CQUI
OG0016352	LOC120414722|XP_039431958.1|CPIP	LOC6047542|XP_001864589.2|CQUI
OG0016354	LOC120428157|XP_039449075.1|CPIP	LOC119768032|XP_038114248.1|CQUI
OG0016356	LOC120425847|XP_039446400.1|CPIP	LOC119766995|XP_038109925.1|CQUI
OG0016359	LOC120413549|XP_039430363.1|CPIP	LOC119767735|XP_038113016.1|CQUI
OG0016361	LOC120414085|XP_039431041.1|CPIP	LOC6053633|XP_001869688.2|CQUI
OG0016362	LOC120413623|XP_039430465.1|CPIP	LOC6031361|XP_001842173.2|CQUI
OG0016363	LOC120416085|XP_039433703.1|CPIP	LOC6043733|XP_038111482.1|CQUI
OG0016364	LOC120422912|XP_039442411.1|CPIP	LOC119766342|XP_038106758.1|CQUI
OG0016365	LOC120416320|XP_039433976.1|CPIP	LOC6037117|XP_001847060.2|CQUI
OG0016366	LOC120414756|XP_039432006.1|CPIP	LOC6054415|XP_038111936.1|CQUI
OG0016368	LOC120421707|XP_039440887.1|CPIP	LOC6050865|XP_001867390.2|CQUI
OG0016373	LOC120426935|XP_039447683.1|CPIP	LOC6041531|XP_038111320.1|CQUI
OG0016375	LOC120412786|XP_039429310.1|CPIP	LOC6035271|XP_001845492.2|CQUI
OG0016376	LOC120422505|XP_039441893.1|CPIP	LOC119766424|XP_038106888.1|CQUI
OG0016377	LOC120416102|XP_039433719.1|CPIP	LOC6048411|XP_038106807.1|CQUI
OG0016382	LOC120412794|XP_039429319.1|CPIP	LOC6035275|XP_001845496.2|CQUI
OG0016385	LOC120412797|XP_039429322.1|CPIP	LOC6044239|XP_001861778.2|CQUI
OG0016386	LOC120425084|XP_039445411.1|CPIP, LOC120425038|XP_039445342.1|CPIP	LOC6032093|XP_001842759.2|CQUI
OG0016388	LOC120415557|XP_039433064.1|CPIP	LOC119767672|XP_038112724.1|CQUI
OG0016390	LOC120422399|XP_039441751.1|CPIP	LOC6038907|XP_001848606.1|CQUI
OG0016396	LOC120415528|XP_039433019.1|CPIP	LOC119766467|XP_038106953.1|CQUI
OG0016399	LOC120415524|XP_039433015.1|CPIP	LOC119766988|XP_038109863.1|CQUI
OG0016402	LOC120420534|XP_039439542.1|CPIP	LOC6033346|XP_038111506.1|CQUI
OG0016404	LOC120417558|XP_039435587.1|CPIP	LOC6032185|XP_038110844.1|CQUI
OG0016405	LOC120412656|XP_039429149.1|CPIP, LOC120412658|XP_039429151.1|CPIP	LOC6036038|XP_038109349.1|CQUI
OG0016406	LOC120423991|XP_039443922.1|CPIP	LOC119766837|XP_038108838.1|CQUI
OG0016407	LOC120423977|XP_039443902.1|CPIP	LOC6038001|XP_038109493.1|CQUI
OG0016409	LOC120419035|XP_039437534.1|CPIP	LOC119767978|XP_038114046.1|CQUI
OG0016411	LOC120429844|XP_039450853.1|CPIP	LOC6048344|XP_038107678.1|CQUI
OG0016413	LOC120416188|XP_039433806.1|CPIP	LOC6045235|XP_001862622.2|CQUI
OG0016414	LOC120423956|XP_039443874.1|CPIP	LOC6047826|XP_001864826.2|CQUI
OG0016415	LOC120423955|XP_039443873.1|CPIP	LOC6046247|XP_001863474.1|CQUI
OG0016418	LOC120419140|XP_039437692.1|CPIP	LOC6047513|XP_038118887.1|CQUI
OG0016419	LOC120424069|XP_039444025.1|CPIP	LOC119769912|XP_038119672.1|CQUI
OG0016420	LOC120423655|XP_039443473.1|CPIP	LOC6046065|XP_001863320.2|CQUI
OG0016421	LOC120417652|XP_039435706.1|CPIP	LOC6046224|XP_038121057.1|CQUI
OG0016423	LOC120426335|XP_039447029.1|CPIP	LOC119768649|XP_038114936.1|CQUI
OG0016424	LOC120430490|XP_039451517.1|CPIP	LOC6049854|XP_038117607.1|CQUI
OG0016426	LOC120413647|XP_039430500.1|CPIP	LOC119770485|XP_038121403.1|CQUI
OG0016427	LOC120414671|XP_039431889.1|CPIP	LOC6035049|XP_038119968.1|CQUI
OG0016428	LOC120432185|XP_039453259.1|CPIP	LOC6045697|XP_038119398.1|CQUI
OG0016429	LOC120432187|XP_039453260.1|CPIP	LOC119770087|XP_038120220.1|CQUI
OG0016431	LOC120414567|XP_039431725.1|CPIP	LOC6035006|XP_038119416.1|CQUI
OG0016432	LOC120425225|XP_039445591.1|CPIP, LOC120425215|XP_039445579.1|CPIP	LOC6047444|XP_038116620.1|CQUI
OG0016436	LOC120418772|XP_039437185.1|CPIP	LOC6046288|XP_038116714.1|CQUI
OG0016437	LOC120414846|XP_039432105.1|CPIP	LOC119770264|XP_038120736.1|CQUI
OG0016438	LOC120413928|XP_039430851.1|CPIP	LOC6032505|XP_001843090.2|CQUI
OG0016441	LOC120417883|XP_039436037.1|CPIP	LOC119770126|XP_038120398.1|CQUI
OG0016443	LOC120421185|XP_039440324.1|CPIP	LOC6035792|XP_038118716.1|CQUI
OG0016448	LOC120425275|XP_039445657.1|CPIP	LOC6043539|XP_038111939.1|CQUI
OG0016452	LOC120417467|XP_039435471.1|CPIP	LOC6048548|XP_038120438.1|CQUI
OG0016455	LOC120428356|XP_039449294.1|CPIP	LOC6035977|XP_001846084.1|CQUI
OG0016458	LOC120424442|XP_039444509.1|CPIP	LOC6042624|XP_038108538.1|CQUI
OG0016461	LOC120426861|XP_039447599.1|CPIP	LOC6035689|XP_038110857.1|CQUI
OG0016462	LOC120415153|XP_039432522.1|CPIP	LOC6034168|XP_001844526.2|CQUI
OG0016463	LOC120428245|XP_039449162.1|CPIP	LOC6053356|XP_038106242.1|CQUI
OG0016464	LOC120428229|XP_039449142.1|CPIP	LOC6045911|XP_038111661.1|CQUI
OG0016465	LOC120412757|XP_039429282.1|CPIP	LOC6031702|XP_001842432.2|CQUI
OG0016468	LOC120415400|XP_039432860.1|CPIP	LOC6037856|XP_001847729.2|CQUI
OG0016471	LOC120418144|XP_039436376.1|CPIP	LOC119767886|XP_038113650.1|CQUI
OG0016476	LOC120421862|XP_039441095.1|CPIP	LOC6046494|XP_038110480.1|CQUI
OG0016477	LOC120420273|XP_039439207.1|CPIP	LOC6043834|XP_001861429.2|CQUI
OG0016478	LOC120415207|XP_039432597.1|CPIP	LOC6036109|XP_038113053.1|CQUI
OG0016483	LOC120423732|XP_039443573.1|CPIP	LOC6051196|XP_038108440.1|CQUI
OG0016484	LOC120416705|XP_039434455.1|CPIP	LOC6053782|XP_001869810.2|CQUI
OG0016486	LOC120427878|XP_039448744.1|CPIP	LOC6034503|XP_038112192.1|CQUI
OG0016488	LOC120423902|XP_039443817.1|CPIP	LOC6037224|XP_001847154.2|CQUI
OG0016489	LOC120415479|XP_039432977.1|CPIP	LOC6053558|XP_001869615.2|CQUI
OG0016490	LOC120418689|XP_039437087.1|CPIP	LOC6037986|XP_038110256.1|CQUI
OG0016493	LOC120419691|XP_039438413.1|CPIP	LOC6040803|XP_038122601.1|CQUI
OG0016501	LOC120412997|XP_039429582.1|CPIP	LOC6043443|XP_001870980.1|CQUI
OG0016503	LOC120418180|XP_039436414.1|CPIP	LOC6045171|XP_001862569.2|CQUI
OG0016505	LOC120431507|XP_039452542.1|CPIP	LOC119768571|XP_038114506.1|CQUI
OG0016506	LOC120414268|XP_039431322.1|CPIP	LOC6037401|XP_038104530.1|CQUI
OG0016507	LOC120427880|XP_039448746.1|CPIP	LOC6035329|XP_001845546.1|CQUI
OG0016514	LOC120428327|XP_039449258.1|CPIP	LOC119766422|XP_038106886.1|CQUI
OG0016515	LOC120414711|XP_039431951.1|CPIP	LOC6047543|XP_038106670.1|CQUI
OG0016516	LOC120423092|XP_039442706.1|CPIP	LOC6045650|XP_038106797.1|CQUI
OG0016520	LOC120429440|XP_039450486.1|CPIP	LOC6034682|XP_038109442.1|CQUI
OG0016526	LOC120425969|XP_039446556.1|CPIP	LOC6054189|XP_001870147.2|CQUI
OG0016533	LOC120412442|XP_039428836.1|CPIP	LOC6050882|XP_001867405.1|CQUI
OG0016535	LOC120421764|XP_039440969.1|CPIP, LOC120421736|XP_039440931.1|CPIP	LOC6038693|XP_001848443.2|CQUI
OG0016537	LOC120418880|XP_039437348.1|CPIP	LOC119770757|XP_038122134.1|CQUI
OG0016540	LOC120412601|XP_039429081.1|CPIP	LOC119769310|XP_038117225.1|CQUI
OG0016552	LOC120417541|XP_039435557.1|CPIP	LOC6049630|XP_001866356.1|CQUI
OG0016574	LOC120421834|XP_039441049.1|CPIP	LOC119765925|XP_038106120.1|CQUI
OG0016594	LOC120416065|XP_039433665.1|CPIP	LOC6047201|XP_038120560.1|CQUI
OG0016597	LOC120421983|XP_039441227.1|CPIP	LOC119766290|XP_038106669.1|CQUI
OG0016618	LOC120415763|XP_039433303.1|CPIP	LOC6045674|XP_001862992.2|CQUI
OG0016623	LOC120417636|XP_039435682.1|CPIP	LOC119767431|XP_038111952.1|CQUI
OG0016628	LOC120427057|XP_039447831.1|CPIP	LOC119766753|XP_038108290.1|CQUI
OG0016643	LOC120413481|XP_039430265.1|CPIP	LOC6054374|XP_001870299.2|CQUI
OG0016646	LOC120419536|XP_039438180.1|CPIP	LOC6035481|XP_001845665.2|CQUI
OG0016653	LOC120429615|XP_039450579.1|CPIP, LOC120420270|XP_039439203.1|CPIP	LOC6043828|XP_001861423.2|CQUI
OG0016656	LOC120427082|XP_039447858.1|CPIP, LOC120430337|XP_039451372.1|CPIP	LOC6053456|XP_038116878.1|CQUI
OG0016658	LOC120418000|XP_039436178.1|CPIP	LOC6040071|XP_038113518.1|CQUI
OG0016675	LOC120423912|XP_039443828.1|CPIP	LOC6037229|XP_001847159.2|CQUI
OG0016676	LOC120421598|XP_039440759.1|CPIP, LOC120421609|XP_039440769.1|CPIP	LOC119768925|XP_038116656.1|CQUI
OG0016678	LOC120428965|XP_039450037.1|CPIP	LOC119769242|XP_038117103.1|CQUI, LOC119769850|XP_038119502.1|CQUI
OG0016680	LOC120418153|XP_039436386.1|CPIP	LOC119767697|XP_038112855.1|CQUI
OG0016683	LOC120420620|XP_039439627.1|CPIP	LOC6036370|XP_038113365.1|CQUI
OG0016699	LOC120427788|XP_039448646.1|CPIP, LOC120430208|XP_039451220.1|CPIP	LOC119769742|XP_038119188.1|CQUI
OG0016736	LOC120418463|XP_039436831.1|CPIP	LOC119767711|XP_038112915.1|CQUI
OG0016785	LOC120419806|XP_039438576.1|CPIP	LOC6043240|XP_038109235.1|CQUI, LOC119767058|XP_038110400.1|CQUI
OG0016866	LOC120412869|XP_039429464.1|CPIP, LOC120424760|XP_039444890.1|CPIP	LOC119770548|XP_038121527.1|CQUI, LOC119769241|XP_038117102.1|CQUI
OG0016868	LOC120417160|XP_039435100.1|CPIP	LOC119769245|XP_038117107.1|CQUI
OG0016868	LOC120430662|XP_039451700.1|CPIP	LOC119765244|XP_038104641.1|CQUI
OG0016869	LOC120413417|XP_039430164.1|CPIP, LOC120422233|XP_039441550.1|CPIP	LOC119769566|XP_038118414.1|CQUI, LOC119769568|XP_038118429.1|CQUI
OG0016870	LOC120414309|XP_039431382.1|CPIP, LOC120412352|XP_039428705.1|CPIP, LOC120412346|XP_039428694.1|CPIP	LOC6040520|XP_001849906.2|CQUI
OG0016871	LOC120416156|XP_039433772.1|CPIP	LOC119766528|XP_038107091.1|CQUI
