Orthogroup	DSEC.longest_only	DSUB.longest_only
OG0007613	LOC6615310|XP_002039714.2|DSEC	LOC117891700|XP_034653183.1|DSUB
OG0007614	LOC6610566|XP_002035139.1|DSEC	LOC117894882|XP_034658049.1|DSUB
OG0007615	LOC6605027|XP_002029870.1|DSEC	LOC117894485|XP_034657483.1|DSUB
OG0007616	LOC6612653|XP_032576999.1|DSEC	LOC117896291|XP_034660400.1|DSUB
OG0007617	LOC6605837|XP_032574593.1|DSEC	LOC117895652|XP_034659350.1|DSUB
OG0007618	LOC6605650|XP_002030468.1|DSEC	LOC117893628|XP_034656201.1|DSUB
OG0007619	LOC6605593|XP_002030412.1|DSEC	LOC117894324|XP_034657196.1|DSUB
OG0007620	LOC6605629|XP_002030447.2|DSEC	LOC117895483|XP_034659057.1|DSUB
OG0007621	LOC6608323|XP_002033060.1|DSEC	LOC117891978|XP_034653744.1|DSUB
OG0007622	LOC6620533|XP_032575342.1|DSEC	LOC117893157|XP_034655510.1|DSUB
OG0007623	LOC6616259|XP_032573166.1|DSEC	LOC117894745|XP_034657838.1|DSUB
OG0007624	LOC6616356|XP_032575319.1|DSEC	LOC117894672|XP_034657741.1|DSUB
OG0007625	LOC6605250|XP_032573396.1|DSEC	LOC117895412|XP_034658935.1|DSUB
OG0007626	LOC6610306|XP_002034901.1|DSEC	LOC117895142|XP_034658459.1|DSUB
OG0007627	LOC6610307|XP_002034902.1|DSEC	LOC117895140|XP_034658455.1|DSUB
OG0007628	LOC6619487|XP_002043702.1|DSEC	LOC117902910|XP_034670361.1|DSUB
OG0007629	LOC6604875|XP_002029720.1|DSEC	LOC117895330|XP_034658793.1|DSUB
OG0007630	LOC6619089|XP_002043329.1|DSEC	LOC117896911|XP_034661338.1|DSUB
OG0007631	LOC6618708|XP_032578765.1|DSEC	LOC117898736|XP_034664247.1|DSUB
OG0007632	LOC116801170|XP_032575091.1|DSEC	LOC117892917|XP_034655123.1|DSUB
OG0007633	LOC6614574|XP_002039002.1|DSEC	LOC117902231|XP_034669356.1|DSUB
OG0007634	LOC6612781|XP_002037282.1|DSEC	LOC117898616|XP_034664059.1|DSUB
OG0007635	LOC6611197|XP_002035753.1|DSEC	LOC117902437|XP_034669711.1|DSUB
OG0007636	LOC6618362|XP_002042632.1|DSEC	LOC117894059|XP_034656803.1|DSUB
OG0007637	LOC116801374|XP_032576131.1|DSEC	LOC117900527|XP_034666817.1|DSUB
OG0007638	LOC6616007|XP_032581753.1|DSEC	LOC117901930|XP_034668793.1|DSUB
OG0007639	LOC6615021|XP_002039438.1|DSEC	LOC117898586|XP_034664025.1|DSUB
OG0007640	LOC6608470|XP_002033204.1|DSEC	LOC117890483|XP_034651246.1|DSUB
OG0007641	LOC6607192|XP_002031976.1|DSEC	LOC117899502|XP_034665443.1|DSUB
OG0007642	LOC6609115|XP_002033817.1|DSEC	LOC117890697|XP_034651596.1|DSUB
OG0007643	LOC6606193|XP_032576498.1|DSEC	LOC117897743|XP_034662674.1|DSUB
OG0007644	LOC6619523|XP_002043738.2|DSEC	LOC117899649|XP_034665719.1|DSUB
OG0007645	LOC6606224|XP_002031032.1|DSEC	LOC117896374|XP_034660541.1|DSUB
OG0007646	LOC6612182|XP_002036699.2|DSEC	LOC117903692|XP_034671921.1|DSUB, LOC117900553|XP_034666848.1|DSUB, LOC117903226|XP_034671016.1|DSUB, LOC117903222|XP_034671013.1|DSUB, LOC117903224|XP_034671015.1|DSUB, LOC117891418|XP_034652779.1|DSUB, LOC117903223|XP_034671014.1|DSUB
OG0007647	LOC6614731|XP_032569748.1|DSEC	LOC117902154|XP_034669182.1|DSUB
OG0007648	LOC6608112|XP_002032860.2|DSEC	LOC117891174|XP_034652389.1|DSUB
OG0007649	LOC6605061|XP_032573184.1|DSEC	LOC117894491|XP_034657489.1|DSUB
OG0007650	LOC6609962|XP_002034607.1|DSEC	LOC117892598|XP_034654828.1|DSUB
OG0007651	LOC6618604|XP_032580256.1|DSEC	LOC117903588|XP_034671699.1|DSUB
OG0007652	LOC116800419|XP_032571141.1|DSEC	LOC117890254|XP_034650894.1|DSUB
OG0007653	LOC6616359|XP_032574012.1|DSEC	LOC117894336|XP_034657212.1|DSUB
OG0007654	LOC6610539|XP_002035119.1|DSEC	LOC117893252|XP_034655709.1|DSUB
OG0007655	LOC6609906|XP_002034556.1|DSEC	LOC117895702|XP_034659443.1|DSUB
OG0007656	LOC6620071|XP_002044283.1|DSEC	LOC117897692|XP_034662602.1|DSUB
OG0007657	LOC6607014|XP_002031803.2|DSEC	LOC117896980|XP_034661426.1|DSUB
OG0007658	LOC6608958|XP_032571608.1|DSEC, LOC6608957|XP_032571609.1|DSEC	LOC117891801|XP_034653367.1|DSUB
OG0007659	LOC6608407|XP_002033141.1|DSEC	LOC117890175|XP_034650764.1|DSUB, LOC117892758|XP_034655074.1|DSUB, LOC117891556|XP_034652968.1|DSUB, LOC117890173|XP_034650763.1|DSUB
OG0007660	LOC6606870|XP_002031664.2|DSEC	LOC117898107|XP_034663182.1|DSUB
OG0007661	LOC116800561|XP_032572061.1|DSEC, LOC116800559|XP_032572058.1|DSEC, LOC116800560|XP_032572060.1|DSEC	LOC117890638|XP_034651480.1|DSUB
OG0007662	LOC116800458|XP_032571452.1|DSEC, LOC6609454|XP_002034139.2|DSEC	LOC117890577|XP_034651405.1|DSUB
OG0007663	LOC6610082|XP_002034698.1|DSEC, LOC6610083|XP_002034699.2|DSEC	LOC117889884|XP_034650285.1|DSUB
OG0007664	LOC6606440|XP_032577729.1|DSEC	LOC117896209|XP_034660229.1|DSUB
OG0007665	LOC6616230|XP_032580439.1|DSEC	LOC117901983|XP_034668925.1|DSUB
OG0007666	LOC6612588|XP_032580409.1|DSEC	LOC117903833|XP_034672175.1|DSUB
OG0007667	LOC6620333|XP_032581605.1|DSEC	LOC117900961|XP_034667432.1|DSUB
OG0007668	LOC6611674|XP_002036209.1|DSEC	LOC117902297|XP_034669468.1|DSUB
OG0007669	LOC6620094|XP_032580442.1|DSEC	LOC117890515|XP_034651314.1|DSUB
OG0007670	LOC6620093|XP_032580441.1|DSEC	LOC117890433|XP_034651156.1|DSUB
OG0007671	LOC6619842|XP_002044055.1|DSEC	LOC117903314|XP_034671141.1|DSUB
OG0007672	LOC6615989|XP_002040356.1|DSEC	LOC117903781|XP_034672097.1|DSUB
OG0007673	LOC6617137|XP_002041464.1|DSEC	LOC117896486|XP_034660717.1|DSUB
OG0007674	LOC6618436|XP_002042706.1|DSEC	LOC117903658|XP_034671866.1|DSUB
OG0007675	LOC6618453|XP_002042723.2|DSEC	LOC117903758|XP_034672059.1|DSUB
OG0007676	LOC6614856|XP_002039274.1|DSEC	LOC117901507|XP_034668172.1|DSUB
OG0007677	LOC6612191|XP_032582464.1|DSEC	LOC117903173|XP_034670909.1|DSUB
OG0007678	LOC6617919|XP_032582160.1|DSEC	LOC117895828|XP_034659660.1|DSUB
OG0007679	LOC6617923|XP_032582152.1|DSEC	LOC117903690|XP_034671919.1|DSUB
OG0007680	LOC6613168|XP_002037649.1|DSEC	LOC117900672|XP_034667008.1|DSUB
OG0007681	LOC6620397|XP_002044605.1|DSEC	LOC117899565|XP_034665562.1|DSUB
OG0007682	LOC6620007|XP_002044219.2|DSEC	LOC117890094|XP_034650653.1|DSUB
OG0007683	LOC6615016|XP_002039433.1|DSEC	LOC117898557|XP_034663937.1|DSUB
OG0007684	LOC6618456|XP_002042726.1|DSEC	LOC117903219|XP_034671010.1|DSUB
OG0007685	LOC6619987|XP_032580715.1|DSEC	LOC117903912|XP_034672307.1|DSUB
OG0007686	LOC6617936|XP_032580334.1|DSEC	LOC117892813|XP_034655084.1|DSUB
OG0007687	LOC6612491|XP_002036999.2|DSEC	LOC117898357|XP_034663584.1|DSUB
OG0007688	LOC6607670|XP_002032435.1|DSEC	LOC117897040|XP_034661513.1|DSUB
OG0007689	LOC6615169|XP_032581288.1|DSEC	LOC117898914|XP_034664505.1|DSUB
OG0007690	LOC6618472|XP_032580285.1|DSEC	LOC117889975|XP_034650439.1|DSUB
OG0007691	LOC6618739|XP_002042997.1|DSEC	LOC117898662|XP_034664129.1|DSUB
OG0007692	LOC6618440|XP_032581131.1|DSEC	LOC117903660|XP_034671872.1|DSUB
OG0007693	LOC6614955|XP_002039372.1|DSEC	LOC117898717|XP_034664229.1|DSUB
OG0007694	LOC6605774|XP_002030589.1|DSEC	LOC117895548|XP_034659142.1|DSUB
OG0007695	LOC6612318|XP_032581295.1|DSEC	LOC117903718|XP_034671958.1|DSUB
OG0007696	LOC6618351|XP_002042622.2|DSEC	LOC117894065|XP_034656808.1|DSUB
OG0007697	LOC6610782|XP_032574608.1|DSEC	LOC117894958|XP_034658179.1|DSUB
OG0007698	LOC6618623|XP_032580817.1|DSEC	LOC117895990|XP_034659870.1|DSUB
OG0007699	LOC6620271|XP_002044446.1|DSEC	LOC117890115|XP_034650681.1|DSUB
OG0007700	LOC6616112|XP_032580379.1|DSEC	LOC117894323|XP_034657198.1|DSUB
OG0007701	LOC6612348|XP_032581221.1|DSEC	LOC117894830|XP_034657972.1|DSUB
OG0007702	LOC6615901|XP_032581348.1|DSEC	LOC117899012|XP_034664664.1|DSUB
OG0007703	LOC6612497|XP_002037005.1|DSEC	LOC117903122|XP_034670839.1|DSUB
OG0007704	LOC6612942|XP_002037434.1|DSEC	LOC117897904|XP_034662874.1|DSUB
OG0007705	LOC6614905|XP_002039322.1|DSEC	LOC117897895|XP_034662866.1|DSUB
OG0007706	LOC6614887|XP_002039304.1|DSEC	LOC117903828|XP_034672171.1|DSUB
OG0007707	LOC6619554|XP_032582751.1|DSEC	LOC117903881|XP_034672261.1|DSUB
OG0007708	LOC6620492|XP_032582046.1|DSEC	LOC117894527|XP_034657536.1|DSUB
OG0007709	LOC6618675|XP_002042934.1|DSEC	LOC117903611|XP_034671760.1|DSUB
OG0007710	LOC6620306|XP_032581034.1|DSEC	LOC117903886|XP_034649855.1|DSUB
OG0007711	LOC6618006|XP_002042314.2|DSEC	LOC117896013|XP_034659914.1|DSUB
OG0007712	LOC6619599|XP_032581399.1|DSEC	LOC117903807|XP_034672132.1|DSUB
OG0007713	LOC6612435|XP_032580514.1|DSEC	LOC117900589|XP_034666893.1|DSUB
OG0007714	LOC6615189|XP_032582353.1|DSEC	LOC117903477|XP_034671423.1|DSUB
OG0007715	LOC6618469|XP_002042739.1|DSEC	LOC117890050|XP_034650565.1|DSUB
OG0007716	LOC6617579|XP_002041892.1|DSEC	LOC117903294|XP_034671118.1|DSUB
OG0007717	LOC6612951|XP_032576279.1|DSEC	LOC117899618|XP_034665657.1|DSUB
OG0007718	LOC6615237|XP_032581774.1|DSEC	LOC117898897|XP_034664515.1|DSUB
OG0007719	LOC6612389|XP_032581167.1|DSEC	LOC117890452|XP_034651189.1|DSUB
OG0007720	LOC6612387|XP_032579984.1|DSEC	LOC117890427|XP_034651143.1|DSUB
OG0007721	LOC6620642|XP_032581104.1|DSEC	LOC117895138|XP_034658457.1|DSUB
OG0007722	LOC6620639|XP_032581350.1|DSEC	LOC117895796|XP_034659608.1|DSUB
OG0007723	LOC6617500|XP_002041817.2|DSEC	LOC117897232|XP_034661843.1|DSUB
OG0007724	LOC6617268|XP_032574058.1|DSEC	LOC117901952|XP_034668817.1|DSUB
OG0007725	LOC6618430|XP_032581099.1|DSEC	LOC117903061|XP_034670702.1|DSUB
OG0007726	LOC6619911|XP_002044123.1|DSEC	LOC117903759|XP_034672063.1|DSUB
OG0007727	LOC6618673|XP_002042932.1|DSEC	LOC117903738|XP_034671991.1|DSUB
OG0007728	LOC6612336|XP_032582002.1|DSEC	LOC117903785|XP_034672106.1|DSUB
OG0007729	LOC6619901|XP_002044113.1|DSEC	LOC117903903|XP_034672298.1|DSUB
OG0007730	LOC6612335|XP_032581986.1|DSEC	LOC117900364|XP_034666608.1|DSUB
OG0007731	LOC6604962|XP_032573496.1|DSEC	LOC117894295|XP_034657147.1|DSUB
OG0007732	LOC6615140|XP_002039556.1|DSEC	LOC117903225|XP_034671019.1|DSUB
OG0007733	LOC6617973|XP_002042281.1|DSEC	LOC117903141|XP_034670870.1|DSUB
OG0007734	LOC6617970|XP_002042278.1|DSEC	LOC117903306|XP_034671129.1|DSUB
OG0007735	LOC6620256|XP_002044464.1|DSEC	LOC117894407|XP_034657312.1|DSUB
OG0007736	LOC6616012|XP_002040378.2|DSEC	LOC117894443|XP_034657420.1|DSUB
OG0007737	LOC6619237|XP_002043456.1|DSEC	LOC117899751|XP_034665890.1|DSUB
OG0007738	LOC6607537|XP_032576855.1|DSEC	LOC117899711|XP_034665816.1|DSUB
OG0007739	LOC6612575|XP_032581039.1|DSEC	LOC117897923|XP_034662901.1|DSUB
OG0007740	LOC6612259|XP_002036771.1|DSEC	LOC117896776|XP_034661147.1|DSUB
OG0007741	LOC6619915|XP_032582269.1|DSEC	LOC117896121|XP_034660070.1|DSUB
OG0007742	LOC6620230|XP_032581927.1|DSEC	LOC117894034|XP_034656772.1|DSUB
OG0007744	LOC116800220|XP_032569959.1|DSEC	LOC117893452|XP_034655966.1|DSUB
OG0007745	LOC6613746|XP_032578952.1|DSEC	LOC117896267|XP_034660349.1|DSUB
OG0007746	LOC6607303|XP_032579536.1|DSEC	LOC117898947|XP_034664561.1|DSUB
OG0007747	LOC6618070|XP_032581522.1|DSEC	LOC117899471|XP_034665390.1|DSUB
OG0007748	LOC6615146|XP_032581062.1|DSEC	LOC117903057|XP_034670692.1|DSUB
OG0007749	LOC6616107|XP_032582249.1|DSEC	LOC117893560|XP_034656117.1|DSUB
OG0007750	LOC6612921|XP_002037413.1|DSEC	LOC117899729|XP_034665864.1|DSUB
OG0007751	LOC6617273|XP_002041600.1|DSEC	LOC117900698|XP_034667042.1|DSUB
OG0007752	LOC6620336|XP_002044540.1|DSEC	LOC117900974|XP_034667454.1|DSUB
OG0007753	LOC6620458|XP_002044665.1|DSEC	LOC117893872|XP_034656538.1|DSUB
OG0007754	LOC6619868|XP_002044081.1|DSEC	LOC117903359|XP_034671205.1|DSUB
OG0007755	LOC6619865|XP_032580850.1|DSEC	LOC117892343|XP_034654461.1|DSUB
OG0007756	LOC6614803|XP_032581524.1|DSEC	LOC117892651|XP_034654903.1|DSUB
OG0007757	LOC6612380|XP_032580405.1|DSEC	LOC117903044|XP_034670676.1|DSUB
OG0007758	LOC6613630|XP_002038100.1|DSEC	LOC117902334|XP_034669520.1|DSUB
OG0007759	LOC6612862|XP_002037354.1|DSEC	LOC117897447|XP_034662182.1|DSUB
OG0007760	LOC6619932|XP_032581466.1|DSEC	LOC117897829|XP_034662786.1|DSUB
OG0007761	LOC6615223|XP_002039629.2|DSEC	LOC117893603|XP_034656209.1|DSUB
OG0007762	LOC6615224|XP_032582558.1|DSEC	LOC117893272|XP_034655769.1|DSUB
OG0007763	LOC6617277|XP_002041604.1|DSEC	LOC117901438|XP_034668073.1|DSUB
OG0007764	LOC6620266|XP_002044474.2|DSEC	LOC117903412|XP_034671317.1|DSUB
OG0007765	LOC6620267|XP_032580156.1|DSEC	LOC117895877|XP_034659770.1|DSUB
OG0007766	LOC6606538|XP_032576432.1|DSEC	LOC117899115|XP_034664794.1|DSUB
OG0007767	LOC6620110|XP_002044322.1|DSEC	LOC117902950|XP_034670463.1|DSUB
OG0007768	LOC6619936|XP_002044148.1|DSEC	LOC117903714|XP_034671952.1|DSUB
OG0007769	LOC6619973|XP_002044185.2|DSEC	LOC117893395|XP_034655888.1|DSUB
OG0007770	LOC6611619|XP_002036155.1|DSEC	LOC117893435|XP_034655947.1|DSUB
OG0007771	LOC6611322|XP_002035869.2|DSEC	LOC117900803|XP_034667179.1|DSUB
OG0007772	LOC6616043|XP_002040409.1|DSEC	LOC117903052|XP_034670682.1|DSUB
OG0007773	LOC6613560|XP_002038028.1|DSEC	LOC117902115|XP_034669121.1|DSUB
OG0007774	LOC6611172|XP_002035729.2|DSEC	LOC117895710|XP_034659452.1|DSUB
OG0007775	LOC6618519|XP_002042779.1|DSEC	LOC117890653|XP_034651552.1|DSUB
OG0007776	LOC6614849|XP_002039267.1|DSEC	LOC117901321|XP_034667923.1|DSUB
OG0007777	LOC6618451|XP_002042721.1|DSEC	LOC117903761|XP_034672061.1|DSUB
OG0007778	LOC6615117|XP_032581304.1|DSEC	LOC117902623|XP_034670035.1|DSUB
OG0007779	LOC6605942|XP_002030755.1|DSEC	LOC117894501|XP_034657502.1|DSUB
OG0007780	LOC6616196|XP_032581031.1|DSEC	LOC117898339|XP_034663561.1|DSUB
OG0007781	LOC6615228|XP_032580570.1|DSEC	LOC117898219|XP_034663384.1|DSUB
OG0007782	LOC6612543|XP_002037051.1|DSEC	LOC117898299|XP_034663465.1|DSUB
OG0007783	LOC6612294|XP_002036804.2|DSEC	LOC117897753|XP_034662685.1|DSUB, LOC117899631|XP_034665722.1|DSUB
OG0007784	LOC6613817|XP_032576620.1|DSEC	LOC117896465|XP_034660688.1|DSUB
OG0007785	LOC6614783|XP_002039203.1|DSEC	LOC117903626|XP_034671784.1|DSUB
OG0007786	LOC6617279|XP_002041606.1|DSEC	LOC117900624|XP_034666944.1|DSUB
OG0007787	LOC6612784|XP_032578274.1|DSEC	LOC117898611|XP_034664055.1|DSUB
OG0007788	LOC6607427|XP_002032196.1|DSEC	LOC117896305|XP_034660418.1|DSUB
OG0007789	LOC6620081|XP_002044293.2|DSEC	LOC117899024|XP_034664674.1|DSUB
OG0007790	LOC6612650|XP_032576902.1|DSEC	LOC117898180|XP_034663279.1|DSUB
OG0007791	LOC6617154|XP_032577785.1|DSEC	LOC117898182|XP_034663289.1|DSUB
OG0007792	LOC6615103|XP_002039519.2|DSEC	LOC117903196|XP_034670972.1|DSUB
OG0007793	LOC116801768|XP_032579077.1|DSEC	LOC117899289|XP_034665092.1|DSUB
OG0007794	LOC6614990|XP_032581419.1|DSEC	LOC117889583|XP_034649880.1|DSUB
OG0007795	LOC6618943|XP_002043192.1|DSEC	LOC117903796|XP_034672115.1|DSUB
OG0007796	LOC6619676|XP_002043891.1|DSEC	LOC117899198|XP_034664961.1|DSUB
OG0007797	LOC6612834|XP_002037335.1|DSEC	LOC117896139|XP_034660100.1|DSUB
OG0007798	LOC6612833|XP_002037334.1|DSEC	LOC117896140|XP_034660103.1|DSUB
OG0007799	LOC6607441|XP_002032210.1|DSEC	LOC117897933|XP_034662914.1|DSUB
OG0007800	LOC6607400|XP_002032173.1|DSEC	LOC117898097|XP_034663168.1|DSUB
OG0007801	LOC6619648|XP_002043863.2|DSEC	LOC117898620|XP_034664066.1|DSUB
OG0007802	LOC6620886|XP_002045089.1|DSEC	LOC117897640|XP_034662507.1|DSUB
OG0007803	LOC6613725|XP_032578546.1|DSEC	LOC117899169|XP_034664919.1|DSUB
OG0007804	LOC6619861|XP_032581496.1|DSEC	LOC117903303|XP_034671130.1|DSUB
OG0007805	LOC6615226|XP_002039632.1|DSEC	LOC117895769|XP_034659539.1|DSUB
OG0007806	LOC6615227|XP_002039633.1|DSEC	LOC117895759|XP_034659526.1|DSUB
OG0007808	LOC6619657|XP_002043872.1|DSEC	LOC117897938|XP_034662920.1|DSUB
OG0007809	LOC6615093|XP_002039509.1|DSEC	LOC117903199|XP_034670975.1|DSUB
OG0007810	LOC6617863|XP_002042171.1|DSEC	LOC117900236|XP_034666416.1|DSUB
OG0007811	LOC6621674|XP_032576392.1|DSEC	LOC117898316|XP_034663491.1|DSUB
OG0007812	LOC6619851|XP_002044064.1|DSEC	LOC117889631|XP_034649979.1|DSUB
OG0007813	LOC6607829|XP_002032587.1|DSEC	LOC117897377|XP_034662070.1|DSUB
OG0007814	LOC6614784|XP_032582189.1|DSEC	LOC117903869|XP_034672250.1|DSUB
OG0007815	LOC6619766|XP_032581405.1|DSEC	LOC117897061|XP_034661552.1|DSUB
OG0007816	LOC6616300|XP_002040664.1|DSEC	LOC117895775|XP_034659562.1|DSUB
OG0007818	LOC6607688|XP_002032452.1|DSEC	LOC117897029|XP_034661499.1|DSUB
OG0007819	LOC6615056|XP_002039473.2|DSEC	LOC117903521|XP_034671526.1|DSUB
OG0007820	LOC6612978|XP_032577236.1|DSEC	LOC117898387|XP_034663633.1|DSUB
OG0007821	LOC6612824|XP_002037325.1|DSEC	LOC117897573|XP_034662413.1|DSUB
OG0007822	LOC6612825|XP_002037326.2|DSEC	LOC117897572|XP_034662409.1|DSUB
OG0007823	LOC6612827|XP_002037328.2|DSEC	LOC117899105|XP_034664777.1|DSUB
OG0007824	LOC6612692|XP_032576257.1|DSEC	LOC117898157|XP_034663253.1|DSUB
OG0007825	LOC6606584|XP_032578791.1|DSEC	LOC117897661|XP_034662539.1|DSUB
OG0007826	LOC6618780|XP_032577255.1|DSEC	LOC117899635|XP_034665685.1|DSUB
OG0007827	LOC6612246|XP_002036758.1|DSEC	LOC117903410|XP_034671305.1|DSUB
OG0007828	LOC6610912|XP_002035469.1|DSEC	LOC117894572|XP_034657602.1|DSUB
OG0007829	LOC6613828|XP_002038297.1|DSEC	LOC117896907|XP_034661334.1|DSUB
OG0007830	LOC6613761|XP_032578400.1|DSEC	LOC117897048|XP_034661523.1|DSUB
OG0007831	LOC6619953|XP_002044165.1|DSEC	LOC117897994|XP_034663015.1|DSUB
OG0007832	LOC6617516|XP_002041832.2|DSEC	LOC117903485|XP_034671443.1|DSUB
OG0007833	LOC6616083|XP_002040449.1|DSEC	LOC117903376|XP_034671236.1|DSUB
OG0007834	LOC6619638|XP_002043853.1|DSEC	LOC117898625|XP_034664072.1|DSUB
OG0007835	LOC6619655|XP_032576985.1|DSEC	LOC117896915|XP_034661345.1|DSUB
OG0007836	LOC6606479|XP_002031280.1|DSEC	LOC117898805|XP_034664341.1|DSUB
OG0007837	LOC6614083|XP_002038537.1|DSEC	LOC117897183|XP_034661773.1|DSUB
OG0007838	LOC6614074|XP_002038528.2|DSEC	LOC117896569|XP_034660861.1|DSUB
OG0007839	LOC6619767|XP_032580438.1|DSEC	LOC117897084|XP_034661617.1|DSUB
OG0007840	LOC6612782|XP_002037283.1|DSEC	LOC117898612|XP_034664056.1|DSUB
OG0007841	LOC6607344|XP_002032117.1|DSEC	LOC117896988|XP_034661435.1|DSUB
OG0007842	LOC6612668|XP_032579407.1|DSEC	LOC117897788|XP_034662728.1|DSUB
OG0007843	LOC6612669|XP_002037173.1|DSEC	LOC117897182|XP_034661772.1|DSUB
OG0007844	LOC6609754|XP_002034408.1|DSEC	LOC117892522|XP_034654702.1|DSUB
OG0007845	LOC6606534|XP_032577979.1|DSEC	LOC117899119|XP_034664799.1|DSUB
OG0007846	LOC6612383|XP_032579985.1|DSEC	LOC117902780|XP_034670315.1|DSUB
OG0007847	LOC6607678|XP_002032443.1|DSEC	LOC117897045|XP_034661519.1|DSUB
OG0007848	LOC6607686|XP_002032450.1|DSEC	LOC117897023|XP_034661491.1|DSUB
OG0007849	LOC6607050|XP_002031838.1|DSEC	LOC117896142|XP_034660105.1|DSUB
OG0007850	LOC6607049|XP_002031837.1|DSEC	LOC117896141|XP_034660104.1|DSUB
OG0007851	LOC6617147|XP_002041474.1|DSEC	LOC117898131|XP_034663216.1|DSUB
OG0007852	LOC6606684|XP_032577191.1|DSEC	LOC117898592|XP_034664029.1|DSUB
OG0007853	LOC6612604|XP_002037109.2|DSEC	LOC117898965|XP_034664597.1|DSUB
OG0007854	LOC6607698|XP_002032462.1|DSEC	LOC117896641|XP_034660978.1|DSUB
OG0007855	LOC6606994|XP_032578105.1|DSEC	LOC117898476|XP_034663801.1|DSUB
OG0007856	LOC6607687|XP_002032451.1|DSEC	LOC117897042|XP_034661516.1|DSUB
OG0007857	LOC6607615|XP_032577007.1|DSEC	LOC117898466|XP_034663780.1|DSUB
OG0007858	LOC6611641|XP_032580189.1|DSEC	LOC117902792|XP_034670299.1|DSUB
OG0007859	LOC6619778|XP_032581381.1|DSEC	LOC117900380|XP_034666626.1|DSUB
OG0007860	LOC6606917|XP_002031711.1|DSEC	LOC117897657|XP_034662532.1|DSUB
OG0007861	LOC6606921|XP_002031715.1|DSEC	LOC117896940|XP_034661375.1|DSUB
OG0007862	LOC116801782|XP_032579155.1|DSEC	LOC117892736|XP_034655056.1|DSUB, LOC117896337|XP_034660473.1|DSUB
OG0007863	LOC6614446|XP_002038879.1|DSEC	LOC117900955|XP_034667419.1|DSUB
OG0007864	LOC6607289|XP_032577169.1|DSEC	LOC117896312|XP_034660428.1|DSUB
OG0007865	LOC6605351|XP_002030185.1|DSEC	LOC117894843|XP_034657984.1|DSUB
OG0007866	LOC6616778|XP_002041115.1|DSEC	LOC117899316|XP_034665139.1|DSUB
OG0007867	LOC6607451|XP_032578478.1|DSEC	LOC117899260|XP_034665041.1|DSUB
OG0007868	LOC6607843|XP_002032600.1|DSEC	LOC117896014|XP_034659910.1|DSUB
OG0007869	LOC6612311|XP_032580643.1|DSEC	LOC117903670|XP_034671888.1|DSUB
OG0007870	LOC6605215|XP_002030053.1|DSEC	LOC117894363|XP_034657248.1|DSUB
OG0007871	LOC6620363|XP_002044571.1|DSEC	LOC117903630|XP_034671792.1|DSUB
OG0007872	LOC6611118|XP_002035675.1|DSEC	LOC117893291|XP_034655752.1|DSUB
OG0007873	LOC116801064|XP_032574409.1|DSEC	LOC117893303|XP_034655771.1|DSUB
OG0007874	LOC6612419|XP_002036927.1|DSEC	LOC117894938|XP_034658148.1|DSUB
OG0007875	LOC6608541|XP_002033275.2|DSEC	LOC117890183|XP_034650773.1|DSUB
OG0007876	LOC6612315|XP_032581790.1|DSEC	LOC117903720|XP_034671960.1|DSUB
OG0007877	LOC6620360|XP_002044568.2|DSEC	LOC117893100|XP_034655426.1|DSUB
OG0007879	LOC6606105|XP_002030914.1|DSEC	LOC117894684|XP_034657754.1|DSUB
OG0007880	LOC6612540|XP_002037048.1|DSEC	LOC117902295|XP_034669470.1|DSUB
OG0007881	LOC6610685|XP_032575022.1|DSEC	LOC117894010|XP_034656725.1|DSUB
OG0007882	LOC6610679|XP_032576061.1|DSEC	LOC117895735|XP_034659484.1|DSUB
OG0007883	LOC6610680|XP_002035246.1|DSEC	LOC117895733|XP_034659479.1|DSUB
OG0007884	LOC6606037|XP_002030848.1|DSEC	LOC117894437|XP_034657394.1|DSUB
OG0007885	LOC6608542|XP_032570845.1|DSEC	LOC117890184|XP_034650779.1|DSUB
OG0007886	LOC6617867|XP_032579088.1|DSEC	LOC117902265|XP_034669416.1|DSUB
OG0007887	LOC6610678|XP_002035244.2|DSEC	LOC117895729|XP_034659474.1|DSUB
OG0007888	LOC6605224|XP_002030062.1|DSEC	LOC117894900|XP_034658083.1|DSUB
OG0007889	LOC6616447|XP_032574715.1|DSEC	LOC117894612|XP_034657655.1|DSUB
OG0007890	LOC6604831|XP_032574437.1|DSEC	LOC117893036|XP_034655293.1|DSUB
OG0007891	LOC6606244|XP_002031052.1|DSEC	LOC117897530|XP_034662341.1|DSUB
OG0007892	LOC6619126|XP_002043366.1|DSEC	LOC117889894|XP_034650296.1|DSUB
OG0007893	LOC6615726|XP_032571694.1|DSEC	LOC117892117|XP_034654036.1|DSUB
OG0007894	LOC6604988|XP_032575748.1|DSEC	LOC117893722|XP_034656302.1|DSUB
OG0007895	LOC6610140|XP_032575092.1|DSEC	LOC117895102|XP_034658389.1|DSUB
OG0007896	LOC6605178|XP_002030017.1|DSEC	LOC117893808|XP_034656447.1|DSUB
OG0007897	LOC6605436|XP_002030269.1|DSEC	LOC117895818|XP_034659641.1|DSUB
OG0007898	LOC6610472|XP_002035052.1|DSEC	LOC117894956|XP_034658177.1|DSUB
OG0007899	LOC6606118|XP_002030926.1|DSEC	LOC117895789|XP_034659582.1|DSUB
OG0007900	LOC116800491|XP_032571691.1|DSEC	LOC117891104|XP_034652183.1|DSUB
