Orthogroup	DSEC.longest_only	DELE.longest_only
OG0010448	LOC6605141|XP_002029982.1|DSEC	LOC108150276|XP_017133857.1|DELE
OG0010449	LOC6611106|XP_002035663.1|DSEC	LOC108146624|XP_017128157.1|DELE
OG0010450	LOC6610248|XP_002034843.1|DSEC	LOC108146547|XP_017128080.1|DELE
OG0010451	LOC6610707|XP_002035273.1|DSEC	LOC108146521|XP_017128047.1|DELE
OG0010452	LOC6605006|XP_002029849.1|DSEC	LOC108142633|XP_017122113.1|DELE
OG0010453	LOC6605013|XP_002029856.1|DSEC	LOC108142542|XP_017121957.1|DELE
OG0010454	LOC6606002|XP_002030813.1|DSEC	LOC108146790|XP_017128446.1|DELE
OG0010455	LOC6605036|XP_002029878.1|DSEC	LOC108150241|XP_017133792.1|DELE
OG0010456	LOC6606092|XP_002030901.2|DSEC	LOC108135711|XP_017112044.1|DELE
OG0010457	LOC6610785|XP_002035351.1|DSEC	LOC108145743|XP_017126795.1|DELE
OG0010458	LOC6610786|XP_002035352.2|DSEC	LOC108145730|XP_017126782.1|DELE
OG0010459	LOC6610788|XP_002035354.1|DSEC	LOC108145771|XP_017126829.1|DELE
OG0010460	LOC6610792|XP_002035358.2|DSEC	LOC108145620|XP_017126645.1|DELE
OG0010461	LOC6610845|XP_002035411.1|DSEC	LOC108145757|XP_017126813.1|DELE
OG0010462	LOC6610163|XP_002034771.1|DSEC	LOC108145838|XP_017126939.1|DELE
OG0010463	LOC6605902|XP_002030715.1|DSEC	LOC108145633|XP_017126658.1|DELE
OG0010464	LOC6605913|XP_032573435.1|DSEC	LOC108145689|XP_017126736.1|DELE
OG0010465	LOC116800917|XP_032573438.1|DSEC	LOC108145664|XP_017126706.1|DELE
OG0010466	LOC6605935|XP_002030748.1|DSEC	LOC108145701|XP_017126750.1|DELE
OG0010467	LOC6605936|XP_032574700.1|DSEC	LOC108145783|XP_017126843.1|DELE
OG0010468	LOC6616368|XP_032575255.1|DSEC	LOC108142403|XP_017121738.1|DELE
OG0010469	LOC6610364|XP_002034950.1|DSEC	LOC108145777|XP_017126836.1|DELE
OG0010470	LOC6604784|XP_002029635.1|DSEC	LOC108142747|XP_017122263.1|DELE
OG0010471	LOC6604795|XP_032574069.1|DSEC	LOC108135520|XP_017111755.1|DELE
OG0010472	LOC6610453|XP_002035034.1|DSEC	LOC108145768|XP_017126826.1|DELE
OG0010473	LOC6610893|XP_002035456.1|DSEC	LOC108147480|XP_017129519.1|DELE
OG0010474	LOC116801142|XP_032574840.1|DSEC	LOC108142334|XP_017121577.1|DELE
OG0010475	LOC6616440|XP_002040801.2|DSEC	LOC108142376|XP_017121697.1|DELE
OG0010476	LOC6621479|XP_002045626.2|DSEC	LOC108150269|XP_017133840.1|DELE
OG0010477	LOC6610657|XP_002035224.1|DSEC	LOC108145807|XP_017126885.1|DELE
OG0010478	LOC6611159|XP_002035716.2|DSEC	LOC108142715|XP_017122225.1|DELE
OG0010479	LOC6611173|XP_002035730.1|DSEC	LOC108142241|XP_017121448.1|DELE
OG0010480	LOC6606065|XP_002030875.1|DSEC	LOC108135515|XP_017111749.1|DELE
OG0010481	LOC6606124|XP_032574514.1|DSEC	LOC108135623|XP_017111931.1|DELE
OG0010482	LOC6605453|XP_002030286.2|DSEC	LOC108146936|XP_017128676.1|DELE
OG0010483	LOC6605687|XP_002030503.1|DSEC	LOC108143186|XP_017122924.1|DELE
OG0010484	LOC6616600|XP_002040958.1|DSEC	LOC108138361|XP_017116019.1|DELE
OG0010485	LOC6619432|XP_002043647.1|DSEC	LOC108142193|XP_017121367.1|DELE
OG0010486	LOC6616501|XP_002040861.1|DSEC	LOC108143157|XP_017122893.1|DELE
OG0010487	LOC6605335|XP_002030171.1|DSEC	LOC108135578|XP_017111859.1|DELE
OG0010488	LOC6606137|XP_002030945.1|DSEC	LOC108135617|XP_017111922.1|DELE
OG0010489	LOC6605657|XP_002030475.1|DSEC	LOC108143192|XP_017122933.1|DELE
OG0010490	LOC6608473|XP_032572420.1|DSEC	LOC108147036|XP_017128784.1|DELE
OG0010491	LOC6615452|XP_032571619.1|DSEC	LOC108143667|XP_017123667.1|DELE
OG0010492	LOC6618337|XP_032575220.1|DSEC	LOC108135486|XP_017111718.1|DELE
OG0010493	LOC6618283|XP_032574316.1|DSEC	LOC108135542|XP_017111779.1|DELE
OG0010494	LOC116800908|XP_032573274.1|DSEC	LOC108143141|XP_017122877.1|DELE
OG0010495	LOC6605589|XP_002030408.2|DSEC	LOC108146800|XP_017128468.1|DELE
OG0010496	LOC6605554|XP_032573461.1|DSEC	LOC108146684|XP_017128230.1|DELE
OG0010497	LOC6605566|XP_032574177.1|DSEC	LOC108146984|XP_017128730.1|DELE
OG0010498	LOC6608314|XP_032570377.1|DSEC	LOC108143336|XP_017123145.1|DELE
OG0010499	LOC6615271|XP_002039675.1|DSEC	LOC108145403|XP_017126291.1|DELE
OG0010500	LOC6610122|XP_032571537.1|DSEC	LOC108145343|XP_017126221.1|DELE
OG0010501	LOC6609136|XP_002033838.1|DSEC	LOC108149715|XP_017132969.1|DELE
OG0010502	LOC6605747|XP_032573476.1|DSEC	LOC108136005|XP_017112420.1|DELE
OG0010503	LOC6608583|XP_002033317.1|DSEC	LOC108144265|XP_017124435.1|DELE
OG0010504	LOC6608988|XP_032572460.1|DSEC	LOC108149042|XP_017131875.1|DELE
OG0010505	LOC6608083|XP_032571628.1|DSEC	LOC108149943|XP_017133350.1|DELE
OG0010506	LOC6607923|XP_002032673.2|DSEC	LOC108145083|XP_017125757.1|DELE
OG0010507	LOC6618887|XP_032572493.1|DSEC	LOC108144252|XP_017124421.1|DELE
OG0010508	LOC6615702|XP_002040073.1|DSEC	LOC108143432|XP_017123335.1|DELE
OG0010509	LOC6608696|XP_002033421.1|DSEC	LOC108144104|XP_017124236.1|DELE
OG0010510	LOC6609556|XP_002034239.1|DSEC	LOC108144115|XP_017124246.1|DELE
OG0010511	LOC6609681|XP_002034339.2|DSEC	LOC108144865|XP_017125505.1|DELE
OG0010512	LOC6618813|XP_002043062.1|DSEC	LOC108144780|XP_017125380.1|DELE
OG0010513	LOC6618807|XP_002043056.2|DSEC	LOC108144245|XP_017124413.1|DELE
OG0010514	LOC6618803|XP_002043052.1|DSEC	LOC108144877|XP_017125524.1|DELE
OG0010515	LOC116800577|XP_032572218.1|DSEC	LOC108144243|XP_017124411.1|DELE
OG0010516	LOC6608150|XP_002032896.1|DSEC	LOC108145391|XP_017126275.1|DELE
OG0010517	LOC6610076|XP_002034692.1|DSEC	LOC108143582|XP_017123587.1|DELE
OG0010518	LOC6609622|XP_002034299.2|DSEC	LOC108144650|XP_017125184.1|DELE
OG0010519	LOC6608200|XP_002032945.1|DSEC	LOC108144203|XP_017124361.1|DELE
OG0010520	LOC6609188|XP_002033879.1|DSEC	LOC108149708|XP_017132963.1|DELE
OG0010521	LOC6608812|XP_002033526.1|DSEC	LOC108137916|XP_017115345.1|DELE
OG0010522	LOC6608218|XP_002032962.1|DSEC	LOC108145395|XP_017126282.1|DELE
OG0010523	LOC6608217|XP_002032961.1|DSEC	LOC108145546|XP_017126535.1|DELE
OG0010524	LOC6615474|XP_002039854.1|DSEC	LOC108143718|XP_017123742.1|DELE
OG0010525	LOC6609967|XP_002034611.1|DSEC	LOC108143373|XP_017123181.1|DELE
OG0010526	LOC6609968|XP_002034612.1|DSEC	LOC108143365|XP_017123175.1|DELE
OG0010527	LOC6615688|XP_002040059.1|DSEC	LOC108142060|XP_017121234.1|DELE
OG0010528	LOC6615672|XP_032571517.1|DSEC	LOC108135373|XP_017111552.1|DELE
OG0010529	LOC116800550|XP_032572011.1|DSEC	LOC108135360|XP_017111540.1|DELE
OG0010530	LOC6609512|XP_002034196.1|DSEC	LOC108144556|XP_017125024.1|DELE
OG0010531	LOC6619634|XP_002043849.1|DSEC	LOC108143923|XP_017123996.1|DELE
OG0010532	LOC6607200|XP_002031984.1|DSEC	LOC108143835|XP_017123874.1|DELE
OG0010533	LOC6618290|XP_002042563.1|DSEC	LOC108135662|XP_017111984.1|DELE
OG0010534	LOC6620070|XP_002044282.1|DSEC	LOC108140432|XP_017118647.1|DELE
OG0010535	LOC6619111|XP_032576529.1|DSEC	LOC108136843|XP_017113755.1|DELE
OG0010536	LOC6619018|XP_032578438.1|DSEC	LOC108136718|XP_017113531.1|DELE
OG0010537	LOC116801724|XP_032578785.1|DSEC	LOC108143837|XP_017123875.1|DELE
OG0010538	LOC6606179|XP_032576446.1|DSEC	LOC108140577|XP_017118942.1|DELE
OG0010539	LOC6607262|XP_032578335.1|DSEC	LOC108143724|XP_017123747.1|DELE
OG0010540	LOC6612859|XP_002037351.1|DSEC	LOC108148918|XP_017131722.1|DELE
OG0010541	LOC6605257|XP_002030095.1|DSEC	LOC108150150|XP_017133606.1|DELE
OG0010542	LOC6614097|XP_002038551.2|DSEC	LOC108148351|XP_017130855.1|DELE
OG0010543	LOC6612830|XP_002037331.1|DSEC	LOC108148445|XP_017130969.1|DELE
OG0010544	LOC6606562|XP_002031363.1|DSEC	LOC108150136|XP_017133596.1|DELE
OG0010545	LOC6606603|XP_032578642.1|DSEC	LOC108136993|XP_017113977.1|DELE
OG0010546	LOC6613713|XP_002038183.1|DSEC	LOC108135744|XP_017112066.1|DELE
OG0010547	LOC6613710|XP_002038180.1|DSEC	LOC108135738|XP_017112061.1|DELE
OG0010548	LOC6617073|XP_002041401.1|DSEC	LOC108148569|XP_017131104.1|DELE
OG0010549	LOC6606646|XP_002031446.1|DSEC	LOC108135801|XP_017112162.1|DELE
OG0010550	LOC6612726|XP_002037229.1|DSEC	LOC108149022|XP_017131858.1|DELE
OG0010551	LOC6612742|XP_002037245.1|DSEC	LOC108148552|XP_017131088.1|DELE
OG0010552	LOC6612931|XP_032577816.1|DSEC	LOC108143800|XP_017123811.1|DELE
OG0010553	LOC6612930|XP_032578937.1|DSEC	LOC108143765|XP_017123783.1|DELE
OG0010554	LOC6618703|XP_032578023.1|DSEC	LOC108147308|XP_017129221.1|DELE
OG0010555	LOC6607473|XP_002032242.1|DSEC	LOC108137393|XP_017114541.1|DELE
OG0010556	LOC6616977|XP_002041305.1|DSEC	LOC108147253|XP_017129139.1|DELE
OG0010557	LOC6606887|XP_002031681.1|DSEC	LOC108136725|XP_017113539.1|DELE
OG0010558	LOC6606896|XP_002031690.1|DSEC	LOC108147222|XP_017129090.1|DELE
OG0010559	LOC6617012|XP_032578771.1|DSEC	LOC108147126|XP_017128907.1|DELE
OG0010560	LOC6614158|XP_002038611.1|DSEC	LOC108148406|XP_017130928.1|DELE
OG0010561	LOC6616664|XP_002041019.1|DSEC	LOC108136746|XP_017113578.1|DELE
OG0010562	LOC6606932|XP_002031726.1|DSEC	LOC108150020|XP_017133471.1|DELE
OG0010563	LOC6606934|XP_002031728.1|DSEC	LOC108134676|XP_017110566.1|DELE
OG0010564	LOC6612661|XP_002037165.1|DSEC	LOC108148709|XP_017131359.1|DELE
OG0010565	LOC6612861|XP_002037353.1|DSEC	LOC108148486|XP_017131009.1|DELE
OG0010566	LOC116801387|XP_032576312.1|DSEC	LOC108148630|XP_017131228.1|DELE
OG0010567	LOC6619266|XP_002043483.1|DSEC	LOC108136719|XP_017113532.1|DELE
OG0010568	LOC6612895|XP_002037387.1|DSEC	LOC108148519|XP_017131046.1|DELE
OG0010569	LOC6612928|XP_002037420.1|DSEC	LOC108143796|XP_017123808.1|DELE
OG0010570	LOC6617079|XP_002041407.1|DSEC	LOC108148527|XP_017131053.1|DELE
OG0010571	LOC6619249|XP_032578088.1|DSEC	LOC108136938|XP_017113903.1|DELE
OG0010572	LOC6607352|XP_002032125.2|DSEC	LOC108143791|XP_017123804.1|DELE
OG0010573	LOC6607822|XP_002032580.1|DSEC	LOC108143108|XP_017122819.1|DELE
OG0010574	LOC6607821|XP_002032579.1|DSEC	LOC108142941|XP_017122525.1|DELE
OG0010575	LOC6612973|XP_002037464.2|DSEC	LOC108142900|XP_017122476.1|DELE
OG0010576	LOC6607009|XP_002031798.1|DSEC	LOC108135079|XP_017111132.1|DELE
OG0010577	LOC6616786|XP_002041123.1|DSEC	LOC108140403|XP_017118606.1|DELE
OG0010578	LOC6612805|XP_002037306.1|DSEC	LOC108148965|XP_017131792.1|DELE
OG0010579	LOC6606331|XP_002031136.1|DSEC	LOC108150105|XP_017133561.1|DELE
OG0010580	LOC6616728|XP_002041065.1|DSEC	LOC108140816|XP_017119311.1|DELE
OG0010581	LOC6613777|XP_002038247.1|DSEC	LOC108146975|XP_017128724.1|DELE
OG0010582	LOC116801706|XP_032578721.1|DSEC	LOC108147170|XP_017128990.1|DELE
OG0010583	LOC6616757|XP_002041094.1|DSEC	LOC108140820|XP_017119315.1|DELE
OG0010584	LOC6606369|XP_002031174.1|DSEC	LOC108139188|XP_017117302.1|DELE
OG0010585	LOC6606462|XP_002031265.1|DSEC	LOC108139110|XP_017117212.1|DELE
OG0010586	LOC6613875|XP_002038344.1|DSEC	LOC108141014|XP_017119580.1|DELE
OG0010587	LOC6612877|XP_002037369.2|DSEC	LOC108148532|XP_017131061.1|DELE
OG0010588	LOC6617125|XP_032579361.1|DSEC	LOC108148941|XP_017131762.1|DELE
OG0010589	LOC6615746|XP_032571067.1|DSEC	LOC108143500|XP_017123446.1|DELE
OG0010590	LOC6611602|XP_002036139.2|DSEC	LOC108138915|XP_017116963.1|DELE
OG0010591	LOC6613076|XP_032573111.1|DSEC	LOC108147910|XP_017130161.1|DELE
OG0010592	LOC6614459|XP_032583481.1|DSEC	LOC108150408|XP_017134055.1|DELE
OG0010593	LOC6616241|XP_002040605.2|DSEC, LOC6616242|XP_002040606.1|DSEC	LOC108142534|XP_017121949.1|DELE
OG0010594	LOC6611147|XP_002035704.1|DSEC	LOC108142530|XP_017121944.1|DELE
OG0010595	LOC6605390|XP_002030223.1|DSEC	LOC108142354|XP_017121644.1|DELE
OG0010596	LOC116801278|XP_032575698.1|DSEC	LOC108146661|XP_017128200.1|DELE
OG0010597	LOC6605119|XP_002029960.1|DSEC	LOC108150286|XP_017133875.1|DELE
OG0010598	LOC6616567|XP_002040926.1|DSEC	LOC108143165|XP_017122899.1|DELE
OG0010599	LOC6617835|XP_002042143.1|DSEC	LOC108149219|XP_017132139.1|DELE
OG0010600	LOC6617851|XP_002042159.2|DSEC	LOC108149255|XP_017132186.1|DELE
OG0010601	LOC6617889|XP_032569798.1|DSEC	LOC108149361|XP_017132348.1|DELE
OG0010603	LOC6619190|XP_032578276.1|DSEC	LOC108140433|XP_017118649.1|DELE
OG0010612	LOC6613581|XP_002038049.1|DSEC	LOC108148185|XP_017130583.1|DELE
OG0010616	LOC116801424|XP_032576730.1|DSEC	LOC108141039|XP_017119659.1|DELE
OG0010621	LOC6617817|XP_002042128.2|DSEC	LOC108149247|XP_017132173.1|DELE
OG0010622	LOC6606186|XP_032576337.1|DSEC	LOC108140535|XP_017118847.1|DELE
OG0010624	LOC6607154|XP_032576363.1|DSEC	LOC108142894|XP_017122469.1|DELE
OG0010626	LOC6620069|XP_032578073.1|DSEC	LOC108140444|XP_017118664.1|DELE
OG0010627	LOC6607511|XP_002032280.1|DSEC	LOC108148755|XP_017131446.1|DELE
OG0010628	LOC6613791|XP_002038260.1|DSEC	LOC108141064|XP_017119707.1|DELE
OG0010629	LOC6606528|XP_032576634.1|DSEC	LOC108147109|XP_017128888.1|DELE
OG0010630	LOC6619225|XP_032579649.1|DSEC	LOC108140494|XP_017118759.1|DELE
OG0010631	LOC6613616|XP_002038086.2|DSEC	LOC108150080|XP_017133534.1|DELE
OG0010632	LOC6608338|XP_002033075.1|DSEC	LOC108143404|XP_017123277.1|DELE
OG0010633	LOC6607882|XP_032570073.1|DSEC	LOC108145071|XP_017125741.1|DELE
OG0010634	LOC6608977|XP_002033691.1|DSEC	LOC108149126|XP_017132020.1|DELE
OG0010635	LOC6618859|XP_002043107.2|DSEC	LOC108144899|XP_017125549.1|DELE
OG0010636	LOC6608584|XP_002033318.1|DSEC	LOC108144292|XP_017124469.1|DELE
OG0010637	LOC6613116|XP_002037597.1|DSEC	LOC108148066|XP_017130408.1|DELE
OG0010638	LOC6619905|XP_002044117.1|DSEC	LOC108137734|XP_017115122.1|DELE
OG0010639	LOC6619818|XP_002044031.1|DSEC	LOC108150553|XP_017134275.1|DELE
OG0010640	LOC6619817|XP_002044030.1|DSEC	LOC108150551|XP_017134271.1|DELE
OG0010641	LOC6619814|XP_002044027.1|DSEC	LOC108150554|XP_017134276.1|DELE
OG0010642	LOC6612579|XP_032580414.1|DSEC	LOC108135947|XP_017112391.1|DELE
OG0010643	LOC6615987|XP_032582120.1|DSEC	LOC108138432|XP_017116123.1|DELE
OG0010645	LOC6620314|XP_002044522.1|DSEC	LOC108137646|XP_017114961.1|DELE
OG0010646	LOC6605911|XP_002030724.1|DSEC	LOC108145691|XP_017126738.1|DELE
OG0010647	LOC116801076|XP_032574502.1|DSEC	LOC108142213|XP_017121416.1|DELE
OG0010648	LOC6611113|XP_002035670.1|DSEC	LOC108146577|XP_017128087.1|DELE
OG0010651	LOC6605915|XP_002030728.1|DSEC	LOC108145791|XP_017126850.1|DELE
OG0010653	LOC6619673|XP_002043888.1|DSEC	LOC108143824|XP_017123850.1|DELE
OG0010655	LOC6605821|XP_032575007.1|DSEC	LOC108136105|XP_017112573.1|DELE
OG0010657	LOC6619588|XP_002043803.1|DSEC	LOC108148164|XP_017130552.1|DELE
OG0010658	LOC6618558|XP_002042818.2|DSEC	LOC108149955|XP_017133360.1|DELE
OG0010659	LOC116802274|XP_032582088.1|DSEC	LOC108149910|XP_017133300.1|DELE
OG0010660	LOC6612529|XP_002037037.1|DSEC	LOC108149917|XP_017133321.1|DELE
OG0010661	LOC6615010|XP_002039427.1|DSEC	LOC108134840|XP_017110791.1|DELE
OG0010663	LOC6615160|XP_032582239.1|DSEC	LOC108144029|XP_017124152.1|DELE
OG0010664	LOC6615072|XP_002039489.1|DSEC	LOC108147704|XP_017129916.1|DELE
OG0010665	LOC6614837|XP_002039255.1|DSEC	LOC108136549|XP_017113337.1|DELE
OG0010667	LOC6618503|XP_002042763.2|DSEC	LOC108137088|XP_017114103.1|DELE
OG0010668	LOC6620327|XP_002044535.1|DSEC	LOC108137609|XP_017114872.1|DELE
OG0010669	LOC6620245|XP_032580963.1|DSEC	LOC108138466|XP_017116163.1|DELE
OG0010670	LOC6616202|XP_002040567.1|DSEC	LOC108140597|XP_017118997.1|DELE
OG0010671	LOC6616211|XP_002040576.1|DSEC	LOC108140873|XP_017119392.1|DELE
OG0010672	LOC6605577|XP_002030399.1|DSEC	LOC108146980|XP_017128726.1|DELE
OG0010673	LOC6618026|XP_002042334.1|DSEC	LOC108137316|XP_017114431.1|DELE
OG0010674	LOC6612403|XP_032581296.1|DSEC	LOC108136300|XP_017112876.1|DELE
OG0010675	LOC6618098|XP_002042396.2|DSEC	LOC108135882|XP_017112274.1|DELE
OG0010676	LOC6620411|XP_002044619.1|DSEC	LOC108137282|XP_017114377.1|DELE
OG0010677	LOC6617592|XP_002041905.1|DSEC	LOC108144352|XP_017124593.1|DELE
OG0010678	LOC6614862|XP_032581803.1|DSEC	LOC108136607|XP_017113414.1|DELE
OG0010679	LOC6610530|XP_002035110.1|DSEC	LOC108136033|XP_017112454.1|DELE
OG0010680	LOC6618989|XP_032581849.1|DSEC	LOC108149898|XP_017133291.1|DELE, LOC108138446|XP_017116135.1|DELE
OG0010681	LOC6618991|XP_002043236.1|DSEC	LOC108138473|XP_017116171.1|DELE
OG0010682	LOC6618988|XP_032581352.1|DSEC	LOC108138486|XP_017116177.1|DELE
OG0010683	LOC6611313|XP_002035860.2|DSEC	LOC108138712|XP_017116552.1|DELE
OG0010684	LOC6611310|XP_002035857.2|DSEC	LOC108138704|XP_017116540.1|DELE
OG0010685	LOC6618121|XP_032583414.1|DSEC	LOC108134558|XP_017110399.1|DELE
OG0010686	LOC6617870|XP_002042178.1|DSEC	LOC108149285|XP_017132218.1|DELE
OG0010687	LOC6611954|XP_002036471.1|DSEC	LOC108141656|XP_017120615.1|DELE
OG0010688	LOC6617695|XP_032570619.1|DSEC	LOC108138290|XP_017115934.1|DELE
OG0010689	LOC6611510|XP_032583615.1|DSEC	LOC108138062|XP_017115527.1|DELE
OG0010690	LOC6612038|XP_002036555.1|DSEC	LOC108135349|XP_017111529.1|DELE
OG0010691	LOC116801629|XP_032578315.1|DSEC	LOC108135334|XP_017111514.1|DELE
OG0010692	LOC6612027|XP_002036544.1|DSEC	LOC108135318|XP_017111493.1|DELE
OG0010693	LOC6618225|XP_032574405.1|DSEC	LOC108141775|XP_017120766.1|DELE
OG0010694	LOC6617801|XP_002042113.2|DSEC	LOC108138038|XP_017115500.1|DELE
OG0010695	LOC6611583|XP_002036121.1|DSEC	LOC108138067|XP_017115532.1|DELE
OG0010697	LOC6611472|XP_002036013.2|DSEC	LOC108135273|XP_017111440.1|DELE
OG0010698	LOC116800189|XP_032569710.1|DSEC	LOC108135226|XP_017111344.1|DELE
OG0010699	LOC6619331|XP_002043548.1|DSEC	LOC108135210|XP_017111324.1|DELE
OG0010700	LOC6611379|XP_002035924.1|DSEC	LOC108138034|XP_017115496.1|DELE
OG0010701	LOC6613130|XP_002037611.1|DSEC	LOC108148061|XP_017130403.1|DELE
OG0010702	LOC6617280|XP_002041607.1|DSEC	LOC108137834|XP_017115249.1|DELE
OG0010703	LOC6617301|XP_002041628.2|DSEC	LOC108149296|XP_017132234.1|DELE
OG0010704	LOC6613323|XP_002037799.1|DSEC	LOC108149190|XP_017132106.1|DELE
OG0010705	LOC6604840|XP_002029685.1|DSEC	LOC108147395|XP_017129320.1|DELE
OG0010706	LOC6605172|XP_002030011.1|DSEC	LOC108150263|XP_017133833.1|DELE
OG0010707	LOC6610838|XP_002035404.2|DSEC	LOC108146270|XP_017127699.1|DELE
OG0010709	LOC6605970|XP_002030782.1|DSEC	LOC108146632|XP_017128166.1|DELE
OG0010710	LOC6610760|XP_002035326.2|DSEC	LOC108145809|XP_017126888.1|DELE
OG0010711	LOC6614240|XP_002038685.1|DSEC	LOC108141012|XP_017119578.1|DELE
OG0010712	LOC6604936|XP_032573790.1|DSEC	LOC108150253|XP_017133808.1|DELE
OG0010713	LOC6606125|XP_002030933.2|DSEC	LOC108135626|XP_017111935.1|DELE
OG0010715	LOC116800940|XP_032573573.1|DSEC	LOC108142623|XP_017122101.1|DELE
OG0010716	LOC6616485|XP_002040846.1|DSEC	LOC108143151|XP_017122888.1|DELE
OG0010717	LOC6605805|XP_002030620.1|DSEC	LOC108136089|XP_017112546.1|DELE
OG0010718	LOC6605656|XP_002030474.1|DSEC	LOC108143193|XP_017122934.1|DELE
OG0010719	LOC6614268|XP_002038708.2|DSEC	LOC108140992|XP_017119556.1|DELE
OG0010720	LOC6605782|XP_032574294.1|DSEC	LOC108136101|XP_017112566.1|DELE
OG0010721	LOC6605777|XP_002030592.1|DSEC	LOC108136136|XP_017112619.1|DELE
OG0010722	LOC6615516|XP_002039895.1|DSEC	LOC108149088|XP_017131972.1|DELE
OG0010723	LOC6616564|XP_032574324.1|DSEC	LOC108143167|XP_017122900.1|DELE
OG0010724	LOC116800592|XP_032572283.1|DSEC	LOC108145385|XP_017126269.1|DELE
OG0010725	LOC6610124|XP_002034733.2|DSEC	LOC108145412|XP_017126303.1|DELE
OG0010726	LOC6609416|XP_032571632.1|DSEC	LOC108137915|XP_017115344.1|DELE
OG0010727	LOC6607928|XP_002032678.1|DSEC	LOC108145099|XP_017125779.1|DELE
OG0010728	LOC6607949|XP_002032697.2|DSEC	LOC108147341|XP_017129257.1|DELE
OG0010729	LOC6607874|XP_002032628.2|DSEC	LOC108145095|XP_017125776.1|DELE
OG0010730	LOC6609563|XP_032571274.1|DSEC	LOC108144918|XP_017125570.1|DELE
OG0010731	LOC6610058|XP_002034674.2|DSEC	LOC108143333|XP_017123141.1|DELE
OG0010732	LOC116800363|XP_032570707.1|DSEC	LOC108137947|XP_017115393.1|DELE
OG0010733	LOC6615777|XP_032570299.1|DSEC	LOC108141262|XP_017120003.1|DELE
OG0010734	LOC6609189|XP_002033880.1|DSEC	LOC108149707|XP_017132962.1|DELE
OG0010735	LOC6608653|XP_032573064.1|DSEC	LOC108144176|XP_017124326.1|DELE
OG0010736	LOC6619152|XP_002043392.1|DSEC	LOC108143634|XP_017123637.1|DELE
OG0010737	LOC116800609|XP_032572381.1|DSEC	LOC108143632|XP_017123635.1|DELE
OG0010738	LOC6607818|XP_002032576.1|DSEC	LOC108143044|XP_017122735.1|DELE
OG0010739	LOC6607237|XP_032577917.1|DSEC	LOC108143865|XP_017123919.1|DELE
OG0010740	LOC6613881|XP_032578873.1|DSEC	LOC108140956|XP_017119513.1|DELE
OG0010741	LOC6606724|XP_032578124.1|DSEC	LOC108135019|XP_017111040.1|DELE
OG0010742	LOC116801682|XP_032578629.1|DSEC	LOC108148199|XP_017130593.1|DELE
OG0010743	LOC6619036|XP_002043281.1|DSEC	LOC108136728|XP_017113542.1|DELE
OG0010744	LOC6614294|XP_002038734.1|DSEC	LOC108141086|XP_017119757.1|DELE
OG0010745	LOC6606182|XP_002030990.1|DSEC	LOC108140632|XP_017119041.1|DELE
OG0010746	LOC6607174|XP_032576421.1|DSEC	LOC108142985|XP_017122642.1|DELE
OG0010747	LOC116801447|XP_032576983.1|DSEC	LOC108143727|XP_017123749.1|DELE
OG0010748	LOC6616822|XP_002041159.1|DSEC	LOC108150222|XP_017133757.1|DELE
OG0010749	LOC6607735|XP_002032498.1|DSEC	LOC108139375|XP_017117591.1|DELE
OG0010750	LOC6607736|XP_032578333.1|DSEC	LOC108139373|XP_017117589.1|DELE
OG0010751	LOC6619076|XP_002043316.1|DSEC	LOC108135786|XP_017112137.1|DELE
OG0010752	LOC116801519|XP_032577620.1|DSEC	LOC108148588|XP_017131124.1|DELE
OG0010753	LOC6607500|XP_002032269.1|DSEC	LOC108137370|XP_017114500.1|DELE
OG0010754	LOC6606904|XP_002031698.1|DSEC	LOC108140393|XP_017118589.1|DELE
OG0010755	LOC6617068|XP_002041396.2|DSEC	LOC108148580|XP_017131116.1|DELE
OG0010756	LOC6617067|XP_002041395.1|DSEC	LOC108148581|XP_017131117.1|DELE
OG0010757	LOC6612703|XP_002037206.1|DSEC	LOC108148480|XP_017131003.1|DELE
OG0010758	LOC6612715|XP_002037218.1|DSEC	LOC108148870|XP_017131660.1|DELE
OG0010759	LOC6612953|XP_002037445.1|DSEC	LOC108142953|XP_017122584.1|DELE
OG0010760	LOC6606869|XP_002031663.1|DSEC	LOC108136714|XP_017113527.1|DELE
OG0010761	LOC116801560|XP_032577831.1|DSEC	LOC108148241|XP_017130646.1|DELE
OG0010763	LOC6607353|XP_002032126.1|DSEC	LOC108144051|XP_017124184.1|DELE
OG0010764	LOC6607377|XP_002032150.1|DSEC	LOC108144031|XP_017124150.1|DELE
OG0010765	LOC6612606|XP_002037111.1|DSEC	LOC108148535|XP_017131064.1|DELE
OG0010766	LOC6607020|XP_002031809.1|DSEC	LOC108135064|XP_017111095.1|DELE
OG0010767	LOC6612892|XP_002037384.2|DSEC	LOC108148503|XP_017131029.1|DELE
OG0010768	LOC6617078|XP_002041406.1|DSEC	LOC108148429|XP_017130953.1|DELE
OG0010769	LOC6607838|XP_032578948.1|DSEC	LOC108143725|XP_017123748.1|DELE
OG0010770	LOC6612806|XP_002037307.1|DSEC	LOC108148964|XP_017131790.1|DELE
OG0010771	LOC6608098|XP_002032846.1|DSEC	LOC108147034|XP_017128780.1|DELE
OG0010772	LOC6616720|XP_002041062.1|DSEC	LOC108140462|XP_017118684.1|DELE
OG0010773	LOC6616724|XP_002041063.1|DSEC	LOC108140818|XP_017119313.1|DELE
