Orthogroup	DSEC.longest_only	DGUA.longest_only
OG0010594	LOC6611147|XP_002035704.1|DSEC	LOC117585341|XP_034130673.1|DGUA, LOC117585257|XP_034130563.1|DGUA
OG0010595	LOC6605390|XP_002030223.1|DSEC	LOC117579130|XP_034120760.1|DGUA
OG0010596	LOC116801278|XP_032575698.1|DSEC	LOC117579131|XP_034120761.1|DGUA, LOC117580094|XP_034122243.1|DGUA
OG0010597	LOC6605119|XP_002029960.1|DSEC	LOC117580395|XP_034122828.1|DGUA
OG0010598	LOC6616567|XP_002040926.1|DSEC	LOC117579977|XP_034122046.1|DGUA
OG0010599	LOC6617835|XP_002042143.1|DSEC	LOC117587995|XP_034134900.1|DGUA
OG0010600	LOC6617851|XP_002042159.2|DSEC	LOC117588202|XP_034135226.1|DGUA
OG0010601	LOC6617889|XP_032569798.1|DSEC	LOC117587812|XP_034134659.1|DGUA
OG0010603	LOC6619190|XP_032578276.1|DSEC	LOC117589758|XP_034137836.1|DGUA
OG0010612	LOC6613581|XP_002038049.1|DSEC	LOC117588097|XP_034135059.1|DGUA
OG0010613	LOC116803518|XP_032583082.1|DSEC, LOC116803402|XP_032583026.1|DSEC	LOC117591545|XP_034140733.1|DGUA
OG0010616	LOC116801424|XP_032576730.1|DSEC	LOC117589640|XP_034137655.1|DGUA
OG0010621	LOC6617817|XP_002042128.2|DSEC	LOC117588318|XP_034135405.1|DGUA
OG0010624	LOC6607154|XP_032576363.1|DSEC	LOC117590109|XP_034138349.1|DGUA
OG0010626	LOC6620069|XP_032578073.1|DSEC	LOC117585107|XP_034130277.1|DGUA
OG0010628	LOC6613791|XP_002038260.1|DSEC	LOC117590001|XP_034138177.1|DGUA
OG0010629	LOC6606528|XP_032576634.1|DSEC	LOC117589598|XP_034137562.1|DGUA
OG0010630	LOC6619225|XP_032579649.1|DSEC	LOC117585386|XP_034130726.1|DGUA
OG0010631	LOC6613616|XP_002038086.2|DSEC	LOC117587702|XP_034134490.1|DGUA
OG0010632	LOC6608338|XP_002033075.1|DSEC	LOC117591132|XP_034140137.1|DGUA
OG0010633	LOC6607882|XP_032570073.1|DSEC	LOC117578795|XP_034120408.1|DGUA
OG0010634	LOC6608977|XP_002033691.1|DSEC	LOC117584908|XP_034129947.1|DGUA
OG0010636	LOC6608584|XP_002033318.1|DSEC	LOC117585701|XP_034131213.1|DGUA
OG0010637	LOC6613116|XP_002037597.1|DSEC	LOC117584071|XP_034128706.1|DGUA
OG0010639	LOC6619818|XP_002044031.1|DSEC	LOC117588618|XP_034135921.1|DGUA
OG0010640	LOC6619817|XP_002044030.1|DSEC	LOC117588627|XP_034135942.1|DGUA
OG0010641	LOC6619814|XP_002044027.1|DSEC	LOC117588500|XP_034135703.1|DGUA
OG0010642	LOC6612579|XP_032580414.1|DSEC	LOC117581170|XP_034124003.1|DGUA
OG0010643	LOC6615987|XP_032582120.1|DSEC	LOC117588296|XP_034135368.1|DGUA
OG0010645	LOC6620314|XP_002044522.1|DSEC	LOC117581127|XP_034123944.1|DGUA
OG0010646	LOC6605911|XP_002030724.1|DSEC	LOC117588967|XP_034136446.1|DGUA
OG0010647	LOC116801076|XP_032574502.1|DSEC	LOC117579325|XP_034121030.1|DGUA
OG0010648	LOC6611113|XP_002035670.1|DSEC	LOC117580412|XP_034122851.1|DGUA
OG0010650	LOC6604930|XP_002029773.1|DSEC	LOC117579381|XP_034121144.1|DGUA
OG0010651	LOC6605915|XP_002030728.1|DSEC	LOC117588965|XP_034136444.1|DGUA
OG0010653	LOC6619673|XP_002043888.1|DSEC	LOC117585415|XP_034130779.1|DGUA
OG0010655	LOC6605821|XP_032575007.1|DSEC	LOC117591265|XP_034140346.1|DGUA
OG0010657	LOC6619588|XP_002043803.1|DSEC	LOC117581647|XP_034124913.1|DGUA
OG0010658	LOC6618558|XP_002042818.2|DSEC	LOC117581463|XP_034124572.1|DGUA
OG0010659	LOC116802274|XP_032582088.1|DSEC	LOC117590709|XP_034139499.1|DGUA
OG0010660	LOC6612529|XP_002037037.1|DSEC	LOC117590707|XP_034139496.1|DGUA
OG0010661	LOC6615010|XP_002039427.1|DSEC	LOC117580920|XP_034123575.1|DGUA
OG0010662	LOC6615919|XP_002040287.1|DSEC	LOC117590748|XP_034139548.1|DGUA
OG0010663	LOC6615160|XP_032582239.1|DSEC	LOC117588662|XP_034135996.1|DGUA
OG0010664	LOC6615072|XP_002039489.1|DSEC	LOC117580691|XP_034123207.1|DGUA
OG0010665	LOC6614837|XP_002039255.1|DSEC	LOC117588385|XP_034135501.1|DGUA
OG0010666	LOC6612396|XP_002036905.1|DSEC	LOC117581472|XP_034124600.1|DGUA
OG0010667	LOC6618503|XP_002042763.2|DSEC	LOC117588704|XP_034136043.1|DGUA
OG0010668	LOC6620327|XP_002044535.1|DSEC	LOC117588606|XP_034135906.1|DGUA
OG0010669	LOC6620245|XP_032580963.1|DSEC	LOC117581522|XP_034124707.1|DGUA
OG0010670	LOC6616202|XP_002040567.1|DSEC	LOC117590435|XP_034138945.1|DGUA
OG0010671	LOC6616211|XP_002040576.1|DSEC	LOC117590437|XP_034138947.1|DGUA
OG0010672	LOC6605577|XP_002030399.1|DSEC	LOC117581145|XP_034123968.1|DGUA
OG0010673	LOC6618026|XP_002042334.1|DSEC	LOC117590429|XP_034138938.1|DGUA
OG0010674	LOC6612403|XP_032581296.1|DSEC	LOC117581086|XP_034123863.1|DGUA
OG0010675	LOC6618098|XP_002042396.2|DSEC	LOC117591448|XP_034140606.1|DGUA
OG0010676	LOC6620411|XP_002044619.1|DSEC	LOC117583445|XP_034127637.1|DGUA
OG0010677	LOC6617592|XP_002041905.1|DSEC	LOC117590813|XP_034139672.1|DGUA
OG0010679	LOC6610530|XP_002035110.1|DSEC	LOC117584848|XP_034129877.1|DGUA
OG0010681	LOC6618991|XP_002043236.1|DSEC	LOC117580956|XP_034123632.1|DGUA
OG0010682	LOC6618988|XP_032581352.1|DSEC	LOC117581272|XP_034124174.1|DGUA
OG0010684	LOC6611310|XP_002035857.2|DSEC	LOC117591313|XP_034140410.1|DGUA
OG0010685	LOC6618121|XP_032583414.1|DSEC	LOC117591144|XP_034140143.1|DGUA
OG0010686	LOC6617870|XP_002042178.1|DSEC	LOC117587729|XP_034134538.1|DGUA
OG0010687	LOC6611954|XP_002036471.1|DSEC	LOC117583923|XP_034128493.1|DGUA
OG0010688	LOC6617695|XP_032570619.1|DSEC	LOC117584658|XP_034129576.1|DGUA
OG0010689	LOC6611510|XP_032583615.1|DSEC	LOC117584129|XP_034128773.1|DGUA
OG0010690	LOC6612038|XP_002036555.1|DSEC	LOC117584003|XP_034128623.1|DGUA
OG0010691	LOC116801629|XP_032578315.1|DSEC	LOC117584038|XP_034128666.1|DGUA
OG0010692	LOC6612027|XP_002036544.1|DSEC	LOC117584035|XP_034128663.1|DGUA
OG0010693	LOC6618225|XP_032574405.1|DSEC	LOC117584131|XP_034128776.1|DGUA
OG0010694	LOC6617801|XP_002042113.2|DSEC	LOC117584164|XP_034128819.1|DGUA
OG0010695	LOC6611583|XP_002036121.1|DSEC	LOC117581923|XP_034125288.1|DGUA
OG0010696	LOC6617435|XP_002041758.1|DSEC	LOC117581746|XP_034125034.1|DGUA
OG0010697	LOC6611472|XP_002036013.2|DSEC	LOC117584298|XP_034129012.1|DGUA
OG0010698	LOC116800189|XP_032569710.1|DSEC	LOC117584309|XP_034129025.1|DGUA
OG0010699	LOC6619331|XP_002043548.1|DSEC	LOC117591063|XP_034140056.1|DGUA
OG0010700	LOC6611379|XP_002035924.1|DSEC	LOC117584181|XP_034128840.1|DGUA
OG0010701	LOC6613130|XP_002037611.1|DSEC	LOC117584552|XP_034129395.1|DGUA
OG0010702	LOC6617280|XP_002041607.1|DSEC	LOC117581872|XP_034125225.1|DGUA
OG0010703	LOC6617301|XP_002041628.2|DSEC	LOC117582460|XP_034126077.1|DGUA
OG0010704	LOC6613323|XP_002037799.1|DSEC	LOC117581908|XP_034125267.1|DGUA
OG0010705	LOC6604840|XP_002029685.1|DSEC	LOC117589043|XP_034136562.1|DGUA
OG0010706	LOC6605172|XP_002030011.1|DSEC	LOC117580354|XP_034122763.1|DGUA
OG0010707	LOC6610838|XP_002035404.2|DSEC	LOC117579297|XP_034120993.1|DGUA
OG0010709	LOC6605970|XP_002030782.1|DSEC	LOC117589070|XP_034136593.1|DGUA
OG0010710	LOC6610760|XP_002035326.2|DSEC	LOC117579457|XP_034121235.1|DGUA
OG0010711	LOC6614240|XP_002038685.1|DSEC	LOC117586425|XP_034132354.1|DGUA
OG0010712	LOC6604936|XP_032573790.1|DSEC	LOC117579872|XP_034121884.1|DGUA
OG0010713	LOC6606125|XP_002030933.2|DSEC	LOC117587390|XP_034133935.1|DGUA
OG0010714	LOC6611091|XP_032574303.1|DSEC	LOC117579626|XP_034121470.1|DGUA
OG0010715	LOC116800940|XP_032573573.1|DSEC	LOC117580071|XP_034122206.1|DGUA
OG0010716	LOC6616485|XP_002040846.1|DSEC	LOC117579254|XP_034120932.1|DGUA
OG0010717	LOC6605805|XP_002030620.1|DSEC	LOC117591243|XP_034140312.1|DGUA
OG0010718	LOC6605656|XP_002030474.1|DSEC	LOC117579469|XP_034121249.1|DGUA
OG0010719	LOC6614268|XP_002038708.2|DSEC	LOC117586013|XP_034131734.1|DGUA
OG0010720	LOC6605782|XP_032574294.1|DSEC	LOC117591276|XP_034140366.1|DGUA
OG0010721	LOC6605777|XP_002030592.1|DSEC	LOC117591259|XP_034140336.1|DGUA
OG0010722	LOC6615516|XP_002039895.1|DSEC	LOC117592390|XP_034141997.1|DGUA
OG0010723	LOC6616564|XP_032574324.1|DSEC	LOC117579604|XP_034121430.1|DGUA
OG0010724	LOC116800592|XP_032572283.1|DSEC	LOC117592494|XP_034142230.1|DGUA
OG0010725	LOC6610124|XP_002034733.2|DSEC	LOC117592496|XP_034142232.1|DGUA
OG0010726	LOC6609416|XP_032571632.1|DSEC	LOC117584951|XP_034130040.1|DGUA
OG0010727	LOC6607928|XP_002032678.1|DSEC	LOC117578467|XP_034119890.1|DGUA
OG0010728	LOC6607949|XP_002032697.2|DSEC	LOC117578461|XP_034119884.1|DGUA
OG0010729	LOC6607874|XP_002032628.2|DSEC	LOC117592611|XP_034142385.1|DGUA
OG0010730	LOC6609563|XP_032571274.1|DSEC	LOC117583891|XP_034128449.1|DGUA
OG0010731	LOC6610058|XP_002034674.2|DSEC	LOC117581901|XP_034125264.1|DGUA
OG0010732	LOC116800363|XP_032570707.1|DSEC	LOC117588865|XP_034136266.1|DGUA
OG0010734	LOC6609189|XP_002033880.1|DSEC	LOC117591973|XP_034141299.1|DGUA
OG0010735	LOC6608653|XP_032573064.1|DSEC	LOC117580502|XP_034122985.1|DGUA
OG0010736	LOC6619152|XP_002043392.1|DSEC	LOC117592224|XP_034141750.1|DGUA
OG0010737	LOC116800609|XP_032572381.1|DSEC	LOC117578409|XP_034119763.1|DGUA
OG0010738	LOC6607818|XP_002032576.1|DSEC	LOC117583647|XP_034127991.1|DGUA
OG0010739	LOC6607237|XP_032577917.1|DSEC	LOC117584919|XP_034129956.1|DGUA
OG0010740	LOC6613881|XP_032578873.1|DSEC	LOC117586296|XP_034132143.1|DGUA
OG0010741	LOC6606724|XP_032578124.1|DSEC	LOC117586333|XP_034132217.1|DGUA
OG0010742	LOC116801682|XP_032578629.1|DSEC	LOC117585411|XP_034130774.1|DGUA
OG0010743	LOC6619036|XP_002043281.1|DSEC	LOC117586345|XP_034132251.1|DGUA
OG0010744	LOC6614294|XP_002038734.1|DSEC	LOC117586349|XP_034132257.1|DGUA
OG0010745	LOC6606182|XP_002030990.1|DSEC	LOC117586469|XP_034132447.1|DGUA
OG0010746	LOC6607174|XP_032576421.1|DSEC	LOC117585940|XP_034131600.1|DGUA
OG0010747	LOC116801447|XP_032576983.1|DSEC	LOC117585027|XP_034130161.1|DGUA
OG0010748	LOC6616822|XP_002041159.1|DSEC	LOC117585189|XP_034130428.1|DGUA
OG0010750	LOC6607736|XP_032578333.1|DSEC	LOC117585535|XP_034130945.1|DGUA
OG0010751	LOC6619076|XP_002043316.1|DSEC	LOC117586535|XP_034132560.1|DGUA
OG0010752	LOC116801519|XP_032577620.1|DSEC	LOC117582972|XP_034126983.1|DGUA
OG0010753	LOC6607500|XP_002032269.1|DSEC	LOC117585647|XP_034131126.1|DGUA
OG0010754	LOC6606904|XP_002031698.1|DSEC	LOC117585361|XP_034130699.1|DGUA
OG0010755	LOC6617068|XP_002041396.2|DSEC	LOC117583227|XP_034127337.1|DGUA
OG0010756	LOC6617067|XP_002041395.1|DSEC	LOC117583226|XP_034127336.1|DGUA
OG0010757	LOC6612703|XP_002037206.1|DSEC	LOC117585232|XP_034130517.1|DGUA
OG0010758	LOC6612715|XP_002037218.1|DSEC	LOC117585081|XP_034130238.1|DGUA
OG0010759	LOC6612953|XP_002037445.1|DSEC	LOC117582799|XP_034126718.1|DGUA
OG0010760	LOC6606869|XP_002031663.1|DSEC	LOC117585211|XP_034130485.1|DGUA
OG0010761	LOC116801560|XP_032577831.1|DSEC	LOC117586401|XP_034132324.1|DGUA
OG0010762	LOC6618744|XP_002043002.1|DSEC	LOC117582923|XP_034126911.1|DGUA
OG0010763	LOC6607353|XP_002032126.1|DSEC	LOC117585403|XP_034130763.1|DGUA
OG0010764	LOC6607377|XP_002032150.1|DSEC	LOC117582904|XP_034126889.1|DGUA
OG0010765	LOC6612606|XP_002037111.1|DSEC	LOC117583504|XP_034127737.1|DGUA
OG0010766	LOC6607020|XP_002031809.1|DSEC	LOC117585367|XP_034130704.1|DGUA
OG0010767	LOC6612892|XP_002037384.2|DSEC	LOC117583386|XP_034127562.1|DGUA
OG0010768	LOC6617078|XP_002041406.1|DSEC	LOC117583122|XP_034127204.1|DGUA
OG0010769	LOC6607838|XP_032578948.1|DSEC	LOC117583478|XP_034127678.1|DGUA
OG0010770	LOC6612806|XP_002037307.1|DSEC	LOC117582858|XP_034126819.1|DGUA
OG0010771	LOC6608098|XP_002032846.1|DSEC	LOC117578595|XP_034120079.1|DGUA
OG0010772	LOC6616720|XP_002041062.1|DSEC	LOC117586395|XP_034132317.1|DGUA
OG0010773	LOC6616724|XP_002041063.1|DSEC	LOC117586504|XP_034132517.1|DGUA
OG0010774	LOC6613826|XP_002038295.1|DSEC	LOC117590014|XP_034138192.1|DGUA
OG0010775	LOC6606518|XP_032578996.1|DSEC	LOC117589885|XP_034138047.1|DGUA
OG0010776	LOC6619303|XP_002043520.1|DSEC	LOC117588143|XP_034135128.1|DGUA
OG0010777	LOC6606701|XP_002031501.1|DSEC	LOC117586162|XP_034131953.1|DGUA
OG0010778	LOC6620992|XP_032577347.1|DSEC	LOC117586121|XP_034131876.1|DGUA
OG0010779	LOC116801714|XP_032578750.1|DSEC	LOC117586420|XP_034132349.1|DGUA
OG0010780	LOC6621888|XP_032578932.1|DSEC	LOC117585635|XP_034131110.1|DGUA
OG0010781	LOC6607270|XP_002032049.1|DSEC	LOC117585011|XP_034130142.1|DGUA
OG0010782	LOC6619068|XP_002043308.2|DSEC	LOC117586138|XP_034131921.1|DGUA
OG0010783	LOC6606188|XP_002030996.1|DSEC	LOC117586153|XP_034131942.1|DGUA
OG0010784	LOC6609538|XP_032571494.1|DSEC	LOC117591946|XP_034141251.1|DGUA
OG0010785	LOC6608718|XP_032570258.1|DSEC	LOC117592112|XP_034141528.1|DGUA
OG0010786	LOC116800548|XP_032572001.1|DSEC	LOC117592032|XP_034141381.1|DGUA
OG0010787	LOC6608837|XP_002033551.1|DSEC	LOC117592506|XP_034142242.1|DGUA
OG0010788	LOC6615353|XP_002039751.1|DSEC	LOC117578538|XP_034119997.1|DGUA
OG0010789	LOC6609322|XP_032572459.1|DSEC	LOC117592240|XP_034141765.1|DGUA, LOC117592069|XP_034141464.1|DGUA
OG0010790	LOC6609248|XP_002033938.1|DSEC	LOC117578700|XP_034120236.1|DGUA
OG0010791	LOC6612162|XP_002036679.1|DSEC	LOC117584318|XP_034129038.1|DGUA, LOC117583970|XP_034128568.1|DGUA
OG0010792	LOC6614882|XP_002039300.1|DSEC	LOC117581654|XP_034124922.1|DGUA
OG0010793	LOC6620590|XP_032581438.1|DSEC	LOC117591184|XP_034140205.1|DGUA
OG0010794	LOC6610807|XP_032574469.1|DSEC	LOC117579055|XP_034120648.1|DGUA
OG0010795	LOC116800931|XP_032573535.1|DSEC	LOC117579475|XP_034121256.1|DGUA
OG0010797	LOC6605932|XP_002030745.1|DSEC	LOC117588950|XP_034136423.1|DGUA
OG0010798	LOC6610205|XP_032574984.1|DSEC	LOC117589259|XP_034136927.1|DGUA
OG0010799	LOC6605551|XP_002030375.1|DSEC	LOC117579073|XP_034120668.1|DGUA
OG0010800	LOC6605214|XP_002030052.1|DSEC	LOC117586843|XP_034133026.1|DGUA
OG0010801	LOC6617846|XP_002042154.1|DSEC	LOC117587734|XP_034134543.1|DGUA
OG0010802	LOC6613371|XP_002037845.1|DSEC	LOC117582274|XP_034125793.1|DGUA
OG0010804	LOC6612086|XP_002036603.1|DSEC	LOC117584531|XP_034129372.1|DGUA
OG0010805	LOC6617750|XP_002042062.1|DSEC	LOC117582375|XP_034125932.1|DGUA
OG0010806	LOC6612105|XP_002036622.1|DSEC	LOC117581682|XP_034124949.1|DGUA
OG0010807	LOC6613552|XP_002038020.1|DSEC	LOC117587907|XP_034134778.1|DGUA
OG0010808	LOC6619977|XP_032580707.1|DSEC	LOC117588690|XP_034136030.1|DGUA
OG0010810	LOC116800431|XP_032571252.1|DSEC	LOC117582980|XP_034126997.1|DGUA
OG0010820	LOC6604992|XP_002029835.1|DSEC	LOC117586932|XP_034133186.1|DGUA
OG0010821	LOC6618278|XP_032581982.1|DSEC	LOC117584197|XP_034128858.1|DGUA, LOC117584195|XP_034128856.1|DGUA
OG0010824	LOC6610933|XP_002035490.1|DSEC	LOC117580424|XP_034122870.1|DGUA
OG0010825	LOC6609054|XP_002033757.2|DSEC	LOC117587973|XP_034134876.1|DGUA
OG0010827	LOC6607143|XP_002031929.1|DSEC	LOC117583493|XP_034127723.1|DGUA
OG0010828	LOC6621158|XP_002045336.1|DSEC	LOC117590267|XP_034138643.1|DGUA
OG0010829	LOC6613792|XP_032578823.1|DSEC	LOC117590086|XP_034138319.1|DGUA
OG0010830	LOC6611950|XP_032570015.1|DSEC	LOC117584653|XP_034129572.1|DGUA
OG0010832	LOC6618862|XP_002043110.1|DSEC	LOC117585210|XP_034130488.1|DGUA
OG0010834	LOC6617967|XP_002042275.1|DSEC	LOC117580980|XP_034123665.1|DGUA
OG0010835	LOC6615085|XP_032581048.1|DSEC	LOC117580818|XP_034123429.1|DGUA
OG0010836	LOC6610127|XP_002034737.1|DSEC	LOC117587234|XP_034133695.1|DGUA
OG0010837	LOC6616346|XP_032574247.1|DSEC	LOC117580125|XP_034122309.1|DGUA
OG0010838	LOC6618391|XP_032573218.1|DSEC	LOC117579088|XP_034120690.1|DGUA
OG0010839	LOC6616258|XP_002040622.1|DSEC	LOC117587219|XP_034133671.1|DGUA
OG0010841	LOC6611194|XP_002035750.2|DSEC	LOC117587885|XP_034134753.1|DGUA
OG0010842	LOC116801633|XP_032578337.1|DSEC	LOC117578651|XP_034120159.1|DGUA
OG0010843	LOC116800440|XP_032571291.1|DSEC	LOC117578503|XP_034119929.1|DGUA
OG0010844	LOC6607432|XP_002032201.1|DSEC	LOC117589592|XP_034137549.1|DGUA
OG0010845	LOC6612485|XP_002036993.1|DSEC	LOC117580938|XP_034123612.1|DGUA
OG0010846	LOC116801469|XP_032577142.1|DSEC	LOC117591109|XP_034140102.1|DGUA
OG0010847	LOC6617598|XP_032582200.1|DSEC	LOC117590858|XP_034139748.1|DGUA
OG0010848	LOC6619558|XP_002043773.1|DSEC	LOC117581268|XP_034124169.1|DGUA
OG0010849	LOC6612521|XP_032582087.1|DSEC	LOC117590715|XP_034139508.1|DGUA
OG0010850	LOC6618578|XP_002042837.1|DSEC	LOC117591000|XP_034139973.1|DGUA
OG0010851	LOC6615168|XP_032581290.1|DSEC	LOC117588615|XP_034135915.1|DGUA
OG0010853	LOC6616110|XP_002040475.1|DSEC	LOC117580932|XP_034123603.1|DGUA
OG0010854	LOC6618504|XP_032581740.1|DSEC	LOC117588702|XP_034136042.1|DGUA
OG0010855	LOC6616212|XP_002040577.1|DSEC	LOC117590281|XP_034138658.1|DGUA
OG0010856	LOC6617492|XP_002041809.1|DSEC	LOC117580851|XP_034123488.1|DGUA
OG0010858	LOC6618061|XP_002042359.1|DSEC	LOC117581362|XP_034124385.1|DGUA
OG0010859	LOC6611224|XP_032583744.1|DSEC	LOC117583884|XP_034128429.1|DGUA
OG0010860	LOC6621534|XP_032570307.1|DSEC	LOC117587873|XP_034134742.1|DGUA
OG0010861	LOC6613341|XP_032577662.1|DSEC	LOC117582324|XP_034125861.1|DGUA
OG0010862	LOC116801988|XP_032580526.1|DSEC	LOC117584152|XP_034128802.1|DGUA
OG0010863	LOC6611881|XP_002036399.1|DSEC	LOC117588111|XP_034135075.1|DGUA
OG0010864	LOC116803468|XP_032583065.1|DSEC	LOC117584564|XP_034129418.1|DGUA
OG0010865	LOC6611351|XP_002035897.1|DSEC	LOC117584386|XP_034129131.1|DGUA
OG0010866	LOC6610301|XP_032574677.1|DSEC	LOC117589331|XP_034137070.1|DGUA
OG0010868	LOC6610828|XP_002035394.1|DSEC	LOC117579813|XP_034121794.1|DGUA
OG0010869	LOC116801132|XP_032574823.1|DSEC	LOC117589173|XP_034136782.1|DGUA
OG0010870	LOC116801250|XP_032575409.1|DSEC	LOC117587157|XP_034133554.1|DGUA
OG0010871	LOC116801238|XP_032575370.1|DSEC	LOC117587168|XP_034133571.1|DGUA
OG0010872	LOC116801018|XP_032574108.1|DSEC	LOC117586990|XP_034133281.1|DGUA
OG0010873	LOC6606034|XP_032574797.1|DSEC	LOC117586980|XP_034133266.1|DGUA
OG0010874	LOC116801280|XP_032575732.1|DSEC	LOC117579942|XP_034121989.1|DGUA
OG0010875	LOC6611151|XP_002035708.1|DSEC	LOC117579412|XP_034121182.1|DGUA
OG0010876	LOC6606019|XP_002030830.1|DSEC	LOC117589064|XP_034136586.1|DGUA
OG0010877	LOC6606117|XP_032575207.1|DSEC	LOC117587004|XP_034133300.1|DGUA
OG0010878	LOC6605686|XP_032575741.1|DSEC	LOC117579936|XP_034121982.1|DGUA
OG0010879	LOC6605666|XP_002030484.1|DSEC	LOC117579439|XP_034121216.1|DGUA
OG0010880	LOC6618297|XP_032575188.1|DSEC	LOC117579175|XP_034120828.1|DGUA
OG0010881	LOC6608907|XP_032570633.1|DSEC	LOC117578657|XP_034120172.1|DGUA
OG0010882	LOC6609442|XP_002034127.1|DSEC	LOC117592298|XP_034141859.1|DGUA
OG0010883	LOC6618338|XP_002042610.1|DSEC	LOC117579822|XP_034121804.1|DGUA
OG0010884	LOC116801128|XP_032574789.1|DSEC	LOC117579725|XP_034121613.1|DGUA
OG0010885	LOC6605565|XP_002030387.1|DSEC	LOC117579792|XP_034121746.1|DGUA
OG0010886	LOC6605725|XP_002030541.1|DSEC	LOC117586620|XP_034132717.1|DGUA
OG0010887	LOC116801080|XP_032574533.1|DSEC	LOC117580380|XP_034122807.1|DGUA
OG0010888	LOC6608633|XP_002033367.1|DSEC	LOC117591893|XP_034141168.1|DGUA
OG0010889	LOC6608765|XP_002033488.1|DSEC	LOC117584619|XP_034129527.1|DGUA
OG0010890	LOC6608282|XP_032571572.1|DSEC	LOC117578803|XP_034120423.1|DGUA
OG0010891	LOC6605999|XP_002030810.1|DSEC	LOC117578739|XP_034120294.1|DGUA
OG0010892	LOC6609487|XP_032572822.1|DSEC	LOC117592236|XP_034141762.1|DGUA
OG0010894	LOC116800378|XP_032570849.1|DSEC	LOC117591835|XP_034141093.1|DGUA
OG0010895	LOC6615487|XP_002039867.1|DSEC	LOC117591844|XP_034141104.1|DGUA
OG0010896	LOC116800708|XP_032573068.1|DSEC	LOC117592697|XP_034142553.1|DGUA
OG0010898	LOC6613902|XP_002038368.1|DSEC	LOC117586354|XP_034132263.1|DGUA
OG0010899	LOC6613730|XP_032578547.1|DSEC	LOC117583468|XP_034127667.1|DGUA
OG0010900	LOC6606488|XP_002031289.1|DSEC	LOC117582971|XP_034126982.1|DGUA
OG0010901	LOC6606573|XP_032578287.1|DSEC	LOC117589672|XP_034137706.1|DGUA
OG0010902	LOC6612704|XP_002037207.1|DSEC	LOC117585191|XP_034130429.1|DGUA
OG0010903	LOC6612947|XP_002037439.1|DSEC	LOC117583083|XP_034127151.1|DGUA
OG0010904	LOC6606873|XP_002031667.1|DSEC	LOC117585300|XP_034130619.1|DGUA
OG0010905	LOC6617164|XP_032578914.1|DSEC	LOC117583758|XP_034128179.1|DGUA
OG0010907	LOC6614281|XP_002038721.1|DSEC	LOC117586125|XP_034131881.1|DGUA
OG0010908	LOC6606808|XP_002031605.1|DSEC	LOC117590167|XP_034138453.1|DGUA
OG0010909	LOC116801386|XP_032576290.1|DSEC	LOC117589582|XP_034137535.1|DGUA
OG0010910	LOC6612605|XP_002037110.1|DSEC	LOC117583174|XP_034127262.1|DGUA
OG0010911	LOC6613876|XP_002038345.1|DSEC	LOC117586280|XP_034132125.1|DGUA
OG0010912	LOC6606293|XP_002031098.2|DSEC	LOC117585979|XP_034131687.1|DGUA
OG0010913	LOC6617132|XP_032577593.1|DSEC	LOC117583700|XP_034128073.1|DGUA
OG0010914	LOC6615571|XP_002039945.2|DSEC	LOC117592095|XP_034141503.1|DGUA
OG0010915	LOC6609528|XP_002034211.1|DSEC	LOC117592064|XP_034141453.1|DGUA
OG0010916	LOC6609559|XP_002034242.1|DSEC	LOC117583863|XP_034128389.1|DGUA
OG0010917	LOC116800362|XP_032570698.1|DSEC	LOC117587180|XP_034133634.1|DGUA
OG0010918	LOC6614743|XP_032569908.1|DSEC	LOC117587760|XP_034134583.1|DGUA
OG0010919	LOC6617447|XP_032571680.1|DSEC	LOC117581751|XP_034125039.1|DGUA
OG0010921	LOC116802096|XP_032581113.1|DSEC	LOC117587839|XP_034134694.1|DGUA
OG0010922	LOC6621416|XP_002045573.2|DSEC	LOC117582371|XP_034125922.1|DGUA
OG0010923	LOC6617547|XP_002041861.1|DSEC	LOC117581569|XP_034124804.1|DGUA
OG0010924	LOC6613134|XP_002037615.2|DSEC	LOC117584472|XP_034129287.1|DGUA
OG0010925	LOC6604839|XP_032574172.1|DSEC	LOC117589425|XP_034137251.1|DGUA
OG0010926	LOC6605652|XP_002030470.1|DSEC	LOC117579038|XP_034120623.1|DGUA
OG0010927	LOC6605996|XP_032573610.1|DSEC	LOC117588870|XP_034136268.1|DGUA
OG0010928	LOC6610981|XP_002035538.1|DSEC	LOC117587355|XP_034133887.1|DGUA
OG0010929	LOC6617824|XP_002042134.1|DSEC	LOC117587828|XP_034134679.1|DGUA
OG0010930	LOC6617837|XP_002042145.1|DSEC	LOC117587994|XP_034134899.1|DGUA
OG0010931	LOC6617845|XP_002042153.1|DSEC	LOC117587733|XP_034134542.1|DGUA
OG0010932	LOC6611920|XP_002036437.2|DSEC	LOC117590898|XP_034139820.1|DGUA
OG0010933	LOC6612112|XP_002036629.1|DSEC	LOC117582003|XP_034125389.1|DGUA
OG0010934	LOC6613518|XP_032583245.1|DSEC	LOC117588013|XP_034134932.1|DGUA
OG0010935	LOC6617815|XP_002042127.1|DSEC	LOC117587633|XP_034134391.1|DGUA
OG0010936	LOC6619986|XP_002044198.2|DSEC	LOC117584091|XP_034128730.1|DGUA
OG0010937	LOC6614465|XP_002038898.2|DSEC	LOC117583957|XP_034128550.1|DGUA
OG0010946	LOC6606194|XP_002031002.2|DSEC	LOC117585898|XP_034131545.1|DGUA
