Orthogroup	DSEC.longest_only	DYAK.longest_only
OG0007849	LOC6607050|XP_002031838.1|DSEC	LOC6536421|XP_002097003.1|DYAK
OG0007850	LOC6607049|XP_002031837.1|DSEC	LOC6536422|XP_002097004.1|DYAK
OG0007851	LOC6617147|XP_002041474.1|DSEC	LOC6538296|XP_002098823.1|DYAK
OG0007852	LOC6606684|XP_032577191.1|DSEC	LOC6536803|XP_002097373.1|DYAK
OG0007853	LOC6612604|XP_002037109.2|DSEC	LOC6538147|XP_002098681.1|DYAK
OG0007854	LOC6607698|XP_002032462.1|DSEC	LOC6538764|XP_002099278.1|DYAK
OG0007855	LOC6606994|XP_032578105.1|DSEC	LOC6536476|XP_002097057.3|DYAK
OG0007856	LOC6607687|XP_002032451.1|DSEC	LOC6538774|XP_002099288.1|DYAK
OG0007857	LOC6607615|XP_032577007.1|DSEC	LOC6537926|XP_002098466.1|DYAK
OG0007858	LOC6611641|XP_032580189.1|DSEC	LOC6527678|XP_015053052.1|DYAK
OG0007859	LOC6619778|XP_032581381.1|DSEC	LOC6525226|XP_002101064.1|DYAK
OG0007860	LOC6606917|XP_002031711.1|DSEC	LOC6536553|XP_002097129.1|DYAK
OG0007861	LOC6606921|XP_002031715.1|DSEC	LOC6536549|XP_002097125.1|DYAK
OG0007862	LOC116801782|XP_032579155.1|DSEC	LOC120321910|XP_039232020.1|DYAK
OG0007863	LOC6614446|XP_002038879.1|DSEC	LOC6529494|XP_002090496.1|DYAK
OG0007864	LOC6607289|XP_032577169.1|DSEC	LOC6536192|XP_002096783.1|DYAK
OG0007865	LOC6605351|XP_002030185.1|DSEC	LOC6533793|XP_002094494.1|DYAK
OG0007866	LOC6616778|XP_002041115.1|DSEC	LOC6537443|XP_002097999.1|DYAK
OG0007867	LOC6607451|XP_032578478.1|DSEC	LOC6537766|XP_002098307.2|DYAK
OG0007868	LOC6607843|XP_002032600.1|DSEC	LOC6538621|XP_002099143.1|DYAK
OG0007869	LOC6612311|XP_032580643.1|DSEC	LOC6523997|XP_002099869.1|DYAK
OG0007870	LOC6605215|XP_002030053.1|DSEC	LOC6533652|XP_002094358.1|DYAK
OG0007871	LOC6620363|XP_002044571.1|DSEC	LOC6524811|XP_002100653.1|DYAK
OG0007872	LOC6611118|XP_002035675.1|DSEC	LOC6533291|XP_039229712.1|DYAK
OG0007873	LOC116801064|XP_032574409.1|DSEC	LOC6533297|XP_002094023.1|DYAK
OG0007874	LOC6612419|XP_002036927.1|DSEC	LOC6524158|XP_002100021.1|DYAK
OG0007875	LOC6608541|XP_002033275.2|DSEC	LOC6529383|XP_039228827.1|DYAK
OG0007876	LOC6612315|XP_032581790.1|DSEC	LOC6523993|XP_002099865.3|DYAK
OG0007877	LOC6620360|XP_002044568.2|DSEC	LOC6524807|XP_015045891.1|DYAK
OG0007878	LOC6610107|XP_032571649.1|DSEC	LOC6530766|XP_002091654.1|DYAK
OG0007879	LOC6606105|XP_002030914.1|DSEC	LOC6534308|XP_015050558.1|DYAK
OG0007880	LOC6612540|XP_002037048.1|DSEC	LOC6524269|XP_002100132.1|DYAK
OG0007881	LOC6610685|XP_032575022.1|DSEC	LOC6532872|XP_039229821.1|DYAK
OG0007882	LOC6610679|XP_032576061.1|DSEC	LOC6532866|XP_002093602.2|DYAK
OG0007883	LOC6610680|XP_002035246.1|DSEC	LOC6532867|XP_002093603.1|DYAK
OG0007884	LOC6606037|XP_002030848.1|DSEC	LOC6534381|XP_039229961.1|DYAK
OG0007885	LOC6608542|XP_032570845.1|DSEC	LOC6529382|XP_002090387.2|DYAK
OG0007886	LOC6617867|XP_032579088.1|DSEC	LOC6527507|XP_002088597.1|DYAK
OG0007887	LOC6610678|XP_002035244.2|DSEC	LOC6532865|XP_002093601.2|DYAK
OG0007888	LOC6605224|XP_002030062.1|DSEC	LOC6533661|XP_002094367.1|DYAK
OG0007889	LOC6616447|XP_032574715.1|DSEC	LOC6534647|XP_002095322.1|DYAK
OG0007890	LOC6604831|XP_032574437.1|DSEC	LOC6533416|XP_039230191.1|DYAK
OG0007891	LOC6606244|XP_002031052.1|DSEC	LOC6537166|XP_002097727.1|DYAK
OG0007892	LOC6619126|XP_002043366.1|DSEC	LOC6529105|XP_002090118.1|DYAK
OG0007893	LOC6615726|XP_032571694.1|DSEC	LOC6531842|XP_002092629.1|DYAK
OG0007894	LOC6604988|XP_032575748.1|DSEC	LOC6532611|XP_039230210.1|DYAK
OG0007895	LOC6610140|XP_032575092.1|DSEC	LOC6532191|XP_039229772.1|DYAK
OG0007896	LOC6605178|XP_002030017.1|DSEC	LOC6533615|XP_002094323.1|DYAK
OG0007897	LOC6605436|XP_002030269.1|DSEC	LOC6533882|XP_002094582.1|DYAK
OG0007898	LOC6610472|XP_002035052.1|DSEC	LOC6533520|XP_002094231.1|DYAK
OG0007899	LOC6606118|XP_002030926.1|DSEC	LOC6534295|XP_015050549.1|DYAK
OG0007900	LOC116800491|XP_032571691.1|DSEC	LOC26536225|XP_015052959.1|DYAK
OG0007901	LOC6604931|XP_032573500.1|DSEC	LOC6532664|XP_002093408.1|DYAK
OG0007902	LOC6619585|XP_002043800.1|DSEC	LOC6524777|XP_002100621.1|DYAK
OG0007903	LOC6605876|XP_002030690.1|DSEC	LOC6535108|XP_002095771.2|DYAK
OG0007904	LOC6616361|XP_002040721.1|DSEC	LOC6534733|XP_002095408.2|DYAK
OG0007905	LOC6611599|XP_002036136.1|DSEC	LOC6527633|XP_002088721.1|DYAK
OG0007906	LOC6610877|XP_002035440.2|DSEC	LOC6533060|XP_039229908.1|DYAK
OG0007907	LOC6610859|XP_002035425.1|DSEC	LOC6533041|XP_002093776.1|DYAK
OG0007908	LOC6610858|XP_002035424.1|DSEC	LOC6533040|XP_002093775.2|DYAK
OG0007909	LOC6616080|XP_002040446.1|DSEC	LOC6524459|XP_002100316.1|DYAK
OG0007910	LOC6618381|XP_002042651.1|DSEC	LOC6539664|XP_002086550.3|DYAK
OG0007911	LOC6610675|XP_002035241.2|DSEC	LOC6532861|XP_002093597.1|DYAK
OG0007912	LOC6610399|XP_002034981.1|DSEC	LOC6532446|XP_002093193.1|DYAK
OG0007913	LOC6610674|XP_002035240.1|DSEC	LOC6532860|XP_002093596.1|DYAK
OG0007914	LOC6621954|XP_032576077.1|DSEC	LOC6533821|XP_039230874.1|DYAK
OG0007915	LOC6605987|XP_002030799.1|DSEC	LOC6534430|XP_002095107.1|DYAK
OG0007916	LOC6613539|XP_002038007.1|DSEC	LOC6528099|XP_002089166.1|DYAK
OG0007917	LOC6608347|XP_002033084.1|DSEC	LOC6528753|XP_002089788.1|DYAK
OG0007918	LOC6607921|XP_002032671.1|DSEC	LOC6528354|XP_002089403.1|DYAK
OG0007919	LOC6609289|XP_032572337.1|DSEC	LOC6531568|XP_002092366.1|DYAK
OG0007920	LOC6615402|XP_032570491.1|DSEC	LOC6530598|XP_002091511.3|DYAK
OG0007921	LOC6608663|XP_032571103.1|DSEC	LOC6530286|XP_002091214.1|DYAK
OG0007922	LOC6606729|XP_032578392.1|DSEC	LOC6536761|XP_002097333.2|DYAK
OG0007923	LOC6617611|XP_032580102.1|DSEC	LOC6525089|XP_002100928.2|DYAK
OG0007924	LOC6608885|XP_002033599.1|DSEC	LOC6530066|XP_002091012.1|DYAK
OG0007925	LOC6618917|XP_002043165.1|DSEC	LOC6532153|XP_002092929.1|DYAK
OG0007926	LOC6609354|XP_002034043.1|DSEC	LOC6531498|XP_002092297.1|DYAK
OG0007927	LOC6611433|XP_032572616.1|DSEC	LOC6527042|XP_039227756.1|DYAK
OG0007928	LOC6611738|XP_032583543.1|DSEC	LOC6527777|XP_015053011.1|DYAK
OG0007929	LOC6611456|XP_032580062.1|DSEC	LOC6527018|XP_002088113.1|DYAK
OG0007930	LOC6618933|XP_032572240.1|DSEC	LOC6532169|XP_039228920.1|DYAK
OG0007931	LOC6613625|XP_032583634.1|DSEC	LOC6527093|XP_015053614.1|DYAK
OG0007932	LOC116802232|XP_032581929.1|DSEC	LOC6524944|XP_039226099.1|DYAK
OG0007933	LOC6616842|XP_002041178.1|DSEC	LOC6536701|XP_002097273.3|DYAK
OG0007934	LOC6613834|XP_032577546.1|DSEC	LOC26534835|XP_039232786.1|DYAK
OG0007935	LOC6617812|XP_002042124.1|DSEC	LOC6527453|XP_002088545.1|DYAK
OG0007936	LOC6611992|XP_002036509.1|DSEC	LOC6539130|XP_039227582.1|DYAK
OG0007937	LOC6611581|XP_002036119.1|DSEC	LOC6526898|XP_002087997.1|DYAK
OG0007938	LOC6612057|XP_032574539.1|DSEC	LOC6527180|XP_002088274.1|DYAK
OG0007939	LOC6613296|XP_032574937.1|DSEC	LOC6526781|XP_002087884.1|DYAK
OG0007940	LOC6613298|XP_032570060.1|DSEC	LOC6526783|XP_039227343.1|DYAK
OG0007941	LOC6620142|XP_002044355.1|DSEC	LOC6539177|XP_002086078.2|DYAK
OG0007942	LOC6619993|XP_002044205.1|DSEC	LOC6524896|XP_002100736.1|DYAK
OG0007943	LOC6617847|XP_032570955.1|DSEC	LOC6527487|XP_002088577.3|DYAK
OG0007944	LOC6610401|XP_002034983.1|DSEC	LOC6532448|XP_015049359.1|DYAK
OG0007945	LOC6612019|XP_002036536.1|DSEC	LOC6527145|XP_002088239.1|DYAK
OG0007946	LOC6615799|XP_002040169.1|DSEC	LOC6531922|XP_002092708.1|DYAK
OG0007947	LOC6617840|XP_002042148.1|DSEC	LOC6527481|XP_002088571.1|DYAK
OG0007948	LOC6611388|XP_032573894.1|DSEC	LOC6528981|XP_002090013.1|DYAK
OG0007949	LOC6618967|XP_032580262.1|DSEC	LOC6525455|XP_002101290.1|DYAK
OG0007950	LOC6618206|XP_002042481.1|DSEC	LOC6529277|XP_002090282.1|DYAK
OG0007951	LOC6613433|XP_032583187.1|DSEC	LOC6527594|XP_002088682.1|DYAK
OG0007952	LOC6613377|XP_002037851.1|DSEC	LOC6526861|XP_015053243.1|DYAK
OG0007953	LOC6613622|XP_002038092.1|DSEC	LOC6527096|XP_002088189.1|DYAK
OG0007954	LOC6611436|XP_002035980.1|DSEC	LOC6527036|XP_002088130.1|DYAK
OG0007955	LOC6611883|XP_032576288.1|DSEC	LOC6527928|XP_039227363.1|DYAK
OG0007956	LOC6614729|XP_002039153.1|DSEC	LOC6529751|XP_002090741.1|DYAK
OG0007957	LOC6611926|XP_032582535.1|DSEC	LOC6527975|XP_039226987.1|DYAK
OG0007958	LOC6618524|XP_002042784.2|DSEC	LOC6524716|XP_039230647.1|DYAK
OG0007959	LOC6614560|XP_002038988.1|DSEC	LOC6529587|XP_002090581.1|DYAK
OG0007960	LOC6611998|XP_002036515.1|DSEC	LOC6528049|XP_002089116.1|DYAK
OG0007961	LOC6616931|XP_002041261.1|DSEC	LOC6538506|XP_002099028.3|DYAK
OG0007962	LOC6616165|XP_002040530.1|DSEC	LOC6524389|XP_002100247.1|DYAK
OG0007963	LOC6617819|XP_002042129.1|DSEC	LOC6527461|XP_002088552.1|DYAK
OG0007964	LOC6611404|XP_002035948.1|DSEC	LOC6527071|XP_002088164.1|DYAK
OG0007965	LOC6613590|XP_032575033.1|DSEC	LOC6527128|XP_015053187.1|DYAK
OG0007966	LOC6617400|XP_002041725.1|DSEC	LOC6526446|XP_002087565.1|DYAK
OG0007967	LOC6618226|XP_002042501.1|DSEC	LOC6529261|XP_002090266.2|DYAK
OG0007968	LOC6617390|XP_032577198.1|DSEC	LOC6526435|XP_039227695.1|DYAK
OG0007969	LOC6611945|XP_002036462.1|DSEC	LOC6527994|XP_002089061.1|DYAK
OG0007970	LOC116800636|XP_032572542.1|DSEC	LOC26535558|XP_015051546.1|DYAK
OG0007971	LOC6617663|XP_002041976.2|DSEC	LOC6525035|XP_002100874.2|DYAK
OG0007972	LOC6608838|XP_002033552.1|DSEC	LOC6530113|XP_002091059.1|DYAK
OG0007973	LOC6617735|XP_032572046.1|DSEC	LOC6527379|XP_002088471.2|DYAK
OG0007974	LOC6618624|XP_002042883.1|DSEC	LOC6524564|XP_002100421.2|DYAK
OG0007975	LOC6614014|XP_002038468.1|DSEC	LOC6537521|XP_002098067.1|DYAK
OG0007976	LOC6619834|XP_002044047.2|DSEC	LOC6525286|XP_002101122.2|DYAK
OG0007977	LOC6611615|XP_002036151.1|DSEC	LOC6527652|XP_002088738.1|DYAK
OG0007978	LOC6613401|XP_002037875.1|DSEC	LOC6527623|XP_002088711.1|DYAK
OG0007979	LOC6621795|XP_032570254.1|DSEC	LOC6529785|XP_039229360.1|DYAK
OG0007980	LOC6618132|XP_002042429.1|DSEC	LOC6529826|XP_002090807.1|DYAK
OG0007981	LOC6619955|XP_002044167.1|DSEC	LOC6524861|XP_002100701.1|DYAK
OG0007982	LOC6612097|XP_032583563.1|DSEC	LOC6527220|XP_039226945.1|DYAK
OG0007983	LOC6614534|XP_002038965.1|DSEC	LOC6529561|XP_002090558.1|DYAK
OG0007984	LOC6614703|XP_032578429.1|DSEC	LOC6529727|XP_015052408.1|DYAK
OG0007986	LOC6617738|XP_002042050.1|DSEC	LOC6527382|XP_002088474.1|DYAK
OG0007987	LOC6613144|XP_002037625.1|DSEC	LOC6526614|XP_002087722.1|DYAK
OG0007988	LOC6614780|XP_002039199.1|DSEC	LOC6529801|XP_002090785.1|DYAK
OG0007989	LOC6611932|XP_032569747.1|DSEC	LOC6527981|XP_002089048.1|DYAK
OG0007990	LOC6611997|XP_002036514.1|DSEC	LOC6528048|XP_002089115.1|DYAK
OG0007991	LOC6613286|XP_032569852.1|DSEC	LOC6526772|XP_002087875.1|DYAK
OG0007992	LOC6611718|XP_002036251.1|DSEC	LOC6527759|XP_039227454.1|DYAK
OG0007993	LOC6619497|XP_032578318.1|DSEC	LOC6539015|XP_015049165.1|DYAK
OG0007994	LOC6611888|XP_002036406.1|DSEC	LOC6527933|XP_002089001.1|DYAK
OG0007995	LOC6617900|XP_002042208.1|DSEC	LOC6527537|XP_002088627.1|DYAK
OG0007996	LOC6614932|XP_032581122.1|DSEC	LOC6525864|XP_015046521.1|DYAK
OG0007997	LOC6618341|XP_002042613.2|DSEC	LOC6534188|XP_002094871.1|DYAK
OG0007998	LOC6614612|XP_002039040.1|DSEC	LOC6529639|XP_015052395.1|DYAK
OG0007999	LOC6612058|XP_032580387.1|DSEC	LOC6527181|XP_002088275.1|DYAK
OG0008000	LOC6612059|XP_002036576.1|DSEC	LOC6527183|XP_039227213.1|DYAK
OG0008001	LOC6617760|XP_002042072.1|DSEC	LOC6527405|XP_002088497.1|DYAK
OG0008002	LOC6617248|XP_002041575.1|DSEC	LOC6526301|XP_039226297.1|DYAK
OG0008003	LOC6617762|XP_032583354.1|DSEC	LOC6527407|XP_002088499.3|DYAK
OG0008004	LOC6615844|XP_032580234.1|DSEC	LOC6523785|XP_002099660.2|DYAK
OG0008005	LOC6617562|XP_032581854.1|DSEC	LOC6526023|XP_002101840.2|DYAK
OG0008006	LOC6615045|XP_002039462.1|DSEC	LOC6525143|XP_002100981.1|DYAK
OG0008007	LOC6612499|XP_002037007.1|DSEC	LOC6524231|XP_002100094.1|DYAK
OG0008008	LOC6618354|XP_002042625.2|DSEC	LOC6539464|XP_002086355.2|DYAK
OG0008009	LOC6612537|XP_032581340.1|DSEC	LOC6524266|XP_002100129.1|DYAK
OG0008010	LOC6617906|XP_032581626.1|DSEC	LOC6539987|XP_002086857.2|DYAK
OG0008011	LOC6615542|XP_002039921.1|DSEC	LOC6531281|XP_002092090.1|DYAK
OG0008012	LOC6608575|XP_032571330.1|DSEC	LOC6529348|XP_039228810.1|DYAK
OG0008013	LOC6609983|XP_032570709.1|DSEC	LOC6530902|XP_002091754.2|DYAK
OG0008014	LOC6613835|XP_002038304.2|DSEC	LOC6535303|XP_002095959.2|DYAK
OG0008015	LOC6605245|XP_002030083.1|DSEC	LOC6533684|XP_002094389.1|DYAK
OG0008016	LOC6605247|XP_002030085.1|DSEC	LOC6533686|XP_002094391.1|DYAK
OG0008017	LOC6618610|XP_032580670.1|DSEC	LOC6524547|XP_002100404.2|DYAK
OG0008018	LOC6615983|XP_032581784.1|DSEC	LOC6523916|XP_039227005.1|DYAK
OG0008019	LOC6615050|XP_032580453.1|DSEC	LOC6525140|XP_015046117.1|DYAK
OG0008020	LOC6620386|XP_002044595.2|DSEC	LOC6535765|XP_002096388.2|DYAK
OG0008021	LOC6616222|XP_002040587.2|DSEC	LOC6524333|XP_002100191.1|DYAK
OG0008022	LOC6617124|XP_032579339.1|DSEC	LOC6538316|XP_002098843.1|DYAK
OG0008023	LOC6615964|XP_032581070.1|DSEC	LOC6523903|XP_002099776.1|DYAK
OG0008024	LOC6615966|XP_032581072.1|DSEC	LOC26535641|XP_039233415.1|DYAK
OG0008025	LOC6615986|XP_032582117.1|DSEC	LOC120320839|XP_039227627.1|DYAK
OG0008026	LOC6617661|XP_002041974.1|DSEC	LOC6525036|XP_002100875.1|DYAK
OG0008027	LOC6612487|XP_002036995.1|DSEC	LOC6524222|XP_002100085.1|DYAK
OG0008028	LOC6616635|XP_002040992.1|DSEC	LOC6535530|XP_015047202.1|DYAK
OG0008029	LOC6607725|XP_002032488.1|DSEC	LOC6538739|XP_002099254.1|DYAK
OG0008030	LOC6613864|XP_002038333.1|DSEC	LOC6535324|XP_002095980.1|DYAK
OG0008031	LOC6613173|XP_002037654.1|DSEC	LOC6526643|XP_002087751.1|DYAK
OG0008032	LOC6619503|XP_032578325.1|DSEC	LOC6539021|XP_002099523.2|DYAK
OG0008033	LOC6606794|XP_032577374.1|DSEC	LOC6537414|XP_039231449.1|DYAK
OG0008034	LOC6606731|XP_032576603.1|DSEC	LOC6536757|XP_002097329.2|DYAK
OG0008035	LOC6618539|XP_002042799.1|DSEC	LOC6524727|XP_002100571.1|DYAK
OG0008036	LOC6616930|XP_002041255.1|DSEC	LOC6538512|XP_002099034.1|DYAK
OG0008037	LOC6619724|XP_032578117.1|DSEC	LOC6538519|XP_039232320.1|DYAK
OG0008038	LOC6612468|XP_032581493.1|DSEC	LOC6524202|XP_002100065.1|DYAK
OG0008039	LOC6619241|XP_032579293.1|DSEC	LOC6535822|XP_002096443.2|DYAK
OG0008040	LOC6619520|XP_002043735.1|DSEC	LOC6539039|XP_002099541.1|DYAK
OG0008041	LOC6620303|XP_002044511.1|DSEC	LOC6525512|XP_002101347.1|DYAK
OG0008042	LOC6606665|XP_002031465.1|DSEC	LOC6536821|XP_002097391.3|DYAK
OG0008043	LOC6616132|XP_002040497.1|DSEC	LOC6524416|XP_002100274.1|DYAK
OG0008044	LOC6616175|XP_032580200.1|DSEC	LOC6524380|XP_039229098.1|DYAK
OG0008045	LOC6612578|XP_002037083.1|DSEC	LOC6524307|XP_002100166.1|DYAK
OG0008046	LOC6619248|XP_002043466.2|DSEC	LOC6535814|XP_002096436.2|DYAK
OG0008047	LOC6620052|XP_032576291.1|DSEC	LOC6535895|XP_002096511.3|DYAK
OG0008048	LOC6619246|XP_002043464.1|DSEC	LOC6535817|XP_002096439.1|DYAK
OG0008049	LOC6620053|XP_002044265.1|DSEC	LOC6535894|XP_039232234.1|DYAK
OG0008050	LOC6616950|XP_002041278.2|DSEC	LOC6538486|XP_002099010.2|DYAK
OG0008051	LOC6606625|XP_002031426.1|DSEC	LOC6536861|XP_002097430.1|DYAK
OG0008052	LOC6606180|XP_002030988.1|DSEC	LOC6537105|XP_002097666.1|DYAK
OG0008053	LOC6620132|XP_002044344.1|DSEC	LOC6535211|XP_039229748.1|DYAK
OG0008054	LOC6615841|XP_032580244.1|DSEC	LOC6523783|XP_002099658.1|DYAK
OG0008055	LOC6617660|XP_032581351.1|DSEC	LOC6525037|XP_002100876.2|DYAK
OG0008056	LOC6615993|XP_002040360.1|DSEC	LOC6523924|XP_002099797.1|DYAK
OG0008057	LOC6613983|XP_032576675.1|DSEC	LOC6537491|XP_002098039.2|DYAK
OG0008058	LOC6606403|XP_032579468.1|DSEC	LOC6537315|XP_002097872.1|DYAK
OG0008059	LOC6621349|XP_002045518.2|DSEC	LOC6537479|XP_002098035.1|DYAK
OG0008060	LOC6606853|XP_002031650.1|DSEC	LOC6536615|XP_002097187.1|DYAK
OG0008061	LOC6620251|XP_032581376.1|DSEC	LOC6525385|XP_002101221.1|DYAK
OG0008062	LOC6620485|XP_002044688.2|DSEC	LOC6524822|XP_002100664.1|DYAK
OG0008063	LOC6606666|XP_002031466.1|DSEC	LOC6536820|XP_002097390.1|DYAK
OG0008064	LOC6620214|XP_032581157.1|DSEC	LOC6524930|XP_002100770.1|DYAK
OG0008065	LOC6612263|XP_032580339.1|DSEC	LOC6524037|XP_002099907.1|DYAK
OG0008066	LOC6620343|XP_002044551.1|DSEC	LOC6526219|XP_002102028.1|DYAK
OG0008067	LOC6620294|XP_032582191.1|DSEC	LOC6525518|XP_002101353.1|DYAK
OG0008068	LOC6620299|XP_002044507.1|DSEC	LOC6525515|XP_015046337.1|DYAK
OG0008069	LOC6606262|XP_032577499.1|DSEC	LOC6537183|XP_002097741.1|DYAK
OG0008070	LOC6619245|XP_032579295.1|DSEC	LOC6535818|XP_015047367.2|DYAK
OG0008071	LOC6618966|XP_002043211.2|DSEC	LOC6525456|XP_002101291.1|DYAK
OG0008072	LOC6621071|XP_032581415.1|DSEC	LOC6525195|XP_002101033.1|DYAK
OG0008073	LOC6619808|XP_002044021.1|DSEC	LOC6525310|XP_002101146.1|DYAK
OG0008074	LOC6619811|XP_002044024.1|DSEC	LOC6525307|XP_002101143.2|DYAK
OG0008075	LOC6615458|XP_032571352.1|DSEC	LOC6530543|XP_015051914.1|DYAK
OG0008076	LOC6616120|XP_002040485.2|DSEC	LOC6524427|XP_002100285.3|DYAK
OG0008077	LOC6613858|XP_002038327.1|DSEC	LOC6535319|XP_002095975.1|DYAK
OG0008078	LOC6612295|XP_002036805.1|DSEC	LOC6524010|XP_002099882.1|DYAK
OG0008079	LOC6620372|XP_002044580.1|DSEC	LOC6524818|XP_002100660.1|DYAK
OG0008080	LOC6616123|XP_002040488.2|DSEC	LOC26535869|XP_015045697.2|DYAK
OG0008081	LOC6616094|XP_002040459.1|DSEC	LOC6524446|XP_002100304.1|DYAK
OG0008082	LOC6617148|XP_002041475.1|DSEC	LOC6538295|XP_002098822.2|DYAK
OG0008083	LOC6613987|XP_032576679.1|DSEC	LOC6537496|XP_002098044.2|DYAK
OG0008084	LOC6607330|XP_002032103.1|DSEC	LOC6537642|XP_002098187.2|DYAK
OG0008085	LOC6617053|XP_032578884.1|DSEC	LOC6538386|XP_002098910.1|DYAK
OG0008086	LOC6613985|XP_032576673.1|DSEC	LOC6537493|XP_015048374.1|DYAK
OG0008087	LOC6620496|XP_032582299.1|DSEC	LOC6524834|XP_002100676.1|DYAK
OG0008088	LOC6616189|XP_032581799.1|DSEC	LOC6524366|XP_002100224.1|DYAK
OG0008089	LOC6610297|XP_002034892.1|DSEC	LOC6532344|XP_002093104.1|DYAK
OG0008090	LOC6615938|XP_002040305.1|DSEC	LOC6523876|XP_002099749.1|DYAK
OG0008091	LOC6607672|XP_032577666.1|DSEC	LOC6538788|XP_002099301.1|DYAK
OG0008092	LOC6619013|XP_032576528.1|DSEC	LOC6535750|XP_039232599.1|DYAK
OG0008093	LOC6614815|XP_032581827.1|DSEC	LOC6525743|XP_039226585.1|DYAK
OG0008094	LOC6617687|XP_032573119.1|DSEC	LOC6527327|XP_002088419.1|DYAK
OG0008095	LOC6606778|XP_032577177.1|DSEC	LOC6537397|XP_002097953.1|DYAK
OG0008096	LOC6615882|XP_032582554.1|DSEC	LOC6523821|XP_002099696.1|DYAK
OG0008097	LOC6619848|XP_032580097.1|DSEC	LOC6525275|XP_002101111.1|DYAK
OG0008098	LOC6605673|XP_032575116.1|DSEC	LOC6534107|XP_002094793.2|DYAK
OG0008099	LOC6616282|XP_002040646.1|DSEC	LOC6534807|XP_015050843.1|DYAK
OG0008100	LOC6607770|XP_032576140.1|DSEC	LOC6538693|XP_002099212.1|DYAK
OG0008101	LOC6618525|XP_032580355.1|DSEC	LOC6524717|XP_002100561.1|DYAK
OG0008102	LOC116801788|XP_032579230.1|DSEC	LOC120320442|XP_039231884.1|DYAK
OG0008103	LOC6614971|XP_032581449.1|DSEC	LOC6525213|XP_002101051.1|DYAK
OG0008104	LOC6605793|XP_032573132.1|DSEC	LOC6534496|XP_039229965.1|DYAK
OG0008105	LOC6606342|XP_032576374.1|DSEC	LOC6537262|XP_015048230.1|DYAK
OG0008106	LOC6616602|XP_002040960.1|DSEC	LOC6535194|XP_002095854.1|DYAK
OG0008107	LOC6606779|XP_032578202.1|DSEC	LOC6537399|XP_039231621.1|DYAK
OG0008108	LOC6615840|XP_002040211.1|DSEC	LOC6523782|XP_002099657.1|DYAK
OG0008109	LOC6612496|XP_002037004.1|DSEC	LOC6524228|XP_002100091.1|DYAK
OG0008110	LOC6617605|XP_002041918.1|DSEC	LOC6525091|XP_002100930.1|DYAK
OG0008111	LOC6615865|XP_032582588.1|DSEC	LOC6523804|XP_002099679.1|DYAK
OG0008112	LOC6620922|XP_032581240.1|DSEC	LOC6524471|XP_039233514.1|DYAK
OG0008113	LOC6618605|XP_002042864.1|DSEC	LOC6524543|XP_002100400.1|DYAK
OG0008114	LOC6618606|XP_032580261.1|DSEC	LOC6524544|XP_002100401.1|DYAK
OG0008115	LOC6620189|XP_032582517.1|DSEC	LOC6525332|XP_015046244.1|DYAK
OG0008116	LOC6620185|XP_032582519.1|DSEC	LOC6525336|XP_039226673.1|DYAK
OG0008117	LOC6615065|XP_032581884.1|DSEC	LOC6525129|XP_002100967.1|DYAK
OG0008118	LOC6615867|XP_002040237.2|DSEC	LOC6523806|XP_002099681.1|DYAK
OG0008119	LOC6615039|XP_002039456.1|DSEC	LOC6525149|XP_002100987.1|DYAK
OG0008120	LOC6617630|XP_002041943.1|DSEC	LOC6525068|XP_002100907.3|DYAK
OG0008121	LOC6608863|XP_002033577.1|DSEC	LOC6530089|XP_002091035.1|DYAK
OG0008122	LOC6612239|XP_032581532.1|DSEC	LOC6524056|XP_002099925.1|DYAK
OG0008123	LOC6612288|XP_032580763.1|DSEC	LOC6524015|XP_002099887.1|DYAK
OG0008124	LOC6616158|XP_032581353.1|DSEC	LOC6524397|XP_039226142.1|DYAK
OG0008125	LOC6612502|XP_002037010.1|DSEC	LOC6524234|XP_002100097.1|DYAK
OG0008126	LOC6612282|XP_002036792.1|DSEC	LOC6524020|XP_002099892.1|DYAK
OG0008127	LOC6612249|XP_032581529.1|DSEC	LOC6524046|XP_002099915.1|DYAK
OG0008128	LOC6619963|XP_002044175.1|DSEC	LOC6524869|XP_002100709.1|DYAK
OG0008129	LOC6612284|XP_002036794.1|DSEC	LOC6524018|XP_039232368.1|DYAK
OG0008130	LOC6615091|XP_002039507.1|DSEC	LOC6525107|XP_002100946.1|DYAK
OG0008131	LOC6620585|XP_032582236.1|DSEC	LOC6523778|XP_002099653.3|DYAK
OG0008132	LOC6607729|XP_002032492.1|DSEC	LOC6538735|XP_002099250.1|DYAK
OG0008133	LOC6618635|XP_002042894.1|DSEC	LOC6524573|XP_002100430.1|DYAK
OG0008134	LOC6612281|XP_032581420.1|DSEC	LOC6524021|XP_002099893.1|DYAK
OG0008135	LOC6607210|XP_002031994.2|DSEC	LOC6536265|XP_002096851.1|DYAK
OG0008136	LOC6613383|XP_002037857.2|DSEC	LOC6526866|XP_002087966.2|DYAK
OG0008137	LOC6612486|XP_002036994.2|DSEC	LOC6524221|XP_002100084.1|DYAK
OG0008138	LOC6605894|XP_002030707.2|DSEC	LOC26536213|XP_015050996.1|DYAK
OG0008139	LOC6608992|XP_002033705.1|DSEC	LOC6529960|XP_002090907.2|DYAK
OG0008140	LOC6612503|XP_002037011.1|DSEC	LOC6524235|XP_002100098.1|DYAK
