Orthogroup	DSEC.longest_only	DKIK.longest_only
OG0009930	LOC6614782|XP_002039202.2|DSEC	LOC108083393|XP_017034633.1|DKIK
OG0009931	LOC6615410|XP_032571806.1|DSEC	LOC108072310|XP_017018871.1|DKIK
OG0009932	LOC6608427|XP_002033161.1|DSEC	LOC108078304|XP_017027577.1|DKIK
OG0009933	LOC6609346|XP_032570556.1|DSEC	LOC108072923|XP_017019756.1|DKIK
OG0009938	LOC6618087|XP_002042385.1|DSEC	LOC108083349|XP_017034582.1|DKIK
OG0009940	LOC6616953|XP_032579162.1|DSEC	LOC108082768|XP_017033788.1|DKIK
OG0009941	LOC6613490|XP_002037959.1|DSEC	LOC108081393|XP_017032040.1|DKIK
OG0009942	LOC6608423|XP_002033157.1|DSEC	LOC108078229|XP_017027419.1|DKIK
OG0009943	LOC6612095|XP_002036612.1|DSEC	LOC108077090|XP_017025750.1|DKIK
OG0009944	LOC6615956|XP_002040323.1|DSEC	LOC108076017|XP_017024162.1|DKIK
OG0009945	LOC6617594|XP_002041907.1|DSEC	LOC108079256|XP_017029033.1|DKIK
OG0009946	LOC116801446|XP_032576960.1|DSEC	LOC108075554|XP_017023549.1|DKIK
OG0009947	LOC6610937|XP_002035494.1|DSEC	LOC108084389|XP_017036071.1|DKIK
OG0009948	LOC6615927|XP_002040295.1|DSEC	LOC108080343|XP_017030532.1|DKIK
OG0009949	LOC6613904|XP_002038370.2|DSEC	LOC108080835|XP_017031228.1|DKIK
OG0009950	LOC6606786|XP_002031583.1|DSEC	LOC108082804|XP_017033853.1|DKIK
OG0009951	LOC6619020|XP_002043265.1|DSEC	LOC108076572|XP_017025009.1|DKIK
OG0009952	LOC6616634|XP_002040991.1|DSEC	LOC108083190|XP_017034381.1|DKIK
OG0009953	LOC6616954|XP_002041282.1|DSEC	LOC108082676|XP_017033668.1|DKIK
OG0009954	LOC6606752|XP_002031549.1|DSEC	LOC108085629|XP_017037800.1|DKIK
OG0009955	LOC6609306|XP_032570952.1|DSEC	LOC108082456|XP_017033317.1|DKIK
OG0009956	LOC6612378|XP_002036887.2|DSEC	LOC108071736|XP_017018048.1|DKIK
OG0009957	LOC6612801|XP_032576754.1|DSEC	LOC108085053|XP_017037002.1|DKIK
OG0009958	LOC6617131|XP_002041458.1|DSEC	LOC108085047|XP_017036995.1|DKIK
OG0009960	LOC6613803|XP_002038272.1|DSEC	LOC108080785|XP_017031141.1|DKIK
OG0009961	LOC6613790|XP_002038259.1|DSEC	LOC108084330|XP_017035980.1|DKIK
OG0009962	LOC6606540|XP_002031341.1|DSEC	LOC108074046|XP_017021406.1|DKIK
OG0009963	LOC6607411|XP_002032184.1|DSEC	LOC108075548|XP_017023542.1|DKIK
OG0009964	LOC6607612|XP_002032380.1|DSEC	LOC108080901|XP_017031292.1|DKIK
OG0009965	LOC6612875|XP_032578293.1|DSEC	LOC108073667|XP_017020882.1|DKIK
OG0009966	LOC6614479|XP_032579766.1|DSEC	LOC108077025|XP_017025638.1|DKIK
OG0009967	LOC6614619|XP_002039047.1|DSEC	LOC108079686|XP_017029581.1|DKIK
OG0009968	LOC6617239|XP_002041566.1|DSEC	LOC108086099|XP_017038415.1|DKIK
OG0009969	LOC6614409|XP_032583178.1|DSEC	LOC108081431|XP_017032103.1|DKIK
OG0009970	LOC6614590|XP_032583010.1|DSEC	LOC108079553|XP_017029380.1|DKIK
OG0009971	LOC6614448|XP_032583050.1|DSEC	LOC108077006|XP_017025570.1|DKIK
OG0009972	LOC6611959|XP_002036476.1|DSEC	LOC108077231|XP_017025977.1|DKIK
OG0009973	LOC6608115|XP_002032863.1|DSEC	LOC108078111|XP_017027204.1|DKIK
OG0009974	LOC6618275|XP_002042548.2|DSEC	LOC108075833|XP_017023892.1|DKIK
OG0009975	LOC6613500|XP_032578056.1|DSEC	LOC108073610|XP_017020790.1|DKIK
OG0009976	LOC6611406|XP_002035950.1|DSEC	LOC108082819|XP_017033867.1|DKIK
OG0009977	LOC6611911|XP_032569879.1|DSEC	LOC108081960|XP_017032683.1|DKIK
OG0009978	LOC6611913|XP_002036430.1|DSEC	LOC108082031|XP_017032791.1|DKIK
OG0009979	LOC6617833|XP_002042141.1|DSEC	LOC108072510|XP_017019171.1|DKIK
OG0009980	LOC6618860|XP_002043108.2|DSEC	LOC108076312|XP_017024580.1|DKIK
OG0009981	LOC6609721|XP_002034378.1|DSEC	LOC108073033|XP_017019983.1|DKIK
OG0009982	LOC6609723|XP_002034380.2|DSEC	LOC108072875|XP_017019682.1|DKIK
OG0009984	LOC6608861|XP_002033575.1|DSEC	LOC108072925|XP_017019760.1|DKIK
OG0009985	LOC116800640|XP_032572599.1|DSEC	LOC108085147|XP_017037155.1|DKIK
OG0009986	LOC6607945|XP_002032695.1|DSEC	LOC108081305|XP_017031880.1|DKIK
OG0009987	LOC6615577|XP_002039951.1|DSEC	LOC108076236|XP_017024470.1|DKIK
OG0009988	LOC6615576|XP_002039950.1|DSEC	LOC108076183|XP_017024403.1|DKIK
OG0009989	LOC6615407|XP_002039789.1|DSEC	LOC108072308|XP_017018869.1|DKIK
OG0009990	LOC6610063|XP_032571772.1|DSEC	LOC108076664|XP_017025086.1|DKIK
OG0009991	LOC6609158|XP_002033860.2|DSEC	LOC108076123|XP_017024341.1|DKIK
OG0009992	LOC6620376|XP_002044558.1|DSEC	LOC108070779|XP_017016870.1|DKIK
OG0009993	LOC6620222|XP_032581923.1|DSEC	LOC108071798|XP_017018168.1|DKIK
OG0009994	LOC6612516|XP_032580823.1|DSEC	LOC108080276|XP_017030428.1|DKIK
OG0009995	LOC6620198|XP_032581128.1|DSEC	LOC108075996|XP_017024139.1|DKIK
OG0009996	LOC6620190|XP_002044401.1|DSEC	LOC108083495|XP_017034786.1|DKIK
OG0009997	LOC6619782|XP_002043995.1|DSEC	LOC108071826|XP_017018222.1|DKIK
OG0009998	LOC6619916|XP_002044128.1|DSEC	LOC108083373|XP_017034608.1|DKIK
OG0009999	LOC6619003|XP_002043248.1|DSEC	LOC108071796|XP_017018165.1|DKIK
OG0010000	LOC6619743|XP_002043958.1|DSEC	LOC108083812|XP_017035248.1|DKIK
OG0010001	LOC6620315|XP_002044523.2|DSEC	LOC108075998|XP_017024141.1|DKIK
OG0010002	LOC116801122|XP_032574741.1|DSEC	LOC108079020|XP_017028688.1|DKIK
OG0010003	LOC6612094|XP_002036611.1|DSEC	LOC108077087|XP_017025743.1|DKIK
OG0010004	LOC6612226|XP_002036738.1|DSEC	LOC108076107|XP_017024321.1|DKIK
OG0010005	LOC6611029|XP_002035586.2|DSEC	LOC108071842|XP_017018245.1|DKIK
OG0010006	LOC6618058|XP_002042356.1|DSEC	LOC108071218|XP_017017390.1|DKIK
OG0010007	LOC6612329|XP_002036839.2|DSEC	LOC108084482|XP_017036197.1|DKIK
OG0010008	LOC6614861|XP_002039279.2|DSEC	LOC108083367|XP_017034599.1|DKIK
OG0010009	LOC6614727|XP_002039151.1|DSEC	LOC108082781|XP_017033809.1|DKIK
OG0010010	LOC6615150|XP_032580750.1|DSEC	LOC108080148|XP_017030271.1|DKIK
OG0010011	LOC6612494|XP_002037002.2|DSEC	LOC108084191|XP_017035782.1|DKIK
OG0010012	LOC6618505|XP_032581741.1|DSEC	LOC108079171|XP_017028911.1|DKIK
OG0010013	LOC6617618|XP_002041931.1|DSEC	LOC108084460|XP_017036160.1|DKIK
OG0010014	LOC6617534|XP_032580338.1|DSEC	LOC108080028|XP_017030090.1|DKIK
OG0010015	LOC6617617|XP_032581973.1|DSEC	LOC108084451|XP_017036149.1|DKIK
OG0010016	LOC6620304|XP_002044512.1|DSEC	LOC108075130|XP_017022902.1|DKIK
OG0010017	LOC6617619|XP_002041932.1|DSEC	LOC108084461|XP_017036161.1|DKIK
OG0010018	LOC6616113|XP_002040478.1|DSEC	LOC108083549|XP_017034883.1|DKIK
OG0010019	LOC6619548|XP_032580776.1|DSEC	LOC108071774|XP_017018108.1|DKIK
OG0010020	LOC6619754|XP_032580280.1|DSEC	LOC108083903|XP_017035388.1|DKIK
OG0010021	LOC6617978|XP_002042286.1|DSEC	LOC108085942|XP_017038218.1|DKIK
OG0010022	LOC6615218|XP_032581425.1|DSEC	LOC108074469|XP_017022025.1|DKIK
OG0010023	LOC6615854|XP_002040224.2|DSEC	LOC108082909|XP_017033982.1|DKIK
OG0010024	LOC6615853|XP_002040223.1|DSEC	LOC108082913|XP_017033986.1|DKIK
OG0010025	LOC6616019|XP_032581770.1|DSEC	LOC108079447|XP_017029270.1|DKIK
OG0010026	LOC116802102|XP_032581133.1|DSEC	LOC108079201|XP_017028954.1|DKIK
OG0010027	LOC6619824|XP_032580859.1|DSEC	LOC108078984|XP_017028648.1|DKIK
OG0010028	LOC6619863|XP_032581499.1|DSEC	LOC108074151|XP_017021543.1|DKIK
OG0010029	LOC6615084|XP_002039500.1|DSEC	LOC108080068|XP_017030140.1|DKIK
OG0010030	LOC6618419|XP_002042692.1|DSEC	LOC108071681|XP_017017974.1|DKIK
OG0010031	LOC6618420|XP_002042693.2|DSEC	LOC108071678|XP_017017972.1|DKIK
OG0010032	LOC6611373|XP_002035918.1|DSEC	LOC108086203|XP_017038554.1|DKIK
OG0010033	LOC6616218|XP_002040583.1|DSEC	LOC108071734|XP_017018047.1|DKIK
OG0010034	LOC6616214|XP_002040579.1|DSEC	LOC108080077|XP_017030150.1|DKIK
OG0010035	LOC6616210|XP_002040575.1|DSEC	LOC108080081|XP_017030153.1|DKIK
OG0010036	LOC6616208|XP_032581814.1|DSEC	LOC108080007|XP_017030061.1|DKIK
OG0010037	LOC6616207|XP_002040572.1|DSEC	LOC108080080|XP_017030152.1|DKIK
OG0010038	LOC6612439|XP_032580527.1|DSEC	LOC108083803|XP_017035234.1|DKIK
OG0010039	LOC6608789|XP_002033508.1|DSEC	LOC108082369|XP_017033199.1|DKIK
OG0010040	LOC6611437|XP_002035981.1|DSEC	LOC108075959|XP_017024098.1|DKIK
OG0010041	LOC6612360|XP_032580880.1|DSEC	LOC108070936|XP_017017082.1|DKIK
OG0010042	LOC6617495|XP_002041812.1|DSEC	LOC108080045|XP_017030113.1|DKIK
OG0010043	LOC6617499|XP_002041816.1|DSEC	LOC108080037|XP_017030103.1|DKIK
OG0010044	LOC6616142|XP_002040507.2|DSEC	LOC108071243|XP_017017417.1|DKIK
OG0010045	LOC6615126|XP_002039542.1|DSEC	LOC108079225|XP_017028996.1|DKIK
OG0010046	LOC6615125|XP_002039541.2|DSEC	LOC108079226|XP_017028998.1|DKIK
OG0010047	LOC6618457|XP_002042727.1|DSEC	LOC108071692|XP_017017995.1|DKIK
OG0010048	LOC6619589|XP_032580017.1|DSEC	LOC108070818|XP_017016917.1|DKIK
OG0010049	LOC6619964|XP_032580360.1|DSEC	LOC108074913|XP_017022630.1|DKIK
OG0010050	LOC6619968|XP_032580359.1|DSEC	LOC108074945|XP_017022667.1|DKIK
OG0010051	LOC6612528|XP_032581869.1|DSEC	LOC108080244|XP_017030391.1|DKIK
OG0010052	LOC6620592|XP_032581446.1|DSEC	LOC108074200|XP_017021628.1|DKIK
OG0010053	LOC6617538|XP_002041853.1|DSEC	LOC108079389|XP_017029202.1|DKIK
OG0010054	LOC6620168|XP_002044379.2|DSEC	LOC108083878|XP_017035357.1|DKIK
OG0010055	LOC6620172|XP_002044383.1|DSEC	LOC108083786|XP_017035201.1|DKIK
OG0010056	LOC6619892|XP_002044104.1|DSEC	LOC108083862|XP_017035338.1|DKIK
OG0010057	LOC6615939|XP_002040306.1|DSEC	LOC108080135|XP_017030261.1|DKIK
OG0010058	LOC6618641|XP_032582408.1|DSEC	LOC108080289|XP_017030447.1|DKIK
OG0010059	LOC6617591|XP_002041904.1|DSEC	LOC108079240|XP_017029013.1|DKIK
OG0010060	LOC6618569|XP_002042828.1|DSEC	LOC108083514|XP_017034813.1|DKIK
OG0010061	LOC6610796|XP_002035362.2|DSEC	LOC108078569|XP_017027978.1|DKIK
OG0010062	LOC6610990|XP_002035547.1|DSEC	LOC108071590|XP_017017860.1|DKIK
OG0010063	LOC6606075|XP_002030884.1|DSEC	LOC108077473|XP_017026281.1|DKIK
OG0010064	LOC6606085|XP_002030894.1|DSEC	LOC108077541|XP_017026420.1|DKIK
OG0010065	LOC6610882|XP_002035445.1|DSEC	LOC108085985|XP_017038275.1|DKIK
OG0010066	LOC6610381|XP_032575816.1|DSEC	LOC108079694|XP_017029587.1|DKIK
OG0010067	LOC6610484|XP_032575593.1|DSEC	LOC108075056|XP_017022826.1|DKIK
OG0010068	LOC6616408|XP_002040768.1|DSEC	LOC108085816|XP_017038056.1|DKIK
OG0010069	LOC6610412|XP_002034994.1|DSEC	LOC108079710|XP_017029607.1|DKIK
OG0010070	LOC116801236|XP_032575367.1|DSEC	LOC108085824|XP_017038066.1|DKIK
OG0010071	LOC6606091|XP_032574308.1|DSEC	LOC108071882|XP_017018299.1|DKIK
OG0010072	LOC6610851|XP_002035417.1|DSEC	LOC108070558|XP_017016572.1|DKIK
OG0010073	LOC6604825|XP_032574837.1|DSEC	LOC108070551|XP_017016566.1|DKIK
OG0010074	LOC6612424|XP_032580956.1|DSEC	LOC108074915|XP_017022634.1|DKIK
OG0010075	LOC6610591|XP_002035164.1|DSEC	LOC108079696|XP_017029590.1|DKIK
OG0010076	LOC6605457|XP_002030290.1|DSEC	LOC108070490|XP_017016473.1|DKIK
OG0010077	LOC6605934|XP_002030747.1|DSEC	LOC108084403|XP_017036089.1|DKIK
OG0010078	LOC6605933|XP_002030746.1|DSEC	LOC108084405|XP_017036092.1|DKIK
OG0010079	LOC6605918|XP_032573433.1|DSEC	LOC108078627|XP_017028039.1|DKIK
OG0010080	LOC6604838|XP_002029683.2|DSEC	LOC108072702|XP_017019428.1|DKIK
OG0010081	LOC6605025|XP_002029868.2|DSEC	LOC108078776|XP_017028309.1|DKIK
OG0010082	LOC6610642|XP_002035209.1|DSEC	LOC108079728|XP_017029628.1|DKIK
OG0010083	LOC6605667|XP_002030485.2|DSEC	LOC108075151|XP_017022925.1|DKIK
OG0010084	LOC6605690|XP_002030506.1|DSEC	LOC108072740|XP_017019496.1|DKIK
OG0010085	LOC6616566|XP_032573971.1|DSEC	LOC108085404|XP_017037465.1|DKIK
OG0010086	LOC6605670|XP_002030488.1|DSEC	LOC108072787|XP_017019558.1|DKIK
OG0010087	LOC6605610|XP_002030428.1|DSEC	LOC108075290|XP_017023172.1|DKIK
OG0010088	LOC6616499|XP_002040859.1|DSEC	LOC108070404|XP_017016344.1|DKIK
OG0010089	LOC6605282|XP_032574860.1|DSEC	LOC108073874|XP_017021149.1|DKIK
OG0010090	LOC6619480|XP_002043695.1|DSEC	LOC108079510|XP_017029342.1|DKIK
OG0010091	LOC6609186|XP_002033877.1|DSEC	LOC108076171|XP_017024391.1|DKIK
OG0010092	LOC116801205|XP_032575222.1|DSEC	LOC108079322|XP_017029108.1|DKIK
OG0010093	LOC6615559|XP_002039933.1|DSEC	LOC108076759|XP_017025248.1|DKIK
OG0010094	LOC6607497|XP_002032266.2|DSEC	LOC108083670|XP_017035037.1|DKIK, LOC108083673|XP_017035039.1|DKIK
OG0010095	LOC116801483|XP_032577290.1|DSEC	LOC108084549|XP_017036286.1|DKIK
OG0010096	LOC6612307|XP_002036817.1|DSEC	LOC108070836|XP_017016951.1|DKIK
OG0010097	LOC116802039|XP_032580934.1|DSEC	LOC108080281|XP_017030434.1|DKIK
OG0010098	LOC6613550|XP_002038018.1|DSEC	LOC108075813|XP_017023876.1|DKIK
OG0010099	LOC6614610|XP_002039038.1|DSEC	LOC108079679|XP_017029568.1|DKIK
OG0010100	LOC6610889|XP_032574074.1|DSEC	LOC108085993|XP_017038283.1|DKIK
OG0010101	LOC6616517|XP_002040877.1|DSEC	LOC108075247|XP_017023094.1|DKIK
OG0010102	LOC6616507|XP_002040867.1|DSEC	LOC108086277|XP_017038654.1|DKIK
OG0010103	LOC6616498|XP_002040858.1|DSEC	LOC108070389|XP_017016328.1|DKIK
OG0010104	LOC6605032|XP_002029874.1|DSEC	LOC108078702|XP_017028146.1|DKIK
OG0010105	LOC6611686|XP_002036220.1|DSEC	LOC108074816|XP_017022503.1|DKIK
OG0010106	LOC6608803|XP_002033522.1|DSEC	LOC108082510|XP_017033427.1|DKIK
OG0010107	LOC6615729|XP_002040100.2|DSEC	LOC108076276|XP_017024513.1|DKIK
OG0010108	LOC6609730|XP_002034387.1|DSEC	LOC108073059|XP_017020017.1|DKIK
OG0010110	LOC6610968|XP_002035525.1|DSEC	LOC108071586|XP_017017857.1|DKIK
OG0010111	LOC6612626|XP_032578168.1|DSEC	LOC108070723|XP_017016807.1|DKIK
OG0010112	LOC6606552|XP_002031353.1|DSEC	LOC108074050|XP_017021410.1|DKIK
OG0010113	LOC6612321|XP_002036831.1|DSEC	LOC108080240|XP_017030387.1|DKIK
OG0010114	LOC6612448|XP_002036956.1|DSEC	LOC108076034|XP_017024183.1|DKIK
OG0010115	LOC6612438|XP_002036946.1|DSEC	LOC108085671|XP_017037853.1|DKIK
OG0010116	LOC6620242|XP_002044452.1|DSEC	LOC108071667|XP_017017961.1|DKIK
OG0010117	LOC6615123|XP_032581305.1|DSEC	LOC108072539|XP_017019203.1|DKIK
OG0010118	LOC6612563|XP_032580373.1|DSEC	LOC108079230|XP_017029002.1|DKIK
OG0010119	LOC6617529|XP_032581467.1|DSEC	LOC108080044|XP_017030112.1|DKIK
OG0010120	LOC6619776|XP_002043989.1|DSEC	LOC108071771|XP_017018104.1|DKIK
OG0010121	LOC6614839|XP_032582085.1|DSEC	LOC108083377|XP_017034613.1|DKIK
OG0010122	LOC6618465|XP_002042735.1|DSEC	LOC108074048|XP_017021408.1|DKIK
OG0010123	LOC6618508|XP_002042768.1|DSEC	LOC108079177|XP_017028918.1|DKIK
OG0010125	LOC6617489|XP_002041806.1|DSEC	LOC108080176|XP_017030312.1|DKIK
OG0010126	LOC6611293|XP_002035840.1|DSEC	LOC108077398|XP_017026183.1|DKIK
OG0010127	LOC6611838|XP_032583159.1|DSEC	LOC108077047|XP_017025669.1|DKIK
OG0010128	LOC6611831|XP_002036353.1|DSEC	LOC108076931|XP_017025466.1|DKIK
OG0010129	LOC6617849|XP_002042157.1|DSEC	LOC108072499|XP_017019155.1|DKIK
OG0010130	LOC6611770|XP_002036293.1|DSEC	LOC108082890|XP_017033964.1|DKIK
OG0010131	LOC6611265|XP_002035820.1|DSEC	LOC108077438|XP_017026246.1|DKIK
OG0010132	LOC6614692|XP_002039119.1|DSEC	LOC108082704|XP_017033701.1|DKIK
OG0010133	LOC6614691|XP_032581657.1|DSEC	LOC108082891|XP_017033966.1|DKIK
OG0010134	LOC6611845|XP_002036367.1|DSEC	LOC108077199|XP_017025936.1|DKIK
OG0010135	LOC6613506|XP_032583467.1|DSEC	LOC108073617|XP_017020802.1|DKIK
OG0010136	LOC6613504|XP_032583651.1|DSEC	LOC108073622|XP_017020810.1|DKIK
OG0010137	LOC6613604|XP_002038074.1|DSEC	LOC108082756|XP_017033760.1|DKIK
OG0010138	LOC6619337|XP_032583167.1|DSEC	LOC108084783|XP_017036599.1|DKIK
OG0010139	LOC6618169|XP_002042447.1|DSEC	LOC108074603|XP_017022208.1|DKIK, LOC108074519|XP_017022086.1|DKIK
OG0010140	LOC6613077|XP_032573113.1|DSEC	LOC108074543|XP_017022125.1|DKIK
OG0010141	LOC6612081|XP_032579043.1|DSEC	LOC108076972|XP_017025513.1|DKIK
OG0010142	LOC6617376|XP_002041701.1|DSEC	LOC108074410|XP_017021927.1|DKIK
OG0010144	LOC6614493|XP_002038926.1|DSEC	LOC108085344|XP_017037389.1|DKIK
OG0010145	LOC6613495|XP_002037964.1|DSEC	LOC108081370|XP_017032012.1|DKIK
OG0010146	LOC6618255|XP_002042529.2|DSEC	LOC108081405|XP_017032053.1|DKIK
OG0010147	LOC6613304|XP_002037781.1|DSEC	LOC108086068|XP_017038376.1|DKIK
OG0010148	LOC6614781|XP_002038815.1|DSEC	LOC108072576|XP_017019271.1|DKIK
OG0010149	LOC6617416|XP_002041741.1|DSEC	LOC108074520|XP_017022087.1|DKIK
OG0010150	LOC6614540|XP_002038971.1|DSEC	LOC108074276|XP_017021740.1|DKIK
OG0010151	LOC116802352|XP_032582736.1|DSEC	LOC108081862|XP_017032591.1|DKIK
OG0010152	LOC6617743|XP_002042055.1|DSEC	LOC108076966|XP_017025506.1|DKIK
OG0010153	LOC6611366|XP_002035911.1|DSEC	LOC108086190|XP_017038542.1|DKIK
OG0010154	LOC6611353|XP_002035899.1|DSEC	LOC108074194|XP_017021627.1|DKIK
OG0010155	LOC6618123|XP_002042421.1|DSEC	LOC108072531|XP_017019194.1|DKIK
OG0010156	LOC6604974|XP_032575280.1|DSEC	LOC108071475|XP_017017722.1|DKIK, LOC108078635|XP_017028050.1|DKIK
OG0010157	LOC6605164|XP_002030003.1|DSEC	LOC108071905|XP_017018326.1|DKIK
OG0010158	LOC6605140|XP_002029981.2|DSEC	LOC108071642|XP_017017922.1|DKIK
OG0010159	LOC6610818|XP_002035384.1|DSEC	LOC108078829|XP_017028408.1|DKIK
OG0010160	LOC6610606|XP_002035174.1|DSEC	LOC108073896|XP_017021174.1|DKIK
OG0010161	LOC6605931|XP_002030744.1|DSEC	LOC108084402|XP_017036088.1|DKIK
OG0010162	LOC116801035|XP_032574239.1|DSEC	LOC108073936|XP_017021231.1|DKIK
OG0010163	LOC6616387|XP_002040747.1|DSEC	LOC108080199|XP_017030344.1|DKIK
OG0010164	LOC6605223|XP_002030061.1|DSEC	LOC108071962|XP_017018426.1|DKIK
OG0010165	LOC6611006|XP_002035563.1|DSEC	LOC108071612|XP_017017883.1|DKIK
OG0010166	LOC6605072|XP_002029913.1|DSEC	LOC108078785|XP_017028326.1|DKIK
OG0010167	LOC6605052|XP_002029893.1|DSEC	LOC108078588|XP_017027996.1|DKIK
OG0010168	LOC116800909|XP_032573277.1|DSEC	LOC108074235|XP_017021667.1|DKIK
OG0010169	LOC6605302|XP_032574127.1|DSEC	LOC108073782|XP_017021037.1|DKIK
OG0010170	LOC6618305|XP_002042578.1|DSEC	LOC108080605|XP_017030916.1|DKIK
OG0010171	LOC6618303|XP_032575196.1|DSEC	LOC108080606|XP_017030917.1|DKIK
OG0010172	LOC6605773|XP_002030588.1|DSEC	LOC108083028|XP_017034149.1|DKIK
OG0010173	LOC6608901|XP_032572273.1|DSEC	LOC108077979|XP_017027011.1|DKIK
OG0010174	LOC6615433|XP_002039815.1|DSEC	LOC108072358|XP_017018939.1|DKIK
OG0010175	LOC6620710|XP_002044913.1|DSEC	LOC108072291|XP_017018847.1|DKIK
OG0010176	LOC6615459|XP_002039839.1|DSEC	LOC108072296|XP_017018851.1|DKIK
OG0010177	LOC6608016|XP_002032764.2|DSEC	LOC108076775|XP_017025268.1|DKIK
OG0010178	LOC6609447|XP_002034132.1|DSEC	LOC108076490|XP_017024870.1|DKIK
OG0010179	LOC6619397|XP_002043612.1|DSEC	LOC108073919|XP_017021206.1|DKIK
OG0010180	LOC6618375|XP_032575937.1|DSEC	LOC108085539|XP_017037661.1|DKIK
OG0010181	LOC6616532|XP_002040891.1|DSEC	LOC108075090|XP_017022861.1|DKIK
OG0010182	LOC6615262|XP_002039667.1|DSEC	LOC108076692|XP_017025134.1|DKIK
OG0010183	LOC6615261|XP_002039666.1|DSEC	LOC108076693|XP_017025135.1|DKIK
OG0010184	LOC116800452|XP_032571389.1|DSEC	LOC108074638|XP_017022243.1|DKIK
OG0010185	LOC6609132|XP_032571392.1|DSEC	LOC108074663|XP_017022270.1|DKIK
OG0010186	LOC6605702|XP_002030518.1|DSEC	LOC108072663|XP_017019387.1|DKIK
OG0010187	LOC6608586|XP_002033320.2|DSEC	LOC108085089|XP_017037047.1|DKIK
OG0010188	LOC6609431|XP_002034116.2|DSEC	LOC108076233|XP_017024466.1|DKIK
OG0010189	LOC6608892|XP_002033606.1|DSEC	LOC108078066|XP_017027120.1|DKIK
OG0010190	LOC6608634|XP_002033368.1|DSEC	LOC108078236|XP_017027431.1|DKIK
OG0010191	LOC6608609|XP_002033343.1|DSEC	LOC108078036|XP_017027086.1|DKIK
OG0010192	LOC116800471|XP_032571579.1|DSEC	LOC108076666|XP_017025088.1|DKIK
OG0010193	LOC6608004|XP_002032752.1|DSEC	LOC108072938|XP_017019780.1|DKIK
OG0010194	LOC6605269|XP_002030107.1|DSEC	LOC108073842|XP_017021112.1|DKIK
OG0010195	LOC6605266|XP_032575499.1|DSEC	LOC108073884|XP_017021158.1|DKIK
OG0010196	LOC6618850|XP_002043099.1|DSEC	LOC108076508|XP_017024897.1|DKIK
OG0010197	LOC6608926|XP_002033640.2|DSEC	LOC108081209|XP_017031770.1|DKIK
OG0010198	LOC6609615|XP_002034292.1|DSEC	LOC108073014|XP_017019959.1|DKIK
OG0010199	LOC6615309|XP_002039713.1|DSEC	LOC108078136|XP_017027251.1|DKIK
OG0010200	LOC6609561|XP_002034244.1|DSEC	LOC108078424|XP_017027778.1|DKIK
OG0010201	LOC6618812|XP_002043061.1|DSEC	LOC108070801|XP_017016890.1|DKIK
OG0010202	LOC6610055|XP_002034671.1|DSEC	LOC108076594|XP_017024996.1|DKIK
OG0010203	LOC6615388|XP_002039770.1|DSEC	LOC108074694|XP_017022323.1|DKIK
OG0010204	LOC6609241|XP_002033931.1|DSEC	LOC108072450|XP_017019066.1|DKIK
OG0010205	LOC6615488|XP_002039868.1|DSEC	LOC108085198|XP_017037197.1|DKIK
OG0010206	LOC6615486|XP_032571970.1|DSEC	LOC108085066|XP_017037021.1|DKIK
OG0010207	LOC6609182|XP_002033873.1|DSEC	LOC108076203|XP_017024426.1|DKIK
OG0010208	LOC6608405|XP_002033139.2|DSEC	LOC108078320|XP_017027606.1|DKIK
OG0010209	LOC6608406|XP_002033140.1|DSEC	LOC108078318|XP_017027605.1|DKIK
OG0010210	LOC6608580|XP_002033314.1|DSEC	LOC108078244|XP_017027456.1|DKIK
OG0010211	LOC6609530|XP_002034213.1|DSEC	LOC108076487|XP_017024864.1|DKIK
OG0010212	LOC6615464|XP_002039844.2|DSEC	LOC108072392|XP_017018989.1|DKIK
OG0010213	LOC6615467|XP_002039847.1|DSEC	LOC108085127|XP_017037122.1|DKIK
OG0010214	LOC6615472|XP_002039852.1|DSEC	LOC108085110|XP_017037080.1|DKIK
OG0010215	LOC6609984|XP_002034620.1|DSEC	LOC108082149|XP_017032940.1|DKIK
OG0010216	LOC6608793|XP_002033512.1|DSEC	LOC108082372|XP_017033202.1|DKIK
OG0010217	LOC6615682|XP_032571281.1|DSEC	LOC108072260|XP_017018817.1|DKIK
OG0010218	LOC6615678|XP_002040049.1|DSEC	LOC108072252|XP_017018803.1|DKIK
OG0010219	LOC6615663|XP_032572416.1|DSEC	LOC108072258|XP_017018814.1|DKIK
OG0010220	LOC6609510|XP_002034194.2|DSEC	LOC108076222|XP_017024453.1|DKIK
OG0010221	LOC6609513|XP_002034197.1|DSEC	LOC108076169|XP_017024388.1|DKIK
OG0010222	LOC6609082|XP_032570691.1|DSEC	LOC108072910|XP_017019725.1|DKIK
OG0010223	LOC6609086|XP_032570697.1|DSEC	LOC108072908|XP_017019722.1|DKIK
OG0010224	LOC6608744|XP_002033467.1|DSEC	LOC108082338|XP_017033156.1|DKIK
OG0010225	LOC6606722|XP_002031520.1|DSEC	LOC108080450|XP_017030675.1|DKIK
OG0010226	LOC6614239|XP_032578655.1|DSEC	LOC108085398|XP_017037456.1|DKIK
OG0010227	LOC116801769|XP_032579083.1|DSEC	LOC108080774|XP_017031127.1|DKIK
OG0010229	LOC116801734|XP_032578836.1|DSEC	LOC108083919|XP_017035403.1|DKIK
