Orthogroup	DSEC.longest_only	DEUG.longest_only
OG0008198	LOC6615917|XP_002040285.1|DSEC	LOC108105458|XP_017067546.1|DEUG
OG0008199	LOC6620449|XP_002044656.2|DSEC	LOC108103166|XP_017064039.1|DEUG
OG0008200	LOC6608573|XP_002033307.1|DSEC	LOC108113137|XP_017079133.1|DEUG
OG0008201	LOC6605323|XP_002030160.1|DSEC	LOC108114544|XP_017081078.1|DEUG
OG0008202	LOC6605345|XP_032576101.1|DSEC	LOC108114434|XP_017080914.1|DEUG
OG0008203	LOC6610362|XP_002034948.1|DSEC	LOC108102819|XP_017063490.1|DEUG
OG0008204	LOC6612344|XP_002036854.1|DSEC	LOC108103263|XP_017064164.1|DEUG
OG0008205	LOC6619869|XP_032581112.1|DSEC	LOC108117264|XP_017085110.1|DEUG
OG0008206	LOC6605854|XP_032573316.1|DSEC	LOC108117353|XP_017085217.1|DEUG
OG0008207	LOC6616355|XP_002040715.1|DSEC	LOC108114198|XP_017080505.1|DEUG
OG0008208	LOC6609387|XP_002034076.2|DSEC	LOC108113379|XP_017079438.1|DEUG
OG0008209	LOC6610632|XP_002035199.2|DSEC	LOC108107579|XP_017070628.1|DEUG
OG0008210	LOC6605605|XP_002030423.1|DSEC	LOC108105928|XP_017068198.1|DEUG
OG0008211	LOC6611925|XP_002036442.1|DSEC	LOC108111153|XP_017076013.1|DEUG
OG0008212	LOC6619370|XP_002043586.1|DSEC	LOC108108774|XP_017072433.1|DEUG
OG0008213	LOC6615874|XP_002040244.2|DSEC	LOC108105433|XP_017067504.1|DEUG
OG0008214	LOC6605462|XP_002030295.1|DSEC	LOC108107772|XP_017070951.1|DEUG
OG0008215	LOC6618016|XP_002042324.1|DSEC	LOC108103503|XP_017064504.1|DEUG
OG0008216	LOC6616261|XP_002040625.1|DSEC	LOC108114359|XP_017080795.1|DEUG
OG0008217	LOC6615031|XP_032582531.1|DSEC	LOC108105096|XP_017067018.1|DEUG
OG0008218	LOC6609393|XP_032571945.1|DSEC	LOC108112658|XP_017078279.1|DEUG
OG0008219	LOC6619749|XP_032580608.1|DSEC	LOC108116448|XP_017083887.1|DEUG
OG0008220	LOC6617597|XP_032582196.1|DSEC	LOC108117603|XP_017085612.1|DEUG
OG0008221	LOC6614543|XP_032569779.1|DSEC	LOC108105660|XP_017067835.1|DEUG
OG0008222	LOC116800927|XP_032573508.1|DSEC	LOC108116777|XP_017084299.1|DEUG
OG0008223	LOC6605744|XP_032573477.1|DSEC	LOC108104289|XP_017065749.1|DEUG
OG0008224	LOC6616351|XP_032575198.1|DSEC	LOC108114196|XP_017080500.1|DEUG
OG0008225	LOC6619890|XP_002044102.1|DSEC	LOC108109971|XP_017074280.1|DEUG
OG0008226	LOC6612405|XP_032581297.1|DSEC	LOC108103695|XP_017064778.1|DEUG
OG0008227	LOC6617146|XP_032578913.1|DSEC	LOC108115742|XP_017082802.1|DEUG
OG0008228	LOC6612731|XP_002037234.2|DSEC	LOC108111374|XP_017076295.1|DEUG
OG0008229	LOC6606972|XP_032579241.1|DSEC	LOC108117493|XP_017085457.1|DEUG
OG0008230	LOC6616644|XP_002041001.1|DSEC	LOC108105284|XP_017067262.1|DEUG
OG0008232	LOC6610406|XP_032576046.1|DSEC	LOC108114005|XP_017080244.1|DEUG
OG0008233	LOC6614734|XP_002039158.1|DSEC	LOC108114877|XP_017081523.1|DEUG
OG0008234	LOC6618907|XP_002043155.1|DSEC	LOC108107408|XP_017070424.1|DEUG
OG0008235	LOC116802217|XP_032581863.1|DSEC	LOC108110138|XP_017074541.1|DEUG
OG0008236	LOC6619127|XP_002043367.1|DSEC	LOC108117584|XP_017085577.1|DEUG
OG0008237	LOC6608044|XP_002032792.2|DSEC	LOC108112691|XP_017078381.1|DEUG
OG0008238	LOC6610335|XP_002034921.1|DSEC	LOC108102791|XP_017063449.1|DEUG
OG0008239	LOC6616392|XP_002040752.1|DSEC	LOC108114564|XP_017081103.1|DEUG
OG0008240	LOC6609816|XP_002034470.1|DSEC	LOC108113150|XP_017079148.1|DEUG
OG0008243	LOC6608740|XP_002033463.1|DSEC	LOC108106705|XP_017069426.1|DEUG
OG0008244	LOC6607363|XP_002032136.1|DSEC	LOC108109456|XP_017073444.1|DEUG
OG0008245	LOC6610009|XP_002034629.1|DSEC	LOC108108888|XP_017072595.1|DEUG
OG0008246	LOC6609557|XP_002034240.1|DSEC	LOC108112928|XP_017078809.1|DEUG
OG0008247	LOC6613187|XP_002037668.1|DSEC	LOC108115762|XP_017082818.1|DEUG
OG0008248	LOC6617145|XP_002041472.1|DSEC	LOC108115765|XP_017082822.1|DEUG
OG0008249	LOC6612887|XP_002037379.1|DSEC	LOC108111321|XP_017076206.1|DEUG
OG0008250	LOC6608940|XP_002033654.1|DSEC	LOC108112264|XP_017077576.1|DEUG
OG0008251	LOC6607927|XP_002032677.1|DSEC	LOC108112728|XP_017078456.1|DEUG
OG0008252	LOC6608313|XP_002033050.1|DSEC	LOC108104604|XP_017066264.1|DEUG
OG0008253	LOC6608181|XP_002032926.1|DSEC	LOC108113375|XP_017079437.1|DEUG
OG0008254	LOC6610214|XP_032574109.1|DSEC	LOC108104739|XP_017066465.1|DEUG
OG0008255	LOC6616593|XP_002040952.1|DSEC	LOC108116770|XP_017084288.1|DEUG
OG0008257	LOC6621766|XP_032582673.1|DSEC, LOC6612551|XP_002037059.2|DSEC, LOC6621339|XP_032582672.1|DSEC	LOC108110410|XP_017074967.1|DEUG
OG0008258	LOC6614455|XP_002038888.1|DSEC	LOC108118412|XP_017086577.1|DEUG
OG0008259	LOC6613374|XP_032583483.1|DSEC	LOC108102592|XP_017063183.1|DEUG
OG0008260	LOC6610510|XP_032573737.1|DSEC	LOC108107872|XP_017071143.1|DEUG
OG0008261	LOC6609704|XP_002034361.2|DSEC	LOC108112920|XP_017078798.1|DEUG
OG0008262	LOC6619140|XP_002043380.1|DSEC	LOC108110360|XP_017074888.1|DEUG
OG0008263	LOC6610071|XP_002034687.2|DSEC	LOC108109257|XP_017073228.1|DEUG
OG0008263	LOC6610070|XP_002034686.2|DSEC	LOC108109259|XP_017073231.1|DEUG
OG0008264	LOC6610077|XP_002034693.1|DSEC	LOC108108915|XP_017072654.1|DEUG
OG0008265	LOC6612705|XP_002037208.2|DSEC	LOC108116033|XP_017083212.1|DEUG, LOC108115962|XP_017083088.1|DEUG
OG0008266	LOC6614006|XP_002038460.1|DSEC	LOC108115357|XP_017082272.1|DEUG
OG0008267	LOC6617101|XP_032576345.1|DSEC	LOC108115862|XP_017082976.1|DEUG
OG0008268	LOC6618250|XP_002042524.1|DSEC	LOC108115520|XP_017082510.1|DEUG
OG0008269	LOC6618154|XP_002042435.1|DSEC	LOC108115530|XP_017082521.1|DEUG
OG0008270	LOC6616184|XP_002040549.1|DSEC	LOC108103343|XP_017064270.1|DEUG
OG0008271	LOC6610546|XP_002035126.1|DSEC	LOC108108000|XP_017071340.1|DEUG
OG0008272	LOC6612368|XP_032580869.1|DSEC	LOC108103350|XP_017064279.1|DEUG
OG0008273	LOC6606802|XP_002031599.1|DSEC	LOC108116450|XP_017083852.1|DEUG
OG0008274	LOC6616053|XP_002040419.1|DSEC	LOC108104411|XP_017065949.1|DEUG
OG0008275	LOC6612376|XP_002036885.1|DSEC	LOC108103712|XP_017064798.1|DEUG
OG0008276	LOC6619941|XP_002044153.1|DSEC	LOC108110032|XP_017074371.1|DEUG
OG0008277	LOC6617511|XP_032580806.1|DSEC	LOC108109682|XP_017073766.1|DEUG
OG0008278	LOC6611995|XP_002036512.1|DSEC	LOC108111168|XP_017076035.1|DEUG
OG0008279	LOC6619556|XP_032581216.1|DSEC	LOC108103008|XP_017063820.1|DEUG
OG0008280	LOC6619924|XP_002044136.1|DSEC	LOC108103018|XP_017063832.1|DEUG
OG0008281	LOC6614956|XP_032581510.1|DSEC	LOC108103579|XP_017064592.1|DEUG
OG0008282	LOC6618562|XP_002042822.1|DSEC	LOC108103921|XP_017065160.1|DEUG
OG0008283	LOC6617985|XP_032581705.1|DSEC	LOC108103493|XP_017064491.1|DEUG
OG0008284	LOC6620124|XP_032579802.1|DSEC	LOC108102370|XP_017062778.1|DEUG
OG0008286	LOC6619908|XP_032581238.1|DSEC	LOC108103584|XP_017064598.1|DEUG
OG0008287	LOC6619788|XP_032582717.1|DSEC	LOC108103423|XP_017064379.1|DEUG
OG0008288	LOC6619105|XP_002043345.1|DSEC	LOC108117313|XP_017085171.1|DEUG
OG0008289	LOC6607820|XP_002032578.1|DSEC	LOC108117473|XP_017085385.1|DEUG
OG0008290	LOC6617666|XP_002041769.2|DSEC	LOC108103106|XP_017063963.1|DEUG
OG0008291	LOC6620192|XP_002044403.2|DSEC	LOC108103428|XP_017064387.1|DEUG
OG0008292	LOC6616052|XP_032581943.1|DSEC	LOC108104409|XP_017065948.1|DEUG
OG0008293	LOC6619509|XP_002043724.1|DSEC	LOC108109386|XP_017073371.1|DEUG
OG0008294	LOC6607647|XP_002032412.1|DSEC	LOC108116633|XP_017084102.1|DEUG
OG0008295	LOC6618518|XP_002042778.1|DSEC	LOC108102929|XP_017063676.1|DEUG
OG0008296	LOC6617916|XP_002042224.2|DSEC	LOC108103000|XP_017063806.1|DEUG
OG0008297	LOC6619790|XP_002044004.1|DSEC	LOC108103427|XP_017064386.1|DEUG
OG0008298	LOC6615101|XP_002039517.1|DSEC	LOC108105054|XP_017066959.1|DEUG
OG0008299	LOC6617107|XP_002041434.1|DSEC	LOC108115867|XP_017082983.1|DEUG
OG0008300	LOC6619832|XP_032581012.1|DSEC	LOC108118088|XP_017086124.1|DEUG
OG0008301	LOC6607035|XP_032577033.1|DSEC	LOC108110342|XP_017074866.1|DEUG
OG0008302	LOC6618075|XP_032581373.1|DSEC	LOC108105392|XP_017067424.1|DEUG
OG0008303	LOC6612538|XP_002037046.1|DSEC	LOC108110407|XP_017074964.1|DEUG
OG0008304	LOC6615848|XP_032581829.1|DSEC	LOC108105525|XP_017067640.1|DEUG
OG0008305	LOC6619983|XP_002044195.2|DSEC	LOC108103955|XP_017065207.1|DEUG
OG0008306	LOC6612587|XP_002037092.1|DSEC	LOC108104310|XP_017065783.1|DEUG
OG0008307	LOC6606446|XP_002031250.1|DSEC	LOC108116983|XP_017084633.1|DEUG
OG0008308	LOC6619658|XP_002043873.1|DSEC	LOC108113741|XP_017079919.1|DEUG
OG0008309	LOC6617853|XP_002042161.1|DSEC	LOC108110815|XP_017075535.1|DEUG
OG0008310	LOC6618361|XP_002042631.1|DSEC	LOC108108538|XP_017072100.1|DEUG
OG0008311	LOC6618541|XP_002042801.2|DSEC	LOC108102896|XP_017063590.1|DEUG
OG0008312	LOC116801669|XP_032578532.1|DSEC	LOC108117142|XP_017084890.1|DEUG
OG0008313	LOC6617523|XP_002041838.2|DSEC	LOC108109696|XP_017073811.1|DEUG
OG0008314	LOC6608777|XP_002033498.1|DSEC	LOC108106758|XP_017069486.1|DEUG
OG0008315	LOC6610886|XP_002035449.1|DSEC	LOC108107863|XP_017071120.1|DEUG
OG0008317	LOC6607415|XP_002032188.1|DSEC	LOC108115572|XP_017082568.1|DEUG
OG0008318	LOC6617909|XP_002042213.1|DSEC	LOC108102989|XP_017063791.1|DEUG
OG0008319	LOC6609690|XP_002034348.1|DSEC	LOC108112255|XP_017077566.1|DEUG
OG0008320	LOC6618471|XP_032580048.1|DSEC	LOC108102902|XP_017063609.1|DEUG
OG0008321	LOC6607051|XP_002031839.1|DSEC	LOC108109374|XP_017073351.1|DEUG
OG0008322	LOC116800232|XP_032570013.1|DSEC	LOC108110798|XP_017075512.1|DEUG
OG0008323	LOC6606916|XP_002031710.1|DSEC	LOC108116490|XP_017083912.1|DEUG
OG0008324	LOC6612363|XP_032580884.1|DSEC	LOC108103358|XP_017064293.1|DEUG
OG0008325	LOC6620497|XP_032582047.1|DSEC	LOC108110027|XP_017074360.1|DEUG
OG0008326	LOC6616831|XP_032577299.1|DSEC	LOC108117227|XP_017085047.1|DEUG
OG0008327	LOC6615830|XP_032571224.1|DSEC	LOC108107314|XP_017070275.1|DEUG
OG0008328	LOC6612316|XP_002036826.1|DSEC	LOC108103274|XP_017064176.1|DEUG
OG0008329	LOC6618949|XP_002043194.1|DSEC	LOC108103663|XP_017064709.1|DEUG
OG0008330	LOC6609449|XP_002034134.1|DSEC	LOC108113055|XP_017078974.1|DEUG
OG0008331	LOC6605128|XP_032574007.1|DSEC	LOC108114589|XP_017081134.1|DEUG
OG0008332	LOC6606015|XP_002030826.2|DSEC	LOC108114508|XP_017081017.1|DEUG
OG0008333	LOC6605447|XP_002030280.1|DSEC	LOC108107985|XP_017071317.1|DEUG
OG0008334	LOC6605445|XP_032575270.1|DSEC	LOC108107983|XP_017071315.1|DEUG
OG0008335	LOC6610545|XP_032576050.1|DSEC	LOC108107998|XP_017071338.1|DEUG
OG0008336	LOC6618404|XP_002042674.2|DSEC	LOC108108470|XP_017072017.1|DEUG
OG0008337	LOC6608285|XP_002033029.1|DSEC	LOC108104570|XP_017066208.1|DEUG
OG0008339	LOC6619772|XP_002043985.1|DSEC	LOC108103145|XP_017064007.1|DEUG
OG0008340	LOC6609701|XP_002034358.1|DSEC	LOC108112527|XP_017077942.1|DEUG
OG0008341	LOC6605177|XP_032576071.1|DSEC	LOC108114667|XP_017081234.1|DEUG
OG0008342	LOC6610501|XP_002035081.1|DSEC	LOC108108025|XP_017071378.1|DEUG
OG0008343	LOC6617097|XP_002041424.1|DSEC	LOC108115835|XP_017082918.1|DEUG
OG0008344	LOC6610403|XP_002034985.1|DSEC	LOC108113626|XP_017079781.1|DEUG
OG0008345	LOC6610571|XP_002035144.1|DSEC	LOC108107742|XP_017070893.1|DEUG
OG0008346	LOC6618964|XP_032580263.1|DSEC	LOC108105506|XP_017067619.1|DEUG
OG0008347	LOC6617361|XP_032583453.1|DSEC	LOC108110924|XP_017075697.1|DEUG
OG0008348	LOC6606082|XP_002030891.2|DSEC	LOC108108593|XP_017072178.1|DEUG
OG0008349	LOC6605546|XP_002030374.2|DSEC	LOC108113844|XP_017080043.1|DEUG
OG0008350	LOC6615130|XP_002039546.2|DSEC	LOC108109677|XP_017073756.1|DEUG
OG0008351	LOC6610418|XP_002035000.2|DSEC	LOC108114059|XP_017080305.1|DEUG
OG0008352	LOC6605941|XP_002030754.1|DSEC	LOC108114670|XP_017081239.1|DEUG
OG0008353	LOC6610196|XP_002034804.1|DSEC	LOC108104621|XP_017066283.1|DEUG
OG0008354	LOC6617655|XP_032580705.1|DSEC	LOC108111877|XP_017076996.1|DEUG
OG0008355	LOC6608666|XP_002033399.1|DSEC	LOC108106681|XP_017069401.1|DEUG
OG0008356	LOC6605465|XP_002030298.2|DSEC	LOC108107765|XP_017070944.1|DEUG
OG0008357	LOC6607177|XP_002031963.1|DSEC	LOC108108327|XP_017071843.1|DEUG
OG0008358	LOC6613562|XP_002038030.1|DSEC	LOC108113435|XP_017079488.1|DEUG
OG0008359	LOC6618919|XP_032571588.1|DSEC	LOC108107271|XP_017070192.1|DEUG
OG0008360	LOC6615611|XP_002039985.1|DSEC	LOC108113207|XP_017079229.1|DEUG
OG0008361	LOC6611708|XP_032569974.1|DSEC	LOC108106182|XP_017068593.1|DEUG
OG0008362	LOC6616164|XP_002040529.1|DSEC	LOC108105465|XP_017067554.1|DEUG
OG0008363	LOC6609652|XP_002034326.1|DSEC	LOC108112574|XP_017078081.1|DEUG
OG0008364	LOC6605802|XP_002030617.1|DSEC	LOC108118207|XP_017086263.1|DEUG
OG0008365	LOC6609827|XP_032572946.1|DSEC	LOC108111984|XP_017077193.1|DEUG
OG0008366	LOC6616870|XP_002041206.1|DSEC	LOC108111513|XP_017076518.1|DEUG
OG0008367	LOC6615920|XP_002040288.1|DSEC	LOC108105459|XP_017067547.1|DEUG
OG0008368	LOC6612102|XP_002036619.1|DSEC	LOC108111817|XP_017076914.1|DEUG
OG0008370	LOC6619649|XP_032576170.1|DSEC	LOC108113765|XP_017079950.1|DEUG
OG0008371	LOC6606893|XP_032578773.1|DSEC	LOC108116425|XP_017083804.1|DEUG
OG0008372	LOC116800356|XP_032570624.1|DSEC	LOC108117450|XP_017085356.1|DEUG
OG0008373	LOC6611994|XP_002036511.1|DSEC	LOC108110783|XP_017075491.1|DEUG
OG0008374	LOC6608207|XP_032572162.1|DSEC	LOC108118311|XP_017086415.1|DEUG
OG0008375	LOC6618249|XP_002042523.1|DSEC	LOC108115521|XP_017082511.1|DEUG
OG0008376	LOC116803547|XP_032583191.1|DSEC	LOC108102577|XP_017063147.1|DEUG
OG0008377	LOC116800965|XP_032573805.1|DSEC	LOC108105667|XP_017067855.1|DEUG
OG0008378	LOC6614535|XP_002038966.2|DSEC	LOC108105666|XP_017067854.1|DEUG
OG0008380	LOC6612000|XP_002036517.1|DSEC	LOC108110822|XP_017075546.1|DEUG
OG0008381	LOC6613402|XP_002037876.2|DSEC	LOC108102664|XP_017063291.1|DEUG
OG0008383	LOC6618149|XP_002042430.1|DSEC	LOC108115517|XP_017082505.1|DEUG
OG0008384	LOC6612173|XP_032578820.1|DSEC	LOC108104127|XP_017065518.1|DEUG
OG0008385	LOC116803596|XP_032583469.1|DSEC	LOC108102694|XP_017063327.1|DEUG
OG0008386	LOC6617974|XP_002042282.1|DSEC	LOC108103990|XP_017065267.1|DEUG
OG0008387	LOC6612769|XP_002037270.1|DSEC	LOC108111402|XP_017076328.1|DEUG
OG0008388	LOC6611676|XP_002036211.1|DSEC	LOC108106140|XP_017068521.1|DEUG
OG0008389	LOC6618129|XP_002042426.1|DSEC	LOC108115553|XP_017082548.1|DEUG
OG0008390	LOC6618238|XP_002042513.1|DSEC	LOC108115507|XP_017082488.1|DEUG
OG0008391	LOC6613050|XP_032581213.1|DSEC	LOC108111127|XP_017075974.1|DEUG
OG0008392	LOC6616243|XP_002040607.1|DSEC	LOC108114486|XP_017080993.1|DEUG
OG0008393	LOC6616271|XP_032574903.1|DSEC	LOC108114423|XP_017080899.1|DEUG
OG0008394	LOC6616515|XP_002040875.1|DSEC	LOC108108780|XP_017072439.1|DEUG
OG0008395	LOC6620448|XP_002044655.2|DSEC	LOC108103167|XP_017064040.1|DEUG
OG0008396	LOC6620164|XP_032581325.1|DSEC	LOC108103450|XP_017064425.1|DEUG
OG0008397	LOC6618978|XP_002043223.1|DSEC	LOC108104930|XP_017066772.1|DEUG
OG0008398	LOC6619000|XP_032580198.1|DSEC	LOC108104977|XP_017066839.1|DEUG
OG0008399	LOC6615959|XP_032582628.1|DSEC	LOC108118531|XP_017086769.1|DEUG
OG0008400	LOC6610465|XP_002035046.1|DSEC	LOC108103607|XP_017064632.1|DEUG
OG0008401	LOC6617234|XP_002041561.1|DSEC	LOC108110745|XP_017075441.1|DEUG
OG0008402	LOC6606669|XP_032577190.1|DSEC	LOC108111769|XP_017076823.1|DEUG
OG0008403	LOC6617657|XP_002041970.1|DSEC	LOC108111836|XP_017076930.1|DEUG
OG0008404	LOC6613966|XP_002038430.1|DSEC	LOC108115369|XP_017082284.1|DEUG
OG0008405	LOC6618579|XP_002042838.2|DSEC	LOC108103945|XP_017065194.1|DEUG
OG0008406	LOC6619894|XP_002044106.1|DSEC	LOC108109957|XP_017074261.1|DEUG
OG0008407	LOC6606775|XP_032576680.1|DSEC	LOC108116387|XP_017083734.1|DEUG
OG0008408	LOC6612245|XP_032581540.1|DSEC	LOC108109739|XP_017073881.1|DEUG
OG0008409	LOC6616299|XP_032573975.1|DSEC	LOC108114454|XP_017080943.1|DEUG
OG0008410	LOC6606803|XP_002031600.1|DSEC	LOC108116451|XP_017083854.1|DEUG
OG0008411	LOC6606225|XP_002031033.1|DSEC	LOC108116394|XP_017083747.1|DEUG
OG0008412	LOC6618594|XP_032580547.1|DSEC	LOC108103862|XP_017065058.1|DEUG
OG0008413	LOC6619414|XP_032575642.1|DSEC	LOC108107555|XP_017070598.1|DEUG
OG0008414	LOC6615978|XP_032581736.1|DSEC	LOC108118543|XP_017086786.1|DEUG
OG0008415	LOC6618067|XP_002042365.1|DSEC	LOC108105363|XP_017067378.1|DEUG
OG0008416	LOC6614924|XP_032582380.1|DSEC	LOC108106031|XP_017068367.1|DEUG
OG0008417	LOC6616122|XP_032581974.1|DSEC	LOC108103319|XP_017064238.1|DEUG
OG0008418	LOC116801952|XP_032580070.1|DSEC	LOC108110322|XP_017074836.1|DEUG
OG0008419	LOC6615034|XP_002039451.2|DSEC	LOC108105063|XP_017066970.1|DEUG
OG0008420	LOC6618631|XP_002042890.2|DSEC	LOC108103880|XP_017065097.1|DEUG
OG0008421	LOC6620295|XP_032582193.1|DSEC	LOC108103002|XP_017063809.1|DEUG
OG0008422	LOC6618948|XP_002043193.1|DSEC	LOC108103708|XP_017064793.1|DEUG
OG0008423	LOC6615657|XP_002040028.1|DSEC	LOC108112241|XP_017077551.1|DEUG
OG0008424	LOC6619557|XP_002043772.1|DSEC	LOC108104359|XP_017065857.1|DEUG
OG0008425	LOC6616892|XP_032577272.1|DSEC	LOC108111520|XP_017076528.1|DEUG
OG0008426	LOC6609404|XP_002034089.2|DSEC	LOC108113000|XP_017078902.1|DEUG
OG0008427	LOC6612267|XP_002036777.2|DSEC	LOC108109747|XP_017073900.1|DEUG
OG0008428	LOC6617505|XP_002041821.1|DSEC	LOC108109703|XP_017073821.1|DEUG
OG0008429	LOC6607189|XP_002031973.1|DSEC	LOC108109586|XP_017073652.1|DEUG
OG0008430	LOC6612501|XP_002037009.1|DSEC	LOC108110305|XP_017074804.1|DEUG
OG0008432	LOC6618706|XP_002042965.2|DSEC	LOC108115851|XP_017082955.1|DEUG
OG0008433	LOC6605598|XP_032574095.1|DSEC	LOC108104010|XP_017065323.1|DEUG
OG0008434	LOC6612907|XP_002037399.2|DSEC	LOC108113494|XP_017079568.1|DEUG
OG0008435	LOC6612004|XP_002036521.1|DSEC	LOC108110503|XP_017075071.1|DEUG
OG0008436	LOC6609423|XP_002034108.2|DSEC	LOC108112998|XP_017078898.1|DEUG
OG0008438	LOC6607224|XP_032578757.1|DSEC	LOC108109552|XP_017073612.1|DEUG
OG0008439	LOC6609734|XP_032570740.1|DSEC	LOC108113058|XP_017078979.1|DEUG
OG0008440	LOC6613988|XP_032576678.1|DSEC	LOC108115375|XP_017082297.1|DEUG
OG0008441	LOC6616603|XP_002040961.2|DSEC	LOC108116767|XP_017084282.1|DEUG
OG0008442	LOC6609896|XP_002034546.1|DSEC	LOC108112030|XP_017077264.1|DEUG
OG0008443	LOC6605789|XP_002030604.1|DSEC	LOC108118212|XP_017086270.1|DEUG
OG0008444	LOC6618329|XP_002042601.1|DSEC	LOC108108503|XP_017072058.1|DEUG
OG0008445	LOC6618954|XP_002043199.1|DSEC	LOC108103705|XP_017064790.1|DEUG
OG0008446	LOC6620926|XP_032581263.1|DSEC	LOC108103484|XP_017064478.1|DEUG
OG0008447	LOC6618628|XP_002042887.1|DSEC	LOC108103889|XP_017065108.1|DEUG
OG0008448	LOC6620202|XP_032582312.1|DSEC	LOC108103787|XP_017064906.1|DEUG
OG0008449	LOC6617955|XP_002042263.1|DSEC	LOC108103923|XP_017065164.1|DEUG
OG0008450	LOC116802220|XP_032581876.1|DSEC	LOC108106051|XP_017068395.1|DEUG
OG0008451	LOC6619019|XP_002043264.1|DSEC	LOC108117225|XP_017085045.1|DEUG
OG0008452	LOC6617278|XP_002041605.2|DSEC	LOC108110481|XP_017075048.1|DEUG
OG0008453	LOC6608082|XP_002032830.1|DSEC	LOC108112445|XP_017077781.1|DEUG
OG0008454	LOC6616076|XP_032581242.1|DSEC	LOC108104371|XP_017065873.1|DEUG
OG0008455	LOC6610736|XP_032575678.1|DSEC	LOC108107829|XP_017071068.1|DEUG
OG0008456	LOC6606770|XP_032579461.1|DSEC	LOC108116446|XP_017083847.1|DEUG
OG0008457	LOC6607104|XP_002031892.1|DSEC	LOC108109646|XP_017073715.1|DEUG
OG0008458	LOC6613047|XP_032572289.1|DSEC	LOC108107398|XP_017070407.1|DEUG
OG0008459	LOC6615068|XP_032581881.1|DSEC	LOC108105101|XP_017067025.1|DEUG
OG0008460	LOC6611487|XP_002036028.1|DSEC	LOC108107109|XP_017069987.1|DEUG
OG0008461	LOC6611647|XP_032571498.1|DSEC	LOC108106155|XP_017068547.1|DEUG
OG0008462	LOC6613057|XP_002037540.1|DSEC	LOC108111026|XP_017075835.1|DEUG
OG0008463	LOC6617232|XP_002041559.1|DSEC	LOC108110740|XP_017075434.1|DEUG
OG0008464	LOC6618908|XP_002043156.1|DSEC	LOC108107409|XP_017070425.1|DEUG
OG0008465	LOC116800514|XP_032571813.1|DSEC	LOC108112960|XP_017078848.1|DEUG
OG0008466	LOC6618864|XP_002043112.1|DSEC	LOC108107325|XP_017070299.1|DEUG
OG0008467	LOC6609833|XP_002034485.1|DSEC	LOC108112045|XP_017077286.1|DEUG
OG0008468	LOC6617722|XP_002042034.1|DSEC	LOC108104053|XP_017065388.1|DEUG
OG0008469	LOC6614873|XP_002039291.1|DSEC	LOC108109970|XP_017074276.1|DEUG
OG0008470	LOC6618848|XP_032572627.1|DSEC	LOC108107360|XP_017070352.1|DEUG
OG0008472	LOC6609599|XP_032570087.1|DSEC	LOC108112802|XP_017078577.1|DEUG
OG0008473	LOC6617925|XP_032580330.1|DSEC	LOC108102918|XP_017063659.1|DEUG
OG0008474	LOC6616880|XP_032578437.1|DSEC	LOC108111486|XP_017076462.1|DEUG
OG0008475	LOC6617828|XP_002042138.1|DSEC	LOC108110628|XP_017075216.1|DEUG
OG0008476	LOC6606303|XP_002031108.1|DSEC	LOC108103730|XP_017064820.1|DEUG
OG0008477	LOC6608979|XP_032571209.1|DSEC	LOC108112016|XP_017077244.1|DEUG
OG0008478	LOC6619656|XP_002043871.1|DSEC	LOC108113677|XP_017079842.1|DEUG
OG0008479	LOC6615320|XP_002039721.1|DSEC	LOC108109299|XP_017073284.1|DEUG
OG0008480	LOC6605804|XP_032573539.1|DSEC	LOC108118217|XP_017086276.1|DEUG
OG0008481	LOC6612274|XP_002036784.2|DSEC	LOC108103222|XP_017064110.1|DEUG
OG0008482	LOC6617951|XP_032581610.1|DSEC, LOC6606072|XP_032574589.1|DSEC	LOC108108620|XP_017072207.1|DEUG
OG0008483	LOC6617388|XP_002041713.1|DSEC	LOC108111028|XP_017075840.1|DEUG
OG0008484	LOC6606312|XP_002031117.1|DSEC	LOC108103743|XP_017064839.1|DEUG
OG0008485	LOC6613576|XP_002038044.1|DSEC	LOC108113440|XP_017079497.1|DEUG
OG0008486	LOC6620123|XP_032579658.1|DSEC	LOC108102339|XP_017062656.1|DEUG
OG0008487	LOC6616193|XP_002040558.1|DSEC	LOC108103355|XP_017064289.1|DEUG
OG0008488	LOC6620075|XP_002044287.1|DSEC	LOC108110263|XP_017074740.1|DEUG
OG0008490	LOC6619685|XP_002043900.1|DSEC	LOC108113804|XP_017080002.1|DEUG
OG0008491	LOC6606948|XP_002031742.1|DSEC	LOC108113680|XP_017079846.1|DEUG
OG0008492	LOC6614618|XP_032576473.1|DSEC	LOC108107102|XP_017069977.1|DEUG
OG0008493	LOC6611242|XP_002035797.1|DSEC	LOC108105874|XP_017068138.1|DEUG
OG0008494	LOC6615606|XP_032572230.1|DSEC	LOC108112302|XP_017077617.1|DEUG
OG0008495	LOC6609168|XP_032571973.1|DSEC	LOC108106646|XP_017069350.1|DEUG
OG0008496	LOC6615417|XP_032571812.1|DSEC	LOC108112958|XP_017078847.1|DEUG
OG0008497	LOC6610069|XP_002034685.1|DSEC	LOC108109258|XP_017073229.1|DEUG
OG0008498	LOC6609614|XP_002034291.1|DSEC	LOC108113362|XP_017079416.1|DEUG
OG0008499	LOC6610007|XP_002034628.1|DSEC	LOC108108939|XP_017072681.1|DEUG
