Orthogroup	DSEC.longest_only	DBIA.longest_only
OG0008434	LOC6612907|XP_002037399.2|DSEC	LOC108025144|XP_016950906.1|DBIA
OG0008435	LOC6612004|XP_002036521.1|DSEC	LOC108033323|XP_016963098.1|DBIA
OG0008436	LOC6609423|XP_002034108.2|DSEC	LOC108036597|XP_016968345.1|DBIA
OG0008438	LOC6607224|XP_032578757.1|DSEC	LOC108031898|XP_016961154.1|DBIA
OG0008439	LOC6609734|XP_032570740.1|DSEC	LOC108022819|XP_016947449.1|DBIA
OG0008440	LOC6613988|XP_032576678.1|DSEC	LOC108027204|XP_016954002.1|DBIA
OG0008441	LOC6616603|XP_002040961.2|DSEC	LOC108030839|XP_016959458.1|DBIA
OG0008442	LOC6609896|XP_002034546.1|DSEC	LOC108030397|XP_016958770.1|DBIA
OG0008443	LOC6605789|XP_002030604.1|DSEC	LOC108030608|XP_016959088.1|DBIA
OG0008444	LOC6618329|XP_002042601.1|DSEC	LOC108028603|XP_016956011.1|DBIA
OG0008445	LOC6618954|XP_002043199.1|DSEC	LOC108023757|XP_016948886.1|DBIA
OG0008446	LOC6620926|XP_032581263.1|DSEC	LOC108033172|XP_016962894.1|DBIA
OG0008447	LOC6618628|XP_002042887.1|DSEC	LOC108036095|XP_016967546.1|DBIA
OG0008448	LOC6620202|XP_032582312.1|DSEC	LOC108024497|XP_016949920.1|DBIA
OG0008449	LOC6617955|XP_002042263.1|DSEC	LOC108033010|XP_016962626.1|DBIA
OG0008450	LOC116802220|XP_032581876.1|DSEC	LOC108035779|XP_016966981.1|DBIA
OG0008451	LOC6619019|XP_002043264.1|DSEC	LOC108031702|XP_016960852.1|DBIA
OG0008452	LOC6617278|XP_002041605.2|DSEC	LOC108028961|XP_016956489.1|DBIA
OG0008453	LOC6608082|XP_002032830.1|DSEC	LOC108029528|XP_016957318.1|DBIA
OG0008454	LOC6616076|XP_032581242.1|DSEC	LOC108023532|XP_016948586.1|DBIA
OG0008455	LOC6610736|XP_032575678.1|DSEC	LOC108034840|XP_016965454.1|DBIA
OG0008456	LOC6606770|XP_032579461.1|DSEC	LOC108025244|XP_016951081.1|DBIA
OG0008457	LOC6607104|XP_002031892.1|DSEC	LOC108031758|XP_016960954.1|DBIA
OG0008458	LOC6613047|XP_032572289.1|DSEC	LOC108026815|XP_016953469.1|DBIA
OG0008459	LOC6615068|XP_032581881.1|DSEC	LOC108024781|XP_016950386.1|DBIA
OG0008460	LOC6611487|XP_002036028.1|DSEC	LOC108034205|XP_016964526.1|DBIA
OG0008461	LOC6611647|XP_032571498.1|DSEC	LOC108036077|XP_016967513.1|DBIA
OG0008462	LOC6613057|XP_002037540.1|DSEC	LOC108036122|XP_016967596.1|DBIA
OG0008463	LOC6617232|XP_002041559.1|DSEC	LOC108029094|XP_016956673.1|DBIA
OG0008464	LOC6618908|XP_002043156.1|DSEC	LOC108023126|XP_016947884.1|DBIA
OG0008465	LOC116800514|XP_032571813.1|DSEC	LOC108022727|XP_016947300.1|DBIA
OG0008466	LOC6618864|XP_002043112.1|DSEC	LOC108022282|XP_016946630.1|DBIA
OG0008467	LOC6609833|XP_002034485.1|DSEC	LOC108029776|XP_016957775.1|DBIA
OG0008468	LOC6617722|XP_002042034.1|DSEC	LOC108033505|XP_016963338.1|DBIA
OG0008469	LOC6614873|XP_002039291.1|DSEC	LOC108035790|XP_016967017.1|DBIA
OG0008470	LOC6618848|XP_032572627.1|DSEC	LOC108022553|XP_016947032.1|DBIA
OG0008472	LOC6609599|XP_032570087.1|DSEC	LOC108022740|XP_016947320.1|DBIA
OG0008473	LOC6617925|XP_032580330.1|DSEC	LOC108025881|XP_016952045.1|DBIA
OG0008474	LOC6616880|XP_032578437.1|DSEC	LOC108024064|XP_016949326.1|DBIA
OG0008475	LOC6617828|XP_002042138.1|DSEC	LOC108032491|XP_016961801.1|DBIA
OG0008476	LOC6606303|XP_002031108.1|DSEC	LOC108031071|XP_016959766.1|DBIA
OG0008477	LOC6608979|XP_032571209.1|DSEC	LOC108029756|XP_016957745.1|DBIA
OG0008478	LOC6619656|XP_002043871.1|DSEC	LOC108025980|XP_016952162.1|DBIA
OG0008479	LOC6615320|XP_002039721.1|DSEC	LOC108030447|XP_016958829.1|DBIA
OG0008480	LOC6605804|XP_032573539.1|DSEC	LOC108030600|XP_016959070.1|DBIA
OG0008481	LOC6612274|XP_002036784.2|DSEC	LOC108023501|XP_016948525.1|DBIA
OG0008482	LOC6617951|XP_032581610.1|DSEC, LOC6606072|XP_032574589.1|DSEC	LOC108035337|XP_016966409.1|DBIA
OG0008483	LOC6617388|XP_002041713.1|DSEC	LOC108027768|XP_016954819.1|DBIA
OG0008484	LOC6606312|XP_002031117.1|DSEC	LOC108031922|XP_016961183.1|DBIA
OG0008485	LOC6613576|XP_002038044.1|DSEC	LOC108021868|XP_016946148.1|DBIA
OG0008486	LOC6620123|XP_032579658.1|DSEC	LOC108036684|XP_016968454.1|DBIA
OG0008487	LOC6616193|XP_002040558.1|DSEC	LOC108025833|XP_016951980.1|DBIA
OG0008488	LOC6620075|XP_002044287.1|DSEC	LOC108027263|XP_016954122.1|DBIA
OG0008489	LOC6614247|XP_002038692.2|DSEC	LOC108027119|XP_016953823.1|DBIA
OG0008490	LOC6619685|XP_002043900.1|DSEC	LOC108026347|XP_016952741.1|DBIA
OG0008491	LOC6606948|XP_002031742.1|DSEC	LOC108031188|XP_016959898.1|DBIA
OG0008492	LOC6614618|XP_032576473.1|DSEC	LOC108033264|XP_016963020.1|DBIA
OG0008493	LOC6611242|XP_002035797.1|DSEC	LOC108034083|XP_016964338.1|DBIA
OG0008494	LOC6615606|XP_032572230.1|DSEC	LOC108026545|XP_016952984.1|DBIA
OG0008495	LOC6609168|XP_032571973.1|DSEC	LOC108022096|XP_016946428.1|DBIA
OG0008496	LOC6615417|XP_032571812.1|DSEC	LOC108022724|XP_016947299.1|DBIA
OG0008497	LOC6610069|XP_002034685.1|DSEC	LOC108029746|XP_016957728.1|DBIA
OG0008498	LOC6609614|XP_002034291.1|DSEC	LOC108023075|XP_016947815.1|DBIA
OG0008499	LOC6610007|XP_002034628.1|DSEC	LOC108029403|XP_016957124.1|DBIA
OG0008500	LOC6608252|XP_002032996.2|DSEC	LOC108029602|XP_016957464.1|DBIA
OG0008501	LOC6606095|XP_002030904.1|DSEC	LOC108028200|XP_016955350.1|DBIA
OG0008502	LOC6619753|XP_002043967.1|DSEC	LOC108023676|XP_016948786.1|DBIA
OG0008503	LOC6619898|XP_002044110.1|DSEC	LOC108036011|XP_016967416.1|DBIA
OG0008504	LOC116801269|XP_032575585.1|DSEC	LOC108034872|XP_016965560.1|DBIA
OG0008505	LOC6616406|XP_002040766.2|DSEC	LOC108028255|XP_016955430.1|DBIA
OG0008506	LOC6616376|XP_002040736.1|DSEC	LOC108028659|XP_016956076.1|DBIA
OG0008507	LOC6618289|XP_032574881.1|DSEC	LOC108028677|XP_016956103.1|DBIA
OG0008508	LOC6615081|XP_002039497.1|DSEC	LOC108024284|XP_016949672.1|DBIA
OG0008509	LOC6612542|XP_002037050.2|DSEC, LOC6606815|XP_002031612.1|DSEC	LOC108021896|XP_016946203.1|DBIA
OG0008510	LOC6618676|XP_002042935.1|DSEC, LOC6621226|XP_032582122.1|DSEC, LOC6619813|XP_002044026.1|DSEC, LOC6619809|XP_002044022.2|DSEC	LOC108033032|XP_016962647.1|DBIA
OG0008512	LOC6611480|XP_002036021.1|DSEC, LOC6612317|XP_002036827.1|DSEC, LOC116802156|XP_032581402.1|DSEC	LOC108033696|XP_016963686.1|DBIA
OG0008513	LOC6613063|XP_002037546.1|DSEC	LOC108036057|XP_016967489.1|DBIA
OG0008514	LOC6614441|XP_032580710.1|DSEC	LOC108033726|XP_016963759.1|DBIA
OG0008515	LOC6613150|XP_002037631.1|DSEC	LOC108027884|XP_016954992.1|DBIA
OG0008516	LOC6604814|XP_002029658.1|DSEC	LOC108034640|XP_016965067.1|DBIA
OG0008517	LOC6605001|XP_002029844.1|DSEC	LOC108030293|XP_016958618.1|DBIA
OG0008518	LOC6616451|XP_002040812.1|DSEC	LOC108030771|XP_016959312.1|DBIA
OG0008519	LOC6608854|XP_002033568.1|DSEC	LOC108022192|XP_016946533.1|DBIA
OG0008520	LOC116801397|XP_032576475.1|DSEC	LOC108031515|XP_016960522.1|DBIA
OG0008521	LOC116801555|XP_032577805.1|DSEC	LOC108025146|XP_016950911.1|DBIA
OG0008522	LOC116801441|XP_032576918.1|DSEC	LOC108033490|XP_016963317.1|DBIA
OG0008522	LOC6608849|XP_002033563.1|DSEC	LOC108022718|XP_016947291.1|DBIA
OG0008523	LOC6613666|XP_002038136.2|DSEC	LOC108032462|XP_016961777.1|DBIA
OG0008524	LOC6620264|XP_032580155.1|DSEC, LOC6620270|XP_002044478.1|DSEC	LOC108028854|XP_016956328.1|DBIA
OG0008525	LOC6612067|XP_032569858.1|DSEC	LOC108033903|XP_016964058.1|DBIA
OG0008525	LOC6612068|XP_002036585.1|DSEC	LOC108033904|XP_016964059.1|DBIA
OG0008526	LOC6614184|XP_002038631.1|DSEC	LOC108027092|XP_016953798.1|DBIA
OG0008526	LOC6614183|XP_002038630.1|DSEC	LOC108027076|XP_016953779.1|DBIA
OG0008527	LOC6614838|XP_002039256.1|DSEC	LOC108033206|XP_016962943.1|DBIA
OG0008528	LOC6610151|XP_002034760.1|DSEC	LOC108029643|XP_016957546.1|DBIA
OG0008529	LOC6615995|XP_002040362.2|DSEC	LOC108023254|XP_016948025.1|DBIA
OG0008530	LOC6618433|XP_002042703.2|DSEC	LOC108024019|XP_016949269.1|DBIA
OG0008531	LOC6614794|XP_002039213.1|DSEC	LOC108023352|XP_016948186.1|DBIA
OG0008532	LOC6617982|XP_002042290.1|DSEC	LOC108023919|XP_016949093.1|DBIA
OG0008534	LOC6619883|XP_032581494.1|DSEC	LOC108033167|XP_016962888.1|DBIA
OG0008535	LOC6618957|XP_032581612.1|DSEC	LOC108023701|XP_016948819.1|DBIA
OG0008536	LOC6612200|XP_002036717.2|DSEC	LOC108023737|XP_016948864.1|DBIA
OG0008537	LOC6606570|XP_002031371.2|DSEC	LOC108024322|XP_016949716.1|DBIA
OG0008538	LOC6619841|XP_002044054.2|DSEC	LOC108023715|XP_016948834.1|DBIA
OG0008540	LOC6607107|XP_002031895.1|DSEC	LOC108032189|XP_016961534.1|DBIA
OG0008541	LOC6608113|XP_002032861.2|DSEC	LOC108029504|XP_016957277.1|DBIA
OG0008542	LOC6610585|XP_032573598.1|DSEC	LOC108035051|XP_016965919.1|DBIA
OG0008544	LOC116800654|XP_032572688.1|DSEC	LOC108036340|XP_016967885.1|DBIA
OG0008545	LOC6613006|XP_002037496.1|DSEC	LOC108024271|XP_016949651.1|DBIA
OG0008546	LOC6610454|XP_002035035.1|DSEC	LOC108034559|XP_016964977.1|DBIA
OG0008547	LOC6612255|XP_002036767.1|DSEC	LOC108023283|XP_016948064.1|DBIA
OG0008548	LOC6612858|XP_032577370.1|DSEC	LOC108025366|XP_016951314.1|DBIA
OG0008549	LOC6607804|XP_002032562.1|DSEC	LOC108031905|XP_016961162.1|DBIA
OG0008550	LOC6612459|XP_002036967.1|DSEC	LOC108023641|XP_016948746.1|DBIA
OG0008551	LOC6610410|XP_032574547.1|DSEC	LOC108034768|XP_016965203.1|DBIA
OG0008552	LOC6604923|XP_002029766.1|DSEC	LOC108035591|XP_016966750.1|DBIA
OG0008553	LOC6608316|XP_002033053.1|DSEC	LOC108036443|XP_016968072.1|DBIA
OG0008554	LOC6615980|XP_002040347.2|DSEC	LOC108023202|XP_016947951.1|DBIA
OG0008555	LOC6616017|XP_002040383.1|DSEC	LOC108023371|XP_016948264.1|DBIA
OG0008556	LOC6608225|XP_032571135.1|DSEC	LOC108029695|XP_016957646.1|DBIA
OG0008557	LOC6612780|XP_002037281.1|DSEC	LOC108025506|XP_016951517.1|DBIA
OG0008558	LOC6611919|XP_032569874.1|DSEC	LOC108034856|XP_016965497.1|DBIA
OG0008561	LOC6618182|XP_002042457.1|DSEC	LOC108033804|XP_016963911.1|DBIA
OG0008563	LOC6607538|XP_002032307.1|DSEC	LOC108031757|XP_016960952.1|DBIA
OG0008564	LOC6611972|XP_002036489.2|DSEC	LOC108034348|XP_016964723.1|DBIA
OG0008565	LOC6606045|XP_002030856.1|DSEC	LOC108034890|XP_016965589.1|DBIA
OG0008566	LOC6611222|XP_002035778.1|DSEC	LOC108033797|XP_016963895.1|DBIA
OG0008567	LOC6613696|XP_002038166.1|DSEC	LOC108034079|XP_016964334.1|DBIA
OG0008569	LOC6616100|XP_032582251.1|DSEC	LOC108023685|XP_016948795.1|DBIA
OG0008570	LOC6618941|XP_032580775.1|DSEC	LOC108023564|XP_016948644.1|DBIA
OG0008572	LOC6613889|XP_002038355.1|DSEC	LOC108032912|XP_016962465.1|DBIA
OG0008573	LOC6616137|XP_002040502.2|DSEC	LOC108023509|XP_016948540.1|DBIA
OG0008574	LOC6605873|XP_002030687.2|DSEC	LOC108035274|XP_016966324.1|DBIA
OG0008575	LOC6607483|XP_032579520.1|DSEC	LOC108031692|XP_016960830.1|DBIA
OG0008576	LOC6620591|XP_002044796.2|DSEC	LOC108033363|XP_016963166.1|DBIA
OG0008577	LOC6605433|XP_002030266.1|DSEC	LOC108035524|XP_016966682.1|DBIA
OG0008579	LOC6605004|XP_002029847.1|DSEC	LOC108030311|XP_016958642.1|DBIA
OG0008581	LOC6619371|XP_002043587.1|DSEC	LOC108030895|XP_016959559.1|DBIA
OG0008582	LOC6612264|XP_002036775.1|DSEC	LOC108023236|XP_016948001.1|DBIA
OG0008583	LOC6620587|XP_032582235.1|DSEC	LOC108023763|XP_016948893.1|DBIA
OG0008584	LOC6616077|XP_032581249.1|DSEC	LOC108023670|XP_016948781.1|DBIA
OG0008585	LOC6618951|XP_002043196.1|DSEC	LOC108023647|XP_016948753.1|DBIA
OG0008586	LOC6618950|XP_002043195.1|DSEC	LOC108023769|XP_016948898.1|DBIA
OG0008587	LOC6619056|XP_032576123.1|DSEC	LOC108031867|XP_016961112.1|DBIA
OG0008588	LOC116801461|XP_032577092.1|DSEC	LOC108031498|XP_016960489.1|DBIA
OG0008589	LOC6618588|XP_032581458.1|DSEC	LOC108030580|XP_016959064.1|DBIA
OG0008590	LOC116801737|XP_032578847.1|DSEC	LOC108025551|XP_016951572.1|DBIA
OG0008592	LOC6615426|XP_002039808.1|DSEC	LOC108022945|XP_016947650.1|DBIA
OG0008593	LOC6605134|XP_032573467.1|DSEC	LOC108034605|XP_016965027.1|DBIA
OG0008594	LOC6619257|XP_002043474.1|DSEC	LOC108032228|XP_016961580.1|DBIA
OG0008595	LOC6609352|XP_002034041.1|DSEC	LOC108029943|XP_016957934.1|DBIA
OG0008596	LOC6609347|XP_002034036.2|DSEC	LOC108029941|XP_016957931.1|DBIA
OG0008597	LOC6607730|XP_002032493.1|DSEC	LOC108026047|XP_016952231.1|DBIA
OG0008598	LOC6617540|XP_032581962.1|DSEC	LOC108025872|XP_016952033.1|DBIA
OG0008599	LOC6612237|XP_032581538.1|DSEC	LOC108023531|XP_016948585.1|DBIA
OG0008600	LOC6620054|XP_002044266.1|DSEC	LOC108027409|XP_016954337.1|DBIA
OG0008601	LOC6611496|XP_002036037.1|DSEC	LOC108034344|XP_016964715.1|DBIA
OG0008602	LOC6607781|XP_002032540.2|DSEC	LOC108031118|XP_016959818.1|DBIA
OG0008603	LOC6606560|XP_002031361.1|DSEC	LOC108023534|XP_016948594.1|DBIA
OG0008604	LOC6618910|XP_002043158.1|DSEC	LOC108022884|XP_016947571.1|DBIA
OG0008605	LOC6614681|XP_032576047.1|DSEC	LOC108033261|XP_016963016.1|DBIA, LOC108033677|XP_016963620.1|DBIA
OG0008606	LOC6613364|XP_002037838.1|DSEC	LOC108027671|XP_016954705.1|DBIA
OG0008607	LOC6614022|XP_002038476.1|DSEC	LOC108027305|XP_016954187.1|DBIA
OG0008608	LOC6612484|XP_002036992.1|DSEC	LOC108021939|XP_016946255.1|DBIA
OG0008609	LOC6606851|XP_002031648.1|DSEC	LOC108024510|XP_016949947.1|DBIA
OG0008610	LOC6609464|XP_002034149.2|DSEC	LOC108030445|XP_016958827.1|DBIA
OG0008612	LOC6608364|XP_002033101.1|DSEC	LOC108036644|XP_016968409.1|DBIA
OG0008613	LOC6614360|XP_032576727.1|DSEC	LOC108027160|XP_016953903.1|DBIA
OG0008614	LOC6614977|XP_002039394.1|DSEC	LOC108024200|XP_016949539.1|DBIA
OG0008615	LOC6614222|XP_002038667.1|DSEC	LOC108027375|XP_016954291.1|DBIA
OG0008616	LOC6612963|XP_032576536.1|DSEC	LOC108025553|XP_016951574.1|DBIA
OG0008617	LOC6607581|XP_032577773.1|DSEC	LOC108024471|XP_016949880.1|DBIA
OG0008619	LOC6612184|XP_002036701.1|DSEC	LOC108034350|XP_016964725.1|DBIA
OG0008620	LOC6608124|XP_002032872.1|DSEC	LOC108029707|XP_016957670.1|DBIA
OG0008621	LOC6607032|XP_032577032.1|DSEC	LOC108031915|XP_016961174.1|DBIA
OG0008622	LOC6609519|XP_002034203.1|DSEC	LOC108036286|XP_016967786.1|DBIA
OG0008623	LOC6609032|XP_032571719.1|DSEC	LOC108029629|XP_016957512.1|DBIA
OG0008624	LOC6609103|XP_032571185.1|DSEC	LOC108036223|XP_016967703.1|DBIA, LOC108036915|XP_016968815.1|DBIA
OG0008625	LOC6608428|XP_002033162.1|DSEC	LOC108036504|XP_016968196.1|DBIA
OG0008626	LOC6619112|XP_002043352.2|DSEC	LOC108035867|XP_016967105.1|DBIA
OG0008627	LOC6604952|XP_032575261.1|DSEC	LOC108029072|XP_016956657.1|DBIA
OG0008629	LOC116803540|XP_032583155.1|DSEC	LOC108033561|XP_016963395.1|DBIA
OG0008630	LOC6619484|XP_032579962.1|DSEC	LOC108036000|XP_016967380.1|DBIA
OG0008631	LOC6607351|XP_002032124.1|DSEC	LOC108031096|XP_016959794.1|DBIA
OG0008632	LOC6619546|XP_032579364.1|DSEC	LOC108036894|XP_016968761.1|DBIA
OG0008633	LOC6609231|XP_032570272.1|DSEC	LOC108030028|XP_016958062.1|DBIA
OG0008634	LOC6620144|XP_002044352.1|DSEC	LOC108024369|XP_016949799.1|DBIA
OG0008635	LOC6608119|XP_002032867.1|DSEC	LOC108029505|XP_016957278.1|DBIA
OG0008636	LOC6606712|XP_002031511.1|DSEC	LOC108031310|XP_016960044.1|DBIA
OG0008637	LOC116801130|XP_032574806.1|DSEC	LOC108028788|XP_016956257.1|DBIA
OG0008638	LOC6613744|XP_002038213.1|DSEC	LOC108024734|XP_016950323.1|DBIA
OG0008639	LOC6617158|XP_032577791.1|DSEC	LOC108024753|XP_016950349.1|DBIA
OG0008640	LOC6613705|XP_002038175.1|DSEC	LOC108031477|XP_016960437.1|DBIA
OG0008641	LOC6612818|XP_032579158.1|DSEC	LOC108025189|XP_016950987.1|DBIA
OG0008642	LOC6616794|XP_032578182.1|DSEC	LOC108024501|XP_016949937.1|DBIA
OG0008643	LOC6619545|XP_002043760.1|DSEC	LOC108036892|XP_016968758.1|DBIA
OG0008644	LOC6612900|XP_032578537.1|DSEC	LOC108025133|XP_016950894.1|DBIA
OG0008645	LOC6614389|XP_002038826.1|DSEC	LOC108033691|XP_016963677.1|DBIA
OG0008646	LOC6614480|XP_002038913.1|DSEC	LOC108033346|XP_016963144.1|DBIA
OG0008647	LOC6613272|XP_002037749.1|DSEC	LOC108029265|XP_016956953.1|DBIA
OG0008648	LOC6614390|XP_002038827.1|DSEC	LOC108033686|XP_016963647.1|DBIA
OG0008649	LOC6615686|XP_002040057.1|DSEC	LOC108022344|XP_016946696.1|DBIA
OG0008650	LOC6606215|XP_002031023.1|DSEC	LOC108026046|XP_016952230.1|DBIA
OG0008651	LOC6609141|XP_002033843.2|DSEC	LOC108023128|XP_016947887.1|DBIA
OG0008652	LOC6609780|XP_002034434.1|DSEC	LOC108030450|XP_016958831.1|DBIA
OG0008653	LOC6609406|XP_002034091.2|DSEC	LOC108022372|XP_016946742.1|DBIA
OG0008654	LOC6615795|XP_002040165.1|DSEC	LOC108026895|XP_016953593.1|DBIA
OG0008655	LOC6608182|XP_002032927.1|DSEC	LOC108029364|XP_016957081.1|DBIA
OG0008656	LOC6612402|XP_002036910.1|DSEC	LOC108024081|XP_016949345.1|DBIA
OG0008657	LOC6619573|XP_002043788.1|DSEC	LOC108025822|XP_016951966.1|DBIA
OG0008658	LOC6612213|XP_032582407.1|DSEC	LOC108023332|XP_016948143.1|DBIA
OG0008659	LOC6605327|XP_032574381.1|DSEC	LOC108022113|XP_016946444.1|DBIA, LOC108030539|XP_016958920.1|DBIA
OG0008660	LOC6606126|XP_032574512.1|DSEC	LOC108027971|XP_016955085.1|DBIA
OG0008661	LOC6610218|XP_002034825.1|DSEC	LOC108028241|XP_016955399.1|DBIA
OG0008662	LOC6616615|XP_032574544.1|DSEC	LOC108031528|XP_016960551.1|DBIA
OG0008663	LOC6619388|XP_002043604.1|DSEC	LOC108030908|XP_016959581.1|DBIA
OG0008664	LOC6610308|XP_032574675.1|DSEC	LOC108030108|XP_016958291.1|DBIA
OG0008665	LOC6611260|XP_002035815.2|DSEC	LOC108032795|XP_016962290.1|DBIA
OG0008666	LOC6616503|XP_032575228.1|DSEC	LOC108030758|XP_016959298.1|DBIA
OG0008667	LOC6605381|XP_002030214.2|DSEC	LOC108035466|XP_016966603.1|DBIA
OG0008668	LOC6610324|XP_002034911.1|DSEC	LOC108028406|XP_016955714.1|DBIA
OG0008669	LOC6613643|XP_002038113.1|DSEC	LOC108032410|XP_016961719.1|DBIA
OG0008670	LOC6606422|XP_002031226.1|DSEC	LOC108031876|XP_016961129.1|DBIA
OG0008672	LOC6614443|XP_002038876.1|DSEC	LOC108033827|XP_016963946.1|DBIA
OG0008673	LOC6611646|XP_002036182.1|DSEC	LOC108036075|XP_016967511.1|DBIA
OG0008675	LOC6605729|XP_032573808.1|DSEC	LOC108035112|XP_016966031.1|DBIA
OG0008675	LOC6605730|XP_002030546.1|DSEC	LOC108035109|XP_016966028.1|DBIA
OG0008677	LOC6607492|XP_032578935.1|DSEC	LOC108031973|XP_016961256.1|DBIA
OG0008679	LOC6617493|XP_002041810.1|DSEC	LOC108027612|XP_016954622.1|DBIA
OG0008680	LOC6612583|XP_002037088.1|DSEC	LOC108025619|XP_016951643.1|DBIA
OG0008681	LOC6618678|XP_002042937.2|DSEC	LOC108033145|XP_016962858.1|DBIA
OG0008682	LOC6614907|XP_002039324.1|DSEC	LOC108035777|XP_016966977.1|DBIA
OG0008683	LOC6616035|XP_032581937.1|DSEC	LOC108023655|XP_016948764.1|DBIA
OG0008684	LOC6618520|XP_002042780.1|DSEC	LOC108023907|XP_016949080.1|DBIA
OG0008685	LOC6615430|XP_002039812.1|DSEC	LOC108022560|XP_016947045.1|DBIA
OG0008686	LOC6607529|XP_032579384.1|DSEC	LOC108031906|XP_016961163.1|DBIA
OG0008687	LOC6615836|XP_032572497.1|DSEC	LOC108026837|XP_016953501.1|DBIA
OG0008688	LOC6616118|XP_032581981.1|DSEC	LOC108023298|XP_016948088.1|DBIA
OG0008689	LOC6607067|XP_032576919.1|DSEC	LOC108031623|XP_016960718.1|DBIA
OG0008691	LOC6610957|XP_002035514.2|DSEC	LOC108028308|XP_016955520.1|DBIA
OG0008692	LOC6620175|XP_002044386.1|DSEC	LOC108023901|XP_016949076.1|DBIA
OG0008694	LOC6614894|XP_002039311.1|DSEC	LOC108035808|XP_016967043.1|DBIA
OG0008695	LOC6619177|XP_002043403.1|DSEC	LOC108029431|XP_016957165.1|DBIA
OG0008696	LOC6616941|XP_032577300.1|DSEC	LOC108026137|XP_016952348.1|DBIA
OG0008697	LOC6610731|XP_032573803.1|DSEC	LOC108034390|XP_016964761.1|DBIA
OG0008698	LOC6617652|XP_002041965.1|DSEC	LOC108032475|XP_016961790.1|DBIA
OG0008699	LOC6616479|XP_032575950.1|DSEC	LOC108030846|XP_016959472.1|DBIA
OG0008700	LOC6620391|XP_002044599.2|DSEC	LOC108031545|XP_016960570.1|DBIA
OG0008701	LOC6615492|XP_032570352.1|DSEC	LOC108036428|XP_016968046.1|DBIA
OG0008702	LOC6606735|XP_002031532.1|DSEC	LOC108031130|XP_016959833.1|DBIA
OG0008703	LOC6605988|XP_002030800.1|DSEC	LOC108034676|XP_016965107.1|DBIA
OG0008704	LOC6613254|XP_002037731.2|DSEC	LOC108032818|XP_016962321.1|DBIA
OG0008705	LOC6611489|XP_032569993.1|DSEC	LOC108034108|XP_016964374.1|DBIA
OG0008706	LOC6619519|XP_002043734.1|DSEC	LOC108023856|XP_016948992.1|DBIA
OG0008707	LOC6620022|XP_032581967.1|DSEC	LOC108025675|XP_016951701.1|DBIA
OG0008708	LOC6615057|XP_002039474.1|DSEC	LOC108023979|XP_016949196.1|DBIA
OG0008709	LOC6617169|XP_002041496.1|DSEC	LOC108024592|XP_016950088.1|DBIA
OG0008710	LOC6606556|XP_002031357.1|DSEC	LOC108025065|XP_016950815.1|DBIA
OG0008711	LOC6620068|XP_032578060.1|DSEC	LOC108027272|XP_016954136.1|DBIA
OG0008712	LOC6609353|XP_002034042.2|DSEC	LOC108029944|XP_016957935.1|DBIA
OG0008714	LOC6613056|XP_002037539.1|DSEC	LOC108036123|XP_016967597.1|DBIA
OG0008715	LOC6607226|XP_002032010.1|DSEC	LOC108031797|XP_016961004.1|DBIA
OG0008716	LOC6607759|XP_002032522.2|DSEC	LOC108026022|XP_016952203.1|DBIA
OG0008717	LOC6604786|XP_002029637.1|DSEC	LOC108034969|XP_016965770.1|DBIA
OG0008718	LOC6609693|XP_002034351.1|DSEC	LOC108022643|XP_016947187.1|DBIA
OG0008719	LOC6619513|XP_032578730.1|DSEC	LOC108023865|XP_016949015.1|DBIA
OG0008721	LOC6618667|XP_002042926.2|DSEC	LOC108035933|XP_016967253.1|DBIA
OG0008722	LOC6607196|XP_002031980.1|DSEC	LOC108031428|XP_016960320.1|DBIA
OG0008723	LOC6604819|XP_002029664.1|DSEC	LOC108035307|XP_016966366.1|DBIA
OG0008724	LOC6611884|XP_032576391.1|DSEC	LOC108033863|XP_016963995.1|DBIA
OG0008725	LOC6610118|XP_002034727.1|DSEC	LOC108022397|XP_016946771.1|DBIA
OG0008726	LOC6608932|XP_002033646.2|DSEC	LOC108030283|XP_016958601.1|DBIA
OG0008727	LOC6606597|XP_002031398.1|DSEC	LOC108023388|XP_016948289.1|DBIA, LOC108027570|XP_016954554.1|DBIA
OG0008728	LOC6616856|XP_002041192.2|DSEC	LOC108023363|XP_016948246.1|DBIA
OG0008729	LOC6614846|XP_032581983.1|DSEC	LOC108033227|XP_016962980.1|DBIA
OG0008730	LOC6618109|XP_002042407.1|DSEC	LOC108023674|XP_016948784.1|DBIA
OG0008731	LOC6606397|XP_032579141.1|DSEC	LOC108024522|XP_016949966.1|DBIA
OG0008732	LOC6617804|XP_002042116.1|DSEC	LOC108036778|XP_016968607.1|DBIA
OG0008734	LOC6613818|XP_002038287.1|DSEC	LOC108024989|XP_016950733.1|DBIA
OG0008735	LOC6610081|XP_002034697.1|DSEC	LOC108029421|XP_016957153.1|DBIA
OG0008736	LOC6608641|XP_002033375.1|DSEC	LOC108022586|XP_016947102.1|DBIA
OG0008737	LOC6607194|XP_002031978.1|DSEC	LOC108031859|XP_016961102.1|DBIA
OG0008738	LOC6613623|XP_032575260.1|DSEC	LOC108036141|XP_016967653.1|DBIA
OG0008739	LOC6616329|XP_002040689.1|DSEC	LOC108028690|XP_016956123.1|DBIA
OG0008740	LOC6621154|XP_032571411.1|DSEC	LOC108036433|XP_016968062.1|DBIA
