Orthogroup	DSEC.longest_only	DSUP.longest_only
OG0007659	LOC6608407|XP_002033141.1|DSEC	LOC119550496|XP_037715115.1|DSUP
OG0007660	LOC6606870|XP_002031664.2|DSEC	LOC119554747|XP_037721704.1|DSUP
OG0007661	LOC116800561|XP_032572061.1|DSEC	LOC119549999|XP_037714340.1|DSUP
OG0007661	LOC116800559|XP_032572058.1|DSEC	LOC119551908|XP_037717450.1|DSUP
OG0007662	LOC116800458|XP_032571452.1|DSEC	LOC119550777|XP_037715635.1|DSUP
OG0007662	LOC6609454|XP_002034139.2|DSEC	LOC119550429|XP_037715024.1|DSUP
OG0007663	LOC6610082|XP_002034698.1|DSEC	LOC119551819|XP_037717308.1|DSUP
OG0007663	LOC6610083|XP_002034699.2|DSEC	LOC119551022|XP_037716005.1|DSUP
OG0007664	LOC6606440|XP_032577729.1|DSEC	LOC119560175|XP_037729463.1|DSUP
OG0007665	LOC6616230|XP_032580439.1|DSEC	LOC119556012|XP_037723708.1|DSUP
OG0007666	LOC6612588|XP_032580409.1|DSEC	LOC119557191|XP_037725768.1|DSUP
OG0007667	LOC6620333|XP_032581605.1|DSEC	LOC119556500|XP_037724687.1|DSUP
OG0007668	LOC6611674|XP_002036209.1|DSEC	LOC119546954|XP_037709523.1|DSUP
OG0007669	LOC6620094|XP_032580442.1|DSEC	LOC119558210|XP_037727437.1|DSUP
OG0007670	LOC6620093|XP_032580441.1|DSEC	LOC119558209|XP_037727435.1|DSUP
OG0007671	LOC6619842|XP_002044055.1|DSEC	LOC119558103|XP_037727244.1|DSUP
OG0007672	LOC6615989|XP_002040356.1|DSEC	LOC119557229|XP_037725840.1|DSUP
OG0007673	LOC6617137|XP_002041464.1|DSEC	LOC119562997|XP_037732106.1|DSUP
OG0007674	LOC6618436|XP_002042706.1|DSEC	LOC119558200|XP_037727416.1|DSUP
OG0007675	LOC6618453|XP_002042723.2|DSEC	LOC119558407|XP_037727867.1|DSUP
OG0007676	LOC6614856|XP_002039274.1|DSEC	LOC119556194|XP_037724069.1|DSUP
OG0007677	LOC6612191|XP_032582464.1|DSEC	LOC119557856|XP_037726773.1|DSUP
OG0007678	LOC6617919|XP_032582160.1|DSEC	LOC119556673|XP_037724964.1|DSUP
OG0007679	LOC6617923|XP_032582152.1|DSEC	LOC119556304|XP_037724312.1|DSUP
OG0007680	LOC6613168|XP_002037649.1|DSEC	LOC119545941|XP_037707815.1|DSUP
OG0007681	LOC6620397|XP_002044605.1|DSEC	LOC119560482|XP_037729872.1|DSUP
OG0007682	LOC6620007|XP_002044219.2|DSEC	LOC119556637|XP_037724893.1|DSUP
OG0007683	LOC6615016|XP_002039433.1|DSEC	LOC119556107|XP_037723905.1|DSUP
OG0007684	LOC6618456|XP_002042726.1|DSEC	LOC119558408|XP_037727868.1|DSUP
OG0007685	LOC6619987|XP_032580715.1|DSEC	LOC119556294|XP_037724284.1|DSUP
OG0007686	LOC6617936|XP_032580334.1|DSEC	LOC119557313|XP_037725953.1|DSUP
OG0007687	LOC6612491|XP_002036999.2|DSEC	LOC119556391|XP_037724494.1|DSUP
OG0007688	LOC6607670|XP_002032435.1|DSEC	LOC119558766|XP_037727990.1|DSUP
OG0007689	LOC6615169|XP_032581288.1|DSEC	LOC119557935|XP_037726872.1|DSUP
OG0007690	LOC6618472|XP_032580285.1|DSEC	LOC119557640|XP_037726405.1|DSUP
OG0007691	LOC6618739|XP_002042997.1|DSEC	LOC119557694|XP_037726499.1|DSUP
OG0007692	LOC6618440|XP_032581131.1|DSEC	LOC119556452|XP_037724618.1|DSUP
OG0007693	LOC6614955|XP_002039372.1|DSEC	LOC119557333|XP_037725983.1|DSUP
OG0007694	LOC6605774|XP_002030589.1|DSEC	LOC119555079|XP_037722220.1|DSUP
OG0007695	LOC6612318|XP_032581295.1|DSEC	LOC119557854|XP_037726769.1|DSUP
OG0007696	LOC6618351|XP_002042622.2|DSEC	LOC119553356|XP_037719627.1|DSUP
OG0007697	LOC6610782|XP_032574608.1|DSEC	LOC119552763|XP_037718493.1|DSUP
OG0007698	LOC6618623|XP_032580817.1|DSEC	LOC119556881|XP_037725285.1|DSUP
OG0007699	LOC6620271|XP_002044446.1|DSEC	LOC119556732|XP_037725063.1|DSUP
OG0007700	LOC6616112|XP_032580379.1|DSEC	LOC119556287|XP_037724270.1|DSUP
OG0007701	LOC6612348|XP_032581221.1|DSEC	LOC119556636|XP_037724892.1|DSUP
OG0007702	LOC6615901|XP_032581348.1|DSEC	LOC119557731|XP_037726543.1|DSUP
OG0007703	LOC6612497|XP_002037005.1|DSEC	LOC119556862|XP_037725262.1|DSUP
OG0007704	LOC6612942|XP_002037434.1|DSEC	LOC119556750|XP_037725103.1|DSUP
OG0007705	LOC6614905|XP_002039322.1|DSEC	LOC119557140|XP_037725650.1|DSUP
OG0007706	LOC6614887|XP_002039304.1|DSEC	LOC119557493|XP_037726192.1|DSUP
OG0007707	LOC6619554|XP_032582751.1|DSEC	LOC119558084|XP_037727194.1|DSUP
OG0007708	LOC6620492|XP_032582046.1|DSEC	LOC119556613|XP_037724856.1|DSUP
OG0007709	LOC6618675|XP_002042934.1|DSEC	LOC119557537|XP_037726237.1|DSUP
OG0007710	LOC6620306|XP_032581034.1|DSEC	LOC119556866|XP_037725266.1|DSUP
OG0007711	LOC6618006|XP_002042314.2|DSEC	LOC119556155|XP_037723985.1|DSUP
OG0007712	LOC6619599|XP_032581399.1|DSEC	LOC119557131|XP_037725643.1|DSUP
OG0007713	LOC6612435|XP_032580514.1|DSEC	LOC119555898|XP_037723492.1|DSUP
OG0007714	LOC6615189|XP_032582353.1|DSEC	LOC119558000|XP_037727030.1|DSUP
OG0007715	LOC6618469|XP_002042739.1|DSEC	LOC119557639|XP_037726403.1|DSUP
OG0007716	LOC6617579|XP_002041892.1|DSEC	LOC119555938|XP_037723572.1|DSUP
OG0007717	LOC6612951|XP_032576279.1|DSEC	LOC119547444|XP_037710236.1|DSUP
OG0007718	LOC6615237|XP_032581774.1|DSEC	LOC119557819|XP_037726687.1|DSUP
OG0007719	LOC6612389|XP_032581167.1|DSEC	LOC119556163|XP_037723996.1|DSUP
OG0007720	LOC6612387|XP_032579984.1|DSEC	LOC119556372|XP_037724465.1|DSUP
OG0007721	LOC6620642|XP_032581104.1|DSEC	LOC119556292|XP_037724277.1|DSUP
OG0007722	LOC6620639|XP_032581350.1|DSEC	LOC119557611|XP_037726346.1|DSUP
OG0007723	LOC6617500|XP_002041817.2|DSEC	LOC119557259|XP_037725872.1|DSUP
OG0007724	LOC6617268|XP_032574058.1|DSEC	LOC119546179|XP_037708230.1|DSUP
OG0007725	LOC6618430|XP_032581099.1|DSEC	LOC119556754|XP_037725104.1|DSUP
OG0007726	LOC6619911|XP_002044123.1|DSEC	LOC119556690|XP_037725013.1|DSUP
OG0007727	LOC6618673|XP_002042932.1|DSEC	LOC119556576|XP_037724803.1|DSUP
OG0007728	LOC6612336|XP_032582002.1|DSEC	LOC119556011|XP_037723707.1|DSUP
OG0007729	LOC6619901|XP_002044113.1|DSEC	LOC119557473|XP_037726169.1|DSUP
OG0007730	LOC6612335|XP_032581986.1|DSEC	LOC119557558|XP_037726271.1|DSUP
OG0007731	LOC6604962|XP_032573496.1|DSEC	LOC119553072|XP_037719126.1|DSUP
OG0007732	LOC6615140|XP_002039556.1|DSEC	LOC119556050|XP_037723773.1|DSUP
OG0007733	LOC6617973|XP_002042281.1|DSEC	LOC119557326|XP_037725976.1|DSUP
OG0007734	LOC6617970|XP_002042278.1|DSEC	LOC119558172|XP_037727366.1|DSUP
OG0007735	LOC6620256|XP_002044464.1|DSEC	LOC119557911|XP_037726846.1|DSUP
OG0007736	LOC6616012|XP_002040378.2|DSEC	LOC119556917|XP_037725331.1|DSUP
OG0007737	LOC6619237|XP_002043456.1|DSEC	LOC119555417|XP_037722710.1|DSUP
OG0007738	LOC6607537|XP_032576855.1|DSEC	LOC119551801|XP_037717283.1|DSUP
OG0007739	LOC6612575|XP_032581039.1|DSEC	LOC119557468|XP_037726162.1|DSUP
OG0007740	LOC6612259|XP_002036771.1|DSEC	LOC119557155|XP_037725680.1|DSUP
OG0007741	LOC6619915|XP_032582269.1|DSEC	LOC119557693|XP_037726494.1|DSUP
OG0007742	LOC6620230|XP_032581927.1|DSEC	LOC119556230|XP_037724179.1|DSUP
OG0007743	LOC6612710|XP_032577835.1|DSEC	LOC119563057|XP_037732199.1|DSUP
OG0007744	LOC116800220|XP_032569959.1|DSEC	LOC119548834|XP_037712381.1|DSUP
OG0007745	LOC6613746|XP_032578952.1|DSEC	LOC119563309|XP_037732574.1|DSUP
OG0007746	LOC6607303|XP_032579536.1|DSEC	LOC119560980|XP_037730683.1|DSUP
OG0007747	LOC6618070|XP_032581522.1|DSEC	LOC119557858|XP_037726779.1|DSUP
OG0007748	LOC6615146|XP_032581062.1|DSEC	LOC119556905|XP_037725318.1|DSUP
OG0007749	LOC6616107|XP_032582249.1|DSEC	LOC119558176|XP_037727370.1|DSUP
OG0007750	LOC6612921|XP_002037413.1|DSEC	LOC119563502|XP_037732871.1|DSUP
OG0007751	LOC6617273|XP_002041600.1|DSEC	LOC119547370|XP_037710118.1|DSUP
OG0007752	LOC6620336|XP_002044540.1|DSEC	LOC119556901|XP_037725315.1|DSUP
OG0007753	LOC6620458|XP_002044665.1|DSEC	LOC119558129|XP_037727288.1|DSUP
OG0007754	LOC6619868|XP_002044081.1|DSEC	LOC119557500|XP_037726200.1|DSUP
OG0007755	LOC6619865|XP_032580850.1|DSEC	LOC119556813|XP_037725194.1|DSUP
OG0007756	LOC6614803|XP_032581524.1|DSEC	LOC119557336|XP_037726000.1|DSUP
OG0007757	LOC6612380|XP_032580405.1|DSEC	LOC119556719|XP_037725044.1|DSUP
OG0007758	LOC6613630|XP_002038100.1|DSEC	LOC119546500|XP_037708742.1|DSUP
OG0007759	LOC6612862|XP_002037354.1|DSEC	LOC119562884|XP_037731928.1|DSUP
OG0007760	LOC6619932|XP_032581466.1|DSEC	LOC119556267|XP_037724245.1|DSUP
OG0007761	LOC6615223|XP_002039629.2|DSEC	LOC119558249|XP_037727503.1|DSUP
OG0007762	LOC6615224|XP_032582558.1|DSEC	LOC119558248|XP_037727501.1|DSUP
OG0007763	LOC6617277|XP_002041604.1|DSEC	LOC119546649|XP_037709024.1|DSUP
OG0007764	LOC6620266|XP_002044474.2|DSEC	LOC119557983|XP_037726998.1|DSUP
OG0007765	LOC6620267|XP_032580156.1|DSEC	LOC119557985|XP_037727002.1|DSUP
OG0007766	LOC6606538|XP_032576432.1|DSEC	LOC119559862|XP_037728900.1|DSUP
OG0007767	LOC6620110|XP_002044322.1|DSEC	LOC119562880|XP_037731926.1|DSUP
OG0007768	LOC6619936|XP_002044148.1|DSEC	LOC119557770|XP_037726596.1|DSUP
OG0007769	LOC6619973|XP_002044185.2|DSEC	LOC119556521|XP_037724725.1|DSUP
OG0007770	LOC6611619|XP_002036155.1|DSEC	LOC119546917|XP_037709474.1|DSUP
OG0007771	LOC6611322|XP_002035869.2|DSEC	LOC119548466|XP_037711661.1|DSUP
OG0007772	LOC6616043|XP_002040409.1|DSEC	LOC119556023|XP_037723731.1|DSUP
OG0007774	LOC6611172|XP_002035729.2|DSEC	LOC119553450|XP_037719779.1|DSUP
OG0007775	LOC6618519|XP_002042779.1|DSEC	LOC119556766|XP_037725120.1|DSUP
OG0007776	LOC6614849|XP_002039267.1|DSEC	LOC119557108|XP_037725615.1|DSUP
OG0007777	LOC6618451|XP_002042721.1|DSEC	LOC119556298|XP_037724300.1|DSUP
OG0007778	LOC6615117|XP_032581304.1|DSEC	LOC119557681|XP_037726481.1|DSUP
OG0007779	LOC6605942|XP_002030755.1|DSEC	LOC119552679|XP_037718326.1|DSUP
OG0007780	LOC6616196|XP_032581031.1|DSEC	LOC119557699|XP_037726501.1|DSUP
OG0007781	LOC6615228|XP_032580570.1|DSEC	LOC119556202|XP_037724084.1|DSUP
OG0007782	LOC6612543|XP_002037051.1|DSEC	LOC119557324|XP_037725973.1|DSUP
OG0007783	LOC6612294|XP_002036804.2|DSEC	LOC119556115|XP_037723914.1|DSUP
OG0007784	LOC6613817|XP_032576620.1|DSEC	LOC119560056|XP_037729290.1|DSUP
OG0007785	LOC6614783|XP_002039203.1|DSEC	LOC119556536|XP_037724744.1|DSUP
OG0007786	LOC6617279|XP_002041606.1|DSEC	LOC119547454|XP_037710245.1|DSUP
OG0007787	LOC6612784|XP_032578274.1|DSEC	LOC119561068|XP_037730843.1|DSUP
OG0007788	LOC6607427|XP_002032196.1|DSEC	LOC119560975|XP_037730676.1|DSUP
OG0007789	LOC6620081|XP_002044293.2|DSEC	LOC119551913|XP_037717459.1|DSUP
OG0007790	LOC6612650|XP_032576902.1|DSEC	LOC119546811|XP_037709325.1|DSUP
OG0007791	LOC6617154|XP_032577785.1|DSEC	LOC119550304|XP_037714835.1|DSUP
OG0007792	LOC6615103|XP_002039519.2|DSEC	LOC119557965|XP_037726938.1|DSUP
OG0007793	LOC116801768|XP_032579077.1|DSEC	LOC119560042|XP_037729276.1|DSUP
OG0007794	LOC6614990|XP_032581419.1|DSEC	LOC119555825|XP_037723372.1|DSUP
OG0007795	LOC6618943|XP_002043192.1|DSEC	LOC119557386|XP_037726059.1|DSUP
OG0007796	LOC6619676|XP_002043891.1|DSEC	LOC119546710|XP_037709127.1|DSUP
OG0007797	LOC6612834|XP_002037335.1|DSEC	LOC119562968|XP_037732071.1|DSUP
OG0007798	LOC6612833|XP_002037334.1|DSEC	LOC119550926|XP_037715875.1|DSUP
OG0007799	LOC6607441|XP_002032210.1|DSEC	LOC119563403|XP_037732696.1|DSUP
OG0007800	LOC6607400|XP_002032173.1|DSEC	LOC119560749|XP_037730294.1|DSUP
OG0007801	LOC6619648|XP_002043863.2|DSEC	LOC119563251|XP_037732492.1|DSUP
OG0007802	LOC6620886|XP_002045089.1|DSEC	LOC119562875|XP_037731918.1|DSUP
OG0007803	LOC6613725|XP_032578546.1|DSEC	LOC119560229|XP_037729519.1|DSUP
OG0007804	LOC6619861|XP_032581496.1|DSEC	LOC119558222|XP_037727468.1|DSUP
OG0007805	LOC6615226|XP_002039632.1|DSEC	LOC119557068|XP_037725549.1|DSUP
OG0007806	LOC6615227|XP_002039633.1|DSEC	LOC119557066|XP_037725548.1|DSUP
OG0007808	LOC6619657|XP_002043872.1|DSEC	LOC119545764|XP_037707538.1|DSUP
OG0007809	LOC6615093|XP_002039509.1|DSEC	LOC119556323|XP_037724339.1|DSUP
OG0007810	LOC6617863|XP_002042171.1|DSEC	LOC119548609|XP_037711897.1|DSUP
OG0007811	LOC6621674|XP_032576392.1|DSEC	LOC119557612|XP_037726350.1|DSUP
OG0007812	LOC6619851|XP_002044064.1|DSEC	LOC119556630|XP_037724883.1|DSUP
OG0007813	LOC6607829|XP_002032587.1|DSEC	LOC119563496|XP_037732863.1|DSUP
OG0007814	LOC6614784|XP_032582189.1|DSEC	LOC119557439|XP_037726129.1|DSUP
OG0007815	LOC6619766|XP_032581405.1|DSEC	LOC119557069|XP_037725550.1|DSUP
OG0007816	LOC6616300|XP_002040664.1|DSEC	LOC119555262|XP_037722494.1|DSUP
OG0007817	LOC6614034|XP_002038488.1|DSEC	LOC119560719|XP_037730261.1|DSUP
OG0007818	LOC6607688|XP_002032452.1|DSEC	LOC119560674|XP_037730178.1|DSUP
OG0007819	LOC6615056|XP_002039473.2|DSEC	LOC119558046|XP_037727122.1|DSUP
OG0007820	LOC6612978|XP_032577236.1|DSEC	LOC119554216|XP_037720958.1|DSUP
OG0007821	LOC6612824|XP_002037325.1|DSEC	LOC119562939|XP_037732023.1|DSUP
OG0007822	LOC6612825|XP_002037326.2|DSEC	LOC119562938|XP_037732022.1|DSUP
OG0007823	LOC6612827|XP_002037328.2|DSEC	LOC119559224|XP_037728226.1|DSUP
OG0007824	LOC6612692|XP_032576257.1|DSEC	LOC119545753|XP_037707519.1|DSUP
OG0007825	LOC6606584|XP_032578791.1|DSEC	LOC119563423|XP_037732725.1|DSUP
OG0007826	LOC6618780|XP_032577255.1|DSEC	LOC119545635|XP_037707278.1|DSUP
OG0007827	LOC6612246|XP_002036758.1|DSEC	LOC119557579|XP_037726307.1|DSUP
OG0007828	LOC6610912|XP_002035469.1|DSEC	LOC119554146|XP_037720850.1|DSUP
OG0007829	LOC6613828|XP_002038297.1|DSEC	LOC119560147|XP_037729429.1|DSUP
OG0007830	LOC6613761|XP_032578400.1|DSEC	LOC119563360|XP_037732639.1|DSUP
OG0007831	LOC6619953|XP_002044165.1|DSEC	LOC119556370|XP_037724463.1|DSUP
OG0007832	LOC6617516|XP_002041832.2|DSEC	LOC119557375|XP_037726047.1|DSUP
OG0007833	LOC6616083|XP_002040449.1|DSEC	LOC119557272|XP_037725887.1|DSUP
OG0007834	LOC6619638|XP_002043853.1|DSEC	LOC119551263|XP_037716453.1|DSUP
OG0007836	LOC6606479|XP_002031280.1|DSEC	LOC119560756|XP_037730303.1|DSUP
OG0007837	LOC6614083|XP_002038537.1|DSEC	LOC119560965|XP_037730646.1|DSUP
OG0007838	LOC6614074|XP_002038528.2|DSEC	LOC119560449|XP_037729825.1|DSUP
OG0007839	LOC6619767|XP_032580438.1|DSEC	LOC119556118|XP_037723926.1|DSUP
OG0007840	LOC6612782|XP_002037283.1|DSEC	LOC119563430|XP_037732744.1|DSUP
OG0007841	LOC6607344|XP_002032117.1|DSEC	LOC119560760|XP_037730309.1|DSUP
OG0007842	LOC6612668|XP_032579407.1|DSEC	LOC119548599|XP_037711895.1|DSUP
OG0007843	LOC6612669|XP_002037173.1|DSEC	LOC119553254|XP_037719473.1|DSUP
OG0007844	LOC6609754|XP_002034408.1|DSEC	LOC119550083|XP_037714483.1|DSUP
OG0007845	LOC6606534|XP_032577979.1|DSEC	LOC119560654|XP_037730147.1|DSUP
OG0007846	LOC6612383|XP_032579985.1|DSEC	LOC119556174|XP_037724023.1|DSUP
OG0007847	LOC6607678|XP_002032443.1|DSEC	LOC119562620|XP_037731782.1|DSUP
OG0007848	LOC6607686|XP_002032450.1|DSEC	LOC119561664|XP_037731136.1|DSUP
OG0007849	LOC6607050|XP_002031838.1|DSEC	LOC119560067|XP_037729302.1|DSUP
OG0007850	LOC6607049|XP_002031837.1|DSEC	LOC119560066|XP_037729301.1|DSUP
OG0007851	LOC6617147|XP_002041474.1|DSEC	LOC119552435|XP_037718006.1|DSUP
OG0007852	LOC6606684|XP_032577191.1|DSEC	LOC119560572|XP_037730018.1|DSUP
OG0007853	LOC6612604|XP_002037109.2|DSEC	LOC119557071|XP_037725555.1|DSUP
OG0007854	LOC6607698|XP_002032462.1|DSEC	LOC119556931|XP_037725354.1|DSUP
OG0007855	LOC6606994|XP_032578105.1|DSEC	LOC119560696|XP_037730206.1|DSUP
OG0007856	LOC6607687|XP_002032451.1|DSEC	LOC119561680|XP_037731137.1|DSUP
OG0007857	LOC6607615|XP_032577007.1|DSEC	LOC119551230|XP_037716400.1|DSUP
OG0007858	LOC6611641|XP_032580189.1|DSEC	LOC119546834|XP_037709355.1|DSUP
OG0007859	LOC6619778|XP_032581381.1|DSEC	LOC119556130|XP_037723947.1|DSUP
OG0007860	LOC6606917|XP_002031711.1|DSEC	LOC119549863|XP_037714090.1|DSUP
OG0007861	LOC6606921|XP_002031715.1|DSEC	LOC119563080|XP_037732233.1|DSUP
OG0007862	LOC116801782|XP_032579155.1|DSEC	LOC119562936|XP_037732019.1|DSUP
OG0007863	LOC6614446|XP_002038879.1|DSEC	LOC119546996|XP_037709589.1|DSUP
OG0007864	LOC6607289|XP_032577169.1|DSEC	LOC119560026|XP_037729248.1|DSUP
OG0007865	LOC6605351|XP_002030185.1|DSEC	LOC119554093|XP_037720770.1|DSUP
OG0007866	LOC6616778|XP_002041115.1|DSEC	LOC119554689|XP_037721621.1|DSUP
OG0007867	LOC6607451|XP_032578478.1|DSEC	LOC119559410|XP_037728428.1|DSUP
OG0007868	LOC6607843|XP_002032600.1|DSEC	LOC119563312|XP_037732573.1|DSUP
OG0007869	LOC6612311|XP_032580643.1|DSEC	LOC119557979|XP_037726988.1|DSUP
OG0007870	LOC6605215|XP_002030053.1|DSEC	LOC119552666|XP_037718302.1|DSUP
OG0007871	LOC6620363|XP_002044571.1|DSEC	LOC119558319|XP_037727659.1|DSUP
OG0007872	LOC6611118|XP_002035675.1|DSEC	LOC119554013|XP_037720654.1|DSUP
OG0007873	LOC116801064|XP_032574409.1|DSEC	LOC119553277|XP_037719498.1|DSUP
OG0007874	LOC6612419|XP_002036927.1|DSEC	LOC119557618|XP_037726354.1|DSUP
OG0007875	LOC6608541|XP_002033275.2|DSEC	LOC119549212|XP_037712993.1|DSUP
OG0007876	LOC6612315|XP_032581790.1|DSEC	LOC119557409|XP_037726085.1|DSUP
OG0007877	LOC6620360|XP_002044568.2|DSEC	LOC119558317|XP_037727656.1|DSUP
OG0007878	LOC6610107|XP_032571649.1|DSEC	LOC119551211|XP_037716374.1|DSUP
OG0007879	LOC6606105|XP_002030914.1|DSEC	LOC119552594|XP_037718176.1|DSUP
OG0007880	LOC6612540|XP_002037048.1|DSEC	LOC119557905|XP_037726839.1|DSUP
OG0007881	LOC6610685|XP_032575022.1|DSEC	LOC119553022|XP_037719006.1|DSUP
OG0007882	LOC6610679|XP_032576061.1|DSEC	LOC119553029|XP_037719020.1|DSUP
OG0007883	LOC6610680|XP_002035246.1|DSEC	LOC119553028|XP_037719012.1|DSUP
OG0007884	LOC6606037|XP_002030848.1|DSEC	LOC119553372|XP_037719651.1|DSUP
OG0007885	LOC6608542|XP_032570845.1|DSEC	LOC119549213|XP_037712999.1|DSUP
OG0007886	LOC6617867|XP_032579088.1|DSEC	LOC119548266|XP_037711338.1|DSUP
OG0007887	LOC6610678|XP_002035244.2|DSEC	LOC119553023|XP_037719008.1|DSUP
OG0007888	LOC6605224|XP_002030062.1|DSEC	LOC119554273|XP_037721053.1|DSUP
OG0007889	LOC6616447|XP_032574715.1|DSEC	LOC119554958|XP_037722010.1|DSUP
OG0007890	LOC6604831|XP_032574437.1|DSEC	LOC119554503|XP_037721365.1|DSUP
OG0007891	LOC6606244|XP_002031052.1|DSEC	LOC119561957|XP_037731295.1|DSUP
OG0007892	LOC6619126|XP_002043366.1|DSEC	LOC119562978|XP_037732084.1|DSUP
OG0007893	LOC6615726|XP_032571694.1|DSEC	LOC119549834|XP_037714041.1|DSUP
OG0007894	LOC6604988|XP_032575748.1|DSEC	LOC119552591|XP_037718152.1|DSUP
OG0007895	LOC6610140|XP_032575092.1|DSEC	LOC119555545|XP_037722906.1|DSUP
OG0007896	LOC6605178|XP_002030017.1|DSEC	LOC119554048|XP_037720715.1|DSUP
OG0007897	LOC6605436|XP_002030269.1|DSEC	LOC119554720|XP_037721662.1|DSUP
OG0007898	LOC6610472|XP_002035052.1|DSEC	LOC119553398|XP_037719690.1|DSUP
OG0007899	LOC6606118|XP_002030926.1|DSEC	LOC119552689|XP_037718342.1|DSUP
OG0007900	LOC116800491|XP_032571691.1|DSEC	LOC119549341|XP_037713254.1|DSUP
OG0007901	LOC6604931|XP_032573500.1|DSEC	LOC119555426|XP_037722720.1|DSUP
OG0007902	LOC6619585|XP_002043800.1|DSEC	LOC119557345|XP_037726010.1|DSUP
OG0007903	LOC6605876|XP_002030690.1|DSEC	LOC119554845|XP_037721849.1|DSUP
OG0007904	LOC6616361|XP_002040721.1|DSEC	LOC119552733|XP_037718419.1|DSUP
OG0007905	LOC6611599|XP_002036136.1|DSEC	LOC119547764|XP_037710700.1|DSUP
OG0007906	LOC6610877|XP_002035440.2|DSEC	LOC119554746|XP_037721698.1|DSUP
OG0007907	LOC6610859|XP_002035425.1|DSEC	LOC119555561|XP_037722935.1|DSUP
OG0007908	LOC6610858|XP_002035424.1|DSEC	LOC119555562|XP_037722936.1|DSUP
OG0007909	LOC6616080|XP_002040446.1|DSEC	LOC119555976|XP_037723631.1|DSUP
OG0007910	LOC6618381|XP_002042651.1|DSEC	LOC119554375|XP_037721182.1|DSUP
OG0007911	LOC6610675|XP_002035241.2|DSEC	LOC119554972|XP_037722028.1|DSUP
OG0007912	LOC6610399|XP_002034981.1|DSEC	LOC119554564|XP_037721463.1|DSUP
OG0007913	LOC6610674|XP_002035240.1|DSEC	LOC119554973|XP_037722029.1|DSUP
OG0007914	LOC6621954|XP_032576077.1|DSEC	LOC119555539|XP_037722899.1|DSUP
OG0007915	LOC6605987|XP_002030799.1|DSEC	LOC119552930|XP_037718801.1|DSUP
OG0007916	LOC6613539|XP_002038007.1|DSEC	LOC119548772|XP_037712245.1|DSUP
OG0007917	LOC6608347|XP_002033084.1|DSEC	LOC119550286|XP_037714804.1|DSUP
OG0007918	LOC6607921|XP_002032671.1|DSEC	LOC119549137|XP_037712836.1|DSUP
OG0007919	LOC6609289|XP_032572337.1|DSEC	LOC119551075|XP_037716132.1|DSUP
OG0007920	LOC6615402|XP_032570491.1|DSEC	LOC119550653|XP_037715422.1|DSUP
OG0007921	LOC6608663|XP_032571103.1|DSEC	LOC119550504|XP_037715136.1|DSUP
OG0007922	LOC6606729|XP_032578392.1|DSEC	LOC119557038|XP_037725513.1|DSUP
OG0007923	LOC6617611|XP_032580102.1|DSEC	LOC119558305|XP_037727634.1|DSUP
OG0007924	LOC6608885|XP_002033599.1|DSEC	LOC119550988|XP_037715952.1|DSUP
OG0007925	LOC6618917|XP_002043165.1|DSEC	LOC119551454|XP_037716729.1|DSUP
OG0007926	LOC6609354|XP_002034043.1|DSEC	LOC119549156|XP_037712870.1|DSUP
OG0007927	LOC6611433|XP_032572616.1|DSEC	LOC119546633|XP_037709003.1|DSUP
OG0007928	LOC6611738|XP_032583543.1|DSEC	LOC119548791|XP_037712295.1|DSUP
OG0007929	LOC6611456|XP_032580062.1|DSEC	LOC119547317|XP_037710043.1|DSUP
OG0007930	LOC6618933|XP_032572240.1|DSEC	LOC119551448|XP_037716719.1|DSUP
OG0007932	LOC116802232|XP_032581929.1|DSEC	LOC119556231|XP_037724182.1|DSUP
OG0007933	LOC6616842|XP_002041178.1|DSEC	LOC119556316|XP_037724333.1|DSUP
OG0007934	LOC6613834|XP_032577546.1|DSEC	LOC119560126|XP_037729405.1|DSUP
OG0007935	LOC6617812|XP_002042124.1|DSEC	LOC119545994|XP_037707915.1|DSUP
OG0007936	LOC6611992|XP_002036509.1|DSEC	LOC119546217|XP_037708285.1|DSUP
OG0007937	LOC6611581|XP_002036119.1|DSEC	LOC119547294|XP_037710010.1|DSUP
OG0007938	LOC6612057|XP_032574539.1|DSEC	LOC119546667|XP_037709053.1|DSUP
OG0007939	LOC6613296|XP_032574937.1|DSEC	LOC119547264|XP_037709973.1|DSUP
OG0007940	LOC6613298|XP_032570060.1|DSEC	LOC119548335|XP_037711453.1|DSUP
OG0007942	LOC6619993|XP_002044205.1|DSEC	LOC119556812|XP_037725193.1|DSUP
OG0007943	LOC6617847|XP_032570955.1|DSEC	LOC119546168|XP_037708216.1|DSUP
OG0007944	LOC6610401|XP_002034983.1|DSEC	LOC119553558|XP_037719930.1|DSUP
OG0007945	LOC6612019|XP_002036536.1|DSEC	LOC119547096|XP_037709727.1|DSUP
OG0007946	LOC6615799|XP_002040169.1|DSEC	LOC119549486|XP_037713517.1|DSUP
OG0007947	LOC6617840|XP_002042148.1|DSEC	LOC119548153|XP_037711181.1|DSUP
OG0007948	LOC6611388|XP_032573894.1|DSEC	LOC119546469|XP_037708678.1|DSUP
OG0007949	LOC6618967|XP_032580262.1|DSEC	LOC119556935|XP_037725355.1|DSUP
OG0007950	LOC6618206|XP_002042481.1|DSEC	LOC119547382|XP_037710145.1|DSUP
OG0007951	LOC6613433|XP_032583187.1|DSEC	LOC119547329|XP_037710063.1|DSUP
