Orthogroup	DSEC.longest_only	DPSE.longest_only
OG0008855	LOC6617557|XP_002041870.1|DSEC	LOC4815381|XP_001354861.3|DPSE
OG0008856	LOC6620287|XP_002044495.1|DSEC	LOC4811778|XP_001352348.2|DPSE
OG0008857	LOC6611140|XP_032575862.1|DSEC	LOC4812836|XP_001353234.2|DPSE
OG0008858	LOC6616699|XP_002041054.1|DSEC	LOC6897581|XP_002137726.2|DPSE
OG0008859	LOC6605111|XP_002029952.1|DSEC	LOC4813732|XP_001353870.1|DPSE
OG0008860	LOC6612807|XP_002037308.1|DSEC	LOC4800246|XP_001357637.1|DPSE
OG0008861	LOC6608243|XP_002032987.1|DSEC	LOC4805082|XP_001361544.1|DPSE
OG0008862	LOC6616800|XP_032577118.1|DSEC	LOC4802099|XP_033232839.1|DPSE
OG0008863	LOC6613662|XP_032582957.1|DSEC	LOC6902678|XP_002133194.2|DPSE
OG0008864	LOC6615453|XP_002039833.1|DSEC	LOC4805252|XP_001361684.5|DPSE
OG0008865	LOC6617700|XP_032569692.1|DSEC	LOC4817759|XP_001357155.2|DPSE
OG0008866	LOC6617201|XP_032576520.1|DSEC	LOC4817719|XP_033236403.1|DPSE
OG0008867	LOC6620170|XP_032582557.1|DSEC	LOC6901387|XP_015041657.2|DPSE
OG0008868	LOC6608279|XP_002033023.1|DSEC	LOC4804569|XP_001361110.3|DPSE
OG0008869	LOC6616607|XP_002040964.1|DSEC	LOC4813750|XP_001353377.2|DPSE
OG0008870	LOC6618387|XP_002042657.1|DSEC	LOC4812544|XP_001352927.3|DPSE
OG0008871	LOC6605594|XP_002030413.1|DSEC	LOC4812503|XP_001352904.3|DPSE
OG0008872	LOC6611503|XP_032572886.1|DSEC	LOC4817742|XP_001357142.3|DPSE
OG0008873	LOC6611452|XP_002035994.1|DSEC	LOC117183404|XP_033233165.1|DPSE, LOC4816209|XP_001355764.2|DPSE
OG0008874	LOC6609405|XP_032571941.1|DSEC	LOC4804161|XP_001360766.3|DPSE
OG0008875	LOC6608888|XP_032572293.1|DSEC	LOC4804762|XP_033233998.1|DPSE
OG0008876	LOC6619468|XP_032579743.1|DSEC	LOC4811845|XP_001382226.1|DPSE
OG0008877	LOC6605482|XP_002030315.1|DSEC	LOC4813791|XP_001353416.3|DPSE
OG0008878	LOC6611693|XP_002036227.1|DSEC	LOC4818066|XP_001357422.3|DPSE
OG0008879	LOC6609497|XP_002034182.1|DSEC	LOC4804768|XP_015040190.2|DPSE
OG0008880	LOC6606366|XP_002031171.1|DSEC	LOC6902032|XP_002133566.1|DPSE
OG0008881	LOC6618820|XP_002043069.1|DSEC	LOC4805593|XP_001361973.1|DPSE
OG0008882	LOC6611851|XP_002036373.2|DSEC	LOC4817100|XP_001356354.4|DPSE
OG0008883	LOC6607102|XP_002031890.1|DSEC	LOC4802533|XP_001359434.3|DPSE
OG0008884	LOC6616952|XP_002041280.1|DSEC	LOC6897703|XP_033241887.1|DPSE
OG0008885	LOC6614671|XP_002039098.1|DSEC	LOC4816758|XP_001356275.3|DPSE
OG0008886	LOC6609469|XP_032571706.1|DSEC	LOC4805692|XP_001362051.4|DPSE
OG0008887	LOC6610101|XP_032570028.1|DSEC	LOC4804431|XP_001360996.2|DPSE
OG0008888	LOC6605186|XP_002030025.1|DSEC	LOC4812883|XP_001353644.3|DPSE
OG0008889	LOC6615479|XP_002039859.1|DSEC	LOC4805711|XP_001362065.2|DPSE
OG0008890	LOC6606338|XP_002031143.1|DSEC	LOC4802855|XP_001359690.3|DPSE, LOC6897825|XP_002137930.3|DPSE
OG0008891	LOC6610780|XP_032575701.1|DSEC	LOC4812335|XP_033240988.1|DPSE
OG0008892	LOC6613034|XP_032572041.1|DSEC	LOC6898452|XP_002138495.2|DPSE
OG0008893	LOC6610856|XP_002035422.1|DSEC	LOC4814161|XP_001354277.1|DPSE
OG0008894	LOC6607445|XP_002032214.1|DSEC	LOC4800620|XP_001357862.3|DPSE
OG0008895	LOC6607066|XP_002031854.1|DSEC	LOC4802804|XP_001359649.2|DPSE
OG0008896	LOC6605828|XP_002030643.1|DSEC	LOC4813502|XP_001353422.3|DPSE
OG0008897	LOC6616621|XP_002040979.1|DSEC	LOC4802853|XP_033237150.1|DPSE
OG0008898	LOC6608962|XP_032571603.1|DSEC	LOC4804165|XP_033234804.1|DPSE
OG0008899	LOC6614611|XP_032583095.1|DSEC	LOC4816953|XP_001356891.3|DPSE
OG0008900	LOC6614564|XP_002038992.2|DSEC	LOC4816983|XP_001356590.3|DPSE
OG0008901	LOC6611089|XP_032574296.1|DSEC	LOC4813473|XP_033239047.1|DPSE
OG0008902	LOC6619446|XP_032579808.1|DSEC	LOC4811658|XP_033237051.1|DPSE
OG0008903	LOC6617309|XP_002041636.1|DSEC	LOC4817431|XP_015036133.2|DPSE
OG0008904	LOC6609727|XP_002034384.2|DSEC	LOC6898370|XP_015039611.2|DPSE
OG0008905	LOC6619464|XP_032579715.1|DSEC	LOC4811774|XP_033237093.1|DPSE
OG0008906	LOC6605142|XP_032574682.1|DSEC	LOC4813231|XP_001353766.4|DPSE
OG0008907	LOC6607748|XP_002032511.2|DSEC	LOC4802149|XP_001359126.3|DPSE
OG0008908	LOC6614221|XP_002038666.2|DSEC	LOC4802934|XP_033235390.1|DPSE
OG0008909	LOC6612603|XP_032577985.1|DSEC	LOC4800631|XP_033233176.1|DPSE
OG0008910	LOC6607136|XP_032578099.1|DSEC	LOC4800708|XP_001357933.5|DPSE
OG0008911	LOC6616796|XP_002041133.2|DSEC	LOC4801973|XP_003736635.2|DPSE
OG0008912	LOC6613796|XP_002038265.1|DSEC	LOC4802763|XP_033232427.1|DPSE
OG0008913	LOC6607438|XP_002032207.1|DSEC	LOC4801663|XP_001358715.1|DPSE
OG0008914	LOC6606409|XP_002031213.1|DSEC	LOC4801582|XP_001358652.2|DPSE
OG0008915	LOC6614159|XP_032578034.1|DSEC	LOC4802260|XP_002137679.2|DPSE
OG0008916	LOC6611561|XP_032579602.1|DSEC	LOC4816861|XP_015035843.2|DPSE
OG0008917	LOC6611586|XP_002036124.1|DSEC	LOC4817173|XP_033235289.1|DPSE
OG0008919	LOC6617259|XP_032574482.1|DSEC	LOC6902812|XP_002132549.2|DPSE
OG0008920	LOC116800903|XP_032573252.1|DSEC	LOC6900341|XP_002134738.2|DPSE
OG0008921	LOC6611717|XP_002036250.1|DSEC	LOC6903375|XP_002132257.2|DPSE
OG0008922	LOC6611692|XP_032575520.1|DSEC	LOC6903541|XP_033235585.1|DPSE
OG0008923	LOC116800530|XP_032571885.1|DSEC	LOC4804063|XP_001360684.3|DPSE
OG0008924	LOC6610109|XP_002034720.1|DSEC	LOC6898486|XP_015039942.1|DPSE
OG0008925	LOC6609791|XP_002034445.1|DSEC	LOC4804810|XP_001361312.2|DPSE
OG0008926	LOC6608307|XP_002033044.1|DSEC	LOC4805504|XP_001361897.3|DPSE
OG0008927	LOC6618826|XP_032571382.1|DSEC	LOC4805589|XP_033234359.1|DPSE
OG0008928	LOC6607937|XP_032571008.1|DSEC	LOC4803465|XP_001360183.1|DPSE
OG0008929	LOC6609864|XP_002034515.1|DSEC	LOC4803626|XP_001360314.1|DPSE
OG0008930	LOC6606442|XP_002031246.2|DSEC	LOC4801635|XP_001358691.3|DPSE
OG0008931	LOC6608431|XP_002033165.1|DSEC	LOC4804717|XP_001361235.2|DPSE
OG0008932	LOC6618878|XP_002043126.1|DSEC	LOC4804699|XP_001361218.2|DPSE
OG0008933	LOC6608619|XP_002033353.1|DSEC	LOC4804737|XP_001361250.2|DPSE
OG0008934	LOC6611154|XP_032574309.1|DSEC	LOC4813842|XP_001353241.3|DPSE
OG0008935	LOC6607956|XP_002032704.1|DSEC	LOC4803476|XP_001360194.3|DPSE
OG0008936	LOC6615424|XP_032571009.1|DSEC	LOC4803690|XP_001360367.3|DPSE
OG0008937	LOC6608578|XP_002033312.1|DSEC	LOC4804361|XP_001360935.3|DPSE
OG0008938	LOC6609017|XP_032572717.1|DSEC	LOC4804391|XP_033234755.1|DPSE
OG0008939	LOC6610024|XP_002034642.1|DSEC	LOC4804970|XP_001361446.3|DPSE
OG0008940	LOC6615478|XP_032571090.1|DSEC	LOC4805712|XP_015040836.2|DPSE
OG0008941	LOC6612489|XP_032580167.1|DSEC, LOC6612488|XP_032580166.1|DSEC	LOC6901802|XP_033240669.1|DPSE
OG0008942	LOC6619864|XP_002044077.1|DSEC	LOC4815293|XP_001354629.3|DPSE
OG0008943	LOC6618955|XP_002043200.1|DSEC	LOC4815201|XP_001354918.2|DPSE
OG0008944	LOC6619595|XP_032580220.1|DSEC	LOC4815970|XP_001355311.2|DPSE
OG0008945	LOC6612286|XP_002036796.2|DSEC	LOC6901124|XP_002134599.2|DPSE
OG0008946	LOC6617631|XP_002041944.1|DSEC	LOC6901321|XP_002134022.3|DPSE
OG0008947	LOC6615947|XP_002040314.1|DSEC	LOC6902096|XP_002133627.2|DPSE
OG0008948	LOC6616154|XP_002040519.1|DSEC	LOC6901118|XP_002134593.2|DPSE
OG0008949	LOC116801212|XP_032575259.1|DSEC	LOC6900948|XP_002134649.3|DPSE
OG0008950	LOC6616190|XP_002040555.1|DSEC	LOC4815288|XP_001354645.2|DPSE
OG0008951	LOC6605971|XP_002030783.1|DSEC	LOC4812138|XP_001352587.2|DPSE
OG0008952	LOC6618073|XP_002042371.1|DSEC	LOC4815216|XP_001354616.3|DPSE
OG0008953	LOC6616599|XP_032573973.1|DSEC	LOC4813775|XP_001353383.4|DPSE
OG0008955	LOC6611093|XP_002035650.1|DSEC	LOC4813436|XP_001353343.1|DPSE
OG0008956	LOC6608065|XP_002032813.1|DSEC	LOC6900124|XP_002135475.2|DPSE
OG0008957	LOC6605643|XP_032574803.1|DSEC	LOC26532882|XP_015042905.2|DPSE
OG0008958	LOC6616491|XP_002040851.2|DSEC	LOC4813454|XP_001353523.2|DPSE
OG0008959	LOC6616253|XP_002040617.1|DSEC	LOC4812807|XP_033238173.1|DPSE, LOC117185411|XP_033241555.1|DPSE
OG0008960	LOC6605359|XP_032576079.1|DSEC	LOC4813773|XP_001353272.4|DPSE
OG0008961	LOC6614483|XP_032583266.1|DSEC	LOC4817421|XP_001356565.4|DPSE, LOC6902908|XP_002132641.3|DPSE
OG0008962	LOC6620182|XP_002044393.1|DSEC	LOC4815264|XP_001354775.2|DPSE, LOC6896862|XP_002137053.2|DPSE
OG0008963	LOC6618059|XP_002042357.2|DSEC	LOC6901224|XP_002133925.2|DPSE, LOC117185184|XP_033241370.1|DPSE, LOC4814447|XP_001354611.3|DPSE
OG0008964	LOC6615985|XP_032582118.1|DSEC	LOC4815887|XP_001355442.2|DPSE
OG0008965	LOC116800187|XP_032572541.1|DSEC, LOC116802122|XP_032581235.1|DSEC, LOC6611905|XP_032581256.1|DSEC, LOC116800633|XP_032572508.1|DSEC, LOC6620825|XP_032572557.1|DSEC	LOC4817086|XP_001356316.4|DPSE
OG0008966	LOC6613650|XP_002038120.1|DSEC	LOC4816720|XP_001356180.2|DPSE
OG0008967	LOC6605394|XP_002030227.1|DSEC	LOC6900596|XP_002134969.2|DPSE
OG0008968	LOC6617379|XP_002041704.2|DSEC	LOC4817634|XP_001357029.2|DPSE
OG0008969	LOC6617374|XP_032583097.1|DSEC	LOC4817628|XP_001357024.4|DPSE
OG0008970	LOC6617373|XP_002041698.1|DSEC	LOC4817630|XP_001357026.1|DPSE, LOC6903193|XP_002132892.1|DPSE
OG0008971	LOC6604843|XP_002029688.1|DSEC	LOC6902494|XP_002133039.2|DPSE, LOC4814110|XP_001354200.2|DPSE
OG0008972	LOC6611068|XP_002035625.1|DSEC	LOC4812166|XP_001352838.2|DPSE
OG0008973	LOC6605763|XP_002030578.1|DSEC	LOC4813601|XP_001353162.2|DPSE
OG0008974	LOC6612776|XP_002037277.2|DSEC	LOC4800280|XP_001357615.3|DPSE
OG0008975	LOC6608355|XP_002033092.1|DSEC, LOC6608356|XP_002033093.1|DSEC	LOC6898478|XP_002138520.1|DPSE
OG0008977	LOC6617826|XP_002042136.1|DSEC	LOC6902336|XP_033235688.1|DPSE, LOC6902638|XP_002133158.2|DPSE
OG0008978	LOC6619132|XP_002043372.1|DSEC	LOC4804842|XP_001361338.3|DPSE
OG0008979	LOC6617890|XP_002042198.1|DSEC	LOC6903428|XP_002132307.3|DPSE, LOC6903436|XP_002132315.3|DPSE
OG0008983	LOC6615829|XP_002040199.1|DSEC	LOC4804291|XP_001360871.4|DPSE
OG0008985	LOC6605949|XP_002030761.1|DSEC	LOC4812151|XP_001352570.2|DPSE
OG0008986	LOC6614107|XP_002038561.1|DSEC	LOC4802298|XP_001359242.6|DPSE
OG0008987	LOC6613439|XP_002037913.1|DSEC	LOC4816356|XP_001355963.3|DPSE
OG0008988	LOC6606456|XP_032577594.1|DSEC	LOC4801648|XP_001358701.3|DPSE
OG0008989	LOC6616191|XP_032581801.1|DSEC	LOC6901255|XP_002133956.2|DPSE
OG0008990	LOC6605046|XP_002029888.1|DSEC	LOC4812309|XP_001352618.2|DPSE
OG0008992	LOC6606907|XP_032577850.1|DSEC	LOC4802104|XP_033232840.1|DPSE
OG0008993	LOC6605254|XP_002030092.1|DSEC	LOC4813278|XP_033238008.1|DPSE
OG0008994	LOC6611640|XP_002036176.1|DSEC	LOC4817291|XP_001356607.1|DPSE
OG0008995	LOC6618783|XP_002043034.2|DSEC	LOC4805625|XP_001361997.3|DPSE
OG0008996	LOC6619960|XP_002044172.2|DSEC	LOC4815802|XP_001355684.3|DPSE
OG0008997	LOC6615872|XP_032582594.1|DSEC	LOC4815294|XP_001354796.2|DPSE
OG0008999	LOC6614948|XP_002039365.1|DSEC	LOC4814702|XP_001355122.3|DPSE
OG0009000	LOC6612423|XP_002036931.1|DSEC	LOC6902043|XP_033240631.1|DPSE
OG0009001	LOC6614641|XP_002039068.2|DSEC	LOC4816661|XP_015036860.1|DPSE
OG0009002	LOC6619102|XP_032579301.1|DSEC	LOC13036292|XP_033232726.1|DPSE
OG0009003	LOC6605506|XP_002030339.1|DSEC	LOC6902048|XP_002133582.2|DPSE
OG0009004	LOC6608618|XP_002033352.1|DSEC	LOC4804735|XP_001361248.3|DPSE
OG0009005	LOC6617810|XP_002042122.1|DSEC	LOC4816489|XP_001355919.1|DPSE
OG0009006	LOC6619258|XP_032578039.1|DSEC	LOC4800252|XP_001357540.2|DPSE
OG0009007	LOC6604967|XP_032574690.1|DSEC	LOC4813988|XP_001354172.1|DPSE
OG0009008	LOC6619026|XP_002043271.1|DSEC	LOC4802902|XP_001359729.2|DPSE
OG0009009	LOC6610346|XP_002034932.1|DSEC	LOC4813065|XP_001353648.3|DPSE
OG0009010	LOC6604865|XP_002029710.1|DSEC	LOC4813936|XP_001354098.1|DPSE
OG0009011	LOC6610732|XP_002035298.1|DSEC	LOC4812650|XP_001353038.3|DPSE
OG0009012	LOC6615385|XP_002039767.1|DSEC	LOC4805282|XP_001361707.2|DPSE
OG0009013	LOC6612228|XP_032581525.1|DSEC	LOC6901848|XP_002133386.2|DPSE
OG0009014	LOC6605965|XP_002030777.1|DSEC	LOC4812157|XP_001352583.3|DPSE
OG0009015	LOC6611141|XP_002035698.2|DSEC	LOC117183170|XP_015042644.2|DPSE
OG0009016	LOC6604794|XP_002029645.1|DSEC	LOC4811857|XP_001352513.2|DPSE
OG0009017	LOC6613152|XP_032583323.1|DSEC	LOC6902662|XP_033236864.1|DPSE
OG0009018	LOC6619450|XP_002043665.2|DSEC	LOC6899894|XP_033237063.1|DPSE
OG0009019	LOC6619496|XP_032579814.1|DSEC	LOC4811780|XP_033237294.1|DPSE
OG0009020	LOC6606264|XP_032577496.1|DSEC	LOC6897048|XP_003736396.2|DPSE
OG0009021	LOC6613847|XP_002038316.2|DSEC	LOC4802312|XP_001359253.4|DPSE
OG0009022	LOC6606608|XP_002031409.1|DSEC	LOC4801422|XP_001358518.2|DPSE
OG0009023	LOC6617159|XP_002041486.1|DSEC	LOC4801248|XP_001358371.2|DPSE
OG0009024	LOC6607794|XP_002032552.1|DSEC	LOC4800436|XP_015038515.2|DPSE
OG0009025	LOC6606675|XP_002031475.2|DSEC, LOC116800177|XP_032577183.1|DSEC	LOC6896924|XP_002137109.3|DPSE
OG0009026	LOC6607720|XP_032576144.1|DSEC	LOC6897320|XP_033240222.1|DPSE
OG0009027	LOC116800347|XP_032570526.1|DSEC	LOC4803754|XP_003736954.3|DPSE
OG0009028	LOC6605034|XP_002029876.1|DSEC	LOC4812235|XP_001352609.1|DPSE
OG0009029	LOC6613559|XP_032571325.1|DSEC	LOC4817897|XP_001357202.1|DPSE
OG0009030	LOC6617342|XP_002041667.1|DSEC	LOC4817601|XP_001357003.3|DPSE
OG0009031	LOC6614225|XP_002038670.1|DSEC	LOC4802938|XP_001359753.1|DPSE
OG0009032	LOC6614224|XP_002038669.1|DSEC	LOC4802937|XP_001359752.2|DPSE
OG0009033	LOC6617803|XP_002042115.1|DSEC	LOC4816439|XP_001355913.3|DPSE
OG0009034	LOC6611374|XP_032582655.1|DSEC	LOC4816471|XP_001356012.3|DPSE
OG0009035	LOC6611859|XP_002036381.1|DSEC	LOC4817311|XP_001356349.3|DPSE
OG0009036	LOC6608402|XP_032571304.1|DSEC	LOC4805134|XP_001361588.5|DPSE
OG0009037	LOC6613235|XP_032583290.1|DSEC	LOC4817330|XP_001356767.4|DPSE
OG0009038	LOC6618740|XP_002042998.1|DSEC	LOC6897045|XP_002137230.2|DPSE
OG0009039	LOC6606184|XP_032579228.1|DSEC	LOC4802334|XP_001359272.3|DPSE
OG0009040	LOC6609190|XP_032570884.1|DSEC	LOC26534446|XP_033233693.1|DPSE
OG0009041	LOC6619110|XP_032579396.1|DSEC	LOC4801004|XP_001358178.3|DPSE
OG0009042	LOC6613398|XP_002037872.1|DSEC	LOC4817043|XP_001356726.1|DPSE
OG0009043	LOC6614720|XP_002039144.1|DSEC	LOC4816134|XP_001355819.3|DPSE
OG0009044	LOC6613436|XP_002037910.1|DSEC	LOC4816528|XP_001355961.1|DPSE
OG0009045	LOC6614119|XP_032577566.1|DSEC	LOC6897552|XP_033241178.1|DPSE
OG0009046	LOC6616525|XP_002040884.1|DSEC	LOC4811944|XP_015043947.2|DPSE
OG0009047	LOC6607924|XP_032570997.1|DSEC	LOC4803450|XP_015039082.1|DPSE
OG0009048	LOC6617873|XP_002042181.1|DSEC	LOC4817946|XP_001357322.2|DPSE
OG0009049	LOC6606173|XP_002030981.2|DSEC	LOC4802890|XP_001359718.1|DPSE
OG0009050	LOC6611216|XP_002035772.1|DSEC	LOC4816759|XP_001356232.2|DPSE
OG0009051	LOC6610044|XP_002034660.1|DSEC	LOC4804496|XP_001361052.2|DPSE
OG0009052	LOC6614304|XP_002038744.2|DSEC	LOC4802994|XP_001359802.3|DPSE
OG0009053	LOC6607731|XP_032577047.1|DSEC	LOC4802162|XP_015037646.2|DPSE
OG0009054	LOC6606742|XP_032577626.1|DSEC	LOC4802586|XP_001359479.3|DPSE
OG0009055	LOC6614649|XP_002039076.2|DSEC	LOC4811692|XP_001352274.3|DPSE
OG0009056	LOC6611474|XP_002036015.1|DSEC	LOC4816141|XP_001355780.3|DPSE
OG0009057	LOC6610157|XP_002034766.1|DSEC	LOC4812422|XP_033239540.1|DPSE
OG0009058	LOC6620116|XP_032579767.1|DSEC	LOC26533170|XP_033237178.1|DPSE
OG0009059	LOC6606096|XP_032574169.1|DSEC	LOC4813129|XP_015043169.2|DPSE
OG0009060	LOC6607089|XP_002031877.1|DSEC	LOC6897746|XP_002137851.3|DPSE
OG0009061	LOC6609402|XP_032571929.1|DSEC	LOC6898582|XP_015040075.2|DPSE
OG0009062	LOC6609432|XP_002034117.1|DSEC	LOC4803803|XP_001360461.3|DPSE
OG0009063	LOC6614554|XP_032574157.1|DSEC	LOC4817386|XP_015036011.1|DPSE
OG0009064	LOC6609233|XP_032572769.1|DSEC	LOC4804988|XP_001361460.2|DPSE
OG0009065	LOC6607573|XP_002032342.1|DSEC	LOC4800541|XP_002137001.3|DPSE
OG0009066	LOC6605089|XP_002029930.1|DSEC	LOC4812171|XP_001352602.3|DPSE
OG0009067	LOC6616548|XP_032574886.1|DSEC	LOC4812444|XP_015043809.2|DPSE
OG0009068	LOC6608024|XP_002032772.1|DSEC	LOC4804904|XP_001361389.2|DPSE
OG0009069	LOC6617707|XP_032583114.1|DSEC	LOC4817754|XP_033235973.1|DPSE
OG0009070	LOC6608410|XP_032571409.1|DSEC	LOC4804365|XP_033234426.1|DPSE
OG0009071	LOC6616938|XP_032577314.1|DSEC	LOC4802419|XP_003736732.2|DPSE
OG0009072	LOC6614290|XP_002038730.1|DSEC	LOC4802982|XP_001359791.3|DPSE
OG0009073	LOC6619015|XP_002043260.1|DSEC	LOC4803082|XP_015038273.2|DPSE
OG0009074	LOC6606806|XP_032576563.1|DSEC	LOC6899285|XP_002136240.2|DPSE
OG0009075	LOC6613873|XP_002038342.1|DSEC	LOC4802515|XP_001359423.3|DPSE
OG0009076	LOC6607191|XP_002031975.2|DSEC	LOC4803024|XP_001359826.5|DPSE
OG0009077	LOC6613851|XP_032576150.1|DSEC	LOC4802459|XP_001359376.4|DPSE
OG0009078	LOC6606850|XP_002031647.1|DSEC	LOC4803154|XP_001359944.5|DPSE
OG0009079	LOC6607773|XP_032579417.1|DSEC	LOC4802539|XP_001359440.5|DPSE
OG0009080	LOC6606192|XP_002031000.1|DSEC	LOC6897562|XP_002137707.1|DPSE
OG0009081	LOC6617006|XP_002041334.1|DSEC	LOC4802214|XP_001359182.2|DPSE
OG0009082	LOC6616923|XP_002041253.1|DSEC	LOC4802871|XP_001359702.3|DPSE
OG0009083	LOC6620240|XP_032581742.1|DSEC	LOC6901818|XP_002134486.3|DPSE
OG0009084	LOC6606924|XP_032579203.1|DSEC	LOC117183972|XP_033235619.1|DPSE, LOC4803223|XP_015038353.2|DPSE
OG0009085	LOC6606879|XP_002031673.1|DSEC	LOC4803137|XP_001359929.3|DPSE
OG0009086	LOC6613820|XP_032576944.1|DSEC	LOC6897776|XP_015038054.2|DPSE
OG0009087	LOC6618724|XP_032577316.1|DSEC	LOC4800688|XP_001357914.1|DPSE
OG0009088	LOC6612872|XP_032578043.1|DSEC	LOC4800373|XP_001357661.3|DPSE
OG0009089	LOC6620105|XP_002044317.2|DSEC	LOC6901905|XP_002133440.1|DPSE
OG0009090	LOC6612762|XP_002037265.1|DSEC	LOC4800242|XP_001357650.2|DPSE
OG0009091	LOC6613794|XP_002038263.2|DSEC	LOC4802765|XP_001359626.3|DPSE
OG0009092	LOC6614344|XP_002038783.1|DSEC	LOC4801353|XP_001358463.5|DPSE
OG0009093	LOC6606558|XP_002031359.1|DSEC	LOC6897163|XP_033232735.1|DPSE
OG0009094	LOC6612713|XP_032579269.1|DSEC	LOC4800493|XP_015038573.2|DPSE
OG0009095	LOC6612711|XP_032579271.1|DSEC	LOC4800491|XP_015038501.2|DPSE
OG0009096	LOC6617082|XP_032578225.1|DSEC	LOC4800751|XP_001357968.4|DPSE
OG0009097	LOC6617083|XP_032578224.1|DSEC	LOC4800750|XP_001357967.4|DPSE
OG0009098	LOC6617094|XP_032576386.1|DSEC	LOC4800743|XP_003736301.3|DPSE
OG0009099	LOC6612791|XP_002037292.2|DSEC	LOC4800265|XP_001357628.2|DPSE
OG0009100	LOC6611368|XP_002035913.1|DSEC	LOC4816511|XP_001356015.2|DPSE
OG0009101	LOC6617367|XP_002041692.1|DSEC	LOC4817624|XP_001357023.4|DPSE
OG0009102	LOC6613295|XP_032574923.1|DSEC	LOC4817303|XP_001356668.2|DPSE
OG0009103	LOC6613274|XP_032578207.1|DSEC	LOC4817374|XP_001356683.3|DPSE
OG0009104	LOC6613273|XP_002037750.1|DSEC	LOC6902962|XP_002132688.2|DPSE
OG0009105	LOC6617790|XP_002042102.1|DSEC	LOC4816566|XP_001355905.2|DPSE
OG0009106	LOC6617434|XP_002041757.2|DSEC	LOC4817533|XP_001356947.2|DPSE
OG0009107	LOC6611524|XP_002036065.1|DSEC	LOC4817928|XP_001357440.2|DPSE
OG0009108	LOC6606222|XP_002031030.1|DSEC	LOC4803314|XP_001360078.2|DPSE
OG0009109	LOC6617727|XP_002042039.1|DSEC	LOC4816863|XP_001356756.4|DPSE
OG0009110	LOC6617240|XP_002041567.1|DSEC	LOC4816805|XP_001356450.1|DPSE
OG0009111	LOC6610783|XP_032575070.1|DSEC	LOC6900043|XP_033238672.1|DPSE
OG0009112	LOC6617261|XP_002041588.1|DSEC	LOC4817379|XP_001356430.4|DPSE
OG0009113	LOC6612037|XP_002036554.1|DSEC	LOC4816741|XP_001356051.2|DPSE
OG0009114	LOC6617226|XP_002041553.1|DSEC	LOC4818113|XP_001357461.4|DPSE
OG0009115	LOC6613573|XP_032578994.1|DSEC	LOC6903330|XP_002132211.1|DPSE
OG0009116	LOC6613158|XP_002037639.2|DSEC	LOC6902661|XP_002133177.1|DPSE
OG0009117	LOC6613516|XP_032580577.1|DSEC	LOC4816474|XP_033236602.1|DPSE
OG0009118	LOC6615847|XP_002040217.1|DSEC	LOC4815080|XP_033239547.1|DPSE
OG0009119	LOC6611236|XP_002035792.1|DSEC	LOC4816588|XP_001356220.3|DPSE
OG0009120	LOC6605056|XP_032573858.1|DSEC	LOC4812741|XP_033237414.1|DPSE
OG0009121	LOC6609869|XP_002034520.1|DSEC	LOC4804055|XP_001360676.2|DPSE
OG0009122	LOC6615724|XP_002040095.1|DSEC	LOC4804471|XP_001361029.2|DPSE
OG0009123	LOC6610114|XP_002034723.1|DSEC	LOC4804420|XP_001360987.1|DPSE
OG0009124	LOC6611270|XP_002035825.1|DSEC	LOC4817930|XP_001357382.2|DPSE
OG0009125	LOC6607934|XP_002032684.1|DSEC	LOC6898098|XP_002138180.1|DPSE
OG0009126	LOC6609724|XP_002034381.1|DSEC	LOC4804111|XP_001360724.2|DPSE
OG0009127	LOC6618839|XP_002043088.1|DSEC	LOC4805447|XP_001361847.2|DPSE
OG0009128	LOC6607978|XP_002032726.1|DSEC	LOC4803488|XP_001360205.2|DPSE
OG0009129	LOC6608199|XP_002032944.1|DSEC	LOC4803369|XP_001360100.2|DPSE
OG0009130	LOC6608078|XP_032571623.1|DSEC	LOC4805004|XP_015040355.2|DPSE
OG0009131	LOC6608074|XP_002032822.1|DSEC	LOC4805008|XP_001361478.1|DPSE
OG0009132	LOC6618900|XP_002043148.1|DSEC	LOC4803547|XP_001360255.4|DPSE
OG0009133	LOC6608984|XP_002033698.1|DSEC	LOC4803344|XP_001360122.3|DPSE
OG0009134	LOC6609323|XP_002034012.1|DSEC	LOC4805727|XP_033233742.1|DPSE
OG0009135	LOC6608283|XP_032571567.1|DSEC	LOC6898524|XP_002138565.3|DPSE
OG0009136	LOC6608731|XP_002033454.1|DSEC	LOC4805422|XP_015040642.2|DPSE
OG0009137	LOC6608828|XP_002033542.1|DSEC	LOC26532645|XP_033234039.1|DPSE
OG0009138	LOC6608826|XP_002033540.1|DSEC	LOC4804271|XP_001360853.3|DPSE
OG0009139	LOC6618844|XP_002043093.1|DSEC	LOC4805443|XP_001361844.1|DPSE
OG0009140	LOC6608621|XP_002033355.1|DSEC	LOC4804734|XP_001361247.3|DPSE
OG0009141	LOC6607939|XP_002032689.1|DSEC	LOC6898100|XP_002138182.1|DPSE
OG0009142	LOC6621289|XP_002045466.1|DSEC	LOC4803480|XP_001360198.2|DPSE
OG0009143	LOC6615563|XP_002039937.2|DSEC	LOC4803827|XP_001360481.3|DPSE
OG0009144	LOC116800182|XP_032570051.1|DSEC	LOC26533240|XP_015039375.2|DPSE
OG0009145	LOC6615470|XP_002039850.1|DSEC	LOC4805270|XP_001361695.1|DPSE
