Orthogroup	DSEC.longest_only	DMEL.longest_only
OG0010868	LOC6610828|XP_002035394.1|DSEC	CG18808|NP_652668.1|DMEL
OG0010869	LOC116801132|XP_032574823.1|DSEC	CG42590|NP_001163376.1|DMEL
OG0010870	LOC116801250|XP_032575409.1|DSEC	CG42357|NP_001137870.1|DMEL
OG0010871	LOC116801238|XP_032575370.1|DSEC	CG42356|NP_001137871.1|DMEL
OG0010872	LOC116801018|XP_032574108.1|DSEC	CG33947|NP_001303412.1|DMEL
OG0010873	LOC6606034|XP_032574797.1|DSEC	CG11905|NP_648936.1|DMEL
OG0010874	LOC116801280|XP_032575732.1|DSEC	CG17177|NP_648715.1|DMEL
OG0010875	LOC6611151|XP_002035708.1|DSEC	CG33278|NP_996011.1|DMEL
OG0010876	LOC6606019|XP_002030830.1|DSEC	CG32161|NP_730205.1|DMEL
OG0010877	LOC6606117|XP_032575207.1|DSEC	CG34251|NP_001097634.1|DMEL
OG0010878	LOC6605686|XP_032575741.1|DSEC	CG13476|NP_996076.1|DMEL
OG0010879	LOC6605666|XP_002030484.1|DSEC	CG9592|NP_648706.2|DMEL
OG0010880	LOC6618297|XP_032575188.1|DSEC	CG7320|NP_649034.3|DMEL
OG0010881	LOC6608907|XP_032570633.1|DSEC	antr|NP_001246284.1|DMEL
OG0010882	LOC6609442|XP_002034127.1|DSEC	CG43187|NP_001246366.1|DMEL
OG0010883	LOC6618338|XP_002042610.1|DSEC	Dic4|NP_649054.1|DMEL
OG0010884	LOC116801128|XP_032574789.1|DSEC	CG43049|NP_001246829.1|DMEL
OG0010885	LOC6605565|XP_002030387.1|DSEC	SNCF|NP_648635.1|DMEL
OG0010886	LOC6605725|XP_002030541.1|DSEC	Rpn12R|NP_996086.1|DMEL
OG0010887	LOC116801080|XP_032574533.1|DSEC	CG3349|NP_648730.2|DMEL
OG0010888	LOC6608633|XP_002033367.1|DSEC	CG30033|NP_725023.1|DMEL
OG0010889	LOC6608765|XP_002033488.1|DSEC	CG13177|NP_001097281.1|DMEL
OG0010890	LOC6608282|XP_032571572.1|DSEC	CNT1|NP_610447.2|DMEL
OG0010891	LOC6605999|XP_002030810.1|DSEC	CG9692|NP_788516.1|DMEL
OG0010892	LOC6609487|XP_032572822.1|DSEC	Acp53C14c|NP_001188961.1|DMEL
OG0010893	LOC6608160|XP_002032905.1|DSEC	hubl|NP_724671.1|DMEL
OG0010894	LOC116800378|XP_032570849.1|DSEC	CG34206|NP_001097408.1|DMEL
OG0010895	LOC6615487|XP_002039867.1|DSEC	CG11269|NP_611644.1|DMEL
OG0010896	LOC116800708|XP_032573068.1|DSEC	CG46388|NP_001356964.1|DMEL
OG0010897	LOC6606196|XP_032576497.1|DSEC	CG9632|NP_650504.1|DMEL
OG0010898	LOC6613902|XP_002038368.1|DSEC	CG12590|NP_649513.1|DMEL
OG0010899	LOC6613730|XP_032578547.1|DSEC	Muc91C|NP_650744.1|DMEL
OG0010900	LOC6606488|XP_002031289.1|DSEC	primo-2|NP_001027188.1|DMEL
OG0010901	LOC6606573|XP_032578287.1|DSEC	CG43063|NP_001247082.1|DMEL
OG0010902	LOC6612704|XP_002037207.1|DSEC	CG11470|NP_651700.2|DMEL
OG0010903	LOC6612947|XP_002037439.1|DSEC	CG15554|NP_651844.3|DMEL
OG0010904	LOC6606873|XP_002031667.1|DSEC	Ugt35A1|NP_524314.2|DMEL
OG0010905	LOC6617164|XP_032578914.1|DSEC	CG14262|NP_651550.1|DMEL
OG0010907	LOC6614281|XP_002038721.1|DSEC	CG11286|NP_649735.1|DMEL
OG0010908	LOC6606808|XP_002031605.1|DSEC	CG5342|NP_650088.2|DMEL
OG0010909	LOC116801386|XP_032576290.1|DSEC	Sfp84E|NP_001163544.1|DMEL
OG0010910	LOC6612605|XP_002037110.1|DSEC	CG9997|NP_651631.1|DMEL
OG0010911	LOC6613876|XP_002038345.1|DSEC	CG14659|NP_649503.1|DMEL
OG0010912	LOC6606293|XP_002031098.2|DSEC	CG14864|NP_650439.1|DMEL
OG0010913	LOC6617132|XP_032577593.1|DSEC	eater|NP_651533.3|DMEL
OG0010914	LOC6615571|XP_002039945.2|DSEC	CG13511|NP_611701.1|DMEL
OG0010915	LOC6609528|XP_002034211.1|DSEC	CG30461|NP_001286512.1|DMEL
OG0010916	LOC6609559|XP_002034242.1|DSEC	CG11400|NP_611193.1|DMEL
OG0010917	LOC116800362|XP_032570698.1|DSEC	CG42287|NP_001137665.1|DMEL
OG0010918	LOC6614743|XP_032569908.1|DSEC	CG13962|NP_610004.1|DMEL
OG0010919	LOC6617447|XP_032571680.1|DSEC	Kebab|NP_001259900.1|DMEL
OG0010920	LOC6614626|XP_032583351.1|DSEC, LOC6614644|XP_002039071.1|DSEC	CG15172|NP_609932.1|DMEL
OG0010921	LOC116802096|XP_032581113.1|DSEC	CG43731|NP_001260560.1|DMEL
OG0010922	LOC6621416|XP_002045573.2|DSEC	CG5139|NP_608587.1|DMEL
OG0010923	LOC6617547|XP_002041861.1|DSEC	CG32686|NP_727413.1|DMEL
OG0010924	LOC6613134|XP_002037615.2|DSEC	Trf5|NP_608700.2|DMEL
OG0010925	LOC6604839|XP_032574172.1|DSEC	CG8006|NP_648191.1|DMEL
OG0010926	LOC6605652|XP_002030470.1|DSEC	saturn|NP_729963.1|DMEL
OG0010927	LOC6605996|XP_032573610.1|DSEC	CG43954|NP_001261966.1|DMEL
OG0010928	LOC6610981|XP_002035538.1|DSEC	Cpr65Aw|NP_729147.1|DMEL
OG0010929	LOC6617824|XP_002042134.1|DSEC	CG15480|NP_609620.1|DMEL
OG0010930	LOC6617837|XP_002042145.1|DSEC	CG31848|NP_723803.2|DMEL
OG0010931	LOC6617845|XP_002042153.1|DSEC	CG43779|NP_001162971.1|DMEL
OG0010932	LOC6611920|XP_002036437.2|DSEC	CG13137|NP_609350.2|DMEL
OG0010933	LOC6612112|XP_002036629.1|DSEC	CG14915|NP_609482.1|DMEL
OG0010934	LOC6613518|XP_032583245.1|DSEC	CG14006|NP_608953.1|DMEL
OG0010935	LOC6617815|XP_002042127.1|DSEC	CG15482|NP_609614.2|DMEL
OG0010936	LOC6619986|XP_002044198.2|DSEC	CG8509|NP_573079.1|DMEL
OG0010937	LOC6614465|XP_002038898.2|DSEC	CG31750|NP_724041.1|DMEL
OG0010946	LOC6606194|XP_002031002.2|DSEC	CG14877|NP_650507.1|DMEL
OG0010950	LOC6615471|XP_032570263.1|DSEC	CG44249|NP_001286703.1|DMEL
OG0010956	LOC116800711|XP_032573110.1|DSEC	CG30060|NP_725293.1|DMEL
OG0010957	LOC6607291|XP_032577172.1|DSEC	CG31464|NP_731226.2|DMEL
OG0010958	LOC6614316|XP_002038756.1|DSEC	Kmn2|NP_001163545.1|DMEL
OG0010959	LOC6606993|XP_032578106.1|DSEC	Alp13|NP_649978.2|DMEL
OG0010960	LOC6612043|XP_032570586.1|DSEC	CG7294|NP_609438.1|DMEL
OG0010962	LOC6619341|XP_032583272.1|DSEC	CG3635|NP_610138.4|DMEL
OG0010963	LOC6611342|XP_002035888.1|DSEC	dao|NP_609742.1|DMEL
OG0010964	LOC6613621|XP_002038091.1|DSEC	CG42369|NP_609024.1|DMEL
OG0010965	LOC6615608|XP_002039982.2|DSEC	CG3649|NP_611725.2|DMEL
OG0010966	LOC6618336|XP_002042608.1|DSEC	Cyp12c1|NP_649052.1|DMEL
OG0010967	LOC6616215|XP_002040580.1|DSEC	CG17959|NP_570045.1|DMEL
OG0010968	LOC6610483|XP_002035063.1|DSEC	CG32299|NP_001137874.1|DMEL
OG0010969	LOC6607347|XP_002032120.1|DSEC	CG31178|NP_001138096.1|DMEL
OG0010971	LOC6616807|XP_002041144.2|DSEC	CG18213|NP_650589.2|DMEL
OG0010972	LOC116801735|XP_032578837.1|DSEC	CG5250|NP_650793.1|DMEL
OG0010974	LOC6604929|XP_002029772.1|DSEC	Cp19|NP_523980.1|DMEL
OG0010975	LOC116801642|XP_032578371.1|DSEC	CG42798|NP_001189242.1|DMEL
OG0010977	LOC6606908|XP_002031702.1|DSEC	CG42394|NP_001138035.1|DMEL
OG0010978	LOC6618611|XP_032581364.1|DSEC	Mur11Da|NP_727652.3|DMEL
OG0010980	LOC6620352|XP_002044562.1|DSEC	CG9106|NP_573013.1|DMEL
OG0010981	LOC6615955|XP_002040322.1|DSEC	CG14624|NP_726719.1|DMEL
OG0010982	LOC6620181|XP_002044392.2|DSEC	CG15337|NP_572455.1|DMEL
OG0010983	LOC6614848|XP_032581811.1|DSEC	CG6023|NP_996503.2|DMEL
OG0010984	LOC6615933|XP_002040300.1|DSEC	CG14631|NP_569878.1|DMEL
OG0010985	LOC6614011|XP_002038465.2|DSEC	CG2104|NP_649575.1|DMEL
OG0010986	LOC6618064|XP_032581834.1|DSEC	CG10597|NP_001138216.1|DMEL
OG0010987	LOC6612465|XP_002036973.1|DSEC	CG15471|NP_001138156.1|DMEL
OG0010988	LOC6618986|XP_002043231.1|DSEC	CG34337|NP_001096901.1|DMEL
OG0010989	LOC116801634|XP_032578355.1|DSEC	CG34280|NP_001097821.1|DMEL
OG0010990	LOC6614669|XP_002039096.1|DSEC	CG13086|NP_609956.1|DMEL
OG0010991	LOC6613563|XP_002038031.1|DSEC	CG13996|NP_608980.1|DMEL
OG0010992	LOC6611916|XP_002036433.1|DSEC	CG13135|NP_723521.1|DMEL
OG0010993	LOC6617449|XP_032581484.1|DSEC	dpr3|NP_001014459.2|DMEL
OG0010994	LOC6619318|XP_002043535.1|DSEC	CG31600|NP_724367.1|DMEL
OG0010995	LOC6604836|XP_002029681.1|DSEC	CG7366|NP_648189.1|DMEL
OG0010996	LOC6610537|XP_002035117.2|DSEC	CG2113|NP_647757.2|DMEL
OG0010997	LOC6610791|XP_032574283.1|DSEC	CG32248|NP_729002.2|DMEL
OG0010998	LOC116801255|XP_032575456.1|DSEC	CG32236|NP_729026.1|DMEL
OG0010999	LOC6605899|XP_032575095.1|DSEC	CG13053|NP_652421.1|DMEL
OG0011000	LOC116801033|XP_032574231.1|DSEC	Ir62a|NP_001033986.1|DMEL
OG0011001	LOC6619429|XP_002043644.2|DSEC	CG17732|NP_001189135.1|DMEL
OG0011002	LOC6605787|XP_032573250.1|DSEC	CG42729|NP_001034019.2|DMEL
OG0011003	LOC6605781|XP_002030596.1|DSEC	CG13454|NP_648771.1|DMEL
OG0011004	LOC116800620|XP_032572436.1|DSEC	CG43709|NP_001261104.1|DMEL
OG0011005	LOC6609133|XP_002033835.1|DSEC	Obp50b|NP_725386.1|DMEL
OG0011006	LOC6609281|XP_002033971.1|DSEC	Mtk|NP_523752.1|DMEL
OG0011007	LOC116800493|XP_032571702.1|DSEC	CG44438|NP_001286143.1|DMEL
OG0011008	LOC6616744|XP_002041081.1|DSEC	CG14330|NP_650628.1|DMEL
OG0011010	LOC6616895|XP_002041229.2|DSEC	CG42446|NP_650537.3|DMEL
OG0011011	LOC6616754|XP_002041091.1|DSEC	CG5866|NP_650624.2|DMEL
OG0011012	LOC116801566|XP_032577874.1|DSEC	CG43203|NP_001247194.1|DMEL
OG0011013	LOC6616841|XP_002041177.2|DSEC	CG14907|NP_650574.2|DMEL
OG0011014	LOC6606930|XP_002031724.1|DSEC	CG4073|NP_650010.1|DMEL
OG0011015	LOC6607034|XP_002031823.1|DSEC	MtnA|NP_524299.1|DMEL
OG0011016	LOC6605540|XP_002030368.1|DSEC	CG11251|NP_648632.1|DMEL
OG0011018	LOC6606512|XP_002031313.1|DSEC	CG14369|NP_650295.1|DMEL
OG0011019	LOC6606509|XP_002031310.1|DSEC	CG9269|NP_650297.1|DMEL
OG0011020	LOC6614217|XP_002038662.1|DSEC	CG1288|NP_649705.2|DMEL
OG0011021	LOC6607253|XP_032577228.1|DSEC	CG11741|NP_001097709.1|DMEL
OG0011022	LOC6613724|XP_002038194.1|DSEC	CG14302|NP_650749.2|DMEL
OG0011023	LOC116801611|XP_032578104.1|DSEC	CG45099|NP_001287458.1|DMEL
OG0011024	LOC6607282|XP_002032061.1|DSEC	CG11698|NP_649787.2|DMEL
OG0011025	LOC6606467|XP_002031270.2|DSEC	CG14362|NP_650320.1|DMEL
OG0011026	LOC6612878|XP_032578398.1|DSEC	CG34041|NP_001034077.5|DMEL
OG0011027	LOC116801799|XP_032579360.1|DSEC	CG34292|NP_001097941.1|DMEL
OG0011028	LOC6609421|XP_002034106.1|DSEC	CG30099|NP_611112.1|DMEL
OG0011029	LOC6609167|XP_002033869.1|DSEC	CG33468|NP_995837.1|DMEL
OG0011030	LOC116800597|XP_032572299.1|DSEC	CG42662|NP_001188943.1|DMEL
OG0011031	LOC6615522|XP_002039901.1|DSEC	VepD|NP_788425.1|DMEL
OG0011032	LOC6618856|XP_002043104.2|DSEC	CG3640|NP_611950.1|DMEL
OG0011033	LOC6615828|XP_002040198.1|DSEC	CG30178|NP_726395.1|DMEL
OG0011034	LOC6608835|XP_032572332.1|DSEC	CG30050|NP_725159.2|DMEL
OG0011035	LOC6611412|XP_032583149.1|DSEC	CG34345|NP_001097101.1|DMEL
OG0011036	LOC6614592|XP_032583458.1|DSEC	Ugt36F1|NP_609909.1|DMEL
OG0011037	LOC6617372|XP_032583613.1|DSEC	CG31924|NP_722701.2|DMEL
OG0011038	LOC116800223|XP_032569982.1|DSEC	CG31867|NP_723660.1|DMEL
OG0011039	LOC6612135|XP_002036652.1|DSEC	Vm32E|NP_477103.1|DMEL
OG0011040	LOC6612147|XP_002036664.1|DSEC	CG14926|NP_609502.1|DMEL
OG0011041	LOC6614518|XP_002038949.1|DSEC	CG31740|NP_724084.1|DMEL
OG0011042	LOC6611314|XP_032580769.1|DSEC	CG15278|NP_001246032.2|DMEL
OG0011043	LOC116801499|XP_032577422.1|DSEC	CG44141|NP_001260468.1|DMEL, CG44140|NP_001260470.1|DMEL
OG0011044	LOC116801228|XP_032575337.1|DSEC	CG43089|NP_001246606.1|DMEL
OG0011045	LOC6616213|XP_002040578.1|DSEC	CG14422|NP_570043.1|DMEL
OG0011046	LOC6610182|XP_002034790.2|DSEC	CG13884|NP_612035.1|DMEL
OG0011047	LOC6619574|XP_002043789.1|DSEC	CG14406|NP_572984.1|DMEL
OG0011048	LOC6615080|XP_002039496.1|DSEC	CG9570|NP_608368.1|DMEL
OG0011049	LOC6615017|XP_002039434.1|DSEC	Tyler|NP_608327.2|DMEL
OG0011050	LOC6616079|XP_002040445.1|DSEC	CG4194|NP_569975.1|DMEL
OG0011051	LOC6611088|XP_002035645.1|DSEC	CG17744|NP_648070.1|DMEL
OG0011052	LOC6605268|XP_002030106.1|DSEC	CG12289|NP_648465.2|DMEL
OG0011053	LOC6606001|XP_032573928.1|DSEC	CG13031|NP_648914.1|DMEL
OG0011054	LOC6611041|XP_002035598.2|DSEC	CG32395|NP_729182.3|DMEL
OG0011055	LOC6616552|XP_002040911.1|DSEC	CG32450|NP_730717.1|DMEL
OG0011056	LOC6613694|XP_002038164.2|DSEC	CG42266|NP_001137827.1|DMEL
OG0011057	LOC6615469|XP_032571646.1|DSEC	CG13500|NP_611630.1|DMEL
OG0011058	LOC6611751|XP_002036274.1|DSEC	CG32987|NP_788007.1|DMEL
OG0011059	LOC6607848|XP_032572956.1|DSEC	CG15233|NP_610214.2|DMEL
OG0011060	LOC6609439|XP_032571248.1|DSEC	CG30098|NP_725573.2|DMEL
OG0011061	LOC6618741|XP_002042999.1|DSEC	CG31253|NP_733241.2|DMEL, CG31131|NP_733243.2|DMEL
OG0011062	LOC6616601|XP_002040959.1|DSEC	CG13239|NP_649422.1|DMEL
OG0011063	LOC116803641|XP_032583749.1|DSEC	CG42711|NP_001188801.2|DMEL
OG0011067	LOC6604775|XP_002029626.2|DSEC	CG32373|NP_729293.1|DMEL
OG0011077	LOC116800430|XP_032571226.1|DSEC	CG34213|NP_001097439.2|DMEL
OG0011078	LOC6606003|XP_002030814.1|DSEC	PGRP-SB2|NP_001261970.1|DMEL
OG0011080	LOC6606579|XP_032578807.1|DSEC	CG11670|NP_001368950.1|DMEL
OG0011081	LOC116803567|XP_032583302.1|DSEC	CG46307|NP_001334745.1|DMEL
OG0011084	LOC6616561|XP_002040920.2|DSEC	CG43312|NP_001246883.1|DMEL
OG0011085	LOC6608404|XP_032570702.1|DSEC	CG1648|NP_724824.1|DMEL
OG0011086	LOC6619906|XP_002044118.1|DSEC	inaF-A|NP_001096960.1|DMEL
OG0011088	LOC116802077|XP_032581036.1|DSEC	CG46312|NP_001334683.1|DMEL
OG0011090	LOC6608709|XP_002033433.2|DSEC	Ir48c|NP_610700.1|DMEL
OG0011091	LOC6614833|XP_002039251.2|DSEC	Andorra|NP_573272.2|DMEL
OG0011092	LOC6612431|XP_002036939.1|DSEC	CG3323|NP_572210.1|DMEL
OG0011093	LOC6619878|XP_002044091.1|DSEC	Reepl1|NP_572730.1|DMEL
OG0011094	LOC6619904|XP_002044116.1|DSEC	inaF-C|NP_001096959.1|DMEL
OG0011096	LOC6618301|XP_032575285.1|DSEC	CG13700|NP_001262013.1|DMEL
OG0011098	LOC116800945|XP_032573642.1|DSEC	CG45066|NP_001246586.1|DMEL
OG0011099	LOC6604927|XP_002029770.1|DSEC	Cp18|NP_523978.1|DMEL
OG0011100	LOC6604928|XP_002029771.1|DSEC	Cp15|NP_523979.1|DMEL
OG0011101	LOC6604933|XP_002029776.1|DSEC	CG6576|NP_648253.1|DMEL
OG0011102	LOC6619431|XP_002043646.1|DSEC	hale|NP_649165.1|DMEL
OG0011103	LOC116801011|XP_032574022.1|DSEC	CG13482|NP_648700.1|DMEL
OG0011104	LOC6616821|XP_002041158.2|DSEC	Actn3|NP_524801.1|DMEL
OG0011106	LOC6609560|XP_002034243.1|DSEC	Gbp1|NP_611194.1|DMEL
OG0011107	LOC6612591|XP_002037096.1|DSEC	CG10801|NP_570058.1|DMEL
OG0011110	LOC6613923|XP_002038388.1|DSEC	CG31538|NP_730917.1|DMEL
OG0011111	LOC6606190|XP_002030998.1|DSEC	CG34276|NP_001097810.1|DMEL
OG0011112	LOC116801495|XP_032577372.1|DSEC	CG42740|NP_001189316.1|DMEL
OG0011113	LOC6612944|XP_032576464.1|DSEC	CG15553|NP_651841.3|DMEL
OG0011114	LOC6620044|XP_032577365.1|DSEC	CG5810|NP_650952.2|DMEL
OG0011115	LOC6607399|XP_002032172.1|DSEC	CG5386|NP_651023.1|DMEL
OG0011116	LOC6612607|XP_002037112.1|DSEC	intr|NP_651633.1|DMEL
OG0011117	LOC6606565|XP_032577614.1|DSEC	CG8141|NP_731776.1|DMEL
OG0011118	LOC6606510|XP_002031311.1|DSEC	CG9757|NP_476675.1|DMEL
OG0011119	LOC6619029|XP_002043274.2|DSEC, LOC116801501|XP_032577426.1|DSEC, LOC6621005|XP_002045200.2|DSEC	CG17186|NP_650839.1|DMEL
OG0011120	LOC6614202|XP_032577072.1|DSEC	CG31493|NP_731135.2|DMEL
OG0011121	LOC6606706|XP_002031505.1|DSEC	CG17738|NP_650172.1|DMEL
OG0011122	LOC6606352|XP_002031157.1|DSEC	CG14856|NP_650391.1|DMEL
OG0011123	LOC6606258|XP_002031063.1|DSEC	h-cup|NP_650462.1|DMEL
OG0011124	LOC6619228|XP_032578635.1|DSEC	CG31205|NP_732543.2|DMEL
OG0011125	LOC116801767|XP_032579073.1|DSEC	CG43318|NP_001247127.1|DMEL
OG0011126	LOC6616756|XP_002041093.1|DSEC	CG5863|NP_650623.1|DMEL
OG0011127	LOC6609320|XP_002034009.1|DSEC	CG33460|NP_001033949.1|DMEL
OG0011128	LOC6609731|XP_002034388.1|DSEC	CG34196|NP_001097364.1|DMEL
OG0011129	LOC6608045|XP_032571247.1|DSEC	CG34216|NP_001097213.2|DMEL
OG0011130	LOC116800427|XP_032571217.1|DSEC	CG43068|NP_001246335.1|DMEL
OG0011131	LOC6608611|XP_002033345.1|DSEC	CG34225|NP_001097267.1|DMEL
OG0011132	LOC6611348|XP_002035894.1|DSEC	CG15263|NP_609748.1|DMEL
OG0011133	LOC6612176|XP_002036693.1|DSEC	CG12307|NP_609512.1|DMEL
OG0011134	LOC6613081|XP_002037564.1|DSEC	CG31949|NP_722791.1|DMEL
OG0011135	LOC6617382|XP_002041707.1|DSEC	CG31661|NP_722707.1|DMEL
OG0011136	LOC6617381|XP_002041706.1|DSEC	CG31926|NP_722706.1|DMEL
OG0011137	LOC6613646|XP_002038116.2|DSEC	CG7653|NP_001356886.1|DMEL
OG0011138	LOC6613651|XP_002038121.1|DSEC	CG31821|NP_609771.2|DMEL
OG0011139	LOC6613656|XP_002038126.1|DSEC, LOC116801231|XP_032575347.1|DSEC	CG18063|NP_723944.2|DMEL
OG0011140	LOC6617646|XP_002041959.1|DSEC	CG15198|NP_572701.1|DMEL
OG0011141	LOC6618527|XP_032580354.1|DSEC	Muc12Ea|NP_001368944.1|DMEL
OG0011142	LOC6618970|XP_002043215.1|DSEC	CG1958|NP_572386.1|DMEL
OG0011143	LOC6618980|XP_002043225.2|DSEC	CG15034|NP_572393.1|DMEL
OG0011144	LOC6612518|XP_032582060.1|DSEC	CG12692|NP_572159.1|DMEL
OG0011145	LOC6613218|XP_002037696.1|DSEC	CG15404|NP_608756.1|DMEL
OG0011146	LOC6613217|XP_002037695.1|DSEC	CG31698|NP_722883.1|DMEL
OG0011147	LOC6621287|XP_032581546.1|DSEC	CG15734|NP_001036273.2|DMEL
OG0011148	LOC6620203|XP_032582315.1|DSEC	CG32655|NP_727600.1|DMEL
OG0011149	LOC6615122|XP_002039538.2|DSEC	CG15459|NP_608389.2|DMEL
OG0011150	LOC6610438|XP_002035019.2|DSEC	CG34259|NP_001097479.2|DMEL
OG0011151	LOC6610380|XP_002034962.1|DSEC	CG12011|NP_647646.1|DMEL
OG0011152	LOC6605519|XP_032575715.1|DSEC	Cul6|NP_648620.1|DMEL
OG0011153	LOC6616324|XP_002040684.1|DSEC	CG17637|NP_649237.1|DMEL
OG0011153	LOC6616323|XP_002040683.1|DSEC	CG18281|NP_649236.1|DMEL
OG0011154	LOC6610988|XP_002035545.1|DSEC	Lcp65Aa|NP_477280.1|DMEL
OG0011155	LOC6611800|XP_032583661.1|DSEC	CG3748|NP_609281.1|DMEL
OG0011156	LOC6611852|XP_002036374.1|DSEC	CG4017|NP_609309.1|DMEL
OG0011157	LOC6617825|XP_002042135.1|DSEC	CG16813|NP_609621.1|DMEL
OG0011158	LOC6617836|XP_002042144.1|DSEC	CG31730|NP_723799.1|DMEL
OG0011159	LOC6617874|XP_002042182.2|DSEC	Hsp60D|NP_609656.1|DMEL
OG0011160	LOC6612090|XP_002036607.2|DSEC	CG16743|NP_001260367.1|DMEL
OG0011161	LOC6612084|XP_032581156.1|DSEC	CG14069|NP_609469.1|DMEL
OG0011162	LOC6613534|XP_002038002.1|DSEC	CG9029|NP_001285645.1|DMEL
OG0011163	LOC116800482|XP_032571614.1|DSEC	CG34212|NP_001097196.1|DMEL
OG0011164	LOC6611306|XP_032583256.1|DSEC	CG4650|NP_609722.2|DMEL
OG0011165	LOC116801154|XP_032574922.1|DSEC	CG42717|NP_001189115.1|DMEL
OG0011171	LOC116803355|XP_032583005.1|DSEC	ND2|YP_009047266.1|DMEL
OG0011174	LOC116800899|XP_032573241.1|DSEC	CG34031|NP_001246894.1|DMEL
OG0011177	LOC116801030|XP_032574202.1|DSEC	CG43218|NP_001246864.1|DMEL
OG0011182	LOC6616016|XP_032581771.1|DSEC	CG14797|NP_001245468.1|DMEL
OG0011187	LOC6617948|XP_002042256.2|DSEC	CG9903|NP_573132.1|DMEL
OG0011189	LOC6614994|XP_002039411.1|DSEC	CG12204|NP_573386.2|DMEL
OG0011190	LOC6608757|XP_002033480.1|DSEC	CG18343|NP_610728.1|DMEL
OG0011191	LOC116801920|XP_032579779.1|DSEC	CG41561|NP_001104078.2|DMEL
OG0011192	LOC6613727|XP_002038197.2|DSEC	CG7714|NP_650747.1|DMEL
OG0011193	LOC6607522|XP_002032291.1|DSEC	CG13837|NP_651113.1|DMEL
OG0011195	LOC6620217|XP_032580509.1|DSEC	CG42354|NP_001259597.1|DMEL
OG0011196	LOC6619797|XP_032582011.1|DSEC	CG1387|NP_572473.1|DMEL
OG0011197	LOC6617512|XP_002041828.1|DSEC	Gr9a|NP_727392.1|DMEL
OG0011198	LOC6619804|XP_002044017.1|DSEC	CG32712|NP_727262.2|DMEL
OG0011199	LOC6616188|XP_002040553.2|DSEC	fs_1_Yb|NP_477494.2|DMEL
OG0011200	LOC6611426|XP_002035970.1|DSEC	CG11327|NP_609065.1|DMEL
OG0011201	LOC116800981|XP_032573870.1|DSEC	CG43922|NP_001260125.1|DMEL
OG0011202	LOC6613065|XP_002037548.2|DSEC	Tengl1|NP_722780.1|DMEL
OG0011204	LOC6614588|XP_002039016.1|DSEC	CG15167|NP_609906.1|DMEL
OG0011206	LOC6610593|XP_002035166.1|DSEC	CG33160|NP_788456.1|DMEL
OG0011207	LOC6610787|XP_032575269.1|DSEC	CG15023|NP_647906.2|DMEL
OG0011208	LOC116801147|XP_032574883.1|DSEC	CG43292|NP_001246658.1|DMEL
OG0011209	LOC6605819|XP_002030634.1|DSEC	Pgant8|NP_648800.1|DMEL
OG0011210	LOC6608110|XP_002032858.1|DSEC	sut3|NP_524731.1|DMEL
OG0011211	LOC6605705|XP_032574496.1|DSEC	CG34245|NP_001189107.1|DMEL
OG0011212	LOC6608286|XP_002033030.1|DSEC	Boot|NP_788289.1|DMEL
OG0011213	LOC6608422|XP_032572504.1|DSEC	Lime|NP_610529.1|DMEL
OG0011214	LOC116800660|XP_032572711.1|DSEC	CG43920|NP_001286542.1|DMEL
OG0011215	LOC6608235|XP_002032979.2|DSEC	CG8746|NP_610412.2|DMEL
OG0011216	LOC116800623|XP_032572458.1|DSEC	CG42878|NP_001356904.1|DMEL
OG0011217	LOC116801921|XP_032579793.1|DSEC	CG33941|NP_001334686.1|DMEL
OG0011218	LOC6613900|XP_002038366.2|DSEC	CG12589|NP_652322.1|DMEL
OG0011219	LOC6613932|XP_002038397.1|DSEC	CG31542|NP_730924.1|DMEL
OG0011220	LOC6606836|XP_032579214.1|DSEC	KP78a|NP_650066.1|DMEL
OG0011221	LOC6607276|XP_002032055.1|DSEC	CG7443|NP_649791.1|DMEL
OG0011222	LOC116801715|XP_032578752.1|DSEC, LOC6619543|XP_002043758.1|DSEC	CG2053|NP_651904.2|DMEL
OG0011223	LOC6606581|XP_002031382.1|DSEC	CG11668|NP_650254.1|DMEL
OG0011224	LOC6619046|XP_002043288.1|DSEC	CG34286|NP_001097838.1|DMEL
OG0011225	LOC6613937|XP_032576212.1|DSEC	CG14668|NP_649533.1|DMEL
OG0011226	LOC6607645|XP_002032410.2|DSEC	CG43998|NP_001287491.1|DMEL
OG0011227	LOC6607544|XP_002032313.1|DSEC	CG13829|NP_651129.1|DMEL
OG0011228	LOC6607396|XP_032578288.1|DSEC	CG13862|NP_651020.1|DMEL
OG0011229	LOC6613736|XP_002038206.1|DSEC	CG31231|NP_732363.1|DMEL
OG0011230	LOC6606849|XP_002031646.1|DSEC	CG31441|NP_731558.1|DMEL
OG0011231	LOC6616673|XP_032579039.1|DSEC	CG12347|NP_650668.1|DMEL
OG0011232	LOC6606482|XP_032578006.1|DSEC	CG9312|NP_650313.1|DMEL
OG0011233	LOC6607578|XP_002032347.2|DSEC	Ir94f|NP_732868.2|DMEL
OG0011234	LOC6606428|XP_002031232.1|DSEC	CG3199|NP_650342.2|DMEL
OG0011235	LOC6617035|XP_032577832.1|DSEC	CG34130|NP_001036759.1|DMEL
OG0011236	LOC6609888|XP_002034538.1|DSEC	CG15116|NP_611393.2|DMEL
OG0011237	LOC116800384|XP_032570895.1|DSEC	CG42806|NP_001188922.1|DMEL
