Orthogroup	DSEC.longest_only	DSAN.longest_only
OG0010597	LOC6605119|XP_002029960.1|DSEC	LOC120449294|XP_039487618.1|DSAN
OG0010598	LOC6616567|XP_002040926.1|DSEC	LOC120449996|XP_039488640.1|DSAN
OG0010599	LOC6617835|XP_002042143.1|DSEC	LOC120458415|XP_039501984.1|DSAN
OG0010600	LOC6617851|XP_002042159.2|DSEC	LOC120450396|XP_039489329.1|DSAN
OG0010601	LOC6617889|XP_032569798.1|DSEC	LOC120444036|XP_039479476.1|DSAN
OG0010602	LOC6618533|XP_002042793.2|DSEC, LOC6621120|XP_032581161.1|DSEC, LOC6618537|XP_002042797.1|DSEC	LOC120457310|XP_039500738.1|DSAN
OG0010603	LOC6619190|XP_032578276.1|DSEC	LOC120452994|XP_039493431.1|DSAN, LOC120453752|XP_039494519.1|DSAN
OG0010612	LOC6613581|XP_002038049.1|DSEC	LOC120458573|XP_039502206.1|DSAN
OG0010616	LOC116801424|XP_032576730.1|DSEC	LOC120453372|XP_039493980.1|DSAN
OG0010621	LOC6617817|XP_002042128.2|DSEC	LOC120458696|XP_039502374.1|DSAN
OG0010622	LOC6606186|XP_032576337.1|DSEC	LOC120453792|XP_039494597.1|DSAN
OG0010624	LOC6607154|XP_032576363.1|DSEC	LOC120453628|XP_039494354.1|DSAN
OG0010626	LOC6620069|XP_032578073.1|DSEC	LOC120453060|XP_039493519.1|DSAN
OG0010627	LOC6607511|XP_002032280.1|DSEC	LOC120453891|XP_039494742.1|DSAN
OG0010629	LOC6606528|XP_032576634.1|DSEC	LOC120454144|XP_039495135.1|DSAN
OG0010630	LOC6619225|XP_032579649.1|DSEC	LOC120453072|XP_039493532.1|DSAN
OG0010631	LOC6613616|XP_002038086.2|DSEC	LOC120458413|XP_039501982.1|DSAN
OG0010632	LOC6608338|XP_002033075.1|DSEC	LOC120443937|XP_039479319.1|DSAN
OG0010633	LOC6607882|XP_032570073.1|DSEC	LOC120455525|XP_039497793.1|DSAN
OG0010634	LOC6608977|XP_002033691.1|DSEC	LOC120446325|XP_039483175.1|DSAN
OG0010635	LOC6618859|XP_002043107.2|DSEC	LOC120445092|XP_039481155.1|DSAN
OG0010636	LOC6608584|XP_002033318.1|DSEC	LOC120446351|XP_039483211.1|DSAN
OG0010637	LOC6613116|XP_002037597.1|DSEC	LOC120454705|XP_039496181.1|DSAN
OG0010638	LOC6619905|XP_002044117.1|DSEC	LOC120455802|XP_039498196.1|DSAN
OG0010639	LOC6619818|XP_002044031.1|DSEC	LOC120457026|XP_039500121.1|DSAN
OG0010640	LOC6619817|XP_002044030.1|DSEC	LOC120456781|XP_039499723.1|DSAN
OG0010641	LOC6619814|XP_002044027.1|DSEC	LOC120455266|XP_039497200.1|DSAN
OG0010642	LOC6612579|XP_032580414.1|DSEC	LOC120455327|XP_039497339.1|DSAN
OG0010643	LOC6615987|XP_032582120.1|DSEC	LOC120457353|XP_039500802.1|DSAN
OG0010645	LOC6620314|XP_002044522.1|DSEC	LOC120456414|XP_039499180.1|DSAN
OG0010646	LOC6605911|XP_002030724.1|DSEC	LOC120447872|XP_039485414.1|DSAN
OG0010647	LOC116801076|XP_032574502.1|DSEC	LOC120448066|XP_039485764.1|DSAN
OG0010648	LOC6611113|XP_002035670.1|DSEC	LOC120448503|XP_039486471.1|DSAN
OG0010650	LOC6604930|XP_002029773.1|DSEC	LOC120449206|XP_039487504.1|DSAN
OG0010651	LOC6605915|XP_002030728.1|DSEC	LOC120447870|XP_039485412.1|DSAN
OG0010653	LOC6619673|XP_002043888.1|DSEC	LOC120452447|XP_039492610.1|DSAN
OG0010655	LOC6605821|XP_032575007.1|DSEC	LOC120447797|XP_039485292.1|DSAN
OG0010657	LOC6619588|XP_002043803.1|DSEC	LOC120456610|XP_039499459.1|DSAN
OG0010658	LOC6618558|XP_002042818.2|DSEC	LOC120456302|XP_039498983.1|DSAN
OG0010659	LOC116802274|XP_032582088.1|DSEC	LOC120457065|XP_039500177.1|DSAN
OG0010660	LOC6612529|XP_002037037.1|DSEC	LOC120456095|XP_039498625.1|DSAN
OG0010661	LOC6615010|XP_002039427.1|DSEC	LOC120455087|XP_039496894.1|DSAN
OG0010662	LOC6615919|XP_002040287.1|DSEC	LOC120454966|XP_039496681.1|DSAN
OG0010663	LOC6615160|XP_032582239.1|DSEC	LOC120457328|XP_039500770.1|DSAN
OG0010664	LOC6615072|XP_002039489.1|DSEC	LOC120455882|XP_039498299.1|DSAN
OG0010665	LOC6614837|XP_002039255.1|DSEC	LOC120456039|XP_039498544.1|DSAN
OG0010666	LOC6612396|XP_002036905.1|DSEC	LOC120456513|XP_039499314.1|DSAN
OG0010667	LOC6618503|XP_002042763.2|DSEC	LOC120456899|XP_039499935.1|DSAN
OG0010668	LOC6620327|XP_002044535.1|DSEC	LOC120457322|XP_039500762.1|DSAN
OG0010669	LOC6620245|XP_032580963.1|DSEC	LOC120456196|XP_039498809.1|DSAN
OG0010670	LOC6616202|XP_002040567.1|DSEC	LOC120456539|XP_039499352.1|DSAN
OG0010671	LOC6616211|XP_002040576.1|DSEC	LOC120456540|XP_039499353.1|DSAN
OG0010672	LOC6605577|XP_002030399.1|DSEC	LOC120448407|XP_039486338.1|DSAN
OG0010673	LOC6618026|XP_002042334.1|DSEC	LOC120456910|XP_039499974.1|DSAN
OG0010674	LOC6612403|XP_032581296.1|DSEC	LOC120455495|XP_039497678.1|DSAN
OG0010675	LOC6618098|XP_002042396.2|DSEC	LOC120456357|XP_039499085.1|DSAN
OG0010677	LOC6617592|XP_002041905.1|DSEC	LOC120454981|XP_039496707.1|DSAN
OG0010678	LOC6614862|XP_032581803.1|DSEC	LOC120456723|XP_039499640.1|DSAN
OG0010679	LOC6610530|XP_002035110.1|DSEC	LOC120449558|XP_039488039.1|DSAN
OG0010680	LOC6618989|XP_032581849.1|DSEC	LOC120456589|XP_039499431.1|DSAN
OG0010681	LOC6618991|XP_002043236.1|DSEC	LOC120455748|XP_039498106.1|DSAN
OG0010682	LOC6618988|XP_032581352.1|DSEC	LOC120456649|XP_039499511.1|DSAN
OG0010683	LOC6611313|XP_002035860.2|DSEC	LOC120458817|XP_039502560.1|DSAN
OG0010684	LOC6611310|XP_002035857.2|DSEC	LOC120458409|XP_039501977.1|DSAN
OG0010685	LOC6618121|XP_032583414.1|DSEC	LOC120445654|XP_039482133.1|DSAN
OG0010686	LOC6617870|XP_002042178.1|DSEC	LOC120458867|XP_039502634.1|DSAN
OG0010687	LOC6611954|XP_002036471.1|DSEC	LOC120458532|XP_039502143.1|DSAN
OG0010688	LOC6617695|XP_032570619.1|DSEC	LOC120456110|XP_039498662.1|DSAN
OG0010689	LOC6611510|XP_032583615.1|DSEC	LOC120454281|XP_039495389.1|DSAN
OG0010690	LOC6612038|XP_002036555.1|DSEC	LOC120458651|XP_039502314.1|DSAN
OG0010691	LOC116801629|XP_032578315.1|DSEC	LOC120449237|XP_039487547.1|DSAN
OG0010692	LOC6612027|XP_002036544.1|DSEC	LOC120449217|XP_039487523.1|DSAN
OG0010693	LOC6618225|XP_032574405.1|DSEC	LOC120457731|XP_039501165.1|DSAN
OG0010694	LOC6617801|XP_002042113.2|DSEC	LOC120451702|XP_039491537.1|DSAN
OG0010695	LOC6611583|XP_002036121.1|DSEC	LOC120451964|XP_039491927.1|DSAN
OG0010696	LOC6617435|XP_002041758.1|DSEC	LOC120456711|XP_039499624.1|DSAN
OG0010697	LOC6611472|XP_002036013.2|DSEC	LOC120444721|XP_039480543.1|DSAN
OG0010698	LOC116800189|XP_032569710.1|DSEC	LOC120444260|XP_039479707.1|DSAN
OG0010701	LOC6613130|XP_002037611.1|DSEC	LOC120458850|XP_039502610.1|DSAN
OG0010702	LOC6617280|XP_002041607.1|DSEC	LOC120451137|XP_039490491.1|DSAN
OG0010703	LOC6617301|XP_002041628.2|DSEC	LOC120458082|XP_039501532.1|DSAN
OG0010704	LOC6613323|XP_002037799.1|DSEC	LOC120452210|XP_039492269.1|DSAN
OG0010705	LOC6604840|XP_002029685.1|DSEC	LOC120448522|XP_039486492.1|DSAN
OG0010706	LOC6605172|XP_002030011.1|DSEC	LOC120448483|XP_039486446.1|DSAN
OG0010707	LOC6610838|XP_002035404.2|DSEC	LOC120449132|XP_039487379.1|DSAN
OG0010709	LOC6605970|XP_002030782.1|DSEC	LOC120447789|XP_039485281.1|DSAN
OG0010710	LOC6610760|XP_002035326.2|DSEC	LOC120447561|XP_039484949.1|DSAN
OG0010711	LOC6614240|XP_002038685.1|DSEC	LOC120452286|XP_039492352.1|DSAN
OG0010712	LOC6604936|XP_032573790.1|DSEC	LOC120450311|XP_039489199.1|DSAN
OG0010713	LOC6606125|XP_002030933.2|DSEC	LOC120448135|XP_039485887.1|DSAN
OG0010714	LOC6611091|XP_032574303.1|DSEC	LOC120448574|XP_039486574.1|DSAN
OG0010715	LOC116800940|XP_032573573.1|DSEC	LOC120449627|XP_039488145.1|DSAN
OG0010716	LOC6616485|XP_002040846.1|DSEC	LOC120449409|XP_039487799.1|DSAN
OG0010717	LOC6605805|XP_002030620.1|DSEC	LOC120447900|XP_039485476.1|DSAN
OG0010718	LOC6605656|XP_002030474.1|DSEC	LOC120449977|XP_039488619.1|DSAN
OG0010719	LOC6614268|XP_002038708.2|DSEC	LOC120454393|XP_039495579.1|DSAN
OG0010720	LOC6605782|XP_032574294.1|DSEC	LOC120449901|XP_039488525.1|DSAN
OG0010721	LOC6605777|XP_002030592.1|DSEC	LOC120449011|XP_039487223.1|DSAN
OG0010722	LOC6615516|XP_002039895.1|DSEC	LOC120444778|XP_039480652.1|DSAN
OG0010723	LOC6616564|XP_032574324.1|DSEC	LOC120449595|XP_039488094.1|DSAN
OG0010724	LOC116800592|XP_032572283.1|DSEC	LOC120446882|XP_039484026.1|DSAN
OG0010725	LOC6610124|XP_002034733.2|DSEC	LOC120446853|XP_039483979.1|DSAN
OG0010726	LOC6609416|XP_032571632.1|DSEC	LOC120445834|XP_039482390.1|DSAN
OG0010727	LOC6607928|XP_002032678.1|DSEC	LOC120458222|XP_039501736.1|DSAN
OG0010728	LOC6607949|XP_002032697.2|DSEC	LOC120443699|XP_039478874.1|DSAN
OG0010730	LOC6609563|XP_032571274.1|DSEC	LOC120445143|XP_039481233.1|DSAN
OG0010731	LOC6610058|XP_002034674.2|DSEC	LOC120445887|XP_039482471.1|DSAN
OG0010732	LOC116800363|XP_032570707.1|DSEC	LOC120444771|XP_039480636.1|DSAN
OG0010733	LOC6615777|XP_032570299.1|DSEC	LOC120446849|XP_039483976.1|DSAN
OG0010734	LOC6609189|XP_002033880.1|DSEC	LOC120446689|XP_039483716.1|DSAN
OG0010735	LOC6608653|XP_032573064.1|DSEC	LOC120445099|XP_039481174.1|DSAN
OG0010736	LOC6619152|XP_002043392.1|DSEC	LOC120458411|XP_039501979.1|DSAN
OG0010737	LOC116800609|XP_032572381.1|DSEC	LOC120458805|XP_039502531.1|DSAN
OG0010738	LOC6607818|XP_002032576.1|DSEC	LOC120451589|XP_039491337.1|DSAN
OG0010739	LOC6607237|XP_032577917.1|DSEC	LOC120450926|XP_039490126.1|DSAN
OG0010740	LOC6613881|XP_032578873.1|DSEC	LOC120453917|XP_039494786.1|DSAN
OG0010741	LOC6606724|XP_032578124.1|DSEC	LOC120453028|XP_039493482.1|DSAN
OG0010742	LOC116801682|XP_032578629.1|DSEC	LOC120454086|XP_039495030.1|DSAN
OG0010743	LOC6619036|XP_002043281.1|DSEC	LOC120454120|XP_039495088.1|DSAN
OG0010744	LOC6614294|XP_002038734.1|DSEC	LOC120453220|XP_039493745.1|DSAN
OG0010745	LOC6606182|XP_002030990.1|DSEC	LOC120451109|XP_039490455.1|DSAN
OG0010746	LOC6607174|XP_032576421.1|DSEC	LOC120453338|XP_039493937.1|DSAN
OG0010747	LOC116801447|XP_032576983.1|DSEC	LOC120452075|XP_039492073.1|DSAN
OG0010748	LOC6616822|XP_002041159.1|DSEC	LOC120452450|XP_039492615.1|DSAN
OG0010749	LOC6607735|XP_002032498.1|DSEC	LOC120453347|XP_039493950.1|DSAN
OG0010750	LOC6607736|XP_032578333.1|DSEC	LOC120453344|XP_039493946.1|DSAN
OG0010751	LOC6619076|XP_002043316.1|DSEC	LOC120454334|XP_039495476.1|DSAN
OG0010752	LOC116801519|XP_032577620.1|DSEC	LOC120452166|XP_039492205.1|DSAN
OG0010753	LOC6607500|XP_002032269.1|DSEC	LOC120451466|XP_039491085.1|DSAN
OG0010754	LOC6606904|XP_002031698.1|DSEC	LOC120451450|XP_039491063.1|DSAN
OG0010755	LOC6617068|XP_002041396.2|DSEC	LOC120452417|XP_039492570.1|DSAN
OG0010756	LOC6617067|XP_002041395.1|DSEC	LOC120454015|XP_039494939.1|DSAN
OG0010757	LOC6612703|XP_002037206.1|DSEC	LOC120454204|XP_039495235.1|DSAN
OG0010758	LOC6612715|XP_002037218.1|DSEC	LOC120452684|XP_039492969.1|DSAN
OG0010759	LOC6612953|XP_002037445.1|DSEC	LOC120454580|XP_039495923.1|DSAN
OG0010760	LOC6606869|XP_002031663.1|DSEC	LOC120452093|XP_039492101.1|DSAN
OG0010761	LOC116801560|XP_032577831.1|DSEC	LOC120452821|XP_039493159.1|DSAN
OG0010762	LOC6618744|XP_002043002.1|DSEC	LOC120452213|XP_039492268.1|DSAN
OG0010763	LOC6607353|XP_002032126.1|DSEC	LOC120452979|XP_039493410.1|DSAN
OG0010764	LOC6607377|XP_002032150.1|DSEC	LOC120454044|XP_039494972.1|DSAN
OG0010765	LOC6612606|XP_002037111.1|DSEC	LOC120453415|XP_039494048.1|DSAN
OG0010766	LOC6607020|XP_002031809.1|DSEC	LOC120452559|XP_039492772.1|DSAN
OG0010767	LOC6612892|XP_002037384.2|DSEC	LOC120452930|XP_039493335.1|DSAN
OG0010768	LOC6617078|XP_002041406.1|DSEC	LOC120454303|XP_039495435.1|DSAN
OG0010769	LOC6607838|XP_032578948.1|DSEC	LOC120452373|XP_039492499.1|DSAN
OG0010770	LOC6612806|XP_002037307.1|DSEC	LOC120453589|XP_039494285.1|DSAN
OG0010771	LOC6608098|XP_002032846.1|DSEC	LOC120451616|XP_039491395.1|DSAN
OG0010772	LOC6616720|XP_002041062.1|DSEC	LOC120453994|XP_039494885.1|DSAN
OG0010773	LOC6616724|XP_002041063.1|DSEC	LOC120454033|XP_039494961.1|DSAN
OG0010774	LOC6613826|XP_002038295.1|DSEC	LOC120451157|XP_039490525.1|DSAN
OG0010775	LOC6606518|XP_032578996.1|DSEC	LOC120454224|XP_039495258.1|DSAN
OG0010776	LOC6619303|XP_002043520.1|DSEC	LOC120445877|XP_039482456.1|DSAN
OG0010777	LOC6606701|XP_002031501.1|DSEC	LOC120451978|XP_039491939.1|DSAN
OG0010778	LOC6620992|XP_032577347.1|DSEC	LOC120451956|XP_039491912.1|DSAN
OG0010779	LOC116801714|XP_032578750.1|DSEC	LOC120453728|XP_039494489.1|DSAN
OG0010780	LOC6621888|XP_032578932.1|DSEC	LOC120452877|XP_039493261.1|DSAN
OG0010781	LOC6607270|XP_002032049.1|DSEC	LOC120453579|XP_039494271.1|DSAN
OG0010782	LOC6619068|XP_002043308.2|DSEC	LOC120451090|XP_039490414.1|DSAN
OG0010783	LOC6606188|XP_002030996.1|DSEC	LOC120451733|XP_039491576.1|DSAN
OG0010784	LOC6609538|XP_032571494.1|DSEC	LOC120445751|XP_039482263.1|DSAN
OG0010785	LOC6608718|XP_032570258.1|DSEC	LOC120445926|XP_039482519.1|DSAN
OG0010786	LOC116800548|XP_032572001.1|DSEC	LOC120446159|XP_039482924.1|DSAN
OG0010787	LOC6608837|XP_002033551.1|DSEC	LOC120445976|XP_039482641.1|DSAN
OG0010788	LOC6615353|XP_002039751.1|DSEC	LOC120445074|XP_039481135.1|DSAN
OG0010789	LOC6609322|XP_032572459.1|DSEC	LOC120445413|XP_039481761.1|DSAN
OG0010790	LOC6609248|XP_002033938.1|DSEC	LOC120446551|XP_039483501.1|DSAN
OG0010791	LOC6612162|XP_002036679.1|DSEC	LOC120458456|XP_039502038.1|DSAN
OG0010792	LOC6614882|XP_002039300.1|DSEC	LOC120457268|XP_039500620.1|DSAN
OG0010793	LOC6620590|XP_032581438.1|DSEC	LOC120455134|XP_039496966.1|DSAN
OG0010794	LOC6610807|XP_032574469.1|DSEC	LOC120448021|XP_039485692.1|DSAN
OG0010795	LOC116800931|XP_032573535.1|DSEC	LOC120447765|XP_039485245.1|DSAN
OG0010796	LOC6616364|XP_002040724.1|DSEC	LOC120448405|XP_039486335.1|DSAN
OG0010797	LOC6605932|XP_002030745.1|DSEC	LOC120448510|XP_039486478.1|DSAN
OG0010798	LOC6610205|XP_032574984.1|DSEC	LOC120449806|XP_039488385.1|DSAN
OG0010799	LOC6605551|XP_002030375.1|DSEC	LOC120447961|XP_039485586.1|DSAN
OG0010800	LOC6605214|XP_002030052.1|DSEC	LOC120449548|XP_039488009.1|DSAN
OG0010801	LOC6617846|XP_002042154.1|DSEC	LOC120452392|XP_039492544.1|DSAN
OG0010802	LOC6613371|XP_002037845.1|DSEC	LOC120458305|XP_039501841.1|DSAN
OG0010803	LOC6617419|XP_002041744.1|DSEC	LOC120452185|XP_039492233.1|DSAN
OG0010804	LOC6612086|XP_002036603.1|DSEC	LOC120443863|XP_039479166.1|DSAN
OG0010805	LOC6617750|XP_002042062.1|DSEC	LOC120457443|XP_039500956.1|DSAN
OG0010806	LOC6612105|XP_002036622.1|DSEC	LOC120445438|XP_039481808.1|DSAN
OG0010807	LOC6613552|XP_002038020.1|DSEC	LOC120443690|XP_039478864.1|DSAN
OG0010808	LOC6619977|XP_032580707.1|DSEC	LOC120455004|XP_039496756.1|DSAN
OG0010809	LOC116801492|XP_032577345.1|DSEC	LOC120452775|XP_039493097.1|DSAN
OG0010809	LOC6618750|XP_032578357.1|DSEC	LOC120452317|XP_039492404.1|DSAN
OG0010810	LOC116800431|XP_032571252.1|DSEC	LOC120444561|XP_039480252.1|DSAN
OG0010820	LOC6604992|XP_002029835.1|DSEC	LOC120449437|XP_039487840.1|DSAN
OG0010821	LOC6618278|XP_032581982.1|DSEC	LOC120445444|XP_039481813.1|DSAN
OG0010823	LOC6614680|XP_002039107.2|DSEC	LOC120446982|XP_039484206.1|DSAN
OG0010824	LOC6610933|XP_002035490.1|DSEC	LOC120449160|XP_039487434.1|DSAN
OG0010825	LOC6609054|XP_002033757.2|DSEC	LOC120445783|XP_039482320.1|DSAN
OG0010827	LOC6607143|XP_002031929.1|DSEC	LOC120451419|XP_039491023.1|DSAN
OG0010828	LOC6621158|XP_002045336.1|DSEC	LOC120456307|XP_039498989.1|DSAN
OG0010830	LOC6611950|XP_032570015.1|DSEC	LOC120443684|XP_039478857.1|DSAN
OG0010831	LOC116801013|XP_032574068.1|DSEC	LOC120443903|XP_039479266.1|DSAN
OG0010832	LOC6618862|XP_002043110.1|DSEC	LOC120445091|XP_039481153.1|DSAN
OG0010834	LOC6617967|XP_002042275.1|DSEC	LOC120456421|XP_039499186.1|DSAN
OG0010835	LOC6615085|XP_032581048.1|DSEC	LOC120456412|XP_039499176.1|DSAN
OG0010837	LOC6616346|XP_032574247.1|DSEC	LOC120449167|XP_039487444.1|DSAN
OG0010839	LOC6616258|XP_002040622.1|DSEC	LOC120450539|XP_039489574.1|DSAN
OG0010841	LOC6611194|XP_002035750.2|DSEC	LOC120458459|XP_039502042.1|DSAN
OG0010842	LOC116801633|XP_032578337.1|DSEC	LOC120457829|XP_039501260.1|DSAN
OG0010844	LOC6607432|XP_002032201.1|DSEC	LOC120453748|XP_039494515.1|DSAN
OG0010845	LOC6612485|XP_002036993.1|DSEC	LOC120455970|XP_039498453.1|DSAN
OG0010846	LOC116801469|XP_032577142.1|DSEC	LOC120453209|XP_039493734.1|DSAN
OG0010847	LOC6617598|XP_032582200.1|DSEC	LOC120455154|XP_039496998.1|DSAN
OG0010848	LOC6619558|XP_002043773.1|DSEC	LOC120455925|XP_039498386.1|DSAN
OG0010849	LOC6612521|XP_032582087.1|DSEC	LOC120456941|XP_039500015.1|DSAN
OG0010850	LOC6618578|XP_002042837.1|DSEC	LOC120457153|XP_039500360.1|DSAN
OG0010851	LOC6615168|XP_032581290.1|DSEC	LOC120456925|XP_039499998.1|DSAN
OG0010852	LOC116800333|XP_032570326.1|DSEC	LOC120445422|XP_039481780.1|DSAN
OG0010853	LOC6616110|XP_002040475.1|DSEC	LOC120455663|XP_039497991.1|DSAN
OG0010854	LOC6618504|XP_032581740.1|DSEC	LOC120456439|XP_039499206.1|DSAN
OG0010855	LOC6616212|XP_002040577.1|DSEC	LOC120456548|XP_039499362.1|DSAN
OG0010856	LOC6617492|XP_002041809.1|DSEC	LOC120455865|XP_039498271.1|DSAN
OG0010857	LOC116801974|XP_032580364.1|DSEC, LOC116802294|XP_032582195.1|DSEC, LOC6616030|XP_032582058.1|DSEC, LOC116802292|XP_032582175.1|DSEC	LOC120456366|XP_039499113.1|DSAN
OG0010858	LOC6618061|XP_002042359.1|DSEC	LOC120455764|XP_039498149.1|DSAN
OG0010859	LOC6611224|XP_032583744.1|DSEC	LOC120458063|XP_039501509.1|DSAN
OG0010860	LOC6621534|XP_032570307.1|DSEC	LOC120445574|XP_039481996.1|DSAN
OG0010862	LOC116801988|XP_032580526.1|DSEC	LOC120452644|XP_039492897.1|DSAN
OG0010863	LOC6611881|XP_002036399.1|DSEC	LOC120449786|XP_039488364.1|DSAN
OG0010864	LOC116803468|XP_032583065.1|DSEC	LOC120444434|XP_039480018.1|DSAN
OG0010865	LOC6611351|XP_002035897.1|DSEC	LOC120458530|XP_039502139.1|DSAN
OG0010866	LOC6610301|XP_032574677.1|DSEC	LOC120448432|XP_039486373.1|DSAN
OG0010867	LOC6610594|XP_002035167.2|DSEC	LOC120449944|XP_039488579.1|DSAN
OG0010868	LOC6610828|XP_002035394.1|DSEC	LOC120448176|XP_039485956.1|DSAN
OG0010869	LOC116801132|XP_032574823.1|DSEC	LOC120450248|XP_039489070.1|DSAN
OG0010870	LOC116801250|XP_032575409.1|DSEC	LOC120448902|XP_039487059.1|DSAN
OG0010871	LOC116801238|XP_032575370.1|DSEC	LOC120448904|XP_039487061.1|DSAN
OG0010872	LOC116801018|XP_032574108.1|DSEC	LOC120447850|XP_039485391.1|DSAN
OG0010873	LOC6606034|XP_032574797.1|DSEC	LOC120449115|XP_039487359.1|DSAN
OG0010874	LOC116801280|XP_032575732.1|DSEC	LOC120450377|XP_039489302.1|DSAN
OG0010875	LOC6611151|XP_002035708.1|DSEC	LOC120447975|XP_039485603.1|DSAN
OG0010876	LOC6606019|XP_002030830.1|DSEC	LOC120448615|XP_039486662.1|DSAN
OG0010877	LOC6606117|XP_032575207.1|DSEC	LOC120448011|XP_039485659.1|DSAN
OG0010878	LOC6605686|XP_032575741.1|DSEC	LOC120450382|XP_039489308.1|DSAN
OG0010879	LOC6605666|XP_002030484.1|DSEC	LOC120447756|XP_039485235.1|DSAN
OG0010880	LOC6618297|XP_032575188.1|DSEC	LOC120447776|XP_039485263.1|DSAN
OG0010881	LOC6608907|XP_032570633.1|DSEC	LOC120445559|XP_039481971.1|DSAN
OG0010882	LOC6609442|XP_002034127.1|DSEC	LOC120445718|XP_039482219.1|DSAN
OG0010883	LOC6618338|XP_002042610.1|DSEC	LOC120448537|XP_039486515.1|DSAN
OG0010884	LOC116801128|XP_032574789.1|DSEC	LOC120449760|XP_039488330.1|DSAN
OG0010885	LOC6605565|XP_002030387.1|DSEC	LOC120450066|XP_039488772.1|DSAN
OG0010886	LOC6605725|XP_002030541.1|DSEC	LOC120448155|XP_039485926.1|DSAN
OG0010887	LOC116801080|XP_032574533.1|DSEC	LOC120448215|XP_039486028.1|DSAN
OG0010888	LOC6608633|XP_002033367.1|DSEC	LOC120457726|XP_039501159.1|DSAN
OG0010889	LOC6608765|XP_002033488.1|DSEC	LOC120446941|XP_039484125.1|DSAN
OG0010890	LOC6608282|XP_032571572.1|DSEC	LOC120444162|XP_039479675.1|DSAN
OG0010891	LOC6605999|XP_002030810.1|DSEC	LOC120450504|XP_039489490.1|DSAN
OG0010892	LOC6609487|XP_032572822.1|DSEC	LOC120446756|XP_039483828.1|DSAN
OG0010893	LOC6608160|XP_002032905.1|DSEC	LOC120443973|XP_039479379.1|DSAN
OG0010894	LOC116800378|XP_032570849.1|DSEC	LOC120444296|XP_039479750.1|DSAN
OG0010895	LOC6615487|XP_002039867.1|DSEC	LOC120444298|XP_039479753.1|DSAN
OG0010896	LOC116800708|XP_032573068.1|DSEC	LOC120444880|XP_039480796.1|DSAN
OG0010897	LOC6606196|XP_032576497.1|DSEC	LOC120451751|XP_039491609.1|DSAN
OG0010898	LOC6613902|XP_002038368.1|DSEC	LOC120453001|XP_039493439.1|DSAN
OG0010899	LOC6613730|XP_032578547.1|DSEC	LOC120453617|XP_039494330.1|DSAN
OG0010900	LOC6606488|XP_002031289.1|DSEC	LOC120453908|XP_039494773.1|DSAN
OG0010901	LOC6606573|XP_032578287.1|DSEC	LOC120452191|XP_039492236.1|DSAN
OG0010902	LOC6612704|XP_002037207.1|DSEC	LOC120454259|XP_039495328.1|DSAN
OG0010903	LOC6612947|XP_002037439.1|DSEC	LOC120453050|XP_039493505.1|DSAN
OG0010904	LOC6606873|XP_002031667.1|DSEC	LOC120453613|XP_039494325.1|DSAN
OG0010905	LOC6617164|XP_032578914.1|DSEC	LOC120454290|XP_039495411.1|DSAN
OG0010907	LOC6614281|XP_002038721.1|DSEC	LOC120452280|XP_039492345.1|DSAN
OG0010908	LOC6606808|XP_002031605.1|DSEC	LOC120453866|XP_039494705.1|DSAN
OG0010909	LOC116801386|XP_032576290.1|DSEC	LOC120451776|XP_039491646.1|DSAN
OG0010910	LOC6612605|XP_002037110.1|DSEC	LOC120453416|XP_039494049.1|DSAN
OG0010911	LOC6613876|XP_002038345.1|DSEC	LOC120452496|XP_039492680.1|DSAN
OG0010912	LOC6606293|XP_002031098.2|DSEC	LOC120451477|XP_039491130.1|DSAN
OG0010913	LOC6617132|XP_032577593.1|DSEC	LOC120453238|XP_039493773.1|DSAN
OG0010914	LOC6615571|XP_002039945.2|DSEC	LOC120446596|XP_039483561.1|DSAN
OG0010915	LOC6609528|XP_002034211.1|DSEC	LOC120447141|XP_039484510.1|DSAN
OG0010916	LOC6609559|XP_002034242.1|DSEC	LOC120445140|XP_039481229.1|DSAN
OG0010917	LOC116800362|XP_032570698.1|DSEC	LOC120447025|XP_039484282.1|DSAN
OG0010918	LOC6614743|XP_032569908.1|DSEC	LOC120445534|XP_039481935.1|DSAN
OG0010919	LOC6617447|XP_032571680.1|DSEC	LOC120458899|XP_039502681.1|DSAN
OG0010920	LOC6614626|XP_032583351.1|DSEC, LOC6614644|XP_002039071.1|DSEC	LOC120444445|XP_039480038.1|DSAN
OG0010921	LOC116802096|XP_032581113.1|DSEC	LOC120446436|XP_039483341.1|DSAN
OG0010922	LOC6621416|XP_002045573.2|DSEC	LOC120451672|XP_039491488.1|DSAN
OG0010923	LOC6617547|XP_002041861.1|DSEC	LOC120456404|XP_039499166.1|DSAN
OG0010924	LOC6613134|XP_002037615.2|DSEC	LOC120458190|XP_039501692.1|DSAN
OG0010925	LOC6604839|XP_032574172.1|DSEC	LOC120448517|XP_039486485.1|DSAN
OG0010926	LOC6605652|XP_002030470.1|DSEC	LOC120447458|XP_039484772.1|DSAN
OG0010927	LOC6605996|XP_032573610.1|DSEC	LOC120450506|XP_039489492.1|DSAN
OG0010928	LOC6610981|XP_002035538.1|DSEC	LOC120449283|XP_039487600.1|DSAN
OG0010929	LOC6617824|XP_002042134.1|DSEC	LOC120458286|XP_039501817.1|DSAN
OG0010930	LOC6617837|XP_002042145.1|DSEC	LOC120443915|XP_039479287.1|DSAN
