Orthogroup	DSEC.longest_only	DSER.longest_only
OG0007717	LOC6612951|XP_032576279.1|DSEC	LOC110186414|XP_020811249.1|DSER
OG0007718	LOC6615237|XP_032581774.1|DSEC	LOC110181783|XP_020805321.1|DSER
OG0007719	LOC6612389|XP_032581167.1|DSEC	LOC110187056|XP_020812091.1|DSER
OG0007720	LOC6612387|XP_032579984.1|DSEC	LOC110187059|XP_020812103.1|DSER
OG0007721	LOC6620642|XP_032581104.1|DSEC	LOC110179049|XP_020802064.1|DSER
OG0007722	LOC6620639|XP_032581350.1|DSEC	LOC110179060|XP_020802079.1|DSER
OG0007723	LOC6617500|XP_002041817.2|DSEC	LOC110179064|XP_020802085.1|DSER
OG0007724	LOC6617268|XP_032574058.1|DSEC	LOC110178176|XP_020800869.1|DSER
OG0007725	LOC6618430|XP_032581099.1|DSEC	LOC110175915|XP_020797750.1|DSER
OG0007726	LOC6619911|XP_002044123.1|DSEC	LOC110179615|XP_020802876.1|DSER
OG0007727	LOC6618673|XP_002042932.1|DSEC	LOC110184214|XP_020808322.1|DSER
OG0007728	LOC6612336|XP_032582002.1|DSEC	LOC110181477|XP_020804885.1|DSER
OG0007729	LOC6619901|XP_002044113.1|DSEC	LOC110182098|XP_020805742.1|DSER
OG0007730	LOC6612335|XP_032581986.1|DSEC	LOC110181587|XP_020805039.1|DSER
OG0007731	LOC6604962|XP_032573496.1|DSEC	LOC110188517|XP_020813913.1|DSER
OG0007732	LOC6615140|XP_002039556.1|DSEC	LOC110175937|XP_020797777.1|DSER
OG0007733	LOC6617973|XP_002042281.1|DSEC	LOC110184452|XP_020808650.1|DSER
OG0007734	LOC6617970|XP_002042278.1|DSEC	LOC110184347|XP_020808502.1|DSER
OG0007735	LOC6620256|XP_002044464.1|DSEC	LOC110184308|XP_020808455.1|DSER
OG0007736	LOC6616012|XP_002040378.2|DSEC	LOC110182205|XP_020805891.1|DSER
OG0007737	LOC6619237|XP_002043456.1|DSEC	LOC110177240|XP_020799535.1|DSER
OG0007738	LOC6607537|XP_032576855.1|DSEC	LOC110191442|XP_020817963.1|DSER
OG0007739	LOC6612575|XP_032581039.1|DSEC	LOC110184379|XP_020808542.1|DSER
OG0007740	LOC6612259|XP_002036771.1|DSEC	LOC110187072|XP_020812121.1|DSER
OG0007741	LOC6619915|XP_032582269.1|DSEC	LOC110179610|XP_020802867.1|DSER
OG0007742	LOC6620230|XP_032581927.1|DSEC	LOC110184583|XP_020808827.1|DSER
OG0007743	LOC6612710|XP_032577835.1|DSEC	LOC110186317|XP_020811112.1|DSER
OG0007744	LOC116800220|XP_032569959.1|DSEC	LOC110183007|XP_020806855.1|DSER
OG0007745	LOC6613746|XP_032578952.1|DSEC	LOC110187642|XP_020812710.1|DSER
OG0007746	LOC6607303|XP_032579536.1|DSEC	LOC110186471|XP_020811317.1|DSER
OG0007747	LOC6618070|XP_032581522.1|DSEC	LOC110181890|XP_020805478.1|DSER
OG0007748	LOC6615146|XP_032581062.1|DSEC	LOC110176023|XP_020797893.1|DSER
OG0007749	LOC6616107|XP_032582249.1|DSEC	LOC110180171|XP_020803490.1|DSER
OG0007750	LOC6612921|XP_002037413.1|DSEC	LOC110186370|XP_020811180.1|DSER
OG0007751	LOC6617273|XP_002041600.1|DSEC	LOC110178171|XP_020800863.1|DSER
OG0007752	LOC6620336|XP_002044540.1|DSEC	LOC110184610|XP_020808862.1|DSER
OG0007753	LOC6620458|XP_002044665.1|DSEC	LOC110179378|XP_020802551.1|DSER
OG0007754	LOC6619868|XP_002044081.1|DSEC	LOC110183224|XP_020807097.1|DSER
OG0007755	LOC6619865|XP_032580850.1|DSEC	LOC110183234|XP_020807109.1|DSER
OG0007756	LOC6614803|XP_032581524.1|DSEC	LOC110184315|XP_020808463.1|DSER
OG0007757	LOC6612380|XP_032580405.1|DSEC	LOC110182568|XP_020806276.1|DSER
OG0007758	LOC6613630|XP_002038100.1|DSEC	LOC110185040|XP_020809351.1|DSER
OG0007759	LOC6612862|XP_002037354.1|DSEC	LOC110186421|XP_020811260.1|DSER
OG0007760	LOC6619932|XP_032581466.1|DSEC	LOC110179449|XP_020802656.1|DSER
OG0007761	LOC6615223|XP_002039629.2|DSEC	LOC110184527|XP_020808761.1|DSER
OG0007762	LOC6615224|XP_032582558.1|DSEC	LOC110184530|XP_020808765.1|DSER
OG0007763	LOC6617277|XP_002041604.1|DSEC	LOC110178183|XP_020800874.1|DSER
OG0007764	LOC6620266|XP_002044474.2|DSEC	LOC110184811|XP_020809109.1|DSER
OG0007765	LOC6620267|XP_032580156.1|DSEC	LOC110184812|XP_020809111.1|DSER
OG0007766	LOC6606538|XP_032576432.1|DSEC	LOC110183967|XP_020807985.1|DSER
OG0007767	LOC6620110|XP_002044322.1|DSEC	LOC110185407|XP_020809872.1|DSER
OG0007768	LOC6619936|XP_002044148.1|DSEC	LOC110179477|XP_020802709.1|DSER
OG0007769	LOC6619973|XP_002044185.2|DSEC	LOC110179506|XP_020802741.1|DSER
OG0007770	LOC6611619|XP_002036155.1|DSEC	LOC110182614|XP_020806334.1|DSER
OG0007771	LOC6611322|XP_002035869.2|DSEC	LOC110185778|XP_020810439.1|DSER
OG0007772	LOC6616043|XP_002040409.1|DSEC	LOC110179624|XP_020802889.1|DSER
OG0007773	LOC6613560|XP_002038028.1|DSEC	LOC110185741|XP_020810391.1|DSER
OG0007774	LOC6611172|XP_002035729.2|DSEC	LOC110176721|XP_020798821.1|DSER
OG0007775	LOC6618519|XP_002042779.1|DSEC	LOC110180624|XP_020803967.1|DSER
OG0007776	LOC6614849|XP_002039267.1|DSEC	LOC110176006|XP_020797870.1|DSER
OG0007777	LOC6618451|XP_002042721.1|DSEC	LOC110175929|XP_020797767.1|DSER
OG0007778	LOC6615117|XP_032581304.1|DSEC	LOC110181723|XP_020805238.1|DSER
OG0007779	LOC6605942|XP_002030755.1|DSEC	LOC110190484|XP_020816655.1|DSER
OG0007780	LOC6616196|XP_032581031.1|DSEC	LOC110182556|XP_020806267.1|DSER
OG0007781	LOC6615228|XP_032580570.1|DSEC	LOC110181719|XP_020805232.1|DSER
OG0007782	LOC6612543|XP_002037051.1|DSEC	LOC110183056|XP_020806900.1|DSER
OG0007783	LOC6612294|XP_002036804.2|DSEC	LOC110179461|XP_020802679.1|DSER
OG0007784	LOC6613817|XP_032576620.1|DSEC	LOC110176456|XP_020798467.1|DSER
OG0007785	LOC6614783|XP_002039203.1|DSEC	LOC110181563|XP_020805010.1|DSER
OG0007786	LOC6617279|XP_002041606.1|DSEC	LOC110178131|XP_020800815.1|DSER
OG0007787	LOC6612784|XP_032578274.1|DSEC	LOC110176447|XP_020798455.1|DSER
OG0007788	LOC6607427|XP_002032196.1|DSEC	LOC110188335|XP_020813702.1|DSER
OG0007789	LOC6620081|XP_002044293.2|DSEC	LOC110177264|XP_020799574.1|DSER
OG0007790	LOC6612650|XP_032576902.1|DSEC	LOC110177399|XP_020799763.1|DSER
OG0007791	LOC6617154|XP_032577785.1|DSEC	LOC110181942|XP_020805538.1|DSER, LOC110177286|XP_020799601.1|DSER
OG0007792	LOC6615103|XP_002039519.2|DSEC	LOC110179101|XP_020802147.1|DSER
OG0007793	LOC116801768|XP_032579077.1|DSEC	LOC110189996|XP_020815956.1|DSER
OG0007794	LOC6614990|XP_032581419.1|DSEC	LOC110180151|XP_020803459.1|DSER
OG0007795	LOC6618943|XP_002043192.1|DSEC	LOC110181880|XP_020805466.1|DSER
OG0007796	LOC6619676|XP_002043891.1|DSEC	LOC110189032|XP_020814657.1|DSER
OG0007797	LOC6612834|XP_002037335.1|DSEC	LOC110186979|XP_020811989.1|DSER
OG0007798	LOC6612833|XP_002037334.1|DSEC	LOC110186980|XP_020811991.1|DSER
OG0007799	LOC6607441|XP_002032210.1|DSEC	LOC110188626|XP_020814058.1|DSER
OG0007800	LOC6607400|XP_002032173.1|DSEC	LOC110187653|XP_020812728.1|DSER
OG0007801	LOC6619648|XP_002043863.2|DSEC	LOC110191079|XP_020817473.1|DSER
OG0007802	LOC6620886|XP_002045089.1|DSEC	LOC110189190|XP_020814821.1|DSER
OG0007803	LOC6613725|XP_032578546.1|DSEC	LOC110186314|XP_020811096.1|DSER
OG0007804	LOC6619861|XP_032581496.1|DSEC	LOC110191972|XP_020818648.1|DSER
OG0007805	LOC6615226|XP_002039632.1|DSEC	LOC110176121|XP_020798017.1|DSER
OG0007806	LOC6615227|XP_002039633.1|DSEC	LOC110176116|XP_020798012.1|DSER
OG0007808	LOC6619657|XP_002043872.1|DSEC	LOC110190792|XP_020817094.1|DSER
OG0007809	LOC6615093|XP_002039509.1|DSEC	LOC110184162|XP_020808229.1|DSER
OG0007810	LOC6617863|XP_002042171.1|DSEC	LOC110185023|XP_020809333.1|DSER
OG0007811	LOC6621674|XP_032576392.1|DSEC	LOC110186836|XP_020811785.1|DSER
OG0007812	LOC6619851|XP_002044064.1|DSEC	LOC110184375|XP_020808533.1|DSER
OG0007813	LOC6607829|XP_002032587.1|DSEC	LOC110187708|XP_020812802.1|DSER
OG0007814	LOC6614784|XP_032582189.1|DSEC	LOC110181543|XP_020804984.1|DSER
OG0007815	LOC6619766|XP_032581405.1|DSEC	LOC110179104|XP_020802151.1|DSER
OG0007816	LOC6616300|XP_002040664.1|DSEC	LOC110184631|XP_020808886.1|DSER
OG0007817	LOC6614034|XP_002038488.1|DSEC	LOC110190946|XP_020817279.1|DSER
OG0007818	LOC6607688|XP_002032452.1|DSEC	LOC110191169|XP_020817588.1|DSER
OG0007819	LOC6615056|XP_002039473.2|DSEC	LOC110180101|XP_020803387.1|DSER
OG0007820	LOC6612978|XP_032577236.1|DSEC	LOC110190948|XP_020817285.1|DSER
OG0007821	LOC6612824|XP_002037325.1|DSEC	LOC110186487|XP_020811333.1|DSER
OG0007822	LOC6612825|XP_002037326.2|DSEC	LOC110186488|XP_020811334.1|DSER
OG0007823	LOC6612827|XP_002037328.2|DSEC	LOC110186274|XP_020811046.1|DSER
OG0007824	LOC6612692|XP_032576257.1|DSEC	LOC110186959|XP_020811959.1|DSER
OG0007825	LOC6606584|XP_032578791.1|DSEC	LOC110187832|XP_020812969.1|DSER
OG0007826	LOC6618780|XP_032577255.1|DSEC	LOC110186679|XP_020811609.1|DSER
OG0007827	LOC6612246|XP_002036758.1|DSEC	LOC110187092|XP_020812155.1|DSER
OG0007828	LOC6610912|XP_002035469.1|DSEC	LOC110176223|XP_020798164.1|DSER
OG0007829	LOC6613828|XP_002038297.1|DSEC	LOC110189611|XP_020815411.1|DSER
OG0007830	LOC6613761|XP_032578400.1|DSEC	LOC110188313|XP_020813680.1|DSER
OG0007831	LOC6619953|XP_002044165.1|DSEC	LOC110187106|XP_020812170.1|DSER
OG0007832	LOC6617516|XP_002041832.2|DSEC	LOC110182217|XP_020805902.1|DSER
OG0007833	LOC6616083|XP_002040449.1|DSEC	LOC110180180|XP_020803500.1|DSER
OG0007834	LOC6619638|XP_002043853.1|DSEC	LOC110190860|XP_020817169.1|DSER
OG0007835	LOC6619655|XP_032576985.1|DSEC	LOC110191061|XP_020817450.1|DSER
OG0007836	LOC6606479|XP_002031280.1|DSEC	LOC110191292|XP_020817760.1|DSER
OG0007837	LOC6614083|XP_002038537.1|DSEC	LOC110176588|XP_020798662.1|DSER
OG0007838	LOC6614074|XP_002038528.2|DSEC	LOC110176596|XP_020798671.1|DSER
OG0007839	LOC6619767|XP_032580438.1|DSEC	LOC110179081|XP_020802126.1|DSER
OG0007840	LOC6612782|XP_002037283.1|DSEC	LOC110191277|XP_020817734.1|DSER
OG0007841	LOC6607344|XP_002032117.1|DSEC	LOC110191207|XP_020817634.1|DSER
OG0007842	LOC6612668|XP_032579407.1|DSEC	LOC110186943|XP_020811935.1|DSER
OG0007843	LOC6612669|XP_002037173.1|DSEC	LOC110186342|XP_020811149.1|DSER
OG0007844	LOC6609754|XP_002034408.1|DSEC	LOC110191700|XP_020818275.1|DSER
OG0007845	LOC6606534|XP_032577979.1|DSEC	LOC110184349|XP_020808506.1|DSER
OG0007846	LOC6612383|XP_032579985.1|DSEC	LOC110187061|XP_020812106.1|DSER
OG0007847	LOC6607678|XP_002032443.1|DSEC	LOC110191076|XP_020817470.1|DSER
OG0007848	LOC6607686|XP_002032450.1|DSEC	LOC110191165|XP_020817584.1|DSER
OG0007849	LOC6607050|XP_002031838.1|DSEC	LOC110191885|XP_020818529.1|DSER
OG0007850	LOC6607049|XP_002031837.1|DSEC	LOC110191884|XP_020818527.1|DSER
OG0007851	LOC6617147|XP_002041474.1|DSEC	LOC110186510|XP_020811366.1|DSER
OG0007852	LOC6606684|XP_032577191.1|DSEC	LOC110191407|XP_020817924.1|DSER
OG0007853	LOC6612604|XP_002037109.2|DSEC	LOC110184630|XP_020808889.1|DSER
OG0007854	LOC6607698|XP_002032462.1|DSEC	LOC110189459|XP_020815197.1|DSER
OG0007855	LOC6606994|XP_032578105.1|DSEC	LOC110188673|XP_020814130.1|DSER
OG0007856	LOC6607687|XP_002032451.1|DSEC	LOC110191166|XP_020817585.1|DSER
OG0007857	LOC6607615|XP_032577007.1|DSEC	LOC110184779|XP_020809081.1|DSER
OG0007858	LOC6611641|XP_032580189.1|DSEC	LOC110176837|XP_020798950.1|DSER
OG0007859	LOC6619778|XP_032581381.1|DSEC	LOC110190586|XP_020816838.1|DSER
OG0007860	LOC6606917|XP_002031711.1|DSEC	LOC110186503|XP_020811357.1|DSER
OG0007861	LOC6606921|XP_002031715.1|DSEC	LOC110189042|XP_020814669.1|DSER
OG0007862	LOC116801782|XP_032579155.1|DSEC	LOC110186843|XP_020811790.1|DSER
OG0007863	LOC6614446|XP_002038879.1|DSEC	LOC110184901|XP_020809206.1|DSER
OG0007864	LOC6607289|XP_032577169.1|DSEC	LOC110186694|XP_020811621.1|DSER
OG0007865	LOC6605351|XP_002030185.1|DSEC	LOC110179022|XP_020802026.1|DSER
OG0007866	LOC6616778|XP_002041115.1|DSEC	LOC110187636|XP_020812703.1|DSER
OG0007867	LOC6607451|XP_032578478.1|DSEC	LOC110188520|XP_020813919.1|DSER
OG0007868	LOC6607843|XP_002032600.1|DSEC	LOC110191260|XP_020817710.1|DSER
OG0007869	LOC6612311|XP_032580643.1|DSEC	LOC110182074|XP_020805717.1|DSER
OG0007870	LOC6605215|XP_002030053.1|DSEC	LOC110178584|XP_020801421.1|DSER
OG0007871	LOC6620363|XP_002044571.1|DSEC	LOC110187037|XP_020812060.1|DSER
OG0007872	LOC6611118|XP_002035675.1|DSEC	LOC110187031|XP_020812057.1|DSER
OG0007873	LOC116801064|XP_032574409.1|DSEC	LOC110190467|XP_020816635.1|DSER
OG0007874	LOC6612419|XP_002036927.1|DSEC	LOC110183511|XP_020807456.1|DSER
OG0007875	LOC6608541|XP_002033275.2|DSEC	LOC110189220|XP_020814853.1|DSER
OG0007876	LOC6612315|XP_032581790.1|DSEC	LOC110181875|XP_020805460.1|DSER
OG0007877	LOC6620360|XP_002044568.2|DSEC	LOC110187043|XP_020812068.1|DSER
OG0007878	LOC6610107|XP_032571649.1|DSEC	LOC110182866|XP_020806668.1|DSER
OG0007879	LOC6606105|XP_002030914.1|DSEC	LOC110185188|XP_020809568.1|DSER
OG0007880	LOC6612540|XP_002037048.1|DSEC	LOC110183067|XP_020806912.1|DSER
OG0007881	LOC6610685|XP_032575022.1|DSEC	LOC110183654|XP_020807637.1|DSER
OG0007882	LOC6610679|XP_032576061.1|DSEC	LOC110183671|XP_020807664.1|DSER
OG0007883	LOC6610680|XP_002035246.1|DSEC	LOC110183663|XP_020807649.1|DSER
OG0007884	LOC6606037|XP_002030848.1|DSEC	LOC110190212|XP_020816226.1|DSER
OG0007885	LOC6608542|XP_032570845.1|DSEC	LOC110189221|XP_020814858.1|DSER
OG0007886	LOC6617867|XP_032579088.1|DSEC	LOC110185105|XP_020809453.1|DSER
OG0007887	LOC6610678|XP_002035244.2|DSEC	LOC110183670|XP_020807663.1|DSER
OG0007888	LOC6605224|XP_002030062.1|DSEC	LOC110185272|XP_020809677.1|DSER
OG0007889	LOC6616447|XP_032574715.1|DSEC	LOC110190705|XP_020816983.1|DSER
OG0007890	LOC6604831|XP_032574437.1|DSEC	LOC110185166|XP_020809531.1|DSER
OG0007891	LOC6606244|XP_002031052.1|DSEC	LOC110191721|XP_020818297.1|DSER
OG0007892	LOC6619126|XP_002043366.1|DSEC	LOC110189485|XP_020815230.1|DSER
OG0007893	LOC6615726|XP_032571694.1|DSEC	LOC110181103|XP_020804433.1|DSER
OG0007894	LOC6604988|XP_032575748.1|DSEC	LOC110190525|XP_020816721.1|DSER
OG0007895	LOC6610140|XP_032575092.1|DSEC	LOC110178763|XP_020801660.1|DSER
OG0007896	LOC6605178|XP_002030017.1|DSEC	LOC110178595|XP_020801440.1|DSER
OG0007897	LOC6605436|XP_002030269.1|DSEC	LOC110190520|XP_020816713.1|DSER
OG0007898	LOC6610472|XP_002035052.1|DSEC	LOC110188829|XP_020814378.1|DSER
OG0007899	LOC6606118|XP_002030926.1|DSEC	LOC110185267|XP_020809673.1|DSER
OG0007900	LOC116800491|XP_032571691.1|DSEC	LOC110189250|XP_020814914.1|DSER
OG0007901	LOC6604931|XP_032573500.1|DSEC	LOC110190411|XP_020816535.1|DSER
OG0007902	LOC6619585|XP_002043800.1|DSEC	LOC110181495|XP_020804921.1|DSER
OG0007903	LOC6605876|XP_002030690.1|DSEC	LOC110190812|XP_020817121.1|DSER
OG0007904	LOC6616361|XP_002040721.1|DSEC	LOC110189960|XP_020815907.1|DSER
OG0007905	LOC6611599|XP_002036136.1|DSEC	LOC110176808|XP_020798906.1|DSER
OG0007906	LOC6610877|XP_002035440.2|DSEC	LOC110176174|XP_020798074.1|DSER
OG0007907	LOC6610859|XP_002035425.1|DSEC	LOC110189104|XP_020814740.1|DSER
OG0007908	LOC6610858|XP_002035424.1|DSEC	LOC110189105|XP_020814741.1|DSER
OG0007909	LOC6616080|XP_002040446.1|DSEC	LOC110181757|XP_020805279.1|DSER
OG0007910	LOC6618381|XP_002042651.1|DSEC	LOC110185287|XP_020809695.1|DSER
OG0007911	LOC6610675|XP_002035241.2|DSEC	LOC110185171|XP_020809547.1|DSER
OG0007912	LOC6610399|XP_002034981.1|DSEC	LOC110177577|XP_020800015.1|DSER
OG0007913	LOC6610674|XP_002035240.1|DSEC	LOC110185172|XP_020809549.1|DSER
OG0007914	LOC6621954|XP_032576077.1|DSEC	LOC110179004|XP_020801997.1|DSER
OG0007915	LOC6605987|XP_002030799.1|DSEC	LOC110183576|XP_020807547.1|DSER
OG0007916	LOC6613539|XP_002038007.1|DSEC	LOC110183090|XP_020806942.1|DSER
OG0007917	LOC6608347|XP_002033084.1|DSEC	LOC110176962|XP_020799127.1|DSER
OG0007918	LOC6607921|XP_002032671.1|DSEC	LOC110189610|XP_020815406.1|DSER
OG0007919	LOC6609289|XP_032572337.1|DSEC	LOC110177049|XP_020799224.1|DSER
OG0007920	LOC6615402|XP_032570491.1|DSEC	LOC110189520|XP_020815305.1|DSER
OG0007921	LOC6608663|XP_032571103.1|DSEC	LOC110179347|XP_020802517.1|DSER
OG0007922	LOC6606729|XP_032578392.1|DSEC	LOC110176627|XP_020798711.1|DSER
OG0007923	LOC6617611|XP_032580102.1|DSEC	LOC110181520|XP_020804952.1|DSER
OG0007924	LOC6608885|XP_002033599.1|DSEC	LOC110179259|XP_020802376.1|DSER
OG0007926	LOC6609354|XP_002034043.1|DSEC	LOC110178523|XP_020801336.1|DSER
OG0007927	LOC6611433|XP_032572616.1|DSEC	LOC110185671|XP_020810291.1|DSER
OG0007928	LOC6611738|XP_032583543.1|DSEC	LOC110183886|XP_020807890.1|DSER
OG0007929	LOC6611456|XP_032580062.1|DSEC	LOC110185911|XP_020810583.1|DSER
OG0007930	LOC6618933|XP_032572240.1|DSEC	LOC110180240|XP_020803556.1|DSER
OG0007931	LOC6613625|XP_032583634.1|DSEC	LOC110185623|XP_020810233.1|DSER
OG0007932	LOC116802232|XP_032581929.1|DSEC	LOC110184585|XP_020808830.1|DSER
OG0007934	LOC6613834|XP_032577546.1|DSEC	LOC110190863|XP_020817171.1|DSER
OG0007935	LOC6617812|XP_002042124.1|DSEC	LOC110185557|XP_020810133.1|DSER
OG0007936	LOC6611992|XP_002036509.1|DSEC	LOC110183363|XP_020807284.1|DSER
OG0007937	LOC6611581|XP_002036119.1|DSEC	LOC110176970|XP_020799136.1|DSER
OG0007938	LOC6612057|XP_032574539.1|DSEC	LOC110183427|XP_020807368.1|DSER
OG0007939	LOC6613296|XP_032574937.1|DSEC	LOC110187559|XP_020812607.1|DSER
OG0007940	LOC6613298|XP_032570060.1|DSEC	LOC110187603|XP_020812654.1|DSER
OG0007941	LOC6620142|XP_002044355.1|DSEC	LOC110177722|XP_020800265.1|DSER
OG0007942	LOC6619993|XP_002044205.1|DSEC	LOC110179576|XP_020802825.1|DSER
OG0007943	LOC6617847|XP_032570955.1|DSEC	LOC110185894|XP_020810564.1|DSER
OG0007944	LOC6610401|XP_002034983.1|DSEC	LOC110177575|XP_020800012.1|DSER
OG0007945	LOC6612019|XP_002036536.1|DSEC	LOC110183304|XP_020807202.1|DSER
OG0007946	LOC6615799|XP_002040169.1|DSEC	LOC110191489|XP_020818013.1|DSER
OG0007947	LOC6617840|XP_002042148.1|DSEC	LOC110185685|XP_020810311.1|DSER
OG0007948	LOC6611388|XP_032573894.1|DSEC	LOC110185949|XP_020810625.1|DSER
OG0007949	LOC6618967|XP_032580262.1|DSEC	LOC110183525|XP_020807477.1|DSER
OG0007950	LOC6618206|XP_002042481.1|DSEC	LOC110187283|XP_020812331.1|DSER
OG0007951	LOC6613433|XP_032583187.1|DSEC	LOC110182368|XP_020806068.1|DSER
OG0007952	LOC6613377|XP_002037851.1|DSEC	LOC110179170|XP_020802228.1|DSER
OG0007953	LOC6613622|XP_002038092.1|DSEC	LOC110185878|XP_020810549.1|DSER, LOC110183439|XP_020807381.1|DSER
OG0007954	LOC6611436|XP_002035980.1|DSEC	LOC110185965|XP_020810642.1|DSER
OG0007955	LOC6611883|XP_032576288.1|DSEC	LOC110183205|XP_020807077.1|DSER
OG0007956	LOC6614729|XP_002039153.1|DSEC	LOC110181323|XP_020804700.1|DSER
OG0007957	LOC6611926|XP_032582535.1|DSEC	LOC110183385|XP_020807310.1|DSER
OG0007958	LOC6618524|XP_002042784.2|DSEC	LOC110180627|XP_020803972.1|DSER
OG0007959	LOC6614560|XP_002038988.1|DSEC	LOC110178193|XP_020800886.1|DSER
OG0007960	LOC6611998|XP_002036515.1|DSEC	LOC110183314|XP_020807217.1|DSER
OG0007961	LOC6616931|XP_002041261.1|DSEC	LOC110191943|XP_020818622.1|DSER
OG0007962	LOC6616165|XP_002040530.1|DSEC	LOC110179510|XP_020802746.1|DSER
OG0007963	LOC6617819|XP_002042129.1|DSEC	LOC110185608|XP_020810212.1|DSER
OG0007964	LOC6611404|XP_002035948.1|DSEC	LOC110181463|XP_020804870.1|DSER
OG0007965	LOC6613590|XP_032575033.1|DSEC	LOC110185613|XP_020810219.1|DSER
OG0007966	LOC6617400|XP_002041725.1|DSEC	LOC110181153|XP_020804486.1|DSER
OG0007967	LOC6618226|XP_002042501.1|DSEC	LOC110187463|XP_020812510.1|DSER
OG0007968	LOC6617390|XP_032577198.1|DSEC	LOC110179929|XP_020803186.1|DSER
OG0007969	LOC6611945|XP_002036462.1|DSEC	LOC110183361|XP_020807282.1|DSER
OG0007970	LOC116800636|XP_032572542.1|DSEC	LOC110177700|XP_020800188.1|DSER
OG0007971	LOC6617663|XP_002041976.2|DSEC	LOC110182018|XP_020805608.1|DSER
OG0007972	LOC6608838|XP_002033552.1|DSEC	LOC110178329|XP_020801098.1|DSER
OG0007973	LOC6617735|XP_032572046.1|DSEC	LOC110183962|XP_020807977.1|DSER
OG0007974	LOC6618624|XP_002042883.1|DSEC	LOC110183521|XP_020807468.1|DSER
OG0007975	LOC6614014|XP_002038468.1|DSEC	LOC110188037|XP_020813239.1|DSER
OG0007976	LOC6619834|XP_002044047.2|DSEC	LOC110181500|XP_020804929.1|DSER
OG0007977	LOC6611615|XP_002036151.1|DSEC	LOC110176844|XP_020798964.1|DSER
OG0007978	LOC6613401|XP_002037875.1|DSEC	LOC110182317|XP_020806006.1|DSER
OG0007979	LOC6621795|XP_032570254.1|DSEC	LOC110185842|XP_020810509.1|DSER
OG0007980	LOC6618132|XP_002042429.1|DSEC	LOC110176840|XP_020798955.1|DSER
OG0007981	LOC6619955|XP_002044167.1|DSEC	LOC110187094|XP_020812158.1|DSER
OG0007982	LOC6612097|XP_032583563.1|DSEC	LOC110183483|XP_020807420.1|DSER
OG0007983	LOC6614534|XP_002038965.1|DSEC	LOC110178153|XP_020800841.1|DSER
OG0007984	LOC6614703|XP_032578429.1|DSEC	LOC110185673|XP_020810295.1|DSER
OG0007985	LOC116801817|XP_032579528.1|DSEC	LOC110188775|XP_020814275.1|DSER
OG0007986	LOC6617738|XP_002042050.1|DSEC	LOC110184829|XP_020809133.1|DSER
OG0007987	LOC6613144|XP_002037625.1|DSEC	LOC110182321|XP_020806010.1|DSER
OG0007988	LOC6614780|XP_002039199.1|DSEC	LOC110185755|XP_020810413.1|DSER
OG0007989	LOC6611932|XP_032569747.1|DSEC	LOC110183348|XP_020807261.1|DSER
OG0007990	LOC6611997|XP_002036514.1|DSEC	LOC110183313|XP_020807216.1|DSER
OG0007991	LOC6613286|XP_032569852.1|DSEC	LOC110178211|XP_020800910.1|DSER
OG0007992	LOC6611718|XP_002036251.1|DSEC	LOC110183877|XP_020807889.1|DSER
OG0007993	LOC6619497|XP_032578318.1|DSEC	LOC110186783|XP_020811715.1|DSER
OG0007994	LOC6611888|XP_002036406.1|DSEC	LOC110183215|XP_020807089.1|DSER
OG0007995	LOC6617900|XP_002042208.1|DSEC	LOC110185973|XP_020810654.1|DSER
OG0007996	LOC6614932|XP_032581122.1|DSEC	LOC110181947|XP_020805542.1|DSER
OG0007997	LOC6618341|XP_002042613.2|DSEC	LOC110185207|XP_020809591.1|DSER
OG0007998	LOC6614612|XP_002039040.1|DSEC	LOC110176890|XP_020799034.1|DSER
OG0007999	LOC6612058|XP_032580387.1|DSEC	LOC110183430|XP_020807370.1|DSER
OG0008000	LOC6612059|XP_002036576.1|DSEC	LOC110183404|XP_020807338.1|DSER
OG0008001	LOC6617760|XP_002042072.1|DSEC	LOC110183916|XP_020807919.1|DSER
OG0008002	LOC6617248|XP_002041575.1|DSEC	LOC110187564|XP_020812612.1|DSER
OG0008003	LOC6617762|XP_032583354.1|DSEC	LOC110183924|XP_020807945.1|DSER
OG0008004	LOC6615844|XP_032580234.1|DSEC	LOC110183502|XP_020807447.1|DSER
OG0008005	LOC6617562|XP_032581854.1|DSEC	LOC110182119|XP_020805787.1|DSER
OG0008006	LOC6615045|XP_002039462.1|DSEC	LOC110191978|XP_020818663.1|DSER
OG0008007	LOC6612499|XP_002037007.1|DSEC	LOC110181755|XP_020805277.1|DSER
OG0008008	LOC6618354|XP_002042625.2|DSEC	LOC110185212|XP_020809601.1|DSER
OG0008009	LOC6612537|XP_032581340.1|DSEC	LOC110181687|XP_020805188.1|DSER
OG0008010	LOC6617906|XP_032581626.1|DSEC	LOC110184248|XP_020808364.1|DSER
OG0008011	LOC6615542|XP_002039921.1|DSEC	LOC110179679|XP_020802953.1|DSER
OG0008012	LOC6608575|XP_032571330.1|DSEC	LOC110189314|XP_020815014.1|DSER
OG0008013	LOC6609983|XP_032570709.1|DSEC	LOC110191709|XP_020818286.1|DSER
OG0008014	LOC6613835|XP_002038304.2|DSEC	LOC110187711|XP_020812805.1|DSER
OG0008015	LOC6605245|XP_002030083.1|DSEC	LOC110190243|XP_020816266.1|DSER
