Orthogroup	DSEC.longest_only	SLEB.longest_only
OG0007230	LOC6616656|XP_002041013.1|DSEC	LOC115623547|XP_030373798.1|SLEB
OG0007231	LOC6606717|XP_002031516.1|DSEC	LOC115623974|XP_030374403.1|SLEB
OG0007232	LOC6610830|XP_002035396.2|DSEC	LOC115622519|XP_030372334.1|SLEB
OG0007233	LOC6610832|XP_032574792.1|DSEC	LOC115622554|XP_030372383.1|SLEB
OG0007234	LOC6610839|XP_002035405.1|DSEC	LOC115623068|XP_030373122.1|SLEB
OG0007235	LOC6610836|XP_032574084.1|DSEC	LOC115622312|XP_030372078.1|SLEB
OG0007236	LOC6614331|XP_002038771.1|DSEC	LOC115624153|XP_030374610.1|SLEB
OG0007237	LOC6607238|XP_002032019.1|DSEC	LOC115624091|XP_030374541.1|SLEB
OG0007238	LOC6620109|XP_002044321.2|DSEC	LOC115627996|XP_030379753.1|SLEB
OG0007239	LOC6613853|XP_032576147.1|DSEC	LOC115625210|XP_030376039.1|SLEB
OG0007240	LOC6616629|XP_002040986.1|DSEC	LOC115623755|XP_030374150.1|SLEB
OG0007241	LOC6614796|XP_002039215.1|DSEC	LOC115629896|XP_030382356.1|SLEB
OG0007242	LOC6614797|XP_032582177.1|DSEC	LOC115629895|XP_030382353.1|SLEB
OG0007243	LOC6618638|XP_002042897.2|DSEC	LOC115627359|XP_030378868.1|SLEB
OG0007244	LOC6606216|XP_002031024.1|DSEC	LOC115623964|XP_030374392.1|SLEB
OG0007245	LOC6612891|XP_002037383.2|DSEC	LOC115621861|XP_030371540.1|SLEB
OG0007246	LOC116801407|XP_032576554.1|DSEC, LOC6606654|XP_002031454.1|DSEC	LOC115620907|XP_030370260.1|SLEB
OG0007247	LOC6609112|XP_002033814.1|DSEC	LOC115623570|XP_030373831.1|SLEB
OG0007248	LOC6615839|XP_002040210.1|DSEC	LOC115629683|XP_030382065.1|SLEB
OG0007249	LOC6621070|XP_032582686.1|DSEC	LOC115629755|XP_030382157.1|SLEB
OG0007250	LOC6617560|XP_002041873.1|DSEC	LOC115629492|XP_030381826.1|SLEB
OG0007251	LOC6607220|XP_002032004.1|DSEC	LOC115623351|XP_030373495.1|SLEB
OG0007252	LOC6607019|XP_002031808.1|DSEC	LOC115625485|XP_030376394.1|SLEB
OG0007253	LOC6605869|XP_002030683.1|DSEC	LOC115622762|XP_030372677.1|SLEB
OG0007254	LOC6616645|XP_032579177.1|DSEC	LOC115623930|XP_030374349.1|SLEB
OG0007255	LOC6614961|XP_002039378.1|DSEC	LOC115627810|XP_030379500.1|SLEB
OG0007256	LOC6613950|XP_002038414.1|DSEC	LOC115625293|XP_030376167.1|SLEB
OG0007257	LOC6616913|XP_002041243.2|DSEC	LOC115623689|XP_030374020.1|SLEB
OG0007258	LOC6616912|XP_032578559.1|DSEC	LOC115623692|XP_030374024.1|SLEB
OG0007259	LOC6615940|XP_032580617.1|DSEC	LOC115628702|XP_030380743.1|SLEB
OG0007260	LOC6605411|XP_002030244.1|DSEC	LOC115627147|XP_030378585.1|SLEB
OG0007261	LOC6609603|XP_032573052.1|DSEC	LOC115630133|XP_030382614.1|SLEB
OG0007262	LOC6616072|XP_002040438.1|DSEC	LOC115627172|XP_030378626.1|SLEB
OG0007263	LOC6616302|XP_002040666.1|DSEC	LOC115627843|XP_030379559.1|SLEB
OG0007264	LOC6616550|XP_032574779.1|DSEC	LOC115622829|XP_030372767.1|SLEB
OG0007265	LOC6612248|XP_002036760.1|DSEC	LOC115629831|XP_030382268.1|SLEB, LOC115633319|XP_030386609.1|SLEB
OG0007266	LOC6619243|XP_032579287.1|DSEC	LOC115620642|XP_030369842.1|SLEB
OG0007267	LOC6616650|XP_002041007.1|DSEC	LOC115623399|XP_030373568.1|SLEB
OG0007268	LOC6609743|XP_002034397.1|DSEC	LOC115626312|XP_030377510.1|SLEB
OG0007269	LOC6615952|XP_002040319.1|DSEC	LOC115627933|XP_030379686.1|SLEB
OG0007270	LOC6606415|XP_002031219.2|DSEC	LOC115621574|XP_030371122.1|SLEB
OG0007271	LOC6606213|XP_002031021.2|DSEC	LOC115623734|XP_030374104.1|SLEB
OG0007272	LOC6610914|XP_002035471.1|DSEC	LOC115628378|XP_030380319.1|SLEB
OG0007273	LOC6606866|XP_032578270.1|DSEC	LOC115623722|XP_030374064.1|SLEB
OG0007274	LOC6607012|XP_032577644.1|DSEC	LOC115625489|XP_030376399.1|SLEB
OG0007275	LOC6610663|XP_032574919.1|DSEC	LOC115632262|XP_030385198.1|SLEB
OG0007276	LOC6610660|XP_032574917.1|DSEC	LOC115632973|XP_030386142.1|SLEB
OG0007277	LOC6616470|XP_002040831.1|DSEC	LOC115624691|XP_030375359.1|SLEB
OG0007278	LOC6604963|XP_002029806.1|DSEC	LOC115622641|XP_030372509.1|SLEB
OG0007279	LOC6605110|XP_032573499.1|DSEC	LOC115622498|XP_030372304.1|SLEB
OG0007280	LOC6616399|XP_032573812.1|DSEC	LOC115622590|XP_030372445.1|SLEB
OG0007281	LOC6616927|XP_002041258.1|DSEC	LOC115623452|XP_030373668.1|SLEB
OG0007282	LOC6616928|XP_002041259.1|DSEC	LOC115623451|XP_030373667.1|SLEB
OG0007283	LOC6617023|XP_002041351.1|DSEC	LOC115625468|XP_030376377.1|SLEB
OG0007284	LOC6613735|XP_002038205.1|DSEC	LOC115621483|XP_030371003.1|SLEB
OG0007285	LOC6615005|XP_002039422.1|DSEC	LOC115629729|XP_030382122.1|SLEB
OG0007286	LOC6615006|XP_032582682.1|DSEC	LOC115629723|XP_030382107.1|SLEB
OG0007287	LOC6617298|XP_002041625.1|DSEC	LOC115631532|XP_030384165.1|SLEB
OG0007288	LOC6612272|XP_032582171.1|DSEC	LOC115629790|XP_030382205.1|SLEB
OG0007289	LOC6612292|XP_032580761.1|DSEC	LOC115629341|XP_030381649.1|SLEB
OG0007290	LOC6616640|XP_002040997.1|DSEC	LOC115624392|XP_030374964.1|SLEB
OG0007291	LOC6612420|XP_002036928.2|DSEC	LOC115625150|XP_030375934.1|SLEB
OG0007292	LOC6619980|XP_032580726.1|DSEC	LOC115629258|XP_030381539.1|SLEB
OG0007293	LOC6617036|XP_002041364.1|DSEC	LOC115625185|XP_030376009.1|SLEB
OG0007294	LOC6606320|XP_002031125.1|DSEC	LOC115623397|XP_030373565.1|SLEB
OG0007295	LOC6606219|XP_002031027.1|DSEC	LOC115624213|XP_030374684.1|SLEB
OG0007296	LOC6612641|XP_032577711.1|DSEC	LOC115620651|XP_030369858.1|SLEB
OG0007297	LOC6616715|XP_032577109.1|DSEC	LOC115624319|XP_030374810.1|SLEB
OG0007298	LOC6613947|XP_002038411.1|DSEC	LOC115625215|XP_030376045.1|SLEB
OG0007299	LOC6607180|XP_032578166.1|DSEC	LOC115624271|XP_030374758.1|SLEB
OG0007300	LOC6616916|XP_002041246.1|DSEC	LOC115623691|XP_030374023.1|SLEB
OG0007301	LOC6614008|XP_032578192.1|DSEC	LOC115625050|XP_030375762.1|SLEB
OG0007302	LOC6613934|XP_032576207.1|DSEC	LOC115624290|XP_030374774.1|SLEB
OG0007303	LOC6617658|XP_002041971.1|DSEC	LOC115628745|XP_030380811.1|SLEB
OG0007304	LOC6611268|XP_032583745.1|DSEC	LOC115625843|XP_030376905.1|SLEB
OG0007305	LOC6618286|XP_002042559.1|DSEC	LOC115622907|XP_030372890.1|SLEB
OG0007306	LOC6618287|XP_002042560.1|DSEC	LOC115622849|XP_030372791.1|SLEB
OG0007307	LOC6606164|XP_002030972.1|DSEC	LOC115625048|XP_030375760.1|SLEB
OG0007308	LOC6617186|XP_002041513.1|DSEC	LOC115620326|XP_030369380.1|SLEB
OG0007309	LOC6617046|XP_032577093.1|DSEC	LOC115625268|XP_030376131.1|SLEB
OG0007310	LOC6607721|XP_032577641.1|DSEC	LOC115625143|XP_030375922.1|SLEB
OG0007311	LOC6607724|XP_032579113.1|DSEC	LOC115625596|XP_030376576.1|SLEB
OG0007312	LOC6609426|XP_002034111.1|DSEC	LOC115621404|XP_030370911.1|SLEB
OG0007313	LOC6620166|XP_002044377.1|DSEC	LOC115626763|XP_030378080.1|SLEB
OG0007314	LOC6616092|XP_032580394.1|DSEC	LOC115630022|XP_030382519.1|SLEB
OG0007315	LOC6617604|XP_032581228.1|DSEC	LOC115626966|XP_030378340.1|SLEB
OG0007316	LOC6619033|XP_002043278.1|DSEC	LOC115623564|XP_030373821.1|SLEB
OG0007317	LOC6614027|XP_002038481.1|DSEC	LOC115623348|XP_030373490.1|SLEB
OG0007318	LOC6614026|XP_032576375.1|DSEC	LOC115623347|XP_030373485.1|SLEB
OG0007319	LOC6605432|XP_002030265.1|DSEC	LOC115622212|XP_030371967.1|SLEB
OG0007320	LOC6606969|XP_002031761.1|DSEC	LOC115631679|XP_030384353.1|SLEB
OG0007321	LOC6616128|XP_032581977.1|DSEC	LOC115627743|XP_030379378.1|SLEB
OG0007322	LOC6615934|XP_032580622.1|DSEC	LOC115628690|XP_030380725.1|SLEB
OG0007323	LOC6615877|XP_032582595.1|DSEC	LOC115629727|XP_030382120.1|SLEB
OG0007324	LOC6613973|XP_002038437.1|DSEC	LOC115625042|XP_030375751.1|SLEB
OG0007325	LOC6607466|XP_002032235.1|DSEC	LOC115621987|XP_030371700.1|SLEB
OG0007326	LOC6613974|XP_032576676.1|DSEC	LOC115625186|XP_030376011.1|SLEB
OG0007327	LOC6610565|XP_002035138.1|DSEC	LOC115632428|XP_030385429.1|SLEB
OG0007328	LOC6606261|XP_002031066.1|DSEC	LOC115620861|XP_030370182.1|SLEB
OG0007329	LOC6619704|XP_002043919.1|DSEC	LOC115624329|XP_030374817.1|SLEB
OG0007330	LOC6614822|XP_032581828.1|DSEC	LOC115626853|XP_030378213.1|SLEB
OG0007331	LOC6615869|XP_032582562.1|DSEC	LOC115627008|XP_030378386.1|SLEB
OG0007332	LOC6615233|XP_032580104.1|DSEC	LOC115627025|XP_030378413.1|SLEB
OG0007333	LOC6616882|XP_002041218.1|DSEC	LOC115625309|XP_030376188.1|SLEB
OG0007334	LOC6613115|XP_002037596.2|DSEC	LOC115624185|XP_030374641.1|SLEB
OG0007335	LOC6605002|XP_032575788.1|DSEC	LOC115623269|XP_030373405.1|SLEB
OG0007337	LOC6606084|XP_002030893.1|DSEC	LOC115632241|XP_030385163.1|SLEB
OG0007338	LOC6610625|XP_002035192.1|DSEC	LOC115632678|XP_030385771.1|SLEB
OG0007339	LOC6607181|XP_002031967.1|DSEC	LOC115624346|XP_030374857.1|SLEB
OG0007340	LOC6616671|XP_032578431.1|DSEC	LOC115623978|XP_030374409.1|SLEB
OG0007341	LOC6613954|XP_032578389.1|DSEC	LOC115625057|XP_030375781.1|SLEB
OG0007342	LOC6612627|XP_032578169.1|DSEC	LOC115620193|XP_030369184.1|SLEB
OG0007343	LOC6607753|XP_002032516.1|DSEC	LOC115625487|XP_030376396.1|SLEB
OG0007344	LOC6617365|XP_002041690.1|DSEC	LOC115631219|XP_030383785.1|SLEB
OG0007345	LOC6607755|XP_002032518.2|DSEC	LOC115625334|XP_030376219.1|SLEB
OG0007346	LOC6610772|XP_002035338.1|DSEC	LOC115628272|XP_030380156.1|SLEB
OG0007347	LOC6619561|XP_032582073.1|DSEC	LOC115626698|XP_030377986.1|SLEB
OG0007348	LOC6619572|XP_002043787.1|DSEC	LOC115626695|XP_030377983.1|SLEB
OG0007349	LOC6619570|XP_002043785.1|DSEC	LOC115626690|XP_030377978.1|SLEB
OG0007350	LOC6612384|XP_002036893.1|DSEC	LOC115627531|XP_030379092.1|SLEB
OG0007351	LOC6605675|XP_032573560.1|DSEC	LOC115632779|XP_030385888.1|SLEB
OG0007352	LOC6608889|XP_002033603.1|DSEC	LOC115633727|XP_030387059.1|SLEB
OG0007353	LOC6613911|XP_002038376.1|DSEC	LOC115624053|XP_030374494.1|SLEB
OG0007354	LOC6614787|XP_032582185.1|DSEC	LOC115623684|XP_030374014.1|SLEB
OG0007355	LOC6614013|XP_032578185.1|DSEC	LOC115625133|XP_030375907.1|SLEB
OG0007356	LOC6608295|XP_002033032.1|DSEC	LOC115623728|XP_030374099.1|SLEB
OG0007357	LOC6614114|XP_032577866.1|DSEC	LOC115624317|XP_030374806.1|SLEB
OG0007358	LOC6606195|XP_002031003.2|DSEC	LOC115623873|XP_030374279.1|SLEB
OG0007359	LOC6617162|XP_032577789.1|DSEC	LOC115620789|XP_030370064.1|SLEB
OG0007360	LOC6606343|XP_002031148.1|DSEC	LOC115621591|XP_030371141.1|SLEB
OG0007361	LOC6615873|XP_032582572.1|DSEC	LOC115629758|XP_030382162.1|SLEB
OG0007362	LOC6614640|XP_002039067.2|DSEC	LOC115625989|XP_030377095.1|SLEB
OG0007363	LOC6612533|XP_002037041.2|DSEC	LOC115629735|XP_030382130.1|SLEB
OG0007364	LOC6612531|XP_002037039.1|DSEC	LOC115629724|XP_030382112.1|SLEB
OG0007365	LOC116802028|XP_032580819.1|DSEC	LOC115629493|XP_030381828.1|SLEB
OG0007366	LOC116801565|XP_032577865.1|DSEC, LOC6619098|XP_032582818.1|DSEC	LOC115624114|XP_030374568.1|SLEB
OG0007367	LOC6610725|XP_002035291.1|DSEC	LOC115628431|XP_030380379.1|SLEB
OG0007368	LOC6620076|XP_002044288.1|DSEC	LOC115623617|XP_030373896.1|SLEB
OG0007369	LOC6616688|XP_032576987.1|DSEC	LOC115625394|XP_030376293.1|SLEB
OG0007370	LOC6608121|XP_002032869.1|DSEC	LOC115627421|XP_030378955.1|SLEB
OG0007371	LOC6612678|XP_002037181.1|DSEC	LOC115620187|XP_030369177.1|SLEB
OG0007372	LOC6607169|XP_002031955.2|DSEC	LOC115624253|XP_030374738.1|SLEB
OG0007373	LOC6619591|XP_002043806.1|DSEC	LOC115625610|XP_030376605.1|SLEB
OG0007374	LOC6619777|XP_002043990.1|DSEC	LOC115633299|XP_030386570.1|SLEB
OG0007375	LOC6619734|XP_002043949.1|DSEC	LOC115627111|XP_030378536.1|SLEB
OG0007376	LOC6619579|XP_032582072.1|DSEC	LOC115626785|XP_030378111.1|SLEB
OG0007377	LOC6617964|XP_002042272.1|DSEC	LOC115627314|XP_030378817.1|SLEB
OG0007378	LOC6615062|XP_032580853.1|DSEC	LOC115629600|XP_030381952.1|SLEB
OG0007379	LOC6619956|XP_002044168.1|DSEC	LOC115629603|XP_030381957.1|SLEB
OG0007380	LOC6615977|XP_032581731.1|DSEC	LOC115629275|XP_030381561.1|SLEB
OG0007381	LOC6619952|XP_002044164.1|DSEC	LOC115629553|XP_030381899.1|SLEB
OG0007382	LOC6616106|XP_002040471.1|DSEC	LOC115626909|XP_030378280.1|SLEB
OG0007383	LOC6616156|XP_032580035.1|DSEC	LOC115626654|XP_030377920.1|SLEB
OG0007384	LOC6616101|XP_002040466.1|DSEC	LOC115626720|XP_030378024.1|SLEB
OG0007385	LOC6618103|XP_002042401.1|DSEC	LOC115627467|XP_030378999.1|SLEB
OG0007386	LOC6612394|XP_002036903.1|DSEC	LOC115628033|XP_030379835.1|SLEB
OG0007387	LOC6620003|XP_002044215.1|DSEC	LOC115629285|XP_030381585.1|SLEB
OG0007388	LOC6619988|XP_002044200.2|DSEC	LOC115629302|XP_030381609.1|SLEB
OG0007389	LOC6619305|XP_032583452.1|DSEC	LOC115629079|XP_030381255.1|SLEB
OG0007390	LOC6616084|XP_002040450.2|DSEC	LOC115630230|XP_030382643.1|SLEB
OG0007391	LOC6619679|XP_002043894.1|DSEC	LOC115623716|XP_030374057.1|SLEB
OG0007392	LOC6615843|XP_032580233.1|DSEC	LOC115629669|XP_030382046.1|SLEB
OG0007393	LOC6607732|XP_032576343.1|DSEC	LOC115625601|XP_030376592.1|SLEB
OG0007394	LOC6620921|XP_032581243.1|DSEC	LOC115627170|XP_030378620.1|SLEB
OG0007395	LOC6615159|XP_032582241.1|DSEC	LOC115627489|XP_030379034.1|SLEB
OG0007396	LOC6613953|XP_032578388.1|DSEC	LOC115625595|XP_030376575.1|SLEB
OG0007397	LOC6611933|XP_032569741.1|DSEC	LOC115630464|XP_030382892.1|SLEB
OG0007398	LOC6609601|XP_002034278.1|DSEC	LOC115627806|XP_030379499.1|SLEB
OG0007399	LOC6619787|XP_032581426.1|DSEC	LOC115627316|XP_030378820.1|SLEB
OG0007400	LOC6616061|XP_002040427.1|DSEC	LOC115627294|XP_030378786.1|SLEB
OG0007401	LOC6617531|XP_002041846.2|DSEC	LOC115628770|XP_030380845.1|SLEB
OG0007402	LOC6619070|XP_002043310.1|DSEC	LOC115624338|XP_030374850.1|SLEB
OG0007403	LOC6619075|XP_002043315.2|DSEC	LOC115624352|XP_030374870.1|SLEB
OG0007404	LOC6619092|XP_032577088.1|DSEC	LOC115624379|XP_030374942.1|SLEB
OG0007405	LOC6619692|XP_002043907.1|DSEC	LOC115624361|XP_030374880.1|SLEB
OG0007406	LOC6621162|XP_032578743.1|DSEC	LOC115623344|XP_030373482.1|SLEB
OG0007407	LOC6613538|XP_002038006.2|DSEC	LOC115626269|XP_030377443.1|SLEB
OG0007408	LOC6618382|XP_002042652.1|DSEC	LOC115630984|XP_030383430.1|SLEB
OG0007409	LOC6613381|XP_032575065.1|DSEC	LOC115630430|XP_030382846.1|SLEB
OG0007410	LOC116801966|XP_032580329.1|DSEC	LOC115627885|XP_030379631.1|SLEB
OG0007411	LOC6616145|XP_002040510.1|DSEC	LOC115629946|XP_030382415.1|SLEB
OG0007412	LOC6615234|XP_002039640.2|DSEC	LOC115626718|XP_030378022.1|SLEB
OG0007413	LOC6608472|XP_002033206.1|DSEC	LOC115631224|XP_030383795.1|SLEB
OG0007414	LOC6615923|XP_002040291.1|DSEC	LOC115627018|XP_030378403.1|SLEB
OG0007415	LOC6618564|XP_002042824.1|DSEC	LOC115626995|XP_030378369.1|SLEB
OG0007416	LOC6618589|XP_032581454.1|DSEC	LOC115629907|XP_030382372.1|SLEB
OG0007417	LOC6612478|XP_002036986.1|DSEC	LOC115629283|XP_030381576.1|SLEB
OG0007418	LOC6609646|XP_002034320.1|DSEC	LOC115628854|XP_030380968.1|SLEB
OG0007419	LOC6606408|XP_032576381.1|DSEC	LOC115621926|XP_030371630.1|SLEB
OG0007420	LOC6608897|XP_002033611.1|DSEC	LOC115625481|XP_030376393.1|SLEB
OG0007421	LOC6616170|XP_032580971.1|DSEC	LOC115629703|XP_030382083.1|SLEB
OG0007422	LOC116802090|XP_032581092.1|DSEC	LOC115626834|XP_030378174.1|SLEB
OG0007423	LOC6617546|XP_032581963.1|DSEC	LOC115629533|XP_030381872.1|SLEB
OG0007424	LOC6605233|XP_002030071.1|DSEC	LOC115622338|XP_030372109.1|SLEB
OG0007425	LOC6619374|XP_032573247.1|DSEC	LOC115630566|XP_030383045.1|SLEB
OG0007426	LOC6619850|XP_032580093.1|DSEC	LOC115627251|XP_030378737.1|SLEB
OG0007427	LOC6618110|XP_032580274.1|DSEC	LOC115627173|XP_030378629.1|SLEB
OG0007428	LOC6618112|XP_032582709.1|DSEC	LOC115629903|XP_030382365.1|SLEB
OG0007429	LOC6621008|XP_002045201.1|DSEC	LOC115624871|XP_030375575.1|SLEB
OG0007430	LOC6610257|XP_002034852.1|DSEC	LOC115632863|XP_030385987.1|SLEB
OG0007431	LOC6613388|XP_002037862.1|DSEC	LOC115630578|XP_030383055.1|SLEB
OG0007432	LOC6616588|XP_002040947.1|DSEC	LOC115632630|XP_030385720.1|SLEB
OG0007433	LOC6620255|XP_002044463.1|DSEC	LOC115626758|XP_030378074.1|SLEB
OG0007434	LOC6605308|XP_002030146.1|DSEC	LOC115622326|XP_030372095.1|SLEB
OG0007435	LOC6605321|XP_002030158.1|DSEC	LOC115622231|XP_030371988.1|SLEB
OG0007436	LOC6616328|XP_002040688.1|DSEC	LOC115626349|XP_030377561.1|SLEB
OG0007437	LOC6605699|XP_002030515.1|DSEC	LOC115622594|XP_030372451.1|SLEB
OG0007438	LOC6619441|XP_032575012.1|DSEC	LOC115624960|XP_030375675.1|SLEB
OG0007439	LOC6620515|XP_002044719.1|DSEC	LOC115627765|XP_030379419.1|SLEB
OG0007440	LOC6620086|XP_032581555.1|DSEC	LOC115628941|XP_030381074.1|SLEB
OG0007441	LOC6609316|XP_032570621.1|DSEC	LOC115634484|XP_030388080.1|SLEB
OG0007442	LOC6616651|XP_002041008.1|DSEC	LOC115623398|XP_030373567.1|SLEB
OG0007443	LOC116800508|XP_032571794.1|DSEC	LOC115633375|XP_030386679.1|SLEB, LOC115621180|XP_030370608.1|SLEB
OG0007444	LOC6609201|XP_002033892.1|DSEC	LOC115625868|XP_030376942.1|SLEB
OG0007445	LOC6609202|XP_002033893.1|DSEC	LOC115625859|XP_030376931.1|SLEB
OG0007446	LOC6614578|XP_032569921.1|DSEC	LOC115631516|XP_030384146.1|SLEB
OG0007447	LOC6614545|XP_002038976.1|DSEC	LOC115631974|XP_030384736.1|SLEB
OG0007448	LOC6608563|XP_002033297.1|DSEC	LOC115622985|XP_030372998.1|SLEB
OG0007449	LOC6605337|XP_002030173.1|DSEC	LOC115622984|XP_030372997.1|SLEB
OG0007450	LOC116800662|XP_032572771.1|DSEC	LOC115622180|XP_030371928.1|SLEB
OG0007451	LOC6605853|XP_002030667.2|DSEC	LOC115633994|XP_030387376.1|SLEB
OG0007452	LOC6605851|XP_002030665.2|DSEC	LOC115623339|XP_030373475.1|SLEB
OG0007453	LOC6605248|XP_002030086.1|DSEC	LOC115622152|XP_030371881.1|SLEB
OG0007454	LOC6605829|XP_032573373.1|DSEC	LOC115622552|XP_030372380.1|SLEB
OG0007455	LOC6609945|XP_002034591.2|DSEC	LOC115620074|XP_030369096.1|SLEB
OG0007456	LOC6614818|XP_032581826.1|DSEC	LOC115627041|XP_030378435.1|SLEB
OG0007457	LOC6621491|XP_002045638.1|DSEC	LOC115624664|XP_030375312.1|SLEB
OG0007458	LOC6620430|XP_002044627.1|DSEC	LOC115626318|XP_030377517.1|SLEB
OG0007459	LOC6607502|XP_032577697.1|DSEC	LOC115620958|XP_030370337.1|SLEB
OG0007460	LOC6609619|XP_002034296.1|DSEC	LOC115632338|XP_030385307.1|SLEB
OG0007461	LOC6616239|XP_032573590.1|DSEC	LOC115622999|XP_030373019.1|SLEB
OG0007462	LOC6605384|XP_002030217.1|DSEC	LOC115623005|XP_030373035.1|SLEB
OG0007463	LOC6605383|XP_032575039.1|DSEC	LOC115623002|XP_030373026.1|SLEB
OG0007464	LOC6616244|XP_032573159.1|DSEC	LOC115623000|XP_030373023.1|SLEB
OG0007465	LOC6605579|XP_002030401.1|DSEC	LOC115624676|XP_030375334.1|SLEB
OG0007466	LOC6608701|XP_032572427.1|DSEC	LOC115624546|XP_030375132.1|SLEB
OG0007467	LOC6607863|XP_002032617.1|DSEC	LOC115624609|XP_030375219.1|SLEB
OG0007468	LOC6609533|XP_002034216.1|DSEC	LOC115626896|XP_030378268.1|SLEB
OG0007469	LOC6618325|XP_002042597.2|DSEC	LOC115622319|XP_030372085.1|SLEB
OG0007470	LOC6611473|XP_002036014.1|DSEC	LOC115625889|XP_030376975.1|SLEB
OG0007471	LOC6609515|XP_032572116.1|DSEC	LOC115634338|XP_030387854.1|SLEB
OG0007472	LOC6618542|XP_032581662.1|DSEC	LOC115627204|XP_030378682.1|SLEB
OG0007473	LOC6616283|XP_002040647.1|DSEC	LOC115628174|XP_030380021.1|SLEB
OG0007474	LOC6608568|XP_032572976.1|DSEC	LOC115633642|XP_030386943.1|SLEB
OG0007475	LOC6611043|XP_002035600.1|DSEC	LOC115622712|XP_030372603.1|SLEB
OG0007476	LOC6618576|XP_002042835.1|DSEC	LOC115627892|XP_030379644.1|SLEB
OG0007477	LOC6618574|XP_032580081.1|DSEC	LOC115627891|XP_030379638.1|SLEB
OG0007478	LOC6612003|XP_002036520.1|DSEC	LOC115631107|XP_030383626.1|SLEB
OG0007479	LOC6616034|XP_002040400.1|DSEC	LOC115628686|XP_030380720.1|SLEB
OG0007480	LOC6606191|XP_002030999.2|DSEC	LOC115624172|XP_030374628.1|SLEB
OG0007481	LOC6610677|XP_002035243.1|DSEC	LOC115628301|XP_030380209.1|SLEB
OG0007482	LOC6611636|XP_002036172.2|DSEC	LOC115631560|XP_030384211.1|SLEB
OG0007483	LOC6608465|XP_032572704.1|DSEC	LOC115620067|XP_030369078.1|SLEB
OG0007484	LOC116802213|XP_032581842.1|DSEC	LOC115626869|XP_030378236.1|SLEB
OG0007485	LOC6620097|XP_002044309.1|DSEC	LOC115627566|XP_030379149.1|SLEB
OG0007486	LOC6615030|XP_032582533.1|DSEC	LOC115627268|XP_030378756.1|SLEB
OG0007487	LOC6619472|XP_002043687.1|DSEC	LOC115627781|XP_030379450.1|SLEB
OG0007488	LOC6616288|XP_002040652.2|DSEC	LOC115628153|XP_030379987.1|SLEB
OG0007489	LOC6607182|XP_002031968.1|DSEC	LOC115624347|XP_030374859.1|SLEB
OG0007490	LOC6619974|XP_032580709.1|DSEC	LOC115620963|XP_030370344.1|SLEB
OG0007491	LOC6612244|XP_002036756.2|DSEC	LOC115633362|XP_030386663.1|SLEB
OG0007492	LOC6607981|XP_002032729.2|DSEC	LOC115629403|XP_030381721.1|SLEB
OG0007493	LOC6620994|XP_032581337.1|DSEC	LOC115629114|XP_030381303.1|SLEB
OG0007494	LOC6611928|XP_002036445.1|DSEC	LOC115630499|XP_030382949.1|SLEB
OG0007495	LOC6614920|XP_002039337.2|DSEC	LOC115628753|XP_030380822.1|SLEB
OG0007496	LOC6619424|XP_032573261.1|DSEC	LOC115623165|XP_030373239.1|SLEB
OG0007497	LOC6605166|XP_002030005.2|DSEC	LOC115622937|XP_030372927.1|SLEB
OG0007498	LOC6605641|XP_032573341.1|DSEC	LOC115622398|XP_030372186.1|SLEB
OG0007499	LOC6616458|XP_002040819.1|DSEC	LOC115629399|XP_030381714.1|SLEB
OG0007500	LOC6616457|XP_002040818.2|DSEC	LOC115624606|XP_030375214.1|SLEB
OG0007501	LOC6616608|XP_032575438.1|DSEC	LOC115632469|XP_030385495.1|SLEB
OG0007502	LOC116801384|XP_032576230.1|DSEC	LOC115624659|XP_030375299.1|SLEB
OG0007503	LOC6613380|XP_002037854.1|DSEC	LOC115630648|XP_030383148.1|SLEB
OG0007504	LOC6616331|XP_002040691.1|DSEC	LOC115626359|XP_030377572.1|SLEB
OG0007505	LOC6605719|XP_002030535.1|DSEC	LOC115624638|XP_030375263.1|SLEB
OG0007506	LOC6605717|XP_002030533.1|DSEC	LOC115624721|XP_030375402.1|SLEB
OG0007507	LOC6617716|XP_002042028.1|DSEC	LOC115631266|XP_030383838.1|SLEB
OG0007508	LOC6620615|XP_002044818.1|DSEC	LOC115631743|XP_030384442.1|SLEB
OG0007509	LOC6617858|XP_002042166.1|DSEC	LOC115625726|XP_030376736.1|SLEB
OG0007510	LOC6608256|XP_002033000.1|DSEC	LOC115622002|XP_030371720.1|SLEB
OG0007511	LOC6617820|XP_002042130.2|DSEC	LOC115626162|XP_030377297.1|SLEB
OG0007512	LOC6619014|XP_032576526.1|DSEC	LOC115623832|XP_030374237.1|SLEB
OG0007513	LOC6617252|XP_002041579.1|DSEC	LOC115631122|XP_030383648.1|SLEB
OG0007514	LOC6610395|XP_032575526.1|DSEC	LOC115628297|XP_030380205.1|SLEB
OG0007515	LOC6611497|XP_002036038.2|DSEC	LOC115631710|XP_030384397.1|SLEB
OG0007516	LOC6613488|XP_002037957.1|DSEC	LOC115628597|XP_030380641.1|SLEB
OG0007517	LOC6616293|XP_002040657.2|DSEC	LOC115628189|XP_030380041.1|SLEB
OG0007518	LOC6613046|XP_002037529.1|DSEC	LOC115624751|XP_030375441.1|SLEB
OG0007519	LOC6615308|XP_032571104.1|DSEC	LOC115620046|XP_030369026.1|SLEB
