Orthogroup	DSEC.longest_only	DFIC.longest_only
OG0009292	LOC6620174|XP_002044385.1|DSEC	LOC108098070|XP_017056251.1|DFIC
OG0009293	LOC6620167|XP_002044378.1|DSEC	LOC108097890|XP_017055918.1|DFIC
OG0009294	LOC6609477|XP_002034162.1|DSEC	LOC108090341|XP_017044446.1|DFIC
OG0009295	LOC6619958|XP_032581269.1|DSEC	LOC108094592|XP_017050710.1|DFIC
OG0009296	LOC6616992|XP_002041320.2|DSEC	LOC108095835|XP_017052613.1|DFIC
OG0009297	LOC6616996|XP_002041324.2|DSEC	LOC108095883|XP_017052683.1|DFIC
OG0009298	LOC6606698|XP_002031498.2|DSEC	LOC108087916|XP_017040991.1|DFIC
OG0009299	LOC6620396|XP_002044604.2|DSEC	LOC108101057|XP_017060733.1|DFIC
OG0009300	LOC6620394|XP_032576489.1|DSEC	LOC108101053|XP_017060726.1|DFIC
OG0009301	LOC6616937|XP_002041267.2|DSEC	LOC108095750|XP_017052425.1|DFIC
OG0009302	LOC6614288|XP_002038728.1|DSEC	LOC108098473|XP_017056872.1|DFIC
OG0009303	LOC6616731|XP_002041068.1|DSEC	LOC108091941|XP_017046818.1|DFIC
OG0009304	LOC6619012|XP_002043259.1|DSEC	LOC108101027|XP_017060683.1|DFIC
OG0009305	LOC6616887|XP_032577538.1|DSEC	LOC108087034|XP_017039692.1|DFIC
OG0009306	LOC6617622|XP_002041935.1|DSEC	LOC108091151|XP_017045676.1|DFIC
OG0009307	LOC6606891|XP_002031685.1|DSEC	LOC108092063|XP_017047015.1|DFIC
OG0009308	LOC6614109|XP_002038563.1|DSEC	LOC108091790|XP_017046638.1|DFIC
OG0009309	LOC6616875|XP_032579487.1|DSEC	LOC108087020|XP_017039675.1|DFIC
OG0009310	LOC6616667|XP_002041022.1|DSEC	LOC108087369|XP_017040199.1|DFIC
OG0009311	LOC6606817|XP_032578059.1|DSEC	LOC108102004|XP_017062091.1|DFIC
OG0009312	LOC6616893|XP_002041227.1|DSEC	LOC108086998|XP_017039623.1|DFIC
OG0009313	LOC6616899|XP_032577926.1|DSEC	LOC108102257|XP_017062496.1|DFIC
OG0009314	LOC6606178|XP_032576451.1|DSEC	LOC108096898|XP_017054337.1|DFIC
OG0009315	LOC6607151|XP_032576847.1|DSEC	LOC108099600|XP_017058705.1|DFIC
OG0009316	LOC6607219|XP_002032003.1|DSEC	LOC108099449|XP_017058476.1|DFIC
OG0009317	LOC6617187|XP_002041514.1|DSEC	LOC108088550|XP_017041884.1|DFIC
OG0009318	LOC6620045|XP_002044257.1|DSEC	LOC108098504|XP_017056921.1|DFIC
OG0009319	LOC6606199|XP_002031007.1|DSEC	LOC108096458|XP_017053558.1|DFIC
OG0009320	LOC6617010|XP_002041338.1|DSEC	LOC108095720|XP_017052383.1|DFIC
OG0009321	LOC6617003|XP_002041331.1|DSEC	LOC108095703|XP_017052364.1|DFIC
OG0009322	LOC6606332|XP_002031137.1|DSEC	LOC108098963|XP_017057664.1|DFIC
OG0009323	LOC6614117|XP_002038571.1|DSEC	LOC108091834|XP_017046703.1|DFIC
OG0009324	LOC6614312|XP_032576287.1|DSEC	LOC108098465|XP_017056859.1|DFIC
OG0009325	LOC6616812|XP_032578055.1|DSEC	LOC108097895|XP_017055926.1|DFIC
OG0009326	LOC6606389|XP_032576161.1|DSEC	LOC108091936|XP_017046812.1|DFIC
OG0009327	LOC6612794|XP_002037295.1|DSEC	LOC108088422|XP_017041672.1|DFIC
OG0009328	LOC6612777|XP_032579058.1|DSEC	LOC108088442|XP_017041706.1|DFIC
OG0009329	LOC6607632|XP_002032400.1|DSEC	LOC108087189|XP_017039934.1|DFIC
OG0009330	LOC6606492|XP_002031293.1|DSEC	LOC108092089|XP_017047067.1|DFIC
OG0009331	LOC6613709|XP_002038179.1|DSEC	LOC108087947|XP_017041022.1|DFIC
OG0009332	LOC6606587|XP_002031388.1|DSEC	LOC108087193|XP_017039942.1|DFIC
OG0009333	LOC6607325|XP_002032098.1|DSEC	LOC108099564|XP_017058643.1|DFIC
OG0009334	LOC6612918|XP_002037410.1|DSEC	LOC108086811|XP_017039339.1|DFIC
OG0009335	LOC6607272|XP_002032051.2|DSEC	LOC108097615|XP_017055514.1|DFIC
OG0009336	LOC6612985|XP_032578311.1|DSEC	LOC108086857|XP_017039399.1|DFIC
OG0009337	LOC6620206|XP_032581959.1|DSEC	LOC108097883|XP_017055908.1|DFIC
OG0009338	LOC6613798|XP_002038267.1|DSEC	LOC108098532|XP_017057002.1|DFIC
OG0009339	LOC6613793|XP_002038262.1|DSEC	LOC108098477|XP_017056877.1|DFIC
OG0009340	LOC6606529|XP_002031330.1|DSEC	LOC108091679|XP_017046491.1|DFIC
OG0009341	LOC6619280|XP_002043497.2|DSEC, LOC116801380|XP_032576177.1|DSEC	LOC108093332|XP_017048816.1|DFIC
OG0009342	LOC6606633|XP_032578358.1|DSEC	LOC108088077|XP_017041217.1|DFIC
OG0009343	LOC6606632|XP_002031433.1|DSEC	LOC108088081|XP_017041222.1|DFIC
OG0009344	LOC6607338|XP_002032111.1|DSEC	LOC108099234|XP_017058096.1|DFIC
OG0009345	LOC6618690|XP_002042949.1|DSEC	LOC108088480|XP_017041768.1|DFIC
OG0009346	LOC6620767|XP_002044969.1|DSEC	LOC108088374|XP_017041610.1|DFIC
OG0009347	LOC6617069|XP_002041397.1|DSEC	LOC108095683|XP_017052341.1|DFIC
OG0009348	LOC6607403|XP_032577903.1|DSEC	LOC108099513|XP_017058565.1|DFIC
OG0009349	LOC6616855|XP_002041191.2|DSEC	LOC108087010|XP_017039647.1|DFIC
OG0009350	LOC6612903|XP_002037395.2|DSEC	LOC108086876|XP_017039428.1|DFIC
OG0009351	LOC6612897|XP_002037389.2|DSEC	LOC108086795|XP_017039323.1|DFIC
OG0009352	LOC6614068|XP_002038522.1|DSEC	LOC108091726|XP_017046557.1|DFIC
OG0009353	LOC6607421|XP_002032190.1|DSEC	LOC108099288|XP_017058169.1|DFIC
OG0009354	LOC6612015|XP_002036532.1|DSEC	LOC108089141|XP_017042751.1|DFIC
OG0009355	LOC6617759|XP_032581970.1|DSEC	LOC108095093|XP_017051521.1|DFIC
OG0009356	LOC6613229|XP_032569883.1|DSEC	LOC108092548|XP_017047672.1|DFIC
OG0009357	LOC6617685|XP_002041997.1|DSEC	LOC108093494|XP_017049072.1|DFIC
OG0009358	LOC6613264|XP_002037741.1|DSEC	LOC108092387|XP_017047435.1|DFIC
OG0009359	LOC6613263|XP_002037740.1|DSEC	LOC108092386|XP_017047434.1|DFIC
OG0009360	LOC6611663|XP_032583376.1|DSEC	LOC108095633|XP_017052290.1|DFIC, LOC108100937|XP_017060572.1|DFIC
OG0009361	LOC116801217|XP_032575297.1|DSEC	LOC108095634|XP_017052291.1|DFIC, LOC108094591|XP_017050757.1|DFIC
OG0009362	LOC6611662|XP_002036197.1|DSEC	LOC108092635|XP_017047762.1|DFIC, LOC108095632|XP_017052289.1|DFIC
OG0009363	LOC116800474|XP_032571610.1|DSEC	LOC108089837|XP_017043740.1|DFIC
OG0009364	LOC6613095|XP_032583195.1|DSEC	LOC108092567|XP_017047697.1|DFIC
OG0009365	LOC6613392|XP_032583754.1|DSEC	LOC108089880|XP_017043829.1|DFIC
OG0009366	LOC6612167|XP_032575119.1|DSEC	LOC108088968|XP_017042526.1|DFIC
OG0009368	LOC116803621|XP_032583582.1|DSEC	LOC108091469|XP_017046176.1|DFIC
OG0009369	LOC6617225|XP_032583101.1|DSEC	LOC108091472|XP_017046178.1|DFIC
OG0009370	LOC6618215|XP_032583207.1|DSEC	LOC108089824|XP_017043726.1|DFIC
OG0009371	LOC6618214|XP_002042489.1|DSEC	LOC108089791|XP_017043675.1|DFIC
OG0009372	LOC6617230|XP_002041557.1|DSEC	LOC108091505|XP_017046235.1|DFIC
OG0009373	LOC6614522|XP_002038953.1|DSEC	LOC108095092|XP_017051517.1|DFIC
OG0009374	LOC6614444|XP_002038877.2|DSEC	LOC108098267|XP_017056554.1|DFIC
OG0009376	LOC6613199|XP_032583528.1|DSEC	LOC108092329|XP_017047354.1|DFIC
OG0009377	LOC6613672|XP_032573952.1|DSEC	LOC108095895|XP_017052704.1|DFIC, LOC108098259|XP_017056548.1|DFIC
OG0009378	LOC6611829|XP_002036351.1|DSEC	LOC108097858|XP_017055884.1|DFIC, LOC108095706|XP_017052404.1|DFIC
OG0009379	LOC6613520|XP_002037988.1|DSEC	LOC108091658|XP_017046497.1|DFIC
OG0009380	LOC6611927|XP_002036444.1|DSEC	LOC108089276|XP_017042942.1|DFIC, LOC108089116|XP_017042717.1|DFIC
OG0009381	LOC6613527|XP_002037995.1|DSEC	LOC108102220|XP_017062431.1|DFIC
OG0009382	LOC6611486|XP_032569994.1|DSEC	LOC108102232|XP_017062449.1|DFIC
OG0009383	LOC6613619|XP_002038089.1|DSEC	LOC108092997|XP_017048382.1|DFIC
OG0009384	LOC6611246|XP_002035801.1|DSEC	LOC108090068|XP_017044068.1|DFIC
OG0009385	LOC6611240|XP_002035795.2|DSEC	LOC108098313|XP_017056615.1|DFIC
OG0009386	LOC6611211|XP_002035767.1|DSEC	LOC108098327|XP_017056640.1|DFIC, LOC108100042|XP_017059296.1|DFIC
OG0009387	LOC6609876|XP_002034526.1|DSEC	LOC108095154|XP_017051582.1|DFIC
OG0009388	LOC6609872|XP_002034523.1|DSEC	LOC108095225|XP_017051734.1|DFIC
OG0009389	LOC6615710|XP_002040081.2|DSEC	LOC108087737|XP_017040748.1|DFIC
OG0009390	LOC6615256|XP_032570354.1|DSEC	LOC108095163|XP_017051610.1|DFIC
OG0009391	LOC6613118|XP_002037599.1|DSEC	LOC108092454|XP_017047529.1|DFIC
OG0009392	LOC6607931|XP_002032681.1|DSEC	LOC108094220|XP_017050167.1|DFIC
OG0009393	LOC6613893|XP_002038359.1|DSEC	LOC108090095|XP_017044085.1|DFIC
OG0009394	LOC6609211|XP_002033902.1|DSEC	LOC108086642|XP_017039107.1|DFIC
OG0009395	LOC6615585|XP_002039959.1|DSEC	LOC108096502|XP_017053601.1|DFIC
OG0009396	LOC6608638|XP_002033372.1|DSEC	LOC108086434|XP_017038831.1|DFIC
OG0009397	LOC6615342|XP_002039740.1|DSEC	LOC108087838|XP_017040902.1|DFIC
OG0009398	LOC6615694|XP_002040065.2|DSEC	LOC108101413|XP_017061227.1|DFIC
OG0009399	LOC6608594|XP_002033328.1|DSEC	LOC108086371|XP_017038761.1|DFIC
OG0009400	LOC6608273|XP_002033017.1|DSEC	LOC108090496|XP_017044698.1|DFIC
OG0009401	LOC6612125|XP_002036642.1|DSEC	LOC108100113|XP_017059351.1|DFIC
OG0009402	LOC6607080|XP_032579518.1|DSEC	LOC108098797|XP_017057426.1|DFIC
OG0009403	LOC6609418|XP_002034103.1|DSEC	LOC108090584|XP_017044823.1|DFIC
OG0009404	LOC6607920|XP_002032670.1|DSEC	LOC108094202|XP_017050146.1|DFIC
OG0009405	LOC6608276|XP_002033020.1|DSEC	LOC108090564|XP_017044794.1|DFIC
OG0009406	LOC6608350|XP_002033087.1|DSEC	LOC108096591|XP_017053779.1|DFIC
OG0009407	LOC6608349|XP_002033086.1|DSEC	LOC108100536|XP_017059989.1|DFIC, LOC108093756|XP_017049513.1|DFIC
OG0009408	LOC6618909|XP_002043157.1|DSEC	LOC108090815|XP_017045161.1|DFIC
OG0009409	LOC6608829|XP_002033543.1|DSEC	LOC108086666|XP_017039136.1|DFIC
OG0009410	LOC6608610|XP_032571796.1|DSEC	LOC108086379|XP_017038770.1|DFIC
OG0009411	LOC6608909|XP_032570634.1|DSEC	LOC108096838|XP_017054231.1|DFIC
OG0009412	LOC6609302|XP_032571109.1|DSEC	LOC108101886|XP_017061919.1|DFIC
OG0009413	LOC6607940|XP_002032690.1|DSEC	LOC108094225|XP_017050171.1|DFIC
OG0009414	LOC6607944|XP_002032694.1|DSEC	LOC108094221|XP_017050168.1|DFIC
OG0009415	LOC6607973|XP_002032721.1|DSEC	LOC108094262|XP_017050216.1|DFIC
OG0009416	LOC6615561|XP_002039935.1|DSEC	LOC108096760|XP_017054108.1|DFIC
OG0009417	LOC6615562|XP_002039936.1|DSEC	LOC108096762|XP_017054111.1|DFIC
OG0009418	LOC6615564|XP_002039938.1|DSEC	LOC108096500|XP_017053598.1|DFIC
OG0009419	LOC6615568|XP_002039942.1|DSEC	LOC108096535|XP_017053709.1|DFIC
OG0009420	LOC6615569|XP_032570053.1|DSEC	LOC108096536|XP_017053710.1|DFIC
OG0009421	LOC6609552|XP_002034235.1|DSEC	LOC108094053|XP_017049978.1|DFIC
OG0009422	LOC6609075|XP_002033778.2|DSEC	LOC108096803|XP_017054176.1|DFIC
OG0009423	LOC116800335|XP_032570350.1|DSEC	LOC108093718|XP_017049413.1|DFIC
OG0009424	LOC6615413|XP_002039795.1|DSEC	LOC108096524|XP_017053694.1|DFIC
OG0009425	LOC6619183|XP_002043407.1|DSEC	LOC108094333|XP_017050371.1|DFIC
OG0009426	LOC6609052|XP_002033755.1|DSEC	LOC108094755|XP_017051001.1|DFIC
OG0009427	LOC6609843|XP_032572492.1|DSEC	LOC108087817|XP_017040871.1|DFIC
OG0009428	LOC6609963|XP_002034608.1|DSEC	LOC108094825|XP_017051084.1|DFIC
OG0009429	LOC6610066|XP_002034682.1|DSEC	LOC108094791|XP_017051052.1|DFIC
OG0009430	LOC6609540|XP_002034223.1|DSEC	LOC108093794|XP_017049567.1|DFIC
OG0009431	LOC6615785|XP_032570287.1|DSEC	LOC108090802|XP_017045146.1|DFIC
OG0009432	LOC6618795|XP_002043044.2|DSEC	LOC108101918|XP_017061985.1|DFIC
OG0009433	LOC6615521|XP_002039900.1|DSEC	LOC108096867|XP_017054282.1|DFIC
OG0009434	LOC6615526|XP_002039905.1|DSEC	LOC108096734|XP_017054069.1|DFIC
OG0009435	LOC6615525|XP_002039904.1|DSEC	LOC108096735|XP_017054071.1|DFIC
OG0009436	LOC6609018|XP_002033723.1|DSEC	LOC108094852|XP_017051148.1|DFIC
OG0009437	LOC6608383|XP_032571024.1|DSEC	LOC108090756|XP_017045077.1|DFIC
OG0009438	LOC6608151|XP_002032897.1|DSEC	LOC108101459|XP_017061292.1|DFIC
OG0009439	LOC6608141|XP_002032887.1|DSEC	LOC108101474|XP_017061309.1|DFIC
OG0009440	LOC6615801|XP_002040171.2|DSEC	LOC108090896|XP_017045293.1|DFIC
OG0009441	LOC6620323|XP_002044531.2|DSEC	LOC108098123|XP_017056333.1|DFIC
OG0009442	LOC6619937|XP_002044149.1|DSEC	LOC108094632|XP_017050810.1|DFIC
OG0009443	LOC6615722|XP_032571814.1|DSEC	LOC108087620|XP_017040551.1|DFIC
OG0009444	LOC6617971|XP_032581750.1|DSEC	LOC108098152|XP_017056368.1|DFIC
OG0009445	LOC6619928|XP_032580188.1|DSEC	LOC108097530|XP_017055364.1|DFIC
OG0009446	LOC6612443|XP_002036951.1|DSEC	LOC108095315|XP_017051877.1|DFIC
OG0009447	LOC6618502|XP_032581934.1|DSEC	LOC108097456|XP_017055217.1|DFIC
OG0009448	LOC6618028|XP_032581614.1|DSEC	LOC108098088|XP_017056282.1|DFIC
OG0009449	LOC6620443|XP_032581469.1|DSEC	LOC108097599|XP_017055493.1|DFIC
OG0009450	LOC6616206|XP_032581225.1|DSEC	LOC108097206|XP_017054840.1|DFIC
OG0009451	LOC6613530|XP_002037998.1|DSEC	LOC108088119|XP_017041262.1|DFIC
OG0009452	LOC6612401|XP_002036909.1|DSEC	LOC108097096|XP_017054642.1|DFIC
OG0009453	LOC6607463|XP_002032232.1|DSEC	LOC108099361|XP_017058336.1|DFIC
OG0009454	LOC6618340|XP_002042612.1|DSEC	LOC108088271|XP_017041477.1|DFIC
OG0009455	LOC6612500|XP_002037008.2|DSEC	LOC108091359|XP_017046001.1|DFIC
OG0009456	LOC6612304|XP_032582447.1|DSEC	LOC108097387|XP_017055127.1|DFIC
OG0009457	LOC6612536|XP_002037044.1|DSEC	LOC108091310|XP_017045922.1|DFIC
OG0009458	LOC6615894|XP_002040264.2|DSEC	LOC108092910|XP_017048258.1|DFIC
OG0009459	LOC6610265|XP_002034860.2|DSEC	LOC108100450|XP_017059863.1|DFIC
OG0009460	LOC6610608|XP_032574692.1|DSEC	LOC108099216|XP_017058084.1|DFIC
OG0009461	LOC6610613|XP_002035180.1|DSEC	LOC108099179|XP_017058031.1|DFIC
OG0009462	LOC6610326|XP_032574701.1|DSEC	LOC108100645|XP_017060137.1|DFIC
OG0009463	LOC6605995|XP_002030806.1|DSEC	LOC108089453|XP_017043185.1|DFIC
OG0009464	LOC6606059|XP_002030870.1|DSEC	LOC108099986|XP_017059173.1|DFIC
OG0009465	LOC6606076|XP_032575185.1|DSEC	LOC108099985|XP_017059172.1|DFIC
OG0009466	LOC6611181|XP_002035737.2|DSEC	LOC108086983|XP_017039600.1|DFIC
OG0009467	LOC6610776|XP_002035342.1|DSEC	LOC108096205|XP_017053081.1|DFIC
OG0009468	LOC6610505|XP_002035085.2|DSEC	LOC108099207|XP_017058072.1|DFIC
OG0009469	LOC6610959|XP_002035516.2|DSEC	LOC108093149|XP_017048584.1|DFIC
OG0009470	LOC6611011|XP_002035568.2|DSEC	LOC108093037|XP_017048430.1|DFIC
OG0009471	LOC6611976|XP_002036493.1|DSEC	LOC108089121|XP_017042726.1|DFIC
OG0009472	LOC116801270|XP_032575590.1|DSEC	LOC108099005|XP_017057726.1|DFIC
OG0009473	LOC6616439|XP_002040800.1|DSEC	LOC108093049|XP_017048446.1|DFIC
OG0009474	LOC6610284|XP_002034879.1|DSEC	LOC108100581|XP_017060049.1|DFIC
OG0009475	LOC6604941|XP_002029784.2|DSEC	LOC108096021|XP_017052863.1|DFIC
OG0009476	LOC6606026|XP_002030837.1|DSEC	LOC108089522|XP_017043337.1|DFIC
OG0009477	LOC6605930|XP_002030743.1|DSEC	LOC108089336|XP_017043006.1|DFIC
OG0009478	LOC6605900|XP_002030713.1|DSEC	LOC108089372|XP_017043037.1|DFIC
OG0009479	LOC6612168|XP_032583438.1|DSEC	LOC108101492|XP_017061342.1|DFIC, LOC108088739|XP_017042211.1|DFIC
OG0009480	LOC6604800|XP_002029650.1|DSEC	LOC108096232|XP_017053114.1|DFIC
OG0009481	LOC6610827|XP_032574793.1|DSEC	LOC108096198|XP_017053071.1|DFIC
OG0009482	LOC6618376|XP_032575934.1|DSEC	LOC108088277|XP_017041487.1|DFIC
OG0009483	LOC6618374|XP_002042644.1|DSEC	LOC108088348|XP_017041583.1|DFIC
OG0009484	LOC6616879|XP_002041215.1|DSEC	LOC108087017|XP_017039673.1|DFIC
OG0009485	LOC6610305|XP_002034900.1|DSEC	LOC108100485|XP_017059908.1|DFIC
OG0009486	LOC6610304|XP_002034899.1|DSEC	LOC108100486|XP_017059909.1|DFIC
OG0009487	LOC6616237|XP_002040602.1|DSEC	LOC108100240|XP_017059506.1|DFIC
OG0009488	LOC6605712|XP_002030528.1|DSEC	LOC108087478|XP_017040345.1|DFIC
OG0009489	LOC6606131|XP_002030939.2|DSEC	LOC108099777|XP_017058895.1|DFIC
OG0009490	LOC6609050|XP_002033753.1|DSEC	LOC108094788|XP_017051049.1|DFIC
OG0009491	LOC6616466|XP_002040827.1|DSEC	LOC108088934|XP_017042447.1|DFIC
OG0009492	LOC6616576|XP_002040935.1|DSEC	LOC108088763|XP_017042202.1|DFIC
OG0009493	LOC6616559|XP_032573272.1|DSEC	LOC108088789|XP_017042243.1|DFIC
OG0009494	LOC6616558|XP_002040917.1|DSEC	LOC108088792|XP_017042247.1|DFIC
OG0009495	LOC6616317|XP_032575512.1|DSEC	LOC108100437|XP_017059847.1|DFIC
OG0009496	LOC6616488|XP_002040849.1|DSEC	LOC108088910|XP_017042408.1|DFIC
OG0009497	LOC6606421|XP_002031225.1|DSEC	LOC108092132|XP_017047124.1|DFIC
OG0009498	LOC6616345|XP_032574246.1|DSEC	LOC108100570|XP_017060037.1|DFIC
OG0009499	LOC6616332|XP_002040692.1|DSEC	LOC108100675|XP_017060180.1|DFIC
OG0009500	LOC6616357|XP_002040717.1|DSEC	LOC108096199|XP_017053072.1|DFIC
OG0009501	LOC6605772|XP_002030587.1|DSEC	LOC108096175|XP_017053048.1|DFIC
OG0009502	LOC6606284|XP_002031089.1|DSEC	LOC108097402|XP_017055149.1|DFIC
OG0009503	LOC6613551|XP_032583472.1|DSEC	LOC108088125|XP_017041272.1|DFIC
OG0009504	LOC6607061|XP_032578476.1|DSEC	LOC108098826|XP_017057471.1|DFIC
OG0009505	LOC6611534|XP_032583338.1|DSEC	LOC108102045|XP_017062160.1|DFIC, LOC108100845|XP_017060414.1|DFIC
OG0009506	LOC6604939|XP_002029782.1|DSEC	LOC108095961|XP_017052795.1|DFIC
OG0009507	LOC6610207|XP_002034814.1|DSEC	LOC108099868|XP_017059008.1|DFIC
OG0009508	LOC6613153|XP_002037634.1|DSEC	LOC108092564|XP_017047693.1|DFIC
OG0009509	LOC6609456|XP_002034141.1|DSEC	LOC108090583|XP_017044822.1|DFIC
OG0009510	LOC6619594|XP_032580221.1|DSEC	LOC108094614|XP_017050777.1|DFIC
OG0009511	LOC6613762|XP_002038231.2|DSEC, LOC116801676|XP_032578548.1|DSEC	LOC108087366|XP_017040195.1|DFIC
OG0009512	LOC6612520|XP_002037028.1|DSEC, LOC6612519|XP_002037027.1|DSEC	LOC108091293|XP_017045905.1|DFIC
OG0009514	LOC6609441|XP_002034126.2|DSEC	LOC108099080|XP_017057868.1|DFIC
OG0009515	LOC6614617|XP_032576448.1|DSEC	LOC108101153|XP_017060865.1|DFIC
OG0009516	LOC6614512|XP_002038943.2|DSEC	LOC108095084|XP_017051502.1|DFIC
OG0009517	LOC6611539|XP_002036078.1|DSEC	LOC108100864|XP_017060435.1|DFIC
OG0009518	LOC116800970|XP_032573821.1|DSEC	LOC108089696|XP_017043532.1|DFIC
OG0009519	LOC6610325|XP_032574398.1|DSEC	LOC108100197|XP_017059460.1|DFIC
OG0009520	LOC116801392|XP_032576349.1|DSEC	LOC108095672|XP_017052327.1|DFIC
OG0009521	LOC6610541|XP_002035121.2|DSEC	LOC108099019|XP_017057744.1|DFIC
OG0009522	LOC6615772|XP_002040143.1|DSEC	LOC108090992|XP_017045438.1|DFIC
OG0009523	LOC6615520|XP_002039899.1|DSEC	LOC108096707|XP_017054029.1|DFIC
OG0009524	LOC6609420|XP_002034105.1|DSEC	LOC108090275|XP_017044374.1|DFIC
OG0009525	LOC6608608|XP_002033342.1|DSEC	LOC108086392|XP_017038783.1|DFIC
OG0009526	LOC6608607|XP_002033341.2|DSEC	LOC108086395|XP_017038786.1|DFIC
OG0009527	LOC6609775|XP_002034429.1|DSEC	LOC108090505|XP_017044710.1|DFIC
OG0009528	LOC6615499|XP_002039878.2|DSEC	LOC108096577|XP_017053763.1|DFIC
OG0009529	LOC6621068|XP_032571401.1|DSEC	LOC108093871|XP_017049702.1|DFIC
OG0009530	LOC6609045|XP_002033748.2|DSEC	LOC108094730|XP_017050966.1|DFIC
OG0009531	LOC6608720|XP_002033444.1|DSEC	LOC108093645|XP_017049293.1|DFIC
OG0009532	LOC116800674|XP_032572834.1|DSEC	LOC108090932|XP_017045357.1|DFIC
OG0009533	LOC6610012|XP_002034632.1|DSEC	LOC108094964|XP_017051316.1|DFIC
OG0009534	LOC6610028|XP_002034646.2|DSEC	LOC108094776|XP_017051038.1|DFIC
OG0009535	LOC6615687|XP_002040058.1|DSEC	LOC108096888|XP_017054319.1|DFIC
OG0009537	LOC6606961|XP_032579044.1|DSEC	LOC108087296|XP_017040097.1|DFIC
OG0009538	LOC6612971|XP_002037462.1|DSEC	LOC108086792|XP_017039321.1|DFIC
OG0009539	LOC6620072|XP_032578071.1|DSEC	LOC108098487|XP_017056888.1|DFIC
OG0009540	LOC6612712|XP_002037215.1|DSEC	LOC108088362|XP_017041598.1|DFIC, LOC108088361|XP_017041597.1|DFIC
OG0009542	LOC6612901|XP_002037393.1|DSEC	LOC108086850|XP_017039390.1|DFIC
OG0009543	LOC6616986|XP_002041314.1|DSEC	LOC108095726|XP_017052390.1|DFIC
OG0009544	LOC6607145|XP_002031931.2|DSEC	LOC108099587|XP_017058682.1|DFIC
OG0009545	LOC116801709|XP_032578727.1|DSEC	LOC108099381|XP_017058363.1|DFIC
OG0009546	LOC6606459|XP_002031262.1|DSEC	LOC108091904|XP_017046776.1|DFIC
OG0009547	LOC6609576|XP_002034255.1|DSEC	LOC108093618|XP_017049243.1|DFIC
OG0009548	LOC6605501|XP_032574553.1|DSEC	LOC108089603|XP_017043450.1|DFIC
OG0009549	LOC6618316|XP_032574019.1|DSEC	LOC108099745|XP_017058859.1|DFIC
OG0009550	LOC116801198|XP_032575205.1|DSEC, LOC6610187|XP_002034795.1|DSEC	LOC108099039|XP_017057789.1|DFIC, LOC108099038|XP_017057788.1|DFIC
OG0009552	LOC6615930|XP_002040298.1|DSEC, LOC6615945|XP_002040312.1|DSEC, LOC6615944|XP_002040311.1|DSEC, LOC6615916|XP_002040284.1|DSEC, LOC6615889|XP_002040259.1|DSEC, LOC116802149|XP_032581360.1|DSEC	LOC108091235|XP_017045832.1|DFIC
OG0009556	LOC116801744|XP_032578891.1|DSEC, LOC116801540|XP_032577727.1|DSEC	LOC108102238|XP_017062466.1|DFIC
OG0009557	LOC6619636|XP_002043851.2|DSEC	LOC108095788|XP_017052535.1|DFIC
OG0009560	LOC6620176|XP_002044387.1|DSEC	LOC108098071|XP_017056252.1|DFIC
OG0009562	LOC6618184|XP_032583529.1|DSEC	LOC108090000|XP_017043992.1|DFIC
OG0009563	LOC6605502|XP_002030335.1|DSEC	LOC108089610|XP_017043460.1|DFIC
OG0009564	LOC6620219|XP_032580508.1|DSEC	LOC108102155|XP_017062334.1|DFIC
OG0009567	LOC6614354|XP_032576726.1|DSEC	LOC108098511|XP_017056953.1|DFIC
OG0009568	LOC6619329|XP_002043546.1|DSEC	LOC108094361|XP_017050389.1|DFIC
OG0009569	LOC6614902|XP_002039319.1|DSEC	LOC108088577|XP_017041916.1|DFIC
OG0009570	LOC6620390|XP_002044598.1|DSEC	LOC108101081|XP_017060769.1|DFIC
OG0009571	LOC6606848|XP_002031645.1|DSEC	LOC108092156|XP_017047164.1|DFIC
OG0009572	LOC6620247|XP_002044456.1|DSEC	LOC108095371|XP_017051939.1|DFIC
OG0009573	LOC6618630|XP_032582503.1|DSEC	LOC108095589|XP_017052240.1|DFIC
OG0009575	LOC6608617|XP_002033351.1|DSEC	LOC108086394|XP_017038785.1|DFIC
OG0009576	LOC6614087|XP_002038541.1|DSEC	LOC108091752|XP_017046586.1|DFIC
OG0009577	LOC6613537|XP_002038005.1|DSEC	LOC108088097|XP_017041239.1|DFIC
OG0009578	LOC6614704|XP_002039131.1|DSEC	LOC108094455|XP_017050522.1|DFIC
OG0009579	LOC6615177|XP_002039593.2|DSEC	LOC108098141|XP_017056354.1|DFIC
OG0009580	LOC6608303|XP_032570381.1|DSEC	LOC108090452|XP_017044633.1|DFIC
OG0009581	LOC6613665|XP_032579859.1|DSEC	LOC108098182|XP_017056405.1|DFIC
OG0009582	LOC6606030|XP_032574613.1|DSEC	LOC108089529|XP_017043352.1|DFIC
OG0009584	LOC6620229|XP_002044438.2|DSEC	LOC108102116|XP_017062268.1|DFIC
OG0009585	LOC6619659|XP_002043874.1|DSEC	LOC108095836|XP_017052615.1|DFIC
OG0009586	LOC6606031|XP_002030842.1|DSEC	LOC108100247|XP_017059514.1|DFIC
OG0009587	LOC6615575|XP_002039949.2|DSEC	LOC108096784|XP_017054149.1|DFIC
OG0009588	LOC6619666|XP_002043881.2|DSEC	LOC108096029|XP_017052869.1|DFIC
