Orthogroup	DSEC.longest_only	DSUZ.longest_only
OG0009283	LOC6611935|XP_032581118.1|DSEC	LOC108018107|XP_036678405.1|DSUZ
OG0009284	LOC6618352|XP_002042623.1|DSEC	LOC108020718|XP_016944576.1|DSUZ
OG0009285	LOC6619477|XP_002043692.1|DSEC	LOC108020417|XP_016944211.1|DSUZ
OG0009286	LOC6610989|XP_002035546.1|DSEC	LOC108012443|XP_016933300.1|DSUZ
OG0009287	LOC6611073|XP_002035630.1|DSEC	LOC108012487|XP_016933385.1|DSUZ
OG0009288	LOC6612328|XP_032581985.1|DSEC	LOC108011156|XP_016931730.1|DSUZ
OG0009289	LOC6620119|XP_032579911.1|DSEC	LOC108020384|XP_016944131.1|DSUZ
OG0009290	LOC6608620|XP_002033354.1|DSEC	LOC108009000|XP_016928434.1|DSUZ
OG0009291	LOC6620120|XP_032579925.1|DSEC	LOC108020385|XP_036673556.1|DSUZ
OG0009292	LOC6620174|XP_002044385.1|DSEC	LOC108018919|XP_016942000.1|DSUZ
OG0009293	LOC6620167|XP_002044378.1|DSEC	LOC108018982|XP_016942077.1|DSUZ
OG0009294	LOC6609477|XP_002034162.1|DSEC	LOC108008896|XP_016928290.1|DSUZ
OG0009295	LOC6619958|XP_032581269.1|DSEC	LOC108019058|XP_016942173.1|DSUZ
OG0009296	LOC6616992|XP_002041320.2|DSEC	LOC108016308|XP_016938431.2|DSUZ
OG0009297	LOC6616996|XP_002041324.2|DSEC	LOC108016303|XP_036675656.1|DSUZ
OG0009298	LOC6606698|XP_002031498.2|DSEC	LOC108017416|XP_016939930.2|DSUZ, LOC118877792|XP_036673768.1|DSUZ
OG0009299	LOC6620396|XP_002044604.2|DSEC	LOC108005052|XP_036672716.1|DSUZ, LOC108005051|XP_016923680.2|DSUZ
OG0009300	LOC6620394|XP_032576489.1|DSEC	LOC108005028|XP_036672699.1|DSUZ, LOC108005026|XP_036673268.1|DSUZ
OG0009301	LOC6616937|XP_002041267.2|DSEC	LOC108012067|XP_036674232.1|DSUZ
OG0009302	LOC6614288|XP_002038728.1|DSEC	LOC118878002|XP_036674905.1|DSUZ
OG0009303	LOC6616731|XP_002041068.1|DSEC	LOC108011001|XP_016931516.2|DSUZ
OG0009304	LOC6619012|XP_002043259.1|DSEC	LOC108015963|XP_016938034.2|DSUZ
OG0009305	LOC6616887|XP_032577538.1|DSEC	LOC108004947|XP_016923534.2|DSUZ
OG0009306	LOC6617622|XP_002041935.1|DSEC	LOC108004670|XP_016923137.1|DSUZ
OG0009307	LOC6606891|XP_002031685.1|DSEC	LOC108012112|XP_016932884.1|DSUZ
OG0009308	LOC6614109|XP_002038563.1|DSEC	LOC108016018|XP_016938102.2|DSUZ
OG0009309	LOC6616875|XP_032579487.1|DSEC	LOC108004938|XP_036673854.1|DSUZ
OG0009310	LOC6616667|XP_002041022.1|DSEC	LOC108014809|XP_016936493.2|DSUZ
OG0009311	LOC6606817|XP_032578059.1|DSEC	LOC108010614|XP_036674648.1|DSUZ, LOC118876764|XP_036673630.1|DSUZ
OG0009312	LOC6616893|XP_002041227.1|DSEC	LOC108004942|XP_036673809.1|DSUZ
OG0009313	LOC6616899|XP_032577926.1|DSEC	LOC108007375|XP_016926519.2|DSUZ
OG0009314	LOC6606178|XP_032576451.1|DSEC	LOC108014544|XP_036673264.1|DSUZ
OG0009315	LOC6607151|XP_032576847.1|DSEC	LOC108006968|XP_016926062.2|DSUZ
OG0009316	LOC6607219|XP_002032003.1|DSEC	LOC108007972|XP_016927231.2|DSUZ
OG0009317	LOC6617187|XP_002041514.1|DSEC	LOC108020328|XP_036673355.1|DSUZ
OG0009318	LOC6620045|XP_002044257.1|DSEC	LOC108018377|XP_016941410.2|DSUZ
OG0009319	LOC6606199|XP_002031007.1|DSEC	LOC118877671|XP_036673196.1|DSUZ
OG0009320	LOC6617010|XP_002041338.1|DSEC	LOC108014066|XP_016935574.1|DSUZ
OG0009321	LOC6617003|XP_002041331.1|DSEC	LOC108016306|XP_016938429.2|DSUZ
OG0009322	LOC6606332|XP_002031137.1|DSEC	LOC108007650|XP_036674084.1|DSUZ
OG0009323	LOC6614117|XP_002038571.1|DSEC	LOC108016021|XP_016938105.1|DSUZ
OG0009324	LOC6614312|XP_032576287.1|DSEC	LOC118877570|XP_036672693.1|DSUZ, LOC108006133|XP_016925076.1|DSUZ
OG0009325	LOC6616812|XP_032578055.1|DSEC	LOC108020228|XP_036673841.1|DSUZ, LOC108018457|XP_036677532.1|DSUZ
OG0009326	LOC6606389|XP_032576161.1|DSEC	LOC118878114|XP_036675436.1|DSUZ, LOC108020174|XP_016943766.2|DSUZ
OG0009327	LOC6612794|XP_002037295.1|DSEC	LOC108015524|XP_016937483.1|DSUZ
OG0009328	LOC6612777|XP_032579058.1|DSEC	LOC108015471|XP_016937391.2|DSUZ
OG0009329	LOC6607632|XP_002032400.1|DSEC	LOC108011895|XP_036674719.1|DSUZ
OG0009330	LOC6606492|XP_002031293.1|DSEC	LOC108010996|XP_016931507.1|DSUZ, LOC108017540|XP_036672837.1|DSUZ
OG0009331	LOC6613709|XP_002038179.1|DSEC	LOC108020119|XP_036672742.1|DSUZ
OG0009332	LOC6606587|XP_002031388.1|DSEC	LOC108011577|XP_016932236.2|DSUZ
OG0009333	LOC6607325|XP_002032098.1|DSEC	LOC108005716|XP_036673182.1|DSUZ
OG0009334	LOC6612918|XP_002037410.1|DSEC	LOC108012162|XP_036675493.1|DSUZ
OG0009335	LOC6607272|XP_002032051.2|DSEC	LOC108006101|XP_016925035.2|DSUZ
OG0009336	LOC6612985|XP_032578311.1|DSEC	LOC108010838|XP_016931297.2|DSUZ
OG0009337	LOC6620206|XP_032581959.1|DSEC	LOC108005501|XP_016924294.1|DSUZ
OG0009338	LOC6613798|XP_002038267.1|DSEC	LOC108011601|XP_016932261.1|DSUZ, LOC118879040|XP_036677928.1|DSUZ
OG0009339	LOC6613793|XP_002038262.1|DSEC	LOC108011613|XP_016932272.1|DSUZ
OG0009340	LOC6606529|XP_002031330.1|DSEC	LOC108014908|XP_036674649.1|DSUZ, LOC108014912|XP_036672824.1|DSUZ
OG0009341	LOC6619280|XP_002043497.2|DSEC, LOC116801380|XP_032576177.1|DSEC	LOC108018298|XP_016941319.1|DSUZ
OG0009342	LOC6606633|XP_032578358.1|DSEC	LOC108008062|XP_016927334.1|DSUZ
OG0009343	LOC6606632|XP_002031433.1|DSEC	LOC108005611|XP_036672801.1|DSUZ
OG0009344	LOC6607338|XP_002032111.1|DSEC	LOC108016177|XP_016938289.2|DSUZ
OG0009345	LOC6618690|XP_002042949.1|DSEC	LOC108019529|XP_016942856.2|DSUZ
OG0009346	LOC6620767|XP_002044969.1|DSEC	LOC108020154|XP_016943744.1|DSUZ, LOC118877722|XP_036673555.1|DSUZ
OG0009347	LOC6617069|XP_002041397.1|DSEC	LOC108004993|XP_016923601.2|DSUZ
OG0009348	LOC6607403|XP_032577903.1|DSEC	LOC118877648|XP_036673117.1|DSUZ
OG0009349	LOC6616855|XP_002041191.2|DSEC	LOC108015668|XP_036673732.1|DSUZ
OG0009350	LOC6612903|XP_002037395.2|DSEC	LOC108008039|XP_016927312.2|DSUZ
OG0009351	LOC6612897|XP_002037389.2|DSEC	LOC108008035|XP_036675659.1|DSUZ
OG0009352	LOC6614068|XP_002038522.1|DSEC	LOC108016024|XP_016938108.1|DSUZ
OG0009353	LOC6607421|XP_002032190.1|DSEC	LOC108020519|XP_016944351.1|DSUZ
OG0009354	LOC6612015|XP_002036532.1|DSEC	LOC108021582|XP_016945860.1|DSUZ
OG0009355	LOC6617759|XP_032581970.1|DSEC	LOC108014281|XP_016935817.1|DSUZ
OG0009356	LOC6613229|XP_032569883.1|DSEC	LOC108019614|XP_016942986.1|DSUZ
OG0009357	LOC6617685|XP_002041997.1|DSEC	LOC108021370|XP_016945550.1|DSUZ
OG0009358	LOC6613264|XP_002037741.1|DSEC	LOC108015394|XP_016937306.1|DSUZ
OG0009359	LOC6613263|XP_002037740.1|DSEC	LOC108015384|XP_016937295.1|DSUZ
OG0009360	LOC6611663|XP_032583376.1|DSEC	LOC108009645|XP_016929640.1|DSUZ
OG0009361	LOC116801217|XP_032575297.1|DSEC	LOC108006252|XP_016925194.1|DSUZ
OG0009362	LOC6611662|XP_002036197.1|DSEC	LOC108010550|XP_016930922.1|DSUZ
OG0009363	LOC116800474|XP_032571610.1|DSEC	LOC108021493|XP_016945730.1|DSUZ
OG0009364	LOC6613095|XP_032583195.1|DSEC	LOC108009323|XP_016929086.1|DSUZ
OG0009365	LOC6613392|XP_032583754.1|DSEC	LOC108021111|XP_016945143.1|DSUZ
OG0009366	LOC6612167|XP_032575119.1|DSEC	LOC108006484|XP_016925499.1|DSUZ
OG0009367	LOC6617724|XP_002042036.2|DSEC	LOC108006309|XP_016925293.1|DSUZ
OG0009368	LOC116803621|XP_032583582.1|DSEC	LOC108020974|XP_016944918.1|DSUZ
OG0009369	LOC6617225|XP_032583101.1|DSEC	LOC108016736|XP_016938965.1|DSUZ
OG0009370	LOC6618215|XP_032583207.1|DSEC	LOC108017471|XP_016940006.1|DSUZ
OG0009371	LOC6618214|XP_002042489.1|DSEC	LOC108009985|XP_016930252.1|DSUZ
OG0009372	LOC6617230|XP_002041557.1|DSEC	LOC108014207|XP_016935736.1|DSUZ
OG0009373	LOC6614522|XP_002038953.1|DSEC	LOC108006546|XP_016925570.1|DSUZ
OG0009374	LOC6614444|XP_002038877.2|DSEC	LOC108021190|XP_016945267.1|DSUZ
OG0009376	LOC6613199|XP_032583528.1|DSEC	LOC108018143|XP_016941095.1|DSUZ
OG0009377	LOC6613672|XP_032573952.1|DSEC	LOC108005388|XP_016924141.1|DSUZ
OG0009378	LOC6611829|XP_002036351.1|DSEC	LOC108007826|XP_016927081.1|DSUZ
OG0009379	LOC6613520|XP_002037988.1|DSEC	LOC108020367|XP_016944081.1|DSUZ
OG0009380	LOC6611927|XP_002036444.1|DSEC	LOC108009957|XP_016930206.1|DSUZ
OG0009381	LOC6613527|XP_002037995.1|DSEC	LOC108006957|XP_016926054.1|DSUZ
OG0009382	LOC6611486|XP_032569994.1|DSEC	LOC108020936|XP_016944857.1|DSUZ
OG0009383	LOC6613619|XP_002038089.1|DSEC	LOC108017642|XP_016940240.1|DSUZ
OG0009384	LOC6611246|XP_002035801.1|DSEC	LOC108018032|XP_016940899.1|DSUZ
OG0009385	LOC6611240|XP_002035795.2|DSEC	LOC108011782|XP_016932510.1|DSUZ
OG0009386	LOC6611211|XP_002035767.1|DSEC	LOC108016275|XP_016938395.1|DSUZ
OG0009387	LOC6609876|XP_002034526.1|DSEC	LOC108018092|XP_016940985.1|DSUZ
OG0009388	LOC6609872|XP_002034523.1|DSEC	LOC108017786|XP_016940417.1|DSUZ
OG0009389	LOC6615710|XP_002040081.2|DSEC	LOC108010092|XP_016930400.1|DSUZ
OG0009390	LOC6615256|XP_032570354.1|DSEC	LOC108009617|XP_016929591.1|DSUZ
OG0009391	LOC6613118|XP_002037599.1|DSEC	LOC108021010|XP_016944979.1|DSUZ
OG0009392	LOC6607931|XP_002032681.1|DSEC	LOC108017758|XP_016940360.1|DSUZ
OG0009393	LOC6613893|XP_002038359.1|DSEC	LOC108005927|XP_036674949.1|DSUZ
OG0009394	LOC6609211|XP_002033902.1|DSEC	LOC108008608|XP_016927977.1|DSUZ
OG0009395	LOC6615585|XP_002039959.1|DSEC	LOC118876965|XP_036669496.1|DSUZ
OG0009396	LOC6608638|XP_002033372.1|DSEC	LOC108008977|XP_016928409.1|DSUZ
OG0009397	LOC6615342|XP_002039740.1|DSEC	LOC108009240|XP_016928897.1|DSUZ
OG0009398	LOC6615694|XP_002040065.2|DSEC	LOC108008848|XP_016928243.1|DSUZ
OG0009399	LOC6608594|XP_002033328.1|DSEC	LOC108010006|XP_016930285.1|DSUZ
OG0009400	LOC6608273|XP_002033017.1|DSEC	LOC108008816|XP_016928211.1|DSUZ
OG0009401	LOC6612125|XP_002036642.1|DSEC	LOC108011174|XP_016931753.1|DSUZ
OG0009402	LOC6607080|XP_032579518.1|DSEC	LOC118877924|XP_036674393.1|DSUZ, LOC108020265|XP_016943876.2|DSUZ
OG0009403	LOC6609418|XP_002034103.1|DSEC	LOC108008736|XP_016928122.1|DSUZ
OG0009404	LOC6607920|XP_002032670.1|DSEC	LOC118878710|XP_036677623.1|DSUZ, LOC108017740|XP_016940339.1|DSUZ
OG0009405	LOC6608276|XP_002033020.1|DSEC	LOC108008414|XP_016927748.1|DSUZ
OG0009406	LOC6608350|XP_002033087.1|DSEC	LOC108008990|XP_016928422.1|DSUZ
OG0009407	LOC6608349|XP_002033086.1|DSEC	LOC108008447|XP_016927788.1|DSUZ
OG0009408	LOC6618909|XP_002043157.1|DSEC	LOC108009111|XP_016928671.1|DSUZ
OG0009409	LOC6608829|XP_002033543.1|DSEC	LOC108009831|XP_016930010.1|DSUZ
OG0009410	LOC6608610|XP_032571796.1|DSEC	LOC108008998|XP_016928431.1|DSUZ
OG0009411	LOC6608909|XP_032570634.1|DSEC	LOC108019904|XP_016943482.1|DSUZ
OG0009412	LOC6609302|XP_032571109.1|DSEC	LOC108018117|XP_016941033.1|DSUZ
OG0009413	LOC6607940|XP_002032690.1|DSEC	LOC108017762|XP_016940368.1|DSUZ
OG0009414	LOC6607944|XP_002032694.1|DSEC	LOC108017759|XP_016940361.1|DSUZ
OG0009415	LOC6607973|XP_002032721.1|DSEC	LOC108017845|XP_016940489.1|DSUZ
OG0009416	LOC6615561|XP_002039935.1|DSEC	LOC108008894|XP_016928287.1|DSUZ
OG0009417	LOC6615562|XP_002039936.1|DSEC	LOC108008925|XP_016928323.1|DSUZ
OG0009418	LOC6615564|XP_002039938.1|DSEC	LOC108008869|XP_016928263.1|DSUZ
OG0009419	LOC6615568|XP_002039942.1|DSEC	LOC108008917|XP_016928312.1|DSUZ
OG0009420	LOC6615569|XP_032570053.1|DSEC	LOC108008790|XP_016928175.2|DSUZ
OG0009421	LOC6609552|XP_002034235.1|DSEC	LOC108010303|XP_016930674.1|DSUZ
OG0009422	LOC6609075|XP_002033778.2|DSEC	LOC108018125|XP_016941052.1|DSUZ
OG0009423	LOC116800335|XP_032570350.1|DSEC	LOC108008337|XP_016927653.1|DSUZ
OG0009424	LOC6615413|XP_002039795.1|DSEC	LOC108008616|XP_016927986.1|DSUZ
OG0009425	LOC6619183|XP_002043407.1|DSEC	LOC108019622|XP_016942992.1|DSUZ
OG0009426	LOC6609052|XP_002033755.1|DSEC	LOC108019640|XP_016943012.2|DSUZ
OG0009427	LOC6609843|XP_032572492.1|DSEC	LOC108018023|XP_016940876.1|DSUZ
OG0009428	LOC6609963|XP_002034608.1|DSEC	LOC108009028|XP_016928489.1|DSUZ
OG0009429	LOC6610066|XP_002034682.1|DSEC	LOC108008647|XP_016928022.1|DSUZ
OG0009430	LOC6609540|XP_002034223.1|DSEC	LOC108009118|XP_016928682.1|DSUZ
OG0009431	LOC6615785|XP_032570287.1|DSEC	LOC108009878|XP_016930074.1|DSUZ
OG0009432	LOC6618795|XP_002043044.2|DSEC	LOC108009838|XP_016930015.1|DSUZ
OG0009433	LOC6615521|XP_002039900.1|DSEC	LOC108010260|XP_016930605.1|DSUZ
OG0009434	LOC6615526|XP_002039905.1|DSEC	LOC108009667|XP_016929686.1|DSUZ
OG0009435	LOC6615525|XP_002039904.1|DSEC	LOC108010096|XP_016930405.1|DSUZ
OG0009436	LOC6609018|XP_002033723.1|DSEC	LOC108019737|XP_016943158.1|DSUZ
OG0009437	LOC6608383|XP_032571024.1|DSEC	LOC108009146|XP_016928739.1|DSUZ
OG0009438	LOC6608151|XP_002032897.1|DSEC	LOC108019691|XP_016943073.2|DSUZ
OG0009439	LOC6608141|XP_002032887.1|DSEC	LOC108019567|XP_016942894.1|DSUZ
OG0009440	LOC6615801|XP_002040171.2|DSEC	LOC108017936|XP_016940644.1|DSUZ
OG0009441	LOC6620323|XP_002044531.2|DSEC	LOC108005487|XP_016924280.2|DSUZ
OG0009442	LOC6619937|XP_002044149.1|DSEC	LOC108018917|XP_016941998.1|DSUZ
OG0009443	LOC6615722|XP_032571814.1|DSEC	LOC108008898|XP_016928292.1|DSUZ
OG0009444	LOC6617971|XP_032581750.1|DSEC	LOC108005205|XP_016923881.1|DSUZ
OG0009445	LOC6619928|XP_032580188.1|DSEC	LOC108006294|XP_016925244.1|DSUZ
OG0009446	LOC6612443|XP_002036951.1|DSEC	LOC108016925|XP_016939340.1|DSUZ
OG0009447	LOC6618502|XP_032581934.1|DSEC	LOC108006544|XP_016925564.1|DSUZ
OG0009448	LOC6618028|XP_032581614.1|DSEC	LOC108005210|XP_016923888.1|DSUZ
OG0009449	LOC6620443|XP_032581469.1|DSEC	LOC108015294|XP_016937158.1|DSUZ
OG0009450	LOC6616206|XP_032581225.1|DSEC	LOC108019212|XP_036675802.1|DSUZ
OG0009451	LOC6613530|XP_002037998.1|DSEC	LOC108021512|XP_016945758.1|DSUZ
OG0009452	LOC6612401|XP_002036909.1|DSEC	LOC108015272|XP_016937123.1|DSUZ
OG0009453	LOC6607463|XP_002032232.1|DSEC	LOC108016075|XP_016938158.1|DSUZ
OG0009454	LOC6618340|XP_002042612.1|DSEC	LOC108020268|XP_016943880.2|DSUZ
OG0009455	LOC6612500|XP_002037008.2|DSEC	LOC108016655|XP_016938852.1|DSUZ
OG0009456	LOC6612304|XP_032582447.1|DSEC	LOC108004579|XP_016923008.1|DSUZ
OG0009457	LOC6612536|XP_002037044.1|DSEC	LOC108013706|XP_016935116.1|DSUZ
OG0009458	LOC6615894|XP_002040264.2|DSEC	LOC108020177|XP_036676818.1|DSUZ
OG0009459	LOC6610265|XP_002034860.2|DSEC	LOC108013458|XP_036670272.1|DSUZ
OG0009460	LOC6610608|XP_032574692.1|DSEC	LOC108007082|XP_036671837.1|DSUZ
OG0009461	LOC6610613|XP_002035180.1|DSEC	LOC108007079|XP_036672143.1|DSUZ
OG0009462	LOC6610326|XP_032574701.1|DSEC	LOC108013589|XP_016935005.1|DSUZ
OG0009463	LOC6605995|XP_002030806.1|DSEC	LOC108006798|XP_036670687.1|DSUZ
OG0009464	LOC6606059|XP_002030870.1|DSEC	LOC108012724|XP_016933645.1|DSUZ
OG0009465	LOC6606076|XP_032575185.1|DSEC	LOC108012628|XP_016933539.2|DSUZ
OG0009466	LOC6611181|XP_002035737.2|DSEC	LOC108006868|XP_016925925.1|DSUZ
OG0009467	LOC6610776|XP_002035342.1|DSEC	LOC108019505|XP_016942823.2|DSUZ
OG0009468	LOC6610505|XP_002035085.2|DSEC	LOC108013605|XP_016935032.1|DSUZ
OG0009469	LOC6610959|XP_002035516.2|DSEC	LOC108012498|XP_036670609.1|DSUZ
OG0009470	LOC6611011|XP_002035568.2|DSEC	LOC108012697|XP_016933614.1|DSUZ
OG0009471	LOC6611976|XP_002036493.1|DSEC	LOC108010337|XP_016930750.1|DSUZ
OG0009472	LOC116801270|XP_032575590.1|DSEC	LOC108012455|XP_016933330.1|DSUZ
OG0009473	LOC6616439|XP_002040800.1|DSEC	LOC108012741|XP_016933664.1|DSUZ
OG0009474	LOC6610284|XP_002034879.1|DSEC	LOC108013273|XP_016934531.1|DSUZ
OG0009475	LOC6604941|XP_002029784.2|DSEC	LOC108012604|XP_016933513.1|DSUZ
OG0009476	LOC6606026|XP_002030837.1|DSEC	LOC108020002|XP_016943576.2|DSUZ
OG0009477	LOC6605930|XP_002030743.1|DSEC	LOC108018825|XP_016941900.2|DSUZ
OG0009478	LOC6605900|XP_002030713.1|DSEC	LOC108019376|XP_016942688.1|DSUZ
OG0009479	LOC6612168|XP_032583438.1|DSEC	LOC108019400|XP_016942747.1|DSUZ
OG0009480	LOC6604800|XP_002029650.1|DSEC	LOC108012506|XP_016933404.1|DSUZ
OG0009481	LOC6610827|XP_032574793.1|DSEC	LOC108005005|XP_016923630.1|DSUZ
OG0009482	LOC6618376|XP_032575934.1|DSEC	LOC108020732|XP_036672434.1|DSUZ
OG0009483	LOC6618374|XP_002042644.1|DSEC	LOC108016337|XP_016938462.2|DSUZ, LOC118877320|XP_036671448.1|DSUZ
OG0009484	LOC6616879|XP_002041215.1|DSEC	LOC108004946|XP_036673735.1|DSUZ
OG0009485	LOC6610305|XP_002034900.1|DSEC	LOC108013586|XP_016935003.1|DSUZ
OG0009486	LOC6610304|XP_002034899.1|DSEC	LOC108013587|XP_016935004.1|DSUZ
OG0009487	LOC6616237|XP_002040602.1|DSEC	LOC108006213|XP_016925140.2|DSUZ
OG0009488	LOC6605712|XP_002030528.1|DSEC	LOC108012660|XP_016933575.1|DSUZ
OG0009489	LOC6606131|XP_002030939.2|DSEC	LOC108010477|XP_036671842.1|DSUZ
OG0009490	LOC6609050|XP_002033753.1|DSEC	LOC108019649|XP_016943021.1|DSUZ
OG0009491	LOC6616466|XP_002040827.1|DSEC	LOC108006888|XP_036671990.1|DSUZ, LOC118879714|XP_036678510.1|DSUZ
OG0009492	LOC6616576|XP_002040935.1|DSEC	LOC108007683|XP_016926894.1|DSUZ
OG0009493	LOC6616559|XP_032573272.1|DSEC	LOC108007438|XP_016926586.1|DSUZ
OG0009494	LOC6616558|XP_002040917.1|DSEC	LOC108007439|XP_016926589.2|DSUZ
OG0009495	LOC6616317|XP_032575512.1|DSEC	LOC108013073|XP_016934183.1|DSUZ
OG0009496	LOC6616488|XP_002040849.1|DSEC	LOC118877302|XP_036671345.1|DSUZ
OG0009497	LOC6606421|XP_002031225.1|DSEC	LOC108016411|XP_016938550.2|DSUZ
OG0009498	LOC6616345|XP_032574246.1|DSEC	LOC118877326|XP_036671498.1|DSUZ
OG0009499	LOC6616332|XP_002040692.1|DSEC	LOC108013550|XP_016934949.1|DSUZ
OG0009500	LOC6616357|XP_002040717.1|DSEC	LOC108012726|XP_016933647.1|DSUZ
OG0009501	LOC6605772|XP_002030587.1|DSEC	LOC108019350|XP_016942658.2|DSUZ
OG0009502	LOC6606284|XP_002031089.1|DSEC	LOC108011531|XP_036674000.1|DSUZ
OG0009503	LOC6613551|XP_032583472.1|DSEC	LOC108018427|XP_016941472.1|DSUZ, LOC118878714|XP_036677628.1|DSUZ
OG0009504	LOC6607061|XP_032578476.1|DSEC	LOC108010599|XP_016930977.2|DSUZ
OG0009505	LOC6611534|XP_032583338.1|DSEC	LOC108015416|XP_016937371.1|DSUZ
OG0009506	LOC6604939|XP_002029782.1|DSEC	LOC108012562|XP_016933466.1|DSUZ
OG0009507	LOC6610207|XP_002034814.1|DSEC	LOC108013442|XP_016934806.1|DSUZ
OG0009508	LOC6613153|XP_002037634.1|DSEC	LOC108009128|XP_016928724.1|DSUZ
OG0009509	LOC6609456|XP_002034141.1|DSEC	LOC108008611|XP_016927981.1|DSUZ
OG0009510	LOC6619594|XP_032580221.1|DSEC	LOC108005326|XP_036677221.1|DSUZ
OG0009511	LOC6613762|XP_002038231.2|DSEC, LOC116801676|XP_032578548.1|DSEC	LOC118877725|XP_036673565.1|DSUZ, LOC118879031|XP_036677913.1|DSUZ
OG0009512	LOC6612520|XP_002037028.1|DSEC, LOC6612519|XP_002037027.1|DSEC	LOC108016715|XP_016938930.1|DSUZ
OG0009514	LOC6609441|XP_002034126.2|DSEC	LOC108008233|XP_016927513.2|DSUZ
OG0009515	LOC6614617|XP_032576448.1|DSEC	LOC108007669|XP_016926883.1|DSUZ
OG0009516	LOC6614512|XP_002038943.2|DSEC	LOC108021123|XP_016945162.1|DSUZ
OG0009517	LOC6611539|XP_002036078.1|DSEC	LOC108017837|XP_016940482.1|DSUZ
OG0009518	LOC116800970|XP_032573821.1|DSEC	LOC108012786|XP_016933709.1|DSUZ
OG0009519	LOC6610325|XP_032574398.1|DSEC	LOC108012595|XP_016933503.1|DSUZ
OG0009520	LOC116801392|XP_032576349.1|DSEC	LOC108016143|XP_016938247.2|DSUZ
OG0009521	LOC6610541|XP_002035121.2|DSEC	LOC108012634|XP_016933546.1|DSUZ
OG0009522	LOC6615772|XP_002040143.1|DSEC	LOC108010066|XP_016930369.1|DSUZ
OG0009523	LOC6615520|XP_002039899.1|DSEC	LOC108009594|XP_016929556.1|DSUZ
OG0009524	LOC6609420|XP_002034105.1|DSEC	LOC108010287|XP_016930646.1|DSUZ
OG0009525	LOC6608608|XP_002033342.1|DSEC	LOC108008885|XP_016928278.1|DSUZ
OG0009526	LOC6608607|XP_002033341.2|DSEC	LOC108009001|XP_016928435.1|DSUZ
OG0009527	LOC6609775|XP_002034429.1|DSEC	LOC108018162|XP_016941142.1|DSUZ
OG0009528	LOC6615499|XP_002039878.2|DSEC	LOC108008113|XP_016927392.1|DSUZ
OG0009529	LOC6621068|XP_032571401.1|DSEC	LOC108009259|XP_016928930.1|DSUZ
OG0009530	LOC6609045|XP_002033748.2|DSEC	LOC108019555|XP_016942880.1|DSUZ
OG0009531	LOC6608720|XP_002033444.1|DSEC	LOC108009221|XP_016928869.1|DSUZ
OG0009532	LOC116800674|XP_032572834.1|DSEC	LOC108008954|XP_016928353.1|DSUZ
OG0009533	LOC6610012|XP_002034632.1|DSEC	LOC108018772|XP_016941843.1|DSUZ
OG0009534	LOC6610028|XP_002034646.2|DSEC	LOC108017889|XP_016940547.1|DSUZ
OG0009535	LOC6615687|XP_002040058.1|DSEC	LOC108008267|XP_016927545.1|DSUZ
OG0009536	LOC6606744|XP_032578754.1|DSEC	LOC108007332|XP_036673835.1|DSUZ
OG0009537	LOC6606961|XP_032579044.1|DSEC	LOC108020567|XP_016944412.2|DSUZ
OG0009538	LOC6612971|XP_002037462.1|DSEC	LOC108010782|XP_016931198.2|DSUZ
OG0009539	LOC6620072|XP_032578071.1|DSEC	LOC118877546|XP_036672535.1|DSUZ
OG0009540	LOC6612712|XP_002037215.1|DSEC	LOC118877916|XP_036674365.1|DSUZ
OG0009542	LOC6612901|XP_002037393.1|DSEC	LOC108008048|XP_016927319.1|DSUZ
OG0009544	LOC6607145|XP_002031931.2|DSEC	LOC108006986|XP_016926082.1|DSUZ
OG0009545	LOC116801709|XP_032578727.1|DSEC	LOC108016475|XP_036677670.1|DSUZ, LOC108016477|XP_016938623.2|DSUZ
OG0009546	LOC6606459|XP_002031262.1|DSEC	LOC108020843|XP_016944719.2|DSUZ, LOC108020852|XP_036674654.1|DSUZ
OG0009547	LOC6609576|XP_002034255.1|DSEC	LOC108009045|XP_016928536.1|DSUZ, LOC108009043|XP_016928535.1|DSUZ
OG0009548	LOC6605501|XP_032574553.1|DSEC	LOC108011244|XP_016931837.1|DSUZ, LOC108011234|XP_016931826.2|DSUZ, LOC108014518|XP_036672010.1|DSUZ
OG0009550	LOC116801198|XP_032575205.1|DSEC, LOC6610187|XP_002034795.1|DSEC	LOC108012899|XP_016933895.1|DSUZ, LOC108012900|XP_016933897.1|DSUZ
OG0009552	LOC6615930|XP_002040298.1|DSEC, LOC6615945|XP_002040312.1|DSEC, LOC6615944|XP_002040311.1|DSEC, LOC6615916|XP_002040284.1|DSEC, LOC6615889|XP_002040259.1|DSEC, LOC116802149|XP_032581360.1|DSEC	LOC108019314|XP_036676101.1|DSUZ
OG0009553	LOC6608751|XP_002033474.1|DSEC	LOC118878232|XP_036675975.1|DSUZ, LOC118879233|XP_036678019.1|DSUZ, LOC118878306|XP_036676330.1|DSUZ, LOC118878253|XP_036676020.1|DSUZ, LOC108008906|XP_016928301.2|DSUZ
OG0009557	LOC6619636|XP_002043851.2|DSEC	LOC108006604|XP_016925614.2|DSUZ
OG0009560	LOC6620176|XP_002044387.1|DSEC	LOC108018972|XP_016942063.1|DSUZ
OG0009562	LOC6618184|XP_032583529.1|DSEC	LOC108009539|XP_016929471.1|DSUZ
OG0009563	LOC6605502|XP_002030335.1|DSEC	LOC118876781|XP_036671762.1|DSUZ
