Orthogroup	DHYD.longest_only	DSER.longest_only
OG0007657	LOC111604276|XP_023178044.2|DHYD	LOC110191361|XP_020817868.1|DSER, LOC110188483|XP_020813872.1|DSER
OG0007660	LOC111600248|XP_023172057.2|DHYD	LOC110187810|XP_020812946.1|DSER
OG0007664	LOC111593267|XP_023161702.1|DHYD	LOC110186784|XP_020811717.1|DSER
OG0007665	LOC111598298|XP_023169257.2|DHYD	LOC110184390|XP_020808556.1|DSER
OG0007666	LOC111598190|XP_023169087.1|DHYD	LOC110184400|XP_020808585.1|DSER
OG0007667	LOC111593029|XP_023161359.1|DHYD	LOC110184612|XP_020808863.1|DSER
OG0007668	LOC111598946|XP_023170195.1|DHYD	LOC110183827|XP_020807839.1|DSER
OG0007669	LOC111598399|XP_023169388.2|DHYD	LOC110180318|XP_020803633.1|DSER
OG0007670	LOC111598398|XP_023169387.2|DHYD	LOC110180317|XP_020803632.1|DSER
OG0007671	LOC111603147|XP_023176390.1|DHYD	LOC110184451|XP_020808649.1|DSER
OG0007672	LOC111598426|XP_023169437.2|DHYD	LOC110182458|XP_020806153.1|DSER
OG0007673	LOC111594502|XP_023163582.2|DHYD	LOC110186889|XP_020811848.1|DSER
OG0007674	LOC111603230|XP_030079327.1|DHYD	LOC110181753|XP_020805275.1|DSER
OG0007675	LOC111602875|XP_023175970.2|DHYD	LOC110183235|XP_020807110.1|DSER
OG0007676	LOC111601903|XP_023174517.2|DHYD	LOC110176045|XP_020797916.1|DSER
OG0007677	LOC111597253|XP_023167624.2|DHYD	LOC110180417|XP_020803740.1|DSER
OG0007678	LOC111595360|XP_023164807.2|DHYD	LOC110176009|XP_020797873.1|DSER
OG0007679	LOC111595352|XP_023164791.1|DHYD	LOC110175957|XP_020797804.1|DSER
OG0007680	LOC111602270|XP_023175033.1|DHYD	LOC110185686|XP_020810313.1|DSER
OG0007681	LOC111597171|XP_023167499.1|DHYD	LOC110188134|XP_020813381.1|DSER
OG0007682	LOC111598413|XP_023169420.1|DHYD	LOC110181948|XP_020805547.1|DSER
OG0007683	LOC111591984|XP_023159703.1|DHYD	LOC110180107|XP_020803399.1|DSER
OG0007684	LOC111602863|XP_023175947.2|DHYD	LOC110183226|XP_020807101.1|DSER
OG0007685	LOC111600222|XP_030079390.1|DHYD	LOC110181761|XP_020805284.1|DSER
OG0007686	LOC111594053|XP_023162937.2|DHYD	LOC110181915|XP_020805508.1|DSER
OG0007687	LOC111593638|XP_023162282.2|DHYD	LOC110184126|XP_020808192.1|DSER
OG0007688	LOC111604197|XP_023177921.1|DHYD	LOC110191426|XP_020817944.1|DSER
OG0007689	LOC111593061|XP_023161403.2|DHYD	LOC110176106|XP_020798004.1|DSER
OG0007690	LOC111596758|XP_023166867.2|DHYD	LOC110179467|XP_020802691.1|DSER
OG0007692	LOC111603356|XP_023176670.2|DHYD	LOC110181805|XP_020805349.1|DSER
OG0007693	LOC111593043|XP_023161380.2|DHYD	LOC110181752|XP_020805273.1|DSER
OG0007694	LOC111595063|XP_023164386.1|DHYD	LOC110176187|XP_020798097.1|DSER
OG0007695	LOC111596472|XP_030079443.1|DHYD	LOC110181747|XP_020805266.1|DSER
OG0007696	LOC111592341|XP_023160237.2|DHYD	LOC110185200|XP_020809585.1|DSER
OG0007697	LOC111591911|XP_030079626.1|DHYD	LOC110189876|XP_020815778.1|DSER
OG0007698	LOC111593463|XP_030079406.1|DHYD	LOC110183519|XP_020807465.1|DSER
OG0007699	LOC111593989|XP_023162848.1|DHYD	LOC110184535|XP_020808772.1|DSER
OG0007700	LOC111596771|XP_023166886.2|DHYD	LOC110180136|XP_020803441.1|DSER
OG0007701	LOC111604748|XP_030079556.1|DHYD	LOC110182843|XP_020806634.1|DSER
OG0007702	LOC111591983|XP_023159702.1|DHYD	LOC110182503|XP_020806210.1|DSER
OG0007703	LOC111604268|XP_023178078.1|DHYD	LOC110181710|XP_020805218.1|DSER
OG0007704	LOC111597845|XP_023168522.1|DHYD	LOC110186829|XP_020811779.1|DSER
OG0007705	LOC111595963|XP_023165705.1|DHYD	LOC110181944|XP_020805539.1|DSER
OG0007706	LOC111603219|XP_030079311.1|DHYD	LOC110178850|XP_020801769.1|DSER
OG0007707	LOC111600202|XP_030079392.1|DHYD	LOC110182103|XP_020805745.1|DSER
OG0007708	LOC111593022|XP_023161331.2|DHYD	LOC110179465|XP_020802687.1|DSER
OG0007709	LOC111596709|XP_030078955.1|DHYD	LOC110184209|XP_020808315.1|DSER
OG0007710	LOC111592370|XP_023160304.1|DHYD	LOC110181764|XP_020805293.1|DSER
OG0007711	LOC111598286|XP_023169236.2|DHYD	LOC110179089|XP_020802134.1|DSER
OG0007712	LOC111598148|XP_030078880.1|DHYD	LOC110187047|XP_020812082.1|DSER
OG0007713	LOC111597365|XP_030079942.1|DHYD	LOC110180558|XP_020803911.1|DSER
OG0007714	LOC111594080|XP_023162991.2|DHYD	LOC110175913|XP_020797745.1|DSER
OG0007715	LOC111596750|XP_023166850.1|DHYD	LOC110179479|XP_020802711.1|DSER
OG0007716	LOC111595984|XP_023165738.2|DHYD	LOC110180290|XP_020803606.1|DSER
OG0007718	LOC111594273|XP_023163271.1|DHYD	LOC110181783|XP_020805321.1|DSER
OG0007719	LOC111598402|XP_023169394.1|DHYD	LOC110187056|XP_020812091.1|DSER
OG0007720	LOC111598400|XP_023169392.2|DHYD	LOC110187059|XP_020812103.1|DSER
OG0007721	LOC111603349|XP_023176659.2|DHYD	LOC110179049|XP_020802064.1|DSER
OG0007722	LOC111603377|XP_023176697.2|DHYD	LOC110179060|XP_020802079.1|DSER
OG0007723	LOC111596576|XP_023166617.1|DHYD	LOC110179064|XP_020802085.1|DSER
OG0007724	LOC111599040|XP_023170322.2|DHYD	LOC110178176|XP_020800869.1|DSER
OG0007725	LOC111597453|XP_023167958.1|DHYD	LOC110175915|XP_020797750.1|DSER
OG0007726	LOC111596715|XP_023166804.1|DHYD	LOC110179615|XP_020802876.1|DSER
OG0007727	LOC111596878|XP_023167095.1|DHYD	LOC110184214|XP_020808322.1|DSER
OG0007728	LOC111597309|XP_023167703.2|DHYD	LOC110181477|XP_020804885.1|DSER
OG0007729	LOC111597284|XP_023167667.1|DHYD	LOC110182098|XP_020805742.1|DSER
OG0007730	LOC111597257|XP_023167629.2|DHYD	LOC110181587|XP_020805039.1|DSER
OG0007731	LOC111598760|XP_023169937.2|DHYD	LOC110188517|XP_020813913.1|DSER
OG0007732	LOC111593078|XP_023161433.1|DHYD	LOC110175937|XP_020797777.1|DSER
OG0007733	LOC111598268|XP_023169213.1|DHYD	LOC110184452|XP_020808650.1|DSER
OG0007734	LOC111598351|XP_023169326.2|DHYD	LOC110184347|XP_020808502.1|DSER
OG0007735	LOC111603385|XP_023176712.1|DHYD	LOC110184308|XP_020808455.1|DSER
OG0007736	LOC111594199|XP_023163556.1|DHYD	LOC110182205|XP_020805891.1|DSER
OG0007737	LOC111600712|XP_023172737.2|DHYD	LOC110177240|XP_020799535.1|DSER
OG0007738	LOC111599559|XP_023170995.2|DHYD	LOC110191442|XP_020817963.1|DSER
OG0007739	LOC111604742|XP_023178684.2|DHYD	LOC110184379|XP_020808542.1|DSER
OG0007740	LOC111596469|XP_023166488.2|DHYD	LOC110187072|XP_020812121.1|DSER
OG0007741	LOC111597374|XP_023167800.2|DHYD	LOC110179610|XP_020802867.1|DSER
OG0007742	LOC111598828|XP_023170028.1|DHYD	LOC110184583|XP_020808827.1|DSER
OG0007743	LOC111604272|XP_023178038.2|DHYD	LOC110186317|XP_020811112.1|DSER
OG0007744	LOC111600510|XP_023172406.1|DHYD	LOC110183007|XP_020806855.1|DSER
OG0007745	LOC111596725|XP_023166826.2|DHYD	LOC110187642|XP_020812710.1|DSER
OG0007746	LOC111597400|XP_023167847.2|DHYD	LOC110186471|XP_020811317.1|DSER
OG0007747	LOC111603101|XP_030079303.1|DHYD	LOC110181890|XP_020805478.1|DSER
OG0007748	LOC111593059|XP_030079316.1|DHYD	LOC110176023|XP_020797893.1|DSER
OG0007749	LOC111593425|XP_023161937.2|DHYD	LOC110180171|XP_020803490.1|DSER
OG0007750	LOC111601974|XP_023174619.2|DHYD	LOC110186370|XP_020811180.1|DSER
OG0007751	LOC111599214|XP_023170579.2|DHYD	LOC110178171|XP_020800863.1|DSER
OG0007752	LOC111593030|XP_023161364.1|DHYD	LOC110184610|XP_020808862.1|DSER
OG0007753	LOC111598448|XP_023169470.1|DHYD	LOC110179378|XP_020802551.1|DSER
OG0007754	LOC111596630|XP_023166686.1|DHYD	LOC110183224|XP_020807097.1|DSER
OG0007755	LOC111596636|XP_023166693.1|DHYD	LOC110183234|XP_020807109.1|DSER
OG0007756	LOC111602878|XP_023175973.2|DHYD	LOC110184315|XP_020808463.1|DSER
OG0007757	LOC111593654|XP_023162308.1|DHYD	LOC110182568|XP_020806276.1|DSER
OG0007758	LOC111596333|XP_023166268.1|DHYD	LOC110185040|XP_020809351.1|DSER
OG0007759	LOC111592464|XP_023160433.1|DHYD	LOC110182185|XP_020805847.1|DSER, LOC110186421|XP_020811260.1|DSER
OG0007760	LOC111601917|XP_023174533.1|DHYD	LOC110179449|XP_020802656.1|DSER
OG0007761	LOC111605312|XP_023179541.2|DHYD	LOC110184527|XP_020808761.1|DSER
OG0007762	LOC111596638|XP_023166696.2|DHYD	LOC110184530|XP_020808765.1|DSER
OG0007763	LOC111599181|XP_023170534.2|DHYD	LOC110178183|XP_020800874.1|DSER
OG0007764	LOC111594269|XP_023163267.1|DHYD	LOC110184811|XP_020809109.1|DSER
OG0007765	LOC111594268|XP_023163266.2|DHYD	LOC110184812|XP_020809111.1|DSER
OG0007766	LOC111605495|XP_023179811.2|DHYD	LOC110183967|XP_020807985.1|DSER
OG0007767	LOC111597864|XP_023168566.1|DHYD	LOC110185407|XP_020809872.1|DSER
OG0007768	LOC111601955|XP_023174587.1|DHYD	LOC110179477|XP_020802709.1|DSER
OG0007769	LOC111604759|XP_023178722.2|DHYD	LOC110179506|XP_020802741.1|DSER
OG0007770	LOC111604711|XP_023178655.2|DHYD	LOC110182614|XP_020806334.1|DSER
OG0007771	LOC111598939|XP_023170185.2|DHYD	LOC110185778|XP_020810439.1|DSER
OG0007772	LOC111598876|XP_023170104.1|DHYD	LOC110179624|XP_020802889.1|DSER
OG0007773	LOC111602208|XP_023174948.2|DHYD	LOC110185741|XP_020810391.1|DSER
OG0007774	LOC111593214|XP_023161632.2|DHYD	LOC110176721|XP_020798821.1|DSER
OG0007775	LOC111596546|XP_030079530.1|DHYD	LOC110180624|XP_020803967.1|DSER
OG0007776	LOC111593054|XP_023161396.1|DHYD	LOC110176006|XP_020797870.1|DSER
OG0007777	LOC111598265|XP_023169212.2|DHYD	LOC110175929|XP_020797767.1|DSER
OG0007778	LOC111593473|XP_023162002.2|DHYD	LOC110181723|XP_020805238.1|DSER
OG0007779	LOC111604656|XP_023178581.2|DHYD	LOC110190484|XP_020816655.1|DSER
OG0007780	LOC111595353|XP_030079929.1|DHYD	LOC110182556|XP_020806267.1|DSER
OG0007781	LOC111598147|XP_030078847.1|DHYD	LOC110181719|XP_020805232.1|DSER
OG0007782	LOC111605614|XP_023180054.1|DHYD	LOC110183056|XP_020806900.1|DSER
OG0007783	LOC111598101|XP_023168920.1|DHYD	LOC110179461|XP_020802679.1|DSER
OG0007784	LOC111601971|XP_023174614.2|DHYD	LOC110176456|XP_020798467.1|DSER
OG0007785	LOC111602418|XP_023175220.2|DHYD	LOC110181563|XP_020805010.1|DSER
OG0007786	LOC111599184|XP_023170537.2|DHYD	LOC110178131|XP_020800815.1|DSER
OG0007787	LOC111596412|XP_023166391.2|DHYD	LOC110176447|XP_020798455.1|DSER
OG0007788	LOC111603546|XP_023176947.2|DHYD	LOC110188335|XP_020813702.1|DSER
OG0007789	LOC111600058|XP_030081691.1|DHYD	LOC110177264|XP_020799574.1|DSER
OG0007790	LOC111596255|XP_030080825.1|DHYD	LOC110177399|XP_020799763.1|DSER
OG0007792	LOC111593414|XP_023161912.2|DHYD	LOC110179101|XP_020802147.1|DSER
OG0007793	LOC111597190|XP_023167528.1|DHYD	LOC110189996|XP_020815956.1|DSER
OG0007794	LOC111595646|XP_023165278.1|DHYD	LOC110180151|XP_020803459.1|DSER
OG0007795	LOC111602409|XP_023175208.1|DHYD	LOC110181880|XP_020805466.1|DSER
OG0007796	LOC111601348|XP_023173648.2|DHYD	LOC110189032|XP_020814657.1|DSER
OG0007797	LOC111603261|XP_023176537.1|DHYD	LOC110186979|XP_020811989.1|DSER
OG0007798	LOC111603237|XP_023176510.2|DHYD	LOC110186980|XP_020811991.1|DSER
OG0007799	LOC111599893|XP_023171487.1|DHYD	LOC110188626|XP_020814058.1|DSER
OG0007800	LOC111597826|XP_023168484.2|DHYD	LOC110187653|XP_020812728.1|DSER
OG0007801	LOC111598526|XP_030081576.1|DHYD	LOC110191079|XP_020817473.1|DSER
OG0007802	LOC111595713|XP_023165325.1|DHYD	LOC110189190|XP_020814821.1|DSER
OG0007803	LOC111602640|XP_023175569.1|DHYD	LOC110186314|XP_020811096.1|DSER
OG0007804	LOC111601809|XP_023174372.1|DHYD	LOC110191972|XP_020818648.1|DSER
OG0007805	LOC111601811|XP_023174377.1|DHYD	LOC110176121|XP_020798017.1|DSER
OG0007806	LOC111601845|XP_023174447.2|DHYD	LOC110176116|XP_020798012.1|DSER
OG0007808	LOC111600853|XP_023172932.1|DHYD	LOC110190792|XP_020817094.1|DSER
OG0007809	LOC111593488|XP_023162021.2|DHYD	LOC110184162|XP_020808229.1|DSER
OG0007810	LOC111594710|XP_023163902.2|DHYD	LOC110185023|XP_020809333.1|DSER
OG0007811	LOC111601777|XP_023174291.2|DHYD	LOC110186836|XP_020811785.1|DSER
OG0007812	LOC111603163|XP_023176409.2|DHYD	LOC110184375|XP_020808533.1|DSER
OG0007813	LOC111594491|XP_030080632.1|DHYD	LOC110187708|XP_020812802.1|DSER
OG0007814	LOC111604034|XP_023177659.1|DHYD	LOC110181543|XP_020804984.1|DSER
OG0007815	LOC111605323|XP_023179556.2|DHYD	LOC110179104|XP_020802151.1|DSER
OG0007816	LOC111591863|XP_023159513.1|DHYD	LOC110184631|XP_020808886.1|DSER
OG0007817	LOC111598713|XP_023169874.1|DHYD	LOC110190946|XP_020817279.1|DSER
OG0007818	LOC111596500|XP_023166529.2|DHYD	LOC110191169|XP_020817588.1|DSER
OG0007819	LOC111603293|XP_023176615.1|DHYD	LOC110180101|XP_020803387.1|DSER
OG0007820	LOC111597908|XP_023168615.1|DHYD	LOC110190948|XP_020817285.1|DSER
OG0007821	LOC111594480|XP_023163553.1|DHYD	LOC110186487|XP_020811333.1|DSER
OG0007822	LOC111594481|XP_023163554.2|DHYD	LOC110186488|XP_020811334.1|DSER
OG0007823	LOC111594424|XP_030080651.1|DHYD	LOC110186274|XP_020811046.1|DSER
OG0007824	LOC111592695|XP_023160836.2|DHYD	LOC110186959|XP_020811959.1|DSER
OG0007825	LOC111594554|XP_023163675.2|DHYD	LOC110187832|XP_020812969.1|DSER
OG0007826	LOC111598214|XP_023169136.1|DHYD	LOC110186679|XP_020811609.1|DSER
OG0007827	LOC111597329|XP_023167740.2|DHYD	LOC110187092|XP_020812155.1|DSER
OG0007828	LOC111595307|XP_023164733.2|DHYD	LOC110176223|XP_020798164.1|DSER
OG0007829	LOC111605484|XP_023179788.2|DHYD	LOC110189611|XP_020815411.1|DSER
OG0007830	LOC111592940|XP_023161172.2|DHYD	LOC110188313|XP_020813680.1|DSER
OG0007831	LOC111597366|XP_023167831.1|DHYD	LOC110187106|XP_020812170.1|DSER
OG0007832	LOC111596162|XP_023166022.2|DHYD	LOC110182217|XP_020805902.1|DSER
OG0007833	LOC111594262|XP_023163256.2|DHYD	LOC110180180|XP_020803500.1|DSER
OG0007834	LOC111600837|XP_023172909.1|DHYD	LOC110190860|XP_020817169.1|DSER
OG0007836	LOC111594522|XP_023163620.1|DHYD	LOC110191292|XP_020817760.1|DSER
OG0007837	LOC111594440|XP_023163496.1|DHYD	LOC110176588|XP_020798662.1|DSER
OG0007838	LOC111594561|XP_023163686.1|DHYD	LOC110176596|XP_020798671.1|DSER
OG0007839	LOC111603226|XP_023176499.1|DHYD	LOC110179081|XP_020802126.1|DSER
OG0007840	LOC111598236|XP_023169168.1|DHYD	LOC110191277|XP_020817734.1|DSER
OG0007841	LOC111598217|XP_023169142.1|DHYD	LOC110191207|XP_020817634.1|DSER
OG0007842	LOC111594446|XP_030080655.1|DHYD	LOC110186943|XP_020811935.1|DSER
OG0007843	LOC111595228|XP_023164627.2|DHYD	LOC110186342|XP_020811149.1|DSER
OG0007844	LOC111597710|XP_023168318.1|DHYD	LOC110191700|XP_020818275.1|DSER
OG0007845	LOC111605513|XP_023179838.1|DHYD	LOC110184349|XP_020808506.1|DSER
OG0007846	LOC111593653|XP_023162306.2|DHYD	LOC110187061|XP_020812106.1|DSER
OG0007847	LOC111596486|XP_023166515.1|DHYD	LOC110191076|XP_020817470.1|DSER
OG0007848	LOC111596488|XP_023166517.2|DHYD	LOC110191165|XP_020817584.1|DSER
OG0007849	LOC111602792|XP_023175833.1|DHYD	LOC110191885|XP_020818529.1|DSER
OG0007850	LOC111602789|XP_023175830.2|DHYD	LOC110191884|XP_020818527.1|DSER
OG0007851	LOC111598312|XP_023169275.1|DHYD	LOC110186510|XP_020811366.1|DSER
OG0007852	LOC111598924|XP_023170165.2|DHYD	LOC110191407|XP_020817924.1|DSER
OG0007853	LOC111596147|XP_023166002.2|DHYD	LOC110184630|XP_020808889.1|DSER
OG0007854	LOC111598902|XP_023170139.1|DHYD	LOC110189459|XP_020815197.1|DSER
OG0007855	LOC111594433|XP_030080653.1|DHYD	LOC110188673|XP_020814130.1|DSER
OG0007856	LOC111596503|XP_023166532.1|DHYD	LOC110191166|XP_020817585.1|DSER
OG0007857	LOC111601477|XP_023173831.2|DHYD	LOC110184779|XP_020809081.1|DSER
OG0007858	LOC111601886|XP_023174496.1|DHYD	LOC110176837|XP_020798950.1|DSER
OG0007859	LOC111601855|XP_023174462.1|DHYD	LOC110190586|XP_020816838.1|DSER
OG0007860	LOC111601308|XP_023173596.1|DHYD	LOC110186503|XP_020811357.1|DSER
OG0007861	LOC111601322|XP_023173620.1|DHYD	LOC110189042|XP_020814669.1|DSER
OG0007863	LOC111601151|XP_023173389.1|DHYD	LOC110184901|XP_020809206.1|DSER
OG0007864	LOC111596250|XP_030080835.1|DHYD	LOC110186694|XP_020811621.1|DSER
OG0007865	LOC111591860|XP_023159509.2|DHYD	LOC110179022|XP_020802026.1|DSER
OG0007866	LOC111601474|XP_023173827.2|DHYD	LOC110187636|XP_020812703.1|DSER
OG0007867	LOC111602689|XP_023175684.1|DHYD	LOC110188520|XP_020813919.1|DSER
OG0007868	LOC111596187|XP_023166062.1|DHYD	LOC110191260|XP_020817710.1|DSER
OG0007869	LOC111596483|XP_023166507.2|DHYD	LOC110182074|XP_020805717.1|DSER
OG0007870	LOC111597602|XP_023168170.2|DHYD	LOC110178584|XP_020801421.1|DSER
OG0007871	LOC111598865|XP_023170081.2|DHYD	LOC110187037|XP_020812060.1|DSER
OG0007872	LOC111592848|XP_023161054.2|DHYD	LOC110187031|XP_020812057.1|DSER
OG0007873	LOC111592857|XP_023161065.1|DHYD	LOC110190467|XP_020816635.1|DSER
OG0007874	LOC111593407|XP_023161898.2|DHYD	LOC110183511|XP_020807456.1|DSER
OG0007875	LOC111599274|XP_023170644.2|DHYD	LOC110189220|XP_020814853.1|DSER
OG0007876	LOC111596475|XP_023166496.2|DHYD	LOC110181875|XP_020805460.1|DSER
OG0007877	LOC111596760|XP_023166873.2|DHYD	LOC110187043|XP_020812068.1|DSER
OG0007878	LOC111602149|XP_023174866.2|DHYD	LOC110182866|XP_020806668.1|DSER
OG0007879	LOC111601112|XP_023173326.2|DHYD	LOC110185188|XP_020809568.1|DSER
OG0007880	LOC111593534|XP_023162154.1|DHYD	LOC110183067|XP_020806912.1|DSER
OG0007881	LOC111596858|XP_023167063.1|DHYD	LOC110183654|XP_020807637.1|DSER
OG0007882	LOC111596854|XP_023167057.2|DHYD	LOC110183671|XP_020807664.1|DSER
OG0007883	LOC111596848|XP_023167042.1|DHYD	LOC110183663|XP_020807649.1|DSER
OG0007884	LOC111603695|XP_023177162.1|DHYD	LOC110190212|XP_020816226.1|DSER
OG0007885	LOC111599202|XP_023170565.2|DHYD	LOC110189221|XP_020814858.1|DSER
OG0007886	LOC111594711|XP_030079114.1|DHYD	LOC110185105|XP_020809453.1|DSER
OG0007887	LOC111596853|XP_023167056.1|DHYD	LOC110183670|XP_020807663.1|DSER
OG0007888	LOC111604770|XP_023178737.2|DHYD	LOC110185272|XP_020809677.1|DSER
OG0007889	LOC111601096|XP_023173300.1|DHYD	LOC110190705|XP_020816983.1|DSER
OG0007890	LOC111592842|XP_023161039.2|DHYD	LOC110185166|XP_020809531.1|DSER
OG0007891	LOC111595223|XP_023164607.1|DHYD	LOC110191721|XP_020818297.1|DSER
OG0007892	LOC111597724|XP_023168333.1|DHYD	LOC110189485|XP_020815230.1|DSER
OG0007893	LOC111594114|XP_023163040.2|DHYD	LOC110181103|XP_020804433.1|DSER
OG0007894	LOC111600482|XP_023172365.2|DHYD	LOC110190525|XP_020816721.1|DSER
OG0007895	LOC111600494|XP_030079622.1|DHYD	LOC110178763|XP_020801660.1|DSER
OG0007896	LOC111592973|XP_023161236.1|DHYD	LOC110178595|XP_020801440.1|DSER
OG0007897	LOC111598751|XP_023169920.1|DHYD	LOC110190520|XP_020816713.1|DSER
OG0007898	LOC111596611|XP_023166662.1|DHYD	LOC110188829|XP_020814378.1|DSER
OG0007899	LOC111601120|XP_023173342.2|DHYD	LOC110185267|XP_020809673.1|DSER
OG0007900	LOC111595331|XP_023164759.2|DHYD	LOC110189250|XP_020814914.1|DSER
OG0007901	LOC111600799|XP_030081544.1|DHYD	LOC110190411|XP_020816535.1|DSER
OG0007902	LOC111591896|XP_023159572.1|DHYD	LOC110181495|XP_020804921.1|DSER
OG0007903	LOC111596956|XP_023167180.1|DHYD	LOC110190812|XP_020817121.1|DSER
OG0007904	LOC111592956|XP_023161212.2|DHYD	LOC110189960|XP_020815907.1|DSER
OG0007905	LOC111599328|XP_023170717.2|DHYD	LOC110176808|XP_020798906.1|DSER
OG0007906	LOC111598076|XP_023168885.1|DHYD	LOC110176174|XP_020798074.1|DSER
OG0007907	LOC111601654|XP_023174103.1|DHYD	LOC110189104|XP_020814740.1|DSER
OG0007908	LOC111601656|XP_023174107.1|DHYD	LOC110189105|XP_020814741.1|DSER
OG0007909	LOC111594264|XP_023163258.1|DHYD	LOC110181757|XP_020805279.1|DSER
OG0007910	LOC111592263|XP_023160124.2|DHYD	LOC110185287|XP_020809695.1|DSER
OG0007911	LOC111596851|XP_023167054.2|DHYD	LOC110185171|XP_020809547.1|DSER
OG0007912	LOC111596856|XP_023167061.2|DHYD	LOC110177577|XP_020800015.1|DSER
OG0007913	LOC111596852|XP_023167055.2|DHYD	LOC110185172|XP_020809549.1|DSER
OG0007914	LOC111604517|XP_030081574.1|DHYD	LOC110179004|XP_020801997.1|DSER
OG0007915	LOC111592432|XP_030081645.1|DHYD	LOC110183576|XP_020807547.1|DSER
OG0007916	LOC111604774|XP_023178747.1|DHYD	LOC110183090|XP_020806942.1|DSER
OG0007917	LOC111593184|XP_023161561.1|DHYD	LOC110176962|XP_020799127.1|DSER
OG0007918	LOC111599939|XP_023171556.1|DHYD	LOC110189610|XP_020815406.1|DSER
OG0007919	LOC111597665|XP_023168256.2|DHYD	LOC110177049|XP_020799224.1|DSER
OG0007920	LOC111592521|XP_023160542.2|DHYD	LOC110189520|XP_020815305.1|DSER
OG0007921	LOC111605421|XP_023179701.1|DHYD	LOC110179347|XP_020802517.1|DSER
OG0007922	LOC111592385|XP_023160328.2|DHYD	LOC110176627|XP_020798711.1|DSER
OG0007923	LOC111605508|XP_023179832.2|DHYD	LOC110181520|XP_020804952.1|DSER
OG0007924	LOC111605222|XP_023179413.1|DHYD	LOC110179259|XP_020802376.1|DSER
OG0007926	LOC111594038|XP_023162920.1|DHYD	LOC110178523|XP_020801336.1|DSER
OG0007927	LOC111602267|XP_023175030.2|DHYD	LOC110185671|XP_020810291.1|DSER
OG0007928	LOC111600348|XP_023172186.2|DHYD	LOC110183886|XP_020807890.1|DSER
OG0007929	LOC111605032|XP_023179132.2|DHYD	LOC110185911|XP_020810583.1|DSER
OG0007930	LOC111594416|XP_023163472.1|DHYD	LOC110180240|XP_020803556.1|DSER
OG0007931	LOC111592060|XP_023159827.2|DHYD	LOC110185623|XP_020810233.1|DSER
OG0007932	LOC111598829|XP_023170029.2|DHYD	LOC110184585|XP_020808830.1|DSER
OG0007934	LOC111602332|XP_023175102.2|DHYD	LOC110190863|XP_020817171.1|DSER
OG0007935	LOC111603906|XP_023177492.2|DHYD	LOC110185557|XP_020810133.1|DSER
OG0007936	LOC111603871|XP_023177446.1|DHYD	LOC110183363|XP_020807284.1|DSER
OG0007937	LOC111602517|XP_023175368.1|DHYD	LOC110176970|XP_020799136.1|DSER
OG0007938	LOC111600750|XP_023172800.2|DHYD	LOC110183427|XP_020807368.1|DSER
OG0007939	LOC111602170|XP_023174900.2|DHYD	LOC110187559|XP_020812607.1|DSER
OG0007940	LOC111602169|XP_023174895.2|DHYD	LOC110187603|XP_020812654.1|DSER
OG0007941	LOC111600126|XP_023171858.2|DHYD	LOC110177722|XP_020800265.1|DSER
OG0007942	LOC111595969|XP_023165715.1|DHYD	LOC110179576|XP_020802825.1|DSER
OG0007943	LOC111592662|XP_023160782.2|DHYD	LOC110185894|XP_020810564.1|DSER
OG0007944	LOC111596850|XP_023167053.2|DHYD	LOC110177575|XP_020800012.1|DSER
OG0007945	LOC111591948|XP_023159649.2|DHYD	LOC110183304|XP_020807202.1|DSER
OG0007947	LOC111592560|XP_023160626.2|DHYD	LOC110185685|XP_020810311.1|DSER
OG0007948	LOC111596331|XP_023166264.2|DHYD	LOC110185949|XP_020810625.1|DSER
OG0007949	LOC111593402|XP_023161891.2|DHYD	LOC110183525|XP_020807477.1|DSER
OG0007950	LOC111596087|XP_023165915.2|DHYD	LOC110187283|XP_020812331.1|DSER
OG0007951	LOC111599392|XP_023170797.1|DHYD	LOC110182368|XP_020806068.1|DSER
OG0007952	LOC111601873|XP_023174483.1|DHYD	LOC110179170|XP_020802228.1|DSER
OG0007953	LOC111592096|XP_023159890.1|DHYD	LOC110185878|XP_020810549.1|DSER, LOC110183439|XP_020807381.1|DSER
OG0007954	LOC111596348|XP_023166307.2|DHYD	LOC110185965|XP_020810642.1|DSER
OG0007955	LOC111598476|XP_023169503.2|DHYD	LOC110183205|XP_020807077.1|DSER
OG0007956	LOC111594353|XP_023163381.1|DHYD	LOC110181323|XP_020804700.1|DSER
OG0007957	LOC111603988|XP_023177601.1|DHYD	LOC110183385|XP_020807310.1|DSER
OG0007958	LOC111593011|XP_023161314.2|DHYD	LOC110180627|XP_020803972.1|DSER
OG0007959	LOC111595562|XP_023165127.2|DHYD	LOC110178193|XP_020800886.1|DSER
OG0007960	LOC111592563|XP_023160629.1|DHYD	LOC110183314|XP_020807217.1|DSER
OG0007961	LOC111602691|XP_023175692.1|DHYD	LOC110191943|XP_020818622.1|DSER
OG0007962	LOC111605017|XP_023179119.1|DHYD	LOC110179510|XP_020802746.1|DSER
OG0007963	LOC111603899|XP_023177484.2|DHYD	LOC110185608|XP_020810212.1|DSER
OG0007964	LOC111592603|XP_023160698.1|DHYD	LOC110181463|XP_020804870.1|DSER
OG0007965	LOC111596275|XP_023166182.1|DHYD	LOC110185613|XP_020810219.1|DSER
OG0007966	LOC111596367|XP_023166332.1|DHYD	LOC110181153|XP_020804486.1|DSER
