Orthogroup	DHYD.longest_only	DANA.longest_only
OG0007989	LOC111599643|XP_030080063.1|DHYD	LOC6496957|XP_032311429.1|DANA
OG0007990	LOC111592599|XP_023160691.1|DHYD	LOC6498592|XP_001963123.1|DANA
OG0007991	LOC111597796|XP_023168440.2|DHYD	LOC6498067|XP_001962013.1|DANA
OG0007992	LOC111603924|XP_023177517.1|DHYD	LOC6497191|XP_014761553.1|DANA
OG0007993	LOC111594501|XP_023163581.1|DHYD	LOC6505617|XP_014760729.1|DANA
OG0007994	LOC111603927|XP_023177522.2|DHYD	LOC6498535|XP_001963015.1|DANA
OG0007995	LOC111600324|XP_030081029.1|DHYD	LOC6504371|XP_001964976.1|DANA
OG0007996	LOC111600207|XP_023171992.1|DHYD	LOC6502011|XP_014759701.1|DANA
OG0007997	LOC111592338|XP_023160234.1|DHYD	LOC6506280|XP_001958208.1|DANA
OG0007998	LOC111595761|XP_030080253.1|DHYD	LOC6498071|XP_001962021.1|DANA
OG0007999	LOC111601741|XP_023174237.1|DHYD	LOC6496897|XP_001963189.1|DANA
OG0008000	LOC111601095|XP_023173304.2|DHYD	LOC6498630|XP_001963190.1|DANA
OG0008001	LOC111595817|XP_023165491.1|DHYD	LOC6498467|XP_001962884.1|DANA
OG0008002	LOC111599042|XP_023170326.2|DHYD	LOC6507436|XP_001965376.1|DANA
OG0008003	LOC111595859|XP_023165543.1|DHYD	LOC6498466|XP_001962882.1|DANA
OG0008004	LOC111602813|XP_023175881.2|DHYD	LOC6503510|XP_014760960.1|DANA
OG0008005	LOC111603207|XP_023176465.2|DHYD	LOC6502309|XP_032309408.1|DANA
OG0008006	LOC111593478|XP_023162008.1|DHYD	LOC6503174|XP_001963581.1|DANA
OG0008007	LOC111593405|XP_023161893.1|DHYD	LOC6502289|XP_001966177.1|DANA
OG0008008	LOC111592266|XP_023160132.1|DHYD	LOC6506286|XP_001958196.2|DANA
OG0008009	LOC111591881|XP_023159583.1|DHYD	LOC6504174|XP_001964321.1|DANA
OG0008010	LOC111598856|XP_023170059.2|DHYD	LOC6501799|XP_032311897.1|DANA
OG0008011	LOC111600593|XP_023172554.1|DHYD	LOC6494762|XP_001959721.1|DANA
OG0008012	LOC111597053|XP_023167339.2|DHYD	LOC6496617|XP_032311503.1|DANA
OG0008013	LOC111592844|XP_023161048.2|DHYD	LOC6494595|XP_001960042.2|DANA
OG0008014	LOC111599563|XP_023170999.2|DHYD	LOC6499454|XP_001954608.1|DANA
OG0008015	LOC111593137|XP_023161506.2|DHYD	LOC6507193|XP_001956509.2|DANA
OG0008016	LOC111593138|XP_023161507.1|DHYD	LOC6507877|XP_001956511.1|DANA
OG0008017	LOC111593461|XP_023161989.1|DHYD	LOC6503573|XP_032309450.1|DANA
OG0008018	LOC111601839|XP_030079394.1|DHYD	LOC6503705|XP_001963892.3|DANA
OG0008019	LOC111593456|XP_023161981.2|DHYD	LOC6502924|XP_001963578.1|DANA
OG0008020	LOC111602056|XP_023174737.2|DHYD	LOC6500123|XP_001953178.1|DANA
OG0008021	LOC111601623|XP_023174060.2|DHYD	LOC6502369|XP_001967546.1|DANA
OG0008022	LOC111603282|XP_023176563.2|DHYD	LOC6505607|XP_001964607.2|DANA
OG0008023	LOC111601907|XP_023174523.2|DHYD	LOC6504671|XP_001966432.2|DANA
OG0008024	LOC111601945|XP_023174569.2|DHYD	LOC6504840|XP_001966431.1|DANA
OG0008025	LOC111601841|XP_023174442.2|DHYD	LOC6503602|XP_001964079.1|DANA
OG0008026	LOC111601850|XP_023174453.1|DHYD	LOC6504442|XP_001966975.1|DANA
OG0008027	LOC111598558|XP_023169665.2|DHYD	LOC6504100|XP_001964175.1|DANA
OG0008028	LOC111595773|XP_023165426.1|DHYD	LOC6505719|XP_001964394.1|DANA
OG0008029	LOC111593596|XP_023162221.2|DHYD	LOC6503418|XP_001967467.1|DANA
OG0008030	LOC111604877|XP_023178882.2|DHYD	LOC6501676|XP_001955738.1|DANA
OG0008031	LOC111602229|XP_023174978.1|DHYD	LOC6497805|XP_001961482.1|DANA
OG0008032	LOC111594572|XP_023163698.1|DHYD	LOC6505903|XP_001964585.2|DANA
OG0008033	LOC111592005|XP_023159753.2|DHYD	LOC6501163|XP_032305994.1|DANA
OG0008034	LOC111594979|XP_023164247.2|DHYD	LOC6500529|XP_032306451.1|DANA
OG0008035	LOC111605131|XP_023179267.2|DHYD	LOC6505049|XP_032307894.1|DANA
OG0008036	LOC111604810|XP_023178798.2|DHYD	LOC6500861|XP_001954054.1|DANA
OG0008037	LOC111604800|XP_030078780.1|DHYD	LOC6500862|XP_032307803.1|DANA
OG0008038	LOC111601851|XP_023174454.2|DHYD	LOC6503053|XP_001963337.1|DANA
OG0008039	LOC111600754|XP_023172801.2|DHYD	LOC6501104|XP_032305879.1|DANA
OG0008040	LOC111594472|XP_023163541.2|DHYD	LOC6505898|XP_001964570.1|DANA
OG0008041	LOC111592352|XP_023160277.2|DHYD	LOC6502075|XP_032311948.1|DANA
OG0008042	LOC111601413|XP_023173743.2|DHYD	LOC6499832|XP_001953819.1|DANA
OG0008043	LOC111596812|XP_023166946.2|DHYD	LOC6504633|XP_001966497.1|DANA
OG0008044	LOC111593496|XP_030079407.1|DHYD	LOC6508046|XP_014760991.1|DANA
OG0008045	LOC111601846|XP_023174449.2|DHYD	LOC6504972|XP_001965711.1|DANA
OG0008046	LOC111600734|XP_023172778.2|DHYD	LOC6501107|XP_001954561.1|DANA
OG0008047	LOC111601310|XP_023173599.1|DHYD	LOC6499295|XP_014766002.1|DANA
OG0008048	LOC111600733|XP_023172777.1|DHYD	LOC6499476|XP_001954559.1|DANA
OG0008049	LOC111601297|XP_023173579.2|DHYD	LOC6501287|XP_001954926.3|DANA
OG0008050	LOC111596678|XP_023166750.2|DHYD	LOC6501018|XP_001954384.2|DANA
OG0008051	LOC111598340|XP_023169314.1|DHYD	LOC6500657|XP_001953664.1|DANA
OG0008052	LOC111601525|XP_023173912.2|DHYD	LOC6501327|XP_001955002.1|DANA
OG0008053	LOC111600820|XP_023172888.2|DHYD	LOC6502724|XP_001964342.1|DANA
OG0008054	LOC111597273|XP_023167655.1|DHYD	LOC6504846|XP_032309049.1|DANA
OG0008055	LOC111601819|XP_023174407.1|DHYD	LOC6504441|XP_001966976.3|DANA
OG0008056	LOC111600578|XP_023172571.1|DHYD	LOC6499633|XP_001954258.1|DANA
OG0008057	LOC111604948|XP_023178987.2|DHYD	LOC6499131|XP_001955241.1|DANA
OG0008058	LOC111601497|XP_023173853.2|DHYD	LOC6500270|XP_001952903.1|DANA
OG0008059	LOC111598582|XP_023169656.2|DHYD	LOC6503391|XP_001967518.1|DANA
OG0008060	LOC111601368|XP_023173674.1|DHYD	LOC6501029|XP_001954417.1|DANA
OG0008061	LOC111591995|XP_023159724.2|DHYD	LOC6503873|XP_001963756.1|DANA
OG0008062	LOC111604036|XP_023177661.1|DHYD	LOC6503724|XP_001963853.1|DANA
OG0008063	LOC111601415|XP_023173746.2|DHYD	LOC6500737|XP_001953818.2|DANA
OG0008064	LOC111592717|XP_023160873.1|DHYD	LOC6502590|XP_032311986.1|DANA
OG0008065	LOC111596789|XP_023166910.1|DHYD	LOC6504572|XP_001966602.2|DANA
OG0008066	LOC111597436|XP_023167909.1|DHYD	LOC26514261|XP_014761214.1|DANA
OG0008067	LOC111605317|XP_023179548.1|DHYD	LOC6504263|XP_001967370.1|DANA
OG0008068	LOC111592360|XP_023160286.2|DHYD	LOC6504258|XP_032308840.1|DANA
OG0008069	LOC111603255|XP_023176530.2|DHYD	LOC6499499|XP_001954502.2|DANA
OG0008070	LOC111600735|XP_023172779.1|DHYD	LOC6501105|XP_014766892.1|DANA
OG0008071	LOC111593417|XP_023161927.2|DHYD	LOC6504028|XP_001964033.2|DANA
OG0008072	LOC111595559|XP_023165163.2|DHYD	LOC6502904|XP_001963621.1|DANA
OG0008073	LOC111600191|XP_023171968.1|DHYD	LOC6505241|XP_001965607.1|DANA
OG0008074	LOC111600188|XP_023171964.2|DHYD	LOC6505028|XP_001965604.1|DANA
OG0008075	LOC111601229|XP_030082011.1|DHYD	LOC6496120|XP_014763636.1|DANA
OG0008076	LOC111605608|XP_030079682.1|DHYD	LOC6504869|XP_001966486.1|DANA
OG0008077	LOC111600830|XP_023172901.1|DHYD	LOC6498892|XP_001955732.1|DANA
OG0008078	LOC111598102|XP_023168922.2|DHYD	LOC26514187|XP_014761360.1|DANA
OG0008079	LOC111604044|XP_023177668.1|DHYD	LOC6503728|XP_001963849.1|DANA
OG0008080	LOC111596800|XP_023166928.1|DHYD	LOC6504639|XP_001966490.1|DANA
OG0008081	LOC111593507|XP_023162060.1|DHYD	LOC6503497|XP_001964269.1|DANA
OG0008082	LOC111595870|XP_023165969.1|DHYD	LOC6505928|XP_032305716.1|DANA
OG0008083	LOC111604846|XP_023178846.1|DHYD	LOC6501430|XP_014767041.1|DANA
OG0008084	LOC111598227|XP_023169155.1|DHYD	LOC6500823|XP_001953980.1|DANA
OG0008085	LOC111601392|XP_023173704.1|DHYD	LOC6498922|XP_001955672.1|DANA
OG0008086	LOC111604821|XP_023178811.1|DHYD	LOC6501431|XP_014767042.1|DANA
OG0008087	LOC111598457|XP_023169481.2|DHYD	LOC6504579|XP_001966591.2|DANA
OG0008088	LOC111605309|XP_023179536.2|DHYD	LOC6505114|XP_001965434.1|DANA
OG0008089	LOC111595389|XP_023164859.1|DHYD	LOC6492942|XP_001956699.1|DANA
OG0008090	LOC111601891|XP_023174502.2|DHYD	LOC6504792|XP_001966357.1|DANA
OG0008091	LOC111604195|XP_023177919.2|DHYD	LOC6499825|XP_001953836.1|DANA
OG0008092	LOC111602042|XP_023174718.2|DHYD	LOC6500128|XP_001953166.2|DANA
OG0008093	LOC111602396|XP_023175179.2|DHYD	LOC6502126|XP_001966160.3|DANA
OG0008094	LOC111603765|XP_023177266.2|DHYD	LOC6497949|XP_001961782.1|DANA
OG0008095	LOC111596452|XP_023166445.2|DHYD	LOC6499415|XP_001954683.3|DANA
OG0008096	LOC111592993|XP_023161264.2|DHYD	LOC6504601|XP_001966550.3|DANA
OG0008097	LOC111603116|XP_023176355.1|DHYD	LOC6501890|XP_032308110.1|DANA
OG0008098	LOC111599824|XP_023171381.2|DHYD	LOC6507818|XP_001956410.1|DANA
OG0008099	LOC111605686|XP_023180125.2|DHYD	LOC6493202|XP_001957254.1|DANA
OG0008100	LOC111593330|XP_023161808.2|DHYD	LOC6503399|XP_032312329.1|DANA
OG0008101	LOC111593053|XP_023161394.2|DHYD	LOC6505214|XP_032307829.1|DANA
OG0008102	LOC111602954|XP_023176095.1|DHYD	LOC26514712|XP_014767323.1|DANA
OG0008103	LOC111600210|XP_023171998.2|DHYD	LOC6498793|XP_001967267.1|DANA
OG0008104	LOC111595100|XP_023164434.1|DHYD	LOC6506714|XP_001957380.1|DANA
OG0008105	LOC111605446|XP_023179731.2|DHYD	LOC6499690|XP_032312052.1|DANA
OG0008106	LOC111592862|XP_023161076.1|DHYD	LOC6493868|XP_001958589.1|DANA
OG0008107	LOC111592045|XP_023159809.1|DHYD	LOC6501171|XP_001954687.2|DANA
OG0008108	LOC111597358|XP_023167780.2|DHYD	LOC6504670|XP_001966439.1|DANA
OG0008109	LOC111604046|XP_023177672.1|DHYD	LOC6503800|XP_001963721.2|DANA
OG0008110	LOC111593447|XP_023161970.2|DHYD	LOC6508747|XP_001963597.1|DANA
OG0008111	LOC111593650|XP_023162303.1|DHYD	LOC6504138|XP_001964258.1|DANA
OG0008112	LOC111604071|XP_023177717.2|DHYD	LOC6504858|XP_032309001.1|DANA
OG0008113	LOC111593421|XP_023161933.1|DHYD	LOC6504074|XP_001964128.1|DANA
OG0008114	LOC111593420|XP_023161932.1|DHYD	LOC6503574|XP_001964129.1|DANA
OG0008115	LOC111594244|XP_030081748.1|DHYD	LOC6503071|XP_032308882.1|DANA
OG0008116	LOC111595007|XP_030081746.1|DHYD	LOC6503034|XP_032308914.1|DANA
OG0008117	LOC111598282|XP_023169230.2|DHYD	LOC6503168|XP_001963566.3|DANA
OG0008118	LOC111603180|XP_023176431.1|DHYD	LOC6504607|XP_001966536.2|DANA
OG0008119	LOC111593422|XP_030079926.1|DHYD	LOC6503129|XP_001963477.1|DANA
OG0008120	LOC111597372|XP_023167797.1|DHYD	LOC6503007|XP_001963425.3|DANA
OG0008121	LOC111592911|XP_023161132.2|DHYD	LOC6496233|XP_001960508.1|DANA
OG0008122	LOC111597360|XP_023167782.2|DHYD	LOC6504107|XP_001964191.1|DANA
OG0008123	LOC111605119|XP_023179240.1|DHYD	LOC6503010|XP_001963417.1|DANA
OG0008124	LOC111605315|XP_030080101.1|DHYD	LOC6504879|XP_032309259.1|DANA
OG0008125	LOC111596816|XP_023166952.2|DHYD	LOC6508049|XP_001966006.3|DANA
OG0008126	LOC111596763|XP_023166880.1|DHYD	LOC6503606|XP_014760994.2|DANA
OG0008127	LOC111597234|XP_030080072.1|DHYD	LOC6504933|XP_001966611.1|DANA
OG0008128	LOC111596779|XP_023166898.1|DHYD	LOC6504894|XP_001966546.1|DANA
OG0008129	LOC111603182|XP_023176434.2|DHYD	LOC6503942|XP_001963887.2|DANA
OG0008130	LOC111598266|XP_023169210.1|DHYD	LOC6503158|XP_001963540.2|DANA
OG0008131	LOC111602871|XP_023175964.2|DHYD	LOC6504667|XP_001966443.3|DANA
OG0008132	LOC111593356|XP_023161836.2|DHYD	LOC6503434|XP_001967471.1|DANA
OG0008133	LOC111599933|XP_023171594.2|DHYD, LOC115482978|XP_030079452.1|DHYD	LOC6504007|XP_001963993.1|DANA
OG0008134	LOC111604059|XP_030079559.1|DHYD	LOC6503607|XP_032308491.1|DANA
OG0008135	LOC111603666|XP_023177118.2|DHYD	LOC6499634|XP_014766156.1|DANA
OG0008136	LOC111605554|XP_023179885.2|DHYD	LOC6497241|XP_001962492.2|DANA
OG0008137	LOC111605057|XP_023179161.2|DHYD	LOC6503550|XP_001964176.2|DANA
OG0008138	LOC111600469|XP_023172344.2|DHYD	LOC6506796|XP_001957221.2|DANA
OG0008139	LOC111596960|XP_023167188.1|DHYD	LOC6494052|XP_001961076.1|DANA
OG0008140	LOC111596835|XP_023166977.2|DHYD	LOC6502221|XP_001966007.1|DANA
OG0008141	LOC111600177|XP_023171940.2|DHYD	LOC6505024|XP_001965613.1|DANA
OG0008142	LOC111592000|XP_023159733.1|DHYD	LOC6503119|XP_001963457.1|DANA
OG0008143	LOC111598231|XP_023169159.1|DHYD	LOC6499255|XP_001955014.1|DANA
OG0008144	LOC111605270|XP_023179481.1|DHYD	LOC6495937|XP_001959888.1|DANA
OG0008145	LOC111605056|XP_023179196.2|DHYD	LOC6503593|XP_032308443.1|DANA
OG0008146	LOC111602850|XP_023175931.1|DHYD	LOC6503823|XP_001963672.1|DANA
OG0008147	LOC111602864|XP_023175949.2|DHYD	LOC6503626|XP_001964040.1|DANA
OG0008148	LOC111605157|XP_023179308.2|DHYD	LOC6503014|XP_032308971.1|DANA
OG0008149	LOC111602036|XP_023174708.1|DHYD	LOC6503535|XP_001964198.1|DANA
OG0008150	LOC111598153|XP_023169006.1|DHYD	LOC6503103|XP_001963427.1|DANA
OG0008151	LOC111593635|XP_023162276.1|DHYD	LOC6503804|XP_032308605.1|DANA
OG0008152	LOC111604019|XP_030079982.1|DHYD	LOC6504857|XP_032309058.1|DANA
OG0008153	LOC111593838|XP_023162643.2|DHYD	LOC6494772|XP_001959697.1|DANA
OG0008154	LOC111599849|XP_023171415.2|DHYD	LOC6507809|XP_001956390.1|DANA
OG0008155	LOC111592776|XP_023160948.1|DHYD	LOC6507907|XP_001956576.1|DANA
OG0008156	LOC111594636|XP_023163799.2|DHYD	LOC6505618|XP_001964588.2|DANA
OG0008157	LOC111601762|XP_023174270.1|DHYD	LOC6500305|XP_001952936.1|DANA
OG0008158	LOC111596814|XP_023166950.2|DHYD	LOC6502134|XP_001966144.1|DANA
OG0008159	LOC111597446|XP_023167933.2|DHYD	LOC26514406|XP_014765616.1|DANA
OG0008160	LOC111600150|XP_030081234.1|DHYD	LOC6495456|XP_032307077.1|DANA
OG0008162	LOC111598277|XP_023169222.2|DHYD	LOC6505224|XP_001965578.1|DANA
OG0008163	LOC111594832|XP_030079052.1|DHYD	LOC6506631|XP_001957505.1|DANA
OG0008164	LOC111593639|XP_023162284.2|DHYD	LOC6504691|XP_001966394.1|DANA
OG0008165	LOC111602415|XP_023175216.1|DHYD	LOC6504877|XP_032309287.1|DANA
OG0008166	LOC111602408|XP_023175204.1|DHYD	LOC6502158|XP_001966107.1|DANA
OG0008167	LOC111593601|XP_023162266.2|DHYD	LOC6504063|XP_032308498.1|DANA
OG0008168	LOC111592931|XP_023161202.1|DHYD	LOC6503591|XP_001964102.1|DANA
OG0008169	LOC111601904|XP_023174518.1|DHYD	LOC6504775|XP_032309109.1|DANA
OG0008170	LOC111597941|XP_023168666.1|DHYD	LOC6495670|XP_001959353.1|DANA
OG0008171	LOC111602836|XP_023175917.1|DHYD	LOC6503684|XP_032308548.1|DANA
OG0008172	LOC111601353|XP_023173653.2|DHYD	LOC6499296|XP_001954923.1|DANA
OG0008173	LOC111602310|XP_023175078.2|DHYD	LOC6498376|XP_001962669.1|DANA
OG0008174	LOC111592225|XP_023160072.1|DHYD	LOC6496557|XP_001961141.1|DANA
OG0008175	LOC111598240|XP_030078952.1|DHYD	LOC6501989|XP_001966827.3|DANA
OG0008176	LOC111592986|XP_023161251.1|DHYD	LOC6504896|XP_032309263.1|DANA
OG0008177	LOC111593657|XP_023162310.2|DHYD	LOC6503600|XP_001964082.1|DANA
OG0008178	LOC111593492|XP_023162024.2|DHYD	LOC6503937|XP_001963877.1|DANA
OG0008179	LOC111593489|XP_023162022.2|DHYD	LOC6502985|XP_001963468.1|DANA
OG0008180	LOC111601927|XP_023174548.1|DHYD	LOC6504706|XP_001966356.1|DANA
OG0008181	LOC111601928|XP_023174549.2|DHYD	LOC6504791|XP_001966355.1|DANA
OG0008182	LOC111598004|XP_023168764.1|DHYD	LOC6495413|XP_001958787.1|DANA
OG0008183	LOC111599721|XP_023171232.1|DHYD	LOC6494254|XP_032306476.1|DANA
OG0008184	LOC111592611|XP_023160711.1|DHYD	LOC26515528|XP_014762444.2|DANA
OG0008185	LOC111601386|XP_023173694.1|DHYD	LOC6500285|XP_001952887.1|DANA
OG0008186	LOC111600688|XP_023172709.2|DHYD	LOC6494136|XP_001960894.1|DANA
OG0008187	LOC111600690|XP_023172711.1|DHYD	LOC6496428|XP_001960893.1|DANA
OG0008188	LOC111599048|XP_023170333.1|DHYD	LOC6506647|XP_001965220.1|DANA
OG0008189	LOC111603901|XP_023177486.1|DHYD	LOC6498427|XP_001962793.1|DANA
OG0008190	LOC111595379|XP_030081454.1|DHYD	LOC6507077|XP_001956707.2|DANA
OG0008191	LOC111598425|XP_023169436.2|DHYD	LOC6503962|XP_001963924.3|DANA
OG0008192	LOC111593419|XP_023161930.2|DHYD	LOC6502980|XP_001963478.1|DANA
OG0008193	LOC111596869|XP_030080035.1|DHYD	LOC6504523|XP_014759487.1|DANA
OG0008194	LOC111598942|XP_023170188.1|DHYD	LOC6497715|XP_001961499.1|DANA
OG0008195	LOC111595426|XP_023164917.2|DHYD	LOC26514078|XP_032307155.1|DANA
OG0008196	LOC111599982|XP_023171645.2|DHYD	LOC6496369|XP_001960777.3|DANA
OG0008197	LOC111600970|XP_030080409.1|DHYD	LOC6507830|XP_001956433.3|DANA
OG0008198	LOC111601930|XP_023174551.2|DHYD	LOC6504721|XP_001966334.3|DANA
OG0008199	LOC111598278|XP_023169224.2|DHYD	LOC6501837|XP_001966829.1|DANA
OG0008200	LOC111597060|XP_023167354.2|DHYD	LOC6496616|XP_001961271.1|DANA
OG0008201	LOC111592775|XP_023160947.2|DHYD	LOC6507153|XP_001956578.1|DANA
OG0008202	LOC111605735|XP_023180204.1|DHYD	LOC6507918|XP_014765510.1|DANA
OG0008203	LOC111595296|XP_023164719.1|DHYD	LOC6507449|XP_001955989.1|DANA
OG0008204	LOC111604733|XP_023178672.1|DHYD	LOC6503751|XP_001963808.1|DANA
OG0008205	LOC111596637|XP_023166694.1|DHYD	LOC6506121|XP_001958507.1|DANA
OG0008206	LOC111598091|XP_023168909.2|DHYD	LOC6493234|XP_001957323.1|DANA
OG0008207	LOC111605710|XP_023180164.1|DHYD	LOC6506746|XP_032309621.1|DANA
OG0008208	LOC111597949|XP_023168679.2|DHYD	LOC6495887|XP_032306443.1|DANA
OG0008209	LOC111595567|XP_023165131.2|DHYD	LOC6506840|XP_032309526.1|DANA
OG0008210	LOC111593655|XP_023162312.2|DHYD	LOC6506119|XP_032309994.1|DANA
OG0008211	LOC111603877|XP_023177456.2|DHYD	LOC6496960|XP_001963051.1|DANA
OG0008212	LOC111605089|XP_023179194.2|DHYD	LOC6506347|XP_001958058.1|DANA
OG0008213	LOC111597411|XP_023167876.1|DHYD	LOC6504767|XP_032309064.1|DANA
OG0008214	LOC111595103|XP_023164437.1|DHYD	LOC6507316|XP_001956257.1|DANA
OG0008215	LOC111604736|XP_023178678.1|DHYD	LOC6504490|XP_032308334.1|DANA
OG0008216	LOC111600954|XP_023173100.1|DHYD	LOC6507940|XP_001956652.1|DANA
OG0008217	LOC111593498|XP_023162033.2|DHYD	LOC6502984|XP_014761274.1|DANA
OG0008218	LOC111597972|XP_023168714.1|DHYD	LOC26515584|XP_014764143.1|DANA
OG0008219	LOC111593009|XP_023161306.2|DHYD	LOC6501950|XP_032308354.1|DANA
OG0008220	LOC111592216|XP_023160060.2|DHYD	LOC6503176|XP_001963583.1|DANA
OG0008221	LOC111595419|XP_030080238.1|DHYD	LOC6497868|XP_014761858.1|DANA
OG0008222	LOC111595341|XP_023164783.2|DHYD	LOC6493860|XP_001958576.1|DANA
OG0008223	LOC111604286|XP_023178070.2|DHYD	LOC6493609|XP_001958096.1|DANA
OG0008224	LOC111600920|XP_030081836.1|DHYD	LOC6493229|XP_001957312.1|DANA
OG0008225	LOC111602842|XP_023175922.1|DHYD	LOC6502239|XP_001966045.1|DANA
OG0008226	LOC111597439|XP_030079383.1|DHYD	LOC6503773|XP_001963770.1|DANA
OG0008227	LOC111598311|XP_023169273.1|DHYD	LOC6505926|XP_001964629.3|DANA
OG0008228	LOC111592702|XP_023160850.2|DHYD	LOC6506009|XP_032312371.1|DANA
OG0008229	LOC111601797|XP_023174342.1|DHYD	LOC6500240|XP_014766429.1|DANA
OG0008230	LOC111601357|XP_023173656.2|DHYD	LOC6501285|XP_001954920.1|DANA
OG0008232	LOC111601601|XP_023174033.1|DHYD	LOC6507587|XP_001955954.1|DANA
OG0008233	LOC111597195|XP_023167533.2|DHYD	LOC6498284|XP_001962459.1|DANA
OG0008234	LOC111605352|XP_023179596.2|DHYD	LOC6494389|XP_001960418.2|DANA
OG0008235	LOC111602070|XP_023174762.1|DHYD	LOC6502097|XP_001966220.1|DANA
OG0008236	LOC111597725|XP_023168334.1|DHYD	LOC6493896|XP_001961375.1|DANA
OG0008237	LOC111604165|XP_023177871.1|DHYD	LOC6496039|XP_001960098.2|DANA
OG0008238	LOC111592448|XP_023160400.2|DHYD	LOC6507657|XP_001956089.1|DANA
OG0008239	LOC111597459|XP_023167976.1|DHYD	LOC6493064|XP_001956976.1|DANA
OG0008240	LOC111603359|XP_023176677.1|DHYD	LOC6494832|XP_001959580.1|DANA
OG0008243	LOC111603146|XP_023176393.1|DHYD	LOC6495953|XP_001959920.1|DANA
OG0008244	LOC111594961|XP_023164228.2|DHYD	LOC6500840|XP_001954013.1|DANA
OG0008245	LOC115483814|XP_030082017.1|DHYD, LOC111592805|XP_023160985.1|DHYD	LOC6494601|XP_001960029.1|DANA
OG0008246	LOC111595536|XP_023165088.1|DHYD	LOC6494307|XP_001960564.1|DANA
OG0008247	LOC111596174|XP_023166041.1|DHYD	LOC6501332|XP_001955007.2|DANA
OG0008248	LOC111598264|XP_023169208.2|DHYD	LOC6505924|XP_001964628.1|DANA
OG0008249	LOC111592924|XP_023161145.2|DHYD, LOC111592491|XP_023160478.2|DHYD	LOC6505562|XP_001964694.1|DANA
OG0008250	LOC111595329|XP_023164757.2|DHYD	LOC6494842|XP_001959564.1|DANA
OG0008251	LOC111593884|XP_023162718.1|DHYD	LOC26513909|XP_014763956.1|DANA, LOC6495526|XP_001959041.1|DANA
OG0008252	LOC111597884|XP_023168585.2|DHYD, LOC111602094|XP_023174796.1|DHYD	LOC6495793|XP_001959596.1|DANA
OG0008253	LOC111596385|XP_023166359.2|DHYD	LOC6495211|XP_001958841.1|DANA
OG0008254	LOC111598718|XP_023169878.2|DHYD	LOC6506705|XP_032310172.1|DANA
OG0008255	LOC111595343|XP_023164785.2|DHYD	LOC6493865|XP_001958583.1|DANA
OG0008256	LOC115482834|XP_030078928.1|DHYD, LOC111593811|XP_023162608.2|DHYD	LOC6495097|XP_001959073.1|DANA
OG0008257	LOC111604954|XP_023179402.2|DHYD	LOC6503870|XP_001963752.1|DANA, LOC116655189|XP_032308620.1|DANA, LOC6503871|XP_032308619.1|DANA
OG0008258	LOC111603526|XP_023176926.2|DHYD	LOC6497926|XP_001961732.1|DANA
OG0008259	LOC111596072|XP_023165892.2|DHYD	LOC6506531|XP_001965195.2|DANA
OG0008260	LOC111604751|XP_023178703.1|DHYD, LOC111604771|XP_023178738.1|DHYD	LOC6506878|XP_001957075.2|DANA
OG0008261	LOC111605372|XP_023179622.2|DHYD	LOC6494547|XP_001960134.2|DANA
OG0008262	LOC111600891|XP_023172998.1|DHYD	LOC6496665|XP_001961359.2|DANA
OG0008264	LOC111595456|XP_023164958.2|DHYD	LOC6495122|XP_001959011.1|DANA
OG0008265	LOC111604254|XP_023178012.2|DHYD	LOC6505532|XP_001964748.2|DANA
OG0008266	LOC111594633|XP_023163796.1|DHYD	LOC6500187|XP_001953055.1|DANA
OG0008267	LOC111594516|XP_023163610.2|DHYD	LOC6499259|XP_014765987.1|DANA
OG0008268	LOC111595811|XP_023165470.2|DHYD	LOC6497967|XP_001961812.1|DANA
OG0008269	LOC111599458|XP_023170894.2|DHYD	LOC6497383|XP_001962194.1|DANA
OG0008270	LOC111605344|XP_023179586.2|DHYD	LOC6505110|XP_014760297.1|DANA
OG0008271	LOC111597586|XP_023168153.1|DHYD	LOC6506897|XP_001957043.1|DANA
OG0008272	LOC111605603|XP_030079875.1|DHYD	LOC6504149|XP_032308803.1|DANA
OG0008273	LOC111604230|XP_023177975.1|DHYD	LOC6501157|XP_001954659.2|DANA
OG0008274	LOC111596827|XP_023166965.1|DHYD	LOC6502229|XP_001966026.1|DANA
OG0008275	LOC111593437|XP_023161952.1|DHYD	LOC6504053|XP_001964088.1|DANA
OG0008276	LOC111598142|XP_023168972.2|DHYD	LOC6504912|XP_032309262.1|DANA
OG0008277	LOC111596165|XP_023166025.1|DHYD	LOC6501916|XP_014759659.1|DANA
OG0008278	LOC111592628|XP_023160732.1|DHYD	LOC6498590|XP_001963122.1|DANA
OG0008279	LOC111600171|XP_023171931.1|DHYD	LOC6504247|XP_014759195.1|DANA
OG0008280	LOC111602859|XP_023175942.1|DHYD	LOC6504249|XP_001967380.3|DANA
OG0008281	LOC111600201|XP_030079393.1|DHYD	LOC6498741|XP_001967291.1|DANA
OG0008282	LOC111605263|XP_023179473.1|DHYD	LOC6504596|XP_001966559.1|DANA
OG0008283	LOC111596536|XP_023166573.2|DHYD	LOC6504952|XP_001965743.1|DANA
OG0008284	LOC111597961|XP_023168697.2|DHYD	LOC6501777|XP_032311756.1|DANA
OG0008285	LOC111603363|XP_023176678.1|DHYD	LOC6501904|XP_032308206.1|DANA
OG0008286	LOC111596707|XP_030078963.1|DHYD	LOC6503138|XP_032308948.1|DANA
