Orthogroup	DHYD.longest_only	DSUZ.longest_only
OG0008233	LOC111597195|XP_023167533.2|DHYD	LOC108021396|XP_016945584.1|DSUZ
OG0008234	LOC111605352|XP_023179596.2|DHYD	LOC108009963|XP_016930213.1|DSUZ
OG0008235	LOC111602070|XP_023174762.1|DHYD	LOC108019007|XP_016942110.1|DSUZ
OG0008236	LOC111597725|XP_023168334.1|DHYD	LOC108006932|XP_016926024.1|DSUZ
OG0008237	LOC111604165|XP_023177871.1|DHYD	LOC108010147|XP_016930471.1|DSUZ
OG0008238	LOC111592448|XP_023160400.2|DHYD	LOC108012833|XP_016933787.1|DSUZ
OG0008239	LOC111597459|XP_023167976.1|DHYD	LOC108012431|XP_016933284.1|DSUZ
OG0008240	LOC111603359|XP_023176677.1|DHYD	LOC108018168|XP_016941152.1|DSUZ
OG0008243	LOC111603146|XP_023176393.1|DHYD	LOC108008477|XP_016927822.2|DSUZ
OG0008244	LOC111594961|XP_023164228.2|DHYD	LOC108011343|XP_016931943.2|DSUZ
OG0008245	LOC115483814|XP_030082017.1|DHYD, LOC111592805|XP_023160985.1|DHYD	LOC108018785|XP_016941860.1|DSUZ
OG0008246	LOC111595536|XP_023165088.1|DHYD	LOC108008760|XP_016928147.1|DSUZ
OG0008247	LOC111596174|XP_023166041.1|DHYD	LOC108016140|XP_016938241.2|DSUZ, LOC108016149|XP_036675541.1|DSUZ
OG0008248	LOC111598264|XP_023169208.2|DHYD	LOC108016134|XP_016938229.2|DSUZ
OG0008249	LOC111592924|XP_023161145.2|DHYD, LOC111592491|XP_023160478.2|DHYD	LOC108017242|XP_036675605.1|DSUZ
OG0008250	LOC111595329|XP_023164757.2|DHYD	LOC108008567|XP_016927926.1|DSUZ
OG0008251	LOC111593884|XP_023162718.1|DHYD	LOC108017757|XP_016940359.1|DSUZ
OG0008252	LOC111597884|XP_023168585.2|DHYD, LOC111602094|XP_023174796.1|DHYD	LOC108008409|XP_016927744.1|DSUZ
OG0008253	LOC111596385|XP_023166359.2|DHYD	LOC108019587|XP_016942917.1|DSUZ
OG0008254	LOC111598718|XP_023169878.2|DHYD	LOC108013515|XP_016934898.1|DSUZ
OG0008255	LOC111595343|XP_023164785.2|DHYD	LOC108007705|XP_016926937.1|DSUZ
OG0008256	LOC115482834|XP_030078928.1|DHYD, LOC111593811|XP_023162608.2|DHYD	LOC108018078|XP_016940968.1|DSUZ
OG0008257	LOC111604954|XP_023179402.2|DHYD	LOC108010214|XP_016930546.1|DSUZ
OG0008258	LOC111603526|XP_023176926.2|DHYD	LOC108010014|XP_016930299.1|DSUZ, LOC108011142|XP_016931715.1|DSUZ
OG0008259	LOC111596072|XP_023165892.2|DHYD	LOC108021220|XP_016945309.1|DSUZ
OG0008260	LOC111604751|XP_023178703.1|DHYD, LOC111604771|XP_023178738.1|DHYD	LOC108012966|XP_016934013.1|DSUZ
OG0008261	LOC111605372|XP_023179622.2|DHYD	LOC108009175|XP_016928798.1|DSUZ
OG0008262	LOC111600891|XP_023172998.1|DHYD	LOC108010956|XP_036677796.1|DSUZ, LOC118877099|XP_036669956.1|DSUZ
OG0008264	LOC111595456|XP_023164958.2|DHYD	LOC108008497|XP_016927851.1|DSUZ
OG0008265	LOC111604254|XP_023178012.2|DHYD	LOC108018795|XP_016941868.2|DSUZ
OG0008266	LOC111594633|XP_023163796.1|DHYD	LOC108005731|XP_036675019.1|DSUZ
OG0008267	LOC111594516|XP_023163610.2|DHYD	LOC108016115|XP_036675306.1|DSUZ
OG0008268	LOC111595811|XP_023165470.2|DHYD	LOC108019906|XP_016943494.1|DSUZ
OG0008269	LOC111599458|XP_023170894.2|DHYD	LOC108005246|XP_016923931.1|DSUZ
OG0008270	LOC111605344|XP_023179586.2|DHYD	LOC108019168|XP_016942415.1|DSUZ
OG0008271	LOC111597586|XP_023168153.1|DHYD	LOC108007104|XP_016926195.2|DSUZ
OG0008272	LOC111605603|XP_030079875.1|DHYD	LOC108019119|XP_016942333.1|DSUZ
OG0008273	LOC111604230|XP_023177975.1|DHYD	LOC108011680|XP_036674459.1|DSUZ
OG0008274	LOC111596827|XP_023166965.1|DHYD	LOC108016702|XP_016938916.1|DSUZ
OG0008275	LOC111593437|XP_023161952.1|DHYD	LOC108015306|XP_016937173.1|DSUZ
OG0008276	LOC111598142|XP_023168972.2|DHYD	LOC108019182|XP_016942440.1|DSUZ
OG0008277	LOC111596165|XP_023166025.1|DHYD	LOC108015359|XP_016937260.1|DSUZ
OG0008278	LOC111592628|XP_023160732.1|DHYD	LOC108009244|XP_016928911.1|DSUZ
OG0008279	LOC111600171|XP_023171931.1|DHYD	LOC108006327|XP_016925316.1|DSUZ
OG0008280	LOC111602859|XP_023175942.1|DHYD	LOC108006271|XP_016925209.1|DSUZ
OG0008281	LOC111600201|XP_030079393.1|DHYD	LOC108014999|XP_016936713.1|DSUZ
OG0008282	LOC111605263|XP_023179473.1|DHYD	LOC108005252|XP_016923934.1|DSUZ
OG0008283	LOC111596536|XP_023166573.2|DHYD	LOC108005387|XP_016924137.1|DSUZ
OG0008284	LOC111597961|XP_023168697.2|DHYD	LOC108020420|XP_016944214.1|DSUZ
OG0008285	LOC111603363|XP_023176678.1|DHYD	LOC108015423|XP_016937343.1|DSUZ
OG0008286	LOC111596707|XP_030078963.1|DHYD	LOC108005492|XP_016924285.1|DSUZ
OG0008287	LOC111605294|XP_023179513.2|DHYD	LOC108019107|XP_016942316.1|DSUZ
OG0008288	LOC111601756|XP_023174263.1|DHYD	LOC108013837|XP_016935308.2|DSUZ
OG0008289	LOC111596406|XP_023166383.2|DHYD	LOC108017303|XP_036673993.1|DSUZ
OG0008290	LOC111596552|XP_023166595.1|DHYD	LOC108015144|XP_016936903.1|DSUZ
OG0008291	LOC111605607|XP_023179991.1|DHYD	LOC108019125|XP_016942348.1|DSUZ
OG0008292	LOC111596825|XP_023166964.1|DHYD	LOC108016677|XP_036676527.1|DSUZ
OG0008293	LOC111594458|XP_023163522.2|DHYD	LOC108010849|XP_036678259.1|DSUZ, LOC118876759|XP_036675249.1|DSUZ
OG0008294	LOC111598250|XP_023169182.1|DHYD	LOC108017502|XP_016940047.1|DSUZ
OG0008295	LOC111596547|XP_023166588.2|DHYD	LOC108006564|XP_016925585.1|DSUZ
OG0008296	LOC111596821|XP_023166957.2|DHYD	LOC108006323|XP_016925313.1|DSUZ
OG0008297	LOC111605295|XP_023179517.1|DHYD	LOC108019108|XP_016942318.1|DSUZ
OG0008298	LOC111593426|XP_023161938.1|DHYD	LOC108018866|XP_036675739.1|DSUZ
OG0008299	LOC111597764|XP_023168388.2|DHYD	LOC108016155|XP_036675596.1|DSUZ
OG0008300	LOC111598308|XP_030080145.1|DHYD	LOC108015343|XP_036676364.1|DSUZ
OG0008301	LOC111602709|XP_023175714.2|DHYD	LOC108016211|XP_036674564.1|DSUZ
OG0008302	LOC111596544|XP_023166584.1|DHYD	LOC108015001|XP_016936716.1|DSUZ
OG0008303	LOC111594121|XP_023163086.1|DHYD	LOC108013730|XP_036676343.1|DSUZ
OG0008304	LOC111602815|XP_030079365.1|DHYD	LOC108016663|XP_016938863.1|DSUZ
OG0008305	LOC111595970|XP_023165716.1|DHYD	LOC108019218|XP_016942503.1|DSUZ
OG0008306	LOC111598454|XP_023169480.1|DHYD	LOC108018946|XP_016942037.1|DSUZ
OG0008307	LOC111593258|XP_023161691.2|DHYD	LOC108015934|XP_036674461.1|DSUZ
OG0008308	LOC111600852|XP_023172928.2|DHYD	LOC108005044|XP_036673306.1|DSUZ
OG0008309	LOC111592566|XP_023160631.2|DHYD	LOC108008861|XP_016928256.1|DSUZ
OG0008310	LOC111592287|XP_023160157.1|DHYD	LOC108020720|XP_016944578.1|DSUZ
OG0008311	LOC111605133|XP_023179271.2|DHYD	LOC108006555|XP_016925576.1|DSUZ
OG0008312	LOC111602662|XP_023175613.1|DHYD	LOC108014897|XP_036672675.1|DSUZ
OG0008313	LOC111603157|XP_023176402.2|DHYD	LOC108015230|XP_016937063.1|DSUZ
OG0008314	LOC111597934|XP_023168656.1|DHYD	LOC108008332|XP_016927647.1|DSUZ
OG0008315	LOC111593089|XP_023161452.2|DHYD	LOC108012596|XP_016933504.1|DSUZ
OG0008317	LOC111603638|XP_023177075.2|DHYD	LOC108020517|XP_016944342.1|DSUZ
OG0008318	LOC111598834|XP_023170038.1|DHYD	LOC108006277|XP_016925222.1|DSUZ
OG0008319	LOC111605356|XP_023179601.2|DHYD	LOC108008619|XP_016927989.1|DSUZ
OG0008320	LOC111596749|XP_023166848.1|DHYD	LOC108006518|XP_036676301.1|DSUZ
OG0008321	LOC111602794|XP_023175835.1|DHYD	LOC108010569|XP_016930938.2|DSUZ
OG0008322	LOC111604001|XP_023177623.1|DHYD	LOC108021401|XP_016945589.1|DSUZ
OG0008323	LOC111601349|XP_023173649.1|DHYD	LOC108018318|XP_016941348.1|DSUZ
OG0008324	LOC111592843|XP_023161085.2|DHYD	LOC108011152|XP_016931727.1|DSUZ
OG0008325	LOC111596739|XP_030079895.1|DHYD	LOC108005359|XP_016924093.1|DSUZ
OG0008326	LOC111602489|XP_023175324.1|DHYD	LOC108019987|XP_036673761.1|DSUZ
OG0008327	LOC111600077|XP_023171784.2|DHYD	LOC108009901|XP_016930114.1|DSUZ
OG0008329	LOC111592990|XP_023161260.1|DHYD	LOC108016680|XP_016938889.1|DSUZ
OG0008330	LOC111594122|XP_023163049.2|DHYD	LOC108008744|XP_016928130.1|DSUZ
OG0008331	LOC111598736|XP_023169897.1|DHYD	LOC108012471|XP_016933352.1|DSUZ
OG0008332	LOC111605671|XP_023180103.1|DHYD	LOC108006584|XP_036671382.1|DSUZ
OG0008333	LOC111598704|XP_023169857.2|DHYD	LOC108012432|XP_016933285.2|DSUZ
OG0008334	LOC111598738|XP_023169900.2|DHYD	LOC108013423|XP_016934776.1|DSUZ
OG0008335	LOC111597587|XP_023168154.2|DHYD	LOC108007111|XP_016926201.1|DSUZ
OG0008336	LOC111604529|XP_023178395.2|DHYD	LOC108020438|XP_036672493.1|DSUZ, LOC118877354|XP_036671693.1|DSUZ
OG0008337	LOC111593926|XP_023162768.2|DHYD	LOC108009856|XP_016930044.1|DSUZ
OG0008338	LOC111604442|XP_023178280.1|DHYD	LOC108005860|XP_016924727.2|DSUZ
OG0008339	LOC111603107|XP_023176341.2|DHYD	LOC108016530|XP_016938692.2|DSUZ
OG0008340	LOC111605371|XP_023179621.2|DHYD	LOC108009174|XP_016928797.1|DSUZ
OG0008341	LOC111592974|XP_023161237.1|DHYD	LOC108012415|XP_036671539.1|DSUZ
OG0008342	LOC111602883|XP_023175983.2|DHYD	LOC108013149|XP_016934327.1|DSUZ
OG0008343	LOC111602912|XP_023176027.1|DHYD	LOC108018761|XP_036675372.1|DSUZ
OG0008344	LOC111601600|XP_023174032.1|DHYD	LOC108012385|XP_016933230.1|DSUZ
OG0008345	LOC111597383|XP_023167813.2|DHYD	LOC108007149|XP_016926242.1|DSUZ
OG0008346	LOC111602810|XP_023175873.1|DHYD	LOC108016615|XP_016938797.2|DSUZ
OG0008347	LOC111595836|XP_023165512.2|DHYD	LOC108013033|XP_016934117.1|DSUZ
OG0008348	LOC111594887|XP_023164141.2|DHYD	LOC108013493|XP_016934865.1|DSUZ
OG0008349	LOC111604527|XP_023178393.2|DHYD	LOC108006151|XP_016925093.2|DSUZ
OG0008350	LOC111593032|XP_023161366.2|DHYD	LOC108015327|XP_016937217.1|DSUZ
OG0008351	LOC111596958|XP_023167185.1|DHYD	LOC108013404|XP_016934747.1|DSUZ
OG0008352	LOC111604660|XP_023178584.1|DHYD	LOC118877250|XP_036670779.1|DSUZ
OG0008353	LOC111594867|XP_023164115.2|DHYD	LOC108013042|XP_016934139.1|DSUZ
OG0008354	LOC111603188|XP_023176439.1|DHYD	LOC108004690|XP_016923187.1|DSUZ
OG0008355	LOC111605396|XP_023179664.1|DHYD	LOC108009785|XP_016929916.1|DSUZ
OG0008356	LOC111592378|XP_023160351.2|DHYD	LOC108011760|XP_016932481.2|DSUZ
OG0008357	LOC111604909|XP_023178920.2|DHYD	LOC108011561|XP_016932218.2|DSUZ
OG0008358	LOC111602326|XP_023175095.2|DHYD	LOC108018843|XP_036678440.1|DSUZ
OG0008359	LOC111605386|XP_023179645.2|DHYD	LOC108008298|XP_036669242.1|DSUZ
OG0008360	LOC111593747|XP_023162509.1|DHYD	LOC108010119|XP_016930434.1|DSUZ
OG0008361	LOC111603948|XP_023177546.2|DHYD	LOC108021020|XP_016944989.1|DSUZ
OG0008362	LOC111604989|XP_023179076.2|DHYD	LOC108016922|XP_016939338.1|DSUZ
OG0008363	LOC111601274|XP_023173555.2|DHYD	LOC108009491|XP_016929371.1|DSUZ
OG0008364	LOC111597290|XP_023167673.1|DHYD	LOC108015709|XP_036670419.1|DSUZ
OG0008365	LOC111597022|XP_023167299.2|DHYD	LOC108019836|XP_016943353.1|DSUZ
OG0008366	LOC111603463|XP_023176820.2|DHYD	LOC118877782|XP_036673739.1|DSUZ
OG0008367	LOC111601896|XP_023174507.2|DHYD	LOC108015057|XP_016936786.1|DSUZ
OG0008368	LOC111592646|XP_023160760.2|DHYD	LOC108021074|XP_016945076.1|DSUZ
OG0008369	LOC111600190|XP_023171967.2|DHYD	LOC108004762|XP_016923289.1|DSUZ
OG0008370	LOC111598557|XP_023169620.1|DHYD	LOC108005047|XP_016923675.2|DSUZ
OG0008371	LOC111600247|XP_023172054.1|DHYD	LOC108012113|XP_016932885.1|DSUZ
OG0008372	LOC111603065|XP_023176291.2|DHYD	LOC108005993|XP_016924924.1|DSUZ
OG0008373	LOC111603959|XP_023177561.2|DHYD	LOC108020942|XP_016944867.1|DSUZ
OG0008374	LOC111592079|XP_023159867.2|DHYD	LOC108010876|XP_016931351.1|DSUZ
OG0008375	LOC111595818|XP_023165492.2|DHYD	LOC108019913|XP_016943507.1|DSUZ
OG0008376	LOC111599396|XP_023170802.1|DHYD	LOC108017003|XP_016939447.1|DSUZ
OG0008377	LOC111600557|XP_023172475.1|DHYD	LOC108019127|XP_016942362.1|DSUZ
OG0008378	LOC111600556|XP_030080323.1|DHYD	LOC108019120|XP_016942341.1|DSUZ
OG0008379	LOC111600380|XP_030081051.1|DHYD	LOC108005473|XP_016924265.1|DSUZ
OG0008380	LOC111592668|XP_023160799.1|DHYD	LOC108005097|XP_016923764.1|DSUZ
OG0008381	LOC111601471|XP_023173828.1|DHYD	LOC108021525|XP_016945774.1|DSUZ
OG0008383	LOC111599188|XP_023170542.1|DHYD	LOC108013083|XP_016934201.1|DSUZ
OG0008384	LOC111599455|XP_030080284.1|DHYD	LOC108020970|XP_016944906.1|DSUZ
OG0008385	LOC111603934|XP_023177531.1|DHYD	LOC108004953|XP_016923548.1|DSUZ
OG0008386	LOC111598267|XP_023169211.1|DHYD	LOC108005484|XP_016924276.1|DSUZ
OG0008387	LOC111597800|XP_023168449.2|DHYD	LOC108015452|XP_036675330.1|DSUZ
OG0008388	LOC111598948|XP_023170197.1|DHYD	LOC108005081|XP_016923741.1|DSUZ
OG0008389	LOC111599131|XP_023170462.2|DHYD	LOC108011168|XP_036668600.1|DSUZ
OG0008390	LOC111601463|XP_023173817.1|DHYD	LOC108021031|XP_016945008.1|DSUZ
OG0008391	LOC111599375|XP_023170779.1|DHYD	LOC108021573|XP_016945848.1|DSUZ
OG0008392	LOC111601005|XP_023173172.2|DHYD	LOC108006221|XP_016925149.2|DSUZ
OG0008393	LOC111592345|XP_023160242.1|DHYD	LOC108005853|XP_016924710.1|DSUZ
OG0008394	LOC111594917|XP_023164172.1|DHYD	LOC108017628|XP_016940218.1|DSUZ
OG0008395	LOC111598352|XP_023169327.2|DHYD	LOC108015339|XP_016937234.1|DSUZ
OG0008396	LOC111591888|XP_023159560.2|DHYD	LOC108019060|XP_016942181.1|DSUZ
OG0008397	LOC111598409|XP_023169416.2|DHYD	LOC108021831|XP_016946125.2|DSUZ
OG0008399	LOC111596769|XP_030079883.1|DHYD	LOC108014932|XP_036676761.1|DSUZ
OG0008400	LOC111599284|XP_023170650.2|DHYD	LOC108013520|XP_016934904.1|DSUZ
OG0008401	LOC111602471|XP_023175300.1|DHYD	LOC108014227|XP_016935754.1|DSUZ
OG0008402	LOC111601541|XP_023173944.1|DHYD	LOC108018718|XP_016941778.1|DSUZ
OG0008403	LOC111601848|XP_023174451.1|DHYD	LOC108004603|XP_016923031.1|DSUZ
OG0008404	LOC111603592|XP_023177016.1|DHYD	LOC108016286|XP_016938408.2|DSUZ
OG0008405	LOC111593372|XP_023161895.1|DHYD	LOC108005216|XP_016923894.1|DSUZ
OG0008406	LOC111605144|XP_023179292.1|DHYD	LOC108005201|XP_016923877.1|DSUZ
OG0008407	LOC111596428|XP_023166409.2|DHYD	LOC108014724|XP_016936383.2|DSUZ
OG0008408	LOC111597327|XP_023167734.1|DHYD	LOC108015205|XP_016937020.1|DSUZ
OG0008409	LOC111592298|XP_030079894.1|DHYD	LOC108005890|XP_036670857.1|DSUZ
OG0008410	LOC111604204|XP_023177929.2|DHYD	LOC108010626|XP_036674448.1|DSUZ
OG0008411	LOC111604936|XP_023178974.2|DHYD	LOC108007004|XP_036673405.1|DSUZ
OG0008412	LOC111593446|XP_023161967.2|DHYD	LOC108005411|XP_016924160.1|DSUZ
OG0008413	LOC111604472|XP_023178321.2|DHYD	LOC108005743|XP_036670883.1|DSUZ
OG0008414	LOC111605142|XP_023179290.1|DHYD	LOC108016594|XP_016938770.1|DSUZ
OG0008415	LOC111603103|XP_023176332.2|DHYD	LOC108004674|XP_016923145.1|DSUZ
OG0008416	LOC111594896|XP_023164151.1|DHYD	LOC108011203|XP_016931786.2|DSUZ
OG0008417	LOC111595348|XP_023164831.2|DHYD	LOC108016979|XP_016939412.1|DSUZ
OG0008418	LOC111601838|XP_030079395.1|DHYD	LOC108016889|XP_016939282.1|DSUZ
OG0008419	LOC111593435|XP_023161950.2|DHYD	LOC108015139|XP_016936895.2|DSUZ
OG0008420	LOC111604871|XP_023178879.2|DHYD	LOC108005503|XP_016924298.1|DSUZ
OG0008421	LOC111592369|XP_023160302.2|DHYD	LOC108006330|XP_036676370.1|DSUZ
OG0008422	LOC111592994|XP_023161265.1|DHYD	LOC108016975|XP_016939406.1|DSUZ
OG0008423	LOC111594058|XP_023162950.1|DHYD	LOC108008625|XP_016927994.1|DSUZ
OG0008424	LOC111605079|XP_030079701.1|DHYD	LOC108005437|XP_016924212.1|DSUZ
OG0008425	LOC111598619|XP_023169721.2|DHYD	LOC108004940|XP_036673808.1|DSUZ
OG0008426	LOC111595429|XP_023164920.2|DHYD	LOC108009657|XP_016929665.1|DSUZ
OG0008427	LOC111602038|XP_030079528.1|DHYD	LOC108014979|XP_036676426.1|DSUZ
OG0008428	LOC111592084|XP_023159875.2|DHYD	LOC108015424|XP_016937347.1|DSUZ
OG0008429	LOC111601419|XP_023173763.1|DHYD	LOC108018548|XP_016941590.2|DSUZ
OG0008430	LOC111602059|XP_023174740.1|DHYD	LOC108016637|XP_016938823.1|DSUZ
OG0008431	LOC111600094|XP_023171802.2|DHYD	LOC118877277|XP_036671092.1|DSUZ
OG0008432	LOC111593239|XP_030081694.1|DHYD	LOC108013866|XP_036673204.1|DSUZ
OG0008433	LOC111604294|XP_023178089.2|DHYD	LOC108013334|XP_016934623.1|DSUZ
OG0008434	LOC111602004|XP_023174660.2|DHYD	LOC108008040|XP_016927313.2|DSUZ
OG0008435	LOC111592671|XP_023160803.1|DHYD	LOC108007503|XP_016926680.2|DSUZ
OG0008436	LOC111600691|XP_023172713.1|DHYD	LOC108008418|XP_016927753.1|DSUZ
OG0008438	LOC111595662|XP_023165256.2|DHYD	LOC108007979|XP_036673042.1|DSUZ
OG0008439	LOC111595533|XP_023165084.2|DHYD	LOC108009273|XP_016928977.1|DSUZ
OG0008440	LOC111604845|XP_023178844.1|DHYD	LOC108016289|XP_016938412.1|DSUZ
OG0008441	LOC111592861|XP_023161074.1|DHYD	LOC108007708|XP_016926944.1|DSUZ
OG0008442	LOC111594309|XP_023168673.2|DHYD	LOC108018229|XP_016941237.1|DSUZ
OG0008444	LOC111597447|XP_023167937.2|DHYD	LOC108015540|XP_016937507.2|DSUZ
OG0008445	LOC111592984|XP_023161249.1|DHYD	LOC108016625|XP_016938809.1|DSUZ
OG0008446	LOC111598272|XP_030080140.1|DHYD	LOC108005373|XP_036676963.1|DSUZ
OG0008447	LOC111596466|XP_023166486.1|DHYD	LOC108005480|XP_016924270.1|DSUZ
OG0008448	LOC111598861|XP_023170073.2|DHYD	LOC108005304|XP_036675787.1|DSUZ
OG0008449	LOC111595956|XP_023165696.2|DHYD	LOC108011150|XP_016931725.1|DSUZ
OG0008450	LOC111598653|XP_023169769.1|DHYD	LOC108004843|XP_016923413.1|DSUZ
OG0008451	LOC111596700|XP_023166786.1|DHYD	LOC108015959|XP_016938030.1|DSUZ
OG0008452	LOC111599118|XP_023170447.1|DHYD	LOC108021292|XP_016945428.1|DSUZ
OG0008453	LOC111599907|XP_023171499.1|DHYD	LOC108019606|XP_016942973.1|DSUZ
OG0008454	LOC111604052|XP_023177679.2|DHYD	LOC108016536|XP_036676488.1|DSUZ
OG0008455	LOC111596027|XP_023165823.2|DHYD	LOC108020031|XP_016943605.1|DSUZ
OG0008456	LOC111596438|XP_023166428.1|DHYD	LOC108014711|XP_036675310.1|DSUZ
OG0008457	LOC111593334|XP_023161813.2|DHYD	LOC108016435|XP_016938574.2|DSUZ
OG0008459	LOC111602835|XP_023175916.2|DHYD	LOC108019205|XP_016942486.1|DSUZ
OG0008460	LOC111593155|XP_023161525.2|DHYD	LOC108021643|XP_016945946.1|DSUZ
OG0008461	LOC111596214|XP_030080418.1|DHYD	LOC108019968|XP_016943544.2|DSUZ
OG0008462	LOC111599330|XP_023170719.1|DHYD	LOC108021357|XP_016945530.2|DSUZ
OG0008463	LOC111602501|XP_023175340.2|DHYD	LOC108014175|XP_016935702.1|DSUZ
OG0008464	LOC111605362|XP_023179609.1|DHYD	LOC108009962|XP_016930212.1|DSUZ
OG0008465	LOC111599707|XP_023171205.1|DHYD	LOC108009703|XP_016929749.1|DSUZ
OG0008466	LOC111593843|XP_023162655.2|DHYD	LOC108009485|XP_016929367.1|DSUZ
OG0008467	LOC111604134|XP_023177820.1|DHYD	LOC108019615|XP_016942983.1|DSUZ
OG0008468	LOC111599385|XP_023170790.2|DHYD	LOC108013298|XP_016934579.1|DSUZ
OG0008469	LOC111597979|XP_023168722.2|DHYD	LOC108010437|XP_016930786.1|DSUZ
OG0008470	LOC111593900|XP_023162738.1|DHYD	LOC108009269|XP_016928967.1|DSUZ
OG0008472	LOC115483817|XP_030082029.1|DHYD, LOC111600575|XP_023172531.1|DHYD	LOC108009332|XP_016929097.1|DSUZ
OG0008473	LOC111594051|XP_023162933.2|DHYD	LOC108006290|XP_016925239.1|DSUZ
OG0008474	LOC111604884|XP_023178892.1|DHYD	LOC108004950|XP_016923542.2|DSUZ
OG0008475	LOC111603986|XP_023177599.2|DHYD	LOC108017089|XP_036674068.1|DSUZ
OG0008476	LOC111603011|XP_023176185.2|DHYD	LOC108004881|XP_016923454.2|DSUZ
OG0008477	LOC111593831|XP_023162637.2|DHYD	LOC108019922|XP_016943519.1|DSUZ
OG0008479	LOC111597092|XP_023167399.1|DHYD	LOC108008398|XP_016927732.1|DSUZ
OG0008480	LOC111597220|XP_023167568.2|DHYD	LOC108007529|XP_036670696.1|DSUZ
OG0008481	LOC111597325|XP_023167731.2|DHYD	LOC108015151|XP_016936916.1|DSUZ
OG0008482	LOC111605178|XP_023179340.2|DHYD	LOC108013392|XP_016934730.1|DSUZ
OG0008483	LOC111596124|XP_023165962.1|DHYD	LOC108019599|XP_016942934.1|DSUZ
OG0008484	LOC111602744|XP_023175767.2|DHYD, LOC115483795|XP_030081910.1|DHYD	LOC108004901|XP_016923474.2|DSUZ
OG0008485	LOC111596344|XP_023166297.2|DHYD	LOC108013876|XP_036678162.1|DSUZ, LOC108017091|XP_016939538.2|DSUZ, LOC108012208|XP_016932993.1|DSUZ
OG0008486	LOC111595873|XP_023165556.1|DHYD	LOC108020378|XP_016944116.1|DSUZ
OG0008487	LOC111603090|XP_023176318.1|DHYD	LOC108019137|XP_016942370.1|DSUZ
OG0008488	LOC111602058|XP_023174739.1|DHYD	LOC108017192|XP_036672883.1|DSUZ
OG0008489	LOC111603401|XP_023176736.1|DHYD	LOC108011289|XP_016931886.1|DSUZ
OG0008490	LOC111598599|XP_023169683.2|DHYD	LOC108007897|XP_016927155.2|DSUZ
OG0008491	LOC111601776|XP_023174290.2|DHYD	LOC108020556|XP_036673104.1|DSUZ
OG0008492	LOC111595778|XP_023165430.2|DHYD	LOC118878134|XP_036675626.1|DSUZ, LOC108010202|XP_016930538.1|DSUZ
OG0008493	LOC111600415|XP_023172263.2|DHYD	LOC108021481|XP_016945712.1|DSUZ
OG0008494	LOC111604095|XP_023177764.2|DHYD	LOC108008748|XP_016928135.1|DSUZ
OG0008495	LOC111597115|XP_023167439.2|DHYD	LOC108008162|XP_036668967.1|DSUZ
OG0008496	LOC111599706|XP_023171204.1|DHYD	LOC108009702|XP_016929748.1|DSUZ
OG0008497	LOC111595431|XP_023164922.1|DHYD, LOC111595528|XP_023165078.2|DHYD	LOC108010297|XP_016930660.1|DSUZ
OG0008498	LOC111600547|XP_023172460.2|DHYD	LOC108008346|XP_016927662.1|DSUZ
OG0008499	LOC111593865|XP_023162696.2|DHYD	LOC108018773|XP_016941844.1|DSUZ
OG0008500	LOC111598037|XP_023168834.2|DHYD	LOC108018003|XP_016940843.1|DSUZ
OG0008501	LOC111601695|XP_023174179.2|DHYD	LOC108004802|XP_016923343.2|DSUZ
OG0008502	LOC111593064|XP_023161408.1|DHYD	LOC108015379|XP_036676125.1|DSUZ
OG0008503	LOC111605145|XP_023179294.1|DHYD	LOC108005368|XP_016924116.1|DSUZ
OG0008504	LOC111597181|XP_023167511.1|DHYD	LOC108012949|XP_016933977.1|DSUZ
OG0008505	LOC111594383|XP_023163418.1|DHYD	LOC108013180|XP_016934370.1|DSUZ
OG0008506	LOC111592968|XP_023161228.2|DHYD	LOC108013507|XP_016934883.1|DSUZ
OG0008507	LOC111599266|XP_023170632.2|DHYD	LOC108015623|XP_016937604.2|DSUZ
OG0008508	LOC111592727|XP_030079337.1|DHYD	LOC108005155|XP_016923819.2|DSUZ
OG0008509	LOC111593732|XP_023162530.1|DHYD	LOC108013704|XP_016935115.1|DSUZ
OG0008510	LOC111600227|XP_023172021.1|DHYD	LOC108004610|XP_016923039.1|DSUZ
OG0008512	LOC111602292|XP_023175061.1|DHYD, LOC111602340|XP_023175118.2|DHYD	LOC108018784|XP_016941861.1|DSUZ
OG0008513	LOC111594234|XP_023163208.2|DHYD	LOC108009009|XP_036668717.1|DSUZ
OG0008514	LOC111601137|XP_023173372.2|DHYD	LOC108007662|XP_036676010.1|DSUZ
OG0008515	LOC111601149|XP_023173385.1|DHYD	LOC108010840|XP_016931302.1|DSUZ
OG0008516	LOC111603054|XP_023176279.1|DHYD	LOC108012676|XP_016933592.1|DSUZ
OG0008517	LOC111604755|XP_023178713.2|DHYD	LOC118877376|XP_036671812.1|DSUZ, LOC108013206|XP_016934411.1|DSUZ
OG0008518	LOC111596664|XP_023166739.2|DHYD	LOC108011061|XP_036671202.1|DSUZ
OG0008519	LOC111593198|XP_023161590.2|DHYD, LOC115483074|XP_030079790.1|DHYD	LOC108008581|XP_016927946.1|DSUZ
OG0008520	LOC111596200|XP_023166080.2|DHYD, LOC111596205|XP_023166085.2|DHYD	LOC108017566|XP_016940141.1|DSUZ
OG0008521	LOC111600269|XP_023172085.2|DHYD	LOC108014047|XP_016935554.2|DSUZ
