Orthogroup	DALB.longest_only	DELE.longest_only
OG0009197	LOC117572606|XP_034111436.1|DALB	LOC108142855|XP_017122414.1|DELE
OG0009198	LOC117569994|XP_034107265.1|DALB, LOC117569995|XP_034107272.1|DALB, LOC117566462|XP_034101884.1|DALB, LOC117568438|XP_034104993.1|DALB	LOC108136026|XP_017112444.1|DELE
OG0009199	LOC117570534|XP_034108131.1|DALB	LOC108135540|XP_017111777.1|DELE
OG0009200	LOC117568530|XP_034105126.1|DALB	LOC108134605|XP_017110459.1|DELE
OG0009201	LOC117569129|XP_034106040.1|DALB	LOC108138630|XP_017116424.1|DELE, LOC108137619|XP_017114884.1|DELE
OG0009202	LOC117571284|XP_034109241.1|DALB	LOC108144273|XP_017124448.1|DELE
OG0009203	LOC117570713|XP_034108414.1|DALB	LOC108135954|XP_017112394.1|DELE
OG0009204	LOC117570260|XP_034107662.1|DALB	LOC108143311|XP_017123117.1|DELE
OG0009205	LOC117570280|XP_034107691.1|DALB	LOC108143361|XP_017123172.1|DELE
OG0009206	LOC117572456|XP_034111180.1|DALB	LOC108149732|XP_017132991.1|DELE
OG0009207	LOC117574621|XP_034114399.1|DALB, LOC117575117|XP_034115106.1|DALB	LOC108140461|XP_017118683.1|DELE
OG0009209	LOC117574539|XP_034114294.1|DALB, LOC117574537|XP_034114292.1|DALB	LOC108136706|XP_017113520.1|DELE, LOC108136972|XP_017113952.1|DELE
OG0009220	LOC117569419|XP_034106468.1|DALB	LOC108137288|XP_017114395.1|DELE
OG0009222	LOC117576951|XP_034118004.1|DALB	LOC108134923|XP_017110927.1|DELE
OG0009224	LOC117574375|XP_034114100.1|DALB	LOC108148229|XP_017130635.1|DELE
OG0009228	LOC117577762|XP_034118564.1|DALB	LOC108136653|XP_017113466.1|DELE
OG0009229	LOC117575728|XP_034115963.1|DALB	LOC108140659|XP_017119080.1|DELE
OG0009231	LOC117577865|XP_034118710.1|DALB	LOC108136377|XP_017112979.1|DELE
OG0009232	LOC117564694|XP_034099462.1|DALB	LOC108137059|XP_017114055.1|DELE
OG0009236	LOC117573105|XP_034111913.1|DALB	LOC108146893|XP_017128619.1|DELE
OG0009238	LOC117571693|XP_034109878.1|DALB	LOC108142772|XP_017122302.1|DELE
OG0009239	LOC117571461|XP_034109503.1|DALB	LOC108146932|XP_017128670.1|DELE
OG0009245	LOC117573322|XP_034112321.1|DALB	LOC108137027|XP_017114014.1|DELE
OG0009247	LOC117576278|XP_034116815.1|DALB	LOC108150548|XP_017134272.1|DELE
OG0009248	LOC117564302|XP_034098893.1|DALB	LOC108138544|XP_017116302.1|DELE
OG0009249	LOC117565166|XP_034100043.1|DALB	LOC108135306|XP_017111480.1|DELE
OG0009251	LOC117569132|XP_034106051.1|DALB	LOC108140916|XP_017119466.1|DELE
OG0009252	LOC117578259|XP_034119571.1|DALB	LOC108137302|XP_017114411.1|DELE
OG0009253	LOC117578221|XP_034119486.1|DALB	LOC108136624|XP_017113432.1|DELE
OG0009254	LOC117577810|XP_034118632.1|DALB	LOC108137170|XP_017114229.1|DELE
OG0009255	LOC117577911|XP_034118800.1|DALB	LOC108136275|XP_017112832.1|DELE
OG0009256	LOC117564508|XP_034099220.1|DALB	LOC108136615|XP_017113422.1|DELE
OG0009257	LOC117572703|XP_034111654.1|DALB	LOC108150027|XP_017133476.1|DELE
OG0009258	LOC117565735|XP_034100875.1|DALB	LOC108144690|XP_017125282.1|DELE
OG0009259	LOC117577843|XP_034118678.1|DALB	LOC108136440|XP_017113088.1|DELE
OG0009260	LOC117572413|XP_034111090.1|DALB	LOC108140911|XP_017119455.1|DELE
OG0009261	LOC117577667|XP_034118446.1|DALB	LOC108137698|XP_017115061.1|DELE
OG0009262	LOC117577853|XP_034118689.1|DALB	LOC108144593|XP_017125090.1|DELE
OG0009263	LOC117578191|XP_034119398.1|DALB	LOC108134934|XP_017110943.1|DELE
OG0009264	LOC117577725|XP_034118519.1|DALB	LOC108134899|XP_017110891.1|DELE
OG0009265	LOC117577984|XP_034118971.1|DALB	LOC108134817|XP_017110759.1|DELE
OG0009266	LOC117565957|XP_034101237.1|DALB	LOC108138115|XP_017115629.1|DELE
OG0009267	LOC117565071|XP_034099908.1|DALB, LOC117563217|XP_034097297.1|DALB	LOC108148170|XP_017130562.1|DELE
OG0009268	LOC117569097|XP_034106005.1|DALB	LOC108141421|XP_017120289.1|DELE
OG0009269	LOC117575711|XP_034115932.1|DALB	LOC108136796|XP_017113676.1|DELE
OG0009270	LOC117568429|XP_034104979.1|DALB	LOC108144295|XP_017124471.1|DELE
OG0009271	LOC117564936|XP_034099783.1|DALB	LOC108137287|XP_017114391.1|DELE
OG0009272	LOC117571690|XP_034109869.1|DALB	LOC108142881|XP_017122446.1|DELE
OG0009273	LOC117565754|XP_034100893.1|DALB	LOC108134683|XP_017110570.1|DELE
OG0009274	LOC117572267|XP_034110857.1|DALB	LOC108145603|XP_017126626.1|DELE
OG0009275	LOC117571682|XP_034109817.1|DALB	LOC108137062|XP_017114058.1|DELE
OG0009276	LOC117567603|XP_034103582.1|DALB	LOC108144207|XP_017124367.1|DELE
OG0009277	LOC117567164|XP_034102872.1|DALB	LOC108138387|XP_017116054.1|DELE
OG0009278	LOC117575591|XP_034115752.1|DALB	LOC108135912|XP_017112328.1|DELE
OG0009279	LOC117564502|XP_034099210.1|DALB	LOC108135207|XP_017111320.1|DELE
OG0009280	LOC117573379|XP_034112420.1|DALB	LOC108137192|XP_017114263.1|DELE
OG0009281	LOC117578215|XP_034119478.1|DALB	LOC108137677|XP_017115022.1|DELE
OG0009282	LOC117563432|XP_034097657.1|DALB	LOC108148833|XP_017131591.1|DELE
OG0009283	LOC117563462|XP_034097705.1|DALB	LOC108142015|XP_017121176.1|DELE
OG0009284	LOC117568081|XP_034104346.1|DALB	LOC108135665|XP_017111989.1|DELE
OG0009285	LOC117573186|XP_034112061.1|DALB	LOC108145322|XP_017126187.1|DELE
OG0009286	LOC117569137|XP_034106056.1|DALB	LOC108142302|XP_017121543.1|DELE
OG0009287	LOC117566967|XP_034102513.1|DALB	LOC108142436|XP_017121787.1|DELE
OG0009288	LOC117574297|XP_034113994.1|DALB	LOC108141489|XP_017120397.1|DELE
OG0009289	LOC117573241|XP_034112184.1|DALB	LOC108148311|XP_017130786.1|DELE
OG0009290	LOC117566624|XP_034102056.1|DALB	LOC108144124|XP_017124256.1|DELE
OG0009291	LOC117573243|XP_034112187.1|DALB	LOC108148312|XP_017130788.1|DELE
OG0009292	LOC117567770|XP_034103860.1|DALB	LOC108136662|XP_017113475.1|DELE
OG0009293	LOC117577933|XP_034118827.1|DALB	LOC108136378|XP_017112980.1|DELE
OG0009294	LOC117566795|XP_034102229.1|DALB	LOC108144598|XP_017125093.1|DELE
OG0009295	LOC117574694|XP_034114497.1|DALB	LOC108136423|XP_017113042.1|DELE
OG0009296	LOC117576212|XP_034116708.1|DALB	LOC108147189|XP_017129030.1|DELE
OG0009297	LOC117576210|XP_034116706.1|DALB	LOC108147105|XP_017128883.1|DELE
OG0009298	LOC117576220|XP_034116720.1|DALB	LOC108141573|XP_017120509.1|DELE
OG0009299	LOC117575861|XP_034116173.1|DALB	LOC108136924|XP_017113888.1|DELE
OG0009300	LOC117575186|XP_034115187.1|DALB	LOC108136886|XP_017113828.1|DELE
OG0009301	LOC117576692|XP_034117579.1|DALB	LOC108148621|XP_017131209.1|DELE
OG0009302	LOC117574493|XP_034114221.1|DALB	LOC108141237|XP_017119982.1|DELE
OG0009303	LOC117575245|XP_034115268.1|DALB	LOC108140718|XP_017119169.1|DELE
OG0009304	LOC117576293|XP_034116834.1|DALB	LOC108136908|XP_017113856.1|DELE
OG0009305	LOC117574916|XP_034114854.1|DALB	LOC108135051|XP_017111079.1|DELE
OG0009306	LOC117576188|XP_034116673.1|DALB	LOC108143866|XP_017123924.1|DELE
OG0009307	LOC117573760|XP_034113042.1|DALB	LOC108147207|XP_017129052.1|DELE
OG0009308	LOC117575706|XP_034115927.1|DALB	LOC108148415|XP_017130944.1|DELE
OG0009309	LOC117576286|XP_034116824.1|DALB	LOC108135105|XP_017111170.1|DELE
OG0009310	LOC117574524|XP_034114277.1|DALB	LOC108136996|XP_017113981.1|DELE
OG0009311	LOC117576199|XP_034116682.1|DALB	LOC108140412|XP_017118618.1|DELE
OG0009312	LOC117574310|XP_034114010.1|DALB	LOC108135056|XP_017111089.1|DELE
OG0009313	LOC117573828|XP_034113147.1|DALB, LOC117575888|XP_034116220.1|DALB	LOC108135101|XP_017111166.1|DELE
OG0009314	LOC117575373|XP_034115435.1|DALB	LOC108140636|XP_017119044.1|DELE
OG0009315	LOC117575303|XP_034115346.1|DALB	LOC108143088|XP_017122794.1|DELE, LOC108143084|XP_017122789.1|DELE
OG0009316	LOC117574049|XP_034113541.1|DALB	LOC108143901|XP_017123964.1|DELE
OG0009317	LOC117576261|XP_034116792.1|DALB	LOC108147317|XP_017129233.1|DELE
OG0009318	LOC117575803|XP_034116080.1|DALB	LOC108140470|XP_017118699.1|DELE
OG0009319	LOC117573431|XP_034112536.1|DALB	LOC108140565|XP_017118914.1|DELE
OG0009320	LOC117575299|XP_034115340.1|DALB	LOC108147139|XP_017128921.1|DELE
OG0009321	LOC117575185|XP_034115186.1|DALB	LOC108147122|XP_017128903.1|DELE
OG0009322	LOC117574959|XP_034114911.1|DALB	LOC108135687|XP_017112020.1|DELE
OG0009323	LOC117575411|XP_034115482.1|DALB	LOC108148410|XP_017130934.1|DELE
OG0009324	LOC117576332|XP_034116895.1|DALB	LOC108140975|XP_017119532.1|DELE
OG0009325	LOC117575702|XP_034115913.1|DALB	LOC108135673|XP_017112001.1|DELE
OG0009326	LOC117576150|XP_034116609.1|DALB	LOC108139167|XP_017117275.1|DELE
OG0009327	LOC117574229|XP_034113829.1|DALB	LOC108148834|XP_017131587.1|DELE
OG0009328	LOC117574813|XP_034114671.1|DALB	LOC108148698|XP_017131335.1|DELE
OG0009329	LOC117574777|XP_034114617.1|DALB	LOC108150242|XP_017133796.1|DELE
OG0009330	LOC117574016|XP_034113495.1|DALB	LOC108139208|XP_017117343.1|DELE
OG0009331	LOC117576718|XP_034117629.1|DALB	LOC108135735|XP_017112057.1|DELE
OG0009332	LOC117576642|XP_034117462.1|DALB	LOC108150665|XP_017134420.1|DELE
OG0009333	LOC117576731|XP_034117644.1|DALB	LOC108144016|XP_017124130.1|DELE
OG0009334	LOC117576343|XP_034116909.1|DALB	LOC108143795|XP_017123807.1|DELE
OG0009335	LOC117574817|XP_034114676.1|DALB	LOC108143807|XP_017123819.1|DELE
OG0009336	LOC117574226|XP_034113825.1|DALB, LOC117574225|XP_034113824.1|DALB	LOC108143057|XP_017122760.1|DELE
OG0009337	LOC117572633|XP_034111491.1|DALB	LOC108137761|XP_017115152.1|DELE
OG0009338	LOC117576435|XP_034117077.1|DALB	LOC108141234|XP_017119979.1|DELE
OG0009339	LOC117573405|XP_034112498.1|DALB	LOC108141246|XP_017119992.1|DELE
OG0009340	LOC117574466|XP_034114193.1|DALB	LOC108147098|XP_017128873.1|DELE
OG0009341	LOC117576621|XP_034117429.1|DALB	LOC108136945|XP_017113914.1|DELE
OG0009342	LOC117574688|XP_034114484.1|DALB	LOC108135809|XP_017112174.1|DELE
OG0009343	LOC117575739|XP_034115979.1|DALB	LOC108135851|XP_017112232.1|DELE
OG0009344	LOC117575465|XP_034115570.1|DALB	LOC108143744|XP_017123765.1|DELE
OG0009345	LOC117575988|XP_034116375.1|DALB	LOC108147157|XP_017128968.1|DELE
OG0009346	LOC117575906|XP_034116241.1|DALB	LOC108147121|XP_017128902.1|DELE
OG0009347	LOC117573499|XP_034112617.1|DALB	LOC108148472|XP_017130993.1|DELE
OG0009348	LOC117574400|XP_034114130.1|DALB	LOC108148933|XP_017131740.1|DELE
OG0009350	LOC117574257|XP_034113879.1|DALB	LOC108148521|XP_017131048.1|DELE
OG0009351	LOC117576072|XP_034116500.1|DALB	LOC108148510|XP_017131037.1|DELE
OG0009352	LOC117575945|XP_034116297.1|DALB	LOC108148191|XP_017130586.1|DELE
OG0009353	LOC117574864|XP_034114772.1|DALB	LOC108148574|XP_017131108.1|DELE
OG0009354	LOC117564874|XP_034099714.1|DALB	LOC108141844|XP_017120924.1|DELE
OG0009355	LOC117563449|XP_034097678.1|DALB	LOC108138248|XP_017115877.1|DELE
OG0009356	LOC117578382|XP_034119706.1|DALB	LOC108138806|XP_017116788.1|DELE
OG0009357	LOC117565942|XP_034101220.1|DALB	LOC108138190|XP_017115792.1|DELE
OG0009358	LOC117564827|XP_034099641.1|DALB	LOC108134768|XP_017110703.1|DELE
OG0009359	LOC117564825|XP_034099640.1|DALB	LOC108134767|XP_017110702.1|DELE
OG0009360	LOC117565298|XP_034100223.1|DALB	LOC108149239|XP_017132163.1|DELE
OG0009361	LOC117565131|XP_034099991.1|DALB	LOC108149562|XP_017132689.1|DELE
OG0009362	LOC117565146|XP_034100015.1|DALB	LOC108149409|XP_017132454.1|DELE
OG0009363	LOC117566131|XP_034101503.1|DALB	LOC108139042|XP_017117148.1|DELE
OG0009364	LOC117564775|XP_034099565.1|DALB	LOC108148080|XP_017130423.1|DELE
OG0009365	LOC117564673|XP_034099428.1|DALB	LOC108138804|XP_017116781.1|DELE
OG0009366	LOC117563212|XP_034097294.1|DALB	LOC108138328|XP_017115984.1|DELE
OG0009367	LOC117571983|XP_034110384.1|DALB	LOC108138340|XP_017115995.1|DELE
OG0009368	LOC117565905|XP_034101150.1|DALB	LOC108148896|XP_017131703.1|DELE
OG0009369	LOC117563533|XP_034097804.1|DALB	LOC108148917|XP_017131725.1|DELE
OG0009370	LOC117565162|XP_034100037.1|DALB	LOC108141789|XP_017120799.1|DELE
OG0009371	LOC117565161|XP_034100036.1|DALB	LOC108141713|XP_017120687.1|DELE
OG0009372	LOC117564176|XP_034098735.1|DALB	LOC108148987|XP_017131821.1|DELE
OG0009373	LOC117564557|XP_034099281.1|DALB	LOC108149551|XP_017132678.1|DELE
OG0009374	LOC117566240|XP_034101677.1|DALB	LOC108150526|XP_017134243.1|DELE
OG0009376	LOC117564440|XP_034099069.1|DALB	LOC108138801|XP_017116774.1|DELE
OG0009377	LOC117564671|XP_034099425.1|DALB	LOC108150535|XP_017134256.1|DELE
OG0009378	LOC117565359|XP_034100311.1|DALB	LOC108141662|XP_017120623.1|DELE
OG0009379	LOC117563413|XP_034097638.1|DALB	LOC108137799|XP_017115192.1|DELE
OG0009380	LOC117564473|XP_034099165.1|DALB	LOC108141725|XP_017120706.1|DELE
OG0009381	LOC117565366|XP_034100322.1|DALB	LOC108137805|XP_017115201.1|DELE
OG0009382	LOC117565722|XP_034100862.1|DALB	LOC108150714|XP_017134488.1|DELE
OG0009383	LOC117564512|XP_034099223.1|DALB	LOC108150077|XP_017133528.1|DELE
OG0009384	LOC117563672|XP_034097988.1|DALB	LOC108149328|XP_017132282.1|DELE
OG0009385	LOC117564427|XP_034099052.1|DALB	LOC108149466|XP_017132562.1|DELE
OG0009386	LOC117565749|XP_034100888.1|DALB	LOC108149308|XP_017132248.1|DELE
OG0009387	LOC117566572|XP_034102005.1|DALB	LOC108145148|XP_017125852.1|DELE
OG0009388	LOC117570628|XP_034108286.1|DALB	LOC108145185|XP_017125915.1|DELE
OG0009390	LOC117567171|XP_034102877.1|DALB	LOC108145433|XP_017126344.1|DELE
OG0009391	LOC117565019|XP_034099854.1|DALB	LOC108147855|XP_017130102.1|DELE
OG0009392	LOC117569325|XP_034106343.1|DALB	LOC108147332|XP_017129246.1|DELE
OG0009393	LOC117569737|XP_034106906.1|DALB	LOC108140999|XP_017119562.1|DELE
OG0009394	LOC117571488|XP_034109547.1|DALB	LOC108149689|XP_017132944.1|DELE
OG0009395	LOC117566585|XP_034102018.1|DALB	LOC108137508|XP_017114711.1|DELE, LOC108136283|XP_017112861.1|DELE
OG0009396	LOC117571898|XP_034110258.1|DALB	LOC108144274|XP_017124450.1|DELE
OG0009397	LOC117569039|XP_034105929.1|DALB	LOC108145231|XP_017125983.1|DELE
OG0009398	LOC117569456|XP_034106512.1|DALB	LOC108143423|XP_017123316.1|DELE
OG0009399	LOC117572443|XP_034111164.1|DALB	LOC108144585|XP_017125071.1|DELE
OG0009400	LOC117570409|XP_034107925.1|DALB	LOC108145505|XP_017126456.1|DELE
OG0009401	LOC117565229|XP_034100126.1|DALB	LOC108134481|XP_017110287.1|DELE
OG0009402	LOC117575003|XP_034114970.1|DALB	LOC108139308|XP_017117499.1|DELE
OG0009403	LOC117570112|XP_034107465.1|DALB	LOC108137896|XP_017115326.1|DELE
OG0009404	LOC117570065|XP_034107391.1|DALB	LOC108145082|XP_017125756.1|DELE
OG0009405	LOC117567715|XP_034103766.1|DALB	LOC108145436|XP_017126349.1|DELE
OG0009406	LOC117566628|XP_034102060.1|DALB	LOC108143352|XP_017123162.1|DELE
OG0009407	LOC117570754|XP_034108468.1|DALB	LOC108143604|XP_017123616.1|DELE
OG0009408	LOC117570444|XP_034107992.1|DALB	LOC108141393|XP_017120232.1|DELE
OG0009409	LOC117569123|XP_034106035.1|DALB	LOC108146512|XP_017128077.1|DELE, LOC108137910|XP_017115340.1|DELE
OG0009410	LOC117570465|XP_034108018.1|DALB	LOC108144923|XP_017125578.1|DELE
OG0009411	LOC117567022|XP_034102600.1|DALB	LOC108145017|XP_017125675.1|DELE
OG0009412	LOC117570307|XP_034107725.1|DALB	LOC108144696|XP_017125259.1|DELE
OG0009413	LOC117568927|XP_034105729.1|DALB	LOC108147338|XP_017129255.1|DELE
OG0009414	LOC117571035|XP_034108888.1|DALB	LOC108147336|XP_017129253.1|DELE
OG0009415	LOC117566671|XP_034102108.1|DALB	LOC108147330|XP_017129245.1|DELE
OG0009416	LOC117569264|XP_034106255.1|DALB	LOC108137559|XP_017114774.1|DELE
OG0009417	LOC117569817|XP_034107029.1|DALB	LOC108137513|XP_017114715.1|DELE
OG0009418	LOC117570414|XP_034107931.1|DALB, LOC117570746|XP_034108458.1|DALB	LOC108137517|XP_017114720.1|DELE
OG0009419	LOC117571961|XP_034110352.1|DALB	LOC108137565|XP_017114781.1|DELE
OG0009420	LOC117571965|XP_034110356.1|DALB	LOC108137567|XP_017114783.1|DELE
OG0009421	LOC117569915|XP_034107149.1|DALB	LOC108144803|XP_017125416.1|DELE
OG0009422	LOC117567962|XP_034104156.1|DALB	LOC108147578|XP_017129698.1|DELE
OG0009423	LOC117568698|XP_034105401.1|DALB	LOC108144850|XP_017125482.1|DELE
OG0009424	LOC117570796|XP_034108542.1|DALB	LOC108141803|XP_017120853.1|DELE
OG0009425	LOC117571142|XP_034109035.1|DALB	LOC108135970|XP_017112416.1|DELE
OG0009426	LOC117568410|XP_034104942.1|DALB	LOC108134656|XP_017110538.1|DELE
OG0009427	LOC117572295|XP_034110897.1|DALB	LOC108145155|XP_017125861.1|DELE
OG0009428	LOC117566784|XP_034102218.1|DALB	LOC108143301|XP_017123105.1|DELE
OG0009429	LOC117566729|XP_034102163.1|DALB	LOC108143312|XP_017123118.1|DELE
OG0009430	LOC117568451|XP_034105016.1|DALB	LOC108144449|XP_017124829.1|DELE
OG0009431	LOC117569111|XP_034106020.1|DALB	LOC108141484|XP_017120386.1|DELE
OG0009432	LOC117569530|XP_034106624.1|DALB	LOC108144647|XP_017125181.1|DELE
OG0009433	LOC117572497|XP_034111239.1|DALB	LOC108134640|XP_017110518.1|DELE
OG0009434	LOC117572493|XP_034111234.1|DALB	LOC108134636|XP_017110510.1|DELE
OG0009435	LOC117572494|XP_034111235.1|DALB	LOC108134644|XP_017110524.1|DELE
OG0009436	LOC117571467|XP_034109511.1|DALB	LOC108149080|XP_017131942.1|DELE
OG0009437	LOC117570151|XP_034107507.1|DALB	LOC108141352|XP_017120157.1|DELE
OG0009438	LOC117569572|XP_034106687.1|DALB	LOC108145386|XP_017126270.1|DELE, LOC108146032|XP_017127353.1|DELE
OG0009439	LOC117569819|XP_034107032.1|DALB	LOC108145347|XP_017126226.1|DELE, LOC108137726|XP_017115114.1|DELE
OG0009440	LOC117567200|XP_034102919.1|DALB	LOC108144769|XP_017125368.1|DELE
OG0009441	LOC117570034|XP_034107351.1|DALB	LOC108137748|XP_017115136.1|DELE
OG0009442	LOC117563345|XP_034097519.1|DALB	LOC108137580|XP_017114800.1|DELE
OG0009443	LOC117569157|XP_034106112.1|DALB	LOC108143358|XP_017123169.1|DELE
OG0009444	LOC117567297|XP_034103070.1|DALB	LOC108136580|XP_017113378.1|DELE
OG0009445	LOC117577979|XP_034118956.1|DALB	LOC108135444|XP_017111676.1|DELE
OG0009446	LOC117565501|XP_034100517.1|DALB	LOC108147685|XP_017129885.1|DELE
OG0009449	LOC117578243|XP_034119553.1|DALB	LOC108137422|XP_017114574.1|DELE
OG0009450	LOC117577635|XP_034118394.1|DALB	LOC108141501|XP_017120429.1|DELE
OG0009451	LOC117565178|XP_034100067.1|DALB, LOC117564535|XP_034099248.1|DALB	LOC108137811|XP_017115215.1|DELE
OG0009452	LOC117571194|XP_034109130.1|DALB	LOC108136200|XP_017112688.1|DELE
OG0009453	LOC117573397|XP_034112491.1|DALB, LOC117573396|XP_034112490.1|DALB	LOC108148715|XP_017131369.1|DELE
OG0009454	LOC117566509|XP_034101941.1|DALB, LOC117566508|XP_034101940.1|DALB, LOC117566507|XP_034101939.1|DALB	LOC108135566|XP_017111815.1|DELE
OG0009455	LOC117578270|XP_034119584.1|DALB	LOC108137074|XP_017114068.1|DELE
OG0009456	LOC117578178|XP_034119368.1|DALB	LOC108141569|XP_017120507.1|DELE
OG0009457	LOC117578038|XP_034119046.1|DALB	LOC108136464|XP_017113145.1|DELE
OG0009458	LOC117576676|XP_034117565.1|DALB	LOC108137113|XP_017114128.1|DELE
OG0009459	LOC117568200|XP_034104557.1|DALB	LOC108146103|XP_017127420.1|DELE
OG0009460	LOC117571395|XP_034109407.1|DALB	LOC108146407|XP_017127897.1|DELE
OG0009461	LOC117568977|XP_034105828.1|DALB	LOC108146513|XP_017128038.1|DELE
OG0009462	LOC117569386|XP_034106407.1|DALB	LOC108146427|XP_017127920.1|DELE
OG0009463	LOC117571778|XP_034110027.1|DALB	LOC108146760|XP_017128386.1|DELE
OG0009464	LOC117568612|XP_034105264.1|DALB	LOC108135546|XP_017111782.1|DELE
OG0009465	LOC117571124|XP_034109017.1|DALB	LOC108135654|XP_017111972.1|DELE
OG0009466	LOC117568695|XP_034105395.1|DALB	LOC108142730|XP_017122243.1|DELE
OG0009467	LOC117568812|XP_034105564.1|DALB	LOC108145780|XP_017126839.1|DELE
OG0009468	LOC117570076|XP_034107406.1|DALB	LOC108146365|XP_017127837.1|DELE
OG0009469	LOC117570159|XP_034107518.1|DALB	LOC108142388|XP_017121712.1|DELE
OG0009470	LOC117569827|XP_034107043.1|DALB	LOC108142299|XP_017121541.1|DELE
OG0009471	LOC117565433|XP_034100411.1|DALB	LOC108141707|XP_017120680.1|DELE
OG0009472	LOC117570611|XP_034108260.1|DALB	LOC108145649|XP_017126687.1|DELE
OG0009473	LOC117568416|XP_034104952.1|DALB	LOC108142290|XP_017121528.1|DELE
OG0009474	LOC117567044|XP_034102646.1|DALB	LOC108146179|XP_017127574.1|DELE
OG0009475	LOC117571204|XP_034109139.1|DALB	LOC108150166|XP_017133625.1|DELE
OG0009476	LOC117570789|XP_034108528.1|DALB	LOC108146707|XP_017128268.1|DELE
OG0009477	LOC117570719|XP_034108421.1|DALB	LOC108145748|XP_017126800.1|DELE
OG0009478	LOC117571298|XP_034109259.1|DALB	LOC108145634|XP_017126659.1|DELE
OG0009480	LOC117570497|XP_034108082.1|DALB	LOC108135569|XP_017111817.1|DELE
OG0009481	LOC117571092|XP_034108967.1|DALB	LOC108145725|XP_017126776.1|DELE
OG0009482	LOC117567802|XP_034103926.1|DALB	LOC108146084|XP_017127394.1|DELE
OG0009483	LOC117566516|XP_034101948.1|DALB	LOC108145719|XP_017126769.1|DELE
OG0009484	LOC117576288|XP_034116831.1|DALB	LOC108135107|XP_017111172.1|DELE
OG0009485	LOC117572615|XP_034111458.1|DALB	LOC108145876|XP_017127005.1|DELE
OG0009486	LOC117572616|XP_034111459.1|DALB	LOC108145879|XP_017127009.1|DELE
OG0009487	LOC117570086|XP_034107422.1|DALB	LOC108142328|XP_017121571.1|DELE
OG0009488	LOC117569540|XP_034106634.1|DALB	LOC108136040|XP_017112460.1|DELE
OG0009489	LOC117568474|XP_034105050.1|DALB	LOC108135684|XP_017112013.1|DELE
OG0009490	LOC117566356|XP_034101734.1|DALB	LOC108136424|XP_017113050.1|DELE
OG0009491	LOC117571460|XP_034109502.1|DALB	LOC108146606|XP_017128143.1|DELE
OG0009492	LOC117570196|XP_034107574.1|DALB	LOC108143168|XP_017122901.1|DELE
OG0009493	LOC117567874|XP_034104033.1|DALB	LOC108143223|XP_017123009.1|DELE
OG0009494	LOC117567878|XP_034104037.1|DALB	LOC108143225|XP_017123011.1|DELE
OG0009495	LOC117568533|XP_034105138.1|DALB	LOC108142801|XP_017122345.1|DELE
OG0009496	LOC117570579|XP_034108212.1|DALB	LOC108143231|XP_017123015.1|DELE
OG0009497	LOC117575072|XP_034115054.1|DALB	LOC108139154|XP_017117260.1|DELE
OG0009498	LOC117568643|XP_034105327.1|DALB	LOC108142666|XP_017122160.1|DELE
OG0009499	LOC117567564|XP_034103515.1|DALB	LOC108142718|XP_017122228.1|DELE
OG0009500	LOC117571809|XP_034110071.1|DALB	LOC108142314|XP_017121555.1|DELE
OG0009501	LOC117568310|XP_034104751.1|DALB	LOC108136032|XP_017112453.1|DELE
OG0009502	LOC117573539|XP_034112707.1|DALB	LOC108148379|XP_017130894.1|DELE
OG0009503	LOC117565487|XP_034100480.1|DALB	LOC108137779|XP_017115172.1|DELE
OG0009504	LOC117573799|XP_034113098.1|DALB	LOC108139369|XP_017117583.1|DELE
OG0009505	LOC117565184|XP_034100077.1|DALB	LOC108138103|XP_017115587.1|DELE
OG0009506	LOC117569295|XP_034106293.1|DALB	LOC108150376|XP_017134005.1|DELE
OG0009507	LOC117570107|XP_034107455.1|DALB	LOC108146261|XP_017127690.1|DELE
OG0009508	LOC117564173|XP_034098732.1|DALB	LOC108148081|XP_017130425.1|DELE
OG0009509	LOC117567336|XP_034103146.1|DALB	LOC108137895|XP_017115325.1|DELE
OG0009510	LOC117564435|XP_034099066.1|DALB	LOC108148148|XP_017130510.1|DELE
OG0009511	LOC117573168|XP_034112032.1|DALB	LOC108136743|XP_017113575.1|DELE
OG0009512	LOC117573297|XP_034112296.1|DALB	LOC108149918|XP_017133322.1|DELE
OG0009513	LOC117567047|XP_034102655.1|DALB	LOC108136199|XP_017112687.1|DELE
OG0009514	LOC117571159|XP_034109064.1|DALB	LOC108135547|XP_017111784.1|DELE
OG0009515	LOC117564934|XP_034099779.1|DALB	LOC108138641|XP_017116468.1|DELE
OG0009516	LOC117563514|XP_034097782.1|DALB	LOC108149415|XP_017132463.1|DELE
OG0009517	LOC117566202|XP_034101619.1|DALB	LOC108138145|XP_017115705.1|DELE
OG0009518	LOC117568499|XP_034105081.1|DALB	LOC108150169|XP_017133628.1|DELE
OG0009519	LOC117571139|XP_034109031.1|DALB	LOC108145612|XP_017126637.1|DELE
OG0009520	LOC117571818|XP_034110080.1|DALB	LOC108148727|XP_017131394.1|DELE
OG0009521	LOC117570661|XP_034108339.1|DALB	LOC108145605|XP_017126629.1|DELE
OG0009522	LOC117569047|XP_034105938.1|DALB	LOC108141494|XP_017120400.1|DELE
OG0009523	LOC117570049|XP_034107367.1|DALB	LOC108134632|XP_017110508.1|DELE
OG0009524	LOC117570113|XP_034107467.1|DALB	LOC108138099|XP_017115585.1|DELE, LOC108137911|XP_017115341.1|DELE
