Orthogroup	DALB.longest_only	DVIR.longest_only
OG0008566	LOC117566099|XP_034101459.1|DALB	LOC6634022|XP_002057486.1|DVIR
OG0008569	LOC117571852|XP_034110140.1|DALB	LOC6633491|XP_002057350.1|DVIR
OG0008570	LOC117563284|XP_034097415.1|DALB	LOC26530618|XP_032289194.1|DVIR
OG0008571	LOC117567670|XP_034103681.1|DALB	LOC6623129|XP_002046769.1|DVIR
OG0008572	LOC117573473|XP_034112592.1|DALB	LOC6632674|XP_002056645.1|DVIR
OG0008573	LOC117573588|XP_034112775.1|DALB	LOC6633508|XP_002057226.2|DVIR
OG0008574	LOC117566806|XP_034102245.1|DALB	LOC26530963|XP_015031672.1|DVIR
OG0008575	LOC117574056|XP_034113558.1|DALB	LOC6630061|XP_015027631.1|DVIR
OG0008576	LOC117574991|XP_034114955.1|DALB	LOC6633345|XP_032289111.1|DVIR
OG0008577	LOC117568823|XP_034105590.1|DALB	LOC6622225|XP_002046918.1|DVIR
OG0008578	LOC117575312|XP_034115357.1|DALB	LOC6630284|XP_002054895.1|DVIR
OG0008581	LOC117568886|XP_034105677.1|DALB	LOC6622126|XP_002047541.3|DVIR
OG0008582	LOC117573750|XP_034113025.1|DALB	LOC26531063|XP_015025723.1|DVIR
OG0008583	LOC117577869|XP_034118718.1|DALB	LOC6636065|XP_032295497.1|DVIR
OG0008584	LOC117571823|XP_034110089.1|DALB	LOC6633561|XP_002057366.1|DVIR
OG0008587	LOC117574798|XP_034114649.1|DALB	LOC6630213|XP_015027731.1|DVIR
OG0008588	LOC117573632|XP_034112831.1|DALB	LOC6630541|XP_002054606.1|DVIR
OG0008589	LOC117575462|XP_034115569.1|DALB	LOC6633865|XP_032296653.1|DVIR
OG0008590	LOC117575772|XP_034116029.1|DALB	LOC26531206|XP_015027871.1|DVIR
OG0008593	LOC117571582|XP_034109689.1|DALB	LOC6623735|XP_002047820.1|DVIR
OG0008594	LOC117573567|XP_034112745.1|DALB	LOC6629895|XP_002053990.1|DVIR
OG0008595	LOC117570441|XP_034107989.1|DALB	LOC6626814|XP_002050648.1|DVIR
OG0008596	LOC117566558|XP_034101991.1|DALB	LOC6626649|XP_002050643.2|DVIR
OG0008597	LOC117575783|XP_034116045.1|DALB	LOC6630627|XP_002053301.1|DVIR
OG0008598	LOC117578269|XP_034119583.1|DALB	LOC116652176|XP_032296079.1|DVIR
OG0008599	LOC117577280|XP_034118151.1|DALB	LOC6633558|XP_002057255.1|DVIR
OG0008600	LOC117574083|XP_034113608.1|DALB	LOC6629414|XP_002053148.1|DVIR
OG0008601	LOC117564025|XP_034098515.1|DALB	LOC6635644|XP_002059190.1|DVIR
OG0008602	LOC117574300|XP_034113996.1|DALB	LOC6630340|XP_002053015.2|DVIR
OG0008603	LOC117575670|XP_034115848.1|DALB	LOC6632438|XP_002056168.1|DVIR
OG0008604	LOC117570446|XP_034107995.1|DALB	LOC6626600|XP_002050634.1|DVIR
OG0008605	LOC117565930|XP_034101205.1|DALB	LOC6633998|XP_015025320.1|DVIR
OG0008606	LOC117565812|XP_034100996.1|DALB	LOC6627482|XP_002052132.1|DVIR
OG0008607	LOC117573415|XP_034112511.1|DALB	LOC6630459|XP_002053456.1|DVIR
OG0008608	LOC117577226|XP_034118110.1|DALB	LOC6634632|XP_002058031.3|DVIR
OG0008609	LOC117575012|XP_034114980.1|DALB	LOC6629659|XP_002053598.1|DVIR
OG0008610	LOC117569963|XP_034107227.1|DALB	LOC6625180|XP_032291970.1|DVIR
OG0008612	LOC117570953|XP_034108780.1|DALB	LOC6636457|XP_002059817.1|DVIR, LOC116650885|XP_032291731.1|DVIR
OG0008613	LOC117575595|XP_034115753.1|DALB	LOC26530490|XP_015024973.1|DVIR
OG0008614	LOC117565531|XP_034100568.1|DALB	LOC6631617|XP_002055075.1|DVIR
OG0008615	LOC117575615|XP_034115780.1|DALB	LOC6632336|XP_002056404.1|DVIR
OG0008616	LOC117574837|XP_034114714.1|DALB	LOC6629772|XP_032288810.1|DVIR
OG0008619	LOC117564453|XP_034099125.1|DALB	LOC26531329|XP_015028921.1|DVIR
OG0008620	LOC117570600|XP_034108234.1|DALB	LOC6626431|XP_002050404.1|DVIR
OG0008621	LOC117574530|XP_034114283.1|DALB	LOC6629920|XP_002054554.1|DVIR
OG0008622	LOC117567548|XP_034103497.1|DALB	LOC6624825|XP_002048983.1|DVIR
OG0008623	LOC117571278|XP_034109232.1|DALB	LOC6625408|XP_002049843.1|DVIR
OG0008624	LOC117572418|XP_034111095.1|DALB	LOC6626464|XP_032292666.1|DVIR
OG0008625	LOC117571322|XP_034109299.1|DALB	LOC6624815|XP_002050682.1|DVIR
OG0008626	LOC117571154|XP_034109053.1|DALB	LOC6626112|XP_002050025.2|DVIR
OG0008627	LOC117570001|XP_034107283.1|DALB	LOC6623573|XP_015030863.1|DVIR
OG0008629	LOC117565656|XP_034100765.1|DALB	LOC6628959|XP_032293604.1|DVIR
OG0008630	LOC117573106|XP_034111915.1|DALB	LOC6636232|XP_015024084.1|DVIR
OG0008631	LOC117573701|XP_034112957.1|DALB	LOC6630413|XP_002054201.1|DVIR
OG0008632	LOC117576006|XP_034116401.1|DALB	LOC6629390|XP_032294987.1|DVIR
OG0008633	LOC117567436|XP_034103335.1|DALB	LOC6625874|XP_015029409.1|DVIR
OG0008634	LOC117565672|XP_034100795.1|DALB	LOC26531233|XP_015028902.1|DVIR
OG0008635	LOC117567232|XP_034102954.1|DALB	LOC6627248|XP_002050399.2|DVIR
OG0008636	LOC117576884|XP_034117889.1|DALB	LOC6632356|XP_002056718.1|DVIR
OG0008637	LOC117570115|XP_034107469.1|DALB, LOC117566504|XP_034101936.1|DALB	LOC6624448|XP_032290413.1|DVIR
OG0008639	LOC117575417|XP_034115491.1|DALB	LOC6633063|XP_002055952.1|DVIR
OG0008640	LOC117576063|XP_034116489.1|DALB	LOC6635110|XP_002058670.1|DVIR
OG0008641	LOC117574441|XP_034114169.1|DALB	LOC6633173|XP_002056155.2|DVIR
OG0008642	LOC117575432|XP_034115527.1|DALB, LOC117575062|XP_034115040.1|DALB	LOC6631116|XP_002054236.1|DVIR
OG0008643	LOC117575114|XP_034115104.1|DALB	LOC6629388|XP_002054457.1|DVIR
OG0008644	LOC117575816|XP_034116102.1|DALB	LOC6629484|XP_002054079.1|DVIR
OG0008645	LOC117564468|XP_034099155.1|DALB	LOC6627573|XP_002052251.1|DVIR, LOC6627572|XP_002052250.1|DVIR
OG0008646	LOC117565004|XP_034099840.1|DALB	LOC6635731|XP_032294763.1|DVIR
OG0008647	LOC117565300|XP_034100228.1|DALB	LOC6628020|XP_002052520.1|DVIR
OG0008648	LOC117564956|XP_034099802.1|DALB	LOC6627571|XP_002052249.1|DVIR
OG0008649	LOC117571518|XP_034109581.1|DALB	LOC6625995|XP_002050018.2|DVIR
OG0008650	LOC117576118|XP_034116567.1|DALB	LOC26530512|XP_015026248.1|DVIR, LOC6632485|XP_002056298.2|DVIR
OG0008651	LOC117570795|XP_034108541.1|DALB	LOC6624801|XP_002050195.2|DVIR
OG0008652	LOC117570492|XP_034108076.1|DALB	LOC6625455|XP_002050991.1|DVIR, LOC116650995|XP_032292358.1|DVIR
OG0008653	LOC117571515|XP_034109579.1|DALB	LOC6625957|XP_002049588.1|DVIR
OG0008654	LOC117568374|XP_034104868.1|DALB	LOC116650949|XP_032292148.1|DVIR, LOC6624976|XP_002049957.2|DVIR
OG0008655	LOC117569601|XP_034106727.1|DALB	LOC6624843|XP_002049659.1|DVIR
OG0008656	LOC117564856|XP_034099689.1|DALB	LOC6631821|XP_002055193.1|DVIR
OG0008657	LOC117564669|XP_034099427.1|DALB, LOC117564661|XP_034099416.1|DALB, LOC117564589|XP_034099329.1|DALB, LOC117564580|XP_034099317.1|DALB	LOC6633756|XP_002056942.1|DVIR
OG0008658	LOC117571182|XP_034109102.1|DALB, LOC117578211|XP_034119464.1|DALB, LOC117576581|XP_034117352.1|DALB	LOC6634592|XP_032296439.1|DVIR
OG0008659	LOC117570660|XP_034108337.1|DALB	LOC6623614|XP_002048619.3|DVIR
OG0008661	LOC117566594|XP_034102027.1|DALB, LOC117571089|XP_034108964.1|DALB	LOC6623046|XP_002047092.1|DVIR
OG0008662	LOC117570646|XP_034108304.1|DALB	LOC6624684|XP_032291015.1|DVIR
OG0008663	LOC117570073|XP_034107403.1|DALB	LOC6622981|XP_002047557.2|DVIR
OG0008664	LOC117572612|XP_034111453.1|DALB	LOC6622055|XP_002047029.1|DVIR
OG0008665	LOC117563355|XP_034097535.1|DALB	LOC6634132|XP_002057520.1|DVIR
OG0008666	LOC117571235|XP_034109178.1|DALB	LOC6623509|XP_002048646.1|DVIR
OG0008667	LOC117570956|XP_034108782.1|DALB	LOC6623115|XP_032291196.1|DVIR
OG0008668	LOC117571046|XP_034108905.1|DALB	LOC6622870|XP_002046486.1|DVIR
OG0008669	LOC117565518|XP_034100545.1|DALB	LOC6634302|XP_002057553.1|DVIR
OG0008670	LOC117575071|XP_034115053.1|DALB	LOC6630162|XP_002054782.2|DVIR
OG0008671	LOC117564708|XP_034099479.1|DALB	LOC26531664|XP_032294075.1|DVIR
OG0008672	LOC117564635|XP_034099388.1|DALB	LOC6629042|XP_002052188.1|DVIR, LOC6629043|XP_002052189.1|DVIR
OG0008673	LOC117565143|XP_034100014.1|DALB	LOC26531783|XP_015028985.1|DVIR
OG0008679	LOC117577868|XP_034118715.1|DALB	LOC6631623|XP_002055565.1|DVIR
OG0008681	LOC117577369|XP_034118185.1|DALB	LOC6631455|XP_002055543.1|DVIR
OG0008683	LOC117578203|XP_034119430.1|DALB	LOC6631907|XP_002054952.1|DVIR
OG0008685	LOC117570982|XP_034108820.1|DALB, LOC117570984|XP_034108821.1|DALB, LOC117568653|XP_034105341.1|DALB	LOC6625902|XP_002049714.1|DVIR
OG0008686	LOC117573865|XP_034113231.1|DALB	LOC6630822|XP_002054729.2|DVIR
OG0008688	LOC117578331|XP_034119687.1|DALB	LOC6634664|XP_002057980.1|DVIR
OG0008689	LOC117575810|XP_034116093.1|DALB	LOC6630121|XP_002053392.1|DVIR
OG0008690	LOC117563506|XP_034097771.1|DALB	LOC6628512|XP_032293738.1|DVIR
OG0008691	LOC117571040|XP_034108899.1|DALB	LOC6624396|XP_002046529.1|DVIR
OG0008692	LOC117577794|XP_034118611.1|DALB	LOC6632035|XP_032296260.1|DVIR
OG0008694	LOC117564528|XP_034099243.1|DALB	LOC6631341|XP_032295602.1|DVIR
OG0008695	LOC117569366|XP_034106389.1|DALB	LOC6626843|XP_002049193.1|DVIR
OG0008697	LOC117572141|XP_034110671.1|DALB	LOC6623542|XP_032290176.1|DVIR
OG0008698	LOC117578131|XP_034119225.1|DALB	LOC6631918|XP_032295742.1|DVIR
OG0008700	LOC117575194|XP_034115199.1|DALB	LOC6632558|XP_002056541.1|DVIR
OG0008703	LOC117567687|XP_034103702.1|DALB	LOC6622986|XP_002046504.1|DVIR
OG0008704	LOC117564855|XP_034099684.1|DALB	LOC6628259|XP_002052539.1|DVIR
OG0008705	LOC117566069|XP_034101420.1|DALB	LOC6633905|XP_002057598.1|DVIR
OG0008707	LOC117573308|XP_034112307.1|DALB	LOC6635309|XP_002058785.3|DVIR
OG0008708	LOC117565490|XP_034100488.1|DALB	LOC6634556|XP_002057973.1|DVIR
OG0008709	LOC117576709|XP_034117616.1|DALB	LOC6630449|XP_002053724.1|DVIR
OG0008711	LOC117574330|XP_034114030.1|DALB	LOC6632868|XP_032289416.1|DVIR
OG0008712	LOC117566400|XP_034101804.1|DALB	LOC6626815|XP_002050649.2|DVIR
OG0008714	LOC117564737|XP_034099516.1|DALB	LOC6628456|XP_002051828.1|DVIR
OG0008715	LOC117574562|XP_034114324.1|DALB	LOC6630209|XP_032294204.1|DVIR
OG0008716	LOC117574573|XP_034114340.1|DALB	LOC6629524|XP_002053326.1|DVIR
OG0008717	LOC117570354|XP_034107815.1|DALB	LOC6624015|XP_002048300.2|DVIR
OG0008718	LOC117567532|XP_034103469.1|DALB	LOC6624809|XP_002050606.3|DVIR
OG0008721	LOC117565126|XP_034099986.1|DALB	LOC6634535|XP_032296437.1|DVIR
OG0008722	LOC117575394|XP_034115462.1|DALB	LOC6629444|XP_032289541.1|DVIR
OG0008723	LOC117568444|XP_034105005.1|DALB	LOC6623247|XP_002047142.1|DVIR
OG0008724	LOC117564824|XP_034099639.1|DALB	LOC6627341|XP_002052452.2|DVIR
OG0008725	LOC117566568|XP_034102001.1|DALB	LOC6635819|XP_002059442.1|DVIR
OG0008726	LOC117569250|XP_034106215.1|DALB	LOC6626257|XP_032292011.1|DVIR
OG0008727	LOC117574752|XP_034114584.1|DALB	LOC6632410|XP_002056206.1|DVIR
OG0008728	LOC117574529|XP_034114282.1|DALB	LOC6630375|XP_002054350.1|DVIR
OG0008729	LOC117577923|XP_034118810.1|DALB	LOC6632000|XP_032295949.1|DVIR
OG0008730	LOC117573928|XP_034113344.1|DALB	LOC6634465|XP_002057953.1|DVIR
OG0008731	LOC117576253|XP_034116771.1|DALB	LOC6630736|XP_032294786.1|DVIR
OG0008732	LOC117563324|XP_034097478.1|DALB	LOC6628522|XP_002051680.2|DVIR
OG0008734	LOC117573487|XP_034112605.1|DALB	LOC116650256|XP_032289387.1|DVIR, LOC6631033|XP_002054124.1|DVIR
OG0008735	LOC117571105|XP_034108977.1|DALB	LOC116651131|XP_032292892.1|DVIR, LOC6625572|XP_002049597.1|DVIR
OG0008736	LOC117567825|XP_034103958.1|DALB	LOC6636476|XP_032292497.1|DVIR
OG0008737	LOC117573800|XP_034113099.1|DALB	LOC6629442|XP_002053159.1|DVIR
OG0008738	LOC117563620|XP_034097911.1|DALB	LOC6628013|XP_002051317.1|DVIR
OG0008739	LOC117571151|XP_034109049.1|DALB	LOC6624004|XP_002048103.1|DVIR
OG0008740	LOC117570816|XP_034108567.1|DALB	LOC6627265|XP_002049921.2|DVIR
OG0008741	LOC117567292|XP_034103054.1|DALB	LOC116650732|XP_032291138.1|DVIR, LOC6636434|XP_002059823.1|DVIR
OG0008742	LOC117567086|XP_034102733.1|DALB	LOC6622374|XP_002046971.1|DVIR
OG0008743	LOC117566930|XP_034102443.1|DALB	LOC116651480|XP_032293801.1|DVIR, LOC6636492|XP_002059854.1|DVIR
OG0008744	LOC117570451|XP_034108002.1|DALB	LOC6626344|XP_002050345.1|DVIR
OG0008745	LOC117572343|XP_034110988.1|DALB	LOC6631671|XP_002055413.1|DVIR
OG0008746	LOC117576789|XP_034117733.1|DALB	LOC6630215|XP_002054580.1|DVIR
OG0008747	LOC117568979|XP_034105830.1|DALB	LOC6624064|XP_032291200.1|DVIR
OG0008748	LOC117564054|XP_034098566.1|DALB	LOC6627532|XP_002051701.2|DVIR
OG0008749	LOC117566074|XP_034101444.1|DALB	LOC6629209|XP_002051259.2|DVIR
OG0008750	LOC117564166|XP_034098724.1|DALB	LOC6634288|XP_002057755.1|DVIR
OG0008752	LOC117574540|XP_034114295.1|DALB	LOC6629445|XP_002053165.3|DVIR
OG0008753	LOC117568435|XP_034104990.1|DALB	LOC6623476|XP_002048527.1|DVIR, LOC6622268|XP_002048529.2|DVIR
OG0008754	LOC117567278|XP_034103035.1|DALB	LOC6635363|XP_002058887.1|DVIR
OG0008755	LOC117574453|XP_034114181.1|DALB	LOC6629663|XP_002054757.1|DVIR, LOC6629794|XP_032294974.1|DVIR, LOC6629664|XP_002054758.2|DVIR
OG0008756	LOC117576306|XP_034116852.1|DALB	LOC6634977|XP_002058425.1|DVIR
OG0008757	LOC117576301|XP_034116846.1|DALB	LOC6630725|XP_032293358.1|DVIR
OG0008758	LOC117565950|XP_034101228.1|DALB	LOC6629049|XP_002052887.1|DVIR
OG0008759	LOC117563727|XP_034098086.1|DALB	LOC6628945|XP_032293564.1|DVIR
OG0008760	LOC117564385|XP_034098996.1|DALB	LOC6628487|XP_002052034.1|DVIR
OG0008761	LOC117578404|XP_034097283.1|DALB	LOC6627415|XP_002051088.1|DVIR
OG0008762	LOC117569599|XP_034106725.1|DALB	LOC6624844|XP_002049660.1|DVIR
OG0008763	LOC117564511|XP_034099221.1|DALB	LOC6628708|XP_032293398.1|DVIR
OG0008764	LOC117563793|XP_034098214.1|DALB	LOC6634021|XP_002057485.1|DVIR
OG0008765	LOC117570440|XP_034107988.1|DALB	LOC6625160|XP_002050621.1|DVIR
OG0008766	LOC117565761|XP_034100919.1|DALB	LOC6628439|XP_002052224.2|DVIR
OG0008767	LOC117568926|XP_034105728.1|DALB	LOC116651203|XP_032292962.1|DVIR, LOC6625454|XP_002050990.1|DVIR
OG0008768	LOC117572388|XP_034111051.1|DALB	LOC6625812|XP_002050594.1|DVIR
OG0008769	LOC117569248|XP_034106213.1|DALB	LOC6624773|XP_002050726.1|DVIR
OG0008770	LOC117571196|XP_034109129.1|DALB	LOC6625703|XP_002049789.1|DVIR
OG0008771	LOC117567255|XP_034102995.1|DALB	LOC6625473|XP_002050149.1|DVIR
OG0008772	LOC117570599|XP_034108233.1|DALB	LOC116651552|XP_032294044.1|DVIR, LOC6636491|XP_002059853.1|DVIR
OG0008773	LOC117572147|XP_034110678.1|DALB	LOC6625048|XP_002049169.1|DVIR
OG0008774	LOC117570843|XP_034108615.1|DALB	LOC6626054|XP_002049610.1|DVIR
OG0008776	LOC117570256|XP_034107660.1|DALB	LOC6626940|XP_002050078.3|DVIR
OG0008777	LOC117568104|XP_034104387.1|DALB	LOC6627045|XP_002050075.2|DVIR
OG0008778	LOC117567448|XP_034103351.1|DALB	LOC6625859|XP_002049217.1|DVIR
OG0008779	LOC117578151|XP_034119260.1|DALB	LOC6636652|XP_002060130.1|DVIR
OG0008780	LOC117571422|XP_034109456.1|DALB	LOC6634730|XP_002058329.1|DVIR
OG0008781	LOC117564817|XP_034099633.1|DALB	LOC6633305|XP_002057404.1|DVIR
OG0008781	LOC117564776|XP_034099569.1|DALB	LOC6633306|XP_002057405.1|DVIR
OG0008782	LOC117572190|XP_034110735.1|DALB	LOC6623434|XP_015031292.1|DVIR
OG0008783	LOC117571735|XP_034109945.1|DALB	LOC6625937|XP_002049048.2|DVIR
OG0008784	LOC117570487|XP_034108067.1|DALB	LOC6624235|XP_002048118.1|DVIR
OG0008785	LOC117564632|XP_034099382.1|DALB	LOC26531271|XP_015028916.1|DVIR
OG0008786	LOC117564569|XP_034099295.1|DALB	LOC6627950|XP_002051423.2|DVIR
OG0008787	LOC117569216|XP_034106181.1|DALB	LOC6622855|XP_002047065.1|DVIR
OG0008788	LOC117568722|XP_034105431.1|DALB	LOC6624501|XP_002047187.2|DVIR
OG0008788	LOC117569876|XP_034107105.1|DALB	LOC6624353|XP_002047195.2|DVIR
OG0008789	LOC117571240|XP_034109184.1|DALB	LOC26530920|XP_015031665.1|DVIR
OG0008789	LOC117571442|XP_034109477.1|DALB	LOC6622841|XP_002046485.2|DVIR
OG0008790	LOC117572776|XP_034111763.1|DALB	LOC6625281|XP_002049866.3|DVIR
OG0008791	LOC117571519|XP_034109582.1|DALB	LOC6626297|XP_002050441.1|DVIR
OG0008792	LOC117571536|XP_034109616.1|DALB	LOC6627266|XP_002049908.2|DVIR, LOC6627082|XP_002049907.1|DVIR
OG0008793	LOC117572675|XP_034111595.1|DALB, LOC117567424|XP_034103310.1|DALB, LOC117566742|XP_034102177.1|DALB, LOC117566741|XP_034102176.1|DALB, LOC117567425|XP_034103311.1|DALB, LOC117567421|XP_034103308.1|DALB, LOC117567423|XP_034103309.1|DALB	LOC6626242|XP_002049190.1|DVIR
OG0008794	LOC117576016|XP_034116413.1|DALB	LOC6629392|XP_032295224.1|DVIR
OG0008794	LOC117568189|XP_034104537.1|DALB	LOC6626328|XP_002048942.1|DVIR
OG0008795	LOC117575713|XP_034115939.1|DALB	LOC6629541|XP_002053669.1|DVIR, LOC6629539|XP_002053667.2|DVIR, LOC26530489|XP_032293727.1|DVIR
OG0008796	LOC117575097|XP_034115089.1|DALB, LOC117574811|XP_034114669.1|DALB, LOC117574776|XP_034114615.1|DALB	LOC6630463|XP_002053460.1|DVIR, LOC6630462|XP_032294479.1|DVIR
OG0008797	LOC117575918|XP_034116263.1|DALB	LOC6630475|XP_002054111.1|DVIR
OG0008797	LOC117576311|XP_034116856.1|DALB	LOC6630474|XP_002054110.1|DVIR
OG0008805	LOC117578197|XP_034119411.1|DALB	LOC6631363|XP_032296118.1|DVIR
OG0008806	LOC117564448|XP_034099120.1|DALB	LOC6636714|XP_002060187.1|DVIR
OG0008807	LOC117577661|XP_034118439.1|DALB	LOC6636654|XP_032295793.1|DVIR
OG0008808	LOC117577767|XP_034118569.1|DALB	LOC6634498|XP_002058236.2|DVIR
OG0008809	LOC117575556|XP_034115707.1|DALB	LOC6630644|XP_002053027.1|DVIR
OG0008811	LOC117575476|XP_034115600.1|DALB	LOC6633084|XP_002055962.2|DVIR
OG0008813	LOC117573797|XP_034113096.1|DALB	LOC6629918|XP_032294797.1|DVIR
OG0008816	LOC117572284|XP_034110881.1|DALB	LOC6623272|XP_002047253.1|DVIR
OG0008819	LOC117570814|XP_034108565.1|DALB	LOC116651122|XP_032292859.1|DVIR
OG0008820	LOC117565925|XP_034101189.1|DALB	LOC6627345|XP_002052456.1|DVIR
OG0008821	LOC117574919|XP_034114862.1|DALB	LOC6634647|XP_002058298.2|DVIR
OG0008823	LOC117573861|XP_034113228.1|DALB	LOC6634766|XP_032296366.1|DVIR
OG0008824	LOC117566494|XP_034101924.1|DALB	LOC6626272|XP_002050038.1|DVIR
OG0008825	LOC117566533|XP_034101964.1|DALB	LOC6622248|XP_002047471.1|DVIR
OG0008829	LOC117574152|XP_034113725.1|DALB	LOC6633573|XP_002057077.1|DVIR
OG0008830	LOC117574005|XP_034113473.1|DALB	LOC6635456|XP_032295973.1|DVIR
OG0008831	LOC117569517|XP_034106604.1|DALB	LOC6633536|XP_002057364.1|DVIR
OG0008832	LOC117563852|XP_034098274.1|DALB	LOC6633534|XP_002057362.1|DVIR
OG0008833	LOC117572968|XP_034111820.1|DALB	LOC6632039|XP_032296259.1|DVIR
OG0008834	LOC117575489|XP_034115615.1|DALB	LOC26530491|XP_032288950.1|DVIR
OG0008835	LOC117576992|XP_034118069.1|DALB, LOC117576991|XP_034118067.1|DALB, LOC117576234|XP_034116743.1|DALB	LOC26531128|XP_015027862.1|DVIR
OG0008836	LOC117570329|XP_034107768.1|DALB	LOC6626612|XP_002048706.1|DVIR
OG0008837	LOC117571964|XP_034110354.1|DALB	LOC6624949|XP_002050229.1|DVIR
OG0008838	LOC117565409|XP_034100385.1|DALB	LOC6628797|XP_002051220.2|DVIR
OG0008839	LOC117569830|XP_034107046.1|DALB	LOC6626373|XP_002049396.1|DVIR
OG0008840	LOC117565785|XP_034100952.1|DALB	LOC6628845|XP_032293985.1|DVIR
OG0008841	LOC117569099|XP_034106007.1|DALB	LOC6636567|XP_032291514.1|DVIR
OG0008842	LOC117566621|XP_034102052.1|DALB	LOC6636357|XP_002059886.2|DVIR
OG0008843	LOC117570058|XP_034107384.1|DALB	LOC6623926|XP_002046363.1|DVIR
OG0008845	LOC117565383|XP_034100351.1|DALB	LOC6627430|XP_002052156.1|DVIR
OG0008846	LOC117571388|XP_034109398.1|DALB	LOC6624038|XP_002046858.2|DVIR
OG0008847	LOC117575643|XP_034115814.1|DALB	LOC6629313|XP_032291482.1|DVIR
OG0008848	LOC117568188|XP_034104536.1|DALB	LOC6624862|XP_002048881.2|DVIR
OG0008849	LOC117576730|XP_034117648.1|DALB	LOC6633747|XP_015025650.2|DVIR
OG0008850	LOC117566562|XP_034101995.1|DALB	LOC6635897|XP_032292059.1|DVIR
OG0008851	LOC117564340|XP_034098939.1|DALB, LOC117564338|XP_034098936.1|DALB	LOC6628431|XP_032294195.1|DVIR
OG0008852	LOC117569571|XP_034106685.1|DALB	LOC6627284|XP_032292894.1|DVIR
OG0008854	LOC117565817|XP_034101008.1|DALB	LOC6628730|XP_032294091.1|DVIR
OG0008855	LOC117565566|XP_034100633.1|DALB	LOC6636010|XP_002059510.2|DVIR
OG0008856	LOC117573099|XP_034111902.1|DALB	LOC6636185|XP_002059675.1|DVIR
OG0008857	LOC117571415|XP_034109446.1|DALB	LOC6622321|XP_002046650.2|DVIR
OG0008858	LOC117567538|XP_034103474.1|DALB	LOC6623608|XP_032291123.1|DVIR
OG0008859	LOC117567515|XP_034103450.1|DALB	LOC6622483|XP_002046426.1|DVIR
OG0008860	LOC117573309|XP_034112304.1|DALB	LOC6633071|XP_002056143.1|DVIR
OG0008861	LOC117568808|XP_034105560.1|DALB	LOC6626440|XP_002048908.1|DVIR
OG0008862	LOC117576644|XP_034117468.1|DALB	LOC6632735|XP_032288911.1|DVIR
OG0008863	LOC117564485|XP_034099181.1|DALB	LOC6634171|XP_002057538.2|DVIR
OG0008864	LOC117570889|XP_034108677.1|DALB	LOC6627162|XP_002049735.1|DVIR
OG0008865	LOC117565484|XP_034100477.1|DALB	LOC6627879|XP_002052003.1|DVIR
OG0008866	LOC117563679|XP_034097997.1|DALB	LOC6635626|XP_032294723.1|DVIR
OG0008867	LOC117566446|XP_034101871.1|DALB	LOC6632029|XP_002055495.2|DVIR
OG0008868	LOC117568306|XP_034104743.1|DALB	LOC6625615|XP_002051057.1|DVIR
OG0008869	LOC117568678|XP_034105373.1|DALB	LOC6622443|XP_002047665.2|DVIR
OG0008870	LOC117571356|XP_034109356.1|DALB	LOC6623016|XP_002047564.1|DVIR
OG0008871	LOC117567280|XP_034103037.1|DALB	LOC6622566|XP_032290372.1|DVIR
OG0008872	LOC117564257|XP_034098849.1|DALB	LOC6628819|XP_002052584.1|DVIR
OG0008873	LOC117563529|XP_034097799.1|DALB	LOC6627647|XP_002052498.1|DVIR
OG0008874	LOC117571514|XP_034109578.1|DALB	LOC6625958|XP_002049589.1|DVIR
OG0008875	LOC117572691|XP_034111633.1|DALB	LOC6636314|XP_002059874.1|DVIR
OG0008876	LOC117573206|XP_034112094.1|DALB	LOC6636222|XP_032290140.1|DVIR
OG0008877	LOC117568539|XP_034105148.1|DALB	LOC6622906|XP_002048148.1|DVIR
OG0008878	LOC117563440|XP_034097667.1|DALB	LOC6634382|XP_002057576.1|DVIR
OG0008879	LOC117569396|XP_034106423.1|DALB	LOC26531492|XP_015030343.1|DVIR
OG0008880	LOC117576567|XP_034117297.1|DALB	LOC116651947|XP_032295378.1|DVIR
OG0008881	LOC117570657|XP_034108333.1|DALB	LOC6625238|XP_002049484.2|DVIR
OG0008882	LOC117563707|XP_034098045.1|DALB, LOC117563702|XP_034098036.1|DALB	LOC6628597|XP_032293589.1|DVIR
OG0008883	LOC117576442|XP_034117096.1|DALB	LOC6633091|XP_002056274.1|DVIR
OG0008884	LOC117574849|XP_034114739.1|DALB	LOC6632978|XP_002056481.1|DVIR
OG0008885	LOC117563596|XP_034097875.1|DALB	LOC6633992|XP_002057659.1|DVIR
OG0008886	LOC117568710|XP_034105415.1|DALB	LOC6625727|XP_002049021.1|DVIR
OG0008887	LOC117570567|XP_034108190.1|DALB	LOC6635847|XP_002059459.2|DVIR
OG0008888	LOC117567054|XP_034102673.1|DALB	LOC6622857|XP_002047222.3|DVIR, LOC6622947|XP_002047223.2|DVIR
OG0008889	LOC117571535|XP_034109615.1|DALB	LOC6627078|XP_002049903.1|DVIR
OG0008891	LOC117567569|XP_034103527.1|DALB	LOC6623081|XP_032291434.1|DVIR
OG0008892	LOC117570826|XP_034108581.1|DALB	LOC6625315|XP_032291557.1|DVIR
OG0008893	LOC117567304|XP_034103080.1|DALB	LOC6622245|XP_002046937.1|DVIR
OG0008895	LOC117575804|XP_034116082.1|DALB	LOC6630122|XP_002053393.1|DVIR
OG0008897	LOC117576683|XP_034117570.1|DALB	LOC6630682|XP_002054615.1|DVIR
