Orthogroup	DALB.longest_only	DSEC.longest_only
OG0008888	LOC117567054|XP_034102673.1|DALB	LOC6605186|XP_002030025.1|DSEC
OG0008889	LOC117571535|XP_034109615.1|DALB	LOC6615479|XP_002039859.1|DSEC
OG0008891	LOC117567569|XP_034103527.1|DALB	LOC6610780|XP_032575701.1|DSEC
OG0008892	LOC117570826|XP_034108581.1|DALB	LOC6613034|XP_032572041.1|DSEC
OG0008893	LOC117567304|XP_034103080.1|DALB	LOC6610856|XP_002035422.1|DSEC
OG0008895	LOC117575804|XP_034116082.1|DALB	LOC6607066|XP_002031854.1|DSEC
OG0008897	LOC117576683|XP_034117570.1|DALB	LOC6616621|XP_002040979.1|DSEC
OG0008898	LOC117570274|XP_034107681.1|DALB	LOC6608962|XP_032571603.1|DSEC
OG0008899	LOC117566122|XP_034101489.1|DALB	LOC6614611|XP_032583095.1|DSEC
OG0008900	LOC117563234|XP_034097328.1|DALB	LOC6614564|XP_002038992.2|DSEC
OG0008901	LOC117569169|XP_034106126.1|DALB	LOC6611089|XP_032574296.1|DSEC
OG0008902	LOC117573151|XP_034111994.1|DALB	LOC6619446|XP_032579808.1|DSEC
OG0008903	LOC117565819|XP_034101010.1|DALB	LOC6617309|XP_002041636.1|DSEC
OG0008904	LOC117566545|XP_034101977.1|DALB	LOC6609727|XP_002034384.2|DSEC
OG0008905	LOC117573089|XP_034111877.1|DALB	LOC6619464|XP_032579715.1|DSEC
OG0008906	LOC117568880|XP_034105671.1|DALB	LOC6605142|XP_032574682.1|DSEC
OG0008907	LOC117573314|XP_034112313.1|DALB	LOC6607748|XP_002032511.2|DSEC
OG0008908	LOC117576243|XP_034116753.1|DALB	LOC6614221|XP_002038666.2|DSEC
OG0008909	LOC117573395|XP_034112489.1|DALB	LOC6612603|XP_032577985.1|DSEC
OG0008910	LOC117576318|XP_034116866.1|DALB	LOC6607136|XP_032578099.1|DSEC
OG0008911	LOC117574928|XP_034114870.1|DALB	LOC6616796|XP_002041133.2|DSEC
OG0008912	LOC117575216|XP_034115233.1|DALB	LOC6613796|XP_002038265.1|DSEC
OG0008913	LOC117574803|XP_034114659.1|DALB	LOC6607438|XP_002032207.1|DSEC
OG0008914	LOC117574757|XP_034114592.1|DALB	LOC6606409|XP_002031213.1|DSEC
OG0008915	LOC117576181|XP_034116661.1|DALB	LOC6614159|XP_032578034.1|DSEC
OG0008916	LOC117563218|XP_034097298.1|DALB, LOC117564949|XP_034099795.1|DALB	LOC6611561|XP_032579602.1|DSEC
OG0008917	LOC117565330|XP_034100267.1|DALB	LOC6611586|XP_002036124.1|DSEC
OG0008918	LOC117565986|XP_034101290.1|DALB	LOC6614599|XP_032583461.1|DSEC
OG0008919	LOC117564142|XP_034098695.1|DALB	LOC6617259|XP_032574482.1|DSEC
OG0008921	LOC117565947|XP_034101225.1|DALB	LOC6611717|XP_002036250.1|DSEC
OG0008923	LOC117570116|XP_034107470.1|DALB	LOC116800530|XP_032571885.1|DSEC
OG0008924	LOC117569678|XP_034106817.1|DALB	LOC6610109|XP_002034720.1|DSEC
OG0008925	LOC117567092|XP_034102763.1|DALB	LOC6609791|XP_002034445.1|DSEC
OG0008926	LOC117570416|XP_034107933.1|DALB	LOC6608307|XP_002033044.1|DSEC
OG0008927	LOC117567631|XP_034103621.1|DALB	LOC6618826|XP_032571382.1|DSEC
OG0008928	LOC117569447|XP_034106501.1|DALB	LOC6607937|XP_032571008.1|DSEC
OG0008929	LOC117570405|XP_034107920.1|DALB	LOC6609864|XP_002034515.1|DSEC
OG0008930	LOC117573454|XP_034112567.1|DALB	LOC6606442|XP_002031246.2|DSEC
OG0008931	LOC117571546|XP_034109630.1|DALB	LOC6608431|XP_002033165.1|DSEC
OG0008932	LOC117568854|XP_034105625.1|DALB	LOC6618878|XP_002043126.1|DSEC
OG0008933	LOC117569189|XP_034106149.1|DALB	LOC6608619|XP_002033353.1|DSEC
OG0008934	LOC117571423|XP_034109453.1|DALB	LOC6611154|XP_032574309.1|DSEC
OG0008935	LOC117571468|XP_034109512.1|DALB	LOC6607956|XP_002032704.1|DSEC
OG0008936	LOC117571331|XP_034109313.1|DALB	LOC6615424|XP_032571009.1|DSEC
OG0008937	LOC117569203|XP_034106162.1|DALB	LOC6608578|XP_002033312.1|DSEC
OG0008938	LOC117571470|XP_034109514.1|DALB	LOC6609017|XP_032572717.1|DSEC
OG0008939	LOC117568945|XP_034105774.1|DALB	LOC6610024|XP_002034642.1|DSEC
OG0008940	LOC117567656|XP_034103659.1|DALB	LOC6615478|XP_032571090.1|DSEC
OG0008941	LOC117566119|XP_034101487.1|DALB	LOC6612489|XP_032580167.1|DSEC, LOC6612488|XP_032580166.1|DSEC
OG0008942	LOC117572492|XP_034111237.1|DALB	LOC6619864|XP_002044077.1|DSEC
OG0008943	LOC117577558|XP_034118284.1|DALB	LOC6618955|XP_002043200.1|DSEC
OG0008944	LOC117577385|XP_034118188.1|DALB	LOC6619595|XP_032580220.1|DSEC
OG0008945	LOC117570055|XP_034107413.1|DALB	LOC6612286|XP_002036796.2|DSEC
OG0008946	LOC117575179|XP_034115183.1|DALB	LOC6617631|XP_002041944.1|DSEC
OG0008947	LOC117571126|XP_034109022.1|DALB	LOC6615947|XP_002040314.1|DSEC
OG0008948	LOC117578107|XP_034119178.1|DALB	LOC6616154|XP_002040519.1|DSEC
OG0008949	LOC117567836|XP_034103975.1|DALB	LOC116801212|XP_032575259.1|DSEC
OG0008950	LOC117576602|XP_034117393.1|DALB	LOC6616190|XP_002040555.1|DSEC
OG0008951	LOC117572076|XP_034110555.1|DALB	LOC6605971|XP_002030783.1|DSEC
OG0008952	LOC117570104|XP_034107454.1|DALB	LOC6618073|XP_002042371.1|DSEC
OG0008953	LOC117568206|XP_034104567.1|DALB	LOC6616599|XP_032573973.1|DSEC
OG0008955	LOC117570896|XP_034108690.1|DALB	LOC6611093|XP_002035650.1|DSEC
OG0008956	LOC117571696|XP_034109881.1|DALB	LOC6608065|XP_002032813.1|DSEC
OG0008957	LOC117568368|XP_034104858.1|DALB	LOC6605643|XP_032574803.1|DSEC
OG0008958	LOC117571023|XP_034108874.1|DALB	LOC6616491|XP_002040851.2|DSEC
OG0008959	LOC117569107|XP_034106016.1|DALB	LOC6616253|XP_002040617.1|DSEC
OG0008960	LOC117572464|XP_034111197.1|DALB	LOC6605359|XP_032576079.1|DSEC
OG0008962	LOC117568038|XP_034104278.1|DALB	LOC6620182|XP_002044393.1|DSEC
OG0008963	LOC117572474|XP_034111217.1|DALB	LOC6618059|XP_002042357.2|DSEC
OG0008964	LOC117577834|XP_034118666.1|DALB, LOC117577877|XP_034118726.1|DALB	LOC6615985|XP_032582118.1|DSEC
OG0008965	LOC117563539|XP_034097809.1|DALB	LOC116800187|XP_032572541.1|DSEC, LOC116802122|XP_032581235.1|DSEC, LOC6611905|XP_032581256.1|DSEC, LOC116800633|XP_032572508.1|DSEC, LOC6620825|XP_032572557.1|DSEC
OG0008966	LOC117563943|XP_034098406.1|DALB, LOC117563945|XP_034098407.1|DALB, LOC117563947|XP_034098409.1|DALB, LOC117563822|XP_034098242.1|DALB, LOC117563825|XP_034098244.1|DALB, LOC117563942|XP_034098405.1|DALB	LOC6613650|XP_002038120.1|DSEC
OG0008967	LOC117571027|XP_034108877.1|DALB	LOC6605394|XP_002030227.1|DSEC
OG0008968	LOC117564574|XP_034099306.1|DALB	LOC6617379|XP_002041704.2|DSEC
OG0008969	LOC117565402|XP_034100378.1|DALB	LOC6617374|XP_032583097.1|DSEC
OG0008970	LOC117564369|XP_034098977.1|DALB, LOC117564494|XP_034099199.1|DALB	LOC6617373|XP_002041698.1|DSEC
OG0008971	LOC117571349|XP_034109348.1|DALB	LOC6604843|XP_002029688.1|DSEC
OG0008972	LOC117568413|XP_034104945.1|DALB, LOC117568577|XP_034105196.1|DALB, LOC117568433|XP_034104986.1|DALB	LOC6611068|XP_002035625.1|DSEC
OG0008973	LOC117571373|XP_034109379.1|DALB	LOC6605763|XP_002030578.1|DSEC
OG0008985	LOC117568765|XP_034105494.1|DALB	LOC6605949|XP_002030761.1|DSEC
OG0008989	LOC117576590|XP_034117371.1|DALB	LOC6616191|XP_032581801.1|DSEC
OG0008990	LOC117571738|XP_034109946.1|DALB	LOC6605046|XP_002029888.1|DSEC
OG0008992	LOC117575677|XP_034115856.1|DALB	LOC6606907|XP_032577850.1|DSEC
OG0008993	LOC117568343|XP_034104820.1|DALB	LOC6605254|XP_002030092.1|DSEC
OG0008994	LOC117565963|XP_034101250.1|DALB	LOC6611640|XP_002036176.1|DSEC
OG0008995	LOC117571364|XP_034109366.1|DALB	LOC6618783|XP_002043034.2|DSEC
OG0008996	LOC117574371|XP_034114099.1|DALB	LOC6619960|XP_002044172.2|DSEC
OG0008997	LOC117578006|XP_034118995.1|DALB	LOC6615872|XP_032582594.1|DSEC
OG0008999	LOC117573251|XP_034112214.1|DALB	LOC6614948|XP_002039365.1|DSEC
OG0009000	LOC117565693|XP_034100819.1|DALB, LOC117572587|XP_034111366.1|DALB	LOC6612423|XP_002036931.1|DSEC
OG0009002	LOC117573639|XP_034112840.1|DALB	LOC6619102|XP_032579301.1|DSEC
OG0009003	LOC117571466|XP_034109510.1|DALB	LOC6605506|XP_002030339.1|DSEC
OG0009005	LOC117563329|XP_034097484.1|DALB	LOC6617810|XP_002042122.1|DSEC
OG0009006	LOC117573566|XP_034112744.1|DALB	LOC6619258|XP_032578039.1|DSEC
OG0009007	LOC117569637|XP_034106767.1|DALB	LOC6604967|XP_032574690.1|DSEC
OG0009008	LOC117576191|XP_034116674.1|DALB	LOC6619026|XP_002043271.1|DSEC
OG0009009	LOC117572752|XP_034111727.1|DALB	LOC6610346|XP_002034932.1|DSEC
OG0009010	LOC117569507|XP_034106581.1|DALB	LOC6604865|XP_002029710.1|DSEC
OG0009011	LOC117572112|XP_034110624.1|DALB	LOC6610732|XP_002035298.1|DSEC
OG0009012	LOC117569863|XP_034107087.1|DALB	LOC6615385|XP_002039767.1|DSEC
OG0009013	LOC117577242|XP_034118124.1|DALB	LOC6612228|XP_032581525.1|DSEC
OG0009014	LOC117571645|XP_034109771.1|DALB	LOC6605965|XP_002030777.1|DSEC
OG0009015	LOC117571417|XP_034109448.1|DALB	LOC6611141|XP_002035698.2|DSEC
OG0009016	LOC117568995|XP_034105861.1|DALB	LOC6604794|XP_002029645.1|DSEC
OG0009017	LOC117564666|XP_034099420.1|DALB	LOC6613152|XP_032583323.1|DSEC
OG0009018	LOC117573142|XP_034111969.1|DALB	LOC6619450|XP_002043665.2|DSEC
OG0009019	LOC117573098|XP_034111891.1|DALB	LOC6619496|XP_032579814.1|DSEC
OG0009020	LOC117574029|XP_034113513.1|DALB	LOC6606264|XP_032577496.1|DSEC
OG0009021	LOC117576612|XP_034117407.1|DALB	LOC6613847|XP_002038316.2|DSEC
OG0009022	LOC117575928|XP_034116278.1|DALB	LOC6606608|XP_002031409.1|DSEC
OG0009023	LOC117574962|XP_034114917.1|DALB	LOC6617159|XP_002041486.1|DSEC
OG0009024	LOC117576224|XP_034116726.1|DALB	LOC6607794|XP_002032552.1|DSEC
OG0009025	LOC117573738|XP_034113007.1|DALB	LOC6606675|XP_002031475.2|DSEC, LOC116800177|XP_032577183.1|DSEC
OG0009026	LOC117575280|XP_034115312.1|DALB	LOC6607720|XP_032576144.1|DSEC
OG0009027	LOC117571315|XP_034109285.1|DALB	LOC116800347|XP_032570526.1|DSEC
OG0009028	LOC117569140|XP_034106061.1|DALB	LOC6605034|XP_002029876.1|DSEC
OG0009029	LOC117565381|XP_034100346.1|DALB	LOC6613559|XP_032571325.1|DSEC
OG0009030	LOC117565097|XP_034099946.1|DALB	LOC6617342|XP_002041667.1|DSEC
OG0009031	LOC117575618|XP_034115783.1|DALB	LOC6614225|XP_002038670.1|DSEC
OG0009032	LOC117575620|XP_034115785.1|DALB	LOC6614224|XP_002038669.1|DSEC
OG0009033	LOC117563328|XP_034097483.1|DALB	LOC6617803|XP_002042115.1|DSEC
OG0009034	LOC117564858|XP_034099688.1|DALB	LOC6611374|XP_032582655.1|DSEC
OG0009035	LOC117564250|XP_034098845.1|DALB	LOC6611859|XP_002036381.1|DSEC
OG0009036	LOC117566863|XP_034102350.1|DALB	LOC6608402|XP_032571304.1|DSEC
OG0009037	LOC117564759|XP_034099546.1|DALB	LOC6613235|XP_032583290.1|DSEC
OG0009038	LOC117573624|XP_034112817.1|DALB	LOC6618740|XP_002042998.1|DSEC
OG0009039	LOC117575160|XP_034115154.1|DALB	LOC6606184|XP_032579228.1|DSEC
OG0009040	LOC117566752|XP_034102187.1|DALB	LOC6609190|XP_032570884.1|DSEC
OG0009041	LOC117573864|XP_034113227.1|DALB	LOC6619110|XP_032579396.1|DSEC
OG0009042	LOC117563601|XP_034097884.1|DALB	LOC6613398|XP_002037872.1|DSEC
OG0009043	LOC117564624|XP_034099371.1|DALB	LOC6614720|XP_002039144.1|DSEC
OG0009044	LOC117563264|XP_034097383.1|DALB	LOC6613436|XP_002037910.1|DSEC
OG0009045	LOC117574850|XP_034114740.1|DALB	LOC6614119|XP_032577566.1|DSEC
OG0009046	LOC117567068|XP_034102702.1|DALB	LOC6616525|XP_002040884.1|DSEC
OG0009047	LOC117566818|XP_034102270.1|DALB	LOC6607924|XP_032570997.1|DSEC
OG0009048	LOC117564683|XP_034099449.1|DALB	LOC6617873|XP_002042181.1|DSEC
OG0009049	LOC117574885|XP_034114808.1|DALB	LOC6606173|XP_002030981.2|DSEC
OG0009050	LOC117565746|XP_034100884.1|DALB	LOC6611216|XP_002035772.1|DSEC
OG0009051	LOC117572746|XP_034111714.1|DALB	LOC6610044|XP_002034660.1|DSEC
OG0009052	LOC117575641|XP_034115811.1|DALB	LOC6614304|XP_002038744.2|DSEC
OG0009053	LOC117576375|XP_034116961.1|DALB	LOC6607731|XP_032577047.1|DSEC
OG0009054	LOC117575039|XP_034115011.1|DALB	LOC6606742|XP_032577626.1|DSEC
OG0009055	LOC117566032|XP_034101368.1|DALB	LOC6614649|XP_002039076.2|DSEC
OG0009056	LOC117563304|XP_034097443.1|DALB	LOC6611474|XP_002036015.1|DSEC
OG0009057	LOC117566856|XP_034102340.1|DALB	LOC6610157|XP_002034766.1|DSEC
OG0009058	LOC117573078|XP_034111849.1|DALB	LOC6620116|XP_032579767.1|DSEC
OG0009059	LOC117568786|XP_034105515.1|DALB	LOC6606096|XP_032574169.1|DSEC
OG0009060	LOC117576918|XP_034117950.1|DALB	LOC6607089|XP_002031877.1|DSEC
OG0009061	LOC117567903|XP_034104067.1|DALB	LOC6609402|XP_032571929.1|DSEC
OG0009062	LOC117572212|XP_034110775.1|DALB	LOC6609432|XP_002034117.1|DSEC
OG0009063	LOC117564030|XP_034098524.1|DALB	LOC6614554|XP_032574157.1|DSEC
OG0009064	LOC117568729|XP_034105439.1|DALB	LOC6609233|XP_032572769.1|DSEC
OG0009065	LOC117573897|XP_034113296.1|DALB	LOC6607573|XP_002032342.1|DSEC
OG0009066	LOC117571912|XP_034110281.1|DALB	LOC6605089|XP_002029930.1|DSEC
OG0009067	LOC117566951|XP_034102474.1|DALB	LOC6616548|XP_032574886.1|DSEC
OG0009068	LOC117571296|XP_034109258.1|DALB	LOC6608024|XP_002032772.1|DSEC
OG0009069	LOC117565460|XP_034100454.1|DALB	LOC6617707|XP_032583114.1|DSEC
OG0009070	LOC117569130|XP_034106041.1|DALB	LOC6608410|XP_032571409.1|DSEC
OG0009071	LOC117575659|XP_034115838.1|DALB, LOC117575658|XP_034115837.1|DALB	LOC6616938|XP_032577314.1|DSEC
OG0009072	LOC117576177|XP_034116652.1|DALB	LOC6614290|XP_002038730.1|DSEC
OG0009073	LOC117576294|XP_034116835.1|DALB	LOC6619015|XP_002043260.1|DSEC
OG0009074	LOC117574019|XP_034113498.1|DALB	LOC6606806|XP_032576563.1|DSEC
OG0009075	LOC117574108|XP_034113645.1|DALB	LOC6613873|XP_002038342.1|DSEC
OG0009076	LOC117573803|XP_034113103.1|DALB	LOC6607191|XP_002031975.2|DSEC
OG0009077	LOC117568347|XP_034104832.1|DALB	LOC6613851|XP_032576150.1|DSEC
OG0009078	LOC117575014|XP_034114982.1|DALB, LOC117575028|XP_034114998.1|DALB	LOC6606850|XP_002031647.1|DSEC
OG0009079	LOC117576651|XP_034117479.1|DALB	LOC6607773|XP_032579417.1|DSEC
OG0009080	LOC117576417|XP_034117038.1|DALB, LOC117576059|XP_034116482.1|DALB	LOC6606192|XP_002031000.1|DSEC
OG0009081	LOC117574987|XP_034114948.1|DALB	LOC6617006|XP_002041334.1|DSEC
OG0009082	LOC117573316|XP_034112315.1|DALB	LOC6616923|XP_002041253.1|DSEC
OG0009083	LOC117565635|XP_034100739.1|DALB	LOC6620240|XP_032581742.1|DSEC
OG0009084	LOC117576702|XP_034117600.1|DALB	LOC6606924|XP_032579203.1|DSEC
OG0009085	LOC117576907|XP_034117936.1|DALB, LOC117574764|XP_034114599.1|DALB, LOC117574765|XP_034114600.1|DALB	LOC6606879|XP_002031673.1|DSEC
OG0009086	LOC117573490|XP_034112609.1|DALB	LOC6613820|XP_032576944.1|DSEC
OG0009087	LOC117575359|XP_034115415.1|DALB	LOC6618724|XP_032577316.1|DSEC
OG0009088	LOC117574620|XP_034114398.1|DALB	LOC6612872|XP_032578043.1|DSEC
OG0009089	LOC117574982|XP_034114943.1|DALB	LOC6620105|XP_002044317.2|DSEC
OG0009090	LOC117574346|XP_034114059.1|DALB	LOC6612762|XP_002037265.1|DSEC
OG0009091	LOC117573377|XP_034112406.1|DALB	LOC6613794|XP_002038263.2|DSEC
OG0009092	LOC117575965|XP_034116335.1|DALB	LOC6614344|XP_002038783.1|DSEC
OG0009094	LOC117575825|XP_034116120.1|DALB, LOC117573560|XP_034112738.1|DALB	LOC6612713|XP_032579269.1|DSEC
OG0009095	LOC117573531|XP_034112670.1|DALB	LOC6612711|XP_032579271.1|DSEC
OG0009096	LOC117574898|XP_034114826.1|DALB, LOC117574923|XP_034114863.1|DALB	LOC6617082|XP_032578225.1|DSEC
OG0009097	LOC117574892|XP_034114821.1|DALB	LOC6617083|XP_032578224.1|DSEC
OG0009098	LOC117575788|XP_034116053.1|DALB	LOC6617094|XP_032576386.1|DSEC
OG0009099	LOC117576592|XP_034117370.1|DALB	LOC6612791|XP_002037292.2|DSEC
OG0009100	LOC117564565|XP_034099289.1|DALB	LOC6611368|XP_002035913.1|DSEC
OG0009101	LOC117564816|XP_034099629.1|DALB	LOC6617367|XP_002041692.1|DSEC
OG0009102	LOC117564750|XP_034099531.1|DALB	LOC6613295|XP_032574923.1|DSEC
OG0009103	LOC117573911|XP_034113310.1|DALB, LOC117564811|XP_034099624.1|DALB	LOC6613274|XP_032578207.1|DSEC
OG0009104	LOC117565301|XP_034100229.1|DALB	LOC6613273|XP_002037750.1|DSEC
OG0009105	LOC117565961|XP_034101247.1|DALB	LOC6617790|XP_002042102.1|DSEC
OG0009106	LOC117565314|XP_034100241.1|DALB	LOC6617434|XP_002041757.2|DSEC
OG0009107	LOC117564350|XP_034098957.1|DALB	LOC6611524|XP_002036065.1|DSEC
OG0009108	LOC117576226|XP_034116730.1|DALB	LOC6606222|XP_002031030.1|DSEC
OG0009109	LOC117565494|XP_034100492.1|DALB	LOC6617727|XP_002042039.1|DSEC
OG0009110	LOC117565906|XP_034101153.1|DALB, LOC117563454|XP_034097693.1|DALB, LOC117565907|XP_034101154.1|DALB	LOC6617240|XP_002041567.1|DSEC
OG0009111	LOC117571294|XP_034109256.1|DALB	LOC6610783|XP_032575070.1|DSEC
OG0009112	LOC117566114|XP_034101476.1|DALB	LOC6617261|XP_002041588.1|DSEC
OG0009113	LOC117564507|XP_034099215.1|DALB	LOC6612037|XP_002036554.1|DSEC
OG0009114	LOC117564120|XP_034098668.1|DALB	LOC6617226|XP_002041553.1|DSEC
OG0009115	LOC117563473|XP_034097720.1|DALB	LOC6613573|XP_032578994.1|DSEC
OG0009116	LOC117564895|XP_034099734.1|DALB	LOC6613158|XP_002037639.2|DSEC
OG0009117	LOC117565441|XP_034100423.1|DALB	LOC6613516|XP_032580577.1|DSEC
OG0009118	LOC117568146|XP_034104448.1|DALB, LOC117577554|XP_034118277.1|DALB	LOC6615847|XP_002040217.1|DSEC
OG0009119	LOC117564417|XP_034099039.1|DALB	LOC6611236|XP_002035792.1|DSEC
OG0009120	LOC117572305|XP_034110915.1|DALB	LOC6605056|XP_032573858.1|DSEC
OG0009121	LOC117566573|XP_034102006.1|DALB	LOC6609869|XP_002034520.1|DSEC
OG0009122	LOC117568235|XP_034104601.1|DALB	LOC6615724|XP_002040095.1|DSEC
OG0009123	LOC117569680|XP_034106820.1|DALB	LOC6610114|XP_002034723.1|DSEC
OG0009124	LOC117569267|XP_034106259.1|DALB, LOC117566707|XP_034102143.1|DALB, LOC117569266|XP_034106258.1|DALB	LOC6611270|XP_002035825.1|DSEC
OG0009125	LOC117569444|XP_034106498.1|DALB	LOC6607934|XP_002032684.1|DSEC
OG0009126	LOC117568455|XP_034105022.1|DALB	LOC6609724|XP_002034381.1|DSEC
OG0009127	LOC117571476|XP_034109528.1|DALB	LOC6618839|XP_002043088.1|DSEC
OG0009128	LOC117568933|XP_034105750.1|DALB	LOC6607978|XP_002032726.1|DSEC
OG0009129	LOC117569556|XP_034106664.1|DALB	LOC6608199|XP_002032944.1|DSEC
OG0009130	LOC117566652|XP_034102086.1|DALB, LOC117572185|XP_034110730.1|DALB	LOC6608078|XP_032571623.1|DSEC
OG0009131	LOC117572186|XP_034110732.1|DALB	LOC6608074|XP_002032822.1|DSEC
OG0009132	LOC117569850|XP_034107073.1|DALB	LOC6618900|XP_002043148.1|DSEC
OG0009133	LOC117566646|XP_034102079.1|DALB	LOC6608984|XP_002033698.1|DSEC
OG0009134	LOC117572480|XP_034111221.1|DALB	LOC6609323|XP_002034012.1|DSEC
OG0009135	LOC117570682|XP_034108372.1|DALB	LOC6608283|XP_032571567.1|DSEC
OG0009136	LOC117571526|XP_034109595.1|DALB	LOC6608731|XP_002033454.1|DSEC
OG0009137	LOC117571073|XP_034108934.1|DALB	LOC6608828|XP_002033542.1|DSEC
OG0009138	LOC117569019|XP_034105898.1|DALB	LOC6608826|XP_002033540.1|DSEC
OG0009139	LOC117571473|XP_034109522.1|DALB	LOC6618844|XP_002043093.1|DSEC
OG0009140	LOC117569186|XP_034106146.1|DALB	LOC6608621|XP_002033355.1|DSEC
OG0009141	LOC117570973|XP_034108807.1|DALB	LOC6607939|XP_002032689.1|DSEC
OG0009142	LOC117571059|XP_034108919.1|DALB	LOC6621289|XP_002045466.1|DSEC
OG0009143	LOC117569512|XP_034106590.1|DALB, LOC117570415|XP_034107932.1|DALB	LOC6615563|XP_002039937.2|DSEC
OG0009144	LOC117571956|XP_034110345.1|DALB	LOC116800182|XP_032570051.1|DSEC
OG0009145	LOC117568716|XP_034105423.1|DALB	LOC6615470|XP_002039850.1|DSEC
OG0009146	LOC117566357|XP_034101736.1|DALB	LOC6609051|XP_032571354.1|DSEC
OG0009147	LOC117569222|XP_034106190.1|DALB	LOC116800696|XP_032572992.1|DSEC
OG0009148	LOC117572774|XP_034111760.1|DALB	LOC6608203|XP_002032948.1|DSEC
OG0009149	LOC117566783|XP_034102217.1|DALB	LOC6609961|XP_002034606.1|DSEC
OG0009150	LOC117566748|XP_034102183.1|DALB	LOC6609015|XP_002033720.2|DSEC
OG0009151	LOC117571030|XP_034108883.1|DALB, LOC117571031|XP_034108885.1|DALB, LOC117571253|XP_034109199.1|DALB	LOC6608645|XP_002033379.1|DSEC
OG0009152	LOC117570146|XP_034107502.1|DALB	LOC6608377|XP_002033113.1|DSEC
OG0009153	LOC117572735|XP_034111702.1|DALB	LOC6612997|XP_002037488.1|DSEC
OG0009154	LOC117573328|XP_034112327.1|DALB	LOC6618719|XP_002042978.2|DSEC
OG0009155	LOC117568806|XP_034105558.1|DALB	LOC6608248|XP_002032992.2|DSEC
OG0009156	LOC117563805|XP_034098229.1|DALB	LOC6611797|XP_002036319.1|DSEC
OG0009157	LOC117571516|XP_034109580.1|DALB	LOC6614675|XP_002039102.1|DSEC
OG0009158	LOC117571265|XP_034109217.1|DALB	LOC6610133|XP_032575238.1|DSEC
OG0009159	LOC117567023|XP_034102616.1|DALB	LOC6620487|XP_002044694.1|DSEC
OG0009160	LOC117572523|XP_034111277.1|DALB	LOC6617363|XP_032583437.1|DSEC
OG0009161	LOC117578007|XP_034118996.1|DALB	LOC6615897|XP_002040267.2|DSEC
OG0009162	LOC117568651|XP_034105339.1|DALB	LOC6606071|XP_002030880.1|DSEC
OG0009163	LOC117571864|XP_034110150.1|DALB	LOC6605115|XP_032575213.1|DSEC
OG0009164	LOC117570232|XP_034107625.1|DALB	LOC6610407|XP_032576044.1|DSEC
OG0009165	LOC117571627|XP_034109741.1|DALB	LOC116801219|XP_032575300.1|DSEC
OG0009166	LOC117568112|XP_034104404.1|DALB	LOC6605397|XP_002030230.1|DSEC
OG0009167	LOC117568056|XP_034104300.1|DALB	LOC6616435|XP_032574536.1|DSEC
OG0009168	LOC117568058|XP_034104301.1|DALB	LOC6616436|XP_032574538.1|DSEC
OG0009169	LOC117571499|XP_034109558.1|DALB	LOC6605041|XP_032576019.1|DSEC
OG0009170	LOC117567391|XP_034103230.1|DALB	LOC6605896|XP_002030709.1|DSEC
OG0009171	LOC117570057|XP_034107383.1|DALB	LOC6606048|XP_032575911.1|DSEC
OG0009172	LOC117566459|XP_034101880.1|DALB, LOC117568958|XP_034105808.1|DALB	LOC6605342|XP_002030177.2|DSEC
OG0009173	LOC117566549|XP_034101982.1|DALB	LOC116800976|XP_032573855.1|DSEC
OG0009174	LOC117563534|XP_034097838.1|DALB	LOC6616231|XP_002040596.1|DSEC
OG0009175	LOC117563888|XP_034098337.1|DALB	LOC6611726|XP_002036255.1|DSEC
OG0009176	LOC117567692|XP_034103707.1|DALB	LOC6605640|XP_002030458.1|DSEC
OG0009178	LOC117568660|XP_034105353.1|DALB	LOC6605825|XP_002030640.1|DSEC
OG0009179	LOC117569365|XP_034106387.1|DALB	LOC6616611|XP_002040968.1|DSEC
OG0009180	LOC117567789|XP_034103903.1|DALB	LOC6605655|XP_002030473.2|DSEC
OG0009181	LOC117570652|XP_034108314.1|DALB	LOC6616284|XP_032573211.1|DSEC
OG0009182	LOC117569940|XP_034107189.1|DALB	LOC6605748|XP_002030564.1|DSEC
OG0009183	LOC117567178|XP_034102891.1|DALB	LOC6605576|XP_002030398.1|DSEC
OG0009184	LOC117569808|XP_034107013.1|DALB	LOC6616573|XP_032575709.1|DSEC
OG0009185	LOC117569998|XP_034107276.1|DALB	LOC6616493|XP_032574639.1|DSEC
OG0009186	LOC117570778|XP_034108506.1|DALB	LOC6616344|XP_002040704.2|DSEC
OG0009187	LOC117575753|XP_034116003.1|DALB	LOC6616805|XP_002041142.1|DSEC
OG0009188	LOC117567010|XP_034102587.1|DALB	LOC6609689|XP_002034347.1|DSEC
OG0009189	LOC117572320|XP_034110945.1|DALB	LOC6605957|XP_002030769.1|DSEC
OG0009190	LOC117568676|XP_034105371.1|DALB	LOC6610469|XP_002035050.1|DSEC
OG0009191	LOC117568268|XP_034104649.1|DALB	LOC6608493|XP_002033227.1|DSEC
OG0009192	LOC117566635|XP_034102067.1|DALB	LOC6617461|XP_002041778.1|DSEC
OG0009193	LOC117563471|XP_034097718.1|DALB	LOC116803640|XP_032583746.1|DSEC
OG0009194	LOC117564241|XP_034098824.1|DALB, LOC117564237|XP_034098821.1|DALB	LOC6608031|XP_002032779.2|DSEC
OG0009195	LOC117567749|XP_034103828.1|DALB	LOC6605157|XP_002029996.1|DSEC
