Orthogroup	DALB.longest_only	DBUS.longest_only
OG0008249	LOC117563758|XP_034098152.1|DALB	LOC108596119|XP_017837055.1|DBUS
OG0008249	LOC117576654|XP_034117485.1|DALB	LOC108602277|XP_017845823.1|DBUS
OG0008250	LOC117567129|XP_034102830.1|DALB	LOC108596087|XP_017836993.1|DBUS
OG0008251	LOC117572698|XP_034111643.1|DALB	LOC108595455|XP_017836183.1|DBUS
OG0008252	LOC117567160|XP_034102864.1|DALB	LOC108595152|XP_017835806.1|DBUS
OG0008253	LOC117569603|XP_034106728.1|DALB	LOC108596362|XP_017837513.1|DBUS
OG0008254	LOC117570716|XP_034108417.1|DALB	LOC108598740|XP_017840964.1|DBUS
OG0008255	LOC117566443|XP_034101865.1|DALB	LOC108599221|XP_017841505.1|DBUS
OG0008255	LOC117572445|XP_034111166.1|DALB	LOC108599813|XP_017842401.2|DBUS
OG0008256	LOC117571058|XP_034108918.1|DALB	LOC108596134|XP_017837090.1|DBUS
OG0008257	LOC117576326|XP_034116888.1|DALB	LOC108604939|XP_017849998.1|DBUS
OG0008258	LOC117565288|XP_034100207.1|DALB	LOC108601784|XP_017845204.2|DBUS
OG0008259	LOC117565520|XP_034100547.1|DALB	LOC108594478|XP_017835154.2|DBUS
OG0008259	LOC117565519|XP_034100546.1|DALB	LOC108608500|XP_017855386.2|DBUS
OG0008260	LOC117571037|XP_034108890.1|DALB	LOC108595645|XP_017836407.1|DBUS, LOC108602372|XP_017845964.1|DBUS
OG0008262	LOC117570195|XP_034107573.1|DALB, LOC117570194|XP_034107572.1|DALB	LOC108594733|XP_017835359.1|DBUS, LOC108595115|XP_033149243.1|DBUS
OG0008262	LOC117566656|XP_034102091.1|DALB	LOC108594668|XP_017835298.1|DBUS, LOC108594669|XP_017835299.1|DBUS, LOC108594667|XP_017835296.2|DBUS, LOC108594666|XP_033149149.1|DBUS
OG0008263	LOC117568920|XP_034105721.1|DALB	LOC108595672|XP_017836440.1|DBUS
OG0008264	LOC117569844|XP_034107063.1|DALB	LOC108595117|XP_017835768.1|DBUS
OG0008266	LOC117573601|XP_034112787.1|DALB	LOC108603269|XP_017847416.1|DBUS
OG0008267	LOC117573283|XP_034112274.1|DALB	LOC108603762|XP_017848331.1|DBUS
OG0008268	LOC117566234|XP_034101673.1|DALB	LOC108608300|XP_017855116.1|DBUS
OG0008269	LOC117563754|XP_034098127.1|DALB	LOC108594277|XP_017834900.1|DBUS
OG0008270	LOC117578144|XP_034119253.1|DALB	LOC108605457|XP_017850632.1|DBUS
OG0008271	LOC117570751|XP_034108464.1|DALB	LOC108599545|XP_017841918.1|DBUS
OG0008272	LOC117577940|XP_034118842.1|DALB	LOC108606510|XP_017852169.1|DBUS
OG0008273	LOC117573617|XP_034112807.1|DALB	LOC108603821|XP_017848439.1|DBUS
OG0008274	LOC117577913|XP_034118802.1|DALB	LOC108605341|XP_017850500.1|DBUS
OG0008275	LOC117569073|XP_034105982.1|DALB	LOC108605864|XP_033150238.1|DBUS
OG0008276	LOC117578311|XP_034119650.1|DALB	LOC108606731|XP_017852611.1|DBUS
OG0008277	LOC117564131|XP_034098720.1|DALB	LOC108607263|XP_017853440.1|DBUS
OG0008279	LOC117574000|XP_034113450.1|DALB	LOC108606477|XP_017852093.1|DBUS
OG0008280	LOC117570258|XP_034107664.1|DALB	LOC108605785|XP_017851077.1|DBUS
OG0008281	LOC117573922|XP_034113330.1|DALB	LOC108605603|XP_017850869.1|DBUS
OG0008282	LOC117577848|XP_034118680.1|DALB	LOC108605177|XP_017850254.1|DBUS
OG0008283	LOC117571650|XP_034109778.1|DALB	LOC108606371|XP_017851910.1|DBUS
OG0008284	LOC117573129|XP_034111944.1|DALB	LOC108607427|XP_017853726.1|DBUS
OG0008285	LOC117577744|XP_034118546.1|DALB	LOC108606007|XP_017851319.1|DBUS
OG0008286	LOC117577710|XP_034118505.1|DALB	LOC108606993|XP_017853057.1|DBUS
OG0008287	LOC117577838|XP_034118669.1|DALB	LOC108605449|XP_017850620.1|DBUS
OG0008288	LOC117573638|XP_034112837.1|DALB	LOC108602294|XP_017845863.1|DBUS
OG0008290	LOC117577785|XP_034118601.1|DALB	LOC108605847|XP_017851144.1|DBUS
OG0008291	LOC117563933|XP_034098399.1|DALB	LOC108606778|XP_017852688.1|DBUS
OG0008294	LOC117574915|XP_034114853.1|DALB	LOC108603888|XP_017848549.1|DBUS
OG0008295	LOC117564014|XP_034098507.1|DALB	LOC108606629|XP_017852405.1|DBUS
OG0008296	LOC117577894|XP_034118767.1|DALB	LOC108606421|XP_017852010.1|DBUS
OG0008297	LOC117577841|XP_034118675.1|DALB	LOC108605462|XP_017850637.1|DBUS
OG0008298	LOC117573204|XP_034112093.1|DALB	LOC108605532|XP_017850773.1|DBUS
OG0008300	LOC117578029|XP_034119033.1|DALB	LOC108607024|XP_017853097.1|DBUS
OG0008301	LOC117574342|XP_034114053.1|DALB	LOC108604598|XP_017849623.1|DBUS
OG0008302	LOC117576300|XP_034116848.1|DALB	LOC108606534|XP_017852202.1|DBUS
OG0008303	LOC117574175|XP_034113759.1|DALB	LOC108607058|XP_017853160.1|DBUS
OG0008304	LOC117577787|XP_034118603.1|DALB, LOC117571301|XP_034109266.1|DALB	LOC108607154|XP_017853290.1|DBUS
OG0008305	LOC117578081|XP_034119167.1|DALB	LOC117134895|XP_033150167.1|DBUS
OG0008307	LOC117573651|XP_034112865.1|DALB	LOC108601767|XP_017845179.1|DBUS
OG0008310	LOC117572222|XP_034110790.1|DALB	LOC108600225|XP_017843137.1|DBUS
OG0008312	LOC117576320|XP_034116872.1|DALB	LOC108603483|XP_033150108.1|DBUS
OG0008313	LOC117572125|XP_034110647.1|DALB	LOC108606676|XP_017852512.1|DBUS
OG0008314	LOC117569831|XP_034107047.1|DALB	LOC108596105|XP_017837014.1|DBUS
OG0008315	LOC117569090|XP_034105998.1|DALB	LOC108598548|XP_017840677.1|DBUS
OG0008317	LOC117574308|XP_034114007.1|DALB	LOC108602132|XP_017845648.1|DBUS
OG0008318	LOC117576131|XP_034116587.1|DALB	LOC108605190|XP_017850270.1|DBUS
OG0008319	LOC117567007|XP_034102583.1|DALB	LOC108596232|XP_017837259.1|DBUS
OG0008320	LOC117577915|XP_034118804.1|DALB	LOC108606611|XP_017852369.1|DBUS
OG0008321	LOC117573795|XP_034113094.1|DALB	LOC108604473|XP_017849449.1|DBUS
OG0008322	LOC117565248|XP_034100151.1|DALB	LOC117134986|XP_033150573.1|DBUS
OG0008323	LOC117575011|XP_034114978.1|DALB	LOC108603972|XP_017848672.1|DBUS
OG0008324	LOC117578293|XP_034119628.1|DALB	LOC108605523|XP_017850763.1|DBUS
OG0008325	LOC117577988|XP_034118975.1|DALB	LOC108606514|XP_017852171.1|DBUS
OG0008326	LOC117575226|XP_034115245.1|DALB	LOC108604376|XP_017849319.1|DBUS
OG0008327	LOC117571402|XP_034109425.1|DALB	LOC108596045|XP_017836916.1|DBUS
OG0008328	LOC117569865|XP_034107094.1|DALB	LOC108606168|XP_017851508.2|DBUS
OG0008330	LOC117571354|XP_034109354.1|DALB	LOC108595595|XP_017836347.1|DBUS
OG0008331	LOC117569314|XP_034106317.1|DALB	LOC108598719|XP_017840938.1|DBUS
OG0008332	LOC117571123|XP_034109015.1|DALB	LOC108600923|XP_017844244.1|DBUS
OG0008333	LOC117569418|XP_034106456.1|DALB	LOC108600813|XP_017844087.1|DBUS
OG0008334	LOC117571153|XP_034109051.1|DALB	LOC108600489|XP_017843607.2|DBUS
OG0008335	LOC117570960|XP_034108794.1|DALB	LOC108599537|XP_017841911.1|DBUS
OG0008336	LOC117570098|XP_034107441.1|DALB	LOC108598325|XP_017840431.1|DBUS
OG0008337	LOC117571853|XP_034110138.1|DALB	LOC108597337|XP_017839330.1|DBUS
OG0008338	LOC117569476|XP_034106534.1|DALB	LOC108600388|XP_017843423.1|DBUS
OG0008339	LOC117577617|XP_034118361.1|DALB	LOC108605504|XP_017850742.1|DBUS
OG0008340	LOC117566940|XP_034102462.1|DALB	LOC108596235|XP_017837263.1|DBUS
OG0008341	LOC117566374|XP_034101762.1|DALB	LOC108598420|XP_017840536.1|DBUS
OG0008343	LOC117575792|XP_034116059.1|DALB	LOC108603142|XP_017847168.1|DBUS
OG0008344	LOC117566384|XP_034101779.1|DALB	LOC108600347|XP_033149277.1|DBUS
OG0008345	LOC117572268|XP_034110862.1|DALB	LOC108599874|XP_017842517.1|DBUS
OG0008346	LOC117571621|XP_034109737.1|DALB	LOC108607281|XP_017853466.1|DBUS
OG0008348	LOC117567207|XP_034102928.1|DALB	LOC108599592|XP_017842027.1|DBUS
OG0008349	LOC117571288|XP_034109247.1|DALB	LOC108599023|XP_017841293.1|DBUS
OG0008350	LOC117573510|XP_034112633.1|DALB	LOC108607239|XP_017853405.1|DBUS
OG0008351	LOC117568251|XP_034104622.1|DALB	LOC108600719|XP_017843946.1|DBUS
OG0008352	LOC117567937|XP_034104118.1|DALB	LOC108601058|XP_017844439.1|DBUS
OG0008353	LOC117570776|XP_034108504.1|DALB	LOC108599104|XP_017840851.1|DBUS
OG0008354	LOC117564864|XP_034099735.1|DALB	LOC108606472|XP_017852089.1|DBUS
OG0008355	LOC117572782|XP_034111770.1|DALB	LOC108597485|XP_017839551.1|DBUS
OG0008356	LOC117577982|XP_034118969.1|DALB	LOC108607057|XP_017853158.1|DBUS
OG0008357	LOC117576782|XP_034117725.1|DALB	LOC108604108|XP_017848879.1|DBUS
OG0008358	LOC117565306|XP_034100235.1|DALB	LOC108600446|XP_017843565.1|DBUS
OG0008359	LOC117570430|XP_034107976.1|DALB	LOC108597373|XP_017839390.1|DBUS
OG0008360	LOC117568624|XP_034105304.1|DALB	LOC108597591|XP_017839701.1|DBUS
OG0008361	LOC117564264|XP_034098858.1|DALB	LOC108607971|XP_017854598.1|DBUS
OG0008362	LOC117564444|XP_034099079.1|DALB	LOC108607115|XP_017853237.1|DBUS
OG0008363	LOC117567457|XP_034103362.1|DALB	LOC108597490|XP_017839555.1|DBUS
OG0008364	LOC117569486|XP_034106557.1|DALB	LOC108598639|XP_017842123.2|DBUS
OG0008365	LOC117567574|XP_034103536.1|DALB	LOC108596966|XP_017838703.1|DBUS
OG0008366	LOC117575531|XP_034115671.1|DALB	LOC117134659|XP_033148933.1|DBUS
OG0008367	LOC117576383|XP_034116986.1|DALB	LOC108605701|XP_017850982.1|DBUS
OG0008368	LOC117566199|XP_034101607.1|DALB	LOC108608020|XP_017854687.1|DBUS
OG0008369	LOC117577790|XP_034118606.1|DALB	LOC108605515|XP_017850754.1|DBUS
OG0008370	LOC117573178|XP_034112039.1|DALB	LOC108602184|XP_017845713.1|DBUS
OG0008372	LOC117570355|XP_034107816.1|DALB	LOC108600626|XP_017843801.2|DBUS
OG0008373	LOC117563347|XP_034097520.1|DALB	LOC108608012|XP_017854671.2|DBUS
OG0008375	LOC117566235|XP_034101674.1|DALB	LOC108608301|XP_017855117.1|DBUS
OG0008376	LOC117563273|XP_034097392.1|DALB	LOC108594280|XP_017834904.1|DBUS
OG0008377	LOC117565554|XP_034100611.1|DALB	LOC108607923|XP_017854525.1|DBUS
OG0008378	LOC117565553|XP_034100609.1|DALB	LOC108607922|XP_017854524.2|DBUS
OG0008379	LOC117565257|XP_034100167.1|DALB	LOC108599050|XP_017841322.1|DBUS
OG0008383	LOC117564940|XP_034099785.1|DALB	LOC108605481|XP_017850666.1|DBUS
OG0008384	LOC117564222|XP_034098800.1|DALB	LOC108594252|XP_017834861.1|DBUS
OG0008385	LOC117565435|XP_034100413.1|DALB	LOC108600125|XP_017843000.1|DBUS
OG0008386	LOC117567240|XP_034102981.1|DALB	LOC108606711|XP_017852577.1|DBUS
OG0008387	LOC117573595|XP_034112781.1|DALB	LOC108603738|XP_033150121.1|DBUS
OG0008389	LOC117565774|XP_034100941.1|DALB	LOC108602065|XP_017845577.1|DBUS
OG0008390	LOC117563781|XP_034098178.1|DALB	LOC108594297|XP_017834929.1|DBUS
OG0008392	LOC117568581|XP_034105203.1|DALB	LOC108606630|XP_017852406.1|DBUS
OG0008393	LOC117569722|XP_034106879.1|DALB	LOC108601080|XP_033149296.1|DBUS
OG0008394	LOC117567620|XP_034103602.1|DALB	LOC108599763|XP_017842266.1|DBUS
OG0008395	LOC117569532|XP_034106629.1|DALB	LOC108606944|XP_017852988.1|DBUS
OG0008396	LOC117577674|XP_034118457.1|DALB	LOC108607043|XP_017853135.1|DBUS
OG0008397	LOC117576939|XP_034117991.1|DALB	LOC108605741|XP_017851028.2|DBUS
OG0008398	LOC117577902|XP_034118784.1|DALB	LOC108606070|XP_017851405.1|DBUS
OG0008399	LOC117573331|XP_034112372.1|DALB	LOC108606772|XP_017852675.1|DBUS
OG0008400	LOC117569934|XP_034107183.1|DALB	LOC108599391|XP_017841687.1|DBUS
OG0008401	LOC117564128|XP_034098679.1|DALB	LOC108607746|XP_017854263.1|DBUS
OG0008403	LOC117573814|XP_034113126.1|DALB	LOC108606090|XP_017851424.1|DBUS
OG0008404	LOC117574059|XP_034113566.1|DALB	LOC108604707|XP_017849759.1|DBUS
OG0008405	LOC117574550|XP_034114316.1|DALB	LOC108607216|XP_017853373.1|DBUS
OG0008406	LOC117569083|XP_034105993.1|DALB	LOC108605229|XP_017850328.1|DBUS
OG0008408	LOC117578088|XP_034119140.1|DALB	LOC108607040|XP_017853128.1|DBUS
OG0008409	LOC117566519|XP_034101951.1|DALB	LOC108600516|XP_033149399.1|DBUS
OG0008411	LOC117575754|XP_034116004.1|DALB	LOC108604606|XP_017849634.2|DBUS
OG0008412	LOC117571103|XP_034108979.1|DALB	LOC108605179|XP_017850255.1|DBUS
OG0008413	LOC117571791|XP_034110041.1|DALB	LOC108600512|XP_017843639.1|DBUS
OG0008414	LOC117578123|XP_034119201.1|DALB	LOC108606936|XP_017852975.1|DBUS
OG0008415	LOC117577786|XP_034118602.1|DALB	LOC108606431|XP_017852031.1|DBUS
OG0008416	LOC117573058|XP_034111827.1|DALB	LOC108606465|XP_017852078.1|DBUS
OG0008417	LOC117578319|XP_034119666.1|DALB	LOC108606759|XP_033150261.1|DBUS
OG0008418	LOC117564915|XP_034099763.1|DALB	LOC108604933|XP_033150277.1|DBUS
OG0008419	LOC117578287|XP_034119614.1|DALB	LOC108606650|XP_017852454.1|DBUS
OG0008420	LOC117577698|XP_034118489.1|DALB	LOC108605034|XP_017850091.1|DBUS
OG0008421	LOC117570887|XP_034108679.1|DALB	LOC108606859|XP_017852851.1|DBUS
OG0008422	LOC117568096|XP_034104372.1|DALB	LOC108606892|XP_017852908.1|DBUS
OG0008423	LOC117569845|XP_034107065.1|DALB	LOC108594738|XP_033150911.1|DBUS
OG0008424	LOC117571780|XP_034110032.1|DALB	LOC108607150|XP_017853284.1|DBUS
OG0008425	LOC117575967|XP_034116337.1|DALB	LOC108604368|XP_017849304.1|DBUS
OG0008426	LOC117567901|XP_034104065.1|DALB	LOC108594889|XP_017835515.2|DBUS
OG0008427	LOC117578271|XP_034119585.1|DALB	LOC108605145|XP_017850208.1|DBUS
OG0008428	LOC117577836|XP_034118668.1|DALB	LOC108605037|XP_017850094.1|DBUS
OG0008429	LOC117575584|XP_034115742.1|DALB	LOC108602108|XP_017845622.1|DBUS
OG0008430	LOC117578278|XP_034119596.1|DALB	LOC108605183|XP_017850264.1|DBUS
OG0008431	LOC117571485|XP_034109542.1|DALB	LOC117135035|XP_033150754.1|DBUS
OG0008432	LOC117573411|XP_034112505.1|DALB	LOC108603636|XP_017848085.1|DBUS
OG0008433	LOC117567731|XP_034103786.1|DALB	LOC108600629|XP_017843804.1|DBUS
OG0008434	LOC117574490|XP_034114219.1|DALB	LOC108602322|XP_017845896.1|DBUS
OG0008436	LOC117569178|XP_034106138.1|DALB	LOC108597160|XP_017839059.1|DBUS
OG0008438	LOC117575325|XP_034115371.1|DALB	LOC108603082|XP_017847060.1|DBUS
OG0008439	LOC117570421|XP_034107945.1|DALB	LOC108595685|XP_017836455.1|DBUS
OG0008441	LOC117569990|XP_034107261.1|DALB	LOC108599887|XP_017842556.1|DBUS
OG0008442	LOC117566491|XP_034101919.1|DALB	LOC108596406|XP_017837585.1|DBUS
OG0008444	LOC117569482|XP_034106543.1|DALB	LOC108600010|XP_017842802.2|DBUS
OG0008445	LOC117577561|XP_034118286.1|DALB	LOC108607010|XP_017853079.1|DBUS
OG0008446	LOC117577963|XP_034118903.1|DALB	LOC108606270|XP_017851735.1|DBUS
OG0008447	LOC117567154|XP_034102861.1|DALB	LOC108605690|XP_017850971.1|DBUS
OG0008448	LOC117566630|XP_034102065.1|DALB	LOC108606238|XP_033150419.1|DBUS
OG0008449	LOC117578205|XP_034119433.1|DALB	LOC108606436|XP_017852037.1|DBUS
OG0008450	LOC117573887|XP_034113268.1|DALB	LOC108607213|XP_017853370.1|DBUS
OG0008451	LOC117574256|XP_034113877.1|DALB	LOC108602511|XP_017846130.1|DBUS
OG0008452	LOC117565540|XP_034100575.1|DALB	LOC108599812|XP_017842397.2|DBUS
OG0008453	LOC117572528|XP_034111279.1|DALB	LOC108596357|XP_017837508.1|DBUS
OG0008454	LOC117569505|XP_034106582.1|DALB	LOC108606653|XP_017852458.1|DBUS
OG0008455	LOC117572114|XP_034110626.1|DALB	LOC108599740|XP_017842238.1|DBUS
OG0008456	LOC117576492|XP_034117158.1|DALB	LOC108602086|XP_017845598.1|DBUS
OG0008457	LOC117574230|XP_034113830.1|DALB	LOC108604193|XP_017849034.1|DBUS
OG0008459	LOC117573676|XP_034112900.1|DALB	LOC108606934|XP_017852973.1|DBUS
OG0008460	LOC117565695|XP_034100822.1|DALB	LOC108607662|XP_017854109.1|DBUS
OG0008461	LOC117565139|XP_034100002.1|DALB	LOC108607972|XP_017854615.1|DBUS
OG0008462	LOC117564736|XP_034099515.1|DALB	LOC108594305|XP_017834938.1|DBUS
OG0008463	LOC117564122|XP_034098671.1|DALB	LOC108594282|XP_017834908.1|DBUS
OG0008464	LOC117570449|XP_034107998.1|DALB	LOC108595616|XP_017836371.1|DBUS
OG0008465	LOC117567776|XP_034103866.1|DALB	LOC108597381|XP_017839402.1|DBUS
OG0008467	LOC117569959|XP_034107222.1|DALB	LOC108595105|XP_017835755.1|DBUS
OG0008468	LOC117564718|XP_034099492.1|DALB	LOC108597911|XP_033150645.1|DBUS
OG0008469	LOC117569182|XP_034106141.1|DALB	LOC108594654|XP_017835284.1|DBUS
OG0008470	LOC117567466|XP_034103376.1|DALB	LOC108597173|XP_017839077.1|DBUS
OG0008472	LOC117567947|XP_034104136.1|DALB	LOC108597408|XP_017839444.1|DBUS
OG0008473	LOC117577824|XP_034118649.1|DALB	LOC108607233|XP_017853399.1|DBUS
OG0008474	LOC117576336|XP_034116901.1|DALB	LOC108604595|XP_017849617.1|DBUS
OG0008476	LOC117576143|XP_034116601.1|DALB	LOC108601997|XP_017845485.1|DBUS
OG0008477	LOC117569048|XP_034105941.1|DALB	LOC108596758|XP_017838328.1|DBUS
OG0008478	LOC117573274|XP_034112246.1|DALB	LOC108602045|XP_017845542.1|DBUS
OG0008479	LOC117572684|XP_034111612.1|DALB	LOC108595328|XP_017836037.1|DBUS
OG0008480	LOC117567606|XP_034103584.1|DALB	LOC108599655|XP_017842119.2|DBUS
OG0008481	LOC117578086|XP_034119138.1|DALB	LOC108605350|XP_017850508.1|DBUS
OG0008482	LOC117568650|XP_034105336.1|DALB	LOC108601130|XP_017844541.1|DBUS
OG0008483	LOC117578379|XP_034119704.1|DALB	LOC108597351|XP_017839351.1|DBUS
OG0008484	LOC117575650|XP_034115828.1|DALB	LOC108603410|XP_017847688.1|DBUS
OG0008485	LOC117565260|XP_034100171.1|DALB	LOC108608487|XP_017855372.2|DBUS
OG0008486	LOC117573257|XP_034112226.1|DALB	LOC108607405|XP_033150544.1|DBUS
OG0008487	LOC117570309|XP_034107733.1|DALB, LOC117576787|XP_034117729.1|DALB	LOC108605998|XP_017851309.1|DBUS
OG0008488	LOC117576154|XP_034116618.1|DALB	LOC108602031|XP_017845523.1|DBUS
OG0008489	LOC117574727|XP_034114548.1|DALB	LOC108602415|XP_017846017.1|DBUS
OG0008489	LOC117575320|XP_034115368.1|DALB	LOC108602586|XP_017846212.1|DBUS
OG0008490	LOC117574758|XP_034114593.1|DALB	LOC108604239|XP_017849101.1|DBUS
OG0008491	LOC117575778|XP_034116036.1|DALB	LOC108601686|XP_017845085.1|DBUS
OG0008493	LOC117564418|XP_034099040.1|DALB	LOC108597925|XP_017840034.1|DBUS
OG0008494	LOC117568155|XP_034104464.1|DALB	LOC108595284|XP_017835985.1|DBUS
OG0008495	LOC117572772|XP_034111750.1|DALB	LOC108596979|XP_017838722.1|DBUS
OG0008496	LOC117567775|XP_034103865.1|DALB	LOC108597380|XP_017839401.1|DBUS
OG0008497	LOC117568950|XP_034105780.1|DALB	LOC108595891|XP_017836670.1|DBUS
OG0008498	LOC117570769|XP_034108496.1|DALB	LOC108595344|XP_017836054.1|DBUS
OG0008499	LOC117568682|XP_034105381.1|DALB	LOC108595696|XP_017836468.1|DBUS, LOC108595827|XP_017836607.1|DBUS
OG0008500	LOC117568805|XP_034105557.1|DALB	LOC108595686|XP_017836456.1|DBUS
OG0008501	LOC117568787|XP_034105517.1|DALB	LOC108601027|XP_017844395.1|DBUS
OG0008502	LOC117572132|XP_034110660.1|DALB	LOC108606167|XP_017851507.1|DBUS
OG0008503	LOC117569124|XP_034106039.1|DALB	LOC108605237|XP_017850339.1|DBUS
OG0008504	LOC117568113|XP_034104405.1|DALB	LOC108599810|XP_017842390.1|DBUS
OG0008505	LOC117572285|XP_034110884.1|DALB	LOC108600329|XP_017843331.1|DBUS
OG0008506	LOC117570972|XP_034108806.1|DALB	LOC108597901|XP_017840009.2|DBUS
OG0008507	LOC117571011|XP_034108860.1|DALB	LOC108599032|XP_033149767.1|DBUS
OG0008508	LOC117565852|XP_034101064.1|DALB	LOC108605404|XP_033150229.1|DBUS
OG0008510	LOC117578264|XP_034119577.1|DALB	LOC108605899|XP_033150315.1|DBUS
OG0008511	LOC117565455|XP_034100446.1|DALB	LOC108599878|XP_017842529.2|DBUS
OG0008512	LOC117566211|XP_034101640.1|DALB	LOC108605349|XP_017850542.1|DBUS, LOC108607703|XP_017854186.1|DBUS
OG0008513	LOC117565406|XP_034100380.1|DALB	LOC108606221|XP_017851611.1|DBUS
OG0008514	LOC117563875|XP_034098324.1|DALB, LOC117564197|XP_034098764.1|DALB, LOC117564196|XP_034098761.1|DALB	LOC108607730|XP_017854243.1|DBUS
OG0008515	LOC117564693|XP_034099458.1|DALB	LOC108596647|XP_017838116.1|DBUS
OG0008516	LOC117571714|XP_034109904.1|DALB	LOC108600964|XP_017844308.1|DBUS
OG0008517	LOC117572279|XP_034110877.1|DALB	LOC108598948|XP_017841206.1|DBUS
OG0008518	LOC117568392|XP_034104895.1|DALB	LOC108599760|XP_017842264.1|DBUS
OG0008519	LOC117569077|XP_034105983.1|DALB	LOC108595608|XP_017836363.1|DBUS
OG0008520	LOC117575933|XP_034116283.1|DALB, LOC117575934|XP_034116285.1|DALB, LOC117575943|XP_034116294.1|DALB, LOC117575932|XP_034116282.1|DALB, LOC117575938|XP_034116290.1|DALB, LOC117575935|XP_034116286.1|DALB	LOC108603003|XP_017846887.1|DBUS, LOC117134859|XP_033149997.1|DBUS
OG0008521	LOC117574365|XP_034114090.1|DALB	LOC108601300|XP_017844689.1|DBUS
OG0008521	LOC117573931|XP_034113347.1|DALB	LOC108602551|XP_017846175.1|DBUS
OG0008527	LOC117575574|XP_034115734.1|DALB	LOC108607273|XP_017853455.1|DBUS
OG0008528	LOC117569648|XP_034106784.1|DALB	LOC108599787|XP_017842335.1|DBUS
OG0008529	LOC117569409|XP_034106440.1|DALB	LOC108606963|XP_017853011.1|DBUS
OG0008530	LOC117573380|XP_034112436.1|DALB	LOC108606301|XP_017851777.2|DBUS
OG0008531	LOC117575066|XP_034115049.1|DALB	LOC108606327|XP_017851836.1|DBUS
OG0008532	LOC117577557|XP_034118283.1|DALB	LOC108607091|XP_017853205.1|DBUS
OG0008535	LOC117573381|XP_034112462.1|DALB	LOC108605748|XP_017851036.1|DBUS
OG0008536	LOC117574143|XP_034113713.1|DALB	LOC108605197|XP_017850281.1|DBUS
OG0008537	LOC117573680|XP_034112915.1|DALB	LOC108603722|XP_017848250.1|DBUS
OG0008538	LOC117578208|XP_034119436.1|DALB	LOC108605142|XP_017850205.1|DBUS
OG0008539	LOC117565245|XP_034100152.1|DALB	LOC108605123|XP_017850175.1|DBUS
OG0008540	LOC117574299|XP_034113995.1|DALB	LOC108601852|XP_017845291.1|DBUS
OG0008541	LOC117572652|XP_034111523.1|DALB	LOC108597706|XP_017839880.1|DBUS
OG0008542	LOC117567721|XP_034103774.1|DALB	LOC108597924|XP_017840030.2|DBUS
OG0008544	LOC117572339|XP_034110977.1|DALB	LOC108596268|XP_017837324.1|DBUS
OG0008546	LOC117570344|XP_034107789.1|DALB	LOC108598722|XP_017840941.1|DBUS
OG0008547	LOC117568390|XP_034104896.1|DALB	LOC108605309|XP_017850468.1|DBUS
OG0008548	LOC117576684|XP_034117571.1|DALB	LOC108608308|XP_033149112.1|DBUS
OG0008549	LOC117576691|XP_034117578.1|DALB	LOC108603504|XP_017847866.1|DBUS
OG0008550	LOC117568265|XP_034104644.1|DALB	LOC108598157|XP_017840263.1|DBUS
OG0008550	LOC117566451|XP_034101873.1|DALB	LOC108599164|XP_017841440.1|DBUS
OG0008552	LOC117567671|XP_034103682.1|DALB	LOC108599079|XP_017841355.2|DBUS
OG0008553	LOC117570292|XP_034107704.1|DALB	LOC108595484|XP_017836224.1|DBUS
OG0008554	LOC117563728|XP_034098094.1|DALB	LOC108607259|XP_017853434.1|DBUS
OG0008555	LOC117577088|XP_034118079.1|DALB	LOC108606292|XP_017851766.1|DBUS
OG0008556	LOC117568415|XP_034104949.1|DALB	LOC108595027|XP_017835651.1|DBUS
OG0008557	LOC117576770|XP_034117712.1|DALB	LOC108601864|XP_017845310.1|DBUS
OG0008558	LOC117563540|XP_034097810.1|DALB	LOC108607106|XP_033150210.1|DBUS
OG0008560	LOC117565732|XP_034100871.1|DALB	LOC108607786|XP_017854314.1|DBUS
OG0008561	LOC117564037|XP_034098532.1|DALB	LOC108594456|XP_017835121.1|DBUS
OG0008562	LOC117563398|XP_034097623.1|DALB	LOC108607453|XP_017852976.1|DBUS
OG0008563	LOC117573296|XP_034112292.1|DALB	LOC108604179|XP_017849007.1|DBUS
OG0008564	LOC117563490|XP_034097743.1|DALB	LOC108607799|XP_033149011.1|DBUS
OG0008565	LOC117577948|XP_034118874.1|DALB	LOC117134956|XP_033150487.1|DBUS
OG0008566	LOC117566099|XP_034101459.1|DALB	LOC108607779|XP_033150056.1|DBUS
OG0008569	LOC117571852|XP_034110140.1|DALB	LOC108606506|XP_017852162.1|DBUS
OG0008571	LOC117567670|XP_034103681.1|DALB	LOC108600874|XP_017844176.2|DBUS
OG0008572	LOC117573473|XP_034112592.1|DALB	LOC108602098|XP_017845610.1|DBUS
OG0008573	LOC117573588|XP_034112775.1|DALB	LOC108605430|XP_017850595.1|DBUS
OG0008574	LOC117566806|XP_034102245.1|DALB	LOC108597979|XP_017840085.1|DBUS
OG0008575	LOC117574056|XP_034113558.1|DALB	LOC108603954|XP_017848636.1|DBUS
OG0008576	LOC117574991|XP_034114955.1|DALB	LOC108606762|XP_017852662.1|DBUS
OG0008577	LOC117568823|XP_034105590.1|DALB	LOC108601109|XP_017844515.1|DBUS
OG0008578	LOC117575312|XP_034115357.1|DALB	LOC108601907|XP_017845373.1|DBUS
OG0008582	LOC117573750|XP_034113025.1|DALB	LOC108607073|XP_017853181.1|DBUS
