Orthogroup	DSAN.longest_only	DANA.longest_only
OG0008621	LOC120451370|XP_039490954.1|DSAN	LOC6499939|XP_001953594.1|DANA
OG0008622	LOC120445600|XP_039482033.1|DSAN	LOC6494289|XP_001960602.1|DANA
OG0008623	LOC120446682|XP_039483695.1|DSAN	LOC6494034|XP_001961108.1|DANA
OG0008624	LOC120446728|XP_039483775.1|DSAN	LOC6494892|XP_032307252.1|DANA
OG0008625	LOC120446357|XP_039483226.1|DSAN	LOC6496138|XP_001960320.1|DANA
OG0008626	LOC120449678|XP_039488222.1|DSAN	LOC6496802|XP_032311527.1|DANA
OG0008627	LOC120449677|XP_039488214.1|DSAN	LOC6493016|XP_014764181.1|DANA
OG0008629	LOC120444783|XP_039480656.1|DSAN	LOC6504197|XP_001965165.2|DANA
OG0008630	LOC120454851|XP_039496299.1|DSAN	LOC6506041|XP_032308087.1|DANA
OG0008631	LOC120453681|XP_039494430.1|DSAN	LOC6500831|XP_001954000.1|DANA
OG0008632	LOC120454346|XP_039495492.1|DSAN	LOC6500279|XP_001952883.1|DANA
OG0008633	LOC120446684|XP_039483697.1|DSAN	LOC6495483|XP_014763327.1|DANA
OG0008634	LOC120446010|XP_039482695.1|DSAN	LOC26515529|XP_014759551.1|DANA
OG0008635	LOC120443907|XP_039479272.1|DSAN	LOC6494075|XP_001961028.1|DANA
OG0008636	LOC120453088|XP_039493549.1|DSAN	LOC6500021|XP_001953383.2|DANA
OG0008637	LOC120449957|XP_039488592.1|DSAN	LOC6493227|XP_001957305.2|DANA
OG0008638	LOC120453096|XP_039493564.1|DSAN	LOC6500883|XP_001954101.1|DANA
OG0008639	LOC120454291|XP_039495414.1|DSAN	LOC6501492|XP_032310806.1|DANA
OG0008640	LOC120451826|XP_039491734.1|DSAN	LOC6505867|XP_032305725.1|DANA
OG0008641	LOC120453213|XP_039493738.1|DSAN	LOC6499001|XP_032311745.1|DANA
OG0008642	LOC120453468|XP_039494130.1|DSAN	LOC6499915|XP_001953643.2|DANA
OG0008643	LOC120454347|XP_039495493.1|DSAN	LOC6500283|XP_001952882.1|DANA
OG0008644	LOC120452936|XP_039493351.1|DSAN	LOC6505957|XP_001964682.1|DANA
OG0008645	LOC120446409|XP_039483286.1|DSAN	LOC6496826|XP_001963323.1|DANA
OG0008646	LOC120446781|XP_039483861.1|DSAN	LOC6497615|XP_001961709.1|DANA
OG0008647	LOC120458344|XP_039501895.1|DSAN	LOC6497475|XP_001961999.1|DANA
OG0008648	LOC120446408|XP_039483285.1|DSAN	LOC6498683|XP_001963322.2|DANA
OG0008649	LOC120446475|XP_039483412.1|DSAN	LOC6502743|XP_001965767.1|DANA
OG0008650	LOC120454087|XP_039495031.1|DSAN	LOC6501311|XP_001954970.1|DANA
OG0008651	LOC120446036|XP_039482734.1|DSAN	LOC6494215|XP_001960732.1|DANA
OG0008652	LOC120444393|XP_039479949.1|DSAN	LOC6495014|XP_001959220.1|DANA
OG0008653	LOC120445566|XP_039481983.1|DSAN	LOC6495126|XP_001958997.1|DANA
OG0008654	LOC120446094|XP_039482822.1|DSAN	LOC6495716|XP_001959428.1|DANA
OG0008655	LOC120458374|XP_039501928.1|DSAN	LOC6495435|XP_001958840.1|DANA
OG0008656	LOC120455610|XP_039497924.1|DSAN	LOC6503879|XP_001963767.1|DANA
OG0008657	LOC120455819|XP_039498218.1|DSAN	LOC6502185|XP_001966065.1|DANA
OG0008658	LOC120455206|XP_039497096.1|DSAN	LOC6504113|XP_001964203.3|DANA
OG0008659	LOC120449660|XP_039488191.1|DSAN	LOC6504246|XP_001967385.3|DANA, LOC116655313|XP_032308869.1|DANA, LOC116655306|XP_032308842.1|DANA
OG0008660	LOC120448132|XP_039485884.1|DSAN	LOC6493417|XP_014764373.1|DANA
OG0008661	LOC120449815|XP_039488396.1|DSAN	LOC6506702|XP_001957393.1|DANA
OG0008662	LOC120448790|XP_039486914.1|DSAN	LOC6499190|XP_001955146.1|DANA
OG0008663	LOC120449150|XP_039487419.1|DSAN	LOC6493585|XP_001958042.1|DANA
OG0008664	LOC120447447|XP_039484740.1|DSAN	LOC6492937|XP_001956688.1|DANA
OG0008665	LOC120444311|XP_039479830.1|DSAN	LOC6498221|XP_001962329.1|DANA
OG0008666	LOC120448839|XP_039486975.1|DSAN	LOC6507268|XP_001956355.1|DANA
OG0008667	LOC120447735|XP_039485213.1|DSAN	LOC6507930|XP_001956627.3|DANA
OG0008668	LOC120449928|XP_039488555.1|DSAN	LOC6507394|XP_001956099.2|DANA
OG0008669	LOC120458898|XP_039502675.1|DSAN	LOC6497738|XP_001961451.2|DANA
OG0008670	LOC120451578|XP_039491322.1|DSAN	LOC26514144|XP_014767244.1|DANA, LOC6501546|XP_001955455.2|DANA
OG0008671	LOC120454996|XP_039496739.1|DSAN	LOC26514694|XP_032311278.1|DANA
OG0008672	LOC120445238|XP_039481438.1|DSAN	LOC26514880|XP_014762384.1|DANA, LOC6497360|XP_001962248.2|DANA
OG0008675	LOC120448161|XP_039485933.1|DSAN	LOC6493616|XP_001958109.1|DANA
OG0008677	LOC120452880|XP_039493265.1|DSAN	LOC6499504|XP_001954489.3|DANA
OG0008679	LOC120456816|XP_039499798.1|DSAN	LOC6501926|XP_001966706.1|DANA
OG0008680	LOC120455330|XP_039497342.1|DSAN	LOC6504975|XP_001965705.2|DANA
OG0008681	LOC120455937|XP_039498399.1|DSAN	LOC6505184|XP_001965499.1|DANA
OG0008682	LOC120457012|XP_039500102.1|DSAN	LOC6501894|XP_001966715.1|DANA
OG0008683	LOC120457069|XP_039500182.1|DSAN	LOC6503765|XP_001963782.1|DANA
OG0008684	LOC120457063|XP_039500174.1|DSAN	LOC6505052|XP_001965554.2|DANA
OG0008685	LOC120446452|XP_039483379.1|DSAN	LOC6494485|XP_001960240.2|DANA
OG0008686	LOC120451006|XP_039490254.1|DSAN	LOC6500813|XP_001953967.1|DANA
OG0008687	LOC120446309|XP_039483157.1|DSAN	LOC6495736|XP_001959466.1|DANA
OG0008688	LOC120456437|XP_039499204.1|DSAN	LOC6504868|XP_001966485.1|DANA
OG0008689	LOC120453175|XP_039493669.1|DSAN	LOC6505711|XP_001964415.1|DANA
OG0008690	LOC120443825|XP_039479107.1|DSAN	LOC6497165|XP_014761539.1|DANA
OG0008691	LOC120449664|XP_039488198.1|DSAN	LOC6493538|XP_032310235.1|DANA
OG0008692	LOC120456230|XP_039498850.1|DSAN	LOC6503667|XP_001963967.2|DANA
OG0008694	LOC120456156|XP_039498728.1|DSAN	LOC6505061|XP_032307893.1|DANA
OG0008695	LOC120443802|XP_039479077.1|DSAN	LOC6496652|XP_001961336.1|DANA
OG0008696	LOC120450840|XP_039489961.1|DSAN	LOC6500481|XP_001953315.2|DANA
OG0008697	LOC120447634|XP_039485071.1|DSAN	LOC6493429|XP_001957729.2|DANA
OG0008698	LOC120457122|XP_039500273.1|DSAN	LOC6505249|XP_014760326.1|DANA
OG0008699	LOC120449853|XP_039488446.1|DSAN	LOC6506370|XP_032310220.1|DANA
OG0008701	LOC120446288|XP_039483114.1|DSAN	LOC6496086|XP_032306908.1|DANA
OG0008702	LOC120453325|XP_039493919.1|DSAN	LOC6500014|XP_001953402.1|DANA
OG0008703	LOC120449864|XP_039488458.1|DSAN	LOC6506559|XP_001957646.1|DANA
OG0008704	LOC120455618|XP_039497937.1|DSAN	LOC6498055|XP_001961980.1|DANA
OG0008705	LOC120449919|XP_039488548.1|DSAN	LOC6497759|XP_032307486.1|DANA
OG0008706	LOC120452738|XP_039493044.1|DSAN	LOC6505897|XP_001964569.1|DANA
OG0008707	LOC120455654|XP_039497978.1|DSAN	LOC116656469|XP_032312021.1|DANA
OG0008708	LOC120457221|XP_039500525.1|DSAN	LOC6502928|XP_001963572.1|DANA
OG0008709	LOC120454286|XP_039495406.1|DSAN	LOC6501485|XP_014767070.1|DANA
OG0008710	LOC120453041|XP_039493495.1|DSAN	LOC6500372|XP_001953073.1|DANA
OG0008711	LOC120451625|XP_039491412.1|DSAN	LOC6501296|XP_032306749.1|DANA
OG0008712	LOC120446128|XP_039482887.1|DSAN	LOC6496172|XP_001960371.1|DANA
OG0008714	LOC120454967|XP_039496686.1|DSAN	LOC6502453|XP_001962099.1|DANA
OG0008715	LOC120451700|XP_039491529.1|DSAN	LOC6502649|XP_001952885.1|DANA
OG0008716	LOC120451929|XP_039491884.1|DSAN	LOC6503448|XP_001967500.1|DANA
OG0008717	LOC120449170|XP_039487446.1|DSAN	LOC6506438|XP_001957880.1|DANA
OG0008718	LOC120447219|XP_039484672.1|DSAN	LOC6496063|XP_001960144.3|DANA
OG0008719	LOC120454424|XP_039495643.1|DSAN	LOC6505627|XP_014760735.1|DANA
OG0008721	LOC120456836|XP_039499822.1|DSAN	LOC6502164|XP_032309371.1|DANA
OG0008722	LOC120453912|XP_039494780.1|DSAN	LOC6500969|XP_001954270.1|DANA
OG0008723	LOC120448371|XP_039486274.1|DSAN	LOC6493352|XP_001957577.1|DANA
OG0008724	LOC120449814|XP_039488399.1|DSAN	LOC6498534|XP_032311083.1|DANA
OG0008725	LOC120446703|XP_039483735.1|DSAN	LOC6495594|XP_001959167.1|DANA
OG0008726	LOC120445160|XP_039481269.1|DSAN	LOC6495778|XP_032306572.1|DANA
OG0008727	LOC120451805|XP_039491694.1|DSAN	LOC6502061|XP_001967443.1|DANA, LOC6499715|XP_001954075.1|DANA
OG0008728	LOC120451958|XP_039491914.1|DSAN	LOC6499847|XP_001953779.1|DANA
OG0008729	LOC120456911|XP_039499975.1|DSAN	LOC6507951|XP_032307948.1|DANA
OG0008730	LOC120457400|XP_039500913.1|DSAN	LOC6503846|XP_001963709.1|DANA
OG0008731	LOC120451085|XP_039490388.1|DSAN	LOC6502651|XP_001952910.2|DANA
OG0008732	LOC120444075|XP_039479527.1|DSAN	LOC6497049|XP_001962851.1|DANA
OG0008734	LOC120453151|XP_039493641.1|DSAN	LOC6500989|XP_001954306.1|DANA
OG0008735	LOC120446134|XP_039482892.1|DSAN	LOC6495513|XP_001959007.1|DANA
OG0008736	LOC120457768|XP_039501199.1|DSAN	LOC6495393|XP_001958743.1|DANA
OG0008737	LOC120452067|XP_039492064.1|DSAN	LOC6499623|XP_001954273.1|DANA
OG0008738	LOC120443731|XP_039478919.1|DSAN	LOC6498199|XP_001962281.2|DANA
OG0008739	LOC120448803|XP_039486927.1|DSAN	LOC6503188|XP_001967723.2|DANA, LOC6493223|XP_001957296.1|DANA
OG0008740	LOC120447205|XP_039484645.1|DSAN	LOC6494629|XP_001959984.2|DANA
OG0008741	LOC120448232|XP_039486070.1|DSAN	LOC6504025|XP_001964029.1|DANA
OG0008742	LOC120447568|XP_039484962.1|DSAN	LOC6502796|XP_001957022.1|DANA
OG0008743	LOC120457767|XP_039501198.1|DSAN	LOC6495271|XP_001958728.1|DANA
OG0008744	LOC120451408|XP_039491014.1|DSAN	LOC6494566|XP_001960091.1|DANA
OG0008745	LOC120456773|XP_039499704.1|DSAN	LOC6501969|XP_001966784.1|DANA
OG0008746	LOC120452497|XP_039492681.1|DSAN	LOC6501230|XP_001954806.1|DANA
OG0008747	LOC120447522|XP_039484888.1|DSAN	LOC6493149|XP_001957151.2|DANA
OG0008748	LOC120458447|XP_039502026.1|DSAN	LOC6497550|XP_001961842.1|DANA
OG0008749	LOC120456922|XP_039500029.1|DSAN	LOC6497584|XP_001961763.1|DANA
OG0008750	LOC120450622|XP_039489707.1|DSAN	LOC6496971|XP_001963022.1|DANA
OG0008751	LOC120452269|XP_039492332.1|DSAN	LOC6500464|XP_001953273.1|DANA, LOC6500571|XP_001953500.1|DANA
OG0008753	LOC120448101|XP_039485838.1|DSAN	LOC6507203|XP_001956492.1|DANA
OG0008754	LOC120446742|XP_039483800.1|DSAN	LOC6494035|XP_001961107.1|DANA
OG0008755	LOC120453438|XP_039494080.1|DSAN	LOC6499086|XP_001955334.3|DANA
OG0008756	LOC120453634|XP_039494360.1|DSAN	LOC6499910|XP_001953652.1|DANA
OG0008757	LOC120452174|XP_039492216.1|DSAN	LOC6499735|XP_032305634.1|DANA
OG0008758	LOC120458134|XP_039501611.1|DSAN	LOC6497644|XP_001961646.2|DANA
OG0008759	LOC120458156|XP_039501641.1|DSAN	LOC6497592|XP_032307774.1|DANA
OG0008760	LOC120443893|XP_039479254.1|DSAN	LOC6496912|XP_001963159.1|DANA
OG0008761	LOC120458329|XP_039501880.1|DSAN	LOC6504794|XP_014760466.1|DANA
OG0008762	LOC120458369|XP_039501923.1|DSAN	LOC6495212|XP_001958839.1|DANA
OG0008763	LOC120456717|XP_039499637.1|DSAN	LOC6497341|XP_001962287.1|DANA
OG0008764	LOC120458652|XP_039502316.1|DSAN	LOC6497097|XP_001962763.3|DANA
OG0008765	LOC120447111|XP_039484466.1|DSAN	LOC6496237|XP_001960514.1|DANA
OG0008766	LOC120443961|XP_039479357.1|DSAN	LOC6498128|XP_001962136.2|DANA
OG0008767	LOC120444396|XP_039479951.1|DSAN	LOC6495613|XP_001959219.1|DANA
OG0008768	LOC120446337|XP_039483187.1|DSAN	LOC6494108|XP_001960955.1|DANA
OG0008769	LOC120447075|XP_039484400.1|DSAN	LOC6495662|XP_001959334.1|DANA
OG0008770	LOC120446662|XP_039483711.1|DSAN	LOC6494813|XP_001959612.2|DANA
OG0008771	LOC120444710|XP_039480521.1|DSAN	LOC6495400|XP_032306636.1|DANA
OG0008772	LOC120457724|XP_039501157.1|DSAN	LOC6495272|XP_001958727.1|DANA
OG0008773	LOC120447104|XP_039484449.1|DSAN	LOC26514272|XP_014763994.1|DANA
OG0008774	LOC120446673|XP_039483680.1|DSAN	LOC6495116|XP_001959020.1|DANA
OG0008775	LOC120446914|XP_039484086.1|DSAN	LOC6496270|XP_001960579.2|DANA
OG0008776	LOC120445460|XP_039481838.1|DSAN	LOC6502524|XP_001959969.3|DANA
OG0008777	LOC120444772|XP_039480638.1|DSAN	LOC6495858|XP_001959720.2|DANA
OG0008778	LOC120443946|XP_039479328.1|DSAN	LOC6496642|XP_001961318.1|DANA
OG0008779	LOC120456960|XP_039500039.1|DSAN	LOC6505148|XP_001965440.1|DANA
OG0008780	LOC120452192|XP_039492237.1|DSAN	LOC6499455|XP_001954603.1|DANA
OG0008781	LOC120455204|XP_039497094.1|DSAN	LOC6503609|XP_001964068.1|DANA
OG0008782	LOC120447612|XP_039485019.1|DSAN	LOC6493548|XP_032309596.1|DANA
OG0008783	LOC120446782|XP_039483862.1|DSAN	LOC6494429|XP_001960338.1|DANA
OG0008784	LOC120450440|XP_039489386.1|DSAN	LOC6493210|XP_014764253.1|DANA
OG0008785	LOC120448484|XP_039486447.1|DSAN	LOC6493471|XP_014764401.1|DANA
OG0008786	LOC120454153|XP_039495151.1|DSAN	LOC6498383|XP_001962682.2|DANA
OG0008787	LOC120448277|XP_039486140.1|DSAN	LOC6507309|XP_001956274.1|DANA
OG0008788	LOC120449161|XP_039487435.1|DSAN	LOC6493307|XP_001957493.1|DANA, LOC6493306|XP_032309865.1|DANA
OG0008789	LOC120449832|XP_039488416.1|DSAN	LOC6507393|XP_001956100.2|DANA
OG0008790	LOC120451601|XP_039491369.1|DSAN	LOC6495423|XP_001958818.1|DANA
OG0008791	LOC120446697|XP_039483729.1|DSAN	LOC6496050|XP_001960117.1|DANA
OG0008792	LOC120445345|XP_039481616.1|DSAN	LOC6496131|XP_001960294.2|DANA
OG0008793	LOC120458147|XP_039501627.1|DSAN	LOC6496645|XP_001961322.1|DANA, LOC6496646|XP_001961323.1|DANA
OG0008794	LOC120447068|XP_039484391.1|DSAN	LOC6496831|XP_001963315.1|DANA
OG0008795	LOC120453984|XP_039494873.1|DSAN	LOC116655268|XP_032308773.1|DANA, LOC116655293|XP_032308821.1|DANA, LOC116655288|XP_032308800.1|DANA, LOC116655282|XP_032308793.1|DANA, LOC6500614|XP_032308765.1|DANA
OG0008796	LOC120454063|XP_039495006.1|DSAN	LOC6499578|XP_001954352.1|DANA
OG0008797	LOC120451753|XP_039491612.1|DSAN	LOC6499685|XP_001954143.1|DANA
OG0008798	LOC120452926|XP_039493326.1|DSAN, LOC120452923|XP_039493321.1|DSAN	LOC6505960|XP_001964685.3|DANA
OG0008799	LOC120458381|XP_039501937.1|DSAN	LOC6496044|XP_001960108.1|DANA
OG0008800	LOC120444095|XP_039479556.1|DSAN, LOC120453322|XP_039493916.1|DSAN	LOC6498098|XP_001962075.3|DANA, LOC6498097|XP_032307673.1|DANA
OG0008806	LOC120455349|XP_039497377.1|DSAN	LOC26514320|XP_014767271.1|DANA
OG0008807	LOC120457111|XP_039500253.1|DSAN	LOC6502273|XP_014759989.1|DANA
OG0008808	LOC120455001|XP_039496750.1|DSAN	LOC6503562|XP_001964154.2|DANA
OG0008809	LOC120453572|XP_039494263.1|DSAN	LOC6505692|XP_001964447.1|DANA
OG0008811	LOC120451255|XP_039490714.1|DSAN	LOC6505646|XP_001964538.2|DANA
OG0008813	LOC120452611|XP_039492844.1|DSAN	LOC6505842|XP_032305549.1|DANA
OG0008814	LOC120446310|XP_039483158.1|DSAN	LOC6494900|XP_001959463.1|DANA
OG0008815	LOC120447844|XP_039485384.1|DSAN	LOC6507545|XP_001955889.1|DANA
OG0008816	LOC120450104|XP_039488833.1|DSAN	LOC6493364|XP_001957604.1|DANA
OG0008819	LOC120446100|XP_039482826.1|DSAN	LOC6495511|XP_001959004.1|DANA
OG0008820	LOC120458287|XP_039501819.1|DSAN	LOC6505418|XP_001964886.1|DANA
OG0008822	LOC120458706|XP_039502384.1|DSAN	LOC6498578|XP_032311283.1|DANA
OG0008825	LOC120449880|XP_039488488.1|DSAN	LOC6493288|XP_001957450.1|DANA
OG0008829	LOC120456160|XP_039498733.1|DSAN	LOC6502233|XP_001966032.1|DANA
OG0008830	LOC120456812|XP_039499789.1|DSAN	LOC6505098|XP_032307968.1|DANA
OG0008831	LOC120455393|XP_039497464.1|DSAN	LOC6504859|XP_001966466.1|DANA
OG0008832	LOC120455391|XP_039497455.1|DSAN	LOC6504654|XP_001966465.1|DANA
OG0008833	LOC120456203|XP_039498817.1|DSAN	LOC6503663|XP_032308575.1|DANA
OG0008834	LOC120452081|XP_039492078.1|DSAN	LOC6499885|XP_001953699.1|DANA
OG0008835	LOC120454525|XP_039495824.1|DSAN	LOC26514434|XP_014760920.1|DANA
OG0008836	LOC120455274|XP_039497232.1|DSAN	LOC6495573|XP_014763358.1|DANA
OG0008837	LOC120446700|XP_039483732.1|DSAN	LOC6494147|XP_001960869.1|DANA
OG0008838	LOC120456111|XP_039498676.1|DSAN	LOC6505456|XP_001964916.2|DANA
OG0008839	LOC120446938|XP_039484122.1|DSAN	LOC6495672|XP_001959358.1|DANA
OG0008840	LOC120446521|XP_039483467.1|DSAN	LOC6498183|XP_001962249.1|DANA
OG0008841	LOC120447629|XP_039485062.1|DSAN	LOC6493002|XP_032310158.1|DANA
OG0008842	LOC120445674|XP_039482160.1|DSAN	LOC6495904|XP_001959829.2|DANA
OG0008843	LOC120450196|XP_039488998.1|DSAN	LOC6493399|XP_001957671.2|DANA
OG0008845	LOC120458596|XP_039502233.1|DSAN	LOC6498191|XP_001962266.1|DANA
OG0008847	LOC120454458|XP_039495707.1|DSAN	LOC6500587|XP_001953524.2|DANA
OG0008848	LOC120446479|XP_039483415.1|DSAN	LOC6494275|XP_001960619.2|DANA
OG0008849	LOC120456232|XP_039498852.1|DSAN	LOC6503924|XP_001963857.2|DANA
OG0008850	LOC120445243|XP_039481449.1|DSAN	LOC6495058|XP_001959151.2|DANA
OG0008851	LOC120458902|XP_039502682.1|DSAN	LOC6498608|XP_001963151.3|DANA, LOC6498609|XP_001963152.2|DANA
OG0008852	LOC120458392|XP_039501945.1|DSAN	LOC6495199|XP_001958871.1|DANA
OG0008854	LOC120447837|XP_039485379.1|DSAN	LOC6497637|XP_001961663.1|DANA
OG0008855	LOC120455908|XP_039498349.1|DSAN	LOC6502098|XP_001966218.1|DANA
OG0008856	LOC120454891|XP_039496465.1|DSAN	LOC6496745|XP_032311654.1|DANA
OG0008857	LOC120448438|XP_039486384.1|DSAN	LOC6506429|XP_001957893.2|DANA
OG0008858	LOC120450743|XP_039489799.1|DSAN	LOC6499961|XP_032305546.1|DANA
OG0008859	LOC120449374|XP_039487740.1|DSAN	LOC6507313|XP_001956266.1|DANA
OG0008860	LOC120453591|XP_039494287.1|DSAN	LOC6505641|XP_001964545.1|DANA
OG0008861	LOC120458670|XP_039502339.1|DSAN	LOC6495237|XP_001958788.1|DANA
OG0008862	LOC120452406|XP_039492558.1|DSAN	LOC6499871|XP_001953734.1|DANA
OG0008863	LOC120457218|XP_039500526.1|DSAN	LOC6497749|XP_001961428.3|DANA
OG0008864	LOC120446835|XP_039483954.1|DSAN	LOC6496116|XP_001960262.1|DANA
OG0008865	LOC120443818|XP_039479094.1|DSAN	LOC6506128|XP_001965119.3|DANA
OG0008866	LOC120458406|XP_039501969.1|DSAN	LOC6497861|XP_032307641.1|DANA
OG0008867	LOC120456219|XP_039498835.1|DSAN	LOC6503989|XP_001963965.1|DANA
OG0008868	LOC120444576|XP_039480274.1|DSAN	LOC6495561|XP_001959108.1|DANA
OG0008869	LOC120450508|XP_039489495.1|DSAN	LOC6493870|XP_032310010.1|DANA
OG0008870	LOC120449783|XP_039488358.1|DSAN	LOC6506301|XP_001958162.1|DANA
OG0008871	LOC120450178|XP_039488971.1|DSAN	LOC6493810|XP_014764543.1|DANA, LOC6506111|XP_001958528.1|DANA
OG0008872	LOC120454058|XP_039495004.1|DSAN	LOC6507070|XP_014760594.1|DANA
OG0008873	LOC120458482|XP_039502077.1|DSAN	LOC6498239|XP_032307310.1|DANA
OG0008874	LOC120446885|XP_039484030.1|DSAN	LOC6495507|XP_001958998.1|DANA
OG0008875	LOC120445702|XP_039482195.1|DSAN	LOC6494669|XP_001959899.1|DANA
OG0008876	LOC120454844|XP_039496272.1|DSAN	LOC6505343|XP_032308040.1|DANA
OG0008877	LOC120448008|XP_039485657.1|DSAN	LOC6506208|XP_001958341.1|DANA
OG0008878	LOC120444012|XP_039479429.1|DSAN	LOC6497200|XP_001962567.1|DANA
OG0008879	LOC120446477|XP_039483413.1|DSAN	LOC6496287|XP_001960618.2|DANA
OG0008880	LOC120454398|XP_039495584.1|DSAN	LOC6501363|XP_001955078.1|DANA
OG0008881	LOC120446822|XP_039483933.1|DSAN	LOC6496459|XP_001960951.1|DANA
OG0008882	LOC120450450|XP_039489405.1|DSAN	LOC6504553|XP_001964920.2|DANA
OG0008883	LOC120453687|XP_039494441.1|DSAN	LOC6501700|XP_001955795.1|DANA
OG0008884	LOC120452800|XP_039493133.1|DSAN	LOC6499560|XP_001954382.1|DANA
OG0008885	LOC120445189|XP_039481339.1|DSAN	LOC6497536|XP_001961887.1|DANA
OG0008886	LOC120444963|XP_039480913.1|DSAN	LOC6496299|XP_032306750.1|DANA
OG0008887	LOC120447159|XP_039484544.1|DSAN	LOC6495041|XP_001959183.1|DANA
OG0008888	LOC120449089|XP_039487331.1|DSAN	LOC6506455|XP_001957844.1|DANA
OG0008889	LOC120444308|XP_039479783.1|DSAN	LOC6496129|XP_001960290.1|DANA
OG0008890	LOC120452777|XP_039493100.1|DSAN	LOC6502720|XP_001964380.2|DANA
OG0008891	LOC120448147|XP_039485912.1|DSAN	LOC6507696|XP_014765409.1|DANA
OG0008892	LOC120446886|XP_039484031.1|DSAN	LOC6494243|XP_001960674.1|DANA
OG0008893	LOC120449235|XP_039487542.1|DSAN	LOC6506605|XP_001957560.1|DANA
OG0008894	LOC120451320|XP_039490825.1|DSAN	LOC6501622|XP_001955623.2|DANA
OG0008895	LOC120453173|XP_039493668.1|DSAN	LOC6505812|XP_001964414.1|DANA
OG0008896	LOC120450253|XP_039489074.1|DSAN	LOC6493244|XP_001957345.1|DANA
OG0008897	LOC120452535|XP_039492735.1|DSAN	LOC6505791|XP_001964382.1|DANA
OG0008898	LOC120447145|XP_039484518.1|DSAN	LOC6495806|XP_032306597.1|DANA
OG0008899	LOC120446421|XP_039483315.1|DSAN	LOC6497467|XP_001962020.1|DANA
OG0008900	LOC120445187|XP_039481335.1|DSAN	LOC6497655|XP_001961626.1|DANA
OG0008901	LOC120448572|XP_039486567.1|DSAN	LOC6507428|XP_032309879.1|DANA
OG0008903	LOC120447857|XP_039485402.1|DSAN	LOC6497894|XP_032307400.1|DANA
OG0008904	LOC120446378|XP_039483243.1|DSAN	LOC6494551|XP_014762838.1|DANA
OG0008905	LOC120454855|XP_039496319.1|DSAN	LOC6505469|XP_032311776.1|DANA
OG0008906	LOC120449702|XP_039488252.1|DSAN	LOC6506476|XP_032310051.1|DANA
OG0008907	LOC120454317|XP_039495454.1|DSAN	LOC6503442|XP_001967490.1|DANA
OG0008908	LOC120454043|XP_039494971.1|DSAN	LOC6500446|XP_032312278.1|DANA
OG0008909	LOC120453481|XP_039494148.1|DSAN	LOC6499228|XP_001955066.1|DANA
OG0008910	LOC120453314|XP_039493904.1|DSAN	LOC6500557|XP_032307928.1|DANA
OG0008911	LOC120452377|XP_039492502.1|DSAN	LOC6505858|XP_032305532.1|DANA
OG0008912	LOC120453165|XP_039493658.1|DSAN	LOC6500975|XP_032305622.1|DANA
OG0008913	LOC120453747|XP_039494513.1|DSAN	LOC6506021|XP_001964788.1|DANA
OG0008914	LOC120452237|XP_039492296.1|DSAN	LOC6498962|XP_001955601.2|DANA, LOC6498963|XP_001955600.1|DANA
OG0008915	LOC120453764|XP_039494532.1|DSAN	LOC6499975|XP_001953508.1|DANA
OG0008916	LOC120452041|XP_039492031.1|DSAN	LOC6497409|XP_032307355.1|DANA
OG0008917	LOC120458673|XP_039502343.1|DSAN, LOC120449455|XP_039487865.1|DSAN	LOC6505483|XP_001964938.1|DANA
OG0008918	LOC120446263|XP_039483071.1|DSAN	LOC6503376|XP_001965342.2|DANA
OG0008919	LOC120454096|XP_039495044.1|DSAN	LOC6507392|XP_001965364.2|DANA
OG0008920	LOC120449914|XP_039488540.1|DSAN	LOC6507097|XP_001956675.1|DANA
OG0008921	LOC120444307|XP_039479780.1|DSAN	LOC26513678|XP_014762257.1|DANA
OG0008922	LOC120454216|XP_039495289.1|DSAN	LOC6504196|XP_032311866.1|DANA, LOC6497201|XP_001962566.2|DANA
OG0008923	LOC120446052|XP_039482761.1|DSAN	LOC6496572|XP_001961180.1|DANA
OG0008924	LOC120444416|XP_039479976.1|DSAN	LOC6495598|XP_001959174.2|DANA
OG0008925	LOC120444873|XP_039480787.1|DSAN	LOC6495031|XP_001959204.1|DANA
OG0008926	LOC120443864|XP_039479162.1|DSAN	LOC6494819|XP_014763005.1|DANA
OG0008927	LOC120446339|XP_039483190.1|DSAN	LOC6496462|XP_014763838.1|DANA
OG0008928	LOC120452465|XP_039492634.1|DSAN	LOC6495535|XP_001959050.1|DANA
OG0008929	LOC120445908|XP_039482498.1|DSAN	LOC6493986|XP_001961198.1|DANA
OG0008930	LOC120452315|XP_039492400.1|DSAN	LOC26515358|XP_014767420.1|DANA
OG0008931	LOC120455358|XP_039497441.1|DSAN	LOC6496402|XP_001960839.1|DANA
OG0008932	LOC120444766|XP_039480629.1|DSAN	LOC6494408|XP_001960388.1|DANA
OG0008933	LOC120457720|XP_039501153.1|DSAN	LOC6495276|XP_001958722.1|DANA
OG0008934	LOC120450011|XP_039488662.1|DSAN	LOC6502843|XP_014764617.1|DANA
OG0008935	LOC120458747|XP_039502442.1|DSAN	LOC6495545|XP_001959070.1|DANA
OG0008936	LOC120445866|XP_039482442.1|DSAN	LOC6496104|XP_001960233.1|DANA
OG0008937	LOC120447224|XP_039484677.1|DSAN	LOC6494337|XP_001960506.1|DANA
OG0008938	LOC120446491|XP_039483432.1|DSAN	LOC6496537|XP_001961095.1|DANA
