Orthogroup	DSAN.longest_only	DYAK.longest_only
OG0010303	LOC120445793|XP_039482334.1|DSAN	LOC6531933|XP_002092719.1|DYAK
OG0010304	LOC120455296|XP_039497271.1|DSAN	LOC6525603|XP_002101438.1|DYAK
OG0010305	LOC120455228|XP_039497138.1|DSAN	LOC6525568|XP_002101403.1|DYAK
OG0010306	LOC120455588|XP_039497895.1|DSAN	LOC6525577|XP_002101412.1|DYAK
OG0010307	LOC120457369|XP_039500836.1|DSAN	LOC6525490|XP_015046306.1|DYAK
OG0010308	LOC120456820|XP_039499801.1|DSAN	LOC6525300|XP_002101136.1|DYAK
OG0010309	LOC120450174|XP_039488967.1|DSAN	LOC6532842|XP_002093579.2|DYAK
OG0010310	LOC120457351|XP_039500800.1|DSAN	LOC6523922|XP_002099795.1|DYAK
OG0010311	LOC120456868|XP_039499891.1|DSAN	LOC6525202|XP_002101040.1|DYAK
OG0010312	LOC120455967|XP_039498446.1|DSAN	LOC6525216|XP_002101054.1|DYAK
OG0010313	LOC120449396|XP_039487773.1|DSAN	LOC6534632|XP_002095307.3|DYAK
OG0010314	LOC120456645|XP_039499504.1|DSAN	LOC6524621|XP_002100478.2|DYAK
OG0010315	LOC120455691|XP_039498033.1|DSAN	LOC6525956|XP_002101776.1|DYAK
OG0010316	LOC120446178|XP_039482947.1|DSAN	LOC6531439|XP_002092242.2|DYAK
OG0010317	LOC120456962|XP_039500041.1|DSAN	LOC6524377|XP_002100235.1|DYAK
OG0010318	LOC120455141|XP_039496980.1|DSAN	LOC6524533|XP_002100390.1|DYAK
OG0010319	LOC120455664|XP_039497993.1|DSAN	LOC6524435|XP_002100293.1|DYAK
OG0010320	LOC120456989|XP_039500072.1|DSAN	LOC6525080|XP_002100919.1|DYAK
OG0010321	LOC120447644|XP_039485089.1|DSAN	LOC6532975|XP_002093710.3|DYAK
OG0010322	LOC120450202|XP_039489004.1|DSAN	LOC6532982|XP_002093717.1|DYAK
OG0010323	LOC120450615|XP_039489687.1|DSAN	LOC6532222|XP_002092995.1|DYAK
OG0010324	LOC120449652|XP_039488183.1|DSAN	LOC6532925|XP_039229952.1|DYAK
OG0010325	LOC120449705|XP_039488256.1|DSAN	LOC6533331|XP_002094057.2|DYAK
OG0010326	LOC120449787|XP_039488361.1|DSAN	LOC6532873|XP_002093609.2|DYAK
OG0010327	LOC120447656|XP_039485104.1|DSAN	LOC6533031|XP_039229986.1|DYAK
OG0010328	LOC120448909|XP_039487067.1|DSAN	LOC6539492|XP_002086381.2|DYAK
OG0010329	LOC120447854|XP_039485396.1|DSAN	LOC6539498|XP_002086388.3|DYAK
OG0010330	LOC120448794|XP_039486918.1|DSAN	LOC6534225|XP_002094907.1|DYAK
OG0010331	LOC120449304|XP_039487630.1|DSAN	LOC6534269|XP_002094950.1|DYAK
OG0010332	LOC120455818|XP_039498217.1|DSAN	LOC6524767|XP_002100611.1|DYAK
OG0010333	LOC120454787|XP_039496199.1|DSAN	LOC6527072|XP_002088165.1|DYAK
OG0010334	LOC120458785|XP_039502499.1|DSAN	LOC6527298|XP_002088392.1|DYAK
OG0010335	LOC120456524|XP_039499327.1|DSAN	LOC6525575|XP_002101410.2|DYAK
OG0010336	LOC120455428|XP_039497541.1|DSAN	LOC6523901|XP_002099774.1|DYAK
OG0010337	LOC120457192|XP_039500476.1|DSAN	LOC6524553|XP_002100410.2|DYAK
OG0010338	LOC120455962|XP_039498440.1|DSAN	LOC6524865|XP_002100705.1|DYAK
OG0010339	LOC120451947|XP_039491902.1|DSAN	LOC6536578|XP_002097154.1|DYAK
OG0010340	LOC120455624|XP_039497941.1|DSAN	LOC6525463|XP_002101298.1|DYAK
OG0010341	LOC120455623|XP_039497940.1|DSAN	LOC6525465|XP_002101300.1|DYAK
OG0010342	LOC120457029|XP_039500125.1|DSAN	LOC6525534|XP_002101369.2|DYAK
OG0010343	LOC120452676|XP_039492961.1|DSAN	LOC6537267|XP_002097825.1|DYAK
OG0010344	LOC120456128|XP_039498691.1|DSAN	LOC6524499|XP_002100356.1|DYAK
OG0010345	LOC120455092|XP_039496899.1|DSAN	LOC6525162|XP_002101000.1|DYAK
OG0010346	LOC120457163|XP_039500375.1|DSAN	LOC6523892|XP_002099765.2|DYAK
OG0010347	LOC120457052|XP_039500160.1|DSAN	LOC6525701|XP_002101523.1|DYAK
OG0010348	LOC120444116|XP_039479583.1|DSAN	LOC6528626|XP_002089669.1|DYAK
OG0010349	LOC120455771|XP_039498161.1|DSAN	LOC6524258|XP_002100121.1|DYAK
OG0010350	LOC120456904|XP_039499963.1|DSAN	LOC6524263|XP_002100126.1|DYAK
OG0010351	LOC120456830|XP_039499813.1|DSAN	LOC6525011|XP_002100850.2|DYAK
OG0010352	LOC120456944|XP_039500017.1|DSAN	LOC6524381|XP_002100239.1|DYAK
OG0010353	LOC120455531|XP_039497754.1|DSAN	LOC6525991|XP_039227368.1|DYAK
OG0010354	LOC120456114|XP_039498675.1|DSAN	LOC6524332|XP_002100190.1|DYAK
OG0010355	LOC120456887|XP_039499918.1|DSAN	LOC6524097|XP_002099961.2|DYAK
OG0010356	LOC120456103|XP_039498643.1|DSAN	LOC6525766|XP_002101587.2|DYAK
OG0010357	LOC120456664|XP_039499538.1|DSAN	LOC6525928|XP_002101748.1|DYAK
OG0010358	LOC120457030|XP_039500126.1|DSAN	LOC6525645|XP_002101467.3|DYAK
OG0010359	LOC120455597|XP_039497905.1|DSAN	LOC6523889|XP_039233425.1|DYAK
OG0010360	LOC120457167|XP_039500381.1|DSAN	LOC6523887|XP_002099760.1|DYAK
OG0010361	LOC120457158|XP_039500366.1|DSAN	LOC6523886|XP_002099759.1|DYAK
OG0010362	LOC120456373|XP_039499125.1|DSAN	LOC6523880|XP_002099753.3|DYAK
OG0010363	LOC120456480|XP_039499278.1|DSAN	LOC6525895|XP_002101715.1|DYAK
OG0010364	LOC120455469|XP_039497624.1|DSAN	LOC6524968|XP_002100808.1|DYAK
OG0010365	LOC120454978|XP_039496703.1|DSAN	LOC6526161|XP_002101973.2|DYAK
OG0010366	LOC120456422|XP_039499187.1|DSAN	LOC6524995|XP_002100835.1|DYAK
OG0010367	LOC120456763|XP_039499691.1|DSAN	LOC6524693|XP_039229365.1|DYAK
OG0010368	LOC120456442|XP_039499208.1|DSAN	LOC6524698|XP_002100542.1|DYAK
OG0010369	LOC120456541|XP_039499354.1|DSAN	LOC6524355|XP_002100213.2|DYAK
OG0010370	LOC120456760|XP_039499689.1|DSAN	LOC6525954|XP_002101774.1|DYAK
OG0010371	LOC120456785|XP_039499736.1|DSAN	LOC6525973|XP_002101792.3|DYAK
OG0010372	LOC120455650|XP_039497975.1|DSAN	LOC6524625|XP_002100482.2|DYAK
OG0010373	LOC120455559|XP_039497847.1|DSAN	LOC6524620|XP_002100477.2|DYAK
OG0010374	LOC120455232|XP_039497142.1|DSAN	LOC6525570|XP_002101405.1|DYAK
OG0010375	LOC120455229|XP_039497139.1|DSAN	LOC6525571|XP_002101406.3|DYAK
OG0010376	LOC120455566|XP_039497862.1|DSAN	LOC6524848|XP_002100688.1|DYAK
OG0010377	LOC120457343|XP_039500786.1|DSAN	LOC6526227|XP_002102036.1|DYAK
OG0010378	LOC120456489|XP_039499288.1|DSAN	LOC6524147|XP_002100010.1|DYAK
OG0010379	LOC120456792|XP_039499745.1|DSAN	LOC26534674|XP_039230178.1|DYAK
OG0010380	LOC120456807|XP_039499777.1|DSAN	LOC6525417|XP_039230818.1|DYAK
OG0010381	LOC120456252|XP_039498906.1|DSAN	LOC26535475|XP_015046296.1|DYAK
OG0010382	LOC120456044|XP_039498551.1|DSAN	LOC26535018|XP_015046295.1|DYAK
OG0010383	LOC120457004|XP_039500091.1|DSAN	LOC6525434|XP_002101269.1|DYAK
OG0010384	LOC120456708|XP_039499616.1|DSAN	LOC6524019|XP_002099891.1|DYAK
OG0010385	LOC120443698|XP_039478873.1|DSAN	LOC6528264|XP_002089317.1|DYAK
OG0010386	LOC120443900|XP_039479261.1|DSAN	LOC6528938|XP_002089970.1|DYAK
OG0010387	LOC120458921|XP_039502703.1|DSAN	LOC6528243|XP_002089298.1|DYAK
OG0010388	LOC120454002|XP_039494911.1|DSAN	LOC6527947|XP_039226672.1|DYAK
OG0010389	LOC120443794|XP_039479058.1|DSAN	LOC6527856|XP_002088928.1|DYAK
OG0010390	LOC120445915|XP_039482507.1|DSAN	LOC26534494|XP_015052822.1|DYAK
OG0010391	LOC120445323|XP_039481579.1|DSAN	LOC6529733|XP_002090726.1|DYAK
OG0010392	LOC120458537|XP_039502151.1|DSAN	LOC6527827|XP_002088900.1|DYAK
OG0010393	LOC120443982|XP_039479390.1|DSAN	LOC6526629|XP_002087737.1|DYAK
OG0010394	LOC120448816|XP_039486952.1|DSAN	LOC6527079|XP_002088172.1|DYAK
OG0010395	LOC120445441|XP_039481809.1|DSAN	LOC6529802|XP_002090786.2|DYAK
OG0010396	LOC120458218|XP_039501733.1|DSAN	LOC6527793|XP_002088866.1|DYAK
OG0010397	LOC120446527|XP_039483477.1|DSAN	LOC6527540|XP_002088630.2|DYAK
OG0010398	LOC120455218|XP_039497123.1|DSAN	LOC6527508|XP_002088598.3|DYAK
OG0010399	LOC120458887|XP_039502660.1|DSAN	LOC6527512|XP_002088602.1|DYAK
OG0010400	LOC120444033|XP_039479473.1|DSAN	LOC6527521|XP_002088611.1|DYAK
OG0010401	LOC120444029|XP_039479468.1|DSAN	LOC6527529|XP_002088619.1|DYAK
OG0010402	LOC120444406|XP_039479965.1|DSAN	LOC6527887|XP_015052992.1|DYAK
OG0010403	LOC120443804|XP_039479078.1|DSAN	LOC6527891|XP_002088963.2|DYAK
OG0010404	LOC120445571|XP_039481993.1|DSAN	LOC6529780|XP_002090764.1|DYAK
OG0010405	LOC120445739|XP_039482247.1|DSAN	LOC6529781|XP_015052433.1|DYAK
OG0010406	LOC120445741|XP_039482249.1|DSAN	LOC6529783|XP_002090767.1|DYAK
OG0010407	LOC120444009|XP_039479424.1|DSAN	LOC6527105|XP_039226691.1|DYAK
OG0010408	LOC120457690|XP_039501113.1|DSAN	LOC6527372|XP_002088464.1|DYAK
OG0010409	LOC120449091|XP_039487336.1|DSAN	LOC120320571|XP_039226515.1|DYAK
OG0010410	LOC120458238|XP_039501756.1|DSAN	LOC6528973|XP_002090005.1|DYAK
OG0010411	LOC120447574|XP_039484971.1|DSAN	LOC6532483|XP_002093229.1|DYAK
OG0010412	LOC120446302|XP_039483143.1|DSAN	LOC6529848|XP_002090814.1|DYAK
OG0010413	LOC120450209|XP_039489016.1|DSAN	LOC6526546|XP_002087656.1|DYAK
OG0010414	LOC120450243|XP_039489065.1|DSAN	LOC6526547|XP_002087657.1|DYAK
OG0010415	LOC120458341|XP_039501891.1|DSAN	LOC6526978|XP_002088074.1|DYAK
OG0010416	LOC120453006|XP_039493455.1|DSAN	LOC6527206|XP_002088300.1|DYAK
OG0010417	LOC120455192|XP_039497071.1|DSAN	LOC6527203|XP_002088297.1|DYAK
OG0010418	LOC120444089|XP_039479550.1|DSAN	LOC6527196|XP_002088290.1|DYAK
OG0010419	LOC120443890|XP_039479251.1|DSAN	LOC6527160|XP_002088254.1|DYAK
OG0010420	LOC120443712|XP_039478891.1|DSAN	LOC6528928|XP_002089960.2|DYAK
OG0010421	LOC120454405|XP_039495603.1|DSAN	LOC6526431|XP_002087550.1|DYAK
OG0010422	LOC120443730|XP_039478918.1|DSAN	LOC6527428|XP_002088520.1|DYAK
OG0010423	LOC120446712|XP_039483752.1|DSAN	LOC26535686|XP_039228214.1|DYAK
OG0010424	LOC120458937|XP_039502726.1|DSAN	LOC26535359|XP_015054613.1|DYAK
OG0010425	LOC120447230|XP_039484689.1|DSAN	LOC6529424|XP_002090428.3|DYAK
OG0010426	LOC120447235|XP_039484694.1|DSAN	LOC6529423|XP_002090427.1|DYAK
OG0010427	LOC120454489|XP_039495772.1|DSAN	LOC6528138|XP_015054458.1|DYAK
OG0010428	LOC120457822|XP_039501256.1|DSAN	LOC6529237|XP_002090243.1|DYAK
OG0010429	LOC120455591|XP_039497902.1|DSAN	LOC6526914|XP_002088013.1|DYAK
OG0010430	LOC120453444|XP_039494129.1|DSAN	LOC6526451|XP_002087570.1|DYAK
OG0010431	LOC120458494|XP_039502095.1|DSAN	LOC6526745|XP_002087848.1|DYAK
OG0010432	LOC120458343|XP_039501893.1|DSAN	LOC6526748|XP_002087851.1|DYAK
OG0010433	LOC120458926|XP_039502712.1|DSAN	LOC6526755|XP_002087858.1|DYAK
OG0010434	LOC120458640|XP_039502301.1|DSAN	LOC6526509|XP_002087620.1|DYAK
OG0010435	LOC120456906|XP_039499972.1|DSAN	LOC6527612|XP_002088700.1|DYAK
OG0010436	LOC120458119|XP_039501586.1|DSAN	LOC6527232|XP_002088326.1|DYAK
OG0010437	LOC120458013|XP_039501447.1|DSAN	LOC6527007|XP_002088103.1|DYAK
OG0010439	LOC120444787|XP_039480664.1|DSAN	LOC6529194|XP_002090201.1|DYAK
OG0010440	LOC120445500|XP_039481882.1|DSAN	LOC6529485|XP_002090487.1|DYAK
OG0010441	LOC120446246|XP_039483052.1|DSAN	LOC26534798|XP_015052845.1|DYAK
OG0010442	LOC120453670|XP_039494414.1|DSAN	LOC6536781|XP_002097352.1|DYAK
OG0010443	LOC120452229|XP_039492292.1|DSAN	LOC6529010|XP_002090042.1|DYAK
OG0010444	LOC120452983|XP_039493417.1|DSAN	LOC6529012|XP_002090044.2|DYAK
OG0010445	LOC120452873|XP_039493258.1|DSAN	LOC6526599|XP_002087707.1|DYAK
OG0010446	LOC120454483|XP_039495760.1|DSAN	LOC26535047|XP_015054575.2|DYAK
OG0010447	LOC120447623|XP_039485050.1|DSAN	LOC6532749|XP_039229438.1|DYAK
OG0010448	LOC120449140|XP_039487394.1|DSAN	LOC6533574|XP_039229709.1|DYAK
OG0010449	LOC120448586|XP_039486598.1|DSAN	LOC6533276|XP_002094002.1|DYAK
OG0010450	LOC120450046|XP_039488735.1|DSAN	LOC6532298|XP_002093058.1|DYAK
OG0010451	LOC120448511|XP_039486480.1|DSAN	LOC6532896|XP_002093632.1|DYAK
OG0010452	LOC120448239|XP_039486077.1|DSAN	LOC6532590|XP_002093334.2|DYAK
OG0010453	LOC120447494|XP_039484825.1|DSAN	LOC6532583|XP_002093327.1|DYAK
OG0010454	LOC120450492|XP_039489473.1|DSAN	LOC6534415|XP_002095093.2|DYAK
OG0010455	LOC120450221|XP_039489031.1|DSAN	LOC6532560|XP_002093305.1|DYAK
OG0010456	LOC120449151|XP_039487421.1|DSAN	LOC6534324|XP_002095004.1|DYAK
OG0010457	LOC120448901|XP_039487057.1|DSAN	LOC6532971|XP_002093706.1|DYAK
OG0010458	LOC120447637|XP_039485078.1|DSAN	LOC6532972|XP_002093707.2|DYAK
OG0010459	LOC120449239|XP_039487545.1|DSAN	LOC6532974|XP_002093709.1|DYAK
OG0010460	LOC120448884|XP_039487034.1|DSAN	LOC6532978|XP_039230132.1|DYAK
OG0010461	LOC120448417|XP_039486351.1|DSAN	LOC6533027|XP_002093762.1|DYAK
OG0010462	LOC120449339|XP_039487678.1|DSAN	LOC6532215|XP_002092988.1|DYAK
OG0010463	LOC120447819|XP_039485330.1|DSAN	LOC6535082|XP_002095746.1|DYAK
OG0010464	LOC120447860|XP_039485401.1|DSAN	LOC6535074|XP_002095738.1|DYAK
OG0010465	LOC120447871|XP_039485413.1|DSAN	LOC6539487|XP_002086377.1|DYAK
OG0010466	LOC120450152|XP_039488922.1|DSAN	LOC6535055|XP_039230146.1|DYAK
OG0010467	LOC120449910|XP_039488535.1|DSAN	LOC6535054|XP_002095718.2|DYAK
OG0010468	LOC120450594|XP_039489650.1|DSAN	LOC6534726|XP_002095401.1|DYAK
OG0010469	LOC120450431|XP_039489375.1|DSAN	LOC6532411|XP_002093162.1|DYAK
OG0010470	LOC120447502|XP_039484836.1|DSAN	LOC6533370|XP_002094095.1|DYAK
OG0010471	LOC120450488|XP_039489469.1|DSAN	LOC6533380|XP_002094105.1|DYAK
OG0010472	LOC120450121|XP_039488877.1|DSAN	LOC6532500|XP_002093246.1|DYAK
OG0010473	LOC120448543|XP_039486524.1|DSAN	LOC6533079|XP_002093811.1|DYAK
OG0010474	LOC120449337|XP_039487675.1|DSAN	LOC120321614|XP_039230785.1|DYAK
OG0010475	LOC120450575|XP_039489628.1|DSAN	LOC6534656|XP_002095331.1|DYAK
OG0010476	LOC120448819|XP_039486951.1|DSAN	LOC6532533|XP_002093279.1|DYAK
OG0010477	LOC120447593|XP_039484995.1|DSAN	LOC6532844|XP_002093581.1|DYAK
OG0010478	LOC120449703|XP_039488255.1|DSAN	LOC6533332|XP_002094058.1|DYAK
OG0010479	LOC120449907|XP_039488532.1|DSAN	LOC6533346|XP_002094072.1|DYAK
OG0010480	LOC120448504|XP_039486472.1|DSAN	LOC6534351|XP_002095030.2|DYAK
OG0010481	LOC120448133|XP_039485885.1|DSAN	LOC6534292|XP_002094973.1|DYAK
OG0010482	LOC120448319|XP_039486200.1|DSAN	LOC6533897|XP_002094597.1|DYAK
OG0010483	LOC120450384|XP_039489310.1|DSAN	LOC6534122|XP_002094806.1|DYAK
OG0010484	LOC120450026|XP_039488702.1|DSAN	LOC6535192|XP_002095852.1|DYAK
OG0010485	LOC120449618|XP_039488135.1|DSAN	LOC6534863|XP_002095535.2|DYAK
OG0010486	LOC120448581|XP_039486590.1|DSAN	LOC6539353|XP_002086246.2|DYAK
OG0010487	LOC120450516|XP_039489527.1|DSAN	LOC6533777|XP_002094480.1|DYAK
OG0010488	LOC120450598|XP_039489653.1|DSAN	LOC6534277|XP_002094958.2|DYAK
OG0010489	LOC120448429|XP_039486365.1|DSAN	LOC6534092|XP_002094778.1|DYAK
OG0010490	LOC120458327|XP_039501879.1|DSAN	LOC6528879|XP_002089911.2|DYAK
OG0010491	LOC120445664|XP_039482145.1|DSAN	LOC6530552|XP_002091467.1|DYAK
OG0010492	LOC120447758|XP_039485237.1|DSAN	LOC6534192|XP_002094875.2|DYAK
OG0010493	LOC120448534|XP_039486510.1|DSAN	LOC6534247|XP_002094929.1|DYAK
OG0010494	LOC120449986|XP_039488629.1|DSAN	LOC6535151|XP_015051053.1|DYAK
OG0010495	LOC120448121|XP_039485864.1|DSAN	LOC6534022|XP_002094709.1|DYAK
OG0010496	LOC120447960|XP_039485584.1|DSAN	LOC6533991|XP_002094681.2|DYAK
OG0010497	LOC120448311|XP_039486191.1|DSAN	LOC6533998|XP_002094687.2|DYAK
OG0010498	LOC120452155|XP_039492189.1|DSAN	LOC6528722|XP_039227680.1|DYAK
OG0010499	LOC120445508|XP_039481900.1|DSAN	LOC6530729|XP_002091620.1|DYAK
OG0010500	LOC120444852|XP_039480747.1|DSAN	LOC6530749|XP_002091639.1|DYAK
OG0010501	LOC120446464|XP_039483400.1|DSAN	LOC6530380|XP_002091306.2|DYAK
OG0010502	LOC120450357|XP_039489268.1|DSAN	LOC6534176|XP_039230155.1|DYAK
OG0010503	LOC120445449|XP_039481821.1|DSAN	LOC6529340|XP_002090345.1|DYAK
OG0010504	LOC120445474|XP_039481853.1|DSAN	LOC6529965|XP_002090912.2|DYAK
OG0010505	LOC120445917|XP_039482528.1|DSAN	LOC6528502|XP_039227132.1|DYAK
OG0010506	LOC120458943|XP_039502735.1|DSAN	LOC6528356|XP_039226582.1|DYAK
OG0010507	LOC120445326|XP_039481584.1|DSAN	LOC6532123|XP_002092899.1|DYAK
OG0010508	LOC120444552|XP_039480236.1|DSAN	LOC6531818|XP_002092605.1|DYAK
OG0010509	LOC120446603|XP_039483573.1|DSAN	LOC6530252|XP_039228374.1|DYAK
OG0010510	LOC120446015|XP_039482703.1|DSAN	LOC6531680|XP_002092471.1|DYAK
OG0010511	LOC120445178|XP_039481325.1|DSAN	LOC6531204|XP_002092032.2|DYAK
OG0010512	LOC120445712|XP_039482206.1|DSAN	LOC6532047|XP_002092824.1|DYAK
OG0010513	LOC120446840|XP_039483969.1|DSAN	LOC6532041|XP_002092818.1|DYAK
OG0010514	LOC120444746|XP_039480607.1|DSAN	LOC6532037|XP_002092814.1|DYAK
OG0010515	LOC120446628|XP_039483622.1|DSAN	LOC6530476|XP_002091391.1|DYAK
OG0010516	LOC120458698|XP_039502375.1|DSAN	LOC6528564|XP_002089608.1|DYAK
OG0010517	LOC120446773|XP_039483851.1|DSAN	LOC6530799|XP_002091682.1|DYAK
OG0010518	LOC120444730|XP_039480590.1|DSAN	LOC6531264|XP_002092073.2|DYAK
OG0010519	LOC120456315|XP_039499008.1|DSAN	LOC6528613|XP_015053975.1|DYAK
OG0010520	LOC120446659|XP_039483665.1|DSAN	LOC6530424|XP_002091340.1|DYAK
OG0010521	LOC120445636|XP_039482108.1|DSAN	LOC6530139|XP_002091085.1|DYAK
OG0010522	LOC120458593|XP_039502231.1|DSAN	LOC6528631|XP_002089673.1|DYAK
OG0010523	LOC120458658|XP_039502324.1|DSAN	LOC6528630|XP_002089672.1|DYAK
OG0010524	LOC120447190|XP_039484612.1|DSAN	LOC6530525|XP_002091440.1|DYAK
OG0010525	LOC120445380|XP_039481697.1|DSAN	LOC6530919|XP_002091763.1|DYAK
OG0010526	LOC120445385|XP_039481725.1|DSAN	LOC6530917|XP_002091761.1|DYAK
OG0010527	LOC120445787|XP_039482326.1|DSAN	LOC6531805|XP_002092592.2|DYAK
OG0010528	LOC120445589|XP_039482015.1|DSAN	LOC6531789|XP_015051557.1|DYAK
OG0010529	LOC120445482|XP_039481863.1|DSAN	LOC26535600|XP_015051556.1|DYAK
OG0010530	LOC120445857|XP_039482432.1|DSAN	LOC6531343|XP_002092147.1|DYAK
OG0010531	LOC120450984|XP_039490219.1|DSAN	LOC6538610|XP_002099132.2|DYAK
OG0010532	LOC120453913|XP_039494781.1|DSAN	LOC6536275|XP_002096861.1|DYAK
OG0010533	LOC120449137|XP_039487385.1|DSAN	LOC6534240|XP_002094922.1|DYAK
OG0010534	LOC120453059|XP_039493517.1|DSAN	LOC6535883|XP_002096499.1|DYAK
OG0010535	LOC120450874|XP_039490036.1|DSAN	LOC6539944|XP_002086819.1|DYAK
OG0010536	LOC120452190|XP_039492235.1|DSAN	LOC6535746|XP_002096369.1|DYAK
OG0010537	LOC120453914|XP_039494782.1|DSAN	LOC6536271|XP_002096857.1|DYAK
OG0010538	LOC120454627|XP_039496030.1|DSAN	LOC6537104|XP_002097665.1|DYAK
OG0010539	LOC120454252|XP_039495313.1|DSAN	LOC26536206|XP_039231816.1|DYAK
OG0010540	LOC120453402|XP_039494025.1|DSAN	LOC6538880|XP_002099384.1|DYAK
OG0010541	LOC120448650|XP_039486712.1|DSAN	LOC6533696|XP_002094401.1|DYAK
OG0010542	LOC120454056|XP_039494996.1|DSAN	LOC6537599|XP_002098145.1|DYAK
OG0010543	LOC120452578|XP_039492795.1|DSAN	LOC6538849|XP_002099362.1|DYAK
OG0010544	LOC120451921|XP_039491868.1|DSAN	LOC6536926|XP_002097495.1|DYAK
OG0010545	LOC120451862|XP_039491798.1|DSAN	LOC6536882|XP_002097451.1|DYAK
OG0010546	LOC120453500|XP_039494180.1|DSAN	LOC6535616|XP_002096244.1|DYAK
OG0010547	LOC120453502|XP_039494183.1|DSAN	LOC6535619|XP_002096247.1|DYAK
OG0010548	LOC120454206|XP_039495237.1|DSAN	LOC6538365|XP_002098889.1|DYAK
OG0010549	LOC120451176|XP_039490546.1|DSAN	LOC6536842|XP_002097412.1|DYAK
OG0010550	LOC120453722|XP_039494484.1|DSAN	LOC6538020|XP_002098555.1|DYAK
OG0010551	LOC120453125|XP_039493606.1|DSAN	LOC6538006|XP_002098541.1|DYAK
OG0010552	LOC120451993|XP_039491955.1|DSAN	LOC6538954|XP_002099457.1|DYAK
OG0010553	LOC120453835|XP_039494662.1|DSAN	LOC6538953|XP_002099456.1|DYAK
OG0010554	LOC120453134|XP_039493619.1|DSAN	LOC6538236|XP_002098763.2|DYAK
OG0010555	LOC120453052|XP_039493507.1|DSAN	LOC6537786|XP_002098327.1|DYAK
OG0010556	LOC120451762|XP_039491624.1|DSAN	LOC6538459|XP_002098983.1|DYAK
OG0010557	LOC120452023|XP_039492005.1|DSAN	LOC6536582|XP_002097158.1|DYAK
OG0010558	LOC120451677|XP_039491492.1|DSAN	LOC6536572|XP_002097148.1|DYAK
OG0010559	LOC120452872|XP_039493254.1|DSAN	LOC6538426|XP_002098950.1|DYAK
OG0010560	LOC120452671|XP_039492943.1|DSAN	LOC6536131|XP_015047578.1|DYAK
OG0010561	LOC120452064|XP_039492061.1|DSAN	LOC6535502|XP_002096133.1|DYAK
OG0010562	LOC120453804|XP_039494612.1|DSAN	LOC6536538|XP_002097114.1|DYAK
OG0010563	LOC120453805|XP_039494613.1|DSAN	LOC6536536|XP_002097112.1|DYAK
OG0010564	LOC120454563|XP_039495891.1|DSAN	LOC6538088|XP_002098622.1|DYAK
OG0010565	LOC120453400|XP_039494023.1|DSAN	LOC6538882|XP_002099386.1|DYAK
OG0010566	LOC120454423|XP_039495642.1|DSAN	LOC26535952|XP_015049098.1|DYAK
OG0010567	LOC120453786|XP_039494570.1|DSAN	LOC6539831|XP_002086714.2|DYAK
OG0010568	LOC120452934|XP_039493349.1|DSAN	LOC6538917|XP_002099421.1|DYAK
OG0010569	LOC120451884|XP_039491825.1|DSAN	LOC6538951|XP_002099454.1|DYAK
OG0010570	LOC120453639|XP_039494366.1|DSAN	LOC6538359|XP_002098883.1|DYAK
OG0010571	LOC120454608|XP_039496003.1|DSAN	LOC6535813|XP_002096435.1|DYAK
OG0010572	LOC120453682|XP_039494432.1|DSAN	LOC6537665|XP_002098210.1|DYAK
OG0010573	LOC120453574|XP_039494267.1|DSAN	LOC6538643|XP_002099163.2|DYAK
OG0010574	LOC120452697|XP_039492987.1|DSAN	LOC6538644|XP_002099164.1|DYAK
OG0010575	LOC120453750|XP_039494517.1|DSAN	LOC6538996|XP_002099498.2|DYAK
OG0010576	LOC120454456|XP_039495702.1|DSAN	LOC6536462|XP_002097043.1|DYAK
OG0010577	LOC120451906|XP_039491849.1|DSAN	LOC6536651|XP_002097223.3|DYAK
OG0010578	LOC120453592|XP_039494288.1|DSAN	LOC6538826|XP_002099339.1|DYAK
OG0010579	LOC120454110|XP_039495073.1|DSAN	LOC6537250|XP_002097808.1|DYAK
OG0010580	LOC120454145|XP_039495136.1|DSAN	LOC6535442|XP_002096091.2|DYAK
OG0010581	LOC120453537|XP_039494222.1|DSAN, LOC120452348|XP_039492455.1|DSAN	LOC6535248|XP_002095904.2|DYAK
OG0010582	LOC120454177|XP_039495191.1|DSAN	LOC26535506|XP_015048672.1|DYAK
OG0010583	LOC120452228|XP_039492288.1|DSAN	LOC6537462|XP_002098018.2|DYAK
OG0010584	LOC120453953|XP_039494834.1|DSAN	LOC6537283|XP_002097841.1|DYAK
OG0010585	LOC120452305|XP_039492381.1|DSAN	LOC6537022|XP_002097589.1|DYAK
OG0010586	LOC120452094|XP_039492102.1|DSAN	LOC6535335|XP_002095991.1|DYAK
OG0010587	LOC120452905|XP_039493299.1|DSAN	LOC6538901|XP_002099405.2|DYAK
OG0010588	LOC120453205|XP_039493726.1|DSAN	LOC26535470|XP_015048776.1|DYAK
OG0010589	LOC120444740|XP_039480601.1|DSAN	LOC6531863|XP_002092650.2|DYAK
OG0010590	LOC120446116|XP_039482876.1|DSAN	LOC6527637|XP_002088725.1|DYAK
OG0010591	LOC120450173|XP_039488959.1|DSAN	LOC6526544|XP_002087654.3|DYAK
OG0010592	LOC120446630|XP_039483626.1|DSAN	LOC6529483|XP_002090485.2|DYAK
OG0010593	LOC120450603|XP_039489660.1|DSAN	LOC6534844|XP_002095516.2|DYAK
