Orthogroup	DSAN.longest_only	DGUA.longest_only
OG0007622	LOC120447528|XP_039484897.1|DSAN	LOC117580278|XP_034122623.1|DGUA
OG0007623	LOC120450537|XP_039489562.1|DSAN	LOC117587217|XP_034133663.1|DGUA
OG0007624	LOC120449681|XP_039488226.1|DSAN	LOC117579836|XP_034121825.1|DGUA
OG0007625	LOC120447596|XP_039484998.1|DSAN	LOC117579126|XP_034120752.1|DGUA
OG0007626	LOC120447449|XP_039484742.1|DSAN	LOC117589243|XP_034136899.1|DGUA
OG0007627	LOC120447448|XP_039484741.1|DSAN	LOC117589197|XP_034136815.1|DGUA
OG0007628	LOC120454911|XP_039496541.1|DSAN	LOC117590651|XP_034139383.1|DGUA
OG0007629	LOC120449531|XP_039487985.1|DSAN	LOC117586926|XP_034133176.1|DGUA
OG0007630	LOC120452130|XP_039492147.1|DSAN	LOC117586151|XP_034131940.1|DGUA
OG0007631	LOC120453360|XP_039493966.1|DSAN	LOC117583586|XP_034127865.1|DGUA
OG0007632	LOC120448691|XP_039486775.1|DSAN	LOC117587442|XP_034134016.1|DGUA
OG0007633	LOC120446874|XP_039484016.1|DSAN	LOC117582031|XP_034125453.1|DGUA
OG0007634	LOC120452993|XP_039493429.1|DSAN	LOC117583640|XP_034127979.1|DGUA
OG0007635	LOC120454982|XP_039496711.1|DSAN	LOC117587721|XP_034134520.1|DGUA
OG0007636	LOC120450286|XP_039489137.1|DSAN	LOC117579046|XP_034120632.1|DGUA
OG0007637	LOC120457831|XP_039501262.1|DSAN	LOC117588168|XP_034135170.1|DGUA
OG0007638	LOC120456577|XP_039499400.1|DSAN	LOC117588624|XP_034135935.1|DGUA
OG0007639	LOC120455099|XP_039496909.1|DSAN	LOC117590914|XP_034139837.1|DGUA
OG0007640	LOC120458322|XP_039501871.1|DSAN	LOC117578832|XP_034120486.1|DGUA
OG0007641	LOC120454356|XP_039495512.1|DSAN	LOC117586598|XP_034132669.1|DGUA
OG0007642	LOC120444465|XP_039480071.1|DSAN	LOC117592115|XP_034141544.1|DGUA
OG0007643	LOC120452871|XP_039493251.1|DSAN	LOC117585906|XP_034131554.1|DGUA
OG0007644	LOC120452732|XP_039493035.1|DSAN	LOC117583665|XP_034128024.1|DGUA
OG0007645	LOC120451818|XP_039491720.1|DSAN	LOC117584979|XP_034130075.1|DGUA
OG0007646	LOC120458420|XP_039501991.1|DSAN	LOC117584240|XP_034128927.1|DGUA
OG0007647	LOC120447127|XP_039484494.1|DSAN	LOC117588037|XP_034134974.1|DGUA
OG0007648	LOC120443680|XP_039482944.1|DSAN	LOC117578858|XP_034120539.1|DGUA
OG0007649	LOC120448818|XP_039486950.1|DSAN	LOC117580289|XP_034122654.1|DGUA
OG0007650	LOC120444863|XP_039480763.1|DSAN	LOC117592660|XP_034142496.1|DGUA
OG0007651	LOC120455878|XP_039498295.1|DSAN	LOC117590966|XP_034139915.1|DGUA
OG0007652	LOC120449625|XP_039488146.1|DSAN	LOC117580270|XP_034122607.1|DGUA
OG0007653	LOC120448391|XP_039486313.1|DSAN	LOC117579287|XP_034120979.1|DGUA
OG0007654	LOC120449952|XP_039488588.1|DSAN	LOC117579181|XP_034120842.1|DGUA
OG0007655	LOC120446642|XP_039483645.1|DSAN	LOC117580872|XP_034123513.1|DGUA, LOC117581480|XP_034124613.1|DGUA
OG0007656	LOC120453057|XP_039493513.1|DSAN	LOC117585104|XP_034130274.1|DGUA
OG0007657	LOC120454170|XP_039495177.1|DSAN, LOC120453986|XP_039494876.1|DSAN	LOC117583155|XP_034127240.1|DGUA
OG0007658	LOC120447156|XP_039484542.1|DSAN, LOC120447155|XP_039484541.1|DSAN	LOC117592339|XP_034141924.1|DGUA
OG0007659	LOC120458606|XP_039502247.1|DSAN	LOC117592281|XP_034141835.1|DGUA, LOC117592283|XP_034141837.1|DGUA
OG0007660	LOC120453763|XP_039494531.1|DSAN	LOC117585523|XP_034130922.1|DGUA
OG0007662	LOC120444888|XP_039480806.1|DSAN, LOC120445547|XP_039481953.1|DSAN	LOC117583976|XP_034128577.1|DGUA
OG0007663	LOC120446197|XP_039482980.1|DSAN, LOC120446103|XP_039482828.1|DSAN	LOC117580248|XP_034122566.1|DGUA
OG0007664	LOC120454122|XP_039495092.1|DSAN	LOC117589548|XP_034137444.1|DGUA
OG0007665	LOC120455174|XP_039497039.1|DSAN	LOC117588305|XP_034135382.1|DGUA
OG0007666	LOC120455322|XP_039497333.1|DSAN	LOC117588351|XP_034135454.1|DGUA
OG0007667	LOC120457374|XP_039500843.1|DSAN	LOC117581592|XP_034124838.1|DGUA
OG0007668	LOC120443785|XP_039479048.1|DSAN	LOC117588120|XP_034135088.1|DGUA
OG0007669	LOC120455271|XP_039497207.1|DSAN	LOC117581446|XP_034124546.1|DGUA
OG0007670	LOC120455270|XP_039497206.1|DSAN	LOC117581445|XP_034124545.1|DGUA
OG0007671	LOC120455280|XP_039497237.1|DSAN	LOC117590313|XP_034138692.1|DGUA
OG0007672	LOC120457347|XP_039500793.1|DSAN	LOC117588344|XP_034135445.1|DGUA
OG0007673	LOC120451188|XP_039490571.1|DSAN	LOC117582844|XP_034126789.1|DGUA
OG0007674	LOC120457107|XP_039500247.1|DSAN	LOC117588475|XP_034135657.1|DGUA
OG0007675	LOC120456870|XP_039499901.1|DSAN	LOC117581560|XP_034124782.1|DGUA
OG0007676	LOC120456810|XP_039499787.1|DSAN	LOC117588566|XP_034135847.1|DGUA
OG0007677	LOC120456478|XP_039499276.1|DSAN	LOC117581163|XP_034123996.1|DGUA
OG0007678	LOC120455713|XP_039498059.1|DSAN	LOC117588410|XP_034135567.1|DGUA
OG0007679	LOC120455375|XP_039497427.1|DSAN	LOC117590964|XP_034139910.1|DGUA
OG0007680	LOC120452811|XP_039493152.1|DSAN	LOC117584579|XP_034129446.1|DGUA
OG0007681	LOC120452438|XP_039492600.1|DSAN	LOC117585357|XP_034130694.1|DGUA
OG0007682	LOC120455739|XP_039498095.1|DSAN	LOC117588312|XP_034135394.1|DGUA
OG0007683	LOC120455094|XP_039496903.1|DSAN	LOC117590909|XP_034139831.1|DGUA
OG0007684	LOC120456874|XP_039499904.1|DSAN	LOC117590850|XP_034139738.1|DGUA
OG0007685	LOC120456100|XP_039498629.1|DSAN	LOC117588540|XP_034135800.1|DGUA
OG0007686	LOC120456336|XP_039499040.1|DSAN	LOC117590349|XP_034138773.1|DGUA
OG0007687	LOC120457384|XP_039500868.1|DSAN	LOC117580817|XP_034123427.1|DGUA
OG0007688	LOC120452628|XP_039492871.1|DSAN	LOC117585600|XP_034131036.1|DGUA
OG0007689	LOC120456521|XP_039499323.1|DSAN	LOC117588511|XP_034135723.1|DGUA
OG0007690	LOC120456861|XP_039499873.1|DSAN	LOC117588274|XP_034135327.1|DGUA
OG0007691	LOC120452654|XP_039492905.1|DSAN	LOC117583692|XP_034128060.1|DGUA
OG0007692	LOC120456677|XP_039499568.1|DSAN	LOC117588440|XP_034135613.1|DGUA
OG0007693	LOC120455414|XP_039497493.1|DSAN	LOC117590324|XP_034138707.1|DGUA
OG0007694	LOC120449600|XP_039488101.1|DSAN	LOC117591228|XP_034140293.1|DGUA
OG0007695	LOC120455419|XP_039497502.1|DSAN	LOC117580620|XP_034123089.1|DGUA
OG0007696	LOC120449884|XP_039488495.1|DSAN	LOC117579555|XP_034121365.1|DGUA
OG0007697	LOC120448211|XP_039486023.1|DSAN	LOC117579546|XP_034121353.1|DGUA
OG0007698	LOC120455639|XP_039497962.1|DSAN	LOC117590939|XP_034139872.1|DGUA
OG0007699	LOC120456986|XP_039500069.1|DSAN	LOC117581270|XP_034124172.1|DGUA
OG0007700	LOC120455482|XP_039497650.1|DSAN	LOC117580879|XP_034123520.1|DGUA
OG0007701	LOC120456071|XP_039498594.1|DSAN	LOC117581090|XP_034123867.1|DGUA
OG0007702	LOC120456015|XP_039498512.1|DSAN	LOC117581081|XP_034123855.1|DGUA
OG0007703	LOC120455049|XP_039496836.1|DSAN	LOC117590992|XP_034139961.1|DGUA
OG0007704	LOC120453825|XP_039494646.1|DSAN	LOC117583540|XP_034127787.1|DGUA
OG0007705	LOC120457017|XP_039500107.1|DSAN	LOC117580629|XP_034123102.1|DGUA
OG0007706	LOC120456530|XP_039499335.1|DSAN	LOC117580720|XP_034123275.1|DGUA
OG0007707	LOC120455920|XP_039498364.1|DSAN	LOC117590453|XP_034138964.1|DGUA
OG0007708	LOC120456726|XP_039499643.1|DSAN	LOC117580924|XP_034123579.1|DGUA
OG0007709	LOC120456426|XP_039499192.1|DSAN	LOC117580985|XP_034123671.1|DGUA
OG0007710	LOC120456599|XP_039499442.1|DSAN	LOC117590350|XP_034138776.1|DGUA
OG0007711	LOC120456416|XP_039499182.1|DSAN	LOC117580833|XP_034123462.1|DGUA
OG0007712	LOC120456667|XP_039499541.1|DSAN	LOC117581549|XP_034124758.1|DGUA
OG0007713	LOC120454995|XP_039496728.1|DSAN	LOC117590506|XP_034139059.1|DGUA
OG0007714	LOC120457085|XP_039500198.1|DSAN	LOC117581285|XP_034124200.1|DGUA
OG0007715	LOC120456877|XP_039499909.1|DSAN	LOC117588535|XP_034135785.1|DGUA
OG0007716	LOC120457275|XP_039500638.1|DSAN	LOC117580699|XP_034123230.1|DGUA
OG0007717	LOC120454579|XP_039495918.1|DSAN	LOC117583035|XP_034127084.1|DGUA
OG0007718	LOC120456688|XP_039499584.1|DSAN	LOC117581202|XP_034124065.1|DGUA
OG0007719	LOC120457102|XP_039500226.1|DSAN	LOC117581468|XP_034124580.1|DGUA
OG0007720	LOC120456092|XP_039498621.1|DSAN	LOC117581444|XP_034124543.1|DGUA
OG0007721	LOC120455672|XP_039498003.1|DSAN	LOC117581291|XP_034124215.1|DGUA
OG0007722	LOC120456701|XP_039499601.1|DSAN	LOC117580865|XP_034123505.1|DGUA
OG0007723	LOC120455709|XP_039498056.1|DSAN	LOC117580777|XP_034123364.1|DGUA
OG0007724	LOC120446268|XP_039483082.1|DSAN	LOC117582275|XP_034125794.1|DGUA
OG0007725	LOC120456638|XP_039499494.1|DSAN	LOC117588514|XP_034135731.1|DGUA
OG0007726	LOC120455790|XP_039498181.1|DSAN	LOC117581100|XP_034123882.1|DGUA
OG0007727	LOC120456680|XP_039499571.1|DSAN	LOC117580973|XP_034123657.1|DGUA
OG0007728	LOC120457370|XP_039500839.1|DSAN	LOC117581433|XP_034124496.1|DGUA
OG0007729	LOC120456402|XP_039499164.1|DSAN	LOC117581098|XP_034123878.1|DGUA
OG0007730	LOC120457368|XP_039500834.1|DSAN	LOC117581191|XP_034124040.1|DGUA
OG0007731	LOC120450318|XP_039489206.1|DSAN	LOC117579799|XP_034121761.1|DGUA
OG0007732	LOC120455167|XP_039497028.1|DSAN	LOC117588269|XP_034135314.1|DGUA
OG0007733	LOC120456145|XP_039498706.1|DSAN	LOC117591017|XP_034139994.1|DGUA
OG0007734	LOC120455707|XP_039498051.1|DSAN	LOC117588445|XP_034135619.1|DGUA
OG0007735	LOC120456224|XP_039498842.1|DSAN	LOC117591495|XP_034140677.1|DGUA
OG0007736	LOC120456579|XP_039499413.1|DSAN	LOC117588398|XP_034135542.1|DGUA
OG0007737	LOC120452467|XP_039492636.1|DSAN	LOC117589799|XP_034137898.1|DGUA
OG0007738	LOC120451064|XP_039490355.1|DSAN	LOC117583414|XP_034127595.1|DGUA
OG0007739	LOC120456425|XP_039499191.1|DSAN	LOC117581085|XP_034123861.1|DGUA
OG0007740	LOC120457404|XP_039500934.1|DSAN	LOC117590836|XP_034139717.1|DGUA
OG0007741	LOC120456794|XP_039499747.1|DSAN	LOC117590514|XP_034139096.1|DGUA
OG0007742	LOC120457088|XP_039500205.1|DSAN	LOC117590962|XP_034139905.1|DGUA
OG0007743	LOC120453285|XP_039493844.1|DSAN	LOC117585478|XP_034130861.1|DGUA
OG0007744	LOC120443848|XP_039479143.1|DSAN	LOC117588533|XP_034135782.1|DGUA
OG0007745	LOC120453090|XP_039493551.1|DSAN	LOC117589534|XP_034137419.1|DGUA
OG0007746	LOC120454199|XP_039495229.1|DSAN	LOC117585459|XP_034130840.1|DGUA
OG0007747	LOC120456895|XP_039499931.1|DSAN	LOC117580633|XP_034123112.1|DGUA
OG0007748	LOC120456348|XP_039499066.1|DSAN	LOC117588617|XP_034135919.1|DGUA
OG0007749	LOC120455655|XP_039497979.1|DSAN	LOC117580929|XP_034123600.1|DGUA
OG0007750	LOC120451180|XP_039490554.1|DSAN	LOC117583807|XP_034128278.1|DGUA
OG0007751	LOC120443910|XP_039479271.1|DSAN	LOC117582280|XP_034125803.1|DGUA
OG0007752	LOC120457375|XP_039500845.1|DSAN	LOC117580945|XP_034123619.1|DGUA
OG0007753	LOC120455143|XP_039496982.1|DSAN	LOC117581239|XP_034124116.1|DGUA
OG0007754	LOC120456560|XP_039499374.1|DSAN	LOC117588747|XP_034136116.1|DGUA
OG0007755	LOC120456559|XP_039499373.1|DSAN	LOC117588632|XP_034135953.1|DGUA
OG0007756	LOC120456497|XP_039499298.1|DSAN	LOC117581399|XP_034124433.1|DGUA
OG0007757	LOC120456293|XP_039498972.1|DSAN	LOC117591157|XP_034140166.1|DGUA
OG0007758	LOC120456241|XP_039498885.1|DSAN	LOC117591575|XP_034140779.1|DGUA
OG0007759	LOC120452799|XP_039493129.1|DSAN	LOC117583252|XP_034127369.1|DGUA
OG0007760	LOC120455995|XP_039498487.1|DSAN	LOC117580976|XP_034123661.1|DGUA
OG0007761	LOC120456021|XP_039498519.1|DSAN	LOC117588460|XP_034135639.1|DGUA
OG0007762	LOC120455947|XP_039498419.1|DSAN	LOC117588629|XP_034135945.1|DGUA
OG0007763	LOC120458041|XP_039501484.1|DSAN	LOC117582285|XP_034125813.1|DGUA
OG0007764	LOC120456170|XP_039498768.1|DSAN	LOC117581112|XP_034123909.1|DGUA
OG0007765	LOC120456199|XP_039498813.1|DSAN	LOC117581122|XP_034123938.1|DGUA
OG0007766	LOC120454442|XP_039495672.1|DSAN	LOC117589937|XP_034138112.1|DGUA
OG0007767	LOC120454886|XP_039496412.1|DSAN	LOC117590637|XP_034139356.1|DGUA
OG0007768	LOC120455544|XP_039497815.1|DSAN	LOC117581305|XP_034124239.1|DGUA
OG0007769	LOC120455163|XP_039497020.1|DSAN	LOC117588263|XP_034135289.1|DGUA
OG0007770	LOC120458097|XP_039501562.1|DSAN	LOC117588264|XP_034135290.1|DGUA
OG0007771	LOC120456323|XP_039499022.1|DSAN	LOC117591532|XP_034140715.1|DGUA
OG0007772	LOC120456158|XP_039498731.1|DSAN	LOC117591492|XP_034140670.1|DGUA
OG0007773	LOC120453206|XP_039493731.1|DSAN	LOC117587556|XP_034134256.1|DGUA
OG0007774	LOC120449736|XP_039488301.1|DSAN	LOC117579852|XP_034121849.1|DGUA
OG0007775	LOC120456006|XP_039498498.1|DSAN	LOC117590239|XP_034138602.1|DGUA
OG0007776	LOC120456601|XP_039499445.1|DSAN	LOC117588451|XP_034135628.1|DGUA
OG0007777	LOC120456878|XP_039499910.1|DSAN	LOC117581563|XP_034124787.1|DGUA
OG0007778	LOC120456494|XP_039499295.1|DSAN	LOC117581079|XP_034123853.1|DGUA
OG0007779	LOC120447887|XP_039485432.1|DSAN	LOC117589135|XP_034136711.1|DGUA
OG0007780	LOC120456535|XP_039499346.1|DSAN	LOC117590273|XP_034138649.1|DGUA
OG0007781	LOC120455346|XP_039497369.1|DSAN	LOC117581198|XP_034124049.1|DGUA
OG0007782	LOC120456050|XP_039498562.1|DSAN	LOC117580754|XP_034123339.1|DGUA
OG0007783	LOC120456684|XP_039499580.1|DSAN	LOC117590108|XP_034138347.1|DGUA, LOC117588792|XP_034136190.1|DGUA
OG0007784	LOC120450914|XP_039490105.1|DSAN	LOC117585722|XP_034131249.1|DGUA
OG0007785	LOC120455103|XP_039496918.1|DSAN	LOC117580666|XP_034123169.1|DGUA
OG0007786	LOC120458868|XP_039502635.1|DSAN	LOC117581942|XP_034125314.1|DGUA
OG0007787	LOC120453245|XP_039493782.1|DSAN	LOC117583623|XP_034127962.1|DGUA
OG0007788	LOC120452698|XP_039492989.1|DSAN	LOC117589873|XP_034138036.1|DGUA
OG0007789	LOC120451571|XP_039491316.1|DSAN	LOC117589645|XP_034137668.1|DGUA
OG0007790	LOC120454549|XP_039495863.1|DSAN	LOC117583359|XP_034127519.1|DGUA
OG0007791	LOC120451288|XP_039490772.1|DSAN	LOC117583361|XP_034127530.1|DGUA
OG0007792	LOC120455368|XP_039497408.1|DSAN	LOC117581605|XP_034124857.1|DGUA
OG0007793	LOC120453802|XP_039494609.1|DSAN	LOC117586564|XP_034132614.1|DGUA
OG0007794	LOC120455068|XP_039496854.1|DSAN	LOC117591512|XP_034140696.1|DGUA
OG0007795	LOC120456424|XP_039499190.1|DSAN	LOC117581258|XP_034124156.1|DGUA
OG0007796	LOC120451915|XP_039491862.1|DSAN	LOC117584974|XP_034130067.1|DGUA
OG0007797	LOC120453212|XP_039493737.1|DSAN	LOC117591463|XP_034140635.1|DGUA
OG0007799	LOC120453458|XP_039494109.1|DSAN	LOC117589681|XP_034137726.1|DGUA
OG0007800	LOC120453636|XP_039494362.1|DSAN	LOC117583432|XP_034127622.1|DGUA
OG0007801	LOC120453676|XP_039494424.1|DSAN	LOC117585302|XP_034130622.1|DGUA
OG0007802	LOC120452786|XP_039493112.1|DSAN	LOC117583772|XP_034128216.1|DGUA
OG0007803	LOC120453641|XP_039494369.1|DSAN	LOC117583146|XP_034127226.1|DGUA
OG0007804	LOC120455120|XP_039496945.1|DSAN	LOC117591431|XP_034140583.1|DGUA
OG0007805	LOC120457009|XP_039500098.1|DSAN	LOC117591444|XP_034140600.1|DGUA
OG0007806	LOC120457008|XP_039500097.1|DSAN	LOC117591443|XP_034140599.1|DGUA
OG0007808	LOC120453255|XP_039493809.1|DSAN	LOC117585670|XP_034131158.1|DGUA
OG0007809	LOC120455852|XP_039498256.1|DSAN	LOC117581440|XP_034124535.1|DGUA
OG0007810	LOC120458551|XP_039502169.1|DSAN	LOC117587798|XP_034134634.1|DGUA
OG0007811	LOC120453303|XP_039493870.1|DSAN	LOC117589558|XP_034137461.1|DGUA
OG0007812	LOC120457010|XP_039500099.1|DSAN	LOC117590221|XP_034138579.1|DGUA
OG0007813	LOC120451500|XP_039491186.1|DSAN	LOC117582886|XP_034126855.1|DGUA
OG0007814	LOC120455104|XP_039496919.1|DSAN	LOC117581236|XP_034124113.1|DGUA
OG0007815	LOC120456777|XP_039499718.1|DSAN	LOC117590258|XP_034138635.1|DGUA
OG0007816	LOC120450010|XP_039488661.1|DSAN	LOC117589185|XP_034136799.1|DGUA
OG0007818	LOC120454362|XP_039495521.1|DSAN	LOC117585149|XP_034130370.1|DGUA
OG0007819	LOC120457220|XP_039500524.1|DSAN	LOC117591411|XP_034140555.1|DGUA
OG0007820	LOC120452694|XP_039492983.1|DSAN	LOC117582963|XP_034126967.1|DGUA
OG0007821	LOC120453412|XP_039494044.1|DSAN	LOC117591459|XP_034140624.1|DGUA
OG0007822	LOC120453410|XP_039494041.1|DSAN	LOC117591458|XP_034140620.1|DGUA
OG0007823	LOC120453311|XP_039493901.1|DSAN	LOC117591461|XP_034140628.1|DGUA
OG0007824	LOC120452046|XP_039492038.1|DSAN	LOC117585565|XP_034130988.1|DGUA
OG0007826	LOC120453622|XP_039494338.1|DSAN	LOC117583376|XP_034127550.1|DGUA
OG0007827	LOC120454989|XP_039496719.1|DSAN	LOC117581627|XP_034124886.1|DGUA
OG0007828	LOC120450032|XP_039488717.1|DSAN	LOC117586896|XP_034133131.1|DGUA
OG0007829	LOC120451572|XP_039491317.1|DSAN	LOC117590192|XP_034138511.1|DGUA
OG0007830	LOC120453190|XP_039493690.1|DSAN	LOC117589946|XP_034138128.1|DGUA
OG0007831	LOC120455237|XP_039497148.1|DSAN	LOC117580800|XP_034123390.1|DGUA
OG0007832	LOC120456316|XP_039499004.1|DSAN	LOC117581294|XP_034124222.1|DGUA
OG0007833	LOC120457395|XP_039500899.1|DSAN	LOC117591175|XP_034140190.1|DGUA
OG0007834	LOC120451216|XP_039490627.1|DSAN	LOC117585181|XP_034130415.1|DGUA
OG0007836	LOC120451512|XP_039491205.1|DSAN	LOC117583575|XP_034127845.1|DGUA
OG0007837	LOC120453275|XP_039493837.1|DSAN	LOC117582833|XP_034126779.1|DGUA
OG0007838	LOC120452241|XP_039492299.1|DSAN	LOC117582912|XP_034126897.1|DGUA
OG0007839	LOC120455371|XP_039497417.1|DSAN	LOC117590263|XP_034138640.1|DGUA
OG0007840	LOC120452989|XP_039493424.1|DSAN	LOC117583630|XP_034127969.1|DGUA
OG0007841	LOC120452962|XP_039493386.1|DSAN	LOC117585375|XP_034130713.1|DGUA
OG0007842	LOC120451308|XP_039490807.1|DSAN	LOC117583661|XP_034128014.1|DGUA
OG0007843	LOC120452558|XP_039492770.1|DSAN	LOC117583124|XP_034127207.1|DGUA
OG0007844	LOC120446269|XP_039483080.1|DSAN	LOC117592705|XP_034142564.1|DGUA
OG0007845	LOC120453432|XP_039494071.1|DSAN	LOC117589940|XP_034138117.1|DGUA
OG0007846	LOC120455511|XP_039497711.1|DSAN	LOC117591153|XP_034140159.1|DGUA
OG0007847	LOC120451335|XP_039490850.1|DSAN	LOC117585305|XP_034130625.1|DGUA
OG0007848	LOC120452461|XP_039492626.1|DSAN	LOC117585145|XP_034130366.1|DGUA
OG0007849	LOC120452604|XP_039492835.1|DSAN	LOC117589731|XP_034137797.1|DGUA
OG0007850	LOC120452601|XP_039492833.1|DSAN	LOC117589727|XP_034137790.1|DGUA
OG0007851	LOC120453721|XP_039494483.1|DSAN	LOC117583449|XP_034127639.1|DGUA
OG0007852	LOC120451406|XP_039491008.1|DSAN	LOC117583023|XP_034127065.1|DGUA
OG0007853	LOC120452062|XP_039492059.1|DSAN	LOC117583610|XP_034127939.1|DGUA
OG0007854	LOC120451967|XP_039491926.1|DSAN	LOC117585006|XP_034130136.1|DGUA
OG0007855	LOC120452518|XP_039492708.1|DSAN	LOC117583178|XP_034127269.1|DGUA
OG0007856	LOC120452462|XP_039492627.1|DSAN	LOC117585156|XP_034130380.1|DGUA
OG0007857	LOC120451680|XP_039491495.1|DSAN	LOC117582917|XP_034126905.1|DGUA
OG0007858	LOC120455733|XP_039498084.1|DSAN	LOC117581776|XP_034125090.1|DGUA
OG0007859	LOC120456446|XP_039499217.1|DSAN	LOC117581197|XP_034124048.1|DGUA
OG0007860	LOC120451617|XP_039491397.1|DSAN	LOC117585387|XP_034130727.1|DGUA
OG0007861	LOC120451623|XP_039491408.1|DSAN	LOC117585113|XP_034130285.1|DGUA
OG0007862	LOC120453215|XP_039493739.1|DSAN	LOC117590537|XP_034139154.1|DGUA, LOC117590538|XP_034139156.1|DGUA
OG0007863	LOC120445529|XP_039481925.1|DSAN	LOC117584207|XP_034128867.1|DGUA
OG0007864	LOC120450783|XP_039489875.1|DSAN	LOC117584962|XP_034130047.1|DGUA
OG0007865	LOC120450474|XP_039489452.1|DSAN	LOC117580131|XP_034122315.1|DGUA
OG0007866	LOC120451637|XP_039491430.1|DSAN	LOC117589921|XP_034138095.1|DGUA
OG0007867	LOC120452242|XP_039492300.1|DSAN	LOC117583111|XP_034127183.1|DGUA
OG0007868	LOC120452643|XP_039492892.1|DSAN	LOC117583570|XP_034127837.1|DGUA
OG0007869	LOC120455041|XP_039496824.1|DSAN	LOC117581497|XP_034124637.1|DGUA
OG0007870	LOC120449540|XP_039487996.1|DSAN	LOC117586837|XP_034133019.1|DGUA
OG0007871	LOC120457225|XP_039500533.1|DSAN	LOC117580707|XP_034123253.1|DGUA
OG0007872	LOC120449104|XP_039487347.1|DSAN	LOC117580298|XP_034122672.1|DGUA
OG0007873	LOC120450276|XP_039489126.1|DSAN	LOC117580317|XP_034122703.1|DGUA
OG0007874	LOC120455578|XP_039497883.1|DSAN	LOC117581061|XP_034123823.1|DGUA
OG0007875	LOC120444697|XP_039480497.1|DSAN	LOC117592524|XP_034142268.1|DGUA
OG0007876	LOC120456706|XP_039499613.1|DSAN	LOC117581004|XP_034123702.1|DGUA
OG0007877	LOC120455189|XP_039497061.1|DSAN	LOC117581424|XP_034124483.1|DGUA
OG0007878	LOC120444420|XP_039479984.1|DSAN	LOC117592327|XP_034141904.1|DGUA
OG0007879	LOC120448986|XP_039487187.1|DSAN	LOC117586943|XP_034133200.1|DGUA
OG0007880	LOC120455035|XP_039496803.1|DSAN	LOC117580758|XP_034123344.1|DGUA
OG0007881	LOC120449772|XP_039488345.1|DSAN	LOC117587373|XP_034133912.1|DGUA
OG0007882	LOC120448897|XP_039487047.1|DSAN	LOC117587447|XP_034134027.1|DGUA
OG0007883	LOC120448953|XP_039487136.1|DSAN	LOC117587446|XP_034134022.1|DGUA
OG0007884	LOC120450106|XP_039488835.1|DSAN	LOC117586987|XP_034133277.1|DGUA
OG0007885	LOC120444699|XP_039480502.1|DSAN	LOC117592525|XP_034142274.1|DGUA
OG0007886	LOC120455210|XP_039497109.1|DSAN	LOC117588059|XP_034135009.1|DGUA
OG0007887	LOC120448896|XP_039487046.1|DSAN	LOC117587443|XP_034134017.1|DGUA
OG0007888	LOC120447846|XP_039485387.1|DSAN	LOC117587054|XP_034133383.1|DGUA
OG0007889	LOC120449461|XP_039487867.1|DSAN	LOC117589228|XP_034136872.1|DGUA
OG0007890	LOC120450077|XP_039488798.1|DSAN	LOC117589202|XP_034136822.1|DGUA
OG0007891	LOC120450956|XP_039490177.1|DSAN	LOC117585076|XP_034130231.1|DGUA
OG0007892	LOC120458916|XP_039502699.1|DSAN	LOC117578428|XP_034119780.1|DGUA
OG0007893	LOC120445671|XP_039482154.1|DSAN	LOC117591941|XP_034141242.1|DGUA
OG0007894	LOC120450289|XP_039489142.1|DSAN	LOC117586880|XP_034133073.1|DGUA
OG0007895	LOC120448685|XP_039486757.1|DSAN	LOC117589447|XP_034137282.1|DGUA
OG0007896	LOC120448716|XP_039486820.1|DSAN	LOC117579504|XP_034121299.1|DGUA
OG0007897	LOC120449252|XP_039487564.1|DSAN	LOC117589370|XP_034137171.1|DGUA
OG0007898	LOC120450052|XP_039488743.1|DSAN	LOC117589161|XP_034136755.1|DGUA
OG0007899	LOC120447693|XP_039485156.1|DSAN	LOC117587387|XP_034133932.1|DGUA
OG0007900	LOC120446997|XP_039484234.1|DSAN	LOC117585664|XP_034131154.1|DGUA
OG0007901	LOC120449200|XP_039487497.1|DSAN	LOC117579869|XP_034121880.1|DGUA
OG0007902	LOC120456396|XP_039499158.1|DSAN	LOC117581023|XP_034123741.1|DGUA
OG0007903	LOC120447539|XP_039484917.1|DSAN	LOC117588873|XP_034136270.1|DGUA
OG0007904	LOC120448399|XP_039486323.1|DSAN	LOC117580212|XP_034122496.1|DGUA
OG0007905	LOC120446112|XP_039482844.1|DSAN	LOC117582057|XP_034125499.1|DGUA
OG0007906	LOC120449712|XP_039488262.1|DSAN	LOC117579257|XP_034120935.1|DGUA
OG0007907	LOC120449230|XP_039487536.1|DSAN	LOC117589121|XP_034136693.1|DGUA
OG0007908	LOC120449232|XP_039487538.1|DSAN	LOC117589123|XP_034136695.1|DGUA
OG0007909	LOC120455396|XP_039497467.1|DSAN	LOC117591198|XP_034140229.1|DGUA
OG0007910	LOC120450483|XP_039489464.1|DSAN	LOC117580320|XP_034122707.1|DGUA
OG0007911	LOC120449789|XP_039488367.1|DSAN	LOC117586911|XP_034133151.1|DGUA
OG0007912	LOC120450142|XP_039488904.1|DSAN	LOC117586914|XP_034133153.1|DGUA
OG0007913	LOC120449793|XP_039488371.1|DSAN	LOC117586915|XP_034133154.1|DGUA
OG0007914	LOC120450182|XP_039488981.1|DSAN	LOC117587486|XP_034134119.1|DGUA
