Orthogroup	DSAN.longest_only	DMEL.longest_only
OG0008283	LOC120456615|XP_039499470.1|DSAN	goe|NP_573160.1|DMEL
OG0008284	LOC120454885|XP_039496409.1|DSAN	mGluR|NP_524639.2|DMEL
OG0008285	LOC120456804|XP_039499772.1|DSAN	CG43386|NP_572594.2|DMEL
OG0008286	LOC120456650|XP_039499512.1|DSAN	m|NP_572747.1|DMEL
OG0008287	LOC120457116|XP_039500267.1|DSAN	CG1632|NP_572467.1|DMEL
OG0008288	LOC120454603|XP_039495996.1|DSAN	CG5835|NP_650785.1|DMEL
OG0008289	LOC120451591|XP_039491344.1|DSAN	CG13639|NP_001247299.1|DMEL
OG0008290	LOC120456466|XP_039499248.1|DSAN	BCL7-like|NP_572562.1|DMEL
OG0008291	LOC120455405|XP_039497479.1|DSAN	sni|NP_572466.1|DMEL
OG0008292	LOC120456389|XP_039499150.1|DSAN	CG32803|NP_001259150.1|DMEL
OG0008293	LOC120454617|XP_039496014.1|DSAN	kek6|NP_001263151.1|DMEL
OG0008294	LOC120450835|XP_039489952.1|DSAN	CG31142|NP_732915.1|DMEL
OG0008295	LOC120456007|XP_039498499.1|DSAN	CG1434|NP_572950.2|DMEL
OG0008296	LOC120455519|XP_039497730.1|DSAN	SWIP|NP_573116.2|DMEL
OG0008297	LOC120457118|XP_039500269.1|DSAN	CG1636|NP_572470.3|DMEL
OG0008298	LOC120455367|XP_039497407.1|DSAN	CG17068|NP_608379.1|DMEL
OG0008299	LOC120452487|XP_039492669.1|DSAN	CG14253|NP_651517.1|DMEL
OG0008300	LOC120455942|XP_039498406.1|DSAN	CG12065|NP_001368976.1|DMEL
OG0008301	LOC120453701|XP_039494457.1|DSAN	CG12947|NP_001097731.1|DMEL
OG0008302	LOC120454992|XP_039496722.1|DSAN	CG5445|NP_573213.1|DMEL
OG0008303	LOC120455036|XP_039496805.1|DSAN	cib|NP_525065.1|DMEL
OG0008304	LOC120456275|XP_039498943.1|DSAN	CG32816|NP_726662.1|DMEL
OG0008305	LOC120455350|XP_039497378.1|DSAN	CG15602|NP_573077.2|DMEL
OG0008306	LOC120455331|XP_039497344.1|DSAN	CG10802|NP_570062.1|DMEL
OG0008307	LOC120451106|XP_039490449.1|DSAN	CCHa1|NP_001097784.1|DMEL
OG0008308	LOC120450978|XP_039490208.1|DSAN	TTLL5|NP_733081.1|DMEL
OG0008309	LOC120451585|XP_039491333.1|DSAN	CG6523|NP_609641.1|DMEL
OG0008310	LOC120449601|XP_039488102.1|DSAN	RpL26|NP_649070.1|DMEL
OG0008311	LOC120457313|XP_039500745.1|DSAN	CG12540|NP_572963.1|DMEL
OG0008312	LOC120451014|XP_039490272.1|DSAN	VAChT|NP_477138.1|DMEL
OG0008313	LOC120456353|XP_039499073.1|DSAN	CG43902|NP_572608.2|DMEL
OG0008314	LOC120446943|XP_039484126.1|DSAN	SmF|NP_523708.2|DMEL
OG0008315	LOC120449860|XP_039488454.1|DSAN	Sras|NP_524673.3|DMEL
OG0008317	LOC120453821|XP_039494636.1|DSAN	CG7059|NP_651034.2|DMEL
OG0008318	LOC120457231|XP_039500547.1|DSAN	CG32576|NP_001014746.1|DMEL
OG0008319	LOC120446576|XP_039483531.1|DSAN	CG18635|NP_611267.1|DMEL
OG0008320	LOC120456864|XP_039499887.1|DSAN	jub|NP_572930.3|DMEL
OG0008321	LOC120452608|XP_039492841.1|DSAN	CG12948|NP_649936.1|DMEL
OG0008322	LOC120444138|XP_039479638.1|DSAN	trk|NP_476767.2|DMEL
OG0008323	LOC120453774|XP_039494549.1|DSAN	CG14687|NP_650018.1|DMEL
OG0008324	LOC120455291|XP_039497265.1|DSAN	CG15771|NP_572257.2|DMEL
OG0008325	LOC120456728|XP_039499645.1|DSAN	Gmap|NP_001356946.1|DMEL
OG0008326	LOC120452206|XP_039492261.1|DSAN	abd-A|NP_732176.1|DMEL
OG0008327	LOC120445956|XP_039482578.1|DSAN	CG3860|NP_001286802.1|DMEL
OG0008328	LOC120456707|XP_039499615.1|DSAN	CG5928|NP_001245543.1|DMEL
OG0008329	LOC120457005|XP_039500092.1|DSAN	bou|NP_572373.1|DMEL
OG0008330	LOC120446814|XP_039483911.1|DSAN	Parp16|NP_725583.1|DMEL
OG0008331	LOC120447967|XP_039485592.1|DSAN	CG42455|NP_001163404.1|DMEL
OG0008332	LOC120449052|XP_039487279.1|DSAN	CG13024|NP_001246806.1|DMEL
OG0008333	LOC120448301|XP_039486174.1|DSAN	CG10660|NP_648578.1|DMEL
OG0008334	LOC120448601|XP_039486636.1|DSAN	CG10663|NP_001097592.1|DMEL
OG0008335	LOC120450159|XP_039488937.1|DSAN	Sk2|NP_647762.3|DMEL
OG0008336	LOC120449060|XP_039487289.1|DSAN	CG14086|NP_649102.3|DMEL
OG0008337	LOC120444165|XP_039479682.1|DSAN	CG8080|NP_788288.1|DMEL
OG0008338	LOC120450556|XP_039489597.1|DSAN	Ccdc58|NP_730454.2|DMEL
OG0008339	LOC120456445|XP_039499216.1|DSAN	Bap111|NP_572530.1|DMEL
OG0008340	LOC120445258|XP_039481482.1|DSAN	olf186-M|NP_611272.1|DMEL
OG0008341	LOC120448717|XP_039486821.1|DSAN	CG33493|NP_996038.1|DMEL
OG0008342	LOC120447682|XP_039485143.1|DSAN	CG42245|NP_001137876.1|DMEL
OG0008343	LOC120454593|XP_039495979.1|DSAN	CG5500|NP_651511.1|DMEL
OG0008344	LOC120450141|XP_039488903.1|DSAN	CG12020|NP_647662.1|DMEL
OG0008345	LOC120450262|XP_039489087.1|DSAN	CG15812|NP_523897.2|DMEL
OG0008346	LOC120455899|XP_039498332.1|DSAN	CG4615|NP_572382.1|DMEL
OG0008347	LOC120456817|XP_039499802.1|DSAN	CG14342|NP_608588.2|DMEL
OG0008348	LOC120448792|XP_039486917.1|DSAN	Coq4|NP_648977.3|DMEL
OG0008349	LOC120448475|XP_039486434.1|DSAN	snky|NP_648633.2|DMEL
OG0008350	LOC120455382|XP_039497442.1|DSAN	cactin|NP_523422.4|DMEL
OG0008351	LOC120450397|XP_039489326.1|DSAN	CG13924|NP_001189024.1|DMEL
OG0008352	LOC120447892|XP_039485438.1|DSAN	mRpS34|NP_524104.2|DMEL
OG0008353	LOC120450006|XP_039488654.1|DSAN	Reg-2|NP_612043.1|DMEL
OG0008354	LOC120455407|XP_039497482.1|DSAN	GCS1|NP_572707.4|DMEL
OG0008355	LOC120444623|XP_039480362.1|DSAN	sprt|NP_610683.1|DMEL
OG0008356	LOC120448969|XP_039487164.1|DSAN	CG4069|NP_648590.1|DMEL
OG0008357	LOC120453332|XP_039493926.1|DSAN	CG11970|NP_649851.1|DMEL
OG0008358	LOC120453852|XP_039494693.1|DSAN	H2.0|NP_523488.2|DMEL
OG0008359	LOC120446691|XP_039483719.1|DSAN	CG3829|NP_611992.3|DMEL
OG0008360	LOC120445999|XP_039482667.1|DSAN	inaD|NP_001246470.1|DMEL
OG0008361	LOC120456278|XP_039498955.1|DSAN	Dh31|NP_723401.1|DMEL
OG0008362	LOC120455981|XP_039498470.1|DSAN	Zw10|NP_524901.2|DMEL
OG0008363	LOC120446945|XP_039484128.1|DSAN	HPS4|NP_611246.1|DMEL
OG0008364	LOC120450649|XP_039489740.1|DSAN	CG7650|NP_648786.1|DMEL
OG0008365	LOC120444622|XP_039480359.1|DSAN	CG30122|NP_001163196.1|DMEL
OG0008366	LOC120452324|XP_039492411.1|DSAN	Sdhaf3|NP_650552.3|DMEL
OG0008367	LOC120454962|XP_039496677.1|DSAN	CG3706|NP_652634.1|DMEL
OG0008368	LOC120450033|XP_039488722.1|DSAN	Art8|NP_609478.1|DMEL
OG0008369	LOC120455268|XP_039497202.1|DSAN	Sptr|NP_727265.1|DMEL
OG0008370	LOC120453675|XP_039494422.1|DSAN	shams|NP_001097911.1|DMEL
OG0008371	LOC120450943|XP_039490146.1|DSAN	Adk3|NP_524312.1|DMEL
OG0008372	LOC120457473|XP_039500957.1|DSAN	Stlk|NP_001036442.1|DMEL
OG0008373	LOC120456703|XP_039499611.1|DSAN	Klp31E|NP_609398.2|DMEL
OG0008374	LOC120458348|XP_039501899.1|DSAN	beta3GalTII|NP_610399.1|DMEL
OG0008375	LOC120457740|XP_039501173.1|DSAN	Pld3|NP_610093.1|DMEL
OG0008376	LOC120453421|XP_039494059.1|DSAN	CG44000|NP_001260076.1|DMEL
OG0008377	LOC120444667|XP_039480447.1|DSAN	Ptp36E|NP_609872.1|DMEL
OG0008378	LOC120444666|XP_039480446.1|DSAN	CG42750|NP_724101.4|DMEL
OG0008379	LOC120457794|XP_039501225.1|DSAN	Tsp39D|NP_523612.3|DMEL
OG0008380	LOC120446980|XP_039484204.1|DSAN	CG5188|NP_609401.2|DMEL
OG0008381	LOC120449983|XP_039488628.1|DSAN	betaggt-I|NP_525100.2|DMEL
OG0008383	LOC120446062|XP_039482771.1|DSAN	CG15130|NP_610034.2|DMEL
OG0008384	LOC120452587|XP_039492814.1|DSAN	kek2|NP_523551.1|DMEL
OG0008385	LOC120458809|XP_039502539.1|DSAN	CG14024|NP_608920.1|DMEL
OG0008386	LOC120456144|XP_039498705.1|DSAN	Axs|NP_476777.1|DMEL
OG0008387	LOC120451346|XP_039490862.1|DSAN	CG31038|NP_733326.1|DMEL
OG0008388	LOC120443787|XP_039479050.1|DSAN	Dad1|NP_609222.1|DMEL
OG0008389	LOC120445390|XP_039481729.1|DSAN	CG16798|NP_610030.1|DMEL
OG0008391	LOC120458174|XP_039501668.1|DSAN	CG34172|NP_001097054.1|DMEL
OG0008392	LOC120450605|XP_039489662.1|DSAN	CG7328|NP_649181.1|DMEL
OG0008393	LOC120450337|XP_039489238.1|DSAN	SCCRO4|NP_649204.2|DMEL
OG0008394	LOC120448382|XP_039486299.1|DSAN	CG32448|NP_730691.2|DMEL
OG0008395	LOC120455971|XP_039498454.1|DSAN	CG17754|NP_727331.1|DMEL
OG0008396	LOC120456183|XP_039498788.1|DSAN	Gclc|NP_525005.2|DMEL
OG0008397	LOC120456647|XP_039499507.1|DSAN	CBP|NP_001259309.1|DMEL
OG0008398	LOC120455998|XP_039498489.1|DSAN	CG15478|NP_572400.1|DMEL
OG0008399	LOC120457135|XP_039500311.1|DSAN	CG3638|NP_726720.3|DMEL
OG0008400	LOC120450330|XP_039489230.1|DSAN	CG13807|NP_647706.1|DMEL
OG0008401	LOC120458105|XP_039501569.1|DSAN	CG11562|NP_608516.1|DMEL
OG0008402	LOC120454060|XP_039494999.1|DSAN	Scgbeta|NP_524327.1|DMEL
OG0008403	LOC120455682|XP_039498025.1|DSAN	CG1738|NP_572709.1|DMEL
OG0008404	LOC120454068|XP_039495012.1|DSAN	CG12746|NP_649551.4|DMEL
OG0008405	LOC120457152|XP_039500359.1|DSAN	Aven|NP_572817.1|DMEL
OG0008406	LOC120457367|XP_039500832.1|DSAN	Vlet|NP_572738.1|DMEL
OG0008407	LOC120452010|XP_039491980.1|DSAN	CG6923|NP_001262484.1|DMEL
OG0008408	LOC120454988|XP_039496714.1|DSAN	Ctr1A|NP_001245552.1|DMEL
OG0008409	LOC120448936|XP_039487107.1|DSAN	zye|NP_649220.1|DMEL
OG0008410	LOC120454468|XP_039495722.1|DSAN	CG6808|NP_731602.1|DMEL
OG0008411	LOC120453271|XP_039493832.1|DSAN	pxb|NP_788681.1|DMEL
OG0008412	LOC120456048|XP_039498559.1|DSAN	CG32647|NP_727642.1|DMEL
OG0008413	LOC120448783|XP_039486906.1|DSAN	Usp32|NP_001262074.2|DMEL
OG0008414	LOC120456758|XP_039499688.1|DSAN	CG3719|NP_651990.1|DMEL
OG0008415	LOC120456896|XP_039499932.1|DSAN	CG8675|NP_573209.1|DMEL
OG0008416	LOC120455702|XP_039498044.1|DSAN	CG32544|NP_728208.1|DMEL
OG0008417	LOC120455259|XP_039497194.1|DSAN	kz|NP_476591.1|DMEL
OG0008418	LOC120455347|XP_039497374.1|DSAN	Pp2C1|NP_525074.2|DMEL
OG0008419	LOC120455499|XP_039497691.1|DSAN	CG14223|NP_608341.1|DMEL
OG0008420	LOC120456774|XP_039499706.1|DSAN	CG32645|NP_727670.1|DMEL
OG0008421	LOC120455911|XP_039498353.1|DSAN	pot|NP_572768.1|DMEL
OG0008422	LOC120456087|XP_039498614.1|DSAN	ogre|NP_524824.1|DMEL
OG0008423	LOC120446364|XP_039483230.1|DSAN	CG9876|NP_611756.1|DMEL
OG0008424	LOC120455922|XP_039498378.1|DSAN	CG14411|NP_572972.1|DMEL
OG0008425	LOC120452881|XP_039493266.1|DSAN	ss|NP_001247140.1|DMEL
OG0008426	LOC120444975|XP_039480930.1|DSAN	CG15701|NP_611100.1|DMEL
OG0008427	LOC120457405|XP_039500935.1|DSAN	CG42340|NP_001368973.1|DMEL
OG0008428	LOC120456435|XP_039499202.1|DSAN	CG2990|NP_727386.1|DMEL
OG0008429	LOC120454108|XP_039495070.1|DSAN, LOC120454107|XP_039495069.1|DSAN	CG8369|NP_652187.1|DMEL
OG0008430	LOC120455058|XP_039496846.1|DSAN	CHOp24|NP_572165.1|DMEL
OG0008431	LOC120447980|XP_039485609.1|DSAN	CG5235|NP_648833.1|DMEL
OG0008432	LOC120453362|XP_039493969.1|DSAN	btz|NP_001263028.1|DMEL
OG0008433	LOC120448356|XP_039486257.1|DSAN	CG10710|NP_648662.1|DMEL
OG0008434	LOC120452940|XP_039493355.1|DSAN	CG15543|NP_651822.1|DMEL
OG0008435	LOC120458574|XP_039502207.1|DSAN	holn1|NP_609404.2|DMEL
OG0008436	LOC120445661|XP_039482140.1|DSAN	CG42372|NP_001137677.1|DMEL
OG0008438	LOC120452316|XP_039492401.1|DSAN	hb|NP_731267.1|DMEL
OG0008439	LOC120446590|XP_039483545.1|DSAN	Dlip3|NP_525003.2|DMEL
OG0008440	LOC120454535|XP_039495846.1|DSAN	CG2911|NP_001097689.1|DMEL
OG0008441	LOC120449005|XP_039487211.1|DSAN	CG33170|NP_788569.1|DMEL
OG0008442	LOC120446025|XP_039482714.1|DSAN	CG15111|NP_725856.1|DMEL
OG0008443	LOC120448838|XP_039486973.1|DSAN	CrebA|NP_524087.3|DMEL
OG0008444	LOC120450561|XP_039489604.1|DSAN	Capr|NP_652671.1|DMEL
OG0008445	LOC120456735|XP_039499658.1|DSAN	CG42308|NP_001138171.1|DMEL
OG0008446	LOC120455872|XP_039498281.1|DSAN	CG45002|NP_728041.3|DMEL
OG0008447	LOC120456135|XP_039498697.1|DSAN	CG32638|NP_727668.2|DMEL
OG0008448	LOC120457315|XP_039500747.1|DSAN	Ten-a|NP_001162732.2|DMEL
OG0008449	LOC120455653|XP_039497977.1|DSAN	CG13014|NP_573134.1|DMEL
OG0008450	LOC120457016|XP_039500106.1|DSAN	Atg101|NP_573326.1|DMEL
OG0008451	LOC120451593|XP_039491347.1|DSAN	Xport-A|NP_650846.1|DMEL
OG0008452	LOC120458040|XP_039501483.1|DSAN	Pph13|NP_477330.1|DMEL
OG0008453	LOC120445967|XP_039482616.1|DSAN	CG30380|NP_724625.1|DMEL
OG0008454	LOC120455387|XP_039497448.1|DSAN	Sik2|NP_569972.1|DMEL
OG0008455	LOC120450207|XP_039489008.1|DSAN	tipE|NP_523920.1|DMEL
OG0008456	LOC120454241|XP_039495281.1|DSAN	HisCl1|NP_731632.1|DMEL
OG0008457	LOC120451471|XP_039491094.1|DSAN	rump|NP_649899.1|DMEL
OG0008458	LOC120445354|XP_039481633.1|DSAN	CG11406|NP_001014548.1|DMEL
OG0008459	LOC120456089|XP_039498616.1|DSAN	THADA|NP_608361.3|DMEL
OG0008460	LOC120443828|XP_039479112.1|DSAN	CG31908|NP_723239.1|DMEL
OG0008461	LOC120446412|XP_039483296.1|DSAN	CG8086|NP_001260237.1|DMEL
OG0008462	LOC120454957|XP_039496674.1|DSAN	CG42371|NP_001137767.1|DMEL
OG0008463	LOC120454437|XP_039495670.1|DSAN	Amnionless|NP_608515.1|DMEL
OG0008464	LOC120447017|XP_039484270.1|DSAN	Tina-1|NP_611983.2|DMEL
OG0008465	LOC120444278|XP_039479728.1|DSAN	CG42381|NP_001137733.1|DMEL
OG0008466	LOC120444687|XP_039480488.1|DSAN	CG33228|NP_995940.2|DMEL
OG0008467	LOC120446126|XP_039482885.1|DSAN	CG42306|NP_001137700.1|DMEL
OG0008468	LOC120458545|XP_039502160.1|DSAN	Gr33a|NP_525102.4|DMEL
OG0008469	LOC120457179|XP_039500408.1|DSAN	Xrcc2|NP_573302.1|DMEL
OG0008470	LOC120444288|XP_039479738.1|DSAN	CG42361|NP_611945.3|DMEL
OG0008472	LOC120446764|XP_039483834.1|DSAN	CG14478|NP_611214.1|DMEL
OG0008473	LOC120455250|XP_039497181.1|DSAN	PIG-Q|NP_652730.4|DMEL
OG0008474	LOC120453810|XP_039494622.1|DSAN	Pak3|NP_001262638.1|DMEL
OG0008475	LOC120453114|XP_039493588.1|DSAN	Mabi|NP_609624.1|DMEL
OG0008476	LOC120454418|XP_039495624.1|DSAN	CG34316|NP_001097798.1|DMEL
OG0008477	LOC120445937|XP_039482535.1|DSAN	CG42319|NP_001137648.1|DMEL
OG0008478	LOC120453253|XP_039493803.1|DSAN	CG34027|NP_001034068.2|DMEL
OG0008479	LOC120445057|XP_039481113.1|DSAN	hng1|NP_611558.2|DMEL
OG0008480	LOC120447898|XP_039485474.1|DSAN	comm3|NP_788509.1|DMEL
OG0008481	LOC120456458|XP_039499239.1|DSAN	swa|NP_511060.2|DMEL
OG0008482	LOC120448795|XP_039486919.1|DSAN	CG9902|NP_573133.2|DMEL, CG7692|NP_648972.2|DMEL
OG0008483	LOC120454371|XP_039495541.1|DSAN	CG10869|NP_608605.1|DMEL
OG0008484	LOC120450945|XP_039490152.1|DSAN	CG6654|NP_650429.1|DMEL
OG0008485	LOC120458581|XP_039502213.1|DSAN	CG13995|NP_608986.1|DMEL
OG0008486	LOC120454845|XP_039496274.1|DSAN	Cadps|NP_001245439.1|DMEL
OG0008487	LOC120454973|XP_039496689.1|DSAN	CG2712|NP_570028.1|DMEL
OG0008488	LOC120453690|XP_039494444.1|DSAN	CG17278|NP_652230.1|DMEL
OG0008489	LOC120451970|XP_039491930.1|DSAN	CG42650|NP_001189191.1|DMEL
OG0008490	LOC120454650|XP_039496086.1|DSAN	bam|NP_476800.1|DMEL
OG0008491	LOC120453982|XP_039494871.1|DSAN	Cyp12e1|NP_650003.4|DMEL
OG0008492	LOC120446377|XP_039483242.1|DSAN	CG46465|NP_001369132.1|DMEL
OG0008492	LOC120446791|XP_039483881.1|DSAN	CG15169|NP_609928.1|DMEL
OG0008493	LOC120458049|XP_039501493.1|DSAN	hll|NP_609696.1|DMEL
OG0008494	LOC120446641|XP_039483643.1|DSAN	CG9826|NP_611724.1|DMEL
OG0008495	LOC120447128|XP_039484496.1|DSAN	Su_var_2-HP2|NP_610972.2|DMEL
OG0008496	LOC120444277|XP_039479727.1|DSAN	CG42379|NP_001137734.1|DMEL
OG0008497	LOC120446424|XP_039483320.1|DSAN	Obp57c|NP_611481.1|DMEL
OG0008498	LOC120444597|XP_039480304.1|DSAN	CG4847|NP_725686.1|DMEL
OG0008499	LOC120446663|XP_039483668.1|DSAN	Obp56g|NP_995903.1|DMEL
OG0008500	LOC120448428|XP_039486367.1|DSAN	CG8248|NP_610422.2|DMEL
OG0008501	LOC120449038|XP_039487256.1|DSAN	edin|NP_730278.1|DMEL
OG0008502	LOC120455115|XP_039496938.1|DSAN	CG10970|NP_572517.1|DMEL
OG0008503	LOC120455342|XP_039497366.1|DSAN	CG2444|NP_572739.1|DMEL
OG0008504	LOC120450070|XP_039488791.1|DSAN	CG32295|NP_728755.1|DMEL
OG0008505	LOC120448254|XP_039486101.1|DSAN	CG34261|NP_001097656.1|DMEL
OG0008506	LOC120448917|XP_039487074.1|DSAN	CG10589|NP_649269.1|DMEL
OG0008507	LOC120449135|XP_039487383.1|DSAN, LOC120449136|XP_039487384.1|DSAN	CG32195|NP_730328.1|DMEL
OG0008508	LOC120456076|XP_039498602.1|DSAN	fd19B|NP_608369.1|DMEL
OG0008509	LOC120456051|XP_039498563.1|DSAN	CG15375|NP_572149.2|DMEL
OG0008509	LOC120452338|XP_039492436.1|DSAN	CG14708|NP_650082.1|DMEL
OG0008510	LOC120455267|XP_039497201.1|DSAN	CG12725|NP_572885.1|DMEL, CG32713|NP_727264.1|DMEL, CG33223|NP_996378.1|DMEL
OG0008512	LOC120458473|XP_039502066.1|DSAN	CG43136|NP_001245538.1|DMEL, CG43115|NP_001245542.1|DMEL
OG0008513	LOC120458602|XP_039502241.1|DSAN	Tengl3|NP_608660.3|DMEL
OG0008514	LOC120446388|XP_039483258.1|DSAN, LOC120446387|XP_039483257.1|DSAN	CG6012|NP_609817.1|DMEL
OG0008515	LOC120453897|XP_039494753.1|DSAN	CG15399|NP_608712.1|DMEL
OG0008516	LOC120450249|XP_039489071.1|DSAN	fan|NP_524657.2|DMEL
OG0008518	LOC120448306|XP_039486184.1|DSAN	CG7202|NP_649317.1|DMEL
OG0008519	LOC120446701|XP_039483733.1|DSAN	Nepl10|NP_610787.1|DMEL
OG0008520	LOC120454331|XP_039495473.1|DSAN	CG3739|NP_650804.2|DMEL
OG0008521	LOC120451988|XP_039491949.1|DSAN	CG34129|NP_001036760.1|DMEL
OG0008522	LOC120447243|XP_039484705.1|DSAN	CG42659|NP_001188835.1|DMEL
OG0008522	LOC120445001|XP_039480980.1|DSAN	CG30334|NP_725170.1|DMEL
OG0008524	LOC120456195|XP_039498808.1|DSAN, LOC120456198|XP_039498812.1|DSAN	CG15332|NP_572429.1|DMEL, CG15333|NP_572431.2|DMEL
OG0008525	LOC120458006|XP_039501436.1|DSAN	CG6508|NP_609457.1|DMEL
OG0008525	LOC120458007|XP_039501437.1|DSAN	CG17134|NP_609458.1|DMEL
OG0008526	LOC120453756|XP_039494523.1|DSAN	djl|NP_649686.2|DMEL
OG0008526	LOC120453757|XP_039494524.1|DSAN	dj|NP_731118.3|DMEL
OG0008527	LOC120457032|XP_039500129.1|DSAN	CG33639|NP_001188669.1|DMEL
OG0008528	LOC120447988|XP_039485617.1|DSAN	CG33229|NP_995945.1|DMEL
OG0008529	LOC120457355|XP_039500805.1|DSAN	Rab27|NP_726743.1|DMEL
OG0008530	LOC120456640|XP_039499496.1|DSAN	tth|NP_572904.1|DMEL
OG0008531	LOC120455032|XP_039496798.1|DSAN	CG6762|NP_573250.1|DMEL
OG0008532	LOC120456745|XP_039499669.1|DSAN	CG13008|NP_573154.1|DMEL
OG0008534	LOC120456075|XP_039498598.1|DSAN	nod|NP_511125.2|DMEL
OG0008535	LOC120455622|XP_039497938.1|DSAN	CG12541|NP_001036262.2|DMEL
OG0008536	LOC120455510|XP_039497710.1|DSAN	Atx-1|NP_572356.1|DMEL
OG0008537	LOC120451192|XP_039490574.1|DSAN	2mit|NP_001262529.1|DMEL
OG0008538	LOC120455278|XP_039497235.1|DSAN	Rubicon|NP_572496.1|DMEL
OG0008540	LOC120453557|XP_039494244.1|DSAN	phu|NP_649897.4|DMEL
OG0008541	LOC120443897|XP_039479262.1|DSAN	Tmem63|NP_610351.1|DMEL
OG0008542	LOC120449686|XP_039488236.1|DSAN	CG14965|NP_647783.3|DMEL
OG0008544	LOC120443775|XP_039479029.1|DSAN	CG34141|NP_001036534.2|DMEL
OG0008545	LOC120444670|XP_039480452.1|DSAN	sei|NP_476713.1|DMEL
OG0008546	LOC120450115|XP_039488871.1|DSAN	CG15878|NP_647699.1|DMEL
OG0008547	LOC120457412|XP_039500944.1|DSAN	CG17717|NP_572327.1|DMEL
OG0008548	LOC120453168|XP_039493662.1|DSAN	CG2217|NP_651787.1|DMEL
OG0008549	LOC120454406|XP_039495601.1|DSAN	CG6980|NP_651289.1|DMEL
OG0008550	LOC120455379|XP_039497439.1|DSAN	boil|NP_572191.2|DMEL
OG0008551	LOC120448762|XP_039486882.1|DSAN	Cpr62Ba|NP_647666.2|DMEL
OG0008552	LOC120449201|XP_039487499.1|DSAN	SrpRbeta|NP_788485.1|DMEL
OG0008553	LOC120458718|XP_039502401.1|DSAN	CG42382|NP_523665.2|DMEL
OG0008554	LOC120455287|XP_039497259.1|DSAN	Rilpl|NP_001259133.1|DMEL
OG0008555	LOC120456582|XP_039499423.1|DSAN	b6|NP_477365.1|DMEL
OG0008557	LOC120452992|XP_039493428.1|DSAN	CG42557|NP_651751.1|DMEL
OG0008558	LOC120443917|XP_039479291.1|DSAN	CG4839|NP_609349.1|DMEL
OG0008560	LOC120447173|XP_039484567.1|DSAN	Ggamma30A|NP_001285776.1|DMEL
OG0008561	LOC120445392|XP_039481733.1|DSAN	CG2617|NP_610050.1|DMEL
OG0008562	LOC120452140|XP_039492201.1|DSAN	retm|NP_001260132.1|DMEL
OG0008563	LOC120451065|XP_039490358.1|DSAN	CG31365|NP_732827.1|DMEL
OG0008564	LOC120450814|XP_039489928.1|DSAN	CG34367|NP_001097140.1|DMEL
OG0008565	LOC120450353|XP_039489263.1|DSAN	a10|NP_524121.2|DMEL
OG0008566	LOC120458053|XP_039501497.1|DSAN	Ance-3|NP_001285917.1|DMEL
OG0008567	LOC120444792|XP_039480674.1|DSAN	CG42231|NP_001137828.1|DMEL
OG0008569	LOC120455662|XP_039497989.1|DSAN	CG3630|NP_569983.1|DMEL
OG0008570	LOC120455904|XP_039498340.1|DSAN	CG14431|NP_001368974.1|DMEL
OG0008571	LOC120449199|XP_039487496.1|DSAN	CG6511|NP_648252.1|DMEL
OG0008572	LOC120453518|XP_039494200.1|DSAN	CG14661|NP_649507.1|DMEL
OG0008573	LOC120455481|XP_039497649.1|DSAN	CG2865|NP_569997.1|DMEL
OG0008574	LOC120450583|XP_039489636.1|DSAN	CG43295|NP_001246788.1|DMEL
OG0008575	LOC120450819|XP_039489929.1|DSAN	wge|NP_732790.3|DMEL
OG0008576	LOC120455135|XP_039496968.1|DSAN	CG17162|NP_001287647.1|DMEL
OG0008577	LOC120448989|XP_039487190.1|DSAN	Obp69a|NP_524039.2|DMEL
OG0008578	LOC120453162|XP_039493656.1|DSAN	moi|NP_001138073.1|DMEL
OG0008579	LOC120448240|XP_039486078.1|DSAN	CG32039|NP_729471.1|DMEL
OG0008581	LOC120450055|XP_039488746.1|DSAN	CG14100|NP_649130.2|DMEL
OG0008582	LOC120457411|XP_039500943.1|DSAN	CG3918|NP_572323.1|DMEL
OG0008583	LOC120455199|XP_039497082.1|DSAN	CG17707|NP_001162627.1|DMEL
OG0008584	LOC120455390|XP_039497454.1|DSAN	CG4281|NP_569973.1|DMEL
OG0008585	LOC120454950|XP_039496653.1|DSAN	Inx2|NP_572375.1|DMEL
OG0008586	LOC120454949|XP_039496652.1|DSAN	Inx7|NP_788872.1|DMEL
OG0008587	LOC120451519|XP_039491218.1|DSAN	subdued|NP_001189248.1|DMEL
OG0008588	LOC120453249|XP_039493795.1|DSAN	Gdn1|NP_650794.1|DMEL
OG0008589	LOC120457142|XP_039500344.1|DSAN	CG15725|NP_572823.1|DMEL
OG0008590	LOC120451438|XP_039491046.1|DSAN	CG42498|NP_001163743.1|DMEL
OG0008592	LOC120445965|XP_039482603.1|DSAN	CG42496|NP_001163243.1|DMEL
OG0008593	LOC120450064|XP_039488770.1|DSAN	CG14160|NP_648380.2|DMEL
OG0008594	LOC120453290|XP_039493853.1|DSAN	CG15922|NP_652228.1|DMEL
OG0008595	LOC120446127|XP_039482886.1|DSAN	CG8314|NP_611070.1|DMEL
OG0008596	LOC120446623|XP_039483617.1|DSAN	Cyp4aa1|NP_611067.2|DMEL
OG0008597	LOC120451847|XP_039491764.1|DSAN	Ms|NP_536772.1|DMEL
OG0008598	LOC120456632|XP_039499489.1|DSAN	CG43740|NP_001259405.1|DMEL
