Orthogroup	DSAN.longest_only	DMIR.longest_only
OG0010122	LOC120456872|XP_039499903.1|DSAN	LOC108164323|XP_017155469.1|DMIR
OG0010123	LOC120456062|XP_039498584.1|DSAN	LOC108161970|XP_017151921.1|DMIR
OG0010125	LOC120456789|XP_039499741.1|DSAN	LOC108165028|XP_017156554.1|DMIR
OG0010126	LOC120444000|XP_039479412.1|DSAN	LOC108162730|XP_017153091.2|DMIR
OG0010127	LOC120458527|XP_039502135.1|DSAN	LOC108161256|XP_017150967.1|DMIR
OG0010128	LOC120454168|XP_039495175.1|DSAN	LOC108161787|XP_017151623.1|DMIR
OG0010129	LOC120455565|XP_039497865.1|DSAN	LOC108164275|XP_017155410.1|DMIR
OG0010130	LOC120458184|XP_039501686.1|DSAN	LOC108164053|XP_017155121.1|DMIR
OG0010131	LOC120458881|XP_039502655.1|DSAN	LOC108161685|XP_017151486.1|DMIR
OG0010132	LOC120446032|XP_039482727.1|DSAN	LOC108164236|XP_017155358.2|DMIR
OG0010133	LOC120446033|XP_039482728.1|DSAN	LOC108163917|XP_017154933.2|DMIR
OG0010134	LOC120443803|XP_039479076.1|DSAN	LOC108162256|XP_017152392.1|DMIR
OG0010135	LOC120458627|XP_039502284.1|DSAN	LOC108164255|XP_017155380.1|DMIR
OG0010136	LOC120458908|XP_039502688.1|DSAN	LOC108161404|XP_017151144.1|DMIR
OG0010137	LOC120456668|XP_039499545.1|DSAN	LOC108162137|XP_017152208.1|DMIR
OG0010138	LOC120446004|XP_039482687.1|DSAN	LOC108161367|XP_017151100.1|DMIR
OG0010139	LOC120446776|XP_039483854.1|DSAN	LOC108161289|XP_033249123.1|DMIR
OG0010140	LOC120450252|XP_039489077.1|DSAN	LOC108163351|XP_017154081.1|DMIR
OG0010141	LOC120451848|XP_039491768.1|DSAN	LOC108155582|XP_017141976.1|DMIR, LOC108154597|XP_033244351.1|DMIR
OG0010142	LOC120452161|XP_039492202.1|DSAN	LOC108161542|XP_017151312.1|DMIR
OG0010143	LOC120458421|XP_039501992.1|DSAN	LOC108163999|XP_017155060.1|DMIR
OG0010144	LOC120444805|XP_039480687.1|DSAN	LOC108162319|XP_017152489.1|DMIR
OG0010145	LOC120452900|XP_039493296.1|DSAN	LOC108161880|XP_017151763.1|DMIR
OG0010146	LOC120457779|XP_039501209.1|DSAN	LOC108164239|XP_017155362.2|DMIR
OG0010147	LOC120443843|XP_039479137.1|DSAN	LOC108161393|XP_017151130.1|DMIR
OG0010148	LOC120447231|XP_039484690.1|DSAN	LOC108163254|XP_017153913.1|DMIR
OG0010149	LOC120453242|XP_039493783.1|DSAN	LOC108161582|XP_017151356.1|DMIR, LOC117191032|XP_033251893.1|DMIR
OG0010150	LOC120445548|XP_039481954.1|DSAN	LOC108161513|XP_017151278.1|DMIR
OG0010151	LOC120445271|XP_039481504.1|DSAN	LOC117188622|XP_033248531.1|DMIR
OG0010153	LOC120458851|XP_039502611.1|DSAN	LOC108164273|XP_017155406.2|DMIR
OG0010154	LOC120451357|XP_039490930.1|DSAN	LOC117185871|XP_033249290.1|DMIR
OG0010155	LOC120445599|XP_039482032.1|DSAN	LOC108164060|XP_033249223.1|DMIR
OG0010156	LOC120449896|XP_039488513.1|DSAN	LOC108154226|XP_017139941.1|DMIR
OG0010157	LOC120447709|XP_039485173.1|DSAN	LOC108150836|XP_017134632.1|DMIR
OG0010158	LOC120449141|XP_039487395.1|DSAN	LOC108153415|XP_017138905.1|DMIR
OG0010159	LOC120448052|XP_039485735.1|DSAN	LOC108152340|XP_017137092.1|DMIR
OG0010160	LOC120448577|XP_039486581.1|DSAN	LOC108161589|XP_017151366.1|DMIR
OG0010161	LOC120448509|XP_039486476.1|DSAN	LOC108150886|XP_017134684.1|DMIR
OG0010162	LOC120448665|XP_039486734.1|DSAN	LOC108163019|XP_017153584.1|DMIR
OG0010163	LOC120450158|XP_039488936.1|DSAN	LOC108165567|XP_017157130.1|DMIR
OG0010164	LOC120447849|XP_039485390.1|DSAN	LOC108153128|XP_017138406.1|DMIR
OG0010165	LOC120448777|XP_039486898.1|DSAN	LOC108165497|XP_017157043.1|DMIR
OG0010166	LOC120447507|XP_039484852.1|DSAN	LOC108152421|XP_017137225.1|DMIR
OG0010167	LOC120450085|XP_039488812.1|DSAN	LOC108165403|XP_017156931.1|DMIR
OG0010168	LOC120449987|XP_039488630.1|DSAN	LOC108165366|XP_017156890.1|DMIR, LOC108165367|XP_017156892.1|DMIR
OG0010169	LOC120448501|XP_039486469.1|DSAN	LOC108153635|XP_033242768.1|DMIR
OG0010170	LOC120448591|XP_039486608.1|DSAN	LOC108153032|XP_017138277.1|DMIR
OG0010171	LOC120448508|XP_039486475.1|DSAN	LOC108165504|XP_017157051.1|DMIR
OG0010172	LOC120448807|XP_039486931.1|DSAN	LOC108153200|XP_017138510.1|DMIR, LOC117186394|XP_033243026.1|DMIR
OG0010173	LOC120446295|XP_039483124.1|DSAN	LOC108160186|XP_017149505.1|DMIR
OG0010174	LOC120444811|XP_039480693.1|DSAN	LOC117192338|XP_033252876.1|DMIR, LOC108159909|XP_017149029.1|DMIR
OG0010175	LOC120445759|XP_039482289.1|DSAN	LOC108159582|XP_017148520.1|DMIR
OG0010176	LOC120445543|XP_039481949.1|DSAN	LOC117192262|XP_033252812.1|DMIR, LOC108159584|XP_017148521.1|DMIR
OG0010177	LOC120449168|XP_039487447.1|DSAN	LOC108158100|XP_017145756.2|DMIR, LOC117188337|XP_033247922.1|DMIR
OG0010178	LOC120446356|XP_039483222.1|DSAN	LOC108160255|XP_017149610.1|DMIR
OG0010179	LOC120450548|XP_039489587.1|DSAN	LOC108151718|XP_017135979.1|DMIR
OG0010180	LOC120449446|XP_039487852.1|DSAN	LOC108150927|XP_017134747.1|DMIR
OG0010181	LOC120449833|XP_039488417.1|DSAN	LOC108150994|XP_017134833.1|DMIR
OG0010182	LOC120445244|XP_039481453.1|DSAN	LOC108158269|XP_017145995.1|DMIR, LOC117191887|XP_033252538.1|DMIR
OG0010183	LOC120445245|XP_039481454.1|DSAN	LOC117190954|XP_033251838.1|DMIR, LOC108160931|XP_017150708.1|DMIR
OG0010184	LOC120444928|XP_039480863.1|DSAN	LOC117187783|XP_033246514.1|DMIR, LOC108157978|XP_017145613.2|DMIR
OG0010185	LOC120446465|XP_039483401.1|DSAN	LOC117191491|XP_033252235.1|DMIR, LOC108158268|XP_017145994.1|DMIR
OG0010186	LOC120449964|XP_039488602.1|DSAN	LOC108152385|XP_017137171.1|DMIR
OG0010187	LOC120446799|XP_039483890.1|DSAN	LOC117192764|XP_033253396.1|DMIR, LOC108160884|XP_017150642.1|DMIR
OG0010188	LOC120444330|XP_039479817.1|DSAN	LOC117191252|XP_033252062.1|DMIR, LOC108158770|XP_017146886.1|DMIR
OG0010189	LOC120445687|XP_039482177.1|DSAN	LOC117188494|XP_033248338.1|DMIR, LOC108158026|XP_033248350.1|DMIR
OG0010190	LOC120457725|XP_039501158.1|DSAN	LOC108158921|XP_017147213.1|DMIR
OG0010191	LOC120457753|XP_039501185.1|DSAN	LOC108160195|XP_033253766.1|DMIR, LOC117185797|XP_033247269.1|DMIR
OG0010192	LOC120446568|XP_039483523.1|DSAN	LOC108158311|XP_017146040.1|DMIR
OG0010193	LOC120443963|XP_039479361.1|DSAN	LOC117192445|XP_033253018.1|DMIR, LOC108158117|XP_017145783.1|DMIR
OG0010195	LOC120448528|XP_039486501.1|DSAN	LOC108152206|XP_017136853.1|DMIR
OG0010196	LOC120444289|XP_039479740.1|DSAN	LOC117192604|XP_033253211.1|DMIR, LOC108159115|XP_017147586.1|DMIR
OG0010197	LOC120446149|XP_039482911.1|DSAN	LOC108160706|XP_017150365.1|DMIR, LOC117190980|XP_033251850.1|DMIR
OG0010198	LOC120444725|XP_039480585.1|DSAN	LOC108159020|XP_017147419.2|DMIR, LOC117188294|XP_033247810.1|DMIR
OG0010199	LOC120445065|XP_039481124.1|DSAN	LOC108159777|XP_017148826.1|DMIR, LOC117193505|XP_033254143.1|DMIR
OG0010200	LOC120445138|XP_039481227.1|DSAN	LOC117193635|XP_033254271.1|DMIR, LOC108160742|XP_017150423.1|DMIR
OG0010201	LOC120445711|XP_039482205.1|DSAN	LOC108160807|XP_017150520.1|DMIR, LOC117193777|XP_033254397.1|DMIR
OG0010202	LOC120446715|XP_039483760.1|DSAN	LOC108160825|XP_017150544.1|DMIR, LOC117194089|XP_033254622.1|DMIR
OG0010203	LOC120447029|XP_039484299.1|DSAN	LOC117188273|XP_033247721.1|DMIR, LOC108159757|XP_017148801.2|DMIR
OG0010204	LOC120445692|XP_039482184.1|DSAN	LOC108160097|XP_017149369.1|DMIR, LOC117190224|XP_033251165.1|DMIR
OG0010205	LOC120444295|XP_039479749.1|DSAN	LOC117192322|XP_033252863.1|DMIR, LOC108160059|XP_017149294.1|DMIR
OG0010206	LOC120444297|XP_039479751.1|DSAN	LOC117193761|XP_033254382.1|DMIR, LOC108158085|XP_033246638.1|DMIR
OG0010207	LOC120445249|XP_039481456.1|DSAN	LOC108158253|XP_017145978.1|DMIR, LOC117190757|XP_033251711.1|DMIR
OG0010208	LOC120445815|XP_039482366.1|DSAN	LOC108160211|XP_017149546.2|DMIR, LOC117190706|XP_033251659.1|DMIR
OG0010209	LOC120445822|XP_039482379.1|DSAN	LOC117185770|XP_033247047.1|DMIR, LOC108160209|XP_017149542.2|DMIR
OG0010210	LOC120447221|XP_039484674.1|DSAN	LOC108158628|XP_017146595.1|DMIR, LOC117189622|XP_033250632.1|DMIR
OG0010211	LOC120447137|XP_039484505.1|DSAN	LOC108160439|XP_017149936.1|DMIR
OG0010212	LOC120445814|XP_039482362.1|DSAN	LOC108160671|XP_017150306.1|DMIR, LOC117193754|XP_033254375.1|DMIR
OG0010213	LOC120445816|XP_039482363.1|DSAN	LOC117192174|XP_033252734.1|DMIR, LOC108160672|XP_017150307.1|DMIR
OG0010214	LOC120447191|XP_039484613.1|DSAN	LOC108159630|XP_017148576.2|DMIR, LOC117187847|XP_033246610.1|DMIR
OG0010215	LOC120445719|XP_039482222.1|DSAN	LOC108158378|XP_017146119.2|DMIR, LOC117188301|XP_033247819.1|DMIR
OG0010216	LOC120444646|XP_039480406.1|DSAN	LOC108159798|XP_017148851.1|DMIR
OG0010217	LOC120446789|XP_039483879.1|DSAN	LOC108158210|XP_017145921.2|DMIR, LOC117188514|XP_033248406.1|DMIR
OG0010218	LOC120446546|XP_039483496.1|DSAN	LOC108159184|XP_017147725.1|DMIR, LOC117192055|XP_033252662.1|DMIR
OG0010220	LOC120445855|XP_039482429.1|DSAN	LOC108158249|XP_017145974.1|DMIR
OG0010221	LOC120445856|XP_039482431.1|DSAN	LOC108160745|XP_017150427.1|DMIR, LOC117190970|XP_033251848.1|DMIR
OG0010222	LOC120444429|XP_039480005.1|DSAN	LOC108159470|XP_033246224.1|DMIR, LOC117194204|XP_033254757.1|DMIR
OG0010223	LOC120447024|XP_039484280.1|DSAN	LOC108159173|XP_017147708.2|DMIR, LOC117187672|XP_033246218.1|DMIR
OG0010224	LOC120446668|XP_039483674.1|DSAN	LOC108159262|XP_017147895.2|DMIR, LOC117187699|XP_033246302.1|DMIR
OG0010225	LOC120454025|XP_039494949.1|DSAN	LOC108157836|XP_017145529.1|DMIR
OG0010226	LOC120452038|XP_039492024.1|DSAN	LOC108157721|XP_017145378.1|DMIR
OG0010227	LOC120451029|XP_039490293.1|DSAN	LOC108155260|XP_017141447.1|DMIR, LOC108152047|XP_017136542.1|DMIR
OG0010228	LOC120451815|XP_039491711.1|DSAN	LOC108157489|XP_017145075.1|DMIR
OG0010229	LOC120453250|XP_039493796.1|DSAN	LOC108157747|XP_017145417.1|DMIR
OG0010230	LOC120451870|XP_039491811.1|DSAN	LOC108156595|XP_017143625.1|DMIR
OG0010231	LOC120453274|XP_039493836.1|DSAN	LOC108157379|XP_017144898.1|DMIR
OG0010232	LOC120453396|XP_039494018.1|DSAN	LOC108156549|XP_017143557.1|DMIR
OG0010233	LOC120453746|XP_039494512.1|DSAN	LOC108155403|XP_017141689.2|DMIR
OG0010234	LOC120453480|XP_039494147.1|DSAN	LOC108157260|XP_017144727.1|DMIR
OG0010235	LOC120453938|XP_039494817.1|DSAN	LOC108157653|XP_017145293.1|DMIR
OG0010236	LOC120453807|XP_039494615.1|DSAN	LOC108155975|XP_017142653.1|DMIR
OG0010237	LOC120454190|XP_039495216.1|DSAN	LOC108155029|XP_017141077.1|DMIR
OG0010238	LOC120453035|XP_039493488.1|DSAN	LOC108154322|XP_017140070.1|DMIR
OG0010239	LOC120452057|XP_039492053.1|DSAN	LOC108154457|XP_017140217.1|DMIR
OG0010240	LOC120458069|XP_039501515.1|DSAN	LOC108161551|XP_017151322.2|DMIR
OG0010241	LOC120453767|XP_039494537.1|DSAN	LOC108156786|XP_017143950.1|DMIR
OG0010242	LOC120453575|XP_039494268.1|DSAN	LOC108155354|XP_017141605.1|DMIR
OG0010243	LOC120452584|XP_039492806.1|DSAN	LOC108154376|XP_017140129.1|DMIR
OG0010244	LOC120451910|XP_039491852.1|DSAN	LOC117186997|XP_033244425.1|DMIR, LOC108154873|XP_033244426.1|DMIR
OG0010245	LOC120452859|XP_039493237.1|DSAN	LOC108154460|XP_017140221.1|DMIR
OG0010246	LOC120454024|XP_039494948.1|DSAN	LOC108155489|XP_017141803.1|DMIR
OG0010247	LOC120453740|XP_039494506.1|DSAN	LOC108157808|XP_017145492.1|DMIR
OG0010248	LOC120452763|XP_039493081.1|DSAN	LOC108154410|XP_017140171.1|DMIR
OG0010249	LOC120453487|XP_039494155.1|DSAN	LOC108155226|XP_017141402.1|DMIR
OG0010250	LOC120454673|XP_039496123.1|DSAN	LOC117186954|XP_033244281.1|DMIR, LOC117186955|XP_033244282.1|DMIR, LOC117186908|XP_033244124.1|DMIR, LOC117186959|XP_033244286.1|DMIR, LOC108154171|XP_033244278.1|DMIR
OG0010251	LOC120454136|XP_039495126.1|DSAN	LOC108154200|XP_017139906.1|DMIR
OG0010252	LOC120454465|XP_039495718.1|DSAN	LOC108154690|XP_017140528.1|DMIR, LOC108165104|XP_017156653.2|DMIR, LOC117185982|XP_033241894.1|DMIR
OG0010253	LOC120447197|XP_039484623.1|DSAN	LOC117193106|XP_033253719.1|DMIR, LOC108158034|XP_033253702.1|DMIR, LOC117187829|XP_033246586.1|DMIR
OG0010254	LOC120445311|XP_039481555.1|DSAN	LOC108160761|XP_033247520.1|DMIR
OG0010255	LOC120456670|XP_039499543.1|DSAN	LOC108151003|XP_017134846.1|DMIR
OG0010256	LOC120452614|XP_039492850.1|DSAN	LOC108154034|XP_033246021.1|DMIR, LOC117186097|XP_033242085.1|DMIR
OG0010258	LOC120448598|XP_039486633.1|DSAN	LOC108151552|XP_033243646.1|DMIR, LOC108152274|XP_017136984.1|DMIR
OG0010259	LOC120447708|XP_039485172.1|DSAN	LOC108150894|XP_017134693.1|DMIR
OG0010260	LOC120458214|XP_039501727.1|DSAN	LOC108164096|XP_017155173.1|DMIR
OG0010267	LOC120450113|XP_039488869.1|DSAN	LOC108153384|XP_017138846.1|DMIR
OG0010275	LOC120451765|XP_039491629.1|DSAN	LOC108157371|XP_017144889.1|DMIR
OG0010276	LOC120455769|XP_039498157.1|DSAN	LOC108164915|XP_017156392.1|DMIR
OG0010277	LOC120450833|XP_039489949.1|DSAN	LOC108156752|XP_017143902.1|DMIR
OG0010278	LOC120446179|XP_039482949.1|DSAN, LOC120445266|XP_039481496.1|DSAN, LOC120457911|XP_039501450.1|DSAN, LOC120448669|XP_039486739.1|DSAN, LOC120457861|XP_039501310.1|DSAN	LOC117193441|XP_033254084.1|DMIR, LOC117193525|XP_033254164.1|DMIR, LOC117194737|XP_033255123.1|DMIR, LOC117193711|XP_033254328.1|DMIR, LOC117195134|XP_033255677.1|DMIR, LOC117195142|XP_033255683.1|DMIR, LOC117189256|XP_033250322.1|DMIR, LOC117193804|XP_033254411.1|DMIR, LOC117193796|XP_033254405.1|DMIR, LOC117189746|XP_033250713.1|DMIR, LOC117192286|XP_033252833.1|DMIR, LOC117186024|XP_033241945.1|DMIR, LOC117189821|XP_033250773.1|DMIR, LOC117191740|XP_033252415.1|DMIR
OG0010279	LOC120452997|XP_039493436.1|DSAN	LOC108154721|XP_017140572.1|DMIR
OG0010280	LOC120456780|XP_039499721.1|DSAN	LOC108164663|XP_017156005.2|DMIR
OG0010281	LOC120449560|XP_039488042.1|DSAN	LOC108152713|XP_017137736.1|DMIR
OG0010282	LOC120454293|XP_039495420.1|DSAN	LOC108154753|XP_033245955.1|DMIR
OG0010283	LOC120453791|XP_039494596.1|DSAN	LOC108155419|XP_017141708.2|DMIR
OG0010284	LOC120451788|XP_039491673.1|DSAN	LOC108157629|XP_017145257.1|DMIR
OG0010285	LOC120451460|XP_039491076.1|DSAN	LOC108155435|XP_017141736.2|DMIR
OG0010286	LOC120452098|XP_039492107.1|DSAN	LOC108157654|XP_017145294.1|DMIR
OG0010287	LOC120452030|XP_039492012.1|DSAN	LOC108155201|XP_017141364.1|DMIR
OG0010288	LOC120453331|XP_039493925.1|DSAN	LOC108157197|XP_017144618.2|DMIR
OG0010289	LOC120453043|XP_039493497.1|DSAN	LOC108153838|XP_033245525.1|DMIR
OG0010290	LOC120453389|XP_039494008.1|DSAN	LOC108154796|XP_017140676.1|DMIR
OG0010291	LOC120454322|XP_039495458.1|DSAN	LOC108155854|XP_033244634.1|DMIR
OG0010292	LOC120454176|XP_039495190.1|DSAN	LOC108154765|XP_017140637.1|DMIR
OG0010293	LOC120443756|XP_039478954.1|DSAN	LOC108163513|XP_017154334.1|DMIR
OG0010294	LOC120457701|XP_039501131.1|DSAN	LOC108161120|XP_033248745.1|DMIR
OG0010295	LOC120453476|XP_039494146.1|DSAN	LOC108164244|XP_017155368.1|DMIR
OG0010297	LOC120443865|XP_039479164.1|DSAN	LOC108158367|XP_017146109.1|DMIR, LOC117192914|XP_033253541.1|DMIR
OG0010299	LOC120445968|XP_039482631.1|DSAN	LOC108159790|XP_017148842.1|DMIR
OG0010300	LOC120457742|XP_039501174.1|DSAN	LOC117193024|XP_033253633.1|DMIR
OG0010301	LOC120451711|XP_039491547.1|DSAN	LOC108154362|XP_017140116.1|DMIR
OG0010302	LOC120447057|XP_039484380.1|DSAN	LOC108159430|XP_017148190.1|DMIR, LOC117190094|XP_033251072.1|DMIR
OG0010303	LOC120445793|XP_039482334.1|DSAN	LOC117187720|XP_033246359.1|DMIR
OG0010304	LOC120455296|XP_039497271.1|DSAN	LOC108152395|XP_017137185.2|DMIR
OG0010305	LOC120455228|XP_039497138.1|DSAN	LOC108164777|XP_017156187.1|DMIR
OG0010306	LOC120455588|XP_039497895.1|DSAN	LOC108159907|XP_017149031.1|DMIR
OG0010307	LOC120457369|XP_039500836.1|DSAN	LOC108154335|XP_017140088.1|DMIR
OG0010308	LOC120456820|XP_039499801.1|DSAN	LOC108165161|XP_017156717.1|DMIR
OG0010309	LOC120450174|XP_039488967.1|DSAN	LOC108151649|XP_017135857.1|DMIR
OG0010310	LOC120457351|XP_039500800.1|DSAN	LOC108151460|XP_017135570.1|DMIR
OG0010311	LOC120456868|XP_039499891.1|DSAN	LOC108164907|XP_017156374.1|DMIR
OG0010312	LOC120455967|XP_039498446.1|DSAN	LOC108165045|XP_017156572.1|DMIR
OG0010313	LOC120449396|XP_039487773.1|DSAN	LOC108150816|XP_017134610.2|DMIR
OG0010314	LOC120456645|XP_039499504.1|DSAN	LOC108151588|XP_017135760.1|DMIR
OG0010315	LOC120455691|XP_039498033.1|DSAN	LOC108151018|XP_017134870.1|DMIR
OG0010316	LOC120446178|XP_039482947.1|DSAN	LOC108159143|XP_033250474.1|DMIR, LOC108157973|XP_033246205.1|DMIR
OG0010317	LOC120456962|XP_039500041.1|DSAN	LOC108152425|XP_017137235.1|DMIR
OG0010318	LOC120455141|XP_039496980.1|DSAN	LOC108152345|XP_017137098.1|DMIR
OG0010319	LOC120455664|XP_039497993.1|DSAN	LOC108151452|XP_017135563.1|DMIR
OG0010320	LOC120456989|XP_039500072.1|DSAN	LOC108165584|XP_017157149.1|DMIR
OG0010321	LOC120447644|XP_039485089.1|DSAN	LOC108153708|XP_017139324.2|DMIR
OG0010322	LOC120450202|XP_039489004.1|DSAN	LOC108150934|XP_017134753.1|DMIR
OG0010323	LOC120450615|XP_039489687.1|DSAN	LOC108165595|XP_017157158.1|DMIR
OG0010324	LOC120449652|XP_039488183.1|DSAN	LOC108165230|XP_033243909.1|DMIR
OG0010325	LOC120449705|XP_039488256.1|DSAN	LOC108151604|XP_017135780.1|DMIR
OG0010326	LOC120449787|XP_039488361.1|DSAN	LOC108150968|XP_017134792.1|DMIR
OG0010327	LOC120447656|XP_039485104.1|DSAN	LOC108165445|XP_033243201.1|DMIR
OG0010328	LOC120448909|XP_039487067.1|DSAN	LOC108153717|XP_017139333.1|DMIR
OG0010329	LOC120447854|XP_039485396.1|DSAN	LOC108165376|XP_017156902.1|DMIR
OG0010330	LOC120448794|XP_039486918.1|DSAN	LOC108165515|XP_017157060.1|DMIR
OG0010331	LOC120449304|XP_039487630.1|DSAN	LOC108151258|XP_017135265.1|DMIR
OG0010332	LOC120455818|XP_039498217.1|DSAN	LOC108155790|XP_017142354.1|DMIR
OG0010333	LOC120454787|XP_039496199.1|DSAN	LOC108162687|XP_017153025.1|DMIR
OG0010334	LOC120458785|XP_039502499.1|DSAN	LOC108162710|XP_017153059.1|DMIR
OG0010335	LOC120456524|XP_039499327.1|DSAN	LOC108159887|XP_017149006.1|DMIR
OG0010336	LOC120455428|XP_039497541.1|DSAN	LOC108165570|XP_017157133.1|DMIR
OG0010337	LOC120457192|XP_039500476.1|DSAN	LOC108151269|XP_017135280.1|DMIR
OG0010338	LOC120455962|XP_039498440.1|DSAN	LOC108165033|XP_017156562.1|DMIR
OG0010339	LOC120451947|XP_039491902.1|DSAN	LOC108153718|XP_017139335.1|DMIR
OG0010340	LOC120455624|XP_039497941.1|DSAN	LOC108164809|XP_017156218.1|DMIR
OG0010341	LOC120455623|XP_039497940.1|DSAN	LOC108164808|XP_017156217.1|DMIR
OG0010342	LOC120457029|XP_039500125.1|DSAN	LOC108152789|XP_033251937.1|DMIR
OG0010343	LOC120452676|XP_039492961.1|DSAN	LOC108164612|XP_017155941.1|DMIR
OG0010344	LOC120456128|XP_039498691.1|DSAN	LOC108165264|XP_017156789.1|DMIR
OG0010345	LOC120455092|XP_039496899.1|DSAN	LOC108152646|XP_017137630.1|DMIR
OG0010346	LOC120457163|XP_039500375.1|DSAN	LOC108153762|XP_017139390.1|DMIR
OG0010347	LOC120457052|XP_039500160.1|DSAN	LOC108165107|XP_017156654.1|DMIR
OG0010348	LOC120444116|XP_039479583.1|DSAN	LOC117192472|XP_033253056.1|DMIR, LOC117192473|XP_033253057.1|DMIR, LOC108159986|XP_017149180.1|DMIR
OG0010349	LOC120455771|XP_039498161.1|DSAN	LOC108165518|XP_017157064.1|DMIR
OG0010350	LOC120456904|XP_039499963.1|DSAN	LOC108152801|XP_017137879.1|DMIR
OG0010351	LOC120456830|XP_039499813.1|DSAN	LOC108164676|XP_017156020.1|DMIR
OG0010352	LOC120456944|XP_039500017.1|DSAN	LOC108165124|XP_017156676.1|DMIR
OG0010353	LOC120455531|XP_039497754.1|DSAN	LOC108157618|XP_033252000.1|DMIR
OG0010354	LOC120456114|XP_039498675.1|DSAN	LOC108164558|XP_017155864.1|DMIR
OG0010355	LOC120456887|XP_039499918.1|DSAN	LOC108165091|XP_017156633.1|DMIR
OG0010356	LOC120456103|XP_039498643.1|DSAN	LOC108151612|XP_017135798.1|DMIR
OG0010357	LOC120456664|XP_039499538.1|DSAN	LOC108159314|XP_017147981.1|DMIR
OG0010358	LOC120457030|XP_039500126.1|DSAN	LOC108165166|XP_017156729.1|DMIR
OG0010359	LOC120455597|XP_039497905.1|DSAN	LOC108165249|XP_017156776.1|DMIR
OG0010360	LOC120457167|XP_039500381.1|DSAN	LOC108150767|XP_017134550.1|DMIR
OG0010361	LOC120457158|XP_039500366.1|DSAN	LOC108150768|XP_017134551.1|DMIR
OG0010362	LOC120456373|XP_039499125.1|DSAN	LOC108153609|XP_017139196.1|DMIR
OG0010363	LOC120456480|XP_039499278.1|DSAN	LOC108165520|XP_017157107.2|DMIR
OG0010364	LOC120455469|XP_039497624.1|DSAN	LOC108165141|XP_017156698.1|DMIR
OG0010365	LOC120454978|XP_039496703.1|DSAN	LOC108165095|XP_017156637.1|DMIR
OG0010366	LOC120456422|XP_039499187.1|DSAN	LOC108158307|XP_017146039.1|DMIR, LOC117191203|XP_033252028.1|DMIR
OG0010367	LOC120456763|XP_039499691.1|DSAN	LOC108161926|XP_017151842.2|DMIR
OG0010368	LOC120456442|XP_039499208.1|DSAN	LOC108161959|XP_017151910.2|DMIR
OG0010369	LOC120456541|XP_039499354.1|DSAN	LOC108151390|XP_017135465.1|DMIR
OG0010370	LOC120456760|XP_039499689.1|DSAN	LOC108165243|XP_033254962.1|DMIR
OG0010371	LOC120456785|XP_039499736.1|DSAN	LOC108165109|XP_017156656.1|DMIR
OG0010372	LOC120455650|XP_039497975.1|DSAN	LOC108152215|XP_017136877.1|DMIR
OG0010373	LOC120455559|XP_039497847.1|DSAN	LOC108152195|XP_017136842.1|DMIR
OG0010374	LOC120455232|XP_039497142.1|DSAN	LOC108164778|XP_017156188.1|DMIR
OG0010375	LOC120455229|XP_039497139.1|DSAN	LOC108164776|XP_017156186.1|DMIR
OG0010376	LOC120455566|XP_039497862.1|DSAN	LOC117188943|XP_033249501.1|DMIR
OG0010377	LOC120457343|XP_039500786.1|DSAN	LOC108165038|XP_033246881.1|DMIR
OG0010378	LOC120456489|XP_039499288.1|DSAN	LOC108164900|XP_017156356.1|DMIR
OG0010379	LOC120456792|XP_039499745.1|DSAN	LOC108165014|XP_017156541.1|DMIR
OG0010380	LOC120456807|XP_039499777.1|DSAN	LOC108165105|XP_017156651.1|DMIR
OG0010381	LOC120456252|XP_039498906.1|DSAN	LOC108151877|XP_017136266.1|DMIR
OG0010382	LOC120456044|XP_039498551.1|DSAN	LOC108151461|XP_017135575.1|DMIR
OG0010383	LOC120457004|XP_039500091.1|DSAN	LOC108165505|XP_017157054.1|DMIR
OG0010384	LOC120456708|XP_039499616.1|DSAN	LOC108152908|XP_017138049.1|DMIR
OG0010385	LOC120443698|XP_039478873.1|DSAN	LOC108161414|XP_017151157.1|DMIR
OG0010386	LOC120443900|XP_039479261.1|DSAN	LOC108164037|XP_017155103.1|DMIR
OG0010387	LOC120458921|XP_039502703.1|DSAN	LOC108162438|XP_017152661.1|DMIR
OG0010388	LOC120454002|XP_039494911.1|DSAN	LOC108163047|XP_017153604.1|DMIR
OG0010389	LOC120443794|XP_039479058.1|DSAN	LOC108162550|XP_017152825.1|DMIR
OG0010390	LOC120445915|XP_039482507.1|DSAN	LOC108163450|XP_017154227.1|DMIR
OG0010391	LOC120445323|XP_039481579.1|DSAN	LOC108162568|XP_017152857.1|DMIR
OG0010392	LOC120458537|XP_039502151.1|DSAN	LOC108161443|XP_017151194.1|DMIR
OG0010393	LOC120443982|XP_039479390.1|DSAN	LOC108164193|XP_017155302.1|DMIR
OG0010394	LOC120448816|XP_039486952.1|DSAN	LOC108162847|XP_017153280.1|DMIR
OG0010395	LOC120445441|XP_039481809.1|DSAN	LOC108161464|XP_017151217.1|DMIR
OG0010396	LOC120458218|XP_039501733.1|DSAN	LOC108161654|XP_017151445.2|DMIR
OG0010397	LOC120446527|XP_039483477.1|DSAN	LOC108161645|XP_017151436.1|DMIR
OG0010398	LOC120455218|XP_039497123.1|DSAN	LOC108161475|XP_017151232.1|DMIR
