Orthogroup	DSAN.longest_only	DNOV.longest_only
OG0008905	LOC120454855|XP_039496319.1|DSAN	LOC115766747|XP_030566584.1|DNOV
OG0008906	LOC120449702|XP_039488252.1|DSAN	LOC115770194|XP_030571216.1|DNOV
OG0008907	LOC120454317|XP_039495454.1|DSAN	LOC115770860|XP_030572156.1|DNOV
OG0008908	LOC120454043|XP_039494971.1|DSAN	LOC115761504|XP_030559132.1|DNOV
OG0008909	LOC120453481|XP_039494148.1|DSAN	LOC115772116|XP_030573949.1|DNOV
OG0008910	LOC120453314|XP_039493904.1|DSAN	LOC115761894|XP_030559760.1|DNOV
OG0008911	LOC120452377|XP_039492502.1|DSAN	LOC115764144|XP_030562877.1|DNOV
OG0008912	LOC120453165|XP_039493658.1|DSAN	LOC115764183|XP_030562930.1|DNOV
OG0008913	LOC120453747|XP_039494513.1|DSAN	LOC115761192|XP_030558724.1|DNOV
OG0008914	LOC120452237|XP_039492296.1|DSAN	LOC115759547|XP_030556363.1|DNOV
OG0008915	LOC120453764|XP_039494532.1|DSAN	LOC115765626|XP_030565136.1|DNOV
OG0008916	LOC120452041|XP_039492031.1|DSAN	LOC115765976|XP_030565593.1|DNOV
OG0008917	LOC120458673|XP_039502343.1|DSAN, LOC120449455|XP_039487865.1|DSAN	LOC115759118|XP_030555820.1|DNOV
OG0008918	LOC120446263|XP_039483071.1|DSAN	LOC115759245|XP_030556004.1|DNOV
OG0008919	LOC120454096|XP_039495044.1|DSAN	LOC115765863|XP_030565453.1|DNOV
OG0008920	LOC120449914|XP_039488540.1|DSAN	LOC115768624|XP_030569147.1|DNOV
OG0008921	LOC120444307|XP_039479780.1|DSAN	LOC115760058|XP_030557097.1|DNOV
OG0008922	LOC120454216|XP_039495289.1|DSAN	LOC115763328|XP_030561692.1|DNOV
OG0008923	LOC120446052|XP_039482761.1|DSAN	LOC115761010|XP_030558480.1|DNOV
OG0008924	LOC120444416|XP_039479976.1|DSAN	LOC115762220|XP_030560214.1|DNOV
OG0008925	LOC120444873|XP_039480787.1|DSAN	LOC115761095|XP_030558577.1|DNOV
OG0008926	LOC120443864|XP_039479162.1|DSAN	LOC115762044|XP_030559981.1|DNOV
OG0008927	LOC120446339|XP_039483190.1|DSAN	LOC115770465|XP_030571641.1|DNOV
OG0008928	LOC120452465|XP_039492634.1|DSAN	LOC115762497|XP_030560594.1|DNOV
OG0008929	LOC120445908|XP_039482498.1|DSAN	LOC115762843|XP_030561081.1|DNOV
OG0008930	LOC120452315|XP_039492400.1|DSAN	LOC115761526|XP_030559157.1|DNOV
OG0008931	LOC120455358|XP_039497441.1|DSAN	LOC115760828|XP_030558212.1|DNOV
OG0008932	LOC120444766|XP_039480629.1|DSAN	LOC115762380|XP_030560420.1|DNOV
OG0008933	LOC120457720|XP_039501153.1|DSAN	LOC115762350|XP_030560378.1|DNOV
OG0008934	LOC120450011|XP_039488662.1|DSAN	LOC115771039|XP_030572436.1|DNOV
OG0008935	LOC120458747|XP_039502442.1|DSAN	LOC115762434|XP_030560491.1|DNOV
OG0008936	LOC120445866|XP_039482442.1|DSAN	LOC115764460|XP_030563358.1|DNOV
OG0008937	LOC120447224|XP_039484677.1|DSAN	LOC115758188|XP_030554589.1|DNOV
OG0008938	LOC120446491|XP_039483432.1|DSAN	LOC115764552|XP_030563533.1|DNOV
OG0008939	LOC120444962|XP_039480912.1|DSAN	LOC115766582|XP_030566428.1|DNOV
OG0008940	LOC120446900|XP_039484052.1|DSAN	LOC115768745|XP_030569330.1|DNOV
OG0008941	LOC120457385|XP_039500869.1|DSAN	LOC115767789|XP_030567980.1|DNOV
OG0008942	LOC120456094|XP_039498624.1|DSAN	LOC115767854|XP_030568067.1|DNOV
OG0008943	LOC120456733|XP_039499654.1|DSAN	LOC115768976|XP_030569552.1|DNOV
OG0008944	LOC120454954|XP_039496667.1|DSAN	LOC115767782|XP_030567971.1|DNOV
OG0008945	LOC120457420|XP_039500952.1|DSAN	LOC115768337|XP_030568761.1|DNOV
OG0008946	LOC120455129|XP_039496955.1|DSAN	LOC115768480|XP_030568919.1|DNOV
OG0008948	LOC120455339|XP_039497355.1|DSAN	LOC115768667|XP_030569207.1|DNOV
OG0008949	LOC120448387|XP_039486309.1|DSAN	LOC115769598|XP_030570345.1|DNOV
OG0008950	LOC120456961|XP_039500040.1|DSAN	LOC115764243|XP_030563020.1|DNOV
OG0008951	LOC120447788|XP_039485280.1|DSAN	LOC115762892|XP_030561127.1|DNOV
OG0008952	LOC120454993|XP_039496727.1|DSAN	LOC115767292|XP_030567384.1|DNOV
OG0008953	LOC120448494|XP_039486457.1|DSAN	LOC115769546|XP_030570249.1|DNOV, LOC115769545|XP_030570248.1|DNOV, LOC115771414|XP_030572974.1|DNOV
OG0008955	LOC120448900|XP_039487054.1|DSAN, LOC120447679|XP_039485140.1|DSAN	LOC115771236|XP_030572697.1|DNOV
OG0008956	LOC120456298|XP_039498982.1|DSAN	LOC115771541|XP_030573140.1|DNOV
OG0008957	LOC120449333|XP_039487666.1|DSAN	LOC115770041|XP_030570980.1|DNOV, LOC115770390|XP_030571499.1|DNOV
OG0008958	LOC120447443|XP_039484734.1|DSAN	LOC115766734|XP_030566559.1|DNOV, LOC115770766|XP_030572041.1|DNOV
OG0008959	LOC120449466|XP_039487871.1|DSAN	LOC115770314|XP_030571410.1|DNOV
OG0008960	LOC120447547|XP_039484928.1|DSAN	LOC115770371|XP_030571477.1|DNOV
OG0008961	LOC120446454|XP_039483383.1|DSAN	LOC115765504|XP_030564977.1|DNOV
OG0008962	LOC120456215|XP_039498831.1|DSAN	LOC115765280|XP_030564629.1|DNOV
OG0008963	LOC120457035|XP_039500136.1|DSAN	LOC115767316|XP_030567416.1|DNOV
OG0008964	LOC120455913|XP_039498357.1|DSAN	LOC115767088|XP_030567096.1|DNOV, LOC115767095|XP_030567103.1|DNOV
OG0008965	LOC120452492|XP_039492678.1|DSAN	LOC115763455|XP_030561886.1|DNOV
OG0008967	LOC120449710|XP_039488260.1|DSAN	LOC115769242|XP_030569819.1|DNOV
OG0008968	LOC120458722|XP_039502406.1|DSAN	LOC115759268|XP_030556029.1|DNOV
OG0008969	LOC120458645|XP_039502308.1|DSAN	LOC115759095|XP_030555788.1|DNOV, LOC115759094|XP_030555787.1|DNOV
OG0008970	LOC120458265|XP_039501789.1|DSAN	LOC115758646|XP_030555241.1|DNOV
OG0008971	LOC120448561|XP_039486551.1|DSAN	LOC115762780|XP_030560991.1|DNOV
OG0008972	LOC120449917|XP_039488544.1|DSAN	LOC115771234|XP_030572695.1|DNOV
OG0008973	LOC120449980|XP_039488623.1|DSAN	LOC115770349|XP_030571446.1|DNOV
OG0008977	LOC120453120|XP_039493602.1|DSAN	LOC115763567|XP_030562047.1|DNOV
OG0008978	LOC120453548|XP_039494238.1|DSAN	LOC115762488|XP_030560585.1|DNOV
OG0008979	LOC120444027|XP_039479467.1|DSAN	LOC115758770|XP_030555394.1|DNOV
OG0008988	LOC120452673|XP_039492949.1|DSAN	LOC115764792|XP_030563895.1|DNOV
OG0008989	LOC120454972|XP_039496688.1|DSAN	LOC115764329|XP_030563139.1|DNOV
OG0008990	LOC120449780|XP_039488354.1|DSAN	LOC115769771|XP_030570595.1|DNOV
OG0008992	LOC120451451|XP_039491064.1|DSAN	LOC115764993|XP_030564189.1|DNOV
OG0008993	LOC120448544|XP_039486525.1|DSAN	LOC115767930|XP_030568165.1|DNOV
OG0008994	LOC120455745|XP_039498105.1|DSAN	LOC115758519|XP_030555072.1|DNOV
OG0008995	LOC120446209|XP_039482998.1|DSAN	LOC115757825|XP_030554108.1|DNOV
OG0008996	LOC120455963|XP_039498441.1|DSAN	LOC115767350|XP_030567461.1|DNOV
OG0008997	LOC120455412|XP_039497491.1|DSAN	LOC115768351|XP_030568774.1|DNOV
OG0008999	LOC120455677|XP_039498022.1|DSAN	LOC115767104|XP_030567111.1|DNOV
OG0009000	LOC120454958|XP_039496670.1|DSAN	LOC115768282|XP_030568680.1|DNOV
OG0009001	LOC120444446|XP_039480040.1|DSAN	LOC115763457|XP_030561889.1|DNOV
OG0009002	LOC120454604|XP_039495997.1|DSAN	LOC115761968|XP_030559870.1|DNOV
OG0009003	LOC120448424|XP_039486358.1|DSAN	LOC115768895|XP_030569473.1|DNOV
OG0009004	LOC120457730|XP_039501164.1|DSAN	LOC115758918|XP_030555576.1|DNOV
OG0009005	LOC120444080|XP_039479533.1|DSAN	LOC115758447|XP_030554972.1|DNOV
OG0009006	LOC120453289|XP_039493852.1|DSAN	LOC115771925|XP_030573684.1|DNOV
OG0009007	LOC120449210|XP_039487511.1|DSAN	LOC115770215|XP_030571271.1|DNOV
OG0009008	LOC120451603|XP_039491368.1|DSAN	LOC115763693|XP_030562238.1|DNOV
OG0009009	LOC120447909|XP_039485493.1|DSAN	LOC115769978|XP_030570899.1|DNOV
OG0009010	LOC120448325|XP_039486209.1|DSAN	LOC115767156|XP_030567189.1|DNOV
OG0009011	LOC120450205|XP_039489006.1|DSAN	LOC115762772|XP_030560982.1|DNOV
OG0009012	LOC120446153|XP_039482916.1|DSAN	LOC115761049|XP_030558524.1|DNOV
OG0009013	LOC120455626|XP_039497943.1|DSAN	LOC115767967|XP_030568226.1|DNOV
OG0009014	LOC120450232|XP_039489044.1|DSAN	LOC115762929|XP_030561169.1|DNOV
OG0009015	LOC120449554|XP_039488017.1|DSAN	LOC115771173|XP_030572616.1|DNOV
OG0009016	LOC120448425|XP_039486359.1|DSAN	LOC115769617|XP_030570380.1|DNOV
OG0009017	LOC120455697|XP_039498042.1|DSAN	LOC115763507|XP_030561964.1|DNOV
OG0009018	LOC120454823|XP_039496213.1|DSAN	LOC115766790|XP_030566669.1|DNOV
OG0009019	LOC120454913|XP_039496544.1|DSAN	LOC115766743|XP_030566568.1|DNOV
OG0009020	LOC120451249|XP_039490705.1|DSAN	LOC115761382|XP_030558994.1|DNOV
OG0009021	LOC120451133|XP_039490480.1|DSAN	LOC115759444|XP_030556225.1|DNOV
OG0009022	LOC120454028|XP_039494952.1|DSAN	LOC115761484|XP_030559110.1|DNOV
OG0009023	LOC120454292|XP_039495419.1|DSAN	LOC115764934|XP_030564104.1|DNOV
OG0009024	LOC120451147|XP_039490508.1|DSAN	LOC115761886|XP_030559749.1|DNOV
OG0009025	LOC120451398|XP_039490998.1|DSAN	LOC115771834|XP_030573575.1|DNOV
OG0009026	LOC120453341|XP_039493941.1|DSAN	LOC115757660|XP_030553835.1|DNOV
OG0009027	LOC120444593|XP_039480301.1|DSAN	LOC115757763|XP_030554051.1|DNOV
OG0009028	LOC120449113|XP_039487357.1|DSAN	LOC115769672|XP_030570447.1|DNOV
OG0009029	LOC120453214|XP_039493742.1|DSAN	LOC115759201|XP_030555946.1|DNOV
OG0009030	LOC120458234|XP_039501753.1|DSAN	LOC115765996|XP_030565623.1|DNOV
OG0009031	LOC120453178|XP_039493673.1|DSAN	LOC115761756|XP_030559521.1|DNOV
OG0009032	LOC120453179|XP_039493674.1|DSAN	LOC115761757|XP_030559522.1|DNOV
OG0009033	LOC120458386|XP_039501939.1|DSAN	LOC115759071|XP_030555761.1|DNOV
OG0009034	LOC120458534|XP_039502145.1|DSAN	LOC115763089|XP_030561387.1|DNOV
OG0009035	LOC120458516|XP_039502123.1|DSAN	LOC115759335|XP_030556113.1|DNOV
OG0009036	LOC120455118|XP_039496947.1|DSAN	LOC115758199|XP_030554604.1|DNOV
OG0009037	LOC120447957|XP_039485585.1|DSAN	LOC115759256|XP_030556016.1|DNOV
OG0009038	LOC120452652|XP_039492904.1|DSAN	LOC115761608|XP_030559270.1|DNOV
OG0009039	LOC120453790|XP_039494594.1|DSAN	LOC115770702|XP_030571956.1|DNOV
OG0009040	LOC120445300|XP_039481537.1|DSAN	LOC115758262|XP_030554680.1|DNOV
OG0009041	LOC120451716|XP_039491553.1|DSAN	LOC115764731|XP_030563802.1|DNOV
OG0009042	LOC120458436|XP_039502013.1|DSAN	LOC115765511|XP_030564989.1|DNOV
OG0009043	LOC120446140|XP_039482899.1|DSAN	LOC115763375|XP_030561769.1|DNOV
OG0009044	LOC120453330|XP_039493927.1|DSAN	LOC115758429|XP_030554945.1|DNOV
OG0009045	LOC120452955|XP_039493374.1|DSAN	LOC115763810|XP_030562421.1|DNOV
OG0009046	LOC120450460|XP_039489413.1|DSAN	LOC115770348|XP_030571449.1|DNOV
OG0009047	LOC120458942|XP_039502730.1|DSAN	LOC115762136|XP_030560105.1|DNOV
OG0009048	LOC120458889|XP_039502662.1|DSAN	LOC115769204|XP_030569771.1|DNOV
OG0009049	LOC120453656|XP_039494384.1|DSAN	LOC115770805|XP_030572088.1|DNOV
OG0009050	LOC120444157|XP_039479670.1|DSAN	LOC115769306|XP_030569895.1|DNOV
OG0009051	LOC120447211|XP_039484657.1|DSAN	LOC115766539|XP_030566367.1|DNOV
OG0009052	LOC120453522|XP_039494203.1|DSAN	LOC115764633|XP_030563662.1|DNOV
OG0009053	LOC120451846|XP_039491757.1|DSAN	LOC115770851|XP_030572148.1|DNOV
OG0009054	LOC120452573|XP_039492789.1|DSAN	LOC115761924|XP_030559802.1|DNOV
OG0009055	LOC120446826|XP_039483941.1|DSAN	LOC115763613|XP_030562101.1|DNOV
OG0009056	LOC120444723|XP_039480576.1|DSAN	LOC115759970|XP_030556981.1|DNOV
OG0009057	LOC120449319|XP_039487650.1|DSAN	LOC115768101|XP_030568454.1|DNOV
OG0009058	LOC120454839|XP_039496257.1|DSAN	LOC115766724|XP_030566539.1|DNOV
OG0009059	LOC120449037|XP_039487255.1|DSAN	LOC115769896|XP_030570772.1|DNOV
OG0009060	LOC120454488|XP_039495768.1|DSAN	LOC115761573|XP_030559220.1|DNOV
OG0009061	LOC120444977|XP_039480934.1|DSAN	LOC115757794|XP_030554067.1|DNOV
OG0009062	LOC120444323|XP_039479806.1|DSAN	LOC115762509|XP_030560612.1|DNOV
OG0009063	LOC120444904|XP_039480828.1|DSAN	LOC115767701|XP_030567854.1|DNOV
OG0009064	LOC120446448|XP_039483371.1|DSAN	LOC115769036|XP_030569638.1|DNOV
OG0009065	LOC120451513|XP_039491206.1|DSAN	LOC115761357|XP_030558964.1|DNOV
OG0009066	LOC120448864|XP_039487011.1|DSAN	LOC115762596|XP_030560748.1|DNOV
OG0009067	LOC120450510|XP_039489498.1|DSAN	LOC115770026|XP_030570942.1|DNOV
OG0009068	LOC120444085|XP_039479542.1|DSAN	LOC115760193|XP_030557287.1|DNOV
OG0009069	LOC120458913|XP_039502694.1|DSAN	LOC115758583|XP_030555161.1|DNOV
OG0009070	LOC120455973|XP_039498460.1|DSAN	LOC115758282|XP_030554705.1|DNOV
OG0009071	LOC120454584|XP_039495947.1|DSAN	LOC115763632|XP_030562120.1|DNOV
OG0009072	LOC120452360|XP_039492469.1|DSAN	LOC115761475|XP_030559102.1|DNOV
OG0009073	LOC120453547|XP_039494234.1|DSAN	LOC115763837|XP_030562456.1|DNOV
OG0009074	LOC120453864|XP_039494702.1|DSAN	LOC115767932|XP_030568164.1|DNOV
OG0009075	LOC120450900|XP_039490082.1|DSAN	LOC115763833|XP_030562453.1|DNOV
OG0009076	LOC120454358|XP_039495513.1|DSAN	LOC115770687|XP_030571937.1|DNOV
OG0009077	LOC120453293|XP_039493857.1|DSAN	LOC115767849|XP_030568062.1|DNOV
OG0009078	LOC120452224|XP_039492284.1|DSAN	LOC115765783|XP_030565317.1|DNOV
OG0009079	LOC120453382|XP_039493993.1|DSAN	LOC115770776|XP_030572055.1|DNOV
OG0009080	LOC120452953|XP_039493373.1|DSAN	LOC115770653|XP_030571878.1|DNOV
OG0009081	LOC120452862|XP_039493241.1|DSAN	LOC115765772|XP_030565303.1|DNOV
OG0009082	LOC120452353|XP_039492461.1|DSAN	LOC115770621|XP_030571818.1|DNOV
OG0009083	LOC120456173|XP_039498773.1|DSAN	LOC115768504|XP_030568949.1|DNOV
OG0009084	LOC120451615|XP_039491389.1|DSAN	LOC115766184|XP_030565886.1|DNOV
OG0009085	LOC120453785|XP_039494569.1|DSAN	LOC115770547|XP_030571709.1|DNOV
OG0009086	LOC120451606|XP_039491374.1|DSAN	LOC115771737|XP_030573424.1|DNOV
OG0009087	LOC120452718|XP_039493018.1|DSAN	LOC115765056|XP_030564289.1|DNOV
OG0009088	LOC120454077|XP_039495020.1|DSAN	LOC115759636|XP_030556485.1|DNOV
OG0009089	LOC120454899|XP_039496504.1|DSAN	LOC115768305|XP_030568710.1|DNOV
OG0009090	LOC120453588|XP_039494282.1|DSAN	LOC115764862|XP_030563998.1|DNOV
OG0009091	LOC120454031|XP_039494958.1|DSAN	LOC115764182|XP_030562929.1|DNOV
OG0009092	LOC120451808|XP_039491698.1|DSAN	LOC115764174|XP_030562921.1|DNOV, LOC115759658|XP_030556507.1|DNOV
OG0009093	LOC120451141|XP_039490496.1|DSAN	LOC115761246|XP_030558804.1|DNOV
OG0009094	LOC120453730|XP_039494492.1|DSAN	LOC115764946|XP_030564127.1|DNOV, LOC115765070|XP_030564305.1|DNOV
OG0009095	LOC120453286|XP_039493847.1|DSAN	LOC115765072|XP_030564308.1|DNOV
OG0009096	LOC120452544|XP_039492753.1|DSAN	LOC115771674|XP_030573348.1|DNOV
OG0009097	LOC120452648|XP_039492900.1|DSAN	LOC115772022|XP_030573815.1|DNOV
OG0009098	LOC120454589|XP_039495973.1|DSAN	LOC115764779|XP_030563878.1|DNOV
OG0009099	LOC120450829|XP_039489946.1|DSAN	LOC115759405|XP_030556155.1|DNOV
OG0009100	LOC120450738|XP_039489795.1|DSAN	LOC115763262|XP_030561601.1|DNOV
OG0009101	LOC120451858|XP_039491796.1|DSAN	LOC115758686|XP_030555289.1|DNOV
OG0009102	LOC120456193|XP_039498810.1|DSAN	LOC115766012|XP_030565646.1|DNOV
OG0009103	LOC120455537|XP_039497787.1|DSAN	LOC115760213|XP_030557323.1|DNOV
OG0009104	LOC120458345|XP_039501896.1|DSAN	LOC115760016|XP_030557037.1|DNOV
OG0009105	LOC120458477|XP_039502071.1|DSAN	LOC115759063|XP_030555751.1|DNOV
OG0009106	LOC120458354|XP_039501904.1|DSAN	LOC115759918|XP_030556913.1|DNOV
OG0009107	LOC120457182|XP_039500418.1|DSAN	LOC115760069|XP_030557109.1|DNOV
OG0009108	LOC120453699|XP_039494454.1|DSAN	LOC115766201|XP_030565911.1|DNOV
OG0009109	LOC120458855|XP_039502616.1|DSAN	LOC115760271|XP_030557401.1|DNOV
OG0009110	LOC120455468|XP_039497627.1|DSAN	LOC115759167|XP_030555897.1|DNOV, LOC115759166|XP_030555895.1|DNOV
OG0009111	LOC120449577|XP_039488065.1|DSAN	LOC115762765|XP_030560969.1|DNOV
OG0009112	LOC120443868|XP_039479169.1|DSAN	LOC115766000|XP_030565628.1|DNOV
OG0009113	LOC120443891|XP_039479252.1|DSAN	LOC115758752|XP_030555370.1|DNOV
OG0009114	LOC120454209|XP_039495243.1|DSAN	LOC115758385|XP_030554847.1|DNOV
OG0009115	LOC120443689|XP_039478863.1|DSAN	LOC115759211|XP_030555962.1|DNOV
OG0009116	LOC120453879|XP_039494730.1|DSAN	LOC115763271|XP_030561609.1|DNOV
OG0009117	LOC120458884|XP_039502654.1|DSAN	LOC115758665|XP_030555263.1|DNOV
OG0009118	LOC120456272|XP_039498934.1|DSAN	LOC115771330|XP_030572856.1|DNOV
OG0009119	LOC120458056|XP_039501499.1|DSAN	LOC115769187|XP_030569751.1|DNOV
OG0009120	LOC120450050|XP_039488740.1|DSAN	LOC115769482|XP_030570159.1|DNOV
OG0009121	LOC120444834|XP_039480724.1|DSAN	LOC115760633|XP_030557945.1|DNOV
OG0009122	LOC120446657|XP_039483663.1|DSAN	LOC115760945|XP_030558387.1|DNOV
OG0009123	LOC120444418|XP_039479979.1|DSAN	LOC115762221|XP_030560215.1|DNOV
OG0009124	LOC120451071|XP_039490367.1|DSAN	LOC115758078|XP_030554452.1|DNOV
OG0009125	LOC120452433|XP_039492598.1|DSAN	LOC115762411|XP_030560459.1|DNOV
OG0009126	LOC120446195|XP_039482978.1|DSAN	LOC115762461|XP_030560533.1|DNOV
OG0009127	LOC120444498|XP_039480144.1|DSAN	LOC115771112|XP_030572539.1|DNOV
OG0009128	LOC120453509|XP_039494192.1|DSAN	LOC115762377|XP_030560417.1|DNOV
OG0009129	LOC120458383|XP_039501936.1|DSAN	LOC115761078|XP_030558556.1|DNOV
OG0009130	LOC120445871|XP_039482453.1|DSAN	LOC115762291|XP_030560316.1|DNOV
OG0009131	LOC120448840|XP_039486980.1|DSAN	LOC115762430|XP_030560487.1|DNOV
OG0009132	LOC120444437|XP_039480029.1|DSAN	LOC115762394|XP_030560434.1|DNOV
OG0009133	LOC120445911|XP_039482503.1|DSAN	LOC115760728|XP_030558062.1|DNOV
OG0009134	LOC120446403|XP_039483277.1|DSAN	LOC115760840|XP_030558244.1|DNOV
OG0009135	LOC120444161|XP_039479673.1|DSAN	LOC115760750|XP_030558088.1|DNOV
OG0009136	LOC120445196|XP_039481353.1|DSAN	LOC115762206|XP_030560191.1|DNOV
OG0009137	LOC120445480|XP_039481859.1|DSAN	LOC115760919|XP_030558352.1|DNOV
OG0009138	LOC120446432|XP_039483331.1|DSAN	LOC115760892|XP_030558318.1|DNOV
OG0009139	LOC120444503|XP_039480151.1|DSAN	LOC115759674|XP_030556523.1|DNOV
OG0009140	LOC120457715|XP_039501146.1|DSAN	LOC115762191|XP_030560174.1|DNOV
OG0009141	LOC120458490|XP_039502090.1|DSAN	LOC115762499|XP_030560595.1|DNOV
OG0009142	LOC120443750|XP_039478947.1|DSAN	LOC115762038|XP_030559964.1|DNOV
OG0009143	LOC120444540|XP_039480222.1|DSAN	LOC115760854|XP_030558303.1|DNOV
OG0009144	LOC120444545|XP_039480227.1|DSAN	LOC115758162|XP_030554564.1|DNOV
OG0009145	LOC120447193|XP_039484614.1|DSAN	LOC115764141|XP_030562878.1|DNOV
OG0009146	LOC120445579|XP_039482002.1|DSAN	LOC115757886|XP_030554185.1|DNOV
OG0009147	LOC120445562|XP_039481974.1|DSAN	LOC115766622|XP_030566474.1|DNOV
OG0009148	LOC120451590|XP_039491346.1|DSAN	LOC115761691|XP_030559417.1|DNOV
OG0009149	LOC120445535|XP_039481936.1|DSAN	LOC115767421|XP_030567556.1|DNOV
OG0009150	LOC120446490|XP_039483431.1|DSAN	LOC115764553|XP_030563534.1|DNOV, LOC115760451|XP_030557624.1|DNOV
OG0009151	LOC120457774|XP_039501205.1|DSAN	LOC115758210|XP_030554620.1|DNOV
OG0009152	LOC120448244|XP_039486091.1|DSAN	LOC115758294|XP_030554721.1|DNOV
OG0009153	LOC120446312|XP_039483162.1|DSAN	LOC115771824|XP_030573566.1|DNOV
OG0009154	LOC120452473|XP_039492646.1|DSAN	LOC115764936|XP_030564107.1|DNOV
OG0009155	LOC120443898|XP_039479258.1|DSAN	LOC115764512|XP_030563469.1|DNOV
OG0009156	LOC120458907|XP_039502687.1|DSAN	LOC115763219|XP_030561552.1|DNOV
OG0009157	LOC120445796|XP_039482341.1|DSAN	LOC115770451|XP_030571589.1|DNOV
OG0009158	LOC120449433|XP_039487832.1|DSAN	LOC115762969|XP_030561206.1|DNOV, LOC115762788|XP_030561001.1|DNOV
OG0009159	LOC120455455|XP_039497608.1|DSAN	LOC115767393|XP_030567517.1|DNOV, LOC115767966|XP_030568225.1|DNOV
OG0009160	LOC120443943|XP_039479325.1|DSAN	LOC115768127|XP_030568481.1|DNOV
OG0009161	LOC120455344|XP_039497367.1|DSAN	LOC115768359|XP_030568786.1|DNOV
OG0009162	LOC120448412|XP_039486342.1|DSAN	LOC115771110|XP_030572530.1|DNOV
OG0009163	LOC120447688|XP_039485152.1|DSAN	LOC115769662|XP_030570435.1|DNOV
OG0009164	LOC120450140|XP_039488901.1|DSAN	LOC115767159|XP_030567194.1|DNOV
OG0009165	LOC120448580|XP_039486587.1|DSAN	LOC115767653|XP_030567799.1|DNOV
OG0009166	LOC120447741|XP_039485222.1|DSAN	LOC115768103|XP_030568455.1|DNOV
OG0009167	LOC120449340|XP_039487679.1|DSAN	LOC115769541|XP_030570242.1|DNOV
OG0009168	LOC120449344|XP_039487685.1|DSAN	LOC115769544|XP_030570245.1|DNOV
OG0009169	LOC120450220|XP_039489028.1|DSAN	LOC115769981|XP_030570902.1|DNOV
OG0009170	LOC120448588|XP_039486604.1|DSAN	LOC115762633|XP_030560797.1|DNOV
OG0009171	LOC120450354|XP_039489264.1|DSAN	LOC115762703|XP_030560887.1|DNOV
OG0009172	LOC120448167|XP_039485939.1|DSAN	LOC115769049|XP_030569623.1|DNOV
OG0009173	LOC120450096|XP_039488824.1|DSAN	LOC115771278|XP_030572758.1|DNOV
OG0009174	LOC120455845|XP_039498249.1|DSAN	LOC115765300|XP_030564652.1|DNOV
OG0009175	LOC120455538|XP_039497804.1|DSAN	LOC115758527|XP_030555078.1|DNOV
OG0009176	LOC120450644|XP_039489732.1|DSAN	LOC115770087|XP_030571056.1|DNOV
OG0009178	LOC120449365|XP_039487729.1|DSAN	LOC115767091|XP_030567102.1|DNOV
OG0009179	LOC120449194|XP_039487481.1|DSAN	LOC115771378|XP_030572923.1|DNOV
OG0009180	LOC120448837|XP_039486972.1|DSAN	LOC115768291|XP_030568699.1|DNOV
OG0009181	LOC120449598|XP_039488099.1|DSAN	LOC115770231|XP_030571297.1|DNOV, LOC115770307|XP_030571402.1|DNOV
OG0009182	LOC120450355|XP_039489265.1|DSAN	LOC115770235|XP_030571299.1|DNOV, LOC115759383|XP_030556525.1|DNOV
OG0009183	LOC120448408|XP_039486339.1|DSAN	LOC115771372|XP_030572915.1|DNOV
OG0009184	LOC120449668|XP_039488201.1|DSAN	LOC115770323|XP_030571420.1|DNOV
OG0009185	LOC120447442|XP_039484733.1|DSAN	LOC115768512|XP_030568961.1|DNOV, LOC115770773|XP_030572054.1|DNOV
OG0009186	LOC120449955|XP_039488590.1|DSAN	LOC115770251|XP_030571323.1|DNOV
OG0009187	LOC120451242|XP_039490688.1|DSAN	LOC115764921|XP_030564086.1|DNOV
OG0009188	LOC120446577|XP_039483532.1|DSAN	LOC115761133|XP_030558653.1|DNOV
OG0009189	LOC120448208|XP_039486020.1|DSAN	LOC115762801|XP_030561017.1|DNOV
OG0009190	LOC120449893|XP_039488509.1|DSAN	LOC115769452|XP_030570125.1|DNOV
OG0009191	LOC120458636|XP_039502294.1|DSAN	LOC115767452|XP_030567648.1|DNOV
OG0009192	LOC120456655|XP_039499521.1|DSAN	LOC115762165|XP_030560142.1|DNOV
OG0009193	LOC120450962|XP_039490188.1|DSAN	LOC115769168|XP_030569729.1|DNOV
OG0009194	LOC120458933|XP_039502721.1|DSAN	LOC115758932|XP_030555592.1|DNOV
OG0009195	LOC120448699|XP_039486788.1|DSAN	LOC115770462|XP_030571598.1|DNOV
OG0009196	LOC120450074|XP_039488793.1|DSAN	LOC115770338|XP_030571435.1|DNOV
OG0009197	LOC120448114|XP_039485852.1|DSAN	LOC115769778|XP_030570603.1|DNOV
OG0009198	LOC120448850|XP_039486991.1|DSAN	LOC115767041|XP_030567033.1|DNOV
OG0009199	LOC120449106|XP_039487349.1|DSAN	LOC115766135|XP_030565827.1|DNOV
OG0009200	LOC120445698|XP_039482193.1|DSAN	LOC115765079|XP_030564318.1|DNOV
OG0009201	LOC120445288|XP_039481524.1|DSAN	LOC115760812|XP_030558189.1|DNOV
OG0009202	LOC120444747|XP_039480608.1|DSAN	LOC115760621|XP_030557930.1|DNOV
OG0009203	LOC120443789|XP_039479055.1|DSAN	LOC115762487|XP_030560584.1|DNOV
OG0009204	LOC120445728|XP_039482231.1|DSAN	LOC115758047|XP_030554421.1|DNOV, LOC115758151|XP_030554545.1|DNOV
