Orthogroup	DSAN.longest_only	DSUP.longest_only
OG0008177	LOC120455512|XP_039497714.1|DSAN	LOC119556176|XP_037724026.1|DSUP
OG0008178	LOC120456096|XP_039498626.1|DSAN	LOC119556256|XP_037724229.1|DSUP
OG0008179	LOC120455993|XP_039498485.1|DSAN	LOC119557429|XP_037726109.1|DSUP
OG0008180	LOC120456372|XP_039499124.1|DSAN	LOC119556274|XP_037724251.1|DSUP
OG0008181	LOC120456375|XP_039499128.1|DSAN	LOC119556277|XP_037724255.1|DSUP
OG0008182	LOC120458669|XP_039502337.1|DSAN	LOC119549072|XP_037712708.1|DSUP
OG0008183	LOC120445932|XP_039482529.1|DSAN	LOC119551320|XP_037716544.1|DSUP
OG0008184	LOC120450822|XP_039489938.1|DSAN	LOC119546729|XP_037709147.1|DSUP
OG0008185	LOC120451810|XP_039491701.1|DSAN	LOC119546271|XP_037708375.1|DSUP
OG0008186	LOC120445657|XP_039482136.1|DSAN	LOC119551669|XP_037717050.1|DSUP
OG0008187	LOC120445659|XP_039482139.1|DSAN	LOC119551670|XP_037717051.1|DSUP
OG0008188	LOC120458588|XP_039502223.1|DSAN	LOC119548460|XP_037711656.1|DSUP
OG0008189	LOC120448993|XP_039487197.1|DSAN	LOC119546195|XP_037708248.1|DSUP
OG0008190	LOC120449097|XP_039487339.1|DSAN	LOC119555346|XP_037722612.1|DSUP
OG0008191	LOC120457346|XP_039500792.1|DSAN	LOC119557225|XP_037725833.1|DSUP
OG0008192	LOC120456320|XP_039499015.1|DSAN	LOC119557331|XP_037725980.1|DSUP
OG0008193	LOC120456430|XP_039499196.1|DSAN	LOC119556602|XP_037724842.1|DSUP
OG0008194	LOC120456347|XP_039499069.1|DSAN	LOC119548467|XP_037711662.1|DSUP
OG0008195	LOC120446013|XP_039482700.1|DSAN	LOC119559470|XP_037728509.1|DSUP
OG0008196	LOC120446361|XP_039483227.1|DSAN	LOC119550367|XP_037714937.1|DSUP
OG0008197	LOC120449216|XP_039487516.1|DSAN	LOC119554205|XP_037720933.1|DSUP
OG0008198	LOC120457205|XP_039500505.1|DSAN	LOC119556563|XP_037724785.1|DSUP
OG0008199	LOC120455770|XP_039498160.1|DSAN	LOC119558126|XP_037727286.1|DSUP
OG0008200	LOC120445417|XP_039481767.1|DSAN	LOC119550576|XP_037715295.1|DSUP
OG0008201	LOC120449102|XP_039487345.1|DSAN	LOC119554634|XP_037721559.1|DSUP
OG0008202	LOC120448651|XP_039486716.1|DSAN	LOC119555635|XP_037723084.1|DSUP
OG0008203	LOC120450435|XP_039489378.1|DSAN	LOC119554238|XP_037721000.1|DSUP
OG0008204	LOC120455503|XP_039497700.1|DSAN	LOC119557615|XP_037726351.1|DSUP
OG0008205	LOC120456562|XP_039499375.1|DSAN	LOC119557267|XP_037725881.1|DSUP
OG0008206	LOC120447478|XP_039484808.1|DSAN	LOC119555465|XP_037722798.1|DSUP
OG0008208	LOC120446968|XP_039484170.1|DSAN	LOC119551389|XP_037716642.1|DSUP
OG0008209	LOC120448225|XP_039486054.1|DSAN	LOC119555095|XP_037722241.1|DSUP
OG0008210	LOC120449243|XP_039487553.1|DSAN	LOC119554625|XP_037721549.1|DSUP
OG0008211	LOC120458170|XP_039501661.1|DSAN	LOC119548049|XP_037711057.1|DSUP
OG0008212	LOC120450054|XP_039488745.1|DSAN	LOC119554086|XP_037720757.1|DSUP
OG0008213	LOC120455753|XP_039498124.1|DSAN	LOC119556138|XP_037723961.1|DSUP
OG0008214	LOC120448971|XP_039487166.1|DSAN	LOC119553625|XP_037720023.1|DSUP
OG0008215	LOC120456837|XP_039499823.1|DSAN	LOC119557944|XP_037726892.1|DSUP
OG0008216	LOC120450541|XP_039489576.1|DSAN	LOC119555643|XP_037723106.1|DSUP
OG0008217	LOC120457080|XP_039500194.1|DSAN	LOC119556426|XP_037724573.1|DSUP
OG0008218	LOC120445770|XP_039482302.1|DSAN	LOC119549268|XP_037713107.1|DSUP
OG0008219	LOC120457295|XP_039500710.1|DSAN	LOC119557806|XP_037726664.1|DSUP
OG0008220	LOC120455009|XP_039496763.1|DSAN	LOC119555877|XP_037723459.1|DSUP
OG0008221	LOC120444358|XP_039479876.1|DSAN	LOC119545947|XP_037707824.1|DSUP
OG0008222	LOC120448730|XP_039486836.1|DSAN	LOC119555679|XP_037723229.1|DSUP
OG0008223	LOC120450358|XP_039489272.1|DSAN	LOC119552776|XP_037718514.1|DSUP
OG0008224	LOC120450449|XP_039489401.1|DSAN	LOC119554055|XP_037720722.1|DSUP
OG0008225	LOC120457363|XP_039500828.1|DSAN	LOC119558152|XP_037727319.1|DSUP
OG0008226	LOC120455496|XP_039497679.1|DSAN	LOC119556947|XP_037725368.1|DSUP
OG0008227	LOC120454298|XP_039495428.1|DSAN	LOC119553803|XP_037720353.1|DSUP
OG0008228	LOC120451222|XP_039490636.1|DSAN	LOC119563099|XP_037732262.1|DSUP
OG0008229	LOC120454485|XP_039495761.1|DSAN	LOC119545820|XP_037707643.1|DSUP
OG0008230	LOC120451283|XP_039490762.1|DSAN	LOC119563490|XP_037732853.1|DSUP
OG0008232	LOC120450143|XP_039488905.1|DSAN	LOC119553608|XP_037719994.1|DSUP
OG0008233	LOC120444998|XP_039480970.1|DSAN	LOC119547195|XP_037709862.1|DSUP
OG0008234	LOC120447018|XP_039484271.1|DSAN	LOC119550729|XP_037715560.1|DSUP
OG0008235	LOC120455910|XP_039498351.1|DSAN	LOC119556811|XP_037725192.1|DSUP
OG0008236	LOC120458917|XP_039502701.1|DSAN	LOC119559663|XP_037728640.1|DSUP
OG0008237	LOC120458753|XP_039502460.1|DSAN	LOC119550787|XP_037715647.1|DSUP
OG0008238	LOC120448595|XP_039486629.1|DSAN	LOC119553502|XP_037719850.1|DSUP
OG0008239	LOC120449394|XP_039487771.1|DSAN	LOC119554900|XP_037721930.1|DSUP
OG0008240	LOC120445797|XP_039482342.1|DSAN	LOC119551100|XP_037716207.1|DSUP
OG0008243	LOC120445582|XP_039482007.1|DSAN	LOC119549549|XP_037713627.1|DSUP
OG0008244	LOC120452208|XP_039492264.1|DSAN	LOC119560433|XP_037729800.1|DSUP
OG0008245	LOC120444691|XP_039480491.1|DSAN	LOC119550061|XP_037714451.1|DSUP
OG0008246	LOC120446645|XP_039483650.1|DSAN	LOC119550571|XP_037715289.1|DSUP
OG0008247	LOC120455490|XP_039497667.1|DSAN	LOC119563199|XP_037732416.1|DSUP, LOC119563198|XP_037732415.1|DSUP
OG0008248	LOC120453702|XP_039494458.1|DSAN	LOC119563310|XP_037732571.1|DSUP
OG0008249	LOC120452917|XP_039493316.1|DSAN	LOC119562627|XP_037731786.1|DSUP
OG0008250	LOC120446518|XP_039483463.1|DSAN	LOC119550406|XP_037714992.1|DSUP
OG0008251	LOC120458223|XP_039501737.1|DSAN	LOC119552148|XP_037717874.1|DSUP
OG0008252	LOC120443858|XP_039479157.1|DSAN	LOC119551738|XP_037717167.1|DSUP
OG0008253	LOC120458375|XP_039501929.1|DSAN	LOC119551757|XP_037717212.1|DSUP
OG0008254	LOC120449809|XP_039488389.1|DSAN	LOC119559033|XP_037728090.1|DSUP, LOC119555032|XP_037722107.1|DSUP
OG0008255	LOC120448545|XP_039486529.1|DSAN	LOC119554726|XP_037721671.1|DSUP
OG0008256	LOC120443749|XP_039478946.1|DSAN	LOC119549789|XP_037713982.1|DSUP
OG0008257	LOC120457253|XP_039500586.1|DSAN	LOC119551189|XP_037716319.1|DSUP
OG0008258	LOC120446658|XP_039483664.1|DSAN	LOC119547387|XP_037710163.1|DSUP
OG0008258	LOC120457249|XP_039500575.1|DSAN	LOC119555946|XP_037723580.1|DSUP
OG0008259	LOC120458688|XP_039502359.1|DSAN	LOC119547089|XP_037709716.1|DSUP
OG0008260	LOC120450620|XP_039489698.1|DSAN	LOC119555194|XP_037722378.1|DSUP
OG0008261	LOC120445259|XP_039481483.1|DSAN	LOC119551680|XP_037717067.1|DSUP
OG0008262	LOC120453841|XP_039494673.1|DSAN	LOC119559389|XP_037728377.1|DSUP
OG0008263	LOC120446423|XP_039483319.1|DSAN	LOC119550955|XP_037715910.1|DSUP
OG0008263	LOC120446425|XP_039483321.1|DSAN	LOC119550957|XP_037715912.1|DSUP
OG0008264	LOC120445897|XP_039482485.1|DSAN	LOC119551726|XP_037717156.1|DSUP
OG0008265	LOC120452128|XP_039492145.1|DSAN	LOC119563329|XP_037732601.1|DSUP
OG0008266	LOC120452131|XP_039492149.1|DSAN	LOC119560293|XP_037729591.1|DSUP
OG0008267	LOC120454700|XP_039496167.1|DSAN	LOC119545726|XP_037707471.1|DSUP
OG0008268	LOC120457739|XP_039501172.1|DSAN	LOC119548699|XP_037712091.1|DSUP
OG0008269	LOC120446507|XP_039483449.1|DSAN	LOC119547104|XP_037709734.1|DSUP
OG0008270	LOC120456954|XP_039500032.1|DSAN	LOC119556374|XP_037724469.1|DSUP
OG0008271	LOC120450165|XP_039488945.1|DSAN	LOC119553228|XP_037719424.1|DSUP
OG0008272	LOC120455304|XP_039497279.1|DSAN	LOC119556192|XP_037724063.1|DSUP
OG0008273	LOC120454467|XP_039495721.1|DSAN	LOC119563237|XP_037732471.1|DSUP
OG0008274	LOC120456392|XP_039499153.1|DSAN	LOC119558017|XP_037727057.1|DSUP
OG0008275	LOC120455158|XP_039497003.1|DSAN	LOC119558054|XP_037727132.1|DSUP
OG0008276	LOC120455726|XP_039498074.1|DSAN	LOC119556185|XP_037724054.1|DSUP
OG0008277	LOC120456784|XP_039499730.1|DSAN	LOC119557622|XP_037726375.1|DSUP
OG0008278	LOC120458047|XP_039501491.1|DSAN	LOC119547094|XP_037709721.1|DSUP
OG0008279	LOC120455923|XP_039498382.1|DSAN	LOC119556473|XP_037724650.1|DSUP
OG0008280	LOC120456141|XP_039498701.1|DSAN	LOC119557903|XP_037726837.1|DSUP
OG0008281	LOC120455416|XP_039497498.1|DSAN	LOC119557530|XP_037726231.1|DSUP
OG0008282	LOC120456588|XP_039499430.1|DSAN	LOC119556925|XP_037725339.1|DSUP
OG0008283	LOC120456615|XP_039499470.1|DSAN	LOC119556616|XP_037724861.1|DSUP
OG0008284	LOC120454885|XP_039496409.1|DSAN	LOC119559766|XP_037728807.1|DSUP
OG0008285	LOC120456804|XP_039499772.1|DSAN	LOC119557706|XP_037726508.1|DSUP
OG0008286	LOC120456650|XP_039499512.1|DSAN	LOC119557300|XP_037725937.1|DSUP
OG0008287	LOC120457116|XP_039500267.1|DSAN	LOC119556725|XP_037725051.1|DSUP
OG0008288	LOC120454603|XP_039495996.1|DSAN	LOC119559744|XP_037728731.1|DSUP
OG0008289	LOC120451591|XP_039491344.1|DSAN	LOC119551104|XP_037716214.1|DSUP
OG0008290	LOC120456466|XP_039499248.1|DSAN	LOC119555988|XP_037723647.1|DSUP
OG0008291	LOC120455405|XP_039497479.1|DSAN	LOC119558192|XP_037727401.1|DSUP
OG0008292	LOC120456389|XP_039499150.1|DSAN	LOC119558016|XP_037727055.1|DSUP
OG0008293	LOC120454617|XP_039496014.1|DSAN	LOC119546476|XP_037708694.1|DSUP
OG0008294	LOC120450835|XP_039489952.1|DSAN	LOC119562888|XP_037731932.1|DSUP
OG0008295	LOC120456007|XP_039498499.1|DSAN	LOC119556767|XP_037725121.1|DSUP
OG0008296	LOC120455519|XP_039497730.1|DSAN	LOC119556353|XP_037724389.1|DSUP
OG0008297	LOC120457118|XP_039500269.1|DSAN	LOC119556728|XP_037725058.1|DSUP
OG0008298	LOC120455367|XP_039497407.1|DSAN	LOC119556960|XP_037725396.1|DSUP
OG0008299	LOC120452487|XP_039492669.1|DSAN	LOC119553818|XP_037720378.1|DSUP
OG0008300	LOC120455942|XP_039498406.1|DSAN	LOC119556952|XP_037725379.1|DSUP
OG0008301	LOC120453701|XP_039494457.1|DSAN	LOC119560797|XP_037730357.1|DSUP
OG0008302	LOC120454992|XP_039496722.1|DSAN	LOC119557734|XP_037726547.1|DSUP
OG0008303	LOC120455036|XP_039496805.1|DSAN	LOC119556624|XP_037724872.1|DSUP
OG0008304	LOC120456275|XP_039498943.1|DSAN	LOC119556434|XP_037724591.1|DSUP
OG0008305	LOC120455350|XP_039497378.1|DSAN	LOC119557686|XP_037726484.1|DSUP
OG0008306	LOC120455331|XP_039497344.1|DSAN	LOC119557628|XP_037726385.1|DSUP
OG0008307	LOC120451106|XP_039490449.1|DSAN	LOC119560782|XP_037730336.1|DSUP
OG0008308	LOC120450978|XP_039490208.1|DSAN	LOC119545763|XP_037707536.1|DSUP
OG0008309	LOC120451585|XP_039491333.1|DSAN	LOC119546945|XP_037709513.1|DSUP
OG0008310	LOC120449601|XP_039488102.1|DSAN	LOC119555028|XP_037722102.1|DSUP
OG0008311	LOC120457313|XP_039500745.1|DSAN	LOC119558057|XP_037727135.1|DSUP
OG0008312	LOC120451014|XP_039490272.1|DSAN	LOC119560397|XP_037729754.1|DSUP
OG0008313	LOC120456353|XP_039499073.1|DSAN	LOC119555879|XP_037723462.1|DSUP
OG0008314	LOC120446943|XP_039484126.1|DSAN	LOC119550183|XP_037714648.1|DSUP
OG0008315	LOC120449860|XP_039488454.1|DSAN	LOC119553547|XP_037719913.1|DSUP
OG0008316	LOC120455736|XP_039498090.1|DSAN	LOC119561739|XP_037731142.1|DSUP
OG0008317	LOC120453821|XP_039494636.1|DSAN	LOC119560953|XP_037730620.1|DSUP
OG0008318	LOC120457231|XP_039500547.1|DSAN	LOC119556483|XP_037724665.1|DSUP
OG0008319	LOC120446576|XP_039483531.1|DSAN	LOC119550412|XP_037714998.1|DSUP
OG0008320	LOC120456864|XP_039499887.1|DSAN	LOC119556197|XP_037724073.1|DSUP
OG0008321	LOC120452608|XP_039492841.1|DSAN	LOC119560065|XP_037729300.1|DSUP
OG0008322	LOC120444138|XP_039479638.1|DSAN	LOC119546823|XP_037709343.1|DSUP
OG0008323	LOC120453774|XP_039494549.1|DSAN	LOC119549872|XP_037714103.1|DSUP
OG0008324	LOC120455291|XP_039497265.1|DSAN	LOC119558164|XP_037727354.1|DSUP
OG0008325	LOC120456728|XP_039499645.1|DSAN	LOC119555998|XP_037723657.1|DSUP
OG0008326	LOC120452206|XP_039492261.1|DSAN	LOC119554895|XP_037721929.1|DSUP
OG0008327	LOC120445956|XP_039482578.1|DSAN	LOC119551025|XP_037716011.1|DSUP
OG0008328	LOC120456707|XP_039499615.1|DSAN	LOC119557410|XP_037726087.1|DSUP
OG0008329	LOC120457005|XP_039500092.1|DSAN	LOC119556714|XP_037725040.1|DSUP
OG0008330	LOC120446814|XP_039483911.1|DSAN	LOC119550628|XP_037715385.1|DSUP
OG0008331	LOC120447967|XP_039485592.1|DSAN	LOC119554965|XP_037722019.1|DSUP
OG0008332	LOC120449052|XP_039487279.1|DSAN	LOC119554534|XP_037721414.1|DSUP
OG0008333	LOC120448301|XP_039486174.1|DSAN	LOC119554792|XP_037721768.1|DSUP
OG0008334	LOC120448601|XP_039486636.1|DSAN	LOC119553958|XP_037720579.1|DSUP
OG0008335	LOC120450159|XP_039488937.1|DSAN	LOC119554656|XP_037721585.1|DSUP
OG0008336	LOC120449060|XP_039487289.1|DSAN	LOC119554317|XP_037721107.1|DSUP
OG0008337	LOC120444165|XP_039479682.1|DSAN	LOC119550307|XP_037714834.1|DSUP
OG0008338	LOC120450556|XP_039489597.1|DSAN	LOC119553333|XP_037719592.1|DSUP
OG0008339	LOC120456445|XP_039499216.1|DSAN	LOC119556129|XP_037723946.1|DSUP
OG0008340	LOC120445258|XP_039481482.1|DSAN	LOC119551679|XP_037717066.1|DSUP
OG0008341	LOC120448717|XP_039486821.1|DSAN	LOC119554049|XP_037720716.1|DSUP
OG0008342	LOC120447682|XP_039485143.1|DSAN	LOC119555606|XP_037723031.1|DSUP
OG0008343	LOC120454593|XP_039495979.1|DSAN	LOC119551942|XP_037717543.1|DSUP
OG0008344	LOC120450141|XP_039488903.1|DSAN	LOC119554795|XP_037721772.1|DSUP
OG0008345	LOC120450262|XP_039489087.1|DSAN	LOC119555213|XP_037722404.1|DSUP
OG0008346	LOC120455899|XP_039498332.1|DSAN	LOC119556704|XP_037725029.1|DSUP
OG0008347	LOC120456817|XP_039499802.1|DSAN	LOC119548033|XP_037711037.1|DSUP
OG0008348	LOC120448792|XP_039486917.1|DSAN	LOC119554377|XP_037721185.1|DSUP
OG0008349	LOC120448475|XP_039486434.1|DSAN	LOC119553780|XP_037720315.1|DSUP
OG0008350	LOC120455382|XP_039497442.1|DSAN	LOC119556189|XP_037724060.1|DSUP
OG0008351	LOC120450397|XP_039489326.1|DSAN	LOC119553806|XP_037720354.1|DSUP
OG0008352	LOC120447892|XP_039485438.1|DSAN	LOC119552684|XP_037718332.1|DSUP
OG0008353	LOC120450006|XP_039488654.1|DSAN	LOC119553229|XP_037719425.1|DSUP
OG0008354	LOC120455407|XP_039497482.1|DSAN	LOC119556346|XP_037724376.1|DSUP
OG0008355	LOC120444623|XP_039480362.1|DSAN	LOC119552023|XP_037717688.1|DSUP
OG0008356	LOC120448969|XP_039487164.1|DSAN	LOC119552940|XP_037718821.1|DSUP
OG0008357	LOC120453332|XP_039493926.1|DSAN	LOC119545679|XP_037707344.1|DSUP
OG0008359	LOC120446691|XP_039483719.1|DSAN	LOC119551451|XP_037716724.1|DSUP
OG0008360	LOC120445999|XP_039482667.1|DSAN	LOC119550775|XP_037715633.1|DSUP
OG0008361	LOC120456278|XP_039498955.1|DSAN	LOC119547911|XP_037710877.1|DSUP
OG0008362	LOC120455981|XP_039498470.1|DSAN	LOC119556059|XP_037723794.1|DSUP
OG0008363	LOC120446945|XP_039484128.1|DSAN	LOC119552196|XP_037717977.1|DSUP
OG0008364	LOC120450649|XP_039489740.1|DSAN	LOC119555719|XP_037723339.1|DSUP
OG0008366	LOC120452324|XP_039492411.1|DSAN	LOC119555220|XP_037722415.1|DSUP
OG0008367	LOC120454962|XP_039496677.1|DSAN	LOC119556949|XP_037725376.1|DSUP
OG0008368	LOC120450033|XP_039488722.1|DSAN	LOC119548617|XP_037711914.1|DSUP
OG0008369	LOC120455268|XP_039497202.1|DSAN	LOC119556516|XP_037724716.1|DSUP
OG0008370	LOC120453675|XP_039494422.1|DSAN	LOC119563250|XP_037732491.1|DSUP
OG0008371	LOC120450943|XP_039490146.1|DSAN	LOC119546253|XP_037708342.1|DSUP
OG0008372	LOC120457473|XP_039500957.1|DSAN	LOC119562564|XP_037731699.1|DSUP
OG0008373	LOC120456703|XP_039499611.1|DSAN	LOC119548038|XP_037711042.1|DSUP
OG0008374	LOC120458348|XP_039501899.1|DSAN	LOC119559698|XP_037728686.1|DSUP
OG0008375	LOC120457740|XP_039501173.1|DSAN	LOC119548701|XP_037712093.1|DSUP
OG0008376	LOC120453421|XP_039494059.1|DSAN	LOC119548839|XP_037712386.1|DSUP
OG0008377	LOC120444667|XP_039480447.1|DSAN	LOC119546233|XP_037708305.1|DSUP
OG0008378	LOC120444666|XP_039480446.1|DSAN	LOC119546231|XP_037708303.1|DSUP
OG0008379	LOC120457794|XP_039501225.1|DSAN	LOC119548159|XP_037711190.1|DSUP
OG0008380	LOC120446980|XP_039484204.1|DSAN	LOC119547339|XP_037710077.1|DSUP
OG0008381	LOC120449983|XP_039488628.1|DSAN	LOC119547726|XP_037710636.1|DSUP
OG0008383	LOC120446062|XP_039482771.1|DSAN	LOC119547671|XP_037710557.1|DSUP
OG0008384	LOC120452587|XP_039492814.1|DSAN	LOC119546696|XP_037709103.1|DSUP
OG0008385	LOC120458809|XP_039502539.1|DSAN	LOC119546632|XP_037709000.1|DSUP
OG0008386	LOC120456144|XP_039498705.1|DSAN	LOC119557325|XP_037725974.1|DSUP
OG0008387	LOC120451346|XP_039490862.1|DSAN	LOC119563535|XP_037732935.1|DSUP
OG0008388	LOC120443787|XP_039479050.1|DSAN	LOC119546727|XP_037709145.1|DSUP
OG0008389	LOC120445390|XP_039481729.1|DSAN	LOC119547163|XP_037709817.1|DSUP
OG0008391	LOC120458174|XP_039501668.1|DSAN	LOC119548010|XP_037711007.1|DSUP
OG0008392	LOC120450605|XP_039489662.1|DSAN	LOC119552726|XP_037718405.1|DSUP
OG0008393	LOC120450337|XP_039489238.1|DSAN	LOC119552621|XP_037718214.1|DSUP
OG0008394	LOC120448382|XP_039486299.1|DSAN	LOC119553801|XP_037720344.1|DSUP
OG0008395	LOC120455971|XP_039498454.1|DSAN	LOC119558123|XP_037727282.1|DSUP
OG0008396	LOC120456183|XP_039498788.1|DSAN	LOC119556263|XP_037724237.1|DSUP
OG0008397	LOC120456647|XP_039499507.1|DSAN	LOC119557829|XP_037726716.1|DSUP
OG0008398	LOC120455998|XP_039498489.1|DSAN	LOC119558403|XP_037727861.1|DSUP
OG0008399	LOC120457135|XP_039500311.1|DSAN	LOC119558360|XP_037727792.1|DSUP
OG0008400	LOC120450330|XP_039489230.1|DSAN	LOC119554310|XP_037721098.1|DSUP
OG0008401	LOC120458105|XP_039501569.1|DSAN	LOC119546278|XP_037708381.1|DSUP
OG0008402	LOC120454060|XP_039494999.1|DSAN	LOC119559841|XP_037728862.1|DSUP
OG0008403	LOC120455682|XP_039498025.1|DSAN	LOC119556810|XP_037725191.1|DSUP
OG0008404	LOC120454068|XP_039495012.1|DSAN	LOC119560990|XP_037730697.1|DSUP
OG0008405	LOC120457152|XP_039500359.1|DSAN	LOC119557930|XP_037726868.1|DSUP
OG0008406	LOC120457367|XP_039500832.1|DSAN	LOC119558213|XP_037727447.1|DSUP
OG0008407	LOC120452010|XP_039491980.1|DSAN	LOC119547895|XP_037710863.1|DSUP
OG0008408	LOC120454988|XP_039496714.1|DSAN	LOC119557577|XP_037726302.1|DSUP
OG0008409	LOC120448936|XP_039487107.1|DSAN	LOC119555265|XP_037722496.1|DSUP
OG0008410	LOC120454468|XP_039495722.1|DSAN	LOC119563162|XP_037732350.1|DSUP
OG0008411	LOC120453271|XP_039493832.1|DSAN	LOC119563278|XP_037732529.1|DSUP
OG0008412	LOC120456048|XP_039498559.1|DSAN	LOC119556371|XP_037724464.1|DSUP
OG0008413	LOC120448783|XP_039486906.1|DSAN	LOC119554609|XP_037721528.1|DSUP
OG0008414	LOC120456758|XP_039499688.1|DSAN	LOC119557246|XP_037725860.1|DSUP
OG0008415	LOC120456896|XP_039499932.1|DSAN	LOC119556588|XP_037724818.1|DSUP
OG0008416	LOC120455702|XP_039498044.1|DSAN	LOC119556262|XP_037724236.1|DSUP
OG0008417	LOC120455259|XP_039497194.1|DSAN	LOC119557779|XP_037726607.1|DSUP
OG0008418	LOC120455347|XP_039497374.1|DSAN	LOC119556259|XP_037724231.1|DSUP
OG0008419	LOC120455499|XP_039497691.1|DSAN	LOC119558079|XP_037727186.1|DSUP
OG0008420	LOC120456774|XP_039499706.1|DSAN	LOC119557845|XP_037726752.1|DSUP
OG0008421	LOC120455911|XP_039498353.1|DSAN	LOC119556338|XP_037724358.1|DSUP
OG0008422	LOC120456087|XP_039498614.1|DSAN	LOC119557186|XP_037725759.1|DSUP
OG0008423	LOC120446364|XP_039483230.1|DSAN	LOC119550927|XP_037715872.1|DSUP
OG0008424	LOC120455922|XP_039498378.1|DSAN	LOC119556246|XP_037724207.1|DSUP
OG0008425	LOC120452881|XP_039493266.1|DSAN	LOC119563121|XP_037732294.1|DSUP
OG0008426	LOC120444975|XP_039480930.1|DSAN	LOC119549477|XP_037713505.1|DSUP
OG0008427	LOC120457405|XP_039500935.1|DSAN	LOC119557543|XP_037726244.1|DSUP
OG0008428	LOC120456435|XP_039499202.1|DSAN	LOC119557621|XP_037726374.1|DSUP
OG0008429	LOC120454108|XP_039495070.1|DSAN, LOC120454107|XP_039495069.1|DSAN	LOC119563320|XP_037732583.1|DSUP
OG0008430	LOC120455058|XP_039496846.1|DSAN	LOC119557933|XP_037726871.1|DSUP
OG0008431	LOC120447980|XP_039485609.1|DSAN	LOC119555632|XP_037723079.1|DSUP
OG0008432	LOC120453362|XP_039493969.1|DSAN	LOC119549945|XP_037714258.1|DSUP
OG0008433	LOC120448356|XP_039486257.1|DSAN	LOC119553040|XP_037719032.1|DSUP
OG0008434	LOC120452940|XP_039493355.1|DSAN	LOC119559374|XP_037728348.1|DSUP
OG0008435	LOC120458574|XP_039502207.1|DSAN	LOC119546771|XP_037709250.1|DSUP
OG0008436	LOC120445661|XP_039482140.1|DSAN	LOC119551671|XP_037717052.1|DSUP
OG0008438	LOC120452316|XP_039492401.1|DSAN	LOC119562274|XP_037731380.1|DSUP
OG0008439	LOC120446590|XP_039483545.1|DSAN	LOC119550035|XP_037714399.1|DSUP
OG0008440	LOC120454535|XP_039495846.1|DSAN	LOC119560597|XP_037730049.1|DSUP
OG0008441	LOC120449005|XP_039487211.1|DSAN	LOC119552849|XP_037718647.1|DSUP
OG0008442	LOC120446025|XP_039482714.1|DSAN	LOC119550364|XP_037714932.1|DSUP
OG0008443	LOC120448838|XP_039486973.1|DSAN	LOC119554261|XP_037721030.1|DSUP
OG0008444	LOC120450561|XP_039489604.1|DSAN	LOC119553472|XP_037719809.1|DSUP
OG0008445	LOC120456735|XP_039499658.1|DSAN	LOC119557877|XP_037726806.1|DSUP
OG0008446	LOC120455872|XP_039498281.1|DSAN	LOC119556381|XP_037724481.1|DSUP
OG0008447	LOC120456135|XP_039498697.1|DSAN	LOC119557175|XP_037725717.1|DSUP
OG0008448	LOC120457315|XP_039500747.1|DSAN	LOC119556403|XP_037724508.1|DSUP
OG0008449	LOC120455653|XP_039497977.1|DSAN	LOC119556350|XP_037724382.1|DSUP
OG0008450	LOC120457016|XP_039500106.1|DSAN	LOC119558216|XP_037727454.1|DSUP
OG0008451	LOC120451593|XP_039491347.1|DSAN	LOC119559857|XP_037728890.1|DSUP
OG0008452	LOC120458040|XP_039501483.1|DSAN	LOC119546723|XP_037709141.1|DSUP
OG0008453	LOC120445967|XP_039482616.1|DSAN	LOC119552125|XP_037717840.1|DSUP
OG0008454	LOC120455387|XP_039497448.1|DSAN	LOC119556969|XP_037725407.1|DSUP
OG0008455	LOC120450207|XP_039489008.1|DSAN	LOC119554514|XP_037721384.1|DSUP
OG0008456	LOC120454241|XP_039495281.1|DSAN	LOC119563451|XP_037732775.1|DSUP
OG0008457	LOC120451471|XP_039491094.1|DSAN	LOC119553226|XP_037719426.1|DSUP
OG0008458	LOC120445354|XP_039481633.1|DSAN	LOC119549970|XP_037714293.1|DSUP
OG0008459	LOC120456089|XP_039498616.1|DSAN	LOC119557031|XP_037725502.1|DSUP
OG0008460	LOC120443828|XP_039479112.1|DSAN	LOC119548101|XP_037711118.1|DSUP
OG0008461	LOC120446412|XP_039483296.1|DSAN	LOC119548662|XP_037712010.1|DSUP
OG0008462	LOC120454957|XP_039496674.1|DSAN	LOC119548766|XP_037712237.1|DSUP
OG0008463	LOC120454437|XP_039495670.1|DSAN	LOC119546275|XP_037708376.1|DSUP
OG0008464	LOC120447017|XP_039484270.1|DSAN	LOC119550728|XP_037715559.1|DSUP
OG0008465	LOC120444278|XP_039479728.1|DSAN	LOC119549350|XP_037713264.1|DSUP
OG0008466	LOC120444687|XP_039480488.1|DSAN	LOC119549233|XP_037713051.1|DSUP
OG0008467	LOC120446126|XP_039482885.1|DSAN	LOC119551653|XP_037717017.1|DSUP
OG0008468	LOC120458545|XP_039502160.1|DSAN	LOC119548098|XP_037711115.1|DSUP
OG0008469	LOC120457179|XP_039500408.1|DSAN	LOC119556087|XP_037723868.1|DSUP
OG0008470	LOC120444288|XP_039479738.1|DSAN	LOC119552015|XP_037717679.1|DSUP
OG0008472	LOC120446764|XP_039483834.1|DSAN	LOC119549494|XP_037713526.1|DSUP
OG0008473	LOC120455250|XP_039497181.1|DSAN	LOC119556610|XP_037724851.1|DSUP
