Orthogroup	DSAN.longest_only	DSIM.longest_only
OG0009710	LOC120444148|XP_039479649.1|DSAN	LOC6733321|XP_002080380.1|DSIM
OG0009711	LOC120443751|XP_039478948.1|DSAN	LOC6733335|XP_002080392.1|DSIM
OG0009712	LOC120447863|XP_039485405.1|DSAN	LOC6738293|XP_016032152.1|DSIM
OG0009713	LOC120458668|XP_039502335.1|DSAN	LOC6733609|XP_016026569.1|DSIM
OG0009714	LOC120444636|XP_039480378.1|DSAN	LOC6734387|XP_002081408.1|DSIM
OG0009715	LOC120444679|XP_039480473.1|DSAN	LOC6735935|XP_016029293.1|DSIM
OG0009716	LOC120458541|XP_039502158.1|DSAN	LOC6733594|XP_002080648.2|DSIM
OG0009717	LOC120445592|XP_039482020.1|DSAN	LOC6735231|XP_002082204.1|DSIM
OG0009718	LOC120445802|XP_039482348.1|DSAN	LOC6734363|XP_002081384.3|DSIM
OG0009719	LOC120445710|XP_039482204.1|DSAN	LOC6736064|XP_002082965.1|DSIM
OG0009720	LOC120447253|XP_039484715.1|DSAN	LOC6734805|XP_002081808.2|DSIM
OG0009721	LOC120446820|XP_039483932.1|DSAN	LOC6734116|XP_016027131.1|DSIM
OG0009722	LOC120446871|XP_039484011.1|DSAN	LOC6739413|XP_016027105.1|DSIM
OG0009723	LOC120448908|XP_039487066.1|DSAN	LOC6736782|XP_016030423.1|DSIM
OG0009724	LOC120445027|XP_039481036.1|DSAN	LOC27207173|XP_016028828.1|DSIM
OG0009725	LOC120444595|XP_039480303.1|DSAN	LOC6735705|XP_016029076.1|DSIM
OG0009726	LOC120452817|XP_039493157.1|DSAN	LOC6727782|XP_002103143.1|DSIM
OG0009727	LOC120446069|XP_039482782.1|DSAN	LOC27206168|XP_016027420.1|DSIM
OG0009728	LOC120445697|XP_039482189.1|DSAN	LOC6735303|XP_016028653.1|DSIM
OG0009729	LOC120445823|XP_039482374.1|DSAN	LOC6735302|XP_002082262.1|DSIM
OG0009730	LOC120455128|XP_039496954.1|DSAN	LOC27207600|XP_016038881.1|DSIM
OG0009731	LOC120444558|XP_039480247.1|DSAN	LOC6734036|XP_039147517.1|DSIM
OG0009732	LOC120458376|XP_039501930.1|DSAN	LOC6733532|XP_016026496.1|DSIM
OG0009733	LOC120455727|XP_039498075.1|DSAN	LOC6725673|XP_016038930.1|DSIM
OG0009734	LOC120455683|XP_039498026.1|DSAN	LOC27207342|XP_016038442.1|DSIM
OG0009735	LOC120448042|XP_039485720.1|DSAN	LOC6737064|XP_002083911.1|DSIM
OG0009736	LOC120457043|XP_039500148.1|DSAN	LOC6725305|XP_039153664.1|DSIM
OG0009737	LOC120451980|XP_039491941.1|DSAN	LOC6728255|XP_002103604.1|DSIM
OG0009738	LOC120457034|XP_039500135.1|DSAN	LOC27209104|XP_039152971.1|DSIM
OG0009739	LOC120455972|XP_039498456.1|DSAN	LOC6726354|XP_002107314.2|DSIM
OG0009740	LOC120455955|XP_039498432.1|DSAN	LOC6725604|XP_016038804.1|DSIM
OG0009741	LOC120453000|XP_039493441.1|DSAN	LOC6731621|XP_002078761.1|DSIM
OG0009742	LOC120455884|XP_039498307.1|DSAN	LOC6725899|XP_016039263.1|DSIM
OG0009743	LOC120455477|XP_039497643.1|DSAN	LOC6726220|XP_016039746.1|DSIM
OG0009744	LOC120455777|XP_039498167.1|DSAN	LOC6725199|XP_016038227.1|DSIM
OG0009745	LOC120457119|XP_039500270.1|DSAN	LOC6725436|XP_002106452.1|DSIM
OG0009746	LOC120449967|XP_039488604.1|DSAN	LOC6739645|XP_002076540.3|DSIM
OG0009747	LOC120456603|XP_039499451.1|DSAN	LOC6730619|XP_016023068.1|DSIM
OG0009748	LOC120457283|XP_039500658.1|DSAN	LOC6726440|XP_039153855.1|DSIM
OG0009749	LOC120449468|XP_039487874.1|DSAN	LOC6738511|XP_002085317.2|DSIM
OG0009750	LOC120450114|XP_039488870.1|DSAN	LOC6736457|XP_002083328.1|DSIM
OG0009751	LOC120456653|XP_039499519.1|DSAN	LOC6725548|XP_016038682.1|DSIM
OG0009752	LOC120456634|XP_039499491.1|DSAN	LOC6724941|XP_002105978.1|DSIM
OG0009753	LOC120456633|XP_039499490.1|DSAN	LOC27207862|XP_016037804.1|DSIM
OG0009754	LOC120445157|XP_039481266.1|DSAN	LOC6736151|XP_016029550.2|DSIM
OG0009755	LOC120455774|XP_039498163.1|DSAN	LOC6726121|XP_002107099.2|DSIM
OG0009756	LOC120456786|XP_039499737.1|DSAN	LOC6725577|XP_002106587.1|DSIM
OG0009758	LOC120451307|XP_039490806.1|DSAN	LOC6730020|XP_016036791.1|DSIM
OG0009759	LOC120456744|XP_039499668.1|DSAN	LOC27207625|XP_016022735.1|DSIM
OG0009760	LOC120457157|XP_039500364.1|DSAN	LOC6724848|XP_002105888.3|DSIM
OG0009761	LOC120457164|XP_039500376.1|DSAN	LOC6724845|XP_002105885.1|DSIM
OG0009762	LOC120456845|XP_039499834.1|DSAN	LOC6724959|XP_002105995.1|DSIM
OG0009763	LOC120450409|XP_039489339.1|DSAN	LOC27206407|XP_016029862.1|DSIM
OG0009764	LOC120447782|XP_039485270.1|DSAN	LOC6738403|XP_016032236.1|DSIM
OG0009765	LOC120449727|XP_039488290.1|DSAN	LOC6736290|XP_002083174.1|DSIM
OG0009766	LOC120448950|XP_039487133.1|DSAN	LOC6736976|XP_002083823.1|DSIM
OG0009767	LOC120449273|XP_039487590.1|DSAN	LOC6736991|XP_002083838.1|DSIM
OG0009768	LOC120449225|XP_039487531.1|DSAN	LOC6740769|XP_002083471.2|DSIM
OG0009769	LOC120450297|XP_039489168.1|DSAN	LOC27206287|XP_016031127.1|DSIM
OG0009770	LOC120448778|XP_039486900.1|DSAN	LOC6737157|XP_002084004.2|DSIM
OG0009771	LOC120447991|XP_039485623.1|DSAN	LOC6736213|XP_002083108.1|DSIM
OG0009772	LOC120447902|XP_039485479.1|DSAN	LOC6736331|XP_016029808.1|DSIM
OG0009773	LOC120448149|XP_039485917.1|DSAN	LOC6738377|XP_002085186.1|DSIM
OG0009774	LOC120449960|XP_039488596.1|DSAN	LOC6738439|XP_002085247.1|DSIM
OG0009775	LOC120448067|XP_039485766.1|DSAN	LOC6737168|XP_016030830.1|DSIM
OG0009776	LOC120447965|XP_039485590.1|DSAN	LOC6737513|XP_002084349.1|DSIM
OG0009777	LOC120449139|XP_039487387.1|DSAN	LOC6737527|XP_016031322.1|DSIM
OG0009778	LOC120449855|XP_039488449.1|DSAN	LOC6736513|XP_002083383.1|DSIM
OG0009779	LOC120449164|XP_039487440.1|DSAN	LOC6736945|XP_016030591.1|DSIM
OG0009780	LOC120449487|XP_039487899.1|DSAN	LOC6736947|XP_016030593.1|DSIM
OG0009781	LOC120449492|XP_039487907.1|DSAN	LOC6737014|XP_016030640.1|DSIM
OG0009782	LOC120450001|XP_039488645.1|DSAN	LOC6736587|XP_002083449.1|DSIM
OG0009783	LOC120449021|XP_039487235.1|DSAN	LOC6736261|XP_002083145.1|DSIM
OG0009784	LOC120447839|XP_039485378.1|DSAN	LOC6736494|XP_002083364.2|DSIM
OG0009785	LOC120449345|XP_039487688.1|DSAN	LOC6738990|XP_002085785.1|DSIM
OG0009786	LOC120447492|XP_039484822.1|DSAN	LOC6737406|XP_002084244.1|DSIM
OG0009787	LOC120447491|XP_039484821.1|DSAN	LOC6737409|XP_002084247.1|DSIM
OG0009788	LOC120450117|XP_039488873.1|DSAN	LOC6736458|XP_002083329.1|DSIM
OG0009789	LOC120447567|XP_039484959.1|DSAN	LOC6736581|XP_002083443.1|DSIM
OG0009790	LOC120445773|XP_039482306.1|DSAN	LOC6735625|XP_002082545.1|DSIM
OG0009791	LOC120449157|XP_039487431.1|DSAN	LOC6737321|XP_016031050.1|DSIM
OG0009792	LOC120448455|XP_039486407.1|DSAN	LOC6737292|XP_002084132.1|DSIM
OG0009793	LOC120447519|XP_039484882.1|DSAN	LOC6734416|XP_002081436.1|DSIM
OG0009794	LOC120453532|XP_039494218.1|DSAN	LOC6729616|XP_002104924.1|DSIM
OG0009795	LOC120456964|XP_039500043.1|DSAN	LOC6726386|XP_002107345.2|DSIM
OG0009796	LOC120447705|XP_039485167.1|DSAN	LOC6737593|XP_002084426.1|DSIM
OG0009797	LOC120448073|XP_039485779.1|DSAN	LOC6737176|XP_002084022.1|DSIM
OG0009798	LOC120448071|XP_039485777.1|DSAN	LOC27206285|XP_016030864.2|DSIM
OG0009799	LOC120448404|XP_039486334.1|DSAN	LOC6738919|XP_002085714.1|DSIM
OG0009800	LOC120449378|XP_039487746.1|DSAN	LOC6739021|XP_002085816.1|DSIM
OG0009801	LOC120448291|XP_039486163.1|DSAN	LOC6736652|XP_002083508.1|DSIM
OG0009802	LOC120449782|XP_039488356.1|DSAN	LOC6736654|XP_002083510.1|DSIM
OG0009803	LOC120449909|XP_039488534.1|DSAN	LOC6738305|XP_016032159.1|DSIM
OG0009804	LOC120447867|XP_039485408.1|DSAN	LOC6738286|XP_002085097.1|DSIM
OG0009805	LOC120447861|XP_039485403.1|DSAN	LOC6738285|XP_002085096.1|DSIM
OG0009806	LOC120447856|XP_039485398.1|DSAN	LOC6738283|XP_016032149.1|DSIM
OG0009807	LOC120450153|XP_039488927.1|DSAN	LOC6738268|XP_039149453.1|DSIM
OG0009808	LOC120449998|XP_039488642.1|DSAN	LOC6736586|XP_039149444.1|DSIM
OG0009809	LOC120450019|XP_039488676.1|DSAN	LOC6737087|XP_002083934.1|DSIM
OG0009810	LOC120449926|XP_039488553.1|DSAN	LOC6738978|XP_002085773.1|DSIM
OG0009811	LOC120449007|XP_039487215.1|DSAN	LOC6738977|XP_039149073.1|DSIM
OG0009812	LOC120448026|XP_039485701.1|DSAN	LOC6737066|XP_002083913.1|DSIM
OG0009813	LOC120448654|XP_039486719.1|DSAN	LOC6738697|XP_002085499.2|DSIM
OG0009814	LOC120450061|XP_039488767.1|DSAN	LOC6736861|XP_002083717.1|DSIM
OG0009815	LOC120448376|XP_039486279.1|DSAN	LOC27206303|XP_016032471.1|DSIM
OG0009816	LOC120449555|XP_039488021.1|DSAN	LOC6738018|XP_002084833.2|DSIM
OG0009817	LOC120449262|XP_039487579.1|DSAN	LOC6738017|XP_002084832.2|DSIM
OG0009818	LOC120450065|XP_039488771.1|DSAN	LOC6737942|XP_016031696.1|DSIM
OG0009819	LOC120448698|XP_039486787.1|DSAN	LOC6737943|XP_002084762.2|DSIM
OG0009820	LOC120449453|XP_039487859.1|DSAN	LOC6737944|XP_002084763.1|DSIM
OG0009821	LOC120449611|XP_039488113.1|DSAN	LOC6738893|XP_039149315.1|DSIM
OG0009822	LOC120449286|XP_039487603.1|DSAN	LOC6738555|XP_002085360.1|DSIM
OG0009823	LOC120449532|XP_039487986.1|DSAN	LOC27208437|XP_016030998.1|DSIM
OG0009824	LOC120448774|XP_039486895.1|DSAN	LOC6737640|XP_002084472.1|DSIM
OG0009825	LOC120449504|XP_039487939.1|DSAN	LOC6737962|XP_016031708.1|DSIM
OG0009826	LOC120448825|XP_039486957.1|DSAN	LOC6739113|XP_002085906.1|DSIM
OG0009827	LOC120448828|XP_039486962.1|DSAN	LOC27206204|XP_016032965.1|DSIM
OG0009828	LOC120449494|XP_039487910.1|DSAN	LOC6737651|XP_002084483.2|DSIM
OG0009829	LOC120449047|XP_039487274.1|DSAN	LOC6738215|XP_002085027.1|DSIM
OG0009830	LOC120448582|XP_039486591.1|DSAN	LOC6739054|XP_016032888.1|DSIM
OG0009831	LOC120448776|XP_039486897.1|DSAN	LOC6739060|XP_002085854.1|DSIM
OG0009832	LOC120448562|XP_039486552.1|DSAN	LOC6739061|XP_002085855.1|DSIM
OG0009833	LOC120449852|XP_039488445.1|DSAN	LOC6738191|XP_016032018.1|DSIM
OG0009834	LOC120447086|XP_039484421.1|DSAN	LOC6739432|XP_002081548.2|DSIM
OG0009835	LOC120444599|XP_039480308.1|DSAN	LOC6734923|XP_002081920.1|DSIM
OG0009836	LOC120452072|XP_039492069.1|DSAN	LOC6727481|XP_002102861.1|DSIM
OG0009837	LOC120453754|XP_039494522.1|DSAN	LOC6727757|XP_002103119.2|DSIM
OG0009838	LOC120447239|XP_039484701.1|DSAN	LOC6732651|XP_002079768.1|DSIM
OG0009839	LOC120448661|XP_039486730.1|DSAN	LOC27206150|XP_016026345.1|DSIM
OG0009840	LOC120446252|XP_039483057.1|DSAN	LOC6732821|XP_002079934.2|DSIM
OG0009841	LOC120445608|XP_039482054.1|DSAN	LOC6731135|XP_002078293.3|DSIM
OG0009842	LOC120450383|XP_039489309.1|DSAN	LOC27206227|XP_016031883.1|DSIM
OG0009843	LOC120449946|XP_039488581.1|DSAN	LOC120284198|XP_039149449.1|DSIM
OG0009844	LOC120448229|XP_039486061.1|DSAN	LOC27206406|XP_016031849.1|DSIM
OG0009845	LOC120446685|XP_039483710.1|DSAN	LOC6734562|XP_016027666.1|DSIM
OG0009846	LOC120458659|XP_039502325.1|DSAN	LOC6732354|XP_002079475.1|DSIM
OG0009847	LOC120457023|XP_039500117.1|DSAN	LOC6725196|XP_002106219.3|DSIM
OG0009848	LOC120455934|XP_039498397.1|DSAN	LOC27207474|XP_016038139.2|DSIM
OG0009849	LOC120453541|XP_039494225.1|DSAN	LOC6729487|XP_002104797.3|DSIM
OG0009850	LOC120457060|XP_039500170.1|DSAN	LOC27206637|XP_016022799.1|DSIM
OG0009851	LOC120456407|XP_039499172.1|DSAN	LOC27207883|XP_016038783.1|DSIM
OG0009852	LOC120450027|XP_039488703.1|DSAN	LOC6737890|XP_002084718.1|DSIM
OG0009853	LOC120455885|XP_039498312.1|DSAN	LOC6740294|XP_016039268.1|DSIM
OG0009854	LOC120455989|XP_039498479.1|DSAN	LOC6726353|XP_016039935.1|DSIM
OG0009855	LOC120455079|XP_039496879.1|DSAN	LOC6731559|XP_002078700.1|DSIM
OG0009856	LOC120458900|XP_039502677.1|DSAN	LOC6732239|XP_016024920.1|DSIM
OG0009857	LOC120446474|XP_039483411.1|DSAN	LOC6732819|XP_016025544.1|DSIM
OG0009858	LOC120450485|XP_039489468.1|DSAN	LOC6731675|XP_002078815.2|DSIM
OG0009859	LOC120445742|XP_039482250.1|DSAN	LOC6732884|XP_016025609.1|DSIM
OG0009860	LOC120458952|XP_039478855.1|DSAN	LOC6731908|XP_016024570.1|DSIM
OG0009861	LOC120458723|XP_039502407.1|DSAN	LOC6730577|XP_002077756.1|DSIM
OG0009862	LOC120458861|XP_039502625.1|DSAN	LOC6731999|XP_016024675.1|DSIM
OG0009863	LOC120454194|XP_039495223.1|DSAN	LOC6730433|XP_016022899.1|DSIM
OG0009864	LOC120445842|XP_039482404.1|DSAN	LOC6732997|XP_002080076.1|DSIM
OG0009865	LOC120458192|XP_039501696.1|DSAN	LOC6730987|XP_002078148.1|DSIM
OG0009866	LOC120448935|XP_039487106.1|DSAN	LOC6737555|XP_016031343.1|DSIM
OG0009867	LOC120448054|XP_039485737.1|DSAN	LOC27206249|XP_039150257.1|DSIM
OG0009868	LOC120450549|XP_039489588.1|DSAN	LOC6738747|XP_002085547.1|DSIM
OG0009870	LOC120449565|XP_039488051.1|DSAN	LOC6738551|XP_016032403.1|DSIM
OG0009871	LOC120446771|XP_039483848.1|DSAN	LOC6734228|XP_016027270.1|DSIM
OG0009872	LOC120445064|XP_039481122.1|DSAN	LOC6735504|XP_002082443.1|DSIM
OG0009873	LOC120446954|XP_039484140.1|DSAN	LOC27206189|XP_016029060.1|DSIM
OG0009874	LOC120448353|XP_039486253.1|DSAN	LOC6738526|XP_002085332.1|DSIM
OG0009875	LOC120448830|XP_039486964.1|DSAN	LOC6739116|XP_002085909.1|DSIM
OG0009876	LOC120445977|XP_039482642.1|DSAN	LOC6734151|XP_016027158.2|DSIM
OG0009877	LOC120443776|XP_039479032.1|DSAN	LOC27206421|XP_016026662.1|DSIM
OG0009878	LOC120447113|XP_039484468.1|DSAN	LOC27209264|XP_016027195.1|DSIM
OG0009879	LOC120446158|XP_039482923.1|DSAN	LOC6734995|XP_002081977.1|DSIM
OG0009880	LOC120445006|XP_039480989.1|DSAN	LOC27207786|XP_016029049.1|DSIM
OG0009881	LOC120445495|XP_039481876.1|DSAN	LOC6734306|XP_002081334.1|DSIM
OG0009882	LOC120445587|XP_039482012.1|DSAN	LOC27207588|XP_016029255.1|DSIM
OG0009883	LOC120445896|XP_039482484.1|DSAN	LOC6735390|XP_002082337.1|DSIM
OG0009884	LOC120445898|XP_039482486.1|DSAN	LOC27208169|XP_016028712.1|DSIM
OG0009885	LOC120450928|XP_039490131.1|DSAN	LOC6733759|XP_002080803.1|DSIM
OG0009886	LOC120447135|XP_039484503.1|DSAN	LOC6739460|XP_016028090.1|DSIM
OG0009887	LOC120455943|XP_039498412.1|DSAN	LOC6733582|XP_016026535.1|DSIM
OG0009888	LOC120445383|XP_039481722.1|DSAN	LOC6735283|XP_002082251.1|DSIM
OG0009889	LOC120446829|XP_039483945.1|DSAN	LOC6735824|XP_002082734.1|DSIM
OG0009890	LOC120444966|XP_039480916.1|DSAN	LOC27207637|XP_016027997.1|DSIM
OG0009891	LOC120454030|XP_039494957.1|DSAN	LOC6726656|XP_002102067.1|DSIM
OG0009892	LOC120455162|XP_039497018.1|DSAN	LOC27208735|XP_016039453.1|DSIM
OG0009893	LOC120446680|XP_039483690.1|DSAN	LOC6734084|XP_016027081.1|DSIM
OG0009894	LOC120453139|XP_039493623.1|DSAN	LOC6727145|XP_039151850.1|DSIM
OG0009895	LOC120451925|XP_039491874.1|DSAN	LOC6727074|XP_002102471.1|DSIM
OG0009896	LOC120450907|XP_039490091.1|DSAN	LOC6729607|XP_002104915.1|DSIM
OG0009897	LOC120453523|XP_039494205.1|DSAN	LOC6727929|XP_002103284.1|DSIM
OG0009898	LOC120450997|XP_039490240.1|DSAN	LOC6728026|XP_002103378.1|DSIM
OG0009899	LOC120454146|XP_039495137.1|DSAN	LOC6728098|XP_002103450.1|DSIM
OG0009900	LOC120453188|XP_039493688.1|DSAN	LOC6728247|XP_002103596.2|DSIM
OG0009901	LOC120452570|XP_039492786.1|DSAN	LOC6729739|XP_016036400.1|DSIM
OG0009902	LOC120452033|XP_039492016.1|DSAN	LOC6728618|XP_016035259.1|DSIM
OG0009903	LOC120453663|XP_039494406.1|DSAN	LOC6727039|XP_002102437.1|DSIM
OG0009904	LOC120452675|XP_039492960.1|DSAN	LOC6728056|XP_016034667.1|DSIM
OG0009905	LOC120454597|XP_039495983.1|DSAN	LOC6728197|XP_039151556.1|DSIM
OG0009906	LOC120452748|XP_039493057.1|DSAN	LOC27206468|XP_016034843.1|DSIM
OG0009907	LOC120454135|XP_039495125.1|DSAN	LOC6727298|XP_002102685.1|DSIM
OG0009908	LOC120452105|XP_039492115.1|DSAN	LOC27206951|XP_016033911.1|DSIM
OG0009908	LOC120453102|XP_039493570.1|DSAN	LOC27208295|XP_016034740.1|DSIM
OG0009909	LOC120451185|XP_039490567.1|DSAN	LOC6729829|XP_002105132.2|DSIM
OG0009910	LOC120454198|XP_039495227.1|DSAN	LOC6728966|XP_002104294.1|DSIM, LOC6728965|XP_002104293.2|DSIM
OG0009911	LOC120446702|XP_039483734.1|DSAN	LOC6735853|XP_002082763.1|DSIM
OG0009912	LOC120446592|XP_039483555.1|DSAN	LOC6732876|XP_016025602.1|DSIM
OG0009913	LOC120458818|XP_039502561.1|DSAN	LOC6730780|XP_002077948.1|DSIM
OG0009914	LOC120447529|XP_039484898.1|DSAN	LOC6738538|XP_016032385.2|DSIM
OG0009914	LOC120447530|XP_039484899.1|DSAN	LOC6738539|XP_016032386.1|DSIM
OG0009915	LOC120458728|XP_039502411.1|DSAN	LOC6730610|XP_002077789.1|DSIM
OG0009916	LOC120458070|XP_039501516.1|DSAN	LOC6732290|XP_016024954.1|DSIM
OG0009917	LOC120458804|XP_039502530.1|DSAN	LOC6733752|XP_002080796.1|DSIM, LOC6733751|XP_002080795.1|DSIM
OG0009918	LOC120445693|XP_039482185.1|DSAN, LOC120445694|XP_039482186.1|DSAN	LOC6734576|XP_002081584.1|DSIM
OG0009919	LOC120452118|XP_039492130.1|DSAN	LOC6730081|XP_002105374.1|DSIM
OG0009922	LOC120450557|XP_039489599.1|DSAN	LOC27206208|XP_016032554.1|DSIM
OG0009925	LOC120454466|XP_039495719.1|DSAN	LOC6728502|XP_002103847.1|DSIM
OG0009926	LOC120448295|XP_039486167.1|DSAN	LOC6737899|XP_016031679.1|DSIM
OG0009927	LOC120456903|XP_039499962.1|DSAN	LOC27206851|XP_016037632.1|DSIM
OG0009928	LOC120453127|XP_039493608.1|DSAN	LOC6730110|XP_002105403.2|DSIM
OG0009930	LOC120456454|XP_039499228.1|DSAN	LOC6740181|XP_002077062.1|DSIM
OG0009931	LOC120444269|XP_039479716.1|DSAN	LOC6735595|XP_002082515.2|DSIM
OG0009932	LOC120446350|XP_039483214.1|DSAN	LOC6733786|XP_002080830.2|DSIM
OG0009933	LOC120446625|XP_039483619.1|DSAN	LOC6734677|XP_016027871.1|DSIM
OG0009934	LOC120449879|XP_039488487.1|DSAN	LOC6736902|XP_016030550.1|DSIM
OG0009937	LOC120457499|XP_039500987.1|DSAN, LOC120447877|XP_039485420.1|DSAN	LOC27208060|XP_016033090.1|DSIM
OG0009938	LOC120455892|XP_039498321.1|DSAN	LOC6726286|XP_016039785.1|DSIM
OG0009940	LOC120452801|XP_039493134.1|DSAN	LOC6729648|XP_016036289.1|DSIM
OG0009941	LOC120450576|XP_039489632.1|DSAN	LOC27206825|XP_016023609.1|DSIM
OG0009942	LOC120445805|XP_039482355.1|DSAN	LOC6733784|XP_002080828.1|DSIM
OG0009943	LOC120458721|XP_039502404.1|DSAN	LOC6731919|XP_002079054.1|DSIM
OG0009944	LOC120457161|XP_039500371.1|DSAN	LOC6739903|XP_002076792.2|DSIM
OG0009945	LOC120455514|XP_039497720.1|DSAN	LOC27207014|XP_039153484.1|DSIM
OG0009947	LOC120448551|XP_039486538.1|DSAN	LOC6736935|XP_002083782.2|DSIM
OG0009948	LOC120456912|XP_039499976.1|DSAN	LOC6724829|XP_002105870.1|DSIM
OG0009949	LOC120452998|XP_039493437.1|DSAN	LOC6726767|XP_016033242.1|DSIM
OG0009950	LOC120452135|XP_039492155.1|DSAN	LOC6728483|XP_002103828.2|DSIM
OG0009951	LOC120451594|XP_039491348.1|DSAN	LOC27206461|XP_016033945.1|DSIM
OG0009952	LOC120453159|XP_039493652.1|DSAN	LOC6727592|XP_002102971.1|DSIM
OG0009953	LOC120452803|XP_039493136.1|DSAN	LOC6729649|XP_002104955.1|DSIM
OG0009954	LOC120454353|XP_039495509.1|DSAN	LOC6728450|XP_002103795.1|DSIM
OG0009955	LOC120445149|XP_039481243.1|DSAN	LOC6734638|XP_016027806.1|DSIM
OG0009956	LOC120456825|XP_039499808.1|DSAN	LOC6725188|XP_002106212.2|DSIM
OG0009957	LOC120454412|XP_039495615.1|DSAN	LOC6730161|XP_002105452.1|DSIM
OG0009958	LOC120453239|XP_039493774.1|DSAN	LOC6729821|XP_002105124.1|DSIM
OG0009960	LOC120450725|XP_039489750.1|DSAN	LOC6726664|XP_039151599.1|DSIM
OG0009962	LOC120451556|XP_039491290.1|DSAN	LOC6728229|XP_002103578.1|DSIM
OG0009963	LOC120452029|XP_039492010.1|DSAN	LOC6729084|XP_016035731.1|DSIM
OG0009964	LOC120453553|XP_039494240.1|DSAN	LOC6729269|XP_016035913.1|DSIM
OG0009965	LOC120453737|XP_039494502.1|DSAN	LOC27206394|XP_016036987.1|DSIM
OG0009966	LOC120444618|XP_039480352.1|DSAN	LOC6732606|XP_016025311.1|DSIM
OG0009967	LOC120446376|XP_039483241.1|DSAN	LOC6732747|XP_002079861.1|DSIM
OG0009968	LOC120455473|XP_039497641.1|DSAN	LOC6730444|XP_002077625.1|DSIM
OG0009969	LOC120445663|XP_039482144.1|DSAN	LOC27206501|XP_016025195.1|DSIM
OG0009970	LOC120446391|XP_039483263.1|DSAN	LOC27206498|XP_016025444.1|DSIM
OG0009971	LOC120444431|XP_039480013.1|DSAN	LOC6732578|XP_002079697.1|DSIM
OG0009972	LOC120456519|XP_039499333.1|DSAN	LOC6731780|XP_002078915.1|DSIM
OG0009973	LOC120443939|XP_039479324.1|DSAN	LOC6739323|XP_039147743.1|DSIM
OG0009974	LOC120457784|XP_039501213.1|DSAN	LOC27207084|XP_016025781.1|DSIM
OG0009975	LOC120458270|XP_039501797.1|DSAN	LOC6731093|XP_002078251.1|DSIM
OG0009976	LOC120452024|XP_039492008.1|DSAN	LOC6731234|XP_002078393.1|DSIM
OG0009977	LOC120458650|XP_039502312.1|DSAN	LOC6731731|XP_016024403.1|DSIM
OG0009978	LOC120443920|XP_039479296.1|DSAN	LOC6731733|XP_002078868.1|DSIM
OG0009979	LOC120458773|XP_039502486.1|DSAN	LOC6732178|XP_002079307.1|DSIM
OG0009980	LOC120445087|XP_039481150.1|DSAN	LOC6736112|XP_002083012.1|DSIM
OG0009981	LOC120445198|XP_039481356.1|DSAN	LOC6735035|XP_002082016.2|DSIM
OG0009982	LOC120446194|XP_039482977.1|DSAN	LOC6735037|XP_002082018.3|DSIM
OG0009983	LOC120444779|XP_039480653.1|DSAN	LOC27206190|XP_016029061.1|DSIM
OG0009984	LOC120445105|XP_039481183.1|DSAN	LOC6734179|XP_002081208.2|DSIM
OG0009985	LOC120458740|XP_039502437.1|DSAN	LOC27206796|XP_016026864.1|DSIM
OG0009986	LOC120452333|XP_039492434.1|DSAN	LOC6733324|XP_002080383.1|DSIM
OG0009987	LOC120445407|XP_039481755.1|DSAN	LOC6735744|XP_002082657.1|DSIM
OG0009988	LOC120445409|XP_039481757.1|DSAN	LOC6735743|XP_002082656.1|DSIM
OG0009989	LOC120444268|XP_039479715.1|DSAN	LOC6735592|XP_002082512.1|DSIM
OG0009990	LOC120445512|XP_039481904.1|DSAN	LOC6735375|XP_002082322.1|DSIM
OG0009991	LOC120444739|XP_039480599.1|DSAN	LOC6734495|XP_039148685.1|DSIM
OG0009992	LOC120456624|XP_039499481.1|DSAN	LOC6726000|XP_039153227.1|DSIM
OG0009993	LOC120456013|XP_039498505.1|DSAN	LOC6726106|XP_039152400.1|DSIM
OG0009994	LOC120456125|XP_039498689.1|DSAN	LOC6725083|XP_002106110.1|DSIM
OG0009995	LOC120455603|XP_039497916.1|DSAN	LOC6725763|XP_039152662.1|DSIM
OG0009996	LOC120455406|XP_039497480.1|DSAN	LOC6725432|XP_002106448.2|DSIM
OG0009997	LOC120455862|XP_039498267.1|DSAN	LOC6725513|XP_002106526.2|DSIM
OG0009998	LOC120456916|XP_039499981.1|DSAN	LOC6725721|XP_016039000.1|DSIM
OG0009999	LOC120455580|XP_039497886.1|DSAN	LOC6725377|XP_002106394.1|DSIM
OG0010000	LOC120457297|XP_039500713.1|DSAN	LOC6725488|XP_002106504.1|DSIM
OG0010001	LOC120456413|XP_039499177.1|DSAN	LOC6725752|XP_002106752.2|DSIM
OG0010002	LOC120449323|XP_039487653.1|DSAN	LOC27209210|XP_016029669.2|DSIM
OG0010003	LOC120458195|XP_039501703.1|DSAN	LOC6731918|XP_002079053.1|DSIM
OG0010004	LOC120456515|XP_039499316.1|DSAN	LOC6739998|XP_002076889.1|DSIM
OG0010005	LOC120447738|XP_039485216.1|DSAN	LOC6737025|XP_002083872.2|DSIM
OG0010006	LOC120456838|XP_039499824.1|DSAN	LOC6726250|XP_002107213.1|DSIM
OG0010007	LOC120455434|XP_039497564.1|DSAN	LOC6725235|XP_002106257.1|DSIM
OG0010008	LOC120456722|XP_039499639.1|DSAN	LOC6726349|XP_002107309.2|DSIM
OG0010009	LOC120446768|XP_039483846.1|DSAN	LOC6732855|XP_002079965.2|DSIM
