Orthogroup	DSAN.longest_only	DHYD.longest_only
OG0009345	LOC120451324|XP_039490830.1|DSAN	LOC111603512|XP_023176896.2|DHYD
OG0009346	LOC120453491|XP_039494162.1|DSAN	LOC111599545|XP_023170972.2|DHYD
OG0009347	LOC120452636|XP_039492882.1|DSAN	LOC111595922|XP_023165647.2|DHYD
OG0009348	LOC120454683|XP_039496134.1|DSAN	LOC111598360|XP_023169341.1|DHYD
OG0009350	LOC120452938|XP_039493354.1|DSAN	LOC111602006|XP_023174661.2|DHYD
OG0009351	LOC120452925|XP_039493323.1|DSAN	LOC111602013|XP_023174675.2|DHYD
OG0009352	LOC120454078|XP_039495021.1|DSAN	LOC111594570|XP_023163695.2|DHYD
OG0009353	LOC120451891|XP_039491832.1|DSAN	LOC111603612|XP_030080718.1|DHYD
OG0009354	LOC120447822|XP_039485339.1|DSAN	LOC111596126|XP_023165964.1|DHYD
OG0009355	LOC120458277|XP_039501804.1|DSAN	LOC111595809|XP_023165469.2|DHYD
OG0009356	LOC120443798|XP_039479064.1|DSAN	LOC111596132|XP_023165973.1|DHYD
OG0009357	LOC120452999|XP_039493479.1|DSAN	LOC111603767|XP_023177269.1|DHYD
OG0009358	LOC120443814|XP_039479089.1|DSAN	LOC111601404|XP_023173726.1|DHYD
OG0009359	LOC120443813|XP_039479087.1|DSAN	LOC111601397|XP_023173712.2|DHYD
OG0009360	LOC120445013|XP_039481016.1|DSAN	LOC111595782|XP_023165434.2|DHYD
OG0009361	LOC120458460|XP_039502044.1|DSAN	LOC111595769|XP_023165419.2|DHYD
OG0009362	LOC120451609|XP_039491381.1|DSAN	LOC111595771|XP_023165421.2|DHYD
OG0009363	LOC120456928|XP_039500002.1|DSAN	LOC111601866|XP_023174475.1|DHYD
OG0009364	LOC120458507|XP_039502109.1|DSAN	LOC111599360|XP_023170760.2|DHYD
OG0009365	LOC120458199|XP_039501706.1|DSAN	LOC111605472|XP_023179759.2|DHYD
OG0009366	LOC120458879|XP_039502650.1|DSAN	LOC111599477|XP_023170915.2|DHYD
OG0009367	LOC120458589|XP_039502224.1|DSAN	LOC111599389|XP_023170793.1|DHYD
OG0009368	LOC120455458|XP_039497615.1|DSAN	LOC111596122|XP_023165959.1|DHYD
OG0009369	LOC120454189|XP_039495211.1|DSAN	LOC111602531|XP_023175424.1|DHYD
OG0009370	LOC120457691|XP_039501121.1|DSAN	LOC111596115|XP_023165948.2|DHYD
OG0009371	LOC120457802|XP_039501233.1|DSAN	LOC111596113|XP_023165946.2|DHYD
OG0009372	LOC120454245|XP_039495299.1|DSAN	LOC111601965|XP_023174607.2|DHYD
OG0009373	LOC120447229|XP_039484688.1|DSAN	LOC111594206|XP_023163172.2|DHYD
OG0009374	LOC120445528|XP_039481924.1|DSAN	LOC111601140|XP_023173376.2|DHYD
OG0009376	LOC120444112|XP_039479576.1|DSAN	LOC111604009|XP_023177634.1|DHYD
OG0009377	LOC120443901|XP_039479264.1|DSAN	LOC111594088|XP_023163003.2|DHYD
OG0009378	LOC120458560|XP_039502179.1|DSAN	LOC111603897|XP_023177483.2|DHYD
OG0009379	LOC120458292|XP_039501828.1|DSAN	LOC111602286|XP_023175055.2|DHYD, LOC111602315|XP_023175086.2|DHYD
OG0009380	LOC120458515|XP_039502121.1|DSAN	LOC111597789|XP_023168432.1|DHYD
OG0009381	LOC120458686|XP_039502357.1|DSAN	LOC111596310|XP_023166239.2|DHYD
OG0009382	LOC120443831|XP_039479116.1|DSAN	LOC111593160|XP_030079165.1|DHYD
OG0009383	LOC120443732|XP_039478921.1|DSAN	LOC111602357|XP_023175134.2|DHYD
OG0009384	LOC120446098|XP_039482871.1|DSAN	LOC111600382|XP_030081052.1|DHYD
OG0009385	LOC120452865|XP_039493246.1|DSAN	LOC111600432|XP_023172293.2|DHYD
OG0009386	LOC120444159|XP_039479672.1|DSAN	LOC111600408|XP_023172257.1|DHYD
OG0009387	LOC120445209|XP_039481392.1|DSAN	LOC111592418|XP_023160362.2|DHYD
OG0009388	LOC120446255|XP_039483061.1|DSAN	LOC111592410|XP_023160353.2|DHYD
OG0009389	LOC120445840|XP_039482401.1|DSAN	LOC111603816|XP_023177342.2|DHYD
OG0009390	LOC120444441|XP_039480034.1|DSAN	LOC111602092|XP_023174794.2|DHYD
OG0009391	LOC120458295|XP_039501829.1|DSAN	LOC111596062|XP_023165879.2|DHYD
OG0009392	LOC120458485|XP_039502080.1|DSAN	LOC111593978|XP_023162839.2|DHYD
OG0009393	LOC120451948|XP_039491903.1|DSAN	LOC111600137|XP_030081249.1|DHYD
OG0009394	LOC120445164|XP_039481274.1|DSAN	LOC111600587|XP_023172545.1|DHYD
OG0009395	LOC120446132|XP_039482891.1|DSAN	LOC111600156|XP_030080938.1|DHYD
OG0009396	LOC120457795|XP_039501226.1|DSAN	LOC111604615|XP_023178497.2|DHYD
OG0009397	LOC120445072|XP_039481133.1|DSAN	LOC111604149|XP_023177841.2|DHYD
OG0009398	LOC120445466|XP_039481845.1|DSAN	LOC111593822|XP_023162621.1|DHYD
OG0009399	LOC120457811|XP_039501242.1|DSAN	LOC111599956|XP_030079784.1|DHYD
OG0009400	LOC120458475|XP_039502068.1|DSAN	LOC111597698|XP_023168301.1|DHYD
OG0009401	LOC120458920|XP_039502702.1|DSAN	LOC111592617|XP_023160720.1|DHYD
OG0009402	LOC120451919|XP_039491865.1|DSAN	LOC111603434|XP_023176787.1|DHYD
OG0009403	LOC120446381|XP_039483248.1|DSAN	LOC111600721|XP_023172762.1|DHYD
OG0009404	LOC120458940|XP_039502729.1|DSAN	LOC111599937|XP_023171554.2|DHYD
OG0009405	LOC120444567|XP_039480262.1|DSAN	LOC111597732|XP_023168345.2|DHYD
OG0009406	LOC120457693|XP_039501126.1|DSAN	LOC111605256|XP_023179461.2|DHYD
OG0009407	LOC120449305|XP_039487634.1|DSAN	LOC111599923|XP_023171533.1|DHYD
OG0009408	LOC120447016|XP_039484268.1|DSAN	LOC111605382|XP_023179639.2|DHYD
OG0009409	LOC120444838|XP_039480729.1|DSAN	LOC111597896|XP_030081374.1|DHYD
OG0009410	LOC120457801|XP_039501231.1|DSAN	LOC111605255|XP_023179460.2|DHYD
OG0009411	LOC120445558|XP_039481966.1|DSAN	LOC111605150|XP_023179304.2|DHYD
OG0009412	LOC120445206|XP_039481378.1|DSAN	LOC111600719|XP_023172744.1|DHYD
OG0009413	LOC120458488|XP_039502082.1|DSAN	LOC111593915|XP_023162756.2|DHYD
OG0009414	LOC120453034|XP_039493491.1|DSAN	LOC111593888|XP_023162723.2|DHYD
OG0009415	LOC120458798|XP_039502525.1|DSAN	LOC111593956|XP_023162815.2|DHYD
OG0009416	LOC120444542|XP_039480225.1|DSAN	LOC111600705|XP_023172730.2|DHYD
OG0009417	LOC120444544|XP_039480226.1|DSAN	LOC111600752|XP_023172798.1|DHYD
OG0009419	LOC120444546|XP_039480229.1|DSAN	LOC111600685|XP_023172707.2|DHYD
OG0009420	LOC120444547|XP_039480231.1|DSAN	LOC111600683|XP_023172705.1|DHYD
OG0009421	LOC120446341|XP_039483195.1|DSAN	LOC111595435|XP_023164927.2|DHYD
OG0009422	LOC120444635|XP_039480377.1|DSAN	LOC111592226|XP_023160073.2|DHYD
OG0009423	LOC120444340|XP_039479842.1|DSAN	LOC111592920|XP_023161144.1|DHYD
OG0009424	LOC120444273|XP_039479721.1|DSAN	LOC111592943|XP_023161182.1|DHYD
OG0009425	LOC120443779|XP_039479044.1|DSAN	LOC111604345|XP_023178177.2|DHYD
OG0009426	LOC120445217|XP_039481406.1|DSAN	LOC111595529|XP_023165079.2|DHYD
OG0009427	LOC120446958|XP_039484148.1|DSAN	LOC111604257|XP_023178020.2|DHYD
OG0009428	LOC120446800|XP_039483891.1|DSAN	LOC111594794|XP_023164032.2|DHYD
OG0009429	LOC120445163|XP_039481273.1|DSAN	LOC111595432|XP_023164923.1|DHYD
OG0009430	LOC120445750|XP_039482262.1|DSAN	LOC111592158|XP_023159978.2|DHYD
OG0009431	LOC120445213|XP_039481401.1|DSAN	LOC111600073|XP_023171778.2|DHYD
OG0009432	LOC120446092|XP_039482819.1|DSAN	LOC111599720|XP_023171231.2|DHYD
OG0009433	LOC120446298|XP_039483140.1|DSAN	LOC111595262|XP_023164676.1|DHYD
OG0009434	LOC120444262|XP_039479705.1|DSAN	LOC111595242|XP_023164648.1|DHYD
OG0009435	LOC120444261|XP_039479703.1|DSAN	LOC111595248|XP_023164658.1|DHYD
OG0009437	LOC120448296|XP_039486171.1|DSAN	LOC111592169|XP_023159991.1|DHYD
OG0009438	LOC120453527|XP_039494216.1|DSAN	LOC111594152|XP_023163098.2|DHYD
OG0009439	LOC120455601|XP_039497914.1|DSAN	LOC111594165|XP_023163117.1|DHYD
OG0009440	LOC120445515|XP_039481906.1|DSAN	LOC111600111|XP_023171841.2|DHYD
OG0009441	LOC120457318|XP_039500756.1|DSAN	LOC111598853|XP_030079335.1|DHYD
OG0009442	LOC120455543|XP_039497814.1|DSAN	LOC111601956|XP_023174588.2|DHYD
OG0009443	LOC120445638|XP_039482114.1|DSAN	LOC111603821|XP_023177350.1|DHYD
OG0009444	LOC120455708|XP_039498052.1|DSAN	LOC111598283|XP_023169233.2|DHYD
OG0009445	LOC120455929|XP_039498389.1|DSAN	LOC111595373|XP_023164835.1|DHYD
OG0009446	LOC120457393|XP_039500896.1|DSAN	LOC111592992|XP_030078910.1|DHYD
OG0009447	LOC120455690|XP_039498032.1|DSAN	LOC111605033|XP_023179136.1|DHYD
OG0009448	LOC120456924|XP_039499997.1|DSAN	LOC111598279|XP_023169225.1|DHYD
OG0009449	LOC120455318|XP_039497324.1|DSAN	LOC111594048|XP_023162931.1|DHYD
OG0009450	LOC120456534|XP_039499344.1|DSAN	LOC111601615|XP_023174049.2|DHYD
OG0009451	LOC120454871|XP_039496366.1|DSAN	LOC111596317|XP_023166251.1|DHYD
OG0009452	LOC120456626|XP_039499482.1|DSAN	LOC111598444|XP_023169453.1|DHYD
OG0009453	LOC120454694|XP_039496161.1|DSAN	LOC111595905|XP_023165616.2|DHYD
OG0009454	LOC120448722|XP_039486826.1|DSAN	LOC111592335|XP_023160230.1|DHYD
OG0009455	LOC120455050|XP_039496837.1|DSAN	LOC111602040|XP_023174714.1|DHYD
OG0009456	LOC120456898|XP_039499934.1|DSAN	LOC111604335|XP_023178202.2|DHYD
OG0009457	LOC120456907|XP_039499969.1|DSAN	LOC111593952|XP_023162846.1|DHYD
OG0009458	LOC120455595|XP_039497903.1|DSAN	LOC111598103|XP_023168923.2|DHYD
OG0009459	LOC120449714|XP_039488267.1|DSAN	LOC111600486|XP_023172380.1|DHYD
OG0009460	LOC120450004|XP_039488650.1|DSAN	LOC111604488|XP_023178345.1|DHYD
OG0009461	LOC120450155|XP_039488929.1|DSAN	LOC111604500|XP_030081177.1|DHYD
OG0009462	LOC120449361|XP_039487709.1|DSAN	LOC111592443|XP_023160395.2|DHYD
OG0009463	LOC120450502|XP_039489487.1|DSAN	LOC111605630|XP_023180051.2|DHYD
OG0009464	LOC120449673|XP_039488206.1|DSAN	LOC111605181|XP_023179346.1|DHYD
OG0009465	LOC120449613|XP_039488122.1|DSAN	LOC111598486|XP_030081462.1|DHYD
OG0009466	LOC120448072|XP_039485778.1|DSAN	LOC111595092|XP_023164419.1|DHYD
OG0009467	LOC120448737|XP_039486850.1|DSAN	LOC111591924|XP_023159618.1|DHYD
OG0009468	LOC120449156|XP_039487430.1|DSAN	LOC111602928|XP_023176045.2|DHYD
OG0009469	LOC120449384|XP_039487756.1|DSAN	LOC111596935|XP_023167152.1|DHYD
OG0009470	LOC120448617|XP_039486664.1|DSAN	LOC111592312|XP_023160189.1|DHYD
OG0009471	LOC120444533|XP_039480218.1|DSAN	LOC115483011|XP_030079561.1|DHYD, LOC111600381|XP_023172225.2|DHYD
OG0009472	LOC120447836|XP_039485374.1|DSAN	LOC111597784|XP_023168423.2|DHYD
OG0009473	LOC120449346|XP_039487690.1|DSAN	LOC111601703|XP_023174187.1|DHYD
OG0009474	LOC120449725|XP_039488287.1|DSAN	LOC111598794|XP_023169978.2|DHYD
OG0009475	LOC120448890|XP_039487041.1|DSAN	LOC111592761|XP_023160929.2|DHYD
OG0009476	LOC120448609|XP_039486653.1|DSAN	LOC111594869|XP_023164117.1|DHYD, LOC115483476|XP_030081465.1|DHYD
OG0009477	LOC120448639|XP_039486696.1|DSAN	LOC111604717|XP_023178658.2|DHYD
OG0009478	LOC120449691|XP_039488240.1|DSAN	LOC111604712|XP_023178652.1|DHYD
OG0009479	LOC120454085|XP_039495033.1|DSAN	LOC111593364|XP_023161848.1|DHYD
OG0009480	LOC120449536|XP_039487991.1|DSAN	LOC115483761|XP_030081866.1|DHYD, LOC111603057|XP_023176282.2|DHYD
OG0009481	LOC120448414|XP_039486347.1|DSAN	LOC111599457|XP_023170898.2|DHYD
OG0009482	LOC120449440|XP_039487845.1|DSAN	LOC111592252|XP_023160098.2|DHYD
OG0009483	LOC120449442|XP_039487849.1|DSAN	LOC111592294|XP_023160165.2|DHYD
OG0009484	LOC120453735|XP_039494499.1|DSAN	LOC111603444|XP_023176799.1|DHYD
OG0009485	LOC120447450|XP_039484743.1|DSAN	LOC111605636|XP_023180061.1|DHYD
OG0009486	LOC120447451|XP_039484744.1|DSAN	LOC111594839|XP_023164071.1|DHYD
OG0009487	LOC120448922|XP_039487086.1|DSAN	LOC111600988|XP_023173148.1|DHYD, LOC115483753|XP_030081861.1|DHYD
OG0009488	LOC120448706|XP_039486799.1|DSAN	LOC111604316|XP_023178137.2|DHYD
OG0009489	LOC120449467|XP_039487872.1|DSAN	LOC111597270|XP_023167652.2|DHYD
OG0009490	LOC120445241|XP_039481442.1|DSAN	LOC111595399|XP_023164874.2|DHYD
OG0009491	LOC120449883|XP_039488494.1|DSAN	LOC111605739|XP_023180208.1|DHYD
OG0009492	LOC120448658|XP_039486725.1|DSAN	LOC111597528|XP_023168072.1|DHYD
OG0009493	LOC120448827|XP_039486958.1|DSAN	LOC111597614|XP_023168181.2|DHYD
OG0009494	LOC120448829|XP_039486963.1|DSAN	LOC111597615|XP_023168182.1|DHYD
OG0009495	LOC120447955|XP_039485578.1|DSAN	LOC111605721|XP_023180178.2|DHYD
OG0009496	LOC120448881|XP_039487029.1|DSAN	LOC111600986|XP_023173145.1|DHYD
OG0009497	LOC120451873|XP_039491814.1|DSAN	LOC111593266|XP_023161701.1|DHYD
OG0009498	LOC120449166|XP_039487442.1|DSAN	LOC111605720|XP_023180176.2|DHYD
OG0009499	LOC120449310|XP_039487636.1|DSAN	LOC111605716|XP_023180169.2|DHYD
OG0009500	LOC120449335|XP_039487673.1|DSAN	LOC111605700|XP_023180143.2|DHYD
OG0009501	LOC120449249|XP_039487558.1|DSAN	LOC111595064|XP_023164388.2|DHYD
OG0009502	LOC120452909|XP_039493305.1|DSAN	LOC111602972|XP_030078705.1|DHYD
OG0009503	LOC120458801|XP_039502528.1|DSAN	LOC111602256|XP_023175017.2|DHYD
OG0009504	LOC120454429|XP_039495653.1|DSAN	LOC111602620|XP_023175550.2|DHYD
OG0009505	LOC120458194|XP_039501698.1|DSAN	LOC111601420|XP_023173767.1|DHYD
OG0009506	LOC120449755|XP_039488324.1|DSAN	LOC111592746|XP_023160911.2|DHYD
OG0009507	LOC120449807|XP_039488386.1|DSAN	LOC111598772|XP_023169956.2|DHYD
OG0009508	LOC120455712|XP_039498063.1|DSAN	LOC111601379|XP_023173685.1|DHYD
OG0009509	LOC120446566|XP_039483520.1|DSAN	LOC111594120|XP_023163048.2|DHYD
OG0009510	LOC120454955|XP_039496668.1|DSAN	LOC111598191|XP_023169085.1|DHYD
OG0009511	LOC120452897|XP_039493289.1|DSAN	LOC111595998|XP_023165810.1|DHYD
OG0009512	LOC120456935|XP_039500009.1|DSAN	LOC111605226|XP_023179425.2|DHYD
OG0009513	LOC120456970|XP_039500051.1|DSAN	LOC111603136|XP_023176379.2|DHYD
OG0009514	LOC120445995|XP_039482662.1|DSAN	LOC111602854|XP_023175937.1|DHYD
OG0009515	LOC120446437|XP_039483342.1|DSAN	LOC111595777|XP_023165429.2|DHYD
OG0009516	LOC120445212|XP_039481397.1|DSAN	LOC111594208|XP_023163174.1|DHYD
OG0009517	LOC120444019|XP_039479452.1|DSAN	LOC111601817|XP_023174409.2|DHYD
OG0009518	LOC120447710|XP_039485175.1|DSAN	LOC111599773|XP_023171299.1|DHYD, LOC115482743|XP_030081526.1|DHYD
OG0009519	LOC120450124|XP_039488878.1|DSAN	LOC111603204|XP_023176461.1|DHYD, LOC111601052|XP_023173237.2|DHYD
OG0009520	LOC120453989|XP_039494878.1|DSAN	LOC111594546|XP_023163666.2|DHYD
OG0009521	LOC120448467|XP_039486420.1|DSAN	LOC111592794|XP_030079603.1|DHYD
OG0009522	LOC120444677|XP_039480471.1|DSAN	LOC111601239|XP_023173505.2|DHYD
OG0009523	LOC120444659|XP_039480435.1|DSAN	LOC111595251|XP_023164664.2|DHYD, LOC115483435|XP_030081264.1|DHYD, LOC115482849|XP_030078949.1|DHYD
OG0009524	LOC120446382|XP_039483249.1|DSAN	LOC111600722|XP_023172763.1|DHYD
OG0009525	LOC120457751|XP_039501184.1|DSAN	LOC111605254|XP_023179459.2|DHYD
OG0009526	LOC120457785|XP_039501214.1|DSAN	LOC111605252|XP_030081071.1|DHYD
OG0009527	LOC120444879|XP_039480795.1|DSAN, LOC120446660|XP_039483666.1|DSAN	LOC111597677|XP_023168271.2|DHYD
OG0009528	LOC120445720|XP_039482223.1|DSAN	LOC111603812|XP_023177336.2|DHYD
OG0009529	LOC120446187|XP_039482963.1|DSAN	LOC111600581|XP_030082033.1|DHYD
OG0009530	LOC120446373|XP_039483238.1|DSAN	LOC111595427|XP_023164918.2|DHYD
OG0009531	LOC120445332|XP_039481592.1|DSAN	LOC111592241|XP_023160093.1|DHYD
OG0009532	LOC120445940|XP_039482538.1|DSAN	LOC111597132|XP_023167460.2|DHYD
OG0009533	LOC120446717|XP_039483762.1|DSAN	LOC111593102|XP_023161473.2|DHYD
OG0009534	LOC120445303|XP_039481546.1|DSAN	LOC111593708|XP_023162443.1|DHYD
OG0009535	LOC120445786|XP_039482324.1|DSAN	LOC111594871|XP_023164121.2|DHYD
OG0009536	LOC120453751|XP_039494518.1|DSAN	LOC111592023|XP_023159784.1|DHYD
OG0009537	LOC120451311|XP_039490814.1|DSAN	LOC111601787|XP_023174322.2|DHYD
OG0009538	LOC120452227|XP_039492287.1|DSAN	LOC111598568|XP_023169637.2|DHYD, LOC111598563|XP_023169629.2|DHYD
OG0009539	LOC120453058|XP_039493516.1|DSAN	LOC111596432|XP_023166414.2|DHYD
OG0009540	LOC120453729|XP_039494491.1|DSAN	LOC111599421|XP_023170840.2|DHYD
OG0009541	LOC120452431|XP_039492594.1|DSAN	LOC111596914|XP_023167135.2|DHYD
OG0009542	LOC120452937|XP_039493352.1|DSAN	LOC111601975|XP_023174621.1|DHYD
OG0009543	LOC120451883|XP_039491824.1|DSAN	LOC111604237|XP_023177983.2|DHYD
OG0009545	LOC120450994|XP_039490233.1|DSAN	LOC111598437|XP_023169446.1|DHYD
OG0009546	LOC120453667|XP_039494411.1|DSAN	LOC111602696|XP_023175696.2|DHYD
OG0009557	LOC120451214|XP_039490623.1|DSAN	LOC115483698|XP_030081617.1|DHYD
OG0009560	LOC120456207|XP_039498820.1|DSAN	LOC111594986|XP_023164253.2|DHYD
OG0009562	LOC120446785|XP_039483863.1|DSAN	LOC111594690|XP_023163877.2|DHYD
OG0009563	LOC120449240|XP_039487549.1|DSAN	LOC111597291|XP_023167674.2|DHYD
OG0009564	LOC120455255|XP_039497188.1|DSAN	LOC111592711|XP_023160866.2|DHYD
OG0009565	LOC120448926|XP_039487095.1|DSAN	LOC111592758|XP_023160926.2|DHYD
OG0009567	LOC120454004|XP_039494927.1|DSAN	LOC111602677|XP_023175664.1|DHYD
OG0009568	LOC120444780|XP_039480654.1|DSAN	LOC111603904|XP_030080264.1|DHYD
OG0009569	LOC120457078|XP_039500190.1|DSAN	LOC111595962|XP_023165704.1|DHYD
OG0009570	LOC120454440|XP_039495669.1|DSAN	LOC111602081|XP_023174782.1|DHYD
OG0009571	LOC120450932|XP_039490133.1|DSAN	LOC111604208|XP_023177937.2|DHYD
OG0009572	LOC120456182|XP_039498787.1|DSAN	LOC111598826|XP_023170026.2|DHYD
OG0009573	LOC120455808|XP_039498202.1|DSAN	LOC111596474|XP_023166495.2|DHYD
OG0009574	LOC120457094|XP_039500213.1|DSAN	LOC111593986|XP_023162843.2|DHYD
OG0009575	LOC120457717|XP_039501150.1|DSAN	LOC111605219|XP_023179410.2|DHYD
OG0009576	LOC120452553|XP_039492760.1|DSAN	LOC111594573|XP_023163699.2|DHYD
OG0009577	LOC120456491|XP_039499293.1|DSAN	LOC111596365|XP_023166330.2|DHYD
OG0009578	LOC120445497|XP_039481880.1|DSAN	LOC111594112|XP_023163038.2|DHYD
OG0009579	LOC120455668|XP_039497997.1|DSAN	LOC111600194|XP_023171975.2|DHYD
OG0009580	LOC120458625|XP_039502282.1|DSAN	LOC111593830|XP_023162635.2|DHYD
OG0009581	LOC120452341|XP_039492447.1|DSAN	LOC111594144|XP_023163081.2|DHYD
OG0009583	LOC120455264|XP_039497199.1|DSAN	LOC111600197|XP_023171980.2|DHYD
OG0009584	LOC120456934|XP_039500008.1|DSAN	LOC111598855|XP_023170058.2|DHYD
OG0009585	LOC120450977|XP_039490207.1|DSAN	LOC111600851|XP_023172927.2|DHYD
OG0009586	LOC120449419|XP_039487811.1|DSAN	LOC111603702|XP_023177170.2|DHYD
OG0009587	LOC120445410|XP_039481759.1|DSAN	LOC111600744|XP_023172791.2|DHYD
OG0009588	LOC120454038|XP_039494964.1|DSAN	LOC111601339|XP_023173636.2|DHYD
OG0009589	LOC120450420|XP_039489360.1|DSAN	LOC111602888|XP_023175991.2|DHYD
OG0009590	LOC120448573|XP_039486570.1|DSAN	LOC111597381|XP_030081488.1|DHYD
OG0009591	LOC120453334|XP_039493934.1|DSAN	LOC111604835|XP_023178832.2|DHYD
OG0009592	LOC120451520|XP_039491222.1|DSAN	LOC111604219|XP_023177956.1|DHYD
OG0009593	LOC120453940|XP_039494819.1|DSAN	LOC111604265|XP_023178030.2|DHYD
OG0009594	LOC120453530|XP_039494215.1|DSAN	LOC111604802|XP_023178790.2|DHYD
OG0009595	LOC120452838|XP_039493200.1|DSAN	LOC111603456|XP_023176812.2|DHYD
OG0009596	LOC120452169|XP_039492208.1|DSAN	LOC111602712|XP_023175720.2|DHYD
OG0009597	LOC120452359|XP_039492468.1|DSAN	LOC111602757|XP_023175779.2|DHYD
OG0009598	LOC120452358|XP_039492465.1|DSAN	LOC111602711|XP_023175717.1|DHYD
OG0009599	LOC120451674|XP_039491489.1|DSAN	LOC111600281|XP_023172099.2|DHYD
OG0009600	LOC120453606|XP_039494317.1|DSAN	LOC111604630|XP_023178529.2|DHYD
OG0009601	LOC120450749|XP_039489805.1|DSAN	LOC111593362|XP_023161843.2|DHYD
OG0009602	LOC120453580|XP_039494273.1|DSAN	LOC111604245|XP_023177998.1|DHYD
OG0009603	LOC120454575|XP_039495909.1|DSAN	LOC111603650|XP_023177097.1|DHYD
OG0009604	LOC120455022|XP_039496786.1|DSAN	LOC111596722|XP_023166819.1|DHYD
OG0009605	LOC120453954|XP_039494835.1|DSAN	LOC111595168|XP_023164517.2|DHYD
OG0009606	LOC120451760|XP_039491622.1|DSAN	LOC111595164|XP_023164512.1|DHYD
OG0009607	LOC120451849|XP_039491765.1|DSAN	LOC111595171|XP_023164519.2|DHYD
OG0009608	LOC120453926|XP_039494794.1|DSAN	LOC111593379|XP_023161866.2|DHYD
OG0009609	LOC120451489|XP_039491169.1|DSAN	LOC111602994|XP_023176159.2|DHYD
OG0009610	LOC120452142|XP_039492166.1|DSAN	LOC111597892|XP_023168595.2|DHYD
OG0009611	LOC120453671|XP_039494415.1|DSAN	LOC111596213|XP_023166095.2|DHYD
OG0009612	LOC120453061|XP_039493520.1|DSAN	LOC111596450|XP_023166444.2|DHYD
OG0009613	LOC120444511|XP_039480162.1|DSAN	LOC111601167|XP_023173413.2|DHYD
OG0009614	LOC120452156|XP_039492186.1|DSAN	LOC111593261|XP_023161696.1|DHYD
OG0009615	LOC120452194|XP_039492241.1|DSAN	LOC111603280|XP_030079667.1|DHYD
OG0009616	LOC120452212|XP_039492266.1|DSAN	LOC111597767|XP_023168393.2|DHYD
OG0009617	LOC120452969|XP_039493396.1|DSAN	LOC111592945|XP_023161183.2|DHYD
OG0009619	LOC120452281|XP_039492346.1|DSAN	LOC111603627|XP_023177063.2|DHYD
OG0009620	LOC120450784|XP_039489880.1|DSAN	LOC111596251|XP_023166152.2|DHYD
OG0009621	LOC120453970|XP_039494855.1|DSAN	LOC111596254|XP_023166157.2|DHYD
OG0009622	LOC120453503|XP_039494184.1|DSAN	LOC111604240|XP_023177991.1|DHYD
OG0009623	LOC120452703|XP_039492994.1|DSAN	LOC111599246|XP_023170615.2|DHYD
OG0009624	LOC120452370|XP_039492495.1|DSAN	LOC111601515|XP_023173889.2|DHYD
OG0009625	LOC120454076|XP_039495019.1|DSAN	LOC111592466|XP_023160435.2|DHYD
OG0009626	LOC120453760|XP_039494527.1|DSAN	LOC111600068|XP_023171770.2|DHYD
OG0009627	LOC120454012|XP_039494936.1|DSAN	LOC111599864|XP_023171453.2|DHYD
OG0009628	LOC120451461|XP_039491077.1|DSAN	LOC111599961|XP_023171624.2|DHYD
OG0009629	LOC120454473|XP_039495739.1|DSAN	LOC111594608|XP_023163752.2|DHYD
OG0009630	LOC120454477|XP_039495744.1|DSAN	LOC111594500|XP_023163579.2|DHYD
OG0009631	LOC120451078|XP_039490373.1|DSAN	LOC111594457|XP_023163521.2|DHYD
OG0009632	LOC120455957|XP_039498433.1|DSAN	LOC111600211|XP_023172000.2|DHYD
OG0009633	LOC120447087|XP_039484423.1|DSAN	LOC111600591|XP_023172551.1|DHYD
OG0009634	LOC120452696|XP_039492986.1|DSAN	LOC111597909|XP_023168617.2|DHYD
OG0009635	LOC120452312|XP_039492396.1|DSAN	LOC111593257|XP_023161689.2|DHYD
OG0009636	LOC120448675|XP_039486746.1|DSAN	LOC111605708|XP_023180162.2|DHYD
OG0009637	LOC120451528|XP_039491233.1|DSAN	LOC111594525|XP_023163623.2|DHYD
OG0009638	LOC120453148|XP_039493638.1|DSAN	LOC111598088|XP_023168905.1|DHYD
OG0009639	LOC120452672|XP_039492948.1|DSAN	LOC111595461|XP_023164975.2|DHYD
OG0009640	LOC120453554|XP_039494241.1|DSAN	LOC111595630|XP_023165211.2|DHYD
OG0009641	LOC120452379|XP_039492506.1|DSAN	LOC111597869|XP_023168562.1|DHYD
OG0009642	LOC120453536|XP_039494221.1|DSAN	LOC111597879|XP_023168572.2|DHYD
OG0009643	LOC120453654|XP_039494382.1|DSAN	LOC111598903|XP_023170144.2|DHYD
OG0009644	LOC120453477|XP_039494143.1|DSAN	LOC111601437|XP_023173781.2|DHYD
OG0009645	LOC120453552|XP_039494239.1|DSAN	LOC111601517|XP_023173891.1|DHYD
OG0009646	LOC120452290|XP_039492359.1|DSAN	LOC111592489|XP_023160477.2|DHYD
OG0009647	LOC120453736|XP_039494500.1|DSAN	LOC111592474|XP_023160459.1|DHYD
OG0009648	LOC120451764|XP_039491628.1|DSAN	LOC111594418|XP_023163473.1|DHYD
OG0009649	LOC120454175|XP_039495189.1|DSAN	LOC111598571|XP_023169643.2|DHYD
OG0009650	LOC120445666|XP_039482146.1|DSAN	LOC111594187|XP_023163139.2|DHYD
OG0009651	LOC120447444|XP_039484738.1|DSAN	LOC111603781|XP_023177291.2|DHYD
