Orthogroup	DSAN.longest_only	DPER.longest_only
OG0008909	LOC120453481|XP_039494148.1|DSAN	LOC6594770|XP_002020084.1|DPER
OG0008910	LOC120453314|XP_039493904.1|DSAN	LOC6595029|XP_002019994.2|DPER
OG0008911	LOC120452377|XP_039492502.1|DSAN	LOC6588456|XP_002013199.2|DPER
OG0008912	LOC120453165|XP_039493658.1|DSAN	LOC113564907|XP_026840039.1|DPER
OG0008913	LOC120453747|XP_039494513.1|DSAN	LOC113567365|XP_026850746.1|DPER
OG0008914	LOC120452237|XP_039492296.1|DSAN	LOC6587289|XP_002013671.1|DPER
OG0008915	LOC120453764|XP_039494532.1|DSAN	LOC6591440|XP_002016963.1|DPER
OG0008916	LOC120452041|XP_039492031.1|DSAN	LOC6589174|XP_026844926.1|DPER
OG0008917	LOC120458673|XP_039502343.1|DSAN, LOC120449455|XP_039487865.1|DSAN	LOC6589186|XP_002015010.2|DPER
OG0008919	LOC120454096|XP_039495044.1|DSAN	LOC6589672|XP_026844270.1|DPER
OG0008920	LOC120449914|XP_039488540.1|DSAN	LOC6597064|XP_002022189.1|DPER
OG0008921	LOC120444307|XP_039479780.1|DSAN	LOC6593983|XP_002019025.1|DPER
OG0008922	LOC120454216|XP_039495289.1|DSAN	LOC6593798|XP_002018718.2|DPER
OG0008923	LOC120446052|XP_039482761.1|DSAN	LOC6590070|XP_026841896.1|DPER
OG0008924	LOC120444416|XP_039479976.1|DSAN	LOC6592482|XP_026842713.1|DPER
OG0008925	LOC120444873|XP_039480787.1|DSAN	LOC6592324|XP_002018558.1|DPER
OG0008926	LOC120443864|XP_039479162.1|DSAN	LOC6600837|XP_002025931.1|DPER
OG0008927	LOC120446339|XP_039483190.1|DSAN	LOC6601298|XP_026841150.1|DPER
OG0008928	LOC120452465|XP_039492634.1|DSAN	LOC6591141|XP_002015564.1|DPER
OG0008929	LOC120445908|XP_039482498.1|DSAN	LOC6590491|XP_002015760.1|DPER
OG0008930	LOC120452315|XP_039492400.1|DSAN	LOC6588666|XP_002013615.1|DPER
OG0008931	LOC120455358|XP_039497441.1|DSAN	LOC6592788|XP_002018439.1|DPER
OG0008932	LOC120444766|XP_039480629.1|DSAN	LOC6592280|XP_002018421.1|DPER
OG0008933	LOC120457720|XP_039501153.1|DSAN	LOC6593011|XP_002018463.1|DPER
OG0008934	LOC120450011|XP_039488662.1|DSAN	LOC6597195|XP_002022340.1|DPER
OG0008935	LOC120458747|XP_039502442.1|DSAN	LOC6590903|XP_026840788.1|DPER
OG0008936	LOC120445866|XP_039482442.1|DSAN	LOC6590204|XP_026841308.1|DPER
OG0008937	LOC120447224|XP_039484677.1|DSAN	LOC6592204|XP_026841301.1|DPER
OG0008938	LOC120446491|XP_039483432.1|DSAN	LOC6592760|XP_002017878.1|DPER
OG0008939	LOC120444962|XP_039480912.1|DSAN	LOC6589952|XP_026841785.1|DPER
OG0008940	LOC120446900|XP_039484052.1|DSAN	LOC6601620|XP_026841466.1|DPER
OG0008941	LOC120457385|XP_039500869.1|DSAN	LOC6597545|XP_026848949.1|DPER
OG0008942	LOC120456094|XP_039498624.1|DSAN	LOC6598587|XP_026846286.1|DPER, LOC113566146|XP_026846285.1|DPER, LOC6604420|XP_026846347.1|DPER
OG0008943	LOC120456733|XP_039499654.1|DSAN	LOC6599904|XP_002025017.1|DPER
OG0008944	LOC120454954|XP_039496667.1|DSAN	LOC6600397|XP_026848418.1|DPER
OG0008945	LOC120457420|XP_039500952.1|DSAN	LOC6596861|XP_026845990.1|DPER
OG0008946	LOC120455129|XP_039496955.1|DSAN	LOC6598284|XP_002023307.2|DPER
OG0008947	LOC120455596|XP_039497904.1|DSAN	LOC6596680|XP_026845953.1|DPER
OG0008948	LOC120455339|XP_039497355.1|DSAN	LOC6596850|XP_026845917.1|DPER
OG0008949	LOC120448387|XP_039486309.1|DSAN	LOC6599467|XP_002024616.1|DPER
OG0008950	LOC120456961|XP_039500040.1|DSAN	LOC6598581|XP_002023644.1|DPER
OG0008951	LOC120447788|XP_039485280.1|DSAN	LOC6599769|XP_026847392.1|DPER
OG0008952	LOC120454993|XP_039496727.1|DSAN	LOC6598501|XP_002023589.1|DPER
OG0008953	LOC120448494|XP_039486457.1|DSAN	LOC6596144|XP_026845568.1|DPER
OG0008955	LOC120448900|XP_039487054.1|DSAN, LOC120447679|XP_039485140.1|DSAN	LOC6595950|XP_002021078.1|DPER
OG0008956	LOC120456298|XP_039498982.1|DSAN	LOC6600644|XP_002025654.2|DPER
OG0008957	LOC120449333|XP_039487666.1|DSAN	LOC113565986|XP_026845372.1|DPER
OG0008958	LOC120447443|XP_039484734.1|DSAN	LOC6595770|XP_002021351.2|DPER
OG0008959	LOC120449466|XP_039487871.1|DSAN	LOC6596027|XP_002021026.1|DPER
OG0008960	LOC120447547|XP_039484928.1|DSAN	LOC6595936|XP_026845554.1|DPER
OG0008961	LOC120446454|XP_039483383.1|DSAN	LOC6589352|XP_002014803.2|DPER, LOC6589353|XP_002014804.2|DPER
OG0008962	LOC120456215|XP_039498831.1|DSAN	LOC6598162|XP_002023449.1|DPER, LOC6594855|XP_002020063.1|DPER
OG0008963	LOC120457035|XP_039500136.1|DSAN	LOC6598448|XP_026848703.1|DPER, LOC6598449|XP_002023576.1|DPER
OG0008964	LOC120455913|XP_039498357.1|DSAN	LOC6596728|XP_002021944.1|DPER
OG0008965	LOC120452492|XP_039492678.1|DSAN	LOC6589016|XP_026844898.1|DPER
OG0008966	LOC120451080|XP_039490379.1|DSAN	LOC6602441|XP_002027476.1|DPER
OG0008968	LOC120458722|XP_039502406.1|DSAN	LOC6595692|XP_002020718.1|DPER
OG0008969	LOC120458645|XP_039502308.1|DSAN	LOC6595628|XP_002020702.2|DPER
OG0008970	LOC120458265|XP_039501789.1|DSAN	LOC6595681|XP_002020707.1|DPER, LOC6595627|XP_002020701.1|DPER
OG0008971	LOC120448561|XP_039486551.1|DSAN	LOC6596321|XP_002021459.1|DPER, LOC113566724|XP_026849424.1|DPER
OG0008972	LOC120449917|XP_039488544.1|DSAN	LOC6601649|XP_026847621.1|DPER
OG0008973	LOC120449980|XP_039488623.1|DSAN	LOC6597051|XP_026845609.1|DPER
OG0008974	LOC120453918|XP_039494787.1|DSAN, LOC120453922|XP_039494791.1|DSAN	LOC6595008|XP_002020465.1|DPER
OG0008975	LOC120444126|XP_039479623.1|DSAN, LOC120444125|XP_039479621.1|DSAN	LOC6593189|XP_002017904.1|DPER
OG0008976	LOC120450009|XP_039488660.1|DSAN, LOC120449406|XP_039487793.1|DSAN	LOC113566470|XP_026847972.1|DPER
OG0008977	LOC120453120|XP_039493602.1|DSAN	LOC6593622|XP_002019090.1|DPER, LOC6596265|XP_026843230.1|DPER
OG0008978	LOC120453548|XP_039494238.1|DSAN	LOC6602149|XP_002027096.1|DPER
OG0008979	LOC120444027|XP_039479467.1|DSAN	LOC6593482|XP_002018921.1|DPER, LOC6593834|XP_002018913.2|DPER
OG0008983	LOC120445955|XP_039482576.1|DSAN	LOC6591046|XP_002016557.2|DPER
OG0008985	LOC120448644|XP_039486705.1|DSAN	LOC6599814|XP_002024914.1|DPER
OG0008986	LOC120451869|XP_039491810.1|DSAN	LOC6591969|XP_002017013.2|DPER
OG0008987	LOC120453440|XP_039494085.1|DSAN	LOC6596515|XP_002021510.1|DPER
OG0008988	LOC120452673|XP_039492949.1|DSAN	LOC6588633|XP_002013600.2|DPER
OG0008989	LOC120454972|XP_039496688.1|DSAN	LOC6598582|XP_002023645.2|DPER
OG0008990	LOC120449780|XP_039488354.1|DSAN	LOC113566322|XP_026847267.1|DPER
OG0008992	LOC120451451|XP_039491064.1|DSAN	LOC6592004|XP_002016730.2|DPER
OG0008993	LOC120448544|XP_039486525.1|DSAN	LOC6598873|XP_026847800.1|DPER
OG0008994	LOC120455745|XP_039498105.1|DSAN	LOC6588763|XP_002014848.1|DPER
OG0008995	LOC120446209|XP_039482998.1|DSAN	LOC6601325|XP_002026376.1|DPER
OG0008996	LOC120455963|XP_039498441.1|DSAN	LOC6597700|XP_002022881.1|DPER
OG0008997	LOC120455412|XP_039497491.1|DSAN	LOC6598152|XP_002023489.1|DPER
OG0008999	LOC120455677|XP_039498022.1|DSAN	LOC6597471|XP_026849280.1|DPER
OG0009000	LOC120454958|XP_039496670.1|DSAN	LOC6596907|XP_002021868.2|DPER
OG0009001	LOC120444446|XP_039480040.1|DSAN	LOC6597974|XP_002023112.1|DPER
OG0009002	LOC120454604|XP_039495997.1|DSAN	LOC113565461|XP_026843317.1|DPER
OG0009003	LOC120448424|XP_039486358.1|DSAN	LOC6596800|XP_002021880.1|DPER
OG0009004	LOC120457730|XP_039501164.1|DSAN	LOC6593010|XP_002018462.1|DPER
OG0009005	LOC120444080|XP_039479533.1|DSAN	LOC6602239|XP_002027269.1|DPER
OG0009006	LOC120453289|XP_039493852.1|DSAN	LOC6595075|XP_002020339.1|DPER
OG0009007	LOC120449210|XP_039487511.1|DSAN	LOC6602999|XP_002028026.1|DPER
OG0009008	LOC120451603|XP_039491368.1|DSAN	LOC6594525|XP_002019467.1|DPER
OG0009009	LOC120447909|XP_039485493.1|DSAN	LOC6603309|XP_026849880.1|DPER
OG0009010	LOC120448325|XP_039486209.1|DSAN	LOC6601209|XP_026848068.1|DPER
OG0009011	LOC120450205|XP_039489006.1|DSAN	LOC6601890|XP_026849384.1|DPER
OG0009012	LOC120446153|XP_039482916.1|DSAN	LOC6593207|XP_002018036.1|DPER
OG0009013	LOC120455626|XP_039497943.1|DSAN	LOC6600221|XP_002025219.1|DPER
OG0009014	LOC120450232|XP_039489044.1|DSAN	LOC6599715|XP_002024900.2|DPER
OG0009015	LOC120449554|XP_039488017.1|DSAN	LOC6597139|XP_002022327.1|DPER
OG0009016	LOC120448425|XP_039486359.1|DSAN	LOC6599850|XP_002024999.1|DPER
OG0009017	LOC120455697|XP_039498042.1|DSAN	LOC6603377|XP_002028363.1|DPER
OG0009018	LOC120454823|XP_039496213.1|DSAN	LOC6602014|XP_002027042.1|DPER
OG0009019	LOC120454913|XP_039496544.1|DSAN	LOC6602009|XP_026846887.1|DPER
OG0009020	LOC120451249|XP_039490705.1|DSAN	LOC6588495|XP_026850274.1|DPER
OG0009021	LOC120451133|XP_039490480.1|DSAN	LOC6591980|XP_002017024.1|DPER
OG0009022	LOC120454028|XP_039494952.1|DSAN	LOC6587389|XP_002013864.1|DPER
OG0009023	LOC120454292|XP_039495419.1|DSAN	LOC6587710|XP_002014072.1|DPER
OG0009024	LOC120451147|XP_039490508.1|DSAN	LOC6595278|XP_026850609.1|DPER
OG0009025	LOC120451398|XP_039490998.1|DSAN	LOC6598723|XP_002023870.1|DPER
OG0009026	LOC120453341|XP_039493941.1|DSAN	LOC6587220|XP_002013513.2|DPER
OG0009027	LOC120444593|XP_039480301.1|DSAN	LOC113565046|XP_026840968.1|DPER
OG0009028	LOC120449113|XP_039487357.1|DSAN	LOC6599776|XP_002024863.1|DPER
OG0009029	LOC120453214|XP_039493742.1|DSAN	LOC6589742|XP_002014240.2|DPER
OG0009030	LOC120458234|XP_039501753.1|DSAN	LOC6595526|XP_002020661.2|DPER
OG0009031	LOC120453178|XP_039493673.1|DSAN	LOC6594193|XP_002019501.1|DPER
OG0009032	LOC120453179|XP_039493674.1|DSAN	LOC6594192|XP_002019500.1|DPER
OG0009033	LOC120458386|XP_039501939.1|DSAN	LOC6602245|XP_002027275.1|DPER
OG0009034	LOC120458534|XP_039502145.1|DSAN	LOC6596402|XP_002021587.1|DPER
OG0009035	LOC120458516|XP_039502123.1|DSAN	LOC6588677|XP_002014472.1|DPER
OG0009036	LOC120455118|XP_039496947.1|DSAN	LOC6593035|XP_002017712.2|DPER
OG0009037	LOC120447957|XP_039485585.1|DSAN	LOC6588856|XP_002015086.2|DPER
OG0009038	LOC120452652|XP_039492904.1|DSAN	LOC6587792|XP_002012964.1|DPER
OG0009039	LOC120453790|XP_039494594.1|DSAN	LOC6591901|XP_026840255.1|DPER
OG0009040	LOC120445300|XP_039481537.1|DSAN	LOC6590730|XP_026842906.1|DPER
OG0009041	LOC120451716|XP_039491553.1|DSAN	LOC6587988|XP_002012848.1|DPER
OG0009042	LOC120458436|XP_039502013.1|DSAN	LOC6589166|XP_002015023.1|DPER
OG0009043	LOC120446140|XP_039482899.1|DSAN	LOC6593296|XP_002019187.1|DPER
OG0009044	LOC120453330|XP_039493927.1|DSAN	LOC6596512|XP_002021507.1|DPER
OG0009045	LOC120452955|XP_039493374.1|DSAN	LOC6592032|XP_026851190.1|DPER
OG0009046	LOC120450460|XP_039489413.1|DSAN	LOC6602194|XP_026848033.1|DPER
OG0009047	LOC120458942|XP_039502730.1|DSAN	LOC6590882|XP_026841506.1|DPER
OG0009048	LOC120458889|XP_039502662.1|DSAN	LOC6593824|XP_002018903.1|DPER
OG0009049	LOC120453656|XP_039494384.1|DSAN	LOC6594220|XP_002019455.1|DPER
OG0009050	LOC120444157|XP_039479670.1|DSAN	LOC6597998|XP_002023223.1|DPER
OG0009051	LOC120447211|XP_039484657.1|DSAN	LOC6593166|XP_002018180.2|DPER
OG0009052	LOC120453522|XP_039494203.1|DSAN	LOC6594165|XP_002019574.2|DPER
OG0009053	LOC120451846|XP_039491757.1|DSAN	LOC6592120|XP_026850740.1|DPER
OG0009054	LOC120452573|XP_039492789.1|DSAN	LOC6591875|XP_026845013.1|DPER
OG0009055	LOC120446826|XP_039483941.1|DSAN	LOC6598064|XP_026843865.1|DPER
OG0009056	LOC120444723|XP_039480576.1|DSAN	LOC6593417|XP_002019123.2|DPER
OG0009057	LOC120449319|XP_039487650.1|DSAN	LOC6601106|XP_002026071.2|DPER
OG0009058	LOC120454839|XP_039496257.1|DSAN	LOC6602560|XP_002027581.2|DPER
OG0009059	LOC120449037|XP_039487255.1|DSAN	LOC6601377|XP_002026513.2|DPER
OG0009060	LOC120454488|XP_039495768.1|DSAN	LOC6591946|XP_002017490.1|DPER
OG0009061	LOC120444977|XP_039480934.1|DSAN	LOC6593245|XP_026840812.1|DPER
OG0009062	LOC120444323|XP_039479806.1|DSAN	LOC6590098|XP_002015983.1|DPER
OG0009063	LOC120444904|XP_039480828.1|DSAN	LOC6589652|XP_026844194.1|DPER
OG0009064	LOC120446448|XP_039483371.1|DSAN	LOC6590813|XP_002016670.2|DPER
OG0009065	LOC120451513|XP_039491206.1|DSAN	LOC6595117|XP_002020191.1|DPER
OG0009066	LOC120448864|XP_039487011.1|DSAN	LOC6599783|XP_002024870.1|DPER
OG0009067	LOC120450510|XP_039489498.1|DSAN	LOC6600501|XP_026847644.1|DPER
OG0009068	LOC120444085|XP_039479542.1|DSAN	LOC6602062|XP_002027168.1|DPER
OG0009069	LOC120458913|XP_039502694.1|DSAN	LOC6595405|XP_026844371.1|DPER
OG0009070	LOC120455973|XP_039498460.1|DSAN	LOC6592267|XP_002017845.1|DPER
OG0009071	LOC120454584|XP_039495947.1|DSAN	LOC6591849|XP_026850976.1|DPER
OG0009072	LOC120452360|XP_039492469.1|DSAN	LOC6594703|XP_002019558.2|DPER
OG0009073	LOC120453547|XP_039494234.1|DSAN	LOC6594418|XP_002019682.1|DPER
OG0009074	LOC120453864|XP_039494702.1|DSAN	LOC6594124|XP_026850077.1|DPER, LOC113565254|XP_026842868.1|DPER
OG0009075	LOC120450900|XP_039490082.1|DSAN	LOC6591697|XP_002017268.1|DPER
OG0009076	LOC120454358|XP_039495513.1|DSAN	LOC6594286|XP_026846041.1|DPER
OG0009077	LOC120453293|XP_039493857.1|DSAN	LOC6591628|XP_002017195.2|DPER
OG0009078	LOC120452224|XP_039492284.1|DSAN	LOC6594148|XP_026850236.1|DPER
OG0009079	LOC120453382|XP_039493993.1|DSAN	LOC6592105|XP_026839991.1|DPER
OG0009080	LOC120452953|XP_039493373.1|DSAN	LOC6592180|XP_002017040.1|DPER
OG0009081	LOC120452862|XP_039493241.1|DSAN	LOC6591728|XP_002016905.1|DPER
OG0009082	LOC120452353|XP_039492461.1|DSAN	LOC6594132|XP_002019436.2|DPER
OG0009083	LOC120456173|XP_039498773.1|DSAN	LOC6597642|XP_026848918.1|DPER
OG0009084	LOC120451615|XP_039491389.1|DSAN	LOC6594675|XP_026850267.1|DPER
OG0009085	LOC120453785|XP_039494569.1|DSAN	LOC6594477|XP_026850222.1|DPER
OG0009086	LOC120451606|XP_039491374.1|DSAN	LOC6591317|XP_026841414.1|DPER
OG0009087	LOC120452718|XP_039493018.1|DSAN	LOC6594824|XP_002020019.1|DPER
OG0009088	LOC120454077|XP_039495020.1|DSAN	LOC6594835|XP_002020530.1|DPER
OG0009089	LOC120454899|XP_039496504.1|DSAN	LOC6602637|XP_002027658.1|DPER
OG0009090	LOC120453588|XP_039494282.1|DSAN	LOC6594908|XP_002020508.1|DPER
OG0009091	LOC120454031|XP_039494958.1|DSAN	LOC6594604|XP_026850289.1|DPER
OG0009092	LOC120451808|XP_039491698.1|DSAN	LOC6588565|XP_002013951.1|DPER
OG0009093	LOC120451141|XP_039490496.1|DSAN	LOC6587435|XP_026851111.1|DPER
OG0009094	LOC120453730|XP_039494492.1|DSAN	LOC6595159|XP_002020286.2|DPER
OG0009095	LOC120453286|XP_039493847.1|DSAN	LOC6595158|XP_026850675.1|DPER, LOC6604545|XP_026839903.1|DPER
OG0009096	LOC120452544|XP_039492753.1|DSAN	LOC6598753|XP_002023787.1|DPER
OG0009097	LOC120452648|XP_039492900.1|DSAN	LOC6598752|XP_002023786.2|DPER
OG0009098	LOC120454589|XP_039495973.1|DSAN	LOC6598658|XP_026843753.1|DPER
OG0009099	LOC120450829|XP_039489946.1|DSAN	LOC6594799|XP_002020480.1|DPER
OG0009100	LOC120450738|XP_039489795.1|DSAN	LOC6596407|XP_002021592.1|DPER
OG0009101	LOC120451858|XP_039491796.1|DSAN	LOC113565636|XP_026843984.1|DPER
OG0009102	LOC120456193|XP_039498810.1|DSAN	LOC6588704|XP_026844966.1|DPER
OG0009103	LOC120455537|XP_039497787.1|DSAN	LOC6589050|XP_002014965.2|DPER
OG0009104	LOC120458345|XP_039501896.1|DSAN	LOC6589084|XP_002014966.2|DPER
OG0009105	LOC120458477|XP_039502071.1|DSAN	LOC6602258|XP_002027288.1|DPER
OG0009106	LOC120458354|XP_039501904.1|DSAN	LOC6588953|XP_026844430.1|DPER
OG0009107	LOC120457182|XP_039500418.1|DSAN	LOC6593644|XP_026843539.1|DPER
OG0009108	LOC120453699|XP_039494454.1|DSAN	LOC6594236|XP_002019970.1|DPER
OG0009109	LOC120458855|XP_039502616.1|DSAN	LOC6589292|XP_002015062.1|DPER
OG0009110	LOC120455468|XP_039497627.1|DSAN	LOC6589821|XP_002014604.1|DPER
OG0009111	LOC120449577|XP_039488065.1|DSAN	LOC113566341|XP_026847394.1|DPER
OG0009112	LOC120443868|XP_039479169.1|DSAN	LOC6589671|XP_026844144.1|DPER
OG0009113	LOC120443891|XP_039479252.1|DSAN	LOC6596635|XP_002021643.1|DPER
OG0009114	LOC120454209|XP_039495243.1|DSAN	LOC113565423|XP_026843161.1|DPER
OG0009115	LOC120443689|XP_039478863.1|DSAN	LOC6589703|XP_002014226.1|DPER, LOC113565874|XP_026845035.1|DPER
OG0009116	LOC120453879|XP_039494730.1|DSAN	LOC6603390|XP_002028359.2|DPER
OG0009117	LOC120458884|XP_039502654.1|DSAN	LOC6596542|XP_002021679.1|DPER
OG0009118	LOC120456272|XP_039498934.1|DSAN	LOC6598338|XP_002023465.1|DPER
OG0009119	LOC120458056|XP_039501499.1|DSAN	LOC6598104|XP_002023246.2|DPER
OG0009120	LOC120450050|XP_039488740.1|DSAN	LOC6602519|XP_026848845.1|DPER
OG0009121	LOC120444834|XP_039480724.1|DSAN	LOC6591166|XP_002016269.1|DPER
OG0009122	LOC120446657|XP_039483663.1|DSAN	LOC6592408|XP_002018153.2|DPER
OG0009123	LOC120444418|XP_039479979.1|DSAN	LOC6592479|XP_002017921.1|DPER
OG0009124	LOC120451071|XP_039490367.1|DSAN	LOC6593783|XP_026843285.1|DPER
OG0009125	LOC120452433|XP_039492598.1|DSAN	LOC6590596|XP_002015561.1|DPER
OG0009126	LOC120446195|XP_039482978.1|DSAN	LOC6590285|XP_002016342.1|DPER
OG0009127	LOC120444498|XP_039480144.1|DSAN	LOC6600854|XP_002025991.1|DPER
OG0009128	LOC120453509|XP_039494192.1|DSAN	LOC6591218|XP_002015594.1|DPER
OG0009129	LOC120458383|XP_039501936.1|DSAN	LOC6591183|XP_002015441.1|DPER
OG0009130	LOC120445871|XP_039482453.1|DSAN	LOC6590468|XP_026842821.1|DPER
OG0009131	LOC120448840|XP_039486980.1|DSAN	LOC6591030|XP_002016649.1|DPER
OG0009132	LOC120444437|XP_039480029.1|DSAN	LOC6590076|XP_002015666.2|DPER
OG0009133	LOC120445911|XP_039482503.1|DSAN	LOC6590270|XP_002015473.1|DPER
OG0009135	LOC120444161|XP_039479673.1|DSAN	LOC6592547|XP_026842031.1|DPER
OG0009136	LOC120445196|XP_039481353.1|DSAN	LOC6600950|XP_026842700.1|DPER
OG0009137	LOC120445480|XP_039481859.1|DSAN	LOC6590243|XP_026842004.1|DPER
OG0009138	LOC120446432|XP_039483331.1|DSAN	LOC6590220|XP_002016533.1|DPER
OG0009139	LOC120444503|XP_039480151.1|DSAN	LOC6600858|XP_002025995.1|DPER
OG0009140	LOC120457715|XP_039501146.1|DSAN	LOC6593053|XP_002018465.1|DPER
OG0009141	LOC120458490|XP_039502090.1|DSAN	LOC6591143|XP_026841485.1|DPER
OG0009142	LOC120443750|XP_039478947.1|DSAN	LOC6590907|XP_002015584.1|DPER
OG0009143	LOC120444540|XP_039480222.1|DSAN	LOC6590928|XP_026842716.1|DPER
OG0009144	LOC120444545|XP_039480227.1|DSAN	LOC113565235|XP_026842714.1|DPER
OG0009145	LOC120447193|XP_039484614.1|DSAN	LOC6592231|XP_002018050.1|DPER
OG0009146	LOC120445579|XP_039482002.1|DSAN	LOC6592432|XP_002018005.1|DPER
OG0009147	LOC120445562|XP_039481974.1|DSAN	LOC6601599|XP_002026620.2|DPER
OG0009148	LOC120451590|XP_039491346.1|DSAN	LOC6590325|XP_002016214.2|DPER
OG0009149	LOC120445535|XP_039481936.1|DSAN	LOC6603464|XP_002028434.1|DPER
OG0009150	LOC120446490|XP_039483431.1|DSAN	LOC6592758|XP_002017876.2|DPER
OG0009151	LOC120457774|XP_039501205.1|DSAN	LOC6592820|XP_002017749.2|DPER
OG0009152	LOC120448244|XP_039486091.1|DSAN	LOC6592695|XP_002017732.1|DPER
OG0009153	LOC120446312|XP_039483162.1|DSAN	LOC6591003|XP_002016567.1|DPER
OG0009154	LOC120452473|XP_039492646.1|DSAN	LOC6599024|XP_002024141.1|DPER, LOC6594927|XP_002020024.2|DPER
OG0009155	LOC120443898|XP_039479258.1|DSAN	LOC6590855|XP_002016613.1|DPER
OG0009156	LOC120458907|XP_039502687.1|DSAN	LOC6593470|XP_026843343.1|DPER
OG0009157	LOC120445796|XP_039482341.1|DSAN	LOC6597955|XP_002023158.1|DPER
OG0009158	LOC120449433|XP_039487832.1|DSAN	LOC6601048|XP_026849723.1|DPER
OG0009159	LOC120455455|XP_039497608.1|DSAN	LOC6600206|XP_002025306.1|DPER
OG0009160	LOC120443943|XP_039479325.1|DSAN	LOC6590338|XP_002016295.1|DPER
OG0009161	LOC120455344|XP_039497367.1|DSAN	LOC6597398|XP_026846523.1|DPER
OG0009162	LOC120448412|XP_039486342.1|DSAN	LOC6601421|XP_002026490.1|DPER
OG0009163	LOC120447688|XP_039485152.1|DSAN	LOC6600286|XP_026849057.1|DPER
OG0009164	LOC120450140|XP_039488901.1|DSAN	LOC6595886|XP_026845273.1|DPER
OG0009165	LOC120448580|XP_039486587.1|DSAN	LOC6601475|XP_002026419.2|DPER
OG0009166	LOC120447741|XP_039485222.1|DSAN	LOC6602327|XP_002027341.2|DPER
OG0009167	LOC120449340|XP_039487679.1|DSAN	LOC6601228|XP_002026286.2|DPER
OG0009168	LOC120449344|XP_039487685.1|DSAN	LOC6601229|XP_026848117.1|DPER
OG0009169	LOC120450220|XP_039489028.1|DSAN	LOC6599837|XP_002024856.2|DPER
OG0009170	LOC120448588|XP_039486604.1|DSAN	LOC113566355|XP_026847452.1|DPER
OG0009171	LOC120450354|XP_039489264.1|DSAN	LOC6601012|XP_002026167.1|DPER
OG0009172	LOC120448167|XP_039485939.1|DSAN	LOC6600645|XP_026847544.1|DPER
OG0009173	LOC120450096|XP_039488824.1|DSAN	LOC6599622|XP_002024732.1|DPER
OG0009174	LOC120455845|XP_039498249.1|DSAN	LOC6604207|XP_002029130.2|DPER
OG0009175	LOC120455538|XP_039497804.1|DSAN	LOC6593887|XP_002019182.1|DPER
OG0009176	LOC120450644|XP_039489732.1|DSAN	LOC6595846|XP_002021376.1|DPER
OG0009178	LOC120449365|XP_039487729.1|DSAN	LOC6596961|XP_002022159.1|DPER
OG0009179	LOC120449194|XP_039487481.1|DSAN	LOC6596167|XP_026845410.1|DPER
OG0009180	LOC120448837|XP_039486972.1|DSAN	LOC6601948|XP_002026998.1|DPER
OG0009181	LOC120449598|XP_039488099.1|DSAN	LOC6595985|XP_002021051.1|DPER
OG0009182	LOC120450355|XP_039489265.1|DSAN	LOC6596943|XP_026845213.1|DPER
OG0009183	LOC120448408|XP_039486339.1|DSAN	LOC6602198|XP_002027208.1|DPER
OG0009184	LOC120449668|XP_039488201.1|DSAN	LOC6603436|XP_002028414.2|DPER
OG0009185	LOC120447442|XP_039484733.1|DSAN	LOC6595769|XP_026845346.1|DPER
OG0009186	LOC120449955|XP_039488590.1|DSAN	LOC6601823|XP_002026889.2|DPER
OG0009187	LOC120451242|XP_039490688.1|DSAN	LOC6587363|XP_002014195.1|DPER
OG0009188	LOC120446577|XP_039483532.1|DSAN	LOC6593048|XP_002017603.1|DPER
OG0009189	LOC120448208|XP_039486020.1|DSAN	LOC6599807|XP_002024907.1|DPER
OG0009190	LOC120449893|XP_039488509.1|DSAN	LOC6601188|XP_002026220.1|DPER
OG0009191	LOC120458636|XP_039502294.1|DSAN	LOC6591131|XP_002016491.2|DPER
OG0009192	LOC120456655|XP_039499521.1|DSAN	LOC6603243|XP_002028229.1|DPER
OG0009193	LOC120450962|XP_039490188.1|DSAN	LOC6598094|XP_026843166.1|DPER
OG0009194	LOC120458933|XP_039502721.1|DSAN	LOC6593799|XP_002019266.1|DPER
OG0009195	LOC120448699|XP_039486788.1|DSAN	LOC6601368|XP_026850090.1|DPER, LOC6597934|XP_002023104.1|DPER
OG0009196	LOC120450074|XP_039488793.1|DSAN	LOC6593618|XP_002018987.2|DPER, LOC6594767|XP_026850633.1|DPER
OG0009197	LOC120448114|XP_039485852.1|DSAN	LOC6602911|XP_002027934.2|DPER, LOC6589623|XP_002014881.2|DPER
OG0009198	LOC120448850|XP_039486991.1|DSAN	LOC6596962|XP_002022160.2|DPER
OG0009199	LOC120449106|XP_039487349.1|DSAN	LOC6599047|XP_026848999.1|DPER
OG0009200	LOC120445698|XP_039482193.1|DSAN	LOC6590523|XP_002016452.2|DPER
OG0009201	LOC120445288|XP_039481524.1|DSAN	LOC6592881|XP_002018548.1|DPER
OG0009202	LOC120444747|XP_039480608.1|DSAN	LOC6601283|XP_002026355.1|DPER
OG0009203	LOC120443789|XP_039479055.1|DSAN	LOC6603142|XP_002028161.1|DPER
OG0009204	LOC120445728|XP_039482231.1|DSAN	LOC6593231|XP_002018352.1|DPER
OG0009205	LOC120445899|XP_039482487.1|DSAN	LOC6593237|XP_002018358.1|DPER
OG0009206	LOC120446048|XP_039482758.1|DSAN	LOC6590939|XP_002016172.2|DPER
OG0009207	LOC120452250|XP_039492311.1|DSAN	LOC6594237|XP_002019971.1|DPER
