Orthogroup	DSAN.longest_only	DKIK.longest_only
OG0007391	LOC120454648|XP_039496083.1|DSAN	LOC108073398|XP_017020478.1|DKIK
OG0007392	LOC120455197|XP_039497074.1|DSAN	LOC108080339|XP_017030528.1|DKIK
OG0007393	LOC120454696|XP_039496163.1|DSAN	LOC108073237|XP_017020276.1|DKIK
OG0007394	LOC120455388|XP_039497450.1|DSAN	LOC108080307|XP_017030470.1|DKIK
OG0007395	LOC120457327|XP_039500766.1|DSAN	LOC108080153|XP_017030280.1|DKIK
OG0007396	LOC120450951|XP_039490170.1|DSAN	LOC108075563|XP_017023567.1|DKIK
OG0007397	LOC120458027|XP_039501466.1|DSAN	LOC108077320|XP_017026097.1|DKIK
OG0007398	LOC120446761|XP_039483832.1|DSAN	LOC108072966|XP_017019886.1|DKIK
OG0007399	LOC120455563|XP_039497859.1|DSAN	LOC108074943|XP_017022663.1|DKIK
OG0007400	LOC120456965|XP_039500044.1|DSAN	LOC108084623|XP_017036404.1|DKIK
OG0007401	LOC120455441|XP_039497572.1|DSAN	LOC108079995|XP_017030050.1|DKIK
OG0007402	LOC120452143|XP_039492167.1|DSAN	LOC108084377|XP_017036052.1|DKIK
OG0007403	LOC120454330|XP_039495471.1|DSAN	LOC108084348|XP_017036000.1|DKIK
OG0007404	LOC120453246|XP_039493786.1|DSAN	LOC108084368|XP_017036038.1|DKIK
OG0007405	LOC120450733|XP_039489786.1|DSAN	LOC108071307|XP_017017502.1|DKIK
OG0007406	LOC120450760|XP_039489832.1|DSAN	LOC108081142|XP_017031669.1|DKIK
OG0007407	LOC120443871|XP_039479179.1|DSAN	LOC108074432|XP_017021963.1|DKIK
OG0007408	LOC120450482|XP_039489463.1|DSAN	LOC108085549|XP_017037674.1|DKIK
OG0007409	LOC120453820|XP_039494639.1|DSAN	LOC108077145|XP_017025854.1|DKIK
OG0007410	LOC120455248|XP_039497178.1|DSAN	LOC108083873|XP_017035351.1|DKIK
OG0007411	LOC120456848|XP_039499838.1|DSAN	LOC108084645|XP_017036425.1|DKIK
OG0007412	LOC120456163|XP_039498742.1|DSAN	LOC108079947|XP_017029991.1|DKIK
OG0007413	LOC120458324|XP_039501876.1|DSAN	LOC108085140|XP_017037148.1|DKIK
OG0007414	LOC120454964|XP_039496679.1|DSAN	LOC108080393|XP_017030610.1|DKIK
OG0007415	LOC120456661|XP_039499527.1|DSAN	LOC108083376|XP_017034611.1|DKIK
OG0007416	LOC120457137|XP_039500313.1|DSAN	LOC108080516|XP_017030784.1|DKIK
OG0007417	LOC120456768|XP_039499699.1|DSAN	LOC108071235|XP_017017407.1|DKIK
OG0007418	LOC120444456|XP_039480054.1|DSAN	LOC108073017|XP_017019964.1|DKIK
OG0007419	LOC120452200|XP_039492254.1|DSAN	LOC108077786|XP_017026776.1|DKIK
OG0007420	LOC120444470|XP_039480081.1|DSAN	LOC108078259|XP_017027486.1|DKIK
OG0007421	LOC120456999|XP_039500086.1|DSAN	LOC108071685|XP_017017978.1|DKIK
OG0007422	LOC120455871|XP_039498278.1|DSAN	LOC108085751|XP_017037976.1|DKIK
OG0007423	LOC120456406|XP_039499171.1|DSAN	LOC108083835|XP_017035301.1|DKIK
OG0007424	LOC120448099|XP_039485836.1|DSAN	LOC108083090|XP_017034227.1|DKIK
OG0007425	LOC120449762|XP_039488332.1|DSAN	LOC108083243|XP_017034438.1|DKIK
OG0007426	LOC120455743|XP_039498100.1|DSAN	LOC108071803|XP_017018183.1|DKIK
OG0007427	LOC120455718|XP_039498067.1|DSAN	LOC108076077|XP_017024277.1|DKIK
OG0007428	LOC120457256|XP_039500588.1|DSAN	LOC108083442|XP_017034687.1|DKIK
OG0007429	LOC120444705|XP_039480510.1|DSAN	LOC108085168|XP_017037189.1|DKIK
OG0007430	LOC120447602|XP_039485007.1|DSAN	LOC108071518|XP_017017776.1|DKIK
OG0007431	LOC120458202|XP_039501713.1|DSAN	LOC108077172|XP_017025897.1|DKIK
OG0007432	LOC120448735|XP_039486848.1|DSAN	LOC108072658|XP_017019384.1|DKIK
OG0007433	LOC120456202|XP_039498816.1|DSAN	LOC108083488|XP_017034775.1|DKIK
OG0007434	LOC120448932|XP_039487103.1|DSAN	LOC108073961|XP_017021287.1|DKIK
OG0007435	LOC120449359|XP_039487706.1|DSAN	LOC108073971|XP_017021303.1|DKIK
OG0007436	LOC120448632|XP_039486689.1|DSAN	LOC108075094|XP_017022866.1|DKIK
OG0007437	LOC120449123|XP_039487370.1|DSAN	LOC108072720|XP_017019468.1|DKIK
OG0007438	LOC120449614|XP_039488123.1|DSAN	LOC108083055|XP_017034173.1|DKIK
OG0007439	LOC120451835|XP_039491745.1|DSAN	LOC108079285|XP_017029071.1|DKIK
OG0007440	LOC120457341|XP_039500783.1|DSAN	LOC108074211|XP_017021639.1|DKIK
OG0007441	LOC120445281|XP_039481515.1|DSAN	LOC108082536|XP_017033460.1|DKIK
OG0007442	LOC120452344|XP_039492449.1|DSAN	LOC108084849|XP_017036717.1|DKIK
OG0007443	LOC120445433|XP_039481797.1|DSAN	LOC108076390|XP_017024716.1|DKIK
OG0007444	LOC120446504|XP_039483445.1|DSAN	LOC108076419|XP_017024749.1|DKIK
OG0007445	LOC120446503|XP_039483444.1|DSAN	LOC108076418|XP_017024747.1|DKIK
OG0007446	LOC120446580|XP_039483536.1|DSAN	LOC108082812|XP_017033860.1|DKIK
OG0007447	LOC120446319|XP_039483168.1|DSAN	LOC108074278|XP_017021743.1|DKIK
OG0007448	LOC120446219|XP_039483010.1|DSAN	LOC108078486|XP_017027858.1|DKIK
OG0007449	LOC120449888|XP_039488500.1|DSAN	LOC108073778|XP_017021034.1|DKIK
OG0007450	LOC120450569|XP_039489620.1|DSAN	LOC108081392|XP_017032039.1|DKIK
OG0007451	LOC120447476|XP_039484806.1|DSAN	LOC108083657|XP_017035017.1|DKIK
OG0007452	LOC120447475|XP_039484805.1|DSAN	LOC108083656|XP_017035016.1|DKIK
OG0007453	LOC120448759|XP_039486878.1|DSAN	LOC108073954|XP_017021269.1|DKIK
OG0007454	LOC120450251|XP_039489073.1|DSAN	LOC108083101|XP_017034247.1|DKIK
OG0007455	LOC120445873|XP_039482450.1|DSAN	LOC108076622|XP_017025037.1|DKIK
OG0007456	LOC120457338|XP_039500781.1|DSAN	LOC108083446|XP_017034699.1|DKIK
OG0007457	LOC120448347|XP_039486245.1|DSAN	LOC108073949|XP_017021254.1|DKIK
OG0007458	LOC120446065|XP_039482779.1|DSAN	LOC108074645|XP_017022287.1|DKIK
OG0007459	LOC120451462|XP_039491078.1|DSAN	LOC108083675|XP_017035041.1|DKIK
OG0007460	LOC120444727|XP_039480586.1|DSAN	LOC108078277|XP_017027518.1|DKIK
OG0007461	LOC120450601|XP_039489657.1|DSAN	LOC108075239|XP_017023084.1|DKIK
OG0007462	LOC120449477|XP_039487887.1|DSAN	LOC108074018|XP_017021374.1|DKIK
OG0007463	LOC120449476|XP_039487885.1|DSAN	LOC108074017|XP_017021373.1|DKIK
OG0007464	LOC120447485|XP_039484815.1|DSAN	LOC108074992|XP_017022712.1|DKIK
OG0007465	LOC120450073|XP_039488792.1|DSAN	LOC108070447|XP_017016415.1|DKIK
OG0007466	LOC120446602|XP_039483568.1|DSAN	LOC108073080|XP_017020035.1|DKIK
OG0007467	LOC120457656|XP_039501089.1|DSAN	LOC108076517|XP_017024914.1|DKIK
OG0007468	LOC120447138|XP_039484506.1|DSAN	LOC108076511|XP_017024906.1|DKIK
OG0007469	LOC120448423|XP_039486357.1|DSAN	LOC108080582|XP_017030876.1|DKIK
OG0007470	LOC120444722|XP_039480560.1|DSAN	LOC108075926|XP_017024050.1|DKIK
OG0007471	LOC120445854|XP_039482428.1|DSAN	LOC108076122|XP_017024340.1|DKIK
OG0007472	LOC120457311|XP_039500739.1|DSAN	LOC108074141|XP_017021529.1|DKIK
OG0007473	LOC120449663|XP_039488197.1|DSAN	LOC108075020|XP_017022761.1|DKIK
OG0007474	LOC120446221|XP_039483014.1|DSAN	LOC108078545|XP_017027949.1|DKIK
OG0007475	LOC120448355|XP_039486256.1|DSAN	LOC108079114|XP_017028843.1|DKIK
OG0007476	LOC120457145|XP_039500348.1|DSAN	LOC108083552|XP_017034889.1|DKIK
OG0007477	LOC120457138|XP_039500317.1|DSAN	LOC108083459|XP_017034720.1|DKIK
OG0007478	LOC120446979|XP_039484188.1|DSAN	LOC108077163|XP_017025887.1|DKIK
OG0007479	LOC120457072|XP_039500184.1|DSAN	LOC108076105|XP_017024318.1|DKIK
OG0007480	LOC120452952|XP_039493372.1|DSAN	LOC108081274|XP_017031860.1|DKIK
OG0007481	LOC120449791|XP_039488369.1|DSAN	LOC108072660|XP_017019382.1|DKIK
OG0007482	LOC120445757|XP_039482277.1|DSAN	LOC108079635|XP_017029509.1|DKIK
OG0007483	LOC120452735|XP_039493042.1|DSAN	LOC108085162|XP_017037183.1|DKIK
OG0007484	LOC120455611|XP_039497925.1|DSAN	LOC108079954|XP_017030002.1|DKIK
OG0007485	LOC120456150|XP_039498713.1|DSAN	LOC108074232|XP_017021664.1|DKIK
OG0007486	LOC120455847|XP_039498252.1|DSAN	LOC108080015|XP_017030071.1|DKIK
OG0007487	LOC120454820|XP_039496207.1|DSAN	LOC108082655|XP_017033641.1|DKIK
OG0007488	LOC120448131|XP_039485883.1|DSAN	LOC108075024|XP_017022767.1|DKIK
OG0007489	LOC120454531|XP_039495835.1|DSAN	LOC108081116|XP_017031607.1|DKIK
OG0007490	LOC120455737|XP_039498091.1|DSAN	LOC108079213|XP_017028979.1|DKIK
OG0007491	LOC120454987|XP_039496713.1|DSAN	LOC108080505|XP_017030763.1|DKIK
OG0007492	LOC120453014|XP_039493467.1|DSAN	LOC108081333|XP_017031963.1|DKIK
OG0007493	LOC120456453|XP_039499226.1|DSAN	LOC108084674|XP_017036491.1|DKIK
OG0007494	LOC120458166|XP_039501659.1|DSAN	LOC108077136|XP_017025837.1|DKIK
OG0007495	LOC120457196|XP_039500484.1|DSAN	LOC108079149|XP_017028885.1|DKIK
OG0007496	LOC120447971|XP_039485597.1|DSAN	LOC108083061|XP_017034184.1|DKIK
OG0007497	LOC120447713|XP_039485179.1|DSAN	LOC108071949|XP_017018404.1|DKIK
OG0007498	LOC120450641|XP_039489728.1|DSAN	LOC108083091|XP_017034228.1|DKIK
OG0007499	LOC120450446|XP_039489394.1|DSAN	LOC108083264|XP_017034462.1|DKIK
OG0007500	LOC120450447|XP_039489398.1|DSAN	LOC108083265|XP_017034463.1|DKIK
OG0007501	LOC120450507|XP_039489493.1|DSAN	LOC108083320|XP_017034551.1|DKIK
OG0007502	LOC120454677|XP_039496126.1|DSAN	LOC108071387|XP_017017620.1|DKIK
OG0007503	LOC120458075|XP_039501522.1|DSAN	LOC108077222|XP_017025969.1|DKIK
OG0007504	LOC120449962|XP_039488598.1|DSAN	LOC108075113|XP_017022884.1|DKIK
OG0007505	LOC120448991|XP_039487192.1|DSAN	LOC108072817|XP_017019599.1|DKIK
OG0007506	LOC120448214|XP_039486027.1|DSAN	LOC108072760|XP_017019522.1|DKIK
OG0007507	LOC120450854|XP_039490004.1|DSAN	LOC108074599|XP_017022204.1|DKIK
OG0007508	LOC120458637|XP_039502296.1|DSAN	LOC108074587|XP_017022183.1|DKIK
OG0007509	LOC120444957|XP_039480908.1|DSAN	LOC108079986|XP_017030042.1|DKIK
OG0007510	LOC120448440|XP_039486390.1|DSAN	LOC108082442|XP_017033301.1|DKIK
OG0007511	LOC120449221|XP_039487563.1|DSAN, LOC120448984|XP_039487186.1|DSAN	LOC108072574|XP_017019269.1|DKIK
OG0007512	LOC120450871|XP_039490028.1|DSAN	LOC108077731|XP_017026718.1|DKIK
OG0007513	LOC120458337|XP_039501888.1|DSAN	LOC108086139|XP_017038484.1|DKIK
OG0007514	LOC120450466|XP_039489439.1|DSAN	LOC108079863|XP_017029863.1|DKIK
OG0007515	LOC120458480|XP_039502075.1|DSAN	LOC108072488|XP_017019144.1|DKIK
OG0007516	LOC120450524|XP_039489544.1|DSAN	LOC108081385|XP_017032030.1|DKIK
OG0007517	LOC120448130|XP_039485882.1|DSAN	LOC108075018|XP_017022758.1|DKIK
OG0007518	LOC120445353|XP_039481632.1|DSAN	LOC108070884|XP_017017018.1|DKIK
OG0007519	LOC120445016|XP_039481017.1|DSAN	LOC108078133|XP_017027247.1|DKIK
OG0007520	LOC120455188|XP_039497059.1|DSAN	LOC108070454|XP_017016423.1|DKIK
OG0007521	LOC120456023|XP_039498522.1|DSAN	LOC108071791|XP_017018159.1|DKIK
OG0007522	LOC120455501|XP_039497696.1|DSAN	LOC108082919|XP_017033998.1|DKIK
OG0007523	LOC120445317|XP_039481572.1|DSAN	LOC108073121|XP_017020103.1|DKIK
OG0007524	LOC120453826|XP_039494654.1|DSAN	LOC108077146|XP_017025856.1|DKIK
OG0007525	LOC120458401|XP_039501960.1|DSAN	LOC108085296|XP_017037343.1|DKIK
OG0007526	LOC120450957|XP_039490178.1|DSAN	LOC108081029|XP_017031479.1|DKIK
OG0007527	LOC120449088|XP_039487330.1|DSAN	LOC108073380|XP_017020448.1|DKIK
OG0007528	LOC120444061|XP_039479502.1|DSAN	LOC108085107|XP_017037072.1|DKIK
OG0007529	LOC120446045|XP_039482752.1|DSAN	LOC108076196|XP_017024420.1|DKIK
OG0007530	LOC120453679|XP_039494428.1|DSAN	LOC108073458|XP_017020582.1|DKIK
OG0007531	LOC120458693|XP_039502369.1|DSAN	LOC108085104|XP_017037065.1|DKIK
OG0007532	LOC120444744|XP_039480606.1|DSAN	LOC108070860|XP_017016981.1|DKIK
OG0007533	LOC120447959|XP_039485583.1|DSAN	LOC108083261|XP_017034459.1|DKIK
OG0007534	LOC120449606|XP_039488108.1|DSAN	LOC108082990|XP_017034102.1|DKIK
OG0007535	LOC120448443|XP_039486391.1|DSAN	LOC108075080|XP_017022851.1|DKIK
OG0007536	LOC120452352|XP_039492460.1|DSAN	LOC108084305|XP_017035957.1|DKIK
OG0007537	LOC120448185|XP_039485983.1|DSAN	LOC108075288|XP_017023171.1|DKIK
OG0007538	LOC120447463|XP_039484784.1|DSAN	LOC108075215|XP_017023043.1|DKIK
OG0007539	LOC120445211|XP_039481396.1|DSAN	LOC108082799|XP_017033838.1|DKIK
OG0007540	LOC120452691|XP_039492978.1|DSAN	LOC108086034|XP_017038340.1|DKIK
OG0007541	LOC120447163|XP_039484552.1|DSAN	LOC108080857|XP_017031250.1|DKIK
OG0007542	LOC120446285|XP_039483108.1|DSAN	LOC108085155|XP_017037180.1|DKIK
OG0007543	LOC120454883|XP_039496404.1|DSAN	LOC108085550|XP_017037675.1|DKIK
OG0007544	LOC120449842|XP_039488432.1|DSAN	LOC108074000|XP_017021343.1|DKIK
OG0007545	LOC120446018|XP_039482707.1|DSAN	LOC108082850|XP_017033912.1|DKIK
OG0007546	LOC120451437|XP_039491045.1|DSAN	LOC108085895|XP_017038149.1|DKIK
OG0007547	LOC120444354|XP_039479872.1|DSAN	LOC108082410|XP_017033247.1|DKIK
OG0007548	LOC120450529|XP_039489550.1|DSAN	LOC108079064|XP_017028764.1|DKIK
OG0007549	LOC120449499|XP_039487933.1|DSAN	LOC108083245|XP_017034440.1|DKIK
OG0007550	LOC120448357|XP_039486259.1|DSAN	LOC108084803|XP_017036649.1|DKIK
OG0007551	LOC120452849|XP_039493223.1|DSAN	LOC108076788|XP_017025284.1|DKIK
OG0007552	LOC120457942|XP_039501385.1|DSAN	LOC108079109|XP_017028840.1|DKIK
OG0007553	LOC120458164|XP_039501655.1|DSAN	LOC108085371|XP_017037434.1|DKIK
OG0007554	LOC120448867|XP_039487014.1|DSAN	LOC108078935|XP_017028572.1|DKIK
OG0007555	LOC120445747|XP_039482259.1|DSAN	LOC108076355|XP_017024640.1|DKIK
OG0007556	LOC120446207|XP_039482994.1|DSAN	LOC108070768|XP_017016855.1|DKIK
OG0007557	LOC120445570|XP_039481990.1|DSAN	LOC108070897|XP_017017031.1|DKIK
OG0007558	LOC120447082|XP_039484414.1|DSAN	LOC108072953|XP_017019869.1|DKIK
OG0007559	LOC120458572|XP_039502205.1|DSAN	LOC108074774|XP_017022441.1|DKIK
OG0007560	LOC120448674|XP_039486745.1|DSAN	LOC108075306|XP_017023198.1|DKIK
OG0007561	LOC120449405|XP_039487792.1|DSAN	LOC108085532|XP_017037654.1|DKIK
OG0007562	LOC120447548|XP_039484930.1|DSAN	LOC108073801|XP_017021061.1|DKIK
OG0007563	LOC120450597|XP_039489652.1|DSAN	LOC108080680|XP_017031001.1|DKIK
OG0007564	LOC120448500|XP_039486466.1|DSAN	LOC108075309|XP_017023202.1|DKIK
OG0007565	LOC120451914|XP_039491860.1|DSAN	LOC108073303|XP_017020349.1|DKIK
OG0007566	LOC120444342|XP_039479849.1|DSAN	LOC108076442|XP_017024799.1|DKIK
OG0007567	LOC120454562|XP_039495888.1|DSAN	LOC108085021|XP_017036955.1|DKIK
OG0007568	LOC120447144|XP_039484517.1|DSAN	LOC108081802|XP_017032527.1|DKIK
OG0007569	LOC120445181|XP_039481327.1|DSAN	LOC108076765|XP_017025254.1|DKIK
OG0007570	LOC120447142|XP_039484513.1|DSAN	LOC108081801|XP_017032525.1|DKIK
OG0007571	LOC120447143|XP_039484515.1|DSAN	LOC108081806|XP_017032531.1|DKIK
OG0007572	LOC120450552|XP_039489595.1|DSAN	LOC108081390|XP_017032037.1|DKIK
OG0007573	LOC120444758|XP_039480620.1|DSAN	LOC108082445|XP_017033305.1|DKIK
OG0007574	LOC120444284|XP_039479733.1|DSAN	LOC108076507|XP_017024896.1|DKIK
OG0007575	LOC120445083|XP_039481143.1|DSAN	LOC108082422|XP_017033276.1|DKIK
OG0007576	LOC120457171|XP_039500389.1|DSAN	LOC108079208|XP_017028961.1|DKIK
OG0007577	LOC120456698|XP_039499597.1|DSAN	LOC108083365|XP_017034597.1|DKIK
OG0007578	LOC120444355|XP_039479873.1|DSAN	LOC108072550|XP_017019213.1|DKIK
OG0007579	LOC120451315|XP_039490822.1|DSAN	LOC108070878|XP_017017010.1|DKIK
OG0007580	LOC120449288|XP_039487609.1|DSAN	LOC108083035|XP_017034154.1|DKIK
OG0007581	LOC120444925|XP_039480857.1|DSAN	LOC108077408|XP_017026197.1|DKIK
OG0007582	LOC120450737|XP_039489790.1|DSAN	LOC108071310|XP_017017505.1|DKIK
OG0007583	LOC120445964|XP_039482602.1|DSAN	LOC108072378|XP_017018967.1|DKIK
OG0007584	LOC120456691|XP_039499591.1|DSAN	LOC108079197|XP_017028948.1|DKIK
OG0007585	LOC120449838|XP_039488426.1|DSAN	LOC108073983|XP_017021323.1|DKIK
OG0007586	LOC120443965|XP_039479403.1|DSAN	LOC108085292|XP_017037338.1|DKIK
OG0007587	LOC120445018|XP_039481021.1|DSAN	LOC108078313|XP_017027595.1|DKIK
OG0007588	LOC120458008|XP_039501438.1|DSAN	LOC108083313|XP_017034540.1|DKIK
OG0007589	LOC120456187|XP_039498797.1|DSAN	LOC108083540|XP_017034873.1|DKIK
OG0007590	LOC120447685|XP_039485146.1|DSAN	LOC108072739|XP_017019494.1|DKIK
OG0007591	LOC120448318|XP_039486203.1|DSAN	LOC108078095|XP_017027178.1|DKIK
OG0007592	LOC120445400|XP_039481744.1|DSAN	LOC108078181|XP_017027336.1|DKIK
OG0007593	LOC120455289|XP_039497264.1|DSAN	LOC108083889|XP_017035370.1|DKIK
OG0007594	LOC120448342|XP_039486242.1|DSAN	LOC108078096|XP_017027179.1|DKIK
OG0007595	LOC120446534|XP_039483481.1|DSAN	LOC108076604|XP_017025007.1|DKIK
OG0007596	LOC120448330|XP_039486218.1|DSAN	LOC108078852|XP_017028436.1|DKIK
OG0007597	LOC120449551|XP_039488014.1|DSAN	LOC108080690|XP_017031016.1|DKIK
OG0007598	LOC120444462|XP_039480065.1|DSAN	LOC108082426|XP_017033285.1|DKIK
OG0007599	LOC120449454|XP_039487860.1|DSAN	LOC108075068|XP_017022839.1|DKIK
OG0007600	LOC120448047|XP_039485726.1|DSAN	LOC108082989|XP_017034100.1|DKIK
OG0007601	LOC120449251|XP_039487561.1|DSAN	LOC108083022|XP_017034139.1|DKIK
OG0007602	LOC120448702|XP_039486791.1|DSAN	LOC108070390|XP_017016329.1|DKIK
OG0007603	LOC120448700|XP_039486789.1|DSAN	LOC108070482|XP_017016457.1|DKIK
OG0007605	LOC120447625|XP_039485053.1|DSAN	LOC108084757|XP_017036557.1|DKIK
OG0007606	LOC120450515|XP_039489522.1|DSAN	LOC108073794|XP_017021049.1|DKIK
OG0007607	LOC120451178|XP_039490550.1|DSAN	LOC108077823|XP_017026836.1|DKIK
OG0007608	LOC120450453|XP_039489407.1|DSAN	LOC108075208|XP_017023033.1|DKIK
OG0007609	LOC120457314|XP_039500746.1|DSAN	LOC108074145|XP_017021533.1|DKIK
OG0007610	LOC120458705|XP_039502383.1|DSAN	LOC108078455|XP_017027832.1|DKIK
OG0007611	LOC120454879|XP_039496384.1|DSAN	LOC108084524|XP_017036248.1|DKIK
OG0007612	LOC120450899|XP_039490081.1|DSAN	LOC108078412|XP_017027758.1|DKIK
OG0007613	LOC120445042|XP_039481084.1|DSAN	LOC108078134|XP_017027249.1|DKIK
OG0007614	LOC120448016|XP_039485678.1|DSAN	LOC108079840|XP_017029832.1|DKIK
OG0007615	LOC120449972|XP_039488614.1|DSAN	LOC108078777|XP_017028310.1|DKIK
OG0007616	LOC120454561|XP_039495887.1|DSAN	LOC108071429|XP_017017669.1|DKIK
OG0007617	LOC120449124|XP_039487371.1|DSAN	LOC108083739|XP_017035139.1|DKIK
OG0007618	LOC120450051|XP_039488741.1|DSAN	LOC108083014|XP_017034129.1|DKIK
OG0007619	LOC120447631|XP_039485068.1|DSAN	LOC108084800|XP_017036644.1|DKIK
OG0007620	LOC120449220|XP_039487522.1|DSAN	LOC108075171|XP_017022970.1|DKIK
OG0007621	LOC120458310|XP_039501850.1|DSAN	LOC108078431|XP_017027796.1|DKIK
OG0007622	LOC120447528|XP_039484897.1|DSAN	LOC108080637|XP_017030950.1|DKIK
OG0007623	LOC120450537|XP_039489562.1|DSAN	LOC108074993|XP_017022717.1|DKIK
OG0007624	LOC120449681|XP_039488226.1|DSAN	LOC108075064|XP_017022833.1|DKIK
OG0007625	LOC120447596|XP_039484998.1|DSAN	LOC108073958|XP_017021274.1|DKIK
OG0007626	LOC120447449|XP_039484742.1|DSAN	LOC108075091|XP_017022862.1|DKIK
OG0007627	LOC120447448|XP_039484741.1|DSAN	LOC108079811|XP_017029782.1|DKIK
OG0007628	LOC120454911|XP_039496541.1|DSAN	LOC108084517|XP_017036240.1|DKIK
OG0007629	LOC120449531|XP_039487985.1|DSAN	LOC108078773|XP_017028304.1|DKIK
OG0007630	LOC120452130|XP_039492147.1|DSAN	LOC108084321|XP_017035972.1|DKIK
OG0007631	LOC120453360|XP_039493966.1|DSAN	LOC108083746|XP_017035151.1|DKIK
OG0007632	LOC120448691|XP_039486775.1|DSAN	LOC108079043|XP_017028716.1|DKIK
OG0007633	LOC120446874|XP_039484016.1|DSAN	LOC108082783|XP_017033810.1|DKIK
OG0007634	LOC120452993|XP_039493429.1|DSAN	LOC108077743|XP_017026696.1|DKIK
OG0007635	LOC120454982|XP_039496711.1|DSAN	LOC108085304|XP_017037350.1|DKIK
OG0007636	LOC120450286|XP_039489137.1|DSAN	LOC108085513|XP_017037626.1|DKIK
OG0007637	LOC120457831|XP_039501262.1|DSAN	LOC108083343|XP_017034579.1|DKIK
OG0007638	LOC120456577|XP_039499400.1|DSAN	LOC108079319|XP_017029101.1|DKIK
OG0007639	LOC120455099|XP_039496909.1|DSAN	LOC108080937|XP_017031330.1|DKIK, LOC108083582|XP_017034931.1|DKIK
OG0007640	LOC120458322|XP_039501871.1|DSAN	LOC108085138|XP_017037136.1|DKIK
OG0007641	LOC120454356|XP_039495512.1|DSAN	LOC108085443|XP_017037541.1|DKIK
OG0007642	LOC120444465|XP_039480071.1|DSAN	LOC108074732|XP_017022388.1|DKIK
OG0007643	LOC120452871|XP_039493251.1|DSAN	LOC108081258|XP_017031840.1|DKIK
OG0007644	LOC120452732|XP_039493035.1|DSAN	LOC108077709|XP_017026642.1|DKIK
OG0007645	LOC120451818|XP_039491720.1|DSAN	LOC108080978|XP_017031393.1|DKIK
OG0007646	LOC120458420|XP_039501991.1|DSAN	LOC108081986|XP_017032713.1|DKIK
OG0007647	LOC120447127|XP_039484494.1|DSAN	LOC108082807|XP_017033855.1|DKIK
OG0007648	LOC120443680|XP_039482944.1|DSAN	LOC108078359|XP_017027667.1|DKIK
OG0007649	LOC120448818|XP_039486950.1|DSAN	LOC108078929|XP_017028566.1|DKIK
OG0007650	LOC120444863|XP_039480763.1|DSAN	LOC108076579|XP_017024977.1|DKIK
OG0007651	LOC120455878|XP_039498295.1|DSAN	LOC108079717|XP_017029615.1|DKIK
OG0007652	LOC120449625|XP_039488146.1|DSAN	LOC108078498|XP_017027884.1|DKIK
OG0007653	LOC120448391|XP_039486313.1|DSAN	LOC108077934|XP_017026964.1|DKIK, LOC108078361|XP_017027675.1|DKIK
OG0007654	LOC120449952|XP_039488588.1|DSAN	LOC108075121|XP_017022892.1|DKIK
OG0007655	LOC120446642|XP_039483645.1|DSAN	LOC108082286|XP_017033106.1|DKIK
OG0007656	LOC120453057|XP_039493513.1|DSAN	LOC108084822|XP_017036673.1|DKIK
OG0007657	LOC120454170|XP_039495177.1|DSAN	LOC108077581|XP_017026465.1|DKIK
OG0007657	LOC120453986|XP_039494876.1|DSAN	LOC108084012|XP_017035514.1|DKIK
OG0007658	LOC120447156|XP_039484542.1|DSAN, LOC120447155|XP_039484541.1|DSAN	LOC108081783|XP_017032490.1|DKIK, LOC108081813|XP_017032539.1|DKIK, LOC108081812|XP_017032538.1|DKIK
OG0007660	LOC120453763|XP_039494531.1|DSAN	LOC108081503|XP_017032211.1|DKIK
OG0007661	LOC120445425|XP_039481784.1|DSAN, LOC120445424|XP_039481782.1|DSAN, LOC120445426|XP_039481786.1|DSAN	LOC108082150|XP_017032941.1|DKIK
OG0007662	LOC120445547|XP_039481953.1|DSAN	LOC108076143|XP_017024360.1|DKIK
OG0007663	LOC120446197|XP_039482980.1|DSAN	LOC108076554|XP_017024953.1|DKIK
OG0007663	LOC120446103|XP_039482828.1|DSAN	LOC108076674|XP_017025095.1|DKIK
OG0007664	LOC120454122|XP_039495092.1|DSAN	LOC108072955|XP_017019911.1|DKIK
OG0007665	LOC120455174|XP_039497039.1|DSAN	LOC108085767|XP_017037999.1|DKIK
OG0007666	LOC120455322|XP_039497333.1|DSAN	LOC108085752|XP_017037979.1|DKIK
OG0007667	LOC120457374|XP_039500843.1|DSAN	LOC108079378|XP_017029187.1|DKIK
OG0007668	LOC120443785|XP_039479048.1|DSAN	LOC108074800|XP_017022474.1|DKIK
OG0007669	LOC120455271|XP_039497207.1|DSAN	LOC108074252|XP_017021706.1|DKIK
OG0007670	LOC120455270|XP_039497206.1|DSAN	LOC108074250|XP_017021705.1|DKIK
OG0007671	LOC120455280|XP_039497237.1|DSAN	LOC108071822|XP_017018217.1|DKIK
OG0007672	LOC120457347|XP_039500793.1|DSAN	LOC108076079|XP_017024280.1|DKIK
OG0007673	LOC120451188|XP_039490571.1|DSAN	LOC108085010|XP_017036938.1|DKIK
OG0007674	LOC120457107|XP_039500247.1|DSAN	LOC108083833|XP_017035296.1|DKIK
OG0007675	LOC120456870|XP_039499901.1|DSAN	LOC108071750|XP_017018063.1|DKIK
OG0007676	LOC120456810|XP_039499787.1|DSAN	LOC108083595|XP_017034947.1|DKIK
OG0007677	LOC120456478|XP_039499276.1|DSAN	LOC108080305|XP_017030468.1|DKIK
