Orthogroup	DSAN.longest_only	DSEC.longest_only
OG0008210	LOC120449243|XP_039487553.1|DSAN	LOC6605605|XP_002030423.1|DSEC
OG0008211	LOC120458170|XP_039501661.1|DSAN	LOC6611925|XP_002036442.1|DSEC
OG0008212	LOC120450054|XP_039488745.1|DSAN	LOC6619370|XP_002043586.1|DSEC
OG0008213	LOC120455753|XP_039498124.1|DSAN	LOC6615874|XP_002040244.2|DSEC
OG0008214	LOC120448971|XP_039487166.1|DSAN	LOC6605462|XP_002030295.1|DSEC
OG0008215	LOC120456837|XP_039499823.1|DSAN	LOC6618016|XP_002042324.1|DSEC
OG0008216	LOC120450541|XP_039489576.1|DSAN	LOC6616261|XP_002040625.1|DSEC
OG0008217	LOC120457080|XP_039500194.1|DSAN	LOC6615031|XP_032582531.1|DSEC
OG0008218	LOC120445770|XP_039482302.1|DSAN	LOC6609393|XP_032571945.1|DSEC
OG0008219	LOC120457295|XP_039500710.1|DSAN	LOC6619749|XP_032580608.1|DSEC
OG0008220	LOC120455009|XP_039496763.1|DSAN	LOC6617597|XP_032582196.1|DSEC
OG0008221	LOC120444358|XP_039479876.1|DSAN	LOC6614543|XP_032569779.1|DSEC
OG0008222	LOC120448730|XP_039486836.1|DSAN	LOC116800927|XP_032573508.1|DSEC
OG0008223	LOC120450358|XP_039489272.1|DSAN	LOC6605744|XP_032573477.1|DSEC
OG0008224	LOC120450449|XP_039489401.1|DSAN	LOC6616351|XP_032575198.1|DSEC
OG0008225	LOC120457363|XP_039500828.1|DSAN	LOC6619890|XP_002044102.1|DSEC
OG0008226	LOC120455496|XP_039497679.1|DSAN	LOC6612405|XP_032581297.1|DSEC
OG0008227	LOC120454298|XP_039495428.1|DSAN	LOC6617146|XP_032578913.1|DSEC
OG0008228	LOC120451222|XP_039490636.1|DSAN	LOC6612731|XP_002037234.2|DSEC
OG0008229	LOC120454485|XP_039495761.1|DSAN	LOC6606972|XP_032579241.1|DSEC
OG0008230	LOC120451283|XP_039490762.1|DSAN	LOC6616644|XP_002041001.1|DSEC
OG0008232	LOC120450143|XP_039488905.1|DSAN	LOC6610406|XP_032576046.1|DSEC
OG0008233	LOC120444998|XP_039480970.1|DSAN	LOC6614734|XP_002039158.1|DSEC
OG0008234	LOC120447018|XP_039484271.1|DSAN	LOC6618907|XP_002043155.1|DSEC
OG0008235	LOC120455910|XP_039498351.1|DSAN	LOC116802217|XP_032581863.1|DSEC
OG0008236	LOC120458917|XP_039502701.1|DSAN	LOC6619127|XP_002043367.1|DSEC
OG0008237	LOC120458753|XP_039502460.1|DSAN	LOC6608044|XP_002032792.2|DSEC
OG0008238	LOC120448595|XP_039486629.1|DSAN	LOC6610335|XP_002034921.1|DSEC
OG0008239	LOC120449394|XP_039487771.1|DSAN	LOC6616392|XP_002040752.1|DSEC
OG0008240	LOC120445797|XP_039482342.1|DSAN	LOC6609816|XP_002034470.1|DSEC
OG0008243	LOC120445582|XP_039482007.1|DSAN	LOC6608740|XP_002033463.1|DSEC
OG0008244	LOC120452208|XP_039492264.1|DSAN	LOC6607363|XP_002032136.1|DSEC
OG0008245	LOC120444691|XP_039480491.1|DSAN	LOC6610009|XP_002034629.1|DSEC
OG0008246	LOC120446645|XP_039483650.1|DSAN	LOC6609557|XP_002034240.1|DSEC
OG0008247	LOC120455490|XP_039497667.1|DSAN	LOC6613187|XP_002037668.1|DSEC
OG0008248	LOC120453702|XP_039494458.1|DSAN	LOC6617145|XP_002041472.1|DSEC
OG0008249	LOC120452917|XP_039493316.1|DSAN	LOC6612887|XP_002037379.1|DSEC
OG0008250	LOC120446518|XP_039483463.1|DSAN	LOC6608940|XP_002033654.1|DSEC
OG0008251	LOC120458223|XP_039501737.1|DSAN	LOC6607927|XP_002032677.1|DSEC
OG0008252	LOC120443858|XP_039479157.1|DSAN	LOC6608313|XP_002033050.1|DSEC
OG0008253	LOC120458375|XP_039501929.1|DSAN	LOC6608181|XP_002032926.1|DSEC
OG0008254	LOC120449809|XP_039488389.1|DSAN	LOC6610214|XP_032574109.1|DSEC
OG0008255	LOC120448545|XP_039486529.1|DSAN	LOC6616593|XP_002040952.1|DSEC
OG0008256	LOC120443749|XP_039478946.1|DSAN	LOC6607961|XP_002032709.1|DSEC
OG0008257	LOC120457253|XP_039500586.1|DSAN	LOC6621766|XP_032582673.1|DSEC, LOC6612551|XP_002037059.2|DSEC, LOC6621339|XP_032582672.1|DSEC
OG0008258	LOC120446658|XP_039483664.1|DSAN	LOC6614455|XP_002038888.1|DSEC
OG0008259	LOC120458688|XP_039502359.1|DSAN	LOC6613374|XP_032583483.1|DSEC
OG0008260	LOC120450620|XP_039489698.1|DSAN	LOC6610510|XP_032573737.1|DSEC
OG0008261	LOC120445259|XP_039481483.1|DSAN	LOC6609704|XP_002034361.2|DSEC
OG0008262	LOC120453841|XP_039494673.1|DSAN	LOC6619140|XP_002043380.1|DSEC
OG0008263	LOC120446423|XP_039483319.1|DSAN	LOC6610071|XP_002034687.2|DSEC
OG0008263	LOC120446425|XP_039483321.1|DSAN	LOC6610070|XP_002034686.2|DSEC
OG0008264	LOC120445897|XP_039482485.1|DSAN	LOC6610077|XP_002034693.1|DSEC
OG0008265	LOC120452128|XP_039492145.1|DSAN	LOC6612705|XP_002037208.2|DSEC
OG0008266	LOC120452131|XP_039492149.1|DSAN	LOC6614006|XP_002038460.1|DSEC
OG0008267	LOC120454700|XP_039496167.1|DSAN	LOC6617101|XP_032576345.1|DSEC
OG0008268	LOC120457739|XP_039501172.1|DSAN	LOC6618250|XP_002042524.1|DSEC
OG0008269	LOC120446507|XP_039483449.1|DSAN	LOC6618154|XP_002042435.1|DSEC
OG0008270	LOC120456954|XP_039500032.1|DSAN	LOC6616184|XP_002040549.1|DSEC
OG0008271	LOC120450165|XP_039488945.1|DSAN	LOC6610546|XP_002035126.1|DSEC
OG0008272	LOC120455304|XP_039497279.1|DSAN	LOC6612368|XP_032580869.1|DSEC
OG0008273	LOC120454467|XP_039495721.1|DSAN	LOC6606802|XP_002031599.1|DSEC
OG0008274	LOC120456392|XP_039499153.1|DSAN	LOC6616053|XP_002040419.1|DSEC
OG0008275	LOC120455158|XP_039497003.1|DSAN	LOC6612376|XP_002036885.1|DSEC
OG0008276	LOC120455726|XP_039498074.1|DSAN	LOC6619941|XP_002044153.1|DSEC
OG0008277	LOC120456784|XP_039499730.1|DSAN	LOC6617511|XP_032580806.1|DSEC
OG0008278	LOC120458047|XP_039501491.1|DSAN	LOC6611995|XP_002036512.1|DSEC
OG0008279	LOC120455923|XP_039498382.1|DSAN	LOC6619556|XP_032581216.1|DSEC
OG0008280	LOC120456141|XP_039498701.1|DSAN	LOC6619924|XP_002044136.1|DSEC
OG0008281	LOC120455416|XP_039497498.1|DSAN	LOC6614956|XP_032581510.1|DSEC
OG0008282	LOC120456588|XP_039499430.1|DSAN	LOC6618562|XP_002042822.1|DSEC
OG0008283	LOC120456615|XP_039499470.1|DSAN	LOC6617985|XP_032581705.1|DSEC
OG0008284	LOC120454885|XP_039496409.1|DSAN	LOC6620124|XP_032579802.1|DSEC
OG0008286	LOC120456650|XP_039499512.1|DSAN	LOC6619908|XP_032581238.1|DSEC
OG0008287	LOC120457116|XP_039500267.1|DSAN	LOC6619788|XP_032582717.1|DSEC
OG0008288	LOC120454603|XP_039495996.1|DSAN	LOC6619105|XP_002043345.1|DSEC
OG0008289	LOC120451591|XP_039491344.1|DSAN	LOC6607820|XP_002032578.1|DSEC
OG0008290	LOC120456466|XP_039499248.1|DSAN	LOC6617666|XP_002041769.2|DSEC
OG0008291	LOC120455405|XP_039497479.1|DSAN	LOC6620192|XP_002044403.2|DSEC
OG0008292	LOC120456389|XP_039499150.1|DSAN	LOC6616052|XP_032581943.1|DSEC
OG0008293	LOC120454617|XP_039496014.1|DSAN	LOC6619509|XP_002043724.1|DSEC
OG0008294	LOC120450835|XP_039489952.1|DSAN	LOC6607647|XP_002032412.1|DSEC
OG0008295	LOC120456007|XP_039498499.1|DSAN	LOC6618518|XP_002042778.1|DSEC
OG0008296	LOC120455519|XP_039497730.1|DSAN	LOC6617916|XP_002042224.2|DSEC
OG0008297	LOC120457118|XP_039500269.1|DSAN	LOC6619790|XP_002044004.1|DSEC
OG0008298	LOC120455367|XP_039497407.1|DSAN	LOC6615101|XP_002039517.1|DSEC
OG0008299	LOC120452487|XP_039492669.1|DSAN	LOC6617107|XP_002041434.1|DSEC
OG0008300	LOC120455942|XP_039498406.1|DSAN	LOC6619832|XP_032581012.1|DSEC
OG0008301	LOC120453701|XP_039494457.1|DSAN	LOC6607035|XP_032577033.1|DSEC
OG0008302	LOC120454992|XP_039496722.1|DSAN	LOC6618075|XP_032581373.1|DSEC
OG0008303	LOC120455036|XP_039496805.1|DSAN	LOC6612538|XP_002037046.1|DSEC
OG0008304	LOC120456275|XP_039498943.1|DSAN	LOC6615848|XP_032581829.1|DSEC
OG0008305	LOC120455350|XP_039497378.1|DSAN	LOC6619983|XP_002044195.2|DSEC
OG0008306	LOC120455331|XP_039497344.1|DSAN	LOC6612587|XP_002037092.1|DSEC
OG0008307	LOC120451106|XP_039490449.1|DSAN	LOC6606446|XP_002031250.1|DSEC
OG0008308	LOC120450978|XP_039490208.1|DSAN	LOC6619658|XP_002043873.1|DSEC
OG0008309	LOC120451585|XP_039491333.1|DSAN	LOC6617853|XP_002042161.1|DSEC
OG0008310	LOC120449601|XP_039488102.1|DSAN	LOC6618361|XP_002042631.1|DSEC
OG0008311	LOC120457313|XP_039500745.1|DSAN	LOC6618541|XP_002042801.2|DSEC
OG0008312	LOC120451014|XP_039490272.1|DSAN	LOC116801669|XP_032578532.1|DSEC
OG0008313	LOC120456353|XP_039499073.1|DSAN	LOC6617523|XP_002041838.2|DSEC
OG0008314	LOC120446943|XP_039484126.1|DSAN	LOC6608777|XP_002033498.1|DSEC
OG0008315	LOC120449860|XP_039488454.1|DSAN	LOC6610886|XP_002035449.1|DSEC
OG0008317	LOC120453821|XP_039494636.1|DSAN	LOC6607415|XP_002032188.1|DSEC
OG0008318	LOC120457231|XP_039500547.1|DSAN	LOC6617909|XP_002042213.1|DSEC
OG0008319	LOC120446576|XP_039483531.1|DSAN	LOC6609690|XP_002034348.1|DSEC
OG0008320	LOC120456864|XP_039499887.1|DSAN	LOC6618471|XP_032580048.1|DSEC
OG0008321	LOC120452608|XP_039492841.1|DSAN	LOC6607051|XP_002031839.1|DSEC
OG0008322	LOC120444138|XP_039479638.1|DSAN	LOC116800232|XP_032570013.1|DSEC
OG0008323	LOC120453774|XP_039494549.1|DSAN	LOC6606916|XP_002031710.1|DSEC
OG0008324	LOC120455291|XP_039497265.1|DSAN	LOC6612363|XP_032580884.1|DSEC
OG0008325	LOC120456728|XP_039499645.1|DSAN	LOC6620497|XP_032582047.1|DSEC
OG0008326	LOC120452206|XP_039492261.1|DSAN	LOC6616831|XP_032577299.1|DSEC
OG0008327	LOC120445956|XP_039482578.1|DSAN	LOC6615830|XP_032571224.1|DSEC
OG0008328	LOC120456707|XP_039499615.1|DSAN	LOC6612316|XP_002036826.1|DSEC
OG0008329	LOC120457005|XP_039500092.1|DSAN	LOC6618949|XP_002043194.1|DSEC
OG0008330	LOC120446814|XP_039483911.1|DSAN	LOC6609449|XP_002034134.1|DSEC
OG0008331	LOC120447967|XP_039485592.1|DSAN	LOC6605128|XP_032574007.1|DSEC
OG0008332	LOC120449052|XP_039487279.1|DSAN	LOC6606015|XP_002030826.2|DSEC
OG0008333	LOC120448301|XP_039486174.1|DSAN	LOC6605447|XP_002030280.1|DSEC
OG0008334	LOC120448601|XP_039486636.1|DSAN	LOC6605445|XP_032575270.1|DSEC
OG0008335	LOC120450159|XP_039488937.1|DSAN	LOC6610545|XP_032576050.1|DSEC
OG0008336	LOC120449060|XP_039487289.1|DSAN	LOC6618404|XP_002042674.2|DSEC
OG0008337	LOC120444165|XP_039479682.1|DSAN	LOC6608285|XP_002033029.1|DSEC
OG0008339	LOC120456445|XP_039499216.1|DSAN	LOC6619772|XP_002043985.1|DSEC
OG0008340	LOC120445258|XP_039481482.1|DSAN	LOC6609701|XP_002034358.1|DSEC
OG0008341	LOC120448717|XP_039486821.1|DSAN	LOC6605177|XP_032576071.1|DSEC
OG0008342	LOC120447682|XP_039485143.1|DSAN	LOC6610501|XP_002035081.1|DSEC
OG0008343	LOC120454593|XP_039495979.1|DSAN	LOC6617097|XP_002041424.1|DSEC
OG0008344	LOC120450141|XP_039488903.1|DSAN	LOC6610403|XP_002034985.1|DSEC
OG0008345	LOC120450262|XP_039489087.1|DSAN	LOC6610571|XP_002035144.1|DSEC
OG0008346	LOC120455899|XP_039498332.1|DSAN	LOC6618964|XP_032580263.1|DSEC
OG0008347	LOC120456817|XP_039499802.1|DSAN	LOC6617361|XP_032583453.1|DSEC
OG0008348	LOC120448792|XP_039486917.1|DSAN	LOC6606082|XP_002030891.2|DSEC
OG0008349	LOC120448475|XP_039486434.1|DSAN	LOC6605546|XP_002030374.2|DSEC
OG0008350	LOC120455382|XP_039497442.1|DSAN	LOC6615130|XP_002039546.2|DSEC
OG0008351	LOC120450397|XP_039489326.1|DSAN	LOC6610418|XP_002035000.2|DSEC
OG0008352	LOC120447892|XP_039485438.1|DSAN	LOC6605941|XP_002030754.1|DSEC
OG0008353	LOC120450006|XP_039488654.1|DSAN	LOC6610196|XP_002034804.1|DSEC
OG0008354	LOC120455407|XP_039497482.1|DSAN	LOC6617655|XP_032580705.1|DSEC
OG0008355	LOC120444623|XP_039480362.1|DSAN	LOC6608666|XP_002033399.1|DSEC
OG0008356	LOC120448969|XP_039487164.1|DSAN	LOC6605465|XP_002030298.2|DSEC
OG0008357	LOC120453332|XP_039493926.1|DSAN	LOC6607177|XP_002031963.1|DSEC
OG0008358	LOC120453852|XP_039494693.1|DSAN	LOC6613562|XP_002038030.1|DSEC
OG0008359	LOC120446691|XP_039483719.1|DSAN	LOC6618919|XP_032571588.1|DSEC
OG0008360	LOC120445999|XP_039482667.1|DSAN	LOC6615611|XP_002039985.1|DSEC
OG0008361	LOC120456278|XP_039498955.1|DSAN	LOC6611708|XP_032569974.1|DSEC
OG0008362	LOC120455981|XP_039498470.1|DSAN	LOC6616164|XP_002040529.1|DSEC
OG0008363	LOC120446945|XP_039484128.1|DSAN	LOC6609652|XP_002034326.1|DSEC
OG0008364	LOC120450649|XP_039489740.1|DSAN	LOC6605802|XP_002030617.1|DSEC
OG0008365	LOC120444622|XP_039480359.1|DSAN	LOC6609827|XP_032572946.1|DSEC
OG0008366	LOC120452324|XP_039492411.1|DSAN	LOC6616870|XP_002041206.1|DSEC
OG0008367	LOC120454962|XP_039496677.1|DSAN	LOC6615920|XP_002040288.1|DSEC
OG0008368	LOC120450033|XP_039488722.1|DSAN	LOC6612102|XP_002036619.1|DSEC
OG0008369	LOC120455268|XP_039497202.1|DSAN	LOC6619812|XP_002044025.1|DSEC
OG0008370	LOC120453675|XP_039494422.1|DSAN	LOC6619649|XP_032576170.1|DSEC
OG0008371	LOC120450943|XP_039490146.1|DSAN	LOC6606893|XP_032578773.1|DSEC
OG0008372	LOC120457473|XP_039500957.1|DSAN	LOC116800356|XP_032570624.1|DSEC
OG0008373	LOC120456703|XP_039499611.1|DSAN	LOC6611994|XP_002036511.1|DSEC
OG0008374	LOC120458348|XP_039501899.1|DSAN	LOC6608207|XP_032572162.1|DSEC
OG0008375	LOC120457740|XP_039501173.1|DSAN	LOC6618249|XP_002042523.1|DSEC
OG0008376	LOC120453421|XP_039494059.1|DSAN	LOC116803547|XP_032583191.1|DSEC
OG0008377	LOC120444667|XP_039480447.1|DSAN	LOC116800965|XP_032573805.1|DSEC
OG0008378	LOC120444666|XP_039480446.1|DSAN	LOC6614535|XP_002038966.2|DSEC
OG0008380	LOC120446980|XP_039484204.1|DSAN	LOC6612000|XP_002036517.1|DSEC
OG0008381	LOC120449983|XP_039488628.1|DSAN	LOC6613402|XP_002037876.2|DSEC
OG0008383	LOC120446062|XP_039482771.1|DSAN	LOC6618149|XP_002042430.1|DSEC
OG0008384	LOC120452587|XP_039492814.1|DSAN	LOC6612173|XP_032578820.1|DSEC
OG0008385	LOC120458809|XP_039502539.1|DSAN	LOC116803596|XP_032583469.1|DSEC
OG0008386	LOC120456144|XP_039498705.1|DSAN	LOC6617974|XP_002042282.1|DSEC
OG0008387	LOC120451346|XP_039490862.1|DSAN	LOC6612769|XP_002037270.1|DSEC
OG0008388	LOC120443787|XP_039479050.1|DSAN	LOC6611676|XP_002036211.1|DSEC
OG0008389	LOC120445390|XP_039481729.1|DSAN	LOC6618129|XP_002042426.1|DSEC
OG0008391	LOC120458174|XP_039501668.1|DSAN	LOC6613050|XP_032581213.1|DSEC
OG0008392	LOC120450605|XP_039489662.1|DSAN	LOC6616243|XP_002040607.1|DSEC
OG0008393	LOC120450337|XP_039489238.1|DSAN	LOC6616271|XP_032574903.1|DSEC
OG0008394	LOC120448382|XP_039486299.1|DSAN	LOC6616515|XP_002040875.1|DSEC
OG0008395	LOC120455971|XP_039498454.1|DSAN	LOC6620448|XP_002044655.2|DSEC
OG0008396	LOC120456183|XP_039498788.1|DSAN	LOC6620164|XP_032581325.1|DSEC
OG0008397	LOC120456647|XP_039499507.1|DSAN	LOC6618978|XP_002043223.1|DSEC
OG0008398	LOC120455998|XP_039498489.1|DSAN	LOC6619000|XP_032580198.1|DSEC
OG0008399	LOC120457135|XP_039500311.1|DSAN	LOC6615959|XP_032582628.1|DSEC
OG0008400	LOC120450330|XP_039489230.1|DSAN	LOC6610465|XP_002035046.1|DSEC
OG0008401	LOC120458105|XP_039501569.1|DSAN	LOC6617234|XP_002041561.1|DSEC
OG0008402	LOC120454060|XP_039494999.1|DSAN	LOC6606669|XP_032577190.1|DSEC
OG0008403	LOC120455682|XP_039498025.1|DSAN	LOC6617657|XP_002041970.1|DSEC
OG0008404	LOC120454068|XP_039495012.1|DSAN	LOC6613966|XP_002038430.1|DSEC
OG0008405	LOC120457152|XP_039500359.1|DSAN	LOC6618579|XP_002042838.2|DSEC
OG0008406	LOC120457367|XP_039500832.1|DSAN	LOC6619894|XP_002044106.1|DSEC
OG0008407	LOC120452010|XP_039491980.1|DSAN	LOC6606775|XP_032576680.1|DSEC
OG0008408	LOC120454988|XP_039496714.1|DSAN	LOC6612245|XP_032581540.1|DSEC
OG0008409	LOC120448936|XP_039487107.1|DSAN	LOC6616299|XP_032573975.1|DSEC
OG0008410	LOC120454468|XP_039495722.1|DSAN	LOC6606803|XP_002031600.1|DSEC
OG0008411	LOC120453271|XP_039493832.1|DSAN	LOC6606225|XP_002031033.1|DSEC
OG0008412	LOC120456048|XP_039498559.1|DSAN	LOC6618594|XP_032580547.1|DSEC
OG0008413	LOC120448783|XP_039486906.1|DSAN	LOC6619414|XP_032575642.1|DSEC
OG0008414	LOC120456758|XP_039499688.1|DSAN	LOC6615978|XP_032581736.1|DSEC
OG0008415	LOC120456896|XP_039499932.1|DSAN	LOC6618067|XP_002042365.1|DSEC
OG0008416	LOC120455702|XP_039498044.1|DSAN	LOC6614924|XP_032582380.1|DSEC
OG0008417	LOC120455259|XP_039497194.1|DSAN	LOC6616122|XP_032581974.1|DSEC
OG0008418	LOC120455347|XP_039497374.1|DSAN	LOC116801952|XP_032580070.1|DSEC
OG0008419	LOC120455499|XP_039497691.1|DSAN	LOC6615034|XP_002039451.2|DSEC
OG0008420	LOC120456774|XP_039499706.1|DSAN	LOC6618631|XP_002042890.2|DSEC
OG0008421	LOC120455911|XP_039498353.1|DSAN	LOC6620295|XP_032582193.1|DSEC
OG0008422	LOC120456087|XP_039498614.1|DSAN	LOC6618948|XP_002043193.1|DSEC
OG0008423	LOC120446364|XP_039483230.1|DSAN	LOC6615657|XP_002040028.1|DSEC
OG0008424	LOC120455922|XP_039498378.1|DSAN	LOC6619557|XP_002043772.1|DSEC
OG0008425	LOC120452881|XP_039493266.1|DSAN	LOC6616892|XP_032577272.1|DSEC
OG0008426	LOC120444975|XP_039480930.1|DSAN	LOC6609404|XP_002034089.2|DSEC
OG0008427	LOC120457405|XP_039500935.1|DSAN	LOC6612267|XP_002036777.2|DSEC
OG0008428	LOC120456435|XP_039499202.1|DSAN	LOC6617505|XP_002041821.1|DSEC
OG0008429	LOC120454108|XP_039495070.1|DSAN, LOC120454107|XP_039495069.1|DSAN	LOC6607189|XP_002031973.1|DSEC
OG0008430	LOC120455058|XP_039496846.1|DSAN	LOC6612501|XP_002037009.1|DSEC
OG0008431	LOC120447980|XP_039485609.1|DSAN	LOC6605867|XP_002030681.2|DSEC
OG0008432	LOC120453362|XP_039493969.1|DSAN	LOC6618706|XP_002042965.2|DSEC
OG0008433	LOC120448356|XP_039486257.1|DSAN	LOC6605598|XP_032574095.1|DSEC
OG0008434	LOC120452940|XP_039493355.1|DSAN	LOC6612907|XP_002037399.2|DSEC
OG0008435	LOC120458574|XP_039502207.1|DSAN	LOC6612004|XP_002036521.1|DSEC
OG0008436	LOC120445661|XP_039482140.1|DSAN	LOC6609423|XP_002034108.2|DSEC
OG0008438	LOC120452316|XP_039492401.1|DSAN	LOC6607224|XP_032578757.1|DSEC
OG0008439	LOC120446590|XP_039483545.1|DSAN	LOC6609734|XP_032570740.1|DSEC
OG0008440	LOC120454535|XP_039495846.1|DSAN	LOC6613988|XP_032576678.1|DSEC
OG0008441	LOC120449005|XP_039487211.1|DSAN	LOC6616603|XP_002040961.2|DSEC
OG0008442	LOC120446025|XP_039482714.1|DSAN	LOC6609896|XP_002034546.1|DSEC
OG0008443	LOC120448838|XP_039486973.1|DSAN	LOC6605789|XP_002030604.1|DSEC
OG0008444	LOC120450561|XP_039489604.1|DSAN	LOC6618329|XP_002042601.1|DSEC
OG0008445	LOC120456735|XP_039499658.1|DSAN	LOC6618954|XP_002043199.1|DSEC
OG0008446	LOC120455872|XP_039498281.1|DSAN	LOC6620926|XP_032581263.1|DSEC
OG0008447	LOC120456135|XP_039498697.1|DSAN	LOC6618628|XP_002042887.1|DSEC
OG0008448	LOC120457315|XP_039500747.1|DSAN	LOC6620202|XP_032582312.1|DSEC
OG0008449	LOC120455653|XP_039497977.1|DSAN	LOC6617955|XP_002042263.1|DSEC
OG0008450	LOC120457016|XP_039500106.1|DSAN	LOC116802220|XP_032581876.1|DSEC
OG0008451	LOC120451593|XP_039491347.1|DSAN	LOC6619019|XP_002043264.1|DSEC
OG0008452	LOC120458040|XP_039501483.1|DSAN	LOC6617278|XP_002041605.2|DSEC
OG0008453	LOC120445967|XP_039482616.1|DSAN	LOC6608082|XP_002032830.1|DSEC
OG0008454	LOC120455387|XP_039497448.1|DSAN	LOC6616076|XP_032581242.1|DSEC
OG0008455	LOC120450207|XP_039489008.1|DSAN	LOC6610736|XP_032575678.1|DSEC
OG0008456	LOC120454241|XP_039495281.1|DSAN	LOC6606770|XP_032579461.1|DSEC
OG0008457	LOC120451471|XP_039491094.1|DSAN	LOC6607104|XP_002031892.1|DSEC
OG0008458	LOC120445354|XP_039481633.1|DSAN	LOC6613047|XP_032572289.1|DSEC
OG0008459	LOC120456089|XP_039498616.1|DSAN	LOC6615068|XP_032581881.1|DSEC
OG0008460	LOC120443828|XP_039479112.1|DSAN	LOC6611487|XP_002036028.1|DSEC
OG0008461	LOC120446412|XP_039483296.1|DSAN	LOC6611647|XP_032571498.1|DSEC
OG0008462	LOC120454957|XP_039496674.1|DSAN	LOC6613057|XP_002037540.1|DSEC
OG0008463	LOC120454437|XP_039495670.1|DSAN	LOC6617232|XP_002041559.1|DSEC
OG0008464	LOC120447017|XP_039484270.1|DSAN	LOC6618908|XP_002043156.1|DSEC
OG0008465	LOC120444278|XP_039479728.1|DSAN	LOC116800514|XP_032571813.1|DSEC
OG0008466	LOC120444687|XP_039480488.1|DSAN	LOC6618864|XP_002043112.1|DSEC
OG0008467	LOC120446126|XP_039482885.1|DSAN	LOC6609833|XP_002034485.1|DSEC
OG0008468	LOC120458545|XP_039502160.1|DSAN	LOC6617722|XP_002042034.1|DSEC
OG0008469	LOC120457179|XP_039500408.1|DSAN	LOC6614873|XP_002039291.1|DSEC
OG0008470	LOC120444288|XP_039479738.1|DSAN	LOC6618848|XP_032572627.1|DSEC
OG0008472	LOC120446764|XP_039483834.1|DSAN	LOC6609599|XP_032570087.1|DSEC
OG0008473	LOC120455250|XP_039497181.1|DSAN	LOC6617925|XP_032580330.1|DSEC
OG0008474	LOC120453810|XP_039494622.1|DSAN	LOC6616880|XP_032578437.1|DSEC
OG0008475	LOC120453114|XP_039493588.1|DSAN	LOC6617828|XP_002042138.1|DSEC
OG0008476	LOC120454418|XP_039495624.1|DSAN	LOC6606303|XP_002031108.1|DSEC
OG0008477	LOC120445937|XP_039482535.1|DSAN	LOC6608979|XP_032571209.1|DSEC
OG0008478	LOC120453253|XP_039493803.1|DSAN	LOC6619656|XP_002043871.1|DSEC
OG0008479	LOC120445057|XP_039481113.1|DSAN	LOC6615320|XP_002039721.1|DSEC
OG0008480	LOC120447898|XP_039485474.1|DSAN	LOC6605804|XP_032573539.1|DSEC
OG0008481	LOC120456458|XP_039499239.1|DSAN	LOC6612274|XP_002036784.2|DSEC
OG0008482	LOC120448795|XP_039486919.1|DSAN	LOC6617951|XP_032581610.1|DSEC, LOC6606072|XP_032574589.1|DSEC
OG0008483	LOC120454371|XP_039495541.1|DSAN	LOC6617388|XP_002041713.1|DSEC
OG0008484	LOC120450945|XP_039490152.1|DSAN	LOC6606312|XP_002031117.1|DSEC
OG0008485	LOC120458581|XP_039502213.1|DSAN	LOC6613576|XP_002038044.1|DSEC
OG0008486	LOC120454845|XP_039496274.1|DSAN	LOC6620123|XP_032579658.1|DSEC
OG0008487	LOC120454973|XP_039496689.1|DSAN	LOC6616193|XP_002040558.1|DSEC
OG0008488	LOC120453690|XP_039494444.1|DSAN	LOC6620075|XP_002044287.1|DSEC
OG0008489	LOC120451970|XP_039491930.1|DSAN	LOC6614247|XP_002038692.2|DSEC
OG0008490	LOC120454650|XP_039496086.1|DSAN	LOC6619685|XP_002043900.1|DSEC
OG0008491	LOC120453982|XP_039494871.1|DSAN	LOC6606948|XP_002031742.1|DSEC
OG0008492	LOC120446791|XP_039483881.1|DSAN	LOC6614618|XP_032576473.1|DSEC
OG0008493	LOC120458049|XP_039501493.1|DSAN	LOC6611242|XP_002035797.1|DSEC
OG0008494	LOC120446641|XP_039483643.1|DSAN	LOC6615606|XP_032572230.1|DSEC
OG0008495	LOC120447128|XP_039484496.1|DSAN	LOC6609168|XP_032571973.1|DSEC
OG0008496	LOC120444277|XP_039479727.1|DSAN	LOC6615417|XP_032571812.1|DSEC
OG0008497	LOC120446424|XP_039483320.1|DSAN	LOC6610069|XP_002034685.1|DSEC
OG0008498	LOC120444597|XP_039480304.1|DSAN	LOC6609614|XP_002034291.1|DSEC
OG0008499	LOC120446663|XP_039483668.1|DSAN	LOC6610007|XP_002034628.1|DSEC
OG0008500	LOC120448428|XP_039486367.1|DSAN	LOC6608252|XP_002032996.2|DSEC
OG0008501	LOC120449038|XP_039487256.1|DSAN	LOC6606095|XP_002030904.1|DSEC
OG0008502	LOC120455115|XP_039496938.1|DSAN	LOC6619753|XP_002043967.1|DSEC
OG0008503	LOC120455342|XP_039497366.1|DSAN	LOC6619898|XP_002044110.1|DSEC
OG0008504	LOC120450070|XP_039488791.1|DSAN	LOC116801269|XP_032575585.1|DSEC
OG0008505	LOC120448254|XP_039486101.1|DSAN	LOC6616406|XP_002040766.2|DSEC
OG0008506	LOC120448917|XP_039487074.1|DSAN	LOC6616376|XP_002040736.1|DSEC
OG0008507	LOC120449135|XP_039487383.1|DSAN, LOC120449136|XP_039487384.1|DSAN	LOC6618289|XP_032574881.1|DSEC
