Orthogroup	DEUG.longest_only	DSEC.longest_only
OG0009457	LOC108110401|XP_017074953.1|DEUG	LOC6612536|XP_002037044.1|DSEC
OG0009458	LOC108105455|XP_017067542.1|DEUG	LOC6615894|XP_002040264.2|DSEC
OG0009459	LOC108104694|XP_017066394.1|DEUG	LOC6610265|XP_002034860.2|DSEC
OG0009460	LOC108108240|XP_017071697.1|DEUG	LOC6610608|XP_032574692.1|DSEC
OG0009461	LOC108108149|XP_017071568.1|DEUG	LOC6610613|XP_002035180.1|DSEC
OG0009462	LOC108102859|XP_017063550.1|DEUG	LOC6610326|XP_032574701.1|DSEC
OG0009463	LOC108114238|XP_017080603.1|DEUG	LOC6605995|XP_002030806.1|DSEC
OG0009464	LOC108114041|XP_017080278.1|DEUG	LOC6606059|XP_002030870.1|DSEC
OG0009465	LOC108108651|XP_017072243.1|DEUG	LOC6606076|XP_032575185.1|DSEC
OG0009466	LOC108104915|XP_017066752.1|DEUG	LOC6611181|XP_002035737.2|DSEC
OG0009467	LOC108107700|XP_017070793.1|DEUG	LOC6610776|XP_002035342.1|DSEC
OG0009468	LOC108108203|XP_017071647.1|DEUG	LOC6610505|XP_002035085.2|DSEC
OG0009469	LOC108107922|XP_017071233.1|DEUG	LOC6610959|XP_002035516.2|DSEC
OG0009470	LOC108107662|XP_017070738.1|DEUG	LOC6611011|XP_002035568.2|DSEC
OG0009471	LOC108110511|XP_017075080.1|DEUG	LOC6611976|XP_002036493.1|DSEC
OG0009472	LOC108107689|XP_017070782.1|DEUG	LOC116801270|XP_032575590.1|DSEC
OG0009473	LOC108114052|XP_017080295.1|DEUG	LOC6616439|XP_002040800.1|DSEC
OG0009474	LOC108102850|XP_017063536.1|DEUG	LOC6610284|XP_002034879.1|DSEC
OG0009475	LOC108108288|XP_017071780.1|DEUG	LOC6604941|XP_002029784.2|DSEC
OG0009476	LOC108114176|XP_017080470.1|DEUG	LOC6606026|XP_002030837.1|DSEC
OG0009477	LOC108114265|XP_017080651.1|DEUG	LOC6605930|XP_002030743.1|DSEC
OG0009478	LOC108114096|XP_017080344.1|DEUG	LOC6605900|XP_002030713.1|DSEC
OG0009479	LOC108111295|XP_017076178.1|DEUG	LOC6612168|XP_032583438.1|DSEC
OG0009480	LOC108109798|XP_017073995.1|DEUG	LOC6604800|XP_002029650.1|DSEC
OG0009481	LOC108107699|XP_017070792.1|DEUG	LOC6610827|XP_032574793.1|DSEC
OG0009482	LOC108108559|XP_017072131.1|DEUG	LOC6618376|XP_032575934.1|DSEC
OG0009483	LOC108108447|XP_017071990.1|DEUG	LOC6618374|XP_002042644.1|DSEC
OG0009484	LOC108111474|XP_017076435.1|DEUG	LOC6616879|XP_002041215.1|DSEC
OG0009485	LOC108102867|XP_017063562.1|DEUG	LOC6610305|XP_002034900.1|DSEC
OG0009486	LOC108102868|XP_017063563.1|DEUG	LOC6610304|XP_002034899.1|DSEC
OG0009487	LOC108114061|XP_017080303.1|DEUG	LOC6616237|XP_002040602.1|DSEC
OG0009488	LOC108104255|XP_017065693.1|DEUG	LOC6605712|XP_002030528.1|DSEC
OG0009489	LOC108108641|XP_017072231.1|DEUG	LOC6606131|XP_002030939.2|DSEC
OG0009490	LOC108106293|XP_017068751.1|DEUG	LOC6609050|XP_002033753.1|DSEC
OG0009491	LOC108108728|XP_017072354.1|DEUG	LOC6616466|XP_002040827.1|DSEC
OG0009492	LOC108116749|XP_017084257.1|DEUG	LOC6616576|XP_002040935.1|DSEC
OG0009493	LOC108116778|XP_017084302.1|DEUG	LOC6616559|XP_032573272.1|DSEC
OG0009494	LOC108116785|XP_017084321.1|DEUG	LOC6616558|XP_002040917.1|DSEC
OG0009495	LOC108114367|XP_017080806.1|DEUG	LOC6616317|XP_032575512.1|DSEC
OG0009496	LOC108108696|XP_017072290.1|DEUG	LOC6616488|XP_002040849.1|DSEC
OG0009497	LOC108111652|XP_017076672.1|DEUG, LOC108111691|XP_017076765.1|DEUG	LOC6606421|XP_002031225.1|DSEC
OG0009498	LOC108114361|XP_017080798.1|DEUG	LOC6616345|XP_032574246.1|DSEC
OG0009499	LOC108114504|XP_017081012.1|DEUG	LOC6616332|XP_002040692.1|DSEC
OG0009500	LOC108114066|XP_017080310.1|DEUG	LOC6616357|XP_002040717.1|DSEC
OG0009501	LOC108118184|XP_017086231.1|DEUG	LOC6605772|XP_002030587.1|DSEC
OG0009502	LOC108105610|XP_017067778.1|DEUG	LOC6606284|XP_002031089.1|DSEC
OG0009503	LOC108113408|XP_017079452.1|DEUG	LOC6613551|XP_032583472.1|DSEC
OG0009504	LOC108109977|XP_017074291.1|DEUG	LOC6607061|XP_032578476.1|DSEC
OG0009505	LOC108106921|XP_017069659.1|DEUG	LOC6611534|XP_032583338.1|DSEC
OG0009506	LOC108108356|XP_017071886.1|DEUG	LOC6604939|XP_002029782.1|DSEC
OG0009507	LOC108104732|XP_017066458.1|DEUG	LOC6610207|XP_002034814.1|DSEC
OG0009508	LOC108111239|XP_017076130.1|DEUG	LOC6613153|XP_002037634.1|DSEC
OG0009509	LOC108113384|XP_017079445.1|DEUG	LOC6609456|XP_002034141.1|DSEC
OG0009510	LOC108110046|XP_017074411.1|DEUG	LOC6619594|XP_032580221.1|DSEC
OG0009511	LOC108116808|XP_017084345.1|DEUG	LOC6613762|XP_002038231.2|DSEC, LOC116801676|XP_032578548.1|DSEC
OG0009512	LOC108103540|XP_017064558.1|DEUG	LOC6612520|XP_002037028.1|DSEC, LOC6612519|XP_002037027.1|DSEC
OG0009514	LOC108113309|XP_017079351.1|DEUG	LOC6609441|XP_002034126.2|DSEC
OG0009515	LOC108106867|XP_017069600.1|DEUG	LOC6614617|XP_032576448.1|DSEC
OG0009516	LOC108103518|XP_017064518.1|DEUG	LOC6614512|XP_002038943.2|DSEC
OG0009517	LOC108106971|XP_017069773.1|DEUG	LOC6611539|XP_002036078.1|DSEC
OG0009518	LOC108114086|XP_017080330.1|DEUG	LOC116800970|XP_032573821.1|DSEC
OG0009519	LOC108102769|XP_017063415.1|DEUG	LOC6610325|XP_032574398.1|DSEC
OG0009520	LOC108115772|XP_017082831.1|DEUG	LOC116801392|XP_032576349.1|DSEC
OG0009521	LOC108107679|XP_017070756.1|DEUG	LOC6610541|XP_002035121.2|DSEC
OG0009522	LOC108107217|XP_017070123.1|DEUG	LOC6615772|XP_002040143.1|DSEC
OG0009523	LOC108113039|XP_017078960.1|DEUG	LOC6615520|XP_002039899.1|DSEC
OG0009524	LOC108112993|XP_017078893.1|DEUG, LOC108112995|XP_017078894.1|DEUG	LOC6609420|XP_002034105.1|DSEC
OG0009525	LOC108106314|XP_017068773.1|DEUG	LOC6608608|XP_002033342.1|DSEC
OG0009526	LOC108106322|XP_017068782.1|DEUG	LOC6608607|XP_002033341.2|DSEC
OG0009527	LOC108113267|XP_017079304.1|DEUG	LOC6609775|XP_002034429.1|DSEC
OG0009528	LOC108113370|XP_017079427.1|DEUG	LOC6615499|XP_002039878.2|DSEC
OG0009529	LOC108112537|XP_017077952.1|DEUG	LOC6621068|XP_032571401.1|DSEC
OG0009530	LOC108106238|XP_017068653.1|DEUG	LOC6609045|XP_002033748.2|DSEC
OG0009531	LOC108106318|XP_017068776.1|DEUG	LOC6608720|XP_002033444.1|DSEC
OG0009532	LOC108113227|XP_017079253.1|DEUG	LOC116800674|XP_032572834.1|DSEC
OG0009533	LOC108108916|XP_017072656.1|DEUG	LOC6610012|XP_002034632.1|DSEC
OG0009534	LOC108108950|XP_017072693.1|DEUG	LOC6610028|XP_002034646.2|DSEC
OG0009535	LOC108112151|XP_017077388.1|DEUG	LOC6615687|XP_002040058.1|DSEC
OG0009536	LOC108111719|XP_017076759.1|DEUG	LOC6606744|XP_032578754.1|DSEC
OG0009537	LOC108117535|XP_017085524.1|DEUG	LOC6606961|XP_032579044.1|DSEC
OG0009538	LOC108109032|XP_017072819.1|DEUG	LOC6612971|XP_002037462.1|DSEC
OG0009539	LOC108110260|XP_017074737.1|DEUG	LOC6620072|XP_032578071.1|DSEC
OG0009540	LOC108115951|XP_017083077.1|DEUG	LOC6612712|XP_002037215.1|DSEC
OG0009542	LOC108111466|XP_017076426.1|DEUG	LOC6612901|XP_002037393.1|DSEC
OG0009543	LOC108113567|XP_017079648.1|DEUG	LOC6616986|XP_002041314.1|DSEC
OG0009544	LOC108112931|XP_017078815.1|DEUG	LOC6607145|XP_002031931.2|DSEC
OG0009545	LOC108111336|XP_017076250.1|DEUG	LOC116801709|XP_032578727.1|DSEC
OG0009546	LOC108116824|XP_017084363.1|DEUG	LOC6606459|XP_002031262.1|DSEC
OG0009547	LOC108112096|XP_017077334.1|DEUG, LOC108112174|XP_017077472.1|DEUG	LOC6609575|XP_002034254.1|DSEC, LOC6609576|XP_002034255.1|DSEC
OG0009548	LOC108111419|XP_017076366.1|DEUG, LOC108107542|XP_017070572.1|DEUG	LOC6605501|XP_032574553.1|DSEC
OG0009549	LOC108108412|XP_017071954.1|DEUG	LOC6618316|XP_032574019.1|DSEC
OG0009550	LOC108104669|XP_017066347.1|DEUG, LOC108104668|XP_017066346.1|DEUG	LOC116801198|XP_032575205.1|DSEC, LOC6610187|XP_002034795.1|DSEC
OG0009552	LOC108105439|XP_017067513.1|DEUG, LOC108105428|XP_017067487.1|DEUG	LOC6615930|XP_002040298.1|DSEC, LOC6615945|XP_002040312.1|DSEC, LOC6615944|XP_002040311.1|DSEC, LOC6615916|XP_002040284.1|DSEC, LOC6615889|XP_002040259.1|DSEC, LOC116802149|XP_032581360.1|DSEC
OG0009553	LOC108106320|XP_017068780.1|DEUG	LOC6608751|XP_002033474.1|DSEC
OG0009557	LOC108113709|XP_017079877.1|DEUG	LOC6619636|XP_002043851.2|DSEC
OG0009560	LOC108103458|XP_017064441.1|DEUG	LOC6620176|XP_002044387.1|DSEC
OG0009562	LOC108115431|XP_017082357.1|DEUG	LOC6618184|XP_032583529.1|DSEC
OG0009563	LOC108114738|XP_017081340.1|DEUG	LOC6605502|XP_002030335.1|DSEC
OG0009564	LOC108103617|XP_017064649.1|DEUG	LOC6620219|XP_032580508.1|DSEC
OG0009567	LOC108115129|XP_017081896.1|DEUG	LOC6614354|XP_032576726.1|DSEC
OG0009568	LOC108105059|XP_017066967.1|DEUG, LOC108114759|XP_017081361.1|DEUG, LOC108114761|XP_017081362.1|DEUG	LOC6619329|XP_002043546.1|DSEC
OG0009569	LOC108106033|XP_017068369.1|DEUG	LOC6614902|XP_002039319.1|DSEC
OG0009570	LOC108117221|XP_017085036.1|DEUG	LOC6620390|XP_002044598.1|DSEC
OG0009571	LOC108116331|XP_017083631.1|DEUG, LOC108113577|XP_017079710.1|DEUG	LOC6606848|XP_002031645.1|DSEC
OG0009572	LOC108117413|XP_017085310.1|DEUG	LOC6620247|XP_002044456.1|DSEC
OG0009573	LOC108103885|XP_017065105.1|DEUG	LOC6618630|XP_032582503.1|DSEC
OG0009575	LOC108106306|XP_017068766.1|DEUG	LOC6608617|XP_002033351.1|DSEC
OG0009576	LOC108115272|XP_017082119.1|DEUG	LOC6614087|XP_002038541.1|DSEC
OG0009577	LOC108102479|XP_017062981.1|DEUG	LOC6613537|XP_002038005.1|DSEC
OG0009578	LOC108107123|XP_017070004.1|DEUG	LOC6614704|XP_002039131.1|DSEC
OG0009579	LOC108115708|XP_017082799.1|DEUG	LOC6615177|XP_002039593.2|DSEC
OG0009580	LOC108104565|XP_017066201.1|DEUG	LOC6608303|XP_032570381.1|DSEC
OG0009581	LOC108105151|XP_017067075.1|DEUG	LOC6613665|XP_032579859.1|DSEC
OG0009582	LOC108114174|XP_017080459.1|DEUG	LOC6606030|XP_032574613.1|DSEC
OG0009584	LOC108102983|XP_017063782.1|DEUG	LOC6620229|XP_002044438.2|DSEC
OG0009585	LOC108113740|XP_017079918.1|DEUG	LOC6619659|XP_002043874.1|DSEC
OG0009586	LOC108114077|XP_017080321.1|DEUG	LOC6606031|XP_002030842.1|DSEC
OG0009587	LOC108112205|XP_017077510.1|DEUG	LOC6615575|XP_002039949.2|DSEC
OG0009588	LOC108113694|XP_017079860.1|DEUG	LOC6619666|XP_002043881.2|DSEC
OG0009589	LOC108102813|XP_017063483.1|DEUG	LOC116800929|XP_032573527.1|DSEC
OG0009590	LOC108108104|XP_017071499.1|DEUG	LOC6611090|XP_002035647.1|DSEC
OG0009591	LOC108108328|XP_017071845.1|DEUG	LOC6607176|XP_002031962.1|DSEC
OG0009592	LOC108117197|XP_017084989.1|DEUG	LOC116801372|XP_032576129.1|DSEC
OG0009593	LOC108117050|XP_017084711.1|DEUG	LOC6619061|XP_032577983.1|DSEC
OG0009594	LOC108113719|XP_017079890.1|DEUG	LOC6619726|XP_002043941.1|DSEC
OG0009595	LOC108115090|XP_017081826.1|DEUG	LOC6614251|XP_002038696.1|DSEC
OG0009596	LOC108115069|XP_017081807.1|DEUG	LOC6614286|XP_002038726.1|DSEC
OG0009597	LOC108115077|XP_017081815.1|DEUG	LOC6614289|XP_002038729.1|DSEC
OG0009598	LOC108115170|XP_017081979.1|DEUG	LOC6614292|XP_002038732.2|DSEC
OG0009599	LOC108116263|XP_017083541.1|DEUG	LOC6606894|XP_002031688.1|DSEC
OG0009600	LOC108116355|XP_017083667.1|DEUG	LOC6606166|XP_002030974.1|DSEC
OG0009601	LOC108117534|XP_017085523.1|DEUG	LOC6607758|XP_002032521.1|DSEC
OG0009602	LOC108113541|XP_017079625.1|DEUG	LOC6616985|XP_002041313.2|DSEC
OG0009603	LOC108109505|XP_017073535.1|DEUG	LOC6607221|XP_032578760.1|DSEC
OG0009604	LOC108116730|XP_017084240.1|DEUG	LOC6614793|XP_002039212.2|DSEC
OG0009605	LOC108113521|XP_017079602.1|DEUG	LOC6617013|XP_002041341.1|DSEC
OG0009606	LOC108113528|XP_017079611.1|DEUG	LOC6617009|XP_002041337.1|DSEC
OG0009607	LOC108113631|XP_017079788.1|DEUG	LOC6617008|XP_002041336.1|DSEC
OG0009608	LOC108116559|XP_017083987.1|DEUG	LOC6607744|XP_002032507.1|DSEC
OG0009609	LOC108111481|XP_017076453.1|DEUG	LOC6616914|XP_002041244.2|DSEC
OG0009610	LOC108117186|XP_017084967.1|DEUG	LOC6619071|XP_002043311.1|DSEC
OG0009611	LOC108117095|XP_017084783.1|DEUG	LOC6619072|XP_032577799.1|DSEC
OG0009612	LOC108110261|XP_017074738.1|DEUG	LOC6620073|XP_002044285.1|DSEC
OG0009613	LOC108118414|XP_017086579.1|DEUG	LOC6614438|XP_002038871.1|DSEC
OG0009614	LOC108111657|XP_017076676.1|DEUG	LOC6606435|XP_002031239.1|DSEC
OG0009615	LOC108115785|XP_017082847.1|DEUG	LOC6617130|XP_002041457.1|DSEC
OG0009616	LOC108115773|XP_017082834.1|DEUG	LOC6617110|XP_002041437.1|DSEC
OG0009617	LOC108116856|XP_017084400.1|DEUG	LOC6613753|XP_032579197.1|DSEC
OG0009619	LOC108115566|XP_017082561.1|DEUG	LOC6607414|XP_002032187.2|DSEC
OG0009620	LOC108109527|XP_017073580.1|DEUG	LOC6607290|XP_002032069.1|DSEC
OG0009621	LOC108109431|XP_017073420.1|DEUG	LOC6607292|XP_032578021.1|DSEC
OG0009622	LOC108117053|XP_017084714.1|DEUG	LOC6613714|XP_002038184.1|DSEC
OG0009623	LOC108111760|XP_017076809.1|DEUG	LOC116801408|XP_032576556.1|DSEC
OG0009624	LOC108109379|XP_017073361.1|DEUG	LOC6619537|XP_032578628.1|DSEC
OG0009625	LOC108111287|XP_017076164.1|DEUG	LOC6612873|XP_002037365.1|DSEC
OG0009626	LOC108115603|XP_017082618.1|DEUG	LOC6607504|XP_002032273.1|DSEC
OG0009627	LOC108115592|XP_017082594.1|DEUG	LOC6607505|XP_002032274.2|DSEC
OG0009628	LOC108115608|XP_017082629.1|DEUG	LOC6607499|XP_002032268.1|DSEC
OG0009629	LOC108117317|XP_017085174.1|DEUG	LOC6616781|XP_002041118.1|DSEC
OG0009630	LOC108117070|XP_017084732.1|DEUG	LOC6616785|XP_002041122.1|DSEC
OG0009631	LOC108116918|XP_017084546.1|DEUG	LOC6606601|XP_032576341.1|DSEC
OG0009632	LOC108111849|XP_017076945.1|DEUG	LOC6617650|XP_002041963.1|DSEC
OG0009633	LOC108106253|XP_017068707.1|DEUG	LOC6609209|XP_032572040.1|DSEC
OG0009634	LOC108105213|XP_017067160.1|DEUG	LOC6612979|XP_002037470.1|DSEC
OG0009635	LOC108116986|XP_017084639.1|DEUG	LOC6606443|XP_002031247.2|DSEC
OG0009636	LOC108114527|XP_017081047.1|DEUG	LOC6616315|XP_032573990.1|DSEC
OG0009637	LOC108113787|XP_017079982.1|DEUG	LOC6619611|XP_032578946.1|DSEC
OG0009638	LOC108117092|XP_017084779.1|DEUG	LOC6613729|XP_002038199.1|DSEC
OG0009639	LOC108116568|XP_017083997.1|DEUG	LOC6614155|XP_002038608.1|DSEC
OG0009640	LOC108113527|XP_017079609.1|DEUG	LOC6617075|XP_002041403.1|DSEC
OG0009641	LOC108115585|XP_017082587.1|DEUG	LOC6607397|XP_002032170.2|DSEC
OG0009642	LOC108115588|XP_017082590.1|DEUG	LOC6607395|XP_002032168.1|DSEC
OG0009643	LOC108111457|XP_017076416.1|DEUG	LOC6616867|XP_002041203.1|DSEC
OG0009644	LOC108116564|XP_017083992.1|DEUG	LOC6620989|XP_032578054.1|DSEC
OG0009645	LOC108116579|XP_017084010.1|DEUG	LOC6607611|XP_002032379.2|DSEC
OG0009646	LOC108111324|XP_017076211.1|DEUG	LOC6612882|XP_032577682.1|DSEC
OG0009647	LOC108111269|XP_017076146.1|DEUG	LOC6612874|XP_002037366.1|DSEC
OG0009648	LOC108115392|XP_017082317.1|DEUG	LOC6614061|XP_002038515.1|DSEC
OG0009649	LOC108116003|XP_017083169.1|DEUG	LOC6612620|XP_002037124.1|DSEC
OG0009650	LOC108118470|XP_017086681.1|DEUG	LOC6614387|XP_002038825.2|DSEC
OG0009651	LOC108104062|XP_017065413.1|DEUG	LOC6617672|XP_002041980.1|DSEC
OG0009652	LOC108111010|XP_017075811.1|DEUG	LOC6613252|XP_032576181.1|DSEC
OG0009653	LOC108110573|XP_017075159.1|DEUG	LOC6613276|XP_002037753.1|DSEC
OG0009654	LOC108110488|XP_017075054.1|DEUG	LOC6613275|XP_002037752.1|DSEC
OG0009655	LOC108118315|XP_017086420.1|DEUG	LOC6611596|XP_032583127.1|DSEC
OG0009656	LOC108106135|XP_017068516.1|DEUG	LOC6611628|XP_002036164.1|DSEC
OG0009657	LOC108110448|XP_017075004.1|DEUG	LOC6613099|XP_002037582.1|DSEC
OG0009658	LOC108104052|XP_017065387.1|DEUG	LOC6617708|XP_032575815.1|DSEC
OG0009659	LOC108102670|XP_017063300.1|DEUG	LOC6613387|XP_002037861.1|DSEC
OG0009660	LOC108110517|XP_017075086.1|DEUG	LOC6613064|XP_002037547.2|DSEC
OG0009661	LOC108106900|XP_017069637.1|DEUG	LOC6611571|XP_002036109.1|DSEC
OG0009662	LOC108112380|XP_017077711.1|DEUG	LOC6612166|XP_002036683.2|DSEC
OG0009663	LOC108111061|XP_017075879.1|DEUG	LOC6613090|XP_002037573.1|DSEC
OG0009664	LOC108110668|XP_017075274.1|DEUG	LOC6613140|XP_032583767.1|DSEC
OG0009665	LOC108111225|XP_017076116.1|DEUG	LOC6617320|XP_002041645.2|DSEC
OG0009666	LOC108118460|XP_017086668.1|DEUG	LOC6614410|XP_002038843.1|DSEC
OG0009667	LOC108115485|XP_017082460.1|DEUG	LOC6618176|XP_002042451.1|DSEC
OG0009668	LOC108115556|XP_017082552.1|DEUG	LOC6618209|XP_002042484.1|DSEC
OG0009669	LOC108105678|XP_017067871.1|DEUG	LOC6614566|XP_032574171.1|DSEC
OG0009670	LOC108102636|XP_017063245.1|DEUG	LOC6613431|XP_002037905.1|DSEC
OG0009671	LOC108106883|XP_017069620.1|DEUG	LOC6614591|XP_002039019.1|DSEC
OG0009674	LOC108114847|XP_017081481.1|DEUG	LOC6614728|XP_002039152.1|DSEC
OG0009675	LOC108105125|XP_017067047.1|DEUG	LOC6611343|XP_002035889.1|DSEC
OG0009676	LOC108114844|XP_017081479.1|DEUG	LOC6619313|XP_002043530.1|DSEC
OG0009677	LOC108106162|XP_017068562.1|DEUG	LOC6611699|XP_002036233.2|DSEC
OG0009678	LOC108103392|XP_017064337.1|DEUG	LOC116802199|XP_032581739.1|DSEC
OG0009679	LOC108102506|XP_017063021.1|DEUG	LOC6613528|XP_002037996.2|DSEC
OG0009680	LOC108105805|XP_017068035.1|DEUG	LOC6617892|XP_002042200.1|DSEC
OG0009681	LOC108109297|XP_017073280.1|DEUG	LOC6615711|XP_032571946.1|DSEC
OG0009682	LOC108108958|XP_017072702.1|DEUG	LOC6610123|XP_002034732.1|DSEC
OG0009683	LOC108112890|XP_017078736.1|DEUG	LOC6607932|XP_002032682.1|DSEC
OG0009684	LOC108112886|XP_017078725.1|DEUG	LOC6607933|XP_002032683.1|DSEC
OG0009685	LOC108112888|XP_017078731.1|DEUG	LOC6607936|XP_002032686.1|DSEC
OG0009686	LOC108112186|XP_017077487.1|DEUG	LOC6609717|XP_032571952.1|DSEC
OG0009687	LOC108112396|XP_017077727.1|DEUG	LOC6609722|XP_002034379.1|DSEC
OG0009688	LOC108112020|XP_017077250.1|DEUG	LOC6609858|XP_002034509.1|DSEC
OG0009689	LOC108113220|XP_017079246.1|DEUG	LOC6609800|XP_032571396.1|DSEC
OG0009690	LOC108106701|XP_017069423.1|DEUG	LOC6609128|XP_002033830.1|DSEC
OG0009692	LOC108112997|XP_017078896.1|DEUG	LOC6609417|XP_002034102.1|DSEC
OG0009693	LOC108106574|XP_017069232.1|DEUG	LOC6608855|XP_002033569.1|DSEC
OG0009694	LOC108106622|XP_017069314.1|DEUG	LOC116800311|XP_032570262.1|DSEC
OG0009695	LOC108107276|XP_017070206.1|DEUG	LOC6618902|XP_002043150.1|DSEC
OG0009696	LOC108104519|XP_017066139.1|DEUG	LOC116800519|XP_032571825.1|DSEC
OG0009697	LOC108107645|XP_017070719.1|DEUG	LOC6605398|XP_032574390.1|DSEC
OG0009698	LOC108113085|XP_017079020.1|DEUG	LOC6621834|XP_032572191.1|DSEC
OG0009699	LOC108106431|XP_017068949.1|DEUG	LOC6608635|XP_032571287.1|DSEC
OG0009700	LOC108107361|XP_017070353.1|DEUG	LOC6618847|XP_002043096.1|DSEC
OG0009701	LOC108111347|XP_017076267.1|DEUG	LOC6612792|XP_002037293.1|DSEC
OG0009702	LOC108113086|XP_017079021.1|DEUG	LOC6607908|XP_032572192.1|DSEC
OG0009703	LOC108106127|XP_017068496.1|DEUG	LOC6617227|XP_002041554.1|DSEC
OG0009704	LOC108109132|XP_017073018.1|DEUG	LOC6608101|XP_002032849.2|DSEC
OG0009705	LOC108106668|XP_017069387.1|DEUG	LOC6608844|XP_032571414.1|DSEC
OG0009706	LOC108106305|XP_017068765.1|DEUG	LOC6608839|XP_002033553.1|DSEC
OG0009707	LOC108110061|XP_017074449.1|DEUG	LOC6607039|XP_002031827.1|DSEC
OG0009708	LOC108112192|XP_017077493.1|DEUG	LOC6607938|XP_002032688.1|DSEC
OG0009709	LOC108112282|XP_017077593.1|DEUG	LOC6607941|XP_002032691.1|DSEC
OG0009710	LOC108112281|XP_017077592.1|DEUG	LOC6607942|XP_002032692.1|DSEC
OG0009711	LOC108112070|XP_017077308.1|DEUG	LOC6607958|XP_002032706.2|DSEC
OG0009712	LOC108114274|XP_017080659.1|DEUG	LOC6605927|XP_032573436.1|DSEC
OG0009713	LOC108104573|XP_017066215.1|DEUG	LOC6608242|XP_032572513.1|DSEC
OG0009714	LOC108106581|XP_017069251.1|DEUG	LOC6609074|XP_002033777.1|DSEC
OG0009715	LOC108107218|XP_017070124.1|DEUG	LOC6615771|XP_032570296.1|DSEC
OG0009716	LOC108104514|XP_017066124.1|DEUG	LOC6608227|XP_002032971.2|DSEC
OG0009717	LOC108112002|XP_017077227.1|DEUG	LOC6620805|XP_002045004.2|DSEC
OG0009718	LOC108106642|XP_017069343.1|DEUG	LOC6609053|XP_002033756.1|DSEC
OG0009719	LOC108107473|XP_017070509.1|DEUG	LOC6618811|XP_002043060.1|DSEC
OG0009720	LOC108112555|XP_017077990.1|DEUG	LOC6609481|XP_032572991.1|DSEC
OG0009721	LOC108106363|XP_017068832.1|DEUG	LOC6608802|XP_032572063.1|DSEC
OG0009723	LOC108107628|XP_017070685.1|DEUG	LOC6610784|XP_002035350.1|DSEC
OG0009724	LOC108109109|XP_017072987.1|DEUG	LOC6615304|XP_002039708.1|DSEC
OG0009725	LOC108112361|XP_017077679.1|DEUG	LOC6615530|XP_002039909.1|DSEC
OG0009726	LOC108113819|XP_017080016.1|DEUG	LOC6616834|XP_002041170.1|DSEC
OG0009727	LOC108114921|XP_017081597.1|DEUG	LOC6609027|XP_002033731.1|DSEC
OG0009728	LOC108109014|XP_017072776.1|DEUG	LOC6609989|XP_032571029.1|DSEC
OG0009729	LOC108108975|XP_017072719.1|DEUG	LOC6609988|XP_002034624.1|DSEC
OG0009730	LOC108111868|XP_017076982.1|DEUG	LOC6617634|XP_002041947.1|DSEC
OG0009731	LOC108106656|XP_017069367.1|DEUG	LOC6608706|XP_002033430.2|DSEC
OG0009732	LOC108113347|XP_017079402.1|DEUG	LOC6608177|XP_002032922.1|DSEC
OG0009733	LOC108117073|XP_017084738.1|DEUG	LOC6619858|XP_002044071.1|DSEC
OG0009734	LOC108117408|XP_017085305.1|DEUG	LOC6620239|XP_032582604.1|DSEC
OG0009735	LOC108114113|XP_017080365.1|DEUG	LOC6611078|XP_002035635.1|DSEC
OG0009736	LOC108109741|XP_017073888.1|DEUG	LOC6612225|XP_032582049.1|DSEC
OG0009737	LOC108116800|XP_017084337.1|DEUG, LOC108116847|XP_017084391.1|DEUG	LOC6606566|XP_032577636.1|DSEC
OG0009738	LOC108110000|XP_017074325.1|DEUG	LOC6614867|XP_032581720.1|DSEC
OG0009739	LOC108109931|XP_017074220.1|DEUG	LOC6614870|XP_032581025.1|DSEC
OG0009740	LOC108110119|XP_017074513.1|DEUG	LOC6617567|XP_032581858.1|DSEC
OG0009741	LOC108108087|XP_017071467.1|DEUG	LOC6611802|XP_002036324.1|DSEC
OG0009742	LOC108102889|XP_017063581.1|DEUG	LOC6618473|XP_002042743.2|DSEC
OG0009743	LOC108105369|XP_017067393.1|DEUG	LOC6618030|XP_032580449.1|DSEC
OG0009744	LOC108103361|XP_017064295.1|DEUG	LOC6612366|XP_002036875.1|DSEC
OG0009745	LOC108103429|XP_017064388.1|DEUG	LOC6619789|XP_002044002.1|DSEC
OG0009746	LOC108105924|XP_017068194.1|DEUG	LOC6605603|XP_002030421.1|DSEC
OG0009747	LOC108111727|XP_017076773.1|DEUG	LOC6617424|XP_002041748.1|DSEC
OG0009748	LOC108103769|XP_017064883.1|DEUG	LOC6614978|XP_002039395.1|DSEC
OG0009749	LOC108108642|XP_017072232.1|DEUG	LOC6606130|XP_002030938.1|DSEC
OG0009750	LOC108103592|XP_017064608.1|DEUG	LOC6610451|XP_032573920.1|DSEC
OG0009751	LOC108103140|XP_017064001.1|DEUG	LOC6617459|XP_002041776.1|DSEC
OG0009752	LOC108103321|XP_017064240.1|DEUG	LOC6616127|XP_002040492.1|DSEC
OG0009753	LOC108103323|XP_017064244.1|DEUG	LOC6616126|XP_002040491.1|DSEC
OG0009754	LOC108107277|XP_017070207.1|DEUG	LOC116800283|XP_032570050.1|DSEC
OG0009755	LOC108103015|XP_017063829.1|DEUG	LOC6617910|XP_002042218.2|DSEC
OG0009756	LOC108109634|XP_017073699.1|DEUG	LOC6617510|XP_002041826.1|DSEC
