Orthogroup	DEUG.longest_only	DERE.longest_only
OG0008802	LOC108110152|XP_017074562.1|DEUG	LOC113564332|XP_026836791.1|DERE, LOC113564328|XP_026836776.1|DERE
OG0008805	LOC108105379|XP_017067409.1|DEUG	LOC6549843|XP_001977574.1|DERE
OG0008806	LOC108115218|XP_017082061.1|DEUG	LOC6550606|XP_001978028.1|DERE
OG0008807	LOC108103863|XP_017065064.1|DEUG	LOC6550562|XP_026837808.1|DERE
OG0008808	LOC108103919|XP_017065157.1|DEUG	LOC6551070|XP_001978291.2|DERE
OG0008809	LOC108117520|XP_017085504.1|DEUG	LOC6554542|XP_001981944.1|DERE
OG0008811	LOC108105633|XP_017067811.1|DEUG	LOC6553040|XP_001980045.2|DERE
OG0008813	LOC108110579|XP_017075168.1|DEUG	LOC6552311|XP_026835140.1|DERE
OG0008814	LOC108107214|XP_017070120.1|DEUG	LOC6548411|XP_026836087.1|DERE
OG0008815	LOC108107694|XP_017070788.1|DEUG	LOC26526322|XP_015014258.1|DERE
OG0008816	LOC108114093|XP_017080335.1|DEUG	LOC6544085|XP_001972990.1|DERE
OG0008819	LOC108109285|XP_017073267.1|DEUG	LOC6547469|XP_001974921.1|DERE
OG0008821	LOC108117672|XP_017085689.1|DEUG	LOC6549951|XP_001978690.3|DERE
OG0008822	LOC108110478|XP_017075038.1|DEUG	LOC6542382|XP_026835133.1|DERE
OG0008823	LOC108118085|XP_017086121.1|DEUG	LOC6549719|XP_001977410.2|DERE
OG0008824	LOC108113848|XP_017080048.1|DEUG	LOC6545286|XP_001972629.2|DERE
OG0008825	LOC108114036|XP_017080271.1|DEUG	LOC6545374|XP_001972623.1|DERE
OG0008829	LOC108104397|XP_017065925.1|DEUG	LOC6555717|XP_001982561.1|DERE
OG0008830	LOC108110008|XP_017074335.1|DEUG	LOC6550131|XP_001977660.2|DERE
OG0008831	LOC108104375|XP_017065882.1|DEUG	LOC6555561|XP_001982586.1|DERE
OG0008832	LOC108104374|XP_017065879.1|DEUG	LOC6555560|XP_026837873.1|DERE
OG0008833	LOC108103456|XP_017064439.1|DEUG	LOC6550517|XP_001977907.1|DERE
OG0008834	LOC108113764|XP_017079949.1|DEUG	LOC6555339|XP_001981864.1|DERE
OG0008835	LOC108117137|XP_017084882.1|DEUG	LOC26526312|XP_015010469.1|DERE
OG0008836	LOC108104520|XP_017066140.1|DEUG	LOC6540792|XP_001970389.1|DERE
OG0008838	LOC108111059|XP_017075877.1|DEUG	LOC6541237|XP_001969339.1|DERE
OG0008839	LOC108106757|XP_017069485.1|DEUG	LOC6546890|XP_001975971.1|DERE
OG0008840	LOC108115515|XP_017082502.1|DEUG	LOC6549025|XP_001974154.1|DERE
OG0008841	LOC108107599|XP_017070651.1|DEUG	LOC6546041|XP_001971729.1|DERE
OG0008843	LOC108108033|XP_017071394.1|DEUG	LOC6546045|XP_015013795.1|DERE
OG0008845	LOC108105122|XP_017067044.1|DEUG	LOC6543018|XP_001968962.1|DERE
OG0008846	LOC108108466|XP_017072012.1|DEUG	LOC6544992|XP_026833736.1|DERE
OG0008847	LOC108116147|XP_017083372.1|DEUG	LOC6553184|XP_001979103.3|DERE
OG0008848	LOC108112952|XP_017078841.1|DEUG	LOC6548493|XP_001975306.2|DERE
OG0008849	LOC108117431|XP_017085333.1|DEUG	LOC113564481|XP_026837376.1|DERE
OG0008850	LOC108108985|XP_017072729.1|DEUG	LOC6547606|XP_001974966.1|DERE
OG0008851	LOC108111229|XP_017076120.1|DEUG	LOC6541531|XP_001969958.1|DERE
OG0008852	LOC108105405|XP_017067440.1|DEUG	LOC6542657|XP_001970491.1|DERE
OG0008854	LOC108111058|XP_017075876.1|DEUG	LOC6541167|XP_015015205.1|DERE
OG0008855	LOC108110147|XP_017074550.1|DEUG	LOC6551387|XP_001977232.1|DERE
OG0008856	LOC108108741|XP_017072372.1|DEUG	LOC6555871|XP_015008712.1|DERE
OG0008857	LOC108102750|XP_017063391.1|DEUG	LOC6544576|XP_001971455.2|DERE
OG0008858	LOC108111553|XP_017076563.1|DEUG	LOC6552168|XP_001979731.1|DERE
OG0008859	LOC108114717|XP_017081307.1|DEUG	LOC6546010|XP_001972239.1|DERE
OG0008860	LOC108111381|XP_017076302.1|DEUG	LOC6554362|XP_001981252.1|DERE
OG0008861	LOC108104550|XP_017066180.1|DEUG	LOC6543496|XP_001970407.1|DERE
OG0008862	LOC108117140|XP_017084888.1|DEUG	LOC6552407|XP_001979805.3|DERE
OG0008863	LOC108105187|XP_017067126.1|DEUG	LOC6540734|XP_001969017.1|DERE
OG0008864	LOC108112158|XP_017077394.1|DEUG	LOC6548162|XP_001975123.2|DERE
OG0008865	LOC108104095|XP_017065481.1|DEUG	LOC6543203|XP_001969776.1|DERE
OG0008866	LOC108104180|XP_017065594.1|DEUG	LOC6542461|XP_026834928.1|DERE
OG0008867	LOC108103444|XP_017064414.1|DEUG	LOC6550309|XP_001977897.1|DERE
OG0008868	LOC108104464|XP_017066017.1|DEUG	LOC6541072|XP_001970373.1|DERE
OG0008869	LOC108116762|XP_017084275.1|DEUG	LOC6544262|XP_001973776.1|DERE
OG0008870	LOC108108585|XP_017072169.1|DEUG	LOC6545339|XP_001973304.1|DERE
OG0008871	LOC108104015|XP_017065332.1|DEUG	LOC6545562|XP_001972666.1|DERE
OG0008872	LOC108107127|XP_017070010.1|DEUG	LOC6542517|XP_026834733.1|DERE
OG0008873	LOC108107174|XP_017070079.1|DEUG	LOC6542727|XP_001970080.1|DERE
OG0008874	LOC108112493|XP_017077850.1|DEUG	LOC6548720|XP_001975394.1|DERE
OG0008875	LOC108113358|XP_017079411.1|DEUG	LOC6546675|XP_001975868.1|DERE
OG0008876	LOC108102365|XP_017062766.1|DEUG	LOC6555857|XP_026839002.1|DERE
OG0008877	LOC108108160|XP_017071586.1|DEUG	LOC6545246|XP_001972570.1|DERE
OG0008878	LOC108106160|XP_017068560.1|DEUG	LOC6540679|XP_001970311.1|DERE
OG0008879	LOC108112951|XP_017078839.1|DEUG	LOC6548492|XP_001975305.2|DERE
OG0008880	LOC108105222|XP_017067173.1|DEUG	LOC6552771|XP_001979956.1|DERE
OG0008881	LOC108107228|XP_017070136.1|DEUG	LOC6548072|XP_001976613.2|DERE
OG0008882	LOC108110936|XP_017075718.1|DEUG	LOC6542788|XP_001969342.2|DERE
OG0008883	LOC108109659|XP_017073730.1|DEUG	LOC6551802|XP_001980815.1|DERE
OG0008884	LOC108113518|XP_017079599.1|DEUG	LOC6554579|XP_001981767.1|DERE
OG0008885	LOC108107105|XP_017069981.1|DEUG	LOC6549447|XP_001974269.1|DERE
OG0008886	LOC108113094|XP_017079029.1|DEUG	LOC6548540|XP_026836433.1|DERE
OG0008887	LOC108109098|XP_017072970.1|DEUG	LOC6547093|XP_001974932.1|DERE
OG0008888	LOC108114675|XP_017081247.1|DEUG	LOC6543772|XP_001972307.1|DERE
OG0008889	LOC108112851|XP_017078658.1|DEUG	LOC6548169|XP_001975152.1|DERE
OG0008890	LOC108116178|XP_017083408.1|DEUG	LOC6552872|XP_001979980.1|DERE
OG0008891	LOC108107953|XP_017071275.1|DEUG	LOC6544205|XP_026832573.1|DERE
OG0008892	LOC108107369|XP_017070362.1|DEUG	LOC6548239|XP_026835670.1|DERE
OG0008893	LOC108108009|XP_017071354.1|DEUG	LOC6544045|XP_001971969.1|DERE
OG0008894	LOC108115640|XP_017082682.1|DEUG	LOC6555166|XP_001982264.1|DERE
OG0008895	LOC108110384|XP_017074915.1|DEUG	LOC6552423|XP_001980778.1|DERE
OG0008896	LOC108118210|XP_017086266.1|DEUG	LOC6544296|XP_001973135.1|DERE
OG0008897	LOC108105265|XP_017067233.1|DEUG	LOC6551864|XP_001979661.2|DERE
OG0008898	LOC108111942|XP_017077106.1|DEUG	LOC6549350|XP_026836664.1|DERE
OG0008899	LOC108106943|XP_017069699.1|DEUG	LOC6549346|XP_001974326.1|DERE
OG0008900	LOC108105695|XP_017067894.1|DEUG	LOC6549298|XP_001974372.1|DERE
OG0008901	LOC108108102|XP_017071495.1|DEUG	LOC6543874|XP_001971509.1|DERE
OG0008902	LOC108102333|XP_017062625.1|DEUG	LOC6555823|XP_026839259.1|DERE
OG0008903	LOC108110559|XP_017075139.1|DEUG	LOC6542536|XP_001968225.1|DERE
OG0008904	LOC108112798|XP_017078574.1|DEUG	LOC6546970|XP_026836046.1|DERE
OG0008905	LOC108102309|XP_017062559.1|DEUG	LOC6555861|XP_026839113.1|DERE
OG0008906	LOC108114591|XP_017081135.1|DEUG	LOC6546133|XP_026832302.1|DERE
OG0008907	LOC108116566|XP_017083995.1|DEUG	LOC6554787|XP_001981984.2|DERE
OG0008908	LOC108116238|XP_017083518.1|DEUG	LOC6552980|XP_001979164.2|DERE
OG0008909	LOC108115934|XP_017083059.1|DEUG	LOC6555360|XP_001981439.1|DERE
OG0008910	LOC108109343|XP_017073295.1|DEUG	LOC113563737|XP_026831722.1|DERE
OG0008911	LOC108117280|XP_017085122.1|DEUG	LOC6552236|XP_001979801.2|DERE
OG0008912	LOC108114936|XP_017081610.1|DEUG	LOC6552074|XP_001978794.1|DERE
OG0008913	LOC108115674|XP_017082728.1|DEUG	LOC6555173|XP_001982271.1|DERE
OG0008914	LOC108111654|XP_017076674.1|DEUG	LOC6552523|XP_001979915.1|DERE
OG0008915	LOC108116548|XP_017083975.1|DEUG	LOC6552991|XP_001979120.1|DERE
OG0008916	LOC108107151|XP_017070048.1|DEUG	LOC6541659|XP_026835085.1|DERE
OG0008917	LOC108107144|XP_017070037.1|DEUG	LOC6542398|XP_001970210.1|DERE
OG0008918	LOC108107177|XP_017070085.1|DEUG	LOC6549262|XP_026837017.1|DERE
OG0008919	LOC108110875|XP_017075611.1|DEUG	LOC6540777|XP_015015211.1|DERE
OG0008920	LOC108118258|XP_017086338.1|DEUG	LOC26526019|XP_015014206.1|DERE
OG0008921	LOC108110835|XP_017075564.1|DEUG	LOC6541285|XP_026834498.1|DERE
OG0008922	LOC108106144|XP_017068527.1|DEUG	LOC6540635|XP_026835230.1|DERE
OG0008923	LOC108112048|XP_017077290.1|DEUG	LOC6547242|XP_001974759.1|DERE
OG0008924	LOC108108854|XP_017072560.1|DEUG	LOC6547786|XP_001974941.1|DERE
OG0008925	LOC108112651|XP_017078271.1|DEUG	LOC6546581|XP_001974680.1|DERE
OG0008926	LOC108104553|XP_017066184.1|DEUG	LOC6541041|XP_015014804.1|DERE
OG0008927	LOC108107494|XP_017070531.1|DEUG	LOC6548253|XP_001976618.2|DERE
OG0008928	LOC108112892|XP_017078737.1|DEUG	LOC6541274|XP_001970682.1|DERE
OG0008929	LOC108111952|XP_017077123.1|DEUG	LOC6547104|XP_001974745.1|DERE
OG0008930	LOC108116859|XP_017084410.1|DEUG, LOC108111641|XP_017076661.1|DEUG	LOC6552693|XP_001979881.1|DERE
OG0008931	LOC108104786|XP_017066531.1|DEUG	LOC6541511|XP_001969127.2|DERE
OG0008932	LOC108107243|XP_017070149.1|DEUG	LOC6548403|XP_001976669.1|DERE
OG0008933	LOC108106270|XP_017068724.1|DEUG	LOC6547136|XP_001976111.1|DERE
OG0008934	LOC108102716|XP_017063344.1|DEUG	LOC6544097|XP_001971438.2|DERE
OG0008935	LOC108112231|XP_017077540.1|DEUG	LOC6542429|XP_001970664.1|DERE
OG0008936	LOC108113293|XP_017079331.1|DEUG	LOC6548299|XP_001975097.1|DERE
OG0008937	LOC108113129|XP_017079122.1|DEUG	LOC6547285|XP_001976152.1|DERE
OG0008938	LOC108114902|XP_017081564.1|DEUG	LOC6549544|XP_001975750.2|DERE
OG0008939	LOC108109084|XP_017072939.1|DEUG	LOC6547260|XP_001974867.1|DERE
OG0008940	LOC108112987|XP_017078882.1|DEUG	LOC6548110|XP_001975151.1|DERE
OG0008941	LOC108110315|XP_017074817.1|DEUG	LOC6551275|XP_026837255.1|DERE
OG0008942	LOC108117620|XP_017085635.1|DEUG	LOC6551617|XP_026838765.1|DERE
OG0008943	LOC108103701|XP_017064786.1|DEUG	LOC6551478|XP_001978511.2|DERE
OG0008944	LOC108110055|XP_017074419.1|DEUG	LOC6550706|XP_001978120.1|DERE
OG0008945	LOC108103261|XP_017064162.1|DEUG	LOC6551246|XP_001978434.1|DERE
OG0008946	LOC108111870|XP_017076983.1|DEUG	LOC6551521|XP_001977164.1|DERE
OG0008948	LOC108105427|XP_017067486.1|DEUG	LOC6555607|XP_001982659.3|DERE
OG0008949	LOC108108011|XP_017071356.1|DEUG	LOC26526466|XP_015014285.1|DERE
OG0008950	LOC108103368|XP_017064303.1|DEUG	LOC6550590|XP_001976748.1|DERE
OG0008951	LOC108114029|XP_017080265.1|DEUG	LOC6544523|XP_001973049.1|DERE
OG0008952	LOC108105356|XP_017067360.1|DEUG	LOC6550201|XP_001977557.1|DERE
OG0008953	LOC108116737|XP_017084243.1|DEUG	LOC6544170|XP_001973769.2|DERE
OG0008954	LOC108102469|XP_017062967.1|DEUG	LOC113564115|XP_026834973.1|DERE
OG0008955	LOC108107651|XP_017070726.1|DEUG	LOC6544622|XP_001971504.1|DERE, LOC6544621|XP_001971503.1|DERE
OG0008956	LOC108112300|XP_017077615.1|DEUG	LOC6542442|XP_001970567.1|DERE
OG0008957	LOC108106021|XP_017068360.1|DEUG	LOC6545596|XP_001972708.1|DERE
OG0008958	LOC108108764|XP_017072420.1|DEUG	LOC6543989|XP_001973668.2|DERE
OG0008959	LOC108113981|XP_017080214.1|DEUG	LOC6545747|XP_001973445.1|DERE
OG0008960	LOC108114377|XP_017080818.1|DEUG	LOC6544700|XP_001972454.2|DERE
OG0008961	LOC108103078|XP_017063916.1|DEUG	LOC6549397|XP_026836231.1|DERE
OG0008962	LOC108103437|XP_017064396.1|DEUG	LOC6550520|XP_001977910.1|DERE
OG0008963	LOC108105318|XP_017067299.1|DEUG	LOC6550145|XP_001977542.1|DERE
OG0008964	LOC108118514|XP_017086747.1|DEUG	LOC6555738|XP_001982507.2|DERE
OG0008965	LOC108110958|XP_017075744.1|DEUG	LOC6542710|XP_001969389.2|DERE
OG0008966	LOC108105135|XP_017067057.1|DEUG	LOC6542032|XP_001969005.1|DERE
OG0008967	LOC108107593|XP_017070645.1|DEUG	LOC6544660|XP_026833515.1|DERE
OG0008968	LOC108110878|XP_017075623.1|DEUG	LOC6541215|XP_001968291.1|DERE
OG0008969	LOC108111227|XP_017076122.1|DEUG	LOC6541873|XP_001968285.1|DERE
OG0008970	LOC108110813|XP_017075537.1|DEUG	LOC6541484|XP_001968283.3|DERE
OG0008971	LOC108109780|XP_017073946.1|DEUG	LOC6544390|XP_001971691.1|DERE
OG0008972	LOC108113946|XP_017080147.1|DEUG	LOC6544721|XP_001971528.1|DERE
OG0008973	LOC108118273|XP_017086359.1|DEUG	LOC6544608|XP_001973070.1|DERE
OG0008974	LOC108111442|XP_017076400.1|DEUG, LOC108111305|XP_017076187.1|DEUG	LOC6554431|XP_001981282.1|DERE
OG0008975	LOC108104517|XP_017066135.1|DEUG	LOC6541333|XP_001969197.2|DERE
OG0008976	LOC108108400|XP_017071942.1|DEUG	LOC6545250|XP_001973307.2|DERE
OG0008977	LOC108110417|XP_017074974.1|DEUG	LOC6541635|XP_001969660.3|DERE
OG0008978	LOC108110343|XP_017074862.1|DEUG	LOC6542653|XP_001970805.1|DERE
OG0008979	LOC108105806|XP_017068036.1|DEUG	LOC6540740|XP_001969601.1|DERE
OG0008980	LOC108112324|XP_017077643.1|DEUG	LOC26526988|XP_026837144.1|DERE
OG0008983	LOC108107311|XP_017070271.1|DEUG	LOC6548058|XP_001976519.1|DERE
OG0008985	LOC108114428|XP_017080905.1|DEUG	LOC6545265|XP_001973255.1|DERE
OG0008986	LOC108109622|XP_017073688.1|DEUG	LOC6553251|XP_001979071.1|DERE
OG0008988	LOC108116941|XP_017084578.1|DEUG	LOC6552621|XP_001979867.1|DERE
OG0008989	LOC108103371|XP_017064307.1|DEUG	LOC6550591|XP_001976749.1|DERE
OG0008990	LOC108114167|XP_017080448.1|DEUG	LOC6545770|XP_001972182.1|DERE
OG0008992	LOC108116463|XP_017083882.1|DEUG	LOC6551945|XP_001980633.2|DERE
OG0008993	LOC108114448|XP_017080937.1|DEUG	LOC6544174|XP_001972371.1|DERE
OG0008994	LOC108106105|XP_017068469.1|DEUG	LOC6543098|XP_001970262.1|DERE
OG0008996	LOC108110094|XP_017074477.1|DEUG	LOC6550752|XP_001978049.2|DERE
OG0008997	LOC108105436|XP_017067509.1|DEUG	LOC6555671|XP_001982403.1|DERE
OG0008999	LOC108103582|XP_017064594.1|DEUG	LOC6550405|XP_001977736.1|DERE
OG0009001	LOC108107023|XP_017069859.1|DEUG	LOC6549379|XP_001974299.2|DERE
OG0009002	LOC108117217|XP_017085032.1|DEUG	LOC26526205|XP_015010454.1|DERE
OG0009003	LOC108113960|XP_017080163.1|DEUG	LOC6545359|XP_001972594.1|DERE
OG0009004	LOC108106228|XP_017068643.1|DEUG	LOC6547137|XP_001976112.1|DERE
OG0009005	LOC108110770|XP_017075473.1|DEUG	LOC6543092|XP_001969674.1|DERE
OG0009006	LOC108117038|XP_017084697.1|DEUG	LOC6553693|XP_001979423.1|DERE
OG0009007	LOC108108308|XP_017071816.1|DEUG	LOC6545147|XP_015013405.1|DERE
OG0009008	LOC108117103|XP_017084808.1|DEUG	LOC6553938|XP_001979489.1|DERE
OG0009009	LOC108102825|XP_017063503.1|DEUG	LOC6545602|XP_026833432.1|DERE
OG0009010	LOC108109807|XP_017074017.1|DEUG	LOC6545716|XP_001971669.1|DERE
OG0009011	LOC108107827|XP_017071066.1|DEUG	LOC6543683|XP_001971851.1|DERE
OG0009012	LOC108109058|XP_017072869.1|DEUG	LOC6547976|XP_026836647.1|DERE
OG0009013	LOC108109748|XP_017073902.1|DEUG	LOC6551489|XP_001978473.1|DERE
OG0009014	LOC108114132|XP_017080397.1|DEUG	LOC6544516|XP_001973056.2|DERE
OG0009015	LOC108102710|XP_017063340.1|DEUG	LOC6544573|XP_001971452.1|DERE
OG0009016	LOC108109889|XP_017074180.1|DEUG	LOC6543603|XP_001971389.2|DERE
OG0009017	LOC108111132|XP_017075986.1|DEUG	LOC6542289|XP_026835040.1|DERE
OG0009018	LOC108102336|XP_017062644.1|DEUG	LOC6555820|XP_026839067.1|DERE
OG0009019	LOC108102351|XP_017062704.1|DEUG	LOC6555865|XP_026839228.1|DERE
OG0009020	LOC108105623|XP_017067796.1|DEUG	LOC6553098|XP_015010170.1|DERE
OG0009021	LOC108114988|XP_017081709.1|DEUG	LOC6552288|XP_026832344.1|DERE
OG0009022	LOC108116969|XP_017084616.1|DEUG	LOC6553669|XP_001980349.1|DERE
OG0009023	LOC108115775|XP_017082836.1|DEUG	LOC6554687|XP_001981567.1|DERE
OG0009024	LOC108117519|XP_017085503.1|DEUG	LOC6554543|XP_026838278.1|DERE
OG0009025	LOC108111753|XP_017076797.1|DEUG	LOC6553675|XP_001980417.1|DERE
OG0009026	LOC108116677|XP_017084166.1|DEUG	LOC6554848|XP_026839799.1|DERE
OG0009027	LOC108111972|XP_017077170.1|DEUG	LOC26526403|XP_015012798.1|DERE
OG0009028	LOC108117365|XP_017085237.1|DEUG	LOC6545817|XP_001972170.2|DERE
OG0009029	LOC108113436|XP_017079492.1|DEUG	LOC6540669|XP_001968876.1|DERE
OG0009030	LOC108102666|XP_017063295.1|DEUG	LOC6541533|XP_026834184.1|DERE
OG0009031	LOC108116207|XP_017083480.1|DEUG	LOC6552984|XP_001979168.1|DERE
OG0009032	LOC108116208|XP_017083481.1|DEUG	LOC6552983|XP_001979167.1|DERE
OG0009033	LOC108108449|XP_017071995.1|DEUG	LOC6543261|XP_001969680.3|DERE
OG0009034	LOC108105197|XP_017067138.1|DEUG	LOC6542169|XP_026834499.1|DERE
OG0009035	LOC108111221|XP_017076111.1|DEUG	LOC6541181|XP_001969350.1|DERE
OG0009036	LOC108104856|XP_017066664.1|DEUG	LOC6543158|XP_026834958.1|DERE
OG0009037	LOC108110818|XP_017075539.1|DEUG	LOC6541744|XP_026834838.1|DERE
OG0009038	LOC108116081|XP_017083288.1|DEUG	LOC6554321|XP_001981480.1|DERE
OG0009039	LOC108116319|XP_017083614.1|DEUG	LOC6553259|XP_001980126.1|DERE
OG0009040	LOC108106533|XP_017069159.1|DEUG	LOC6548816|XP_026835993.1|DERE
OG0009041	LOC108117110|XP_017084821.1|DEUG	LOC6553810|XP_001979567.1|DERE
OG0009042	LOC108102697|XP_017063330.1|DEUG	LOC6540827|XP_001968728.1|DERE
OG0009043	LOC108114835|XP_017081465.1|DEUG	LOC6549088|XP_001974227.1|DERE
OG0009044	LOC108102570|XP_017063139.1|DEUG	LOC6540611|XP_001968761.1|DERE
OG0009045	LOC108116143|XP_017083368.1|DEUG	LOC6553119|XP_015009579.1|DERE
OG0009046	LOC108108794|XP_017072458.1|DEUG	LOC6544023|XP_026832958.1|DERE
OG0009047	LOC108112721|XP_017078445.1|DEUG	LOC6541419|XP_015014716.1|DERE
OG0009048	LOC108105794|XP_017068013.1|DEUG	LOC6543322|XP_001969616.1|DERE
OG0009049	LOC108116468|XP_017083888.1|DEUG	LOC6553146|XP_001980136.1|DERE
OG0009050	LOC108105787|XP_017068003.1|DEUG	LOC6540759|XP_001969561.1|DERE
OG0009051	LOC108109164|XP_017073076.1|DEUG	LOC6547619|XP_001974883.1|DERE
OG0009052	LOC108115064|XP_017081801.1|DEUG	LOC6553431|XP_026834276.1|DERE
OG0009053	LOC108116682|XP_017084172.1|DEUG	LOC6554828|XP_015009282.1|DERE
OG0009054	LOC108111804|XP_017076886.1|DEUG	LOC6553841|XP_026839809.1|DERE
OG0009055	LOC108106846|XP_017069577.1|DEUG	LOC6549500|XP_026836553.1|DERE
OG0009056	LOC108107126|XP_017070009.1|DEUG	LOC6541606|XP_001970100.1|DERE
OG0009057	LOC108104682|XP_017066372.1|DEUG	LOC6545130|XP_026832866.1|DERE
OG0009058	LOC108102332|XP_017062621.1|DEUG	LOC6555883|XP_026839075.1|DERE
OG0009059	LOC108108568|XP_017072145.1|DEUG	LOC6546320|XP_026832850.1|DERE
OG0009060	LOC108109871|XP_017074158.1|DEUG	LOC6551994|XP_001980802.1|DERE
OG0009061	LOC108113002|XP_017078904.1|DEUG	LOC6548723|XP_026835895.1|DERE
OG0009062	LOC108112635|XP_017078231.1|DEUG	LOC6548684|XP_001975367.1|DERE
OG0009063	LOC108105684|XP_017067882.1|DEUG	LOC6549293|XP_001974382.2|DERE
OG0009064	LOC108106384|XP_017068879.1|DEUG	LOC6548977|XP_001975560.1|DERE
OG0009065	LOC108108849|XP_017072554.1|DEUG	LOC6554237|XP_001982146.1|DERE
OG0009066	LOC108114452|XP_017080941.1|DEUG	LOC6543967|XP_001972217.1|DERE
OG0009067	LOC108108742|XP_017072368.1|DEUG	LOC6543986|XP_015014176.1|DERE
OG0009068	LOC108112819|XP_017078613.1|DEUG	LOC6543499|XP_026835568.1|DERE
OG0009069	LOC108104032|XP_017065353.1|DEUG	LOC6541546|XP_001969770.2|DERE
OG0009070	LOC108104866|XP_017066677.1|DEUG	LOC6542577|XP_001969148.1|DERE
OG0009071	LOC108116606|XP_017084056.1|DEUG	LOC6554701|XP_026831689.1|DERE
OG0009072	LOC108115171|XP_017081980.1|DEUG	LOC6553228|XP_001979222.3|DERE
OG0009073	LOC108117330|XP_017085194.1|DEUG	LOC6553846|XP_001979478.1|DERE
OG0009074	LOC108116427|XP_017083810.1|DEUG	LOC6554015|XP_001980545.1|DERE
OG0009075	LOC108108563|XP_017072138.1|DEUG, LOC108108569|XP_017072151.1|DEUG, LOC108115024|XP_017081755.1|DEUG	LOC6552097|XP_001978867.1|DERE
OG0009076	LOC108109495|XP_017073521.1|DEUG	LOC6552636|XP_001980902.1|DERE
OG0009077	LOC108115039|XP_017081776.1|DEUG	LOC6551912|XP_026837386.1|DERE
OG0009078	LOC108116340|XP_017083643.1|DEUG	LOC6551822|XP_001980583.1|DERE
OG0009079	LOC108117486|XP_017085451.1|DEUG	LOC6554673|XP_026832118.1|DERE
OG0009080	LOC108116437|XP_017083831.1|DEUG	LOC6552977|XP_001980118.1|DERE
OG0009081	LOC108113557|XP_017079639.1|DEUG	LOC6554458|XP_001981717.1|DERE
OG0009082	LOC108116400|XP_017083759.1|DEUG	LOC6553266|XP_001980156.1|DERE
OG0009083	LOC108117439|XP_017085348.1|DEUG	LOC6551657|XP_001978571.2|DERE
OG0009084	LOC108116491|XP_017083913.1|DEUG	LOC6551764|XP_001980648.2|DERE
OG0009085	LOC108116494|XP_017083917.1|DEUG	LOC6551881|XP_001980605.2|DERE
OG0009086	LOC108115022|XP_017081753.1|DEUG	LOC6552134|XP_001978816.2|DERE
OG0009087	LOC108116091|XP_017083298.1|DEUG	LOC6554184|XP_001981493.2|DERE
OG0009088	LOC108111288|XP_017076165.1|DEUG	LOC6555343|XP_001981193.1|DERE
OG0009089	LOC108117720|XP_017085768.1|DEUG	LOC6555829|XP_001982695.1|DERE
OG0009090	LOC108111283|XP_017076160.1|DEUG	LOC6554331|XP_001981295.1|DERE
OG0009091	LOC108115043|XP_017081779.1|DEUG	LOC6552072|XP_001978792.1|DERE
OG0009092	LOC108115065|XP_017081802.1|DEUG	LOC6553619|XP_026831605.1|DERE
OG0009093	LOC108116944|XP_017084581.1|DEUG	LOC6553207|XP_001980300.1|DERE
OG0009094	LOC108116063|XP_017083263.1|DEUG	LOC6554657|XP_026836059.1|DERE
OG0009095	LOC108115950|XP_017083074.1|DEUG	LOC6554658|XP_001981338.2|DERE
OG0009096	LOC108113562|XP_017079644.1|DEUG	LOC6555233|XP_001981640.1|DERE
OG0009097	LOC108113566|XP_017079647.1|DEUG	LOC6555232|XP_001981639.1|DERE
OG0009098	LOC108115813|XP_017082890.1|DEUG	LOC6555250|XP_026831559.1|DERE
OG0009099	LOC108111344|XP_017076263.1|DEUG	LOC6554192|XP_026831713.1|DERE
OG0009100	LOC108105129|XP_017067050.1|DEUG	LOC6542393|XP_001968970.1|DERE
OG0009101	LOC108110769|XP_017075477.1|DEUG	LOC6541462|XP_026834668.1|DERE
OG0009102	LOC108110923|XP_017075690.1|DEUG	LOC6541370|XP_026835057.1|DERE
OG0009103	LOC108110489|XP_017075056.1|DEUG	LOC6541108|XP_001968607.1|DERE
OG0009104	LOC108110534|XP_017075105.1|DEUG	LOC6541739|XP_001968606.1|DERE
OG0009105	LOC108108013|XP_017071361.1|DEUG	LOC6543342|XP_001969690.1|DERE
OG0009106	LOC108112367|XP_017077689.1|DEUG	LOC6542669|XP_001968342.2|DERE
OG0009107	LOC108107115|XP_017069992.1|DEUG	LOC6542279|XP_001970152.1|DERE
OG0009108	LOC108116254|XP_017083532.1|DEUG, LOC108116267|XP_017083546.1|DEUG	LOC6553024|XP_001980086.1|DERE
OG0009109	LOC108104151|XP_017065541.1|DEUG	LOC6543295|XP_001969751.3|DERE
OG0009110	LOC108110686|XP_017075302.1|DEUG	LOC6543139|XP_001968159.1|DERE
OG0009111	LOC108107919|XP_017071230.1|DEUG	LOC6544208|XP_001971901.1|DERE
OG0009112	LOC108110963|XP_017075752.1|DEUG	LOC6540818|XP_001968179.1|DERE
OG0009113	LOC108111130|XP_017075981.1|DEUG	LOC6541866|XP_001969944.1|DERE
OG0009114	LOC108106124|XP_017068492.1|DEUG	LOC6540905|XP_001968144.1|DERE
OG0009115	LOC108113464|XP_017079533.1|DEUG	LOC6543398|XP_001969504.1|DERE
OG0009116	LOC108110594|XP_017075181.1|DEUG	LOC6541758|XP_001968475.1|DERE
OG0009117	LOC108102472|XP_017062970.1|DEUG	LOC6540751|XP_001968837.1|DERE
OG0009118	LOC108105409|XP_017067445.1|DEUG	LOC6555780|XP_001982381.1|DERE
