Orthogroup	DEUG.longest_only	DMAU.longest_only
OG0008990	LOC108114167|XP_017080448.1|DEUG	LOC117141518|XP_033160901.1|DMAU
OG0008992	LOC108116463|XP_017083882.1|DEUG	LOC117144760|XP_033166010.1|DMAU
OG0008993	LOC108114448|XP_017080937.1|DEUG	LOC117140148|XP_033158808.1|DMAU
OG0008994	LOC108106105|XP_017068469.1|DEUG	LOC117150553|XP_033173392.1|DMAU
OG0008996	LOC108110094|XP_017074477.1|DEUG	LOC117147376|XP_033170136.1|DMAU
OG0008997	LOC108105436|XP_017067509.1|DEUG	LOC117148690|XP_033172124.1|DMAU
OG0008999	LOC108103582|XP_017064594.1|DEUG	LOC117147532|XP_033170353.1|DMAU
OG0009001	LOC108107023|XP_017069859.1|DEUG	LOC117137513|XP_033154891.1|DMAU
OG0009002	LOC108117217|XP_017085032.1|DEUG	LOC117142395|XP_033162233.1|DMAU
OG0009003	LOC108113960|XP_017080163.1|DEUG	LOC117141599|XP_033161004.1|DMAU
OG0009004	LOC108106228|XP_017068643.1|DEUG	LOC117136446|XP_033153255.1|DMAU
OG0009005	LOC108110770|XP_017075473.1|DEUG	LOC117135149|XP_033151098.1|DMAU
OG0009006	LOC108117038|XP_017084697.1|DEUG	LOC117144856|XP_033166149.1|DMAU
OG0009007	LOC108108308|XP_017071816.1|DEUG	LOC117141017|XP_033160171.1|DMAU
OG0009008	LOC108117103|XP_017084808.1|DEUG	LOC117142246|XP_033161990.1|DMAU
OG0009009	LOC108102825|XP_017063503.1|DEUG	LOC117139462|XP_033157665.1|DMAU
OG0009010	LOC108109807|XP_017074017.1|DEUG	LOC117139453|XP_033157653.1|DMAU
OG0009011	LOC108107827|XP_017071066.1|DEUG	LOC117141796|XP_033161328.1|DMAU
OG0009012	LOC108109058|XP_017072869.1|DEUG	LOC117137014|XP_033154095.1|DMAU
OG0009013	LOC108109748|XP_017073902.1|DEUG	LOC117146988|XP_033169547.1|DMAU
OG0009014	LOC108114132|XP_017080397.1|DEUG	LOC117140292|XP_033159020.1|DMAU
OG0009015	LOC108102710|XP_017063340.1|DEUG	LOC117141468|XP_033160821.1|DMAU
OG0009016	LOC108109889|XP_017074180.1|DEUG	LOC117139824|XP_033158351.1|DMAU
OG0009017	LOC108111132|XP_017075986.1|DEUG	LOC117150308|XP_033173024.1|DMAU
OG0009018	LOC108102336|XP_017062644.1|DEUG	LOC117146289|XP_033168187.1|DMAU
OG0009019	LOC108102351|XP_017062704.1|DEUG	LOC117146299|XP_033168209.1|DMAU
OG0009020	LOC108105623|XP_017067796.1|DEUG	LOC117145546|XP_033167131.1|DMAU
OG0009021	LOC108114988|XP_017081709.1|DEUG	LOC117142646|XP_033162643.1|DMAU
OG0009022	LOC108116969|XP_017084616.1|DEUG	LOC117143915|XP_033164720.1|DMAU
OG0009023	LOC108115775|XP_017082836.1|DEUG	LOC117143034|XP_033163318.1|DMAU
OG0009024	LOC108117519|XP_017085503.1|DEUG	LOC117145457|XP_033167017.1|DMAU
OG0009025	LOC108111753|XP_017076797.1|DEUG	LOC117142870|XP_033163029.1|DMAU
OG0009026	LOC108116677|XP_017084166.1|DEUG	LOC117144646|XP_033165833.1|DMAU
OG0009027	LOC108111972|XP_017077170.1|DEUG	LOC117135748|XP_033152094.1|DMAU
OG0009028	LOC108117365|XP_017085237.1|DEUG	LOC117140440|XP_033159256.1|DMAU
OG0009029	LOC108113436|XP_017079492.1|DEUG	LOC117147167|XP_033169854.1|DMAU
OG0009030	LOC108102666|XP_017063295.1|DEUG	LOC117150394|XP_033173148.1|DMAU
OG0009031	LOC108116207|XP_017083480.1|DEUG	LOC117144802|XP_033166068.1|DMAU
OG0009032	LOC108116208|XP_017083481.1|DEUG	LOC117144803|XP_033166070.1|DMAU
OG0009033	LOC108108449|XP_017071995.1|DEUG	LOC117150265|XP_033172962.1|DMAU
OG0009034	LOC108105197|XP_017067138.1|DEUG	LOC117150367|XP_033173117.1|DMAU
OG0009035	LOC108111221|XP_017076111.1|DEUG	LOC117151076|XP_033174211.1|DMAU
OG0009036	LOC108104856|XP_017066664.1|DEUG	LOC117137125|XP_033154314.1|DMAU
OG0009037	LOC108110818|XP_017075539.1|DEUG	LOC117138444|XP_033156451.1|DMAU
OG0009038	LOC108116081|XP_017083288.1|DEUG	LOC117144654|XP_033165845.1|DMAU
OG0009039	LOC108116319|XP_017083614.1|DEUG	LOC117143181|XP_033163589.1|DMAU
OG0009040	LOC108106533|XP_017069159.1|DEUG	LOC117135929|XP_033152388.1|DMAU
OG0009041	LOC108117110|XP_017084821.1|DEUG	LOC117142783|XP_033162865.1|DMAU
OG0009042	LOC108102697|XP_017063330.1|DEUG	LOC117137448|XP_033154783.1|DMAU
OG0009043	LOC108114835|XP_017081465.1|DEUG	LOC117147255|XP_033169970.1|DMAU
OG0009044	LOC108102570|XP_017063139.1|DEUG	LOC117150750|XP_033173675.1|DMAU
OG0009045	LOC108116143|XP_017083368.1|DEUG	LOC117144566|XP_033165701.1|DMAU
OG0009046	LOC108108794|XP_017072458.1|DEUG	LOC117142077|XP_033161848.1|DMAU
OG0009047	LOC108112721|XP_017078445.1|DEUG	LOC117137297|XP_033154561.1|DMAU
OG0009048	LOC108105794|XP_017068013.1|DEUG	LOC117150707|XP_033173614.1|DMAU
OG0009049	LOC108116468|XP_017083888.1|DEUG	LOC117144965|XP_033166316.1|DMAU
OG0009050	LOC108105787|XP_017068003.1|DEUG	LOC117140302|XP_033159040.1|DMAU
OG0009051	LOC108109164|XP_017073076.1|DEUG	LOC117135413|XP_033151457.1|DMAU
OG0009052	LOC108115064|XP_017081801.1|DEUG	LOC117145171|XP_033166611.1|DMAU
OG0009053	LOC108116682|XP_017084172.1|DEUG	LOC117143402|XP_033163981.1|DMAU
OG0009054	LOC108111804|XP_017076886.1|DEUG	LOC117144753|XP_033165999.1|DMAU
OG0009055	LOC108106846|XP_017069577.1|DEUG	LOC117135219|XP_033151218.1|DMAU
OG0009056	LOC108107126|XP_017070009.1|DEUG	LOC117150602|XP_033173451.1|DMAU
OG0009057	LOC108104682|XP_017066372.1|DEUG	LOC117141651|XP_033161116.1|DMAU
OG0009058	LOC108102332|XP_017062621.1|DEUG	LOC117146253|XP_033168087.1|DMAU
OG0009059	LOC108108568|XP_017072145.1|DEUG	LOC117139315|XP_033157450.1|DMAU
OG0009060	LOC108109871|XP_017074158.1|DEUG	LOC117144435|XP_033165472.1|DMAU
OG0009061	LOC108113002|XP_017078904.1|DEUG	LOC117138247|XP_033156089.1|DMAU
OG0009062	LOC108112635|XP_017078231.1|DEUG	LOC117136092|XP_033152662.1|DMAU
OG0009063	LOC108105684|XP_017067882.1|DEUG	LOC117135298|XP_033151365.1|DMAU
OG0009064	LOC108106384|XP_017068879.1|DEUG	LOC117138288|XP_033156157.1|DMAU
OG0009065	LOC108108849|XP_017072554.1|DEUG	LOC117144777|XP_033166036.1|DMAU
OG0009066	LOC108114452|XP_017080941.1|DEUG	LOC117141533|XP_033160914.1|DMAU
OG0009067	LOC108108742|XP_017072368.1|DEUG	LOC117140484|XP_033159325.1|DMAU
OG0009068	LOC108112819|XP_017078613.1|DEUG	LOC117136656|XP_033153547.1|DMAU
OG0009069	LOC108104032|XP_017065353.1|DEUG	LOC117150439|XP_033173215.1|DMAU
OG0009070	LOC108104866|XP_017066677.1|DEUG	LOC117135801|XP_033152188.1|DMAU
OG0009071	LOC108116606|XP_017084056.1|DEUG	LOC117142313|XP_033162109.1|DMAU
OG0009072	LOC108115171|XP_017081980.1|DEUG	LOC117144781|XP_033166041.1|DMAU
OG0009073	LOC108117330|XP_017085194.1|DEUG	LOC117144984|XP_033166344.1|DMAU
OG0009074	LOC108116427|XP_017083810.1|DEUG	LOC117142457|XP_033162331.1|DMAU
OG0009075	LOC108108563|XP_017072138.1|DEUG, LOC108108569|XP_017072151.1|DEUG, LOC108115024|XP_017081755.1|DEUG	LOC117142938|XP_033163142.1|DMAU
OG0009076	LOC108109495|XP_017073521.1|DEUG	LOC117142259|XP_033162012.1|DMAU
OG0009077	LOC108115039|XP_017081776.1|DEUG	LOC117145274|XP_033166752.1|DMAU
OG0009078	LOC108116340|XP_017083643.1|DEUG	LOC117143219|XP_033163658.1|DMAU
OG0009079	LOC108117486|XP_017085451.1|DEUG	LOC117145678|XP_033167306.1|DMAU
OG0009080	LOC108116437|XP_017083831.1|DEUG	LOC117143621|XP_033164278.1|DMAU
OG0009081	LOC108113557|XP_017079639.1|DEUG	LOC117144397|XP_033165424.1|DMAU
OG0009082	LOC108116400|XP_017083759.1|DEUG	LOC117144205|XP_033165145.1|DMAU
OG0009083	LOC108117439|XP_017085348.1|DEUG	LOC117148188|XP_033171347.1|DMAU
OG0009084	LOC108116491|XP_017083913.1|DEUG	LOC117143155|XP_033163550.1|DMAU
OG0009085	LOC108116494|XP_017083917.1|DEUG	LOC117143569|XP_033164204.1|DMAU
OG0009086	LOC108115022|XP_017081753.1|DEUG	LOC117143406|XP_033163991.1|DMAU
OG0009087	LOC108116091|XP_017083298.1|DEUG	LOC117142954|XP_033163170.1|DMAU
OG0009088	LOC108111288|XP_017076165.1|DEUG	LOC117144955|XP_033166301.1|DMAU
OG0009089	LOC108117720|XP_017085768.1|DEUG	LOC117146269|XP_033168153.1|DMAU
OG0009090	LOC108111283|XP_017076160.1|DEUG	LOC117144725|XP_033165956.1|DMAU
OG0009091	LOC108115043|XP_017081779.1|DEUG	LOC117144402|XP_033165429.1|DMAU
OG0009092	LOC108115065|XP_017081802.1|DEUG	LOC117144412|XP_033165443.1|DMAU
OG0009093	LOC108116944|XP_017084581.1|DEUG	LOC117142432|XP_033162284.1|DMAU
OG0009094	LOC108116063|XP_017083263.1|DEUG	LOC117145354|XP_033166863.1|DMAU
OG0009095	LOC108115950|XP_017083074.1|DEUG	LOC117145352|XP_033166860.1|DMAU
OG0009096	LOC108113562|XP_017079644.1|DEUG	LOC117144696|XP_033165912.1|DMAU
OG0009097	LOC108113566|XP_017079647.1|DEUG	LOC117144729|XP_033165964.1|DMAU
OG0009098	LOC108115813|XP_017082890.1|DEUG	LOC117144971|XP_033166323.1|DMAU
OG0009099	LOC108111344|XP_017076263.1|DEUG	LOC117142544|XP_033162485.1|DMAU
OG0009100	LOC108105129|XP_017067050.1|DEUG	LOC117150685|XP_033173588.1|DMAU
OG0009101	LOC108110769|XP_017075477.1|DEUG	LOC117148072|XP_033171164.1|DMAU
OG0009102	LOC108110923|XP_017075690.1|DEUG	LOC117135444|XP_033151516.1|DMAU
OG0009103	LOC108110489|XP_017075056.1|DEUG	LOC117151005|XP_033174102.1|DMAU
OG0009104	LOC108110534|XP_017075105.1|DEUG	LOC117150996|XP_033174092.1|DMAU
OG0009105	LOC108108013|XP_017071361.1|DEUG	LOC117150401|XP_033173156.1|DMAU
OG0009106	LOC108112367|XP_017077689.1|DEUG	LOC117150404|XP_033173158.1|DMAU
OG0009107	LOC108107115|XP_017069992.1|DEUG	LOC117150822|XP_033173783.1|DMAU
OG0009108	LOC108116254|XP_017083532.1|DEUG, LOC108116267|XP_017083546.1|DEUG	LOC117145637|XP_033167247.1|DMAU
OG0009109	LOC108104151|XP_017065541.1|DEUG	LOC117150726|XP_033173639.1|DMAU
OG0009110	LOC108110686|XP_017075302.1|DEUG	LOC117150927|XP_033173979.1|DMAU
OG0009111	LOC108107919|XP_017071230.1|DEUG	LOC117141514|XP_033160896.1|DMAU
OG0009112	LOC108110963|XP_017075752.1|DEUG	LOC117150460|XP_033173245.1|DMAU
OG0009113	LOC108111130|XP_017075981.1|DEUG	LOC117150589|XP_033173436.1|DMAU
OG0009114	LOC108106124|XP_017068492.1|DEUG	LOC117142073|XP_033161847.1|DMAU
OG0009115	LOC108113464|XP_017079533.1|DEUG	LOC117135163|XP_033151115.1|DMAU
OG0009116	LOC108110594|XP_017075181.1|DEUG	LOC117141644|XP_033161122.1|DMAU
OG0009117	LOC108102472|XP_017062970.1|DEUG	LOC117144641|XP_033165831.1|DMAU
OG0009118	LOC108105409|XP_017067445.1|DEUG	LOC117148325|XP_033171549.1|DMAU
OG0009119	LOC108105814|XP_017068044.1|DEUG	LOC117140917|XP_033159998.1|DMAU
OG0009120	LOC108113905|XP_017080101.1|DEUG	LOC117139241|XP_033157342.1|DMAU
OG0009121	LOC108112013|XP_017077240.1|DEUG	LOC117137302|XP_033154570.1|DMAU
OG0009122	LOC108108947|XP_017072690.1|DEUG	LOC117136598|XP_033153471.1|DMAU
OG0009123	LOC108109150|XP_017073049.1|DEUG	LOC117137635|XP_033155057.1|DMAU
OG0009124	LOC108105742|XP_017067947.1|DEUG	LOC117142319|XP_033162120.1|DMAU
OG0009125	LOC108112887|XP_017078730.1|DEUG	LOC117136338|XP_033153089.1|DMAU
OG0009126	LOC108113345|XP_017079397.1|DEUG	LOC117138037|XP_033155740.1|DMAU
OG0009127	LOC108107418|XP_017070436.1|DEUG	LOC117136333|XP_033153085.1|DMAU
OG0009128	LOC108112251|XP_017077561.1|DEUG	LOC117136323|XP_033153068.1|DMAU
OG0009129	LOC108104462|XP_017066015.1|DEUG	LOC117137130|XP_033154320.1|DMAU
OG0009130	LOC108112626|XP_017078216.1|DEUG	LOC117138269|XP_033156125.1|DMAU
OG0009131	LOC108113044|XP_017078962.1|DEUG	LOC117136343|XP_033153097.1|DMAU
OG0009132	LOC108107318|XP_017070283.1|DEUG	LOC117137499|XP_033154871.1|DMAU
OG0009133	LOC108111916|XP_017077046.1|DEUG	LOC117136879|XP_033153875.1|DMAU
OG0009134	LOC108112222|XP_017077529.1|DEUG	LOC117135641|XP_033151909.1|DMAU
OG0009135	LOC108104602|XP_017066261.1|DEUG	LOC117136827|XP_033153792.1|DMAU
OG0009136	LOC108106589|XP_017069259.1|DEUG	LOC117138050|XP_033155757.1|DMAU
OG0009137	LOC108106261|XP_017068715.1|DEUG	LOC117137348|XP_033154635.1|DMAU
OG0009138	LOC108106802|XP_017069536.1|DEUG	LOC117136862|XP_033153852.1|DMAU
OG0009139	LOC108107363|XP_017070354.1|DEUG	LOC117136060|XP_033152600.1|DMAU
OG0009140	LOC108106693|XP_017069415.1|DEUG	LOC117137668|XP_033155119.1|DMAU
OG0009141	LOC108112283|XP_017077594.1|DEUG	LOC117135842|XP_033152247.1|DMAU
OG0009142	LOC108112647|XP_017078251.1|DEUG	LOC117137518|XP_033154893.1|DMAU
OG0009143	LOC108113142|XP_017079139.1|DEUG	LOC117136012|XP_033152518.1|DMAU
OG0009144	LOC108112295|XP_017077609.1|DEUG	LOC117136002|XP_033152507.1|DMAU
OG0009145	LOC108112331|XP_017077648.1|DEUG	LOC117138645|XP_033156752.1|DMAU
OG0009146	LOC108106644|XP_017069344.1|DEUG	LOC117137235|XP_033154485.1|DMAU
OG0009147	LOC108112885|XP_017078724.1|DEUG	LOC117136843|XP_033153818.1|DMAU
OG0009148	LOC108104500|XP_017066104.1|DEUG	LOC117135891|XP_033152329.1|DMAU
OG0009149	LOC108109025|XP_017072788.1|DEUG	LOC117137582|XP_033154978.1|DMAU
OG0009150	LOC108114899|XP_017081558.1|DEUG	LOC117137143|XP_033154338.1|DMAU
OG0009151	LOC108106501|XP_017069085.1|DEUG	LOC117137267|XP_033154522.1|DMAU
OG0009152	LOC108104813|XP_017066586.1|DEUG	LOC117137565|XP_033154961.1|DMAU
OG0009153	LOC108107264|XP_017070185.1|DEUG	LOC117136236|XP_033152911.1|DMAU
OG0009154	LOC108116013|XP_017083186.1|DEUG	LOC117144633|XP_033165818.1|DMAU
OG0009155	LOC108104497|XP_017066100.1|DEUG	LOC117137402|XP_033154715.1|DMAU
OG0009156	LOC108108061|XP_017071430.1|DEUG	LOC117150873|XP_033173883.1|DMAU
OG0009157	LOC108107131|XP_017070018.1|DEUG	LOC117143541|XP_033164172.1|DMAU
OG0009158	LOC108104705|XP_017066411.1|DEUG	LOC117141189|XP_033160418.1|DMAU
OG0009159	LOC108110067|XP_017074437.1|DEUG	LOC117148605|XP_033171976.1|DMAU
OG0009160	LOC108110787|XP_017075501.1|DEUG	LOC117144201|XP_033165144.1|DMAU
OG0009161	LOC108105466|XP_017067555.1|DEUG	LOC117146889|XP_033169379.1|DMAU
OG0009162	LOC108108431|XP_017071974.1|DEUG	LOC117140135|XP_033158792.1|DMAU
OG0009163	LOC108114551|XP_017081085.1|DEUG	LOC117139595|XP_033157902.1|DMAU
OG0009164	LOC108114181|XP_017080481.1|DEUG	LOC117141829|XP_033161374.1|DMAU
OG0009165	LOC108107528|XP_017070557.1|DEUG	LOC117140664|XP_033159602.1|DMAU, LOC117139212|XP_033157280.1|DMAU
OG0009166	LOC108107643|XP_017070718.1|DEUG	LOC117140357|XP_033159103.1|DMAU
OG0009167	LOC108114596|XP_017081141.1|DEUG	LOC117140252|XP_033158945.1|DMAU
OG0009168	LOC108114597|XP_017081144.1|DEUG	LOC117140254|XP_033158948.1|DMAU
OG0009169	LOC108114164|XP_017080445.1|DEUG	LOC117141570|XP_033160973.1|DMAU
OG0009170	LOC108113997|XP_017080230.1|DEUG	LOC117140605|XP_033159506.1|DMAU
OG0009171	LOC108114210|XP_017080518.1|DEUG	LOC117141008|XP_033160153.1|DMAU
OG0009172	LOC108114641|XP_017081199.1|DEUG	LOC117139101|XP_033157124.1|DMAU
OG0009173	LOC108107836|XP_017071078.1|DEUG	LOC117139181|XP_033157241.1|DMAU
OG0009174	LOC108104312|XP_017065785.1|DEUG	LOC117148369|XP_033171617.1|DMAU
OG0009175	LOC108110952|XP_017075737.1|DEUG	LOC117146041|XP_033167874.1|DMAU
OG0009176	LOC108105990|XP_017068313.1|DEUG	LOC117142130|XP_033161926.1|DMAU
OG0009178	LOC108118233|XP_017086306.1|DEUG	LOC117140328|XP_033159069.1|DMAU
OG0009179	LOC108116738|XP_017084245.1|DEUG	LOC117140080|XP_033158724.1|DMAU
OG0009180	LOC108105917|XP_017068187.1|DEUG	LOC117141623|XP_033161043.1|DMAU
OG0009181	LOC108113932|XP_017080128.1|DEUG	LOC117140320|XP_033159059.1|DMAU
OG0009182	LOC108104286|XP_017065745.1|DEUG	LOC117141784|XP_033161307.1|DMAU
OG0009183	LOC108113862|XP_017080065.1|DEUG	LOC117139288|XP_033157409.1|DMAU
OG0009184	LOC108116754|XP_017084261.1|DEUG	LOC117141981|XP_033161681.1|DMAU
OG0009185	LOC108108806|XP_017072479.1|DEUG	LOC117139909|XP_033158481.1|DMAU
OG0009186	LOC108114699|XP_017081284.1|DEUG	LOC117141473|XP_033160834.1|DMAU
OG0009187	LOC108117047|XP_017084707.1|DEUG, LOC108117279|XP_017085121.1|DEUG	LOC117144624|XP_033165810.1|DMAU
OG0009188	LOC108112256|XP_017077567.1|DEUG	LOC117136859|XP_033153849.1|DMAU
OG0009189	LOC108114256|XP_017080642.1|DEUG	LOC117139618|XP_033157962.1|DMAU
OG0009190	LOC108103586|XP_017064600.1|DEUG	LOC117141368|XP_033160665.1|DMAU
OG0009191	LOC108106263|XP_017068718.1|DEUG	LOC117137715|XP_033155179.1|DMAU
OG0009192	LOC108103141|XP_017064002.1|DEUG	LOC117146872|XP_033169353.1|DMAU
OG0009193	LOC108105842|XP_017068092.1|DEUG	LOC117137903|XP_033155537.1|DMAU
OG0009194	LOC108112503|XP_017077871.1|DEUG	LOC117138315|XP_033156223.1|DMAU
OG0009195	LOC108114042|XP_017080279.1|DEUG	LOC117140559|XP_033159447.1|DMAU
OG0009196	LOC108114742|XP_017081346.1|DEUG	LOC117141547|XP_033160942.1|DMAU
OG0009197	LOC108113953|XP_017080155.1|DEUG	LOC117140722|XP_033159679.1|DMAU
OG0009198	LOC108118232|XP_017086303.1|DEUG	LOC117140084|XP_033158728.1|DMAU
OG0009199	LOC108108407|XP_017071948.1|DEUG	LOC117140793|XP_033159778.1|DMAU
OG0009200	LOC108104830|XP_017066616.1|DEUG	LOC117136215|XP_033152875.1|DMAU
OG0009201	LOC108112261|XP_017077573.1|DEUG	LOC117137908|XP_033155544.1|DMAU, LOC117149077|XP_033172614.1|DMAU
OG0009202	LOC108107237|XP_017070145.1|DEUG	LOC117136965|XP_033154019.1|DMAU
OG0009203	LOC108111613|XP_017076630.1|DEUG	LOC117137654|XP_033155081.1|DMAU
OG0009204	LOC108108927|XP_017072668.1|DEUG	LOC117136982|XP_033154049.1|DMAU
OG0009205	LOC108108933|XP_017072676.1|DEUG	LOC117137781|XP_033155297.1|DMAU
OG0009206	LOC108106258|XP_017068712.1|DEUG	LOC117137606|XP_033155016.1|DMAU
OG0009207	LOC108116311|XP_017083590.1|DEUG, LOC108116306|XP_017083584.1|DEUG	LOC117144320|XP_033165323.1|DMAU
OG0009209	LOC108116264|XP_017083543.1|DEUG	LOC117145145|XP_033166576.1|DMAU
OG0009210	LOC108112369|XP_017077687.1|DEUG	LOC117135912|XP_033152370.1|DMAU, LOC117149076|XP_033172613.1|DMAU, LOC117135913|XP_033152372.1|DMAU, LOC117149075|XP_033172612.1|DMAU, LOC117149073|XP_033172610.1|DMAU, LOC117136754|XP_033153680.1|DMAU
OG0009211	LOC108115412|XP_017082338.1|DEUG	LOC117136585|XP_033153452.1|DMAU
OG0009212	LOC108110018|XP_017074346.1|DEUG	LOC117146400|XP_033168474.1|DMAU, LOC117148376|XP_033171623.1|DMAU, LOC117148375|XP_033171621.1|DMAU, LOC117147755|XP_033170657.1|DMAU
OG0009214	LOC108107647|XP_017070721.1|DEUG	LOC117140530|XP_033159405.1|DMAU
OG0009215	LOC108112084|XP_017077322.1|DEUG	LOC117135639|XP_033151907.1|DMAU
OG0009215	LOC108113380|XP_017079441.1|DEUG	LOC117135637|XP_033151903.1|DMAU
OG0009220	LOC108105359|XP_017067366.1|DEUG	LOC117148497|XP_033171770.1|DMAU
OG0009221	LOC108110879|XP_017075626.1|DEUG	LOC117150649|XP_033173522.1|DMAU
OG0009222	LOC108115200|XP_017082013.1|DEUG	LOC117147801|XP_033170743.1|DMAU
OG0009224	LOC108116569|XP_017083998.1|DEUG	LOC117143653|XP_033164323.1|DMAU
OG0009225	LOC108102461|XP_017062959.1|DEUG	LOC117147204|XP_033169907.1|DMAU
OG0009228	LOC108103457|XP_017064440.1|DEUG	LOC117148337|XP_033171563.1|DMAU
OG0009229	LOC108110168|XP_017074580.1|DEUG	LOC117143064|XP_033163412.1|DMAU
OG0009231	LOC108110050|XP_017074415.1|DEUG	LOC117148305|XP_033171517.1|DMAU
OG0009232	LOC108110273|XP_017074749.1|DEUG	LOC117148847|XP_033172397.1|DMAU
OG0009234	LOC108103242|XP_017064132.1|DEUG	LOC117148838|XP_033172383.1|DMAU
OG0009235	LOC108102821|XP_017063499.1|DEUG	LOC117149137|XP_033172640.1|DMAU
OG0009236	LOC108114497|XP_017081006.1|DEUG	LOC117139794|XP_033158300.1|DMAU
OG0009237	LOC108110830|XP_017075556.1|DEUG	LOC117150518|XP_033173325.1|DMAU
OG0009238	LOC108114681|XP_017081259.1|DEUG	LOC117139119|XP_033157156.1|DMAU
OG0009239	LOC108108808|XP_017072481.1|DEUG	LOC117140754|XP_033159727.1|DMAU
OG0009241	LOC108110764|XP_017075468.1|DEUG	LOC117144882|XP_033166188.1|DMAU
OG0009245	LOC108105303|XP_017067286.1|DEUG	LOC117146069|XP_033167901.1|DMAU
OG0009247	LOC108117071|XP_017084733.1|DEUG	LOC117143628|XP_033164294.1|DMAU, LOC117143495|XP_033164102.1|DMAU
OG0009248	LOC108102999|XP_017063805.1|DEUG	LOC117146763|XP_033169154.1|DMAU
OG0009249	LOC108111096|XP_017075925.1|DEUG	LOC117150412|XP_033173170.1|DMAU
OG0009251	LOC108102418|XP_017062879.1|DEUG	LOC117148917|XP_033172528.1|DMAU
OG0009252	LOC108105461|XP_017067550.1|DEUG	LOC117146455|XP_033168574.1|DMAU
OG0009253	LOC108103128|XP_017063985.1|DEUG	LOC117147545|XP_033170372.1|DMAU
OG0009254	LOC108105521|XP_017067636.1|DEUG	LOC117147562|XP_033170394.1|DMAU
OG0009255	LOC108104422|XP_017065966.1|DEUG	LOC117146994|XP_033169562.1|DMAU
OG0009256	LOC108109951|XP_017074253.1|DEUG	LOC117147553|XP_033170386.1|DMAU
OG0009257	LOC108103480|XP_017064474.1|DEUG	LOC117146568|XP_033168759.1|DMAU
OG0009258	LOC108110076|XP_017074453.1|DEUG	LOC117148198|XP_033171370.1|DMAU
OG0009259	LOC108103430|XP_017064389.1|DEUG	LOC117146580|XP_033168781.1|DMAU
OG0009260	LOC108102422|XP_017062888.1|DEUG	LOC117147657|XP_033170524.1|DMAU
OG0009261	LOC108105084|XP_017066997.1|DEUG	LOC117147537|XP_033170361.1|DMAU
OG0009262	LOC108103938|XP_017065185.1|DEUG	LOC117148003|XP_033171053.1|DMAU
OG0009263	LOC108103779|XP_017064899.1|DEUG	LOC117148062|XP_033171144.1|DMAU
OG0009264	LOC108103777|XP_017064894.1|DEUG	LOC117147583|XP_033170418.1|DMAU
OG0009265	LOC108103555|XP_017064570.1|DEUG	LOC117148469|XP_033171733.1|DMAU
OG0009266	LOC108108145|XP_017071567.1|DEUG	LOC117146978|XP_033169579.1|DMAU
OG0009267	LOC108113431|XP_017079482.1|DEUG	LOC117135151|XP_033151102.1|DMAU
OG0009268	LOC108104884|XP_017066706.1|DEUG	LOC117135802|XP_033152191.1|DMAU
OG0009269	LOC108105290|XP_017067269.1|DEUG	LOC117145411|XP_033166941.1|DMAU
OG0009270	LOC108112236|XP_017077546.1|DEUG	LOC117138241|XP_033156081.1|DMAU
OG0009271	LOC108105358|XP_017067363.1|DEUG	LOC117148495|XP_033171767.1|DMAU
OG0009272	LOC108113970|XP_017080175.1|DEUG	LOC117141591|XP_033160996.1|DMAU
OG0009273	LOC108110506|XP_017075075.1|DEUG	LOC117148806|XP_033172333.1|DMAU
OG0009274	LOC108107738|XP_017070885.1|DEUG	LOC117139835|XP_033158368.1|DMAU
OG0009275	LOC108105454|XP_017067541.1|DEUG	LOC117147271|XP_033169993.1|DMAU
OG0009276	LOC108112286|XP_017077597.1|DEUG	LOC117137746|XP_033155221.1|DMAU
OG0009277	LOC108118502|XP_017086729.1|DEUG	LOC117146479|XP_033168609.1|DMAU
OG0009278	LOC108118513|XP_017086743.1|DEUG	LOC117146616|XP_033168836.1|DMAU
OG0009279	LOC108106911|XP_017069651.1|DEUG	LOC117150486|XP_033173276.1|DMAU
OG0009280	LOC108110320|XP_017074826.1|DEUG	LOC117147871|XP_033170840.1|DMAU
OG0009281	LOC108110122|XP_017074517.1|DEUG	LOC117147905|XP_033170904.1|DMAU
OG0009282	LOC108106099|XP_017068452.1|DEUG	LOC117142093|XP_033161870.1|DMAU
OG0009283	LOC108111071|XP_017075890.1|DEUG	LOC117147875|XP_033170849.1|DMAU
OG0009284	LOC108108625|XP_017072214.1|DEUG	LOC117140305|XP_033159041.1|DMAU
OG0009285	LOC108102345|XP_017062682.1|DEUG	LOC117146310|XP_033168248.1|DMAU
OG0009286	LOC108107815|XP_017071035.1|DEUG	LOC117140048|XP_033158676.1|DMAU
OG0009287	LOC108114111|XP_017080363.1|DEUG	LOC117141319|XP_033160604.1|DMAU
OG0009288	LOC108103258|XP_017064159.1|DEUG	LOC117147740|XP_033170630.1|DMAU
OG0009289	LOC108102359|XP_017062748.1|DEUG	LOC117146260|XP_033168113.1|DMAU
OG0009290	LOC108106344|XP_017068813.1|DEUG	LOC117137649|XP_033155077.1|DMAU
OG0009291	LOC108102360|XP_017062749.1|DEUG	LOC117146261|XP_033168118.1|DMAU
OG0009292	LOC108103464|XP_017064448.1|DEUG	LOC117148338|XP_033171564.1|DMAU
OG0009293	LOC108103434|XP_017064392.1|DEUG	LOC117148333|XP_033171557.1|DMAU
OG0009294	LOC108112449|XP_017077784.1|DEUG	LOC117137790|XP_033155337.1|DMAU
