Orthogroup	DEUG.longest_only	DSUP.longest_only
OG0008031	LOC108111160|XP_017076021.1|DEUG	LOC119545954|XP_037707843.1|DSUP
OG0008032	LOC108109388|XP_017073374.1|DEUG	LOC119548742|XP_037712189.1|DSUP
OG0008033	LOC108116435|XP_017083824.1|DEUG	LOC119549136|XP_037712839.1|DSUP
OG0008034	LOC108111778|XP_017076835.1|DEUG	LOC119548290|XP_037711387.1|DSUP
OG0008035	LOC108103021|XP_017063836.1|DEUG	LOC119556609|XP_037724850.1|DSUP
OG0008036	LOC108113786|XP_017079981.1|DEUG	LOC119562351|XP_037731441.1|DSUP
OG0008037	LOC108113713|XP_017079881.1|DEUG	LOC119550036|XP_037714404.1|DSUP
OG0008038	LOC108110326|XP_017074840.1|DEUG	LOC119557726|XP_037726538.1|DSUP
OG0008039	LOC108117201|XP_017085003.1|DEUG	LOC119548112|XP_037711137.1|DSUP
OG0008040	LOC108109390|XP_017073376.1|DEUG	LOC119563274|XP_037732524.1|DSUP
OG0008041	LOC108102942|XP_017063701.1|DEUG	LOC119556228|XP_037724174.1|DSUP
OG0008042	LOC108111785|XP_017076859.1|DEUG	LOC119560850|XP_037730437.1|DSUP
OG0008043	LOC108103316|XP_017064235.1|DEUG	LOC119556669|XP_037724954.1|DSUP
OG0008044	LOC108103673|XP_017064721.1|DEUG	LOC119558049|XP_037727126.1|DSUP
OG0008045	LOC108118287|XP_017086377.1|DEUG	LOC119557916|XP_037726852.1|DSUP
OG0008046	LOC108117170|XP_017084940.1|DEUG	LOC119547763|XP_037710703.1|DSUP
OG0008047	LOC108110167|XP_017074579.1|DEUG	LOC119560097|XP_037729347.1|DSUP
OG0008048	LOC108117228|XP_017085049.1|DEUG	LOC119560105|XP_037729383.1|DSUP
OG0008049	LOC108110233|XP_017074708.1|DEUG	LOC119560459|XP_037729846.1|DSUP
OG0008050	LOC108113589|XP_017079724.1|DEUG	LOC119551033|XP_037716044.1|DSUP
OG0008051	LOC108117236|XP_017085060.1|DEUG	LOC119561030|XP_037730784.1|DSUP
OG0008052	LOC108116314|XP_017083593.1|DEUG	LOC119547622|XP_037710480.1|DSUP
OG0008053	LOC108118343|XP_017086475.1|DEUG	LOC119554822|XP_037721824.1|DSUP, LOC119554262|XP_037721033.1|DSUP
OG0008054	LOC108105448|XP_017067524.1|DEUG	LOC119556709|XP_037725033.1|DSUP
OG0008055	LOC108111884|XP_017077007.1|DEUG	LOC119557299|XP_037725936.1|DSUP
OG0008056	LOC108102429|XP_017062896.1|DEUG	LOC119557240|XP_037725852.1|DSUP
OG0008057	LOC108115362|XP_017082278.1|DEUG	LOC119560492|XP_037729886.1|DSUP
OG0008058	LOC108111667|XP_017076688.1|DEUG	LOC119549307|XP_037713196.1|DSUP
OG0008059	LOC108115336|XP_017082239.1|DEUG	LOC119560702|XP_037730218.1|DSUP
OG0008060	LOC108116335|XP_017083639.1|DEUG	LOC119550393|XP_037714975.1|DSUP
OG0008061	LOC108117434|XP_017085338.1|DEUG	LOC119557169|XP_037725703.1|DSUP
OG0008062	LOC108110100|XP_017074482.1|DEUG	LOC119557376|XP_037726048.1|DSUP
OG0008063	LOC108111786|XP_017076861.1|DEUG	LOC119560851|XP_037730438.1|DSUP
OG0008064	LOC108103624|XP_017064658.1|DEUG	LOC119557363|XP_037726032.1|DSUP
OG0008065	LOC108109756|XP_017073917.1|DEUG	LOC119557974|XP_037726969.1|DSUP
OG0008066	LOC108102397|XP_017062827.1|DEUG	LOC119558093|XP_037727232.1|DSUP
OG0008067	LOC108102947|XP_017063712.1|DEUG	LOC119558354|XP_037727782.1|DSUP
OG0008068	LOC108103027|XP_017063843.1|DEUG	LOC119557531|XP_037726232.1|DSUP
OG0008069	LOC108105624|XP_017067798.1|DEUG	LOC119563219|XP_037732445.1|DSUP
OG0008070	LOC108117229|XP_017085052.1|DEUG	LOC119560114|XP_037729394.1|DSUP
OG0008071	LOC108103287|XP_017064187.1|DEUG	LOC119556936|XP_037725356.1|DSUP
OG0008072	LOC108103753|XP_017064853.1|DEUG	LOC119557329|XP_037725978.1|DSUP
OG0008073	LOC108115225|XP_017082069.1|DEUG	LOC119557902|XP_037726836.1|DSUP
OG0008075	LOC108112159|XP_017077397.1|DEUG	LOC119551351|XP_037716599.1|DSUP
OG0008076	LOC108103306|XP_017064218.1|DEUG	LOC119557778|XP_037726606.1|DSUP
OG0008077	LOC108114969|XP_017081670.1|DEUG	LOC119560560|XP_037730006.1|DSUP
OG0008078	LOC108103247|XP_017064139.1|DEUG	LOC119557076|XP_037725557.1|DSUP
OG0008079	LOC108110108|XP_017074492.1|DEUG	LOC119557943|XP_037726890.1|DSUP
OG0008080	LOC108103317|XP_017064236.1|DEUG	LOC119557893|XP_037726825.1|DSUP
OG0008081	LOC108103639|XP_017064679.1|DEUG	LOC119558413|XP_037727874.1|DSUP
OG0008082	LOC108115781|XP_017082842.1|DEUG	LOC119556429|XP_037724583.1|DSUP
OG0008083	LOC108115376|XP_017082300.1|DEUG	LOC119560598|XP_037730051.1|DSUP
OG0008084	LOC108109579|XP_017073645.1|DEUG	LOC119560034|XP_037729262.1|DSUP
OG0008085	LOC108113558|XP_017079640.1|DEUG	LOC119563273|XP_037732523.1|DSUP
OG0008086	LOC108115338|XP_017082241.1|DEUG	LOC119560558|XP_037729996.1|DSUP
OG0008087	LOC108110091|XP_017074472.1|DEUG	LOC119556715|XP_037725041.1|DSUP
OG0008088	LOC108103366|XP_017064302.1|DEUG	LOC119557874|XP_037726803.1|DSUP
OG0008089	LOC108102840|XP_017063522.1|DEUG	LOC119554684|XP_037721614.1|DSUP
OG0008090	LOC108105538|XP_017067659.1|DEUG	LOC119556276|XP_037724253.1|DSUP
OG0008091	LOC108116620|XP_017084084.1|DEUG	LOC119558715|XP_037727985.1|DSUP
OG0008092	LOC108117127|XP_017084849.1|DEUG	LOC119559820|XP_037728840.1|DSUP
OG0008093	LOC108117384|XP_017085272.1|DEUG	LOC119558310|XP_037727640.1|DSUP
OG0008094	LOC108104091|XP_017065476.1|DEUG	LOC119547539|XP_037710364.1|DSUP
OG0008095	LOC108116386|XP_017083733.1|DEUG	LOC119556058|XP_037723797.1|DSUP
OG0008096	LOC108118523|XP_017086760.1|DEUG	LOC119556336|XP_037724354.1|DSUP
OG0008097	LOC108118079|XP_017086111.1|DEUG	LOC119558253|XP_037727508.1|DSUP
OG0008098	LOC108106008|XP_017068342.1|DEUG	LOC119553654|XP_037720068.1|DSUP
OG0008099	LOC108114326|XP_017080733.1|DEUG	LOC119553315|XP_037719569.1|DSUP
OG0008100	LOC108117505|XP_017085477.1|DEUG	LOC119547101|XP_037709735.1|DSUP
OG0008101	LOC108102956|XP_017063736.1|DEUG	LOC119558280|XP_037727583.1|DSUP
OG0008102	LOC108116320|XP_017083616.1|DEUG	LOC119562950|XP_037732051.1|DSUP
OG0008103	LOC108103780|XP_017064900.1|DEUG	LOC119558298|XP_037727618.1|DSUP
OG0008104	LOC108118253|XP_017086332.1|DEUG	LOC119554960|XP_037722015.1|DSUP
OG0008105	LOC108116165|XP_017083390.1|DEUG	LOC119560919|XP_037730551.1|DSUP
OG0008106	LOC108116741|XP_017084248.1|DEUG	LOC119552850|XP_037718652.1|DSUP
OG0008107	LOC108116502|XP_017083924.1|DEUG	LOC119563328|XP_037732599.1|DSUP
OG0008108	LOC108105447|XP_017067523.1|DEUG	LOC119556708|XP_037725032.1|DSUP
OG0008109	LOC108110329|XP_017074849.1|DEUG	LOC119556863|XP_037725263.1|DSUP
OG0008110	LOC108117586|XP_017085579.1|DEUG	LOC119556406|XP_037724519.1|DSUP
OG0008111	LOC108105489|XP_017067597.1|DEUG	LOC119557087|XP_037725569.1|DSUP
OG0008112	LOC108104370|XP_017065872.1|DEUG	LOC119556968|XP_037725406.1|DSUP
OG0008113	LOC108103841|XP_017065019.1|DEUG	LOC119557716|XP_037726526.1|DSUP
OG0008114	LOC108103800|XP_017064970.1|DEUG	LOC119557715|XP_037726525.1|DSUP
OG0008115	LOC108103420|XP_017064366.1|DEUG	LOC119558285|XP_037727589.1|DSUP
OG0008116	LOC108103421|XP_017064376.1|DEUG	LOC119558307|XP_037727637.1|DSUP
OG0008117	LOC108105019|XP_017066904.1|DEUG	LOC119556032|XP_037723741.1|DSUP
OG0008118	LOC108105491|XP_017067599.1|DEUG	LOC119557093|XP_037725583.1|DSUP
OG0008119	LOC108105008|XP_017066877.1|DEUG	LOC119558279|XP_037727582.1|DSUP
OG0008120	LOC108111864|XP_017076978.1|DEUG	LOC119556494|XP_037724681.1|DSUP
OG0008121	LOC108113381|XP_017079442.1|DEUG	LOC119551704|XP_037717105.1|DSUP
OG0008122	LOC108109755|XP_017073913.1|DEUG	LOC119557953|XP_037726916.1|DSUP
OG0008123	LOC108103266|XP_017064166.1|DEUG	LOC119557198|XP_037725779.1|DSUP
OG0008124	LOC108105501|XP_017067614.1|DEUG	LOC119555970|XP_037723623.1|DSUP
OG0008125	LOC108110301|XP_017074798.1|DEUG	LOC119558405|XP_037727865.1|DSUP
OG0008126	LOC108103201|XP_017064079.1|DEUG	LOC119555936|XP_037723568.1|DSUP
OG0008127	LOC108109726|XP_017073861.1|DEUG	LOC119558196|XP_037727410.1|DSUP
OG0008128	LOC108110113|XP_017074499.1|DEUG	LOC119556937|XP_037725357.1|DSUP
OG0008129	LOC108103252|XP_017064146.1|DEUG	LOC119556331|XP_037724350.1|DSUP
OG0008130	LOC108105060|XP_017066968.1|DEUG	LOC119557287|XP_037725905.1|DSUP
OG0008131	LOC108105505|XP_017067616.1|DEUG	LOC119557674|XP_037726470.1|DSUP
OG0008132	LOC108116681|XP_017084171.1|DEUG	LOC119553076|XP_037719137.1|DSUP
OG0008133	LOC108103881|XP_017065098.1|DEUG	LOC119556645|XP_037724905.1|DSUP
OG0008134	LOC108103254|XP_017064148.1|DEUG	LOC119555934|XP_037723562.1|DSUP
OG0008135	LOC108109497|XP_017073524.1|DEUG	LOC119550771|XP_037715632.1|DSUP
OG0008136	LOC108102582|XP_017063162.1|DEUG	LOC119546441|XP_037708644.1|DSUP
OG0008137	LOC108110285|XP_017074769.1|DEUG	LOC119557121|XP_037725632.1|DSUP
OG0008138	LOC108114439|XP_017080921.1|DEUG	LOC119552955|XP_037718866.1|DSUP
OG0008139	LOC108112040|XP_017077281.1|DEUG	LOC119551297|XP_037716504.1|DSUP
OG0008140	LOC108110302|XP_017074799.1|DEUG	LOC119558406|XP_037727866.1|DSUP
OG0008141	LOC108111871|XP_017076984.1|DEUG	LOC119556341|XP_037724368.1|DSUP
OG0008142	LOC108105081|XP_017066993.1|DEUG	LOC119556110|XP_037723909.1|DSUP
OG0008143	LOC108115224|XP_017082068.1|DEUG	LOC119557729|XP_037726540.1|DSUP
OG0008144	LOC108112549|XP_017077974.1|DEUG	LOC119551294|XP_037716501.1|DSUP
OG0008145	LOC108103931|XP_017065174.1|DEUG	LOC119556471|XP_037724647.1|DSUP
OG0008146	LOC108104924|XP_017066765.1|DEUG	LOC119557759|XP_037726582.1|DSUP
OG0008147	LOC108104922|XP_017066761.1|DEUG	LOC119556430|XP_037724584.1|DSUP
OG0008148	LOC108103216|XP_017064100.1|DEUG	LOC119557962|XP_037726933.1|DSUP
OG0008149	LOC108109742|XP_017073891.1|DEUG	LOC119558091|XP_037727228.1|DSUP
OG0008150	LOC108111880|XP_017076999.1|DEUG	LOC119557637|XP_037726399.1|DSUP
OG0008151	LOC108105351|XP_017067352.1|DEUG	LOC119556883|XP_037725288.1|DSUP
OG0008152	LOC108104398|XP_017065930.1|DEUG	LOC119557046|XP_037725519.1|DSUP
OG0008153	LOC108107377|XP_017070376.1|DEUG	LOC119550395|XP_037714973.1|DSUP
OG0008154	LOC108105939|XP_017068223.1|DEUG	LOC119553859|XP_037720440.1|DSUP
OG0008155	LOC108114545|XP_017081079.1|DEUG	LOC119554635|XP_037721560.1|DSUP
OG0008156	LOC108109368|XP_017073334.1|DEUG	LOC119546193|XP_037708250.1|DSUP
OG0008157	LOC108113802|XP_017079999.1|DEUG	LOC119560398|XP_037729758.1|DSUP
OG0008158	LOC108103925|XP_017065166.1|DEUG	LOC119556712|XP_037725038.1|DSUP
OG0008159	LOC108108506|XP_017072064.1|DEUG	LOC119554071|XP_037720743.1|DSUP
OG0008160	LOC108109080|XP_017072931.1|DEUG	LOC119549131|XP_037712825.1|DSUP
OG0008161	LOC108104717|XP_017066427.1|DEUG	LOC119552710|XP_037718388.1|DSUP
OG0008162	LOC108103168|XP_017064043.1|DEUG	LOC119556120|XP_037723934.1|DSUP
OG0008163	LOC108107747|XP_017070897.1|DEUG	LOC119552833|XP_037718616.1|DSUP
OG0008164	LOC108102420|XP_017062884.1|DEUG	LOC119556205|XP_037724090.1|DSUP
OG0008165	LOC108103298|XP_017064209.1|DEUG	LOC119557119|XP_037725628.1|DSUP
OG0008166	LOC108103946|XP_017065197.1|DEUG	LOC119558033|XP_037727102.1|DSUP
OG0008167	LOC108103935|XP_017065180.1|DEUG	LOC119557023|XP_037725491.1|DSUP
OG0008168	LOC108103933|XP_017065179.1|DEUG	LOC119556808|XP_037725188.1|DSUP
OG0008169	LOC108105473|XP_017067574.1|DEUG	LOC119557836|XP_037726740.1|DSUP
OG0008170	LOC108106613|XP_017069302.1|DEUG	LOC119551224|XP_037716389.1|DSUP
OG0008171	LOC108117425|XP_017085327.1|DEUG	LOC119558325|XP_037727669.1|DSUP
OG0008172	LOC108110243|XP_017074719.1|DEUG	LOC119559930|XP_037729065.1|DSUP
OG0008173	LOC108103405|XP_017064352.1|DEUG	LOC119546108|XP_037708122.1|DSUP
OG0008174	LOC108106418|XP_017068930.1|DEUG	LOC119559406|XP_037728403.1|DSUP
OG0008175	LOC108103187|XP_017064063.1|DEUG	LOC119558124|XP_037727284.1|DSUP
OG0008176	LOC108118522|XP_017086757.1|DEUG	LOC119556337|XP_037724355.1|DSUP
OG0008177	LOC108103698|XP_017064783.1|DEUG	LOC119556176|XP_037724026.1|DSUP
OG0008178	LOC108103936|XP_017065182.1|DEUG	LOC119556256|XP_037724229.1|DSUP
OG0008179	LOC108110111|XP_017074497.1|DEUG	LOC119557429|XP_037726109.1|DSUP
OG0008180	LOC108105523|XP_017067638.1|DEUG	LOC119556274|XP_037724251.1|DSUP
OG0008181	LOC108105524|XP_017067639.1|DEUG	LOC119556277|XP_037724255.1|DSUP
OG0008182	LOC108104549|XP_017066179.1|DEUG	LOC119549072|XP_037712708.1|DSUP
OG0008183	LOC108107454|XP_017070492.1|DEUG	LOC119551320|XP_037716544.1|DSUP
OG0008184	LOC108110943|XP_017075726.1|DEUG	LOC119546729|XP_037709147.1|DSUP
OG0008185	LOC108109363|XP_017073321.1|DEUG	LOC119546271|XP_037708375.1|DSUP
OG0008186	LOC108112988|XP_017078888.1|DEUG	LOC119551669|XP_037717050.1|DSUP
OG0008187	LOC108112996|XP_017078895.1|DEUG	LOC119551670|XP_037717051.1|DSUP
OG0008188	LOC108102621|XP_017063218.1|DEUG	LOC119548460|XP_037711656.1|DSUP
OG0008189	LOC108110888|XP_017075634.1|DEUG	LOC119546195|XP_037708248.1|DSUP
OG0008190	LOC108102875|XP_017063572.1|DEUG	LOC119555346|XP_037722612.1|DSUP
OG0008191	LOC108118520|XP_017086755.1|DEUG	LOC119557225|XP_037725833.1|DSUP
OG0008192	LOC108105007|XP_017066874.1|DEUG	LOC119557331|XP_037725980.1|DSUP
OG0008193	LOC108117680|XP_017085697.1|DEUG	LOC119556602|XP_037724842.1|DSUP
OG0008194	LOC108105860|XP_017068123.1|DEUG	LOC119548467|XP_037711662.1|DSUP
OG0008195	LOC108106239|XP_017068654.1|DEUG	LOC119559470|XP_037728509.1|DSUP
OG0008196	LOC108112941|XP_017078826.1|DEUG	LOC119550367|XP_037714937.1|DSUP
OG0008197	LOC108106004|XP_017068335.1|DEUG	LOC119554205|XP_037720933.1|DSUP
OG0008198	LOC108105458|XP_017067546.1|DEUG	LOC119556563|XP_037724785.1|DSUP
OG0008199	LOC108103166|XP_017064039.1|DEUG	LOC119558126|XP_037727286.1|DSUP
OG0008200	LOC108113137|XP_017079133.1|DEUG	LOC119550576|XP_037715295.1|DSUP
OG0008201	LOC108114544|XP_017081078.1|DEUG	LOC119554634|XP_037721559.1|DSUP
OG0008202	LOC108114434|XP_017080914.1|DEUG	LOC119555635|XP_037723084.1|DSUP
OG0008203	LOC108102819|XP_017063490.1|DEUG	LOC119554238|XP_037721000.1|DSUP
OG0008204	LOC108103263|XP_017064164.1|DEUG	LOC119557615|XP_037726351.1|DSUP
OG0008205	LOC108117264|XP_017085110.1|DEUG	LOC119557267|XP_037725881.1|DSUP
OG0008206	LOC108117353|XP_017085217.1|DEUG	LOC119555465|XP_037722798.1|DSUP
OG0008208	LOC108113379|XP_017079438.1|DEUG	LOC119551389|XP_037716642.1|DSUP
OG0008209	LOC108107579|XP_017070628.1|DEUG	LOC119555095|XP_037722241.1|DSUP
OG0008210	LOC108105928|XP_017068198.1|DEUG	LOC119554625|XP_037721549.1|DSUP
OG0008211	LOC108111153|XP_017076013.1|DEUG	LOC119548049|XP_037711057.1|DSUP
OG0008212	LOC108108774|XP_017072433.1|DEUG	LOC119554086|XP_037720757.1|DSUP
OG0008213	LOC108105433|XP_017067504.1|DEUG	LOC119556138|XP_037723961.1|DSUP
OG0008214	LOC108107772|XP_017070951.1|DEUG	LOC119553625|XP_037720023.1|DSUP
OG0008215	LOC108103503|XP_017064504.1|DEUG	LOC119557944|XP_037726892.1|DSUP
OG0008216	LOC108114359|XP_017080795.1|DEUG	LOC119555643|XP_037723106.1|DSUP
OG0008217	LOC108105096|XP_017067018.1|DEUG	LOC119556426|XP_037724573.1|DSUP
OG0008218	LOC108112658|XP_017078279.1|DEUG	LOC119549268|XP_037713107.1|DSUP
OG0008219	LOC108116448|XP_017083887.1|DEUG	LOC119557806|XP_037726664.1|DSUP
OG0008220	LOC108117603|XP_017085612.1|DEUG	LOC119555877|XP_037723459.1|DSUP
OG0008221	LOC108105660|XP_017067835.1|DEUG	LOC119545947|XP_037707824.1|DSUP
OG0008222	LOC108116777|XP_017084299.1|DEUG	LOC119555679|XP_037723229.1|DSUP
OG0008223	LOC108104289|XP_017065749.1|DEUG	LOC119552776|XP_037718514.1|DSUP
OG0008224	LOC108114196|XP_017080500.1|DEUG	LOC119554055|XP_037720722.1|DSUP
OG0008225	LOC108109971|XP_017074280.1|DEUG	LOC119558152|XP_037727319.1|DSUP
OG0008226	LOC108103695|XP_017064778.1|DEUG	LOC119556947|XP_037725368.1|DSUP
OG0008227	LOC108115742|XP_017082802.1|DEUG	LOC119553803|XP_037720353.1|DSUP
OG0008228	LOC108111374|XP_017076295.1|DEUG	LOC119563099|XP_037732262.1|DSUP
OG0008229	LOC108117493|XP_017085457.1|DEUG	LOC119545820|XP_037707643.1|DSUP
OG0008230	LOC108105284|XP_017067262.1|DEUG	LOC119563490|XP_037732853.1|DSUP
OG0008232	LOC108114005|XP_017080244.1|DEUG	LOC119553608|XP_037719994.1|DSUP
OG0008233	LOC108114877|XP_017081523.1|DEUG	LOC119547195|XP_037709862.1|DSUP
OG0008234	LOC108107408|XP_017070424.1|DEUG	LOC119550729|XP_037715560.1|DSUP
OG0008235	LOC108110138|XP_017074541.1|DEUG	LOC119556811|XP_037725192.1|DSUP
OG0008236	LOC108117584|XP_017085577.1|DEUG	LOC119559663|XP_037728640.1|DSUP
OG0008237	LOC108112691|XP_017078381.1|DEUG	LOC119550787|XP_037715647.1|DSUP
OG0008238	LOC108102791|XP_017063449.1|DEUG	LOC119553502|XP_037719850.1|DSUP
OG0008239	LOC108114564|XP_017081103.1|DEUG	LOC119554900|XP_037721930.1|DSUP
OG0008240	LOC108113150|XP_017079148.1|DEUG	LOC119551100|XP_037716207.1|DSUP
OG0008243	LOC108106705|XP_017069426.1|DEUG	LOC119549549|XP_037713627.1|DSUP
OG0008244	LOC108109456|XP_017073444.1|DEUG	LOC119560433|XP_037729800.1|DSUP
OG0008245	LOC108108888|XP_017072595.1|DEUG	LOC119550061|XP_037714451.1|DSUP
OG0008246	LOC108112928|XP_017078809.1|DEUG	LOC119550571|XP_037715289.1|DSUP
OG0008247	LOC108115762|XP_017082818.1|DEUG	LOC119563199|XP_037732416.1|DSUP, LOC119563198|XP_037732415.1|DSUP
OG0008248	LOC108115765|XP_017082822.1|DEUG	LOC119563310|XP_037732571.1|DSUP
OG0008249	LOC108111321|XP_017076206.1|DEUG	LOC119562627|XP_037731786.1|DSUP
OG0008250	LOC108112264|XP_017077576.1|DEUG	LOC119550406|XP_037714992.1|DSUP
OG0008251	LOC108112728|XP_017078456.1|DEUG	LOC119552148|XP_037717874.1|DSUP
OG0008252	LOC108104604|XP_017066264.1|DEUG	LOC119551738|XP_037717167.1|DSUP
OG0008253	LOC108113375|XP_017079437.1|DEUG	LOC119551757|XP_037717212.1|DSUP
OG0008254	LOC108104739|XP_017066465.1|DEUG	LOC119559033|XP_037728090.1|DSUP, LOC119555032|XP_037722107.1|DSUP
OG0008255	LOC108116770|XP_017084288.1|DEUG	LOC119554726|XP_037721671.1|DSUP
OG0008257	LOC108110410|XP_017074967.1|DEUG	LOC119551189|XP_037716319.1|DSUP
OG0008258	LOC108118412|XP_017086577.1|DEUG	LOC119547387|XP_037710163.1|DSUP
OG0008258	LOC108103894|XP_017065128.1|DEUG	LOC119555946|XP_037723580.1|DSUP
OG0008259	LOC108102592|XP_017063183.1|DEUG	LOC119547089|XP_037709716.1|DSUP
OG0008260	LOC108107872|XP_017071143.1|DEUG	LOC119555194|XP_037722378.1|DSUP
OG0008261	LOC108112920|XP_017078798.1|DEUG	LOC119551680|XP_037717067.1|DSUP
OG0008262	LOC108110360|XP_017074888.1|DEUG	LOC119559389|XP_037728377.1|DSUP
OG0008263	LOC108109257|XP_017073228.1|DEUG	LOC119550955|XP_037715910.1|DSUP
OG0008263	LOC108109259|XP_017073231.1|DEUG	LOC119550957|XP_037715912.1|DSUP
OG0008264	LOC108108915|XP_017072654.1|DEUG	LOC119551726|XP_037717156.1|DSUP
OG0008265	LOC108116033|XP_017083212.1|DEUG, LOC108115962|XP_017083088.1|DEUG	LOC119563329|XP_037732601.1|DSUP
OG0008266	LOC108115357|XP_017082272.1|DEUG	LOC119560293|XP_037729591.1|DSUP
OG0008267	LOC108115862|XP_017082976.1|DEUG	LOC119545726|XP_037707471.1|DSUP
OG0008268	LOC108115520|XP_017082510.1|DEUG	LOC119548699|XP_037712091.1|DSUP
OG0008269	LOC108115530|XP_017082521.1|DEUG	LOC119547104|XP_037709734.1|DSUP
OG0008270	LOC108103343|XP_017064270.1|DEUG	LOC119556374|XP_037724469.1|DSUP
OG0008271	LOC108108000|XP_017071340.1|DEUG	LOC119553228|XP_037719424.1|DSUP
OG0008272	LOC108103350|XP_017064279.1|DEUG	LOC119556192|XP_037724063.1|DSUP
OG0008273	LOC108116450|XP_017083852.1|DEUG	LOC119563237|XP_037732471.1|DSUP
OG0008274	LOC108104411|XP_017065949.1|DEUG	LOC119558017|XP_037727057.1|DSUP
OG0008275	LOC108103712|XP_017064798.1|DEUG	LOC119558054|XP_037727132.1|DSUP
OG0008276	LOC108110032|XP_017074371.1|DEUG	LOC119556185|XP_037724054.1|DSUP
OG0008277	LOC108109682|XP_017073766.1|DEUG	LOC119557622|XP_037726375.1|DSUP
OG0008278	LOC108111168|XP_017076035.1|DEUG	LOC119547094|XP_037709721.1|DSUP
OG0008279	LOC108103008|XP_017063820.1|DEUG	LOC119556473|XP_037724650.1|DSUP
OG0008280	LOC108103018|XP_017063832.1|DEUG	LOC119557903|XP_037726837.1|DSUP
OG0008281	LOC108103579|XP_017064592.1|DEUG	LOC119557530|XP_037726231.1|DSUP
OG0008282	LOC108103921|XP_017065160.1|DEUG	LOC119556925|XP_037725339.1|DSUP
OG0008283	LOC108103493|XP_017064491.1|DEUG	LOC119556616|XP_037724861.1|DSUP
OG0008284	LOC108102370|XP_017062778.1|DEUG	LOC119559766|XP_037728807.1|DSUP
OG0008285	LOC108109702|XP_017073818.1|DEUG	LOC119557706|XP_037726508.1|DSUP
OG0008286	LOC108103584|XP_017064598.1|DEUG	LOC119557300|XP_037725937.1|DSUP
OG0008287	LOC108103423|XP_017064379.1|DEUG	LOC119556725|XP_037725051.1|DSUP
OG0008288	LOC108117313|XP_017085171.1|DEUG	LOC119559744|XP_037728731.1|DSUP
OG0008289	LOC108117473|XP_017085385.1|DEUG	LOC119551104|XP_037716214.1|DSUP
OG0008290	LOC108103106|XP_017063963.1|DEUG	LOC119555988|XP_037723647.1|DSUP
OG0008291	LOC108103428|XP_017064387.1|DEUG	LOC119558192|XP_037727401.1|DSUP
OG0008292	LOC108104409|XP_017065948.1|DEUG	LOC119558016|XP_037727055.1|DSUP
OG0008293	LOC108109386|XP_017073371.1|DEUG	LOC119546476|XP_037708694.1|DSUP
OG0008294	LOC108116633|XP_017084102.1|DEUG	LOC119562888|XP_037731932.1|DSUP
OG0008295	LOC108102929|XP_017063676.1|DEUG	LOC119556767|XP_037725121.1|DSUP
OG0008296	LOC108103000|XP_017063806.1|DEUG	LOC119556353|XP_037724389.1|DSUP
OG0008297	LOC108103427|XP_017064386.1|DEUG	LOC119556728|XP_037725058.1|DSUP
OG0008298	LOC108105054|XP_017066959.1|DEUG	LOC119556960|XP_037725396.1|DSUP
OG0008299	LOC108115867|XP_017082983.1|DEUG	LOC119553818|XP_037720378.1|DSUP
OG0008300	LOC108118088|XP_017086124.1|DEUG	LOC119556952|XP_037725379.1|DSUP
OG0008301	LOC108110342|XP_017074866.1|DEUG	LOC119560797|XP_037730357.1|DSUP
OG0008302	LOC108105392|XP_017067424.1|DEUG	LOC119557734|XP_037726547.1|DSUP
OG0008303	LOC108110407|XP_017074964.1|DEUG	LOC119556624|XP_037724872.1|DSUP
OG0008304	LOC108105525|XP_017067640.1|DEUG	LOC119556434|XP_037724591.1|DSUP
OG0008305	LOC108103955|XP_017065207.1|DEUG	LOC119557686|XP_037726484.1|DSUP
OG0008306	LOC108104310|XP_017065783.1|DEUG	LOC119557628|XP_037726385.1|DSUP
OG0008307	LOC108116983|XP_017084633.1|DEUG	LOC119560782|XP_037730336.1|DSUP
OG0008308	LOC108113741|XP_017079919.1|DEUG	LOC119545763|XP_037707536.1|DSUP
OG0008309	LOC108110815|XP_017075535.1|DEUG	LOC119546945|XP_037709513.1|DSUP
OG0008310	LOC108108538|XP_017072100.1|DEUG	LOC119555028|XP_037722102.1|DSUP
OG0008311	LOC108102896|XP_017063590.1|DEUG	LOC119558057|XP_037727135.1|DSUP
OG0008312	LOC108117142|XP_017084890.1|DEUG	LOC119560397|XP_037729754.1|DSUP
OG0008313	LOC108109696|XP_017073811.1|DEUG	LOC119555879|XP_037723462.1|DSUP
OG0008314	LOC108106758|XP_017069486.1|DEUG	LOC119550183|XP_037714648.1|DSUP
OG0008315	LOC108107863|XP_017071120.1|DEUG	LOC119553547|XP_037719913.1|DSUP
OG0008317	LOC108115572|XP_017082568.1|DEUG	LOC119560953|XP_037730620.1|DSUP
OG0008318	LOC108102989|XP_017063791.1|DEUG	LOC119556483|XP_037724665.1|DSUP
OG0008319	LOC108112255|XP_017077566.1|DEUG	LOC119550412|XP_037714998.1|DSUP
OG0008320	LOC108102902|XP_017063609.1|DEUG	LOC119556197|XP_037724073.1|DSUP
OG0008321	LOC108109374|XP_017073351.1|DEUG	LOC119560065|XP_037729300.1|DSUP
OG0008322	LOC108110798|XP_017075512.1|DEUG	LOC119546823|XP_037709343.1|DSUP
OG0008323	LOC108116490|XP_017083912.1|DEUG	LOC119549872|XP_037714103.1|DSUP
OG0008324	LOC108103358|XP_017064293.1|DEUG	LOC119558164|XP_037727354.1|DSUP
