Orthogroup	DEUG.longest_only	DSAN.longest_only
OG0007585	LOC108108152|XP_017071571.1|DEUG	LOC120449838|XP_039488426.1|DSAN
OG0007586	LOC108105869|XP_017068134.1|DEUG	LOC120443965|XP_039479403.1|DSAN
OG0007587	LOC108109094|XP_017072965.1|DEUG	LOC120445018|XP_039481021.1|DSAN
OG0007588	LOC108115189|XP_017081998.1|DEUG	LOC120458008|XP_039501438.1|DSAN
OG0007589	LOC108103461|XP_017064444.1|DEUG	LOC120456187|XP_039498797.1|DSAN
OG0007590	LOC108105934|XP_017068205.1|DEUG	LOC120447685|XP_039485146.1|DSAN
OG0007591	LOC108104817|XP_017066590.1|DEUG	LOC120448318|XP_039486203.1|DSAN
OG0007592	LOC108112873|XP_017078692.1|DEUG	LOC120445400|XP_039481744.1|DSAN
OG0007593	LOC108103357|XP_017064292.1|DEUG	LOC120455289|XP_039497264.1|DSAN
OG0007594	LOC108104798|XP_017066558.1|DEUG	LOC120448342|XP_039486242.1|DSAN
OG0007595	LOC108109296|XP_017073279.1|DEUG	LOC120446534|XP_039483481.1|DSAN
OG0007596	LOC108109811|XP_017074024.1|DEUG	LOC120448330|XP_039486218.1|DSAN
OG0007597	LOC108108633|XP_017072223.1|DEUG	LOC120449551|XP_039488014.1|DSAN
OG0007598	LOC108113068|XP_017078998.1|DEUG	LOC120444462|XP_039480065.1|DSAN
OG0007599	LOC108113869|XP_017080071.1|DEUG	LOC120449454|XP_039487860.1|DSAN
OG0007600	LOC108108557|XP_017072127.1|DEUG	LOC120448047|XP_039485726.1|DSAN
OG0007601	LOC108118188|XP_017086236.1|DEUG	LOC120449251|XP_039487561.1|DSAN
OG0007602	LOC108108798|XP_017072467.1|DEUG	LOC120448702|XP_039486791.1|DSAN
OG0007603	LOC108108796|XP_017072463.1|DEUG	LOC120448700|XP_039486789.1|DSAN
OG0007604	LOC108104698|XP_017066398.1|DEUG	LOC120448686|XP_039486760.1|DSAN
OG0007605	LOC108108706|XP_017072300.1|DEUG	LOC120447625|XP_039485053.1|DSAN
OG0007606	LOC108114390|XP_017080846.1|DEUG	LOC120450515|XP_039489522.1|DSAN
OG0007607	LOC108113585|XP_017079717.1|DEUG	LOC120451178|XP_039490550.1|DSAN
OG0007608	LOC108114201|XP_017080508.1|DEUG	LOC120450453|XP_039489407.1|DSAN
OG0007609	LOC108102967|XP_017063757.1|DEUG	LOC120457314|XP_039500746.1|DSAN
OG0007610	LOC108104877|XP_017066693.1|DEUG	LOC120458705|XP_039502383.1|DSAN
OG0007611	LOC108102321|XP_017062586.1|DEUG	LOC120454879|XP_039496384.1|DSAN
OG0007612	LOC108104845|XP_017066649.1|DEUG	LOC120450899|XP_039490081.1|DSAN
OG0007613	LOC108109095|XP_017072967.1|DEUG	LOC120445042|XP_039481084.1|DSAN
OG0007614	LOC108107740|XP_017070888.1|DEUG	LOC120448016|XP_039485678.1|DSAN
OG0007615	LOC108117357|XP_017085225.1|DEUG	LOC120449972|XP_039488614.1|DSAN
OG0007616	LOC108116015|XP_017083189.1|DEUG	LOC120454561|XP_039495887.1|DSAN
OG0007617	LOC108118220|XP_017086285.1|DEUG	LOC120449124|XP_039487371.1|DSAN
OG0007618	LOC108105925|XP_017068195.1|DEUG	LOC120450051|XP_039488741.1|DSAN
OG0007619	LOC108104014|XP_017065331.1|DEUG	LOC120447631|XP_039485068.1|DSAN
OG0007620	LOC108105991|XP_017068314.1|DEUG	LOC120449220|XP_039487522.1|DSAN
OG0007621	LOC108104612|XP_017066276.1|DEUG	LOC120458310|XP_039501850.1|DSAN
OG0007622	LOC108108489|XP_017072033.1|DEUG	LOC120447528|XP_039484897.1|DSAN
OG0007623	LOC108114356|XP_017080787.1|DEUG	LOC120450537|XP_039489562.1|DSAN
OG0007624	LOC108113958|XP_017080160.1|DEUG	LOC120449681|XP_039488226.1|DSAN
OG0007625	LOC108114458|XP_017080949.1|DEUG	LOC120447596|XP_039484998.1|DSAN
OG0007626	LOC108102866|XP_017063561.1|DEUG	LOC120447449|XP_039484742.1|DSAN
OG0007627	LOC108102831|XP_017063510.1|DEUG	LOC120447448|XP_039484741.1|DSAN
OG0007628	LOC108118553|XP_017086794.1|DEUG	LOC120454911|XP_039496541.1|DSAN
OG0007629	LOC108109828|XP_017074053.1|DEUG	LOC120449531|XP_039487985.1|DSAN
OG0007630	LOC108117077|XP_017084739.1|DEUG	LOC120452130|XP_039492147.1|DSAN
OG0007631	LOC108115880|XP_017083009.1|DEUG	LOC120453360|XP_039493966.1|DSAN
OG0007632	LOC108104701|XP_017066405.1|DEUG	LOC120448691|XP_039486775.1|DSAN
OG0007633	LOC108105670|XP_017067859.1|DEUG	LOC120446874|XP_039484016.1|DSAN
OG0007634	LOC108111447|XP_017076405.1|DEUG	LOC120452993|XP_039493429.1|DSAN
OG0007635	LOC108105870|XP_017068135.1|DEUG	LOC120454982|XP_039496711.1|DSAN
OG0007636	LOC108108537|XP_017072099.1|DEUG	LOC120450286|XP_039489137.1|DSAN
OG0007637	LOC108118275|XP_017086361.1|DEUG	LOC120457831|XP_039501262.1|DSAN
OG0007638	LOC108102435|XP_017062901.1|DEUG	LOC120456577|XP_039499400.1|DSAN
OG0007639	LOC108105082|XP_017066994.1|DEUG	LOC120455099|XP_039496909.1|DSAN
OG0007640	LOC108104801|XP_017066563.1|DEUG	LOC120458322|XP_039501871.1|DSAN
OG0007641	LOC108109494|XP_017073520.1|DEUG	LOC120454356|XP_039495512.1|DSAN
OG0007642	LOC108106509|XP_017069092.1|DEUG	LOC120444465|XP_039480071.1|DSAN
OG0007643	LOC108110677|XP_017075291.1|DEUG, LOC108116438|XP_017083833.1|DEUG	LOC120452871|XP_039493251.1|DSAN
OG0007644	LOC108109381|XP_017073363.1|DEUG	LOC120452732|XP_039493035.1|DSAN
OG0007645	LOC108116509|XP_017083934.1|DEUG, LOC108116290|XP_017083567.1|DEUG, LOC108116256|XP_017083534.1|DEUG, LOC108116257|XP_017083535.1|DEUG	LOC120451818|XP_039491720.1|DSAN
OG0007646	LOC108104150|XP_017065539.1|DEUG	LOC120458420|XP_039501991.1|DSAN
OG0007647	LOC108114842|XP_017081477.1|DEUG	LOC120447127|XP_039484494.1|DSAN
OG0007648	LOC108109276|XP_017073257.1|DEUG	LOC120443680|XP_039482944.1|DSAN
OG0007649	LOC108114621|XP_017081176.1|DEUG	LOC120448818|XP_039486950.1|DSAN
OG0007650	LOC108108881|XP_017072588.1|DEUG	LOC120444863|XP_039480763.1|DSAN
OG0007651	LOC108103837|XP_017065015.1|DEUG	LOC120455878|XP_039498295.1|DSAN
OG0007652	LOC108104490|XP_017066092.1|DEUG	LOC120449625|XP_039488146.1|DSAN
OG0007653	LOC108114559|XP_017081098.1|DEUG	LOC120448391|XP_039486313.1|DSAN
OG0007654	LOC108107648|XP_017070722.1|DEUG	LOC120449952|XP_039488588.1|DSAN
OG0007655	LOC108111922|XP_017077053.1|DEUG	LOC120446642|XP_039483645.1|DSAN
OG0007656	LOC108110259|XP_017074736.1|DEUG	LOC120453057|XP_039493513.1|DSAN
OG0007657	LOC108111640|XP_017076660.1|DEUG	LOC120454170|XP_039495177.1|DSAN
OG0007657	LOC108108363|XP_017071897.1|DEUG	LOC120453986|XP_039494876.1|DSAN
OG0007658	LOC108111970|XP_017077165.1|DEUG	LOC120447156|XP_039484542.1|DSAN
OG0007658	LOC108111969|XP_017077163.1|DEUG	LOC120447155|XP_039484541.1|DSAN
OG0007659	LOC108104879|XP_017066695.1|DEUG	LOC120458606|XP_039502247.1|DSAN
OG0007660	LOC108116265|XP_017083544.1|DEUG	LOC120453763|XP_039494531.1|DSAN
OG0007661	LOC108108876|XP_017072582.1|DEUG	LOC120445426|XP_039481786.1|DSAN
OG0007662	LOC108112099|XP_017077337.1|DEUG	LOC120444888|XP_039480806.1|DSAN
OG0007662	LOC108112322|XP_017077641.1|DEUG	LOC120445547|XP_039481953.1|DSAN
OG0007663	LOC108108870|XP_017072577.1|DEUG	LOC120446197|XP_039482980.1|DSAN
OG0007663	LOC108108895|XP_017072604.1|DEUG	LOC120446103|XP_039482828.1|DSAN
OG0007664	LOC108111650|XP_017076670.1|DEUG	LOC120454122|XP_039495092.1|DSAN
OG0007665	LOC108104317|XP_017065790.1|DEUG	LOC120455174|XP_039497039.1|DSAN
OG0007666	LOC108104305|XP_017065769.1|DEUG	LOC120455322|XP_039497333.1|DSAN
OG0007667	LOC108112638|XP_017078242.1|DEUG	LOC120457374|XP_039500843.1|DSAN
OG0007668	LOC108106138|XP_017068519.1|DEUG	LOC120443785|XP_039479048.1|DSAN
OG0007669	LOC108102403|XP_017062838.1|DEUG	LOC120455271|XP_039497207.1|DSAN
OG0007670	LOC108102402|XP_017062837.1|DEUG	LOC120455270|XP_039497206.1|DSAN
OG0007671	LOC108118087|XP_017086123.1|DEUG	LOC120455280|XP_039497237.1|DSAN
OG0007672	LOC108118521|XP_017086756.1|DEUG	LOC120457347|XP_039500793.1|DSAN
OG0007673	LOC108115808|XP_017082886.1|DEUG	LOC120451188|XP_039490571.1|DSAN
OG0007674	LOC108118350|XP_017086481.1|DEUG	LOC120457107|XP_039500247.1|DSAN
OG0007675	LOC108102968|XP_017063758.1|DEUG	LOC120456870|XP_039499901.1|DSAN
OG0007676	LOC108109945|XP_017074240.1|DEUG	LOC120456810|XP_039499787.1|DSAN
OG0007677	LOC108103709|XP_017064795.1|DEUG	LOC120456478|XP_039499276.1|DSAN
OG0007678	LOC108102985|XP_017063784.1|DEUG	LOC120455713|XP_039498059.1|DSAN
OG0007679	LOC108102921|XP_017063661.1|DEUG	LOC120455375|XP_039497427.1|DSAN
OG0007680	LOC108110763|XP_017075467.1|DEUG	LOC120452811|XP_039493152.1|DSAN
OG0007681	LOC108117281|XP_017085124.1|DEUG	LOC120452438|XP_039492600.1|DSAN
OG0007682	LOC108103956|XP_017065208.1|DEUG	LOC120455739|XP_039498095.1|DSAN
OG0007683	LOC108105043|XP_017066936.1|DEUG	LOC120455094|XP_039496903.1|DSAN
OG0007684	LOC108103010|XP_017063823.1|DEUG	LOC120456874|XP_039499904.1|DSAN
OG0007685	LOC108115205|XP_017082030.1|DEUG	LOC120456100|XP_039498629.1|DSAN
OG0007686	LOC108102937|XP_017063689.1|DEUG	LOC120456336|XP_039499040.1|DSAN
OG0007687	LOC108110312|XP_017074815.1|DEUG	LOC120457384|XP_039500868.1|DSAN
OG0007688	LOC108116622|XP_017084088.1|DEUG	LOC120452628|XP_039492871.1|DSAN
OG0007689	LOC108109717|XP_017073838.1|DEUG	LOC120456521|XP_039499323.1|DSAN
OG0007690	LOC108102953|XP_017063720.1|DEUG	LOC120456861|XP_039499873.1|DSAN
OG0007691	LOC108116084|XP_017083290.1|DEUG	LOC120452654|XP_039492905.1|DSAN
OG0007692	LOC108118371|XP_017086529.1|DEUG	LOC120456677|XP_039499568.1|DSAN
OG0007693	LOC108103578|XP_017064591.1|DEUG	LOC120455414|XP_039497493.1|DSAN
OG0007694	LOC108118221|XP_017086288.1|DEUG	LOC120449600|XP_039488101.1|DSAN
OG0007695	LOC108103212|XP_017064095.1|DEUG	LOC120455419|XP_039497502.1|DSAN
OG0007696	LOC108108440|XP_017071982.1|DEUG	LOC120449884|XP_039488495.1|DSAN
OG0007697	LOC108107918|XP_017071228.1|DEUG	LOC120448211|XP_039486023.1|DSAN
OG0007698	LOC108103898|XP_017065131.1|DEUG	LOC120455639|XP_039497962.1|DSAN
OG0007699	LOC108104967|XP_017066824.1|DEUG	LOC120456986|XP_039500069.1|DSAN
OG0007700	LOC108103647|XP_017064692.1|DEUG	LOC120455482|XP_039497650.1|DSAN
OG0007701	LOC108103226|XP_017064116.1|DEUG	LOC120456071|XP_039498594.1|DSAN
OG0007702	LOC108105529|XP_017067648.1|DEUG	LOC120456015|XP_039498512.1|DSAN
OG0007703	LOC108110333|XP_017074852.1|DEUG	LOC120455049|XP_039496836.1|DSAN
OG0007704	LOC108104214|XP_017065646.1|DEUG	LOC120453825|XP_039494646.1|DSAN
OG0007705	LOC108106056|XP_017068403.1|DEUG	LOC120457017|XP_039500107.1|DSAN
OG0007706	LOC108109994|XP_017074319.1|DEUG	LOC120456530|XP_039499335.1|DSAN
OG0007707	LOC108102955|XP_017063727.1|DEUG	LOC120455920|XP_039498364.1|DSAN
OG0007708	LOC108110026|XP_017074359.1|DEUG	LOC120456726|XP_039499643.1|DSAN
OG0007709	LOC108118385|XP_017086549.1|DEUG	LOC120456426|XP_039499192.1|DSAN
OG0007710	LOC108102938|XP_017063692.1|DEUG	LOC120456599|XP_039499442.1|DSAN
OG0007711	LOC108103471|XP_017064460.1|DEUG	LOC120456416|XP_039499182.1|DSAN
OG0007712	LOC108110075|XP_017074448.1|DEUG	LOC120456667|XP_039499541.1|DSAN
OG0007713	LOC108104383|XP_017065907.1|DEUG	LOC120454995|XP_039496728.1|DSAN
OG0007714	LOC108117689|XP_017085705.1|DEUG	LOC120457085|XP_039500198.1|DSAN
OG0007715	LOC108102906|XP_017063618.1|DEUG	LOC120456877|XP_039499909.1|DSAN
OG0007716	LOC108110120|XP_017074514.1|DEUG	LOC120457275|XP_039500638.1|DSAN
OG0007717	LOC108104226|XP_017065662.1|DEUG	LOC120454579|XP_039495918.1|DSAN
OG0007718	LOC108117673|XP_017085690.1|DEUG	LOC120456688|XP_039499584.1|DSAN
OG0007719	LOC108103681|XP_017064748.1|DEUG	LOC120457102|XP_039500226.1|DSAN
OG0007720	LOC108103699|XP_017064784.1|DEUG	LOC120456092|XP_039498621.1|DSAN
OG0007721	LOC108109687|XP_017073777.1|DEUG	LOC120455672|XP_039498003.1|DSAN
OG0007722	LOC108109651|XP_017073717.1|DEUG	LOC120456701|XP_039499601.1|DSAN
OG0007723	LOC108103173|XP_017064047.1|DEUG	LOC120455709|XP_039498056.1|DSAN
OG0007724	LOC108111224|XP_017076115.1|DEUG	LOC120446268|XP_039483082.1|DSAN
OG0007725	LOC108118379|XP_017086542.1|DEUG	LOC120456638|XP_039499494.1|DSAN
OG0007726	LOC108104349|XP_017065844.1|DEUG	LOC120455790|XP_039498181.1|DSAN
OG0007727	LOC108118361|XP_017086517.1|DEUG	LOC120456680|XP_039499571.1|DSAN
OG0007728	LOC108103236|XP_017064125.1|DEUG	LOC120457370|XP_039500839.1|DSAN
OG0007729	LOC108109985|XP_017074308.1|DEUG	LOC120456402|XP_039499164.1|DSAN
OG0007730	LOC108103234|XP_017064123.1|DEUG	LOC120457368|XP_039500834.1|DSAN
OG0007731	LOC108108276|XP_017071765.1|DEUG	LOC120450318|XP_039489206.1|DSAN
OG0007732	LOC108109690|XP_017073787.1|DEUG	LOC120455167|XP_039497028.1|DSAN
OG0007733	LOC108103991|XP_017065268.1|DEUG	LOC120456145|XP_039498706.1|DSAN
OG0007734	LOC108103967|XP_017065230.1|DEUG	LOC120455707|XP_039498051.1|DSAN
OG0007735	LOC108117426|XP_017085328.1|DEUG	LOC120456224|XP_039498842.1|DSAN
OG0007736	LOC108102441|XP_017062924.1|DEUG	LOC120456579|XP_039499413.1|DSAN
OG0007737	LOC108117161|XP_017084923.1|DEUG	LOC120452467|XP_039492636.1|DSAN
OG0007738	LOC108115636|XP_017082677.1|DEUG	LOC120451064|XP_039490355.1|DSAN
OG0007739	LOC108118302|XP_017086402.1|DEUG	LOC120456425|XP_039499191.1|DSAN
OG0007740	LOC108109754|XP_017073912.1|DEUG	LOC120457404|XP_039500934.1|DSAN
OG0007741	LOC108104351|XP_017065845.1|DEUG	LOC120456794|XP_039499747.1|DSAN
OG0007742	LOC108102981|XP_017063779.1|DEUG	LOC120457088|XP_039500205.1|DSAN
OG0007743	LOC108116092|XP_017083299.1|DEUG	LOC120453285|XP_039493844.1|DSAN
OG0007744	LOC108104056|XP_017065397.1|DEUG	LOC120443848|XP_039479143.1|DSAN
OG0007745	LOC108116886|XP_017084474.1|DEUG	LOC120453090|XP_039493551.1|DSAN
OG0007746	LOC108109588|XP_017073654.1|DEUG	LOC120454199|XP_039495229.1|DSAN
OG0007747	LOC108105360|XP_017067375.1|DEUG	LOC120456895|XP_039499931.1|DSAN
OG0007748	LOC108109716|XP_017073837.1|DEUG	LOC120456348|XP_039499066.1|DSAN
OG0007749	LOC108103650|XP_017064696.1|DEUG	LOC120455655|XP_039497979.1|DSAN
OG0007750	LOC108113499|XP_017079575.1|DEUG	LOC120451180|XP_039490554.1|DSAN
OG0007751	LOC108111070|XP_017075889.1|DEUG	LOC120443910|XP_039479271.1|DSAN
OG0007752	LOC108112646|XP_017078254.1|DEUG	LOC120457375|XP_039500845.1|DSAN
OG0007753	LOC108103157|XP_017064027.1|DEUG	LOC120455143|XP_039496982.1|DSAN
OG0007754	LOC108117255|XP_017085097.1|DEUG	LOC120456560|XP_039499374.1|DSAN
OG0007755	LOC108117239|XP_017085067.1|DEUG	LOC120456559|XP_039499373.1|DSAN
OG0007756	LOC108116668|XP_017084157.1|DEUG	LOC120456497|XP_039499298.1|DSAN
OG0007757	LOC108103713|XP_017064799.1|DEUG	LOC120456293|XP_039498972.1|DSAN
OG0007758	LOC108107050|XP_017069901.1|DEUG	LOC120456241|XP_039498885.1|DSAN
OG0007759	LOC108111391|XP_017076315.1|DEUG	LOC120452799|XP_039493129.1|DSAN
OG0007760	LOC108110106|XP_017074490.1|DEUG	LOC120455995|XP_039498487.1|DSAN
OG0007761	LOC108117703|XP_017085737.1|DEUG	LOC120456021|XP_039498519.1|DSAN
OG0007762	LOC108117701|XP_017085728.1|DEUG	LOC120455947|XP_039498419.1|DSAN
OG0007763	LOC108111205|XP_017076091.1|DEUG	LOC120458041|XP_039501484.1|DSAN
OG0007764	LOC108117416|XP_017085314.1|DEUG	LOC120456170|XP_039498768.1|DSAN
OG0007765	LOC108117419|XP_017085319.1|DEUG	LOC120456199|XP_039498813.1|DSAN
OG0007766	LOC108116973|XP_017084621.1|DEUG	LOC120454442|XP_039495672.1|DSAN
OG0007767	LOC108102377|XP_017062790.1|DEUG	LOC120454886|XP_039496412.1|DSAN
OG0007768	LOC108110110|XP_017074496.1|DEUG	LOC120455544|XP_039497815.1|DSAN
OG0007769	LOC108110012|XP_017074337.1|DEUG	LOC120455163|XP_039497020.1|DSAN
OG0007770	LOC108106194|XP_017068610.1|DEUG	LOC120458097|XP_039501562.1|DSAN
OG0007771	LOC108105859|XP_017068122.1|DEUG	LOC120456323|XP_039499022.1|DSAN
OG0007772	LOC108104389|XP_017065917.1|DEUG	LOC120456158|XP_039498731.1|DSAN
OG0007773	LOC108113434|XP_017079487.1|DEUG	LOC120453206|XP_039493731.1|DSAN
OG0007774	LOC108104891|XP_017066710.1|DEUG	LOC120449736|XP_039488301.1|DSAN
OG0007775	LOC108102928|XP_017063675.1|DEUG	LOC120456006|XP_039498498.1|DSAN
OG0007776	LOC108109974|XP_017074283.1|DEUG	LOC120456601|XP_039499445.1|DSAN
OG0007777	LOC108102998|XP_017063804.1|DEUG	LOC120456878|XP_039499910.1|DSAN
OG0007778	LOC108105107|XP_017067030.1|DEUG	LOC120456494|XP_039499295.1|DSAN
OG0007779	LOC108114668|XP_017081235.1|DEUG	LOC120447887|XP_039485432.1|DSAN
OG0007780	LOC108103334|XP_017064259.1|DEUG	LOC120456535|XP_039499346.1|DSAN
OG0007781	LOC108117705|XP_017085741.1|DEUG	LOC120455346|XP_039497369.1|DSAN
OG0007782	LOC108110409|XP_017074965.1|DEUG	LOC120456050|XP_039498562.1|DSAN
OG0007783	LOC108103219|XP_017064106.1|DEUG	LOC120456684|XP_039499580.1|DSAN
OG0007784	LOC108114975|XP_017081684.1|DEUG	LOC120450914|XP_039490105.1|DSAN
OG0007785	LOC108117499|XP_017085472.1|DEUG	LOC120455103|XP_039496918.1|DSAN
OG0007786	LOC108110526|XP_017075096.1|DEUG	LOC120458868|XP_039502635.1|DSAN
OG0007787	LOC108111340|XP_017076257.1|DEUG	LOC120453245|XP_039493782.1|DSAN
OG0007788	LOC108115648|XP_017082691.1|DEUG	LOC120452698|XP_039492989.1|DSAN
OG0007789	LOC108110218|XP_017074689.1|DEUG, LOC108110023|XP_017074399.1|DEUG	LOC120451571|XP_039491316.1|DSAN
OG0007790	LOC108115984|XP_017083132.1|DEUG	LOC120454549|XP_039495863.1|DSAN
OG0007791	LOC108115855|XP_017082965.1|DEUG	LOC120451288|XP_039490772.1|DSAN
OG0007792	LOC108105055|XP_017066960.1|DEUG	LOC120455368|XP_039497408.1|DSAN
OG0007793	LOC108116359|XP_017083672.1|DEUG	LOC120453802|XP_039494609.1|DSAN
OG0007794	LOC108103754|XP_017064854.1|DEUG	LOC120455068|XP_039496854.1|DSAN
OG0007795	LOC108103717|XP_017064802.1|DEUG	LOC120456424|XP_039499190.1|DSAN
OG0007796	LOC108113747|XP_017079929.1|DEUG	LOC120451915|XP_039491862.1|DSAN
OG0007797	LOC108111372|XP_017076293.1|DEUG	LOC120453212|XP_039493737.1|DSAN
OG0007798	LOC108111373|XP_017076294.1|DEUG	LOC120452158|XP_039492188.1|DSAN
OG0007799	LOC108115628|XP_017082668.1|DEUG	LOC120453458|XP_039494109.1|DSAN
OG0007800	LOC108115716|XP_017082777.1|DEUG	LOC120453636|XP_039494362.1|DSAN
OG0007801	LOC108113766|XP_017079953.1|DEUG	LOC120453676|XP_039494424.1|DSAN
OG0007802	LOC108109854|XP_017074120.1|DEUG	LOC120452786|XP_039493112.1|DSAN
OG0007803	LOC108117026|XP_017084684.1|DEUG	LOC120453641|XP_039494369.1|DSAN
OG0007804	LOC108116999|XP_017084656.1|DEUG	LOC120455120|XP_039496945.1|DSAN
OG0007805	LOC108117716|XP_017085761.1|DEUG	LOC120457009|XP_039500098.1|DSAN
OG0007806	LOC108117715|XP_017085760.1|DEUG	LOC120457008|XP_039500097.1|DSAN
OG0007808	LOC108113678|XP_017079843.1|DEUG	LOC120453255|XP_039493809.1|DSAN
OG0007809	LOC108105075|XP_017066988.1|DEUG	LOC120455852|XP_039498256.1|DSAN
OG0007810	LOC108111049|XP_017075867.1|DEUG	LOC120458551|XP_039502169.1|DSAN
OG0007811	LOC108117502|XP_017085471.1|DEUG	LOC120453303|XP_039493870.1|DSAN
OG0007812	LOC108117625|XP_017085644.1|DEUG	LOC120457010|XP_039500099.1|DSAN
OG0007813	LOC108117521|XP_017085506.1|DEUG	LOC120451500|XP_039491186.1|DSAN
OG0007814	LOC108117619|XP_017085634.1|DEUG	LOC120455104|XP_039496919.1|DSAN
OG0007815	LOC108103177|XP_017064052.1|DEUG	LOC120456777|XP_039499718.1|DSAN
OG0007816	LOC108114455|XP_017080945.1|DEUG	LOC120450010|XP_039488661.1|DSAN
OG0007817	LOC108115359|XP_017082274.1|DEUG	LOC120451110|XP_039490456.1|DSAN
OG0007818	LOC108116697|XP_017084200.1|DEUG	LOC120454362|XP_039495521.1|DSAN
OG0007819	LOC108105033|XP_017066921.1|DEUG	LOC120457220|XP_039500524.1|DSAN
OG0007820	LOC108105211|XP_017067155.1|DEUG	LOC120452694|XP_039492983.1|DSAN
OG0007821	LOC108111450|XP_017076408.1|DEUG	LOC120453412|XP_039494044.1|DSAN
OG0007822	LOC108111449|XP_017076406.1|DEUG	LOC120453410|XP_039494041.1|DSAN
OG0007823	LOC108111364|XP_017076286.1|DEUG	LOC120453311|XP_039493901.1|DSAN
OG0007824	LOC108115972|XP_017083104.1|DEUG	LOC120452046|XP_039492038.1|DSAN
OG0007825	LOC108116865|XP_017084421.1|DEUG	LOC120454048|XP_039494976.1|DSAN
OG0007826	LOC108115987|XP_017083136.1|DEUG	LOC120453622|XP_039494338.1|DSAN
OG0007827	LOC108109740|XP_017073887.1|DEUG	LOC120454989|XP_039496719.1|DSAN
OG0007828	LOC108107781|XP_017070966.1|DEUG	LOC120450032|XP_039488717.1|DSAN
OG0007829	LOC108115004|XP_017081734.1|DEUG	LOC120451572|XP_039491317.1|DSAN
OG0007830	LOC108116821|XP_017084360.1|DEUG	LOC120453190|XP_039493690.1|DSAN
OG0007831	LOC108110052|XP_017074417.1|DEUG	LOC120455237|XP_039497148.1|DSAN
OG0007832	LOC108109706|XP_017073824.1|DEUG	LOC120456316|XP_039499004.1|DSAN
OG0007833	LOC108103652|XP_017064698.1|DEUG	LOC120457395|XP_039500899.1|DSAN
OG0007834	LOC108113776|XP_017079964.1|DEUG	LOC120451216|XP_039490627.1|DSAN
OG0007835	LOC108113774|XP_017079960.1|DEUG	LOC120452076|XP_039492074.1|DSAN
OG0007836	LOC108116898|XP_017084497.1|DEUG	LOC120451512|XP_039491205.1|DSAN
OG0007837	LOC108115282|XP_017082131.1|DEUG	LOC120453275|XP_039493837.1|DSAN
OG0007838	LOC108115253|XP_017082099.1|DEUG	LOC120452241|XP_039492299.1|DSAN
OG0007839	LOC108103154|XP_017064021.1|DEUG	LOC120455371|XP_039497417.1|DSAN
OG0007840	LOC108111445|XP_017076403.1|DEUG	LOC120452989|XP_039493424.1|DSAN
OG0007841	LOC108109568|XP_017073633.1|DEUG	LOC120452962|XP_039493386.1|DSAN
OG0007842	LOC108116019|XP_017083194.1|DEUG	LOC120451308|XP_039490807.1|DSAN
OG0007843	LOC108115955|XP_017083081.1|DEUG	LOC120452558|XP_039492770.1|DSAN
OG0007844	LOC108112253|XP_017077564.1|DEUG	LOC120446269|XP_039483080.1|DSAN
OG0007845	LOC108117006|XP_017084663.1|DEUG	LOC120453432|XP_039494071.1|DSAN
OG0007846	LOC108103696|XP_017064781.1|DEUG	LOC120455511|XP_039497711.1|DSAN
OG0007847	LOC108116691|XP_017084194.1|DEUG	LOC120451335|XP_039490850.1|DSAN
OG0007848	LOC108116692|XP_017084195.1|DEUG	LOC120452461|XP_039492626.1|DSAN
OG0007849	LOC108110275|XP_017074754.1|DEUG	LOC120452604|XP_039492835.1|DSAN
OG0007850	LOC108110264|XP_017074744.1|DEUG	LOC120452601|XP_039492833.1|DSAN
OG0007851	LOC108115778|XP_017082838.1|DEUG	LOC120453721|XP_039494483.1|DSAN
OG0007852	LOC108111807|XP_017076897.1|DEUG	LOC120451406|XP_039491008.1|DSAN
OG0007853	LOC108115954|XP_017083080.1|DEUG	LOC120452062|XP_039492059.1|DSAN
OG0007854	LOC108116687|XP_017084189.1|DEUG	LOC120451967|XP_039491926.1|DSAN
OG0007855	LOC108108367|XP_017071903.1|DEUG	LOC120452518|XP_039492708.1|DSAN
OG0007856	LOC108116693|XP_017084196.1|DEUG	LOC120452462|XP_039492627.1|DSAN
OG0007857	LOC108116672|XP_017084158.1|DEUG	LOC120451680|XP_039491495.1|DSAN
OG0007858	LOC108106104|XP_017068467.1|DEUG	LOC120455733|XP_039498084.1|DSAN
OG0007859	LOC108103134|XP_017063993.1|DEUG	LOC120456446|XP_039499217.1|DSAN
OG0007860	LOC108116420|XP_017083796.1|DEUG	LOC120451617|XP_039491397.1|DSAN
OG0007861	LOC108116301|XP_017083579.1|DEUG	LOC120451623|XP_039491408.1|DSAN
OG0007862	LOC108111319|XP_017076203.1|DEUG	LOC120453215|XP_039493739.1|DSAN
OG0007863	LOC108118407|XP_017086571.1|DEUG	LOC120445529|XP_039481925.1|DSAN
OG0007864	LOC108109526|XP_017073575.1|DEUG	LOC120450783|XP_039489875.1|DSAN
OG0007865	LOC108114432|XP_017080912.1|DEUG	LOC120450474|XP_039489452.1|DSAN
OG0007866	LOC108117067|XP_017084729.1|DEUG	LOC120451637|XP_039491430.1|DSAN
OG0007867	LOC108115698|XP_017082757.1|DEUG	LOC120452242|XP_039492300.1|DSAN
OG0007868	LOC108113699|XP_017079864.1|DEUG	LOC120452643|XP_039492892.1|DSAN
OG0007869	LOC108103207|XP_017064086.1|DEUG	LOC120455041|XP_039496824.1|DSAN
