Orthogroup	DEUG.longest_only	DSUZ.longest_only
OG0009067	LOC108108742|XP_017072368.1|DEUG	LOC108007449|XP_036671666.1|DSUZ
OG0009068	LOC108112819|XP_017078613.1|DEUG	LOC108017834|XP_016940476.1|DSUZ
OG0009069	LOC108104032|XP_017065353.1|DEUG	LOC108005747|XP_016924567.1|DSUZ
OG0009070	LOC108104866|XP_017066677.1|DEUG	LOC108009970|XP_016930221.1|DSUZ
OG0009071	LOC108116606|XP_017084056.1|DEUG	LOC118877895|XP_036674234.1|DSUZ
OG0009072	LOC108115171|XP_017081980.1|DEUG	LOC108013817|XP_016935283.2|DSUZ
OG0009073	LOC108117330|XP_017085194.1|DEUG	LOC108015575|XP_036672764.1|DSUZ
OG0009074	LOC108116427|XP_017083810.1|DEUG	LOC108011674|XP_036674195.1|DSUZ
OG0009075	LOC108108563|XP_017072138.1|DEUG, LOC108108569|XP_017072151.1|DEUG, LOC108115024|XP_017081755.1|DEUG	LOC108005939|XP_016924854.1|DSUZ
OG0009076	LOC108109495|XP_017073521.1|DEUG	LOC108018527|XP_016941568.2|DSUZ
OG0009077	LOC108115039|XP_017081776.1|DEUG	LOC108013797|XP_036674923.1|DSUZ, LOC118878006|XP_036674922.1|DSUZ
OG0009078	LOC108116340|XP_017083643.1|DEUG	LOC108006045|XP_016924978.1|DSUZ
OG0009079	LOC108117486|XP_017085451.1|DEUG	LOC108011520|XP_036674016.1|DSUZ
OG0009080	LOC108116437|XP_017083831.1|DEUG	LOC108014556|XP_036673328.1|DSUZ
OG0009081	LOC108113557|XP_017079639.1|DEUG	LOC108016311|XP_016938434.1|DSUZ
OG0009082	LOC108116400|XP_017083759.1|DEUG	LOC108014813|XP_036673485.1|DSUZ
OG0009083	LOC108117439|XP_017085348.1|DEUG	LOC108004741|XP_016923256.2|DSUZ
OG0009084	LOC108116491|XP_017083913.1|DEUG	LOC108010938|XP_036674655.1|DSUZ
OG0009085	LOC108116494|XP_017083917.1|DEUG	LOC108006013|XP_036674450.1|DSUZ
OG0009086	LOC108115022|XP_017081753.1|DEUG	LOC108011663|XP_016932349.1|DSUZ
OG0009087	LOC108116091|XP_017083298.1|DEUG	LOC108017461|XP_036674317.1|DSUZ
OG0009088	LOC108111288|XP_017076165.1|DEUG	LOC108017264|XP_016939767.2|DSUZ
OG0009089	LOC108117720|XP_017085768.1|DEUG	LOC108011211|XP_016931793.1|DSUZ, LOC108005198|XP_016923872.1|DSUZ
OG0009090	LOC108111283|XP_017076160.1|DEUG	LOC108015491|XP_036675578.1|DSUZ
OG0009091	LOC108115043|XP_017081779.1|DEUG	LOC108011594|XP_016932251.1|DSUZ
OG0009092	LOC108115065|XP_017081802.1|DEUG	LOC108013854|XP_016935331.1|DSUZ, LOC108016063|XP_036675135.1|DSUZ
OG0009093	LOC108116944|XP_017084581.1|DEUG	LOC108020241|XP_016943850.2|DSUZ, LOC118876770|XP_036677509.1|DSUZ
OG0009094	LOC108116063|XP_017083263.1|DEUG	LOC108007554|XP_016926734.1|DSUZ
OG0009095	LOC108115950|XP_017083074.1|DEUG	LOC118877917|XP_036674367.1|DSUZ
OG0009096	LOC108113562|XP_017079644.1|DEUG	LOC108006369|XP_016925379.2|DSUZ
OG0009097	LOC108113566|XP_017079647.1|DEUG	LOC108006368|XP_016925378.2|DSUZ
OG0009098	LOC108115813|XP_017082890.1|DEUG	LOC108006357|XP_036675366.1|DSUZ
OG0009099	LOC108111344|XP_017076263.1|DEUG	LOC108015459|XP_036675526.1|DSUZ
OG0009100	LOC108105129|XP_017067050.1|DEUG	LOC108011747|XP_016932465.1|DSUZ
OG0009101	LOC108110769|XP_017075477.1|DEUG	LOC108011382|XP_016931994.1|DSUZ
OG0009102	LOC108110923|XP_017075690.1|DEUG	LOC108021570|XP_016945839.1|DSUZ
OG0009103	LOC108110489|XP_017075056.1|DEUG	LOC108006217|XP_016925147.1|DSUZ
OG0009104	LOC108110534|XP_017075105.1|DEUG	LOC108006026|XP_016924961.1|DSUZ
OG0009105	LOC108108013|XP_017071361.1|DEUG	LOC108011957|XP_016932705.1|DSUZ
OG0009106	LOC108112367|XP_017077689.1|DEUG	LOC108021627|XP_016945923.1|DSUZ
OG0009107	LOC108107115|XP_017069992.1|DEUG	LOC108021571|XP_016945842.1|DSUZ
OG0009108	LOC108116254|XP_017083532.1|DEUG, LOC108116267|XP_017083546.1|DEUG	LOC108007008|XP_016926103.1|DSUZ
OG0009109	LOC108104151|XP_017065541.1|DEUG	LOC108007931|XP_016927194.1|DSUZ
OG0009110	LOC108110686|XP_017075302.1|DEUG	LOC108020983|XP_016944931.1|DSUZ
OG0009111	LOC108107919|XP_017071230.1|DEUG	LOC108020204|XP_036670735.1|DSUZ
OG0009112	LOC108110963|XP_017075752.1|DEUG	LOC108020760|XP_016944630.1|DSUZ
OG0009113	LOC108111130|XP_017075981.1|DEUG	LOC108007402|XP_016926548.1|DSUZ
OG0009114	LOC108106124|XP_017068492.1|DEUG	LOC108005885|XP_036668716.1|DSUZ
OG0009115	LOC108113464|XP_017079533.1|DEUG	LOC108018581|XP_016941628.1|DSUZ, LOC108018799|XP_016941874.2|DSUZ
OG0009116	LOC108110594|XP_017075181.1|DEUG	LOC108011859|XP_016932591.1|DSUZ
OG0009117	LOC108102472|XP_017062970.1|DEUG	LOC108007732|XP_016926977.1|DSUZ
OG0009118	LOC108105409|XP_017067445.1|DEUG	LOC108016550|XP_016938713.1|DSUZ
OG0009119	LOC108105814|XP_017068044.1|DEUG	LOC108008178|XP_016927462.1|DSUZ
OG0009120	LOC108113905|XP_017080101.1|DEUG	LOC108012250|XP_016933038.1|DSUZ
OG0009121	LOC108112013|XP_017077240.1|DEUG	LOC108017797|XP_016940430.1|DSUZ
OG0009122	LOC108108947|XP_017072690.1|DEUG	LOC108008628|XP_016927998.1|DSUZ
OG0009123	LOC108109150|XP_017073049.1|DEUG	LOC108010118|XP_016930432.1|DSUZ
OG0009124	LOC108105742|XP_017067947.1|DEUG	LOC108009330|XP_016929099.1|DSUZ
OG0009125	LOC108112887|XP_017078730.1|DEUG	LOC108017751|XP_016940353.1|DSUZ
OG0009126	LOC108113345|XP_017079397.1|DEUG	LOC108008587|XP_016927955.1|DSUZ
OG0009127	LOC108107418|XP_017070436.1|DEUG	LOC108010126|XP_016930442.1|DSUZ
OG0009128	LOC108112251|XP_017077561.1|DEUG	LOC108017865|XP_016940513.1|DSUZ
OG0009129	LOC108104462|XP_017066015.1|DEUG	LOC108019719|XP_016943119.1|DSUZ
OG0009130	LOC108112626|XP_017078216.1|DEUG	LOC108019815|XP_016943314.1|DSUZ
OG0009131	LOC108113044|XP_017078962.1|DEUG	LOC108009930|XP_016930160.1|DSUZ
OG0009132	LOC108107318|XP_017070283.1|DEUG	LOC108009328|XP_016929090.1|DSUZ
OG0009133	LOC108111916|XP_017077046.1|DEUG	LOC108019693|XP_016943076.1|DSUZ
OG0009134	LOC108112222|XP_017077529.1|DEUG	LOC108017917|XP_016940575.1|DSUZ
OG0009135	LOC108104602|XP_017066261.1|DEUG	LOC108010312|XP_016930693.1|DSUZ
OG0009136	LOC108106589|XP_017069259.1|DEUG	LOC108008572|XP_016927935.1|DSUZ
OG0009137	LOC108106261|XP_017068715.1|DEUG	LOC108009830|XP_016930006.1|DSUZ
OG0009138	LOC108106802|XP_017069536.1|DEUG	LOC108008780|XP_016928167.1|DSUZ
OG0009139	LOC108107363|XP_017070354.1|DEUG	LOC108008361|XP_016927687.1|DSUZ
OG0009140	LOC108106693|XP_017069415.1|DEUG	LOC108008614|XP_016927984.1|DSUZ
OG0009141	LOC108112283|XP_017077594.1|DEUG	LOC108017767|XP_016940373.1|DSUZ
OG0009142	LOC108112647|XP_017078251.1|DEUG	LOC108018079|XP_016940970.1|DSUZ
OG0009143	LOC108113142|XP_017079139.1|DEUG	LOC108008880|XP_016928274.1|DSUZ
OG0009144	LOC108112295|XP_017077609.1|DEUG	LOC108008789|XP_016928174.1|DSUZ
OG0009145	LOC108112331|XP_017077648.1|DEUG	LOC108008740|XP_016928127.1|DSUZ
OG0009146	LOC108106644|XP_017069344.1|DEUG	LOC108019873|XP_016943432.1|DSUZ
OG0009147	LOC108112885|XP_017078724.1|DEUG	LOC108008758|XP_016928145.1|DSUZ
OG0009148	LOC108104500|XP_017066104.1|DEUG	LOC108019897|XP_016943469.1|DSUZ
OG0009149	LOC108109025|XP_017072788.1|DEUG	LOC108008110|XP_016927388.1|DSUZ
OG0009150	LOC108114899|XP_017081558.1|DEUG	LOC108019736|XP_036669854.1|DSUZ
OG0009151	LOC108106501|XP_017069085.1|DEUG	LOC108010270|XP_016930621.1|DSUZ
OG0009152	LOC108104813|XP_017066586.1|DEUG	LOC108009143|XP_016928736.1|DSUZ
OG0009153	LOC108107264|XP_017070185.1|DEUG	LOC108009137|XP_016928729.1|DSUZ
OG0009154	LOC108116013|XP_017083186.1|DEUG	LOC108015774|XP_016937805.1|DSUZ
OG0009155	LOC108104497|XP_017066100.1|DEUG	LOC108017956|XP_016940713.1|DSUZ
OG0009156	LOC108108061|XP_017071430.1|DEUG	LOC108021716|XP_016946042.1|DSUZ
OG0009157	LOC108107131|XP_017070018.1|DEUG	LOC108021567|XP_016945834.1|DSUZ
OG0009158	LOC108104705|XP_017066411.1|DEUG	LOC108013202|XP_016934402.1|DSUZ
OG0009159	LOC108110067|XP_017074437.1|DEUG	LOC108005447|XP_016924225.1|DSUZ
OG0009160	LOC108110787|XP_017075501.1|DEUG	LOC108008706|XP_016928103.2|DSUZ
OG0009161	LOC108105466|XP_017067555.1|DEUG	LOC108016971|XP_016939402.1|DSUZ
OG0009162	LOC108108431|XP_017071974.1|DEUG	LOC108012540|XP_016933443.1|DSUZ
OG0009163	LOC108114551|XP_017081085.1|DEUG	LOC108013399|XP_016934741.1|DSUZ
OG0009164	LOC108114181|XP_017080481.1|DEUG	LOC108013543|XP_016934935.1|DSUZ
OG0009165	LOC108107528|XP_017070557.1|DEUG	LOC108013024|XP_016934103.2|DSUZ
OG0009166	LOC108107643|XP_017070718.1|DEUG	LOC108012287|XP_016933077.1|DSUZ
OG0009167	LOC108114596|XP_017081141.1|DEUG	LOC108013445|XP_036671699.1|DSUZ
OG0009168	LOC108114597|XP_017081144.1|DEUG	LOC108013443|XP_016934807.2|DSUZ
OG0009169	LOC108114164|XP_017080445.1|DEUG	LOC108013087|XP_016934209.1|DSUZ
OG0009170	LOC108113997|XP_017080230.1|DEUG	LOC108007494|XP_016926665.2|DSUZ
OG0009171	LOC108114210|XP_017080518.1|DEUG	LOC118877374|XP_036671805.1|DSUZ
OG0009172	LOC108114641|XP_017081199.1|DEUG	LOC108014002|XP_036671656.1|DSUZ
OG0009173	LOC108107836|XP_017071078.1|DEUG	LOC108013182|XP_016934372.1|DSUZ
OG0009174	LOC108104312|XP_017065785.1|DEUG	LOC108018974|XP_016942065.2|DSUZ
OG0009175	LOC108110952|XP_017075737.1|DEUG	LOC108007876|XP_016927133.1|DSUZ
OG0009176	LOC108105990|XP_017068313.1|DEUG	LOC108012465|XP_016933344.1|DSUZ
OG0009178	LOC108118233|XP_017086306.1|DEUG	LOC108007024|XP_036671694.1|DSUZ
OG0009179	LOC108116738|XP_017084245.1|DEUG	LOC108007685|XP_016926898.1|DSUZ, LOC118877192|XP_036670342.1|DSUZ
OG0009180	LOC108105917|XP_017068187.1|DEUG	LOC108012641|XP_016933552.1|DSUZ
OG0009181	LOC108113932|XP_017080128.1|DEUG	LOC108005741|XP_016924558.1|DSUZ
OG0009182	LOC108104286|XP_017065745.1|DEUG	LOC108011757|XP_036670421.1|DSUZ
OG0009183	LOC108113862|XP_017080065.1|DEUG	LOC108012237|XP_016933023.1|DSUZ
OG0009184	LOC108116754|XP_017084261.1|DEUG	LOC108007691|XP_016926903.1|DSUZ
OG0009185	LOC108108806|XP_017072479.1|DEUG	LOC108017636|XP_016940233.1|DSUZ
OG0009186	LOC108114699|XP_017081284.1|DEUG	LOC108012437|XP_016933292.1|DSUZ
OG0009187	LOC108117047|XP_017084707.1|DEUG, LOC108117279|XP_017085121.1|DEUG	LOC108018292|XP_016941307.1|DSUZ
OG0009188	LOC108112256|XP_017077567.1|DEUG	LOC108008620|XP_016927990.1|DSUZ
OG0009189	LOC108114256|XP_017080642.1|DEUG	LOC108018820|XP_016941894.2|DSUZ
OG0009190	LOC108103586|XP_017064600.1|DEUG	LOC108012693|XP_016933609.1|DSUZ
OG0009191	LOC108106263|XP_017068718.1|DEUG	LOC108008192|XP_016927472.1|DSUZ
OG0009192	LOC108103141|XP_017064002.1|DEUG	LOC108015066|XP_016936795.1|DSUZ
OG0009193	LOC108107154|XP_017070052.1|DEUG	LOC108021604|XP_016945889.1|DSUZ
OG0009194	LOC108112503|XP_017077871.1|DEUG	LOC108017935|XP_016940643.1|DSUZ
OG0009195	LOC108114042|XP_017080279.1|DEUG	LOC108012722|XP_016933643.1|DSUZ
OG0009196	LOC108114742|XP_017081346.1|DEUG	LOC108012256|XP_016933044.1|DSUZ
OG0009197	LOC108113953|XP_017080155.1|DEUG	LOC108012307|XP_016933097.2|DSUZ
OG0009198	LOC108118232|XP_017086303.1|DEUG	LOC108007541|XP_016926720.2|DSUZ
OG0009199	LOC108108407|XP_017071948.1|DEUG	LOC108015798|XP_016937847.2|DSUZ
OG0009200	LOC108104830|XP_017066616.1|DEUG	LOC108009950|XP_016930186.1|DSUZ
OG0009201	LOC108112261|XP_017077573.1|DEUG	LOC108017890|XP_016940548.1|DSUZ
OG0009202	LOC108107237|XP_017070145.1|DEUG	LOC108008826|XP_036669464.1|DSUZ
OG0009203	LOC108111613|XP_017076630.1|DEUG	LOC108019675|XP_016943055.1|DSUZ
OG0009204	LOC108108927|XP_017072668.1|DEUG	LOC108008623|XP_016927993.1|DSUZ, LOC108008829|XP_016928226.1|DSUZ
OG0009205	LOC108108933|XP_017072676.1|DEUG	LOC108008931|XP_016928331.1|DSUZ
OG0009206	LOC108106258|XP_017068712.1|DEUG	LOC108009019|XP_016928480.1|DSUZ
OG0009207	LOC108116311|XP_017083590.1|DEUG, LOC108116306|XP_017083584.1|DEUG	LOC108012026|XP_036673352.1|DSUZ
OG0009209	LOC108116264|XP_017083543.1|DEUG	LOC118877909|XP_036674335.1|DSUZ
OG0009210	LOC108112369|XP_017077687.1|DEUG	LOC108017873|XP_016940523.1|DSUZ
OG0009211	LOC108115412|XP_017082338.1|DEUG	LOC108021454|XP_016945669.1|DSUZ
OG0009214	LOC108107647|XP_017070721.1|DEUG	LOC108012716|XP_016933633.1|DSUZ
OG0009215	LOC108113380|XP_017079441.1|DEUG	LOC108017811|XP_016940451.1|DSUZ
OG0009221	LOC108110879|XP_017075626.1|DEUG	LOC108010037|XP_016930337.1|DSUZ
OG0009222	LOC108115200|XP_017082013.1|DEUG	LOC108018923|XP_016942004.1|DSUZ
OG0009224	LOC108116569|XP_017083998.1|DEUG	LOC108011067|XP_016931619.1|DSUZ
OG0009225	LOC108102461|XP_017062959.1|DEUG	LOC108016586|XP_016938759.1|DSUZ
OG0009228	LOC108103457|XP_017064440.1|DEUG	LOC108019167|XP_016942414.1|DSUZ
OG0009229	LOC108110168|XP_017074580.1|DEUG	LOC108014407|XP_016936006.2|DSUZ
OG0009231	LOC108110050|XP_017074415.1|DEUG	LOC108018977|XP_016942069.1|DSUZ
OG0009232	LOC108110273|XP_017074749.1|DEUG	LOC108016518|XP_036676157.1|DSUZ
OG0009234	LOC108103242|XP_017064132.1|DEUG	LOC108004595|XP_016923022.1|DSUZ
OG0009235	LOC108102821|XP_017063499.1|DEUG	LOC118879379|XP_036678143.1|DSUZ
OG0009236	LOC108114497|XP_017081006.1|DEUG	LOC108005631|XP_016924431.1|DSUZ
OG0009237	LOC108110830|XP_017075556.1|DEUG	LOC108021381|XP_016945565.1|DSUZ
OG0009238	LOC108114681|XP_017081259.1|DEUG	LOC108018651|XP_016941712.2|DSUZ
OG0009239	LOC108108808|XP_017072481.1|DEUG	LOC108006887|XP_016925960.1|DSUZ
OG0009241	LOC108110764|XP_017075468.1|DEUG	LOC108021231|XP_016945326.1|DSUZ
OG0009245	LOC108105303|XP_017067286.1|DEUG	LOC108018602|XP_016941651.2|DSUZ
OG0009247	LOC108117071|XP_017084733.1|DEUG	LOC118877790|XP_036673763.1|DSUZ
OG0009248	LOC108102999|XP_017063805.1|DEUG	LOC108013723|XP_016935152.1|DSUZ
OG0009249	LOC108111096|XP_017075925.1|DEUG	LOC108021686|XP_016946000.1|DSUZ
OG0009251	LOC108102418|XP_017062879.1|DEUG	LOC108005660|XP_016924471.1|DSUZ
OG0009252	LOC108105461|XP_017067550.1|DEUG	LOC108015261|XP_016937106.1|DSUZ
OG0009253	LOC108103128|XP_017063985.1|DEUG	LOC108014994|XP_016936705.1|DSUZ
OG0009254	LOC108105521|XP_017067636.1|DEUG	LOC108016549|XP_036676563.1|DSUZ
OG0009255	LOC108104422|XP_017065966.1|DEUG	LOC108016856|XP_016939210.1|DSUZ
OG0009256	LOC108109951|XP_017074253.1|DEUG	LOC108004850|XP_016923421.1|DSUZ
OG0009257	LOC108103480|XP_017064474.1|DEUG	LOC108005125|XP_036677200.1|DSUZ
OG0009258	LOC108110076|XP_017074453.1|DEUG	LOC108005366|XP_036677040.1|DSUZ
OG0009259	LOC108103430|XP_017064389.1|DEUG	LOC108019110|XP_016942320.1|DSUZ
OG0009260	LOC108102422|XP_017062888.1|DEUG	LOC108020467|XP_016944281.1|DSUZ
OG0009261	LOC108105084|XP_017066997.1|DEUG	LOC108013732|XP_016935165.1|DSUZ
OG0009262	LOC108103938|XP_017065185.1|DEUG	LOC108011108|XP_016931669.2|DSUZ
OG0009263	LOC108103779|XP_017064899.1|DEUG	LOC108015194|XP_016937003.1|DSUZ
OG0009264	LOC108103777|XP_017064894.1|DEUG	LOC108015041|XP_016936762.1|DSUZ
OG0009265	LOC108103555|XP_017064570.1|DEUG	LOC108015059|XP_016936788.1|DSUZ
OG0009266	LOC108108145|XP_017071567.1|DEUG	LOC108011956|XP_036668659.1|DSUZ
OG0009268	LOC108104884|XP_017066706.1|DEUG	LOC108009944|XP_036669636.1|DSUZ
OG0009269	LOC108105290|XP_017067269.1|DEUG	LOC108018606|XP_036673518.1|DSUZ
OG0009270	LOC108112236|XP_017077546.1|DEUG	LOC108008996|XP_016928429.1|DSUZ
OG0009271	LOC108105358|XP_017067363.1|DEUG	LOC108005412|XP_016924161.1|DSUZ
OG0009272	LOC108113970|XP_017080175.1|DEUG	LOC108012771|XP_036672048.1|DSUZ
OG0009273	LOC108110506|XP_017075075.1|DEUG	LOC108008964|XP_016928384.1|DSUZ
OG0009274	LOC108107738|XP_017070885.1|DEUG	LOC108007148|XP_036671781.1|DSUZ
OG0009275	LOC108105454|XP_017067541.1|DEUG	LOC108020179|XP_016943772.1|DSUZ
OG0009276	LOC108112286|XP_017077597.1|DEUG	LOC108017872|XP_016940522.1|DSUZ
OG0009277	LOC108118502|XP_017086729.1|DEUG	LOC108014929|XP_016936638.1|DSUZ
OG0009278	LOC108118513|XP_017086743.1|DEUG	LOC108016574|XP_016938735.1|DSUZ
OG0009279	LOC108106911|XP_017069651.1|DEUG	LOC108010824|XP_036678624.1|DSUZ
OG0009280	LOC108110320|XP_017074826.1|DEUG	LOC108016983|XP_016939418.1|DSUZ
OG0009281	LOC108110122|XP_017074517.1|DEUG	LOC108004769|XP_016923303.1|DSUZ
OG0009282	LOC108106099|XP_017068452.1|DEUG	LOC108012285|XP_016933079.1|DSUZ
OG0009283	LOC108111071|XP_017075890.1|DEUG	LOC108018107|XP_036678405.1|DSUZ
OG0009284	LOC108108625|XP_017072214.1|DEUG	LOC108020718|XP_016944576.1|DSUZ
OG0009285	LOC108102345|XP_017062682.1|DEUG	LOC108020417|XP_016944211.1|DSUZ
OG0009286	LOC108107815|XP_017071035.1|DEUG	LOC108012443|XP_016933300.1|DSUZ
OG0009287	LOC108114111|XP_017080363.1|DEUG	LOC108012487|XP_016933385.1|DSUZ
OG0009288	LOC108103258|XP_017064159.1|DEUG	LOC108011156|XP_016931730.1|DSUZ
OG0009289	LOC108102359|XP_017062748.1|DEUG	LOC108020384|XP_016944131.1|DSUZ
OG0009290	LOC108106344|XP_017068813.1|DEUG	LOC108009000|XP_016928434.1|DSUZ
OG0009291	LOC108102360|XP_017062749.1|DEUG	LOC108020385|XP_036673556.1|DSUZ
OG0009292	LOC108103464|XP_017064448.1|DEUG	LOC108018919|XP_016942000.1|DSUZ
OG0009293	LOC108103434|XP_017064392.1|DEUG	LOC108018982|XP_016942077.1|DSUZ
OG0009294	LOC108112449|XP_017077784.1|DEUG	LOC108008896|XP_016928290.1|DSUZ
OG0009295	LOC108110038|XP_017074378.1|DEUG	LOC108019058|XP_016942173.1|DSUZ
OG0009296	LOC108113599|XP_017079741.1|DEUG	LOC108016308|XP_016938431.2|DSUZ
OG0009297	LOC108113533|XP_017079615.1|DEUG	LOC108016303|XP_036675656.1|DSUZ
OG0009298	LOC108111710|XP_017076749.1|DEUG	LOC108017416|XP_016939930.2|DSUZ, LOC118877792|XP_036673768.1|DSUZ
OG0009299	LOC108117282|XP_017085125.1|DEUG	LOC108005052|XP_036672716.1|DSUZ, LOC108005051|XP_016923680.2|DSUZ
OG0009300	LOC108117243|XP_017085074.1|DEUG	LOC108005028|XP_036672699.1|DSUZ, LOC108005026|XP_036673268.1|DSUZ
OG0009301	LOC108116605|XP_017084054.1|DEUG	LOC108012067|XP_036674232.1|DSUZ
OG0009302	LOC108115094|XP_017081832.1|DEUG, LOC108108588|XP_017072175.1|DEUG	LOC118878002|XP_036674905.1|DSUZ
OG0009303	LOC108106928|XP_017069719.1|DEUG	LOC108011001|XP_016931516.2|DSUZ
OG0009304	LOC108117059|XP_017084720.1|DEUG	LOC108015963|XP_016938034.2|DSUZ
OG0009305	LOC108111475|XP_017076436.1|DEUG	LOC108004947|XP_016923534.2|DSUZ
OG0009306	LOC108111845|XP_017076940.1|DEUG	LOC108004670|XP_016923137.1|DSUZ
OG0009307	LOC108116424|XP_017083803.1|DEUG	LOC108012112|XP_016932884.1|DSUZ
OG0009308	LOC108109625|XP_017073690.1|DEUG	LOC108016018|XP_016938102.2|DSUZ
OG0009309	LOC108111495|XP_017076498.1|DEUG	LOC108004938|XP_036673854.1|DSUZ
OG0009310	LOC108105306|XP_017067289.1|DEUG	LOC108014809|XP_016936493.2|DSUZ
OG0009311	LOC108116275|XP_017083550.1|DEUG	LOC108010614|XP_036674648.1|DSUZ, LOC118876764|XP_036673630.1|DSUZ
OG0009312	LOC108111458|XP_017076417.1|DEUG	LOC108004942|XP_036673809.1|DSUZ
OG0009313	LOC108111505|XP_017076507.1|DEUG	LOC108007375|XP_016926519.2|DSUZ
OG0009314	LOC108116368|XP_017083690.1|DEUG	LOC108014544|XP_036673264.1|DSUZ
OG0009315	LOC108112912|XP_017078782.1|DEUG	LOC108006968|XP_016926062.2|DSUZ
OG0009316	LOC108109503|XP_017073533.1|DEUG	LOC108007972|XP_016927231.2|DSUZ
OG0009317	LOC108115770|XP_017082829.1|DEUG	LOC108020328|XP_036673355.1|DSUZ
OG0009318	LOC108110193|XP_017074643.1|DEUG	LOC108018377|XP_016941410.2|DSUZ
OG0009319	LOC108116412|XP_017083785.1|DEUG	LOC118877671|XP_036673196.1|DSUZ
OG0009320	LOC108113559|XP_017079641.1|DEUG	LOC108014066|XP_016935574.1|DSUZ
OG0009321	LOC108113551|XP_017079634.1|DEUG	LOC108016306|XP_016938429.2|DSUZ
OG0009322	LOC108116179|XP_017083409.1|DEUG	LOC108007650|XP_036674084.1|DSUZ
OG0009323	LOC108116117|XP_017083330.1|DEUG	LOC108016021|XP_016938105.1|DSUZ
OG0009324	LOC108115074|XP_017081811.1|DEUG	LOC118877570|XP_036672693.1|DSUZ, LOC108006133|XP_016925076.1|DSUZ
OG0009325	LOC108117319|XP_017085178.1|DEUG	LOC108020228|XP_036673841.1|DSUZ, LOC108018457|XP_036677532.1|DSUZ
OG0009326	LOC108111659|XP_017076679.1|DEUG	LOC118878114|XP_036675436.1|DSUZ, LOC108020174|XP_016943766.2|DSUZ
OG0009327	LOC108111349|XP_017076269.1|DEUG	LOC108015524|XP_016937483.1|DSUZ
OG0009328	LOC108111299|XP_017076181.1|DEUG	LOC108015471|XP_016937391.2|DSUZ
OG0009329	LOC108116613|XP_017084068.1|DEUG	LOC108011895|XP_036674719.1|DSUZ
OG0009330	LOC108116979|XP_017084629.1|DEUG	LOC108010996|XP_016931507.1|DSUZ, LOC108017540|XP_036672837.1|DSUZ
OG0009331	LOC108117065|XP_017084726.1|DEUG	LOC108020119|XP_036672742.1|DSUZ
OG0009332	LOC108116868|XP_017084435.1|DEUG	LOC108011577|XP_016932236.2|DSUZ
OG0009333	LOC108109562|XP_017073624.1|DEUG	LOC108005716|XP_036673182.1|DSUZ
OG0009334	LOC108113496|XP_017079571.1|DEUG	LOC108012162|XP_036675493.1|DSUZ
OG0009335	LOC108109531|XP_017073584.1|DEUG	LOC108006101|XP_016925035.2|DSUZ
OG0009336	LOC108105216|XP_017067168.1|DEUG	LOC108010838|XP_016931297.2|DSUZ
OG0009337	LOC108103783|XP_017064903.1|DEUG	LOC108005501|XP_016924294.1|DSUZ
OG0009338	LOC108114934|XP_017081607.1|DEUG	LOC108011601|XP_016932261.1|DSUZ, LOC118879040|XP_036677928.1|DSUZ
OG0009339	LOC108115041|XP_017081778.1|DEUG	LOC108011613|XP_016932272.1|DSUZ
OG0009340	LOC108116959|XP_017084604.1|DEUG	LOC108014908|XP_036674649.1|DSUZ, LOC108014912|XP_036672824.1|DSUZ
OG0009341	LOC108117261|XP_017085102.1|DEUG	LOC108018298|XP_016941319.1|DSUZ
OG0009342	LOC108111723|XP_017076764.1|DEUG	LOC108008062|XP_016927334.1|DSUZ
OG0009343	LOC108111823|XP_017076920.1|DEUG	LOC108005611|XP_036672801.1|DSUZ
OG0009344	LOC108109411|XP_017073398.1|DEUG	LOC108016177|XP_016938289.2|DSUZ
OG0009345	LOC108115799|XP_017082875.1|DEUG	LOC108019529|XP_016942856.2|DSUZ
OG0009346	LOC108115776|XP_017082837.1|DEUG	LOC108020154|XP_016943744.1|DSUZ, LOC118877722|XP_036673555.1|DSUZ
OG0009347	LOC108113532|XP_017079614.1|DEUG	LOC108004993|XP_016923601.2|DSUZ
OG0009348	LOC108115694|XP_017082752.1|DEUG	LOC118877648|XP_036673117.1|DSUZ
OG0009349	LOC108105252|XP_017067215.1|DEUG, LOC108111532|XP_017076544.1|DEUG, LOC108111534|XP_017076546.1|DEUG	LOC108015668|XP_036673732.1|DSUZ
OG0009350	LOC108111473|XP_017076434.1|DEUG	LOC108008039|XP_016927312.2|DSUZ
OG0009351	LOC108111306|XP_017076188.1|DEUG	LOC108008035|XP_036675659.1|DSUZ
OG0009352	LOC108115269|XP_017082114.1|DEUG	LOC108016024|XP_016938108.1|DSUZ
OG0009353	LOC108115576|XP_017082574.1|DEUG	LOC108020519|XP_016944351.1|DSUZ
OG0009354	LOC108111177|XP_017076046.1|DEUG	LOC108021582|XP_016945860.1|DSUZ
OG0009355	LOC108104102|XP_017065489.1|DEUG	LOC108014281|XP_016935817.1|DSUZ
OG0009356	LOC108110486|XP_017075052.1|DEUG	LOC108019614|XP_016942986.1|DSUZ
OG0009357	LOC108104092|XP_017065477.1|DEUG	LOC108021370|XP_016945550.1|DSUZ
OG0009358	LOC108110690|XP_017075310.1|DEUG	LOC108015394|XP_016937306.1|DSUZ
OG0009359	LOC108110689|XP_017075309.1|DEUG	LOC108015384|XP_016937295.1|DSUZ
OG0009360	LOC108106077|XP_017068425.1|DEUG	LOC108009645|XP_016929640.1|DSUZ
