Orthogroup	DEUG.longest_only	DPER.longest_only
OG0008235	LOC108110138|XP_017074541.1|DEUG	LOC6599216|XP_026848268.1|DPER
OG0008236	LOC108117584|XP_017085577.1|DEUG	LOC6602134|XP_002027105.1|DPER
OG0008237	LOC108112691|XP_017078381.1|DEUG	LOC6591014|XP_002016366.2|DPER
OG0008238	LOC108102791|XP_017063449.1|DEUG	LOC6599578|XP_026849573.1|DPER
OG0008239	LOC108114564|XP_017081103.1|DEUG	LOC113566003|XP_026845423.1|DPER
OG0008240	LOC108113150|XP_017079148.1|DEUG	LOC6592682|XP_002017949.1|DPER
OG0008243	LOC108106705|XP_017069426.1|DEUG	LOC6602082|XP_026841084.1|DPER
OG0008244	LOC108109456|XP_017073444.1|DEUG	LOC6588003|XP_002012817.1|DPER
OG0008245	LOC108108888|XP_017072595.1|DEUG	LOC6590566|XP_002016697.1|DPER
OG0008246	LOC108112928|XP_017078809.1|DEUG	LOC6592315|XP_002017574.1|DPER
OG0008247	LOC108115762|XP_017082818.1|DEUG	LOC6598681|XP_026849897.1|DPER
OG0008248	LOC108115765|XP_017082822.1|DEUG	LOC6587391|XP_002013027.1|DPER
OG0008249	LOC108111321|XP_017076206.1|DEUG	LOC6595300|XP_026850597.1|DPER
OG0008250	LOC108112264|XP_017077576.1|DEUG	LOC6590897|XP_002016264.1|DPER
OG0008251	LOC108112728|XP_017078456.1|DEUG	LOC6590885|XP_026841511.1|DPER
OG0008252	LOC108104604|XP_017066264.1|DEUG	LOC6592997|XP_002017980.1|DPER
OG0008253	LOC108113375|XP_017079437.1|DEUG	LOC6590438|XP_002015734.1|DPER
OG0008254	LOC108104739|XP_017066465.1|DEUG	LOC6600564|XP_026847553.1|DPER
OG0008255	LOC108116770|XP_017084288.1|DEUG	LOC6596150|XP_002021162.1|DPER
OG0008257	LOC108110410|XP_017074967.1|DEUG	LOC6597593|XP_026848869.1|DPER
OG0008258	LOC108118412|XP_017086577.1|DEUG, LOC108103894|XP_017065128.1|DEUG	LOC6595422|XP_002020844.1|DPER
OG0008259	LOC108102592|XP_017063183.1|DEUG	LOC6595374|XP_026844583.1|DPER
OG0008260	LOC108107872|XP_017071143.1|DEUG	LOC6602731|XP_026849484.1|DPER, LOC6602730|XP_026849485.1|DPER
OG0008261	LOC108112920|XP_017078798.1|DEUG	LOC6592235|XP_002017586.1|DPER
OG0008262	LOC108110360|XP_017074888.1|DEUG	LOC6592531|XP_026841859.1|DPER
OG0008263	LOC108109260|XP_017073232.1|DEUG, LOC108109257|XP_017073228.1|DEUG, LOC108109259|XP_017073231.1|DEUG	LOC6593229|XP_002018350.2|DPER
OG0008264	LOC108108915|XP_017072654.1|DEUG	LOC6593234|XP_002018355.1|DPER, LOC6593233|XP_002018354.1|DPER
OG0008265	LOC108116033|XP_017083212.1|DEUG, LOC108115962|XP_017083088.1|DEUG	LOC6595154|XP_002020281.1|DPER
OG0008266	LOC108115357|XP_017082272.1|DEUG	LOC6587603|XP_002013899.1|DPER
OG0008267	LOC108115862|XP_017082976.1|DEUG	LOC6598653|XP_026850840.1|DPER
OG0008268	LOC108115520|XP_017082510.1|DEUG	LOC6593401|XP_002018612.1|DPER
OG0008269	LOC108115530|XP_017082521.1|DEUG	LOC6589135|XP_002014704.1|DPER
OG0008270	LOC108103343|XP_017064270.1|DEUG	LOC6598576|XP_026846155.1|DPER
OG0008271	LOC108108000|XP_017071340.1|DEUG	LOC6600517|XP_002025582.1|DPER
OG0008272	LOC108103350|XP_017064279.1|DEUG	LOC6596882|XP_026845815.1|DPER
OG0008273	LOC108116450|XP_017083852.1|DEUG	LOC6591736|XP_002017088.1|DPER
OG0008274	LOC108104411|XP_017065949.1|DEUG	LOC6600695|XP_002025859.1|DPER
OG0008275	LOC108103712|XP_017064798.1|DEUG	LOC6600790|XP_002025813.2|DPER
OG0008276	LOC108110032|XP_017074371.1|DEUG	LOC6597820|XP_026846984.1|DPER
OG0008277	LOC108109682|XP_017073766.1|DEUG	LOC6597902|XP_002023029.2|DPER
OG0008278	LOC108111168|XP_017076035.1|DEUG	LOC6589014|XP_002014330.1|DPER
OG0008279	LOC108103008|XP_017063820.1|DEUG	LOC6598391|XP_002023514.2|DPER
OG0008280	LOC108103018|XP_017063832.1|DEUG	LOC6598390|XP_002023513.1|DPER
OG0008281	LOC108103579|XP_017064592.1|DEUG	LOC6597370|XP_002022411.1|DPER
OG0008282	LOC108103921|XP_017065160.1|DEUG	LOC6597024|XP_002022116.1|DPER
OG0008283	LOC108103493|XP_017064491.1|DEUG	LOC6600045|XP_026849164.1|DPER
OG0008284	LOC108102370|XP_017062778.1|DEUG	LOC6603494|XP_026846805.1|DPER
OG0008285	LOC108109702|XP_017073818.1|DEUG	LOC6597879|XP_026846937.1|DPER
OG0008286	LOC108103584|XP_017064598.1|DEUG	LOC6600342|XP_002025501.2|DPER
OG0008287	LOC108103423|XP_017064379.1|DEUG	LOC6598568|XP_002023631.1|DPER
OG0008288	LOC108117313|XP_017085171.1|DEUG	LOC6588138|XP_026850873.1|DPER
OG0008289	LOC108117473|XP_017085385.1|DEUG	LOC6595281|XP_002020347.1|DPER
OG0008290	LOC108103106|XP_017063963.1|DEUG	LOC6597914|XP_002022854.1|DPER
OG0008291	LOC108103428|XP_017064387.1|DEUG	LOC6596855|XP_002022087.1|DPER
OG0008292	LOC108104409|XP_017065948.1|DEUG	LOC6600696|XP_026845173.1|DPER
OG0008293	LOC108109386|XP_017073371.1|DEUG	LOC6588579|XP_002013181.2|DPER
OG0008294	LOC108116633|XP_017084102.1|DEUG	LOC6587385|XP_002013488.1|DPER
OG0008295	LOC108102929|XP_017063676.1|DEUG	LOC6599295|XP_002024238.2|DPER
OG0008296	LOC108103000|XP_017063806.1|DEUG	LOC6603112|XP_002028097.2|DPER
OG0008297	LOC108103427|XP_017064386.1|DEUG	LOC6598596|XP_002023629.1|DPER
OG0008298	LOC108105054|XP_017066959.1|DEUG	LOC6597235|XP_026846420.1|DPER
OG0008299	LOC108115867|XP_017082983.1|DEUG	LOC6588330|XP_002012993.2|DPER
OG0008300	LOC108118088|XP_017086124.1|DEUG	LOC6598244|XP_026846159.1|DPER
OG0008301	LOC108110342|XP_017074866.1|DEUG	LOC6588073|XP_002013749.2|DPER
OG0008302	LOC108105392|XP_017067424.1|DEUG	LOC113566596|XP_026848706.1|DPER
OG0008303	LOC108110407|XP_017074964.1|DEUG	LOC6602769|XP_002027773.1|DPER
OG0008304	LOC108105525|XP_017067640.1|DEUG	LOC6598340|XP_026846335.1|DPER
OG0008305	LOC108103955|XP_017065207.1|DEUG	LOC6602857|XP_026845931.1|DPER
OG0008306	LOC108104310|XP_017065783.1|DEUG	LOC6597203|XP_002022611.1|DPER
OG0008307	LOC108116983|XP_017084633.1|DEUG	LOC6588502|XP_026843602.1|DPER
OG0008308	LOC108113741|XP_017079919.1|DEUG	LOC6591634|XP_002016758.1|DPER
OG0008309	LOC108110815|XP_017075535.1|DEUG	LOC6593587|XP_002018878.1|DPER
OG0008310	LOC108108538|XP_017072100.1|DEUG	LOC113566473|XP_026848016.1|DPER
OG0008311	LOC108102896|XP_017063590.1|DEUG	LOC6598202|XP_002023537.1|DPER
OG0008312	LOC108117142|XP_017084890.1|DEUG	LOC113566344|XP_026847405.1|DPER
OG0008313	LOC108109696|XP_017073811.1|DEUG	LOC6602854|XP_026846011.1|DPER
OG0008314	LOC108106758|XP_017069486.1|DEUG	LOC6590199|XP_002015830.1|DPER
OG0008315	LOC108107863|XP_017071120.1|DEUG	LOC6600306|XP_002025360.2|DPER
OG0008317	LOC108115572|XP_017082568.1|DEUG	LOC6587541|XP_026848159.1|DPER
OG0008318	LOC108102989|XP_017063791.1|DEUG	LOC6603107|XP_002028092.1|DPER
OG0008319	LOC108112255|XP_017077566.1|DEUG	LOC6593047|XP_002017602.1|DPER
OG0008320	LOC108102902|XP_017063609.1|DEUG	LOC6599134|XP_026849253.1|DPER
OG0008321	LOC108109374|XP_017073351.1|DEUG	LOC6587790|XP_002013735.2|DPER
OG0008322	LOC108110798|XP_017075512.1|DEUG	LOC6589299|XP_002014390.1|DPER
OG0008323	LOC108116490|XP_017083912.1|DEUG	LOC6591432|XP_002016736.1|DPER
OG0008324	LOC108103358|XP_017064293.1|DEUG	LOC6596886|XP_026845809.1|DPER
OG0008325	LOC108110027|XP_017074360.1|DEUG	LOC6600182|XP_026846714.1|DPER
OG0008326	LOC108117227|XP_017085047.1|DEUG	LOC6588363|XP_002014167.2|DPER
OG0008327	LOC108107314|XP_017070275.1|DEUG	LOC6591047|XP_002016558.1|DPER
OG0008328	LOC108103274|XP_017064176.1|DEUG	LOC6599278|XP_002024273.1|DPER
OG0008329	LOC108103663|XP_017064709.1|DEUG	LOC6599898|XP_002025011.1|DPER
OG0008330	LOC108113055|XP_017078974.1|DEUG	LOC6589939|XP_002015967.1|DPER
OG0008331	LOC108114589|XP_017081134.1|DEUG	LOC113566664|XP_026849060.1|DPER
OG0008332	LOC108114508|XP_017081017.1|DEUG	LOC6601000|XP_026849749.1|DPER
OG0008333	LOC108107985|XP_017071317.1|DEUG	LOC6596222|XP_002021182.1|DPER
OG0008334	LOC108107983|XP_017071315.1|DEUG	LOC6596187|XP_026845512.1|DPER
OG0008335	LOC108107998|XP_017071338.1|DEUG	LOC6600516|XP_026847518.1|DPER
OG0008336	LOC108108470|XP_017072017.1|DEUG	LOC6602386|XP_002027390.1|DPER
OG0008338	LOC108108056|XP_017071420.1|DEUG	LOC6602289|XP_002027348.1|DPER
OG0008339	LOC108103145|XP_017064007.1|DEUG	LOC6599956|XP_026849233.1|DPER
OG0008340	LOC108112527|XP_017077942.1|DEUG	LOC6592239|XP_002017590.1|DPER
OG0008341	LOC108114667|XP_017081234.1|DEUG	LOC6600623|XP_002025617.2|DPER
OG0008342	LOC108108025|XP_017071378.1|DEUG	LOC6599507|XP_002024727.1|DPER
OG0008343	LOC108115835|XP_017082918.1|DEUG	LOC6598657|XP_002023775.1|DPER
OG0008344	LOC108113626|XP_017079781.1|DEUG	LOC6595881|XP_002021394.1|DPER
OG0008345	LOC108107742|XP_017070893.1|DEUG	LOC6600607|XP_002025596.2|DPER
OG0008346	LOC108105506|XP_017067619.1|DEUG	LOC6596718|XP_026845825.1|DPER
OG0008347	LOC108110924|XP_017075697.1|DEUG	LOC6595643|XP_002020686.1|DPER
OG0008348	LOC108108593|XP_017072178.1|DEUG	LOC6601398|XP_002026501.2|DPER
OG0008349	LOC108113844|XP_017080043.1|DEUG	LOC6603708|XP_026845378.1|DPER
OG0008350	LOC108109677|XP_017073756.1|DEUG	LOC6599380|XP_026847083.1|DPER
OG0008351	LOC108114059|XP_017080305.1|DEUG	LOC6595866|XP_002021411.2|DPER
OG0008352	LOC108114670|XP_017081239.1|DEUG	LOC6599823|XP_002024922.1|DPER
OG0008353	LOC108104621|XP_017066283.1|DEUG	LOC6600547|XP_002025700.1|DPER
OG0008354	LOC108111877|XP_017076996.1|DEUG	LOC6602679|XP_002027690.1|DPER
OG0008355	LOC108106681|XP_017069401.1|DEUG	LOC113565232|XP_026842698.1|DPER
OG0008356	LOC108107765|XP_017070944.1|DEUG	LOC6595961|XP_002021199.1|DPER
OG0008357	LOC108108327|XP_017071843.1|DEUG	LOC6594011|XP_002019633.2|DPER
OG0008358	LOC108113435|XP_017079488.1|DEUG	LOC6589739|XP_002014237.1|DPER
OG0008359	LOC108107271|XP_017070192.1|DEUG	LOC6591163|XP_026842175.1|DPER
OG0008360	LOC108113207|XP_017079229.1|DEUG	LOC6600879|XP_026841696.1|DPER
OG0008361	LOC108106182|XP_017068593.1|DEUG	LOC6593975|XP_026843592.1|DPER
OG0008362	LOC108105465|XP_017067554.1|DEUG	LOC6597392|XP_002022486.2|DPER
OG0008363	LOC108112574|XP_017078081.1|DEUG	LOC6592663|XP_002018387.1|DPER
OG0008364	LOC108118207|XP_017086263.1|DEUG	LOC6597012|XP_002022175.2|DPER
OG0008365	LOC108111984|XP_017077193.1|DEUG	LOC6593257|XP_026842874.1|DPER
OG0008366	LOC108111513|XP_017076518.1|DEUG	LOC6591839|XP_002017207.1|DPER
OG0008367	LOC108105459|XP_017067547.1|DEUG	LOC6596836|XP_002022017.1|DPER
OG0008368	LOC108111817|XP_017076914.1|DEUG	LOC6589000|XP_002014322.2|DPER
OG0008370	LOC108113765|XP_017079950.1|DEUG	LOC6592080|XP_002016765.2|DPER
OG0008371	LOC108116425|XP_017083804.1|DEUG	LOC6594028|XP_026850229.1|DPER
OG0008372	LOC108117450|XP_017085356.1|DEUG	LOC113565684|XP_026844264.1|DPER
OG0008373	LOC108110783|XP_017075491.1|DEUG	LOC6588970|XP_026844682.1|DPER
OG0008374	LOC108118311|XP_017086415.1|DEUG	LOC6597933|XP_002023103.1|DPER
OG0008375	LOC108115521|XP_017082511.1|DEUG	LOC6593400|XP_002018611.1|DPER
OG0008376	LOC108102577|XP_017063147.1|DEUG	LOC113565479|XP_026843414.1|DPER
OG0008377	LOC108105667|XP_017067855.1|DEUG	LOC113565678|XP_026844230.1|DPER
OG0008378	LOC108105666|XP_017067854.1|DEUG	LOC6589476|XP_026844229.1|DPER
OG0008379	LOC108103414|XP_017064361.1|DEUG	LOC6596603|XP_002021718.1|DPER
OG0008380	LOC108110822|XP_017075546.1|DEUG	LOC6589387|XP_002014348.2|DPER
OG0008381	LOC108102664|XP_017063291.1|DEUG	LOC6589532|XP_002015020.1|DPER
OG0008383	LOC108115517|XP_017082505.1|DEUG	LOC6596449|XP_002021619.1|DPER
OG0008384	LOC108104127|XP_017065518.1|DEUG	LOC113565651|XP_026844098.1|DPER
OG0008385	LOC108102694|XP_017063327.1|DEUG	LOC6588814|XP_026844032.1|DPER
OG0008386	LOC108103990|XP_017065267.1|DEUG	LOC6597429|XP_002022471.2|DPER
OG0008387	LOC108111402|XP_017076328.1|DEUG	LOC6595298|XP_026850582.1|DPER
OG0008388	LOC108106140|XP_017068521.1|DEUG	LOC6593842|XP_002018704.1|DPER
OG0008389	LOC108115553|XP_017082548.1|DEUG	LOC6596617|XP_002021613.1|DPER
OG0008390	LOC108115507|XP_017082488.1|DEUG	LOC6593462|XP_002018600.1|DPER
OG0008391	LOC108111127|XP_017075974.1|DEUG	LOC6589370|XP_002014896.1|DPER
OG0008392	LOC108114486|XP_017080993.1|DEUG	LOC6595996|XP_002021017.1|DPER
OG0008393	LOC108114423|XP_017080899.1|DEUG	LOC6595976|XP_002021042.1|DPER
OG0008394	LOC108108780|XP_017072439.1|DEUG	LOC6595894|XP_002021435.1|DPER
OG0008395	LOC108103167|XP_017064040.1|DEUG	LOC6597715|XP_026846396.1|DPER
OG0008396	LOC108103450|XP_017064425.1|DEUG	LOC6598248|XP_026846216.1|DPER
OG0008397	LOC108104930|XP_017066772.1|DEUG	LOC113566700|XP_026849299.1|DPER
OG0008398	LOC108104977|XP_017066839.1|DEUG	LOC6597484|XP_026848910.1|DPER
OG0008399	LOC108118531|XP_017086769.1|DEUG	LOC6596671|XP_026845894.1|DPER
OG0008400	LOC108103607|XP_017064632.1|DEUG	LOC6601255|XP_002026217.1|DPER
OG0008401	LOC108110745|XP_017075441.1|DEUG	LOC6593761|XP_002018673.1|DPER
OG0008402	LOC108111769|XP_017076823.1|DEUG	LOC6598728|XP_002023875.1|DPER
OG0008403	LOC108111836|XP_017076930.1|DEUG	LOC6599169|XP_002024360.1|DPER
OG0008404	LOC108115369|XP_017082284.1|DEUG	LOC6592043|XP_026851209.1|DPER
OG0008405	LOC108103945|XP_017065194.1|DEUG	LOC6603237|XP_002028213.2|DPER
OG0008406	LOC108109957|XP_017074261.1|DEUG	LOC6597377|XP_002022580.1|DPER
OG0008407	LOC108116387|XP_017083734.1|DEUG	LOC6594720|XP_002019405.1|DPER
OG0008408	LOC108109739|XP_017073881.1|DEUG	LOC6600230|XP_026846695.1|DPER
OG0008409	LOC108114454|XP_017080943.1|DEUG	LOC6603345|XP_026848048.1|DPER
OG0008410	LOC108116451|XP_017083854.1|DEUG	LOC6591735|XP_026844090.1|DPER
OG0008411	LOC108116394|XP_017083747.1|DEUG	LOC6594494|XP_002019965.2|DPER
OG0008412	LOC108103862|XP_017065058.1|DEUG	LOC6602580|XP_026845879.1|DPER
OG0008413	LOC108107555|XP_017070598.1|DEUG	LOC6599083|XP_026849012.1|DPER
OG0008414	LOC108118543|XP_017086786.1|DEUG	LOC6596736|XP_002021951.1|DPER
OG0008415	LOC108105363|XP_017067378.1|DEUG	LOC6598496|XP_002023584.1|DPER
OG0008416	LOC108106031|XP_017068367.1|DEUG	LOC6603104|XP_026847148.1|DPER
OG0008417	LOC108103319|XP_017064238.1|DEUG	LOC6600144|XP_026846673.1|DPER
OG0008418	LOC108110322|XP_017074836.1|DEUG	LOC6597435|XP_002022477.1|DPER
OG0008419	LOC108105063|XP_017066970.1|DEUG	LOC6602877|XP_002027912.1|DPER
OG0008420	LOC108103880|XP_017065097.1|DEUG	LOC6603917|XP_026847222.1|DPER
OG0008421	LOC108103002|XP_017063809.1|DEUG	LOC6599404|XP_002024454.2|DPER
OG0008422	LOC108103708|XP_017064793.1|DEUG	LOC6599892|XP_026849185.1|DPER
OG0008423	LOC108112241|XP_017077551.1|DEUG	LOC6590255|XP_002015885.1|DPER
OG0008424	LOC108104359|XP_017065857.1|DEUG	LOC6602868|XP_026849660.1|DPER
OG0008425	LOC108111520|XP_017076528.1|DEUG	LOC6591940|XP_026848901.1|DPER
OG0008426	LOC108113000|XP_017078902.1|DEUG	LOC6593247|XP_002018368.1|DPER
OG0008427	LOC108109747|XP_017073900.1|DEUG	LOC6598534|XP_026846262.1|DPER
OG0008428	LOC108109703|XP_017073821.1|DEUG	LOC6597908|XP_026847005.1|DPER
OG0008429	LOC108109586|XP_017073652.1|DEUG	LOC6591793|XP_002017393.1|DPER
OG0008430	LOC108110305|XP_017074804.1|DEUG	LOC6598536|XP_002023732.1|DPER
OG0008432	LOC108115851|XP_017082955.1|DEUG	LOC6595182|XP_026850561.1|DPER
OG0008433	LOC108104010|XP_017065323.1|DEUG	LOC6601523|XP_026848003.1|DPER
OG0008434	LOC108113494|XP_017079568.1|DEUG	LOC6595307|XP_002020434.1|DPER
OG0008435	LOC108110503|XP_017075071.1|DEUG	LOC6589015|XP_002014331.1|DPER
OG0008436	LOC108112998|XP_017078898.1|DEUG	LOC113564879|XP_026841163.1|DPER
OG0008438	LOC108109552|XP_017073612.1|DEUG	LOC6594562|XP_026844381.1|DPER
OG0008439	LOC108113058|XP_017078979.1|DEUG	LOC6589900|XP_002016384.2|DPER
OG0008440	LOC108115375|XP_017082297.1|DEUG	LOC6588235|XP_026840476.1|DPER
OG0008441	LOC108116767|XP_017084282.1|DEUG	LOC6596138|XP_026845271.1|DPER, LOC6596141|XP_002021154.1|DPER
OG0008443	LOC108118212|XP_017086270.1|DEUG	LOC6597062|XP_002022187.1|DPER
OG0008444	LOC108108503|XP_017072058.1|DEUG	LOC113566639|XP_026848957.1|DPER
OG0008445	LOC108103705|XP_017064790.1|DEUG	LOC6599903|XP_002025016.1|DPER
OG0008446	LOC108103484|XP_017064478.1|DEUG	LOC6600757|XP_026848657.1|DPER
OG0008447	LOC108103889|XP_017065108.1|DEUG	LOC6599269|XP_026848312.1|DPER
OG0008448	LOC108103787|XP_017064906.1|DEUG	LOC6596980|XP_026845438.1|DPER
OG0008449	LOC108103923|XP_017065164.1|DEUG	LOC6598539|XP_026846204.1|DPER
OG0008450	LOC108106051|XP_017068395.1|DEUG	LOC113566271|XP_026847004.1|DPER
OG0008451	LOC108117225|XP_017085045.1|DEUG	LOC6594093|XP_002019685.1|DPER
OG0008452	LOC108110481|XP_017075048.1|DEUG	LOC6589587|XP_026844328.1|DPER
OG0008453	LOC108112445|XP_017077781.1|DEUG	LOC6590473|XP_002016659.2|DPER
OG0008454	LOC108104371|XP_017065873.1|DEUG	LOC6600450|XP_026848416.1|DPER
OG0008455	LOC108107829|XP_017071068.1|DEUG	LOC6601894|XP_026849385.1|DPER
OG0008456	LOC108116446|XP_017083847.1|DEUG	LOC6594465|XP_026841259.1|DPER
OG0008457	LOC108109646|XP_017073715.1|DEUG	LOC6592148|XP_026842799.1|DPER
OG0008458	LOC108107398|XP_017070407.1|DEUG	LOC6601328|XP_026841399.1|DPER
OG0008459	LOC108105101|XP_017067025.1|DEUG	LOC6597315|XP_002022503.2|DPER
OG0008460	LOC108107109|XP_017069987.1|DEUG	LOC6604107|XP_002029044.1|DPER, LOC6593686|XP_002018764.1|DPER
OG0008461	LOC108106155|XP_017068547.1|DEUG	LOC6589571|XP_026843921.1|DPER
OG0008462	LOC108111026|XP_017075835.1|DEUG	LOC6589159|XP_026843901.1|DPER
OG0008463	LOC108110740|XP_017075434.1|DEUG	LOC113565468|XP_026843353.1|DPER
OG0008464	LOC108107409|XP_017070425.1|DEUG	LOC6590746|XP_002015677.1|DPER
OG0008465	LOC108112960|XP_017078848.1|DEUG	LOC113565211|XP_026842512.1|DPER
OG0008466	LOC108107325|XP_017070299.1|DEUG	LOC6592951|XP_026841439.1|DPER
OG0008467	LOC108112045|XP_017077286.1|DEUG	LOC6591155|XP_026840969.1|DPER
OG0008468	LOC108104053|XP_017065388.1|DEUG	LOC6589543|XP_026844769.1|DPER
OG0008469	LOC108109970|XP_017074276.1|DEUG	LOC6600897|XP_026840860.1|DPER
OG0008470	LOC108107360|XP_017070352.1|DEUG	LOC6600961|XP_002025999.1|DPER
OG0008472	LOC108112802|XP_017078577.1|DEUG	LOC6591094|XP_026840906.1|DPER
OG0008473	LOC108102918|XP_017063659.1|DEUG	LOC6599356|XP_026847137.1|DPER
OG0008474	LOC108111486|XP_017076462.1|DEUG	LOC6592024|XP_026840304.1|DPER
OG0008475	LOC108110628|XP_017075216.1|DEUG	LOC6596261|XP_002021787.1|DPER
OG0008476	LOC108103730|XP_017064820.1|DEUG	LOC6594100|XP_002019692.1|DPER
OG0008477	LOC108112016|XP_017077244.1|DEUG	LOC6590375|XP_002015476.2|DPER
OG0008478	LOC108113677|XP_017079842.1|DEUG	LOC113565732|XP_026844541.1|DPER
OG0008479	LOC108109299|XP_017073284.1|DEUG	LOC6600816|XP_002025883.1|DPER
OG0008480	LOC108118217|XP_017086276.1|DEUG	LOC6597008|XP_026845520.1|DPER
OG0008481	LOC108103222|XP_017064110.1|DEUG	LOC6600148|XP_002025231.1|DPER
OG0008482	LOC108108620|XP_017072207.1|DEUG	LOC6601422|XP_026847894.1|DPER
OG0008483	LOC108111028|XP_017075840.1|DEUG	LOC6588935|XP_002015097.1|DPER
OG0008484	LOC108103743|XP_017064839.1|DEUG	LOC6591774|XP_026851019.1|DPER
OG0008485	LOC108113440|XP_017079497.1|DEUG	LOC113565885|XP_026845047.1|DPER, LOC6589698|XP_026844466.1|DPER
OG0008486	LOC108102339|XP_017062656.1|DEUG	LOC6602551|XP_026846752.1|DPER
OG0008487	LOC108103355|XP_017064289.1|DEUG	LOC6598403|XP_002023647.1|DPER
OG0008488	LOC108110263|XP_017074740.1|DEUG	LOC6594364|XP_002019956.1|DPER
OG0008490	LOC108113804|XP_017080002.1|DEUG	LOC6594621|XP_002019844.1|DPER
OG0008491	LOC108113680|XP_017079846.1|DEUG	LOC6588092|XP_002012864.2|DPER
OG0008492	LOC108107102|XP_017069977.1|DEUG	LOC6589257|XP_002015283.1|DPER
OG0008493	LOC108105874|XP_017068138.1|DEUG	LOC6598109|XP_002023250.1|DPER
OG0008494	LOC108112302|XP_017077617.1|DEUG	LOC6589998|XP_002016048.1|DPER
OG0008495	LOC108106646|XP_017069350.1|DEUG	LOC6590940|XP_026840930.1|DPER
OG0008496	LOC108112958|XP_017078847.1|DEUG	LOC6590361|XP_002015841.1|DPER
OG0008497	LOC108109258|XP_017073229.1|DEUG	LOC6593228|XP_002018349.1|DPER
OG0008498	LOC108112359|XP_017077676.1|DEUG, LOC108113362|XP_017079416.1|DEUG	LOC6591313|XP_026842191.1|DPER
OG0008499	LOC108108939|XP_017072681.1|DEUG	LOC6590568|XP_002016698.1|DPER
OG0008500	LOC108104538|XP_017066161.1|DEUG	LOC6590859|XP_002016617.2|DPER
OG0008501	LOC108108571|XP_017072150.1|DEUG	LOC6601375|XP_002026511.1|DPER
OG0008502	LOC108117605|XP_017085619.1|DEUG	LOC6589202|XP_002014692.1|DPER, LOC6597410|XP_026846478.1|DPER
OG0008503	LOC108109930|XP_017074218.1|DEUG, LOC108109983|XP_017074303.1|DEUG	LOC6600410|XP_002025515.1|DPER
OG0008504	LOC108107727|XP_017070863.1|DEUG	LOC6593581|XP_002018872.1|DPER, LOC113565417|XP_026843143.1|DPER
OG0008505	LOC108114185|XP_017080483.1|DEUG	LOC6601157|XP_026848210.1|DPER
OG0008506	LOC108114415|XP_017080878.1|DEUG	LOC6597145|XP_002022303.1|DPER
OG0008507	LOC108108649|XP_017072241.1|DEUG	LOC6598937|XP_002024124.2|DPER
OG0008508	LOC108104987|XP_017066853.1|DEUG	LOC6599342|XP_002024498.2|DPER
OG0008509	LOC108110399|XP_017074952.1|DEUG	LOC6596721|XP_002022044.1|DPER
OG0008510	LOC108115195|XP_017082004.1|DEUG	LOC6598218|XP_002023343.1|DPER
OG0008511	LOC108110423|XP_017074979.1|DEUG	LOC6593442|XP_026843019.1|DPER, LOC6599062|XP_026848972.1|DPER, LOC113566643|XP_026848973.1|DPER
OG0008512	LOC108106974|XP_017069783.1|DEUG	LOC6588697|XP_026844052.1|DPER
OG0008513	LOC108110515|XP_017075083.1|DEUG	LOC6597886|XP_026846994.1|DPER, LOC6601709|XP_002026768.1|DPER
OG0008514	LOC108118405|XP_017086570.1|DEUG	LOC6589776|XP_002014719.1|DPER
OG0008515	LOC108110866|XP_017075602.1|DEUG	LOC6597423|XP_002022465.2|DPER, LOC6596500|XP_002021574.2|DPER
OG0008516	LOC108109803|XP_017074010.1|DEUG	LOC6602160|XP_002027236.1|DPER, LOC6596292|XP_002021452.1|DPER
OG0008517	LOC108117339|XP_017085199.1|DEUG, LOC108117336|XP_017085196.1|DEUG, LOC108117370|XP_017085244.1|DEUG	LOC6602717|XP_026849461.1|DPER
OG0008518	LOC108108698|XP_017072293.1|DEUG	LOC6601819|XP_002026843.2|DPER, LOC6592272|XP_026842066.1|DPER
OG0008519	LOC108106726|XP_017069451.1|DEUG	LOC113565055|XP_026841039.1|DPER
OG0008520	LOC108117208|XP_017085013.1|DEUG	LOC6594226|XP_002019893.1|DPER
OG0008522	LOC108103516|XP_017064516.1|DEUG	LOC113565629|XP_026843953.1|DPER
OG0008523	LOC108105087|XP_017067397.1|DEUG	LOC6598128|XP_002023284.1|DPER, LOC113566425|XP_026847699.1|DPER, LOC113566422|XP_026847696.1|DPER, LOC113566423|XP_026847697.1|DPER, LOC113566431|XP_026847715.1|DPER, LOC113566430|XP_026847714.1|DPER, LOC113566432|XP_026847717.1|DPER, LOC113566424|XP_026847698.1|DPER
OG0008524	LOC108117418|XP_017085318.1|DEUG	LOC6600423|XP_002025528.2|DPER
OG0008525	LOC108110412|XP_017074971.1|DEUG, LOC108111048|XP_017075866.1|DEUG	LOC6596586|XP_002021673.1|DPER
OG0008527	LOC108109986|XP_017074309.1|DEUG	LOC6601786|XP_026849833.1|DPER
OG0008528	LOC108104656|XP_017066327.1|DEUG	LOC6601098|XP_002026063.1|DPER
OG0008529	LOC108102430|XP_017062897.1|DEUG	LOC6596750|XP_002021933.2|DPER
OG0008530	LOC108118381|XP_017086545.1|DEUG	LOC6602661|XP_002027701.1|DPER
OG0008531	LOC108117622|XP_017085640.1|DEUG	LOC6597572|XP_002022789.1|DPER
OG0008532	LOC108103982|XP_017065256.1|DEUG	LOC6600042|XP_026849237.1|DPER
