Orthogroup	DEUG.longest_only	DFIC.longest_only
OG0009992	LOC108110016|XP_017074343.1|DEUG	LOC108094574|XP_017050680.1|DFIC
OG0009993	LOC108103616|XP_017064645.1|DEUG	LOC108102148|XP_017062312.1|DFIC
OG0009994	LOC108103527|XP_017064529.1|DEUG	LOC108091289|XP_017045899.1|DFIC
OG0009995	LOC108103789|XP_017064912.1|DEUG	LOC108097928|XP_017055970.1|DFIC
OG0009996	LOC108103431|XP_017064390.1|DEUG	LOC108098054|XP_017056227.1|DFIC
OG0009997	LOC108103131|XP_017063987.1|DEUG	LOC108088694|XP_017042124.1|DFIC
OG0009998	LOC108104343|XP_017065826.1|DEUG	LOC108101663|XP_017061572.1|DFIC
OG0009999	LOC108104975|XP_017066834.1|DEUG	LOC108095354|XP_017051924.1|DFIC
OG0010000	LOC108116475|XP_017083898.1|DEUG	LOC108088597|XP_017041953.1|DFIC
OG0010001	LOC108103802|XP_017064972.1|DEUG	LOC108097914|XP_017055939.1|DFIC
OG0010002	LOC108104693|XP_017066392.1|DEUG	LOC108099093|XP_017057900.1|DFIC
OG0010003	LOC108112006|XP_017077234.1|DEUG	LOC108100025|XP_017059225.1|DFIC
OG0010004	LOC108109759|XP_017073923.1|DEUG	LOC108097358|XP_017055087.1|DFIC
OG0010005	LOC108117230|XP_017085055.1|DEUG	LOC108091124|XP_017045644.1|DFIC
OG0010006	LOC108105342|XP_017067328.1|DEUG	LOC108097872|XP_017055897.1|DFIC
OG0010007	LOC108103259|XP_017064160.1|DEUG	LOC108101643|XP_017061548.1|DFIC
OG0010008	LOC108110003|XP_017074330.1|DEUG	LOC108088721|XP_017042156.1|DFIC
OG0010009	LOC108114810|XP_017081420.1|DEUG	LOC108092643|XP_017047778.1|DFIC
OG0010010	LOC108109697|XP_017073812.1|DEUG	LOC108098080|XP_017056269.1|DFIC
OG0010011	LOC108110283|XP_017074766.1|DEUG	LOC108091298|XP_017045909.1|DFIC
OG0010012	LOC108102976|XP_017063774.1|DEUG	LOC108097432|XP_017055190.1|DFIC
OG0010013	LOC108111843|XP_017076938.1|DEUG	LOC108091153|XP_017045678.1|DFIC
OG0010014	LOC108109637|XP_017073702.1|DEUG	LOC108097577|XP_017055453.1|DFIC
OG0010015	LOC108111841|XP_017076935.1|DEUG	LOC108091142|XP_017045666.1|DFIC
OG0010016	LOC108102887|XP_017063575.1|DEUG	LOC108097459|XP_017055222.1|DFIC
OG0010017	LOC108111844|XP_017076939.1|DEUG	LOC108091154|XP_017045679.1|DFIC
OG0010018	LOC108103649|XP_017064695.1|DEUG	LOC108097068|XP_017054595.1|DFIC
OG0010019	LOC108102963|XP_017063750.1|DEUG	LOC108097550|XP_017055397.1|DFIC
OG0010020	LOC108117594|XP_017085598.1|DEUG	LOC108088660|XP_017042077.1|DFIC
OG0010021	LOC108103984|XP_017065261.1|DEUG	LOC108098019|XP_017056161.1|DFIC
OG0010022	LOC108117674|XP_017085691.1|DEUG	LOC108098124|XP_017056334.1|DFIC
OG0010023	LOC108105419|XP_017067456.1|DEUG	LOC108092830|XP_017048123.1|DFIC
OG0010024	LOC108105420|XP_017067457.1|DEUG	LOC108092834|XP_017048126.1|DFIC
OG0010025	LOC108102445|XP_017062927.1|DEUG	LOC108097183|XP_017054814.1|DFIC
OG0010026	LOC108118375|XP_017086536.1|DEUG	LOC108097457|XP_017055218.1|DFIC
OG0010027	LOC108118072|XP_017086103.1|DEUG	LOC108097509|XP_017055311.1|DFIC
OG0010028	LOC108117028|XP_017084689.1|DEUG	LOC108091067|XP_017045554.1|DFIC
OG0010029	LOC108104995|XP_017066861.1|DEUG	LOC108088575|XP_017041913.1|DFIC
OG0010030	LOC108118388|XP_017086551.1|DEUG	LOC108102205|XP_017062396.1|DFIC
OG0010031	LOC108118345|XP_017086477.1|DEUG	LOC108102204|XP_017062395.1|DFIC
OG0010032	LOC108105149|XP_017067073.1|DEUG	LOC108094532|XP_017050623.1|DFIC
OG0010033	LOC108118141|XP_017086189.1|DEUG	LOC108097218|XP_017054855.1|DFIC
OG0010034	LOC108118157|XP_017086205.1|DEUG	LOC108097209|XP_017054846.1|DFIC
OG0010035	LOC108118148|XP_017086194.1|DEUG	LOC108097210|XP_017054847.1|DFIC
OG0010036	LOC108118162|XP_017086213.1|DEUG	LOC108097207|XP_017054842.1|DFIC
OG0010037	LOC108118142|XP_017086190.1|DEUG	LOC108097213|XP_017054850.1|DFIC
OG0010038	LOC108110278|XP_017074753.1|DEUG	LOC108095273|XP_017051806.1|DFIC
OG0010039	LOC108106354|XP_017068823.1|DEUG	LOC108086667|XP_017039137.1|DFIC
OG0010040	LOC108107153|XP_017070051.1|DEUG	LOC108088215|XP_017041409.1|DFIC
OG0010041	LOC108103339|XP_017064263.1|DEUG	LOC108092808|XP_017048070.1|DFIC
OG0010042	LOC108103111|XP_017063968.1|DEUG	LOC108097446|XP_017055206.1|DFIC
OG0010043	LOC108103174|XP_017064048.1|DEUG	LOC108097437|XP_017055196.1|DFIC
OG0010044	LOC108103315|XP_017064233.1|DEUG	LOC108092989|XP_017048371.1|DFIC
OG0010045	LOC108104988|XP_017066854.1|DEUG	LOC108095506|XP_017052104.1|DFIC
OG0010046	LOC108104989|XP_017066855.1|DEUG	LOC108095500|XP_017052095.1|DFIC
OG0010047	LOC108103013|XP_017063825.1|DEUG	LOC108097706|XP_017055682.1|DFIC
OG0010048	LOC108110079|XP_017074456.1|DEUG	LOC108094602|XP_017050742.1|DFIC
OG0010049	LOC108110086|XP_017074465.1|DEUG	LOC108094662|XP_017050861.1|DFIC
OG0010050	LOC108110085|XP_017074464.1|DEUG	LOC108094661|XP_017050860.1|DFIC
OG0010051	LOC108103533|XP_017064550.1|DEUG	LOC108091281|XP_017045884.1|DFIC
OG0010052	LOC108102408|XP_017062857.1|DEUG	LOC108102129|XP_017062282.1|DFIC
OG0010053	LOC108105103|XP_017067027.1|DEUG	LOC108095607|XP_017052260.1|DFIC
OG0010054	LOC108103463|XP_017064446.1|DEUG	LOC108097997|XP_017056123.1|DFIC
OG0010055	LOC108103445|XP_017064416.1|DEUG	LOC108097888|XP_017055916.1|DFIC
OG0010056	LOC108109972|XP_017074281.1|DEUG	LOC108095586|XP_017052238.1|DFIC
OG0010057	LOC108105537|XP_017067658.1|DEUG	LOC108097268|XP_017054955.1|DFIC
OG0010058	LOC108103911|XP_017065149.1|DEUG	LOC108095551|XP_017052175.1|DFIC
OG0010059	LOC108117600|XP_017085605.1|DEUG	LOC108091194|XP_017045764.1|DFIC
OG0010060	LOC108103856|XP_017065050.1|DEUG	LOC108091175|XP_017045714.1|DFIC
OG0010061	LOC108107696|XP_017070790.1|DEUG	LOC108096212|XP_017053089.1|DFIC
OG0010062	LOC108107813|XP_017071032.1|DEUG	LOC108093125|XP_017048558.1|DFIC
OG0010063	LOC108108424|XP_017071965.1|DEUG	LOC108099712|XP_017058823.1|DFIC
OG0010064	LOC108108636|XP_017072226.1|DEUG	LOC108099933|XP_017059092.1|DFIC
OG0010065	LOC108107586|XP_017070636.1|DEUG	LOC108099753|XP_017058870.1|DFIC
OG0010066	LOC108113582|XP_017079704.1|DEUG	LOC108100323|XP_017059619.1|DFIC
OG0010067	LOC108107692|XP_017070786.1|DEUG	LOC108099007|XP_017057731.1|DFIC
OG0010068	LOC108114183|XP_017080478.1|DEUG	LOC108093072|XP_017048473.1|DFIC
OG0010069	LOC108114080|XP_017080327.1|DEUG	LOC108100656|XP_017060156.1|DFIC
OG0010070	LOC108114212|XP_017080520.1|DEUG	LOC108093064|XP_017048462.1|DFIC
OG0010071	LOC108108608|XP_017072195.1|DEUG	LOC108099775|XP_017058893.1|DFIC
OG0010072	LOC108107697|XP_017070791.1|DEUG	LOC108088990|XP_017042522.1|DFIC
OG0010073	LOC108109913|XP_017074210.1|DEUG	LOC108096467|XP_017053568.1|DFIC
OG0010074	LOC108104437|XP_017065985.1|DEUG	LOC108095348|XP_017051918.1|DFIC
OG0010076	LOC108107771|XP_017070950.1|DEUG	LOC108089597|XP_017043444.1|DFIC
OG0010077	LOC108113967|XP_017080171.1|DEUG	LOC108089322|XP_017042989.1|DFIC
OG0010079	LOC108114264|XP_017080649.1|DEUG	LOC108089319|XP_017042985.1|DFIC
OG0010080	LOC108109784|XP_017073952.1|DEUG	LOC108088941|XP_017042453.1|DFIC
OG0010081	LOC108117356|XP_017085224.1|DEUG	LOC108096272|XP_017053223.1|DFIC
OG0010082	LOC108108097|XP_017071483.1|DEUG	LOC108099143|XP_017057975.1|DFIC
OG0010083	LOC108105952|XP_017068241.1|DEUG	LOC108086886|XP_017039435.1|DFIC
OG0010084	LOC108105938|XP_017068222.1|DEUG	LOC108087452|XP_017040303.1|DFIC
OG0010085	LOC108116724|XP_017084230.1|DEUG	LOC108088749|XP_017042186.1|DFIC
OG0010086	LOC108106027|XP_017068365.1|DEUG	LOC108086931|XP_017039525.1|DFIC
OG0010087	LOC108105977|XP_017068283.1|DEUG	LOC108086919|XP_017039497.1|DFIC
OG0010089	LOC108114685|XP_017081266.1|DEUG	LOC108100663|XP_017060164.1|DFIC
OG0010090	LOC108102386|XP_017062813.1|DEUG	LOC108095041|XP_017051423.1|DFIC
OG0010091	LOC108106276|XP_017068731.1|DEUG	LOC108086636|XP_017039101.1|DFIC
OG0010092	LOC108105569|XP_017067703.1|DEUG	LOC108102086|XP_017062227.1|DFIC
OG0010093	LOC108112210|XP_017077516.1|DEUG	LOC108096756|XP_017054105.1|DFIC
OG0010094	LOC108115606|XP_017082627.1|DEUG	LOC108095754|XP_017052436.1|DFIC
OG0010095	LOC108116588|XP_017084021.1|DEUG	LOC108092005|XP_017046923.1|DFIC
OG0010096	LOC108103203|XP_017064081.1|DEUG	LOC108097362|XP_017055095.1|DFIC
OG0010097	LOC108105539|XP_017067660.1|DEUG	LOC108097025|XP_017054531.1|DFIC
OG0010098	LOC108113411|XP_017079455.1|DEUG	LOC108088126|XP_017041273.1|DFIC
OG0010099	LOC108106947|XP_017069704.1|DEUG	LOC108101249|XP_017060994.1|DFIC
OG0010100	LOC108108046|XP_017071409.1|DEUG	LOC108089733|XP_017043603.1|DFIC
OG0010101	LOC108108817|XP_017072504.1|DEUG	LOC108088863|XP_017042331.1|DFIC
OG0010102	LOC108108789|XP_017072453.1|DEUG	LOC108088891|XP_017042378.1|DFIC
OG0010103	LOC108108797|XP_017072466.1|DEUG	LOC108088903|XP_017042397.1|DFIC
OG0010104	LOC108117366|XP_017085238.1|DEUG	LOC108087513|XP_017040405.1|DFIC
OG0010105	LOC108106200|XP_017068616.1|DEUG	LOC108100993|XP_017060647.1|DFIC
OG0010106	LOC108106366|XP_017068836.1|DEUG	LOC108086714|XP_017039217.1|DFIC
OG0010107	LOC108108858|XP_017072564.1|DEUG	LOC108087634|XP_017040580.1|DFIC
OG0010108	LOC108112797|XP_017078573.1|DEUG	LOC108093789|XP_017049558.1|DFIC
OG0010110	LOC108107995|XP_017071334.1|DEUG	LOC108093228|XP_017048687.1|DFIC
OG0010111	LOC108115912|XP_017083038.1|DEUG	LOC108097755|XP_017055755.1|DFIC
OG0010112	LOC108116834|XP_017084375.1|DEUG	LOC108087110|XP_017039781.1|DFIC
OG0010113	LOC108103214|XP_017064098.1|DEUG	LOC108101648|XP_017061552.1|DFIC
OG0010114	LOC108110292|XP_017074779.1|DEUG	LOC108101765|XP_017061719.1|DFIC
OG0010115	LOC108110277|XP_017074752.1|DEUG	LOC108095272|XP_017051805.1|DFIC
OG0010116	LOC108117410|XP_017085307.1|DEUG	LOC108095292|XP_017051822.1|DFIC
OG0010117	LOC108105003|XP_017066868.1|DEUG	LOC108095630|XP_017052286.1|DFIC
OG0010118	LOC108118296|XP_017086397.1|DEUG	LOC108091325|XP_017045955.1|DFIC
OG0010119	LOC108109638|XP_017073703.1|DEUG	LOC108097428|XP_017055188.1|DFIC
OG0010120	LOC108103135|XP_017063994.1|DEUG	LOC108088645|XP_017042055.1|DFIC
OG0010121	LOC108109929|XP_017074217.1|DEUG	LOC108088586|XP_017041925.1|DFIC
OG0010122	LOC108102903|XP_017063614.1|DEUG	LOC108097623|XP_017055529.1|DFIC
OG0010123	LOC108102979|XP_017063777.1|DEUG	LOC108097425|XP_017055182.1|DFIC
OG0010125	LOC108103184|XP_017064059.1|DEUG	LOC108097768|XP_017055782.1|DFIC
OG0010126	LOC108105778|XP_017067992.1|DEUG	LOC108090035|XP_017044019.1|DFIC
OG0010127	LOC108110638|XP_017075227.1|DEUG	LOC108101163|XP_017060874.1|DFIC, LOC108101146|XP_017060857.1|DFIC
OG0010128	LOC108110464|XP_017075021.1|DEUG	LOC108093764|XP_017049563.1|DFIC, LOC108097826|XP_017055836.1|DFIC
OG0010129	LOC108111232|XP_017076124.1|DEUG	LOC108094828|XP_017051102.1|DFIC, LOC108092760|XP_017047981.1|DFIC
OG0010130	LOC108108486|XP_017072032.1|DEUG	LOC108098742|XP_017057366.1|DFIC, LOC108095455|XP_017052063.1|DFIC
OG0010131	LOC108105893|XP_017068163.1|DEUG	LOC108099680|XP_017058831.1|DFIC, LOC108090049|XP_017044045.1|DFIC
OG0010132	LOC108106887|XP_017069624.1|DEUG	LOC108094485|XP_017050561.1|DFIC
OG0010133	LOC108106891|XP_017069628.1|DEUG	LOC108094430|XP_017050490.1|DFIC
OG0010134	LOC108110655|XP_017075256.1|DEUG	LOC108101185|XP_017060915.1|DFIC
OG0010135	LOC108103383|XP_017064318.1|DEUG	LOC108093447|XP_017049002.1|DFIC
OG0010136	LOC108103385|XP_017064321.1|DEUG	LOC108093387|XP_017048894.1|DFIC
OG0010137	LOC108113467|XP_017079538.1|DEUG	LOC108093384|XP_017048890.1|DFIC
OG0010138	LOC108111544|XP_017076552.1|DEUG	LOC108100805|XP_017060362.1|DFIC
OG0010139	LOC108115440|XP_017082364.1|DEUG	LOC108089999|XP_017043991.1|DFIC
OG0010140	LOC108111203|XP_017076089.1|DEUG	LOC108092416|XP_017047472.1|DFIC
OG0010141	LOC108111549|XP_017076560.1|DEUG	LOC108100014|XP_017059210.1|DFIC
OG0010142	LOC108110919|XP_017075683.1|DEUG	LOC108095160|XP_017051603.1|DFIC
OG0010143	LOC108104020|XP_017065341.1|DEUG	LOC108102095|XP_017062238.1|DFIC
OG0010144	LOC108103081|XP_017063921.1|DEUG	LOC108090621|XP_017044887.1|DFIC
OG0010145	LOC108115443|XP_017082368.1|DEUG	LOC108089804|XP_017043691.1|DFIC, LOC108086586|XP_017039075.1|DFIC
OG0010146	LOC108115489|XP_017082463.1|DEUG	LOC108089894|XP_017043854.1|DFIC
OG0010147	LOC108110595|XP_017075182.1|DEUG	LOC108091428|XP_017046107.1|DFIC
OG0010148	LOC108103653|XP_017064741.1|DEUG	LOC108101545|XP_017061429.1|DFIC, LOC108098239|XP_017056520.1|DFIC
OG0010149	LOC108112483|XP_017077840.1|DEUG	LOC108094121|XP_017050031.1|DFIC
OG0010150	LOC108105654|XP_017067832.1|DEUG	LOC108095072|XP_017051483.1|DFIC, LOC108086284|XP_017039035.1|DFIC
OG0010151	LOC108114804|XP_017081407.1|DEUG	LOC108094365|XP_017050395.1|DFIC
OG0010152	LOC108104145|XP_017065535.1|DEUG	LOC108101429|XP_017061251.1|DFIC, LOC108094516|XP_017050606.1|DFIC, LOC108101172|XP_017060932.1|DFIC
OG0010153	LOC108105134|XP_017067056.1|DEUG	LOC108098450|XP_017056843.1|DFIC
OG0010154	LOC108105127|XP_017067049.1|DEUG	LOC108098666|XP_017057237.1|DFIC, LOC108098431|XP_017056810.1|DFIC
OG0010155	LOC108115444|XP_017082369.1|DEUG	LOC108098309|XP_017056609.1|DFIC, LOC108095229|XP_017051742.1|DFIC
OG0010156	LOC108108285|XP_017071777.1|DEUG	LOC108093659|XP_017049328.1|DFIC
OG0010157	LOC108114083|XP_017080326.1|DEUG	LOC108089707|XP_017043542.1|DFIC
OG0010158	LOC108114518|XP_017081032.1|DEUG	LOC108089755|XP_017043634.1|DFIC
OG0010159	LOC108107795|XP_017070999.1|DEUG	LOC108096254|XP_017053198.1|DFIC
OG0010160	LOC108107669|XP_017070744.1|DEUG	LOC108099023|XP_017057748.1|DFIC
OG0010161	LOC108114262|XP_017080647.1|DEUG	LOC108089367|XP_017043032.1|DFIC
OG0010162	LOC108114661|XP_017081229.1|DEUG	LOC108089563|XP_017043396.1|DFIC
OG0010163	LOC108114217|XP_017080533.1|DEUG	LOC108093083|XP_017048499.1|DFIC
OG0010164	LOC108114609|XP_017081160.1|DEUG	LOC108099835|XP_017058956.1|DFIC
OG0010165	LOC108107672|XP_017070749.1|DEUG	LOC108093048|XP_017048445.1|DFIC, LOC108093274|XP_017048743.1|DFIC
OG0010166	LOC108114534|XP_017081061.1|DEUG	LOC108087531|XP_017040424.1|DFIC
OG0010167	LOC108114100|XP_017080347.1|DEUG	LOC108087437|XP_017040278.1|DFIC
OG0010168	LOC108116746|XP_017084254.1|DEUG	LOC108088810|XP_017042269.1|DFIC
OG0010169	LOC108114736|XP_017081337.1|DEUG	LOC108100142|XP_017059384.1|DFIC
OG0010170	LOC108108446|XP_017071989.1|DEUG	LOC108099772|XP_017058890.1|DFIC
OG0010171	LOC108108453|XP_017071996.1|DEUG	LOC108099791|XP_017058909.1|DFIC
OG0010172	LOC108118185|XP_017086232.1|DEUG	LOC108096202|XP_017053077.1|DFIC
OG0010173	LOC108112227|XP_017077536.1|DEUG	LOC108096958|XP_017054415.1|DFIC
OG0010174	LOC108112834|XP_017078631.1|DEUG	LOC108090830|XP_017045181.1|DFIC
OG0010175	LOC108112399|XP_017077730.1|DEUG	LOC108090689|XP_017044964.1|DFIC
OG0010176	LOC108112465|XP_017077807.1|DEUG	LOC108090678|XP_017044954.1|DFIC
OG0010177	LOC108113030|XP_017078950.1|DEUG	LOC108093820|XP_017049624.1|DFIC
OG0010178	LOC108113054|XP_017078973.1|DEUG	LOC108090385|XP_017044522.1|DFIC
OG0010179	LOC108107973|XP_017071306.1|DEUG	LOC108100464|XP_017059882.1|DFIC
OG0010180	LOC108108478|XP_017072026.1|DEUG	LOC108088349|XP_017041585.1|DFIC
OG0010181	LOC108108688|XP_017072281.1|DEUG	LOC108093599|XP_017049213.1|DFIC
OG0010182	LOC108109242|XP_017073208.1|DEUG	LOC108095232|XP_017051745.1|DFIC
OG0010183	LOC108108986|XP_017072733.1|DEUG	LOC108095233|XP_017051746.1|DFIC
OG0010184	LOC108106235|XP_017068650.1|DEUG	LOC108101611|XP_017061514.1|DFIC
OG0010185	LOC108106356|XP_017068825.1|DEUG	LOC108101614|XP_017061518.1|DFIC
OG0010186	LOC108106024|XP_017068362.1|DEUG	LOC108087411|XP_017040239.1|DFIC
OG0010187	LOC108106267|XP_017068720.1|DEUG	LOC108086626|XP_017039090.1|DFIC
OG0010188	LOC108112640|XP_017078239.1|DEUG	LOC108090280|XP_017044380.1|DFIC
OG0010189	LOC108112437|XP_017077771.1|DEUG	LOC108096594|XP_017053782.1|DFIC
OG0010190	LOC108106436|XP_017068957.1|DEUG	LOC108086437|XP_017038837.1|DFIC
OG0010191	LOC108106750|XP_017069479.1|DEUG	LOC108086393|XP_017038784.1|DFIC
OG0010192	LOC108112427|XP_017077759.1|DEUG	LOC108090302|XP_017044401.1|DFIC
OG0010193	LOC108113321|XP_017079364.1|DEUG	LOC108093819|XP_017049623.1|DFIC
OG0010194	LOC108114725|XP_017081320.1|DEUG	LOC108100186|XP_017059446.1|DFIC, LOC108100196|XP_017059459.1|DFIC
OG0010195	LOC108113916|XP_017080111.1|DEUG	LOC108100153|XP_017059399.1|DFIC
OG0010196	LOC108107359|XP_017070349.1|DEUG	LOC108101852|XP_017061860.1|DFIC
OG0010197	LOC108113282|XP_017079320.1|DEUG	LOC108096854|XP_017054262.1|DFIC
OG0010198	LOC108112680|XP_017078360.1|DEUG	LOC108093989|XP_017049890.1|DFIC
OG0010199	LOC108108981|XP_017072726.1|DEUG	LOC108095173|XP_017051626.1|DFIC
OG0010200	LOC108113314|XP_017079359.1|DEUG	LOC108094044|XP_017049966.1|DFIC
OG0010201	LOC108107474|XP_017070510.1|DEUG	LOC108101934|XP_017062006.1|DFIC
OG0010202	LOC108109269|XP_017073247.1|DEUG	LOC108094951|XP_017051303.1|DFIC
OG0010203	LOC108109062|XP_017072884.1|DEUG	LOC108101403|XP_017061215.1|DFIC
OG0010204	LOC108106549|XP_017069200.1|DEUG	LOC108101799|XP_017061764.1|DFIC
OG0010205	LOC108111956|XP_017077138.1|DEUG	LOC108090820|XP_017045169.1|DFIC
OG0010206	LOC108111898|XP_017077024.1|DEUG	LOC108090641|XP_017044908.1|DFIC
OG0010207	LOC108106288|XP_017068743.1|DEUG	LOC108086632|XP_017039096.1|DFIC
OG0010208	LOC108104853|XP_017066660.1|DEUG	LOC108090870|XP_017045251.1|DFIC
OG0010209	LOC108104854|XP_017066661.1|DEUG	LOC108090869|XP_017045250.1|DFIC
OG0010210	LOC108113333|XP_017079379.1|DEUG	LOC108096699|XP_017054022.1|DFIC
OG0010211	LOC108112612|XP_017078192.1|DEUG	LOC108093716|XP_017049410.1|DFIC
OG0010212	LOC108112468|XP_017077809.1|DEUG	LOC108090679|XP_017044955.1|DFIC
OG0010213	LOC108113071|XP_017079000.1|DEUG	LOC108090937|XP_017045361.1|DFIC
OG0010214	LOC108112900|XP_017078747.1|DEUG	LOC108090849|XP_017045211.1|DFIC
OG0010215	LOC108109020|XP_017072782.1|DEUG	LOC108094811|XP_017051071.1|DFIC
OG0010216	LOC108106521|XP_017069118.1|DEUG	LOC108086643|XP_017039109.1|DFIC
OG0010217	LOC108112332|XP_017077649.1|DEUG	LOC108096542|XP_017053718.1|DFIC
OG0010218	LOC108112305|XP_017077620.1|DEUG	LOC108096960|XP_017054420.1|DFIC
OG0010219	LOC108112321|XP_017077640.1|DEUG	LOC108096538|XP_017053714.1|DFIC
OG0010220	LOC108112949|XP_017078836.1|DEUG	LOC108093760|XP_017049518.1|DFIC
OG0010221	LOC108112946|XP_017078834.1|DEUG	LOC108093758|XP_017049516.1|DFIC
OG0010222	LOC108106438|XP_017068959.1|DEUG	LOC108093686|XP_017049355.1|DFIC
OG0010223	LOC108106408|XP_017068916.1|DEUG	LOC108093684|XP_017049353.1|DFIC
OG0010224	LOC108106272|XP_017068727.1|DEUG	LOC108087609|XP_017040536.1|DFIC
OG0010225	LOC108111737|XP_017076780.1|DEUG	LOC108087905|XP_017040971.1|DFIC
OG0010226	LOC108104957|XP_017066852.1|DEUG, LOC108115097|XP_017081834.1|DEUG	LOC108093528|XP_017049110.1|DFIC
OG0010227	LOC108114985|XP_017081706.1|DEUG	LOC108090169|XP_017044231.1|DFIC
OG0010228	LOC108117181|XP_017084962.1|DEUG	LOC108101105|XP_017060807.1|DFIC
OG0010229	LOC108117062|XP_017084723.1|DEUG	LOC108101026|XP_017060682.1|DFIC
OG0010230	LOC108117061|XP_017084722.1|DEUG	LOC108101030|XP_017060688.1|DFIC
OG0010231	LOC108111312|XP_017076195.1|DEUG	LOC108099293|XP_017058176.1|DFIC
OG0010232	LOC108116949|XP_017084589.1|DEUG	LOC108087248|XP_017040038.1|DFIC
OG0010233	LOC108115673|XP_017082727.1|DEUG	LOC108099401|XP_017058396.1|DFIC
OG0010234	LOC108116997|XP_017084651.1|DEUG	LOC108092192|XP_017047208.1|DFIC
OG0010235	LOC108111416|XP_017076363.1|DEUG	LOC108088378|XP_017041614.1|DFIC
OG0010236	LOC108111260|XP_017076138.1|DEUG, LOC108111261|XP_017076139.1|DEUG	LOC108088360|XP_017041596.1|DFIC
OG0010237	LOC108109356|XP_017073311.1|DEUG	LOC108098667|XP_017057242.1|DFIC
OG0010238	LOC108113516|XP_017079597.1|DEUG	LOC108095697|XP_017052357.1|DFIC
OG0010239	LOC108115726|XP_017082789.1|DEUG	LOC108099284|XP_017058164.1|DFIC
OG0010240	LOC108105761|XP_017067970.1|DEUG	LOC108098310|XP_017056611.1|DFIC, LOC108099875|XP_017059052.1|DFIC
OG0010241	LOC108113032|XP_017078954.1|DEUG, LOC108117049|XP_017084710.1|DEUG, LOC108108702|XP_017072298.1|DEUG	LOC108087903|XP_017040969.1|DFIC
OG0010242	LOC108117559|XP_017085557.1|DEUG	LOC108099662|XP_017058786.1|DFIC
OG0010243	LOC108105206|XP_017067146.1|DEUG	LOC108086804|XP_017039333.1|DFIC
OG0010244	LOC108117081|XP_017084743.1|DEUG	LOC108091992|XP_017046905.1|DFIC
OG0010245	LOC108106504|XP_017069131.1|DEUG	LOC108091910|XP_017046783.1|DFIC
OG0010246	LOC108116836|XP_017084377.1|DEUG	LOC108091609|XP_017046379.1|DFIC
OG0010247	LOC108116556|XP_017083983.1|DEUG	LOC108091709|XP_017046535.1|DFIC
OG0010248	LOC108111600|XP_017076613.1|DEUG	LOC108091944|XP_017046821.1|DFIC
OG0010249	LOC108116278|XP_017083554.1|DEUG	LOC108102083|XP_017062224.1|DFIC
OG0010250	LOC108116922|XP_017084551.1|DEUG	LOC108087218|XP_017039981.1|DFIC
OG0010251	LOC108110188|XP_017074628.1|DEUG	LOC108093313|XP_017048785.1|DFIC
OG0010253	LOC108109249|XP_017073220.1|DEUG	LOC108087713|XP_017040722.1|DFIC
OG0010254	LOC108108852|XP_017072558.1|DEUG	LOC108087719|XP_017040728.1|DFIC
OG0010256	LOC108116652|XP_017084132.1|DEUG	LOC108091687|XP_017046504.1|DFIC
OG0010257	LOC108108111|XP_017071510.1|DEUG	LOC108099840|XP_017058966.1|DFIC, LOC108099858|XP_017058997.1|DFIC, LOC108099182|XP_017058038.1|DFIC, LOC108096111|XP_017052977.1|DFIC, LOC108099181|XP_017058035.1|DFIC, LOC108096112|XP_017052978.1|DFIC
OG0010258	LOC108107695|XP_017070789.1|DEUG	LOC108100237|XP_017059503.1|DFIC
OG0010259	LOC108114075|XP_017080319.1|DEUG	LOC108089713|XP_017043550.1|DFIC
OG0010260	LOC108110577|XP_017075163.1|DEUG	LOC108090877|XP_017045303.1|DFIC
OG0010261	LOC108105114|XP_017067037.1|DEUG	LOC108086349|XP_017038739.1|DFIC
OG0010268	LOC108115415|XP_017082344.1|DEUG	LOC108088476|XP_017041760.1|DFIC, LOC108090682|XP_017044959.1|DFIC
OG0010272	LOC108106312|XP_017068771.1|DEUG	LOC108094795|XP_017051056.1|DFIC
OG0010275	LOC108115391|XP_017082316.1|DEUG	LOC108091808|XP_017046666.1|DFIC
OG0010276	LOC108103165|XP_017064035.1|DEUG	LOC108097654|XP_017055573.1|DFIC
OG0010277	LOC108116632|XP_017084100.1|DEUG	LOC108087275|XP_017040069.1|DFIC
OG0010279	LOC108113784|XP_017079977.1|DEUG	LOC108095903|XP_017052713.1|DFIC
OG0010281	LOC108107761|XP_017070938.1|DEUG	LOC108099086|XP_017057891.1|DFIC
OG0010282	LOC108115860|XP_017082975.1|DEUG	LOC108088409|XP_017041655.1|DFIC
OG0010283	LOC108116322|XP_017083618.1|DEUG	LOC108096723|XP_017054056.1|DFIC
OG0010284	LOC108115870|XP_017082990.1|DEUG	LOC108086527|XP_017038945.1|DFIC
OG0010285	LOC108115607|XP_017082628.1|DEUG	LOC108095755|XP_017052437.1|DFIC
OG0010286	LOC108111417|XP_017076364.1|DEUG	LOC108088383|XP_017041621.1|DFIC
OG0010287	LOC108115662|XP_017082709.1|DEUG	LOC108099484|XP_017058532.1|DFIC
OG0010288	LOC108117144|XP_017084892.1|DEUG	LOC108087933|XP_017041010.1|DFIC
OG0010289	LOC108113623|XP_017079774.1|DEUG	LOC108095926|XP_017052749.1|DFIC
OG0010290	LOC108117501|XP_017085470.1|DEUG	LOC108099324|XP_017058248.1|DFIC
