Orthogroup	DEUG.longest_only	DSER.longest_only
OG0008755	LOC108115748|XP_017082807.1|DEUG	LOC110177449|XP_020799842.1|DSER, LOC110177450|XP_020799843.1|DSER
OG0008756	LOC108117083|XP_017084745.1|DEUG	LOC110186313|XP_020811094.1|DSER
OG0008757	LOC108115584|XP_017082585.1|DEUG	LOC110188060|XP_020813269.1|DSER
OG0008758	LOC108110432|XP_017074987.1|DEUG	LOC110176891|XP_020799035.1|DSER
OG0008759	LOC108112357|XP_017077678.1|DEUG	LOC110184018|XP_020808042.1|DSER
OG0008760	LOC108110569|XP_017075154.1|DEUG	LOC110183346|XP_020807259.1|DSER
OG0008761	LOC108108495|XP_017072042.1|DEUG	LOC110181426|XP_020804826.1|DSER, LOC110179868|XP_020803127.1|DSER
OG0008762	LOC108104586|XP_017066236.1|DEUG	LOC110176142|XP_020798041.1|DSER
OG0008763	LOC108114890|XP_017081537.1|DEUG, LOC108114887|XP_017081533.1|DEUG, LOC108110385|XP_017074912.1|DEUG, LOC108114888|XP_017081534.1|DEUG, LOC108114889|XP_017081536.1|DEUG	LOC110186073|XP_020810767.1|DSER
OG0008764	LOC108105866|XP_017068131.1|DEUG	LOC110185942|XP_020810616.1|DSER
OG0008765	LOC108112602|XP_017078151.1|DEUG	LOC110181909|XP_020805505.1|DSER
OG0008766	LOC108111536|XP_017076551.1|DEUG	LOC110181296|XP_020804676.1|DSER
OG0008767	LOC108112292|XP_017077605.1|DEUG	LOC110191647|XP_020818202.1|DSER
OG0008768	LOC108107386|XP_017070389.1|DEUG	LOC110179969|XP_020803213.1|DSER
OG0008769	LOC108109169|XP_017073081.1|DEUG	LOC110189558|XP_020815347.1|DSER, LOC110176793|XP_020798889.1|DSER
OG0008770	LOC108113292|XP_017079330.1|DEUG	LOC110189307|XP_020815001.1|DSER
OG0008771	LOC108106624|XP_017069316.1|DEUG	LOC110179301|XP_020802445.1|DSER
OG0008772	LOC108106433|XP_017068956.1|DEUG	LOC110179326|XP_020802477.1|DSER
OG0008773	LOC108112784|XP_017078551.1|DEUG	LOC110180028|XP_020803298.1|DSER
OG0008774	LOC108108937|XP_017072679.1|DEUG	LOC110182912|XP_020806732.1|DSER
OG0008775	LOC108112476|XP_017077822.1|DEUG	LOC110183467|XP_020807442.1|DSER
OG0008776	LOC108106779|XP_017069508.1|DEUG	LOC110178475|XP_020801276.1|DSER
OG0008777	LOC108112893|XP_017078738.1|DEUG	LOC110176953|XP_020799117.1|DSER
OG0008778	LOC108114911|XP_017081579.1|DEUG	LOC110189239|XP_020814881.1|DSER
OG0008779	LOC108103346|XP_017064273.1|DEUG	LOC110179111|XP_020802160.1|DSER
OG0008780	LOC108115016|XP_017081747.1|DEUG	LOC110187838|XP_020812976.1|DSER
OG0008781	LOC108103272|XP_017064173.1|DEUG	LOC110179500|XP_020802735.1|DSER
OG0008782	LOC108117394|XP_017085282.1|DEUG	LOC110190512|XP_020816694.1|DSER
OG0008783	LOC108112323|XP_017077642.1|DEUG	LOC110177958|XP_020800609.1|DSER
OG0008784	LOC108115314|XP_017082247.1|DEUG, LOC108115095|XP_017081869.1|DEUG, LOC108109657|XP_017073726.1|DEUG, LOC108114465|XP_017080961.1|DEUG	LOC110184664|XP_020808929.1|DSER
OG0008785	LOC108114352|XP_017080781.1|DEUG	LOC110185162|XP_020809526.1|DSER
OG0008786	LOC108102483|XP_017062985.1|DEUG, LOC108103388|XP_017064323.1|DEUG	LOC110182713|XP_020806471.1|DSER
OG0008787	LOC108114481|XP_017080988.1|DEUG	LOC110190613|XP_020816868.1|DSER, LOC110187335|XP_020812385.1|DSER, LOC110187345|XP_020812396.1|DSER
OG0008788	LOC108107522|XP_017070552.1|DEUG	LOC110190659|XP_020816919.1|DSER
OG0008789	LOC108102777|XP_017063426.1|DEUG	LOC110178797|XP_020801708.1|DSER, LOC110178796|XP_020801707.1|DSER
OG0008790	LOC108104441|XP_017065991.1|DEUG	LOC110180668|XP_020804017.1|DSER
OG0008791	LOC108112274|XP_017077586.1|DEUG	LOC110180063|XP_020803344.1|DSER, LOC110180064|XP_020803345.1|DSER
OG0008792	LOC108112010|XP_017077237.1|DEUG	LOC110177828|XP_020800430.1|DSER
OG0008793	LOC108110338|XP_017074858.1|DEUG, LOC108116972|XP_017084620.1|DEUG	LOC110189322|XP_020815024.1|DSER
OG0008794	LOC108118403|XP_017086568.1|DEUG	LOC110179145|XP_020802192.1|DSER, LOC110181141|XP_020804471.1|DSER, LOC110181154|XP_020804487.1|DSER
OG0008796	LOC108113513|XP_017079593.1|DEUG	LOC110176545|XP_020798595.1|DSER
OG0008797	LOC108109264|XP_017073242.1|DEUG, LOC108109167|XP_017073082.1|DEUG	LOC110187863|XP_020813007.1|DSER
OG0008798	LOC108111278|XP_017076155.1|DEUG	LOC110186624|XP_020811534.1|DSER, LOC110186622|XP_020811531.1|DSER
OG0008799	LOC108113187|XP_017079202.1|DEUG	LOC110182935|XP_020806773.1|DSER
OG0008800	LOC108107987|XP_017071326.1|DEUG	LOC110189339|XP_020815040.1|DSER
OG0008800	LOC108102569|XP_017063138.1|DEUG	LOC110190719|XP_020817000.1|DSER
OG0008802	LOC108110152|XP_017074562.1|DEUG	LOC110191652|XP_020818209.1|DSER
OG0008805	LOC108105379|XP_017067409.1|DEUG	LOC110184396|XP_020808571.1|DSER
OG0008806	LOC108115218|XP_017082061.1|DEUG	LOC110181685|XP_020805185.1|DSER
OG0008807	LOC108103863|XP_017065064.1|DEUG	LOC110181639|XP_020805104.1|DSER
OG0008808	LOC108103919|XP_017065157.1|DEUG	LOC110182529|XP_020806237.1|DSER
OG0008809	LOC108117520|XP_017085504.1|DEUG	LOC110190933|XP_020817261.1|DSER
OG0008811	LOC108105633|XP_017067811.1|DEUG	LOC110191775|XP_020818380.1|DSER
OG0008813	LOC108110579|XP_017075168.1|DEUG	LOC110191886|XP_020818530.1|DSER
OG0008814	LOC108107214|XP_017070120.1|DEUG	LOC110191682|XP_020818255.1|DSER
OG0008816	LOC108114093|XP_017080335.1|DEUG	LOC110190102|XP_020816069.1|DSER
OG0008819	LOC108109285|XP_017073267.1|DEUG	LOC110182881|XP_020806684.1|DSER
OG0008821	LOC108117672|XP_017085689.1|DEUG	LOC110181699|XP_020805200.1|DSER
OG0008822	LOC108110478|XP_017075038.1|DEUG	LOC110183354|XP_020807271.1|DSER
OG0008823	LOC108118085|XP_017086121.1|DEUG	LOC110179639|XP_020802911.1|DSER
OG0008825	LOC108114036|XP_017080271.1|DEUG	LOC110191253|XP_020817692.1|DSER
OG0008826	LOC108115057|XP_017081792.1|DEUG	LOC110185543|XP_020810113.1|DSER
OG0008829	LOC108104397|XP_017065925.1|DEUG	LOC110179626|XP_020802893.1|DSER
OG0008830	LOC108110008|XP_017074335.1|DEUG	LOC110176080|XP_020797980.1|DSER
OG0008831	LOC108104375|XP_017065882.1|DEUG	LOC110180416|XP_020803739.1|DSER
OG0008832	LOC108104374|XP_017065879.1|DEUG	LOC110180449|XP_020803782.1|DSER
OG0008833	LOC108103456|XP_017064439.1|DEUG	LOC110179707|XP_020802976.1|DSER
OG0008834	LOC108113764|XP_017079949.1|DEUG	LOC110190540|XP_020816751.1|DSER
OG0008835	LOC108117137|XP_017084882.1|DEUG	LOC110188680|XP_020814143.1|DSER
OG0008836	LOC108104520|XP_017066140.1|DEUG	LOC110178461|XP_020801257.1|DSER
OG0008837	LOC108112298|XP_017077611.1|DEUG	LOC110178419|XP_020801222.1|DSER
OG0008838	LOC108111059|XP_017075877.1|DEUG	LOC110177873|XP_020800489.1|DSER
OG0008839	LOC108106757|XP_017069485.1|DEUG	LOC110189236|XP_020814878.1|DSER
OG0008840	LOC108115515|XP_017082502.1|DEUG	LOC110182705|XP_020806460.1|DSER
OG0008841	LOC108107599|XP_017070651.1|DEUG	LOC110187549|XP_020812600.1|DSER
OG0008842	LOC108108857|XP_017072563.1|DEUG	LOC110181105|XP_020804435.1|DSER
OG0008843	LOC108108033|XP_017071394.1|DEUG	LOC110187691|XP_020812787.1|DSER
OG0008845	LOC108105122|XP_017067044.1|DEUG	LOC110183136|XP_020806985.1|DSER
OG0008846	LOC108108466|XP_017072012.1|DEUG	LOC110191366|XP_020817874.1|DSER
OG0008847	LOC108116147|XP_017083372.1|DEUG	LOC110191753|XP_020818349.1|DSER
OG0008848	LOC108112952|XP_017078841.1|DEUG	LOC110181331|XP_020804712.1|DSER
OG0008849	LOC108117431|XP_017085333.1|DEUG	LOC110184580|XP_020808822.1|DSER, LOC110184533|XP_020808767.1|DSER
OG0008850	LOC108108985|XP_017072729.1|DEUG	LOC110182976|XP_020806828.1|DSER
OG0008851	LOC108111229|XP_017076120.1|DEUG	LOC110183374|XP_020807295.1|DSER
OG0008852	LOC108105405|XP_017067440.1|DEUG	LOC110180621|XP_020803969.1|DSER
OG0008854	LOC108111058|XP_017075876.1|DEUG	LOC110176833|XP_020798944.1|DSER
OG0008855	LOC108110147|XP_017074550.1|DEUG	LOC110181970|XP_020805580.1|DSER
OG0008856	LOC108108741|XP_017072372.1|DEUG	LOC110185406|XP_020809871.1|DSER
OG0008857	LOC108102750|XP_017063391.1|DEUG	LOC110176703|XP_020798800.1|DSER
OG0008858	LOC108111553|XP_017076563.1|DEUG	LOC110187891|XP_020813036.1|DSER
OG0008859	LOC108114717|XP_017081307.1|DEUG	LOC110190553|XP_020816767.1|DSER
OG0008860	LOC108111381|XP_017076302.1|DEUG	LOC110186529|XP_020811386.1|DSER
OG0008861	LOC108104550|XP_017066180.1|DEUG	LOC110178406|XP_020801206.1|DSER
OG0008862	LOC108117140|XP_017084888.1|DEUG	LOC110191124|XP_020817535.1|DSER
OG0008863	LOC108105187|XP_017067126.1|DEUG	LOC110185834|XP_020810500.1|DSER
OG0008864	LOC108112158|XP_017077394.1|DEUG	LOC110177669|XP_020800150.1|DSER
OG0008865	LOC108104095|XP_017065481.1|DEUG	LOC110180502|XP_020803838.1|DSER, LOC110184953|XP_020809260.1|DSER
OG0008866	LOC108104180|XP_017065594.1|DEUG	LOC110177094|XP_020799283.1|DSER
OG0008867	LOC108103444|XP_017064414.1|DEUG	LOC110179737|XP_020803013.1|DSER
OG0008868	LOC108104464|XP_017066017.1|DEUG	LOC110188993|XP_020814603.1|DSER
OG0008869	LOC108116762|XP_017084275.1|DEUG	LOC110190353|XP_020816417.1|DSER
OG0008870	LOC108108585|XP_017072169.1|DEUG	LOC110185309|XP_020809722.1|DSER
OG0008871	LOC108104015|XP_017065332.1|DEUG	LOC110190381|XP_020816470.1|DSER
OG0008872	LOC108107127|XP_017070010.1|DEUG	LOC110182674|XP_020806417.1|DSER
OG0008873	LOC108107174|XP_017070079.1|DEUG	LOC110185691|XP_020810318.1|DSER
OG0008874	LOC108112493|XP_017077850.1|DEUG	LOC110176361|XP_020798350.1|DSER
OG0008875	LOC108113358|XP_017079411.1|DEUG	LOC110178743|XP_020801634.1|DSER
OG0008876	LOC108102365|XP_017062766.1|DEUG	LOC110185417|XP_020809889.1|DSER
OG0008877	LOC108108160|XP_017071586.1|DEUG	LOC110177524|XP_020799940.1|DSER
OG0008878	LOC108106160|XP_017068560.1|DEUG	LOC110183830|XP_020807842.1|DSER
OG0008879	LOC108112951|XP_017078839.1|DEUG	LOC110180284|XP_020803600.1|DSER
OG0008880	LOC108105222|XP_017067173.1|DEUG	LOC110176453|XP_020798465.1|DSER
OG0008881	LOC108107228|XP_017070136.1|DEUG	LOC110179471|XP_020802705.1|DSER
OG0008882	LOC108110936|XP_017075718.1|DEUG	LOC110177897|XP_020800525.1|DSER
OG0008883	LOC108109659|XP_017073730.1|DEUG	LOC110184570|XP_020808808.1|DSER
OG0008884	LOC108113518|XP_017079599.1|DEUG	LOC110186772|XP_020811701.1|DSER
OG0008885	LOC108107105|XP_017069981.1|DEUG	LOC110181398|XP_020804791.1|DSER
OG0008886	LOC108113094|XP_017079029.1|DEUG	LOC110186132|XP_020810876.1|DSER
OG0008887	LOC108109098|XP_017072970.1|DEUG	LOC110182900|XP_020806716.1|DSER
OG0008888	LOC108114675|XP_017081247.1|DEUG	LOC110178603|XP_020801447.1|DSER
OG0008889	LOC108112851|XP_017078658.1|DEUG	LOC110177733|XP_020800245.1|DSER
OG0008890	LOC108116178|XP_017083408.1|DEUG	LOC110188733|XP_020814208.1|DSER
OG0008891	LOC108107953|XP_017071275.1|DEUG	LOC110190120|XP_020816094.1|DSER
OG0008892	LOC108107369|XP_017070362.1|DEUG	LOC110177111|XP_020799318.1|DSER
OG0008893	LOC108108009|XP_017071354.1|DEUG	LOC110189054|XP_020814679.1|DSER
OG0008894	LOC108115640|XP_017082682.1|DEUG	LOC110188214|XP_020813511.1|DSER
OG0008895	LOC108110384|XP_017074915.1|DEUG	LOC110187924|XP_020813094.1|DSER
OG0008896	LOC108118210|XP_017086266.1|DEUG	LOC110179965|XP_020803205.1|DSER
OG0008897	LOC108105265|XP_017067233.1|DEUG	LOC110188729|XP_020814202.1|DSER
OG0008898	LOC108111942|XP_017077106.1|DEUG	LOC110189363|XP_020815065.1|DSER
OG0008899	LOC108106943|XP_017069699.1|DEUG	LOC110176822|XP_020798929.1|DSER
OG0008900	LOC108105695|XP_017067894.1|DEUG	LOC110187509|XP_020812562.1|DSER
OG0008901	LOC108108102|XP_017071495.1|DEUG	LOC110186799|XP_020811742.1|DSER
OG0008902	LOC108102333|XP_017062625.1|DEUG	LOC110185413|XP_020809880.1|DSER
OG0008903	LOC108110559|XP_017075139.1|DEUG	LOC110176834|XP_020798945.1|DSER
OG0008904	LOC108112798|XP_017078574.1|DEUG	LOC110180053|XP_020803334.1|DSER
OG0008905	LOC108102309|XP_017062559.1|DEUG	LOC110185485|XP_020810017.1|DSER
OG0008906	LOC108114591|XP_017081135.1|DEUG	LOC110184778|XP_020809073.1|DSER
OG0008907	LOC108116566|XP_017083995.1|DEUG	LOC110186147|XP_020810857.1|DSER
OG0008908	LOC108116238|XP_017083518.1|DEUG	LOC110188446|XP_020813832.1|DSER
OG0008909	LOC108115934|XP_017083059.1|DEUG	LOC110184733|XP_020809023.1|DSER
OG0008910	LOC108109343|XP_017073295.1|DEUG	LOC110190980|XP_020817347.1|DSER
OG0008911	LOC108117280|XP_017085122.1|DEUG	LOC110188213|XP_020813510.1|DSER
OG0008912	LOC108114936|XP_017081610.1|DEUG	LOC110188674|XP_020814131.1|DSER
OG0008913	LOC108115674|XP_017082728.1|DEUG	LOC110188552|XP_020813968.1|DSER
OG0008914	LOC108111654|XP_017076674.1|DEUG	LOC110186933|XP_020811923.1|DSER
OG0008915	LOC108116548|XP_017083975.1|DEUG	LOC110191856|XP_020818493.1|DSER
OG0008916	LOC108107151|XP_017070048.1|DEUG	LOC110176846|XP_020798966.1|DSER
OG0008917	LOC108107144|XP_017070037.1|DEUG	LOC110177002|XP_020799171.1|DSER
OG0008918	LOC108107177|XP_017070085.1|DEUG, LOC108105326|XP_017067309.1|DEUG	LOC110176996|XP_020799163.1|DSER
OG0008919	LOC108110875|XP_017075611.1|DEUG	LOC110187577|XP_020812623.1|DSER
OG0008920	LOC108118258|XP_017086338.1|DEUG	LOC110176267|XP_020798241.1|DSER
OG0008921	LOC108110835|XP_017075564.1|DEUG	LOC110183876|XP_020807888.1|DSER
OG0008922	LOC108106144|XP_017068527.1|DEUG	LOC110183843|XP_020807853.1|DSER
OG0008923	LOC108112048|XP_017077290.1|DEUG	LOC110184067|XP_020808106.1|DSER
OG0008924	LOC108108854|XP_017072560.1|DEUG	LOC110182908|XP_020806726.1|DSER
OG0008925	LOC108112651|XP_017078271.1|DEUG	LOC110189714|XP_020815563.1|DSER
OG0008926	LOC108104553|XP_017066184.1|DEUG	LOC110188974|XP_020814581.1|DSER
OG0008927	LOC108107494|XP_017070531.1|DEUG	LOC110180875|XP_020804213.1|DSER
OG0008928	LOC108112892|XP_017078737.1|DEUG	LOC110189337|XP_020815038.1|DSER
OG0008929	LOC108111952|XP_017077123.1|DEUG	LOC110184107|XP_020808156.1|DSER
OG0008930	LOC108116859|XP_017084410.1|DEUG, LOC108111641|XP_017076661.1|DEUG	LOC110191262|XP_020817712.1|DSER
OG0008931	LOC108104786|XP_017066531.1|DEUG	LOC110188935|XP_020814532.1|DSER, LOC110180220|XP_020803530.1|DSER
OG0008932	LOC108107243|XP_017070149.1|DEUG	LOC110189266|XP_020814940.1|DSER
OG0008933	LOC108106270|XP_017068724.1|DEUG	LOC110181751|XP_020805274.1|DSER
OG0008934	LOC108102714|XP_017063343.1|DEUG, LOC108102716|XP_017063344.1|DEUG	LOC110176755|XP_020798862.1|DSER, LOC110176747|XP_020798851.1|DSER
OG0008935	LOC108112231|XP_017077540.1|DEUG	LOC110189528|XP_020815317.1|DSER
OG0008936	LOC108113293|XP_017079331.1|DEUG	LOC110177737|XP_020800250.1|DSER
OG0008937	LOC108113129|XP_017079122.1|DEUG	LOC110177084|XP_020799274.1|DSER
OG0008938	LOC108114902|XP_017081564.1|DEUG	LOC110180356|XP_020803709.1|DSER
OG0008939	LOC108109084|XP_017072939.1|DEUG	LOC110181810|XP_020805359.1|DSER
OG0008940	LOC108112987|XP_017078882.1|DEUG	LOC110177663|XP_020800140.1|DSER
OG0008941	LOC108110315|XP_017074817.1|DEUG	LOC110184312|XP_020808458.1|DSER
OG0008942	LOC108117620|XP_017085635.1|DEUG	LOC110183221|XP_020807094.1|DSER
OG0008943	LOC108103701|XP_017064786.1|DEUG	LOC110184424|XP_020808618.1|DSER
OG0008944	LOC108110055|XP_017074419.1|DEUG	LOC110185529|XP_020810095.1|DSER
OG0008945	LOC108103261|XP_017064162.1|DEUG	LOC110179532|XP_020802771.1|DSER
OG0008946	LOC108111870|XP_017076983.1|DEUG	LOC110181551|XP_020804993.1|DSER
OG0008947	LOC108118503|XP_017086730.1|DEUG	LOC110180546|XP_020803899.1|DSER
OG0008948	LOC108105427|XP_017067486.1|DEUG	LOC110179508|XP_020802744.1|DSER
OG0008949	LOC108108011|XP_017071356.1|DEUG	LOC110184758|XP_020809047.1|DSER
OG0008950	LOC108103368|XP_017064303.1|DEUG	LOC110181787|XP_020805326.1|DSER
OG0008951	LOC108114029|XP_017080265.1|DEUG	LOC110188495|XP_020813884.1|DSER
OG0008952	LOC108105356|XP_017067360.1|DEUG	LOC110181878|XP_020805464.1|DSER
OG0008953	LOC108116737|XP_017084243.1|DEUG	LOC110190228|XP_020816247.1|DSER
OG0008955	LOC108107651|XP_017070726.1|DEUG	LOC110186870|XP_020811829.1|DSER
OG0008956	LOC108112300|XP_017077615.1|DEUG	LOC110178817|XP_020801740.1|DSER
OG0008957	LOC108106021|XP_017068360.1|DEUG	LOC110190281|XP_020816314.1|DSER
OG0008958	LOC108108764|XP_017072420.1|DEUG	LOC110179818|XP_020803083.1|DSER
OG0008959	LOC108113981|XP_017080214.1|DEUG	LOC110178568|XP_020801400.1|DSER
OG0008960	LOC108114377|XP_017080818.1|DEUG	LOC110179018|XP_020802021.1|DSER
OG0008961	LOC108103078|XP_017063916.1|DEUG	LOC110184919|XP_020809223.1|DSER
OG0008962	LOC108103437|XP_017064396.1|DEUG	LOC110179724|XP_020803002.1|DSER
OG0008963	LOC108105318|XP_017067299.1|DEUG	LOC110184307|XP_020808454.1|DSER
OG0008964	LOC108118514|XP_017086747.1|DEUG	LOC110182457|XP_020806152.1|DSER
OG0008965	LOC108110958|XP_017075744.1|DEUG	LOC110187347|XP_020812394.1|DSER
OG0008966	LOC108105135|XP_017067057.1|DEUG	LOC110186037|XP_020810734.1|DSER
OG0008967	LOC108107593|XP_017070645.1|DEUG	LOC110178932|XP_020801882.1|DSER
OG0008968	LOC108110878|XP_017075623.1|DEUG	LOC110183092|XP_020806944.1|DSER
OG0008969	LOC108111227|XP_017076122.1|DEUG	LOC110185703|XP_020810333.1|DSER
OG0008970	LOC108110813|XP_017075537.1|DEUG	LOC110185783|XP_020810445.1|DSER
OG0008971	LOC108109780|XP_017073946.1|DEUG	LOC110183690|XP_020807689.1|DSER
OG0008972	LOC108113946|XP_017080147.1|DEUG	LOC110178761|XP_020801657.1|DSER
OG0008973	LOC108118273|XP_017086359.1|DEUG, LOC108118272|XP_017086358.1|DEUG, LOC108118187|XP_017086235.1|DEUG, LOC108118271|XP_017086357.1|DEUG	LOC110176283|XP_020798261.1|DSER
OG0008974	LOC108111441|XP_017076399.1|DEUG, LOC108111442|XP_017076400.1|DEUG, LOC108111305|XP_017076187.1|DEUG	LOC110190884|XP_020817201.1|DSER, LOC110191081|XP_020817477.1|DSER
OG0008975	LOC108104517|XP_017066135.1|DEUG	LOC110189235|XP_020814922.1|DSER
OG0008976	LOC108108404|XP_017071946.1|DEUG, LOC108108400|XP_017071942.1|DEUG	LOC110185293|XP_020809701.1|DSER
OG0008977	LOC108110417|XP_017074974.1|DEUG	LOC110185896|XP_020810567.1|DSER
OG0008978	LOC108110343|XP_017074862.1|DEUG	LOC110189759|XP_020815636.1|DSER, LOC110189378|XP_020815084.1|DSER
OG0008979	LOC108105806|XP_017068036.1|DEUG	LOC110185126|XP_020809481.1|DSER, LOC110185125|XP_020809480.1|DSER
OG0008983	LOC108107311|XP_017070271.1|DEUG	LOC110191644|XP_020818197.1|DSER
OG0008985	LOC108114428|XP_017080905.1|DEUG	LOC110188655|XP_020814092.1|DSER
OG0008986	LOC108109622|XP_017073688.1|DEUG	LOC110191938|XP_020818613.1|DSER
OG0008988	LOC108116941|XP_017084578.1|DEUG	LOC110186459|XP_020811304.1|DSER, LOC110189941|XP_020815887.1|DSER
OG0008989	LOC108103371|XP_017064307.1|DEUG	LOC110182553|XP_020806262.1|DSER
OG0008990	LOC108114167|XP_017080448.1|DEUG	LOC110190768|XP_020817057.1|DSER
OG0008992	LOC108116463|XP_017083882.1|DEUG	LOC110191434|XP_020817950.1|DSER
OG0008993	LOC108114448|XP_017080937.1|DEUG	LOC110181274|XP_020804646.1|DSER
OG0008994	LOC108106105|XP_017068469.1|DEUG	LOC110176838|XP_020798953.1|DSER
OG0008996	LOC108110094|XP_017074477.1|DEUG	LOC110187090|XP_020812154.1|DSER
OG0008997	LOC108105436|XP_017067509.1|DEUG	LOC110183077|XP_020806922.1|DSER
OG0008999	LOC108103582|XP_017064594.1|DEUG	LOC110181922|XP_020805516.1|DSER
OG0009001	LOC108107023|XP_017069859.1|DEUG	LOC110181450|XP_020804853.1|DSER
OG0009002	LOC108117217|XP_017085032.1|DEUG	LOC110188703|XP_020814169.1|DSER
OG0009003	LOC108113960|XP_017080163.1|DEUG	LOC110177520|XP_020799936.1|DSER
OG0009004	LOC108106228|XP_017068643.1|DEUG	LOC110178851|XP_020801773.1|DSER
OG0009005	LOC108110770|XP_017075473.1|DEUG	LOC110182613|XP_020806333.1|DSER
OG0009006	LOC108117038|XP_017084697.1|DEUG	LOC110188402|XP_020813786.1|DSER
OG0009007	LOC108108308|XP_017071816.1|DEUG	LOC110190644|XP_020816902.1|DSER
OG0009008	LOC108117103|XP_017084808.1|DEUG	LOC110188208|XP_020813496.1|DSER
OG0009009	LOC108102825|XP_017063503.1|DEUG	LOC110178716|XP_020801579.1|DSER
OG0009010	LOC108109807|XP_017074017.1|DEUG	LOC110190557|XP_020816772.1|DSER
OG0009011	LOC108107827|XP_017071066.1|DEUG	LOC110183681|XP_020807677.1|DSER
OG0009012	LOC108109058|XP_017072869.1|DEUG	LOC110189386|XP_020815095.1|DSER
OG0009013	LOC108109748|XP_017073902.1|DEUG	LOC110183550|XP_020807505.1|DSER
OG0009014	LOC108114132|XP_017080397.1|DEUG	LOC110188515|XP_020813910.1|DSER
OG0009015	LOC108102710|XP_017063340.1|DEUG	LOC110176733|XP_020798835.1|DSER
OG0009016	LOC108109889|XP_017074180.1|DEUG	LOC110189073|XP_020814702.1|DSER
OG0009017	LOC108111132|XP_017075986.1|DEUG	LOC110185609|XP_020810213.1|DSER
OG0009018	LOC108102336|XP_017062644.1|DEUG	LOC110185462|XP_020809962.1|DSER
OG0009019	LOC108102351|XP_017062704.1|DEUG	LOC110185399|XP_020809845.1|DSER
OG0009020	LOC108105623|XP_017067796.1|DEUG	LOC110191713|XP_020818287.1|DSER
OG0009021	LOC108114988|XP_017081709.1|DEUG	LOC110187668|XP_020812747.1|DSER
OG0009022	LOC108116969|XP_017084616.1|DEUG	LOC110187817|XP_020812954.1|DSER
OG0009023	LOC108115775|XP_017082836.1|DEUG	LOC110177384|XP_020799744.1|DSER
OG0009024	LOC108117519|XP_017085503.1|DEUG	LOC110188822|XP_020814369.1|DSER
OG0009025	LOC108111753|XP_017076797.1|DEUG	LOC110191272|XP_020817726.1|DSER
OG0009026	LOC108116677|XP_017084166.1|DEUG	LOC110176421|XP_020798424.1|DSER
OG0009027	LOC108111972|XP_017077170.1|DEUG	LOC110178536|XP_020801355.1|DSER
OG0009028	LOC108117365|XP_017085237.1|DEUG	LOC110190691|XP_020816962.1|DSER
OG0009029	LOC108113436|XP_017079492.1|DEUG	LOC110185742|XP_020810392.1|DSER
OG0009030	LOC108102666|XP_017063295.1|DEUG	LOC110185621|XP_020810229.1|DSER
OG0009031	LOC108116207|XP_017083480.1|DEUG	LOC110188338|XP_020813704.1|DSER
OG0009032	LOC108116208|XP_017083481.1|DEUG	LOC110188339|XP_020813705.1|DSER
OG0009033	LOC108108449|XP_017071995.1|DEUG	LOC110182608|XP_020806329.1|DSER
OG0009034	LOC108105197|XP_017067138.1|DEUG	LOC110182374|XP_020806073.1|DSER
OG0009035	LOC108111221|XP_017076111.1|DEUG	LOC110183447|XP_020807386.1|DSER
OG0009036	LOC108104856|XP_017066664.1|DEUG	LOC110178289|XP_020801023.1|DSER
OG0009037	LOC108110818|XP_017075539.1|DEUG	LOC110183759|XP_020807776.1|DSER, LOC110178065|XP_020800731.1|DSER
OG0009038	LOC108116081|XP_017083288.1|DEUG	LOC110189019|XP_020814639.1|DSER
OG0009039	LOC108116319|XP_017083614.1|DEUG	LOC110191926|XP_020818586.1|DSER
OG0009040	LOC108106533|XP_017069159.1|DEUG	LOC110190993|XP_020817367.1|DSER
OG0009041	LOC108117110|XP_017084821.1|DEUG	LOC110188389|XP_020813768.1|DSER
OG0009042	LOC108102697|XP_017063330.1|DEUG	LOC110182324|XP_020806015.1|DSER
OG0009043	LOC108114835|XP_017081465.1|DEUG	LOC110185805|XP_020810469.1|DSER
OG0009044	LOC108102570|XP_017063139.1|DEUG	LOC110182309|XP_020805984.1|DSER
OG0009045	LOC108116143|XP_017083368.1|DEUG	LOC110191732|XP_020818316.1|DSER
OG0009046	LOC108108794|XP_017072458.1|DEUG	LOC110191346|XP_020817852.1|DSER
OG0009047	LOC108112721|XP_017078445.1|DEUG	LOC110189379|XP_020815085.1|DSER
OG0009048	LOC108105794|XP_017068013.1|DEUG	LOC110185080|XP_020809419.1|DSER
OG0009049	LOC108116468|XP_017083888.1|DEUG	LOC110191739|XP_020818328.1|DSER
OG0009050	LOC108105787|XP_017068003.1|DEUG	LOC110186014|XP_020810709.1|DSER
OG0009051	LOC108109164|XP_017073076.1|DEUG	LOC110179640|XP_020802913.1|DSER
OG0009052	LOC108115064|XP_017081801.1|DEUG	LOC110185303|XP_020809717.1|DSER
OG0009053	LOC108116682|XP_017084172.1|DEUG	LOC110186203|XP_020810922.1|DSER
OG0009054	LOC108111804|XP_017076886.1|DEUG	LOC110176575|XP_020798644.1|DSER
OG0009055	LOC108106846|XP_017069577.1|DEUG	LOC110181425|XP_020804825.1|DSER
OG0009056	LOC108107126|XP_017070009.1|DEUG	LOC110185607|XP_020810211.1|DSER
OG0009057	LOC108104682|XP_017066372.1|DEUG	LOC110181870|XP_020805453.1|DSER
OG0009058	LOC108102332|XP_017062621.1|DEUG	LOC110185401|XP_020809859.1|DSER
