Orthogroup	DEUG.longest_only	DBIA.longest_only
OG0010172	LOC108118185|XP_017086232.1|DEUG	LOC108030535|XP_016958917.1|DBIA
OG0010173	LOC108112227|XP_017077536.1|DEUG	LOC108029384|XP_016957101.1|DBIA
OG0010174	LOC108112834|XP_017078631.1|DEUG	LOC108022563|XP_016947049.1|DBIA
OG0010175	LOC108112399|XP_017077730.1|DEUG	LOC108022312|XP_016946661.1|DBIA
OG0010176	LOC108112465|XP_017077807.1|DEUG	LOC108022395|XP_016946770.1|DBIA
OG0010177	LOC108113030|XP_017078950.1|DEUG	LOC108030217|XP_016958480.1|DBIA
OG0010178	LOC108113054|XP_017078973.1|DEUG	LOC108036661|XP_016968432.1|DBIA
OG0010179	LOC108107973|XP_017071306.1|DEUG	LOC108028463|XP_016955810.1|DBIA
OG0010180	LOC108108478|XP_017072026.1|DEUG	LOC108035921|XP_016967187.1|DBIA
OG0010181	LOC108108688|XP_017072281.1|DEUG	LOC108030748|XP_016959284.1|DBIA
OG0010182	LOC108109242|XP_017073208.1|DEUG	LOC108022946|XP_016947651.1|DBIA
OG0010183	LOC108108986|XP_017072733.1|DEUG	LOC108022379|XP_016946749.1|DBIA
OG0010184	LOC108106235|XP_017068650.1|DEUG	LOC108022250|XP_016946598.1|DBIA
OG0010185	LOC108106356|XP_017068825.1|DEUG	LOC108022254|XP_016946601.1|DBIA
OG0010186	LOC108106024|XP_017068362.1|DEUG	LOC108034443|XP_016964817.1|DBIA
OG0010187	LOC108106267|XP_017068720.1|DEUG	LOC108023114|XP_016947869.1|DBIA
OG0010188	LOC108112640|XP_017078239.1|DEUG	LOC108036215|XP_016967696.1|DBIA
OG0010189	LOC108112437|XP_017077771.1|DEUG	LOC108029447|XP_016957187.1|DBIA
OG0010190	LOC108106436|XP_017068957.1|DEUG	LOC108023026|XP_016947755.1|DBIA
OG0010191	LOC108106750|XP_017069479.1|DEUG	LOC108022343|XP_016946695.1|DBIA
OG0010192	LOC108112427|XP_017077759.1|DEUG	LOC108030003|XP_016958008.1|DBIA
OG0010193	LOC108113321|XP_017079364.1|DEUG	LOC108030431|XP_016958807.1|DBIA
OG0010194	LOC108114725|XP_017081320.1|DEUG	LOC108028044|XP_016955170.1|DBIA
OG0010195	LOC108113916|XP_017080111.1|DEUG	LOC108028147|XP_016955293.1|DBIA
OG0010196	LOC108107359|XP_017070349.1|DEUG	LOC108022555|XP_016947033.1|DBIA
OG0010197	LOC108113282|XP_017079320.1|DEUG	LOC108030347|XP_016958701.1|DBIA
OG0010198	LOC108112680|XP_017078360.1|DEUG	LOC108022467|XP_016946905.1|DBIA
OG0010199	LOC108108981|XP_017072726.1|DEUG	LOC108022373|XP_016946743.1|DBIA
OG0010200	LOC108113314|XP_017079359.1|DEUG	LOC108023118|XP_016947873.1|DBIA
OG0010201	LOC108107474|XP_017070510.1|DEUG	LOC108023066|XP_016947803.1|DBIA
OG0010202	LOC108109269|XP_017073247.1|DEUG	LOC108029764|XP_016957759.1|DBIA
OG0010203	LOC108109062|XP_017072884.1|DEUG	LOC108026682|XP_016953258.1|DBIA
OG0010204	LOC108106549|XP_017069200.1|DEUG	LOC108026779|XP_016953422.1|DBIA
OG0010205	LOC108111956|XP_017077138.1|DEUG	LOC108036462|XP_016968119.1|DBIA
OG0010206	LOC108111898|XP_017077024.1|DEUG	LOC108036202|XP_016967682.1|DBIA
OG0010207	LOC108106288|XP_017068743.1|DEUG	LOC108022234|XP_016946581.1|DBIA
OG0010208	LOC108104853|XP_017066660.1|DEUG	LOC108036457|XP_016968110.1|DBIA
OG0010209	LOC108104854|XP_017066661.1|DEUG	LOC108036458|XP_016968113.1|DBIA
OG0010210	LOC108113333|XP_017079379.1|DEUG	LOC108036639|XP_016968401.1|DBIA
OG0010211	LOC108112612|XP_017078192.1|DEUG	LOC108036493|XP_016968173.1|DBIA
OG0010212	LOC108112468|XP_017077809.1|DEUG	LOC108022901|XP_016947595.1|DBIA
OG0010213	LOC108113071|XP_017079000.1|DEUG	LOC108022903|XP_016947597.1|DBIA
OG0010214	LOC108112900|XP_017078747.1|DEUG	LOC108022646|XP_016947191.1|DBIA
OG0010215	LOC108109020|XP_017072782.1|DEUG	LOC108026596|XP_016953057.1|DBIA
OG0010216	LOC108106521|XP_017069118.1|DEUG	LOC108022298|XP_016946645.1|DBIA
OG0010217	LOC108112332|XP_017077649.1|DEUG	LOC108022302|XP_016946651.1|DBIA
OG0010218	LOC108112305|XP_017077620.1|DEUG	LOC108022285|XP_016946632.1|DBIA
OG0010219	LOC108112321|XP_017077640.1|DEUG	LOC108022288|XP_016946636.1|DBIA
OG0010220	LOC108112949|XP_017078836.1|DEUG	LOC108036499|XP_016968181.1|DBIA
OG0010221	LOC108112946|XP_017078834.1|DEUG	LOC108036199|XP_016967679.1|DBIA
OG0010222	LOC108106438|XP_017068959.1|DEUG	LOC108036902|XP_016968774.1|DBIA
OG0010223	LOC108106408|XP_017068916.1|DEUG	LOC108036905|XP_016968781.1|DBIA
OG0010224	LOC108106272|XP_017068727.1|DEUG	LOC108029911|XP_016957893.1|DBIA
OG0010225	LOC108111737|XP_017076780.1|DEUG	LOC108031216|XP_016959940.1|DBIA
OG0010226	LOC108104957|XP_017066852.1|DEUG, LOC108115097|XP_017081834.1|DEUG	LOC108027069|XP_016953770.1|DBIA
OG0010227	LOC108114985|XP_017081706.1|DEUG	LOC108032895|XP_016962420.1|DBIA
OG0010228	LOC108117181|XP_017084962.1|DEUG	LOC108031189|XP_016959899.1|DBIA
OG0010229	LOC108117062|XP_017084723.1|DEUG	LOC108031226|XP_016959951.1|DBIA
OG0010230	LOC108117061|XP_017084722.1|DEUG	LOC108031253|XP_016959981.1|DBIA
OG0010231	LOC108111312|XP_017076195.1|DEUG	LOC108025145|XP_016950907.1|DBIA
OG0010232	LOC108116949|XP_017084589.1|DEUG	LOC108024849|XP_016950480.1|DBIA
OG0010233	LOC108115673|XP_017082727.1|DEUG	LOC108031928|XP_016961194.1|DBIA
OG0010234	LOC108116997|XP_017084651.1|DEUG	LOC108032239|XP_016961592.1|DBIA
OG0010235	LOC108111416|XP_017076363.1|DEUG	LOC108026045|XP_016952229.1|DBIA
OG0010236	LOC108111260|XP_017076138.1|DEUG, LOC108111261|XP_017076139.1|DEUG	LOC108025015|XP_016950760.1|DBIA
OG0010237	LOC108109356|XP_017073311.1|DEUG	LOC108036895|XP_016968762.1|DBIA
OG0010238	LOC108113516|XP_017079597.1|DEUG	LOC108026037|XP_016952219.1|DBIA
OG0010239	LOC108115726|XP_017082789.1|DEUG	LOC108031178|XP_016959887.1|DBIA
OG0010240	LOC108105761|XP_017067970.1|DEUG	LOC108033535|XP_016963369.1|DBIA
OG0010241	LOC108113032|XP_017078954.1|DEUG, LOC108117049|XP_017084710.1|DEUG, LOC108108702|XP_017072298.1|DEUG	LOC108032207|XP_016961556.1|DBIA
OG0010242	LOC108117559|XP_017085557.1|DEUG	LOC108032160|XP_016961496.1|DBIA
OG0010243	LOC108105206|XP_017067146.1|DEUG	LOC108025164|XP_016950930.1|DBIA
OG0010244	LOC108117081|XP_017084743.1|DEUG	LOC108024446|XP_016949851.1|DBIA
OG0010245	LOC108106504|XP_017069131.1|DEUG	LOC108031307|XP_016960040.1|DBIA
OG0010246	LOC108116836|XP_017084377.1|DEUG	LOC108031274|XP_016960004.1|DBIA
OG0010247	LOC108116556|XP_017083983.1|DEUG	LOC108024395|XP_016949795.1|DBIA
OG0010248	LOC108111600|XP_017076613.1|DEUG	LOC108024693|XP_016950261.1|DBIA
OG0010249	LOC108116278|XP_017083554.1|DEUG	LOC108025074|XP_016950821.1|DBIA
OG0010250	LOC108116922|XP_017084551.1|DEUG	LOC108024942|XP_016950650.1|DBIA
OG0010251	LOC108110188|XP_017074628.1|DEUG	LOC108031615|XP_016960698.1|DBIA
OG0010252	LOC108116449|XP_017083851.1|DEUG	LOC108026041|XP_016952224.1|DBIA
OG0010253	LOC108109249|XP_017073220.1|DEUG	LOC108022937|XP_016947639.1|DBIA
OG0010254	LOC108108852|XP_017072558.1|DEUG	LOC108022957|XP_016947663.1|DBIA
OG0010255	LOC108111846|XP_017076941.1|DEUG	LOC108032663|XP_016962116.1|DBIA
OG0010256	LOC108116652|XP_017084132.1|DEUG	LOC108024334|XP_016949724.1|DBIA, LOC108024291|XP_016949680.1|DBIA
OG0010257	LOC108108111|XP_017071510.1|DEUG	LOC108035532|XP_016966689.1|DBIA
OG0010258	LOC108107695|XP_017070789.1|DEUG	LOC108034721|XP_016965151.1|DBIA
OG0010259	LOC108114075|XP_017080319.1|DEUG	LOC108034697|XP_016965126.1|DBIA
OG0010260	LOC108110577|XP_017075163.1|DEUG	LOC108036815|XP_016968654.1|DBIA
OG0010261	LOC108105114|XP_017067037.1|DEUG	LOC108032449|XP_016961764.1|DBIA, LOC108032339|XP_016961638.1|DBIA
OG0010267	LOC108103602|XP_017064628.1|DEUG	LOC108035369|XP_016966458.1|DBIA
OG0010272	LOC108106312|XP_017068771.1|DEUG	LOC108029450|XP_016957189.1|DBIA
OG0010275	LOC108115391|XP_017082316.1|DEUG	LOC108027278|XP_016954142.1|DBIA
OG0010276	LOC108103165|XP_017064035.1|DEUG	LOC108023498|XP_016948521.1|DBIA
OG0010277	LOC108116632|XP_017084100.1|DEUG	LOC108024449|XP_016949855.1|DBIA
OG0010279	LOC108113784|XP_017079977.1|DEUG	LOC108031931|XP_016961200.1|DBIA
OG0010281	LOC108107761|XP_017070938.1|DEUG	LOC108034805|XP_016965320.1|DBIA
OG0010282	LOC108115860|XP_017082975.1|DEUG	LOC108024669|XP_016950227.1|DBIA
OG0010283	LOC108116322|XP_017083618.1|DEUG	LOC108026175|XP_016952438.1|DBIA
OG0010284	LOC108115870|XP_017082990.1|DEUG	LOC108025528|XP_016951542.1|DBIA
OG0010285	LOC108115607|XP_017082628.1|DEUG	LOC108031355|XP_016960114.1|DBIA
OG0010286	LOC108111417|XP_017076364.1|DEUG	LOC108026052|XP_016952235.1|DBIA
OG0010287	LOC108115662|XP_017082709.1|DEUG	LOC108031007|XP_016959696.1|DBIA
OG0010288	LOC108117144|XP_017084892.1|DEUG	LOC108031389|XP_016960242.1|DBIA
OG0010289	LOC108113623|XP_017079774.1|DEUG	LOC108025384|XP_016951346.1|DBIA
OG0010290	LOC108117501|XP_017085470.1|DEUG	LOC108031670|XP_016960799.1|DBIA
OG0010291	LOC108111307|XP_017076189.1|DEUG, LOC108118105|XP_017086146.1|DEUG	LOC108025491|XP_016951495.1|DBIA, LOC108025492|XP_016951496.1|DBIA
OG0010292	LOC108116005|XP_017083170.1|DEUG	LOC108024555|XP_016950026.1|DBIA
OG0010293	LOC108110898|XP_017075644.1|DEUG	LOC108028971|XP_016956500.1|DBIA
OG0010294	LOC108103394|XP_017064340.1|DEUG	LOC108033738|XP_016963784.1|DBIA
OG0010295	LOC108103379|XP_017064315.1|DEUG	LOC108033411|XP_016963221.1|DBIA
OG0010297	LOC108104554|XP_017066185.1|DEUG	LOC108036422|XP_016968038.1|DBIA
OG0010298	LOC108112360|XP_017077677.1|DEUG	LOC108022104|XP_016946435.1|DBIA
OG0010299	LOC108113008|XP_017078917.1|DEUG	LOC108029527|XP_016957317.1|DBIA
OG0010300	LOC108106328|XP_017068788.1|DEUG	LOC108022389|XP_016946764.1|DBIA
OG0010301	LOC108116126|XP_017083339.1|DEUG	LOC108027101|XP_016953807.1|DBIA
OG0010302	LOC108114895|XP_017081553.1|DEUG	LOC108029623|XP_016957504.1|DBIA
OG0010303	LOC108107259|XP_017070176.1|DEUG	LOC108026882|XP_016953568.1|DBIA
OG0010304	LOC108103490|XP_017064487.1|DEUG	LOC108032960|XP_016962520.1|DBIA
OG0010305	LOC108103989|XP_017065266.1|DEUG	LOC108023989|XP_016949209.1|DBIA
OG0010306	LOC108103496|XP_017064494.1|DEUG	LOC108033110|XP_016962802.1|DBIA
OG0010307	LOC108103237|XP_017064126.1|DEUG	LOC108033180|XP_016963027.1|DBIA
OG0010309	LOC108107721|XP_017070829.1|DEUG	LOC108034377|XP_016964750.1|DBIA
OG0010310	LOC108102428|XP_017062895.1|DEUG	LOC108023217|XP_016947976.1|DBIA
OG0010311	LOC108103782|XP_017064901.1|DEUG	LOC108024247|XP_016949618.1|DBIA
OG0010312	LOC108103556|XP_017064572.1|DEUG	LOC108024112|XP_016949379.1|DBIA
OG0010313	LOC108108786|XP_017072449.1|DEUG	LOC108030732|XP_016959264.1|DBIA
OG0010314	LOC108118386|XP_017086550.1|DEUG	LOC108032952|XP_016962512.1|DBIA
OG0010315	LOC108103120|XP_017063974.1|DEUG	LOC108027513|XP_016954445.1|DBIA
OG0010316	LOC108113344|XP_017079395.1|DEUG	LOC108036216|XP_016967697.1|DBIA
OG0010317	LOC108103675|XP_017064724.1|DEUG	LOC108024123|XP_016949393.1|DBIA
OG0010318	LOC108103836|XP_017065014.1|DEUG	LOC108033753|XP_016963859.1|DBIA
OG0010319	LOC108103630|XP_017064666.1|DEUG	LOC108023175|XP_016947906.1|DBIA
OG0010320	LOC108111842|XP_017076937.1|DEUG	LOC108025628|XP_016951653.1|DBIA
OG0010321	LOC108107670|XP_017070747.1|DEUG	LOC108034474|XP_016964847.1|DBIA
OG0010322	LOC108107707|XP_017070802.1|DEUG	LOC108034712|XP_016965142.1|DBIA
OG0010323	LOC108104661|XP_017066337.1|DEUG	LOC108029845|XP_016957826.1|DBIA
OG0010324	LOC108107842|XP_017071085.1|DEUG	LOC108034854|XP_016965492.1|DBIA
OG0010325	LOC108104907|XP_017066729.1|DEUG	LOC108028213|XP_016955365.1|DBIA
OG0010326	LOC108107715|XP_017070814.1|DEUG	LOC108034780|XP_016965227.1|DBIA
OG0010327	LOC108107517|XP_017070546.1|DEUG	LOC108034761|XP_016965197.1|DBIA
OG0010328	LOC108114090|XP_017080334.1|DEUG	LOC108034771|XP_016965206.1|DBIA
OG0010329	LOC108114258|XP_017080644.1|DEUG	LOC108034418|XP_016964791.1|DBIA
OG0010330	LOC108108439|XP_017071981.1|DEUG	LOC108028132|XP_016955275.1|DBIA
OG0010331	LOC108108659|XP_017072252.1|DEUG	LOC108028714|XP_016956154.1|DBIA
OG0010332	LOC108104327|XP_017065803.1|DEUG	LOC108025777|XP_016951877.1|DBIA
OG0010333	LOC108107000|XP_017069830.1|DEUG	LOC108034280|XP_016964628.1|DBIA
OG0010334	LOC108104074|XP_017065448.1|DEUG	LOC108033364|XP_016963163.1|DBIA
OG0010335	LOC108103996|XP_017065273.1|DEUG	LOC108032966|XP_016962526.1|DBIA
OG0010336	LOC108118539|XP_017086781.1|DEUG	LOC108023263|XP_016948035.1|DBIA
OG0010337	LOC108103895|XP_017065129.1|DEUG	LOC108035397|XP_016966542.1|DBIA
OG0010338	LOC108110093|XP_017074476.1|DEUG	LOC108033225|XP_016962978.1|DBIA
OG0010339	LOC108116280|XP_017083556.1|DEUG	LOC108024425|XP_016949832.1|DBIA
OG0010340	LOC108103723|XP_017064811.1|DEUG	LOC108023704|XP_016948821.1|DBIA
OG0010341	LOC108103722|XP_017064810.1|DEUG	LOC108023703|XP_016948820.1|DBIA
OG0010342	LOC108104364|XP_017065864.1|DEUG	LOC108036627|XP_016968392.1|DBIA
OG0010343	LOC108109232|XP_017073197.1|DEUG	LOC108031384|XP_016960237.1|DBIA
OG0010344	LOC108103953|XP_017065205.1|DEUG	LOC108024461|XP_016949868.1|DBIA
OG0010345	LOC108105039|XP_017066928.1|DEUG	LOC108024169|XP_016949474.1|DBIA
OG0010346	LOC108118507|XP_017086736.1|DEUG	LOC108024101|XP_016949366.1|DBIA
OG0010347	LOC108105352|XP_017067355.1|DEUG	LOC108023359|XP_016948229.1|DBIA
OG0010348	LOC108104543|XP_017066172.1|DEUG	LOC108029596|XP_016957457.1|DBIA
OG0010349	LOC108103536|XP_017064554.1|DEUG	LOC108021879|XP_016946162.1|DBIA
OG0010350	LOC108110397|XP_017074946.1|DEUG	LOC108021894|XP_016946197.1|DBIA
OG0010351	LOC108116696|XP_017084204.1|DEUG	LOC108023293|XP_016948084.1|DBIA
OG0010352	LOC108103662|XP_017064708.1|DEUG	LOC108024125|XP_016949395.1|DBIA
OG0010353	LOC108109691|XP_017073789.1|DEUG	LOC108027498|XP_016954430.1|DBIA
OG0010354	LOC108118160|XP_017086208.1|DEUG	LOC108025604|XP_016951628.1|DBIA
OG0010355	LOC108103370|XP_017064305.1|DEUG	LOC108036329|XP_016967847.1|DBIA
OG0010356	LOC108110005|XP_017074332.1|DEUG	LOC108032949|XP_016962509.1|DBIA
OG0010357	LOC108103182|XP_017064057.1|DEUG	LOC108023735|XP_016948862.1|DBIA
OG0010358	LOC108105323|XP_017067306.1|DEUG	LOC108033015|XP_016962630.1|DBIA
OG0010359	LOC108118508|XP_017086737.1|DEUG	LOC108024104|XP_016949371.1|DBIA
OG0010360	LOC108118510|XP_017086739.1|DEUG	LOC108024117|XP_016949386.1|DBIA
OG0010361	LOC108118506|XP_017086735.1|DEUG	LOC108024105|XP_016949372.1|DBIA
OG0010362	LOC108105486|XP_017067595.1|DEUG	LOC108024175|XP_016949488.1|DBIA
OG0010363	LOC108103121|XP_017063975.1|DEUG	LOC108023274|XP_016948048.1|DBIA
OG0010364	LOC108102939|XP_017063697.1|DEUG	LOC108025831|XP_016951977.1|DBIA
OG0010365	LOC108117709|XP_017085750.1|DEUG	LOC108028965|XP_016956492.1|DBIA
OG0010366	LOC108103972|XP_017065238.1|DEUG	LOC108024039|XP_016949302.1|DBIA
OG0010367	LOC108102973|XP_017063772.1|DEUG	LOC108023917|XP_016949090.1|DBIA
OG0010368	LOC108102980|XP_017063778.1|DEUG	LOC108023906|XP_016949079.1|DBIA
OG0010369	LOC108103335|XP_017064260.1|DEUG	LOC108025660|XP_016951688.1|DBIA
OG0010370	LOC108103110|XP_017063966.1|DEUG	LOC108027614|XP_016954623.1|DBIA
OG0010371	LOC108109636|XP_017073701.1|DEUG	LOC108027620|XP_016954631.1|DBIA
OG0010372	LOC108118389|XP_017086552.1|DEUG	LOC108032953|XP_016962513.1|DBIA
OG0010373	LOC108118346|XP_017086478.1|DEUG	LOC108032950|XP_016962510.1|DBIA
OG0010374	LOC108103987|XP_017065263.1|DEUG	LOC108023987|XP_016949207.1|DBIA
OG0010375	LOC108103988|XP_017065264.1|DEUG	LOC108023988|XP_016949208.1|DBIA
OG0010376	LOC108110070|XP_017074440.1|DEUG	LOC108033106|XP_016962795.1|DBIA
OG0010377	LOC108102411|XP_017062865.1|DEUG	LOC108028905|XP_016956415.1|DBIA
OG0010378	LOC108103671|XP_017064719.1|DEUG	LOC108024136|XP_016949407.1|DBIA
OG0010379	LOC108103575|XP_017064588.1|DEUG	LOC108027630|XP_016954641.1|DBIA
OG0010380	LOC108104978|XP_017066840.1|DEUG	LOC108021991|XP_016946320.1|DBIA
OG0010381	LOC108104982|XP_017066843.1|DEUG	LOC108022012|XP_016946340.1|DBIA
OG0010382	LOC108104955|XP_017066809.1|DEUG	LOC108022002|XP_016946329.1|DBIA
OG0010383	LOC108104944|XP_017066797.1|DEUG	LOC108021996|XP_016946325.1|DBIA
OG0010384	LOC108103253|XP_017064147.1|DEUG	LOC108023758|XP_016948887.1|DBIA
OG0010385	LOC108105754|XP_017067963.1|DEUG	LOC108029011|XP_016956546.1|DBIA
OG0010386	LOC108108324|XP_017072222.1|DEUG	LOC108032759|XP_016962241.1|DBIA
OG0010387	LOC108105747|XP_017067952.1|DEUG	LOC108032432|XP_016961742.1|DBIA
OG0010388	LOC108111012|XP_017075814.1|DEUG	LOC108033457|XP_016963285.1|DBIA
OG0010389	LOC108108079|XP_017071454.1|DEUG	LOC108032451|XP_016961766.1|DBIA
OG0010390	LOC108107134|XP_017070024.1|DEUG	LOC108032747|XP_016962224.1|DBIA
OG0010391	LOC108106988|XP_017069814.1|DEUG	LOC108032691|XP_016962155.1|DBIA
OG0010392	LOC108110625|XP_017075213.1|DEUG	LOC108032472|XP_016961784.1|DBIA
OG0010393	LOC108110582|XP_017075167.1|DEUG	LOC108027700|XP_016954739.1|DBIA
OG0010394	LOC108107027|XP_017069864.1|DEUG	LOC108033924|XP_016964086.1|DBIA
OG0010395	LOC108114879|XP_017081526.1|DEUG	LOC108032831|XP_016962336.1|DBIA
OG0010396	LOC108110606|XP_017075193.1|DEUG	LOC108036715|XP_016968505.1|DBIA
OG0010397	LOC108105757|XP_017067965.1|DEUG	LOC108032460|XP_016961775.1|DBIA
OG0010398	LOC108105762|XP_017067971.1|DEUG	LOC108032458|XP_016961773.1|DBIA
OG0010399	LOC108105792|XP_017068011.1|DEUG	LOC108032515|XP_016961838.1|DBIA
OG0010400	LOC108105812|XP_017068041.1|DEUG	LOC108032560|XP_016961929.1|DBIA
OG0010401	LOC108105809|XP_017068037.1|DEUG	LOC108032556|XP_016961926.1|DBIA
OG0010402	LOC108110811|XP_017075531.1|DEUG	LOC108032627|XP_016962054.1|DBIA
OG0010403	LOC108110656|XP_017075257.1|DEUG	LOC108032513|XP_016961833.1|DBIA
OG0010404	LOC108114868|XP_017081511.1|DEUG	LOC108032826|XP_016962330.1|DBIA
OG0010405	LOC108114869|XP_017081512.1|DEUG	LOC108032812|XP_016962314.1|DBIA
OG0010406	LOC108114852|XP_017081487.1|DEUG	LOC108032729|XP_016962198.1|DBIA
OG0010408	LOC108104050|XP_017065386.1|DEUG	LOC108033242|XP_016962997.1|DBIA
OG0010409	LOC108105186|XP_017067125.1|DEUG	LOC108032700|XP_016962168.1|DBIA
OG0010410	LOC108105198|XP_017067140.1|DEUG	LOC108032769|XP_016962254.1|DBIA
OG0010411	LOC108113752|XP_017079939.1|DEUG	LOC108034650|XP_016965078.1|DBIA
OG0010412	LOC108115452|XP_017082378.1|DEUG	LOC108033579|XP_016963414.1|DBIA
OG0010413	LOC108111204|XP_017076090.1|DEUG	LOC108029028|XP_016956564.1|DBIA
OG0010414	LOC108110591|XP_017075177.1|DEUG	LOC108029042|XP_016956582.1|DBIA
OG0010415	LOC108107145|XP_017070038.1|DEUG	LOC108034283|XP_016964630.1|DBIA
OG0010416	LOC108111597|XP_017076612.1|DEUG	LOC108033484|XP_016963312.1|DBIA
OG0010417	LOC108110608|XP_017075195.1|DEUG	LOC108033515|XP_016963347.1|DBIA
OG0010418	LOC108110861|XP_017075596.1|DEUG	LOC108034026|XP_016964255.1|DBIA
OG0010419	LOC108110487|XP_017075053.1|DEUG	LOC108033340|XP_016963115.1|DBIA
OG0010420	LOC108103781|XP_017064945.1|DEUG	LOC108034200|XP_016964520.1|DBIA
OG0010421	LOC108110869|XP_017075608.1|DEUG	LOC108027724|XP_016954766.1|DBIA
OG0010422	LOC108108136|XP_017071555.1|DEUG	LOC108036729|XP_016968515.1|DBIA
OG0010423	LOC108107141|XP_017070034.1|DEUG	LOC108033541|XP_016963375.1|DBIA
OG0010424	LOC108108100|XP_017071494.1|DEUG	LOC108036713|XP_016968503.1|DBIA
OG0010425	LOC108105641|XP_017067818.1|DEUG	LOC108033271|XP_016963025.1|DBIA
OG0010426	LOC108105649|XP_017067825.1|DEUG	LOC108033440|XP_016963258.1|DBIA
OG0010427	LOC108115438|XP_017082362.1|DEUG	LOC108033508|XP_016963340.1|DBIA
OG0010428	LOC108115535|XP_017082526.1|DEUG	LOC108033986|XP_016964199.1|DBIA
OG0010429	LOC108106915|XP_017069655.1|DEUG	LOC108033533|XP_016963367.1|DBIA
OG0010430	LOC108110932|XP_017075710.1|DEUG	LOC108027740|XP_016954780.1|DBIA
OG0010431	LOC108111210|XP_017076096.1|DEUG	LOC108032708|XP_016962176.1|DBIA
OG0010432	LOC108111231|XP_017076123.1|DEUG	LOC108032709|XP_016962177.1|DBIA
OG0010433	LOC108110988|XP_017075786.1|DEUG	LOC108029254|XP_016956938.1|DBIA
OG0010434	LOC108110791|XP_017075502.1|DEUG	LOC108036081|XP_016967516.1|DBIA
OG0010435	LOC108102689|XP_017063319.1|DEUG	LOC108029116|XP_016956717.1|DBIA
OG0010436	LOC108111633|XP_017076656.1|DEUG	LOC108033600|XP_016963441.1|DBIA
OG0010437	LOC108107137|XP_017070027.1|DEUG	LOC108034214|XP_016964544.1|DBIA
OG0010438	LOC108114793|XP_017081394.1|DEUG	LOC108033511|XP_016963344.1|DBIA
OG0010439	LOC108114792|XP_017081392.1|DEUG	LOC108033516|XP_016963348.1|DBIA
OG0010440	LOC108118415|XP_017086580.1|DEUG	LOC108033503|XP_016963334.1|DBIA
OG0010441	LOC108118492|XP_017086715.1|DEUG	LOC108034095|XP_016964350.1|DBIA
OG0010442	LOC108111729|XP_017076771.1|DEUG	LOC108031128|XP_016959831.1|DBIA
OG0010443	LOC108105150|XP_017067074.1|DEUG	LOC108029035|XP_016956574.1|DBIA
OG0010444	LOC108105153|XP_017067078.1|DEUG	LOC108029037|XP_016956577.1|DBIA
OG0010445	LOC108110604|XP_017075191.1|DEUG	LOC108027732|XP_016954773.1|DBIA
OG0010446	LOC108104172|XP_017065566.1|DEUG	LOC108033310|XP_016963076.1|DBIA
OG0010447	LOC108109778|XP_017073944.1|DEUG	LOC108034757|XP_016965195.1|DBIA
OG0010448	LOC108114517|XP_017081031.1|DEUG	LOC108035388|XP_016966488.1|DBIA
OG0010449	LOC108107663|XP_017070739.1|DEUG	LOC108028131|XP_016955273.1|DBIA
OG0010450	LOC108104637|XP_017066301.1|DEUG	LOC108028328|XP_016955562.1|DBIA
OG0010451	LOC108107602|XP_017070656.1|DEUG	LOC108035687|XP_016966893.1|DBIA
OG0010452	LOC108117374|XP_017085249.1|DEUG	LOC108029712|XP_016957680.1|DBIA
OG0010453	LOC108117385|XP_017085269.1|DEUG	LOC108030369|XP_016958730.1|DBIA
OG0010454	LOC108114056|XP_017080299.1|DEUG	LOC108035406|XP_016966515.1|DBIA
OG0010455	LOC108117388|XP_017085274.1|DEUG	LOC108035286|XP_016966342.1|DBIA
OG0010456	LOC108108605|XP_017072193.1|DEUG	LOC108028066|XP_016955195.1|DBIA
OG0010457	LOC108107680|XP_017070757.1|DEUG	LOC108035264|XP_016966311.1|DBIA
OG0010458	LOC108107657|XP_017070732.1|DEUG	LOC108035263|XP_016966310.1|DBIA
OG0010459	LOC108107702|XP_017070797.1|DEUG	LOC108035269|XP_016966315.1|DBIA
OG0010460	LOC108107513|XP_017070544.1|DEUG	LOC108035262|XP_016966309.1|DBIA
OG0010461	LOC108107757|XP_017070919.1|DEUG	LOC108035542|XP_016966698.1|DBIA
OG0010462	LOC108104690|XP_017066385.1|DEUG	LOC108031049|XP_016959742.1|DBIA
OG0010463	LOC108113902|XP_017080097.1|DEUG	LOC108035031|XP_016965865.1|DBIA
OG0010464	LOC108114266|XP_017080652.1|DEUG	LOC108034420|XP_016964793.1|DBIA
OG0010465	LOC108114284|XP_017080669.1|DEUG	LOC108035025|XP_016965858.1|DBIA
OG0010466	LOC108113965|XP_017080168.1|DEUG	LOC108034608|XP_016965031.1|DBIA
OG0010467	LOC108113968|XP_017080173.1|DEUG	LOC108034735|XP_016965164.1|DBIA
OG0010468	LOC108114294|XP_017080684.1|DEUG	LOC108028291|XP_016955490.1|DBIA
OG0010469	LOC108102852|XP_017063538.1|DEUG	LOC108028505|XP_016955877.1|DBIA
OG0010470	LOC108109820|XP_017074040.1|DEUG	LOC108034970|XP_016965771.1|DBIA
OG0010471	LOC108109776|XP_017073942.1|DEUG	LOC108034606|XP_016965029.1|DBIA
OG0010472	LOC108103597|XP_017064614.1|DEUG	LOC108034686|XP_016965115.1|DBIA
OG0010473	LOC108108194|XP_017071635.1|DEUG	LOC108028117|XP_016955255.1|DBIA
OG0010474	LOC108107706|XP_017070801.1|DEUG	LOC108028234|XP_016955387.1|DBIA
