Orthogroup	DEUG.longest_only	DELE.longest_only
OG0011861	LOC108105397|XP_017067431.1|DEUG	LOC108145407|XP_017126296.1|DELE
OG0011862	LOC108113438|XP_017079499.1|DEUG	LOC108145417|XP_017126315.1|DELE
OG0011863	LOC108113511|XP_017079595.1|DEUG	LOC108145427|XP_017126325.1|DELE
OG0011864	LOC108106379|XP_017068857.1|DEUG	LOC108144289|XP_017124466.1|DELE
OG0011865	LOC108107227|XP_017070134.1|DEUG	LOC108141294|XP_017120050.1|DELE
OG0011866	LOC108106118|XP_017068487.1|DEUG	LOC108149375|XP_017132376.1|DELE
OG0011867	LOC108107087|XP_017069953.1|DEUG	LOC108135201|XP_017111313.1|DELE
OG0011868	LOC108110986|XP_017075784.1|DEUG	LOC108134756|XP_017110688.1|DELE
OG0011869	LOC108106088|XP_017068437.1|DEUG	LOC108149270|XP_017132202.1|DELE
OG0011871	LOC108110442|XP_017074999.1|DEUG	LOC108147854|XP_017130101.1|DELE
OG0011873	LOC108105332|XP_017067314.1|DEUG	LOC108136172|XP_017112659.1|DELE
OG0011874	LOC108116931|XP_017084577.1|DEUG	LOC108142370|XP_017121686.1|DELE
OG0011875	LOC108109928|XP_017074216.1|DEUG	LOC108136404|XP_017113002.1|DELE
OG0011876	LOC108103465|XP_017064449.1|DEUG	LOC108149994|XP_017133415.1|DELE
OG0011878	LOC108109642|XP_017073708.1|DEUG	LOC108143909|XP_017123980.1|DELE
OG0011880	LOC108104943|XP_017066796.1|DEUG	LOC108138468|XP_017116165.1|DELE
OG0011881	LOC108104952|XP_017066807.1|DEUG	LOC108138483|XP_017116175.1|DELE
OG0011883	LOC108110475|XP_017075032.1|DEUG	LOC108147759|XP_017129979.1|DELE
OG0011884	LOC108107722|XP_017070830.1|DEUG	LOC108145598|XP_017126622.1|DELE
OG0011885	LOC108108231|XP_017071685.1|DEUG	LOC108146294|XP_017127728.1|DELE
OG0011886	LOC108112824|XP_017078616.1|DEUG	LOC108144110|XP_017124243.1|DELE
OG0011887	LOC108114433|XP_017080913.1|DEUG	LOC108142754|XP_017122272.1|DELE
OG0011889	LOC108107762|XP_017070940.1|DEUG	LOC108145822|XP_017126916.1|DELE
OG0011890	LOC108109789|XP_017073972.1|DEUG	LOC108147424|XP_017129370.1|DELE
OG0011891	LOC108118177|XP_017086225.1|DEUG	LOC108136017|XP_017112432.1|DELE
OG0011892	LOC108108471|XP_017072019.1|DEUG	LOC108135549|XP_017111786.1|DELE
OG0011894	LOC108113908|XP_017080104.1|DEUG	LOC108150182|XP_017133661.1|DELE
OG0011895	LOC108104273|XP_017065713.1|DEUG	LOC108136080|XP_017112533.1|DELE
OG0011896	LOC108105795|XP_017068015.1|DEUG	LOC108149314|XP_017132256.1|DELE
OG0011897	LOC108111931|XP_017077079.1|DEUG	LOC108134501|XP_017110316.1|DELE
OG0011898	LOC108116807|XP_017084344.1|DEUG	LOC108136726|XP_017113540.1|DELE
OG0011899	LOC108115967|XP_017083092.1|DEUG	LOC108148598|XP_017131165.1|DELE
OG0011900	LOC108111596|XP_017076607.1|DEUG	LOC108140450|XP_017118670.1|DELE
OG0011901	LOC108111268|XP_017076145.1|DEUG	LOC108148956|XP_017131780.1|DELE
OG0011902	LOC108116149|XP_017083374.1|DEUG	LOC108148243|XP_017130649.1|DELE
OG0011904	LOC108114461|XP_017080954.1|DEUG	LOC108142642|XP_017122128.1|DELE
OG0011905	LOC108113947|XP_017080148.1|DEUG	LOC108142308|XP_017121549.1|DELE
OG0011906	LOC108104619|XP_017066281.1|DEUG	LOC108149945|XP_017133352.1|DELE
OG0011908	LOC108107070|XP_017069970.1|DEUG	LOC108140458|XP_017118679.1|DELE
OG0011909	LOC108105958|XP_017068247.1|DEUG	LOC108146673|XP_017128216.1|DELE
OG0011910	LOC108118182|XP_017086233.1|DEUG	LOC108150627|XP_017134376.1|DELE
OG0011910	LOC108103599|XP_017064622.1|DEUG, LOC108118027|XP_017086060.1|DEUG	LOC108139735|XP_017117948.1|DELE
OG0011926	LOC108114519|XP_017081038.1|DEUG	LOC108150606|XP_017134350.1|DELE
OG0011931	LOC108114467|XP_017080967.1|DEUG	LOC108139159|XP_017117304.1|DELE, LOC108150610|XP_017134356.1|DELE
OG0011934	LOC108106069|XP_017068416.1|DEUG	LOC108149218|XP_017132138.1|DELE
OG0011954	LOC108103248|XP_017064143.1|DEUG	LOC108147147|XP_017128932.1|DELE
OG0011955	LOC108104043|XP_017065381.1|DEUG	LOC108142399|XP_017121734.1|DELE
OG0011955	LOC108102914|XP_017063652.1|DEUG	LOC108139670|XP_017117883.1|DELE
OG0011956	LOC108105354|XP_017067361.1|DEUG	LOC108139927|XP_017118120.1|DELE
OG0011956	LOC108105361|XP_017067376.1|DEUG	LOC108139926|XP_017118119.1|DELE
OG0011957	LOC108103211|XP_017064096.1|DEUG	LOC108147310|XP_017129226.1|DELE
OG0011969	LOC108110202|XP_017074665.1|DEUG	LOC108140352|XP_017118534.1|DELE
OG0011980	LOC108104477|XP_017066061.1|DEUG	LOC108143402|XP_017123272.1|DELE
OG0011992	LOC108113514|XP_017079594.1|DEUG	LOC108147246|XP_017129134.1|DELE
OG0011993	LOC108111747|XP_017076790.1|DEUG	LOC108141557|XP_017120490.1|DELE
OG0011994	LOC108113710|XP_017079879.1|DEUG	LOC108143803|XP_017123815.1|DELE
OG0011995	LOC108111517|XP_017076524.1|DEUG	LOC108135092|XP_017111152.1|DELE
OG0011996	LOC108115918|XP_017083044.1|DEUG	LOC108148457|XP_017130979.1|DELE
OG0011997	LOC108115644|XP_017082686.1|DEUG	LOC108148513|XP_017131040.1|DELE
OG0011998	LOC108115911|XP_017083037.1|DEUG	LOC108148435|XP_017130959.1|DELE
OG0011999	LOC108106441|XP_017068963.1|DEUG	LOC108149851|XP_017133216.1|DELE
OG0012000	LOC108106443|XP_017068965.1|DEUG	LOC108149845|XP_017133211.1|DELE
OG0012003	LOC108113374|XP_017079432.1|DEUG	LOC108141547|XP_017120477.1|DELE
OG0012005	LOC108105399|XP_017067433.1|DEUG	LOC108145408|XP_017126297.1|DELE
OG0012006	LOC108105111|XP_017067034.1|DEUG	LOC108138007|XP_017115466.1|DELE
OG0012007	LOC108118300|XP_017086401.1|DEUG	LOC108135930|XP_017112364.1|DELE
OG0012008	LOC108103992|XP_017065269.1|DEUG	LOC108136579|XP_017113377.1|DELE
OG0012009	LOC108112097|XP_017077335.1|DEUG	LOC108144235|XP_017124401.1|DELE
OG0012010	LOC108102977|XP_017063775.1|DEUG	LOC108137195|XP_017114270.1|DELE
OG0012013	LOC108110121|XP_017074516.1|DEUG	LOC108140901|XP_017119434.1|DELE
OG0012014	LOC108110114|XP_017074500.1|DEUG	LOC108140874|XP_017119393.1|DELE
OG0012016	LOC108110274|XP_017074750.1|DEUG	LOC108137108|XP_017114121.1|DELE
OG0012017	LOC108105472|XP_017067573.1|DEUG	LOC108137259|XP_017114343.1|DELE
OG0012018	LOC108102396|XP_017062825.1|DEUG	LOC108140858|XP_017119331.1|DELE
OG0012019	LOC108105152|XP_017067077.1|DEUG	LOC108138094|XP_017115569.1|DELE
OG0012020	LOC108110068|XP_017074438.1|DEUG	LOC108137675|XP_017115020.1|DELE
OG0012021	LOC108107544|XP_017070574.1|DEUG	LOC108146579|XP_017128090.1|DELE
OG0012022	LOC108113922|XP_017080118.1|DEUG	LOC108135584|XP_017111868.1|DELE
OG0012023	LOC108114136|XP_017080407.1|DEUG	LOC108142362|XP_017121657.1|DELE
OG0012024	LOC108109804|XP_017074011.1|DEUG	LOC108135489|XP_017111720.1|DELE
OG0012025	LOC108102511|XP_017063025.1|DEUG	LOC108138620|XP_017116398.1|DELE
OG0012026	LOC108102510|XP_017063024.1|DEUG	LOC108134591|XP_017110438.1|DELE
OG0012028	LOC108103834|XP_017065012.1|DEUG	LOC108149978|XP_017133388.1|DELE
OG0012029	LOC108107507|XP_017070539.1|DEUG	LOC108145761|XP_017126817.1|DELE
OG0012030	LOC108113644|XP_017079802.1|DEUG	LOC108147081|XP_017128859.1|DELE
OG0012031	LOC108113101|XP_017079067.1|DEUG, LOC108113721|XP_017079892.1|DEUG	LOC108148585|XP_017131122.1|DELE
OG0012032	LOC108115078|XP_017081816.1|DEUG	LOC108141200|XP_017119933.1|DELE
OG0012034	LOC108102559|XP_017063119.1|DEUG	LOC108147989|XP_017130293.1|DELE
OG0012035	LOC108111176|XP_017076045.1|DEUG	LOC108147833|XP_017130076.1|DELE
OG0012036	LOC108114213|XP_017080522.1|DEUG	LOC108142571|XP_017122010.1|DELE
OG0012037	LOC108114214|XP_017080523.1|DEUG	LOC108142570|XP_017122009.1|DELE
OG0012039	LOC108112450|XP_017077785.1|DEUG	LOC108143290|XP_017123094.1|DELE
OG0012040	LOC108106347|XP_017068816.1|DEUG	LOC108144914|XP_017125567.1|DELE
OG0012042	LOC108116743|XP_017084250.1|DEUG	LOC108149901|XP_017133294.1|DELE
OG0012043	LOC108115658|XP_017082706.1|DEUG	LOC108148882|XP_017131675.1|DELE
OG0012044	LOC108117051|XP_017084712.1|DEUG	LOC108140487|XP_017118727.1|DELE
OG0012045	LOC108105131|XP_017067053.1|DEUG	LOC108138063|XP_017115528.1|DELE
OG0012046	LOC108114943|XP_017081616.1|DEUG	LOC108141005|XP_017119568.1|DELE
OG0012047	LOC108104047|XP_017065383.1|DEUG	LOC108138097|XP_017115572.1|DELE
OG0012048	LOC108103395|XP_017064342.1|DEUG	LOC108138856|XP_017116865.1|DELE
OG0012049	LOC108107711|XP_017070805.1|DEUG	LOC108145602|XP_017126625.1|DELE
OG0012050	LOC108104274|XP_017065714.1|DEUG	LOC108136081|XP_017112534.1|DELE
OG0012051	LOC108105999|XP_017068326.1|DEUG	LOC108143170|XP_017122904.1|DELE
OG0012052	LOC108117739|XP_017085782.1|DEUG	LOC108147425|XP_017129374.1|DELE, LOC108139807|XP_017118018.1|DELE
OG0012052	LOC108102580|XP_017063157.1|DEUG	LOC108140003|XP_017118198.1|DELE
OG0012052	LOC108102571|XP_017063144.1|DEUG	LOC108139876|XP_017118086.1|DELE
OG0012053	LOC108105477|XP_017067578.1|DEUG	LOC108137264|XP_017114348.1|DELE
OG0012055	LOC108102485|XP_017062986.1|DEUG	LOC108141583|XP_017120518.1|DELE
OG0012056	LOC108106234|XP_017068648.1|DEUG	LOC108149799|XP_017133153.1|DELE
OG0012068	LOC108115659|XP_017082710.1|DEUG	LOC108147043|XP_017128809.1|DELE, LOC108150070|XP_017133524.1|DELE
OG0012098	LOC108104831|XP_017066622.1|DEUG	LOC108147669|XP_017129850.1|DELE
OG0012126	LOC108117452|XP_017085360.1|DEUG	LOC108142441|XP_017121795.1|DELE
OG0012128	LOC108107053|XP_017069906.1|DEUG	LOC108150716|XP_017134494.1|DELE
OG0012132	LOC108108530|XP_017072090.1|DEUG	LOC108150558|XP_017134283.1|DELE
OG0012133	LOC108116113|XP_017083325.1|DEUG	LOC108148301|XP_017130772.1|DELE
OG0012135	LOC108117192|XP_017084982.1|DEUG	LOC108135737|XP_017112060.1|DELE
OG0012136	LOC108112023|XP_017077256.1|DEUG	LOC108145146|XP_017125849.1|DELE
OG0012138	LOC108112717|XP_017078441.1|DEUG	LOC108144357|XP_017124609.1|DELE
OG0012139	LOC108112154|XP_017077391.1|DEUG	LOC108141865|XP_017120950.1|DELE, LOC108145656|XP_017126701.1|DELE
OG0012140	LOC108104450|XP_017066002.1|DEUG	LOC108145368|XP_017126251.1|DELE
OG0012141	LOC108110449|XP_017075005.1|DEUG	LOC108147883|XP_017130129.1|DELE
OG0012142	LOC108105138|XP_017067060.1|DEUG	LOC108138057|XP_017115522.1|DELE
OG0012144	LOC108110453|XP_017075010.1|DEUG	LOC108147912|XP_017130163.1|DELE
OG0012147	LOC108109941|XP_017074232.1|DEUG	LOC108136407|XP_017113005.1|DELE
OG0012149	LOC108104689|XP_017066384.1|DEUG	LOC108145837|XP_017126938.1|DELE
OG0012150	LOC108112402|XP_017077732.1|DEUG	LOC108141705|XP_017120678.1|DELE
OG0012153	LOC108104419|XP_017065962.1|DEUG	LOC108136235|XP_017112750.1|DELE
OG0012154	LOC108110627|XP_017075215.1|DEUG	LOC108148060|XP_017130402.1|DELE
OG0012156	LOC108118199|XP_017086249.1|DEUG	LOC108136037|XP_017112456.1|DELE
OG0012157	LOC108107805|XP_017071024.1|DEUG	LOC108142356|XP_017121648.1|DELE
OG0012158	LOC108107806|XP_017071025.1|DEUG	LOC108142357|XP_017121649.1|DELE
OG0012159	LOC108114355|XP_017080786.1|DEUG	LOC108150266|XP_017133837.1|DELE
OG0012160	LOC108118246|XP_017086324.1|DEUG	LOC108136137|XP_017112620.1|DELE
OG0012162	LOC108108720|XP_017072342.1|DEUG	LOC108143190|XP_017122929.1|DELE
OG0012163	LOC108104021|XP_017065342.1|DEUG	LOC108138093|XP_017115568.1|DELE
OG0012164	LOC108102486|XP_017062987.1|DEUG	LOC108137791|XP_017115186.1|DELE
OG0012165	LOC108111046|XP_017075863.1|DEUG	LOC108147821|XP_017130063.1|DELE
OG0012166	LOC108118056|XP_017086089.1|DEUG	LOC108142283|XP_017121510.1|DELE
OG0012166	LOC108116122|XP_017083338.1|DEUG	LOC108140068|XP_017118257.1|DELE
OG0012167	LOC108111848|XP_017076944.1|DEUG	LOC108142168|XP_017121341.1|DELE
OG0012168	LOC108110640|XP_017075228.1|DEUG, LOC108110644|XP_017075234.1|DEUG	LOC108134713|XP_017110600.1|DELE
OG0012171	LOC108106486|XP_017069055.1|DEUG	LOC108140333|XP_017118511.1|DELE
OG0012172	LOC108108949|XP_017072692.1|DEUG	LOC108137478|XP_017114682.1|DELE, LOC108143334|XP_017123142.1|DELE
OG0012173	LOC108103098|XP_017063952.1|DEUG	LOC108136585|XP_017113386.1|DELE
OG0012173	LOC108103099|XP_017063953.1|DEUG	LOC108136380|XP_017112982.1|DELE
OG0012174	LOC108115958|XP_017083083.1|DEUG	LOC108148511|XP_017131038.1|DELE, LOC108149010|XP_017131843.1|DELE
OG0012176	LOC108107189|XP_017070096.1|DEUG	LOC108144510|XP_017124935.1|DELE
OG0012177	LOC108105744|XP_017067950.1|DEUG	LOC108138609|XP_017116388.1|DELE
OG0012178	LOC108108878|XP_017072585.1|DEUG	LOC108145002|XP_017125653.1|DELE
OG0012179	LOC108113075|XP_017079007.1|DEUG	LOC108145012|XP_017125667.1|DELE
OG0012183	LOC108110568|XP_017075157.1|DEUG	LOC108139341|XP_017117553.1|DELE
OG0012184	LOC108111708|XP_017076747.1|DEUG	LOC108141559|XP_017120492.1|DELE
OG0012185	LOC108108944|XP_017072688.1|DEUG	LOC108147893|XP_017130143.1|DELE
OG0012186	LOC108105145|XP_017067068.1|DEUG	LOC108138090|XP_017115564.1|DELE
OG0012187	LOC108107952|XP_017071278.1|DEUG	LOC108142094|XP_017121278.1|DELE
OG0012188	LOC108112411|XP_017077744.1|DEUG	LOC108138260|XP_017115897.1|DELE
OG0012189	LOC108104275|XP_017065715.1|DEUG	LOC108136083|XP_017112537.1|DELE
OG0012237	LOC108114930|XP_017081604.1|DEUG	LOC108140958|XP_017119514.1|DELE
OG0012258	LOC108117813|XP_017085851.1|DEUG	LOC108150428|XP_017134113.1|DELE
OG0012258	LOC108117815|XP_017085853.1|DEUG	LOC108146275|XP_017127707.1|DELE
OG0012258	LOC108117998|XP_017086030.1|DEUG	LOC108139497|XP_017117710.1|DELE, LOC108139959|XP_017118150.1|DELE
OG0012285	LOC108112335|XP_017077653.1|DEUG	LOC108141633|XP_017120593.1|DELE
OG0012286	LOC108112963|XP_017078852.1|DEUG	LOC108149064|XP_017131901.1|DELE
OG0012289	LOC108115420|XP_017082345.1|DEUG	LOC108141640|XP_017120599.1|DELE
OG0012290	LOC108110831|XP_017075562.1|DEUG	LOC108147904|XP_017130154.1|DELE
OG0012291	LOC108110024|XP_017074356.1|DEUG	LOC108143981|XP_017124085.1|DELE
OG0012293	LOC108103320|XP_017064239.1|DEUG	LOC108137086|XP_017114099.1|DELE
OG0012294	LOC108114021|XP_017080257.1|DEUG	LOC108142330|XP_017121573.1|DELE
OG0012295	LOC108107516|XP_017070545.1|DEUG	LOC108145623|XP_017126648.1|DELE
OG0012298	LOC108118194|XP_017086243.1|DEUG	LOC108136009|XP_017112424.1|DELE
OG0012299	LOC108102480|XP_017062982.1|DEUG	LOC108137782|XP_017115177.1|DELE
OG0012302	LOC108116939|XP_017084575.1|DEUG	LOC108136671|XP_017113482.1|DELE
OG0012303	LOC108111847|XP_017076943.1|DEUG	LOC108142310|XP_017121551.1|DELE
OG0012304	LOC108103546|XP_017064563.1|DEUG	LOC108137068|XP_017114063.1|DELE
OG0012305	LOC108112754|XP_017078494.1|DEUG	LOC108144382|XP_017124645.1|DELE
OG0012306	LOC108112247|XP_017077558.1|DEUG	LOC108135374|XP_017111554.1|DELE, LOC108135375|XP_017111555.1|DELE
OG0012307	LOC108109347|XP_017073296.1|DEUG	LOC108142936|XP_017122520.1|DELE
OG0012308	LOC108115938|XP_017083063.1|DEUG, LOC108117193|XP_017085026.1|DEUG, LOC108115939|XP_017083065.1|DEUG, LOC108117058|XP_017084760.1|DEUG, LOC108115937|XP_017083062.1|DEUG	LOC108149011|XP_017131845.1|DELE
OG0012309	LOC108113134|XP_017079134.1|DEUG, LOC108111579|XP_017076587.1|DEUG	LOC108140367|XP_017118550.1|DELE
OG0012310	LOC108108838|XP_017072535.1|DEUG	LOC108147073|XP_017128851.1|DELE
OG0012311	LOC108116530|XP_017083958.1|DEUG	LOC108150066|XP_017133522.1|DELE
OG0012312	LOC108115780|XP_017082840.1|DEUG	LOC108148512|XP_017131039.1|DELE
OG0012313	LOC108116385|XP_017083732.1|DEUG	LOC108140520|XP_017118819.1|DELE
OG0012317	LOC108110904|XP_017075658.1|DEUG	LOC108147860|XP_017130107.1|DELE
OG0012319	LOC108113854|XP_017080052.1|DEUG	LOC108146657|XP_017128190.1|DELE
OG0012320	LOC108113931|XP_017080126.1|DEUG	LOC108142316|XP_017121556.1|DELE
OG0012321	LOC108110611|XP_017075197.1|DEUG	LOC108134707|XP_017110592.1|DELE
OG0012323	LOC108111616|XP_017076632.1|DEUG	LOC108135958|XP_017112397.1|DELE
OG0012325	LOC108112029|XP_017077262.1|DEUG	LOC108150388|XP_017134019.1|DELE
OG0012326	LOC108103747|XP_017064844.1|DEUG	LOC108134495|XP_017110308.1|DELE
OG0012327	LOC108115612|XP_017082633.1|DEUG	LOC108137371|XP_017114502.1|DELE
OG0012329	LOC108103486|XP_017064481.1|DEUG	LOC108149995|XP_017133416.1|DELE
OG0012330	LOC108104023|XP_017065344.1|DEUG	LOC108138132|XP_017115665.1|DELE
OG0012332	LOC108107108|XP_017069986.1|DEUG	LOC108138719|XP_017116559.1|DELE
OG0012333	LOC108115510|XP_017082494.1|DEUG	LOC108141919|XP_017121032.1|DELE
OG0012334	LOC108114287|XP_017080673.1|DEUG	LOC108146213|XP_017127621.1|DELE
OG0012335	LOC108105957|XP_017068246.1|DEUG	LOC108146992|XP_017128747.1|DELE
OG0012337	LOC108114050|XP_017080292.1|DEUG	LOC108150144|XP_017133602.1|DELE
OG0012340	LOC108117997|XP_017086029.1|DEUG	LOC108139420|XP_017117631.1|DELE, LOC108139428|XP_017117639.1|DELE, LOC108140171|XP_017118364.1|DELE, LOC108139860|XP_017118071.1|DELE, LOC108139559|XP_017117776.1|DELE, LOC108139668|XP_017117885.1|DELE
OG0012341	LOC108117740|XP_017085783.1|DEUG	LOC108147420|XP_017129361.1|DELE, LOC108139808|XP_017118020.1|DELE
OG0012341	LOC108105503|XP_017067618.1|DEUG	LOC108145861|XP_017126987.1|DELE, LOC108140255|XP_017118434.1|DELE
OG0012342	LOC108117933|XP_017085967.1|DEUG	LOC108150646|XP_017134398.1|DELE
OG0012343	LOC108104639|XP_017066304.1|DEUG	LOC108145932|XP_017127125.1|DELE
OG0012344	LOC108107638|XP_017070712.1|DEUG	LOC108147423|XP_017129369.1|DELE
OG0012372	LOC108110696|XP_017075360.1|DEUG	LOC108139804|XP_017118019.1|DELE
OG0012426	LOC108117811|XP_017085850.1|DEUG	LOC108150577|XP_017134351.1|DELE
OG0012455	LOC108112634|XP_017078230.1|DEUG	LOC108144443|XP_017124818.1|DELE
OG0012458	LOC108108371|XP_017071908.1|DEUG	LOC108135164|XP_017111276.1|DELE
OG0012462	LOC108106440|XP_017068962.1|DEUG	LOC108137034|XP_017114026.1|DELE
OG0012465	LOC108112435|XP_017077770.1|DEUG	LOC108145057|XP_017125726.1|DELE
OG0012468	LOC108103313|XP_017064230.1|DEUG	LOC108137103|XP_017114117.1|DELE
OG0012471	LOC108116132|XP_017083351.1|DEUG	LOC108142275|XP_017121497.1|DELE, LOC108140067|XP_017118256.1|DELE, LOC108139583|XP_017117797.1|DELE
OG0012473	LOC108112794|XP_017078568.1|DEUG	LOC108141332|XP_017120103.1|DELE
OG0012475	LOC108104979|XP_017066841.1|DEUG	LOC108138459|XP_017116151.1|DELE
OG0012476	LOC108104800|XP_017066562.1|DEUG	LOC108140945|XP_017119503.1|DELE
OG0012480	LOC108103977|XP_017065246.1|DEUG	LOC108136454|XP_017113125.1|DELE
OG0012484	LOC108114500|XP_017081009.1|DEUG	LOC108146926|XP_017128659.1|DELE
OG0012489	LOC108116858|XP_017084409.1|DEUG	LOC108139153|XP_017117259.1|DELE
OG0012490	LOC108107155|XP_017070091.1|DEUG	LOC108140365|XP_017118548.1|DELE
OG0012491	LOC108111751|XP_017076795.1|DEUG	LOC108141565|XP_017120500.1|DELE
OG0012492	LOC108105375|XP_017067399.1|DEUG	LOC108137311|XP_017114425.1|DELE
OG0012501	LOC108118230|XP_017086305.1|DEUG	LOC108150624|XP_017134372.1|DELE
OG0012501	LOC108107344|XP_017070333.1|DEUG, LOC108106505|XP_017069091.1|DEUG	LOC108142913|XP_017122494.1|DELE, LOC108139662|XP_017117876.1|DELE
OG0012502	LOC108114979|XP_017081699.1|DEUG	LOC108137094|XP_017114111.1|DELE, LOC108140214|XP_017118406.1|DELE, LOC108140568|XP_017118927.1|DELE, LOC108139409|XP_017117620.1|DELE
OG0012504	LOC108103096|XP_017063950.1|DEUG	LOC108137230|XP_017114298.1|DELE
OG0012505	LOC108118534|XP_017086775.1|DEUG	LOC108138402|XP_017116074.1|DELE
OG0012506	LOC108111648|XP_017076668.1|DEUG	LOC108139160|XP_017117266.1|DELE
OG0012508	LOC108115976|XP_017083122.1|DEUG	LOC108139597|XP_017117811.1|DELE, LOC108140084|XP_017118274.1|DELE
OG0012508	LOC108115971|XP_017083107.1|DEUG	LOC108140085|XP_017118275.1|DELE
OG0012508	LOC108117775|XP_017085818.1|DEUG	LOC108139598|XP_017117812.1|DELE
OG0012509	LOC108107710|XP_017070804.1|DEUG	LOC108145599|XP_017126623.1|DELE
OG0012605	LOC108117879|XP_017085915.1|DEUG	LOC108142088|XP_017121275.1|DELE
OG0012605	LOC108104377|XP_017065888.1|DEUG	LOC108150687|XP_017134441.1|DELE, LOC108147096|XP_017128875.1|DELE
OG0012605	LOC108117634|XP_017085653.1|DEUG	LOC108139710|XP_017117923.1|DELE
OG0012606	LOC108118012|XP_017086044.1|DEUG, LOC108118036|XP_017086069.1|DEUG, LOC108118035|XP_017086068.1|DEUG	LOC108142721|XP_017122235.1|DELE
OG0012607	LOC108105425|XP_017067483.1|DEUG	LOC108140050|XP_017118238.1|DELE
OG0012611	LOC108105116|XP_017067042.1|DEUG	LOC108142830|XP_017122386.1|DELE
OG0012611	LOC108116083|XP_017083293.1|DEUG	LOC108140100|XP_017118290.1|DELE
OG0012612	LOC108118048|XP_017086081.1|DEUG	LOC108143332|XP_017123144.1|DELE
OG0012612	LOC108102935|XP_017063691.1|DEUG	LOC108142803|XP_017122353.1|DELE, LOC108139672|XP_017117886.1|DELE
OG0012620	LOC108115963|XP_017083089.1|DEUG	LOC108148437|XP_017130961.1|DELE
OG0012633	LOC108103095|XP_017063941.1|DEUG	LOC108139396|XP_017117609.1|DELE
OG0012651	LOC108104007|XP_017065317.1|DEUG	LOC108146597|XP_017128134.1|DELE
OG0012659	LOC108111277|XP_017076153.1|DEUG	LOC108148453|XP_017130976.1|DELE
OG0012662	LOC108108879|XP_017072586.1|DEUG	LOC108143302|XP_017123106.1|DELE
OG0012676	LOC108104956|XP_017066810.1|DEUG	LOC108138480|XP_017116174.1|DELE
OG0012681	LOC108102513|XP_017063028.1|DEUG	LOC108138622|XP_017116400.1|DELE
OG0012685	LOC108102706|XP_017063336.1|DEUG	LOC108142267|XP_017121480.1|DELE
OG0012688	LOC108108715|XP_017072337.1|DEUG	LOC108143136|XP_017122871.1|DELE
OG0012689	LOC108117472|XP_017085384.1|DEUG	LOC108142920|XP_017122498.1|DELE
OG0012690	LOC108115610|XP_017082632.1|DEUG	LOC108137352|XP_017114476.1|DELE
OG0012694	LOC108105327|XP_017067310.1|DEUG	LOC108136171|XP_017112658.1|DELE
OG0012698	LOC108103057|XP_017063859.1|DEUG	LOC108149223|XP_017132143.1|DELE
OG0012705	LOC108106986|XP_017069816.1|DEUG	LOC108148590|XP_017131175.1|DELE
OG0012706	LOC108118042|XP_017086074.1|DEUG	LOC108140195|XP_017118390.1|DELE, LOC108134545|XP_017110386.1|DELE
OG0012706	LOC108117657|XP_017085677.1|DEUG	LOC108142611|XP_017122079.1|DELE
OG0012707	LOC108107636|XP_017070714.1|DEUG, LOC108117890|XP_017085926.1|DEUG	LOC108142949|XP_017122576.1|DELE
OG0012707	LOC108102352|XP_017062717.1|DEUG	LOC108139756|XP_017117968.1|DELE
OG0012710	LOC108111749|XP_017076793.1|DEUG	LOC108135065|XP_017111097.1|DELE
OG0012711	LOC108118170|XP_017086217.1|DEUG	LOC108136012|XP_017112428.1|DELE
OG0012712	LOC108104085|XP_017065470.1|DEUG	LOC108138246|XP_017115873.1|DELE
OG0012713	LOC108116925|XP_017084555.1|DEUG	LOC108139118|XP_017117220.1|DELE
OG0012714	LOC108118053|XP_017086086.1|DEUG	LOC108139422|XP_017117634.1|DELE
OG0012717	LOC108112699|XP_017078409.1|DEUG	LOC108144460|XP_017124845.1|DELE
OG0012718	LOC108105588|XP_017067722.1|DEUG	LOC108148262|XP_017130698.1|DELE
OG0012719	LOC108106065|XP_017068412.1|DEUG	LOC108149376|XP_017132377.1|DELE
OG0012869	LOC108114724|XP_017081323.1|DEUG	LOC108150586|XP_017134328.1|DELE, LOC108137987|XP_017115482.1|DELE
OG0012871	LOC108105929|XP_017068202.1|DEUG	LOC108139546|XP_017117760.1|DELE, LOC108140019|XP_017118211.1|DELE
OG0012881	LOC108117918|XP_017085953.1|DEUG	LOC108139705|XP_017117917.1|DELE, LOC108142438|XP_017121794.1|DELE
OG0012882	LOC108103657|XP_017064706.1|DEUG	LOC108150652|XP_017134405.1|DELE
OG0012882	LOC108117766|XP_017085807.1|DEUG	LOC108135287|XP_017111850.1|DELE, LOC108146028|XP_017127307.1|DELE
OG0012890	LOC108117734|XP_017085780.1|DEUG	LOC108139825|XP_017118037.1|DELE
OG0012904	LOC108117975|XP_017086007.1|DEUG	LOC108143107|XP_017122823.1|DELE
OG0012923	LOC108107193|XP_017070098.1|DEUG	LOC108144151|XP_017124284.1|DELE
OG0012928	LOC108104400|XP_017065934.1|DEUG	LOC108136259|XP_017112804.1|DELE
OG0012933	LOC108106346|XP_017068815.1|DEUG	LOC108149679|XP_017132915.1|DELE
OG0012935	LOC108115746|XP_017082805.1|DEUG	LOC108147088|XP_017128865.1|DELE
OG0012941	LOC108111647|XP_017076666.1|DEUG	LOC108139105|XP_017117207.1|DELE
OG0012943	LOC108104118|XP_017065507.1|DEUG	LOC108138252|XP_017115886.1|DELE
