Orthogroup	DEUG.longest_only	DYAK.longest_only
OG0011360	LOC108112750|XP_017078485.1|DEUG	LOC26534952|XP_015051493.1|DYAK
OG0011361	LOC108112175|XP_017077473.1|DEUG	LOC26535181|XP_015051477.1|DYAK
OG0011362	LOC108108907|XP_017072646.1|DEUG	LOC6530921|XP_015051816.1|DYAK
OG0011363	LOC108112374|XP_017077693.1|DEUG	LOC120320975|XP_039227949.1|DYAK
OG0011364	LOC108112708|XP_017078420.1|DEUG	LOC6531066|XP_002091900.1|DYAK
OG0011365	LOC108112219|XP_017077525.1|DEUG	LOC6530043|XP_002090989.1|DYAK
OG0011366	LOC108106330|XP_017068790.1|DEUG	LOC26535139|XP_039228565.1|DYAK
OG0011367	LOC108112387|XP_017077717.1|DEUG	LOC6531106|XP_002091940.1|DYAK
OG0011368	LOC108112232|XP_017077542.1|DEUG	LOC6528388|XP_002089435.1|DYAK
OG0011369	LOC108107082|XP_017069947.1|DEUG	LOC26535546|XP_015054633.1|DYAK
OG0011370	LOC108112172|XP_017077449.1|DEUG	LOC6526502|XP_015053417.1|DYAK
OG0011371	LOC108106172|XP_017068579.1|DEUG	LOC6527716|XP_039226638.1|DYAK
OG0011372	LOC108105848|XP_017068101.1|DEUG	LOC26536177|XP_039226458.1|DYAK
OG0011373	LOC108105179|XP_017067120.1|DEUG	LOC6528956|XP_002089988.2|DYAK
OG0011374	LOC108103130|XP_017063986.1|DEUG	LOC6525223|XP_002101061.1|DYAK
OG0011375	LOC108108619|XP_017072206.1|DEUG	LOC26534777|XP_039230932.1|DYAK
OG0011376	LOC108118151|XP_017086197.1|DEUG	LOC6524345|XP_002100203.1|DYAK
OG0011377	LOC108117678|XP_017085696.1|DEUG	LOC6526144|XP_002101958.1|DYAK
OG0011378	LOC108109644|XP_017073710.1|DEUG	LOC6525992|XP_002101810.3|DYAK
OG0011379	LOC108106050|XP_017068394.1|DEUG	LOC6525845|XP_002101665.1|DYAK
OG0011380	LOC108104969|XP_017066829.1|DEUG	LOC6525405|XP_002101240.1|DYAK
OG0011381	LOC108104968|XP_017066827.1|DEUG	LOC6525404|XP_002101239.1|DYAK
OG0011382	LOC108110109|XP_017074495.1|DEUG	LOC6524778|XP_002100622.3|DYAK
OG0011383	LOC108104948|XP_017066802.1|DEUG	LOC6525422|XP_015046287.1|DYAK
OG0011384	LOC108103813|XP_017064988.1|DEUG	LOC26536376|XP_015045758.1|DYAK
OG0011385	LOC108105155|XP_017067080.1|DEUG	LOC6528991|XP_002090023.1|DYAK
OG0011386	LOC108103823|XP_017064998.1|DEUG	LOC6523977|XP_002099849.1|DYAK
OG0011387	LOC108103847|XP_017065033.1|DEUG	LOC6524549|XP_039233809.1|DYAK
OG0011388	LOC108107512|XP_017070543.1|DEUG	LOC6532976|XP_002093711.2|DYAK
OG0011389	LOC108107758|XP_017070920.1|DEUG	LOC6533030|XP_002093765.1|DYAK
OG0011390	LOC108104256|XP_017065694.1|DEUG	LOC6534146|XP_002094830.1|DYAK
OG0011391	LOC108105923|XP_017068192.1|DEUG	LOC6534095|XP_015050437.1|DYAK
OG0011392	LOC108114285|XP_017080670.1|DEUG	LOC26536058|XP_015045118.1|DYAK
OG0011393	LOC108105915|XP_017068185.1|DEUG	LOC6534052|XP_002094738.3|DYAK
OG0011394	LOC108114496|XP_017081005.1|DEUG	LOC6534435|XP_002095112.2|DYAK
OG0011395	LOC108108500|XP_017072055.1|DEUG	LOC6534312|XP_002094992.1|DYAK
OG0011396	LOC108107833|XP_017071075.1|DEUG	LOC6532922|XP_002093658.1|DYAK
OG0011397	LOC108113937|XP_017080133.1|DEUG	LOC6533947|XP_002094647.2|DYAK
OG0011398	LOC108104264|XP_017065703.1|DEUG	LOC6534166|XP_002094850.1|DYAK
OG0011399	LOC108108487|XP_017072030.1|DEUG	LOC6534212|XP_002094894.3|DYAK
OG0011400	LOC108107890|XP_017071174.1|DEUG	LOC26534782|XP_015045022.1|DYAK
OG0011401	LOC108107592|XP_017070644.1|DEUG	LOC6533839|XP_002094539.1|DYAK
OG0011402	LOC108110642|XP_017075232.1|DEUG	LOC6527807|XP_002088880.2|DYAK
OG0011403	LOC108105796|XP_017068016.1|DEUG	LOC6527511|XP_039227422.1|DYAK
OG0011404	LOC108114802|XP_017081405.1|DEUG	LOC6529183|XP_002090190.2|DYAK
OG0011405	LOC108114784|XP_017081385.1|DEUG	LOC6529193|XP_002090200.2|DYAK
OG0011406	LOC108114771|XP_017081371.1|DEUG	LOC6529197|XP_002090204.1|DYAK
OG0011407	LOC108115555|XP_017082550.1|DEUG	LOC6529273|XP_002090278.1|DYAK
OG0011408	LOC108115540|XP_017082533.1|DEUG	LOC6529275|XP_002090280.1|DYAK
OG0011409	LOC108110600|XP_017075186.1|DEUG	LOC6526789|XP_002087892.1|DYAK
OG0011410	LOC108110632|XP_017075220.1|DEUG	LOC6526716|XP_002087819.1|DYAK
OG0011411	LOC108111238|XP_017076133.1|DEUG	LOC6527229|XP_039226955.1|DYAK
OG0011412	LOC108102501|XP_017063013.1|DEUG	LOC6528092|XP_002089159.1|DYAK
OG0011413	LOC108108965|XP_017072709.1|DEUG	LOC6531860|XP_002092647.1|DYAK
OG0011414	LOC108113315|XP_017079360.1|DEUG, LOC108113316|XP_017079361.1|DEUG	LOC6531674|XP_002092465.1|DYAK
OG0011415	LOC108116791|XP_017084329.1|DEUG	LOC6535176|XP_002095838.3|DYAK
OG0011416	LOC108105677|XP_017067870.1|DEUG	LOC6529555|XP_002090552.2|DYAK
OG0011435	LOC108117906|XP_017085941.1|DEUG	ND4|NP_006910.1|DYAK
OG0011444	LOC108112397|XP_017077728.1|DEUG	LOC6531771|XP_002092558.3|DYAK
OG0011445	LOC108103642|XP_017064683.1|DEUG	LOC120322394|XP_039233541.1|DYAK
OG0011446	LOC108115045|XP_017081781.1|DEUG	LOC6535933|XP_002096549.3|DYAK
OG0011447	LOC108108300|XP_017071802.1|DEUG	LOC120320430|XP_039227776.1|DYAK
OG0011450	LOC108103531|XP_017064548.1|DEUG	LOC6524247|XP_002100110.1|DYAK
OG0011451	LOC108104946|XP_017066799.1|DEUG	LOC6525401|XP_002101236.1|DYAK
OG0011452	LOC108109639|XP_017073705.1|DEUG	LOC6525983|XP_002101801.2|DYAK
OG0011453	LOC108103562|XP_017064578.1|DEUG	LOC6525877|XP_002101697.1|DYAK
OG0011454	LOC108106917|XP_017069657.1|DEUG	LOC6526994|XP_002088090.1|DYAK
OG0011455	LOC108113426|XP_017079473.1|DEUG	LOC6528085|XP_002089152.1|DYAK
OG0011456	LOC108103513|XP_017064513.1|DEUG	LOC6529432|XP_002090436.1|DYAK
OG0011457	LOC108110576|XP_017075162.1|DEUG	LOC6526592|XP_002087700.2|DYAK
OG0011459	LOC108112463|XP_017077805.1|DEUG	LOC120320789|XP_039227293.1|DYAK
OG0011461	LOC108108960|XP_017072704.1|DEUG	LOC6530601|XP_002091514.2|DYAK
OG0011462	LOC108105398|XP_017067432.1|DEUG	LOC6528562|XP_002089606.1|DYAK
OG0011463	LOC108112207|XP_017077512.1|DEUG	LOC6531370|XP_002092173.1|DYAK
OG0011464	LOC108116327|XP_017083627.1|DEUG	LOC6537404|XP_002097960.1|DYAK
OG0011465	LOC108115381|XP_017082306.1|DEUG	LOC6539828|XP_039232275.1|DYAK
OG0011467	LOC108108389|XP_017071931.1|DEUG	LOC26535462|XP_015047759.1|DYAK
OG0011468	LOC108113560|XP_017079642.1|DEUG	LOC6538466|XP_002098990.1|DYAK
OG0011469	LOC108115766|XP_017082824.1|DEUG	LOC6538261|XP_002098788.1|DYAK
OG0011470	LOC108115942|XP_017083068.1|DEUG	LOC6538151|XP_002098685.2|DYAK
OG0011471	LOC108112008|XP_017077235.1|DEUG	LOC6530997|XP_015052791.1|DYAK
OG0011472	LOC108111900|XP_017077026.1|DEUG	LOC6530991|XP_002091829.1|DYAK
OG0011473	LOC108106444|XP_017068966.1|DEUG	LOC6529916|XP_002090873.1|DYAK
OG0011474	LOC108112751|XP_017078487.1|DEUG	LOC6531699|XP_015051494.1|DYAK
OG0011475	LOC108106766|XP_017069495.1|DEUG	LOC6530231|XP_002091168.2|DYAK
OG0011476	LOC108116379|XP_017083721.1|DEUG	LOC6537137|XP_002097698.1|DYAK
OG0011477	LOC108106327|XP_017068787.1|DEUG	LOC26535649|XP_015052917.1|DYAK
OG0011478	LOC108108919|XP_017072659.1|DEUG	LOC6530745|XP_002091635.2|DYAK
OG0011479	LOC108108922|XP_017072662.1|DEUG	LOC6530744|XP_002091634.3|DYAK
OG0011480	LOC108105404|XP_017067439.1|DEUG	LOC6528554|XP_002089598.1|DYAK
OG0011481	LOC108113462|XP_017079535.1|DEUG	LOC6528575|XP_002089618.1|DYAK
OG0011482	LOC108115435|XP_017082360.1|DEUG	LOC6529854|XP_002090820.1|DYAK
OG0011483	LOC108106083|XP_017068429.1|DEUG	LOC6527718|XP_002088801.2|DYAK
OG0011485	LOC108105735|XP_017067939.1|DEUG	LOC6528257|XP_002089310.1|DYAK
OG0011486	LOC108105182|XP_017067123.1|DEUG	LOC6528959|XP_002089991.1|DYAK
OG0011487	LOC108105347|XP_017067342.1|DEUG	LOC6525644|XP_002101466.2|DYAK
OG0011488	LOC108118138|XP_017086187.1|DEUG	LOC6524327|XP_039230800.1|DYAK
OG0011489	LOC108117697|XP_017085723.1|DEUG	LOC6526159|XP_002101971.1|DYAK
OG0011490	LOC108109980|XP_017074295.1|DEUG	LOC6525002|XP_002100842.1|DYAK
OG0011491	LOC108110015|XP_017074341.1|DEUG	LOC6524794|XP_002100638.3|DYAK
OG0011492	LOC108103721|XP_017064809.1|DEUG	LOC6524146|XP_002100009.2|DYAK
OG0011493	LOC108104961|XP_017066816.1|DEUG	LOC6525425|XP_002101260.1|DYAK
OG0011494	LOC108103818|XP_017064994.1|DEUG	LOC6524585|XP_039230929.1|DYAK
OG0011495	LOC108112092|XP_017077331.1|DEUG	LOC6531178|XP_002092007.2|DYAK
OG0011496	LOC108106009|XP_017068343.1|DEUG	LOC6534070|XP_002094756.1|DYAK
OG0011497	LOC108105970|XP_017068262.1|DEUG	LOC6534054|XP_002094740.1|DYAK
OG0011498	LOC108114014|XP_017080250.1|DEUG	LOC6533576|XP_002094286.1|DYAK
OG0011499	LOC108104266|XP_017065705.1|DEUG	LOC6534161|XP_002094845.1|DYAK
OG0011500	LOC108108705|XP_017072299.1|DEUG	LOC6539811|XP_002086694.1|DYAK
OG0011501	LOC108117819|XP_017085883.1|DEUG	LOC6529406|XP_039229140.1|DYAK
OG0011502	LOC108110949|XP_017075733.1|DEUG	LOC6527925|XP_002088993.1|DYAK
OG0011503	LOC108110928|XP_017075698.1|DEUG	LOC6526718|XP_002087821.2|DYAK
OG0011504	LOC108102468|XP_017062966.1|DEUG	LOC6528102|XP_002089169.1|DYAK
OG0011505	LOC108116853|XP_017084397.1|DEUG	LOC26535560|XP_015047225.1|DYAK
OG0011506	LOC108104670|XP_017066349.1|DEUG	LOC6532239|XP_002093012.1|DYAK
OG0011508	LOC108107190|XP_017070097.1|DEUG	LOC6532020|XP_002092798.2|DYAK
OG0011509	LOC108112431|XP_017077763.1|DEUG	LOC26535060|XP_015051237.1|DYAK
OG0011510	LOC108114072|XP_017080315.1|DEUG	LOC26536069|XP_015050182.1|DYAK
OG0011511	LOC108114101|XP_017080348.1|DEUG	LOC6532542|XP_002093288.2|DYAK
OG0011542	LOC108105115|XP_017067038.1|DEUG	LOC6528964|XP_002089996.3|DYAK
OG0011544	LOC108115432|XP_017082358.1|DEUG	LOC26535115|XP_015052870.1|DYAK
OG0011545	LOC108114713|XP_017081304.1|DEUG	LOC6533946|XP_002094646.1|DYAK
OG0011547	LOC108114060|XP_017080302.1|DEUG	LOC6533798|XP_002094499.1|DYAK
OG0011548	LOC108110045|XP_017074410.1|DEUG	LOC6536450|XP_002097031.2|DYAK
OG0011549	LOC108113706|XP_017079874.1|DEUG	LOC6538531|XP_002099053.1|DYAK
OG0011550	LOC108115123|XP_017081863.1|DEUG	LOC120321705|XP_039231047.1|DYAK
OG0011551	LOC108115311|XP_017082202.1|DEUG	LOC120321771|XP_039231550.1|DYAK
OG0011552	LOC108109850|XP_017074104.1|DEUG	LOC120322004|XP_039232495.1|DYAK
OG0011553	LOC108116181|XP_017083411.1|DEUG	LOC120321773|XP_039231572.1|DYAK, LOC6536113|XP_015047570.2|DYAK
OG0011554	LOC108114938|XP_017081612.1|DEUG	LOC6535293|XP_002095949.1|DYAK
OG0011555	LOC108116294|XP_017083571.1|DEUG	LOC26535005|XP_015048153.1|DYAK
OG0011556	LOC108111578|XP_017076586.1|DEUG	LOC26534758|XP_015047149.1|DYAK
OG0011557	LOC108114946|XP_017081620.1|DEUG	LOC26535770|XP_039232134.1|DYAK
OG0011559	LOC108112489|XP_017077847.1|DEUG	LOC6531328|XP_002092132.1|DYAK
OG0011560	LOC108112326|XP_017077644.1|DEUG	LOC6531368|XP_002092171.2|DYAK
OG0011561	LOC108107207|XP_017070112.1|DEUG	LOC6532171|XP_015051734.1|DYAK
OG0011562	LOC108112872|XP_017078691.1|DEUG	LOC6531213|XP_002092041.1|DYAK
OG0011563	LOC108112526|XP_017077941.1|DEUG	LOC26534596|XP_039228302.1|DYAK
OG0011564	LOC108108880|XP_017072587.1|DEUG	LOC26536419|XP_015052977.1|DYAK
OG0011565	LOC108109212|XP_017073146.1|DEUG	LOC6531859|XP_002092646.1|DYAK
OG0011566	LOC108106477|XP_017069044.1|DEUG	LOC26534871|XP_039227320.1|DYAK
OG0011567	LOC108105402|XP_017067435.1|DEUG	LOC6528563|XP_002089607.1|DYAK
OG0011568	LOC108104541|XP_017066164.1|DEUG	LOC6528642|XP_002089684.1|DYAK
OG0011569	LOC108106345|XP_017068814.1|DEUG	LOC6529320|XP_002090325.2|DYAK
OG0011571	LOC108103509|XP_017064510.1|DEUG	LOC6529431|XP_015052168.1|DYAK
OG0011572	LOC108103508|XP_017064509.1|DEUG	LOC26534552|XP_039228400.1|DYAK
OG0011573	LOC108105653|XP_017067830.1|DEUG	LOC120321106|XP_039228544.1|DYAK
OG0011574	LOC108105662|XP_017067843.1|DEUG	LOC26534894|XP_015052850.1|DYAK
OG0011575	LOC108109671|XP_017073743.1|DEUG	LOC6526117|XP_002101934.1|DYAK
OG0011576	LOC108104928|XP_017066769.1|DEUG	LOC6525438|XP_002101273.1|DYAK
OG0011577	LOC108105422|XP_017067460.1|DEUG	LOC26534945|XP_015045344.1|DYAK
OG0011578	LOC108105045|XP_017066939.1|DEUG	LOC6526010|XP_002101828.2|DYAK
OG0011580	LOC108113643|XP_017079805.1|DEUG	LOC6532486|XP_002093232.2|DYAK
OG0011581	LOC108102864|XP_017063557.1|DEUG	LOC6532377|XP_002093129.1|DYAK
OG0011582	LOC108114623|XP_017081179.1|DEUG	LOC6532534|XP_002093280.1|DYAK
OG0011583	LOC108105946|XP_017068231.1|DEUG	LOC6534118|XP_002094802.2|DYAK
OG0011585	LOC108107703|XP_017070798.1|DEUG	LOC6532836|XP_002093573.1|DYAK
OG0011586	LOC108114259|XP_017080645.1|DEUG	LOC6539500|XP_039229815.1|DYAK
OG0011588	LOC108103407|XP_017064354.1|DEUG	LOC6528136|XP_002089202.2|DYAK
OG0011589	LOC108102760|XP_017063446.1|DEUG, LOC108102843|XP_017063565.1|DEUG	LOC6529403|XP_002090408.2|DYAK
OG0011590	LOC108103543|XP_017064560.1|DEUG	LOC26534815|XP_015045568.1|DYAK
OG0011591	LOC108117106|XP_017084816.1|DEUG	LOC6525728|XP_039226036.1|DYAK
OG0011592	LOC108110858|XP_017075597.1|DEUG	LOC6526430|XP_002087549.1|DYAK
OG0011593	LOC108106236|XP_017068651.1|DEUG	LOC6529902|XP_002090859.2|DYAK
OG0011594	LOC108113471|XP_017079547.1|DEUG	LOC6528576|XP_002089619.3|DYAK
OG0011595	LOC108111681|XP_017076710.1|DEUG	LOC6537339|XP_002097896.1|DYAK
OG0011596	LOC108111704|XP_017076742.1|DEUG, LOC108108995|XP_017072786.1|DEUG	LOC6536751|XP_002097323.1|DYAK
OG0011605	LOC108105587|XP_017067721.1|DEUG	LOC120322408|XP_039233634.1|DYAK
OG0011608	LOC108106527|XP_017069147.1|DEUG	ND1|NP_006914.1|DYAK
OG0011622	LOC108115393|XP_017082318.1|DEUG	LOC6537565|XP_002098111.1|DYAK
OG0011630	LOC108103103|XP_017063961.1|DEUG	LOC26535537|XP_015046539.1|DYAK
OG0011631	LOC108103629|XP_017064665.1|DEUG	LOC6524432|XP_002100290.1|DYAK
OG0011633	LOC108116775|XP_017084296.1|DEUG	LOC120321537|XP_039230234.1|DYAK
OG0011634	LOC108113211|XP_017079235.1|DEUG	LOC120320991|XP_039228021.1|DYAK
OG0011635	LOC108114600|XP_017081149.1|DEUG	LOC26535794|XP_015045012.2|DYAK
OG0011637	LOC108106625|XP_017069317.1|DEUG	LOC6530290|XP_039228666.1|DYAK
OG0011638	LOC108110592|XP_017075179.1|DEUG	LOC6526559|XP_002087669.1|DYAK
OG0011639	LOC108115277|XP_017082124.1|DEUG	LOC6537584|XP_002098130.3|DYAK
OG0011640	LOC108115767|XP_017082825.1|DEUG	LOC6538262|XP_002098789.1|DYAK
OG0011641	LOC108115161|XP_017081961.1|DEUG	LOC120321694|XP_039230976.1|DYAK
OG0011642	LOC108116735|XP_017084242.1|DEUG	LOC120321623|XP_039230824.1|DYAK
OG0011643	LOC108112440|XP_017077774.1|DEUG	LOC6531366|XP_002092169.3|DYAK
OG0011644	LOC108109213|XP_017073147.1|DEUG	LOC6531858|XP_002092645.1|DYAK
OG0011645	LOC108111973|XP_017077171.1|DEUG	LOC6531043|XP_002091879.1|DYAK
OG0011646	LOC108113502|XP_017079582.1|DEUG	LOC6528574|XP_002089617.1|DYAK
OG0011647	LOC108114764|XP_017081365.1|DEUG	LOC6529778|XP_039229362.1|DYAK
OG0011649	LOC108109667|XP_017073735.1|DEUG	LOC120321787|XP_039231641.1|DYAK
OG0011650	LOC108109675|XP_017073751.1|DEUG	LOC6526097|XP_002101914.1|DYAK
OG0011651	LOC108103720|XP_017064808.1|DEUG, LOC108103719|XP_017064804.1|DEUG, LOC108103664|XP_017064710.1|DEUG	LOC26534757|XP_015045518.1|DYAK
OG0011652	LOC108103342|XP_017064267.1|DEUG	LOC6524098|XP_002099962.1|DYAK
OG0011653	LOC108105495|XP_017067602.1|DEUG	LOC6523797|XP_002099672.1|DYAK
OG0011656	LOC108104617|XP_017066279.1|DEUG	LOC6532249|XP_002093022.3|DYAK
OG0011657	LOC108108022|XP_017071374.1|DEUG	LOC6533429|XP_002094146.3|DYAK
OG0011658	LOC108114280|XP_017080666.1|DEUG	LOC6539637|XP_002086523.1|DYAK
OG0011659	LOC108114138|XP_017080410.1|DEUG	LOC6535096|XP_039230302.1|DYAK
OG0011660	LOC108104272|XP_017065712.1|DEUG	LOC6534164|XP_002094848.1|DYAK
OG0011661	LOC108108476|XP_017072023.1|DEUG	LOC26534466|XP_015050516.1|DYAK
OG0011662	LOC108107970|XP_017071300.1|DEUG	LOC6533926|XP_002094626.2|DYAK
OG0011663	LOC108108183|XP_017071617.1|DEUG	LOC6533924|XP_015050331.1|DYAK
OG0011664	LOC108116723|XP_017084229.1|DEUG	LOC26535585|XP_015051052.1|DYAK
OG0011665	LOC108110725|XP_017075399.1|DEUG	LOC6526710|XP_002087813.1|DYAK
OG0011667	LOC108104667|XP_017066345.1|DEUG	LOC6532236|XP_002093009.1|DYAK
OG0011670	LOC108108028|XP_017071387.1|DEUG	LOC6527442|XP_002088534.1|DYAK
OG0011671	LOC108107236|XP_017070144.1|DEUG	LOC6532124|XP_002092900.1|DYAK
OG0011672	LOC108112492|XP_017077849.1|DEUG	LOC26536218|XP_015051554.1|DYAK
OG0011673	LOC108105441|XP_017067515.1|DEUG	LOC120321469|XP_039229938.1|DYAK
OG0011674	LOC108111316|XP_017076199.1|DEUG	LOC120321863|XP_039231826.1|DYAK
OG0011675	LOC108103571|XP_017064585.1|DEUG	LOC6525872|XP_039233372.1|DYAK
OG0011676	LOC108102734|XP_017063370.1|DEUG	LOC6533322|XP_002094048.2|DYAK
OG0011677	LOC108108990|XP_017072737.1|DEUG	LOC26534683|XP_015052832.1|DYAK
OG0011678	LOC108115568|XP_017082564.1|DEUG	LOC26535715|XP_039232104.1|DYAK
OG0011679	LOC108110265|XP_017074741.1|DEUG	LOC26535836|XP_015044932.1|DYAK
OG0011680	LOC108105774|XP_017067986.1|DEUG, LOC108105725|XP_017067929.1|DEUG	LOC6528248|XP_002089303.2|DYAK, LOC6528249|XP_002089304.1|DYAK
OG0011681	LOC108106735|XP_017069499.1|DEUG	LOC6535445|XP_039232327.1|DYAK
OG0011704	LOC108113079|XP_017079017.1|DEUG	LOC120320872|XP_039227777.1|DYAK, LOC120320874|XP_039227787.1|DYAK
OG0011715	LOC108109518|XP_017073561.1|DEUG	LOC6536183|XP_002096774.2|DYAK
OG0011723	LOC108103049|XP_017063852.1|DEUG	LOC120321185|XP_039228972.1|DYAK
OG0011725	LOC108108012|XP_017071357.1|DEUG	LOC6533189|XP_002093915.1|DYAK
OG0011726	LOC108118178|XP_017086226.1|DEUG	LOC6534532|XP_002095209.1|DYAK
OG0011727	LOC108113834|XP_017080031.1|DEUG	LOC6533996|XP_002094685.1|DYAK
OG0011728	LOC108110269|XP_017074748.1|DEUG	LOC6535921|XP_002096537.1|DYAK
OG0011729	LOC108117078|XP_017084740.1|DEUG	LOC26535415|XP_039231514.1|DYAK
OG0011730	LOC108116607|XP_017084060.1|DEUG	LOC6538494|XP_039231802.1|DYAK
OG0011731	LOC108117055|XP_017084717.1|DEUG	LOC6536672|XP_002097245.3|DYAK
OG0011732	LOC108117096|XP_017084784.1|DEUG	LOC120321767|XP_039231516.1|DYAK
OG0011733	LOC108116296|XP_017083575.1|DEUG	LOC6537143|XP_002097704.1|DYAK
OG0011734	LOC108115273|XP_017082121.1|DEUG	LOC6537552|XP_002098098.1|DYAK
OG0011735	LOC108115345|XP_017082256.1|DEUG	LOC6537505|XP_002098051.1|DYAK
OG0011737	LOC108111924|XP_017077055.1|DEUG	LOC6531007|XP_039228399.1|DYAK
OG0011738	LOC108106712|XP_017069433.1|DEUG	LOC6529901|XP_002090858.1|DYAK
OG0011739	LOC108112047|XP_017077289.1|DEUG	LOC6529976|XP_002090922.1|DYAK, LOC6529975|XP_039228720.1|DYAK
OG0011740	LOC108106349|XP_017068818.1|DEUG	LOC6530159|XP_002091101.2|DYAK
OG0011741	LOC108112102|XP_017077341.1|DEUG	LOC6531122|XP_002091956.3|DYAK
OG0011742	LOC108113301|XP_017079345.1|DEUG	LOC6528571|XP_002089614.1|DYAK
OG0011743	LOC108106321|XP_017068781.1|DEUG	LOC6529321|XP_002090326.1|DYAK
OG0011744	LOC108110556|XP_017075135.1|DEUG	LOC6526541|XP_002087651.1|DYAK
OG0011745	LOC108110452|XP_017075009.1|DEUG	LOC6526542|XP_002087652.1|DYAK
OG0011746	LOC108118413|XP_017086578.1|DEUG	LOC6529484|XP_002090486.1|DYAK
OG0011747	LOC108118420|XP_017086585.1|DEUG	LOC6529473|XP_002090475.1|DYAK
OG0011748	LOC108105655|XP_017067833.1|DEUG	LOC6539219|XP_002086118.1|DYAK
OG0011749	LOC108105669|XP_017067858.1|DEUG	LOC6529566|XP_002090563.2|DYAK
OG0011751	LOC108110514|XP_017075082.1|DEUG	LOC6526503|XP_002087614.1|DYAK
OG0011752	LOC108103572|XP_017064586.1|DEUG	LOC6525871|XP_002101691.1|DYAK
OG0011753	LOC108105429|XP_017067488.1|DEUG	LOC6523828|XP_002099703.1|DYAK
OG0011754	LOC108104927|XP_017066768.1|DEUG	LOC6525441|XP_002101276.1|DYAK
OG0011755	LOC108103206|XP_017064085.1|DEUG	LOC6524093|XP_002099957.1|DYAK
OG0011756	LOC108105476|XP_017067577.1|DEUG	LOC6523849|XP_002099722.1|DYAK
OG0011757	LOC108105475|XP_017067576.1|DEUG	LOC6523851|XP_002099724.2|DYAK
OG0011758	LOC108118168|XP_017086215.1|DEUG	LOC26535064|XP_039229650.1|DYAK
OG0011759	LOC108103838|XP_017065016.1|DEUG	LOC6524539|XP_002100396.1|DYAK
OG0011760	LOC108118179|XP_017086227.1|DEUG	LOC6539610|XP_002086498.2|DYAK
OG0011761	LOC108102770|XP_017063416.1|DEUG	LOC6532398|XP_002093149.1|DYAK
OG0011762	LOC108114003|XP_017080240.1|DEUG	LOC6533253|XP_039230140.1|DYAK
OG0011763	LOC108110622|XP_017075209.1|DEUG	LOC6526787|XP_002087890.1|DYAK
OG0011764	LOC108110935|XP_017075721.1|DEUG	LOC6526453|XP_002087572.1|DYAK
OG0011765	LOC108111015|XP_017075817.1|DEUG	LOC6527946|XP_002089013.1|DYAK
OG0011766	LOC108108021|XP_017071375.1|DEUG	LOC6527441|XP_002088533.1|DYAK
OG0011767	LOC108105739|XP_017067942.1|DEUG	LOC6527551|XP_002088641.1|DYAK
OG0011768	LOC108103230|XP_017064119.1|DEUG	LOC6524091|XP_002099955.1|DYAK
OG0011769	LOC108106080|XP_017068427.1|DEUG	LOC6527735|XP_015053793.2|DYAK
OG0011771	LOC108109052|XP_017072859.1|DEUG	LOC6530610|XP_002091523.3|DYAK
OG0011772	LOC108109655|XP_017073723.1|DEUG	LOC6526106|XP_002101923.2|DYAK
OG0011773	LOC108111919|XP_017077048.1|DEUG	LOC6531047|XP_002091883.1|DYAK
OG0011774	LOC108108875|XP_017072581.1|DEUG	LOC26535497|XP_039228807.1|DYAK
OG0011775	LOC108112439|XP_017077773.1|DEUG	LOC6528415|XP_002089461.2|DYAK, LOC26535026|XP_015054572.1|DYAK
OG0011776	LOC108108832|XP_017072524.1|DEUG	LOC26535935|XP_015048552.1|DYAK
OG0011777	LOC108106070|XP_017068417.1|DEUG	LOC6527748|XP_002088828.3|DYAK
OG0011778	LOC108103056|XP_017063858.1|DEUG	LOC26535960|XP_015052943.2|DYAK
OG0011779	LOC108105940|XP_017068225.1|DEUG	LOC6534123|XP_002094807.1|DYAK
OG0011828	LOC108110135|XP_017074534.1|DEUG	LOC26536300|XP_015046603.1|DYAK
OG0011830	LOC108107540|XP_017070570.1|DEUG	LOC120321431|XP_039229780.1|DYAK
OG0011833	LOC108116262|XP_017083540.1|DEUG	LOC6536541|XP_002097117.1|DYAK
OG0011834	LOC108116227|XP_017083507.1|DEUG	LOC6536107|XP_002096715.3|DYAK
OG0011835	LOC108115101|XP_017081837.1|DEUG	LOC6539854|XP_002086737.3|DYAK
OG0011836	LOC108111740|XP_017076782.1|DEUG	LOC6536828|XP_002097398.1|DYAK
OG0011837	LOC108109439|XP_017073429.1|DEUG	LOC6537658|XP_002098203.3|DYAK
OG0011838	LOC108111547|XP_017076555.1|DEUG	LOC6535488|XP_039232343.1|DYAK
OG0011839	LOC108109405|XP_017073391.1|DEUG	LOC6536252|XP_002096838.2|DYAK
OG0011840	LOC108113568|XP_017079649.1|DEUG	LOC6538437|XP_002098961.2|DYAK
OG0011841	LOC108113565|XP_017079646.1|DEUG	LOC26534709|XP_015048860.1|DYAK
OG0011842	LOC108116279|XP_017083555.1|DEUG	LOC26535485|XP_015047844.1|DYAK
OG0011843	LOC108115580|XP_017082581.1|DEUG	LOC6537820|XP_002098361.1|DYAK
OG0011844	LOC108110419|XP_017074978.1|DEUG	LOC6536399|XP_015047730.1|DYAK
OG0011845	LOC108113243|XP_017079282.1|DEUG, LOC108117029|XP_017084686.1|DEUG	LOC120321742|XP_039231350.1|DYAK
OG0011846	LOC108116734|XP_017084241.1|DEUG	LOC6535188|XP_002095850.1|DYAK
OG0011847	LOC108112022|XP_017077252.1|DEUG	LOC26535033|XP_015052862.1|DYAK
