Orthogroup	DEUG.longest_only	DANA.longest_only
OG0008260	LOC108107872|XP_017071143.1|DEUG	LOC6506878|XP_001957075.2|DANA
OG0008261	LOC108112920|XP_017078798.1|DEUG	LOC6494547|XP_001960134.2|DANA
OG0008262	LOC108110360|XP_017074888.1|DEUG	LOC6496665|XP_001961359.2|DANA
OG0008263	LOC108109260|XP_017073232.1|DEUG, LOC108109257|XP_017073228.1|DEUG, LOC108109259|XP_017073231.1|DEUG	LOC6495119|XP_032307236.1|DANA
OG0008264	LOC108108915|XP_017072654.1|DEUG	LOC6495122|XP_001959011.1|DANA
OG0008265	LOC108116033|XP_017083212.1|DEUG, LOC108115962|XP_017083088.1|DEUG	LOC6505532|XP_001964748.2|DANA
OG0008266	LOC108115357|XP_017082272.1|DEUG	LOC6500187|XP_001953055.1|DANA
OG0008267	LOC108115862|XP_017082976.1|DEUG	LOC6499259|XP_014765987.1|DANA
OG0008268	LOC108115520|XP_017082510.1|DEUG	LOC6497967|XP_001961812.1|DANA
OG0008269	LOC108115530|XP_017082521.1|DEUG	LOC6497383|XP_001962194.1|DANA
OG0008270	LOC108103343|XP_017064270.1|DEUG	LOC6505110|XP_014760297.1|DANA
OG0008271	LOC108108000|XP_017071340.1|DEUG	LOC6506897|XP_001957043.1|DANA
OG0008272	LOC108103350|XP_017064279.1|DEUG	LOC6504149|XP_032308803.1|DANA
OG0008273	LOC108116450|XP_017083852.1|DEUG	LOC6501157|XP_001954659.2|DANA
OG0008274	LOC108104411|XP_017065949.1|DEUG	LOC6502229|XP_001966026.1|DANA
OG0008275	LOC108103712|XP_017064798.1|DEUG	LOC6504053|XP_001964088.1|DANA
OG0008276	LOC108110032|XP_017074371.1|DEUG	LOC6504912|XP_032309262.1|DANA
OG0008277	LOC108109682|XP_017073766.1|DEUG	LOC6501916|XP_014759659.1|DANA
OG0008278	LOC108111168|XP_017076035.1|DEUG	LOC6498590|XP_001963122.1|DANA
OG0008279	LOC108103008|XP_017063820.1|DEUG	LOC6504247|XP_014759195.1|DANA
OG0008280	LOC108103018|XP_017063832.1|DEUG	LOC6504249|XP_001967380.3|DANA
OG0008281	LOC108103579|XP_017064592.1|DEUG	LOC6498741|XP_001967291.1|DANA
OG0008282	LOC108103921|XP_017065160.1|DEUG	LOC6504596|XP_001966559.1|DANA
OG0008283	LOC108103493|XP_017064491.1|DEUG	LOC6504952|XP_001965743.1|DANA
OG0008284	LOC108102370|XP_017062778.1|DEUG	LOC6501777|XP_032311756.1|DANA
OG0008285	LOC108109702|XP_017073818.1|DEUG	LOC6501904|XP_032308206.1|DANA
OG0008286	LOC108103584|XP_017064598.1|DEUG	LOC6503138|XP_032308948.1|DANA
OG0008287	LOC108103423|XP_017064379.1|DEUG	LOC6505150|XP_001965445.2|DANA
OG0008288	LOC108117313|XP_017085171.1|DEUG	LOC6501706|XP_001955806.1|DANA
OG0008289	LOC108117473|XP_017085385.1|DEUG	LOC26514426|XP_014767286.1|DANA
OG0008290	LOC108103106|XP_017063963.1|DEUG	LOC6504452|XP_001966962.1|DANA
OG0008291	LOC108103428|XP_017064387.1|DEUG	LOC6502277|XP_001966149.1|DANA
OG0008292	LOC108104409|XP_017065948.1|DEUG	LOC6502230|XP_001966027.2|DANA
OG0008293	LOC108109386|XP_017073371.1|DEUG	LOC6505625|XP_001964579.1|DANA
OG0008294	LOC108116633|XP_017084102.1|DEUG	LOC6500757|XP_001953860.1|DANA
OG0008295	LOC108102929|XP_017063676.1|DEUG	LOC6498760|XP_001967258.2|DANA
OG0008296	LOC108103000|XP_017063806.1|DEUG	LOC6502708|XP_032311961.1|DANA
OG0008297	LOC108103427|XP_017064386.1|DEUG	LOC6505151|XP_001965448.1|DANA
OG0008298	LOC108105054|XP_017066959.1|DEUG	LOC6503153|XP_032308890.1|DANA
OG0008299	LOC108115867|XP_017082983.1|DEUG	LOC6505907|XP_001964593.1|DANA
OG0008300	LOC108118088|XP_017086124.1|DEUG	LOC6504505|XP_001967037.1|DANA
OG0008301	LOC108110342|XP_017074866.1|DEUG	LOC6500624|XP_001953591.1|DANA
OG0008302	LOC108105392|XP_017067424.1|DEUG	LOC6504998|XP_001965664.1|DANA
OG0008303	LOC108110407|XP_017074964.1|DEUG	LOC6503468|XP_001964322.1|DANA
OG0008304	LOC108105525|XP_017067640.1|DEUG	LOC6503508|XP_032308799.1|DANA
OG0008306	LOC108104310|XP_017065783.1|DEUG	LOC6504463|XP_001966951.1|DANA
OG0008307	LOC108116983|XP_017084633.1|DEUG	LOC6501564|XP_001955478.1|DANA
OG0008309	LOC108110815|XP_017075535.1|DEUG	LOC6505767|XP_001965018.1|DANA
OG0008310	LOC108108538|XP_017072100.1|DEUG	LOC6506290|XP_032310171.1|DANA
OG0008311	LOC108102896|XP_017063590.1|DEUG	LOC6505219|XP_001965565.1|DANA
OG0008312	LOC108117142|XP_017084890.1|DEUG	LOC26513882|XP_014767224.1|DANA
OG0008313	LOC108109696|XP_017073811.1|DEUG	LOC6501963|XP_001966769.2|DANA
OG0008314	LOC108106758|XP_017069486.1|DEUG	LOC6494939|XP_001959360.1|DANA
OG0008315	LOC108107863|XP_017071120.1|DEUG	LOC6506617|XP_001957533.1|DANA
OG0008317	LOC108115572|XP_017082568.1|DEUG	LOC6501218|XP_014766949.1|DANA
OG0008318	LOC108102989|XP_017063791.1|DEUG	LOC6501796|XP_001967179.1|DANA
OG0008319	LOC108112255|XP_017077566.1|DEUG	LOC6496066|XP_001960147.1|DANA
OG0008320	LOC108102902|XP_017063609.1|DEUG	LOC6501852|XP_014759625.1|DANA
OG0008321	LOC108109374|XP_017073351.1|DEUG	LOC6505841|XP_001964469.1|DANA
OG0008322	LOC108110798|XP_017075512.1|DEUG	LOC26514442|XP_032311423.1|DANA
OG0008323	LOC108116490|XP_017083912.1|DEUG	LOC6500685|XP_001953722.1|DANA
OG0008324	LOC108103358|XP_017064293.1|DEUG	LOC6503496|XP_014760956.1|DANA
OG0008325	LOC108110027|XP_017074360.1|DEUG	LOC6504580|XP_001966590.1|DANA
OG0008326	LOC108117227|XP_017085047.1|DEUG	LOC6500703|XP_032308892.1|DANA
OG0008327	LOC108107314|XP_017070275.1|DEUG	LOC6494902|XP_001959461.1|DANA
OG0008328	LOC108103274|XP_017064176.1|DEUG	LOC6503077|XP_001963383.1|DANA
OG0008329	LOC108103663|XP_017064709.1|DEUG	LOC6503064|XP_001963359.1|DANA
OG0008330	LOC108113055|XP_017078974.1|DEUG	LOC6496438|XP_001960914.1|DANA
OG0008331	LOC108114589|XP_017081134.1|DEUG	LOC6493454|XP_001957784.1|DANA
OG0008332	LOC108114508|XP_017081017.1|DEUG	LOC6493371|XP_014764351.1|DANA
OG0008333	LOC108107985|XP_017071317.1|DEUG	LOC6506652|XP_001957472.1|DANA
OG0008334	LOC108107983|XP_017071315.1|DEUG	LOC6506653|XP_001957471.1|DANA
OG0008335	LOC108107998|XP_017071338.1|DEUG	LOC6506895|XP_001957044.1|DANA
OG0008336	LOC108108470|XP_017072017.1|DEUG	LOC26514663|XP_032309753.1|DANA
OG0008337	LOC108104570|XP_017066208.1|DEUG	LOC6495559|XP_032306002.1|DANA
OG0008338	LOC108108056|XP_017071420.1|DEUG	LOC6506234|XP_001958294.1|DANA
OG0008339	LOC108103145|XP_017064007.1|DEUG	LOC6501893|XP_001966718.1|DANA
OG0008340	LOC108112527|XP_017077942.1|DEUG	LOC6494544|XP_001960136.1|DANA
OG0008341	LOC108114667|XP_017081234.1|DEUG	LOC6506461|XP_001957834.2|DANA
OG0008342	LOC108108025|XP_017071378.1|DEUG	LOC6506872|XP_001957084.1|DANA
OG0008343	LOC108115835|XP_017082918.1|DEUG	LOC6499257|XP_001955013.1|DANA
OG0008344	LOC108113626|XP_017079781.1|DEUG	LOC6507466|XP_001955956.1|DANA
OG0008345	LOC108107742|XP_017070893.1|DEUG	LOC6506904|XP_001957027.1|DANA
OG0008346	LOC108105506|XP_017067619.1|DEUG	LOC6504773|XP_001966318.1|DANA
OG0008347	LOC108110924|XP_017075697.1|DEUG	LOC6497990|XP_001961850.1|DANA
OG0008348	LOC108108593|XP_017072178.1|DEUG	LOC6506942|XP_001956942.1|DANA
OG0008349	LOC108113844|XP_017080043.1|DEUG	LOC6506668|XP_001957446.2|DANA
OG0008350	LOC108109677|XP_017073756.1|DEUG	LOC6501855|XP_001966792.1|DANA
OG0008351	LOC108114059|XP_017080305.1|DEUG	LOC6507473|XP_001955943.3|DANA
OG0008352	LOC108114670|XP_017081239.1|DEUG	LOC6492989|XP_001956803.1|DANA
OG0008353	LOC108104621|XP_017066283.1|DEUG	LOC6492935|XP_001956685.1|DANA
OG0008354	LOC108111877|XP_017076996.1|DEUG	LOC6504477|XP_001966982.1|DANA
OG0008355	LOC108106681|XP_017069401.1|DEUG	LOC6495245|XP_001958768.2|DANA
OG0008356	LOC108107765|XP_017070944.1|DEUG	LOC6507743|XP_001956255.1|DANA
OG0008357	LOC108108327|XP_017071843.1|DEUG	LOC6499368|XP_001954775.1|DANA
OG0008358	LOC108113435|XP_017079488.1|DEUG	LOC6497114|XP_001962728.1|DANA
OG0008359	LOC108107271|XP_017070192.1|DEUG	LOC6496199|XP_001960433.1|DANA
OG0008360	LOC108113207|XP_017079229.1|DEUG	LOC6494188|XP_001960802.1|DANA
OG0008361	LOC108106182|XP_017068593.1|DEUG	LOC6497196|XP_032307751.1|DANA
OG0008362	LOC108105465|XP_017067554.1|DEUG	LOC6504883|XP_001966526.1|DANA
OG0008363	LOC108112574|XP_017078081.1|DEUG	LOC6494527|XP_001960171.1|DANA
OG0008364	LOC108118207|XP_017086263.1|DEUG	LOC6493260|XP_001957371.1|DANA
OG0008365	LOC108111984|XP_017077193.1|DEUG	LOC6494801|XP_001959640.1|DANA
OG0008366	LOC108111513|XP_017076518.1|DEUG	LOC6499307|XP_001954902.1|DANA
OG0008367	LOC108105459|XP_017067547.1|DEUG	LOC6504719|XP_001966337.1|DANA
OG0008368	LOC108111817|XP_017076914.1|DEUG	LOC6496872|XP_032311031.1|DANA
OG0008370	LOC108113765|XP_017079950.1|DEUG	LOC6499892|XP_001953687.2|DANA
OG0008371	LOC108116425|XP_017083804.1|DEUG	LOC6501044|XP_032305786.1|DANA
OG0008373	LOC108110783|XP_017075491.1|DEUG	LOC6498589|XP_001963121.1|DANA
OG0008374	LOC108118311|XP_017086415.1|DEUG	LOC6502488|XP_001966912.1|DANA
OG0008375	LOC108115521|XP_017082511.1|DEUG	LOC6497561|XP_001961813.1|DANA
OG0008376	LOC108102577|XP_017063147.1|DEUG	LOC6498522|XP_001962989.1|DANA
OG0008377	LOC108105667|XP_017067855.1|DEUG	LOC26514513|XP_014762339.1|DANA
OG0008378	LOC108105666|XP_017067854.1|DEUG	LOC6497671|XP_014761774.1|DANA
OG0008379	LOC108103414|XP_017064361.1|DEUG	LOC6497155|XP_001962655.1|DANA
OG0008380	LOC108110822|XP_017075546.1|DEUG	LOC6498594|XP_001963126.1|DANA
OG0008381	LOC108102664|XP_017063291.1|DEUG	LOC6506232|XP_001965135.1|DANA
OG0008383	LOC108115517|XP_017082505.1|DEUG	LOC6497594|XP_032307785.1|DANA
OG0008384	LOC108104127|XP_017065518.1|DEUG	LOC26514736|XP_032307358.1|DANA
OG0008385	LOC108102694|XP_017063327.1|DEUG	LOC6498325|XP_001962546.1|DANA
OG0008386	LOC108103990|XP_017065267.1|DEUG	LOC6504400|XP_001967042.1|DANA
OG0008387	LOC108111402|XP_017076328.1|DEUG	LOC6501571|XP_032311535.1|DANA
OG0008388	LOC108106140|XP_017068521.1|DEUG	LOC6497503|XP_001961948.1|DANA
OG0008389	LOC108115553|XP_017082548.1|DEUG	LOC6498185|XP_001962252.1|DANA
OG0008390	LOC108115507|XP_017082488.1|DEUG	LOC26515237|XP_014760674.1|DANA
OG0008391	LOC108111127|XP_017075974.1|DEUG	LOC6498115|XP_001962105.1|DANA
OG0008392	LOC108114486|XP_017080993.1|DEUG	LOC6507118|XP_001956637.1|DANA
OG0008393	LOC108114423|XP_017080899.1|DEUG	LOC6492924|XP_001956661.1|DANA
OG0008394	LOC108108780|XP_017072439.1|DEUG	LOC6506146|XP_001958460.1|DANA
OG0008395	LOC108103167|XP_017064040.1|DEUG	LOC6501850|XP_032308227.1|DANA
OG0008396	LOC108103450|XP_017064425.1|DEUG	LOC6502253|XP_032309359.1|DANA
OG0008397	LOC108104930|XP_017066772.1|DEUG	LOC6492916|XP_001963677.2|DANA
OG0008398	LOC108104977|XP_017066839.1|DEUG	LOC6503809|XP_032308573.1|DANA
OG0008399	LOC108118531|XP_017086769.1|DEUG	LOC6504817|XP_001966390.2|DANA
OG0008400	LOC108103607|XP_017064632.1|DEUG	LOC6507535|XP_001955875.1|DANA
OG0008401	LOC108110745|XP_017075441.1|DEUG	LOC6503332|XP_001965392.1|DANA
OG0008402	LOC108111769|XP_017076823.1|DEUG	LOC6499834|XP_001953815.1|DANA
OG0008403	LOC108111836|XP_017076930.1|DEUG	LOC6504436|XP_001966980.1|DANA
OG0008404	LOC108115369|XP_017082284.1|DEUG	LOC6494469|XP_014760081.1|DANA
OG0008405	LOC108103945|XP_017065194.1|DEUG	LOC6503587|XP_001964108.1|DANA
OG0008406	LOC108109957|XP_017074261.1|DEUG	LOC6504123|XP_001964232.1|DANA
OG0008407	LOC108116387|XP_017083734.1|DEUG	LOC6499414|XP_001954691.3|DANA
OG0008408	LOC108109739|XP_017073881.1|DEUG	LOC6504936|XP_032309289.1|DANA
OG0008409	LOC108114454|XP_017080943.1|DEUG	LOC6507942|XP_001957268.1|DANA
OG0008410	LOC108116451|XP_017083854.1|DEUG	LOC6499428|XP_001954658.1|DANA
OG0008411	LOC108116394|XP_017083747.1|DEUG	LOC6501303|XP_001954959.1|DANA
OG0008412	LOC108103862|XP_017065058.1|DEUG	LOC6503582|XP_001964120.2|DANA
OG0008413	LOC108107555|XP_017070598.1|DEUG	LOC6506240|XP_014764690.1|DANA
OG0008414	LOC108118543|XP_017086786.1|DEUG	LOC6503947|XP_001963896.1|DANA
OG0008415	LOC108105363|XP_017067378.1|DEUG	LOC6505276|XP_001965671.1|DANA
OG0008416	LOC108106031|XP_017068367.1|DEUG	LOC6501821|XP_014759585.1|DANA
OG0008417	LOC108103319|XP_017064238.1|DEUG	LOC6504641|XP_001966487.1|DANA
OG0008418	LOC108110322|XP_017074836.1|DEUG	LOC6503541|XP_001964186.2|DANA
OG0008419	LOC108105063|XP_017066970.1|DEUG	LOC6502983|XP_032308944.1|DANA
OG0008420	LOC108103880|XP_017065097.1|DEUG	LOC6504006|XP_001963992.1|DANA
OG0008421	LOC108103002|XP_017063809.1|DEUG	LOC6504260|XP_032308835.1|DANA
OG0008422	LOC108103708|XP_017064793.1|DEUG	LOC6503040|XP_032308941.1|DANA
OG0008423	LOC108112241|XP_017077551.1|DEUG	LOC6496165|XP_001960356.1|DANA
OG0008424	LOC108104359|XP_017065857.1|DEUG	LOC6502241|XP_001966050.1|DANA
OG0008425	LOC108111520|XP_017076528.1|DEUG	LOC6499314|XP_001954885.2|DANA
OG0008426	LOC108113000|XP_017078902.1|DEUG	LOC6495125|XP_001958999.1|DANA
OG0008427	LOC108109747|XP_017073900.1|DEUG	LOC6502290|XP_001966180.2|DANA
OG0008429	LOC108109586|XP_017073652.1|DEUG	LOC6500972|XP_001954277.1|DANA
OG0008430	LOC108110305|XP_017074804.1|DEUG	LOC6502115|XP_001966179.1|DANA
OG0008432	LOC108115851|XP_017082955.1|DEUG	LOC6499097|XP_032310375.1|DANA
OG0008433	LOC108104010|XP_017065323.1|DEUG	LOC6493832|XP_032310627.1|DANA
OG0008434	LOC108113494|XP_017079568.1|DEUG	LOC6505570|XP_001964678.1|DANA
OG0008435	LOC108110503|XP_017075071.1|DEUG	LOC6498596|XP_001963130.1|DANA
OG0008436	LOC108112998|XP_017078898.1|DEUG	LOC26514899|XP_014764060.1|DANA
OG0008438	LOC108109552|XP_017073612.1|DEUG	LOC6507966|XP_032311829.1|DANA
OG0008439	LOC108113058|XP_017078979.1|DEUG	LOC6495499|XP_001958982.1|DANA
OG0008440	LOC108115375|XP_017082297.1|DEUG	LOC6501429|XP_014767040.1|DANA
OG0008441	LOC108116767|XP_017084282.1|DEUG	LOC6493869|XP_001958590.2|DANA
OG0008442	LOC108112030|XP_017077264.1|DEUG	LOC6494355|XP_032307205.1|DANA
OG0008443	LOC108118212|XP_017086270.1|DEUG	LOC6492931|XP_001956677.1|DANA
OG0008444	LOC108108503|XP_017072058.1|DEUG	LOC6493679|XP_001958217.1|DANA
OG0008445	LOC108103705|XP_017064790.1|DEUG	LOC6503068|XP_001963364.1|DANA
OG0008446	LOC108103484|XP_017064478.1|DEUG	LOC6504503|XP_032308093.1|DANA
OG0008447	LOC108103889|XP_017065108.1|DEUG	LOC6504602|XP_001966548.1|DANA
OG0008448	LOC108103787|XP_017064906.1|DEUG	LOC6502149|XP_014759950.2|DANA
OG0008449	LOC108103923|XP_017065164.1|DEUG	LOC6503485|XP_001964288.1|DANA
OG0008450	LOC108106051|XP_017068395.1|DEUG	LOC26514226|XP_014759703.1|DANA
OG0008451	LOC108117225|XP_017085045.1|DEUG	LOC6500133|XP_032312293.1|DANA
OG0008452	LOC108110481|XP_017075048.1|DEUG	LOC6497841|XP_032307494.1|DANA
OG0008453	LOC108112445|XP_017077781.1|DEUG	LOC6494093|XP_001960991.1|DANA
OG0008454	LOC108104371|XP_017065873.1|DEUG	LOC6504652|XP_032309293.1|DANA
OG0008455	LOC108107829|XP_017071068.1|DEUG	LOC6493430|XP_001957734.1|DANA
OG0008456	LOC108116446|XP_017083847.1|DEUG	LOC6501175|XP_001954695.1|DANA
OG0008457	LOC108109646|XP_017073715.1|DEUG	LOC6498855|XP_001955793.1|DANA
OG0008458	LOC108107398|XP_017070407.1|DEUG	LOC6496309|XP_001960667.2|DANA
OG0008459	LOC108105101|XP_017067025.1|DEUG	LOC6502933|XP_001963564.1|DANA
OG0008460	LOC108107109|XP_017069987.1|DEUG	LOC6497760|XP_001961409.1|DANA
OG0008461	LOC108106155|XP_017068547.1|DEUG	LOC6498082|XP_014761973.1|DANA
OG0008462	LOC108111026|XP_017075835.1|DEUG	LOC6498110|XP_001962098.1|DANA
OG0008463	LOC108110740|XP_017075434.1|DEUG	LOC26514214|XP_014760640.1|DANA
OG0008464	LOC108107409|XP_017070425.1|DEUG	LOC6494388|XP_001960419.1|DANA
OG0008465	LOC108112960|XP_017078848.1|DEUG	LOC26515200|XP_014764100.1|DANA
OG0008466	LOC108107325|XP_017070299.1|DEUG	LOC6494771|XP_001959698.1|DANA
OG0008467	LOC108112045|XP_017077286.1|DEUG	LOC6495644|XP_001959292.1|DANA
OG0008468	LOC108104053|XP_017065388.1|DEUG	LOC6497016|XP_001962923.1|DANA
OG0008469	LOC108109970|XP_017074276.1|DEUG	LOC6494448|XP_032307164.1|DANA
OG0008470	LOC108107360|XP_017070352.1|DEUG	LOC6495838|XP_001959684.2|DANA
OG0008472	LOC108112802|XP_017078577.1|DEUG	LOC6495966|XP_032307294.1|DANA
OG0008473	LOC108102918|XP_017063659.1|DEUG	LOC6501928|XP_001967160.2|DANA, LOC116656200|XP_032311540.1|DANA
OG0008474	LOC108111486|XP_017076462.1|DEUG	LOC6499310|XP_001954893.3|DANA
OG0008475	LOC108110628|XP_017075216.1|DEUG	LOC6504359|XP_001964996.1|DANA
OG0008476	LOC108103730|XP_017064820.1|DEUG	LOC6494230|XP_001965952.1|DANA
OG0008477	LOC108112016|XP_017077244.1|DEUG	LOC6496523|XP_014763867.1|DANA
OG0008478	LOC108113677|XP_017079842.1|DEUG	LOC6499890|XP_032305412.1|DANA
OG0008479	LOC108109299|XP_017073284.1|DEUG	LOC6494798|XP_001959645.3|DANA
OG0008480	LOC108118217|XP_017086276.1|DEUG	LOC6493258|XP_014764290.2|DANA
OG0008481	LOC108103222|XP_017064110.1|DEUG	LOC6504934|XP_001966613.2|DANA, LOC26513668|XP_014759878.1|DANA
OG0008482	LOC108108620|XP_017072207.1|DEUG	LOC6493042|XP_001956932.1|DANA
OG0008483	LOC108111028|XP_017075840.1|DEUG	LOC6496866|XP_001963247.1|DANA
OG0008484	LOC108103743|XP_017064839.1|DEUG	LOC6499943|XP_001953584.1|DANA
OG0008485	LOC108113440|XP_017079497.1|DEUG	LOC6497322|XP_001962321.1|DANA
OG0008486	LOC108102339|XP_017062656.1|DEUG	LOC6501769|XP_014759325.1|DANA
OG0008487	LOC108103355|XP_017064289.1|DEUG	LOC6505116|XP_001965430.1|DANA
OG0008488	LOC108110263|XP_017074740.1|DEUG	LOC6501301|XP_001954947.1|DANA
OG0008490	LOC108113804|XP_017080002.1|DEUG	LOC6500218|XP_001953002.1|DANA
OG0008491	LOC108113680|XP_017079846.1|DEUG	LOC6500252|XP_001952935.1|DANA
OG0008492	LOC108107102|XP_017069977.1|DEUG	LOC6498074|XP_001962027.1|DANA
OG0008493	LOC108105874|XP_017068138.1|DEUG	LOC6497105|XP_001962745.1|DANA
OG0008494	LOC108112302|XP_017077617.1|DEUG	LOC6496385|XP_001960798.2|DANA
OG0008495	LOC108106646|XP_017069350.1|DEUG	LOC6496364|XP_001960768.1|DANA
OG0008496	LOC108112958|XP_017078847.1|DEUG	LOC6494492|XP_001960227.1|DANA
OG0008497	LOC108109258|XP_017073229.1|DEUG	LOC26515339|XP_014764121.1|DANA
OG0008498	LOC108112359|XP_017077676.1|DEUG, LOC108113362|XP_017079416.1|DEUG	LOC6495975|XP_001959958.1|DANA
OG0008499	LOC108108939|XP_017072681.1|DEUG	LOC6496006|XP_001960030.1|DANA
OG0008500	LOC108104538|XP_017066161.1|DEUG	LOC6495835|XP_014763508.2|DANA
OG0008501	LOC108108571|XP_017072150.1|DEUG	LOC6493405|XP_001957681.1|DANA
OG0008502	LOC108117605|XP_017085619.1|DEUG	LOC6501879|XP_001966750.1|DANA
OG0008503	LOC108109930|XP_017074218.1|DEUG, LOC108109983|XP_017074303.1|DEUG	LOC6504122|XP_001964229.1|DANA
OG0008504	LOC108107727|XP_017070863.1|DEUG	LOC26514485|XP_014765630.1|DANA
OG0008505	LOC108114185|XP_017080483.1|DEUG	LOC6506932|XP_001956964.1|DANA
OG0008506	LOC108114415|XP_017080878.1|DEUG	LOC6506923|XP_001956989.1|DANA
OG0008507	LOC108108649|XP_017072241.1|DEUG	LOC6497989|XP_001961848.1|DANA, LOC6506256|XP_001958255.2|DANA
OG0008509	LOC108110399|XP_017074952.1|DEUG	LOC6504172|XP_001964317.2|DANA
OG0008510	LOC108115195|XP_017082004.1|DEUG	LOC6505027|XP_001965606.1|DANA
OG0008511	LOC108110423|XP_017074979.1|DEUG	LOC6505334|XP_001964836.1|DANA
OG0008512	LOC108106974|XP_017069783.1|DEUG	LOC6503021|XP_001963392.1|DANA
OG0008513	LOC108110515|XP_017075083.1|DEUG	LOC6498107|XP_001962091.1|DANA
OG0008514	LOC108118405|XP_017086570.1|DEUG	LOC6497361|XP_001962247.1|DANA, LOC6497362|XP_001962246.1|DANA
OG0008516	LOC108109803|XP_017074010.1|DEUG	LOC6506592|XP_001957583.2|DANA
OG0008517	LOC108117370|XP_017085244.1|DEUG	LOC6493549|XP_001957979.1|DANA
OG0008518	LOC108108698|XP_017072293.1|DEUG	LOC6493579|XP_001958034.2|DANA
OG0008519	LOC108106726|XP_017069451.1|DEUG	LOC6495366|XP_001958673.3|DANA
OG0008520	LOC108117208|XP_017085013.1|DEUG	LOC6499345|XP_001954823.3|DANA, LOC6499344|XP_001954824.2|DANA
OG0008521	LOC108113512|XP_017079592.1|DEUG	LOC6498837|XP_001955839.2|DANA, LOC26514875|XP_014767355.2|DANA
OG0008521	LOC108113510|XP_017079591.1|DEUG	LOC26514301|XP_014767270.1|DANA
OG0008522	LOC108103516|XP_017064516.1|DEUG	LOC26514381|XP_014762323.1|DANA
OG0008522	LOC108106664|XP_017069381.1|DEUG	LOC6502542|XP_032306304.1|DANA
OG0008523	LOC108105087|XP_017067397.1|DEUG	LOC6497753|XP_001961423.3|DANA
OG0008524	LOC108117418|XP_017085318.1|DEUG	LOC6503681|XP_014761026.1|DANA
OG0008525	LOC108110412|XP_017074971.1|DEUG	LOC6502475|XP_001963198.1|DANA
OG0008525	LOC108111048|XP_017075866.1|DEUG	LOC6502476|XP_001963199.1|DANA
OG0008527	LOC108109986|XP_017074309.1|DEUG	LOC6505179|XP_014760309.1|DANA
OG0008528	LOC108104656|XP_017066327.1|DEUG	LOC6507378|XP_001956132.1|DANA
OG0008530	LOC108118381|XP_017086545.1|DEUG	LOC6504484|XP_001966992.1|DANA
OG0008531	LOC108117622|XP_017085640.1|DEUG	LOC6503799|XP_014761084.1|DANA
OG0008532	LOC108103982|XP_017065256.1|DEUG	LOC6505311|XP_001965739.1|DANA
OG0008534	LOC108109996|XP_017074321.1|DEUG	LOC6505183|XP_001965497.1|DANA
OG0008535	LOC108103724|XP_017064812.1|DEUG	LOC6504000|XP_001963983.2|DANA
OG0008536	LOC108103726|XP_017064814.1|DEUG	LOC6503851|XP_001963715.2|DANA
OG0008537	LOC108116870|XP_017084437.1|DEUG	LOC6502647|XP_032305781.1|DANA
OG0008538	LOC108118093|XP_017086135.1|DEUG	LOC6504966|XP_001965721.1|DANA
OG0008540	LOC108109354|XP_017073305.1|DEUG	LOC6500002|XP_001953426.3|DANA
OG0008541	LOC108108998|XP_017072753.1|DEUG	LOC6496499|XP_032306209.1|DANA
OG0008542	LOC108108237|XP_017071693.1|DEUG	LOC6493881|XP_001967851.1|DANA
OG0008544	LOC108104484|XP_017066085.1|DEUG	LOC26515562|XP_014764139.1|DANA
OG0008545	LOC108107390|XP_017070396.1|DEUG	LOC6494226|XP_032306833.1|DANA
OG0008546	LOC108103594|XP_017064611.1|DEUG	LOC6507557|XP_001955911.1|DANA
OG0008547	LOC108109725|XP_017073859.1|DEUG	LOC6504930|XP_014759871.1|DANA
OG0008548	LOC108111437|XP_017076395.1|DEUG	LOC6498278|XP_001962446.1|DANA
OG0008549	LOC108117530|XP_017085517.1|DEUG	LOC6499038|XP_001955452.1|DANA
OG0008550	LOC108110296|XP_017074786.1|DEUG	LOC6503056|XP_001963342.1|DANA
OG0008551	LOC108113652|XP_017079816.1|DEUG	LOC6507585|XP_032310769.1|DANA
OG0008553	LOC108104560|XP_017066192.1|DEUG	LOC6494003|XP_001961161.1|DANA
OG0008554	LOC108118515|XP_017086748.1|DEUG	LOC6503704|XP_001963894.2|DANA
OG0008555	LOC108102442|XP_017062925.1|DEUG	LOC6504836|XP_001966423.1|DANA
OG0008556	LOC108104513|XP_017066122.1|DEUG	LOC6495417|XP_014763304.1|DANA
OG0008557	LOC108111446|XP_017076404.1|DEUG	LOC6501577|XP_001955509.1|DANA
OG0008558	LOC108110757|XP_017075455.1|DEUG	LOC6498550|XP_001963043.2|DANA
OG0008560	LOC108108305|XP_017071815.1|DEUG	LOC6505367|XP_014760481.2|DANA
OG0008561	LOC108115469|XP_017082412.1|DEUG	LOC6498162|XP_001962210.1|DANA
OG0008562	LOC108118266|XP_017086352.1|DEUG	LOC6498197|XP_001962278.3|DANA
OG0008563	LOC108115637|XP_017082679.1|DEUG	LOC6500810|XP_001953957.1|DANA
OG0008564	LOC108110942|XP_017075725.1|DEUG	LOC6496936|XP_001963098.2|DANA
OG0008565	LOC108114208|XP_017080517.1|DEUG	LOC26515423|XP_014761372.1|DANA
OG0008566	LOC108105830|XP_017068064.1|DEUG	LOC6497098|XP_001962761.3|DANA
OG0008567	LOC108117699|XP_017086041.1|DEUG	LOC6503321|XP_014760376.1|DANA
OG0008569	LOC108103655|XP_017064700.1|DEUG	LOC6503761|XP_001963787.1|DANA
