Orthogroup	DEUG.longest_only	DKIK.longest_only
OG0009352	LOC108115269|XP_017082114.1|DEUG	LOC108070676|XP_017016738.1|DKIK
OG0009353	LOC108115576|XP_017082574.1|DEUG	LOC108075469|XP_017023413.1|DKIK
OG0009354	LOC108111177|XP_017076046.1|DEUG	LOC108077077|XP_017025734.1|DKIK
OG0009355	LOC108104102|XP_017065489.1|DEUG	LOC108077216|XP_017025960.1|DKIK
OG0009356	LOC108110486|XP_017075052.1|DEUG	LOC108082195|XP_017033006.1|DKIK
OG0009357	LOC108104092|XP_017065477.1|DEUG	LOC108076162|XP_017024380.1|DKIK
OG0009358	LOC108110690|XP_017075310.1|DEUG	LOC108086092|XP_017038404.1|DKIK
OG0009359	LOC108110689|XP_017075309.1|DEUG	LOC108086090|XP_017038402.1|DKIK
OG0009360	LOC108106077|XP_017068425.1|DEUG	LOC108079557|XP_017029385.1|DKIK
OG0009361	LOC108106204|XP_017068621.1|DEUG	LOC108079565|XP_017029396.1|DKIK
OG0009362	LOC108106195|XP_017068611.1|DEUG	LOC108079584|XP_017029417.1|DKIK
OG0009363	LOC108102685|XP_017063314.1|DEUG	LOC108086236|XP_017038594.1|DKIK
OG0009364	LOC108111236|XP_017076128.1|DEUG	LOC108077430|XP_017026224.1|DKIK
OG0009365	LOC108102581|XP_017063156.1|DEUG	LOC108080168|XP_017030306.1|DKIK
OG0009366	LOC108111378|XP_017076303.1|DEUG	LOC108081985|XP_017032712.1|DKIK
OG0009367	LOC108104120|XP_017065510.1|DEUG	LOC108074493|XP_017022056.1|DKIK
OG0009368	LOC108110685|XP_017075301.1|DEUG	LOC108086097|XP_017038413.1|DKIK
OG0009369	LOC108106122|XP_017068490.1|DEUG	LOC108074290|XP_017021765.1|DKIK
OG0009370	LOC108115458|XP_017082399.1|DEUG	LOC108074805|XP_017022488.1|DKIK
OG0009371	LOC108115430|XP_017082356.1|DEUG	LOC108074785|XP_017022452.1|DKIK
OG0009372	LOC108111008|XP_017075809.1|DEUG	LOC108074300|XP_017021777.1|DKIK, LOC108085461|XP_017037568.1|DKIK
OG0009373	LOC108105643|XP_017067820.1|DEUG	LOC108082690|XP_017033684.1|DKIK
OG0009374	LOC108118490|XP_017086711.1|DEUG	LOC108077265|XP_017026021.1|DKIK
OG0009376	LOC108110548|XP_017075127.1|DEUG	LOC108085340|XP_017037386.1|DKIK
OG0009377	LOC108110199|XP_017075047.1|DEUG	LOC108075970|XP_017024108.1|DKIK
OG0009378	LOC108110564|XP_017075150.1|DEUG	LOC108077290|XP_017026058.1|DKIK
OG0009379	LOC108102489|XP_017062992.1|DEUG	LOC108074452|XP_017021986.1|DKIK
OG0009380	LOC108111188|XP_017076063.1|DEUG	LOC108076943|XP_017025479.1|DKIK
OG0009381	LOC108102471|XP_017062969.1|DEUG	LOC108074176|XP_017021604.1|DKIK
OG0009382	LOC108107037|XP_017069884.1|DEUG	LOC108075866|XP_017023950.1|DKIK
OG0009383	LOC108113456|XP_017079524.1|DEUG	LOC108082815|XP_017033862.1|DKIK
OG0009384	LOC108105798|XP_017068019.1|DEUG	LOC108075351|XP_017023252.1|DKIK
OG0009385	LOC108105773|XP_017067985.1|DEUG	LOC108075436|XP_017023379.1|DKIK
OG0009386	LOC108105789|XP_017068005.1|DEUG	LOC108085282|XP_017037323.1|DKIK
OG0009387	LOC108111927|XP_017077058.1|DEUG	LOC108082523|XP_017033441.1|DKIK
OG0009388	LOC108112021|XP_017077251.1|DEUG	LOC108082615|XP_017033584.1|DKIK
OG0009389	LOC108109268|XP_017073246.1|DEUG	LOC108074224|XP_017021657.1|DKIK
OG0009390	LOC108109120|XP_017073002.1|DEUG	LOC108076688|XP_017025126.1|DKIK
OG0009391	LOC108110846|XP_017075579.1|DEUG	LOC108077456|XP_017026267.1|DKIK
OG0009392	LOC108112889|XP_017078734.1|DEUG	LOC108080702|XP_017031029.1|DKIK
OG0009393	LOC108114940|XP_017081614.1|DEUG	LOC108080750|XP_017031093.1|DKIK
OG0009394	LOC108106273|XP_017068728.1|DEUG	LOC108072894|XP_017019706.1|DKIK
OG0009395	LOC108112138|XP_017077375.1|DEUG	LOC108076241|XP_017024478.1|DKIK
OG0009396	LOC108106428|XP_017068945.1|DEUG	LOC108078234|XP_017027425.1|DKIK
OG0009397	LOC108109157|XP_017073065.1|DEUG	LOC108082392|XP_017033226.1|DKIK
OG0009398	LOC108109044|XP_017072830.1|DEUG	LOC108074222|XP_017021656.1|DKIK
OG0009399	LOC108106621|XP_017069313.1|DEUG	LOC108072149|XP_017018682.1|DKIK
OG0009400	LOC108104581|XP_017066231.1|DEUG	LOC108078428|XP_017027784.1|DKIK
OG0009401	LOC108111519|XP_017076529.1|DEUG	LOC108082051|XP_017032817.1|DKIK
OG0009402	LOC108110242|XP_017074722.1|DEUG	LOC108073245|XP_017020287.1|DKIK
OG0009403	LOC108112991|XP_017078891.1|DEUG	LOC108076190|XP_017024409.1|DKIK
OG0009404	LOC108112859|XP_017078673.1|DEUG	LOC108080721|XP_017031062.1|DKIK
OG0009405	LOC108104534|XP_017066157.1|DEUG	LOC108077967|XP_017026997.1|DKIK
OG0009406	LOC108104468|XP_017066021.1|DEUG	LOC108076273|XP_017024509.1|DKIK
OG0009407	LOC108104598|XP_017066255.1|DEUG	LOC108076525|XP_017024926.1|DKIK
OG0009408	LOC108107413|XP_017070429.1|DEUG	LOC108072337|XP_017018913.1|DKIK
OG0009409	LOC108106331|XP_017068792.1|DEUG	LOC108082586|XP_017033537.1|DKIK
OG0009410	LOC108106754|XP_017069483.1|DEUG	LOC108078075|XP_017027135.1|DKIK
OG0009411	LOC108113181|XP_017079189.1|DEUG	LOC108078429|XP_017027786.1|DKIK
OG0009412	LOC108113107|XP_017079074.1|DEUG	LOC108076440|XP_017024784.1|DKIK
OG0009413	LOC108112328|XP_017077645.1|DEUG	LOC108081310|XP_017031891.1|DKIK
OG0009414	LOC108112275|XP_017077587.1|DEUG	LOC108081308|XP_017031888.1|DKIK
OG0009415	LOC108112129|XP_017077368.1|DEUG	LOC108081315|XP_017031894.1|DKIK
OG0009416	LOC108113141|XP_017079138.1|DEUG	LOC108076220|XP_017024451.1|DKIK
OG0009417	LOC108113143|XP_017079140.1|DEUG	LOC108076267|XP_017024504.1|DKIK
OG0009418	LOC108112353|XP_017077670.1|DEUG	LOC108076133|XP_017024350.1|DKIK
OG0009419	LOC108112426|XP_017077758.1|DEUG	LOC108076257|XP_017024496.1|DKIK
OG0009420	LOC108112297|XP_017077610.1|DEUG	LOC108076228|XP_017024460.1|DKIK
OG0009421	LOC108113354|XP_017079406.1|DEUG	LOC108077964|XP_017026993.1|DKIK
OG0009422	LOC108106578|XP_017069246.1|DEUG	LOC108085152|XP_017037164.1|DKIK
OG0009423	LOC108112855|XP_017078666.1|DEUG	LOC108076375|XP_017024674.1|DKIK
OG0009424	LOC108113276|XP_017079314.1|DEUG	LOC108072320|XP_017018884.1|DKIK
OG0009425	LOC108111626|XP_017076649.1|DEUG	LOC108085167|XP_017037187.1|DKIK
OG0009426	LOC108106237|XP_017068652.1|DEUG	LOC108079929|XP_017029956.1|DKIK
OG0009427	LOC108111976|XP_017077177.1|DEUG	LOC108082557|XP_017033494.1|DKIK
OG0009428	LOC108109026|XP_017072789.1|DEUG	LOC108076679|XP_017025098.1|DKIK
OG0009429	LOC108108913|XP_017072652.1|DEUG	LOC108076585|XP_017024986.1|DKIK
OG0009430	LOC108112748|XP_017078482.1|DEUG	LOC108076181|XP_017024399.1|DKIK
OG0009431	LOC108107399|XP_017070409.1|DEUG	LOC108072070|XP_017018562.1|DKIK
OG0009432	LOC108107373|XP_017070368.1|DEUG	LOC108070752|XP_017016838.1|DKIK
OG0009433	LOC108112198|XP_017077501.1|DEUG	LOC108078004|XP_017027047.1|DKIK
OG0009434	LOC108113034|XP_017078953.1|DEUG	LOC108078341|XP_017027634.1|DKIK
OG0009435	LOC108112966|XP_017078856.1|DEUG	LOC108078292|XP_017027556.1|DKIK
OG0009436	LOC108114903|XP_017081565.1|DEUG	LOC108070835|XP_017016947.1|DKIK
OG0009437	LOC108104815|XP_017066588.1|DEUG	LOC108078093|XP_017027174.1|DKIK
OG0009438	LOC108105395|XP_017067429.1|DEUG	LOC108074674|XP_017022281.1|DKIK
OG0009439	LOC108105406|XP_017067441.1|DEUG	LOC108074636|XP_017022241.1|DKIK
OG0009440	LOC108107442|XP_017070471.1|DEUG	LOC108072065|XP_017018551.1|DKIK
OG0009441	LOC108103915|XP_017065151.1|DEUG	LOC108076120|XP_017024337.1|DKIK
OG0009442	LOC108110112|XP_017074498.1|DEUG	LOC108079429|XP_017029250.1|DKIK
OG0009443	LOC108108948|XP_017072691.1|DEUG	LOC108076159|XP_017024374.1|DKIK
OG0009444	LOC108103993|XP_017065270.1|DEUG	LOC108071852|XP_017018256.1|DKIK
OG0009445	LOC108102895|XP_017063589.1|DEUG	LOC108071700|XP_017018003.1|DKIK
OG0009446	LOC108110311|XP_017074810.1|DEUG	LOC108076067|XP_017024259.1|DKIK
OG0009448	LOC108105387|XP_017067420.1|DEUG	LOC108083079|XP_017034209.1|DKIK
OG0009449	LOC108103170|XP_017064045.1|DEUG	LOC108083954|XP_017035449.1|DKIK
OG0009450	LOC108118161|XP_017086212.1|DEUG	LOC108080186|XP_017030328.1|DKIK
OG0009451	LOC108102481|XP_017062983.1|DEUG	LOC108074285|XP_017021752.1|DKIK
OG0009452	LOC108103672|XP_017064720.1|DEUG	LOC108075984|XP_017024126.1|DKIK
OG0009453	LOC108115622|XP_017082659.1|DEUG	LOC108084196|XP_017035788.1|DKIK
OG0009454	LOC108108472|XP_017072020.1|DEUG	LOC108085524|XP_017037645.1|DKIK
OG0009455	LOC108110303|XP_017074800.1|DEUG	LOC108080239|XP_017030386.1|DKIK
OG0009456	LOC108103204|XP_017064082.1|DEUG	LOC108070800|XP_017016892.1|DKIK
OG0009457	LOC108110401|XP_017074953.1|DEUG	LOC108084634|XP_017036411.1|DKIK, LOC108083901|XP_017035385.1|DKIK
OG0009458	LOC108105455|XP_017067542.1|DEUG	LOC108076047|XP_017024210.1|DKIK
OG0009459	LOC108104694|XP_017066394.1|DEUG	LOC108071526|XP_017017784.1|DKIK
OG0009460	LOC108108240|XP_017071697.1|DEUG	LOC108073891|XP_017021167.1|DKIK
OG0009461	LOC108108149|XP_017071568.1|DEUG	LOC108074024|XP_017021383.1|DKIK
OG0009462	LOC108102859|XP_017063550.1|DEUG	LOC108079121|XP_017028853.1|DKIK
OG0009463	LOC108114238|XP_017080603.1|DEUG	LOC108079796|XP_017029764.1|DKIK
OG0009464	LOC108114041|XP_017080278.1|DEUG	LOC108077496|XP_017026310.1|DKIK
OG0009465	LOC108108651|XP_017072243.1|DEUG	LOC108077474|XP_017026282.1|DKIK
OG0009466	LOC108104915|XP_017066752.1|DEUG	LOC108078337|XP_017027633.1|DKIK
OG0009467	LOC108107700|XP_017070793.1|DEUG	LOC108078666|XP_017028086.1|DKIK
OG0009468	LOC108108203|XP_017071647.1|DEUG	LOC108075302|XP_017023188.1|DKIK
OG0009469	LOC108107922|XP_017071233.1|DEUG	LOC108071570|XP_017017839.1|DKIK
OG0009470	LOC108107662|XP_017070738.1|DEUG	LOC108071606|XP_017017877.1|DKIK
OG0009471	LOC108110511|XP_017075080.1|DEUG	LOC108077112|XP_017025794.1|DKIK
OG0009472	LOC108107689|XP_017070782.1|DEUG	LOC108075053|XP_017022820.1|DKIK
OG0009473	LOC108114052|XP_017080295.1|DEUG	LOC108078669|XP_017028089.1|DKIK
OG0009474	LOC108102850|XP_017063536.1|DEUG	LOC108071531|XP_017017792.1|DKIK
OG0009475	LOC108108288|XP_017071780.1|DEUG	LOC108077469|XP_017026276.1|DKIK
OG0009476	LOC108114176|XP_017080470.1|DEUG	LOC108078738|XP_017028243.1|DKIK
OG0009477	LOC108114265|XP_017080651.1|DEUG	LOC108084400|XP_017036086.1|DKIK
OG0009478	LOC108114096|XP_017080344.1|DEUG	LOC108078676|XP_017028098.1|DKIK
OG0009479	LOC108111295|XP_017076178.1|DEUG	LOC108081967|XP_017032691.1|DKIK
OG0009480	LOC108109798|XP_017073995.1|DEUG	LOC108070565|XP_017016592.1|DKIK
OG0009481	LOC108107699|XP_017070792.1|DEUG	LOC108078651|XP_017028067.1|DKIK
OG0009482	LOC108108559|XP_017072131.1|DEUG	LOC108085542|XP_017037665.1|DKIK
OG0009483	LOC108108447|XP_017071990.1|DEUG	LOC108085538|XP_017037660.1|DKIK
OG0009484	LOC108111474|XP_017076435.1|DEUG	LOC108070660|XP_017016718.1|DKIK
OG0009485	LOC108102867|XP_017063562.1|DEUG	LOC108075066|XP_017022837.1|DKIK
OG0009486	LOC108102868|XP_017063563.1|DEUG	LOC108075067|XP_017022838.1|DKIK
OG0009487	LOC108114061|XP_017080303.1|DEUG	LOC108083036|XP_017034155.1|DKIK
OG0009488	LOC108104255|XP_017065693.1|DEUG	LOC108072672|XP_017019397.1|DKIK
OG0009489	LOC108108641|XP_017072231.1|DEUG	LOC108080673|XP_017030995.1|DKIK
OG0009490	LOC108106293|XP_017068751.1|DEUG	LOC108079794|XP_017029763.1|DKIK
OG0009491	LOC108108728|XP_017072354.1|DEUG	LOC108083241|XP_017034436.1|DKIK
OG0009492	LOC108116749|XP_017084257.1|DEUG	LOC108072667|XP_017019395.1|DKIK
OG0009493	LOC108116778|XP_017084302.1|DEUG	LOC108084792|XP_017036624.1|DKIK
OG0009494	LOC108116785|XP_017084321.1|DEUG	LOC108084795|XP_017036630.1|DKIK
OG0009495	LOC108114367|XP_017080806.1|DEUG	LOC108075299|XP_017023182.1|DKIK
OG0009496	LOC108108696|XP_017072290.1|DEUG	LOC108070403|XP_017016343.1|DKIK
OG0009497	LOC108111652|XP_017076672.1|DEUG, LOC108111691|XP_017076765.1|DEUG	LOC108075710|XP_017023730.1|DKIK
OG0009498	LOC108114361|XP_017080798.1|DEUG	LOC108075310|XP_017023203.1|DKIK
OG0009499	LOC108114504|XP_017081012.1|DEUG	LOC108075334|XP_017023233.1|DKIK
OG0009500	LOC108114066|XP_017080310.1|DEUG	LOC108075128|XP_017022900.1|DKIK
OG0009501	LOC108118184|XP_017086231.1|DEUG	LOC108083023|XP_017034144.1|DKIK
OG0009502	LOC108105610|XP_017067778.1|DEUG	LOC108084231|XP_017035844.1|DKIK
OG0009503	LOC108113408|XP_017079452.1|DEUG	LOC108075804|XP_017023864.1|DKIK
OG0009504	LOC108109977|XP_017074291.1|DEUG	LOC108075541|XP_017023533.1|DKIK
OG0009505	LOC108106921|XP_017069659.1|DEUG	LOC108072842|XP_017019627.1|DKIK
OG0009506	LOC108108356|XP_017071886.1|DEUG	LOC108077477|XP_017026286.1|DKIK
OG0009507	LOC108104732|XP_017066458.1|DEUG	LOC108080720|XP_017031063.1|DKIK, LOC108080390|XP_017030606.1|DKIK, LOC108072811|XP_017019594.1|DKIK
OG0009508	LOC108111239|XP_017076130.1|DEUG	LOC108075798|XP_017023858.1|DKIK
OG0009509	LOC108113384|XP_017079445.1|DEUG	LOC108076198|XP_017024421.1|DKIK
OG0009510	LOC108110046|XP_017074411.1|DEUG	LOC108071071|XP_017017238.1|DKIK
OG0009511	LOC108116808|XP_017084345.1|DEUG	LOC108085925|XP_017038188.1|DKIK, LOC108081416|XP_017032087.1|DKIK
OG0009512	LOC108103540|XP_017064558.1|DEUG	LOC108080269|XP_017030422.1|DKIK
OG0009513	LOC108105334|XP_017067316.1|DEUG	LOC108071216|XP_017017389.1|DKIK
OG0009514	LOC108113309|XP_017079351.1|DEUG	LOC108080362|XP_017030566.1|DKIK
OG0009515	LOC108106867|XP_017069600.1|DEUG	LOC108079545|XP_017029372.1|DKIK
OG0009516	LOC108103518|XP_017064518.1|DEUG	LOC108082800|XP_017033840.1|DKIK
OG0009517	LOC108106971|XP_017069773.1|DEUG	LOC108082577|XP_017033527.1|DKIK
OG0009518	LOC108114086|XP_017080330.1|DEUG	LOC108071871|XP_017018287.1|DKIK
OG0009519	LOC108102769|XP_017063415.1|DEUG	LOC108079022|XP_017028690.1|DKIK
OG0009520	LOC108115772|XP_017082831.1|DEUG	LOC108075449|XP_017023393.1|DKIK
OG0009521	LOC108107679|XP_017070756.1|DEUG	LOC108075127|XP_017022899.1|DKIK, LOC108074968|XP_017022690.1|DKIK
OG0009522	LOC108107217|XP_017070123.1|DEUG	LOC108078368|XP_017027683.1|DKIK
OG0009523	LOC108113039|XP_017078960.1|DEUG	LOC108078253|XP_017027475.1|DKIK
OG0009525	LOC108106314|XP_017068773.1|DEUG	LOC108078052|XP_017027104.1|DKIK
OG0009526	LOC108106322|XP_017068782.1|DEUG	LOC108072202|XP_017018751.1|DKIK
OG0009527	LOC108113267|XP_017079304.1|DEUG	LOC108076819|XP_017025339.1|DKIK
OG0009528	LOC108113370|XP_017079427.1|DEUG	LOC108076605|XP_017025008.1|DKIK
OG0009529	LOC108112537|XP_017077952.1|DEUG	LOC108074723|XP_017022355.1|DKIK
OG0009530	LOC108106238|XP_017068653.1|DEUG	LOC108078764|XP_017028296.1|DKIK
OG0009531	LOC108106318|XP_017068776.1|DEUG	LOC108082353|XP_017033181.1|DKIK
OG0009532	LOC108113227|XP_017079253.1|DEUG	LOC108072297|XP_017018853.1|DKIK
OG0009533	LOC108108916|XP_017072656.1|DEUG	LOC108082113|XP_017032902.1|DKIK
OG0009534	LOC108108950|XP_017072693.1|DEUG	LOC108084047|XP_017035558.1|DKIK
OG0009535	LOC108112151|XP_017077388.1|DEUG	LOC108072390|XP_017018987.1|DKIK
OG0009536	LOC108111719|XP_017076759.1|DEUG	LOC108085594|XP_017037750.1|DKIK
OG0009537	LOC108117535|XP_017085524.1|DEUG	LOC108085007|XP_017036929.1|DKIK
OG0009538	LOC108109032|XP_017072819.1|DEUG	LOC108086022|XP_017038322.1|DKIK
OG0009539	LOC108110260|XP_017074737.1|DEUG	LOC108084823|XP_017036675.1|DKIK
OG0009540	LOC108115951|XP_017083077.1|DEUG	LOC108074356|XP_017021871.1|DKIK
OG0009541	LOC108105234|XP_017067194.1|DEUG	LOC108077684|XP_017026602.1|DKIK
OG0009542	LOC108111466|XP_017076426.1|DEUG	LOC108073736|XP_017020984.1|DKIK, LOC108073739|XP_017020988.1|DKIK
OG0009543	LOC108113563|XP_017079645.1|DEUG, LOC108113567|XP_017079648.1|DEUG	LOC108077595|XP_017026477.1|DKIK, LOC108077596|XP_017026478.1|DKIK
OG0009544	LOC108112931|XP_017078815.1|DEUG	LOC108083119|XP_017034282.1|DKIK
OG0009545	LOC108111336|XP_017076250.1|DEUG	LOC108073712|XP_017020937.1|DKIK
OG0009546	LOC108116824|XP_017084363.1|DEUG	LOC108084932|XP_017036818.1|DKIK, LOC108084896|XP_017036781.1|DKIK
OG0009547	LOC108112096|XP_017077334.1|DEUG, LOC108112174|XP_017077472.1|DEUG	LOC108078444|XP_017027817.1|DKIK
OG0009548	LOC108111419|XP_017076366.1|DEUG, LOC108107542|XP_017070572.1|DEUG	LOC108086281|XP_017038658.1|DKIK
OG0009549	LOC108108412|XP_017071954.1|DEUG	LOC108080609|XP_017030922.1|DKIK
OG0009549	LOC108108411|XP_017071953.1|DEUG	LOC108080580|XP_017030873.1|DKIK
OG0009550	LOC108104669|XP_017066347.1|DEUG, LOC108104668|XP_017066346.1|DEUG	LOC108084594|XP_017036400.1|DKIK, LOC108084513|XP_017036273.1|DKIK
OG0009557	LOC108113709|XP_017079877.1|DEUG	LOC108073413|XP_017020507.1|DKIK
OG0009560	LOC108103458|XP_017064441.1|DEUG	LOC108083891|XP_017035373.1|DKIK
OG0009562	LOC108115431|XP_017082357.1|DEUG	LOC108082123|XP_017032914.1|DKIK
OG0009563	LOC108114738|XP_017081340.1|DEUG	LOC108070481|XP_017016456.1|DKIK
OG0009564	LOC108103617|XP_017064649.1|DEUG	LOC108071779|XP_017018124.1|DKIK
OG0009567	LOC108115129|XP_017081896.1|DEUG	LOC108075439|XP_017023381.1|DKIK
OG0009568	LOC108105059|XP_017066967.1|DEUG, LOC108114759|XP_017081361.1|DEUG, LOC108114761|XP_017081362.1|DEUG	LOC108081853|XP_017032583.1|DKIK
OG0009569	LOC108106033|XP_017068369.1|DEUG	LOC108082912|XP_017033985.1|DKIK
OG0009570	LOC108117221|XP_017085036.1|DEUG	LOC108073306|XP_017020357.1|DKIK
OG0009571	LOC108116331|XP_017083631.1|DEUG, LOC108113577|XP_017079710.1|DEUG	LOC108070711|XP_017016794.1|DKIK
OG0009572	LOC108117413|XP_017085310.1|DEUG	LOC108071809|XP_017018197.1|DKIK
OG0009573	LOC108103885|XP_017065105.1|DEUG	LOC108083616|XP_017034979.1|DKIK
OG0009574	LOC108110298|XP_017074794.1|DEUG	LOC108076052|XP_017024220.1|DKIK
OG0009575	LOC108106306|XP_017068766.1|DEUG	LOC108078070|XP_017027124.1|DKIK
OG0009576	LOC108115272|XP_017082119.1|DEUG	LOC108085622|XP_017037783.1|DKIK
OG0009577	LOC108102479|XP_017062981.1|DEUG	LOC108074424|XP_017021950.1|DKIK
OG0009578	LOC108107123|XP_017070004.1|DEUG	LOC108072590|XP_017019291.1|DKIK
OG0009579	LOC108115708|XP_017082799.1|DEUG	LOC108074196|XP_017021626.1|DKIK
OG0009580	LOC108104565|XP_017066201.1|DEUG	LOC108078083|XP_017027160.1|DKIK
OG0009582	LOC108114174|XP_017080459.1|DEUG	LOC108078736|XP_017028232.1|DKIK
OG0009584	LOC108102983|XP_017063782.1|DEUG	LOC108071724|XP_017018037.1|DKIK
OG0009585	LOC108113740|XP_017079918.1|DEUG	LOC108073425|XP_017020533.1|DKIK
OG0009586	LOC108114077|XP_017080321.1|DEUG	LOC108078665|XP_017028085.1|DKIK
OG0009587	LOC108112205|XP_017077510.1|DEUG	LOC108076184|XP_017024405.1|DKIK
OG0009588	LOC108113694|XP_017079860.1|DEUG	LOC108073316|XP_017020365.1|DKIK
OG0009589	LOC108102813|XP_017063483.1|DEUG	LOC108079755|XP_017029664.1|DKIK
OG0009590	LOC108108104|XP_017071499.1|DEUG	LOC108073845|XP_017021115.1|DKIK
OG0009591	LOC108108328|XP_017071845.1|DEUG	LOC108072104|XP_017018607.1|DKIK
OG0009592	LOC108117197|XP_017084989.1|DEUG	LOC108081774|XP_017032477.1|DKIK
OG0009593	LOC108117050|XP_017084711.1|DEUG	LOC108081766|XP_017032457.1|DKIK
OG0009594	LOC108113719|XP_017079890.1|DEUG	LOC108072053|XP_017018535.1|DKIK
OG0009595	LOC108115090|XP_017081826.1|DEUG	LOC108084129|XP_017035656.1|DKIK
OG0009596	LOC108115069|XP_017081807.1|DEUG	LOC108084044|XP_017035551.1|DKIK
OG0009597	LOC108115077|XP_017081815.1|DEUG	LOC108083997|XP_017035499.1|DKIK
OG0009598	LOC108115170|XP_017081979.1|DEUG	LOC108084310|XP_017035963.1|DKIK
OG0009599	LOC108116263|XP_017083541.1|DEUG	LOC108081494|XP_017032194.1|DKIK
OG0009600	LOC108116355|XP_017083667.1|DEUG	LOC108081025|XP_017031476.1|DKIK
OG0009601	LOC108117534|XP_017085523.1|DEUG	LOC108073171|XP_017020166.1|DKIK
OG0009602	LOC108113541|XP_017079625.1|DEUG	LOC108077668|XP_017026577.1|DKIK
OG0009603	LOC108109505|XP_017073535.1|DEUG	LOC108085430|XP_017037508.1|DKIK
OG0009604	LOC108116730|XP_017084240.1|DEUG	LOC108083468|XP_017034744.1|DKIK
OG0009605	LOC108113521|XP_017079602.1|DEUG	LOC108085850|XP_017038096.1|DKIK
OG0009606	LOC108113528|XP_017079611.1|DEUG	LOC108085839|XP_017038085.1|DKIK
OG0009607	LOC108113631|XP_017079788.1|DEUG	LOC108085854|XP_017038101.1|DKIK
OG0009608	LOC108116559|XP_017083987.1|DEUG	LOC108073177|XP_017020172.1|DKIK
OG0009609	LOC108111481|XP_017076453.1|DEUG	LOC108085627|XP_017037797.1|DKIK
OG0009610	LOC108117186|XP_017084967.1|DEUG	LOC108084374|XP_017036050.1|DKIK
OG0009611	LOC108117095|XP_017084783.1|DEUG	LOC108084376|XP_017036051.1|DKIK
OG0009612	LOC108110261|XP_017074738.1|DEUG	LOC108084809|XP_017036658.1|DKIK
OG0009613	LOC108118414|XP_017086579.1|DEUG	LOC108077131|XP_017025831.1|DKIK
OG0009614	LOC108111657|XP_017076676.1|DEUG	LOC108073040|XP_017020029.1|DKIK
OG0009615	LOC108115785|XP_017082847.1|DEUG	LOC108084937|XP_017036825.1|DKIK
OG0009616	LOC108115773|XP_017082834.1|DEUG	LOC108084925|XP_017036811.1|DKIK
OG0009617	LOC108116856|XP_017084400.1|DEUG	LOC108074094|XP_017021474.1|DKIK
OG0009619	LOC108115566|XP_017082561.1|DEUG	LOC108075547|XP_017023541.1|DKIK
OG0009620	LOC108109527|XP_017073580.1|DEUG	LOC108084915|XP_017036801.1|DKIK
OG0009621	LOC108109431|XP_017073420.1|DEUG	LOC108084918|XP_017036804.1|DKIK
OG0009622	LOC108117053|XP_017084714.1|DEUG	LOC108085675|XP_017037858.1|DKIK
OG0009623	LOC108111760|XP_017076809.1|DEUG	LOC108077577|XP_017026461.1|DKIK, LOC108078802|XP_017028363.1|DKIK
OG0009624	LOC108109379|XP_017073361.1|DEUG	LOC108070664|XP_017016724.1|DKIK
OG0009625	LOC108111287|XP_017076164.1|DEUG	LOC108073702|XP_017020926.1|DKIK
OG0009626	LOC108115603|XP_017082618.1|DEUG	LOC108083667|XP_017035028.1|DKIK
OG0009627	LOC108115592|XP_017082594.1|DEUG	LOC108083666|XP_017035027.1|DKIK
OG0009628	LOC108115608|XP_017082629.1|DEUG	LOC108083671|XP_017035038.1|DKIK
OG0009629	LOC108117317|XP_017085174.1|DEUG	LOC108084097|XP_017035613.1|DKIK
OG0009630	LOC108117070|XP_017084732.1|DEUG	LOC108084084|XP_017035596.1|DKIK
OG0009631	LOC108116918|XP_017084546.1|DEUG	LOC108084590|XP_017036354.1|DKIK
OG0009632	LOC108111849|XP_017076945.1|DEUG	LOC108084336|XP_017035986.1|DKIK
OG0009633	LOC108106253|XP_017068707.1|DEUG	LOC108072897|XP_017019709.1|DKIK
OG0009634	LOC108105213|XP_017067160.1|DEUG	LOC108086037|XP_017038346.1|DKIK
OG0009635	LOC108116986|XP_017084639.1|DEUG	LOC108077876|XP_017026901.1|DKIK
OG0009636	LOC108114527|XP_017081047.1|DEUG	LOC108075307|XP_017023200.1|DKIK
OG0009637	LOC108113787|XP_017079982.1|DEUG	LOC108075632|XP_017023658.1|DKIK
OG0009638	LOC108117092|XP_017084779.1|DEUG	LOC108085677|XP_017037860.1|DKIK
OG0009639	LOC108116568|XP_017083997.1|DEUG	LOC108080443|XP_017030668.1|DKIK
OG0009640	LOC108113527|XP_017079609.1|DEUG	LOC108085585|XP_017037741.1|DKIK
OG0009641	LOC108115585|XP_017082587.1|DEUG	LOC108075383|XP_017023282.1|DKIK
OG0009642	LOC108115588|XP_017082590.1|DEUG	LOC108075457|XP_017023399.1|DKIK
OG0009643	LOC108111457|XP_017076416.1|DEUG	LOC108077670|XP_017026580.1|DKIK
OG0009644	LOC108116564|XP_017083992.1|DEUG	LOC108080906|XP_017031298.1|DKIK
OG0009645	LOC108116579|XP_017084010.1|DEUG	LOC108080996|XP_017031411.1|DKIK
OG0009646	LOC108111324|XP_017076211.1|DEUG	LOC108073740|XP_017020992.1|DKIK
OG0009647	LOC108111269|XP_017076146.1|DEUG	LOC108073691|XP_017020912.1|DKIK
OG0009648	LOC108115392|XP_017082317.1|DEUG	LOC108070694|XP_017016767.1|DKIK
OG0009649	LOC108116003|XP_017083169.1|DEUG	LOC108081003|XP_017031426.1|DKIK
