Orthogroup	DEUG.longest_only	DMEL.longest_only
OG0008315	LOC108107863|XP_017071120.1|DEUG	Sras|NP_524673.3|DMEL
OG0008317	LOC108115572|XP_017082568.1|DEUG	CG7059|NP_651034.2|DMEL
OG0008318	LOC108102989|XP_017063791.1|DEUG	CG32576|NP_001014746.1|DMEL
OG0008319	LOC108112255|XP_017077566.1|DEUG	CG18635|NP_611267.1|DMEL
OG0008320	LOC108102902|XP_017063609.1|DEUG	jub|NP_572930.3|DMEL
OG0008321	LOC108109374|XP_017073351.1|DEUG	CG12948|NP_649936.1|DMEL
OG0008322	LOC108110798|XP_017075512.1|DEUG	trk|NP_476767.2|DMEL
OG0008323	LOC108116490|XP_017083912.1|DEUG	CG14687|NP_650018.1|DMEL
OG0008324	LOC108103358|XP_017064293.1|DEUG	CG15771|NP_572257.2|DMEL
OG0008325	LOC108110027|XP_017074360.1|DEUG	Gmap|NP_001356946.1|DMEL
OG0008326	LOC108117227|XP_017085047.1|DEUG	abd-A|NP_732176.1|DMEL
OG0008327	LOC108107314|XP_017070275.1|DEUG	CG3860|NP_001286802.1|DMEL
OG0008328	LOC108103274|XP_017064176.1|DEUG	CG5928|NP_001245543.1|DMEL
OG0008329	LOC108103663|XP_017064709.1|DEUG	bou|NP_572373.1|DMEL
OG0008330	LOC108113055|XP_017078974.1|DEUG	Parp16|NP_725583.1|DMEL
OG0008331	LOC108114589|XP_017081134.1|DEUG	CG42455|NP_001163404.1|DMEL
OG0008332	LOC108114508|XP_017081017.1|DEUG	CG13024|NP_001246806.1|DMEL
OG0008333	LOC108107985|XP_017071317.1|DEUG	CG10660|NP_648578.1|DMEL
OG0008334	LOC108107983|XP_017071315.1|DEUG	CG10663|NP_001097592.1|DMEL
OG0008335	LOC108107998|XP_017071338.1|DEUG	Sk2|NP_647762.3|DMEL
OG0008336	LOC108108470|XP_017072017.1|DEUG	CG14086|NP_649102.3|DMEL
OG0008337	LOC108104570|XP_017066208.1|DEUG	CG8080|NP_788288.1|DMEL
OG0008338	LOC108108056|XP_017071420.1|DEUG	Ccdc58|NP_730454.2|DMEL
OG0008339	LOC108103145|XP_017064007.1|DEUG	Bap111|NP_572530.1|DMEL
OG0008340	LOC108112527|XP_017077942.1|DEUG	olf186-M|NP_611272.1|DMEL
OG0008341	LOC108114667|XP_017081234.1|DEUG	CG33493|NP_996038.1|DMEL
OG0008342	LOC108108025|XP_017071378.1|DEUG	CG42245|NP_001137876.1|DMEL
OG0008343	LOC108115835|XP_017082918.1|DEUG	CG5500|NP_651511.1|DMEL
OG0008344	LOC108113626|XP_017079781.1|DEUG	CG12020|NP_647662.1|DMEL
OG0008345	LOC108107742|XP_017070893.1|DEUG	CG15812|NP_523897.2|DMEL
OG0008346	LOC108105506|XP_017067619.1|DEUG	CG4615|NP_572382.1|DMEL
OG0008347	LOC108110924|XP_017075697.1|DEUG	CG14342|NP_608588.2|DMEL
OG0008348	LOC108108593|XP_017072178.1|DEUG	Coq4|NP_648977.3|DMEL
OG0008349	LOC108113844|XP_017080043.1|DEUG	snky|NP_648633.2|DMEL
OG0008350	LOC108109677|XP_017073756.1|DEUG	cactin|NP_523422.4|DMEL
OG0008351	LOC108114059|XP_017080305.1|DEUG	CG13924|NP_001189024.1|DMEL
OG0008352	LOC108114670|XP_017081239.1|DEUG	mRpS34|NP_524104.2|DMEL
OG0008353	LOC108104621|XP_017066283.1|DEUG	Reg-2|NP_612043.1|DMEL
OG0008354	LOC108111877|XP_017076996.1|DEUG	GCS1|NP_572707.4|DMEL
OG0008355	LOC108106681|XP_017069401.1|DEUG	sprt|NP_610683.1|DMEL
OG0008356	LOC108107765|XP_017070944.1|DEUG	CG4069|NP_648590.1|DMEL
OG0008357	LOC108108327|XP_017071843.1|DEUG	CG11970|NP_649851.1|DMEL
OG0008358	LOC108113435|XP_017079488.1|DEUG	H2.0|NP_523488.2|DMEL
OG0008359	LOC108107271|XP_017070192.1|DEUG	CG3829|NP_611992.3|DMEL
OG0008360	LOC108113207|XP_017079229.1|DEUG	inaD|NP_001246470.1|DMEL
OG0008361	LOC108106182|XP_017068593.1|DEUG	Dh31|NP_723401.1|DMEL
OG0008362	LOC108105465|XP_017067554.1|DEUG	Zw10|NP_524901.2|DMEL
OG0008363	LOC108112574|XP_017078081.1|DEUG	HPS4|NP_611246.1|DMEL
OG0008364	LOC108118207|XP_017086263.1|DEUG	CG7650|NP_648786.1|DMEL
OG0008365	LOC108111984|XP_017077193.1|DEUG	CG30122|NP_001163196.1|DMEL
OG0008366	LOC108111513|XP_017076518.1|DEUG	Sdhaf3|NP_650552.3|DMEL
OG0008367	LOC108105459|XP_017067547.1|DEUG	CG3706|NP_652634.1|DMEL
OG0008368	LOC108111817|XP_017076914.1|DEUG	Art8|NP_609478.1|DMEL
OG0008370	LOC108113765|XP_017079950.1|DEUG	shams|NP_001097911.1|DMEL
OG0008371	LOC108116425|XP_017083804.1|DEUG	Adk3|NP_524312.1|DMEL
OG0008372	LOC108117450|XP_017085356.1|DEUG	Stlk|NP_001036442.1|DMEL
OG0008373	LOC108110783|XP_017075491.1|DEUG	Klp31E|NP_609398.2|DMEL
OG0008374	LOC108118311|XP_017086415.1|DEUG	beta3GalTII|NP_610399.1|DMEL
OG0008375	LOC108115521|XP_017082511.1|DEUG	Pld3|NP_610093.1|DMEL
OG0008376	LOC108102577|XP_017063147.1|DEUG	CG44000|NP_001260076.1|DMEL
OG0008377	LOC108105667|XP_017067855.1|DEUG	Ptp36E|NP_609872.1|DMEL
OG0008378	LOC108105666|XP_017067854.1|DEUG	CG42750|NP_724101.4|DMEL
OG0008379	LOC108103414|XP_017064361.1|DEUG	Tsp39D|NP_523612.3|DMEL
OG0008380	LOC108110822|XP_017075546.1|DEUG	CG5188|NP_609401.2|DMEL
OG0008381	LOC108102664|XP_017063291.1|DEUG	betaggt-I|NP_525100.2|DMEL
OG0008383	LOC108115517|XP_017082505.1|DEUG	CG15130|NP_610034.2|DMEL
OG0008384	LOC108104127|XP_017065518.1|DEUG	kek2|NP_523551.1|DMEL
OG0008385	LOC108102694|XP_017063327.1|DEUG	CG14024|NP_608920.1|DMEL
OG0008386	LOC108103990|XP_017065267.1|DEUG	Axs|NP_476777.1|DMEL
OG0008387	LOC108111402|XP_017076328.1|DEUG	CG31038|NP_733326.1|DMEL
OG0008388	LOC108106140|XP_017068521.1|DEUG	Dad1|NP_609222.1|DMEL
OG0008389	LOC108115553|XP_017082548.1|DEUG	CG16798|NP_610030.1|DMEL
OG0008390	LOC108115507|XP_017082488.1|DEUG	CG34136|NP_001036371.1|DMEL
OG0008391	LOC108111127|XP_017075974.1|DEUG	CG34172|NP_001097054.1|DMEL
OG0008392	LOC108114486|XP_017080993.1|DEUG	CG7328|NP_649181.1|DMEL
OG0008393	LOC108114423|XP_017080899.1|DEUG	SCCRO4|NP_649204.2|DMEL
OG0008394	LOC108108780|XP_017072439.1|DEUG	CG32448|NP_730691.2|DMEL
OG0008395	LOC108103167|XP_017064040.1|DEUG	CG17754|NP_727331.1|DMEL
OG0008396	LOC108103450|XP_017064425.1|DEUG	Gclc|NP_525005.2|DMEL
OG0008397	LOC108104930|XP_017066772.1|DEUG	CBP|NP_001259309.1|DMEL
OG0008398	LOC108104977|XP_017066839.1|DEUG	CG15478|NP_572400.1|DMEL
OG0008399	LOC108118531|XP_017086769.1|DEUG	CG3638|NP_726720.3|DMEL
OG0008400	LOC108103607|XP_017064632.1|DEUG	CG13807|NP_647706.1|DMEL
OG0008401	LOC108110745|XP_017075441.1|DEUG	CG11562|NP_608516.1|DMEL
OG0008402	LOC108111769|XP_017076823.1|DEUG	Scgbeta|NP_524327.1|DMEL
OG0008403	LOC108111836|XP_017076930.1|DEUG	CG1738|NP_572709.1|DMEL
OG0008404	LOC108115369|XP_017082284.1|DEUG	CG12746|NP_649551.4|DMEL
OG0008405	LOC108103945|XP_017065194.1|DEUG	Aven|NP_572817.1|DMEL
OG0008406	LOC108109957|XP_017074261.1|DEUG	Vlet|NP_572738.1|DMEL
OG0008407	LOC108116387|XP_017083734.1|DEUG	CG6923|NP_001262484.1|DMEL
OG0008408	LOC108109739|XP_017073881.1|DEUG	Ctr1A|NP_001245552.1|DMEL
OG0008409	LOC108114454|XP_017080943.1|DEUG	zye|NP_649220.1|DMEL
OG0008410	LOC108116451|XP_017083854.1|DEUG	CG6808|NP_731602.1|DMEL
OG0008411	LOC108116394|XP_017083747.1|DEUG	pxb|NP_788681.1|DMEL
OG0008412	LOC108103862|XP_017065058.1|DEUG	CG32647|NP_727642.1|DMEL
OG0008413	LOC108107555|XP_017070598.1|DEUG	Usp32|NP_001262074.2|DMEL
OG0008414	LOC108118543|XP_017086786.1|DEUG	CG3719|NP_651990.1|DMEL
OG0008415	LOC108105363|XP_017067378.1|DEUG	CG8675|NP_573209.1|DMEL
OG0008416	LOC108106031|XP_017068367.1|DEUG	CG32544|NP_728208.1|DMEL
OG0008417	LOC108103319|XP_017064238.1|DEUG	kz|NP_476591.1|DMEL
OG0008418	LOC108110322|XP_017074836.1|DEUG	Pp2C1|NP_525074.2|DMEL
OG0008419	LOC108105063|XP_017066970.1|DEUG	CG14223|NP_608341.1|DMEL
OG0008420	LOC108103880|XP_017065097.1|DEUG	CG32645|NP_727670.1|DMEL
OG0008421	LOC108103002|XP_017063809.1|DEUG	pot|NP_572768.1|DMEL
OG0008422	LOC108103708|XP_017064793.1|DEUG	ogre|NP_524824.1|DMEL
OG0008423	LOC108112241|XP_017077551.1|DEUG	CG9876|NP_611756.1|DMEL
OG0008424	LOC108104359|XP_017065857.1|DEUG	CG14411|NP_572972.1|DMEL
OG0008425	LOC108111520|XP_017076528.1|DEUG	ss|NP_001247140.1|DMEL
OG0008426	LOC108113000|XP_017078902.1|DEUG	CG15701|NP_611100.1|DMEL
OG0008427	LOC108109747|XP_017073900.1|DEUG	CG42340|NP_001368973.1|DMEL
OG0008428	LOC108109703|XP_017073821.1|DEUG	CG2990|NP_727386.1|DMEL
OG0008429	LOC108109586|XP_017073652.1|DEUG	CG8369|NP_652187.1|DMEL
OG0008430	LOC108110305|XP_017074804.1|DEUG	CHOp24|NP_572165.1|DMEL
OG0008432	LOC108115851|XP_017082955.1|DEUG	btz|NP_001263028.1|DMEL
OG0008433	LOC108104010|XP_017065323.1|DEUG	CG10710|NP_648662.1|DMEL
OG0008434	LOC108113494|XP_017079568.1|DEUG	CG15543|NP_651822.1|DMEL
OG0008435	LOC108110503|XP_017075071.1|DEUG	holn1|NP_609404.2|DMEL
OG0008436	LOC108112998|XP_017078898.1|DEUG	CG42372|NP_001137677.1|DMEL
OG0008438	LOC108109552|XP_017073612.1|DEUG	hb|NP_731267.1|DMEL
OG0008439	LOC108113058|XP_017078979.1|DEUG	Dlip3|NP_525003.2|DMEL
OG0008440	LOC108115375|XP_017082297.1|DEUG	CG2911|NP_001097689.1|DMEL
OG0008441	LOC108116767|XP_017084282.1|DEUG	CG33170|NP_788569.1|DMEL
OG0008442	LOC108112030|XP_017077264.1|DEUG	CG15111|NP_725856.1|DMEL
OG0008443	LOC108118212|XP_017086270.1|DEUG	CrebA|NP_524087.3|DMEL
OG0008444	LOC108108503|XP_017072058.1|DEUG	Capr|NP_652671.1|DMEL
OG0008445	LOC108103705|XP_017064790.1|DEUG	CG42308|NP_001138171.1|DMEL
OG0008446	LOC108103484|XP_017064478.1|DEUG	CG45002|NP_728041.3|DMEL
OG0008447	LOC108103889|XP_017065108.1|DEUG	CG32638|NP_727668.2|DMEL
OG0008448	LOC108103787|XP_017064906.1|DEUG	Ten-a|NP_001162732.2|DMEL
OG0008449	LOC108103923|XP_017065164.1|DEUG	CG13014|NP_573134.1|DMEL
OG0008450	LOC108106051|XP_017068395.1|DEUG	Atg101|NP_573326.1|DMEL
OG0008451	LOC108117225|XP_017085045.1|DEUG	Xport-A|NP_650846.1|DMEL
OG0008452	LOC108110481|XP_017075048.1|DEUG	Pph13|NP_477330.1|DMEL
OG0008453	LOC108112445|XP_017077781.1|DEUG	CG30380|NP_724625.1|DMEL
OG0008454	LOC108104371|XP_017065873.1|DEUG	Sik2|NP_569972.1|DMEL
OG0008455	LOC108107829|XP_017071068.1|DEUG	tipE|NP_523920.1|DMEL
OG0008456	LOC108116446|XP_017083847.1|DEUG	HisCl1|NP_731632.1|DMEL
OG0008457	LOC108109646|XP_017073715.1|DEUG	rump|NP_649899.1|DMEL
OG0008458	LOC108107398|XP_017070407.1|DEUG	CG11406|NP_001014548.1|DMEL
OG0008459	LOC108105101|XP_017067025.1|DEUG	THADA|NP_608361.3|DMEL
OG0008460	LOC108107109|XP_017069987.1|DEUG	CG31908|NP_723239.1|DMEL
OG0008461	LOC108106155|XP_017068547.1|DEUG	CG8086|NP_001260237.1|DMEL
OG0008462	LOC108111026|XP_017075835.1|DEUG	CG42371|NP_001137767.1|DMEL
OG0008463	LOC108110740|XP_017075434.1|DEUG	Amnionless|NP_608515.1|DMEL
OG0008464	LOC108107409|XP_017070425.1|DEUG	Tina-1|NP_611983.2|DMEL
OG0008465	LOC108112960|XP_017078848.1|DEUG	CG42381|NP_001137733.1|DMEL
OG0008466	LOC108107325|XP_017070299.1|DEUG	CG33228|NP_995940.2|DMEL
OG0008467	LOC108112045|XP_017077286.1|DEUG	CG42306|NP_001137700.1|DMEL
OG0008468	LOC108104053|XP_017065388.1|DEUG	Gr33a|NP_525102.4|DMEL
OG0008469	LOC108109970|XP_017074276.1|DEUG	Xrcc2|NP_573302.1|DMEL
OG0008470	LOC108107360|XP_017070352.1|DEUG	CG42361|NP_611945.3|DMEL
OG0008472	LOC108112802|XP_017078577.1|DEUG	CG14478|NP_611214.1|DMEL
OG0008473	LOC108102918|XP_017063659.1|DEUG	PIG-Q|NP_652730.4|DMEL
OG0008474	LOC108111486|XP_017076462.1|DEUG	Pak3|NP_001262638.1|DMEL
OG0008475	LOC108110628|XP_017075216.1|DEUG	Mabi|NP_609624.1|DMEL
OG0008476	LOC108103730|XP_017064820.1|DEUG	CG34316|NP_001097798.1|DMEL
OG0008477	LOC108112016|XP_017077244.1|DEUG	CG42319|NP_001137648.1|DMEL
OG0008478	LOC108113677|XP_017079842.1|DEUG	CG34027|NP_001034068.2|DMEL
OG0008479	LOC108109299|XP_017073284.1|DEUG	hng1|NP_611558.2|DMEL
OG0008480	LOC108118217|XP_017086276.1|DEUG	comm3|NP_788509.1|DMEL
OG0008481	LOC108103222|XP_017064110.1|DEUG	swa|NP_511060.2|DMEL
OG0008482	LOC108108620|XP_017072207.1|DEUG	CG9902|NP_573133.2|DMEL, CG7692|NP_648972.2|DMEL
OG0008483	LOC108111028|XP_017075840.1|DEUG	CG10869|NP_608605.1|DMEL
OG0008484	LOC108103743|XP_017064839.1|DEUG	CG6654|NP_650429.1|DMEL
OG0008485	LOC108113440|XP_017079497.1|DEUG	CG13995|NP_608986.1|DMEL
OG0008486	LOC108102339|XP_017062656.1|DEUG	Cadps|NP_001245439.1|DMEL
OG0008487	LOC108103355|XP_017064289.1|DEUG	CG2712|NP_570028.1|DMEL
OG0008488	LOC108110263|XP_017074740.1|DEUG	CG17278|NP_652230.1|DMEL
OG0008490	LOC108113804|XP_017080002.1|DEUG	bam|NP_476800.1|DMEL
OG0008491	LOC108113680|XP_017079846.1|DEUG	Cyp12e1|NP_650003.4|DMEL
OG0008492	LOC108107102|XP_017069977.1|DEUG	CG15169|NP_609928.1|DMEL
OG0008493	LOC108105874|XP_017068138.1|DEUG	hll|NP_609696.1|DMEL
OG0008494	LOC108112302|XP_017077617.1|DEUG	CG9826|NP_611724.1|DMEL
OG0008495	LOC108106646|XP_017069350.1|DEUG	Su_var_2-HP2|NP_610972.2|DMEL
OG0008496	LOC108112958|XP_017078847.1|DEUG	CG42379|NP_001137734.1|DMEL
OG0008497	LOC108109258|XP_017073229.1|DEUG	Obp57c|NP_611481.1|DMEL
OG0008498	LOC108113362|XP_017079416.1|DEUG	CG4847|NP_725686.1|DMEL
OG0008499	LOC108108939|XP_017072681.1|DEUG	Obp56g|NP_995903.1|DMEL
OG0008500	LOC108104538|XP_017066161.1|DEUG	CG8248|NP_610422.2|DMEL
OG0008501	LOC108108571|XP_017072150.1|DEUG	edin|NP_730278.1|DMEL
OG0008502	LOC108117605|XP_017085619.1|DEUG	CG10970|NP_572517.1|DMEL
OG0008503	LOC108109930|XP_017074218.1|DEUG, LOC108109983|XP_017074303.1|DEUG	CG2444|NP_572739.1|DMEL
OG0008504	LOC108107727|XP_017070863.1|DEUG	CG32295|NP_728755.1|DMEL
OG0008505	LOC108114185|XP_017080483.1|DEUG	CG34261|NP_001097656.1|DMEL
OG0008506	LOC108114415|XP_017080878.1|DEUG	CG10589|NP_649269.1|DMEL
OG0008507	LOC108108649|XP_017072241.1|DEUG	CG32195|NP_730328.1|DMEL
OG0008508	LOC108104987|XP_017066853.1|DEUG	fd19B|NP_608369.1|DMEL
OG0008509	LOC108110399|XP_017074952.1|DEUG	CG15375|NP_572149.2|DMEL, CG14708|NP_650082.1|DMEL
OG0008510	LOC108115195|XP_017082004.1|DEUG	CG12725|NP_572885.1|DMEL, CG32713|NP_727264.1|DMEL, CG33223|NP_996378.1|DMEL
OG0008512	LOC108106974|XP_017069783.1|DEUG	CG43136|NP_001245538.1|DMEL, CG43115|NP_001245542.1|DMEL
OG0008513	LOC108110515|XP_017075083.1|DEUG	Tengl3|NP_608660.3|DMEL
OG0008514	LOC108118405|XP_017086570.1|DEUG	CG6012|NP_609817.1|DMEL
OG0008515	LOC108110866|XP_017075602.1|DEUG	CG15399|NP_608712.1|DMEL
OG0008516	LOC108109803|XP_017074010.1|DEUG	fan|NP_524657.2|DMEL
OG0008517	LOC108117370|XP_017085244.1|DEUG	PGRP-LF|NP_648299.3|DMEL
OG0008518	LOC108108698|XP_017072293.1|DEUG	CG7202|NP_649317.1|DMEL
OG0008519	LOC108106726|XP_017069451.1|DEUG	Nepl10|NP_610787.1|DMEL
OG0008520	LOC108117208|XP_017085013.1|DEUG	CG3739|NP_650804.2|DMEL
OG0008521	LOC108113512|XP_017079592.1|DEUG	CG34129|NP_001036760.1|DMEL
OG0008522	LOC108103516|XP_017064516.1|DEUG	CG42659|NP_001188835.1|DMEL
OG0008522	LOC108106664|XP_017069381.1|DEUG	CG30334|NP_725170.1|DMEL
OG0008524	LOC108117418|XP_017085318.1|DEUG	CG15332|NP_572429.1|DMEL, CG15333|NP_572431.2|DMEL
OG0008525	LOC108110412|XP_017074971.1|DEUG	CG6508|NP_609457.1|DMEL
OG0008525	LOC108111048|XP_017075866.1|DEUG	CG17134|NP_609458.1|DMEL
OG0008526	LOC108116191|XP_017083422.1|DEUG	djl|NP_649686.2|DMEL
OG0008527	LOC108109986|XP_017074309.1|DEUG	CG33639|NP_001188669.1|DMEL
OG0008528	LOC108104656|XP_017066327.1|DEUG	CG33229|NP_995945.1|DMEL
OG0008529	LOC108102430|XP_017062897.1|DEUG	Rab27|NP_726743.1|DMEL
OG0008530	LOC108118381|XP_017086545.1|DEUG	tth|NP_572904.1|DMEL
OG0008531	LOC108117622|XP_017085640.1|DEUG	CG6762|NP_573250.1|DMEL
OG0008532	LOC108103982|XP_017065256.1|DEUG	CG13008|NP_573154.1|DMEL
OG0008534	LOC108109996|XP_017074321.1|DEUG	nod|NP_511125.2|DMEL
OG0008535	LOC108103724|XP_017064812.1|DEUG	CG12541|NP_001036262.2|DMEL
OG0008536	LOC108103726|XP_017064814.1|DEUG	Atx-1|NP_572356.1|DMEL
OG0008537	LOC108116870|XP_017084437.1|DEUG	2mit|NP_001262529.1|DMEL
OG0008538	LOC108118093|XP_017086135.1|DEUG	Rubicon|NP_572496.1|DMEL
OG0008540	LOC108109354|XP_017073305.1|DEUG	phu|NP_649897.4|DMEL
OG0008541	LOC108108998|XP_017072753.1|DEUG	Tmem63|NP_610351.1|DMEL
OG0008542	LOC108108237|XP_017071693.1|DEUG	CG14965|NP_647783.3|DMEL
OG0008544	LOC108104484|XP_017066085.1|DEUG	CG34141|NP_001036534.2|DMEL
OG0008545	LOC108107390|XP_017070396.1|DEUG	sei|NP_476713.1|DMEL
OG0008546	LOC108103594|XP_017064611.1|DEUG	CG15878|NP_647699.1|DMEL
OG0008547	LOC108109725|XP_017073859.1|DEUG	CG17717|NP_572327.1|DMEL
OG0008548	LOC108111437|XP_017076395.1|DEUG	CG2217|NP_651787.1|DMEL
OG0008549	LOC108117530|XP_017085517.1|DEUG	CG6980|NP_651289.1|DMEL
OG0008550	LOC108110296|XP_017074786.1|DEUG	boil|NP_572191.2|DMEL
OG0008551	LOC108113652|XP_017079816.1|DEUG	Cpr62Ba|NP_647666.2|DMEL
OG0008553	LOC108104560|XP_017066192.1|DEUG	CG42382|NP_523665.2|DMEL
OG0008554	LOC108118515|XP_017086748.1|DEUG	Rilpl|NP_001259133.1|DMEL
OG0008555	LOC108102442|XP_017062925.1|DEUG	b6|NP_477365.1|DMEL
OG0008556	LOC108104513|XP_017066122.1|DEUG	CG14767|NP_724705.1|DMEL
OG0008557	LOC108111446|XP_017076404.1|DEUG	CG42557|NP_651751.1|DMEL
OG0008558	LOC108110757|XP_017075455.1|DEUG	CG4839|NP_609349.1|DMEL
OG0008560	LOC108108305|XP_017071815.1|DEUG	Ggamma30A|NP_001285776.1|DMEL
OG0008561	LOC108115469|XP_017082412.1|DEUG	CG2617|NP_610050.1|DMEL
OG0008562	LOC108118266|XP_017086352.1|DEUG	retm|NP_001260132.1|DMEL
OG0008563	LOC108115637|XP_017082679.1|DEUG	CG31365|NP_732827.1|DMEL
OG0008564	LOC108110942|XP_017075725.1|DEUG	CG34367|NP_001097140.1|DMEL
OG0008565	LOC108114208|XP_017080517.1|DEUG	a10|NP_524121.2|DMEL
OG0008566	LOC108105830|XP_017068064.1|DEUG	Ance-3|NP_001285917.1|DMEL
OG0008567	LOC108117699|XP_017086041.1|DEUG	CG42231|NP_001137828.1|DMEL
OG0008569	LOC108103655|XP_017064700.1|DEUG	CG3630|NP_569983.1|DMEL
OG0008570	LOC108103692|XP_017064775.1|DEUG	CG14431|NP_001368974.1|DMEL
OG0008572	LOC108114933|XP_017081606.1|DEUG	CG14661|NP_649507.1|DMEL
OG0008573	LOC108103309|XP_017064221.1|DEUG	CG2865|NP_569997.1|DMEL
OG0008574	LOC108114311|XP_017080711.1|DEUG	CG43295|NP_001246788.1|DMEL
OG0008575	LOC108115664|XP_017082712.1|DEUG	wge|NP_732790.3|DMEL
OG0008576	LOC108102407|XP_017062853.1|DEUG	CG17162|NP_001287647.1|DMEL
OG0008577	LOC108108175|XP_017071606.1|DEUG	Obp69a|NP_524039.2|DMEL
OG0008578	LOC108105292|XP_017067273.1|DEUG	moi|NP_001138073.1|DMEL
OG0008579	LOC108117375|XP_017085250.1|DEUG	CG32039|NP_729471.1|DMEL
OG0008581	LOC108108775|XP_017072434.1|DEUG	CG14100|NP_649130.2|DMEL
OG0008582	LOC108109757|XP_017073919.1|DEUG	CG3918|NP_572323.1|DMEL
OG0008583	LOC108105411|XP_017067447.1|DEUG	CG17707|NP_001162627.1|DMEL
OG0008584	LOC108104373|XP_017065878.1|DEUG	CG4281|NP_569973.1|DMEL
OG0008585	LOC108103700|XP_017064785.1|DEUG	Inx2|NP_572375.1|DMEL
OG0008586	LOC108103659|XP_017064704.1|DEUG	Inx7|NP_788872.1|DMEL
OG0008587	LOC108117194|XP_017084983.1|DEUG	subdued|NP_001189248.1|DMEL
OG0008588	LOC108117160|XP_017084922.1|DEUG	Gdn1|NP_650794.1|DMEL
OG0008589	LOC108103832|XP_017065008.1|DEUG	CG15725|NP_572823.1|DMEL
OG0008590	LOC108113614|XP_017079763.1|DEUG	CG42498|NP_001163743.1|DMEL
OG0008592	LOC108113202|XP_017079222.1|DEUG	CG42496|NP_001163243.1|DMEL
OG0008593	LOC108114019|XP_017080254.1|DEUG	CG14160|NP_648380.2|DMEL
OG0008594	LOC108117039|XP_017084698.1|DEUG	CG15922|NP_652228.1|DMEL
OG0008595	LOC108112828|XP_017078624.1|DEUG	CG8314|NP_611070.1|DMEL
OG0008596	LOC108112498|XP_017077866.1|DEUG	Cyp4aa1|NP_611067.2|DMEL
OG0008597	LOC108116558|XP_017083986.1|DEUG	Ms|NP_536772.1|DMEL
OG0008598	LOC108105093|XP_017067013.1|DEUG	CG43740|NP_001259405.1|DMEL
OG0008599	LOC108109749|XP_017073905.1|DEUG	CG3184|NP_572341.1|DMEL
OG0008600	LOC108110249|XP_017074726.1|DEUG	Bdbt|NP_650943.1|DMEL
OG0008601	LOC108106857|XP_017069589.1|DEUG	Sem1|NP_652555.1|DMEL
OG0008602	LOC108117500|XP_017085469.1|DEUG	CG31125|NP_733025.1|DMEL
OG0008603	LOC108116813|XP_017084350.1|DEUG	CG11686|NP_652204.1|DMEL
OG0008604	LOC108107412|XP_017070428.1|DEUG	CG3770|NP_611985.2|DMEL
OG0008605	LOC108106951|XP_017069716.1|DEUG	CG13085|NP_609964.1|DMEL
OG0008606	LOC108102517|XP_017063041.1|DEUG	CG3355|NP_608848.1|DMEL
OG0008607	LOC108115351|XP_017082261.1|DEUG	CG2091|NP_649582.1|DMEL
OG0008608	LOC108110289|XP_017074774.1|DEUG	HLH4C|NP_001259243.1|DMEL
OG0008609	LOC108116333|XP_017083635.1|DEUG	Arfip|NP_650058.1|DMEL
OG0008610	LOC108112200|XP_017077503.1|DEUG	Lst|NP_001246368.1|DMEL
OG0008612	LOC108104848|XP_017066654.1|DEUG	CG1888|NP_610495.1|DMEL
OG0008613	LOC108115130|XP_017081897.1|DEUG	pre-mod_mdg4_-Z|NP_001189256.1|DMEL
OG0008614	LOC108103768|XP_017064882.1|DEUG	CG8010|NP_573373.1|DMEL
OG0008615	LOC108116234|XP_017083514.1|DEUG	CG14607|NP_649709.2|DMEL
OG0008616	LOC108109030|XP_017072805.1|DEUG	CG15564|NP_651855.1|DMEL
OG0008617	LOC108116578|XP_017084009.1|DEUG	CG34289|NP_001247265.1|DMEL
OG0008619	LOC108104149|XP_017065538.1|DEUG	Tsp33B|NP_523552.1|DMEL
OG0008620	LOC108109012|XP_017072774.1|DEUG	Obp44a|NP_610358.1|DMEL
OG0008621	LOC108110118|XP_017074515.1|DEUG	CG12945|NP_001097732.1|DMEL
OG0008622	LOC108112344|XP_017077661.1|DEUG	CG15614|NP_611168.2|DMEL
OG0008623	LOC108106777|XP_017069507.1|DEUG	CG42808|NP_001188920.1|DMEL
OG0008624	LOC108106585|XP_017069255.1|DEUG	CG30069|NP_610937.4|DMEL
OG0008625	LOC108104852|XP_017066659.1|DEUG	CG30008|NP_724853.1|DMEL
OG0008626	LOC108103279|XP_017064180.1|DEUG	TpnC4|NP_610173.2|DMEL
OG0008627	LOC108108297|XP_017071791.1|DEUG	CG43783|NP_001261606.1|DMEL
OG0008629	LOC108114797|XP_017081398.1|DEUG	CG41434|NP_001260680.1|DMEL
OG0008630	LOC108102373|XP_017062781.1|DEUG	MED26|NP_651936.1|DMEL
OG0008631	LOC108109414|XP_017073401.1|DEUG	CG31465|NP_732682.2|DMEL
OG0008632	LOC108109361|XP_017073318.1|DEUG	Map205|NP_733465.1|DMEL
OG0008633	LOC108106539|XP_017069176.1|DEUG	Kank|NP_001097318.1|DMEL
OG0008634	LOC108115003|XP_017081736.1|DEUG	CG17490|NP_001036395.2|DMEL
OG0008635	LOC108109000|XP_017072755.1|DEUG	coil|NP_001014505.1|DMEL
OG0008636	LOC108111750|XP_017076794.1|DEUG	CG3916|NP_650167.1|DMEL
OG0008637	LOC108114700|XP_017081285.1|DEUG	CG34260|NP_001262120.1|DMEL
OG0008638	LOC108116889|XP_017084479.1|DEUG	CG7695|NP_650733.1|DMEL
