Orthogroup	DPSE.longest_only	DGUA.longest_only
OG0008401	LOC4817835|XP_001357454.3|DPSE	LOC117584821|XP_034129836.1|DGUA
OG0008402	LOC4800829|XP_001358033.2|DPSE	LOC117582780|XP_034126644.1|DGUA
OG0008403	LOC4815181|XP_001354885.1|DPSE	LOC117588609|XP_034135910.1|DGUA
OG0008404	LOC4802427|XP_015037795.2|DPSE	LOC117586658|XP_034132792.1|DGUA
OG0008405	LOC4815821|XP_001355379.2|DPSE	LOC117591003|XP_034139976.1|DGUA
OG0008406	LOC4815826|XP_001355650.2|DPSE	LOC117588427|XP_034135598.1|DGUA
OG0008407	LOC4802838|XP_033241768.1|DPSE	LOC117590184|XP_034138484.1|DGUA
OG0008408	LOC4815804|XP_015040895.1|DPSE	LOC117581623|XP_034124877.1|DGUA
OG0008409	LOC6900892|XP_015043497.2|DPSE	LOC117588889|XP_034136320.1|DGUA
OG0008410	LOC4802371|XP_001359300.3|DPSE	LOC117586744|XP_034132937.1|DGUA
OG0008411	LOC4803311|XP_001360075.4|DPSE	LOC117585350|XP_034130685.1|DGUA
OG0008412	LOC4814258|XP_015042295.1|DPSE	LOC117591049|XP_034140035.1|DGUA
OG0008413	LOC4812943|XP_015043410.2|DPSE	LOC117580449|XP_034122900.1|DGUA
OG0008414	LOC4816040|XP_001355446.1|DPSE	LOC117588687|XP_034136027.1|DGUA
OG0008415	LOC4815023|XP_001354613.3|DPSE	LOC117580952|XP_034123629.1|DGUA
OG0008416	LOC6901723|XP_002134391.3|DPSE	LOC117588415|XP_034135575.1|DGUA
OG0008417	LOC4815908|XP_001355233.3|DPSE	LOC117581595|XP_034124842.1|DGUA
OG0008418	LOC4814788|XP_001354968.4|DPSE	LOC117590717|XP_034139510.1|DGUA
OG0008419	LOC4815681|XP_033238741.1|DPSE	LOC117581534|XP_034124737.1|DGUA
OG0008420	LOC6899149|XP_002136375.1|DPSE	LOC117588536|XP_034135786.1|DGUA
OG0008421	LOC4814643|XP_001355080.3|DPSE	LOC117590231|XP_034138591.1|DGUA
OG0008422	LOC6901546|XP_002134221.1|DPSE	LOC117590491|XP_034139043.1|DGUA
OG0008423	LOC4803729|XP_001360401.3|DPSE	LOC117591910|XP_034141197.1|DGUA
OG0008424	LOC4815431|XP_015041183.2|DPSE	LOC117581550|XP_034124759.1|DGUA
OG0008425	LOC4802555|XP_001359453.5|DPSE	LOC117586336|XP_034132222.1|DGUA
OG0008426	LOC4804649|XP_001361177.3|DPSE	LOC117592258|XP_034141794.1|DGUA
OG0008427	LOC6901311|XP_002134012.3|DPSE	LOC117581220|XP_034124089.1|DGUA
OG0008428	LOC4814226|XP_001354415.2|DPSE	LOC117581279|XP_034124192.1|DGUA
OG0008429	LOC4802629|XP_001359513.1|DPSE	LOC117586332|XP_034132216.1|DGUA
OG0008430	LOC4815071|XP_001354670.1|DPSE	LOC117581625|XP_034124884.1|DGUA
OG0008431	LOC4811772|XP_001352341.3|DPSE	LOC117591302|XP_034140398.1|DGUA
OG0008432	LOC4800671|XP_001357903.3|DPSE	LOC117583588|XP_034127867.1|DGUA
OG0008433	LOC4812155|XP_001352901.2|DPSE	LOC117579756|XP_034121672.1|DGUA
OG0008434	LOC4800309|XP_001357598.2|DPSE	LOC117582939|XP_034126934.1|DGUA
OG0008435	LOC4817825|XP_001357399.2|DPSE	LOC117584431|XP_034129219.1|DGUA
OG0008436	LOC26533608|XP_015039370.2|DPSE	LOC117578590|XP_034120064.1|DGUA
OG0008438	LOC4803003|XP_001359808.3|DPSE	LOC117586515|XP_034132538.1|DGUA
OG0008439	LOC4804148|XP_001360754.4|DPSE	LOC117586941|XP_034133203.1|DGUA
OG0008440	LOC4802040|XP_015037561.2|DPSE	LOC117584983|XP_034130082.1|DGUA
OG0008441	LOC4813491|XP_001353380.1|DPSE, LOC6900464|XP_002134855.1|DPSE	LOC117589421|XP_034137244.1|DGUA
OG0008442	LOC4805745|XP_001362092.1|DPSE	LOC117592038|XP_034141398.1|DGUA
OG0008443	LOC4812791|XP_015042563.2|DPSE	LOC117591268|XP_034140354.1|DGUA
OG0008444	LOC4813536|XP_001353991.3|DPSE	LOC117579237|XP_034120910.1|DGUA
OG0008445	LOC6901547|XP_002134222.2|DPSE	LOC117590485|XP_034139033.1|DGUA
OG0008446	LOC6901200|XP_033238148.1|DPSE	LOC117590389|XP_034138864.1|DGUA
OG0008447	LOC4814943|XP_001354837.1|DPSE	LOC117581458|XP_034124561.1|DGUA
OG0008448	LOC4815803|XP_033239569.1|DPSE	LOC117581484|XP_034124617.1|DGUA
OG0008449	LOC4815175|XP_001354673.3|DPSE	LOC117581622|XP_034124876.1|DGUA
OG0008450	LOC4814260|XP_003736163.1|DPSE	LOC117588740|XP_034136108.1|DGUA
OG0008451	LOC4803084|XP_001359883.3|DPSE	LOC117586047|XP_034131782.1|DGUA
OG0008452	LOC4816982|XP_001356418.4|DPSE	LOC117582283|XP_034125808.1|DGUA
OG0008453	LOC6898743|XP_002138730.2|DPSE	LOC117585947|XP_034131617.1|DGUA
OG0008454	LOC4815523|XP_001355356.4|DPSE	LOC117581111|XP_034123906.1|DGUA
OG0008455	LOC4812654|XP_033238885.1|DPSE	LOC117579393|XP_034121157.1|DGUA
OG0008456	LOC4802834|XP_015038134.2|DPSE	LOC117590164|XP_034138448.1|DGUA
OG0008457	LOC4802536|XP_001359437.2|DPSE	LOC117586627|XP_034132737.1|DGUA
OG0008458	LOC4805627|XP_001361999.3|DPSE	LOC117592679|XP_034142529.1|DGUA
OG0008459	LOC4814596|XP_001354954.3|DPSE	LOC117580675|XP_034123180.1|DGUA
OG0008460	LOC4817948|XP_001357391.2|DPSE	LOC117584251|XP_034128944.1|DGUA
OG0008461	LOC4816938|XP_033235671.1|DPSE	LOC117581772|XP_034125077.1|DGUA
OG0008462	LOC6902937|XP_002132663.2|DPSE	LOC117582163|XP_034125653.1|DGUA
OG0008463	LOC26534323|XP_015035544.2|DPSE	LOC117584817|XP_034129829.1|DGUA
OG0008464	LOC4803555|XP_001360263.2|DPSE	LOC117592205|XP_034141708.1|DGUA
OG0008465	LOC26533072|XP_015039279.1|DPSE	LOC117590680|XP_034139463.1|DGUA
OG0008466	LOC6898865|XP_002138837.2|DPSE	LOC117580674|XP_034123183.1|DGUA
OG0008467	LOC26531972|XP_015039330.1|DPSE	LOC117592599|XP_034142376.1|DGUA
OG0008468	LOC4817109|XP_001356761.3|DPSE	LOC117581822|XP_034125156.1|DGUA
OG0008469	LOC15382899|XP_033234259.1|DPSE	LOC117582920|XP_034126912.1|DGUA
OG0008470	LOC6898966|XP_002138926.1|DPSE	LOC117578884|XP_034120570.1|DGUA
OG0008472	LOC4803928|XP_001360569.2|DPSE	LOC117592540|XP_034142302.1|DGUA
OG0008473	LOC4814879|XP_015041995.2|DPSE	LOC117591030|XP_034140016.1|DGUA
OG0008474	LOC4802547|XP_033232639.1|DPSE	LOC117586722|XP_034132906.1|DGUA
OG0008475	LOC4816713|XP_001356132.3|DPSE	LOC117587892|XP_034134760.1|DGUA
OG0008476	LOC6897917|XP_002138019.2|DPSE	LOC117586669|XP_034132808.1|DGUA
OG0008477	LOC4803335|XP_015039048.2|DPSE	LOC117584877|XP_034129919.1|DGUA
OG0008478	LOC26532036|XP_033232496.1|DPSE	LOC117585066|XP_034130219.1|DGUA
OG0008479	LOC4805541|XP_001361928.2|DPSE	LOC117586829|XP_034133041.1|DGUA
OG0008480	LOC4812859|XP_015042551.2|DPSE	LOC117591246|XP_034140316.1|DGUA
OG0008481	LOC4815687|XP_001355250.3|DPSE	LOC117581616|XP_034124869.1|DGUA
OG0008482	LOC6900699|XP_002135063.2|DPSE	LOC117589444|XP_034137277.1|DGUA
OG0008483	LOC4817321|XP_033237013.1|DPSE	LOC117581754|XP_034125046.1|DGUA
OG0008484	LOC4802412|XP_001359335.2|DPSE	LOC117585820|XP_034131440.1|DGUA
OG0008485	LOC4817875|XP_001357189.1|DPSE	LOC117588095|XP_034135057.1|DGUA
OG0008486	LOC6899206|XP_033237269.1|DPSE	LOC117590600|XP_034139258.1|DGUA
OG0008487	LOC6901256|XP_002133957.2|DPSE	LOC117588342|XP_034135443.1|DGUA
OG0008488	LOC4803308|XP_001360069.2|DPSE	LOC117585109|XP_034130280.1|DGUA
OG0008489	LOC13036349|XP_003736870.2|DPSE	LOC117586067|XP_034131805.1|DGUA
OG0008489	LOC6897874|XP_002137973.3|DPSE	LOC117586264|XP_034132098.1|DGUA
OG0008490	LOC4803214|XP_001359990.3|DPSE	LOC117586489|XP_034132478.1|DGUA
OG0008491	LOC4801019|XP_001358189.2|DPSE	LOC117589764|XP_034137844.1|DGUA
OG0008492	LOC4817048|XP_001356885.4|DPSE	LOC117581724|XP_034124994.1|DGUA
OG0008493	LOC4816301|XP_001356214.3|DPSE	LOC117584323|XP_034129042.1|DGUA
OG0008494	LOC4803861|XP_001360511.1|DPSE	LOC117588464|XP_034135648.1|DGUA
OG0008495	LOC4803970|XP_001360607.3|DPSE	LOC117579386|XP_034121152.1|DGUA
OG0008496	LOC6898189|XP_002138258.1|DPSE	LOC117590676|XP_034139449.1|DGUA
OG0008497	LOC4804632|XP_001361164.3|DPSE	LOC117582203|XP_034125705.1|DGUA
OG0008498	LOC4803937|XP_015039445.2|DPSE	LOC117589358|XP_034137142.1|DGUA
OG0008499	LOC4804965|XP_001361441.3|DPSE	LOC117591808|XP_034141009.1|DGUA, LOC117591809|XP_034141010.1|DGUA, LOC117591807|XP_034141008.1|DGUA
OG0008500	LOC4805041|XP_033234480.1|DPSE	LOC117578781|XP_034120380.1|DGUA
OG0008501	LOC4813131|XP_001353788.2|DPSE	LOC117588978|XP_034136458.1|DGUA
OG0008502	LOC6902860|XP_002132596.2|DPSE, LOC4815141|XP_033240951.1|DPSE	LOC117590276|XP_034138652.1|DGUA
OG0008503	LOC4815694|XP_001355340.3|DPSE	LOC117581027|XP_034123747.1|DGUA
OG0008504	LOC6903452|XP_002132331.2|DPSE, LOC117184017|XP_033235834.1|DPSE, LOC117184157|XP_033236489.1|DPSE	LOC117587509|XP_034134191.1|DGUA
OG0008505	LOC6900872|XP_002135229.1|DPSE	LOC117587305|XP_034133790.1|DGUA
OG0008506	LOC4812870|XP_001353218.1|DPSE	LOC117580046|XP_034122175.1|DGUA
OG0008507	LOC4813715|XP_001353969.3|DPSE	LOC117580367|XP_034122786.1|DGUA
OG0008508	LOC6901676|XP_033239022.1|DPSE	LOC117588670|XP_034136004.1|DGUA
OG0008509	LOC117184979|XP_033240213.1|DPSE	LOC117590786|XP_034139626.1|DGUA
OG0008510	LOC6901335|XP_002134036.2|DPSE	LOC117588378|XP_034135491.1|DGUA
OG0008511	LOC6902393|XP_002133328.3|DPSE	LOC117588041|XP_034134980.1|DGUA
OG0008511	LOC6899783|XP_002135753.2|DPSE	LOC117579821|XP_034121803.1|DGUA
OG0008512	LOC6902990|XP_033235737.1|DPSE	LOC117582462|XP_034126079.1|DGUA
OG0008513	LOC6901070|XP_002134549.2|DPSE	LOC117586966|XP_034133231.1|DGUA
OG0008513	LOC6901035|XP_002134514.1|DPSE	LOC117588711|XP_034136051.1|DGUA, LOC117588321|XP_034135409.1|DGUA, LOC117588419|XP_034135583.1|DGUA
OG0008514	LOC4817441|XP_001356524.2|DPSE	LOC117584347|XP_034129070.1|DGUA
OG0008515	LOC6900862|XP_002135219.2|DPSE, LOC6901592|XP_002134263.2|DPSE, LOC4816774|XP_001356003.3|DPSE	LOC117584226|XP_034128899.1|DGUA
OG0008516	LOC6900207|XP_002135539.1|DPSE, LOC6902496|XP_002133041.2|DPSE	LOC117589174|XP_034136783.1|DGUA
OG0008517	LOC4814018|XP_033240217.1|DPSE	LOC117587081|XP_034133440.1|DGUA
OG0008518	LOC6900274|XP_002135602.2|DPSE, LOC6898618|XP_002138623.3|DPSE	LOC117580378|XP_034122803.1|DGUA
OG0008519	LOC4805463|XP_001361858.4|DPSE	LOC117592516|XP_034142270.1|DGUA, LOC117591654|XP_034140869.1|DGUA
OG0008520	LOC4803256|XP_033232816.1|DPSE	LOC117586524|XP_034132549.1|DGUA
OG0008523	LOC4816370|XP_001356191.3|DPSE	LOC117584186|XP_034128845.1|DGUA
OG0008524	LOC6901968|XP_002133502.3|DPSE	LOC117581124|XP_034123940.1|DGUA
OG0008525	LOC4816769|XP_001356070.2|DPSE	LOC117584811|XP_034129822.1|DGUA
OG0008527	LOC6901015|XP_033238373.1|DPSE	LOC117588619|XP_034135922.1|DGUA
OG0008529	LOC4816090|XP_001355432.3|DPSE	LOC117588307|XP_034135386.1|DGUA
OG0008530	LOC4814216|XP_001354325.3|DPSE	LOC117588278|XP_034135340.1|DGUA
OG0008531	LOC4815226|XP_001355181.1|DPSE	LOC117581238|XP_034124115.1|DGUA
OG0008532	LOC4815954|XP_001355596.4|DPSE	LOC117590940|XP_034139873.1|DGUA
OG0008534	LOC4814315|XP_033237993.1|DPSE	LOC117588319|XP_034135407.1|DGUA
OG0008535	LOC4814574|XP_001354920.4|DPSE	LOC117588571|XP_034135858.1|DGUA
OG0008536	LOC6902185|XP_033239099.1|DPSE	LOC117581217|XP_034124086.1|DGUA
OG0008537	LOC4801394|XP_033235079.1|DPSE	LOC117589570|XP_034137512.1|DGUA
OG0008538	LOC4814871|XP_001354975.3|DPSE	LOC117590304|XP_034138682.1|DGUA
OG0008540	LOC4800454|XP_001357727.4|DPSE	LOC117583441|XP_034127633.1|DGUA
OG0008541	LOC4804346|XP_033233450.1|DPSE	LOC117578845|XP_034120521.1|DGUA
OG0008542	LOC6900513|XP_002134902.2|DPSE	LOC117579082|XP_034120684.1|DGUA
OG0008544	LOC15382889|XP_004444224.2|DPSE	LOC117592215|XP_034141732.1|DGUA
OG0008545	LOC117183506|XP_033233281.1|DPSE	LOC117591467|XP_034140646.1|DGUA
OG0008546	LOC4813595|XP_001354032.3|DPSE	LOC117589157|XP_034136751.1|DGUA
OG0008547	LOC4815994|XP_001355387.2|DPSE	LOC117590819|XP_034139678.1|DGUA
OG0008549	LOC4800427|XP_001357705.2|DPSE	LOC117582879|XP_034126844.1|DGUA
OG0008551	LOC4813594|XP_033239830.1|DPSE	LOC117587143|XP_034133540.1|DGUA
OG0008552	LOC4812722|XP_001353101.1|DPSE	LOC117579683|XP_034121562.1|DGUA
OG0008553	LOC117184360|XP_033237288.1|DPSE	LOC117578823|XP_034120471.1|DGUA
OG0008554	LOC4815921|XP_001355444.3|DPSE	LOC117588678|XP_034136016.1|DGUA
OG0008555	LOC4815611|XP_001355423.4|DPSE	LOC117588797|XP_034136201.1|DGUA
OG0008556	LOC4805068|XP_001361530.3|DPSE	LOC117578610|XP_034120095.1|DGUA
OG0008557	LOC4800286|XP_001357619.2|DPSE	LOC117583634|XP_034127974.1|DGUA
OG0008558	LOC4816859|XP_033235785.1|DPSE	LOC117587823|XP_034134672.1|DGUA
OG0008560	LOC4816267|XP_015036984.1|DPSE	LOC117587547|XP_034134245.1|DGUA
OG0008561	LOC4816866|XP_001356866.3|DPSE, LOC6903085|XP_002132803.3|DPSE	LOC117582370|XP_034125921.1|DGUA
OG0008562	LOC4816231|XP_001355852.3|DPSE	LOC117587915|XP_034134790.1|DGUA
OG0008563	LOC4800587|XP_001357834.2|DPSE	LOC117583416|XP_034127598.1|DGUA
OG0008564	LOC4815825|XP_033235509.1|DPSE	LOC117584153|XP_034128803.1|DGUA
OG0008565	LOC4811762|XP_001352332.2|DPSE	LOC117588544|XP_034135815.1|DGUA
OG0008566	LOC6902705|XP_002133219.2|DPSE	LOC117583882|XP_034128426.1|DGUA
OG0008567	LOC6903118|XP_002132828.2|DPSE	LOC117582227|XP_034125725.1|DGUA
OG0008569	LOC4814876|XP_001354744.3|DPSE	LOC117580715|XP_034123267.1|DGUA
OG0008570	LOC26533195|XP_015040914.2|DPSE	LOC117580953|XP_034123630.1|DGUA
OG0008571	LOC4812720|XP_001353099.3|DPSE	LOC117579350|XP_034121067.1|DGUA
OG0008572	LOC4802507|XP_001359416.2|DPSE	LOC117586352|XP_034132259.1|DGUA
OG0008573	LOC4815582|XP_001355242.4|DPSE	LOC117580969|XP_034123651.1|DGUA
OG0008576	LOC6901174|XP_033240301.1|DPSE	LOC117591188|XP_034140213.1|DGUA
OG0008577	LOC4812865|XP_001353390.2|DPSE	LOC117589387|XP_034137193.1|DGUA
OG0008578	LOC6897519|XP_002137668.3|DPSE	LOC117586089|XP_034131835.1|DGUA
OG0008579	LOC4814027|XP_001354146.2|DPSE	LOC117587085|XP_034133444.1|DGUA
OG0008581	LOC4812466|XP_001352955.4|DPSE	LOC117579445|XP_034121224.1|DGUA
OG0008582	LOC4816091|XP_001355392.2|DPSE	LOC117590843|XP_034139730.1|DGUA
OG0008583	LOC6901860|XP_002133398.1|DPSE	LOC117588593|XP_034135889.1|DGUA
OG0008584	LOC4816098|XP_001355357.3|DPSE	LOC117581118|XP_034123932.1|DGUA
OG0008585	LOC4814473|XP_001354915.1|DPSE	LOC117590463|XP_034138991.1|DGUA
OG0008586	LOC4815318|XP_001354914.1|DPSE	LOC117590462|XP_034138990.1|DGUA
OG0008587	LOC4803272|XP_015038405.1|DPSE	LOC117586148|XP_034131934.1|DGUA
OG0008588	LOC4803245|XP_001360018.1|DPSE	LOC117585883|XP_034131525.1|DGUA
OG0008590	LOC117183286|XP_033232572.1|DPSE	LOC117591130|XP_034140125.1|DGUA
OG0008592	LOC6898824|XP_002138797.2|DPSE	LOC117584640|XP_034129557.1|DGUA
OG0008593	LOC4813848|XP_001353707.2|DPSE	LOC117579293|XP_034120989.1|DGUA
OG0008594	LOC4800263|XP_001357538.2|DPSE	LOC117585332|XP_034130662.1|DGUA
OG0008595	LOC4805662|XP_001362024.3|DPSE	LOC117592672|XP_034142523.1|DGUA
OG0008596	LOC4805666|XP_001362027.2|DPSE	LOC117592668|XP_034142519.1|DGUA
OG0008597	LOC4802164|XP_001359137.1|DPSE	LOC117585774|XP_034131349.1|DGUA
OG0008598	LOC6902210|XP_033239514.1|DPSE	LOC117581572|XP_034124812.1|DGUA
OG0008599	LOC4815990|XP_001355259.3|DPSE	LOC117580644|XP_034123133.1|DGUA
OG0008600	LOC4802245|XP_015037694.2|DPSE	LOC117585133|XP_034130352.1|DGUA
OG0008601	LOC4817729|XP_001357139.1|DPSE	LOC117583968|XP_034128565.1|DGUA
OG0008602	LOC4800449|XP_001357724.3|DPSE	LOC117583827|XP_034128306.1|DGUA
OG0008603	LOC4801387|XP_001358488.1|DPSE	LOC117589525|XP_034137407.1|DGUA
OG0008604	LOC4803558|XP_001360265.1|DPSE	LOC117592203|XP_034141706.1|DGUA
OG0008605	LOC4816388|XP_015036835.2|DPSE	LOC117587650|XP_034134431.1|DGUA
OG0008606	LOC4817696|XP_001357078.2|DPSE	LOC117581812|XP_034125144.1|DGUA
OG0008607	LOC4802058|XP_001359051.3|DPSE	LOC117585746|XP_034131286.1|DGUA
OG0008608	LOC4814559|XP_001355175.3|DPSE	LOC117580940|XP_034123614.1|DGUA
OG0008609	LOC4803153|XP_001359943.2|DPSE	LOC117585131|XP_034130349.1|DGUA
OG0008610	LOC6898895|XP_002138865.1|DPSE	LOC117588389|XP_034135518.1|DGUA
OG0008612	LOC4805301|XP_001361723.3|DPSE	LOC117590861|XP_034139767.1|DGUA
OG0008613	LOC6896940|XP_002137125.1|DPSE	LOC117589642|XP_034137658.1|DGUA
OG0008614	LOC6896876|XP_002137066.2|DPSE, LOC6901627|XP_002134297.2|DPSE, LOC6901625|XP_033237607.1|DPSE	LOC117590450|XP_034138962.1|DGUA
OG0008615	LOC4802935|XP_001359750.3|DPSE	LOC117586705|XP_034132866.1|DGUA
OG0008616	LOC4800710|XP_033232699.1|DPSE	LOC117583265|XP_034127383.1|DGUA
OG0008617	LOC6896804|XP_002137008.2|DPSE	LOC117583104|XP_034127177.1|DGUA
OG0008619	LOC4816815|XP_001356508.2|DPSE	LOC117591616|XP_034140819.1|DGUA, LOC117584238|XP_034128925.1|DGUA
OG0008620	LOC4804338|XP_001360913.3|DPSE	LOC117578867|XP_034120552.1|DGUA
OG0008621	LOC4801499|XP_001358578.2|DPSE, LOC117184220|XP_033236687.1|DPSE	LOC117589505|XP_034137378.1|DGUA
OG0008622	LOC4804184|XP_001360787.3|DPSE	LOC117578544|XP_034120006.1|DGUA
OG0008623	LOC4805171|XP_001361618.2|DPSE	LOC117579281|XP_034120973.1|DGUA
OG0008624	LOC6898888|XP_002138859.3|DPSE	LOC117592534|XP_034142285.1|DGUA
OG0008625	LOC4804720|XP_001361238.4|DPSE	LOC117578814|XP_034120455.1|DGUA
OG0008626	LOC4811797|XP_015044250.2|DPSE	LOC117591568|XP_034140769.1|DGUA
OG0008627	LOC6903558|XP_002132431.2|DPSE, LOC4812428|XP_015043842.2|DPSE	LOC117580198|XP_034122465.1|DGUA
OG0008629	LOC6903396|XP_015035332.2|DPSE, LOC26533926|XP_033236078.1|DPSE	LOC117591058|XP_034140049.1|DGUA
OG0008630	LOC4811809|XP_033237200.1|DPSE	LOC117590598|XP_034139256.1|DGUA
OG0008631	LOC26533957|XP_015041755.2|DPSE, LOC4800979|XP_001358160.4|DPSE	LOC117585390|XP_034130743.1|DGUA
OG0008632	LOC13036323|XP_033239556.1|DPSE	LOC117585659|XP_034131140.1|DGUA
OG0008633	LOC6898738|XP_033234930.1|DPSE	LOC117583606|XP_034127957.1|DGUA
OG0008634	LOC13036511|XP_033235446.1|DPSE	LOC117587580|XP_034134305.1|DGUA
OG0008635	LOC4804342|XP_001360917.4|DPSE	LOC117578848|XP_034120525.1|DGUA
OG0008636	LOC4802610|XP_001359499.4|DPSE	LOC117586285|XP_034132130.1|DGUA
OG0008637	LOC6900291|XP_002135613.2|DPSE	LOC117580126|XP_034122310.1|DGUA
OG0008638	LOC6897099|XP_002137283.2|DPSE	LOC117582922|XP_034126910.1|DGUA
OG0008639	LOC4801249|XP_001358372.2|DPSE	LOC117583365|XP_034127534.1|DGUA
OG0008640	LOC4801832|XP_001358865.4|DPSE	LOC117585698|XP_034131205.1|DGUA
OG0008641	LOC6901384|XP_033239264.1|DPSE, LOC6901383|XP_033240334.1|DPSE	LOC117590546|XP_034139166.1|DGUA, LOC117590547|XP_034139167.1|DGUA
OG0008642	LOC4800756|XP_001357972.2|DPSE	LOC117582801|XP_034126720.1|DGUA, LOC117582848|XP_034126806.1|DGUA
OG0008643	LOC4801847|XP_001358879.2|DPSE	LOC117585660|XP_034131143.1|DGUA
OG0008644	LOC4800268|XP_001357602.1|DPSE	LOC117582970|XP_034126981.1|DGUA
OG0008645	LOC4817498|XP_001356917.2|DPSE	LOC117581988|XP_034125374.1|DGUA
OG0008646	LOC4816985|XP_001356571.3|DPSE	LOC117582392|XP_034125967.1|DGUA
OG0008647	LOC4817375|XP_001356684.3|DPSE	LOC117582609|XP_034126373.1|DGUA
OG0008648	LOC4817499|XP_001356918.2|DPSE	LOC117582437|XP_034126036.1|DGUA
OG0008649	LOC117183774|XP_033234926.1|DPSE	LOC117591334|XP_034140450.1|DGUA
OG0008650	LOC4803320|XP_001360083.3|DPSE	LOC117585585|XP_034131014.1|DGUA
OG0008651	LOC4803882|XP_001360530.1|DPSE	LOC117585577|XP_034131009.1|DGUA
OG0008652	LOC6898656|XP_002138661.2|DPSE	LOC117579454|XP_034121236.1|DGUA
OG0008653	LOC4804160|XP_001360765.2|DPSE	LOC117592051|XP_034141428.1|DGUA
OG0008654	LOC4803513|XP_001360226.2|DPSE	LOC117578423|XP_034119775.1|DGUA
OG0008655	LOC4803606|XP_001360300.3|DPSE	LOC117591854|XP_034141113.1|DGUA
OG0008656	LOC4815495|XP_001355709.2|DPSE	LOC117580982|XP_034123668.1|DGUA
OG0008656	LOC6902285|XP_002133812.2|DPSE	LOC117581601|XP_034124851.1|DGUA
OG0008657	LOC4816072|XP_001355521.3|DPSE	LOC117581031|XP_034123752.1|DGUA
OG0008658	LOC4815808|XP_001355573.4|DPSE	LOC117588695|XP_034136034.1|DGUA
OG0008659	LOC4811981|XP_001352778.4|DPSE	LOC117579978|XP_034122047.1|DGUA
OG0008661	LOC4811868|XP_033238269.1|DPSE	LOC117589220|XP_034136857.1|DGUA
OG0008662	LOC4813770|XP_033237475.1|DPSE	LOC117589092|XP_034136621.1|DGUA
OG0008663	LOC4811914|XP_001352968.3|DPSE	LOC117579765|XP_034121709.1|DGUA
OG0008664	LOC4812198|XP_001352445.4|DPSE	LOC117589196|XP_034136813.1|DGUA
OG0008665	LOC4816590|XP_015036790.2|DPSE, LOC6902686|XP_033236485.1|DPSE	LOC117584831|XP_034129852.1|DGUA
OG0008666	LOC4812752|XP_001353512.2|DPSE	LOC117579228|XP_034120898.1|DGUA
OG0008667	LOC6900418|XP_033238181.1|DPSE	LOC117587480|XP_034134100.1|DGUA
OG0008668	LOC6897767|XP_002137872.2|DPSE, LOC6897489|XP_002137638.2|DPSE, LOC6896925|XP_002137110.2|DPSE	LOC117587059|XP_034133391.1|DGUA
OG0008669	LOC4816683|XP_001356174.4|DPSE	LOC117584544|XP_034129388.1|DGUA
OG0008670	LOC4801618|XP_001358680.2|DPSE	LOC117589778|XP_034137866.1|DGUA
OG0008671	LOC6903370|XP_002132252.1|DPSE	LOC117587976|XP_034134875.1|DGUA
OG0008672	LOC6902873|XP_002132607.1|DPSE	LOC117584248|XP_034128943.1|DGUA
OG0008673	LOC26533557|XP_015036029.1|DPSE	LOC117581788|XP_034125109.1|DGUA
OG0008673	LOC26533500|XP_015036028.2|DPSE	LOC117581783|XP_034125103.1|DGUA
OG0008675	LOC6900359|XP_002134754.2|DPSE	LOC117579656|XP_034121530.1|DGUA
OG0008677	LOC4800931|XP_001358118.1|DPSE	LOC117585644|XP_034131122.1|DGUA
OG0008679	LOC4814292|XP_033239750.1|DPSE	LOC117580774|XP_034123359.1|DGUA
OG0008680	LOC4814503|XP_001355028.2|DPSE	LOC117583579|XP_034127849.1|DGUA
OG0008681	LOC4814426|XP_001354374.1|DPSE	LOC117588748|XP_034136117.1|DGUA
OG0008682	LOC6901040|XP_033238632.1|DPSE	LOC117588735|XP_034136102.1|DGUA
OG0008683	LOC4814815|XP_001354739.2|DPSE	LOC117580732|XP_034123293.1|DGUA
OG0008684	LOC4814864|XP_015041697.2|DPSE	LOC117590225|XP_034138586.1|DGUA, LOC117590228|XP_034138588.1|DGUA, LOC117591764|XP_034140966.1|DGUA
OG0008685	LOC6898827|XP_002138800.2|DPSE	LOC117578640|XP_034120138.1|DGUA
OG0008686	LOC4800578|XP_001357829.4|DPSE	LOC117583070|XP_034127134.1|DGUA
OG0008687	LOC4804298|XP_001360878.1|DPSE	LOC117578560|XP_034120024.1|DGUA
OG0008688	LOC6901836|XP_033238414.1|DPSE	LOC117580936|XP_034123608.1|DGUA
OG0008689	LOC4802803|XP_001359648.3|DPSE	LOC117590169|XP_034138455.1|DGUA
OG0008691	LOC4812962|XP_033238688.1|DPSE	LOC117587427|XP_034133989.1|DGUA
OG0008692	LOC4814724|XP_001354766.4|DPSE	LOC117590541|XP_034139160.1|DGUA
OG0008694	LOC4814392|XP_001354386.2|DPSE	LOC117581003|XP_034123701.1|DGUA
OG0008695	LOC4805570|XP_001361955.2|DPSE	LOC117592345|XP_034141929.1|DGUA
OG0008697	LOC4812649|XP_001353037.3|DPSE	LOC117580577|XP_034123073.1|DGUA
OG0008698	LOC4814905|XP_001354590.3|DPSE	LOC117581341|XP_034124356.1|DGUA
OG0008699	LOC117185168|XP_033241233.1|DPSE	LOC117589265|XP_034136936.1|DGUA
OG0008700	LOC4803071|XP_001359871.3|DPSE	LOC117586208|XP_034132037.1|DGUA
OG0008701	LOC4805698|XP_015040821.2|DPSE	LOC117579737|XP_034121643.1|DGUA
